propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,exterior,parkingSpace.parkingSpacePrice
107939368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/bd/66/1328912948.webp,W-02YP79,36,2250000.0,penthouse,sale,300.0,5,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,40.4347054,-3.7048811,False,https://www.idealista.com/inmueble/107939368/,"Ático único con terraza de 50m2 con vistas despejadas en Trafalgar Engel & Völkers les ofrece este ático único por todo lo que ofrece, lo mejor, su terraza de casi 50 m2 con vistas totalmente despejadas. La vivienda disfruta de todas las orientaciones, es prácticamente toda exterior, al tener ventanas en todas sus estancias. Tiene un encanto muy especial, por su distribución, por la luz que tiene y por estar todos los espacios unidos y a su vez independientes.  La zona de los dormitorios tiene orientación este, y tampoco tiene barreras visuales, pudiendo disfrutar de una buena luz de mediodía. La finca fue construida en 1959 y el piso posteriormente reformado en 2010 con una distribución muy lógica y con muy altas calidades. Destacar que también ha sido muy cuidada hasta ahora. Al entrar en la vivienda nos encontramos con un amplio distribuidor que, a la izquierda, nos lleva a la zona social, súper luminosa, con varios ambientes, todos bien unidos-diferenciados y con multitud de ventanas con vistas al cielo. La terraza es el nexo de unión y a la vez el principal atractivo diferenciador de la casa.  La cocina, ubicada en el corazón del piso, como un auténtico hogar, une esta zona y la zona privada, que cuenta con 4 dormitorios y 3 baños. Todo reformado en 2010 y muy bien cuidado por sus actuales inquilinos. Se puede entrar a vivir tal cual está, y/o también actualizar según su gusto, e incluso reformar con otras opciones, al no tener muros de carga y disponer de bajantes y patios en varias zonas de la vivienda.  La finca está muy bien cuidada, tiene dos entradas (principal y de servicio para evitar las barreras arquitectónicas, contando también con montacargas), con portero físico, y seguridad 24h y trastero. No dispone de plaza de garaje la finca, pero sí la finca de al lado. Y también está cerca el PAR de Trafalgar, en la zona del Canal. Está situada en el corazón de Chamberí, en una zona limítrofe entre zonas más concurridas y otras más residenciales, disfruta de todos los beneficios de cada una y ningún inconveniente, además está muy bien comunicada. Dentro del barrio de Trafalgar, una de las zonas más en alza de Madrid Prime, y aún con mucho recorrido a la hora de pensar en una buena inversión, esta propiedad está muy bien ubicada, cerca de Ríos Rosas y Arapiles, con salida a las calles de mejor cauce para ir al aeropuerto y con muchas comunicaciones en transporte público. También dispone de centros culturales, mercados castizos, zonas de barrio con tiendas tradicionales, y por otro lado tiendas multimarca, restaurantes de toda la vida y otros de nueva cocina, lo que hace que sea tan especial. Es una de las zonas más cotizadas de Madrid ya sea para vivir o para invertir, al estar entre dos de los barrios más cotizados actualmente en Madrid: Almagro y Justicia.",True,good,False,,7500.0,True,False,True,False,[],False,False,2250000.0,€,,,flat,penthouse,"Trafalgar, Madrid",Ático,Destacado,8,Trafalgar,True,2500000.0,250000.0,10.0,True,
108227246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/53/51/1337720602.webp,DOR-JUANELO,14,735000.0,flat,sale,149.0,5,1,"calle de Juanelo, 21",Madrid,Madrid,Centro,es,40.4110975,-3.7064305,True,https://www.idealista.com/inmueble/108227246/,"Arty consultores vende piso en Lavapiés 159m2, para reforma total, 4º planta, exterior Vivienda situada en la Calle Juanelo, en la localidad de Madrid, en la provincia de Madrid. La vivienda tiene una superficie construida de 159 m2 y está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor, dormitorios siendo una de ellas habitación doble, y cuarto de baño completo. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.",False,renew,False,,4933.0,False,False,False,False,[],False,False,735000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle de Juanelo, 21",Destacado,2,Lavapiés-Embajadores,True,,,,True,
108908635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/97/03/1358601730.webp,,35,478500.0,penthouse,sale,135.0,2,2,calle Presidente José María Aznar,Madrid,Arganda,Perlita,es,40.2962108,-3.4479782,False,https://www.idealista.com/inmueble/108908635/,"¡Descubre tu nuevo hogar en este espectacular ático ubicado en la mejor urbanización de la zona! Con 115 m² construidos y 105 m² útiles, esta propiedad ofrece un diseño moderno y funcional. El salón de concepto abierto se conecta a una amplia terraza, ideal para disfrutar de momentos al aire libre. La cocina, completamente amueblada y equipada, también tiene acceso a la terraza, facilitando la vida diaria. Este ático cuenta con dos cómodos dormitorios, con la posibilidad de reconvertir uno en un tercer dormitorio si lo deseas. El dormitorio principal incluye un baño en suite y una zona de vestidor, proporcionando un espacio privado y acogedor. Además, dispone de otro baño completo para mayor comodidad. La calefacción individual de gas natural y el aire acondicionado por conductos aseguran un ambiente agradable durante todo el año. La urbanización cerrada ofrece seguridad y tranquilidad, con conserje disponible las 24 horas del día. Podrás disfrutar de instalaciones como piscina, parque infantil y pista de pádel, perfectas para el ocio y el deporte. Incluye dos plazas de garaje, una de ellas con instalación de carga eléctrica para vehículos, y acceso directo desde el ascensor. Gastos de Comunidad 160e, ibi 800e.  Situado en una ubicación privilegiada, estarás rodeado de todos los servicios necesarios: transporte público, colegios y el  Hospital del Sureste a pocos minutos. Además, tendrás fácil acceso a las principales vías como la A3 y R3. Este ático es apto para personas con movilidad reducida y está en excelente estado, listo para entrar a vivir. ¡No pierdas la oportunidad de visitarlo!",True,good,False,,3544.0,False,False,False,False,[],False,False,478500.0,€,True,True,flat,penthouse,"Perlita, Arganda",Ático en calle Presidente José María Aznar,Destacado,5,,True,,,,True,
108519870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/c8/40/1347339691.webp,00035,26,255000.0,flat,sale,91.0,3,1,Sur,Madrid,Móstoles,Sur,es,40.3134008,-3.8533945,False,https://www.idealista.com/inmueble/108519870/,"INHOUSE INMOBILIARIA ofrece esta magnífica vivienda situada entre la calle Carlos V y la Avenida de la Onu, completamente reformada para entrar a vivir. El Edificio ha sido rehabilitado completamente hace muy poco y dispone de ascensor. Tiene tres amplios dormitorios, baño con plato de ducha, cocina grande de 14 m2 y salón comedor con salida a terraza de 7 m2. Está reformada, tiene paredes lisas, ventanas de aluminio climalit, suelos de gres, Aire Acondicionado y calefacción central. La vivienda ya está disponible, llama para concertar una visita en el seis seis dos uno nueve dos siete uno cinco, además podemos conseguirte las mejores condiciones de financiación del mercado, somos Financiera.",False,good,False,,2802.0,False,False,True,False,[],False,False,255000.0,€,,,flat,,"Sur, Móstoles",Piso,Destacado,1,,True,,,,True,
108294187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/bb/0a/1342415497.webp,BFU-V1886,24,340000.0,flat,sale,108.0,3,2,calle Periana,Madrid,Madrid,Usera,es,40.3664501,-3.6861058,False,https://www.idealista.com/inmueble/108294187/,"CONTACTAR CON LA EXTENSIÓN Nº1 Se vende estupenda vivienda en la zona de San Fermin, perteneciente al distrito de Usera. Este es un excelente piso de tres habitaciones y dos baños, ubicado en el segunto piso, el superficie de la vivienda es 108 m. Cuenta con una iluminación natural excepcional, lo que hace que el espacio sea luminoso y acogedor. La distribución es funcional y bien aprovechada, con una salón de estar independiente que garantiza privacidad, confort y brindando una experiencia de vida agradable durante todo el año.  La comunidad cuenta con una vigilancia de 24 horas, dispone de la calefaccion individual pero actualmente esta dado de baja. La propiedad incluye un garaje privado y un trastero, proporcionando espacio adicional para almacenamiento y comodidad. El residencial en el que se encuentra ofrece un entorno agradable con amplias áreas verdes y excelentes instalaciones. Cuenta con una piscina, ideal para refrescarse en los días calurosos, y una zona de juegos infantiles, perfecta para el entretenimiento de los más pequeños. Ya sea para vivienda habitual o como una opción de mejora, este apartamento es una oportunidad ideal. Sobre la zona y transporte: San Fermín es uno de los barrios que componen el distrito de Usera, en el sur de Madrid. Linda, al noroeste, con la carretera de enlace con el Nudo Sur; al este, con el río Manzanares; al sur, con la autopista M-40; y, al oeste, con la avenida de Andalucía. El barrio es de corte principalmente residencial. Dada su situación muy próxima a la autopista M-30 y al lado de la autopista M-40, el barrio es fácilmente accesible en coche. Otras opciones de transporte son el autobús o el metro (Hospital 12 de Octubre y San Fermín-Orcasur).  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,,3148.0,True,True,False,False,[],False,False,340000.0,€,True,True,flat,,"San Fermín, Madrid",Piso en calle Periana,Destacado,,San Fermín,True,348000.0,8000.0,2.0,True,
108774793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/0e/2a/1354743235.webp,0941,100,497000.0,chalet,sale,250.0,4,3,Daganzo de Arriba,Madrid,Daganzo de Arriba,,es,40.5414913,-3.4658224,False,https://www.idealista.com/inmueble/108774793/,"RF0941 - ESPECTACULAR CHALET DE 250m² ADOSADO A LA VENTA EN DAGANZO, 3 DORMITORIOS, 2 BAÑOS Y ASEO, GARAJE, BUHARDILLA, PLACAS SOLARES, JARDÍN DE 95M², Y ZONAS COMUNES CON PISCINA! Este chalet adosado cuenta con la siguiente distribución: entrada de 4m² con espacio de porche cubierto y acristalado, dotado de Leñera. Al entrar en la vivienda, te encuentras con un amplio hall de 10m², que cuenta con A/E de 2 cuerpos totalmente forrado y vestido, que conecta con diferentes áreas del chalet y tiene acceso directo al garaje. El garaje de 25m², cuenta con puerta automática, diferentes tomas para lavadora y secadora, caldera, termo y toma de agua, ofreciendo comodidad y funcionalidad. Desde el hall accedes a un aseo de cortesía equipado con lavabo con mueble y WC, perfecto para visitas. La cocina, totalmente reformada y ampliada hasta los 25 m², es un espacio luminoso y moderno, con acceso directo al jardín, y está equipada con campana, vitrocerámica, horno, A/A con bomba de calor, velux con persiana, y ventana con persiana automática, luces LED, haciendo de ella un lugar en el que disfrutar de reuniones con amigos o familiares. El jardín, de unos 95m², es uno de los grandes atractivos: cuenta con horno y barbacoa de obra, pérgola, caseta de madera, césped artificial, tomas de agua y desagüe para jardinería, riego automático, creando un espacio perfecto para disfrutar de la mejor compañía y ocio al aire libre. El salón, de 30m², es amplio y acogedor, con una chimenea con cassette, A/A con bomba de calor, y una preciosa pared de pavés decorativo que deja pasar luz desde la cocina. Desde el distribuidor se accede a la zona superior, y desde aquí a la buhardilla, que ofrece espacio adicional para almacenamiento o uso como sala de juegos o despacho. El pasillo de la planta superior conecta con las habitaciones, donde encontramos un dormitorio en suite de 13m² con acceso a una terraza de 5m², acristalada y con persiana automática, salida de aire procedente de la chimenea, además de un vestidor con armarios forrados y vestidos. El baño en suite, de 7m² con una distribución muy especial e íntima, cuenta con lavabo, ducha con mampara, WC, bidet y ventana. También en esta planta hay otros dos dormitorios de 10m² y 11m², ambos con armarios forrados y vestidos, y A/A con bomba de calor. Además, desde uno de los dormitorios, se accede a una terraza descubierta de 16m², con una parte acristalada y techada. En la misma planta se encuentra un baño de 5m² con lavabo, WC, bidet, ducha y ventanas, super luminoso y muy amplio. Por último, la zona de buhardilla se distribuye en espacio de 25m² que puede funcionar como sala o dormitorio adicional, con salida de aire procedente de la chimenea, y un vestidor con luz presencial, distribuidor con salida a una terraza solárium de 27m², equipada con pérgola, toma de agua y desagüe, suelo reformado y 11 placas solares. Finaliza con un trastero de 10m², donde se encuentra el inversor de las placas solares y dos baterías, contribuyendo a la eficiencia energética del hogar. Además cuenta con unas bonitas zonas comunes con piscina. Daganzo de Arriba es un municipio que destaca por su paz y cercanía a Madrid, que cuenta con supermercados, centro de salud, colegios, instituto, polideportivo diferentes líneas de bus, amplios espacios verdes para disfrutar de diferentes deportes y mucho más. Este chalet combina espacios amplios y bien distribuidos con acabados modernos y funcionales, en un entorno tranquilo y bien comunicado con Madrid. Si buscas un hogar que ofrezca confort, naturaleza y cercanía a la ciudad. ¡Este puede ser tu lugar ideal! **NO DUDES EN COMUNICARTE PARA MÁS INFORMACIÓN** **NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA**.",False,good,False,,1988.0,False,False,True,False,[],False,False,497000.0,€,True,True,chalet,terracedHouse,Daganzo de Arriba,Chalet adosado,Destacado,,,,,,,,
108907292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/9b/c4/1358560985.webp,,80,268700.0,flat,sale,110.0,2,2,"paseo Manuel Azaña, 1",Madrid,Torrejón de Ardoz,Noroeste,es,40.4560531,-3.4835802,True,https://www.idealista.com/inmueble/108907292/,"INMOTORREJON A. DE PASCUAL VENDE EN EXCLUSIVA IMPECABLE VIVIENDA EN LA ZONA CENTRO DE TORREJON DE ARDOZ, CONCRETAMENTE EN PASEO DE MANUEL AZAÑA. El inmueble se distribuye en: 2 amplios dormitorios, 2 baños completos con bañera (1 de ellos en suite con el dormitorio de matrimonio), cocina con terraza acristalada y salón independiente (no de paso). El inmueble es un 1º CON ASCENSOR y su estado es IMPECABLE, PARA ENTRAR A VIVIR. Como características más reseñables de la vivienda cabe destacar: - Puerta de entrada blindada. - Puertas interiores de madera maciza en roble. - Suelos de tarima en toda la vivienda, excepto baños y cocina que es de plaqueta. - Instalación eléctrica en perfecto estado. - Fontanería en perfecto estado. - Aire acondicionado con bomba de calor en salón. - Armarios empotrados totalmente vestidos en todas las habitaciones y en hall de entrada. - Ventanas de aluminio con cristal CLIMALIT (rotura de puente térmico y acústico). - 2 baños completos con bañera (1 de ellos en suite con el dormitorio de matrimonio). - Terraza de cocina acristalada. - Agua caliente y calefacción de gas natural. - Vivienda muy luminosa y totalmente exterior (orientación sureste). - Con trastero de 9 m2. - Con piscina. - Conserje de día. - Precio mensual de comunidad 75€.  Situado en una zona consolidada y muy demandada de Torrejón de Ardoz cercana a la carretera principal de la ciudad como es la Avenida de la Constitución, junto a todos los servicios esenciales, RENFE a tan sólo 4 minutos, centro médico a 200 metros, farmacia a 50 metros, centros de enseñanza, transportes, comercios, supermercados, bares, restaurantes y con salida directa a la A-2. Si necesita financiación, en INMOTORREJON tenemos a FINANSAL SOLUCIONES HIPOTECARIAS, nuestro propio departamento de intermediación financiera que concede hasta el 100% de hipoteca. Venga a visitar esta estupenda vivienda e infórmese sin ningún tipo de compromiso por su parte. Le haremos un estudio financiero personalizado en el cual estudiaremos su perfil socio económico y le informaremos de cual es la hipoteca que mejor se adapta a sus necesidades para la compraventa de vivienda. Solicite una visita al inmueble o venga a nuestra oficina, estamos ubicados en CALLE DE ENMEDIO 14 - TORREJON DE ARDOZ (MADRID) Gracias por la atención que me ha prestado.",False,good,False,,2443.0,False,False,False,False,[],False,False,268700.0,€,,,flat,,"Noroeste, Torrejón de Ardoz","Piso en paseo Manuel Azaña, 1",Destacado,1,,True,,,,True,
108174493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/10/01/1336170845.webp,,32,4500000.0,chalet,sale,545.0,4,5,"calle Pleyades - Ana Teresa, 8",Madrid,Madrid,Moncloa,es,40.460145,-3.7838509,True,https://www.idealista.com/obra-nueva/108174493/,"Nuevo proyecto exclusivo de Single Home: La Reserva, donde se construirán 10 viviendas unifamiliares aisladas sobre parcelas individuales de 930m2 a 1.200m2, con piscina individual. Las viviendas están proyectadas por el arquitecto Rafael de la Hoz y con una magnífica ubicación en el centro de Aravaca, parcela M1, en la calle Pléyades, calle Ana Teresa y la calle Ardales, próxima al Hospital de la Zarzuela y la salida de la A6 en el km. 10. Cada una de las viviendas dispone de un paquete de opcionales valorado que se lo presentamos en la Oficina de Ventas junto a un dossier personalizado de cada una de las parcelas. ""Estos renders, video y planos no tienen valor contractual. Todo el mobiliario es meramente decorativo"". Viviendas exclusivas proyectadas por el prestigioso arquitecto Rafael de La-Hoz Castanys. Solicite una cita previa por teléfono o correo electrónico para visitar la vivienda piloto de la Reserva ubicada en nuestra oficina de ventas de Madrid, en la calle Pléyades, 6, Aravaca.",False,newdevelopment,True,False,8257.0,True,False,False,False,[],False,False,4500000.0,€,,,chalet,independantHouse,"Aravaca, Madrid","Casa independiente en calle Pleyades - Ana Teresa, 8",Destacado,,Aravaca,,,,,,
108448019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/d6/61/1345178082.webp,RP302025138735,16,245000.0,flat,sale,66.0,3,1,Barrio Aluche,Madrid,Madrid,Latina,es,40.3936404,-3.7430342,False,https://www.idealista.com/inmueble/108448019/,"Se vende una primera planta sin ascensor (por numeración segunda ) completamente reformada, ubicada en una zona inmejorable de Madrid, a escasos metros de Vía Carpetana. La vivienda cuenta con tres dormitorios, un baño completo, calefacción individual de gas natural y aire acondicionado, lo que garantiza el confort durante todo el año. La propiedad se encuentra en una calle tranquila, pero con todos los servicios a mano. Gracias a su cercanía a Vía Carpetana, cuenta con una excelente comunicación en transporte público: a pocos minutos andando se encuentra la estación de Metro Carpetana (Línea 6), además de múltiples líneas de autobús que conectan con el centro y otros barrios de la ciudad. También dispone de fácil acceso a la A-5 y M-30, ideal para quienes se desplazan en coche. Una oportunidad perfecta tanto para vivir como para invertir, en una zona en crecimiento, bien comunicada y con todo tipo de comercios, centros de salud y colegios en los alrededores. Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios.",False,good,False,,3712.0,True,False,True,False,[],False,False,245000.0,€,,,flat,,"Aluche, Madrid",Piso,Destacado,2,Aluche,False,255000.0,10000.0,4.0,False,
107755113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/f8/a4/1322373782.webp,RP962025136215,25,575000.0,flat,sale,89.0,3,1,calle de Fernán González,Madrid,Madrid,Retiro,es,40.4200095,-3.6752298,False,https://www.idealista.com/inmueble/107755113/,"Redpiso Retiro ofrece este magnífico piso reformado, Cuenta con 89 m², 3 dormitorios, 1 baño amplio, cocina independiente, salón - comedor, Patio amplio y recibe luz natural durante el día, creando un ambiente cálido y acogedor.  El edificio cuenta con servicio de portería física y está estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús.  conexiones de transporte público, estación de metro Ibiza, y rodeada de todos los servicios necesarios.  Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid.  Contáctanos para más información o para programar una visita.",False,good,False,,6461.0,False,False,True,False,[],False,False,575000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Fernán González,Destacado,bj,Ibiza,True,,,,False,
108900438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/d2/b5/1358359708.webp,,15,530000.0,flat,sale,103.0,3,1,calle Treviana,Madrid,Madrid,Ciudad Lineal,es,40.449537,-3.6608119,False,https://www.idealista.com/inmueble/108900438/,"Agencia inmobiliaria de MADRID zona ARTURO SORIA – COLINA - SAN JUAN BAUTISTA, OFRECE PISO EN VENTA Y EN EXCLUSIVA. Te presentamos una maravillosa vivienda en el corazón del barrio de San Juan Bautista. Esta propiedad ofrece en sus 103 metros construidos una distribución funcional y acogedora, ideal para disfrutar de la vida urbana con todas las comodidades, cuenta con 3 dormitorios, 1 cuarto de baño con plato de ducha, todas las ventanas cambiadas con persianas eléctricas y plaza de garaje exterior. Además, la seguridad está garantizada con un portero físico, brindándote tranquilidad en todo momento. La propiedad está situada en uno de los barrios más prestigiosos de Madrid, Arturo Soria – San Juan Bautista, conocido por su calidad de vida y su ambiente familiar. La zona es especialmente apreciada por sus amplios espacios verdes y parques, ideales para paseos y actividades al aire libre. El acceso al transporte público es excelente. La estación de metro Avenida de la Paz (Línea 4) se encuentra a menos de 10 minutos a pie y la estación de Arturo Soria, facilitando tu desplazamiento a otras áreas de la ciudad. Además, tienes a tu disposición varias líneas de autobús (11, 53, 70, N3) que conectan rápidamente con diferentes puntos de Madrid. También se encuentra justo al lado del centro deportivo San Juan Bautista, que cuenta con 2 pistas de pádel, 3 pistas de tenis, piscina y gimnasio. Además, la zona está equipada con todos los servicios necesarios para tu día a día, incluyendo supermercados, tiendas, restaurantes y centros de salud. En las inmediaciones, podrás disfrutar del Centro Comercial Arturo Soria Plaza, con diversas tiendas, restaurantes y opciones de entretenimiento y de los Hospitales Vithas y HM Nuevo de Belén, proporcionando atención médica de calidad en la cercanía. Esta espectacular vivienda está lista para entrar a vivir, ofreciendo un espacio cómodo y bien ubicado en una de las mejores zonas de Madrid. ¡No pierdas la oportunidad de visitarla y hacerla tu nuevo hogar!",False,renew,False,,5146.0,True,False,False,False,[],False,False,530000.0,€,True,True,flat,,"San Juan Bautista, Madrid",Piso en calle Treviana,Destacado,2,San Juan Bautista,True,,,,True,
108459128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/b2/95/1345535339.webp,,19,259900.0,flat,sale,93.0,3,1,calle de Nicaragua,Madrid,Pinto,San José - Buenos Aires,es,40.2402359,-3.6995288,False,https://www.idealista.com/inmueble/108459128/,"Amplio piso de 3 dormitorios en zona céntrica de Pinto, con ascensor, terraza y calefacción central Inmobiliaria Hogares Pinto presenta esta espaciosa vivienda situada en la céntrica calle Nicaragua, una de las zonas más valoradas de Pinto (Madrid). Se encuentra a pocos minutos a pie de la estación de Renfe, centros médicos, colegios, supermercados y todo tipo de servicios, lo que la convierte en una ubicación ideal para familias o para quienes buscan comodidad y buena comunicación. La vivienda se ubica en una tercera planta con ascensor. La distribución es práctica y equilibrada, con estancias amplias y muy luminosas. El salón es espacioso y permite organizar distintas zonas de estar y comedor. Desde aquí se accede a una pequeña terraza con vistas despejadas, un espacio exterior perfecto para disfrutar del aire libre. La cocina también es de gran tamaño y está conectada a un tendedero o lavadero independiente, ideal para mantener el orden en la zona de trabajo. Dispone de tres dormitorios muy amplios, dos de ellos con doble ventana para un mejor aislamiento térmico y acústico. Uno de los dormitorios cuenta con armario empotrado. Además, todas las estancias principales han sido actualizadas con carpintería interior nueva, incluyendo puertas de paso y puertas de armario. El baño es especialmente grande y dispone de ventana exterior, lo que asegura buena ventilación e iluminación natural. En el pasillo se encuentra un armario empotrado de cortesía con gran capacidad de almacenaje. La vivienda cuenta con múltiples mejoras: paredes en liso, suelo renovado, radiadores de aluminio más eficientes y calefacción central, lo que aporta mayor confort y elimina la necesidad de tener una caldera en la cocina. La instalación eléctrica fue completamente renovada en 2017, una mejora fundamental para la seguridad y eficiencia energética del hogar. La cocina y el baño fueron totalmente renovados en 2010 incluyendo el sistema de fontanería. Esta propiedad representa una excelente oportunidad para quienes buscan un piso amplio, céntrico, con terraza, ascensor, calefacción central y mejoras ya realizadas. Una vivienda lista para entrar a vivir o para actualizar a tu gusto. ¿Quieres comprobar en persona todo lo que esta vivienda puede ofrecerte? Ven a visitarla sin compromiso. Te esperamos en nuestra oficina para darte toda la información y acompañarte en el proceso. Inmobiliaria Hogares Pinto: Avenida Juan Pablo II, 18 — Pinto (Madrid) Teléfono:  Este anuncio no tiene carácter contractual, puede contener errores y está sujeto a modificaciones sin previo aviso.",True,good,False,,2795.0,True,True,False,False,[],False,False,259900.0,€,,,flat,,"San José - Buenos Aires, Pinto",Piso en calle de Nicaragua,Destacado,3,,True,,,,True,
106221123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/2b/84/1276323802.webp,3248-24178,56,250000.0,flat,sale,106.0,3,1,avenida Felipe II,Madrid,El Escorial,Centro,es,40.58687,-4.1289709,False,https://www.idealista.com/inmueble/106221123/,"¡Oportunidad única en la prestigiosa urbanización de Los Escoriales! Este piso de 106 m² construidos según catastro, ubicado en una primera planta con orientación noroeste, ofrece unas vistas impresionantes al monte Abantos. Ideal para quienes buscan personalizar su hogar, ya que se encuentra para reforma. Originalmente diseñado con dos dormitorios y dos baños, actualmente dispone de tres dormitorios y un baño, ofreciendo versatilidad para adaptarse a tus necesidades. Disfruta de la comodidad de la calefacción y agua caliente por Gas Natural. La propiedad cuenta con una terraza ideal para disfrutar del aire libre, además de armarios empotrados y un trastero para maximizar el espacio de almacenamiento. La ubicación es inmejorable, con autobuses directos a Madrid y San Lorenzo en la puerta, y la estación de tren a solo diez minutos a pie. Además, tendrás un supermercado y un centro de salud a cinco minutos de distancia. El edificio dispone de dos ascensores y ofrece el lujo adicional de una plaza de garaje doble incluida en el precio, así como de las mejores zonas comunes, de toda la zona, como son la piscina y jardín para disfrutar del ocio sin salir de casa. ¡No dejes pasar esta oportunidad!",False,renew,False,,2358.0,True,False,False,False,[],False,False,250000.0,€,True,True,flat,,"Centro, El Escorial",Piso en avenida Felipe Ii,Destacado,1,,True,,,,True,
108508012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/0c/9d/1346981998.webp,,20,349900.0,flat,sale,154.0,3,2,calle Fernando VII,Madrid,Pinto,San José - Buenos Aires,es,40.2379414,-3.7033592,False,https://www.idealista.com/inmueble/108508012/,"Espectacular piso reformado de 3 dormitorios con terraza, 2 plazas de garaje y trastero en una de las mejores urbanizaciones de Pinto Inmobiliaria Hogares Pinto presenta esta magnífica vivienda situada en la calle Fernando VII, en una de las urbanizaciones más grandes, completas y demandadas de Pinto. Se trata de un amplio piso de 107 m² construidos destinado a uso residencial, construido en 2013, con mejoras recientes de gran calidad. La vivienda se distribuye en 3 dormitorios de generosas dimensiones, 2 cuartos de baño completos, ambos con plato de ducha, uno de ellos en suite y totalmente reformado con mucho gusto. Todas las estancias destacan por su luminosidad y funcionalidad, con paredes alisadas y una tarima en excelente estado que aporta calidez a cada rincón. El salón cuenta con salida directa a una cómoda terraza ideal para disfrutar del exterior, a la cual también se puede acceder desde el tendedero-lavadero independiente que comunica con la cocina. Esta última ha sido reformada con materiales de primera calidad, dispone de una práctica zona de office y una elegante encimera de silestone. Entre sus muchas comodidades, la vivienda ofrece aire acondicionado por conductos, calefacción por radiadores de aluminio, ventanas oscilobatientes, y armarios empotrados grandes y completamente vestidos, lo que garantiza una excelente capacidad de almacenaje. Se incluyen en el precio dos plazas de garaje y un trastero, ambos con acceso directo desde el ascensor, lo que facilita el día a día. La urbanización es una de las más completas de Pinto, con dos piscinas, amplias zonas verdes, zonas infantiles y espacios comunes ideales para toda la familia. Además, cuenta con fácil acceso desde la carretera y se encuentra próxima a todos los servicios: colegios, parques, comercios, transporte público y mucho más. Disponemos de departamento financiero propio FINANHOGAR, donde te ayudamos a estudiar tu caso sin compromiso. Consulta condiciones. Este anuncio no tiene carácter contractual y puede estar sujeto a modificaciones. Para más información, visítanos en nuestra oficina en Avenida Juan Pablo II, 18 – Pinto (Madrid) o llámanos al.",True,good,False,,2272.0,True,True,False,False,[],False,False,349900.0,€,True,True,flat,,"San José - Buenos Aires, Pinto",Piso en calle Fernando Vii,Destacado,4,,True,,,,True,
