propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,externalReference
108795576,,0,,549900.0,chalet,sale,288.0,,5,3,"calle de Santoña, 59",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.29271,-3.91131,True,https://www.idealista.com/inmueble/108795576/,"Agencia inmobiliaria en Arroyomolinos — INMOBILIARIA TECNOCASA DE ARROYOMOLINOS VENDE espectacular chalet en una de las mejores zonas de Arroyomolinos. La imagen de portada es orientativa y no muestra la vivienda exacta. Si está interesado, contáctenos y le enviaremos información y fotografías detalladas. ¡Descubre el hogar de tus sueños en Arroyomolinos! Este encantador chalet pareado de 288 m² es perfecto para quienes buscan comodidad y estilo. Con 5 amplios dormitorios y 3 baños, hay espacio suficiente para toda la familia. La luminosidad y el diseño moderno se combinan en cada rincón, desde la acogedora terraza hasta el balcón, ideal para disfrutar de las vistas. La propiedad cuenta con una piscina privada, perfecta para relajarse en los días soleados. Además, está equipada con armarios empotrados y un trastero que ofrecen soluciones de almacenamiento. La calefacción por bomba de frío/calor y el gas natural garantizan un ambiente acogedor durante todo el año. Ubicada en una de las mejores zonas de Arroyomolinos, tendrás acceso a todos los servicios necesarios a pocos pasos de casa. No dejes pasar la oportunidad de vivir en un entorno tranquilo y bien comunicado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,,1909.0,False,False,False,False,[],False,False,549900.0,€,,,,chalet,"Las Castañeras - Bulevar, Arroyomolinos","Chalet pareado en calle de Santoña, 59",Top,semidetachedHouse,True,True,
108070229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/c4/f6/1332959681.webp,20,4,230000.0,flat,sale,86.0,True,3,1,Universidad,Madrid,Getafe,Universidad,es,,40.3121768,-3.7248339,False,https://www.idealista.com/inmueble/108070229/,"¡la vivienda se encuentra actualmente alquilada con una renta de 700€ mensuales, seguro de impago, con contrato vigente hasta mayo de 2027! c. R. Homes inmobiliaria vende piso alquilado de 86 m2, con 3 dormitorios y 1 baño, en edificio con ascensor, trastero y terraza en getafe- zona avenida de españa. Vivienda exterior muy luminosa con orientación sureste de 86 m2 3 dormitorios, salón con acceso a terraza, cocina con amplio office y baño con plato de ducha, mampara de cristal anti-cal y ventilación natural. Cuenta con las siguientes calidades: calefacción individual de gas natural, aire acondicionado, suelos porcelánicos imitando a madera, armarios empotrados, puertas macizas roble, ventanas de climalit, ascensor, terraza y trastero.  ¡la vivienda se encuentra actualmente alquilada con una renta de 700€ mensuales, seguro de impago, con contrato vigente hasta mayo de 2027! comunidad: 65€ ibi: 430€ a a 5 minutos andando de metro de juan de la cierva (línea 12) con conexión a una parada de getafe central (línea c-4) y a una parada con la estación de el casar (línea c-3), parada de autobús, centro de salud, supermercados, centros deportivos, etc. Se encuentra a 5 minutos andando de la universidad carlos iii de getafe. ¡aproveche la oportunidad! le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. También podemos atenderle presencialmente en nuestras oficinas: c. R. Homes en getafe en avenida de españa 13 tlf  estaremos encantados de atenderle.",False,good,False,True,2674.0,False,False,False,False,[],False,False,230000.0,€,,,,flat,"Universidad, Getafe",Piso,Top,,,,7065PJ
108704656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/4e/87/1352657669.webp,15,3,1550000.0,flat,sale,83.0,True,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4255527,-3.6833569,False,https://www.idealista.com/inmueble/108704656/,"Piso reformado en Recoletos, en el Barrio de Salamanca. Muy próximo a la calle del Príncipe de Vergara.   Se ubica en la tercera planta exterior de un edificio de principios del siglo XX. Cuenta con ascensor y orientación oeste.   La vivienda tiene una superficie de 83 m2, distribuidos en un amplio y luminoso salón-comedor con salida a dos balcones y sus altos techos de más de tres metros de altura. La cocina, completamente equipada con electrodomésticos Bosch, se encuentra integrada en el espacio.   La zona privada consta de dos dormitorios, el principal en suite, y dos baños completos independientes que dan servicio al segundo dormitorio y a los invitados.   La vivienda se entrega recién reformada y amueblada con una gran calidad y estilo contemporáneo. Se encuentra lista para estrenar.  .",False,good,False,True,18675.0,False,False,False,False,[],False,False,1550000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Castelló,Top,,,,5368
108307324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/90/5a/1348658595.webp,24,,1580000.0,chalet,sale,300.0,,4,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5065275,-3.6442068,False,https://www.idealista.com/inmueble/108307324/,"Moraleja Consulting inmobiliario ofrece en venta adosado en el Encinar de los Reyes. 4 dormitorios, 3 baños y aseo de cortesía, La cocina con zona de office y salón comedor con chimenea, conectado a través de amplios ventanales con nuestro jardín privado y porche cubierto. Excelente orientación y localización muy próxima a el Centro Comercial del Encinar.  El jardín privado. Garaje para 2 coches. La urbanización brinda seguridad 24 horas y amplios espacios arbolados muy cuidados, Los más pequeños disfrutarán del parque infantil y las zonas verdes en un entorno seguro y vigilado. La ubicación es inmejorable, cerca del Centro Comercial del Encinar y paradas de bus, así como de prestigiosos colegios como el Highlands, Reggio y el Liceo.  3 dormitorios en planta primera. y dos baños. Dormitorio principal con baño en suite. Zona de servicio independiente. Cocina con zona de office. Aseo de cortesía Amplio salón con chimenea. jardín privado de 70m2 Garaje para 2 coches Zona de lavandería. Salan de juegos.",False,good,False,,5267.0,False,False,False,False,[],False,False,1580000.0,€,,,,chalet,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,terracedHouse,True,True,
108341136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/c0/94/1341237018.webp,28,1,920000.0,flat,sale,192.0,True,4,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4144486,-3.7075802,False,https://www.idealista.com/inmueble/108341136/,"**Piso en Venta en el Corazón de Madrid - Oportunidad Única** Descubre este espectacular piso en venta situado en pleno centro de Madrid, a pocos pasos de la emblemática Plaza Mayor. Este elegante edificio cuenta con un portal representativo que da la bienvenida a un hogar de ensueño. Con una superficie de 192 m², el amplio salón de aproximadamente 80 m² se convierte en el corazón de la vivienda, ideal para disfrutar de momentos en familia o recibir amigos. La cocina abierta, completamente equipada con muebles y electrodomésticos de alta gama, es perfecta para los amantes de la gastronomía. El piso cuenta con cuatro amplios dormitorios, perfectos para adaptarse a tus necesidades, y dos cuartos de baño completos. Los actuales propietarios realizaron una reforma completa, manteniendo algunos elementos originales, como los suelos de parquet en todas las estancias (excepto en baños y cocina), cuenta con paredes lisas y ventanas con rotura de puente térmico, garantizando un confort térmico excepcional. Además, el aire acondicionado de última generación y alta eficiencia energética asegura un ambiente confortable en cualquier época del año. Ubicado en una zona con excelente comunicación, tendrás a tu disposición múltiples líneas de autobús y la estación de metro a solo unos pasos. La cercanía a lugares emblemáticos como el mercado de San Miguel, la Plaza de Cascorro, El Rastro y la Plaza de la Cebada te permitirá disfrutar de la vibrante vida cultural y comercial que ofrece Madrid. También encontrarás una amplia oferta educativa en los alrededores, con colegios e institutos para todos los niveles. No pierdas la oportunidad de convertirte en propietario de esta vivienda amplia, cómoda y tranquila en el centro de la ciudad. ¡Ven a visitarlo y déjate enamorar por su encanto!",False,good,False,True,4792.0,True,False,True,False,[],False,False,920000.0,€,,,,flat,"Palacio, Madrid",Piso,Top,,,,MA250531CL
106506793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/a9/3d/1284926013.webp,2,,1445000.0,chalet,sale,492.0,,5,5,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4738928,-3.7363138,False,https://www.idealista.com/inmueble/106506793/,"(Ref. MIV02018) De Salas Luxury Homes, les ofrece un exclusivo chalet pareado en Puerta de Hierro. Descubra la exclusividad de vivir en Puerta de Hierro, Madrid, con nuestra promoción de chalets de lujo. Vivienda pareada con jardín y piscina privada. Viviendas unifamiliares personalizadas, con parcela privada y fachada vanguardista en piedra natural. Vivienda de diseño, desenchufada de la red eléctrica y ecológica al 100% Sumérjase en un estilo de vida único con nuestras viviendas 100% personalizables, donde cada detalle se adapta a tus gustos y necesidades. Disfrute de la tranquilidad y el confort de estar desenchufado de la red eléctrica, mientras contribuyes al medio ambiente con una vivienda ecológica al 100%. Desde el primer momento permiten personalizar cada vivienda de la mano de un técnico, la distribución, número de habitaciones, baños, espacios diáfanos, hasta el último detalle. La vivienda está dotada con suelo radiante en planta baja y superiores, alimentado por caldera de geotermia La cocina se completa con el diseño particular de Bodegas Osborne, un kit gourmet de procuitteria y vinoteca. Déjese cautivar por el diseño interior de vanguardia, incluido en cada chalet, que combina elegancia y funcionalidad a la perfección. Contempla la majestuosidad de nuestra fachada vanguardista de piedra natural, que añade un toque de distinción a cada residencia. Nuestros chalets también ofrecen otras comodidades como ascensor y 2 plazas de aparcamiento, para su conveniencia. Además, disfruta de un espacio propio al aire libre en una parcela privada, donde poder relajarse. Con varias tipologías de vivienda disponibles, encontrará la opción perfecta que se adapte a su estilo de vida. Desde 450 m² construidos y parcelas que van desde 200 a 500 m². No pierda la oportunidad de vivir en un entorno de lujo y exclusividad en Puerta de Hierro. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Si usted está interesado en visitar esta propiedad no dude en ponerse en contacto con nosotros en el teléfono o bien acudiendo a nuestra oficina de Mirasierra, ubicada en la C/Nuria 34. Si está valorando la posibilidad de poner en venta su propiedad o si ya la tiene en venta, De salas Consultores Inmobiliarios pone a su disposición una larga experiencia de más de 35 años y más de 3.600 inmuebles vendidos en las zonas más exclusivas de la zona norte de Madrid. Optimizaremos su tiempo y le daremos la mejor valoración de mercado posible, realizando un estudio preciso y trazando la mejor estrategia comercial para su hogar. Dotaremos este servicio con un completo asesoramiento jurídico para mayor tranquilidad del propietario.  ¡Estaremos encantados de atenderle!",False,good,False,,2937.0,False,False,False,False,[],False,False,1445000.0,€,,,,chalet,"Peñagrande, Madrid",Chalet pareado,Top,semidetachedHouse,True,True,MIV02018
108566557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/9b/a1/1348646808.webp,16,3,315000.0,flat,sale,57.0,True,2,1,paseo de la Dirección,Madrid,Madrid,Tetuán,es,Berruguete,40.4617833,-3.7048282,False,https://www.idealista.com/inmueble/108566557/,"MOREHOUSE Real Estate vende piso muy luminoso en el barrio de Tetuán, una de las zonas con mayor proyección de Madrid.  La vivienda dispone de dos habitaciones, un baño completo y una cocina independiente, totalmente amueblada y equipada con electrodomésticos nuevos. Todo el piso goza de una gran luminosidad y está equipado con aire acondicionado, calefacción por gas natural y bomba de frío/calor, lo que garantiza confort durante todo el año. La ubicación del inmueble combina la vida de barrio tradicional con un entorno en plena transformación urbana, que está atrayendo nuevas inversiones, zonas verdes y espacios residenciales modernos. A tan solo unos minutos del centro de la ciudad, ofrece una excelente conexión mediante metro, autobuses y acceso rápido a la M-30. Situado en una zona con todos los servicios a mano —supermercados, centros educativos, centros de salud y espacios culturales—, este inmueble es ideal tanto para vivir como para invertir en un distrito en crecimiento constante. Una vivienda cómoda, bien conectada y lista para convertirse en tu nuevo hogar en Madrid. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas, en nuestra página web También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,False,5526.0,False,False,False,False,[],False,False,315000.0,€,,,,flat,"Berruguete, Madrid",Piso en paseo de la Dirección,Top,,,,MH1119
107839140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/f3/cf/1325887557.webp,31,1,319000.0,flat,sale,114.0,True,3,2,via Lusitana,Madrid,Madrid,Carabanchel,es,Abrantes,40.3730446,-3.735054,False,https://www.idealista.com/inmueble/107839140/,"MASTERPISO vende piso en Vía Lusitana, Avenida de los poblados, Abrantes, Madrid, planta 1º, con 2 Ascensores, acceso personas con movilidad reducida, 114m2 construidos, 105m2 útiles, 3 habitaciones(Antes 4) hall, cocina con terraza cerrada, 2 baños completos, gran salón de paso con terraza incorporada, piso exterior y muy luminoso. Vivienda en muy buen estado, con suelo parquet, calefacción y agua caliente gas natural con caldera y contador individual, aire acondicionado en salón, puertas de madera color roble, ventanas aluminio climalit, puerta blindada, orientación Sureste. Vivienda situada en una zona residencial, junto a la Avenida de los poblamos, M-40, A 42 y M30, enfrente de grandes parques, a 5 minutos en coche del CC Islazul, cerca de todos los servicios, como supermercados, pequeños comercios, colegios, centro de salud, centros deportivos, metro San Francisco Linea 11, autobuses 121, 131, 155, 484, 485, rodeado de varias zonas verdes. Para más información puede contactar con nosotros. Ven a visitarlo. Si quiere cambiar de vivienda, si quiere vender su inmueble, vender para compra o quiere saber el precio de mercado, hacemos valoraciones totalmente gratuitas y sin compromiso. VALORACIÓN GRATUITA ONLINE EN 2 MINUTOS EN NUESTRA PAGINA WEB Asesoramiento financiero gratuito a nuestros Clientes. El presente anuncio es a título informativo, no siendo vinculante, ya que puede contener errores, no siendo por tanto contractual en ningún caso.",True,good,False,True,2798.0,False,False,False,False,[],False,False,319000.0,€,,,,flat,"Abrantes, Madrid",Piso en via Lusitana,Top,,,,M-294
108622835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/28/00/1350238435.webp,55,3,3950000.0,penthouse,sale,631.0,True,7,8,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5078382,-3.6074101,False,https://www.idealista.com/inmueble/108622835/,"ESPECTACULAR ATICO EN LA MORALEJA! . Se vende fantástico ático, de unos 600 m2 construidos, al tener dos pisos unidos, totalmente amueblado de diseño con materiales de primerísima calidad, con terraza de 65,52 m2, en una de las mejores urbanizaciones de La Moraleja.  Se compone de: - Amplísimo salón comedor, distribuido en varios ambientes, con cocina integrada, zona de office y terraza tendedero, totalmente acondicionada, con electrodomésticos de alta gama, con salida a gran terraza y ventanales de pared a pared, lo que le proporciona gran luminosidad.  - Cuarto de estar. - Habitación doblen en suite, de unos 80 m2, con dos baños incluidos de la cual se podrían sacar más habitaciones si fuera preciso. - Habitación, con baño en suite, que actualmente se utiliza como despacho.  - Dos habitaciones más con baño en suite. - Doble habitación de niños, con literas y cuarto de juegos, con cuarto de baño en suite. - Habitación de servicio, con baño incorporado.  - Aseo de invitados o de cortesía. Aire acondicionado por conductos además de climatización por aerotermia con suelo radiante-refrescante. Cuenta con 4 plazas de garaje y dos trasteros.  Urbanización muy completa, con seguridad 24 horas, amplias zonas ajardinadas y de juegos infantiles, tres piscinas, spa, sauna y gimnasio, así como espacio de co-working.  La Moraleja cuenta con varios colegios muy exclusivos, supermercados, hospitales  y toda clase de servicios que hacen de ella un lugar idílico para vivir. NO DEJE DE VISITAR ESTE FANTÁSTICO ÁTICO!  La Moraleja es una urbanización residencial de lujo situada en el municipio de Alcobendas, en la zona norte del área metropolitana de Madrid. Linda con otras urbanizaciones como El Soto de la Moraleja y El Encinar de los Reyes.  La Moraleja es una de las urbanizaciones con mayor renta per cápita de toda España, lugar de concentración de la nobleza española y las élites socioeconómicas tradicionales en Madrid.",False,good,False,True,6260.0,False,False,False,False,[],False,False,3950000.0,€,3990000.0,40000.0,1.0,flat,"La Moraleja urbanización, La Moraleja",Ático,Top,penthouse,True,True,
108354198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/54/f3/1341609064.webp,44,2,1260000.0,flat,sale,116.0,False,2,2,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4205755,-3.6866853,False,https://www.idealista.com/inmueble/108354198/,"Luminoso piso reformado en el corazón de Recoletos  20.20 Real Estate presenta este elegante y luminoso piso, situado en la tercera planta de una finca clásica con mucho encanto, a solo unos metros del Parque del Retiro, lo que garantiza una ubicación privilegiada en una de las zonas más codiciadas de Madrid.  Totalmente reformado con materiales de alta calidad, combina a la perfección un estilo contemporáneo con la comodidad, creando un espacio de 115 metros cuadrados que es amplio, funcional y lleno de luz natural. Es el hogar ideal para quienes buscan sofisticación en la zona más exclusiva del barrio de Salamanca.  La distribución es impecable: cuenta con una cocina independiente, completamente equipada, dos habitaciones que se conectan con el salón, ofreciendo privacidad y luminosidad, y dos baños de diseño elegante, uno de ellos en suite en la habitación principal.  Su ubicación privilegiada permite disfrutar de la cercanía al Parque del Retiro y de todos los servicios y comodidades del barrio: tiendas de lujo, restaurantes de renombre y una excelente comunicación con el resto de la ciudad. Sin duda, es una opción perfecta tanto para quienes valoran la exclusividad como para quienes buscan practicidad en su día a día.  Invertir en esta propiedad significa apostar por una calidad de vida excepcional y una alta rentabilidad en caso de interés en alquiler. En 20punto20, somos expertos en el sector inmobiliario de lujo, con una sólida experiencia en asesoramiento personalizado y una profunda especialización en cada zona. Nos comprometemos a ofrecer soluciones a medida para cada cliente.  Te invitamos a descubrir este piso único y a vivir una experiencia residencial inigualable. Contáctanos para concertar una visita y conocer todos los detalles de esta magnífica vivienda.",False,good,False,False,10862.0,False,False,False,False,[],False,False,1260000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Lagasca,Top,,,,1058
108837630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/01/15/1356596232.webp,33,4,500000.0,flat,sale,92.0,True,4,2,calle de Francisco Remiro,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4375853,-3.6664064,False,https://www.idealista.com/inmueble/108837630/,"¡Oportunidad única en Madrid! Piso luminoso de 4 dormitorios en Francisco Remiro. ¿Buscas un hogar amplio, bien comunicado y lleno de luz? VIVALTA INMOBILIARIA vende en EXCLUSIVA este piso exterior situado en una cuarta planta en la calle Francisco Remiro es justo lo que necesitas. Con 92 m² construidos, esta vivienda destaca por su excelente distribución y su luminosidad natural durante todo el día. La propiedad cuenta con 4 dormitorios, salón, cocina independiente con espacio de almacenamiento, lavadero/tendedero, cuarto de baño completo y un aseo adicional, ideal para familias o quienes buscan un espacio extra para teletrabajo o invitados. Además, dispone de calefacción individual por gas natural, lo que garantiza confort y eficiencia energética durante todo el año. Ubicado en el distrito de Guindalera, junto al barrio de Fuente del Berro, la zona destaca por su ambiente residencial tranquilo y sus numerosos servicios: colegios, centros deportivos, comercios, supermercados y zonas verdes, como el Parque de la Quinta de la Fuente del Berro. La comunicación es excelente: a pocos minutos caminando de las estaciones de metro Parque de las avenidas y Cartagena, varias líneas de autobús, y fácil acceso en coche a la M-30 y principales vías de Madrid. Un lugar ideal para quienes valoran la tranquilidad sin renunciar a la cercanía del centro. ITE FAVORABLE EN: 2024 INFORMACION DEL EDIFICIO: 200 m² de parcela-Construido en 1956-Calidad de construcción sencilla-Edificio de 5 plantas-2 vecinos por planta-7 Viviendas-1 Industria. AVISO LEGAL: Según Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales clientes en nuestras oficinas sin compromiso ninguno.  Los honorarios a percibir por la agencia son del 4% (Cuatro por ciento) + 21% I. V. A. a cargo del COMPRADOR o 4.000 € + 21% I. V. A en inmuebles inferiores a 100.000 €.",True,renew,False,False,5435.0,False,False,False,False,[],False,False,500000.0,€,,,,flat,"Guindalera, Madrid",Piso en calle de Francisco Remiro,Top,,,,5124
106731482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/d7/de/1340310472.webp,51,2,5600000.0,flat,sale,270.0,True,3,4,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4189579,-3.685424,False,https://www.idealista.com/inmueble/106731482/,"S C A L A  |  Properties presenta a estrenar esta espectacular vivienda de 3 habitaciones en Recoletos Vivienda reformada a estrenar de 3 habitaciones y 270 m², ubicada en la segunda planta de una finca clásica de 1910 con con 3 balcones al Retiro. En la zona de día contamos con un amplio salón comedor con 35 m², 3 balcones con orientación sur, y una altura de techos de 3.13 m. La cocina se encuentra semi integrada al salón cuenta con una amplia isla de marmol con todos los electrodomésticos de la casa Miele, y vinoteca, así como gran capacidad de almacenaje. En la zona de noche contamos con 3 habitaciones en suite: La habitación principal tiene una superficie de 17 m² con baño en suite con ducha y bañera de diseño La segunda y tercera habitación cuentan con 17 y 10 m² también con el baño en suite con ducha. Junto al salón contamos con un aseo de cortesía y un cuarto de lavado con lavadora y secadora. Calefacción central, aire acondicionado por conductos individual en casa estancia, trastero, portero, videoviligancia. Comunidad: 620 € IBI: 3100 € * Las imágenes y plano puede no corresponder exactamente a la vivienda presentada.  .",False,good,False,True,20741.0,False,False,False,False,[],False,False,5600000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Alcalá,Top,,,,2194
108665132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/c3/cd/1351532557.webp,13,3,4900000.0,flat,sale,298.0,True,4,5,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4204787,-3.6849781,False,https://www.idealista.com/inmueble/108665132/,"Domus Aurea Capital presenta este impresionante piso totalmente a reformar en el barrio de Recoletos. La vivienda pertenece a una tercera planta de un edificio de fachada clásica con balcones, techos altos y molduras. Anteriormente tiene 4 habitaciones. Muchas posibilidades de reforma. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,renew,False,True,16443.0,False,False,False,False,[],False,False,4900000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Lagasca,Top,,,,5129
108670751,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/3d/1c/1351702173.webp,24,5,398000.0,flat,sale,97.0,True,4,1,calle de Ascao,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4300272,-3.6363746,False,https://www.idealista.com/inmueble/108670751/,"CIUDAD LINEAL - PUEBLO NUEVO, Se vende espectacular vivienda completamente exterior situada en la quinta planta de un edificio de ocho alturas de la Calle Ascao. El piso tiene un amplio recibidor y un pasillo distribuidor por el que accedemos al salón-comedor con acceso a una amplia terraza, cocina con una segunda terraza, un baño completo y cuatro dormitorios. La vivienda tiene doble orientación, noreste y suroeste. Cuenta con un trastero ubicado en la octava planta del edificio. La finca cuenta con ascensor y tiene la ITE favorable hasta su próxima revisión en 2028. Posibilidad de plaza de garaje en finca registral diferente (15.500 euros adicionales). Gastos de comunidad: 81,67 euros/mes (cada dos meses pasan el agua) IBI: 456,62 euros/año ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario.  2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo.  3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual.  4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca.  5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes.  6. ¿Herencias y divorcios? te ayudamos y coordinamos todo.  Infórmate:.",False,good,False,True,4103.0,False,False,False,False,[],False,False,398000.0,€,,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de Ascao,Top,,,,294166
108767185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/92/43/1354543012.webp,23,2,290000.0,flat,sale,71.0,True,2,1,BO SUIZA,Madrid,Las Rozas de Madrid,Rozas Centro,es,Zona Estación,40.4927717,-3.8695545,False,https://www.idealista.com/inmueble/108767185/,"Piso exterior: Salón, dos dormitorios, baño, cocina independiente con terraza tendedero, con gran trastero de 14 m2. Sin ascensor.  Importante, tiene altura de una PRIMERA PLANTA, en catastro consta como 2ª  Reformado totalmente en el 2020, excelente oportunidad para disfrutar o rentabilizar. Piso con mucha luz, exterior, muy buenos materiales y acabados, amplios dormitorios, baño completamente reformado.  Muy bien situado muy cerca de la Estación Renfe Las Rozas, zona con todos los servicios y dotaciones. Supermercados Día, Mi al campo, Carrefour Market, Lidl y Mercadona. Oportunidad, póngase en contacto y coordine una visita.",False,good,False,False,4085.0,False,False,False,False,[],False,False,290000.0,€,,,,flat,"Zona Estación, Las Rozas de Madrid",Piso en Bo Suiza,Top,,,,
107340326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/f9/d9/1310080042.webp,12,,195000.0,flat,sale,62.0,True,1,1,Centro,Madrid,Fuenlabrada,Centro,es,,40.2843166,-3.7928466,False,https://www.idealista.com/inmueble/107340326/,"Gestión 3 te ofrece este encantador apartamento con una superficie total de 60.04 m² construidos. La vivienda, a estrenar, está diseñada para ofrecer confort, modernidad y funcionalidad en cada uno de sus espacios. Con un dormitorio con armario empotrado, un baño completo con plato de ducha y radiadores-toalleros eléctricos, amplio salón comedor con cocina americana totalmente amueblada y equipada. Detalles que marcan la diferencia: Ventanas abatibles oscilo batientes con micro ventilación y doble acristalamiento acústico 4-16-5 Argón, garantizando un hogar tranquilo y bien aislado. Suelos de gres porcelánico, calefacción mediante emisores eléctricos de la marca Haverland con crono-termostato PID incorporado, que optimiza el uso correcto del emisor, para calentar el hogar con el menor gasto energético. Aislamientos térmicos y acústicos que aseguran el máximo confort durante todo el año. Puerta de entrada blindada y carpintería interior lacada en blanco, con puertas abatibles y correderas, aportando elegancia y seguridad, la vivienda cuenta con preinstalación de aire acondicionado en todas las estancias. Este apartamento cuenta con una excelente orientación suroeste, lo que te permitirá disfrutar de la luz natural a lo largo del día, Se encuentra en una zona totalmente consolidada, a tan solo cinco minutos de la parada de metro y rodeado de todos los servicios esenciales: supermercados, colegios, institutos y un centro de salud. ¡No pierdas la oportunidad de vivir en un entorno único, con todo lo que necesitas al alcance de tu mano! ¡ VISITALA TE ENCANTARA!",False,good,False,True,3145.0,True,False,False,False,[],False,False,195000.0,€,,,,flat,"Centro, Fuenlabrada",Piso,Top,,,,008466
