propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106821169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/6f/e5/1354915013.webp,40,2,1300000.0,flat,sale,178.0,False,3,2,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4366394,-3.6850197,False,https://www.idealista.com/inmueble/106821169/,"Promora presenta espectacular vivienda en exclusiva con impresionante Terraza de 45 m² con acceso directo desde el salón en la Calle Lagasca, una de las calles más exclusivas del Barrio de Salamanca de Madrid. Magnífica finca con portero físico y portal de lujo, dos accesos, uno principal y otro de servicio. Vivienda reformada para optimizar el espacio, en origen eran 4 dormitorios y 3 baños, con entrada y dormitorio de servicio.  Ubicado en una de las zonas más exclusivas de Madrid, el Barrio de Salamanca, en la cotizada zona de Castellana, se encuentra este espacioso piso en venta de 133 m² construidos y 45 m2 de Terraza que ofrece una oportunidad única para quienes buscan una vivienda que combine comodidad, ubicación y potencial de actualización. El inmueble cuenta con un salón -comedor, amplio y luminoso, es perfecto para disfrutar de momentos de convivencia con la familia o amigos, y está conectado a una terraza de uso y disfrute privativo, un oasis y una verdadera joya en pleno centro de la ciudad. Este espacio exterior es ideal para relajarse, organizar comidas al aire libre o incluso para ser transformado en una zona verde que aporte tranquilidad y frescura al hogar. La cocina es independiente y dispone de una cómoda zona de office, perfecta para las comidas cotidianas, además de contar con un práctico lavadero adjunto que facilita las tareas del hogar. Además, dispone de tres amplios dormitorios, destacando el dormitorio principal, que es una suite completa con un baño privado, ofreciendo privacidad y confort. Los otros dos dormitorios también disponen de armarios empotrados, maximizando el almacenamiento en cada habitación.El piso incluye dos cuartos de baño completos, con un diseño moderno y funcional, ideales para el día a día de una familia o para invitados. Cabe destacar que este piso ha sido previamente reformado con una distribución que aprovecha al máximo el espacio disponible, brindando una excelente base para que puedas personalizarlo según tus gustos y necesidades.  Puedes ver más inmuebles en nuestra página web. Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo. En este epicentro del lujo se localiza la conocida “Milla de Oro”: un área comercial donde tienen su sede marcas prestigiosas como Dior, Chanel, Prada o Tiffany y Promora. Tiendas como Gallery, BD o Vitra y restaurantes como Ramsés o No, responden a los gustos de un life style moderno y sofisticado. Hablamos de una zona dinámica y segura, de grandes aceras, con un parking casi ilimitado y con una interesante vida nocturna: Nxt Club, Déjate Besar o Le Boutique Club. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el museo Lázaro Galdiano. Sin olvidar sus árboles frondosos y la cercanía al parque del Retiro, el gran pulmón verde del centro de Madrid.",False,renew,False,True,7303.0,False,False,False,False,[],False,False,1300000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Lagasca,Top,MV5642I,,,
108394263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/04/a5/1342854970.webp,4,,3500000.0,chalet,sale,564.0,,5,6,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.432536,-3.842373,False,https://www.idealista.com/inmueble/108394263/,"Espectacular casa unifamiliar en Montealina, Pozuelo de Alarcón Opción de personalización aún disponible: haz de esta vivienda tu hogar a medida. E&V presenta una residencia excepcional situada en una de las zonas más exclusivas y seguras del noroeste de Madrid: la urbanización privada de Montealina, con vigilancia permanente y acceso restringido para garantizar total privacidad y tranquilidad. Esta propiedad está siendo completamente renovada incorporando materiales de primera calidad y un diseño que equilibra modernidad y calidez gracias a sus acabados contemporáneos. Con una parcela de 1.785 m² y una superficie construida de aproximadamente 600 m², la vivienda se distribuye en tres niveles y ofrece un total de 5 dormitorios, todos ellos de generosas dimensiones, además de 5 baños completos y un aseo de cortesía. Una de sus características más exclusivas es el ascensor privado que comunica directamente el garaje con las plantas superiores, facilitando el día a día con un plus de comodidad. El salón principal se abre al jardín a través de ventanales de gran formato, donde una piscina tipo infinity al ras del suelo añade una atmósfera de lujo y vistas despejadas. La planta principal alberga una habitación polivalente, ideal como despacho o dormitorio, con baño en suite, además de un aseo independiente. La cocina, de diseño semiabierto, conecta directamente con el comedor y el amplio salón, en una disposición pensada para integrar espacios y maximizar la luz natural. La primera planta está dedicada al descanso, con cuatro dormitorios en suite, todos con vestidor y acceso a terrazas privadas. La suite principal destaca por su amplitud y orientación. En el nivel inferior, el sótano ofrece más de 250 m² distribuidos en un garaje de 100 m², zona de lavandería y servicio con habitación y baño propios, un aseo adicional y una gran sala multifuncional con excelente luz natural, perfecta como gimnasio, sala de cine o zona de ocio. Montealina es sinónimo de prestigio, naturaleza y calidad de vida. Disfruta de la cercanía a centros educativos internacionales, servicios premium y rápidas conexiones con el centro de Madrid. Entrega prevista: octubre de 2025. Montealina se ha consolidado como una de las urbanizaciones más prestigiosas del noroeste de Madrid, valorada por su entorno natural, su tranquilidad y su alto nivel de seguridad, gracias a su sistema de vigilancia 24 horas. Este enclave residencial ofrece también instalaciones deportivas como pistas de pádel y tenis, además de amplias zonas verdes perfectas para el disfrute familiar. Su excelente localización permite un acceso rápido a las principales vías de comunicación como la A-6, A-5 y M-40, lo que facilita la llegada al centro de Madrid en pocos minutos. La zona cuenta con una amplia oferta educativa de primer nivel, tanto nacional como internacional, con centros como el Colegio Americano, Aquinas American School, Retamar, CEU, British Council School, Kensington School y Liceo Sorolla, entre otros. En cuanto a servicios, los residentes disfrutan de una variada oferta comercial y de ocio con centros como El Corte Inglés, Zielo Shopping, LaFinca Grand Café o restaurantes de alta calidad. Además, las conexiones en transporte público son excelentes, con líneas de autobús (566 y 656A), cercanías RENFE en Pozuelo y Aravaca, y estaciones de metro como Colonia Jardín y Pozuelo Oeste. Una oportunidad irrepetible para vivir en una ubicación privilegiada, rodeado de naturaleza, con todos los servicios a tu alcance y con una sólida proyección de valor a futuro.",False,renew,False,,6206.0,False,False,False,False,[],False,False,3500000.0,€,True,True,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente,Top,W-0308XZ,,,
108418546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/2c/39/1344310697.webp,23,3,1300000.0,flat,sale,100.0,False,3,3,"calle de los Caídos de la División Azul, 10",Madrid,Madrid,Chamartín,es,Nueva España,40.4675467,-3.6762067,True,https://www.idealista.com/inmueble/108418546/,"Dúplex luminoso y tranquilo con orientación sur, piscina, 2 plazas de garaje y solo 6 vecinos Desde Impar Capital te presentamos este precioso dúplex de 100 m² situado en la Calle Caídos de la División Azul, en una tranquila y cuidada zona residencial del distrito de Hortaleza. Una vivienda que destaca por su luz natural, su distribución funcional y el entorno verde y sereno que la rodea.   Ubicado en una finca con solo 6 vecinos y ascensor, este piso garantiza una convivencia tranquila e íntima, ideal para quienes valoran la paz y la privacidad sin renunciar a las comodidades modernas.   Distribución y características: Tres dormitorios, uno de ellos en suite, todos con armarios empotrados. Dos baños completos y un aseo de cortesía. Espacioso salón-comedor con orientación sur, lleno de luz natural gracias a sus grandes ventanales, que ofrecen vistas despejadas a un amplio y ajardinado patio de manzana. Cocina independiente con zona de office. La vivienda incluye dos amplias plazas de garaje y un trastero, para mayor comodidad y almacenamiento.   En las zonas comunes, podrás disfrutar de una piscina comunitaria, perfecta para relajarse y refrescarse en los meses más cálidos.   Ubicación y entorno Situado en una de las zonas más demandadas de Hortaleza, este piso combina la tranquilidad de una zona residencial con una excelente comunicación: acceso rápido a la M-40 y A-2, varias líneas de autobús y metro cercanas, y proximidad al parque Juan Carlos I, IFEMA y el aeropuerto. Además, cuenta con todos los servicios a mano: colegios, supermercados, farmacias y zonas verdes.   Una oportunidad única para vivir en un dúplex luminoso, con excelente orientación, en una finca exclusiva y bien cuidada.",False,good,False,True,13000.0,True,False,False,False,[],False,False,1300000.0,€,True,True,flat,,"Nueva España, Madrid","Piso en calle de los Caídos de la División Azul, 10",Top,,,,
108595767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/34/7e/1349486073.webp,16,bj,425000.0,flat,sale,86.0,True,2,2,"CL CANTABRIA, 33",Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4577334,-3.587158,True,https://www.idealista.com/inmueble/108595767/,"¡Descubre este impresionante piso en venta, ideal para una familia o como inversión! Con 86 m² construidos, este inmueble completamente reformado ofrece un espacio versátil que puede adaptarse a tus necesidades. Con acceso directo desde la calle o el portal de la urbanización, la comodidad está garantizada.  El piso cuenta con dos amplias salas diáfanas, perfectas para crear un hogar acogedor (posibilidad de 3 dormitorios) o para establecer dos oficinas. Además, dispone de dos baños completos, adaptados para personas con discapacidad, asegurando que todos puedan disfrutar del espacio sin barreras. La calefacción central y el aire acondicionado frío/calor te mantendrán cómodo durante todo el año. Ubicado frente a una vibrante área comercial, tendrás supermercados, farmacias, colegios y centros deportivos a solo unos pasos. La conexión con el transporte público es excelente, con varias líneas de autobús cercanas y la estación de metro ""Alameda de Osuna"" a pocos minutos. ¡No dejes pasar esta oportunidad única de adquirir un hogar que combina comodidad, ubicación y calidad!",True,good,False,True,4942.0,False,True,False,False,[],False,False,425000.0,€,,,flat,,"Alameda de Osuna, Madrid","Piso en Cl Cantabria, 33",Top,bria,445000.0,20000.0,4.0
108557597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/a8/76/1348404339.webp,56,6,800000.0,flat,sale,86.0,True,3,2,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,Arapiles,40.4356462,-3.7069256,False,https://www.idealista.com/inmueble/108557597/,"Precioso piso en venta en el corazón de Chamberí, Madrid. Descubre este maravilloso piso ubicado en pleno corazón de Chamberí, en el distrito de Arapiles, una de las zonas más emblemáticas de Madrid. Situado en la última planta de un edificio de 1935, este hogar ha sido completamente reformado en 2013, aislamiento total, fontanería, electricidad.. . combinando el encanto clásico con las comodidades modernas. Con una superficie construida de 86 m² y 76 m² útiles, ofrece un espacio ideal para disfrutar de la vida urbana. El piso cuenta con tres luminosas habitaciones, una de ellas con balcón y otra con baño en suite, perfecto para disfrutar de la privacidad. Además, dispone de un segundo baño adicional que complementa la funcionalidad del hogar. La cocina, moderna y bien aprovechada, junto al amplio salón comedor, crea un ambiente acogedor y perfecto para compartir momentos inolvidables. La entrada coqueta da acceso al pasillo que distribuye la vivienda en dos zonas, brindando una sensación de comodidad y orden. Con orientación sur en su parte exterior y vistas al patio de manzana en su parte interior, el piso es muy luminoso y tranquilo, ideal para relajarse después de un largo día. Las ventanas oscilobatientes en todas las estancias (excepto en un baño) garantizan una excelente ventilación y confort. Este piso también incluye armario empotrado en la habitación principal, aire acondicionado por conductos y calefacción central con contadores individuales, asegurando un ambiente agradable durante todo el año. Además, está libre de cargas y derramas, lo que significa que puedes mudarte sin preocupaciones. No pierdas la oportunidad de vivir en este maravilloso hogar en Chamberí. ¡Contáctanos para más información y ven a visitarlo!",True,good,False,True,9302.0,True,False,False,False,[],False,False,800000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Donoso Cortés,Top,,,,
108765811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/e5/e9/1354495561.webp,26,bj,230000.0,flat,sale,30.0,False,2,1,calle de Francos Rodríguez,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4576239,-3.7057497,False,https://www.idealista.com/inmueble/108765811/,"Magnífica vivienda CON REFORMA A ESTRENAR, en la calle Francos Rodríguez, junto a la calle Pamplona y la calle Jerónima Llorente, planta baja, interior. 30 m2 construidos distribuidos en: salón, cocina independiente completamente amueblada y equipada y abierta al distribuidor, dormitorio principal doble y dormitorio individual con armario empotrado, cuarto de baño con plato de ducha y ventana de ventilación. Primeras calidades en la reforma, suelos de tarima flotante, paredes en liso, ventanas de aluminio lacado en blanco con cristal climalit, agua caliente y calefacción individuales por gas natural. Excepcional ubicación, en zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a menos de cinco minutos de estación de Metro de Francos Rodríguez (L7) y de estación de Metro de Estrecho (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario. Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,good,False,True,7667.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de Francos Rodríguez,Top,MD3B01V22,,,
108693041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/4f/11/1352322394.webp,6,,3656000.0,chalet,sale,670.0,,7,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4724911,-3.7373298,False,https://www.idealista.com/inmueble/108693041/,"Presentamos un impresionante chalet independiente en Autopromoción Llave en Mano en la prestigiosa zona de Puerta de Hierro. Este chalet está diseñado con los más altos estándares de calidad y elegancia, cuenta con 670 m² construidos sobre una magnífica parcela de 1.010 m², que incluye un espectacular jardín con piscina privada. Este hogar, ideal para familias que buscan confort y lujo, se distribuye en tres plantas perfectamente organizadas.  La planta baja le recibe con un elegante hall distribuidor, un luminoso salón de casi 50 m² con ventanales orientados al sur y al oeste, y acceso a un porche con barbacoa junto a la piscina. La cocina semiabierta, con una gran isla central, está diseñada para convertirse en el corazón del hogar. Además, esta planta cuenta con un dormitorio con baño en suite y un aseo de cortesía.  En la primera planta se encuentran cinco dormitorios y cuatro baños. La suite principal destaca por su amplitud, con baño privado que incluye ducha, bañera exenta y una zona de lavabo doble, además de un vestidor con ventanas. Dos de los dormitorios cuentan con baño en suite, mientras que los otros dos comparten un baño completo. Con cubierta plana, cuenta con un despacho con vistas 360º. En el sótano, encontrará un espacioso salón de verano con ventanales que ofrecen acceso directo al jardín, además de una zona de servicio con dormitorio, baño en suite y salita. También dispone de un amplio almacén, lavandería y un garaje con capacidad para cuatro vehículos.  Este chalet está equipado con carpintería exterior de aluminio lacado con climalit, calefacción por aerotermia, mediante suelo radiante y refrescante, domótica y suelos porcelánicos de alta calidad. La certificación energética A garantiza eficiencia y sostenibilidad en su consumo energético.  Puerta de Hierro es una de las zonas residenciales más exclusivas de Madrid, conocida por su tranquilidad, seguridad y entorno natural. Está estratégicamente ubicada, ofreciendo fácil acceso al centro de la ciudad y a las principales vías de comunicación.    Desde 1983, GILMAR ha acompañado a miles de familias en la búsqueda de la casa de sus sueños. Con una sólida trayectoria en el sector inmobiliario, nos enorgullece ofrecer a nuestros clientes un servicio personalizado y profesional, avalado por décadas de experiencia y un profundo conocimiento del mercado.  Si desea más información sobre este exclusivo chalet en Puerta de Hierro, por favor, contacta con nuestro equipo de la oficina de Mirasierra.",False,good,False,,5457.0,False,False,False,False,[],False,False,3656000.0,€,True,True,chalet,independantHouse,"Ciudad Universitaria, Madrid",Casa independiente,Top,MH210626,,,
108077488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/3d/09/1333125451.webp,7,1,1700000.0,flat,sale,249.0,True,4,5,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4127038,-3.70095,False,https://www.idealista.com/inmueble/108077488/,"Señorial propiedad con reforma top y 3 balcones en el Centro histórico Engel & Völkers presenta esta magnífica propiedad con tres balcones en el centro histórico de Madrid, junto al barrio de Las Letras. Ubicada en un elegante edificio clásico de 1.890 muy bien conservado, la propiedad, que cuenta con techos de más de tres metros y medio de altura, ha sido reformada con acabados de altas calidades y se ofrece completamente equipada. Tras cruzar el umbral, un espacioso recibidor nos conduce al área pública en la que se encuentra el salón, un luminoso espacio con sol de tarde, gracias a los tres amplios balcones con los que cuenta (uno de ellos con mirador). Anexo a él encontramos la cocina, de generoso tamaño y dotada de una gran isla central además de espacio para ubicar el comedor. La zona pública dispone también de un práctico aseo y a partir de este arranca la zona de descanso, en la que encontramos en primer término un despacho con baño en suite y gran zona de almacenamiento. Le siguen otro par de habitaciones, igualmente dotadas de grandes armarios de suelo a techo, una de ellas, igualmente con baño en suite con acabados de gran calidad en sus revestimientos. El área privada se completa con un gran dormitorio principal con baño en suite, dotado con un espacioso vestidor que se abre a una terraza. Su magnífica ubicación, la hace tremendamente atractiva tanto para inversores, como para quienes quieran vivir en pleno casco histórico de Madrid, a escasos minutos andando de algunos principales centros de interés de la capital, y a la vez, próximos a zonas verdes. La propiedad se encuentra situada a escasos metros de la Iglesia de San Sebastián una de las primeras parroquias de la villa, en la que fue enterrado Lope de Vega. Su proximidad al Barrio de las Letras, en el que fijaron su residencia algunos de los autores más destacados del Siglo de Oro español, y rodeada de edificios señoriales, muchos de ellos ahora reconvertidos en hoteles de lujo, la hace única. Como también el hecho de contar con varias líneas de autobuses, además de numerosas paradas de taxi. El barrio tiene una variada dotación comercial, en la que aún se conservan algunos establecimientos tradicionales, incluidas algunas de las tiendas de telas que en otro tiempo proliferaron en la zona, y en la que encontramos igualmente una importante dotación hotelera, en la que los hoteles de lujo cohabitan con otros para presupuestos más ajustados. La oferta gastronómica sigue la misma tónica, con locales de formato más tradicional junto aquellos que ofrecen un perfil más internacional. Un agradable paseo nos permitirá disfrutar de algunas de las principales opciones culturales de la ciudad, dada su proximidad al llamado Triángulo del Arte, en el que se sitúan el Museo del Prado, el Museo Thyssen-Bornemisza y el Museo Nacional Centro de Arte Reina Sofía, además de espacios verdes, como el cercano Jardín Botánico o el propio Parque del Retiro.",False,good,False,True,6827.0,False,False,False,False,[],False,False,1700000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,Top,W-02XSQ8,1800000.0,100000.0,6.0
107137634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/17/bb/1304111536.webp,16,,1750000.0,chalet,sale,500.0,,5,6,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4457744,-3.8506632,False,https://www.idealista.com/inmueble/107137634/,"DIZA Consultores les presenta un espectacular chalet independiente en la mejor zona de Monteclaro. Emplazada en un fondo de saco, esta gran vivienda para reformar cumple con todas las expectativas para una vida de lujo en familia. Su parcela de casi 2.000 metros cuadrados, cuenta con mucha privacidad y vegetación, así como orientación sur en la fachada principal de la casa.  La vivienda, de 457 metros construidos tiene unos 150 distribuidos en dos plantas. Ahora mismo en la planta baja se encuentra el salón comedor, de gran tamaño y muy bien iluminado gracias a los grandes ventanales orientados al sur con vistas al jardín y piscina. Junto a esta zona está la cocina con acceso a la zona de servicio y garaje.  La zona de descanso se compone de cuatro dormitorios dobles, el principal en planta baja con vestidor y cuarto de baño en suite. Subiendo por las escaleras de paso cómodo se encuentran los tres dormitorios secundarios, uno de ellos con cuarto de baño en suite y acceso a la gran terraza y otro cuarto de baño fuera para los restantes.  La zona de aparcamiento, se encuentra en la planta baja, con espacio de sobra para dos coches grandes.  Las posibilidades de reforma son enormes, sin necesidad de cambiar la distribución, simplemente actualizando las calidades, se trata de una excelente estructura para una vivienda familiar en una de las urbanizaciones más tranquilas del norte de Madrid.  Esta impresionante vivienda goza de una ubicación privilegiada en una de las zonas más tranquilas de Monteclaro, a tan sólo cinco minutos de la Bolsa de Majadahonda, ofreciendo un entorno de lujo y una alta calidad de vida. Rodeada de colegios y universidades de prestigio, se trata de una zona excelente donde vivir en familia en un entorno seguro. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,renew,False,,3500.0,False,False,False,False,[],False,False,1750000.0,€,True,True,chalet,independantHouse,"Zona Monte el Pilar, Majadahonda",Casa independiente,Top,DS-P77679,,,
39082197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/1f/f1/1352864662.webp,69,2,725000.0,flat,sale,105.0,True,3,2,calle de Mozart,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4238513,-3.7233967,False,https://www.idealista.com/inmueble/39082197/,"¡Descubre tu nuevo hogar en esta maravillosa urbanización privada! Este espectacular piso de 105 m² construidos cuenta con 3 dormitorios con armarios empotrados y 2 baños, ideal para familias que buscan comodidad y tranquilidad. El salón comedor independiente es perfecto para disfrutar de momentos en familia, mientras que la cocina equipada te permitirá preparar deliciosas comidas. Los amplios ventanales inundan el espacio de luz natural y ofrecen vistas despejadas, calefacción individual de gas natural, aire acondicionado frio calor por conductos. La urbanización dispone de zonas verdes, una refrescante piscina y un parque infantil, creando un ambiente ideal para los más pequeños. Además, la seguridad está garantizada con vigilancia 24 horas. Incluye una plaza de garaje para coche grande y un trastero, lo que añade un plus de comodidad a tu día a día. Situado a pocos minutos del centro comercial y del intercambiador de Príncipe Pío, tendrás todo lo que necesitas al alcance de la mano. Este piso, es la opción perfecta para quienes buscan un hogar acogedor en una ubicación privilegiada. No dejes pasar esta oportunidad de vivir en un entorno seguro y familiar. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Nuestra empresa joven y dinámica, especializada en el sector inmobiliario madrileño, te ofrece una atención personalizada y cercana. Con un equipo comprometido, garantizamos transparencia y empeño en cada operación. Aprovecha nuestras tasaciones inmobiliarias gratuitas y descubre cómo hacemos que la venta y alquiler sean rápidos y seguros. ¡No pierdas la oportunidad de vivir en uno de los lugares más exclusivos de Madrid!",True,good,False,True,6905.0,True,False,False,False,[],False,False,725000.0,€,True,True,flat,,"Casa de Campo, Madrid",Piso en calle de Mozart,Top,,,,
108834088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/7e/0c/1356489854.webp,22,4,279000.0,flat,sale,30.0,False,1,1,calle de la Ruda,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4100118,-3.7094659,False,https://www.idealista.com/inmueble/108834088/,"ESTUDIO REFORMADO CON LUZ NATURAL Y UBICACIÓN EXCEPCIONAL - LA LATINA. A la venta este encantador estudio tipo loft de 30 m² totalmente reformado, situado en una cuarta planta con ascensor en la emblemática Calle de la Ruda, en pleno barrio de La Latina. Con una distribución eficiente, el espacio cuenta con cocina americana integrada, baño completo, ventilación natural en todas las estancias y orientación oeste, lo que garantiza luz natural durante todo el día.  Además, dispone de aire acondicionado y armario empotrado: listo para entrar a vivir. Perfectamente ubicado, a pocos pasos del Mercado de la Cebada, la Plaza de la Paja y el metro La Latina, el entorno ofrece una vibrante vida cultural, gastronómica y de ocio. Ideal tanto como primera vivienda como inversión con alta rentabilidad en una de las zonas más codiciadas del centro de Madrid. ¡No dejes pasar esta oportunidad!  Contáctanos y agenda tu visita.",False,good,False,True,9300.0,False,False,False,False,[],False,False,279000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ruda,Top,LCM36865,,,
108591779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/27/cd/1349369008.webp,5,2,179000.0,flat,sale,22.0,False,1,1,calle Topete,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4486728,-3.7032167,False,https://www.idealista.com/inmueble/108591779/,"Grupo Inmobilia pone a la venta  Inversión con Encanto en Bellas Vistas: ¡Tu Oportunidad en el Corazón de Madrid? ¿Buscas una inversión segura y con carácter en Madrid? Te presentamos este acogedor apartamento de 22 m² según Catastro, ubicado en una finca de 1920 en el emblemático barrio de Bellas Vistas, a tan solo 2 minutos de la Glorieta de Cuatro Caminos y a 1 minuto de la vibrante calle Bravo Murillo.  Distribución Funcional: 1 Dormitorio: Espacio íntimo y acogedor. 1 Baño: Equipado con todo lo necesario. Salón-Comedor: Ambiente cómodo para relajarse y disfrutar. Características de la Finca: Tipo Corrala: Encanto tradicional madrileño. Segunda Planta: Con instalación futura de ascensor ya aprobada. ITE Favorable: Tranquilidad asegurada. ? ️ Detalles Adicionales: Suelos Cerámicos tipo Madera: Estética y fácil mantenimiento. Amueblado y Equipado: Listo para entrar a vivir o alquilar. Rentabilidad del 6%: Ideal para inversores, con alquiler actual de 890 €/mes.  Ubicación Inmejorable: Situado en Bellas Vistas, un barrio que combina tradición y modernidad. A solo 2 minutos del metro de Cuatro Caminos, con acceso a las líneas 1, 2 y 6, y múltiples líneas de autobús. Disfruta de la cercanía a zonas comerciales, restaurantes y todos los servicios que ofrece el distrito de Tetuán. ¡No dejes pasar esta oportunidad de inversión con encanto en una de las zonas más dinámicas de Madrid! Contáctanos para más información y concertar una visita.",False,good,False,True,8136.0,True,False,False,False,[],False,False,179000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle Topete,Top,INM41010,188000.0,9000.0,5.0
108753688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/cd/e2/1354125723.webp,5,bj,950000.0,flat,sale,135.0,True,5,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.424169,-3.7035992,False,https://www.idealista.com/inmueble/108753688/,"UNICA INMOBILIARIA PRESENTA este espectacular piso situado en la planta baja del vibrante barrio de Malasaña, una de las zonas más cotizadas y con mayor proyección de rentabilidad en Madrid. Con cinco amplios dormitorios dobles y tres baños completos, este inmueble reformado hace 3 años, está perfectamente diseñado para el alquiler por habitaciones, garantizando ingresos constantes y elevados, con una rentabilidad de un 5%. La cocina integrada, moderna y funcional, favorece la convivencia sin sacrificar privacidad. El diseño interior optimiza cada metro cuadrado, ofreciendo un ambiente acogedor y rentable para inquilinos jóvenes, estudiantes y profesionales. La rentabilidad es excepcional: la ubicación estratégica cerca de transporte público, zonas de ocio, centros educativos y culturales, convierte esta propiedad en una inversión sólida y muy atractiva. Malasaña no es solo un barrio, es un estilo de vida.  ¡Invierte en una propiedad que lo tiene todo: ubicación, distribución, demanda y retorno! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,7037.0,False,False,False,False,[],False,False,950000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Top,CM-426795-A,,,
