propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108384312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/76/47/1342509955.webp,15,2400000.0,flat,sale,176.0,3,4,"calle de Miguel Ángel, 7",Madrid,Madrid,es,40.4345704,-3.6916581,True,https://www.idealista.com/inmueble/108384312/,"Descubre esta espectacular vivienda con una ubicación privilegiada en Almagro, uno de los barrios más elegantes y exclusivos de la capital. Con arquitectura señorial, calles tranquilas y un ambiente sofisticado, combina historia y modernidad a la perfección. La zona alberga embajadas, galerías, colegios de prestigio y restaurantes de autor, además de contar con excelentes conexiones y todos los servicios a mano. Vivir en Almagro es apostar por una calidad de vida excepcional en un entorno clásico y bien conectado. Su conexión con el resto de la ciudad es inmejorable: líneas de metro, autobuses, y acceso directo al eje del Paseo de la Castellana. Ofrece un amplio salón y un comedor perfectamente integrados, ambos con luz natural y separados del resto de estancias, creando espacios definidos y confortables. La cocina está cerrada, totalmente equipada y con diseño funcional, ideal para quienes valoran la independencia de los ambientes. Cuenta con tres dormitorios, todos en suite, un aseo de cortesía, lo que garantiza comodidad y privacidad. La distribución es equilibrada, con zonas sociales y privadas claramente diferenciadas. Si valoras la elegancia discreta de vivir en una de las zonas más privilegiadas de Madrid no dudes en concertar una visita. Estaremos felices de poder ayudarte!",False,good,False,13636.0,True,False,False,False,[],False,False,2400000.0,€,True,True,flat,,"Almagro, Madrid","Piso en calle de Miguel Ángel, 7",,2,True,Chamberí,Almagro,True,,,
107346663,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/37/0e/71/1355824831.webp,43,1290000.0,chalet,sale,150.0,3,3,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,es,40.4574429,-3.6627438,False,https://www.idealista.com/inmueble/107346663/,"Chalet reformado integralmente con buen gusto y excelentes calidades, dispone de un delicioso jardín de 50 m² con una pequeña piscina, ideal para disfrutar de interminables veladas al aire libre con familia y amigos. Esta extraordinaria casa se caracteriza por su moderno diseño Open-Space donde priman los espacios amplios y diáfanos así como la transparencia, en esta casa se potencia la luz natural creando espacios únicos y amplios en los que compartir, el resultado ha sido lograr un hogar con personalidad propia, completamente funcional y muy confortable. La vivienda se distribuye en tres plantas. En la primera planta encontramos un aseo, la cocina abierta y muy espaciosa, dotada de diseño y funcionalidad, amueblada con todos los electrodomésticos, a continuación un acogedor salón y un amplio comedor que tiene salida directa al jardín mediante un gran ventanal acristalado de puertas plegables que hacen que el jardín sea una continuación natural de la vivienda. El jardín dispone de piscina para niños, zona para tomar el sol y porche. En la parte delantera de la casa se puede aparcar un coche, en un patio dedicado a aparcamiento al que se accede mediante puerta de apertura automática. En la segunda planta se encuentra el dormitorio principal que tiene dos grandes ventanales, uno con vistas al jardín y otro con vistas a la parte delantera de la casa, dispone de un enorme vestidor, dos grandes armarios empotrados y un cuarto de baño muy amplio y luminoso, con ducha y ventana al jardín.  La tercera planta es completamente diáfana y abuhardillada con muchísima altura, en esta planta podría haber dos dormitorios dobles, actualmente existe un gran dormitorio con zona de despacho para teletrabajo. Esta planta dispone de un espacioso armario empotrado con gran capacidad de almacenamiento, ventanas al jardín y dos ventanas Velux que proporcionan luz natural durante todo el día. Existe un cuarto de baño con bañera y ventana Velux, una vez más, con entrada de luz natural. Hay que destacar la existencia de armarios empotrados aprovechando la zona debajo de la escalera. Esta fantástica vivienda dispone de aire acondicionado en las tres plantas, carpintería exterior de aluminio Climalit, suelo de tarima, puertas lacadas blancas, paredes con pintura lisa y calefacción individual mediante gas natural. El chalet está situado en una zona privilegiada en el distrito de Chamartín-Hispanoamérica, un barrio residencial magnífico en el centro de Madrid. Dando un paseo llegaremos a la zona comercial de las calles Príncipe de Vergara y Potosí, zona dotada de una gran oferta de restaurantes y terrazas de moda en el entorno de las calles Potosí, Víctor Andrés Belaúnde, Costa Rica y Príncipe de Vergara. Esta zona dispone de numerosas instalaciones donde disfrutar del tiempo de ocio, la vida al aire libre y el deporte como el Club de Tenis Chamartín, el Holiday Gym y varios polideportivos municipales. A 15 minutos caminando encontramos una gran variedad de comercios y supermercados, desde los más modernos como Mercadona o Alcampo, hasta los comercios de corte más tradicional como el Mercado de Chamartín, reconocido como uno de los mejores mercados en todo Madrid.  La vivienda está rodeada de todo tipo de servicios y recursos: centros de salud, el Centro Médico Sanitas está a menos de 10 minutos de la casa, centros educativos de primaria y secundaria, entidades bancarias, farmacias, etc... El chalet tiene acceso muy fácil y rápido a M-30, A-1, A-2 y M-11 y está cerca de las estaciones de Metro Avenida de la Paz y Colombia. Si tu sueño es crear tu hogar en una casa con jardín, ¡ven a conocerlo!",True,good,False,8600.0,True,False,False,False,[],False,False,1290000.0,€,True,True,chalet,terracedHouse,"Bernabéu-Hispanoamérica, Madrid",Chalet adosado,125,,,Chamartín,Bernabéu-Hispanoamérica,,,,
108537810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/dc/58/1347845847.webp,49,650000.0,flat,sale,136.0,4,2,Barrio Peñagrande,Madrid,Madrid,es,40.4831127,-3.7255583,False,https://www.idealista.com/inmueble/108537810/,"VIDEO COMPLETO DEL INMUEBLE DISPONIBLE  En Templo Consulting ponemos a la venta en exclusiva un fantástico piso de 136m2 en la zona residencial  de Peñagrande. Se trata de una 5ta planta muy luminosa y con vistas despejadas, que se distribuye de la siguiente forma: hall de entrada, salón comedor con salida a una cómoda terraza con agradables vistas, amplia cocina independiente con espacio para un comedor de diario y acceso a la terraza tendedero cerrada, 4 dormitorios con armarios empotrados y 2 baños completos (uno de ellos en suite con el dormitorio principal). CON TRASTERO INCLUIDO EN EL PRECIO Este inmueble tiene doble orientación: Noreste en salón y dormitorio principal, y Suroeste en cocina y dormitorios secundarios. Al tener doble orientación la ventilación cruzada es excelente, además de tener mucha luz natural.  Se encuentra en perfectas condiciones para entrar a vivir, aunque podría necesitar una actualización. Es totalmente exterior, los suelos son de parquét, las paredes de gotelé y la puerta de acceso a la vivienda es blindada. La calefacción es central a gasoil. La urbanización es cerrada y cuenta con magníficas zonas ajardinadas, piscina para adultos, piscina para niños y área de juegos infantiles para los más pequeños. Tiene vigilantes de seguridad en toda la urbanización y cada piso cuenta con videoportero. Hay ascensor en todos los portales. Los gastos de Comunidad son 200€ mensuales (calefacción incluida) y el IBI anual es de 672€. Así mismo, la ITE del edificio es favorable. Este piso tiene una excelente comunicación en transporte público: a solo 5 minutos andando de la estación de metro Lacoma (L7) y con parada de autobús de la líneas 49 y 67, muy próximas a la vivienda. Asimismo, el acceso en vehículo privado es a través de las carretera M30 y cercano a la M40. Respecto a los servicios del entorno, podemos destacar que se encuentra en una zona privilegiada con todos los servicios cerca, la cercanía de los Centros de Salud Fuentelarreina y Arroyo Fresno, al igual que la estupenda oferta educativa. También hay farmacias, entidades bancarias, cadenas de supermercados, instalaciones deportivas y zonas verdes como. ¡Hay una foto generada con IA! (Esta foto se señala en la parte inferior derecha de la misma). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting.com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",True,good,False,4779.0,True,False,False,False,[],False,False,650000.0,€,,,flat,,"Peñagrande, Madrid",Piso,FC PEÑAGRANDE,5,True,Fuencarral,Peñagrande,True,,,
108692479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/0c/8d/1352303797.webp,21,230000.0,chalet,sale,576.0,6,1,calle Oriente,Madrid,Los Santos de la Humosa,es,40.5044167,-3.2555373,False,https://www.idealista.com/inmueble/108692479/,"En el encantador municipio de Los Santos de la Humosa, en la provincia de Madrid, se encuentra una magnífica casa residencial a rehabilitar situada en la tranquila Calle Oriente. Esta propiedad, con una generosa superficie construida de 576 m², ofrece un espacio amplio y versátil para adaptarse a las necesidades de cualquier familia o inversión La casa, ubicada en un entorno apacible, se presenta como un lienzo en blanco, ideal para aquellos que desean personalizar su hogar a su gusto. Su diseño permite aprovechar al máximo cada rincón, brindando la oportunidad de crear ambientes acogedores y funcionales. La ubicación de la propiedad es uno de sus grandes atractivos, ya que se encuentra en una zona que combina la tranquilidad de un entorno residencial con la cercanía a los servicios y comodidades que ofrece la ciudad de Madrid. Los Santos de la Humosa es conocido por su ambiente sereno y su comunidad acogedora, lo que lo convierte en un lugar perfecto para establecerse. Ofrece un potencial excepcional para transformarla en el hogar de sus sueños. La ausencia de elementos como calefacción central, piscina o armarios empotrados brinda la oportunidad de diseñar y equipar cada espacio según sus preferencias personales. Esta propiedad es una oportunidad única para aquellos que buscan un espacio amplio y adaptable en una ubicación privilegiada, donde la tranquilidad y el confort se fusionan para crear el escenario perfecto para su nuevo hogar.",False,good,False,399.0,True,True,False,False,[],False,False,230000.0,€,True,True,chalet,,Los Santos de la Humosa,Chalet en calle Oriente,VPA2881786777,,,,,,,,
108470007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/3f/b4/1345866808.webp,14,285000.0,flat,sale,42.0,1,1,"calle del Mesón de Paredes, 67",Madrid,Madrid,es,40.4075355,-3.7025176,True,https://www.idealista.com/inmueble/108470007/,"SIN COMISIÓN DE AGENCIA-directamente con la propiedad. Este espectacular piso reformado cautiva desde el primer momento con su elegante mezcla de materiales nobles y líneas contemporáneas. La calidez de la madera natural, las vigas vistas originales y los acabados de alta gama crean un ambiente acogedor y sofisticado, ideal para quienes valoran el diseño y el confort. La cocina integrada y el salón forman un espacio abierto, luminoso y funcional, perfecto tanto para disfrutar en intimidad como para recibir invitados. Todo ha sido cuidadosamente seleccionado para ofrecer equilibrio entre estética y funcionalidad. Ubicado en una cuarta planta sin ascensor, este hogar ofrece tranquilidad, estilo y personalidad en cada rincón. Una joya lista para entrar a vivir.",True,good,False,6786.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle del Mesón de Paredes, 67",,3,False,Centro,Lavapiés-Embajadores,False,,,
102817330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/56/7d/1168312955.webp,16,289990.0,flat,sale,121.0,2,2,Frontera,Madrid,Galapagar,es,40.5764082,-4.0031514,False,https://www.idealista.com/inmueble/102817330/,"SELLWELL INMOBILIARIA vende magnifico dúplex en el centro de Galapagar, a escasos minutos de la plaza, parada de autobús y varios comercios.  Consta de dos plantas, totalmente reformadas, donde se ubican dos habitaciones enormes, dos baños, salón-comedor y cocina integrada. La primera planta cuenta con un gran salón-comedor, cocina integrada totalmente equipada, baño con plato de ducha y habitación principal.  Subiendo las escaleras tenemos otra habitación muy grande que cuenta con un aseo y puerta con acceso directo al portal de la urbanización. Tiene dos accesos principales, a pie de calle y por la urbanización. La vivienda ha sido totalmente reformada hace 5 años, disponiendo de ventanas de gran calidad, suelo porcelánico, aire acondicionado, puerta blindada, armarios empotrados y baños accesibles. La urbanización cuenta con zonas comunes y piscina. Zona muy accesible para vivir, donde podrás aparcar sin problema y estar situad@ alrededor de todo tipo de comercios y lineas de transporte. ¡SOLICITA TU VISITA YA!",False,good,False,2397.0,False,False,False,False,[],False,False,289990.0,€,,,flat,,"Casa Amarilla, Galapagar",Piso en Frontera,SW2,bj,True,Casa Amarilla,,True,,,
108532220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/c7/1347686509.webp,50,185000.0,flat,sale,56.0,2,1,CL MARGARITAS,Madrid,Arganda,es,40.2999939,-3.4313641,False,https://www.idealista.com/inmueble/108532220/,"Piso reformado con trastero y patio privativo en el corazón de Arganda del Rey � Exclusiva de Bastia Inmobiliaria Si estás buscando un hogar acogedor, luminoso y con un encanto especial, esta puede ser tu próxima vivienda. Te presentamos este bonito piso de 56 m², situado en una entreplanta, con una distribución cómoda y funcional. Ideal tanto para vivir como para invertir. ⸻ ✨ Características destacadas: •� 2 dormitorios bien distribuidos, con armarios empotrados, tranquilos y con buena entrada de luz natural. •� Salón de paso completamente reformado, moderno y acogedor, perfecto como centro del hogar. •� Baño actualizado, con un estilo actual y en perfecto estado y plato de ducha. •� Cocina con salida directa al patio, funcional y con muchas posibilidades. •� Patio privativo, un rincón exterior exclusivo para ti: perfecto para crear una zona chill out, tender o disfrutar de una comida al aire libre y con un trastero para almacenar sin necesidad de agobios. •☀️ Muy luminoso durante todo el día gracias a su doble orientación. •� Vivienda lista para entrar a vivir, sin necesidad de reformas. •� Situado en una zona tranquila, pero muy bien conectada. ⸻ � Ubicación y alrededores: Ubicado en una zona maravillosa en pleno nucleo de Arganda del Rey, con todos los servicios al alcance: •� A pocos minutos del Metro Arganda del Rey (Línea 9). •� Cercano a supermercados, centros médicos, colegios y comercios de proximidad. •� Rodeado de naturaleza: a un paso del Parque Regional del Sureste, la Vía Verde del Tajuña y zonas verdes ideales para pasear o hacer deporte. •� Ambiente local con encanto: mercado dominical, rutas gastronómicas y bodegas con Denominación de Origen. •� Ocio y cultura en espacios como el Centro Montserrat Caballé y la Ciudad del Rock. ⸻  Una oportunidad única Este piso combina lo mejor de un hogar funcional, reformado y con espacio exterior privado, en una zona en crecimiento y con calidad de vida. Ya sea como primera vivienda, pareja joven, o como inversión rentable, ¡es una excelente elección! � Contáctanos hoy mismo en Bastia Inmobiliaria y agenda tu visita. ¡Las oportunidades como esta no duran mucho!",False,good,False,3304.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,"Centro, Arganda",Piso en Cl Margaritas,BAS_ARGANDA,bj,True,Centro,,False,,,
106980840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/70/19/1299410069.webp,10,1364900.0,flat,sale,103.0,2,2,calle del General Díaz Porlier,Madrid,Madrid,es,40.4271934,-3.6762292,False,https://www.idealista.com/inmueble/106980840/,"Te presentamos este elegante piso de 103 m², completamente reformado y amueblado, ubicado en la sexta planta de un edificio clásico de 1945, en la exclusiva zona de Goya, en el prestigioso barrio de Salamanca. Aunque interior, la orientación noroeste garantiza una agradable iluminación natural en sus espacios, creando un ambiente cálido y acogedor. La vivienda dispone de 2 amplias habitaciones, diseñadas para el máximo confort, y 2 baños modernos con acabados de alta calidad. Su distribución optimizada y el mobiliario cuidadosamente seleccionado hacen de este piso un hogar listo para entrar a vivir. Situado en una de las áreas más demandadas de Madrid, en una zona tranquila pero perfectamente conectada, este inmueble combina la funcionalidad de un diseño contemporáneo con el encanto de un edificio histórico. Ideal tanto para vivir como para invertir, gracias a su ubicación estratégica y su impecable renovación. No pierda la oportunidad de disfrutar de una propiedad única que combina lujo, estilo y comodidad en el corazón del barrio de Salamanca.",False,good,False,13251.0,True,False,False,False,[],False,False,1364900.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Díaz Porlier,1484,6,False,Barrio de Salamanca,Goya,True,,,
107876236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/10/5b/1327019418.webp,46,619000.0,chalet,sale,410.0,10,4,Algete,Madrid,Algete,es,40.6059344,-3.5038112,False,https://www.idealista.com/inmueble/107876236/,"SUGERENCIA: en caso de estar interesado, LEER bien TODO el contenido del comentario descriptivo del inmueble. Boga Real Estate ofrece en venta exclusiva, un amplio chalet con muchas oportunidades de personalizar gracias a su estupenda distribución de niveles adaptado a la pendiente de la loma donde se encuentra construido. Tiene aproximadamente 1000 metros cuadrados de parcela, 410 metros cuadrados construidos de vivienda más las zonas ajardinadas y recreativas. NEGOCIABLE. DESCRIPCIÓN DETALLADA. Actualmente la parcela está distribuida del siguiente modo: VIVIENDA: la vivienda dispone de 4 niveles con las siguientes distribuciones: -NIVEL I: el nivel más bajo de la vivienda y dispone de 4 estancias: un amplio garaje cerrado para 3 coches. Una zona cerrada que puede servir de aparcamiento para motos, bicicletas, canoas o cualquier otro artículo deportivo o simplemente como almacenamiento, una carbonera, más aparcamiento en la calzada de la entrada al garaje. -NIVEL II: dispone de una sala diáfana para múltiples usos que está a la altura de la parcela (no es un sótano), una bodega y un cuarto de caldera. Dispone también de un taller muy luminoso con acceso lateral a la puerta de entrada principal de la vivienda y una amplia terraza de unos 12m2. -NIVEL III: Tiene 8 estancias: hall distribuidor, 1 despacho, 1 dormitorio de invitados, 1 aseo con conexión para colocar ducha, salón con chimenea, comedor, cocina con office y 1 amplio porche cerrado que conecta con los jardines de la parte trasera de la casa. -NIVEL IV: con 8 estancias privadas distribuidas en: 2 dormitorios auxiliares con sus propios estudios y baños en suite cada dormitorio, el dormitorio principal con baño en suite y terraza privada, y el pasillo de conexión a todas las estancias con 2 armarios empotrados. Existen muchas posibilidades de hacer una nueva distribución en cada nivel y destinar los nuevos espacios a usos diferentes gracias a la superficie actual de cada estancia, la distribución de las cargas estructurales y la abundante luz natural que tiene toda la vivienda. ZONAS EXTERIORES: -PISCINA con solárium, cuarto de máquina y un depósito de agua. -PISTA DE FRONTON. -JARDIN SUR con zona de barbacoa, antigua huerta, casa de los perros y amplia pajarera. -JARDIN LATERAL OESTE con áreas verdes y espacios zona de estar exterior. -JARDIN NOROESTE. DATOS TÉCNICOS: dependiendo de las necesidades del comprador, la vivienda requiere de una reforma integral, parcial o solo un lavado de cara para personalizar. Hoy día el inmueble dispone de: calefacción y agua caliente central por gasoil, chimenea, 5 aires acondicionados inverter, ventanas dobles, jardín con sistema de riego y goteros, sistema de seguridad instalado y activo con circuito cerrado de cámara y sensores, los muros exteriores de la vivienda son dobles con cámara de aislamiento y ventilación para evitar humedades y el inmueble dispone en la parte trasera de la parcela de un MURO DE CONTENCIÓN hecho en HORMIGÓN de 1½ m de espesor y de alrededor 15m de altura. El tejado de la vivienda es de teja árabe y su última revisión fue en 2016. DATOS ECONOMICOS Y OTROS DATOS: Gastos de Comunidad: 75€/mes con el agua de pozo incluida. IBI: 1100€ aprox. Ultima ITE: Favorable en 2020. Uso: Residencial. Libre de cargas. PLANOS publicados con distribuciones originales y actuales. UBICACIÓN: El chalet está ubicado en una zona privilegiada de la Urb. Valderrey de Algete, que gracias a la altura de la loma tiene vistas a todo el valle del Jarama, situación que brinda luz natural a toda la vivienda durante todo el año. Dispone de buena conexión a cualquier destino de Madrid, además de contar con todos los servicios como: polideportivo, supermercados, colegios, centros de salud con atención 24 horas y locales de ocio, entre otros.",True,good,False,1510.0,True,True,False,False,[],False,False,619000.0,€,True,True,chalet,independantHouse,Algete,Casa independiente,V-CHALETALGETE619K5,,,,,,,,
106730128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/37/e1/1292255204.webp,12,1679000.0,flat,sale,133.0,2,2,"calle de Lope de Rueda, 29",Madrid,Madrid,es,40.4209101,-3.6774749,True,https://www.idealista.com/inmueble/106730128/,"Domus Aurea Capital presenta este fantástico piso exterior, a estrenar, en la calle Lope de Rueda 29, en el barrio de Retiro. Vivienda de 126m2 situada en una cuarta planta exterior de un edificio clásico de los años 30, cuenta con un amplio salón-comedor con dos balcones a la calle, cocina americana equipada y dos dormitorios dobles y dos baños completos. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,12624.0,False,False,False,False,[],False,False,1679000.0,€,,,flat,,"Ibiza, Madrid","Piso en calle de Lope de Rueda, 29",4679,4,True,Retiro,Ibiza,True,,,
102988043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/e4/ac/1174204265.webp,26,500000.0,flat,sale,117.0,4,2,Fermin Caballero,Madrid,Madrid,es,40.4855798,-3.6979577,False,https://www.idealista.com/inmueble/102988043/,"BUENA GESTION INMOBILIARIA comercializa excelente vivienda junto a MIRASIERRA / HERRERA ORIA, ubicado junto al hospital Universitario RAMÓN Y CAJAL.  Consta de 117m2 distribuidos en salón independiente con terraza exterior, cocina equipada, 4 habitaciones, y 2 baños completos. Calefacción central por gas natural, ya individualizada por contadores. Quinta planta con ascensor. La vivienda necesita actualizaciones en general Se encuentra una zona con todos los servicios disponibles, con colegios, farmacias, centros comerciales, y muy bien comunicado con metro (estación de Herrera Oria) y Cercanías/ Renfe (Ramón y Cajal). Si necesita mas información, o quiere visitar la vivienda sin ningún compromiso, póngase en contacto con nosotros y le facilitaremos lo que necesite de la mejor manera. Gestionamos la compra de su vivienda y su FINANCIACIÓN, ofreciéndole un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación.",False,renew,False,4274.0,False,False,False,False,[],False,False,500000.0,€,,,flat,,"La Paz, Madrid",Piso en Fermin Caballero,42-023,5,True,Fuencarral,La Paz,True,,,
107792760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/25/83/1347615235.webp,9,98000.0,flat,sale,51.0,2,1,"calle Núñez de Balboa, 41",Madrid,Getafe,es,40.3124069,-3.7300225,True,https://www.idealista.com/inmueble/107792760/,"Os presentamos este cómodo piso situado en Getafe, Madrid. La vivienda se distribuye en dos habitaciones, salón-comedor, cocina y un baño. Situado en la 2a planta del edificio. Está situado en el centro de Getafe. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Getafe Central y la estación de tren Getafe Central. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía de Toledo. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.",False,renew,False,1922.0,False,False,False,False,[],False,False,98000.0,€,,,flat,,"Getafe Centro, Getafe","Piso en calle Núñez de Balboa, 41",CAN0000185386,2,True,Getafe Centro,,False,,,
108884841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/f2/7e/1357908661.webp,9,2590000.0,flat,sale,268.0,4,4,"calle de José Abascal, 46",Madrid,Madrid,es,40.4378344,-3.6938586,True,https://www.idealista.com/inmueble/108884841/,"** VIVIENDA A ESTRENAR. ALTAS CALIDADES. ** Particular vende amplia novena planta interior de 268m2 a estrenar, con unas impresionantes vistas despejadas al sur de la capital española, haciendo de este hogar un oasis de paz, luz y tranquilidad en una de las ubicaciones más demandadas de Madrid. Nada más acceder a la vivienda, nos recibe un clásico hall que distribuye la zona de día en dos generosos ambientes: salón y comedor. Calidad de materiales, piedra natural, confort, espacio y diseño en los acabados, pueden ser algunos de los adjetivos que se nos vengan a la cabeza. Además, desde esta parte de la casa podemos disfrutar de la agradable terraza y de sus grandes ventanales, que, sumado a los innumerables detalles de la cuidadosa reforma, hacen de esta vivienda un producto único en la zona. Continuamos y damos paso a la cocina, que destaca por su amplitud, luz y acabados. Cada uno de los minuciosos detalles de la reforma se entremezclan con la practicidad, en una de las zonas mas recurridas del hogar. En añadido, desde esta zona damos paso al cómodo aseo de cortesía y al área de servicio: con entrada independiente a su dormitorio, baño propio y zona de lavandería. Seguimos avanzando, y accedemos a la zona de noche dando paso a los dos primeros dormitorios: dobles, silenciosos, y con capacidad de almacenaje por sus armarios vestidos. Además, ambas estancias disponen de un baño completo e impoluto que da servicio a las mismas. Radiadores en cada una de las estancias y aire acondicionado por conductos mantienen la sensación de frescura y calidez en toda la casa y durante las cuatro estaciones del año.  Como colofón damos paso al cuarto de los dormitorios: la gran habitación principal y sus relajantes vistas al sur. Equipada por un maravilloso vestidor, y un impecable baño en suite con acabados de calidad, como joya de la corona. Finalmente, como anexo, la vivienda incorpora incluida en el precio, una gran plaza de garaje de acceso directo, así como de un trastero. Merece mención especial la ubicación dentro de Almagro: esta vivienda está situada a escasos del Paseo de la Castellana, a un sinfín de ofertas de restauración en calles como Miguel Ángel, a comercios, colegios y servicios, haciendo de este lugar uno de los puntos más demandados y con mayor reconocimiento de la capital española.  Sin duda una propiedad totalmente única y de calidad, que nos ofrece sensación de luz espacio, siendo un oasis en una de las ubicaciones más demandadas de Madrid. Venta particular.  No agencias, gracias. ** LAS IMÁGENES DEL ANUNCIO SON REDERS DE REFERENCIA. Cualquier comentario sobre la vivienda, no dude en contactar **.",False,good,False,9664.0,True,False,False,False,[],False,False,2590000.0,€,True,True,flat,,"Almagro, Madrid","Piso en calle de José Abascal, 46",,9,False,Chamberí,Almagro,True,,,
108234816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/23/53/1337952773.webp,20,1350000.0,flat,sale,100.0,2,1,calle Alcalá,Madrid,Madrid,es,40.4241825,-3.6810834,False,https://www.idealista.com/inmueble/108234816/,"Bienvenido a esta joya urbana ubicada en una de las zonas más exclusivas de Madrid. Este espectacular apartamento de dos dormitorios destaca por su estilo industrial elegante, techos altos y una luminosidad natural que realza cada detalle de su diseño. Al entrar, te recibe un salón amplio y acogedor, con grandes ventanales, una cuidada decoración y una Smart TV para tu entretenimiento. La cocina abierta, completamente equipada con electrodomésticos modernos y menaje completo, es perfecta tanto para el día a día como para recibir invitados. Los dos dormitorios ofrecen un ambiente cálido y tranquilo, ideales para el descanso, mientras que el baño, moderno y funcional, cuenta con acabados de calidad, toallas y todos los elementos necesarios para el confort diario. -Ubicación inmejorable: en pleno barrio de Salamanca, a escasos minutos del Parque del Retiro, la Puerta de Alcalá y la Milla de Oro madrileña (calle Serrano). Disfruta de una zona vibrante, rodeada de cultura, gastronomía y compras, con excelentes conexiones en transporte público (metro Príncipe de Vergara a menos de 5 minutos). Este apartamento es ideal tanto para residir con estilo, como para quienes buscan una inversión segura en una de las zonas con mayor proyección y demanda de Madrid.",True,good,False,13500.0,False,False,False,False,[],False,False,1350000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle Alcalá,Alcalá 68,4,False,Barrio de Salamanca,Recoletos,True,1380000.0,30000.0,2.0
