propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108878757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/77/5a/1357733515.webp,Morales,31,,564900.0,chalet,sale,260.0,,4,3,Colmenarejo,Madrid,Colmenarejo,,es,,40.5620004,-4.0205404,False,https://www.idealista.com/inmueble/108878757/,"Agencia inmobiliaria de GALAPAGAR-COLMENAREJO zona GALAPAGAR-COLMENAREJO Oficina HOGARES GALAPAGAR-COLMENAREJO: EN VENTA: ESPECTACULAR CASA EN LA MEJOR ZONA DE COLMENAREJO, cercano a zonas verdes, colegios, parada de autobús, etc… Te presentamos esta magnífica vivienda unifamiliar de 260 m² construidos, ubicada sobre una parcela de 500 m², ideal para quienes buscan confort, espacio y tranquilidad en un entorno natural privilegiado. El chalet cuenta con 4 amplias habitaciones, todas con excelente luminosidad natural, y 3 baños completos, uno de ellos en suite, que aportan comodidad y funcionalidad a toda la familia. La cocina, de generosas dimensiones, es perfecta tanto para el uso diario como para disfrutar en reuniones con familiares y amigos. El salón-comedor destaca por su amplitud y grandes ventanales, que llenan de luz cada rincón. Destaca también su bodega, un espacio adicional ideal para reuniones, almacenamiento o para acondicionarlo como sala de ocio. En el exterior, la vivienda ofrece un gran porche a la entrada, ideal para disfrutar de los atardeceres con vistas despejadas a la zona noroeste de la Sierra de Madrid. Además, dispone de plaza de garaje, caseta de almacenamiento para herramientas de jardín y un trastero situado bajo el porche. La parcela está perfectamente acondicionada con una zona solada y ajardinada, piscina privada, barbacoa y un acogedor espacio chill out, pensado para relajarse al aire libre. Disfruta de unas inmejorables vistas a la zona noroeste de la Sierra de Madrid, en un entorno tranquilo pero bien comunicado. Una oportunidad única para vivir rodeado de naturaleza, con todas las comodidades de un chalet moderno y espacioso. No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,,2173.0,False,False,False,False,[],False,False,564900.0,€,chalet,Colmenarejo,Casa independiente,Destacado,True,True,,,,independantHouse,
108760027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/1f/2f/1356251796.webp,06871,32,6,580000.0,flat,sale,56.0,True,2,1,plaza de San Miguel,Madrid,Madrid,Centro,es,Palacio,40.4135967,-3.7100659,False,https://www.idealista.com/inmueble/108760027/,"Os presentamos una encantadora vivienda con increibles vistas a los mejores monumentos de los Austrias en Madrid. Un oasis en medio del centro, no se oye un ruido y es muy luminoso por estar situado en una 6ª planta con ascensor. Ubicado en Plaza de San Miguel, en un edificio representativo, a escasos metros de la Plaza Mayor.  El hecho de estar en una de las últimas plantas del edificio, así como su orientación, garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. Además, cuenta con la instalación de toldos automáticos.  Las vistas a la cúpula de la Almudena y la Plaza de la Villa, Casa de Campo y Sierra son envidiables. Se trata de una finca clásica del barrio de los Austrias, que dispone de ascensor y portero físico.  Cuenta con una superficie de 56,8 m² según escritura y 55 m2 construidos según catastro  Distribuido en salón - comedor con balcón y 2 ventanas más, 2 dormitorios dobles con grandes armarios, cocina independiente y baño con ducha. Todas las estancias tienen ventana.  Bien conservado para entrar a vivir o actualizarlo con distribución más moderna. Tiene techos muy altos, actualmente rebajados. Bien aislada. Suelos de tarima, carpintería exterior de PVC oscilobatiente con climalit, carpintería interior de madera, grandes armarios empotrados. La calefacción es central en la actualidad y han decidido en la comunidad su retirada. Agua caliente mediante termo eléctrico y 3 splits de frío-calor en salón y dormitorios.  IBI: exento por centro histórico.  Gastos de comunidad: 98 €/mes, no tiene derramas.  ITE (IEE) favorable hasta 2031 Las comunicaciones son excelentes tanto en autobús como de metro. Estaciones de Ópera (L2), Sol (L1, L2, L3 y cercanías C3, C4, C4a y C4b). y Tirso de Molina (L1).  ¡No pierdas la oportunidad de visitarlo! Contáctanos para más información.",False,good,False,True,10357.0,True,False,False,False,[],False,False,580000.0,€,flat,"Palacio, Madrid",Piso en plaza de San Miguel,Destacado,,,590000.0,10000.0,2.0,,
105864337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/87/3e/1265287534.webp,,24,9,986210.0,penthouse,sale,126.0,True,2,2,"paseo de San Francisco de Sales, 15",Madrid,Madrid,Chamberí,es,Vallehermoso,40.4408771,-3.7156115,True,https://www.idealista.com/inmueble/105864337/,"Piso dúplex con trastero y piscina anejos en venta en el barrio de Vallehermoso, perteneciente al distrito de Chamberí, de Madrid capital (Madrid). Piso de 2 habitaciones, con 2 baños, cocina y salón-comedor. Dispone de un atractivo diseño de corte moderno y funcional. La finca cuenta con portero automático y ascensor. Se encuentra en el edificio Mindanao, en pleno centro de Madrid, con acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, transporte público, servicios de hostelería y restauración, etc. Está entre el parque de Santander y el Hospital Clínico San Carlos, muy cerca de Ciudad Universitaria y del intercambiador de Moncloa. Goza de rápido acceso a la A-6 y a la M-30. Cuenta con un trastero en la planta sótano y piscina en la azotea como anejos inseparables incluidos en el precio. ¿Te interesa? Contacta con nosotros. ¿Necesitas más información? No lo dudes y contacta con nosotros; te informaremos sin compromiso. (*) Algunas fotografías han sido mejoradas digitalmente o son recreaciones virtuales. La vivienda se vende sin amueblar.",True,good,False,True,7827.0,True,False,True,False,[],False,False,986210.0,€,flat,"Vallehermoso, Madrid","Ático en paseo de San Francisco de Sales, 15",Destacado,True,True,,,,penthouse,
108373759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/de/21/1342181750.webp,EG6387,84,,458000.0,chalet,sale,235.0,,3,4,Camarma de Esteruelas,Madrid,Camarma de Esteruelas,,es,,40.5550074,-3.3725723,False,https://www.idealista.com/inmueble/108373759/,"ALCALA INMOBILIARIA PRESENTA Exclusivo chalet pareado reformado en una de las mejores zonas de Camarma de Esteruelas  Presentamos esta magnífica vivienda pareada, completamente reformada, ubicada en una de las zonas más valoradas de Camarma de Esteruelas. Un hogar que combina a la perfección elegancia, comodidad y funcionalidad, ideal para quienes buscan tranquilidad sin renunciar a la cercanía con Alcalá de Henares y todos los servicios.  ðï¸ Distribución y espacios La vivienda se distribuye en dos plantas más una buhardilla completamente acondicionada, con una superficie generosa y ambientes muy bien aprovechados. Dispone de tres dormitorios, dos baños completos, y una buhardilla diáfana que ofrece múltiples posibilidades: zona de trabajo, sala de lectura, cuarto de juegos o dormitorio adicional.  En planta baja, encontramos una cocina independiente totalmente equipada, con acceso directo a dos estancias anexas, ideales como despacho, sala de estar o dormitorios adicionales. El amplio salón de 30â¯m² se convierte en el corazón de la vivienda, con salida directa al jardín.  ð¿ Zonas exteriores El exterior de la vivienda es sencillamente excepcional. Desde el salón accedemos a un porche completamente acristalado y revestido en madera, creando un espacio acogedor y luminoso durante todo el año. Este a su vez comunica con un cuidado patio con piscina privada, perfecto para el disfrute familiar y social.  ð Ubicación privilegiada Situada en una zona residencial tranquila, rodeada de viviendas unifamiliares y con un excelente ambiente vecinal, esta propiedad destaca también por su conexión con Alcalá de Henares (a tan solo 10-15 minutos en coche). Camarma de Esteruelas cuenta con líneas de autobús que enlazan directamente con Alcalá, donde se puede acceder a la red de Cercanías RENFE y todo tipo de servicios sanitarios, educativos y comerciales.  ð Una vivienda lista para entrar a vivir, con todas las comodidades y en un entorno ideal para quienes valoran la calidad de vida.  No cobramos comisión al comprador.  Nos encargamos de toda la gestión de la compra.  Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado.  ¿Quieres saber cuánto se te quedaría la letra al mes?  ¿Quieres saber qué impuestos conlleva una compra-venta?  Llámanos sin compromiso y programaremos una visita.  Los metros de la vivienda están contrastados según catastro/registro.  Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos.  Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,1949.0,False,True,False,False,[],False,False,458000.0,€,chalet,Camarma de Esteruelas,Chalet,Destacado,,,,,,,
108115898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/66/ff/1334314989.webp,07df257a-8ec2-4188-a0fb-da4262145aec,42,bj,380000.0,flat,sale,160.0,True,4,2,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.4433641,-3.6095629,False,https://www.idealista.com/inmueble/108115898/,"Huspy presenta esta excelente oportunidad de adquirir dos pisos completamente reformados, con una superficie total de 160 m², ubicados en pleno corazón del barrio de Canillejas, en el distrito de San Blas-Canillejas, Madrid. Ambos espacios han sido renovados con un diseño moderno y funcional. El primero de 59m², cuenta con dos habitaciones, un baño completo y cocina totalmente equipada, ideal para quienes buscan comodidad y estilo. El segundo de 70m² dispone también de dos habitaciones, un baño completo, un aseo adicional y zona de lavado, lo que lo convierte en una opción perfecta tanto para familias como para compartir entre amigos. Gracias a su reforma integral, estas viviendas están listas para entrar a vivir o ser alquiladas de inmediato, lo que las convierte en una opción muy atractiva como inversión inmobiliaria. Situados en una zona vibrante y consolidada, estos estudios se encuentran junto a un parque y a pocos minutos del centro comercial Plenilunio. Además, ofrecen excelente conexión con el resto de la ciudad gracias al fácil acceso a la M-40 y la A2, así como a una completa red de transporte público. No dejes pasar esta oportunidad de vivir o invertir en una de las zonas con mayor proyección de Madrid. ¡Contáctanos para más información o concertar una visita!",False,good,False,False,2375.0,False,False,False,False,[],False,False,380000.0,€,flat,"Canillejas, Madrid",Piso,Destacado,,,,,,,
104311322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/2d/61/1216337605.webp,LAGASCA 142 - VENTA ,19,st,500000.0,flat,sale,66.0,False,1,1,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4389415,-3.6855753,False,https://www.idealista.com/inmueble/104311322/,"• 66 metros cuadrados catastrales: 61 de vivienda y 5 de zonas comunes • Completamente amueblado y equipado para entrada inmediata • 1 dormitorio • 1 cuarto de baño completo • 2 patios de uso privativo de la propiedad • Aire acondicionado tipo split • Edificio del año 1920 • IBI: 487,73€/año • Gastos de Comunidad: 100€/mes • Alquilado hasta el 8 de agosto por 1.495€/mes Esta tranquila vivienda interior de 1 dormitorio y 1 cuarto de baño está ubicada en el demandado Barrio de Salamanca. Concretamente, se sitúa entre las conocidas calles Velázquez y Claudio Coello.  La zona social, distribuida en un espacio abierto, la conforman el salón, que cuenta con un sofá-cama; una barra-comedor y la cocina. El dormitorio disfruta de gran espacio de almacenaje y acceso directo a uno de los patios. El cuarto de baño se encuentra separado, sirviendo posibles visitas, lo cual asegura la intimidad y privacidad del dormitorio.  Especial mención merecen los dos patios privados de los que dispone la propiedad, que contribuyen a su ambiente sereno y calmado.  Sin duda alguna, la ubicación del apartamento es inmejorable, al estar rodeado de una amplia oferta de comercios, restaurantes y bares, contar con un fácil acceso a calles estratégicas. En cuanto a conexiones de medios de transporte, posee numerosas líneas de autobús circundantes, así como las estaciones de metro cercanas Núñez de Balboa o Gregorio Marañón y el intercambiador de Avenida de América, lo cual facilitará el desplazamiento por el resto de la ciudad.",True,good,False,False,7576.0,True,False,False,False,[],False,False,500000.0,€,flat,"Castellana, Madrid",Piso en calle de Lagasca,Destacado,,,,,,,
108013730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/6f/2c/1337567068.webp,V-1801,42,bj,385000.0,flat,sale,125.0,True,4,2,calle Candamo,Madrid,Hoyo de Manzanares,,es,,40.6047846,-3.9445729,False,https://www.idealista.com/inmueble/108013730/,"REFORMADO A ESTRENAR. Gran piso bajo de 125 m2 con jardín privado delantero y trasero y acceso directo desde la calle. La vivienda dispone de 4 dormitorios, 2 baños completos, cocina abierta al salón con salida a terraza exterior y pequeño jardín.  Muy luminoso, suelos de tarima, pintura lisa, ventanas de PVC, calefacción por gas propano. Jardín comunitario para cuatro vecinos. Situado en la zona residencial de Urb. La Berzosa, seguridad privada y con club social privado (cuota no incluida en gastos de comunidad) con piscinas, tenis, pádel y diferentes actividades deportivas para adultos y niños. Gastos comunidad 66€/bimensual.",False,good,False,False,3080.0,True,False,False,False,[],False,False,385000.0,€,flat,Hoyo de Manzanares,Piso en calle Candamo,Destacado,,,395000.0,10000.0,3.0,,
108467270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/be/a7/1345790923.webp,P-6015,55,2,428000.0,flat,sale,107.0,True,3,2,calle de Elfo,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4332162,-3.6539879,False,https://www.idealista.com/inmueble/108467270/,"LINKCASA PASEO EXTREMADURA VENDE un piso de 3 dormitorios en la calle Elfo (barrio de Quintana), a escasos metros de la arteria principal y comercial de la zona como es la calle Alcalá. La vivienda consta de 3 habitaciones (antes 4), un amplio salón-comedor, una cocina espaciosa, baño completo con bañera, aseo, tendedero y terraza descubierta de 4 m². El inmueble es exterior, muy luminoso, se trata de una segunda planta, está para reformar pero cuenta con un gran cantidad de posibilidades de distribución y dispone de calefacción central con contador individual y aire acondicionado. El piso se encuentra a 4 minutos del metro El Carmen (L-5) y de varias líneas de autobuses de la EMT (21, 38, 106, 146, N5 y N7). La finca dispone de ascensor y tiene la ITE favorable (año 2023). La vivienda se encuentra ubicada en una muy tranquila y bien comunicada, con todo tipo de servicios y comodidades a su alrededor (supermercados, restaurantes, entidades bancarias, farmacias, colegios, instalaciones deportivas, zonas verdes.. . etc), lo que hace de la compra del inmueble una gran opción. Para más información, visítanos en nuestra web: linkcasa. es. No dejes de visitarlo.",False,renew,False,True,4000.0,True,False,True,False,[],False,False,428000.0,€,flat,"Quintana, Madrid",Piso en calle de Elfo,Destacado,,,438000.0,10000.0,2.0,,
108797595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/dc/17/1355428004.webp,PR99559496,19,bj,225000.0,studio,sale,59.0,True,0,1,calle Rufino Sánchez,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.557625,-3.8971333,False,https://www.idealista.com/inmueble/108797595/,"^**^PRECIOSO LOFT EN CALLE RUFINO SÁNCHEZ, LAS ROZAS – CON PLAZA DE GARAJE Y BONITAS VISTAS^**^ Presentamos este encantador loft ubicado en una tranquila zona residencial de Las Rozas, en la calle Rufino Sánchez. Con una superficie construida de 59 m², esta vivienda destaca por su diseño moderno y funcional, ideal tanto como residencia habitual como inversión. Distribuido en forma de L, el loft ofrece una mayor sensación de intimidad y una separación natural de espacios. Cuenta con dos ventanas exteriores que proporcionan luz natural durante todo el día y vistas despejadas al entorno natural que rodea el edificio. El baño es amplio y está equipado con un moderno plato de ducha. La vivienda se encuentra en una urbanización rodeada de naturaleza, lo que garantiza un entorno tranquilo y agradable, perfecto para quienes buscan calidad de vida y bienestar. Además, incluye una plaza de garaje en el precio, un valor añadido muy conveniente en la zona. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,True,3814.0,False,False,False,False,[],False,False,225000.0,€,flat,"Las Matas- Peñascales, Las Rozas de Madrid",Estudio en calle Rufino Sánchez,Destacado,True,True,,,,studio,
106508580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/96/b8/1284980047.webp,EG6223,76,,425760.0,chalet,sale,216.0,,3,1,Ciudad 70,Madrid,Coslada,Ciudad 70,es,,40.4199742,-3.5388467,False,https://www.idealista.com/inmueble/106508580/,"Alcalá Inmobiliaria presenta esta increíble casa adosada en Coslada, con 216 metros cuadrados según catastro y 144 metros según registro. Una vivienda con múltiples posibilidades que combina comodidad, espacio y una ubicación privilegiada.  La casa cuenta con:  Tres dormitorios amplios.Un baño completo.Un salón y una cocina, ambos con acceso directo a una acogedora terraza.Un amplio local en la planta baja, ideal para múltiples usos, ya sea como negocio o  ampliación de la vivienda o conversión en dos apartamentos independientes.Una espectacular terraza ático de 14 metros cuadrados, perfecta para disfrutar de reuniones al aire libre con vistas a la avenida principal.Situada en una avenida amplia y céntrica, la vivienda se encuentra a solo 300 metros de la parada de autobús y a 10 minutos del Hospital del Henares. Además, su diseño incluye doble entrada desde dos calles, lo que incrementa las posibilidades de aprovechamiento del espacio, especialmente de la planta baja.  Permíteme guiarte en su recorrido como si estuvieras en ella.Accedemos a la planta baja por una de sus dos entradas.Cuenta con 99 metros construídos, actualmente acondicionado como un negocio de hostelería, pero con potencial para convertirlo en una extensión de la vivienda o en dos apartamentos independientes.  Accedemos a planta primera estaa través de unas escaleras interiores. y aquí encontramos a mano derecha un salón luminoso y una cocina equipada con muebles altos y bajos, ambos con acceso a una terraza, un primer un primer dormitorio junto a un  baño completo.Volvemos al hall y a mano  izquierda, el dormitorio principal y otro dormitorio adicional, ambos amplios, y uno de ellos con acceso a otra terraza.  Accedemos a la segunda planta  a  través de un patio interior, subimos a una magnífica terraza ático de 14 metros cuadrados, ideal para relajarse, disfrutar de las vistas o celebrar reuniones inolvidables.  La vivienda se encuentra en buen estado de conservación, necesitando únicamente una actualización estética para adaptarla a tus gustos y necesidades.  Sin duda, una propiedad con infinidad de posibilidades, perfecta tanto como hogar familiar como inversión. ¡No dejes pasar esta oportunidad única y ven a visitarla!  ¿Quieres saber cuánto se te quedaría la letra al mes?  ¿Quieres saber qué impuestos conlleva una compra-venta?  Llámanos sin compromiso y programaremos una visita.  Los metros de la vivienda están contrastados según catastro/registro.  Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos.  Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.   .",False,renew,False,,1971.0,False,False,False,False,[],False,False,425760.0,€,chalet,"Ciudad 70, Coslada",Chalet,Destacado,,,,,,,
97946551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/f6/cf/1315412147.webp,W-02LYQE,29,,1350000.0,countryHouse,sale,169.0,,4,2,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,,40.4175807,-3.9567196,False,https://www.idealista.com/inmueble/97946551/,"Propiedad rústica en La Raya del Palancar ENGEL&VOLKERS ofrece esta amplia propiedad en la urbanización La Raya del Palancar (Villanueva de la Cañada), al noroeste de la Comunidad de Madrid. Se trata de una finca de 30 hectáreas en pleno Parque Regional del curso medio del río Guadarrama. Cuenta con una casa rústica de 160 m2 aproximadamente, con posibilidad de ampliar otros 100 m2 más, para consolidar una amplia vivienda donde desarrollar un proyecto de vida de calidad. En la actualidad la casa consta de cuatro dormitorios, cocina, dos cuartos de baño, salón con chimenea y comedor independiente. La propiedad se encuentra en la urbanización La Raya del Palancar, en la localidad de Villanueva de la Cañada. Dicha localidad está en la zona noroeste de Madrid en un enclave privilegiado cerca de la sierra madrileña, con una población de unos 20.000 habitantes y dispone de muy buenos accesos a la capital, con buenas carreteras y un estupendo servicio de transporte público. En Villanueva de la Cañada existen dos universidades, diferentes colegios tanto públicos como concertados y privados, además de un gran parque acuático que es atracción turística durante los meses de verano. También encontramos importantes campos de golf. Villanueva de la Cañada, se caracteriza por las urbanizaciones que la componen, lo que la sitúa entre las poblaciones con una renta per cápita más elevada de la provincia. La urbanización La Raya del Palancar está enclavada en un paraje natural de gran belleza, limitando con el Parque Regional del curso medio del río Guadarrama. Al no estar ubicada cerca de concurridas carreteras o grandes núcleos urbanos, le permite mantener la seguridad y privacidad a las familias que viven en el municipio. No obstante, enseguida se llega al pueblo de Villanueva de la Cañada, a Brunete, a Boadilla del Monte o a Majadahonda. El autobús número 626 del Consorcio de Transportes de la Comunidad de Madrid enlaza la urbanización con Villanueva de la Cañada, Majadahonda y finalmente Las Rozas. En coche tiene tres accesos: un enlace directo con Brunete por el llamado camino de las Vacas; por la carretera M-513, que une Boadilla del Monte y Brunete, y directamente desde Villanueva de la Cañada.",False,renew,False,,7988.0,False,False,False,False,[],False,False,1350000.0,€,countryHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Finca rústica,Destacado,,,,,,countryHouse,
108735214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/e7/54/1353601257.webp,LCM37719,48,3,597000.0,flat,sale,90.0,True,2,2,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4068515,-3.7089423,False,https://www.idealista.com/inmueble/108735214/,"ELEGANCIA RENOVADA EN EL CORAZÓN DEL RASTRO Presentamos esta excepcional vivienda a estrenar, ubicada en una de las calles más icónicas de Madrid: Ribera de Curtidores, en pleno Rastro. Situada en una tercera planta exterior sin ascensor, esta propiedad destaca por su encanto arquitectónico, su luz natural y su ubicación en una zona con gran personalidad y proyección. Con 90 m² completamente reformados con materiales de alta gama, la vivienda combina a la perfección modernidad y tradición. Dispone de dos amplias habitaciones con baños en suite revestidos en mármol de Macael, una cocina independiente con isla de diseño firmada por Avezzano, y techos de casi 3 metros que amplifican la sensación de espacio. Los suelos de piedra natural en la cocina y el pino melis original restaurado en el resto de la casa aportan calidez y sofisticación. El salón, amplio y muy luminoso, cuenta con dos balcones restaurados que miran a la calle, manteniendo la esencia original del edificio. Además, la vivienda está equipada con climatización por conducto, y conserva elementos originales como puertas y balcones, cuidadosamente rehabilitados. Una oportunidad única para vivir o invertir en una de las zonas más vibrantes y con más historia de Madrid. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,6633.0,True,True,False,False,[],False,False,597000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ribera de Curtidores,Destacado,,,,,,,
107972116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/06/a7/1329868128.webp,EG6344,70,2,340600.0,flat,sale,145.0,True,2,2,Sureste,Madrid,Torrejón de Ardoz,Sureste,es,,40.4538214,-3.4435949,False,https://www.idealista.com/inmueble/107972116/,"Alcalá Inmobiliaria presenta este magnifico piso en el corazón de Torrejón de Ardoz, se encuentra este espléndido piso que redefine la vida moderna con sus excepcionales características y ubicación envidiable, en el Soto del Henares. Su diseño y distribución lo convierten en una oportunidad única para quienes buscan combinar comodidad, elegancia y conveniencia en un solo lugar.  Este inmueble, disponible para la venta, está situado en la planta 2 de un edificio moderno, construido en 2010, que cumple con todos los estándares contemporáneos en cuanto a diseño y funcionalidad. Con una superficie útil de 86 m² y una construcción total de 145 m², el piso ofrece espacios amplios y luminosos que harán disfrutar de cada rincón de su hogar. Las dos habitaciones de las que dispone proporcionan el espacio ideal para el descanso y la privacidad, adaptándose tanto a parejas como a pequeñas familias.  Déjame que te guie por ella como si estuvieras dentro; desde la puerta de entrada tenemos una pequeña división para no entrar directamente al salón, a mano derecha tenemos una cocina independiente,de buen tamaño a la cual, se le ha incorporado la pequeña terraza tendedero para darle mas amplitud. Si seguimos a mano izquierda tenemos el salón comedor de paso, con un gran ventanal; si seguimos el pasillo tenemos a mano izquierda el baño secundario con ducha y a mano derecha tenemos la primera habitación que posee 2 armarios empotrados de buen tamaño y una pequeña terraza interior; frente a esta, tenemos la habitación principal con otros dos armarios empotrados y el baño en suite con bañera.   Consta de ventanas de climalit, suelos de tarima y gres en zonas húmedas,  5 armarios empotrados, paredes lisas, puertas lacadas en blanco, aire acondicionado en el salón, radiadores de aluminio. Urbanización cerrada con piscina y zonas comunes, portero físico.  La comodidad se lleva un paso más allá con la inclusión de un ascensor en el edificio, facilitando el acceso a todas las plantas sin esfuerzo. Además, el piso cuenta con una plaza de garaje, eliminando cualquier preocupación sobre el estacionamiento en la zona. Esto se suma al trastero disponible, que ofrece un espacio adicional para almacenar todo aquello que necesite, manteniendo su hogar siempre ordenado y libre de desorden.  El edificio no solo se preocupa por el espacio interior; sus instalaciones al aire libre son un verdadero lujo. Podrá disfrutar de una refrescante piscina, ideal para los calurosos días de verano, que proporciona un espacio de ocio sin necesidad de salir del recinto. Tanto mayores como pequeños encontrarán su rincón preferido en este entorno cuidado y seguro, perfecto para el esparcimiento familiar.  La ubicación es otro de los puntos a destacar de este inmueble. La excelente conexión de transporte convierte este lugar en una opción especialmente atractiva. A solo unos pasos, encontrará una estación de tren cercana que enlaza con las principales arterias de la ciudad, facilitando los desplazamientos. Asimismo, múltiples opciones de autobuses aseguran una movilidad sencilla y efectiva, permitiéndole aprovechar todo lo que ofrece el entorno sin complicaciones.  Todo esto se complementa con los servicios que rodean el inmueble, desde supermercados hasta escuelas y parques, asegurando que todas sus necesidades diarias se encuentren a tan solo minutos de distancia. La integración en una comunidad vibrante y en crecimiento se convierte en una ventaja añadida, donde la calidad de vida está garantizada.  La oportunidad de vivir en un lugar que ofrece tanto es limitada. Este piso no solo representa un hogar, sino también una inversión de futuro. Con todos estos beneficios, no es de extrañar que sea una opción altamente demandada en el mercado actual. Le invitamos cordialmente a visitarlo para que pueda apreciar, de primera mano, todo lo que este excepcional inmueble tiene para ofrecer. Déjese seducir por el encanto y.",False,good,False,True,2349.0,False,True,False,False,[],False,False,340600.0,€,flat,"Sureste, Torrejón de Ardoz",Piso,Destacado,True,True,,,,,
108624959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/10/b3/1351505981.webp,alm562HA,27,7,2390000.0,penthouse,sale,205.0,True,4,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4316152,-3.6982822,False,https://www.idealista.com/inmueble/108624959/,"Olisson Club presenta este ático en una de las calles más elegantes y codiciadas del prestigioso barrio de Almagro. Con 205 m², orientación sur y dos soleadas terrazas privadas. Ubicado en un precioso edificio clásico con fachada señorial y ascensor de jaula, esta propiedad representa una oportunidad única para vivir en una de las zonas más emblemáticas de Madrid. La vivienda, luminosa y con una distribución versátil, está lista para entrar a vivir, aunque también ofrece múltiples posibilidades de actualización para adaptarla a los gustos más exigentes. Se accede a través de un elegante hall de entrada que da paso a un amplio salón y a un comedor independiente, ambos con acceso directo a las terrazas. Cuenta con un total de cuatro dormitorios, incluyendo uno principal con baño en suite, así como un cuarto de estar adicional que puede funcionar como despacho, biblioteca o sala de juegos. La cocina, equipada y con entrada de servicio independiente, ofrece funcionalidad y amplitud. El inmueble se completa con plaza de garaje, una ventaja excepcional en esta zona. Una propiedad especial, con carácter y una ubicación inmejorable, ideal para quienes buscan calidad de vida, distinción y comodidad en el corazón de Almagro. [IW].",False,good,False,True,11659.0,False,False,False,False,[],False,False,2390000.0,€,flat,"Almagro, Madrid",Ático,Destacado,True,True,,,,penthouse,
