propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108429155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/1b/4e/1344634055.webp,SG210835,37,960000.0,flat,sale,145.0,3,2,avenida del General Perón,Madrid,Madrid,Tetuán,es,40.4505189,-3.69738,False,https://www.idealista.com/inmueble/108429155/,"Ubicado en el prestigioso barrio de Castellana-Orense, en el distrito de Tetuán, este piso de 145 m² construidos ofrece una combinación perfecta de elegancia, confort y ubicación privilegiada. La vivienda, situada en altura, cuenta con 3 amplios dormitorios, 2 baños completos y una orientación que garantiza una luminosidad excepcional durante todo el día. Su diseño exterior y la calidad de los acabados convierten este inmueble en una opción ideal para quienes buscan un hogar exclusivo en el corazón de Madrid. El inmueble destaca por contar con aire acondicionado, armarios empotrados y un portal de lujo que refleja la categoría de la finca. Además, dispone de ascensor, lo que asegura comodidad y accesibilidad. Aunque no cuenta con garaje propio ni piscina, la ubicación compensa con creces cualquier carencia, ofreciendo una conexión inmejorable con el resto de la ciudad. La zona de Castellana-Orense es sinónimo de modernidad y dinamismo. Este barrio combina la tranquilidad de un entorno residencial con la cercanía de servicios de alta calidad. A menos de 100 metros, encontramos el Colegio Patrocinio San Jose, reconocido por su excelencia académica. Para los amantes de las compras, el Centro Comercial El Corte Ingles está a pocos minutos, ofreciendo una amplia variedad de tiendas, restaurantes y ocio. En cuanto al transporte público, la vivienda está excelentemente comunicada. Las estaciones de metro más cercanas son Santiago Bernabéu (Línea 10) y Nuevos Ministerios (Líneas 6, 8 y 10). Para quienes prefieren el tren de cercanías, Nuevos Ministerios también conecta con las líneas C1, C2, C3, C4, C7 y C10. Además, varias líneas de autobuses urbanos, como las 5, 27 y 149, tienen paradas en las inmediaciones, facilitando la movilidad por toda la capital. Desde 1983, GILMAR se ha consolidado como una de las compañías líderes en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo experto y una atención personalizada, nuestra misión es hacer que cada transacción sea una experiencia única y satisfactoria. Si deseas más información sobre este exclusivo inmueble, no dudes en ponerte en contacto con nuestro equipo de Castellana-Orense. Visítanos en nuestra oficina en C/ Orense, 28, esquina General Perón, llámanos al o escríbenos a. Por favor, facilita la referencia 210835 al realizar tu consulta. ¡Estamos aquí para ayudarte a encontrar tu hogar ideal!",False,good,False,6621.0,False,False,False,False,[],False,False,960000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso en avenida del General Perón,3,True,True,Cuatro Caminos,,,,
106102914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/72/f4/1316541763.webp,W-02WTP7,32,255000.0,studio,sale,76.0,0,1,Pol. Industrial sur,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,40.546513,-3.6175538,False,https://www.idealista.com/inmueble/106102914/,"Exclusivo loft dúplex en San Sebastián de los Reyes, ideal para inversores Engel & Völkers presenta este loft de dos alturas con un diseño industrial muy moderno y atractivo situado en la segunda planta de un exclusivo edificio con control de accesos en Vega de la Moraleja, una de las mejores zonas de San Sebastián de los Reyes. Actualmente está alquilado, por lo que supone una magnifica oportunidad de inversión. La amplia terraza de 20 m2 con la que cuenta en la planta superior, lo convierten en realidad en un ático abierto a múltiples posibilidades. Gracias a su orientación mediodía, la planta baja es un espacio diáfano muy luminoso de 64m2 con forma de L y más de 3 metros de altura rematado al fondo en su zona más ancha con un gran ventanal. Antes de llegar hasta él, a la derecha y en un nivel superior, se sitúan una cocina abierta muy cómoda y funcional completamente equipada con electrodomésticos de calidad, un cuarto de baño independiente completo con plato de ducha y la escalera de caracol por la que se accede a la planta superior del loft.  Bajo este conjunto elevado, descubrimos un inesperado y discreto espacio con gran capacidad de almacenaje que complementa la del amplio armario empotrado que hay nada más franquear la puerta de entrada. Una vez arriba en la planta superior, con salida directa a la amplia terraza ático de 20m2, encontramos un sorprendente espacio de 12m2 que permite crear y combinar diferentes ambientes, desde un pequeño dormitorio, hasta una zona de trabajo o un espacio chill out en el que poder relajarse con total tranquilidad. Todos los suelos son de tablas, excepto en cocina y cuarto de baño, los cerramientos son de doble acristalamiento y el sistema de climatización por conductos con bomba de frío/calor está reforzado con un split en la planta superior. Además, dispone de un amplio y cómodo trastero y plazas de aparcamiento de cortesía para visitas en superficie. El loft se encuentra en un excelente estado de conservación y en condiciones óptimas para entrar a vivir de manera inmediata. Vega de La Moraleja, también conocida como Moscatelares o La Hoya, es una de las zonas más atractivas de San Sebastián de los Reyes.  Situada a tan solo 20 minutos del centro de Madrid en coche, se accede de manera cómoda y directa por la salida 17 de la A1, contando también con incorporaciones cercanas a las vías de circunvalación M40 y M50. Cuenta además con una extensa red de transporte público: numerosas líneas de autobús, dos estaciones próximas de la línea 10 de Metro y estación de Cercanías a poco más de 1 km. Al aeropuerto Adolfo Suárez de Madrid-Barajas y a la Estación de Chamartín se llega respectivamente en 10 y 15 minutos.  Muy cerca del entorno natural protegido de la Dehesa Boyal, se trata de una zona eminentemente residencial con numerosas zonas verdes y parques públicos, así como con una amplia oferta educativa, pública y privada, tanto de colegios como de universidades. Dispone de una magnífica dotación de servicios: diversos supermercados, instalaciones y clubs deportivos, gimnasios, dos centros de salud, el Hospital Infanta Sofía, al que se llega en tan solo 5 minutos, y parque de bomberos.  La oferta comercial, de ocio y restauración está garantizada con los centros comerciales Alegra y Diversia pero sobre todo con el más próximo Parque Comercial Megapark, donde se ubican Ikea y Media Markt entre otros, así como la emblemática galería comercial Plaza Norte 2.",True,good,False,3355.0,True,False,True,False,[],False,False,255000.0,€,,,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes",Estudio,,True,True,,,,,
106158844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/a2/ab/1190945499.webp,MV1,26,385000.0,chalet,sale,127.0,3,3,calle Valle de Iruelas s/n,Madrid,Villalbilla,,es,40.4331229,-3.2846158,True,https://www.idealista.com/obra-nueva/106158844/,"¿Estás buscando un hogar dónde desconectar y estar en familia teniendo todos los servicios al alcance? ¿Qué te parecería poder ir al supermercado, colegios, centros de salud, polideportivos o simplemente ir a comer a un restaurante sin tener que coger el coche? Nuestra promoción se encuentra en una zona privilegiada que además, te permite ir andando a todas partes. El Mirador de Villalbilla es la primera promoción de obra nueva que tenemos a tan solo 5 minutos andando del casco antiguo de Villalbilla (Madrid) y a 10 minutos en coche de Alcalá de Henares (Madrid). Una urbanización de 20 chalets adosados de 3 y 4 dormitorios, siendo 2 de ellos pareados, con espacio suficiente para toda la familia y jardines de hasta 200 m2. Viviendas con excelentes calidades donde podrás elegir entre las diferentes opciones que planteamos. Podrás disfrutar cocinando en la cocina, que según tipología podrá ser integrada en el salón o independiente. Nuestras viviendas disponen de suelo radiante refrescante y sistema de aerotermia con lo que se consigue minimizar los consumos gracias a la certificación energética A. Cada chalet dispone de su propio jardín individual, para disfrutar con la familia y amigos. La urbanización cuenta con zonas comunes, jardín y piscina comunitaria para poder refrescarte los días de verano, y por supuesto no tienes que perder el tiempo buscando donde aparcar, porque cada vivienda tiene espacio para 2 vehículos con instalación de toma de corriente para electrolinera. ¿A qué te ves viviendo allí? No lo dudes y ven a visitarnos a nuestra oficina de ventas situada en C/ Arribes de Duero esquina C/ Hayedo de Montejo, en Villalbilla.",False,,True,3031.0,True,False,False,False,[],False,False,385000.0,€,True,True,chalet,semidetachedHouse,Villalbilla,Chalet pareado en calle Valle de Iruelas s/n,,,,,False,,,
108628460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/3d/fc/1350370973.webp,VT 3.3,7,239600.0,flat,sale,103.0,3,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628460/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,2326.0,True,False,False,False,[],False,False,239600.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",,True,True,,False,,,
108261376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/13/59/1338818646.webp,W-02ZT69,24,1680000.0,flat,sale,170.0,3,3,calle de Menorca,Madrid,Madrid,Retiro,es,40.4207061,-3.6782784,False,https://www.idealista.com/inmueble/108261376/,"Amplio piso exterior junto al Retiro Amplio y luminoso piso exterior en una tercera planta con orientación sur, a dos pasos del Retiro en la mejor zona del Barrio de Ibiza. Se trata de una vivienda que cuenta con 170m2 construidos distribuidos en un amplio hall de entrada, gran salón con dos ventanales, tres dormitorios y tres cuartos de baño, el principal en suite y una gran cocina con zona de despensa, Ademas dispone de una cuarta habitación que puede hacer de despacho o cuarto de servicio. Cuenta con puerta principal y de servicio, es luminoso, amplio y perfecto para una familia que quiera vivir muy cerca del Retiro en uno de los barrios más demandados de la capital. Puede hacerse una actualización o si prefiere una reforma con muchas posibilidades ya que todas las estancias tienen ventanas. Dispone de aire acondicionado por splits y calefacción central La finca es de los años 40 con vidrieras protegidas, trastero y guarda bicis. El barrio de Ibiza en el distrito de Retiro es un barrio residencial tranquilo, rodeado de todo tipo de servicios y con todas las comodidades para el día a día; supermercados, colegios, instalaciones deportivas, centros de salud y el prestigioso Hospital Universitario Gregorio Marañón, con una situación privilegiada junto a la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá o el Barrio de Salamanca. Además, el barrio de Ibiza es uno de los grandes referentes culinarios de la ciudad convertido en un paraíso gastronómico con grandes referencias en el sector. Pero sin duda, el auténtico protagonista de este barrio de Madrid es El Parque del Buen Retiro, uno de los lugares preferidos de madrileños y turistas, considerado como uno de los mayores referentes de la capital y un oasis verde en pleno centro, que ofrece también cultura, ocio y deporte. Las comunicaciones y medios de transporte son excelentes con varias estaciones de metro como las de Ibiza, Retiro o Sainz de Baranda y con salida rápida y directa a la M-30.",True,good,False,9882.0,False,False,True,False,[],False,False,1680000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Menorca,3,True,True,Ibiza,,,,
108875321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/bb/f8/1357645561.webp,,26,320000.0,flat,sale,89.0,3,1,CL MUSAS,Madrid,Madrid,San Blas,es,40.435708,-3.6082911,False,https://www.idealista.com/inmueble/108875321/,"**Piso en venta en una ubicación privilegiada cerca de Las Musas** ¡Descubre tu nuevo hogar! Este encantador piso de 89 m² construidos y 82 m² útiles te ofrece todo lo que necesitas para vivir cómodamente. Con tres amplios dormitorios, este espacio es perfecto para familias o para aquellos que buscan un lugar con espacio adicional. El baño ha sido reformado recientemente, brindando un toque moderno y funcional. La cocina, también renovada en 2021, es ideal para los amantes de la gastronomía, con un diseño práctico y atractivo. Disfruta de la comodidad del suelo de tarima y el aire acondicionado en una de las habitaciones, perfecto para los días calurosos. Además, cuenta con un patio privado donde podrás relajarte al aire libre y una terraza cerrada que ofrece un espacio extra para disfrutar durante todo el año.  Ubicado en la primera planta de un edificio con ascensor, este piso es exterior y está en buen estado, listo para entrar a vivir. La calefacción por bomba de frío/calor y gas natural asegura un ambiente acogedor en cualquier época del año. La ubicación es inmejorable, a solo unos pasos de la estación de metro Las Musas (línea 7) y con varias paradas de autobús cercanas (38, 48 y 140), facilitando tus desplazamientos por la ciudad.  No dejes pasar esta oportunidad única de adquirir un hogar que combina comodidad, estilo y excelente ubicación. ¡Ven a verlo y enamórate!",False,good,False,3596.0,True,False,False,False,[],False,False,320000.0,€,,,flat,,"Canillejas, Madrid",Piso en Cl Musas,1,True,True,Canillejas,,325000.0,5000.0,2.0
105356014,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/83/02/1249620706.webp,2ºA,11,207900.0,flat,sale,60.0,1,1,"Genil, 6",Madrid,Pinto,Centro - Ayuntamiento,es,40.2404004,-3.6988888,True,https://www.idealista.com/obra-nueva/105356014/,"Últimas viviendas de 1 dormitorio en el centro de Pinto – Obra nueva edificio con ascensor. Promueve Oyrsa y comercializa Metroútil.  Ya solo quedan disponibles las últimas viviendas de 1 dormitorio en este exclusivo edificio de obra nueva en pleno centro de Pinto, Madrid, junto al Ayuntamiento, entre la Plaza de la Constitución y la Avenida de España. Disfruta de una ubicación privilegiada con conexión directa a Madrid, a solo 5 minutos de la estación de Cercanías y rodeado de todos los servicios: colegios, parques, comercios y centro de salud. Viviendas con calidades excepcionales: Ascensor Suelo laminado AC5 Baños con porcelánico de diseño Puertas lacadas en blanco y armario empotrado Ventanas PVC DVH con aislamiento térmico y acústico Aerotermia con suelo radiante para calefacción y refrigeración Iluminación LED de bajo consumo Zonas comunes con videovigilancia Precio cerrado, sin sorpresas. Ideal como primera vivienda o inversión. Entrega últmo trimestre 2026 � Llama hoy mismo y reserva tu piso antes de que se agoten.",True,newdevelopment,True,3465.0,True,False,False,False,[],False,False,207900.0,€,,,flat,,"Centro - Ayuntamiento, Pinto","Piso en Genil, 6",2,True,True,,False,,,
108612988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/29/7c/1341934223.webp,F-V36-PAT-PT2-B,6,445000.0,penthouse,sale,168.0,3,2,"calle Gabriela Mistral, 21",Madrid,Valdemoro,Hospital,es,40.2023887,-3.6897426,True,https://www.idealista.com/obra-nueva/108612988/,"Tu nuevo hogar junto al Hospital de Valdemoro Suite Valdemoro 2 es una promoción directa de 41 viviendas de obra nueva ubicada en una de las zonas con mayor proyección de Valdemoro, justo al lado del Hospital Universitario Infanta Elena. Un entorno tranquilo, bien comunicado y rodeado de todos los servicios que necesitas para vivir con comodidad.   Actualmente en construcción, esta promoción ofrece viviendas de 3 y 4 dormitorios, con diseños amplios, funcionales y pensados para ofrecer el máximo confort. Todas las viviendas incluyen plaza de garaje y trastero, y contarán con completas zonas comunes.   Además, la entrega de las viviendas está prevista para finales de este mismo año, lo que convierte a Suite Valdemoro 2 en una oportunidad ideal para quienes buscan mudarse en un corto plazo o realizar una inversión segura.   Servicios cercanos: •Hospital Universitario Infanta Elena •Centros educativos y guarderías •Supermercados y zonas comerciales •Parques y zonas verdes •Transporte público y excelentes accesos a la A-4 y M-423   Suite Valdemoro 2 es mucho más que una vivienda: es calidad, diseño y comodidad en una zona en pleno desarrollo. ¿Quieres saber más? Solicita información sin compromiso y sé de los primeros en conocer todos los detalles de esta exclusiva promoción.",False,newdevelopment,True,2649.0,True,False,False,False,[],False,False,445000.0,€,True,True,flat,penthouse,"Hospital, Valdemoro","Ático en calle Gabriela Mistral, 21",,True,True,,False,,,
105360049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/c3/1c/1245729061.webp,P3-1ºF,11,236810.0,flat,sale,109.0,3,2,calle Los Cerros s/n,Madrid,Madrid,Vicálvaro,es,40.40734,-3.53571,True,https://www.idealista.com/obra-nueva/105360049/,"SOLAMENTE DISPONIBLES VIVIENDAS PARA PERSONAS CON MOVILIDAD REDUCIDA. ¡NUEVA OPORTUNIDAD DE VIVIENDA PROTEGIDA EN MADRID! La Cooperativa tiene suscrito un contrato privado de compraventa de la parcela VPPB/A-OC-2D del proyecto de reparcelación de Los Cerros, donde se desarrollará el proyecto. Viviendas con un precio asequible en LOS CERROS, nuevo desarrollo al lado de El Cañaveral! Te presentamos Residencial Meissa, un proyecto de Vivienda Protegida de Precio Básico, 185 viviendas de 2 y 3 dormitorios con unas estupendas zonas comunes.  Ubicación Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando  Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal.  Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, solo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA.  Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad.  Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética.  Viviendas Una promoción de viviendas VPPB de 2 y 3 dormitorios en urbanización cerrada con plaza de garaje y trastero incluidos en el precio.  Desecamos el diseño moderno y funcional, cada vivienda ha sido cuidadosamente diseñada para ofrecer espacios cómodos y luminosos, maximizando el aprovechamiento de cada metro cuadrado. Sostenibilidad, diseño y calidad son elementos principales en Residencial Meissa.  Para los momentos de ocio, Meissa dispone de una estupenda piscina, zonas verdes, área infantil y local comunitario para que puedas disfrutar de tu tiempo libre sin salir de casa.  Precio y calidad se unen en este proyecto destinado a personas que quieran comprar su primera vivienda.",False,newdevelopment,True,2173.0,True,False,False,False,[],False,False,236810.0,€,True,True,flat,,"Los Cerros, Madrid",Piso en calle Los Cerros s/n,1,True,True,Los Cerros,False,,,
105360072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/56/e8/1245728347.webp,P3-6ºF,11,228791.0,flat,sale,106.0,3,2,calle Los Cerros s/n,Madrid,Madrid,Vicálvaro,es,40.40734,-3.53571,True,https://www.idealista.com/obra-nueva/105360072/,"SOLAMENTE DISPONIBLES VIVIENDAS PARA PERSONAS CON MOVILIDAD REDUCIDA. ¡NUEVA OPORTUNIDAD DE VIVIENDA PROTEGIDA EN MADRID! La Cooperativa tiene suscrito un contrato privado de compraventa de la parcela VPPB/A-OC-2D del proyecto de reparcelación de Los Cerros, donde se desarrollará el proyecto. Viviendas con un precio asequible en LOS CERROS, nuevo desarrollo al lado de El Cañaveral! Te presentamos Residencial Meissa, un proyecto de Vivienda Protegida de Precio Básico, 185 viviendas de 2 y 3 dormitorios con unas estupendas zonas comunes.  Ubicación Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando  Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal.  Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, solo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA.  Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad.  Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética.  Viviendas Una promoción de viviendas VPPB de 2 y 3 dormitorios en urbanización cerrada con plaza de garaje y trastero incluidos en el precio.  Desecamos el diseño moderno y funcional, cada vivienda ha sido cuidadosamente diseñada para ofrecer espacios cómodos y luminosos, maximizando el aprovechamiento de cada metro cuadrado. Sostenibilidad, diseño y calidad son elementos principales en Residencial Meissa.  Para los momentos de ocio, Meissa dispone de una estupenda piscina, zonas verdes, área infantil y local comunitario para que puedas disfrutar de tu tiempo libre sin salir de casa.  Precio y calidad se unen en este proyecto destinado a personas que quieran comprar su primera vivienda.",False,newdevelopment,True,2158.0,True,False,False,False,[],False,False,228791.0,€,True,True,flat,,"Los Cerros, Madrid",Piso en calle Los Cerros s/n,6,True,True,Los Cerros,False,,,
108521116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/72/62/1347377106.webp,M16-7,18,1349000.0,chalet,sale,341.0,5,4,"Paseo Pascual Saorín, 5",Madrid,Torrelodones,Las Marías,es,40.5741675,-3.9373728,True,https://www.idealista.com/obra-nueva/108521116/,"Circular Homes y Burgos & Garrido amplían la exclusiva promoción de Agâra con 11 nuevas viviendas unifamiliares que combinan diseño y sostenibilidad con unas impresionantes vistas a la Sierra de Madrid. Ubicadas en la zona sureste de la urbanización Las Marías (Torrelodones) a tan solo 20 min del centro de Madrid, estas viviendas de 4 y 5 dormitorios y 3 o 4 baños, han sido concebidas para maximizar la luz natural y ofrecer unas vistas espectaculares al entorno natural, acercando la naturaleza a cada rincón de tu hogar. El diseño, moderno y elegante crea ambientes diáfanos y flexibles, que permiten la reconfiguración de ciertos espacios para adaptarse a las exigencias de cada familia. Su construcción apuesta por materiales sostenibles y tecnología de alta eficiencia energética para garantizar el máximo confort y bienestar con el menor impacto ambiental. Cada vivienda dispone de zona de aparcamiento y un amplio porche, integrado armoniosamente en el terreno. En el extremo opuesto de cada parcela, un jardín natural privado se funde con el paisaje de formaciones graníticas y encinas, creando un entorno de serenidad y bienestar. Agâra II es el equilibrio perfecto entre calidad de vida y belleza natural.",True,newdevelopment,True,3956.0,True,False,False,False,[],False,False,1349000.0,€,True,True,chalet,independantHouse,"Las Marías, Torrelodones","Casa independiente en Paseo Pascual Saorín, 5",,,,,False,,,
105356015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/a9/35/1249620627.webp,3ºB,11,199500.0,flat,sale,60.0,1,1,"Genil, 6",Madrid,Pinto,Centro - Ayuntamiento,es,40.2404004,-3.6988888,True,https://www.idealista.com/obra-nueva/105356015/,"Últimas viviendas de 1 dormitorio en el centro de Pinto – Obra nueva edificio con ascensor. Promueve Oyrsa y comercializa Metroútil.  Ya solo quedan disponibles las últimas viviendas de 1 dormitorio en este exclusivo edificio de obra nueva en pleno centro de Pinto, Madrid, junto al Ayuntamiento, entre la Plaza de la Constitución y la Avenida de España. Disfruta de una ubicación privilegiada con conexión directa a Madrid, a solo 5 minutos de la estación de Cercanías y rodeado de todos los servicios: colegios, parques, comercios y centro de salud. Viviendas con calidades excepcionales: Ascensor Suelo laminado AC5 Baños con porcelánico de diseño Puertas lacadas en blanco y armario empotrado Ventanas PVC DVH con aislamiento térmico y acústico Aerotermia con suelo radiante para calefacción y refrigeración Iluminación LED de bajo consumo Zonas comunes con videovigilancia Precio cerrado, sin sorpresas. Ideal como primera vivienda o inversión. Entrega últmo trimestre 2026 � Llama hoy mismo y reserva tu piso antes de que se agoten.",True,newdevelopment,True,3325.0,True,False,False,False,[],False,False,199500.0,€,,,flat,,"Centro - Ayuntamiento, Pinto","Piso en Genil, 6",3,True,True,,False,,,
104918566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/f9/2e/1236124645.webp,VM2405032,36,1845000.0,chalet,sale,527.0,5,4,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,40.4785768,-3.7280946,False,https://www.idealista.com/inmueble/104918566/,"CHALET INDEPENDIENTE EN AMPLIA PARCELA SEGREGABLE Chalet Unifamiliar Independiente sobre amplia parcela segregable de 1000 m² en la Exclusiva Zona Residencial de Peñagrande y Puerta Hierro. Este chalet es ideal para rehabilitar y mantenerlo como vivienda unifamiliar, pero, también ofrece posibilidades de segregación parcelaria o división horizontal. El chalet consta de 527 metros cuadrados construidos según catastro, distribuidos en tres plantas, ofreciendo un espacio amplio y versátil. Ubicado en uno de los entornos más valorados de la zona, esta propiedad representa una oportunidad única para vivir en un ambiente de lujo y tranquilidad. El Chalet consta de la siguiente distribución: Planta Principal: Con dos entradas, una directa a una amplia cocina con office, despensa y sala de oficio, y otra entrada principal que conduce a un amplio hall distribuidor. A la derecha, se encuentra un baño completo, seguido de un despacho o dormitorio, y un amplio salón con chimenea y salida a un porche privado y al jardín posterior. Además, cuenta con un comedor separado que comparte un luminoso patio con jardín interior. Planta Superior: Accesible mediante una elegante escalera, esta planta alberga tres dormitorios dobles con armarios empotrados y dos baños completos. A la derecha, se encuentra una impresionante suite de 30 metros con un lujoso baño en suite, vestidor y una espectacular terraza en esquina orientada al este y sur. Planta Sótano: Espaciosa y funcional, con capacidad para albergar trastero y hasta 4 coches grandes, además de contar con una leñera y sala de máquinas. Estratégicamente comunicado a través de la Cardenal Herrera Oria con la A-6 y acceso a la M-30, y por Ramón Gómez de la Serna a la M40, este chalet ofrece una ubicación privilegiada que combina la tranquilidad de un entorno residencial con la cercanía a importantes vías de comunicación. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,3501.0,True,False,False,False,[],False,False,1845000.0,€,True,True,chalet,independantHouse,"Peñagrande, Madrid",Casa independiente,,,,Peñagrande,,,,
108556697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6f/08/1347568043.webp,Ático,14,375000.0,penthouse,sale,60.0,2,1,"calle Venancio Martin, 17",Madrid,Madrid,Puente de Vallecas,es,40.3980199,-3.6616729,True,https://www.idealista.com/obra-nueva/108556697/,"Modernidad, eficiencia y calidad de vida en un entorno conectado Descubre una nueva forma de vivir en uno de los barrios más consolidados y con mejor proyección de Madrid. Esta exclusiva promoción de obra nueva te ofrece todo lo que necesitas: diseño contemporáneo, eficiencia energética, y la tranquilidad de un hogar pensado para el día a día urbano. Características destacadas: •Viviendas de 1 y 2 dormitorios con distribuciones funcionales y luminosas. •Áticos con terraza y bajo con patio privado. •Cocinas equipadas, armarios empotrados y acabados de alta calidad. •Climatización por aerotermia y materiales sostenibles orientados al ahorro energético. •Zonas comunes amplias, espacios de almacenaje y acceso adaptado. •Edificio de 4 plantas, con estética moderna y detalles cuidados. Ubicación privilegiada: Situado en el corazón de Numancia (Puente de Vallecas), a escasos minutos de: •Metro Línea 1 (Portazgo / Nueva Numancia) y autobuses •Acceso inmediato a M-30 y A-3 •Supermercados, centros de salud, colegios y comercios de proximidad •A 15 min del centro de Madrid y junto al Parque del Cerro del Tío Pío Para quién es ideal esta promoción: •Jóvenes profesionales que buscan calidad y conexión urbana sin renunciar al confort. •Familias que valoran una zona consolidada, bien comunicada y con todos los servicios. •Inversores que quieren rentabilidad en un barrio en plena transformación y revalorización. ¡Reserva ya y sé parte de este nuevo comienzo! Viviendas pensadas para vivir bien, con calidades superiores y todo lo que necesitas al alcance de tu mano. *Las imágenes renderizadas son referenciales. * El presente documento es de carácter informativo y podrá presentar variaciones por exigencias técnicas del proyecto. Todo el mobiliario es decorativo. Las superficies expresadas pueden presentar modificaciones por razones de índole técnica en el desarrollo de la ejecución de las obras.",True,newdevelopment,True,6250.0,True,False,True,False,[],False,False,375000.0,€,,,flat,penthouse,"Numancia, Madrid","Ático en calle Venancio Martin, 17",4,True,True,Numancia,False,,,
