propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108248824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/f6/0d/1345693533.webp,3248-24775,37,2998000.0,flat,sale,400.0,6,5,calle de la Dalia,Madrid,La Moraleja,El Soto de la Moraleja,es,40.5186581,-3.6463932,False,https://www.idealista.com/inmueble/108248824/,"Magnífica vivienda en la urbanización más prestigiosas y selecta de La Moraleja, con seguridad 24 horas y una parcela preciosa, ajardinada, de casi una hectárea con 3 piscinas.   Es una propiedad representativa, de 400 m2 construidos, lo que ya de entrada la hace excepcional porque hay muy pocos pisos de esta dimensión en la Moraleja. Se distribuye en salón de 130 m2, con diversos ambientes y una sala de estar climatizada con preciosas vistas al jardín y sol de mañana. La terraza está acristalada con vidrios sin carpintería, lo que hace que sea completamente transparente, fácilmente plegable y desmontable, pudiéndola disfrutar tanto en verano como en invierno. Cuenta con un comedor independiente situado entre el salón y la cocina, también exterior y con una terraza con la barbacoa de obra del proyecto original. Tiene un amplio despacho con librería a medida que podría ser dormitorio con salida a la terraza. Hay, además, otros tres dormitorios, el principal en suite con un cuarto de baño con bañera de hidromasaje, una ducha independiente y dos cabinas para los inodoros. Todos tienen terraza. La zona de vestidor cuenta con numerosísimos armarios completamente vestidos. Junto a la cocina se encuentra el cuarto de servicio con su baño, la zona de lavado y la despensa (con dos vinotecas). El aseo de cortesía tiene acceso desde el vestíbulo. Está orientada al sureste y al noroeste.  La calefacción es comunitaria por suelo radiante en toda la casa. Además, cuenta con una instalación individual e independiente de la comunidad, para refrigeración y calefacción mediante bomba frío-calor. Cada estancia se puede regular independientemente. Las persianas son motorizadas, blindadas, con magnéticos y volumétricos. Son anejos a la vivienda un bungalow, de unos 30 m2, climatizado, y que tiene dos ventanas y las instalaciones para poder incluir un cuarto de baño completo y ser un cuarto de invitados o de servicio (sería el 6º dormitorio y el 5º baño, aunque actualmente se utiliza como cuarto de armarios). Y tres plazas de garaje cada una con armarios para almacenaje. La urbanización cuenta con seguridad 24 horas, tiene un elegante portal representativo, con materiales nobles como la piedra, la madera y el bronce, sin un solo escalón (por lo que es ideal para carritos y movilidad reducida). Son solo 13 vecinos lo que la convierte en todavía más exclusiva y privada. Con dos ascensores para acceso principal con un ascensor y de servicios con el montacargas. El jardín es espectacular, con árboles centenarios, lilas, camelias, palmeras y las piscinas.  Es un remanso de paz donde sólo se escuchan los pájaros, ideal para familias que buscan privacidad, amplitud, tranquilidad y exclusividad.",True,good,False,7495.0,True,True,False,False,[],False,False,2998000.0,€,True,True,flat,,"El Soto de la Moraleja, La Moraleja",Piso en calle de la Dalia,Destacado,3,True,,True,,,,
108558619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/af/6d/1349240635.webp,VP 206646,32,615000.0,flat,sale,106.0,4,2,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,40.407875,-3.7027957,False,https://www.idealista.com/inmueble/108558619/,"Gilmar Consulting Inmobiliario presenta para sus clientes de distrito Centro de Madrid una gran oportunidad para vivir o invertir en Lavapies. En la dinámica y multicultural calle Mesón de Paredes, en pleno barrio de Lavapiés, se encuentra esta singular propiedad de 106 m², completamente reformada con calidades de lujo y una distribución perfecta tanto para vivir como para invertir. La vivienda, ubicada en planta baja con acceso directo desde la calle, ofrece un alto potencial de rentabilidad, gracias a su carácter exterior, su luminosidad y su diseño moderno y funcional. Se distribuye en un amplio salón comedor, cuatro dormitorios, dos baños y una cocina integrada en el espacio de vida. Cada rincón ha sido diseñado con mimo, funcionalidad y estilo. La luz natural fluye de manera generosa, aportando calidez y una sensación de amplitud poco habitual en viviendas de este tipo. La distribución es inteligente, sin pérdidas de espacio, lo que la convierte en un hogar cómodo, elegante y muy versátil. Situada en una de las zonas con más vida cultural y proyección de Madrid, bien conectada y con todos los servicios alrededor, esta propiedad es una apuesta segura tanto por su ubicación como por sus prestaciones. Un inmueble único en el corazón de Lavapiés, con carácter, diseño y una rentabilidad garantizada. Ven a conocerlo. Desde 1983, en GILMAR hemos ayudado a miles de clientes a encontrar la casa de sus sueños. Nuestro compromiso con la excelencia y la atención personalizada nos posiciona como líderes en el sector inmobiliario de lujo.  ¡No esperes más! Llámanos ahora mismo y sé el primero en descubrir esta increíble oportunidad en el centro de Madrid. Gilmar Consulting Inmobiliario está aquí para hacer realidad tus deseos de tener el hogar ideal. Trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. -Arganzuela (Acacias, Delicias, Legazpi, Palos de Moguer, Chopera, Imperial). - Centro (Lavapiés).",True,good,False,5802.0,True,True,False,False,[],False,False,615000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,Destacado,bj,True,Lavapiés-Embajadores,True,,,,
108305005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/1c/5f/1341728951.webp,FP210289,65,1130000.0,chalet,sale,203.0,4,4,calle Navacerrada,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,40.5571158,-3.9705344,False,https://www.idealista.com/inmueble/108305005/,"**Chalet Independiente en Galapagar: Exclusividad y Confort en un Entorno Natural Único** Vivienda de 1975 rehabilitada en 2003, completamente reformada por el constructor y dueño de la vivienda.Fachada de piedra fósil y pintura especial para fachadas, carpintería metálica Cortizo "" más soler y persianas de seguridad motorizada, tejado con chapa contigua galvanizada sin posibilidad de goteras y tejas mixtas de cemento.Aislamientos dobles de todo el perímetro con aislante extruido y lana de roca y doble pladur de 15, pavimentos: casa de mármol en crema de marfil, carpintería y ebanistería hecha a medida en madera de natural de wengué. Aerotermia frio / calor, suelo radiante, sanitarios Villereyboch, Duravit y grifería Hansgrohe, horno de leña en terraza, cerrada con techo móvil y hojas correderas, piscina climatizada y contracorriente, volcánica y chorro -spa con luces led. Este chalet cuenta con **5 dormitorios**, de los cuales 4 son principales y 1 secundario, y **4 baños completos**, todos ellos diseñados para ofrecer el máximo confort. Suelos de mármol, calefacción eficiente, aire acondicionado y armarios empotrados son algunos de los detalles que destacan en esta vivienda. Además, cuenta con una **piscina privada** y un amplio jardín, ideales para disfrutar del clima de la sierra madrileña. La seguridad no se queda atrás, con puerta blindada y sistema de alarma instalado. Galapagar es una localidad que combina la tranquilidad de un entorno natural con la cercanía a Madrid, situada en la A-6. El barrio ofrece una excelente calidad de vida, rodeado de zonas verdes y con una amplia oferta de servicios.  La ubicación es perfecta para quienes buscan disfrutar de la tranquilidad de la naturaleza sin renunciar a las comodidades de la vida moderna. Galapagar es conocido por su ambiente familiar y su rica oferta cultural y de ocio, con rutas de senderismo, actividades al aire libre y una gastronomía excepcional. **GILMAR: Más de 40 Años Cumpliendo Sueños** Desde 1983, en GILMAR nos hemos dedicado a ayudar a nuestros clientes a encontrar la casa de sus sueños. Con un equipo de expertos en el sector inmobiliario, ofrecemos un servicio integral y personalizado para garantizar que cada detalle de tu experiencia sea perfecto. **¿Quieres más información sobre esta propiedad?** Contacta con nuestro equipo en la oficina de Villalba, ubicada en **C/ Rincón de las Heras 3 (Centro Comercial Los Valles)**. Llámanos al ** ** o envíanos un correo a ****. No olvides facilitarnos la referencia **210289** para que podamos ayudarte de manera más eficiente. ¡Esperamos tu llamada!",True,good,False,5567.0,True,True,False,False,[],False,False,1130000.0,€,True,True,chalet,independantHouse,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente en calle Navacerrada,Destacado,,,,,1180000.0,50000.0,4.0,
106669561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/1d/2f/1293416495.webp,IG203921,55,530000.0,chalet,sale,339.0,6,4,vereda del Chaparro,Madrid,Fuente el Saz de Jarama,,es,40.6435502,-3.5029581,False,https://www.idealista.com/inmueble/106669561/,"Gilmar zona Norte, presenta en exclusiva este magnífico Chalet Independiente en Fuente El Saz. Se trata de una impresionante propiedad de 339 m2 construidos, ubicada en una parcela de 950 m2 con un fantástico jardín de 600 m2. Esta vivienda de dos plantas cuenta con una distribución muy cómoda y luminosa, perfecta para disfrutar en familia. En el interior de la vivienda encontramos 6 dormitorios amplios y luminosos, ideales para descansar y relajarse. Además, cuenta con 4 baños completos, dos salones espaciosos y una cocina totalmente equipada. La orientación Este de la vivienda asegura una iluminación natural excepcional durante todo el día. La planta baja principal destaca por su amplio salón de 50 m2 con dos ambientes, perfecto para recibir a tus invitados. Además, cuenta con un comedor de 25 m2 con grandes ventanales que conectan con el jardín, creando un ambiente acogedor y luminoso. En esta planta también encontrarás una tercera sala de estar con chimenea y una cocina en isla con una zona de comedor de bancos de obra. La planta semisótano ofrece un espacio adicional que se puede utilizar como salón de juegos, sexta habitación o bodega. También cuenta con una zona de lavandería, un baño completo con ducha y una pequeña habitación. El jardín que rodea la casa es simplemente espectacular. Con una piscina, un huerto, una zona de columpios y una zona de estar con bancada de obra, este espacio exterior es perfecto para disfrutar del buen tiempo y relajarse al aire libre. Además, la propiedad cuenta con una cochera con espacio para dos coches, un taller y un trastero. La vivienda se encuentra en una zona muy tranquila de Fuente El Saz, pero a su vez cuenta con todos los servicios necesarios cerca, como supermercados, colegios y centro médico. Además, está a solo 5 minutos a pie de la parada de autobús y tiene acceso directo a la M111, que conecta en 25 minutos con Plaza Castilla o Barajas. Esto la convierte en una opción ideal para aquellas personas que trabajan en Madrid y desean tener una residencia tranquila y cómoda. En cuanto a las comunicaciones, la vivienda se encuentra cerca de varias líneas de autobuses que facilitan el desplazamiento por la zona. También está a pocos kilómetros de la estación de cercanías más cercana. En resumen, este Chalet Independiente en Fuente El Saz es una verdadera joya. Su diseño elegante, sus amplios espacios interiores y su hermoso jardín lo convierten en el lugar perfecto para disfrutar de la tranquilidad y la comodidad. No pierda la oportunidad de visitar esta propiedad única y descubra por qué es el hogar de sus sueños. Fuente El Saz es un barrio residencial situado en la zona norte de Madrid. Es conocido por su tranquilidad y por estar rodeado de naturaleza. Además, cuenta con una gran oferta de servicios y comodidades, como supermercados, colegios, centro médico y restaurantes. También se encuentra a poca distancia de varios centros comerciales, como el Centro Comercial Plaza Norte 2. En cuanto a las comunicaciones, el barrio está bien conectado tanto por transporte público como por carretera. Hay varias líneas de autobuses que pasan por la zona y la estación de cercanías más cercana está a pocos kilómetros de distancia. Además, la M111 proporciona un acceso rápido y directo a Plaza Castilla y al aeropuerto de Barajas. La compañía Gilmar lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños. Con más de 35 años de experiencia en el sector inmobiliario, Gilmar se ha convertido en una referencia en el mercado. Nuestro equipo de profesionales altamente cualificados y comprometidos está listo para brindarle el mejor servicio y asesoramiento personalizado. Si desea obtener más información sobre este inmueble, no dude en ponerse en contacto con nosotros y proporcione la referencia 203921. Estaremos encantados de atenderle. Para más información, puede contactar con nuestro equipo en la oficina de Sant",True,good,False,1563.0,True,True,False,False,[],False,False,530000.0,€,True,True,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente en vereda del Chaparro,Destacado,,,,,,,,
106845080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/07/b0/1300311945.webp,IG204031,43,1200000.0,chalet,sale,601.0,6,5,calle del Bonsái,Madrid,Algete,,es,40.6107019,-3.5444299,False,https://www.idealista.com/inmueble/106845080/,"Gilmar presenta este cuidado Chalet Independiente en Fuente El Saz es una excelente oportunidad para aquellos que buscan una propiedad con gran potencial. Con una superficie de 600 m2 construidos en una parcela de 3.649 m2, este chalet cuenta con un jardín de 2.500 m2 muy cuidado. La vivienda ofrece un total de 6 dormitorios y 5 baños, lo que la convierte en un lugar ideal para familias numerosas o aquellos que deseen tener espacio adicional para invitados. Además, cuenta con 2 salones y 1 cocina, ofreciendo amplios espacios para el entretenimiento y la comodidad. La distribución de la propiedad es la siguiente: en el sótano, encontramos un garaje con capacidad para 4 vehículos, un baño completo, una bodega para vinos y un trastero. En la planta baja, se encuentra el salón, el comedor, la cocina, un aseo de cortesía y el dormitorio principal con baño completo. En la primera planta, encontramos 4 dormitorios muy amplios, siendo el dormitorio principal con baño en suite. También hay otro baño completo en esta planta. La carpintería interior de la vivienda está hecha de madera, lo que le da un toque elegante y acogedor. La carpintería exterior es de aluminio, lo que garantiza un buen aislamiento térmico y acústico. La calefacción funciona con un depósito de gasoil y la propiedad cuenta con aire acondicionado para mayor confort en todas las estaciones del año. Además, dispone de alarma para garantizar la seguridad de los residentes. En el exterior, se puede disfrutar de una refrescante piscina, perfecta para los días calurosos de verano. El jardín, de 2.500 m2, está cuidado hasta el último detalle, creando un espacio tranquilo y relajante. En cuanto a la ubicación, este chalet se encuentra en Fuente El Saz, una zona tranquila y residencial en la zona de A-1 (Norte) de Madrid. A solo 20 minutos de la capital. En resumen, este Chalet Independiente en Fuente El Saz es una oportunidad única para aquellos que buscan una propiedad con gran potencial de reforma y rentabilidad. Con su jardín cuidado, dormitorios amplios y cómodos, y su ubicación en un barrio tranquilo y residencial, esta propiedad ofrece todo lo necesario para disfrutar de una vida cómoda y tranquila. Gilmar es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo en la oficina de Santo Domingo está listo para brindarte más información sobre esta propiedad. Si estás interesado, por favor, facilítanos la referencia [referencia del inmueble] y estaremos encantados de ayudarte. Puedes ponerte en contacto con nuestro equipo llamando al o enviando un correo electrónico a.",True,good,False,1997.0,True,True,False,False,[],False,False,1200000.0,€,True,True,chalet,independantHouse,Algete,Casa independiente en calle del Bonsái,Destacado,,,,,,,,
107206516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/e5/01/1307467951.webp, FP199468,39,938000.0,chalet,sale,255.0,4,3,calle Amanecer,Madrid,Navacerrada,,es,40.7299561,-4.0045206,False,https://www.idealista.com/inmueble/107206516/,"Este magnífico chalet independiente se encuentra en Navacerrada, una exclusiva zona residencial en la provincia de Madrid. Con una ubicación privilegiada y rodeado de naturaleza, este inmueble ofrece una vida tranquila y relajada, lejos del bullicio de la ciudad. Construido en 1998, este chalet cuenta con una superficie construida de 250 metros cuadrados y se encuentra en una parcela de 1200 metros cuadrados. Su diseño arquitectónico es elegante y moderno, con acabados de alta calidad que reflejan su estilo lujoso. El chalet cuenta con cuatro amplios dormitorios. La cocina es espaciosa y luminosa, equipada con electrodomésticos de última generación. El salón-comedor es el lugar ideal para relajarse y disfrutar de momentos inolvidables en familia, con grandes ventanales que permiten la entrada de luz natural y ofrecen unas vistas espectaculares al jardín. El jardín de esta propiedad es simplemente impresionante. Cuenta con una amplia zona de césped, árboles y una piscina cubierta, perfecta para disfrutar durante todo el año. Además, cuenta con dos participaciones para las pistas de tenis, ideales para los amantes de este deporte. Navacerrada es un pueblo residencial tranquilo y seguro, con una gran cantidad de zonas verdes y parques. Es ideal para aquellos que buscan un estilo de vida relajado y al mismo tiempo estar cerca de todas las comodidades que ofrece la ciudad. En resumen, este chalet independiente en Navacerrada es una oportunidad única para aquellos que buscan una propiedad de lujo en un entorno tranquilo y exclusivo. No pierdas la oportunidad de vivir en esta maravillosa casa. ¡Contacta con nosotros ahora y facilita la referencia del inmueble para obtener más información! GILMAR es una compañía inmobiliaria con una amplia experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente cualificados se dedica a ofrecer un servicio personalizado y de calidad, brindando asesoramiento experto en todas las áreas del mercado inmobiliario. Nuestra oficina en Villalba está ubicada en C/ Rincón de las Heras 3 (Centro Comercial Los Valles), y nuestro número de teléfono es También puedes contactarnos por correo electrónico en. Estamos a tu disposición para ayudarte a encontrar la propiedad perfecta. ¡No dudes en contactarnos!",True,good,False,3678.0,True,True,False,False,[],False,False,938000.0,€,,,chalet,independantHouse,Navacerrada,Casa independiente en calle Amanecer,Destacado,,,,,948000.0,10000.0,1.0,
107447357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/a4/99/1314094390.webp,IG206469,47,660000.0,chalet,sale,664.0,6,5,calle la Fuente,Madrid,El Molar,,es,40.7306907,-3.5854781,False,https://www.idealista.com/inmueble/107447357/,"GILMAR zona Norte, presenta este magnífico chalet independiente con unas vistas espectaculares, situado en El Molar, Madrid. Distribuido en 2 plantas, esta propiedad ofrece un espacio amplio y luminoso ideal para familias numerosas. La vivienda cuenta con 6 dormitorios y 5 baños, lo que la convierte en una opción perfecta para aquellos que valoran el espacio y la comodidad. Además, dispone de dos salones, lo que brinda la posibilidad de crear diferentes ambientes en el hogar. La orientación Levante asegura una excelente iluminación natural a lo largo del día, creando un ambiente cálido y acogedor en todas las estancias. Además, cuenta con tres plazas de garaje, proporcionando un lugar seguro y conveniente para estacionar los vehículos. La distribución de la propiedad es la siguiente: en la planta sótano se encuentra la entrada a la vivienda, una bodega, un baño y dos dormitorios, así como un trastero, un cuarto de caldera y un cuarto de lavado. En la planta baja se encuentra la entrada principal, un amplio hall, un salón de aproximadamente 40 metros, un comedor, una cocina independiente y cuatro dormitorios. El dormitorio principal cuenta con baño en suite.  La carpintería interior es de madera, lo que aporta un toque de elegancia y calidez a los espacios. La carpintería exterior es de aluminio, garantizando un buen aislamiento térmico y acústico. La calefacción es de gasoil, lo que proporciona un sistema eficiente y económico para mantener la temperatura ideal en todas las estancias.  Además, esta propiedad cuenta con una piscina, ideal para disfrutar de los días de verano en la comodidad de tu hogar. El jardín es otro de los puntos destacados de esta propiedad, ofreciendo un espacio verde y tranquilo donde relajarse y disfrutar de la naturaleza. En cuanto a la ubicación, este chalet se encuentra en El Molar, con excelentes vistas y una ubicación muy conveniente. En las cercanías encontrarás una gran variedad de servicios y comodidades, como colegios, centros comerciales y transporte público. Entre los colegios cercanos se encuentra el Colegio El Molar, que se encuentra a menos de 10 kilómetros de distancia. Además, el centro comercial Santo Domingo está a pocos minutos en coche. En cuanto a las opciones de transporte, las líneas de metro más cercanas son la línea 10 y la línea 12. Además, las líneas de cercanías C-3 y C-8 también están cerca. Si prefieres utilizar el autobús, encontrarás varias líneas que pasan cerca de la propiedad, lo que te permitirá moverte fácilmente por la ciudad. En resumen, este chalet independiente en El Molar ofrece una excelente ubicación, amplios espacios y todas las comodidades necesarias para disfrutar de una vida cómoda y lujosa. No pierdas la oportunidad de visitar esta propiedad única. Si deseas obtener más información sobre este inmueble, por favor, facilítanos la referencia 206469. Gilmar es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el mercado. Desde 1983, hemos ayudado a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos en marketing inmobiliario se dedica a ofrecer descripciones detalladas y atractivas de las propiedades que gestionamos. Si estás buscando comprar o vender una propiedad, no dudes en contactar con nuestro equipo en la oficina de Santo Domingo, en la dirección C.C. Santo Domingo, Local 11, Avda. de Guadalix, 37, 28120. Santo Domingo (Madrid). También puedes contactarnos por teléfono al o por correo electrónico a. Estaremos encantados de ayudarte en todo lo que necesites.",True,good,False,994.0,True,True,False,False,[],False,False,660000.0,€,True,True,chalet,independantHouse,El Molar,Casa independiente en calle la Fuente,Destacado,,,,,,,,
108614643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/97/70/1350000329.webp,,21,173250.0,duplex,sale,100.0,2,2,"calle General Yagüe, 5",Madrid,Villamantilla,,es,40.3377882,-4.130169,True,https://www.idealista.com/inmueble/108614643/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO DÚPLEX Te presentamos este excepcional dúplex que combina confort y estilo en una de las zonas más privilegiadas de la localidad. Distribuido en dos plantas, este hogar ofrece un diseño funcional y acogedor, ideal para disfrutar de cada rincón. La vivienda se distribuye de la siguiente manera: En la primera planta encontramos un recibidor con un baño completo y una gran cocina con acceso a la terraza. Salón-comedor amplio con dos balcones, lleno de luz natural que crea un ambiente acogedor, ideal para reuniones y momentos en familia. En la segunda planta se encuentran dos habitaciones llenas de encanto y funcionalidad, la habitación principal cuenta con un amplio armario empotrado optimizando el espacio de almacenamiento y una ventana que inunda la estancia de luz natural creando un ambiente sereno y luminoso, la habitación secundaria comparte las mismas caracteristicas, esta planta cuenta también con un baño completo equipado con todo lo necesario para brindar confort y funcionalidad a los residentes en conjunto esta distribución permite una circulación cómoda y asegura una excelente entrada de luz en todas las estancias creando un hogar que combina estilo y confort. No dejes pasar la oportunidad de convertir este magnífico dúplex en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",True,good,False,1733.0,True,True,False,False,[],False,False,173250.0,€,True,True,flat,duplex,Villamantilla,"Dúplex en calle General Yagüe, 5",Destacado,1,True,,False,175000.0,1750.0,1.0,
105953428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/d9/85/1269296240.webp,VP200983,24,315000.0,flat,sale,61.0,2,1,calle de los Tres Peces,Madrid,Madrid,Centro,es,40.4087307,-3.699208,False,https://www.idealista.com/inmueble/105953428/,"Gilmar Consulting Inmobiliario presenta para sus clientes de distrito centro de Madrid una gran oportunidad para vivir o invertir en Lavapies. Te presentamos una oportunidad única de inversión: este luminoso piso exterior, listo para entrar a vivir, está generando altas rentabilidades y es perfecto para quienes buscan una inversión rentable y segura. Con 61 m², y situado en la planta baja del edificio, este inmueble bien distribuido cuenta con dos dormitorios y un baño completo, ideal para inquilinos que buscan un hogar cómodo y funcional. La luz natural llena cada rincón de la vivienda gracias a su orientación exterior, creando un ambiente cálido y agradable. La propiedad está ubicada en una zona estratégica, con acceso fácil a todos los servicios esenciales y conexiones de transporte, lo que la convierte en una opción muy atractiva para los arrendatarios. Además, al estar listo para entrar a vivir, no requiere ningún tipo de reforma ni inversión adicional, lo que te permite empezar a generar ingresos desde el primer día. Esta es una gran oportunidad tanto para inversores como para quienes buscan su nuevo hogar, ya que combina comodidad, luminosidad y una excelente rentabilidad. ¡No esperes más! Llámanos ahora mismo y sé el primero en descubrir esta increíble oportunidad en el centro de Madrid. Gilmar Consulting Inmobiliario está aquí para hacer realidad tus deseos de tener el hogar ideal. Trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. -Arganzuela (Acacias, Delicias, Legazpi, Palos de Moguer, Chopera, Imperial). - Centro (Lavapiés).",True,good,False,5164.0,True,True,False,False,[],False,False,315000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de los Tres Peces,Destacado,bj,True,Lavapiés-Embajadores,False,,,,
108454900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/52/7b/1348692462.webp,CG210904,48,640000.0,chalet,sale,253.0,5,2,calle Sauce,Madrid,Navalafuente,,es,40.820801,-3.6557392,False,https://www.idealista.com/inmueble/108454900/,"GILMAR Zona Norte presenta, EN EXCLUSIVA, un precioso chalet con piscina, barbacoa y orientación sur en la mejor urbanización de Navalafuente, El Chaparral. El chalet se asienta en un terreno de 2.800 m2 que puede segregarse en 2 PARCELAS independientes.  Además cuenta con LICENCIA DE USO TURÍSTICO.  La vivienda ha sido reformada en 2025 cambiando instalaciones, reforzando paramentos y dejándola prácticamente a estrenar. Además dispone de conexión a internet de alta velocidad a través de FIBRA óptica. El chalet mantiene la esencia de lo tradicional mezclado con lo moderno configurando una vivienda con mucho encanto perfecta para disfrutarla los fines de semana o como residencia habitual en el marco de la naturaleza en el estado más puro. La vivienda dispone de un precioso salón con chimenea, un despacho también con chimenea, cocina abierta al salón, cinco dormitorios y dos cuartos de baño. La calefacción es a través de caldera de pellets lo que se traduce en un bajísimo coste.  El Chaparral es un urbanización cerrada, con videovigilancia y control de accesos, dotada de zonas deportivas (campo de fútbol, cancha basket/tenis) y amplias zonas verdes desde las que planificar senderismo o rutas en bici hasta La Cabrera, Guadalix de la Sierra o Bustarviejo, entre otras. Hay un autobús a Madrid en la entrada de la urbanización. Navalafuente es un municipio situado al norte de Madrid, al pie del Alto del Pendón, ubicado en la ladera sur de las estribaciones de la Sierra de Guadarrama. En Navalafuente prestan servicio dos líneas de autobús. Una de ellas, tiene como inicio de línea el intercambiador de Plaza de Castilla. Dispone de una escuela infantil pública y además hay un colegio de una línea de educación primaria. También dispone de un polideportivo municipal. En Gilmar trabajamos para ofrecer a nuestros clientes las mejores propiedades, con equipos especializados en cada zona para proporcionarles la mejor respuesta a su necesidad de vivienda o inversión, cuidando al máximo los detalles y logrando la excelencia.",True,good,False,2530.0,True,True,False,False,[],False,False,640000.0,€,,,chalet,independantHouse,Navalafuente,Casa independiente en calle Sauce,Destacado,,,,,,,,
107625848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/1e/bb/1294190536.webp,M20781V,56,1475000.0,flat,sale,130.0,3,2,calle de Fernando el Católico,Madrid,Madrid,Chamberí,es,40.4338979,-3.7056513,False,https://www.idealista.com/inmueble/107625848/,"Este espectacular apartamento, diseñado para un estilo de vida sofisticado, cuenta con una superficie amplia y acabados de lujo. Ofrece dos terrazas, una de invierno y otra de verano, ideales para disfrutar de cada estación. Su distribución incluye tres habitaciones dobles, dos baños (uno de ellos en suite), y una cocina completamente equipada que combina funcionalidad y estética. Cada espacio ha sido concebido para brindar comodidad y bienestar. El salón, conectado con la terraza de invierno, proporciona un ambiente cómodo y agradable, perfecto para relajarse o recibir visitas en un entorno elegante y acogedor. Ubicado en una zona privilegiada, este apartamento combina tranquilidad y acceso a los mejores servicios urbanos. Su entorno se caracteriza por excelentes conexiones de transporte, proximidad a comercios, restaurantes exclusivos y espacios de recreo, lo que garantiza una experiencia de vida inigualable. Adquirir esta propiedad es asegurar una inversión en confort y calidad de vida. Disponible a partir del 01/01/2025. En Walter Haus estaremos encantados de atenderle para más información o programar una visita. ¡Contáctenos! Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,11346.0,True,True,False,False,[],False,False,1475000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Fernando el Católico,Destacado,3,True,Arapiles,True,,,,
