propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108371438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3e/b2/1355426453.webp,6,990000.0,chalet,sale,268.0,0,0,calle del Sacrificio,Madrid,Majadahonda,es,40.4683007,-3.8745819,False,https://www.idealista.com/inmueble/108371438/,"OPORTUNIDAD ÚNICA PARA INVERSORES, PROMOTORES E INTERESADOS.   Oportunidad de compra de vivienda/solar para edificación APARTAMENTOS en el centro de Majadahonda.. . Disponemos de un solar con licencia de obra inmediata para demolición y construcción de OBRA NUEVA. El proyecto consiste en la construcción de 8 apartamentos distribuidos en PLANTA BAJA, MÁS TRES ALTURAS, situada en una ubicación privilegiada del centro de Majadahonda. El proyecto contempla la construcción de: 6 apartamentos de dos dormitorios en las plantas 1ª, 2ª y 3ª. 2 apartamentos de un dormitorio en la planta baja. El precio incluye: · Licencia de demolición y de obra nueva concedida (Exp. 41/2022 LO). · Proyecto básico visado (proyecto de ejecución en proceso pendiente de propuesta de calidades). Es una OPORTUNIDAD para inversores, promotores e interesados en un proyecto ÚNICO en Majadahonda con todas las autorizaciones disponibles para empezar YA.  Para más información, no dudes en contactarnos.  ¡Estaremos encantados de darte toda la información completa!",False,renew,False,3694.0,True,False,False,False,[],False,False,990000.0,€,,,chalet,terracedHouse,"Casco Antiguo, Majadahonda",Chalet adosado en calle del Sacrificio,,Casco Antiguo,,,,,,,,
108581175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/e0/dc/1349063380.webp,21,385000.0,flat,sale,109.0,3,2,calle del Lucero,Madrid,Aranjuez,es,40.0362329,-3.6092768,False,https://www.idealista.com/inmueble/108581175/,"SIN HONORARIOS DE INMOBILIARIA. ¡Oportunidad Única! Piso de obra nueva Frente al Palacio Real de Aranjuez Descubre este espectacular piso completamente reformado, ubicado en una planta baja exterior con 109 metros cuadrados construidos. Situado frente al majestuoso Palacio Real de Aranjuez, este inmueble ofrece una experiencia de vida inigualable, rodeado de historia y belleza arquitectónica. La ubicación es simplemente perfecta, a orillas del río Tajo. El piso cuenta con tres dormitorios equipados con armarios a medida, dos baños completos (uno de ellos en suite), y un amplio salón comedor ideal para reuniones familiares. La cocina americana estará totalmente equipada y amueblada con acabados de alta calidad, perfecta para los amantes de la gastronomía. Los suelos cerámicos y las persianas eléctricas con doble acristalamiento garantizan confort y eficiencia energética. La calefacción central por conductos con bomba de frío y calor asegura una temperatura agradable durante todo el año. Vivir aquí es disfrutar de la rica historia de Aranjuez, desde los jardines y fuentes del Palacio Real, declarados Patrimonio de la Humanidad por la UNESCO, hasta el Gabinete de Porcelana y la colección de instrumentos musicales históricos. No te pierdas la Casa del Labrador y la deliciosa gastronomía local con productos frescos de la huerta de Aranjuez. Para los amantes de la historia y la cultura, el Tren de la Fresa en octubre ofrece un viaje único con explicaciones sobre la ciudad y degustación de fresas. ¡No dejes pasar esta oportunidad única de vivir en un entorno privilegiado! Contáctanos para más información y para concertar una visita.",True,good,False,3532.0,False,False,False,False,[],False,False,385000.0,€,,,flat,,"Centro, Aranjuez",Piso en calle del Lucero,,Centro,,bj,True,False,,,,
108258158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/20/09/1306739388.webp,26,1205000.0,flat,sale,161.0,3,2,"camino de los Jardines, 7",Madrid,La Moraleja,es,40.5071718,-3.6087171,True,https://www.idealista.com/inmueble/108258158/,"Espectacular piso de obra nueva a estrenar, con 161 m² de vivienda y terrazas privadas. Consta de 3 dormitorios, 2 cuartos de baño (1 en suite), aseo, zona de lavandería, amplia cocina y un salón muy luminoso. La propiedad dispone además de dos plazas de garaje y trastero. Características del piso: •superficie construida de 161 m2 •Todo a estrenar, con electrodomésticos y acabados de alta gama. •Sistema de calefacción por suelo radiante/ refrescante, con la máxima eficiencia energética (A). •Amplios y luminosos espacios, diseñados para ofrecer confort y funcionalidad. La urbanización The Garden La Moraleja ofrece: •18.000 m² de jardines y espacios verdes. •2 piscinas, spa, gimnasio y zona chill-out. •Lobby de entrada y una comunidad con máxima seguridad (24 horas) Ubicación ideal: •A pocos pasos de colegios internacionales, el campo de golf de La Moraleja, hípica y Pony Club •Muy cerca del aeropuerto y de todos los servicios necesarios.",False,good,False,7484.0,False,False,False,False,[],False,False,1205000.0,€,True,True,flat,,"La Moraleja urbanización, La Moraleja","Piso en camino de los Jardines, 7",,La Moraleja urbanización,,2,True,True,,,,
108889547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/d6/48/1358039413.webp,35,750000.0,flat,sale,55.0,1,1,calle de Irún,Madrid,Madrid,es,40.4224202,-3.7154729,False,https://www.idealista.com/inmueble/108889547/,"A-House le ofrece este piso CON ZONA COMUNITARIA CON PISCINA en barrio de Argüelles. La Propiedad está distribuida en salón-comedor con cocina tipo office, una habitación doble con salida a una terraza y un baño EN SUITE. La vivienda se encuentra REFORMADA. El inmueble dispone de techos altos, armarios empotrados, calefacción central de gas, aire acondicionado, suelos de tarima y ventanas de pvc-climalit. Finca del año 2022 con ASCENSOR, CONSERJE, PISCINA COMUNITARIA, GIMNASIO Y VIGILANCIA 24 HORAS. Ubicado en el prestigioso barrio de ARGÜELLES, dentro del distrito de Moncloa-Aravaca, esta zona combina elegancia clásica y vida urbana activa. Rodeado de amplias avenidas, edificios señoriales y zonas verdes como el Parque del Oeste y el Templo de Debod, ofrece un entorno residencial exclusivo a pasos del centro de Madrid. Perfectamente comunicado, cuenta con múltiples opciones de transporte público: estaciones de metro cercanas como Argüelles (L3, L4, L6), Ventura Rodríguez (L3) y Plaza de España (L3, L10), además de varias líneas de autobuses EMT. El acceso en coche también es excelente, con salidas directas a la A-6 y M-30. La zona dispone de todos los servicios: supermercados, colegios, centros de salud, gimnasios, teatros y una variada oferta gastronómica. Su cercanía a centros culturales y educativos como la Universidad Complutense y el Palacio Real la convierten en una ubicación privilegiada tanto para vivir como para invertir. Aproveche esta oportunidad.",True,good,False,13636.0,False,False,False,False,[],False,False,750000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de Irún,00221MR01,Moncloa,Argüelles,2,False,True,,,,
107005810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/d8/0e/1300174607.webp,21,497000.0,flat,sale,70.0,1,1,calle de la Princesa,Madrid,Madrid,es,40.4240132,-3.7106637,False,https://www.idealista.com/inmueble/107005810/,"MARCELI VENDE: Junto a Plaza de España, en Plaza de los Cubos, junto a los juzgados, vivienda de 1 dormitorio, salón, cocina amueblada y baño con plato de ducha, ahora mismo espacio de salón y dormitorio diáfano, con posibilidad de separar o hacerlo tipo loft. Zona rodeada de todos los servicios, en pleno centro de Madrid. Metro Plaza de España e innumerables autobuses, zona muy comercial. Calefacción y A/A centralizado, 8 ascensores en el edificio, Seguridad 24 horas. Ite Favorable hasta 2032, comunidad 233 €, Ibi 660 €. Inmobiliaria Marceli- Paseo Extremadura 123. 45 años vendiendo y alquilando inmuebles por todo Madrid.",False,good,False,7100.0,False,False,False,False,[],False,False,497000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de la Princesa,,Moncloa,Argüelles,1,True,True,,,,
108361727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/ec/29/1341824136.webp,17,154000.0,flat,sale,32.0,1,1,calle de Carlos Dabán,Madrid,Madrid,es,40.3963607,-3.732383,False,https://www.idealista.com/inmueble/108361727/,"Marceli vende: Vivienda en planta baja, de 1 dormitorio amplio, salón de entrada con cocina americana amueblada con electrodomésticos, baño amplio con ducha, calefacción eléctrica, reformado, exterior, rodeado de zonas verdes, junto pradera de San Isidro. Comunidad 40 €, Ibi 125 €. Local convertido y registrado como vivienda. Ideal como inversión. Se entrega amueblado. Inmobiliaria Marceli- Paseo Extremadura 123. 45 años vendiendo y alquilando inmuebles por todo Madrid.",False,good,False,4813.0,False,False,False,False,[],False,False,154000.0,€,,,flat,,"San Isidro, Madrid",Piso en calle de Carlos Dabán,,Carabanchel,San Isidro,bj,True,False,,,,
108544083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/d4/2e/1348043245.webp,45,499900.0,chalet,sale,163.0,3,3,Barrio La Fortuna,Madrid,Leganés,es,40.3547418,-3.7840723,False,https://www.idealista.com/inmueble/108544083/,"Agencia inmobiliaria de Leganés zona La Fortuna Tecnocasa Estudio Inmobiliario La Fortuna: EN VENTA: Te presentamos este magnífico Chalet en la zona nueva del Barrio de La Fortuna. Disfruta de la comodidad y el estilo en este chalet construido en 2.003. Con 163m², 3 habitaciones con armarios empotrados, 2 baños completos y un aseo, garaje cubierto, calefacción individual por gas, este hogar tiene todo lo que necesitas. ¡no te olvides del acogedor patio! Detalles del Inmueble: Superficie: 163 metros cuadrados Año de Construcción: 2003 Habitaciones: 3 habitaciones todas con armarios empotrados Baños: 2 completos Aseos: 1 Garaje: Cubierto con capacidad para un choche Sistema de Climatización: Calefaccion individual por gas Escalera: Diseño moderno Amplio Patio No pierdas la oportunidad de vivir en esta magnífica propiedad, lista para ser tu nuevo hogar. Para más información y concertar una visita, contacta con nosotros. ¡No dejes pasar esta oportunidad!",False,good,False,3067.0,True,False,False,False,[],False,False,499900.0,€,True,True,chalet,terracedHouse,"La Fortuna, Leganés",Chalet adosado,520LaFortuna,La Fortuna,La Fortuna,,,,,,,
108826136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e7/e4/1356253619.webp,28,940000.0,flat,sale,130.0,5,3,calle de Velarde,Madrid,Madrid,es,40.4258078,-3.7033151,False,https://www.idealista.com/inmueble/108826136/,"A-House le ofrece este PISO REFORMADO listo para entrar a vivir en el BARRIO DE CHUECA La propiedad está distribuida en cocina abierta a salón-comedor, cinco habitaciones DOBLES (dos de ellas EXTERIORES y otra con baño en suite) y dos baños completos. La vivienda se encuentra REFORMADA con aberturas exteriores de PVC climalit y ventanas insonorizadas, asegurando la máxima privacidad y tranquilidad. Finca regia del año 1900 CON ASCENSOR. Las estaciones de metro de Madrid con parada en el barrio de Justicia son Banco de España (línea 2), Gran Vía (líneas 1 y 5), Bilbao (líneas 1 y 4), Tribunal (líneas 1 y 10), Alonso Martínez (líneas 4, 5 y 10), Colón (línea 4) y Chueca (línea 5). Además, aquí se encuentra la estación de cercanías de Recoletos, por la que pasan las líneas C-1, C-2, C-7, C-8 y C-10. Algunos de los autobuses que tienen parada en este barrio son: 1, 2, 3, 5 7, 9, 10, 14, 15, 20, 21, 27, 34, 37, 40, 45, 46, 51, 52, 53, 49, 150, 001, 002, C03, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10, N11, N12, N13, N14, N15, N16, N17, N18, N19, N20, N21, N22, N23, N24, N25, N26, Exprés Aeropuerto y M1. En la década de los 70, el barrio de Justicia comenzó a adquirir una identidad propia y a convertirse en un referente cultural y social en la ciudad de Madrid. En esta época, la comunidad LGBTIQ+ empezó a ocupar espacios en el barrio, especialmente en torno a la plaza de Chueca. Esto le dio un carácter abierto y tolerante, convirtiéndose en un lugar de encuentro y visibilidad para dicha comunidad, tanto a nivel local como internacional. Por otro lado, si decide vivir en el barrio de Justicia, estará a tan solo unos pasos de puntos importantes de la ciudad, como la Gran Vía, Sol, el paseo de la Castellana, el distrito de Chamberí y, consecuentemente, de todo lo que aquí se encuentra: museos reconocidos internacionalmente, restaurantes de todo tipo, tiendas de ropa para todos los gustos e, incluso, el famoso parque del Retiro, que se sitúa a unas pocas calles del límite este del barrio. Aproveche esta oportunidad.",True,good,False,7231.0,False,False,False,False,[],False,False,940000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Velarde,00215MR01,Centro,Malasaña-Universidad,bj,True,True,,,,
108303229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/04/33/1356479113.webp,11,302000.0,chalet,sale,195.0,4,3,calle de Jorge Manrique,Madrid,Griñón,es,40.2168647,-3.8541529,False,https://www.idealista.com/inmueble/108303229/,"¿Buscas Casa cerca de Madrid? Century 21 Now IV Te ofrece una gran oportunidad para adquirir en propiedad éste Chalet adosado en El Plantío, zona residencial del municippop de Griñón. OPORTUNIDAD PARA INVERSORES: LA PROPIEDAD SE ENCUENTRA ALQUILADA. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. Esta vivienda es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Muy bien situado, con excelente conexión con las principales vías de acceso que te permitirá llegar rápidamente a otras áreas de interés en Toledo y sus alrededores. Necesitas más información? Llámanos y nuestro especialista en la zona te solventará cualquier duda. Al llamar danos la referencia C0127-GTRE-00923 NO COBRAMOS HONORARIOS AL COMPRADOR CENTURY 21 Now IV ""Lo mejor de las personas al servicio de las personas"". Inmueble alquilado y sin acceso al interior. Las fotografías del interior pueden no ajustarse al estado actual. ¿Estás interesado en comprar una vivienda en Griñón? ¡Tenemos en exclusiva una vivienda para ti! Disponemos de una vivienda que puedes adquirir en propiedad, muy bien distribuidos y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Griñón, provincia de Madrid. Esta vivienda es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Esta espaciosa vivienda cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. ¿A qué esperas? Llámanos y nuestro especialista de la zona te solventará cualquier duda. No cobramos comisión al comprador. Al llamar danos la referencia C0127-GTRE-02295 CENTURY 21 Now ""Lo mejor de las personas al servicio de las personas"".",False,good,False,1549.0,False,False,False,False,[],False,False,302000.0,€,True,True,chalet,independantHouse,Griñón,Casa independiente en calle de Jorge Manrique,GTRE-00923,,,,,,,,,
106820781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/01/93/1295045378.webp,32,235000.0,chalet,sale,273.0,3,2,Serracines,Madrid,Serracines,es,40.6152448,-3.399908,False,https://www.idealista.com/inmueble/106820781/,"Chalet con buena calidad en la infraestructura y tejado, sin humedades. La vivienda, aunque lleva su tiempo sin uso y llena de utensilios, muebles y electrodomésticos, como digo, su estructura y tejado está impecable y sin humedades, que es lo más importante. Una vez hecho el vaciado, si que se necesitan reformas como la calefacción, ventanas y el resto dependiendo del uso, si es vacacional se necesitarían menos reformas que si su uso es de vivienda habitual. Aunque es urbanizable, la construcción no está inscrita en el Registro de la Propiedad pero los propietarios ya están en ello para hacer la escritura de compraventa con toda la documentación en regla. También hay que decir que la relación precio del m2 construido es muy aceptable y con muchas posibilidades dado que al tener una nave fuera de la casa nos permite ampliar habitaciones y otras estancias en la parte baja de la vivienda. A la casa se accede por unos escalones hasta la terraza y de ahí a la vivienda con pasillo de distribución, cocina a la derecha, salón con chimenea a la izquierda y al fondo las tres habitaciones y el baño. Bajo la vivienda los mismos m2 y todo diáfano. Exterior con amplio jardín, piscina con depuradora y ducha, amplia nave con fosa para reparación de autos y un gallinero o tenencia de otros animales. Los m2 se distribuyen en 160 m2 la vivienda, 91m2 la nave y el resto piscina y varios. NO HAY GASTOS DE AGENCIA.",False,renew,False,861.0,False,False,False,False,[],False,False,235000.0,€,True,True,chalet,independantHouse,Serracines,Casa independiente,80103,,,,,,245000.0,10000.0,4.0,
108762862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/d5/8f/1354412468.webp,32,210000.0,flat,sale,80.0,2,1,calle de la Llama,Madrid,Guadarrama,es,40.6790139,-4.0792558,False,https://www.idealista.com/inmueble/108762862/,"¡POSIBILIDAD DE FINANCIACIÓN AL 100% DE SU PRÉSTAMO HIPOTECARIO! Agencia inmobiliaria de GUADARRAMA- zona GUADARRAMA- vende: Piso de DOS dormitorios y UN baño, en Urbanización la Llama. Dispone de dos terrazas. Cocina, salón y dormitorios todos ellos con salida a terraza. Ventanas cambiadas y baño reformado. La vivienda se distribuye en: Hall de entrada, cocina amplia luminosa con salida a gran terraza, salón comedor luminoso con salida también a amplia terraza, dos dormitorios dobles con armarios empotrados ambos y salida a terraza desde ambos dormitorios, baño completo con ducha. La urbanización consta de dos piscinas, campo de futbol, pista de tenis, baloncesto, parque infantil, club social. Tiene parada de autobús en la puerta directo a Madrid. Y a cinco minutos andando al centro del pueblo.",False,good,False,2625.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,Guadarrama,Piso en calle de la Llama,LLAMA,,,2,True,False,,,,
108924013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/cb/25/1359087884.webp,22,530000.0,chalet,sale,325.0,5,3,Serranillos del Valle,Madrid,Serranillos del Valle,es,40.206919,-3.8728134,False,https://www.idealista.com/inmueble/108924013/,"GRIÑÓN INMOBILIARIA vende espectacular chalet independiente con ubicación inmejorable.  La casa está sobre parcela de 550 m2, distribuida en 3 plantas: planta baja con garaje (2 coches ), trastero grande, bodega, cuarto calderas. Planta principal con salón independiente con chimenea, cocina grande amueblada, 1 dormitorio con baño. Planta primera con 4 dormitorios y 2 baños (1 baño en el dormitorio principal). La casa tiene aspiración centralizada, preinstalación de aire acondicionadoen salón y dormitorios, puertas automaticas de garaje, suelos de gres rustico y tarima, ventanas de climalit (color madera) osciló batientes, sanitarios de Roca.  Ven a verla!  GRIÑÓN INMOBILIARIA es la inmobiliaria de referencia de Griñón, por experiencia profesionalidad, con los años qué llevamos. Ubicados en la calle Juan Carlos I Nº7, el conocimiento de nuestra localidad y demás localidades colindantes, hace qué la información sea segura y certera y eso es muy importante para tener noción de donde vas a vivir. Contactar con nosotros si compras o vendes, seriedad y transparencia, esa es nuestra carta de presentación. Compra tu casa, te haremos un estudio gratuito financiero con total garantía de llegar a materializarse la compra-venta. Llama para más información.",False,good,False,1631.0,False,False,False,False,[],False,False,530000.0,€,True,True,chalet,independantHouse,Serranillos del Valle,Casa independiente,02067,,,,,,,,,
108352856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/52/dd/1341568251.webp,24,182000.0,studio,sale,35.0,0,1,calle de Vicente Carballal,Madrid,Madrid,es,40.3547503,-3.6805876,False,https://www.idealista.com/inmueble/108352856/,"Se vende vivienda en moderna urbanización privada con amplios espacios abiertos al aire libre, piscina con solárium, parque infantil, sauna y gimnasio. Ubicación inmejorable, frente a la Renfe de Villaverde. Vivienda situada en Villaverde Bajo. Consta de 35m2 construidos incluyendo zonas comunes y trastero de 4 m2. Distribuido en salón-habitación, cocina totalmente equipada con electrodomésticos y un baño. Acabado con suelos laminados y calefacción por bomba de calor. Muy próximo a estación de cercanías de Villaverde Bajo y parada de autobús. Trastero incluido en el precio. Ubicada en una zona de gran demanda de alquiler, ideal como oportunidad de inversión o para vivienda principal.  ¡No dude en contactarnos para mas información y coordinar visita! Abstenerse agencias.",False,good,False,5200.0,False,False,False,False,[],False,False,182000.0,€,,,flat,studio,"Butarque, Madrid",Estudio en calle de Vicente Carballal,0027,Villaverde,Butarque,5,True,True,,,,
108664670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/7e/b6/1351517999.webp,44,520000.0,chalet,sale,238.0,4,3,Cerro Alarcón,Madrid,Valdemorillo,es,40.4608538,-4.0720072,False,https://www.idealista.com/inmueble/108664670/,"¡Chalet independiente con vistas espectaculares en Valdemorillo! Bhome te lo pone fácil: ¡financiación al 100%! ¿Buscas una casa única, con vistas de ensueño, rodeada de naturaleza y lista para entrar a vivir? Este espectacular chalet independiente en la prestigiosa urbanización Cerro de Alarcón (Valdemorillo) te cautivará desde el primer momento. Ubicado sobre una parcela elevada de 1.475 m², disfrutarás de privacidad, tranquilidad y unas vistas panorámicas incomparables de la sierra madrileña y el embalse de Cerro de Alarcón. La vivienda, de 275 m² construidos distribuidos en 3 plantas, combina elegancia, confort y eficiencia energética: 4 amplios dormitorios y 3 baños completos, incluyendo una suite principal con vestidor y acceso a una gran terraza con vistas espectaculares. Luminoso salón-comedor con chimenea, ideal para crear un ambiente acogedor en invierno. Cocina completamente equipada con acceso a vistas despejadas del jardín, lista para disfrutar desde el primer día. Acogedor porche acristalado, ideal para relajarte, leer o disfrutar del atardecer. Sala polivalente en planta baja con acceso directo al jardín, perfecta como sala de juegos, música o cine. Sistema de energía solar con placas y 2 baterías acumuladoras, lo que reduce significativamente el consumo energético. Aire acondicionado con bomba de frío/calor en varias estancias. El jardín que rodea la vivienda está lleno de encanto, con árboles maduros, zonas verdes y una majestuosa palmera que aporta un toque especial al entorno. La urbanización Cerro de Alarcón está perfectamente comunicada: Autobuses directos a Madrid (líneas 641 y 642). Supermercado, restaurante y servicios muy cercanos. A tan solo 15 minutos de El Escorial y 30 minutos de Madrid.",True,good,False,2185.0,False,False,False,False,[],False,False,520000.0,€,,,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente,,Cerro Alarcón,,,,,530000.0,10000.0,2.0,
107356760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/7d/11/1310538348.webp,15,397000.0,flat,sale,46.0,1,1,plaza de España,Madrid,Madrid,es,40.4214065,-3.710984,False,https://www.idealista.com/inmueble/107356760/,"Referencia: 340A6EP6E ¡Vive en el centro de Madrid con comodidad y estilo!   Te presentamos este piso con un diseño moderno y acogedor, en una ubicación privilegiada frente a la Plaza de España. Un espacio ideal para disfrutar de la vibrante vida madrileña, a un paso de lugares icónicos como Gran Vía, Templo de Debod y el Palacio Real. El apartamento cuenta con una habitación doble y un salón-comedor amplio, perfecto para descansar o trabajar. Además, disfrutarás de aire acondicionado y calefacción para tu comodidad en cualquier época del año. En pleno corazón de Madrid, con todos los servicios a tu alrededor: supermercados, restaurantes, tiendas, parques y más. Perfectamente conectado con el resto de la ciudad gracias a las estaciones de metro Ventura Rodríguez (L3), Argüelles (L3-4-6), Plaza de España (L3-10) y varias líneas de bus cercanas. ¡No dejes escapar esta oportunidad única de vivir en uno de los lugares más demandados de Madrid! '.",False,good,False,8630.0,False,False,False,False,[],False,False,397000.0,€,,,flat,,"Palacio, Madrid",Piso en plaza de España,340A6EP6E,Centro,Palacio,6,False,True,,,,
108886440,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/90/70/aa/1357954635.webp,37,389000.0,flat,sale,62.0,3,1,calle de Fomento,Madrid,Madrid,es,40.4219849,-3.7096766,False,https://www.idealista.com/inmueble/108886440/,"Bonito piso, muy luminoso, al estar ubicado en la última planta del edificio aunque sea interior, con lo que también es muy tranquilo, un plus para ser un piso en pleno centro. En la zona más demanda de Madrid como es el centro de la ciudad, para vivienda de turístas, alquiler de temporada, para vivir.. . Muy bien distribuido con 3 habitaciones y un baño, cocina americana y un altillo donde guardar gran cantidad de objetos. Se entrega tal cual con muebles y todo Tiene un trastero de 15m2 en el propio piso en la parte superior que da una amplitud y capacidad de almacenamiento único Consta de: 3 habitaciones 1 baño 1 altillo muy amplio Sin ascensor Cocina americana I. T. E. Favorable hasta 2031 g. c 120€ IBI 295€ Año construcción 1940 3% más IVA de comisión de agencia ====================================================================== Consúltenos sin compromiso. Trabajamos los 365 días del año. Ideal para vivir. En sus más de 15 años de andadura, hemos logrado alcanzar un espacio de privilegio dentro del sector inmobiliario. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, naves industriales y cualquier tipo de operaciones, además, si así lo desea, gestionamos su alquiler.",True,good,False,6274.0,False,False,False,False,[],False,False,389000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Fomento,,Centro,Palacio,4,False,False,,,,
108663257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c9/15/1351972049.webp,13,1350000.0,flat,sale,100.0,2,2,calle de Alonso Cano,Madrid,Madrid,es,40.4388743,-3.6974989,False,https://www.idealista.com/inmueble/108663257/,"Encanto clásico en el corazón de Chamberí. Te presentamos esta vivienda monísima y luminosa, situada en una finca clásica de una de las zonas con más encanto de Madrid: Chamberí.  Se trata de un piso de dos dormitorios dobles y dos baños completos, uno de ellos con bañera, ideal para quienes buscan comodidad y estilo sin renunciar a la ubicación. Ademas el dormitorio principal cuenta con un comodo vestidor. En la vivienda se realizo una reforma que no tiene muchos años, que ha sabido respetar la esencia clásica de la finca, incorporando al mismo tiempo calidades modernas. Su amplio salón-comedor ofrece un espacio perfecto para el día a día y para recibir invitados, bañado por una luz natural que entra a raudales gracias a su excelente orientación. El piso se encuentra en una calle tranquila, pero rodeada de todo tipo de comercios de proximidad, supermercados, cafeterías con encanto, pequeñas boutiques y servicios de barrio que hacen la vida más fácil. Además, está muy bien comunicado y a un paso de zonas más animadas de la ciudad, lo que permite disfrutar de lo mejor de ambos mundos: la tranquilidad residencial de Chamberí y la vitalidad de Madrid. Vivir en Chamberí es disfrutar del privilegio de estar en un auténtico barrio español, con alma, historia y carácter. Si estás buscando un hogar con estilo, luz y ubicación inmejorable, este piso lo tiene todo.",False,good,False,13500.0,False,False,False,False,[],False,False,1350000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Alonso Cano,,Chamberí,Almagro,4,True,True,1400000.0,50000.0,4.0,
108115270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/2a/60/1334295935.webp,27,249000.0,chalet,sale,147.0,5,1,Barrio del Belen,Madrid,Ciempozuelos,es,40.1553504,-3.6254373,False,https://www.idealista.com/inmueble/108115270/,"Agencia inmobiliaria de Ciempozuelos, Tecnocasa Estudio Ciempozuelos SL. ¡VENDE CASA de 147 m2 CONSTRUIDOS! . Distribuida en 2 plantas: en la planta baja encontramos la cocina que da salida a un amplio patio, un baño completo, un salón-comedor y 2 dormitorios. La parte superior de la vivienda consta de un hall y 3 habitaciones. La vivienda está situada en una de las MEJORES ZONAS DE CIEMPOZUELOS; es una zona tranquila, a 10 minutos de la plaza del pueblo, ya consolidada con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el estudio gratuito de nuestro departamento financiero KÌRON.",False,good,False,1694.0,False,False,False,False,[],False,False,249000.0,€,,,chalet,terracedHouse,"Los Cestos - Belén - Las Eras, Ciempozuelos",Chalet adosado en Barrio del Belen,CIEMPOZUELOS,Los Cestos - Belén - Las Eras,,,,,,,,
