propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108271365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/2f/13/1339170311.webp,BAS-VALMAYOR,43,3,585000.0,flat,sale,151.0,True,4,2,calle Embalse de Valmayor,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3636329,-3.5992162,False,https://www.idealista.com/inmueble/108271365/,"Bastia Inmobiliaria presenta este magnífico piso de 114m²útiles en el Ensanche de Vallecas, situado en una urbanización moderna con todos los servicios y comodidades, a tan solo 3 minutos de la estación de metro Las Suertes (Línea 1). Ideal para familias que buscan espacio, confort y calidad de vida. Piso muy luminoso, cómodo y listo para entrar a vivir. La vivienda cuenta con un recibidor que distribuye hacia la cocina, el salón y el pasillo que conecta con la zona de descanso. El amplio salón-comedor destaca por su gran ventanal con vistas despejadas al Parque de Las Suertes, aportando una excelente luz natural durante todo el día. A través del pasillo accedemos al dormitorio principal tipo suite, con zona de vestidor y baño completo con bañera. Además, dispone de tres dormitorios individuales, espaciosos y muy luminosos, así como un segundo baño completo con plato de ducha y lavabo doble. La cocina, totalmente amueblada y equipada con electrodomésticos de calidad, incluye una práctica zona de terraza/tendedero. Excelentes calidades: Ventanas abatibles con doble acristalamiento para un óptimo aislamiento térmico y acústico. Suelos de tarima flotante, paredes lisas, videoportero.. . Incluye una plaza de garaje en el precio, con posibilidad de adquirir una segunda por 20.000 €. También cuenta con trastero de aproximadamente 4 m². La urbanización dispone de completas zonas comunes para el disfrute de toda la familia: Piscina comunitaria, pista de pádel, zona infantil de juegos, sala de reuniones y amplias zonas verdes. Portero físico 24 horas, los 365 días del año. Ubicada en una zona consolidada con todos los servicios: Colegios, farmacias, nuevo centro de salud en construcción, Centro Deportivo Municipal Juan de Dios Román a pocos minutos caminando. Muy cerca del Centro Comercial La Gavia, IKEA, Carrefour y una amplia oferta de comercios y restauración. Excelente comunicación: A tan solo 50 metros de la estación de metro Las Suertes (Línea 1), varias líneas de autobús y acceso directo a M-45 y A-3. ¡VEN A VERLO! TE ENCANTARÁ. Y si necesitas financiación, nosotros te conseguimos las mejores condiciones. ¡Incluso hasta el 100%!",True,good,False,True,3874.0,True,False,False,False,[],False,False,585000.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Embalse de Valmayor,,,595000.0,10000.0,2.0
81993335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/57/3f/589225478.webp,6972456 -. C6-01791-0001,24,,223100.0,chalet,sale,225.0,,4,3,"miramontes, 8",Madrid,Buitrago del Lozoya,,es,,40.9873267,-3.6390489,True,https://www.idealista.com/inmueble/81993335/,"*INMOBILIARIA CON LLAVES * ** INMOBILIARIA HOMOLOGADA *** EHABITAR VENDE Vivienda unifamiliar aislada en el municipio de Buitrago de Lozoya, provincia de Madrid.  Chalet prefabricado, junto al cementerio y gasolinera de REPSOL. Dos plantas. La vivienda 224.98 metros cuadrados construidos y 180.0 metros cuadrados útiles, cuyo interior cuenta con cuatro dormitorios, tres baños, salón-comedor y cocina, distribuido a lo largo de una planta. Buitrago del Lozoya es un municipio y localidad española del norte de la Comunidad de Madrid, situada a los pies de la sierra de Guadarrama. El municipio, que cuenta con una población de 1854 habitantes (INE 2017), recibe su nombre del río Lozoya, que circunda la localidad. Buitrago destaca por la conservación de su antiguo recinto amurallado y su casco urbano está declarado bien de interés cultural. Buitrago cuenta con 12 líneas de autobús, dos de ellas teniendo la cabecera en el intercambiador de Plaza de Castilla. Todas las líneas, a excepción de la 911 y 912, son operadas por ALSA. Las otras dos son operadas por el Ayuntamiento de Puebla de la Sierra. Dispone de infraestructuras completas y terminadas como: alumbrado, alcantarillado, abastecimiento de agua y vías públicas pavimentadas. Además de equipamientos: comercial, escolar, deportivo, asistencial, lúdico y administrativo.",False,renew,False,,992.0,False,False,False,False,[],False,False,223100.0,€,True,True,chalet,independantHouse,Buitrago del Lozoya,"Casa independiente en miramontes, 8",,,240200.0,17100.0,7.0
108001129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/28/b0/1330778316.webp,VNT0003,45,,369900.0,chalet,sale,205.0,,3,4,calle Espartaco,Madrid,Guadalix de la Sierra,,es,,40.7872392,-3.7087542,False,https://www.idealista.com/inmueble/108001129/,"NUEVO PRECIO Y GRAN VIVIENDA CON APARTAMENTO SEPARADO. ¡Tu nuevo hogar te está esperando! Se vende precioso chalet pareado de 112 m² de vivienda principal, distribuidos en dos cómodas plantas, con espacios amplios, mucha luz natural y una excelente conservación. ¡Listo para entrar a vivir! En la Planta baja nos encontramos un luminoso salón-comedor con balcón y salida directa al jardín desde el porche de la entrada. Una luminosa cocina muy amplia con despensa y funcional. Y por ultimo un aseo de cortesía exterior. En la Planta superior y zona de descanso descubrimos 3 dormitorios supe luminosos, con armarios empotrados, el dormitorio principal tiene el baño en suite exterior y los otros dos dormitorios comparten un baño con ducha también exterior. Y la Joya de la casa es la Bodega/Sótano espectacular: Apartamento en la estancia inferior con barra de bar y chimenea con horno, ventanas, ideal para reuniones con amigos o familia y con baño completo y exterior, esta bodega tiene unos 50m2 y es ideal para tener ingresos extra o reuniones. Entrada independiente y ventanas, con salida a un fantástico solárium de 30 m2. Bajo el solárium, un enorme garaje cerrado con espacio para 2 o más vehículos, de unos 50m2 Su Ubicación inmejorable: a un paso del centro de Guadalix de la Sierra y muy cerca de parada de autobús directo a Madrid. La vivienda para su comodidad y gasto mínimo se calienta con Gas propano, que se lleva desde la parte de la entrada a la vivienda, donde tiene una caldera tanto para el agua caliente como calefacción.  Sin gastos de comunidad  Vivienda muy cuidada y funcional  Espacios ideales para disfrutar en familia o con amigos No dejes pasar esta oportunidad de vivir en un entorno tranquilo, natural y bien conectado. � ¡Llámanos y ven a visitarlo sin compromiso! SIN HONORARIOS AL COMPRADOR. En INMOTERRRA ASESORIA INMOBILIARIA no solo gestionamos inmuebles, también damos servicios de asesoramiento a particulares, entra ya en nuestra web:.",True,good,False,,1804.0,True,False,True,False,[],False,False,369900.0,€,True,True,chalet,semidetachedHouse,Guadalix de la Sierra,Chalet pareado en calle Espartaco,,,375000.0,5100.0,1.0
108121841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/51/b0/1334493338.webp,6471,46,1,1550000.0,flat,sale,115.0,True,3,4,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258709,-3.6736464,False,https://www.idealista.com/inmueble/108121841/,"HousinGo presenta esta exclusiva vivienda con 2 balcones a la calle, ubicada en una finca de 1900, el edificio cuenta con ascensor y servicio de portería. Situada en el prestigioso barrio de Goya, a tan solo unos minutos de la emblemática calle de Alcalá y del Movistar Arena. La zona destaca por su amplia oferta de restaurantes, bares y tiendas. La propiedad ha sido completamente reformada y se entrega a estrenar, con un diseño sofisticado y funcional. Dispone de un amplio salón-comedor, una cocina semi-independiente equipada con electrodomésticos de alta gama, y tres dormitorios en suite, dos de ellos con vestidor. Además, incluye un aseo de cortesía que permite mantener la privacidad de los espacios personales frente a las visitas.  Se ha optimizado cada rincón del piso mediante mobiliario de madera hecho a medida, lo que aporta generosos espacios de almacenaje sin renunciar al diseño. Además, dispone de una práctica zona de lavadero que queda discretamente integrada en el mobiliario. El uso de papel pintado en cada estancia aporta un toque único, elegante y personalizado que realza la identidad del hogar. Cuenta con aire acondicionado, garantizando el confort durante todo el año. El Barrio de Salamanca es el distrito más selecto de Madrid y uno de los enclaves con mayor calidad de vida en Europa. Concebido a mediados del siglo XIX, sus majestuosas fachadas y amplias avenidas mantienen la elegancia y distinción propias de su época. Este histórico barrio no solo te fascinará por su rica oferta comercial, cultural y de ocio, sino también por su prestigiosa gastronomía. En sus calles se encuentran algunas de las embajadas más relevantes, así como monumentos icónicos como la Plaza de Colón o la Puerta de Alcalá. Además, alberga el renombrado espacio gastronómico Platea y la exclusiva “Milla de Oro” en la calle Serrano, donde se concentran las firmas más prestigiosas a nivel mundial.  HousinGo, by David de Gea.  Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca.  Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market.  Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",False,good,False,True,13478.0,True,False,False,False,[],False,False,1550000.0,€,,,flat,,"Goya, Madrid",Piso en calle del Conde de Peñalver,,,,,
108239085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/24/fe/1338110771.webp,LEG-91104286,57,,3650000.0,chalet,sale,714.0,,6,7,Monte Alina s/n,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4212848,-3.8414209,True,https://www.idealista.com/inmueble/108239085/,"Presentamos este exclusivo chalet independiente ubicado en la prestigiosa urbanización Monte Alina, Pozuelo de Alarcón.  Este espectacular chalet de 714 m² sobre una impresionante parcela de 2.098 m² es sinónimo de elegancia, confort y privacidad. Cada detalle ha sido pensado para garantizar un hogar sofisticado y funcional. La vivienda ha sido construida con materiales de gran calidad, asegurando durabilidad, confort y una estética elegante en cada rincón. Con una distribución impecable en tres plantas, cada rincón de esta residencia ha sido diseñado para ofrecer la máxima calidad de vida en un entorno privilegiado.  La vivienda nos recibe con un imponente gran hall distribuidor, que marca el carácter señorial de la casa y conduce a las principales estancias. El amplio salón, dividido en dos ambientes, destaca por su luminosidad y amplitud, proporcionando acceso directo a un refinado despacho y a un porche cubierto, perfecto para disfrutar del aire libre con vistas al exuberante jardín. Desde el salón también se accede al comedor independiente, creando una armoniosa conexión entre los espacios sociales de la vivienda.  La cocina, con un diseño moderno y funcional, cuenta con zona de office, salida independiente al jardín y una práctica despensa, ideal para el almacenamiento. Un baño de cortesía completa esta planta, asegurando comodidad para los residentes y sus invitados.  La segunda planta alberga la zona de descanso, con cinco dormitorios y 4 cuartos de baño, donde cada uno ha sido concebido para garantizar privacidad y bienestar. Tres de los dormitorios cuentan con baño en suite, proporcionando un ambiente exclusivo y cómodo. Los otros dos dormitorios comparten un baño, manteniendo un diseño funcional para toda la familia. El dormitorio principal destaca por su amplitud, e incorpora un elegante vestidor, un baño en suite, además de una terraza privada, ideal para disfrutar de momentos de tranquilidad con vistas privilegiadas.  El sótano ofrece diversas áreas diseñadas para el ocio y el día a día en el que encontramos una bodega privada, perfecta para los amantes del buen vino. Sala de juegos, proporcionando entretenimiento en casa. Lavandería y aseo, aportando practicidad y comodidad. Cuarto de instalaciones optimizando el funcionamiento de la vivienda. Garaje con capacidad para varios vehículos, asegurando espacio y seguridad y un dormitorio de servicio con baño en suite, ideal para personal de apoyo o invitados.  El exterior de esta magnífica residencia cuenta con una cuidada zona ajardinada consolidada, con una diversidad de árboles y plantas que aportan frescura y privacidad. La finca incluye una gran piscina, perfecta para los meses de verano, una exclusiva zona de cenador para barbacoas, ideal para reuniones familiares y sociales, además de una pista de pádel, ofreciendo un plus de entretenimiento y actividad deportiva sin salir de casa.  Monte Alina es una de las urbanizaciones más consolidadas y valoradas del noroeste de Madrid. Destaca por su seguridad 24 horas, con control de acceso, asegurando máxima tranquilidad para sus residentes. Además, ofrece extensas zonas verdes, parques infantiles y pistas comunitarias de tenis y pádel, creando un entorno residencial privilegiado, rodeado de naturaleza y perfectamente conectado con la capital.  Este chalet representa una oportunidad única para quienes buscan un hogar distinguido, rodeado de naturaleza, tranquilidad no dudes en contactar con nosotros para organizar una visita. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta. Todo incluido sin coste adicional a nuestros clientes. NO COBRAMOS HONORARIOS AL COMPRADOR. ** La información que se detalla en este anuncio se muestra a título informativo y no es contractual ni vinculante **.",True,good,False,,5112.0,True,False,False,False,[],False,False,3650000.0,€,True,True,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente en Monte Alina s/n,,,,,
108780002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/94/ee/1354909574.webp,3433-02856,78,,600000.0,chalet,sale,294.0,,5,3,CL PORNOSO,Madrid,Bustarviejo,,es,,40.8574133,-3.6960196,False,https://www.idealista.com/inmueble/108780002/,"EXCLUSIVO CHALET INDEPENDIENTE DE DISEÑO MODERNO. 294 M2 CONSTRUIDOS SOBRE PARCELA DE 750 M2 CON PISCINA PRIVADA, EN UN ENTORNO NATURAL ÚNICO. REFORMADO ÍNTEGRAMENTE CON MATERIALES DE ALTA CALIDAD Y UNA DISTRIBUCIÓN FUNCIONAL QUE MAXIMIZA LA LUZ, AMPLITUD Y CONFORT, CON GRANDES VENTANALES Y ESPACIOS ABIERTOS, QUE SE INTEGRAN PERFECTAMENTE CON EL PAISAJE DE LA SIERRA NORTE DE MADRID, A TAN SOLO 60 KM. DE MADRID. Este gran chalet independiente distribuido en 3 cómodas plantas, ha sido diseñado para aprovechar al máximo la LUZ NATURAL y sus VISTAS ESPECTACULARES. DISTRIBUCIÓN PLANTA PRINCIPAL Accedemos a un AMPLIO SALÓN DE 34 m2 de diseño abierto y techos altos, con ventanales que cubren toda la pared para así conectar visualmente con el MARAVILLOSO ENTORNO. Semi integrado al COMEDOR y a la COCINA, hace que todo fluya entre los ambientes sin barreras visuales. Esta zona de 23 m2, cuentan con isla central, electrodomésticos de última generación, y abundante espacio para una larga mesa de más de 10 comensales, transformándose en el corazón de la casa, además de tener las mismas ventanas y vistas a la sierra. 2 dormitorios de 12 m2 y 9 m2 respectivamente y un baño con ducha completan esta planta, que tiene salida al jardín a través de una escalera desde el distribuidor de esta zona de noche. PLANTA PRIMERA MASTER SUITE de 20 m2, un espacio exclusivo y acogedor con dormitorio, vestidor y baño privado de DISEÑO ACTUAL. DORMITORIO de 9 m2 desde el que se accede a una BONITA TERRAZA con maravillosas vistas. PLANTA INFERIOR ESPACIOSO SALÓN que se integra física y visualmente a través de un porche al jardín y la piscina. Consta de varios cuartos para almacenamiento. AMPLIA HABITACIÓN de 17 m2, cuyo uso puede cambiar según las necesidades, como dormitorio, lavandería o despacho. Desde aquí se acede a un enorme TRASTERO de 20 m2. AMBIENTE ADICIONAL, de 23 m2, que incluye un GIMNASIO, una SAUNA y un baño completo, para que desde la piscina no sea necesario subir a las plantas superiores ducharse. Aquí se puede terminar el día con un poco de entrenamiento, una buena sauna, un chapuzón en la piscina y concluir con una ducha, antes de subir… EXTERIORES Amplia parcela de 750 m2, dividida en zonas ajardinadas, con varios tipos de árboles, zona de juego para los niños y salida directa a una de las rutas de senderismo. PISCINA PRIVADA de cloración salina, cuyo equipamiento solo tiene dos años, con CUBIERTA retráctil para mantener el calor. Este sistema facilita mucho su mantenimiento y prolonga su uso en las estaciones más frescas. FANTASTICO PORCHE/TERRAZA, con una barbacoa de obra a lo largo de una amplia y bonita área de trabajo que incluye, además, un precioso lavabo de mármol y muebles empotrados para almacenaje. Los almuerzos en esa área son una verdadera maravilla, por el aire puro y fresco que se respira y las vistas de ensueño. CALIDADES PREMIUM SATE (Sistema de Aislamiento térmico para Exteriores) que recubre toda la fachada, garantizando un perfecto aislamiento térmico para el clima de la sierra. Calefacción por gasoil con un depósito de 500 litros. Ventanas climalit con rotura de puente térmico. Cocina de diseño con isla central. Puertas lacadas en blanco. UBICACIÓN PRIVILEGIADA Situada en uno de los enclaves más tranquilos y bellos de la Sierra Norte, BUSTARVIEJO ofrece un entorno natural protegido, rutas de senderismo, aire puro y una comunidad acogedora. Ideal como residencia habitual o como segunda vivienda para desconectar del ritmo urbano sin alejarse demasiado de la capital. La casa está ubicada en la Urbanización EL PORNOSO a 15 mi andando del pueblo de Bustarviejo, con supermercados, cafeterías, restaurantes y tiendas. Esta distancia es perfecta para tener las comodidades que ofrece el núcleo urbano con la magnífica sensación de estar viviendo en medio del campo. IBI 901€.",True,good,False,,2041.0,True,True,False,False,[],False,False,600000.0,€,True,True,chalet,independantHouse,Bustarviejo,Casa independiente en Cl Pornoso,,,,,
107309046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/58/17/1309118763.webp,4856,19,5,1709000.0,flat,sale,164.0,True,3,3,calle Naciones,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4280054,-3.6716005,False,https://www.idealista.com/inmueble/107309046/,"Domus Aurea Capital presenta este piso en Goya. Vivienda de 132m² situada en una quinta planta de un moderno edificio de los años 60, se encuentra totalmente reformada, ofrece un diseño moderno y funcional con una excelente distribución de espacios. Consta de un amplio salón-comedor con mucha luz gracias a sus ventanales y la terraza exterior, tres habitaciones, tres baños, además de un cuarto de lavado. Cuenta con calefacción central y aire acondicionado. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,True,10421.0,True,False,False,False,[],False,False,1709000.0,€,,,flat,,"Goya, Madrid",Piso en calle Naciones,,,,,
108819743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/b8/19/1356073030.webp,,40,,695000.0,chalet,sale,190.0,,4,3,calle Torrencina,Madrid,Torrelodones,Los Peñascales,es,El Monte,40.5833331,-3.8935721,False,https://www.idealista.com/inmueble/108819743/,"OIKOS INMOBILIARIA VENDE EN EXCLUSIVA ESTE MARAVILLOSO CHALET PAREADO RECIÉN REFORMADO CON 4 HABITACIONES, 3 BAÑOS, PLACAS SOLARES CON ACUMULADOR Y UNA CONSTRUCCIÓN ÚNICA, CON TRIPLE ACRISTALAMIENTO EN VENTANAS, AIRE ACONDICIONADO EN TODAS LAS ESTANCIAS, CASETA PARA HERRAMIENTA DE JARDÍN... Nada más entrar a la vivienda nos recibe la parte delantera de la parcela, en la cual tenemos la entrada del garaje, unas escaleras para acceder a la parte ajardinada y un solarium muy bonito con césped artificial y piedra blanca. Siguiendo el pasillo hacia la vivienda nos encontramos con un una entrada cerrada maravillosa para dejar todo lo que utilizamos en la calle y que no queremos que entre a casa. Una vez dentro de la vivienda nos recibe un hall de entrada amplio y cómodo, que nos da acceso a un aseo amplio y luminoso, a una cocina americana espaciosa y luminosa parcialmente abierta al salón (y tiene la posibilidad de cerrarse con un simple pladur) y un maravilloso salón, amplio, bien definido y con un encanto especial, como el resto de la casa, que está decorada y reformada con mucho gusto. Subiendo a la primera planta nos encontramos con un cómodo distribuidor que nos da acceso a las 3 habitaciones que tiene esta planta, todas ellas también reformadas y con ventanas de triple acristalamiento, doble cámara de aire y aire acondicionado. Dos de ellas de muy buen tamaño y con mucha luminosidad, con armarios empotrados y aire acondicionado, las cuales comparten un baño amplio y cómodo. La habitación principal tiene baño en suite, bonito y reformado, aire acondicionado y un gran ventanal que hace que la habitación sea muy luminosa. Bajando al semisótano nos encontramos con lo que sería una maravillosa cuarta habitación, con dos zonas diferenciadas a ambos lados de la escalera, una que actualmente se utiliza como despacho y la otra que está como zona de estar. También contamos con dos trasteros de buen tamaño en esta planta, uno de ellos habilitado como cuarto de servicio con lavadora y secadora que se podría convertir en baño para habilitar la cuarta habitación con baño en suite. Al jardín de la vivienda podemos acceder tanto desde la puerta de entrada a la vivienda como por el salón. Está dividido en tres ambientes bien definidos, una solada y techada con una pérgola, otra de césped con una zona solada en pizarra como zona de barbacoa y la tercera es una zona más apartada y separada por plantas naturales en las que tenemos actualmente una casita de madera para que jueguen los más pequeños de la casa (los actuales propietarios se la llevarán a su nueva vivienda) y una caseta prefabricada maravillosa que nos sirve para guardar toda la herramienta de jardín (que sí se quedará en la vivienda tras su venta). Además de todo lo que tiene nuestra vivienda, cabe destacar la tranquilidad de la zona, teniendo transporte público a escasos metros de nuestra vivienda y el pueblo de Torrelodones a 5 minutos en coche, el cual cuenta con todos los servicios necesarios. Uno de los pueblos con más demanda de la sierra noroeste de Madrid, con buenos colegios, increíbles restaurantes con vistas a todo Madrid, supermercados, farmacias, hospital, centro comercial... y mucha vida con muchas actividades del ayuntamiento los fines de semana como conciertos, teatros, ferias medievales... Muy bien comunicado con el centro de Madrid, tanto por autobús como por tren, y a escasos minutos en coche. No dude en venir a visitar la vivienda, estamos seguros de que le va a encantar desde que entre, llámenos y agendaremos una visita. La vivienda no tiene piscina, pero se confirma la posibilidad de hacerla durante el periodo del contrato de arras para así disponer de ella cuando se entre a vivir.  *CONTAMOS CON DEPARTAMENTO FINANCIERO PROPIO, CONSEGUIMOS FINANCIACIÓN DE HASTA EL 100% CON LOS MEJORES TIPOS DEL MERCADO. CONSULTE CONDICIONES*.",False,good,False,,3658.0,True,False,False,False,[],False,False,695000.0,€,True,True,chalet,semidetachedHouse,"El Monte, Torrelodones",Chalet pareado en calle Torrencina,,,,,
108791335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/e3/ec/1357173558.webp,1301865,39,bj,450000.0,flat,sale,114.0,True,4,2,bulevar de Indalecio Prieto,Madrid,Madrid,Vicálvaro,es,Valdebernardo - Valderrivas,40.3961291,-3.6247792,False,https://www.idealista.com/inmueble/108791335/,"VOhome pone a disposición esta vivienda en la mejor zona de Valdebernardo! 91_032_73_67 Somos especialistas en cambios de vivienda, consúltanos como hacemos el proceso, totalmente diferente y ajustado a las necesidades de cada cliente! Descubre este estupendo piso en Bulevar Indalecio Prieto, en una de las zonas más tranquilas y familiares de Valdebernardo.  Una vivienda luminosa y muy espaciosa que dispone de 3 dormitorios (antes 4), 2 baños completos, salón grande, cocina independiente con tendedero, suelos de parquet en espiga, techos altos, carpintería de madera maciza, paredes lisas y una amplia plaza de garaje incluida en el precio. Ubicado en una urbanización privada con zonas verdes y parque infantil, perfecta para disfrutar en familia.  El edificio cuenta con ascensor y acceso sin barreras arquitectónicas, portero físico y cámaras de vigilancia 24 horas. Rodeado de todos los servicios: a pocos pasos de la Escuela Infantil El Nogal, los colegios Valdebernardo y Loyola de Palacio, supermercados, comercios y zonas de ocio. Excelente comunicación con autobuses nº8 y 71 en la misma puerta, metro Valdebernardo y acceso directo a la M-40. Un hogar cómodo, accesible y listo para entrar a vivir.  ¡Ven a verlo y enamórate! En el precio no están incluidos gastos de compraventa tales como ITP, Notariales, Registro de la propiedad, honorarios de intermediación inmobiliaria. Consúltanos!",False,good,False,True,3947.0,True,False,True,False,[],False,False,450000.0,€,True,True,flat,,"Valdebernardo - Valderrivas, Madrid",Piso en bulevar de Indalecio Prieto,,,,,
106980880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/f5/45/1299410632.webp,4732,22,6,2099000.0,flat,sale,144.0,True,3,3,calle de Antonia Mercé,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4224691,-3.6722365,False,https://www.idealista.com/inmueble/106980880/,"Domus Aurea Capital presenta esta vivienda en el exclusivo barrio de Salamanca-Goya, reformado y amueblado. Vivienda de 144m² situada en una luminosa sexta planta exterior de un edificio de 1953, está reformada completamente. Se distribuye en  un amplio y luminoso salón comedor con un balcón exterior y dos ventanas, cocina independiente exterior con perfecta ventilación completamente equipada con electrodomésticos y amueblada con una espaciosa isla central. , dos dormitorios dobles con grandes vestidores y baño en suite cada uno y una tercera habitación con baño exterior completo perfecto para visitas. Calefacción central comunitaria y aire acondicionado, trastero en la propia finca y servicio de portería. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,14576.0,True,False,False,False,[],False,False,2099000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Antonia Mercé,,,,,
105337314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a3/0e/1249080099.webp,3251,15,1,1359000.0,flat,sale,137.0,False,2,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4327479,-3.6865844,False,https://www.idealista.com/inmueble/105337314/,"Con una extensión de 105 m2, ofrece una distribución inteligente y sofisticada, que incluye una cocina totalmente equipada, dos dormitorios, dos baños y amplio salón. Dispone de aire acondicionado y calefacción comunitaria, además de servicio de portería. Comunidad: 98 € IBI: 545 € El barrio de Salamanca es uno de los barrios residenciales más elegantes y prestigiosos de mayor nivel de vida de Europa. En él se encuentra la mayor zona de compras de lujo de Madrid, la conocida “Milla de Oro"" en torno a las calles Serrano, Claudio Coello y Ortega y Gasset que reúne las más elegantes firmas de moda como son Chanel, Dior, Louis Vuitton, Loewe y muchos más.. . Destaca también por sus señoriales fachadas, que lo convierten en una preciosa representación para el mundo de la arquitectura clásica y vanguardista.  La oferta gastronómica que podemos encontrar responde a los gustos de un cliente moderno, cosmopolita y sofisticado. Podemos resumir que en el barrio de Salamanca han sabido combinar, con gusto exquisito, el clasicismo de mediados del siglo XIX con las necesidades y estilo del siglo XXI, sin olvidar su cercanía al parque del Retiro, el gran pulmón verde del centro de la ciudad. Clásico y elegante, versátil y cosmopolita. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,9920.0,True,False,False,False,[],False,False,1359000.0,€,,,flat,,"Castellana, Madrid",Piso,,,,,
107584884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/25/68/1316906179.webp,4914,18,4,1309000.0,flat,sale,92.0,False,2,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4271937,-3.6775311,False,https://www.idealista.com/inmueble/107584884/,"Domus Aurea Capital presenta este piso, actualmente en plena renovación, en el barrio de Goya, Salamanca. Vivienda situada en una cuarta planta de un edificio histórico de 1931, se encuentra totalmente reformado y amueblado, con 92m² construidos. Se distribuye en un recibidor con armario gabanero, salón con cocina completamente equipada y amueblada, zona de comedor, dormitorio principal con gran zona de vestidor y baño en suite y un segundo dormitorio doble con grandes armarios, además de un segundo baño a compartir. La climatización está asegurada con aire acondicionado y calefacción de gas natural, garantizando confort durante todo el año.   Domus Aurea Capital es una boutique inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,14228.0,True,False,False,False,[],False,False,1309000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Díaz Porlier,,,,,
