propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108562733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/fd/cc/1348536805.webp,,35,799000.0,flat,sale,120.0,3,2,calle del Caribe,Madrid,Madrid,Ciudad Lineal,es,40.4405815,-3.6568726,False,https://www.idealista.com/inmueble/108562733/,"LLAMAR A THOMAS 6 5 4 0 1 4 4 9 9 Agencia inmobiliaria de Madrid zona NUEVO MUNDO - SAN PASCUAL Tecnocasa OFICINA NUEVO MUNDO - SAN PASCUAL: Estupenda vivienda en una zona excelente, TOTALMENTE REFORMADA. Vivienda de tres dormitorios con armarios empotrados, salón con terraza amplia con vistas a las zonas comunes y orientación sur, cocina-comedor con despensa y dos baños completos (ducha y bañera). Terraza abierta con preciosas vistas hacia el jardín. La vivienda es exterior tanto habitaciones como cocina, salón. La cocina se encuentra amueblada y equipada. El luminoso salón-comedor con estancias totalmente diferenciadas, de orientación Sur. Calefacción individual de Gas Natural, ventanas de climalit, suelos de parqué y edificio con dos ascensores y un monta cargas. Portero físico de lunes a viernes y los fines de semana, gimnasio, sauna, cuarto de bicicletas, salón-local para eventos, fiestas y reuniones comunitarias. Muy bien comunicada con la red de autobuses, metro, parada de taxi, y con acceso en un minuto a las M-30, una de las principales vías de la ciudad.",False,good,False,6658.0,True,False,False,False,[],False,False,799000.0,€,,,flat,,"San Pascual, Madrid",Piso en calle del Caribe,2,True,San Pascual,True,,,,
108405012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/08/cd/1343557418.webp,010101,5,850000.0,penthouse,sale,194.0,3,3,calle Ramón y Cajal,Madrid,Las Rozas de Madrid,Parque Empresarial,es,40.5202233,-3.8984669,False,https://www.idealista.com/inmueble/108405012/,"HOGARES HERON VENDE EN EXCLUSIVA lo que probablemente sea el mejor y más exclusivo ático dúplex de lujo de cuatro habitaciones convertido a tres con dos terrazas y completamente exterior, en una de las urbanizaciones más exclusivas y prestigiosas del Parque Empresarial de Las Rozas de Madrid. El inmueble, que tiene una reciente reforma integral, de casi 200m2 construidos, cuenta con amplios y luminosos espacios en cada una de sus estancias, una privacidad y sensaciones de exclusividad de lo más agradables con los que una familia puede llegar a soñar. Estas características, garantizan el deleite de todas las ventajas que puede ofrecer un ático Premium de la zona más cotizada de la zona noroeste de Madrid. El inmueble se distribuye de la siguiente manera: - En planta baja, un gran salón en concepto abierto con cocina americana, y salida a terraza acristalada a la calle principal, un aseo y una habitación de gran tamaño en suite. - En la planta superior, dos habitaciones de gran tamaño, un cuarto de baño completo con plato de ducha, y una gran terraza con toldo con las mejores vistas a la sierra de Madrid.  - Un trastero y dos plazas de garaje incluidos en el precio. - Urbanización equipada con zonas comunes muy completas El inmueble, dado a su condición única y exclusividad, se enseñará de manera presencial tras un estudio financiero que garantice la viabilidad de la operación de compra. La finca se encuentra en una zona fantástica, con seguridad. Una de las ubicaciones de mayor crecimiento, revalorización y proyección de Las Rozas de Madrid. Tiene a escasos minutos colegios, restaurantes, supermercados, centros comerciales, farmacias, y muchos establecimientos de primera necesidad. Salida fácil y directa a las carreteras de La Coruña (A6), la M-50 y la M-505 (Carretera del Escorial). ¡NO PIERDAS LA OPORTUNIDAD DE VISITARLO! FINANCIACIÓN HASTA EL 100%, CONSULTE CONDICIONES.",False,good,False,4381.0,True,False,False,False,[],False,False,850000.0,€,True,True,flat,penthouse,"Parque Empresarial, Las Rozas de Madrid",Ático en calle Ramón y Cajal,3,True,Parque Empresarial,True,,,,
108333348,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e9/9c/1341009668.webp,GRAN VIA SURESTE,55,430000.0,flat,sale,148.0,3,2,avenida de la Gran Vía del Sureste,Madrid,Madrid,Villa de Vallecas,es,40.3647953,-3.5889465,False,https://www.idealista.com/inmueble/108333348/,"Tu nuevo hogar te espera en el Ensanche de Vallecas, en un enclave inmejorable, la Avenida Gran Vía del Sureste, con vistas al bulevar central forestalizado que brindará un enorme espacio verde a los vecinos, quintuplicará la superficie ciclista de la zona y cuyo proyecto contempla también un bus de tránsito rápido con tres enlaces con la ciudad. La casa está ubicada en la última planta residencial del edificio, la séptima, pero en la octava se ubican los trasteros lo que garantizan un mayor aislamiento en lo que a temperaturas se refiere y la ausencia de ruidos de vecinos.  Esta preciosa vivienda te ofrece un gran salón comedor, de 30 metros cuadrados, 3 dormitorios -el principal con el cuarto de baño en suite- y una enorme cocina con zona de office. El salón y los dormitorios son exteriores mientras que la cocina y los cuatros de baño cuentan con ventanas a un amplio patio, así que la ventilación cruzada está garantizada. Y si te gustan los espacios especiales, salón y cocina tienen revestimientos de piedra natural que aportan un toque muy elegante y personal a los dos ambientes que, sin duda, serán el corazón de tu nuevo hogar. La calefacción es individual por gas natural, suelos de tarima y ventanas correderas climalit. Como anejos inseparables la vivienda cuenta con una plaza de garaje y un trastero y en el precio de venta. Pero no solo eso está incluido en el precio de venta sino que para mayor comodidad de tu familia, se incluye una segunda plaza ubicada junto a la primera, ambas muy cerca de la puerta de acceso a las viviendas (comunicación directa por ascensor con llave) y de fácil maniobrabilidad.  NO LO DUDES ¡VEN A VERLA!  La casa que buscabas para tu familia, en una zona residencial ya muy asentada que te ofrece todos los servicios: supermercados, colegios, restaurantes.. . a 7 min a pie del metro de Valdecarros y a 15 del Centro Comercial La Gavia.  SIN GASTOS DE AGENCIA PARA EL COMPRADOR.",True,good,False,2905.0,True,False,True,False,[],False,False,430000.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida de la Gran Vía del Sureste,7,True,Ensanche de Vallecas - La Gavia,True,,,,
108568502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/24/45/1348700880.webp,01208,53,270000.0,chalet,sale,105.0,3,2,Eurovillas,Madrid,Eurovillas,,es,40.3463528,-3.2629941,False,https://www.idealista.com/inmueble/108568502/,"Se vende cómoda casa unifamiliar situada en una amplia parcela de 980 m² de superficie con una excelente variedad de árboles, ideal para quienes buscan el contacto con la naturaleza, tranquilidad y comodidad. La vivienda cuenta con una superficie construida de 105 m², distribuidos de forma funcional y acogedora. El corazón del hogar es un amplio y luminoso salón, ideal para reuniones familiares o momentos de relax, que se conecta con una cocina espaciosa y funcional, diseñada para los amantes de la cocina, con mucho espacio de almacenamiento y zona de comedor. La casa dispone de tres habitaciones, una de ellas tipo suite con baño privado, perfecta para disfrutar de privacidad. Además, de un segundo baño.  La propiedad se ubica en una zona muy tranquila. En su parcela encontramos una amplia zona de parking techado para resguardarse del frio o del calor, también de un trastero con gran capacidad de almacenaje y una piscina para reformar junto con la barbacoa.  El chalet ofrece posibilidad de ampliación sin muchas complicaciones si necesitas mas espacio.  No dudes en hacer tuya esta casa y empezar a disfrutar de un entorno rodeado de naturaleza y tranquilidad. Contáctanos para mas info y visitas. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,2571.0,True,False,True,False,[],False,False,270000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente,,,,,,,,
108881986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/28/c5/1357830267.webp,SRG167,40,515000.0,chalet,sale,169.0,5,3,calle Dulcinea,Madrid,Moralzarzal,Zona Polideportivo Colonia,es,40.6756416,-3.9591509,False,https://www.idealista.com/inmueble/108881986/,"Sarago Servicios Inmobiliarios pone a la venta en exclusiva este magnífico chalet pareado con una bonita parcela en Moralzarzal, situado en una zona tranquila y con vistas a la sierra. Una vivienda exclusiva de 169 m² construidos en dos plantas sobre una parcela de 511 m². La propiedad se distribuye en dos plantas y cuenta con: - Amplio salón-comedor con chimenea, con salida al porche y al jardín, ideal para reuniones y momentos en familia y amigos. - Cocina independiente completamente equipada. - 5 dormitorios, uno de ellos en planta baja, perfectos para familias numerosas o para quienes necesiten espacio adicional para despacho, invitados, etc. - 3 baños completos, uno de ellos con ducha y en planta baja. - Porche delantero, porche trasero y terraza en la 1º planta. - Jardín  - Garaje  Construida con buenas calidades, esta vivienda ofrece espacios amplios, bien aprovechados y con abundante luz natural en todas sus estancias.  Ubicada en una zona residencial tranquila, pero a solo unos pasos de todos los servicios: comercios, centros educativos, transporte público y zonas verdes. Las excelentes conexiones permiten acceder fácilmente a cualquier punto. Una oportunidad única de vivir en un lugar tranquilo con espectaculares vistas a la sierra y con todas las comodidades y el espacio que necesitas. Si deseas visitarla o ampliar información, no dudes en contactar con nosotros.",True,good,False,3047.0,False,False,False,False,[],False,False,515000.0,€,True,True,chalet,independantHouse,"Zona Polideportivo Colonia, Moralzarzal",Casa independiente en calle Dulcinea,,,,,,,,
108002903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/7d/a0/1330835659.webp,,41,2350000.0,flat,sale,238.0,3,3,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,40.4386226,-3.6979278,False,https://www.idealista.com/inmueble/108002903/,"Almagro, a estrenar Edificio de calidad situado en el Barrio de Almagro, a dos manzanas de General Martínez Campos, el barrio más elegante del castizo distrito de Chamberí, finca con buen portal, amplios rellanos, ascensor, portero, trastero privado y calefacción y agua caliente centrales. A la venta piso exterior de 238 m2 que se distribuyen en vestíbulo señorial, gran salón en varios ambientes (salón, comedor y zona de trabajo) con tres puertas de salida a balconada de orientación este, tres dormitorios, cocina independiente de gran tamaño, dos baños y un aseo de cortesía. El dormitorio principal está en suite con un enorme vestidor, uno de los baños incoporado y terraza exterior. La vivienda disfruta de una cocina completamente amueblada, buenos armarios empotrados en los dormitorios y otros dos en recibidor y pasillo, baños con elementos de almacenaje, una iluminación muy cuidada, calefacción y agua caliente centrales y aire acondicionado en todas las estancias. Se vende a estrenar con todos los detalles y las mejores calidades, diseñado en un estilo elegante y sencillo resulta una vivienda señorial y cómoda. Almagro, localización de lujo.",True,good,False,9874.0,True,True,False,False,[],False,False,2350000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Alonso Cano,3,True,Almagro,True,,,,
108428370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/95/94/1344585705.webp,2201/22010039/88,27,325000.0,flat,sale,86.0,2,2,Barrio San Fermín,Madrid,Madrid,Usera,es,40.3649144,-3.6905724,False,https://www.idealista.com/inmueble/108428370/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y dos baños. Se encuentra en la 3ª planta de un edificio residencial y cuenta con trastero. Dispone de ascensor. Situado en San Fermín en el distrito de Usera. La vivienda se distribuye en dos dormitorios y, armarios empotrados, salón-comedor con acceso a jardín, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Cuenta con tendedero y dispone de calefacción y individual. Dispone de piscina. El edificio cuenta con portero físico. Se encuentra ubicado en San Fermín, Usera (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es San Fermín-Orcasur y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Glorieta San Martín de la Vega y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 620 metros, la farmacia más cercana se encuentra a 150 metros, el colegio más cercano se encuentra a 240 metros. Además, a menos de 500 metros también puedes encontrar supermercados, un banco.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia de Toledo, Avenida de Andalucia y la Glorieta de San Martin de la Vega.  Estado de la vivienda: vacante. "".",True,good,False,3779.0,True,False,True,False,[],False,False,325000.0,€,True,True,flat,,"San Fermín, Madrid",Piso,3,True,San Fermín,True,,,,
108358113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/65/5c/1341719513.webp,,23,370000.0,flat,sale,45.0,2,1,calle de Monteleón,Madrid,Madrid,Centro,es,40.4287009,-3.7038543,False,https://www.idealista.com/inmueble/108358113/,"Precioso piso exterior en la calle Monte León, planta 2ª, Malasaña. Sin gastos de agencia. Con inquilino.   Estupendo apartamento de 45 m2 construidos (unos 35 útiles). Dos dormitorios individuales con ventanas a los patios interiores, salón con bonito balcón a la calle, baño con ducha, cocina amueblada y equipada con horno, nevera, microondas, lavadora, placa vitrocerámica y campana extractora. Puerta principal de seguridad, dos armarios empotrados con puertas correderas, suelo de parquet en pasillo, salón y habitaciones y gres en cocina y baño, falsos techos de escayola, alógenos empotrados en toda la casa. Edificio histórico singular con patios interiores. Con ascensor. Muy bien comunicado, al lado de la glorieta de San Bernardo, metro San Bernardo, líneas 3, 21, 147 de autobús. Inquilino con contrato en vigor (en el segundo año) al corriente de pago.",True,good,False,8222.0,True,False,False,False,[],False,False,370000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Monteleón,2,True,Malasaña-Universidad,True,,,,
108389253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/6b/93/1342665124.webp,2001/20010001/549,30,275000.0,flat,sale,50.0,2,1,Barrio Canillejas,Madrid,Madrid,San Blas,es,40.4448792,-3.6111755,False,https://www.idealista.com/inmueble/108389253/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 2ª planta de un edificio residencial. Dispone de ascensor. Situado en CANILLEJAS en el distrito de San Blas. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina y baño y tarima en el resto de estancias. Dispone de calefacción. Se encuentra ubicado en Canillejas, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Torre Arias y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es San Mariano-Nectar y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 170 metros, existen 5 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una oficina de correos. La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un teatro, 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovía del Nordeste, Calle de Alcalá y la Avenida de Logroño.  Estado de la vivienda: vacante. "".",True,good,False,5500.0,True,False,True,False,[],False,False,275000.0,€,,,flat,,"Canillejas, Madrid",Piso,2,True,Canillejas,True,,,,
108652285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/24/e5/1351128545.webp,,25,225000.0,flat,sale,75.0,3,1,calle Pizarro,Madrid,Getafe,Getafe Centro,es,40.3138059,-3.7292757,False,https://www.idealista.com/inmueble/108652285/,"DB Servicios Inmobiliarios ofrece en EXCLUSIVA Luminoso piso de 3 dormitorios junto a la calle Madrid – ¡Ubicación inmejorable! Estupenda vivienda situada en una de las zonas más demandadas de Getafe, a escasos metros de la calle Madrid, con todos los servicios y transporte público al alcance de la mano. El piso cuenta con 3 amplios dormitorios, dos de ellos equipados con aire acondicionado, ideales para el confort durante todo el año. El salón comedor, también con aire acondicionado, tiene salida a una gran terraza exterior cerrada, que abarca todo el ancho de la vivienda, aportando mucha luz natural y espacio adicional para disfrutar o aprovechar como zona de descanso. La vivienda dispone de un baño con plato de ducha y una cómoda cocina independiente, que tiene acceso directo a un patio interior privado, perfecto como zona de almacenaje, lavandería o desahogo. La ubicación es uno de sus mayores atractivos: � A menos de 10 minutos andando de la estación de Renfe y Metro (L12) Getafe Central � Cercano también a la estación de Metro (L12) Juan de la Cierva � Varias líneas de autobús disponibles en los alrededores � Rodeado de comercios, supermercados, colegios y todos los servicios necesarios ¡Una oportunidad ideal tanto para vivir como para invertir! No dejes pasar esta vivienda con excelente ubicación y gran potencial.",True,good,False,3000.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,"Getafe Centro, Getafe",Piso en calle Pizarro,1,True,,True,230000.0,5000.0,2.0,
106067518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/e5/b4/1271499639.webp,,23,250000.0,chalet,sale,89.0,2,3,calle Alcolea,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.592485,-4.1465796,False,https://www.idealista.com/inmueble/106067518/,"INMOBILIARIA GRUPO A-UNO VENDE. Casa independiente en zona céntrica de San Lorenzo de El Escorial. Casa recientemente reformada con las mejores calidades. Si estás buscando casa no dudes en ponerte en contacto con nosotros, estaremos encantados de enseñártela y darte información. Casa de dos plantas, planta principal: Salón con cocina americana, amueblada con todos los electrodomésticos A+  Patio/tendedero de uso particular. Puerta de acceso a la vivienda acorazada. Ventanas de calidad marca Kommerling PVC con doble cristal climalit, oscilobatientes. Calefacción por Aerotermia, suelo radiante frio/calor.   Dos dormitorios con armarios empotrados, el dormitorio principal con baño en suite con plato de ducha y un segundo baño con plato de ducha también. Planta baja con escalera de caracol, rehabilitada de una antigua iglesia. Planta diáfana donde poner tu zona de trabajo, gimnasio, zona de juegos etc.. . Aquí nos encontramos un baño completo con bañera. NO COBRAMOS HONORARIOS AL COMPRADOR. INMOBILIARIA GRUPO A-UNO.",False,good,False,2809.0,True,False,False,False,[],False,False,250000.0,€,,,chalet,terracedHouse,"Centro - Casco Histórico, San Lorenzo de El Escorial",Chalet adosado en calle Alcolea,,,,,,,,
107490265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/7f/51/1314193245.webp,,65,269000.0,chalet,sale,220.0,4,3,calle de los Cotos,Madrid,Carabaña,,es,40.2532486,-3.239969,False,https://www.idealista.com/inmueble/107490265/,"La Petite Maison os presenta este chalet INDEPENDIENTE en Carabaña, con unas preciosas vistas. La vivienda consta de 2 plantas totalmente independientes y esta es su distribución: En la planta principal contamos con un doble acceso, zona delantera y trasera de la parcela. Este chalet cuenta con 200 m2 construidos y 500 m2 de parcela, se encuentra distribuidos en dos plantas totalmente independizadas la una de la otra. En la planta superior un hall nos da la bienvenida, desde él podemos apreciar la distribución de la vivienda. Esta planta consta de: salón comedor, cocina semi abierta, 3 habitaciones y un baño completo. El salón es amplio y muy luminoso gracias a su orientación, cuenta con una chimenea de obra revestida en piedra, lo que hace de esta la protagonista de la estancia. Cuenta con acceso a una terraza lateral que comunica con la zona exterior La cocina parcialmente integrada en el salón, cuenta con orientación suroeste lo que provoca una entrada de luz constante a la zona de día (salón, cocina y comedor ) Las 3 habitaciones de esta planta son dobles y cuentan con armarios empotrados Baño completo con bañera y toallero En la planta baja nos encontramos un gran espacio unificado y multifuncional, en varios ambientes, zona de estar, salón, cocina equipada, despensa, cuarto de instalaciones y un gran comedor.  Esta planta además dispone de un dormitorio doble y un baño completo dotado de ducha. Lo que la hace perfecta para visitas, invitados o celebraciones. Este espacio fue diseñado para proporcionar un espacio adicional que se adapta a las necesidades de cada familia.  Desde esta planta accedemos a la parte trasera de la vivienda, en la que disfrutaremos prácticamente todo el año el que disfrutaremos de vistas de todo el jardín.  Diseñado en dos alturas, la parte alta tiene un cenador con una practica pérgola y la zona de barbacoa con horno de leña y parrilla. La zona inferior de la parcela cuenta con una zona de solárium muchcisima intimidad y tiene una gran piscina de 28m2 con una cómoda escalinata de acceso. Además tiene instalado un sistema que atempera el agua de la piscina, lo que te permitirá alargar la temporada de baño. En este espacio encontramos un aseo de cortesía para dar servicio a la piscina y un espacio diseñado como bodega, con punto de luz y agua. La zona exterior goza de sol directo, la parcela brinda varias orientaciones y de unas vistas privilegiadas de Carabaña y Orusco. Carabaña es un municipio situado en la Comunidad de Madrid, a unos 50 kilómetros al sureste de la capital, Madrid. Se encuentra en la comarca de Las Vegas. Carabaña es un lugar perfecto si buscas disfrutar de la tranquilidad, la naturaleza y la vida rural, con un toque de patrimonio histórico y cultura local. SI QUIERES AMPLIAR INFORMACION, NO DUDES EN CONTACTAR En el precio de venta no están incluidos los Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación / Financiera ETC..",False,renew,False,1223.0,True,False,True,False,[],False,False,269000.0,€,,,chalet,independantHouse,Carabaña,Casa independiente en calle de los Cotos,,,,,,,,
107999726,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/61/50/1330724142.webp,Maria Guzman,31,750000.0,flat,sale,106.0,4,3,calle de María de Guzmán,Madrid,Madrid,Chamberí,es,40.4447889,-3.7013647,False,https://www.idealista.com/inmueble/107999726/,"En el Exclusivo barrio de Chamberi, casi esquina con el Paseo de Santa Engracia, tenemos para tí, esta fantástica vivienda de 4 dormitorios, en una edifico con ascensor y portero físico. Se trata de una vivienda en la primera planta de un edifico de 7 alturas, distribuido en una cocina abierta, reformada hace 3 años que da acceso a un tendedero, 4 dormitorios, 3 de ellos en suite con baño incorporado, y un amplio y luminoso salón comedor. El agua caliente es por termo eléctrico, pero tiene Gas Natural también. La calefacción es central. Destacar la luz de la vivienda, ya que todas las estancias incluidos los baños tienen ventana. El edificio, construido en 1975, con ITE favorable, tiene un portal muy cuidado y amplio, con portero físico que vive en el mismo edificio. Su situación es inmejorable, a 4 minutos andando de la Glorieta de Cuatro Caminos, y a 10 del Paseo de la Castella, rodeado de todo tipo de servicios y muy bien comunicado por transporte público. Es un piso perfecto para persona que quieren vivir en pleno centro de Madrid, en una vivienda amplia y que quieran reformarla a su gusto. No dejes pasar esta oportunidad!",True,good,False,7075.0,True,False,False,False,[],False,False,750000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de María de Guzmán,1,True,Nuevos Ministerios-Ríos Rosas,True,,,,
106127450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/47/2b/1275095922.webp,ALC007,18,350000.0,penthouse,sale,85.0,2,2,calle Fuente Cisneros,Madrid,Alcorcón,Parque oeste - Fuente Cisneros,es,40.3399776,-3.8543331,False,https://www.idealista.com/inmueble/106127450/,"- Fuente Cisneros- Grupo Inmobiliario Ares vende en Alcorcón, Calle Fuente Cisneros, ático duplex de 85 m2 construidos, compuesto por 2 dormitorios, 2 baños (1 en suite), cocina y salón con acceso a terraza abierta de 10 m2 con pérgola. El precio incluye trastero grande y plaza de garaje con acceso directo desde el ascensor. Piso en muy buen estado para entrar a vivir, pintura lisa, armarios empotrados, aire acondicionado por conductos y muy luminoso. Urbanización privada con piscina, zonas comunes, pista de Padel, gimnasio y portero físico 24h. Dispone de parada de autobús en la puerta de la urbanización, colegios, guardería y farmacia en el barrio * Este anuncio no es contractual y puede contener errores* Solicite visita sin compromiso. Grupo Inmobiliario Ares, fue fundado hace más de una década y dirigida por profesionales del sector inmobiliario con más de 20 años de trayectoria. Desde el inicio nos basamos en una única idea: aplicar las mejores técnicas de venta, haciendo suyas los fundamentos de honradez, integridad y ética. Nuestra política de mejora diaria está en conocer y analizar el grado de satisfacción de cada unos de nuestros clientes. Por eso nuestro compromiso personal es garantizarle su tranquilidad en todas las fases de la compraventa. Confíe la compra de su nueva casa a Grupo Inmobiliario Ares, teniendo a su disposición la empresa más profesional y eficaz del sector, según clientes, con un método de trabajo único e innovador. Siendo una de las pocas inmobiliarias que han crecido en estos últimos años, tanto en volumen de empleados contratados como en operaciones realizadas. Bienvenido a casa. [IW].",False,good,False,4118.0,False,False,False,False,[],False,False,350000.0,€,True,True,flat,penthouse,"Parque oeste - Fuente Cisneros, Alcorcón",Ático en calle Fuente Cisneros,8,True,Parque oeste - Fuente Cisneros,True,,,,
107965452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/69/7f/1329677502.webp,07281,29,565000.0,flat,sale,140.0,4,3,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4114949,-3.6993535,False,https://www.idealista.com/inmueble/107965452/,"¡Oportunidad única de inversión en zona de alta demanda!. Piso dividido en dos apartamentos independientes + planta baja con gran potencial de rentabilidad Presentamos esta propiedad singular y versátil, ideal tanto para inversores como para quienes buscan rentabilidad desde el primer momento. Se trata de un piso único dividido en dos apartamentos totalmente independientes, cada uno con entrada propia, y además cuenta con una planta baja tipo sótano con otra entrada independiente. Ideal para múltiples usos. � Distribución de la propiedad:  2 apartamentos completamente independientes, cada uno con: 1 habitación (posibilidad de poner ora cama doble en el salon) 1 baño Cocina equipada Salón comedor Accesos separados desde el patio común desdela calle principal. APARTAMENTO 1: PLANTA 00, 37 M2 APARTAMENTO 2: ENTREPLANTA 57 M2 AMANECER PLANTA SOTANO: 38 M2 ELEMENTOS COMUNES 8 M2  Planta baja,  Sótano con acceso independiente: Espacio versátil con posibilidad de uso como oficina, estudio, incluso como tercera unidad independiente tras una pequeña reforma. Perfecto también como habitación en alquiler, aumentando el rendimiento del inmueble. � La propiedad se organiza alrededor de un patio común desde el cual se accede a las tres unidades, aportando privacidad y funcionalidad. � Actualmente en funcionamiento como alquiler de media y larga temporada, los dos apartamentos ofrecen ingresos estables. El espacio de la planta baja supone una oportunidad extra para incrementar aún más la rentabilidad. � Ubicación estratégica, en una zona con alta demanda de alquileres por parte de profesionales y estudiantes, lo que garantiza ocupación durante todo el año. � Ideal para inversores que buscan una propiedad con alta rentabilidad, con la ventaja de contar con varias unidades independientes dentro de un mismo inmueble. registrado como un solo piso en catastro Esta área se caracteriza por su proximidad a universidades, centros de negocios y zonas de ocio, lo que la convierte en una ubicación estratégica para alquileres de media y larga temporada. Según datos recientes, Esta zona ha experimentado un crecimiento en la demanda de alquileres debido a su accesibilidad y servicios, lo que las hace atractivas para inversores que buscan propiedades con alto rendimiento. La presencia de universidades y centros educativos en las cercanías asegura una demanda constante de alojamiento por parte de estudiantes. Además, la ubicación permite un fácil acceso al transporte público, facilitando la movilidad de los residentes. La combinación de estos factores contribuye a una alta ocupación y, por ende, a una rentabilidad atractiva para los propietarios. En resumen, la zona ofrece una excelente oportunidad para inversores que buscan propiedades con alto potencial de alquiler, respaldadas por una demanda constante y una ubicación estratégica en Madrid.",False,good,False,4036.0,False,False,False,False,[],False,False,565000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,bj,False,Lavapiés-Embajadores,False,,,,
