propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108787475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/09/54/1355115012.webp,41,645000.0,duplex,sale,171.0,4,3,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,40.3790413,-3.7446455,False,https://www.idealista.com/inmueble/108787475/,"Exclusivo Dúplex en Venta en Vista Alegre (Parque Santa Rita), Carabanchel MADRID   Presentamos esta magnífica vivienda tipo dúplex en el tranquilo y bien conectado barrio de Vista Alegre, al lado del parque Santa Rita. Ubicada en la quinta y sexta planta de un edificio moderno con ascensor, esta propiedad ofrece el equilibrio ideal entre espacio, funcionalidad y calidad de vida.  171 m2 Construidos, 4 Dormitorios y 3 Baños.     Detalles de la Vivienda Extras que Marcan la Diferencia   Plantas 5ª y 6ª, con Acceso independiente desde el hall en cada planta. Magnificas Vistas y 2 Terrazas.  Planta Baja: 3 Dormitorios y 2 Baños, uno de ellos en Suite.  Planta Alta: 1 Dormitorio con Baño en Suite y un Despacho. Acceso a 2 Terrazas.   Ubicación Estratégica en Puerta BonitaEste dúplex se encuentra en una zona residencial tranquila, bien comunicada mediante metro (líneas 5 y 6), autobuses y acceso rápido a M-30 y M-40. El barrio de Puerta Bonita destaca por su ambiente familiar, calles arboladas y gran cantidad de comercios, centros educativos, parques y servicios de proximidad.   Tu Próximo Hogar en una Zona con Proyección   Puerta Bonita es una de las zonas más consolidadas y con mejor calidad de vida de Carabanchel, combinando tranquilidad con excelente conexión al centro de Madrid. Este dúplex representa una oportunidad única para quienes buscan un hogar espacioso con todas las comodidades.   No Pierdas Esta OportunidadContacta con nosotros y agenda tu visita. Descubre por qué este dúplex puede ser el lugar donde empiece tu nueva etapa. Espacio, luz, garaje, trastero y ubicación: todo lo que buscas, en una sola vivienda.  Trastero privado, ideal para mantener tu hogar ordenado.  Plaza de garaje incluida en el precio.  Ascensor moderno en edificio de 2004.  Estilo contemporáneo, con acabados cuidados y espacios pensados para la vida familiar.  Distribución inteligente que maximiza el confort y la funcionalidad.  4 habitaciones amplias, todas con excelente luz natural.     Si buscas un hogar amplio, con excelentes espacios exteriores y en una de las mejores zonas de CARABANCHEL, PUERTA BONITA, este Duplex es para ti.    Contáctanos para concertar una visita y déjate enamorar. Tu nuevo hogar te espera.  REF: 7330      .",False,good,False,3772.0,False,False,True,False,[],False,False,645000.0,€,True,True,flat,duplex,"Puerta Bonita, Madrid",Dúplex,7330,5,True,Puerta Bonita,True,,,,
103081111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/c8/4f/1177555616.webp,23,1200000.0,flat,sale,135.0,2,3,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,40.4237493,-3.6868455,False,https://www.idealista.com/inmueble/103081111/,"""REFORMA INTEGRAL, MATERIALES Y DISEÑO DE ALTO STANDING, INMEJORABLE UBICACIÓN, A POCOS METROS DEL PARQUE DEL RETIRO, DE LA CALLE SERRANO Y VELÁZQUEZ"" ""NEGOCIABLE Y POSIBLIDAD DE VENDER AMUEBLADO"" ""Alta rentabilidad en alquiler"" Esta propiedad de diseño ha sido recientemente reformada con materiales de LUJO, lo que la hace única y elegante en todos los sentidos. Además, su inmejorable situación en la zona mas selecta de Recoletos, a pocos metros del Parque del Retiro, la calle Velázquez y la calle Serrano, la convierten en una oportunidad única para aquellos que buscan vivir en la Zona Prime de Madrid. El edificio que la alberga es elegante y representativo. Tiene conserje de lunes a viernes. Accedemos a la vivienda y el hall nos divide el espacio interior en dos zonas, la de uso social y la zona privada. La social compuesta por salón comedor, cocina americana, aseo de cortesía y acceso a un patio de uso privativo. La zona de noche está compuesta por 2 dormitorios y 2 baños. ""El salón comedor"" tiene 40 metros cuadrados, en el que se crean varios ambientes, la zona reunión con capacidad para varios sofás, butacas y mesa de centro, la zona dedicada a despacho, con un mueble hecho a medida y la zona de comedor con capacidad para una mesa de 12 o más comensales. Los techos tienen 3 metros de altura. La iluminación artificial es graduable. Como en toda la casa tiene aire acondicionado por conductos. Totalmente insonorizada y ventanas de climalit con aislante térmico y acústíco. ""El dormitorio principal"" es muy amplio con capacidad para una cama king size, tiene un gran vestidor y baño completo en suite. ""El segundo dormitorio es grande y con capacidad para una para una queen size y tiene baño en suite."" ""La cocina es americana, esta abierta al salón y tiene una gran isla central, los muebles y los electrodomésticos son de primeras marcas y alta gama, está totalmente equipada. Lleva anejo un trastero de 5m2. Excelente oportunidad de inversión. Recoletos es uno de los 6 barrios que pertenecen al distrito de Salamanca en la comunidad de Madrid. La locación cuenta con edificios muy importantes como el Museo Arqueológico y la Biblioteca Nacional, además, cuenta con una zona comercial con artículos de lujo en la calle de Serrano. Es la zona Prime de Salamanca. Es importante destacar que Recoletos es uno de los barrios más importantes y exclusivos de Madrid.  Igualmente, se considera uno de los barrios más lujosos de toda España, pero se trata de una ubicación con gran historia y lugares que, seguramente, aunque no hayas venido a España, seguro los has escuchado nombrar.  Por ejemplo, el Paseo de Recoletos es un ancho boulevard con unos 600 metros de longitud que inicia en la Plaza de Cibeles y culmina en la Plaza de Colón. Además, esta ubicación forma parte del eje central de la comunidad de Madrid y en su recorrido puedes encontrar gran cantidad de atributos con instituciones de época, también algunas modernas, jardines, cafés, museos y lugares que albergan historia y cultura no solo de la capital, sino también de toda España.  Paraíso tanto para los amantes de las compras más exclusivas como para los adictos a los mejores museos del mundo o los restaurantes más punteros, es la zona perfecta para rodearte de prestigio y vivir en un ambiente de distinción.",False,good,False,8889.0,False,False,False,False,[],False,False,1200000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Lagasca,VPV-1531,bj,True,Recoletos,True,,,,
107966126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/ce/5f/1337723858.webp,2,190000.0,flat,sale,119.0,2,1,travesía del Nuncio,Madrid,Alcorcón,Centro,es,40.3459751,-3.8276604,False,https://www.idealista.com/inmueble/107966126/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 79 m², según Catastro, y 13 m² de elementos comunes a la venta en el municipio de Alcorcón, Madrid. La vivienda está distribuida en diferentes estancias y tiene como anejo un cuarto tendedero. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 2ª Planta en un bloque de reciente construcción con ascensor. Excelente ubicación en el centro de Alcorcón. Buenas comunicaciones por carretera y transporte público. Muy próximo a la estación de Cercanías Renfe 'Alcorcón Central' y a la estación de Metro-Sur. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Jesús Varela), comercios, supermercados, farmacias, zonas verdes...",False,good,False,1597.0,False,False,False,False,[],False,False,190000.0,€,,,flat,,"Casco Antiguo, Alcorcón",Piso en travesía del Nuncio,,2,True,Casco Antiguo,True,,,,
106895643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/80/45/1297014773.webp,16,300000.0,flat,sale,65.0,1,1,Barrio Berruguete,Madrid,Madrid,Tetuán,es,40.4611937,-3.7062262,False,https://www.idealista.com/inmueble/106895643/,"REF. 6102/1267. Vivienda en rentabilidad. No cobramos honorarios al comprador. Te presentamos este encantador apartamento con terraza/patio de 14 m², ubicado en una finca moderna del año 2006, ideal para disfrutar de la tranquilidad sin renunciar a la comodidad de vivir en la ciudad. Características principales: Salón amplio con cocina abierta, totalmente amueblada y equipada con encimera de granito, horno, vitrocerámica y campana extractora. Dormitorio con armario empotrado. Baño con ducha. Aire acondicionado frío/calor, para un confort óptimo durante todo el año. Acabados de calidad: ventanas de aluminio lacado blanco con doble acristalamiento, pintura lisa y puerta de entrada blindada para mayor seguridad. Trastero incluido, ofreciendo un extra de almacenamiento. Rentabilidad garantizada: Inquilino con excelente historial de pagos (ideal para inversores) Una terraza para disfrutar cada momento: La terraza/patio de 14 m² es el lugar perfecto para tus veladas más especiales. Imagina disfrutar de cenas al aire libre, rodeado de un ambiente tranquilo y acogedor, o simplemente relajarte bajo las estrellas con una copa de vino y buena compañía. Ubicación ideal: Situado a tan solo 12 minutos andando del metro Tetuán (Línea 1), en una zona bien comunicada y con todos los servicios al alcance: tiendas, supermercados, y más. Este apartamento es perfecto tanto para vivir como para invertir. ¡No dejes pasar esta oportunidad!  Contáctanos para más información o para concertar una visita.",False,good,False,4615.0,True,False,False,False,[],False,False,300000.0,€,,,flat,,"Berruguete, Madrid",Piso,6102/1267,bj,True,Berruguete,True,,,,
108044861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/ba/8e/1332170517.webp,46,289000.0,flat,sale,93.0,3,1,calle Francisco García,Madrid,Madrid,Carabanchel,es,40.3880408,-3.7371224,False,https://www.idealista.com/inmueble/108044861/,"HERGON INMOBILIARIA”. vende excelente piso zona: VISTA ALEGRE ( 0% HONORARIOS AL COMPRADOR) exterior y muy luminoso situado en una finca tranquila. Construida en 1959. Dispone de 93 m² construidos, y está distribuido en 3 dormitorios, 1 baño REFORMADO Y cocina REFORMADA. Salón comedor ( cocina amueblada GRANDE). La carpintería interior es de madera de sapelly, y la puerta de entrada es blindada, la carpintería exterior es de aluminio, los suelos son de gres. Dispone de calefacción de gas natural con caldera nueva, Armario empotrado en el dormitorio principal. *La finca que data del año 1959 está en buen estado. Dispone de (ASCENSOR Y trastero INCLUIDO EN PRECIO. ) La ubicación es inmejorable, en una de las zonas más demandadas de Madrid. Vistalegre te ofrece todos los servicios a tu alcance: transporte público, comercios, colegios y áreas de recreo, todo en un entorno tranquilo y bien comunicado. ¡No pierdas la oportunidad de visitar este magnífico piso y convertirlo en tu hogar! Contáctanos para más información y para agendar una visita. CON HERGON TODAS NUESTRAS VIVIENDAS INCLUYEN LA GARANTÍA COMPRA SEGURA 20 AÑOS DE CASER, GRATUITA PARA TODOS LOS CLIENTES QUE COMPREN UNA VIVIENDA CON NOSOTROS. SÓLO ESTE SELLO GARANTIZA UNA COMPRA SEGURA Y PROTEGIDA. Mediante el sello “Compra Segura”, nuestra inmobiliaria le otorga más que otras inmobiliarias, porque durante los próximos 20 años: Le garantizamos que los derechos legales adquiridos en la escritura serán respetados. Certificamos que la vivienda que usted ha comprado reúne todas las condiciones legales pactadas. Establecemos un compromiso de resolución garantizado en un plazo máximo de 6 meses. Abogados expertos en Derecho Inmobiliario gestionarán la resolución de su problema con la mayor diligencia y efectividad. Le permitimos disfrutar con total tranquilidad, de la inversión más importante de su vida, ""llámanos"".",True,good,False,3108.0,False,False,False,False,[],False,False,289000.0,€,,,flat,,"Vista Alegre, Madrid",Piso en calle Francisco García,VISTA -ALEGRE,1,True,Vista Alegre,True,,,,
108248067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/a0/67/1338386004.webp,18,385000.0,duplex,sale,120.0,0,2,"avenida del Puente Cultural, 10",Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,40.570503,-3.6034114,True,https://www.idealista.com/inmueble/108248067/,"Loft moderno y luminoso. luz natural, techos altos y grandes ventanales que crean una sensación de amplitud y bienestar. San Sebastián de los Reyes permite empadronarse por lo que es ideal tanto para uso residencial como profesional. El inmueble dispone de dos baños, calefacción por suelo radiante y, bomba de frío y calor. Consta de altillo, con posibilidad de ampliación. Se encuentra ubicado en una zona tranquila pero muy bien comunicada, al encontrarse a escasos minutos del C. C. Style Outlet, Hospital Infanta Sofia y accesos rápidos a la A1, M-50 y M-40 Plaza de garaje incluida.",False,good,False,3208.0,False,False,False,False,[],False,False,385000.0,€,True,True,flat,duplex,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Dúplex en avenida del Puente Cultural, 10",LoftSanse,bj,True,,True,,,,
101936319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/6a/f0/1218825362.webp,47,314500.0,chalet,sale,192.0,4,3,El Álamo,Madrid,El Álamo,,es,40.2251504,-3.9985448,False,https://www.idealista.com/inmueble/101936319/,"Descubre esta amplia casa adosada de segunda mano, perfecta para familias, situada en el encantador municipio de El Álamo, Madrid. Con un total de 192 m² construidos, esta propiedad ofrece un generoso espacio distribuido en cuatro habitaciones, un cómodo salón-comedor, una cocina funcional y tres baños completos. Ubicada en el corazón de El Álamo, esta casa se encuentra rodeada de todas las comodidades necesarias para el día a día. A pocos pasos, encontrarás el Colegio Los Nogales Madrid El Álamo, varios supermercados, bancos, bibliotecas, farmacias y oficinas de correos. Además, la zona cuenta con excelente acceso a la carretera M-404, facilitando la movilidad y conexión con otras áreas. Madrid, la comunidad autónoma en la que se encuentra esta propiedad, es conocida por su rica historia, su vibrante vida cultural y su excelente calidad de vida. Vivir en El Álamo te permitirá disfrutar de la tranquilidad de un entorno residencial sin renunciar a las ventajas de estar cerca de la capital. El Álamo es un lugar atractivo para vivir gracias a su ambiente acogedor y la proximidad a servicios esenciales. Es ideal para quienes buscan un equilibrio entre la vida urbana y la serenidad de un entorno más tranquilo. Para aquellos interesados en conocer más a fondo esta propiedad, hay disponible un tour virtual que permite explorar cada rincón de la casa desde la comodidad de tu hogar. La vivienda cuenta con una certificación energética de categoría F, lo cual es un aspecto a considerar. No pierdas la oportunidad de visitar esta casa que podría ser el hogar perfecto para ti y tu familia.",True,good,False,1638.0,True,False,True,False,[],False,False,314500.0,€,,,chalet,semidetachedHouse,El Álamo,Chalet pareado,CA-000-030-691-530,,,,,,,,
108600561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/e1/fb/1349775836.webp,70,1250000.0,flat,sale,195.0,4,2,calle de Alejandro Rodríguez,Madrid,Madrid,Tetuán,es,40.4550818,-3.7109454,False,https://www.idealista.com/inmueble/108600561/,"Se vende piso en urbanización privada con piscina y jardín. Es un edificio de 7 plantas con 4 vecinos en cada una (28 vecinos en total). El piso está situado en una tercera planta con amplios espacios, y muy bien distribuida. Consta de 4 dormitorios y 2 baños (el principal tiene el baño en suite). Las habitaciones son muy amplias, también la cocina que está equipada con todos los electrodomésticos.  La calefacción es individual y tiene aire acondicionado.  Tiene trastero, y portero físico. En el precio van incluidas, 1 plaza de garaje en planta sótano (19), 1 plaza de garaje en planta jardín y 1 plaza descubierta rotativa. Las zonas comunes son muy verdes y están muy cuidadas. La piscina tiene gran jardín alrededor. Fácil acceso a Paseo de la Castellana, M-30, al aeropuerto. Al lado de la calle Numancia, y de la urbanización Bellas Vistas. Muy cerca a la Complutense y a colegios mayores, a Francos Rodríguez, Cuatro Caminos y Pablo Iglesias  Perfectamente comunicado.",False,renew,False,6410.0,False,False,False,False,[],False,False,1250000.0,€,True,True,flat,,"Bellas Vistas, Madrid",Piso en calle de Alejandro Rodríguez,,3,True,Bellas Vistas,True,,,,
108458000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/aa/2b/251301480.webp,51,299000.0,duplex,sale,97.0,3,2,calle Pintor Picasso,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4847965,-3.3681952,False,https://www.idealista.com/inmueble/108458000/,"¿Estás buscando vivienda cerca del centro? Disponemos de este espectacular dúplex a tan solo 5 minutos de la Plaza de Cervantes. Ubicada muy céntrica, cerca de la estación de Renfe y parada de la Continental, y con todos los servicios a su alrededor. La vivienda está reformada con buenas calidades y diseño moderno.  Consta en planta baja de cocina equipada con encimera de silestone, amplio baño con ducha y ventana, 2 dormitorios 1 de ellos con armario empotrado, 1 armario empotrado en el distribuidor y amplio salón con balcón.  En la primera planta encontramos un dormitorio tipo suite y armario empotrado de 4 cuerpos, gran baño con ventana y bañera de hidromasaje.  No dejes pasar la oportunidad de vivir en este maravilloso duplex, donde cada rincón ha sido diseñado para ofrecerte calidad de vida y bienestar. ¡Contáctanos y ven a verlo! En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,3082.0,False,False,False,False,[],False,False,299000.0,€,,,flat,duplex,"San Isidro - Los Almendros, Alcalá de Henares",Dúplex en calle Pintor Picasso,CR1582,2,True,,False,,,,
108298743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/88/4f/1339951131.webp,4,1095000.0,flat,sale,130.0,3,3,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,40.439419,-3.699875,False,https://www.idealista.com/inmueble/108298743/,"Belton Real Estate presenta este luminoso piso de 135 metros cuadrados en una segunda planta con ascensor y privilegiada orientación este, que asegura abundante luz natural. Sus agradables vistas urbanas complementan un hogar excepcional en el corazón de Chamberí. La vivienda ofrece una inteligente distribución con un espacioso salón-comedor con acceso directo a una generosa terraza, ideal para disfrutar al aire libre. La cocina, de diseño moderno y funcional, está equipada y dispone de una práctica zona de desayuno junto a la ventana. Se completa con tres amplios dormitorios y tres cuartos de baño. Su localización en Río Rosas, Chamberí, es inmejorable: una zona prestigiosa con todos los servicios, comercios selectos, y una vibrante oferta gastronómica y cultural. Disfruta de excelentes comunicaciones por transporte público (Metro y autobús), proximidad a parques, instalaciones deportivas y reconocidos colegios, ofreciendo una calidad de vida superior en Madrid. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,8423.0,False,False,False,False,[],False,False,1095000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,BNPM5,2,True,Nuevos Ministerios-Ríos Rosas,True,,,,
108482813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/0e/f4/1346267763.webp,18,225000.0,flat,sale,69.0,3,1,calle Sierra Molina,Madrid,Madrid,Puente de Vallecas,es,40.3879707,-3.6694208,False,https://www.idealista.com/inmueble/108482813/,"ESTUDIO NUEVA GENERACIÓN SAN DIEGO ¡Te ofrece esta oportunidad única situada en la calle Sierra Molina! Descubre este encantador piso de 69 metros cuadrados, ubicado en un cómodo bajo entreplanta.  Con tres amplios dormitorios, este hogar es perfecto para disfrutar de momentos inolvidables con amigos y familiares. La vivienda cuenta con una pequeña habitación adicional utilizada a modo de trastero. Su amplio salón invita a la convivencia y a crear recuerdos, mientras que la cocina funcional se adapta a todas tus necesidades diarias. Situado en una comunidad tranquila, este piso ofrece la paz que buscas sin alejarte de la vida urbana. La zona está rodeada de servicios esenciales como supermercados, peluquerías, fruterías, bares y restaurantes, además de contar con colegios y jardines infantiles cercanos. Todo lo que necesitas está a un paso. La ubicación es inmejorable, a solo 7 minutos a pie de la estación de Renfe Asamblea de Madrid - Entrevías, y con paradas de autobús cercanas que te conectan rápidamente con el centro de la ciudad. No dejes pasar la oportunidad de vivir en un lugar que combina tranquilidad y accesibilidad.  ¡Ven a verlo y enamórate de tu nuevo hogar! Son más de 30 años como líder del mercado inmobiliario en España, seguimos construyendo sueños y acompañando a todos nuestros clientes en el proceso de convertir sus sueños en realidad. Somos TECNOCASA; ¡Pasado, presente y MUCHO FUTURO!",False,good,False,3261.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,"San Diego, Madrid",Piso en calle Sierra Molina,,en,True,San Diego,False,,,,
108822241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/f8/ca/1356509203.webp,25,330000.0,flat,sale,107.0,3,2,avenida de los Carabancheles,Madrid,Alcorcón,Centro,es,40.3498494,-3.8278781,False,https://www.idealista.com/inmueble/108822241/,"Alvencor vende en exclusiva piso exterior de 3 dormitorios, 2 baños, salón comedor, cocina amueblada, terraza en dormitorio. Suelos en parquet, puertas en sapelly, ventanas en aluminio con climalit, calefacción central y ascensor. Piso próximo a avenida de Leganés, donde existen varias paradas de autobús hacia Madrid, y circulares de Alcorcón. También tiene cerca la estación de Alcorcón Central, donde se encuentran las lineas de cercanías-renfe C-5, y la línea circular 12. Le informamos a nuestros clientes compradores que hay gastos que no están incluidos en el precio de la compraventa, que a modo orientativo se relacionan los siguientes: gastos notariales, registro de la propiedad, I. T. P. (impuesto de transmisiones patrimoniales), honorarios de agencia, gastos de hipoteca u financieros, y otros gastos inherentes a la compraventa.  Para una información más detallada, póngase en contacto con nosotros, le ayudamos en todo el proceso.",False,good,False,3084.0,False,False,False,False,[],False,False,330000.0,€,,,flat,,"Casco Antiguo, Alcorcón",Piso en avenida de los Carabancheles,30050AMV,1,True,Casco Antiguo,True,,,,
108626992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/96/8a/1350355795.webp,36,175000.0,duplex,sale,50.0,1,1,calle Puerto de Navacerrada,Madrid,Cotos de Monterrey,,es,40.7877316,-3.6078184,False,https://www.idealista.com/inmueble/108626992/,"B2V InmobiliariA comercializa en EXCLUSIVA 12 LOFTS en Cotos de Monterrey Distribuidos en planta baja y altillo Hay disponibles 2 tipologias -Planta baja de unos 60m2 útiles con un pequeño patio privado Están distribuidos en 2 alturas Estos disponen de una estancia independiente en planta baja, el resto es diáfano con un aseo de cortesía y zona de almacenaje en el bajo escalera. Subiendo la escaleras nos encontramos con una zona de dormitorio, un armario empotrado y un baño completo con plato de ducha -Primera planta: de unos 50m2 útiles con un baño completo en planta superior En la planta baja encontramos una pequeña estancia con instalaciones para poner un baño o lo que se decida Subiendo las escaleras nos encontramos con una zona de dormitorio, un armario empotrado y un baño completo con plato de ducha Disponen de suelo radiante para calentar las estancias Ventanales de climalit Puerta seguridad INCLUYE 2 PLAZAS DE PARKING VENTURADA/COTOS DE MONTERREY Cotos de Monterrey es una Entidad Urbanística sita en la salida 49 de la autovía A1 sentido Burgos. Lugar privilegiado a 20min de Madrid rodeado de vegetación y campo con unas espectaculares vistas a la sierra Norte. Si no deseas mas el ajetreo de la ciudad, buscas tranquilidad y aire limpio pero por trabajo no puedes alejarte del núcleo urbano, entonces este es tu nuevo hogar. Venturada es el municipio más meridional de la comarca de la Sierra de La Cabrera, limitando con Navalafuente y Cabanillas de la Sierra, dentro de la misma comarca, Redueña y El Vellón, pertenecientes a la comarca del Valle del Jarama, y con Guadalix de la Sierra, de la Cuenca Alta del Manzanares. El término municipal de Venturada, uno de los pueblos de Madrid que se asienta entre dos valles, uno al este marcadamente abrupto que se ha formado por la confluencia de los arroyos Sacedón y Cabozo, y al oeste menos accidentado el paisaje está configurado por el Valle del Arroyo Albalá. La vegetación es variada debido a sus diferentes zonas topográficas, bosques de encina y vegetación de ribera en las faldas del valle, y un quejigar que crece sobre yesos que constituye un ejemplo destacado dentro de la botánica de la zona. Una importante red de vías pecuarias cruza el municipio. En transporte público se puede acceder mediante las siguientes líneas de autobús. Seis de ellas inician su recorrido en el intercambiador de Plaza de Castilla (una de ellas es nocturna) y las otras dos conectan el municipio con otros de la zona. Precio 175.000 € 3.500 eur/m2 Características básicas 50 m² construidos 1 dormitorio 1 baño Segunda mano/Buen estado Armarios empotrados Año de construcción: 2007 Plaza de garaje incluida en el precio Certificación energética Consumo: (IPE no indicado) Emisiones: (IPE no indicado) Edificio Planta 1, Exterior Con ascensor Equipamiento Número plantas edificio: 2 Calefacción: Individual Combustible calefacción: Gas natural Jardín Ubicación Puerto de Navacerrada 1, Cotos de Monterrey Planta 1 Urbanización COTOS DE MONTERREY Cotos de Monterrey, Madrid [IW].",False,good,False,3500.0,False,False,False,False,[],False,False,175000.0,€,True,True,flat,duplex,Cotos de Monterrey,Dúplex en calle Puerto de Navacerrada,DUP0009,,True,,True,,,,
108465590,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/4f/0e/1359019463.webp,34,650000.0,chalet,sale,276.0,5,4,Parquelagos - Puente Nuevo,Madrid,Galapagar,Parquelagos - Puente Nuevo,es,40.5990179,-3.9716447,False,https://www.idealista.com/inmueble/108465590/,"Exclusivo chalet pareado en esquina con jardín y vistas al valle Gastos de comunidad 40€/mensuales Este chalet pareado en Parquelagos (Galapagar) ofrece una combinación poco habitual de amplitud, privacidad y entorno natural. Con 276 m² construidos distribuidos en cuatro plantas y una parcela ajardinada de 410 m², la vivienda destaca tanto por su distribución como por su ubicación. Al ser pareado y hacer esquina, solo comparte una pared y disfruta de tres fachadas orientadas al este, oeste y norte, lo que se traduce en luz natural durante todo el día y una gran sensación de independencia. El acceso principal se encuentra en la planta calle, donde están el hall, un aseo de cortesía, el salón comedor con chimenea y salida directa a la terraza y al jardín, además de una cocina muy amplia y reformada recientemente, con grandes ventanales. En la planta inferior, con acceso directo al jardín principal, hay una gran sala polivalente y un dormitorio de servicio con baño en suite. La zona de descanso se encuentra en la planta superior, con un dormitorio principal con vestidor y baño privado, y dos habitaciones más que comparten otro baño. La buhardilla, luminosa y espaciosa, funciona como una estancia adicional ideal para cualquier uso. La vivienda fue construida en 2002 con altas calidades y cuenta con calefacción por suelo radiante con gas natural. El jardín ha sido diseñado por paisajistas y ofrece varios espacios para disfrutar del exterior con total privacidad, gracias a su orientación y al desnivel del terreno que permite vistas despejadas hacia el valle del embalse de Parquelagos. Además, la urbanización dispone de piscina, pistas deportivas, parque infantil y zonas verdes.",False,good,False,2355.0,False,False,False,False,[],False,False,650000.0,€,True,True,chalet,semidetachedHouse,"Parquelagos - Puente Nuevo, Galapagar",Chalet pareado,3610-00840,,,,,,,,
108699677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/c4/d5/1352522963.webp,62,565000.0,flat,sale,120.0,4,2,calle de Lope de Haro,Madrid,Madrid,Tetuán,es,40.4566698,-3.7027595,False,https://www.idealista.com/inmueble/108699677/,"NAN CONSULTORES presenta en exclusiva maravillosa vivienda al lado de la Calle Bravo Murillo.  ALGUNAS DE LAS FOTOS ESTAN RENDERIZADAS, ES DECIR DE COMO PUEDE QUEDAR LA VIVIENDA CON ACABADOS MODERNOS.  Compuesta de cuatro dormitorios, amplio salón y dos baños.  A la entrada nos encontramos con el recibidor que nos da paso al salón, cocina independiente. Seguimos con el pasillo distribuidor que nos conduce a las 4 habitaciones y los 2 baños uno de ellos con plato de ducha.  Desde la cocina tenemos una terraza muy grande, perfecta para disfrutar de cenas familiares, noches de velada, adaptándose a todas las necesidades.  Hace unos años se le hizo una reforma importante, cambiando ventanas que son de PVC, se han cambiado tuberías, electricidad.  Suelos de parquet que se puede acuchillar e incluso cambiar de color.  La calefacción es central con contadores individuales. Todos los servicios cerca, colegios, supermercados, tiendas. Varias líneas de autobús, metro Contamos con departamento financiero para los prestamos hipotecarios.  No dudes en visitarlo, puede ser la casa ideal para tu familia¡  En NAN CONSULTORES cumplimos sueños.",False,good,False,4708.0,False,False,False,False,[],False,False,565000.0,€,,,flat,,"Berruguete, Madrid",Piso en calle de Lope de Haro,,en,True,Berruguete,True,,,,
