propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108120049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/d8/7f/1334439795.webp,37,2,379000.0,flat,sale,65.0,False,2,1,calle de Pedro Unanue,Madrid,Madrid,Arganzuela,es,40.4046315,-3.6965348,False,https://www.idealista.com/inmueble/108120049/,"¿Buscas una vivienda con personalidad en Arganzuela? ¡Esta puede ser tu oportunidad! Te presentamos un inmueble único, ideal para quienes valoran los espacios versátiles, el carácter propio y una ubicación privilegiada. Situado en una de las zonas más cotizadas de Madrid, este piso destaca por sus posibilidades y su distribución inteligente. La vivienda se organiza en dos zonas bien diferenciadas. En la parte principal, encontrarás un acogedor salón, cocina funcional, baño completo, práctica despensa y un dormitorio amplio y luminoso, ofreciendo un espacio cómodo y bien aprovechado para el día a día. Uno de los grandes atractivos del inmueble es una estancia adicional de gran tamaño, perfecta para adaptarla a tus necesidades. Puede convertirse en una segunda habitación, un despacho, sala de ocio o incluso un estudio independiente. Este espacio flexible añade un valor diferencial poco habitual en la zona. Además, podrás disfrutar del exterior sin salir de casa gracias a una terraza de 18 m², ideal para relajarte, tomar el sol o compartir momentos con familia y amigos. La ubicación es inmejorable: en el corazón de Arganzuela, a menos de 5 minutos caminando de Atocha, con excelente conexión mediante transporte público y rodeado de todos los servicios: comercios, colegios, zonas verdes y más. Ya sea que busques tu nuevo hogar o una inversión con potencial, esta propiedad es una excelente opción. Y si necesitas financiación, ponemos a tu disposición nuestro servicio FINANZATE, que te ofrece asesoramiento gratuito y personalizado. Colaboramos con más de 16 entidades bancarias para encontrar las mejores condiciones hipotecarias según tu perfil. ¡No dejes pasar esta oportunidad! Contáctanos para concertar una visita y descubre todo lo que esta vivienda tiene para ofrecerte. Nota: Este anuncio es meramente informativo y no tiene carácter contractual. Puede estar sujeto a cambios o contener errores.",True,good,False,False,5831.0,False,True,False,False,[],False,False,379000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Pedro Unanue,Destacado,LCM36460,Palos de la Frontera,389000.0,10000.0,3.0,,,
108453370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/69/4f/1345347831.webp,21,bj,176000.0,studio,sale,25.0,False,0,1,"calle de Zurita, 45",Madrid,Madrid,Centro,es,40.4086464,-3.6999513,True,https://www.idealista.com/inmueble/108453370/,"Descubre este encantador estudio bajo interior, perfectamente diseñado para optimizar cada metro cuadrado de sus 25 m² de superficie total. Situado en el corazón del centro de Madrid, esta propiedad representa una excelente oportunidad tanto para inversores como para aquellos que desean vivir en una de las zonas más vibrantes de la ciudad. Al entrar, te encontrarás con un espacio acogedor y bien distribuido, completamente amueblado y listo para entrar a vivir. La cocina, práctica y funcional, viene totalmente equipada y se integra armoniosamente en el ambiente del salón, aprovechando cada rincón de manera inteligente. El baño, elegante y moderno, cuenta con acabados de calidad que garantizan durabilidad y confort. La propiedad ha sido reformada con un gusto exquisito, combinando pintura lisa y papel en las paredes que aportan un toque de modernidad y calidez. Uno de los puntos fuertes de este piso es su armario empotrado, proporcionando una solución de almacenamiento ideal que ayuda a mantener el orden y la armonía en el espacio. La orientación sur del piso permite disfrutar de luz natural durante gran parte del día, lo que hace que el ambiente sea aún más acogedor y agradable. El edificio, construido en 1910, ha sido cuidadosamente mantenido y cuenta con ascensor, lo que añade un extra de comodidad a tu día a día. Además, el sistema de aire acondicionado y bomba de calor asegura una temperatura ideal en cualquier estación del año. A pesar de ser un piso interior, las vistas al patio de manzana ofrecen un retiro tranquilo y sereno, alejado del bullicio de la ciudad, ideal para relajarse después de un largo día. En resumen, este piso es una joya en pleno centro de Madrid, combinando historia, modernidad y funcionalidad. Perfecto para quien busca un hogar o una inversión en una ubicación inmejorable. No dejes pasar la oportunidad de visitarlo y sentir por ti mismo todo lo que este maravilloso espacio tiene para ofrecer.",True,good,False,True,7040.0,False,False,True,False,[],False,False,176000.0,€,flat,"Lavapiés-Embajadores, Madrid","Estudio en calle de Zurita, 45",Destacado,P-654,Lavapiés-Embajadores,179000.0,3000.0,2.0,,,studio
108908540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/35/dd/1358603128.webp,35,,385000.0,chalet,sale,159.0,,3,3,Perlita,Madrid,Arganda,Perlita,es,40.2935048,-3.4402355,False,https://www.idealista.com/inmueble/108908540/,"**Chalet Independiente en Venta - Ideal para Tu Familia** Descubre este impresionante chalet independiente que combina comodidad y estilo en cada rincón. Con una superficie construida de 159 m², en la planta baja este hogar cuenta con un acogedor vestíbulo que te da la bienvenida. Garaje para coche grande con puerta motorizada, 1 aseo, La cocina amueblada de concepto abierto es perfecta para los amantes de la gastronomía y una zona office que conecta con un encantador porche cerrado. El patio solado, ideal para disfrutar de momentos al aire libre, cuenta con barbacoa, perfecto para reuniones familiares o con amigos. En la primera planta, un amplio y luminoso salón se abre a un balcón que ofrece vistas despejadas. Las persianas motorizadas y el aire acondicionado garantizan el confort en cualquier época del año, cocina amueblada y equipada con electrodomésticos con zona de office con acceso a terraza, 1 baño completo. En la segunda planta, encontrarás dos dormitorios con armarios empotrados, además de un baño completo con bañera de hidromasaje y plato de ducha, ideal para relajarte después de un largo día. La tercera planta cuenta con una buhardilla que puede servir como espacio de trabajo o sala de juegos. Gastos de ibi 376,09e. Ventas de aluminio dobles, mosquiteras, calefacción individual de gas natural, aire acondicionado en todas las estancias incluida cocina, puertas de cristal que aportan mucha luz, suelos porcelanicos, en los dormitorios tarima, escaleras de mármol, pintura lisa, rejas.  Ubicado en una zona rodeada de todos los servicios necesarios, como autobuses urbanos, colegios y hospitales, este chalet ofrece fácil acceso a las principales vías como la A3 y R3. Este hogar está listo para convertirse en tu refugio personal. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa. No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,,2421.0,False,False,False,False,[],False,False,385000.0,€,chalet,"Perlita, Arganda",Casa independiente,Destacado,,,,,,True,True,independantHouse
108669297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/1c/cf/1351661814.webp,17,3,252000.0,flat,sale,51.0,True,1,1,avenida de la Peseta,Madrid,Madrid,Carabanchel,es,40.3630672,-3.7518168,False,https://www.idealista.com/inmueble/108669297/,"Redpiso presenta en exclusiva este encantador apartamento. Ubicado en una tercera planta, con doble orientación sur y oeste.  Un espacio funcional que incluye un salón luminoso, cocina equipada, un dormitorio acogedor y baño completo con ducha. Disfruta de confort durante todo el año gracias al aire acondicionado por conductos (frío/calor), suelos de parquet que aportan calidez y ventanas de climalit que garantizan aislamiento térmico. El edificio cuenta con placas solares para el agua caliente y tendedero en la azotea. El precio incluye una plaza de garaje y un trastero para mayor comodidad.  Disfruta de las ventajas que ofrece esta urbanización privada con piscina, zona infantil, gimnasio y dos pistas de pádel, todo con vigilancia 24 horas. Además, se encuentra ubicado en una zona con todos los servicios a tu alcance: supermercados, restaurantes, centros educativos, farmacias, bancos, centro médico, parques y zonas verdes. A solo 5 minutos del metro La Peseta (línea 11), con excelente conexión a la Línea 6 y el intercambiador de Plaza Elíptica, así como acceso rápido a M-40, M-45, R5, A-42 y varias líneas de autobuses EMT 35, 118, 155, E1, SE y N16. Cerca del Centro Comercial Islazul y Sambil Outlet para tus compras y entretenimiento. Contáctanos para más información o para organizar una visita. Nuestro departamento financiero propio puede ayudarte a gestionar tu hipoteca de manera sencilla y eficiente. Redpiso está aquí para ayudarte en cada paso hacia tu nuevo hogar. La confianza de un líder. ¡Nosotros sí vendemos! . El Precio no incluye impuestos, honorarios ni gastos de compraventa. Nota informativa: Este anuncio no tiene carácter vinculante y podría contener errores. Está sujeto a posibles modificaciones de índole comercial, jurídica o por decisión expresa de la propiedad. Su contenido se ofrece únicamente a título informativo y no contractual. Para obtener información detallada puede contactar directamente con nuestra oficina.",False,good,False,True,4941.0,False,False,False,False,[],False,False,252000.0,€,flat,"Pau de Carabanchel, Madrid",Piso en avenida de la Peseta,Destacado,RP442025139206,Pau de Carabanchel,,,,True,True,
108502240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/c5/04/1346800055.webp,21,4,850000.0,duplex,sale,194.0,True,5,3,calle San Pedro,Madrid,Majadahonda,Casco Antiguo,es,40.4717035,-3.8775281,False,https://www.idealista.com/inmueble/108502240/,"Diplomatic Real Estate, ofrece Dùplex en el Casco antiguo de Majadahonda a reformar. 2 Salones y comedor. 5 dormitorios, uno de ellos con baño en suite.  3 baños Cocina independiente equipada Trastero en la buhardilla. Jardín y piscina comunitaria. Armarios empotrados. Sauna. Conserje. Bien comunicado por líneas de autobuses 561, 561B, 626, 651 y 652 Esperamos su llamada,  Diplomatic Real Estate con más de 25 años en el sector inmobiliario y una amplia cartera de viviendas de lujo, locales, oficinas y edificios ofrece asesoramiento completo a sus clientes tanto en alquiler como en compra venta de inmuebles.",False,renew,False,True,4381.0,False,False,False,False,[],False,False,850000.0,€,flat,"Casco Antiguo, Majadahonda",Dúplex en calle San Pedro,Destacado,4511-GF,,,,,,,duplex
108643582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/53/1a/1350848587.webp,20,3,309000.0,flat,sale,136.0,True,3,2,Hospital,Madrid,Valdemoro,Hospital,es,40.198056,-3.6862719,False,https://www.idealista.com/inmueble/108643582/,"Agencia inmobiliaria de VALDEMORO - zona HOSPITAL - BREZO - Oficina Tecnocasa VENDE espectacular Piso reformado en zona HOSPITAL. ¡No pierdas esta oportunidad en Valdemoro! Te presentamos un piso de 3 dormitorios y 2 cuartos de baño. La vivienda está distribuida de la siguiente manera: entrada, cocina reformada y amueblada con acceso a tendedero, salón independiente amplio y luminoso, pasillo distribuidor, 3 dormitorios con armarios empotrados y 2 baños completos. La vivienda también tiene plaza de garaje y trastero. La vivienda está ubicada en una fantástica urbanización, la cual incluye piscina y pista deportiva. Este piso está ubicado en la zona del Hospital de Valdemoro, una zona tranquila y con acceso a todos los servicios: hospitales, colegios, supermercados y transporte público. ¡Haz de este piso tu nuevo hogar! ¡VEN A VER LA CASA DE TUS SUEÑOS! Vivienda amplia y luminosa, orientación suroeste por lo tanto tenemos luz de mañana como de tarde, y todos los armarios están forrados y vestidos. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.",False,good,False,True,2272.0,True,False,False,False,[],False,False,309000.0,€,flat,"Hospital, Valdemoro",Piso,Destacado,,,319000.0,10000.0,3.0,True,True,
108392149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/a6/22/1342748927.webp,35,3,350000.0,duplex,sale,79.0,True,3,1,calle de Santa Genoveva,Madrid,Madrid,Ciudad Lineal,es,40.42285,-3.651444,False,https://www.idealista.com/inmueble/108392149/,"REDPISO LA ELIPA VENDE DE MANERA EXCLUSIVA: Este fantástico DÚPLEX de 79m2, última planta y CON ASCENSOR sin barreras arquitectónicas. La planta baja consta de hall, cocina equipada, una pequeña habitación que actualmente está siendo utilizada como trastero y un amplio salón doble con zona de comedor y zona de ocio. La planta superior tiene 3 habitaciones (dos de ellas con armario empotrado) un baño y otro armario de gran tamaño en el pasillo. Orientación este en una de sus caras y oeste en la otra con ventilación cruzada. El piso es muy luminoso. Se acaban de hacer mejoras en la comunidad tales como la fachada, el tejado y el acceso a la entrada del edificio para aquellas personas con movilidad reducida. El ascensor para en planta sin barreras arquitectónicas. Zona de aparcamiento regulada SER, con salida y acceso fácil y directo a la M-30. Línea de autobuses en plena puerta 15, 28, 10, N6. Linea 2 (roja) de metro a 6 minutos andando y en un futuro con la línea 11 de metro por ampliación con conexión directa con Atocha y el Aeropuerto. Comunicación con el centro a tan solo 15 minutos. Cercano a guarderías, farmacias y al lado del supermercado LIDL y colegios.  No pierda la oportunidad de venir a visitarlo y llame para coordinar cita.",False,good,False,True,4430.0,True,False,False,False,[],False,False,350000.0,€,flat,"Ventas, Madrid",Dúplex en calle de Santa Genoveva,Destacado,RP162025138553,Ventas,,,,,,duplex
108892625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/c2/da/1358139240.webp,47,3,340000.0,flat,sale,76.0,True,3,1,plaza Bami,Madrid,Madrid,Ciudad Lineal,es,40.4307069,-3.6530543,False,https://www.idealista.com/inmueble/108892625/,"¿ Te gustaría vivir a tan solo una calle de Alcalá y junto al Metro El Carmen? Pues REDPISO EL CARMEN vende piso de 76 m² construidos según catastro, consta de salón de paso, 3 dormitorios uno con armario empotrado, baño completo con plato de ducha y cocina con tendedero descubierto a patio, pasillo distribuidor, suelos de parquet, ventanas de madera, calefaccion de Gas Natural, exterior, 3º planta. Finca con ascensor y acceso a personas de movilidad reducida. Situado a una calle de Alcalá, se encuentra rodeada de todo tipo de servicios como Centro de Salud Daroca, El mercado de Ventas, Mercadona, Ahorramás etc. entidades bancarias, farmacias, comercio menor, gimnasio, zonas verdes etc. A escasos 5 minutos de Metro EL CARMEN y a 10 min de LAS VENTAS y autobuses en la puerta donde podrás desplazarte al centro de Madrid en tan solo 20 minutos, buena comunicación con la M30 y A2. No dude en visitarlo.",False,renew,False,True,4474.0,False,False,False,False,[],False,False,340000.0,€,flat,"Ventas, Madrid",Piso en plaza Bami,Destacado,RP702024124589,Ventas,,,,,,
106090916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/77/99/1272238980.webp,39,7,159500.0,flat,sale,139.0,True,4,2,avenida Rey Juan Carlos I,Madrid,Leganés,El Carrascal,es,40.3344702,-3.7392867,False,https://www.idealista.com/inmueble/106090916/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 370.000 euros a cambio de un Pago Único de Capital de 159.500 €. Los usufructuarios, hombre de 71 años y mujer de 68 años, continuarán utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR, consta de entrada, recibidor, salón comedor en dos ambientes y con acceso a terraza, cuatro dormitorios, dos baños y cocina con terraza. VIVIENDA: • Estado de conservación: muy bueno. • Calefacción: individual (gas). • Agua caliente: individual (gas). • Aire Acondicionado: por splits, en dormitorios y salón. • VPO: NO. EDIFICIO: • Tiene 9 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (3). Acceso al portal: 2 escalones y rampa. Acceso a ascensor: directo desde portal. • La ITE pendiente de realizar. TIPO DE RENTA: COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. Los vendedores se reservan el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de los usufructuarios, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Los usufructuarios han solicitado reservarse en la Escritura el derecho a poder arrendar la vivienda. Por supuesto, dicho arrendamiento se ejercerá conforme a unas normas de obligado cumplimiento y estableciendo conforme marca la Ley que el arrendamiento se extinga automáticamente al fallecimiento de los usufructuarios. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,1147.0,False,False,False,False,[],False,False,159500.0,€,flat,"El Carrascal, Leganés",Piso en avenida Rey Juan Carlos i,Destacado,Z1726,El Carrascal,,,,,,
105519747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/3d/90/1254813788.webp,19,,2550000.0,chalet,sale,1931.0,,1,1,calle Mayor,Madrid,Alcalá de Henares,Casco Histórico,es,40.4814402,-3.3693926,False,https://www.idealista.com/inmueble/105519747/,"¡Oportunidad única en el corazón del Casco Histórico de Alcalá de Henares! Presentamos este impresionante edificio situado en la emblemática Calle Mayor, una joya arquitectónica con una superficie gráfica de 708 m² y una superficie construida de 1.931 m², según catastro. Este inmueble, con una fachada de 13 metros y ocho balcones que dan a la calle, es ideal para aquellos que buscan un proyecto de reforma con un gran potencial. El edificio se distribuye en un local comercial, dos plantas y un bajo cubierta, ofreciendo múltiples posibilidades de uso. Aunque es una propiedad de segunda mano y requiere reformas, su buen estado estructural y su ubicación privilegiada lo convierten en una inversión inigualable. Construido en 1900, este inmueble mantiene el encanto de la época con detalles que capturan la esencia histórica de la ciudad.  No pierdas la oportunidad de visitar esta magnífica propiedad. Llama ahora para solicitar más información y concertar una visita. ¡No dejes pasar esta oportunidad única en Alcalá de Henares!",False,renew,False,,1321.0,True,False,False,False,[],False,False,2550000.0,€,chalet,"Casco Histórico, Alcalá de Henares",Casa independiente en calle Mayor,Destacado,,,2800000.0,250000.0,9.0,,,independantHouse
108035958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/53/2b/1331882556.webp,23,bj,220000.0,flat,sale,52.0,True,1,1,calle de Alvarado,Madrid,Madrid,Tetuán,es,40.4493837,-3.7046394,False,https://www.idealista.com/inmueble/108035958/,"Vivienda situada en planta baja, con acceso directamente desde la calle. Rehabilitado en 2011, totalmente exterior, se distribuye en un dormitorio, salón, baño y cocina con salida a un patio privado, lo que le aporta un espacio extra muy versátil. El inmueble necesita actualización, lo que ofrece múltiples posibilidades de reforma para adaptarlo a tus necesidades. Ideal tanto como primera vivienda, como inversión para alquiler turístico o temporal. Incluimos en las fotos posibles reformas mediante render para que puedan ver opciones. Ubicación inmejorable, rodeada de todo tipo de servicios (comercios, supermercados, colegios, centros de salud…) y perfectamente comunicada: a escasos minutos de las estaciones de metro de Alvarado y Cuatro Caminos, así como del intercambiador de autobuses de Glorieta de Cuatro Caminos. ¡No dejes pasar esta oportunidad! Algunas imágenes han sido generadas por IA para que ustedes tengan posibles ideas decorativas.",False,good,False,False,4231.0,True,False,False,False,[],False,False,220000.0,€,flat,"Bellas Vistas, Madrid",Piso en calle de Alvarado,Destacado,RP1362025136742,Bellas Vistas,,,,,,
105574658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/b8/23/1349250831.webp,18,bj,147500.0,flat,sale,87.0,True,3,1,calle de Armengot,Madrid,Madrid,Carabanchel,es,40.3970668,-3.7207556,False,https://www.idealista.com/inmueble/105574658/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda, valorada en 270.000 euros a cambio de un Pago Único de Capital de 147.500 € (Posibilidad de realizar dos pagos de 73.750 €, uno en el momento de la firma y el otro al año siguiente). Los usufructuarios, hombre de 83 años y mujer 80 años, continuarán utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta de pasillo distribuidor en forma de L, salón-comedor, patio de uso exclusivo, tres habitaciones, baño completo con bañera y cocina, dos despensas. VIVIENDA: • Estado de conservación: buen estado, reformado. • Calefacción: electrica y bomba frío-calor. • Agua caliente: individual (termo eléctrico). • Aire Acondicionado: split en salón. • VPO: NO. Vivienda libre. EDIFICIO: • Tiene 5 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (1). Acceso al portal: nivel de calle. Acceso a ascensor: 2 escalones. • La última ITE se realizó en el año 2022 con resultado FAVORABLE. La próxima ITE se realizará en el año 2032. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,1695.0,False,False,False,False,[],False,False,147500.0,€,flat,"San Isidro, Madrid",Piso en calle de Armengot,Destacado,Ref: Z1766//9797 ,San Isidro,,,,,,
108216395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/a1/62/1337394762.webp,29,2,350000.0,flat,sale,82.0,True,1,1,calle de la Oca,Madrid,Madrid,Carabanchel,es,40.3884364,-3.7340823,False,https://www.idealista.com/inmueble/108216395/,"¡GRAN OPORTUNIDAD! La Casa Agency te presenta en exclusiva piso en 2da planta con ascensor y plaza de garaje doble.  A pocos metros de la calle General Ricardos, zona destaca por su amplia oferta comercial, con numerosos comercios, cafeterías y supermercados, todo a un paso de tu hogar. El piso cuenta con una superficie construida de 82 m² (según catastro) la cual se distribuye en 1 habitación, cocina independiente, un amplio salón-comedor, ideal para disfrutar de momentos en familia y baño con plato de ducha. La finca cuenta jardin con piscina y portero físico.  Ubicación estratégica: · A tan solo 5 minutos andando de la estación de metro Oporto (L5 y L6), gracias a ello estarás conectado rápidamente con el centro de la ciudad. · Varias líneas de autobús te acercan aún más: 34, 35, 55, N16, N17, N26, 481 y 486. · A solo 10 minutos caminando del Hospital Central de La Defensa Gómez Ulla. Un entorno natural único: A tan solo 10 minutos andando de los Jardines de los Palacios de la Finca Vista Alegre, un lugar lleno de historia y belleza paisajística que te cautivará. Recuerda: Los honorarios de intermediación inmobiliaria no están incluidos en el precio. Te invitamos a visitarnos en La Casa Agency, donde nuestros expertos te acompañarán en todo el proceso y te ayudarán a encontrar el hogar que siempre has soñado. Contamos con asesores inmobiliarios y del departamento financiero FINANZATE, quienes te informarán sobre los gastos adicionales y te ofrecerán las mejores opciones de financiación. Nos encargamos de todo para que la adquisición de tu vivienda sea lo más sencilla y cómoda posible. Además, ofrecemos VALORACIONES GRATUITAS y sin compromiso.",True,good,False,True,4268.0,False,False,False,False,[],False,False,350000.0,€,flat,"San Isidro, Madrid",Piso en calle de la Oca,Destacado,LCM36722,San Isidro,375000.0,25000.0,7.0,True,True,
108791988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/bc/95/1358393844.webp,24,2,365000.0,flat,sale,97.0,True,3,2,calle de Fuentespina,Madrid,Madrid,Villa de Vallecas,es,40.3797248,-3.6067494,False,https://www.idealista.com/inmueble/108791988/,"Se vende estupenda vivienda con piscina, pista deportiva y amplios jardines, ideales para disfrutar en familia y en cualquier época del año. El piso cuenta con una superficie bien distribuida y se compone de tres dormitorios con armarios empotrados, dos baños completos (uno con plato de ducha y otro con bañera), una cocina funcional, y un amplio salón-comedor con salida a una agradable terraza desde la cual se pueden apreciar unas vistas inmejorables. La vivienda destaca por su luminosidad, buen estado de conservación y su entorno tranquilo, sin renunciar a la cercanía de todos los servicios: supermercados, centros educativos, zonas verdes y comercios de proximidad. Perfectamente comunicado, se encuentra frente a las paradas de autobús 145, 63 y 58, a solo 5 minutos caminando de la estación de Renfe de Santa Eugenia, y muy próximo a la estación de Metro La Gavia. Una excelente oportunidad para vivir en un entorno cómodo, bien conectado y con todas las comodidades. ¡No pierda la ocasión de visitarlo!",False,good,False,True,3763.0,False,False,False,False,[],False,False,365000.0,€,flat,"Santa Eugenia, Madrid",Piso en calle de Fuentespina,Destacado,RP502025140136,Santa Eugenia,,,,,,
107431331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/96/a4/1312471845.webp,26,2,315000.0,studio,sale,28.0,False,0,1,calle de Valverde,Madrid,Madrid,Centro,es,40.4203434,-3.7033095,False,https://www.idealista.com/inmueble/107431331/,"¡Descubre este encantador estudio recién reformado en pleno corazón de Madrid!  Situado en la calle Valverde, a tan solo un minuto caminando de la emblemática Gran Vía, este acogedor espacio es perfecto para quienes buscan una ubicación céntrica y todas las comodidades. Si buscas una inversión con alta rentabilidad de cara a cualquier tipo de alquiler esta es tu oportunidad! Ubicado en la segunda planta de un edificio con ascensor, el estudio cuenta con una ventana que da a un luminoso patio interior, garantizando tranquilidad y luz natural. La zona de entrada te lleva al salón-dormitorio, donde encontrarás una cocina americana completamente equipada con lavadora, pila, placa vitrocerámica, frigorífico y campana de extracción. La barra americana es ideal para disfrutar de almuerzos y cafés. El salón está amueblado con un cómodo sofá-cama y una televisión, perfecto para relajarse después de un día explorando la ciudad. Además, dispone de aire acondicionado y armarios empotrados para maximizar el espacio. El baño también ha sido recientemente reformado y cuenta con un moderno plato de ducha. Este estudio es una oportunidad única tanto para inversores que buscan rentabilidad como para turistas que desean disfrutar de Madrid y sus múltiples actividades.  ¡No pierdas la oportunidad de vivir en una de las zonas más vibrantes de Madrid! Contacta para más información y visitas.",False,good,False,True,11250.0,True,False,False,False,[],False,False,315000.0,€,flat,"Malasaña-Universidad, Madrid",Estudio en calle de Valverde,Destacado,235346456546546,Malasaña-Universidad,,,,,,studio
108161041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/d8/b3/1335683702.webp,35,,440000.0,chalet,sale,185.0,,4,3,pico del aneto,Madrid,Venturada,,es,40.7980357,-3.6233005,False,https://www.idealista.com/inmueble/108161041/,"! Precioso chalet a la venta en Venturada! Planta principal: Salón de 32.74 m2, cocina amueblada de 9.58 m2. Planta primera: 3 amplios dormitorios con armarios empotrados y dos cuartos de baño completos con plato de ducha y bañera. Buhardilla: Habitación con vistas de 38.645 m2, vestidor de 28 m2 y cuarto de baño completo con bañera. Dispone de lavadero de 12.02 m2 y leñera de 13.05m2.  Situado en una zona residencial tranquila, esta casa disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés. Venturada es una localidad y municipio de la Comunidad de Madrid, situada al norte de la capital, en la Sierra Norte. Se encuentra a unos 45 km de Madrid, y forma parte del entorno natural de la Sierra de Guadarrama. Está bien conectada por la autovía A-1 Madrid-Burgos), lo que facilita el acceso desde la ciudad. Llámanos y visita sin compromiso, te ayudamos con la financiación (sujeto a condiciones bancarias) Gastos de notaria, registro e impuesto de transmisión patrimonial no incluidos en el precio.",False,good,False,,2378.0,False,False,False,False,[],False,False,440000.0,€,chalet,Venturada,Casa independiente en pico del aneto,Destacado,HI-LIRE02671,,,,,,,independantHouse
108533284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/d9/86/1347719851.webp,21,1,225000.0,flat,sale,57.0,True,3,1,plaza de la Orotava,Madrid,Madrid,Ciudad Lineal,es,40.4334056,-3.634158,False,https://www.idealista.com/inmueble/108533284/,"Grupo Inmobiliario Redpiso Ascao, VENDE vivienda INMUEBLE ACTUALMENTE ALQUILADO HASTA EL 01 OCTUBRE 2025 en Plaza de Orotava de 57 m², 1ª planta, consta de 3 dormitorios, salón, cocina y baño. Dispone de calefacción gas natural y suelo de tarima. Exterior, muy luminoso con ventanas al exterior en todas sus dependencias. Para reformar. Muy buena ubicación próximo al metro de García Noblejas (línea 7), autobuses que recorren y comunican la zona (70-28). Zona muy consolidada con todos los servicios, cuenta con comercios, farmacia, colegio supermercados. ¡Inmejorable zona! Llámenos sin compromiso y coordinamos su visita. ¡No dudes en aprovechar esta oportunidad!",False,renew,False,False,3947.0,True,False,False,False,[],False,False,225000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en plaza de la Orotava,Destacado,RP062025139098,Pueblo Nuevo,,,,,,
