propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108102629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/7f/47/1334882347.webp,32,4,320000.0,penthouse,sale,58.0,False,2,1,calle de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4091336,-3.7040166,False,https://www.idealista.com/inmueble/108102629/,"¡REDPISO LAVAPIES-EMBAJADORES OFRECE VIVIENDA EXCLUSIVA, CON POSIBILIDAD DE HABILITAR BUHARDILLA, IDEAL PARA PRIMERA VIVIENDA Ó INVERSIÓN CON ALTA RENTABILIDAD! Ubicada en el Centro de Madrid en una zona privilegiada, dotada de personalidad y originalidad; Siendo un inmueble único de la zona de Lavapiés, enclavado en una finca clásica en muy buenas condiciones.  Situado a dos minutos de la Plaza Lavapiés, y tres minutos de la Plaza Tirso de Molina. Consta de 58 m2 construidos, distribuidos en: Amplio salón, cocina, dos dormitorios (antes tres), un baño, despensa y Plaza de Garaje (opcional) en Plaza Agustín Lara (Concesión de plaza para 45 años). También tiene la posibilidad de habilitar la buhardilla en la parte superior, que dispone de dos (2) metros de altura en la parte mas alta; Actualmente se encuentra cerrada, pero tienen la opción de añadir habitaciones adicionales, lo cual fue aprobado en junta de comunidad. La vivienda amueblada con mobiliarios y electrodomésticos de buena calidad, en los cuales se incluyen: Aire acondicionado, termo electrónico y armario empotrado. La vivienda se encuentra ubicada en una cuarta planta con ascensor, en un edifico de cuatro alturas.  Todas las estancias mantienen gran tamaño con techos elevados, teniendo la sensación de amplitud excepcional que la vivienda posee. Además, está dotada de grandes ventanales, para aprovechar al máximo la luz natural.  Se encuentra cerca de la Línea 3 (Lavapiés), Línea 1 (Tirso de Molina), Línea 5 (La Latina) de metro, y la Estación de Renfe de Atocha. Adicionalmente cuenta con múltiples comercios y espacios culturales, de ocio y gastronómicos, como los son el Mercado de San Fernando, Parroquia de San Millán y San Cayetano, Teatro Pavón, Teatro Circo Price, entre otros. Adicionalmente cuenta con fácil acceso a colegios y demás servicios públicos. A 5 minutos de la plaza Jacinto Benavente, y 10 minutos de la Puerta del Sol y Plaza Mayor. ***EL PRECIO NO INCLUYE GASTOS DE NOTARÍA, REGISTRO, GESTORÍA E IMPUESTO DE TRANSMISIONES PATRIMONIALES***. PARA MAYOR INFORMACIÓN NO DUDE EN CONTACTARNOS, O PARA AGENDAR UNA VÍSITA SIN NINGÚN COMPROMISO.  //SU HOGAR ES NUESTRO COMPROMISO// Disponemos de nuestro propio departamento financiero DCREDIT que le ayudará a gestionar cualquier crédito. ¡ASESORAMIENTO FINANCIERO GRATUITO! En REDPISO LAVAPIES trabajamos para ofrecer a nuestros clientes los mejores inmuebles del centro de Madrid, con un gran equipo especializado en la.",False,good,False,True,5517.0,True,False,False,False,[],False,False,320000.0,€,flat,"Lavapiés-Embajadores, Madrid",Ático en calle de Lavapiés,Destacado,,,,penthouse,RP1222025137306,,True,True
103301519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/e2/fa/1325116739.webp,9,,8800000.0,chalet,sale,670.0,,16,7,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4414624,-3.6779473,False,https://www.idealista.com/inmueble/103301519/,"Olisson gestiona la venta de esta vivienda a reformar de tipología única en el barrio de El Viso. Se trata de una vivienda unifamiliar de 670m2. Maravillosa casa unifamiliar con un estupendo jardín arbolado. La casa está a reformar. La vivienda se organiza en varias plantas y cuenta con una gran zona de día con amplios salones y cocina, además de 16 dormitorios con 7 baños y aseo de cortesía.  No se muestran fotos actuales por respeto a la privacidad del propietario. Los planos actuales y de reforma se pondrán a disposición del comprador interesado. Para concertar una visita privada es necesario contactar con Olisson Club. *Las fotos se incluyen a modo de inspiración para el proyecto de reforma de la casa. Estas fotos pertenecen a un diseño del estudio del arquitecto Nicolas Schuybroek. [IW].",False,renew,False,,13134.0,False,False,False,False,[],False,False,8800000.0,€,chalet,"El Viso, Madrid",Chalet adosado,Destacado,,,,terracedHouse,vis001VM,,,
107411763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/c3/d5/1311947906.webp,29,3,189000.0,flat,sale,65.0,True,2,1,calle de San Claudio,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3898527,-3.6397054,False,https://www.idealista.com/inmueble/107411763/,"¡Oportunidad Única en el Corazón de la Ciudad! Piso con alta rentabilidad garantizada hasta julio de 2026 Te presentamos una propiedad con un precio excepcional y un altísimo potencial, ideal tanto para inversores inteligentes como para quienes sueñan con vivir en una zona céntrica y vibrante, sin prisa pero con visión de futuro. Este piso de 65 m² construidos está alquilado hasta julio de 2026 a inquilinos responsables y puntuales (NO se puede visitar por estar alquilado), lo que lo convierte en una inversión segura con ingresos desde el primer día. ✨ Características destacadas: 2 habitaciones amplias y luminosas, salón comedor, cocina independiente, Baño completo, terraza cerrada, calefacción por radiadores, trastero de 5 m² (no escriturado) incluido Edificio con ascensor en proceso de instalación (gran plus de valor) Tercera planta exterior, con excelente luz natural El edificio, construido en 1965 y reformado en 2010, se encuentra en buen estado de conservación. Además, la instalación del ascensor ya está en marcha, lo que sin duda aumentará el valor de la propiedad a medio plazo. � ¿Por qué es una gran oportunidad? ✔️ Rentabilidad inmediata: piso alquilado hasta 2026 con buenos pagadores ✔️ Ubicación privilegiada en una zona céntrica y bien conectada ✔️ Precio muy competitivo para las prestaciones que ofrece ✔️ Revalorización asegurada una vez finalizado el contrato y con el ascensor en funcionamiento � Ya sea que quieras generar ingresos pasivos ahora o asegurar tu futuro hogar a un precio inmejorable, esta propiedad es una apuesta ganadora. ¡Contáctanos hoy mismo y asegura tu próxima gran inversión!",True,good,False,False,2908.0,False,False,True,False,[],False,False,189000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle de San Claudio,Destacado,,,,,,,,
108397376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/96/90/1343095125.webp,37,,375000.0,chalet,sale,173.0,,4,3,CL LARRANO,Madrid,San Lorenzo de El Escorial,La Pizarra,es,,40.6218376,-4.1159892,False,https://www.idealista.com/inmueble/108397376/,"¡Descubre este impresionante chalet adosado para entrar en la encantadora urbanización de San Lorenzo de El Escorial! Con una superficie construida de 173 m², esta vivienda se distribuye en tres plantas más un práctico garaje. En la planta baja, te recibe un amplio salón con chimenea, ideal para disfrutar de momentos acogedores, que da acceso a un patio privado con vistas al campo. La cocina está completamente equipada y también encontrarás un aseo en esta planta. Subiendo a la primera planta, encontrarás tres luminosos dormitorios, uno de ellos con baño en suite, perfecto para mayor comodidad. Además, hay un segundo baño que da servicio a los otros dos dormitorios. La segunda planta cuenta con una buhardilla que ofrece la posibilidad de crear un cuarto de baño adicional, brindando aún más versatilidad a este hogar. El sótano incluye un garaje, un trastero y una leñera, lo que proporciona un amplio espacio de almacenamiento. Este chalet destaca por sus excelentes acabados y su diseño cuidado, con ventanas de climalit de aluminio y puertas de madera maciza. Los suelos de porcelánico en baños y escaleras, junto con el gres en otras áreas, añaden un toque de elegancia. La casa es exterior y se beneficia de una abundante luz natural, creando un ambiente cálido y acogedor. La urbanización cuenta con piscina, ideal para disfrutar del verano. Con calefacción gas natural y sistema de alarma, esta propiedad combina confort y seguridad. ¡No pierdas la oportunidad de vivir en este maravilloso chalet adosado!",False,good,False,,2168.0,False,False,False,False,[],False,False,375000.0,€,chalet,"La Pizarra, San Lorenzo de El Escorial",Chalet adosado en Cl Larrano,Destacado,,,,terracedHouse,06528,,True,True
108269195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/fc/d9/1339072574.webp,45,1,314500.0,flat,sale,94.0,True,3,1,Barrio Casco Antiguo,Madrid,Leganés,Centro,es,Casco Antiguo,40.3271803,-3.7674242,False,https://www.idealista.com/inmueble/108269195/,"¡Vive o invierte en el corazón de Leganés! Piso en pleno casco histórico, entre la Plaza de España y la Plaza Fuente Honda Se vende vivienda ubicada en una de las zonas más emblemáticas y con mayor encanto de Leganés: el casco antiguo. Situada estratégicamente junto a la Plaza Fuente Honda, este inmueble ofrece una calidad de vida excepcional, rodeado de historia, tradición y todos los servicios. A solo 5 minutos caminando del Campus de la Universidad Carlos III, y a 7 minutos de la estación Leganés Central (Metro Sur y Cercanías Renfe), con conexión directa a Madrid. Además, está próximo al Hospital Universitario Severo Ochoa, zonas verdes, supermercados, colegios y centros culturales. Ideal como inversión: por su ubicación y distribución, es perfecto para alquilar por habitaciones a estudiantes universitarios, con alta demanda garantizada durante todo el curso académico. Zona tranquila, peatonal y muy bien comunicada. También es una excelente opción para vivir, en un entorno con encanto, vida de barrio y una amplia oferta de ocio y gastronomía. Sin honorarios al comprador ¡No dejes pasar esta oportunidad única de vivir o invertir en el auténtico centro de Leganés!",True,good,False,True,3346.0,True,False,False,False,[],False,False,314500.0,€,flat,"Casco Antiguo, Leganés",Piso,Destacado,,,,,EXP09882,,,
108701442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/ba/94/1352569617.webp,18,1,1240000.0,flat,sale,167.0,True,3,4,paseo de la Reina Cristina,Madrid,Madrid,Retiro,es,Jerónimos,40.4070748,-3.6786734,False,https://www.idealista.com/inmueble/108701442/,"� EXCLUSIVA VIVIENDA JUNTO AL RETIRO – DISEÑO, LUZ Y CONFORT A MEDIDA � 1.240. 000 € | 167 m² construidos | 3 dormitorios en suite + aseo | Garaje | Paseo de María Cristina, Madrid Descubre esta espectacular propiedad en una de las zonas más privilegiadas de la capital: el codiciado Paseo de María Cristina, a solo unos pasos del Parque del Retiro. Una vivienda única por ubicación, distribución y calidad, ideal para quienes buscan estilo, amplitud y funcionalidad en el corazón de Madrid. ✨ DETALLES QUE MARCAN LA DIFERENCIA � Reforma integral de altísimo nivel. Se ha renovado completamente toda la vivienda: instalaciones eléctricas e hidráulicas nuevas, carpintería de diseño, suelos de alta gama, iluminación LED, cerramientos de calidad y acabados premium. �️ Espacios amplios, modernos y bien conectados: listos para entrar a vivir sin preocuparse por nada. �️ Tres amplios dormitorios, todos con baños en suite, diseñados para ofrecer máxima privacidad y comodidad. � Aseo de cortesía, ideal para invitados. �️ Gran salón-comedor con cocina americana integrada: un espacio abierto, elegante y muy luminoso, gracias a sus grandes ventanales exteriores. �️ Cocina de diseño completamente equipada, integrada con elegancia en la zona de día. � Cuarto de lavandería independiente, aportando orden y practicidad al día a día. � Plaza de garaje incluida, un auténtico lujo en esta zona. Primera planta exterior, con excelente luz natural y orientación privilegiada. � UBICACIÓN PREMIUM – PASEO DE MARÍA CRISTINA Una de las calles más elegantes y residenciales del distrito Retiro. Tranquilidad, zonas verdes, servicios de primer nivel, colegios internacionales y excelente conexión con el centro financiero y cultural de Madrid. � Disponible para entrar a vivir. � Ideal para familias, inversores o compradores exigentes que buscan una propiedad sólida, moderna y con una ubicación incomparable. � Solicita tu visita privada. Este hogar es mucho más que una vivienda: es una oportunidad única de vivir Madrid con estilo. Tu hogar de ensueño en las mejores ubicaciones. En nuestra inmobiliaria boutique, seleccionamos residencias únicas para clientes únicos como tú.",False,good,False,True,7425.0,False,False,False,False,[],False,False,1240000.0,€,flat,"Jerónimos, Madrid",Piso en paseo de la Reina Cristina,Destacado,,,,,2645,,True,True
108656618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/45/7f/1355984443.webp,33,4,435000.0,flat,sale,166.0,True,3,2,Dehesa Vieja-Puente Cultural,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5597722,-3.6171638,False,https://www.idealista.com/inmueble/108656618/,"MOREHOUSE Real Estate presenta esta espaciosa y luminosa vivienda ubicada en una de las zonas más modernas y con mayor proyección de San Sebastián de los Reyes: Dehesa Vieja – Puente Cultural. Esta vivienda de 166 m² construidos consta de 3 dormitorios, 2 baños, garaje y trastero, y ofrece una combinación perfecta de amplitud, luminosidad y confort en un entorno pensado para disfrutar en familia. La propiedad destaca por su excelente estado de conservación y por una distribución funcional que potencia cada metro cuadrado. Al acceder a la vivienda, le recibe un hall que da paso a un salón-comedor muy luminoso, con ventanales que inundan el espacio de luz natural durante todo el día; cocina independiente con tendedero. La estancia es ideal para crear una zona de estar acogedora, perfecta tanto para la vida diaria como para recibir invitados. Los tres dormitorios cuentan con armarios empotrados y buena entrada de luz. El dormitorio principal incluye baño en suite, ofreciendo un espacio privado y cómodo. Y otro baño completo que da servicio a las otras dos habitaciones. Los acabados son modernos y neutros, lo que facilita la personalización del espacio según tus gustos. Además, el edificio cuenta con ascensor y zonas comunes bien mantenidas, en un entorno residencial seguro y tranquilo. La vivienda incluye plaza de garaje y trastero en el mismo edificio, lo que aporta comodidad y funcionalidad adicional, especialmente en una zona donde el aparcamiento es muy valorado. En resumen, se trata de una vivienda diseñada para disfrutar del espacio y la luz, con una distribución equilibrada, un estado impecable y una ubicación inmejorable en una de las zonas con mayor desarrollo residencial del norte de Madrid. Vivienda actualmente en proceso de gestión administrativa para obtener el certificado necesario que permitirá su venta. Esta gestión ya ha sido solicitada por la propiedad y está en trámite con el organismo competente.  El precio publicado está condicionado a la finalización de este proceso. Para más información detallada sobre el estado actual del expediente, no dudes en consultarnos directamente. Dehesa Vieja es una zona residencial en pleno desarrollo, muy demandada por familias gracias a su excelente calidad de vida. Ofrece todo tipo de servicios a pocos minutos a pie, como supermercados, farmacias, centros educativos, restaurantes, instalaciones deportivas y zonas verdes. Además, la zona está perfectamente conectada mediante Cercanías, Metro y autobuses, y cuenta con un acceso rápido a las principales vías como la A-1 y la M-50. En definitiva, se trata de una vivienda amplia, cómoda y bien ubicada, ideal para quienes buscan tranquilidad sin renunciar a la cercanía con Madrid. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, también tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión no dude en contactar con nosotros.",True,good,False,True,2620.0,True,False,True,False,[],False,False,435000.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso,Destacado,,,,,MH1121,,True,True
102704507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/c1/4b/1351432821.webp,27,6,368000.0,flat,sale,96.0,True,3,2,calle Antonio Romero,Madrid,Madrid,Carabanchel,es,Abrantes,40.3728527,-3.7310264,False,https://www.idealista.com/inmueble/102704507/,"HOUSE MADRID Real Estate pone a su disposición esta estupenda vivienda 6ª planta exterior con tres dormitorios y dos baños en urbanización privada en la calle Antonio Romero.   La vivienda se distribuye en salón independiente, cocina con tendedero, tres dormitorios (el principal en suite con su propio baño) y segundo baño de uso general. El inmueble está en muy buen estado, paredes lisas y en algunos espacios con papel pintado decorativo. La vivienda transmite serenidad y bienestar por la calidez de los materiales y decoración. Vivienda con doble orientación, este y oeste, por lo que la ventilación natural está garantizada.   La vivienda ha tenido mejoras desde su construcción, el baño del dormitorio principal completamente reformado con materiales de calidad, en el aseo se ha cambiado el plato de ducha, el suelo de la vivienda ha sido cambiado en su totalidad con tarima de mejor calidad y molduras de armarios empotrados. Dispone de una amplia plaza de garaje situada junto a la puerta de acceso al ascensor incluida en el precio. NO DISPONE DE CUARTO TRASTERO. Urbanización privada con servicio de conserjería, esta urbanización NO DISPONE DE PISCINA ni de instalaciones polideportivas.    El inmueble está ubicado en una zona residencial consolidada con todos los servicios e inmejorable comunicación tanto en transporte público (metro y bus) como salidas a diferentes autovías (M-40, A-42 y A-4), próximo a todos los comercios y servicios necesarios para la vida diaria y el ocio, cercano al C. C. Islazul y con un Mercadona frente a la finca. Rodeado de zonas verdes junto al gran Parque de la Emperatriz María de Austria.    No dude en ponerse en contacto con nosotros y reservar una cita para visitarlo. La entrega de esta vivienda será a partir del 15 de diciembre de 2025.",False,good,False,True,3833.0,True,False,False,False,[],False,False,368000.0,€,flat,"Abrantes, Madrid",Piso en calle Antonio Romero,Destacado,,,,,819-00362,,True,True
108627139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/e6/ba/1353456556.webp,28,1,800000.0,flat,sale,103.0,True,3,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4176722,-3.7101625,False,https://www.idealista.com/inmueble/108627139/,"Espectacular inmueble con 6 fantásticos balcones a la calle, la propiedad al hacer esquina cuenta con dos orientaciones Sur y Este, lo que permite que la vivienda sea luminosa durante todo el día.  Ubicada en una primera planta, cuenta con tres habitaciones, un cuarto de baño, y ascensor en la finca. A la hora de hacer la reforma puede adecuarla al gusto y medida de cada uno según sus necesidades. El inmueble al estar en pleno de centro de Madrid es ideal tanto para primera vivienda por cercanía a colegios, supermercados, plazas, parada de autobuses, metros y como inversión por su alta rentabilidad, al estar rodeada de la Gran Vía, Plaza de Callao, Puerta Sol, Opera, Palacio Real, Teatro Real, entre otros.  Ofrece un gran potencial para reformar de acuerdo a los gustos y necesidades de cada uno. Calefacción por gas natural. Suelos de parque ITE pasada. ¡No dejes pasar esta oportunidad! MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",False,good,False,True,7767.0,True,False,False,False,[],False,False,800000.0,€,flat,"Palacio, Madrid",Piso,Destacado,850000.0,50000.0,6.0,,PD18,,,
108229205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/98/fb/1337787130.webp,40,,615000.0,chalet,sale,288.0,,4,2,calle San Juan Bautista,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,,40.4889363,-4.0296892,False,https://www.idealista.com/inmueble/108229205/,"Chalet independiente en una de las mejores urbanizaciones de Valdemorillo Se vende espectacular chalet independiente situado en una de las urbanizaciones más tranquilas de Valdemorillo, con vigilancia 24h, entorno natural privilegiado y excelente comunicación con Madrid. La vivienda principal se distribuye en dos plantas y destaca por su funcionalidad, luminosidad y vistas despejadas al amanecer desde una amplia terraza ideal para disfrutar del entorno natural. En la primera planta encontramos un acogedor salón de grandes dimensiones, tres dormitorios, un baño completo y cocina con salida directa al exterior. Todos los espacios cuentan con buena iluminación natural y están pensados para ofrecer el máximo confort. La segunda planta es una auténtica vivienda independiente. Dispone de salón, cocina equipada, un dormitorio y un baño completo, lo que aporta gran versatilidad a la propiedad. El chalet se ubica sobre una parcela que permite disfrutar de la tranquilidad, la privacidad y el aire libre. Ideal tanto como residencia habitual como para escapadas de fin de semana a pocos minutos de Madrid. Una oportunidad única en una ubicación inmejorable. ¡Ven a visitarlo y déjate enamorar por su entorno y posibilidades!",False,good,False,,2135.0,False,False,False,False,[],False,False,615000.0,€,chalet,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle San Juan Bautista,Destacado,,,,independantHouse,,,True,True
108182471,,0,,342900.0,chalet,sale,118.0,,3,3,"calle Gran Vía, 12",Madrid,Camarma de Esteruelas,,es,,40.5440284,-3.3792433,True,https://www.idealista.com/obra-nueva/108182471/,"'a13ª y última fase a la venta! Chalets sostenibles alta calificación energética (suelo radiante refrescante mediante aerotermia) y excelentes calidades.  CALIDAD: Además de sus excelentes distribuciones, cuenta con exquisitas calidades como un sistema energético por aerotermia en el que se extrae del aire gran parte de la energía que se necesita además del suelo radiante refrescante, que emite calor en invierno y frío en verano. HOGARIZA: Con hogariza vas a poder PERSONALIZAR TU CASA A TU GUSTO. Puedes elegir entre magníficas opciones SIN COSTE ADICIONAL para que puedas crear un hogar único para ser feliz. SOSTENIBILIDAD: Nos preocupamos por la sostenibilidad y diseñamos tu vivienda en Gran Vía Camarma adaptando las soluciones constructivas más innovadoras para proporcionar un alto grado de sostenibilidad en la edificación y en el mantenimiento cotidiano.  UBICACIÓN: Gran Vía Camarma se encuentra en una ubicación privilegiada, a tan sólo 5 minutos de Alcalá de Henares con una excelente comunicación de carreteras a través de las vías A-2, R-2, M-116 y M-119 además de transporte público (líneas de autobús 251 y 255). Un lugar ideal para vivir con todos los servicios a tu alcance: comercios de proximidad y supermercados, centro de salud, escuelas infantiles, colegios, instituto, polideportivo y piscina municipal, etc. Las imágenes de interiores son ilustrativas con respecto a las calidades y corresponde a otras viviendas construidas. Incluye infografías de otras promociones del grupo, correspondientes a la Fase 2 de Gran Vía Camarma. Consultar la memoria de calidades en la oficina.",False,,True,,2906.0,False,False,False,False,[],False,False,342900.0,€,chalet,Camarma de Esteruelas,"Chalet adosado en calle Gran Vía, 12",Destacado,,,,terracedHouse,114082,False,,
108388725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/56/01/1342633631.webp,20,2,225000.0,flat,sale,75.0,True,3,1,calle de José Zorrilla,Madrid,Coslada,Barrio de la Estación,es,,40.4394269,-3.5341901,False,https://www.idealista.com/inmueble/108388725/,"SM HOMES Gestión Inmobiliaria, ofrece en exclusiva, estupenda vivienda en Coslada. Se vende fantástico piso en Coslada, ideal para familias o como inversión. La vivienda cuenta con un salón amplio y luminoso, también consta con aire acondicionado con bomba de frío y calor, lo que garantiza confort durante todo el año. Dispone de 3 habitaciones, ideales como dormitorios, despacho o espacios polivalentes, y 1 baño completo con práctico plato de ducha. Ubicado en una zona tranquila y bien comunicada, cerca de todos los servicios: supermercados, transporte público, colegios y parques. ¡No dejes pasar esta oportunidad! Contacta para más información o concertar una visita. No pierda la oportunidad de venir a verlo, estaremos encantados de ayudarle, puede encontrarnos en la Calle Venezuela número 11, Coslada.",True,good,False,False,3000.0,False,False,True,False,[],False,False,225000.0,€,flat,"Barrio de la Estación, Coslada",Piso en calle de José Zorrilla,Destacado,230000.0,5000.0,2.0,,,,,
108692812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/9e/d2/1353690619.webp,43,6,850000.0,flat,sale,140.0,True,3,2,calle de Estanislao Pérez Pita s/n,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4891894,-3.609459,True,https://www.idealista.com/inmueble/108692812/,"Establés inmobiliaria abogados, vende fabuloso piso en valdebebas. El inmueble tiene una superficie de 100 metros útiles distribuidos en. Amplio y muy luminoso salon comedor con bonita terraza. Bonita y espaciosa cocina totalmente equipada con terraza tendedero. Tres dormitorios (anteriormente cuatro). Dormitorio principal de grandes dimensiones con vestidor; baño en suite con bañera jacuzzi y plato de ducha con columna hidromasaje totalmente independiente. Segundo cuarto de baño muy amplio con amplio plato de ducha. Aire acondicionado por conductos en toda la vivienda. Dos grandes plazas de garaje. Trastero. Urbanización con servicio de conserjería 365 días del año, 24 horas, piscina, gimnasio, sala de reuniones y fiestas, pista de paddel, zonas infantiles! Urbanización en una de las mejores zonas de valdebebas. Próximo a ciudad deportiva del real madrid. Rodeado de colegios, escuela infantil, supermercados y todo lo necesario para nuestra vida cotidiana. Para cualquier consulta o realizar una visita no dude en contactar con Miguel Angel 6 7 5 1 8 1 5 8 9.",False,good,False,True,6071.0,False,False,False,False,[],False,False,850000.0,€,flat,"Valdebebas - Valdefuentes, Madrid",Piso en calle de Estanislao Pérez Pita s/n,Destacado,,,,,Mar 7.25,,True,True
107379819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/6b/3b/1311198156.webp,44,7,1150000.0,flat,sale,120.0,True,4,2,"calle de Alcántara, 35",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4292208,-3.6743343,True,https://www.idealista.com/inmueble/107379819/,"¡Oportunidad única en la calle Alcántara! Este espacioso piso de 120 m² construidos te ofrece la posibilidad de crear el hogar de tus sueños en una ubicación privilegiada. Situado en la séptima planta de un edificio moderno, cuenta con dos ascensores, portero físico y acceso adaptado para personas con movilidad reducida. La vivienda, que necesita reforma, tiene una distribución actual de 4 dormitorios, incluyendo uno de servicio, y 2 baños. Sin embargo, su gran potencial te permite rediseñarla para obtener dos baños completos y un aseo. Disfruta de una terraza en el salón con orientación sur, perfecta para relajarte al sol. Además, dispone de calefacción central por gas natural y aire acondicionado para tu máximo confort durante todo el año. Incluye una plaza de garaje por concesión municipal, lo que añade un valor extra a esta propiedad. Con un precio competitivo de 1.150. 000 euros, esta es tu oportunidad para invertir en una vivienda con infinitas posibilidades de personalización en una de las zonas más cotizadas de la ciudad. ¡No la dejes escapar!",False,renew,False,True,9583.0,True,False,False,False,[],False,False,1150000.0,€,flat,"Lista, Madrid","Piso en calle de Alcántara, 35",Destacado,,,,,ALCANTARA,,True,True
107272434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/e9/ef/1308085200.webp,21,4,1400000.0,penthouse,sale,123.0,True,3,4,travesía del Conde Duque s/n,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4261614,-3.7106538,True,https://www.idealista.com/inmueble/107272434/,"¡Descubre el ático de tus sueños en pleno corazón de la ciudad! Este impresionante ático, ubicado en un edificio histórico de 1900, ha sido recién reformado para ofrecerte el máximo confort y estilo. A tan solo unos pasos del Centro Cultural Conde Duque y a una calle del majestuoso Palacio de Lira, disfrutarás de una ubicación inmejorable.  La vivienda cuenta con una amplia área social donde la cocina integrada se convierte en el centro de reuniones. Las tres habitaciones, todas con baño en suite, garantizan privacidad y comodidad. El dormitorio principal es un verdadero oasis con su zona de vestidor independiente y un encantador balcón que da a la calle. Además, la propiedad se entrega amueblada, lista para que te instales sin preocupaciones. La iluminación LED y el sistema de climatización por conductos aseguran un ambiente acogedor en cualquier estación del año. Con 123 m² construidos, armarios empotrados que maximizan el espacio de almacenamiento y una orientación norte-sur que permite una excelente entrada de luz natural. Situado en la planta 4 de un edificio con ascensor, este ático es la combinación perfecta de historia y modernidad. ¡No pierdas la oportunidad de convertirlo en tu hogar!",False,good,False,True,11382.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Malasaña-Universidad, Madrid",Ático en travesía del Conde Duque s/n,Destacado,,,,penthouse,,,,
