propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108682729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d8/b8/1213525680.webp,13,251800.0,flat,sale,95.0,3,2,calle Estrella Denébola s/n,Madrid,Parla,Parla Este,es,40.2275247,-3.7509102,True,https://www.idealista.com/obra-nueva/108682729/,"Tiene 2 plazas de garaje. Aires de Parla. Una promoción de vivienda VPPL de 2 y 3 dormitorios ubicada en Parla, Madrid. La parcela se encuentra ubicada en Esquina C/Estrella Denébola con C/ de la Osa Mayor, una ubicación privilegiada en el municipio, por su proximidad a la parada del tranvía que recorre Parla a menos de 3 minutos. A menos de 5 minutos se encuentra la parada de autobús de la línea 469 a con conexión directa a Madrid. La localización permite alcanzar rápidamente las carreteras y autopistas como la M-408 a 4 minutos que comunican Parla con Madrid y otros municipios. La promoción dispone de 178 viviendas, 7 viviendas adaptadas y más de 4.000 m² de zonas ajardinadas, además de una serie de zonas comunes para disfrutar de grandes momentos en tu propia casa.   Características básicas:  El proyecto consta de plantas bajas con jardín y cuatro alturas donde se distribuyen viviendas de 2 y 3 dormitorios que cuentan con amplias terrazas. El cuidado diseño crea hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean los edificios. Una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargados del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda.   Zonas comunes:  Aires de Parla cuenta con un gran jardín de más de 4.000m2 que envuelven los dos volúmenes viviendas con un diseño único en un entorno espectacular y con cuidado emplazamiento con vistas a un entorno natural. La promoción cuenta con una piscina de 90m2 con iluminación nocturna rodeada de un gran solárium, un lugar donde relajarse con familiares y amigos.",False,newdevelopment,True,False,2651.0,True,False,False,False,[],False,False,251800.0,€,True,True,flat,,"Parla Este, Parla",Piso en calle Estrella Denébola s/n,Tipo 4 3D,4,True,,True,,,,
102509169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/92/69/1157963518.webp,34,879000.0,flat,sale,87.0,2,2,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4335361,-3.6823529,False,https://www.idealista.com/inmueble/102509169/,"En el distrito de Salamanca ÚNICA Inmobiliaria comercializa esta bonita vivienda recientemente reformada y totalmente amueblada. De diseño funcional y moderno, se ubica en una sexta planta interior a patio de manzana, con mucha luminosidad. Portal representativo de la época.  87 m² distribuidos en hall de entrada, salón con cocina incorporada, dos dormitorios, el principal con baño en suite, y otro baño completo más.  Todos los detalles se han cuidado mucho y se han optimizado los espacios, que gracias a la distribución, dan la sensación de amplitud.  En el sistema de iluminación también se han esmerado, con cantidad de luces indirectas para dar sensación de calidez. Esta vivienda representa la oportunidad de residir en una de las zonas más demandadas de la ciudad o una gran inversión por la exclusividad del Barrio de Salamanca.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,,10103.0,False,False,False,False,[],False,False,879000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Diego de León,425694,6,False,Castellana,True,,,,
108890066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/ec/5f/1358055552.webp,39,715000.0,flat,sale,106.0,4,3,avenida de Bruselas,Madrid,Madrid,Barrio de Salamanca,es,40.4381273,-3.6655681,False,https://www.idealista.com/inmueble/108890066/,"Ponemos a la venta esta espaciosa vivienda exterior ubicada en la prestigiosa Avenida de Bruselas, en pleno corazón del barrio Parque de las Avenidas (distrito de Salamanca, Madrid). Una segunda planta con ascensor, luminosa y con gran potencial, ideal para quienes buscan diseñar su hogar a medida en una de las zonas más demandadas de la capital. Distribución actual: 4 dormitorios, dos de ellos dobles 3 baños, uno actualmente adaptado como zona de cocina Salón comedor muy luminoso, con la terraza original incorporada al espacio interior Cocina independiente Armarios empotrados en dos de las habitaciones y en el pasillo La vivienda se encuentra para reformar, ofreciendo múltiples posibilidades de redistribución y aprovechamiento del espacio, con grandes ventanales y orientación exterior que garantiza luz natural durante todo el día. Características destacadas: Segunda planta exterior Finca con ascensor Terraza incorporada al salón (más superficie útil) Estancias amplias y bien proporcionadas Excelente potencial para personalizar al gusto Calefacción central Portero fisico Ubicación inmejorable: Situada en una de las avenidas más residenciales y tranquilas de Madrid, rodeada de zonas verdes, colegios, centros deportivos, comercio local y todos los servicios necesarios. Perfectamente comunicada mediante transporte público: � Metro Parque de las Avenidas (Línea 7) � Varias líneas de autobús � Acceso rápido a M-30 y principales vías de entrada y salida de la ciudad � No dejes pasar esta oportunidad única de invertir o vivir en una zona privilegiada de Madrid. Contáctanos para más información o para concertar una visita.",True,renew,False,,6745.0,True,False,True,False,[],False,False,715000.0,€,,,flat,,"Guindalera, Madrid",Piso en avenida de Bruselas,TRV2319,2,True,Guindalera,True,,,,
108407999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/62/41/1345569011.webp,40,1950000.0,duplex,sale,157.0,2,2,calle de Fernando VI,Madrid,Madrid,Centro,es,40.4238159,-3.6972737,False,https://www.idealista.com/inmueble/108407999/,"¡Vive en un hogar de ensueño! Se vende espectacular ático dúplex súperluminoso en el Edificio Lamarca, la antigua Fábrica de Carruajes de Madrid, un edificio emblemático construido en 1902 y completamente restaurado en 2017. Ubicado en el barrio de Chueca, una de las zonas más vibrantes y exclusivas de la ciudad, a pocos minutos de las estaciones de metro Alonso Martínez y Tribunal. Originalmente de 3 dormitorios, ha sido reformado para ofrecer un espacio más amplio y luminoso con 2 dormitorios, uno de ellos en la planta alta. Dispone de armarios empotrados, 2 baños completos y una cocina de diseño completamente equipada con electrodomésticos Miele a estrenar, una firma de primerísima calidad, reconocida por su excelencia en innovación, rendimiento y durabilidad. Además, cuenta con una plaza de garaje muy amplia y de excelente acceso, disponible de manera opcional por 70.000 €, un valor añadido en una zona donde el aparcamiento es un bien escaso. Un hogar donde el lujo y la comodidad van de la mano Esta vivienda destaca por sus acabados de máxima calidad, combinando elegancia y tecnología para un confort inigualable: •Suelos de tarima, que aportan calidez y sofisticación a cada estancia. •Sistema domótico integral, permitiendo el control inteligente de la iluminación, climatización y seguridad. •Estores eléctricos, que regulan la luz con un solo toque, brindando privacidad y confort en cualquier momento del día. •Carpintería de aluminio en puertas de paso y armarios, una fusión de diseño contemporáneo y durabilidad. •Calefacción por suelo radiante y aire acondicionado, para disfrutar de la temperatura perfecta en todas las estaciones. Extras que marcan la diferencia •Ascensor, para un acceso cómodo y sin barreras. •Amplio trastero, ideal para almacenamiento adicional sin renunciar al espacio en la vivienda. •Servicio de portería, que garantiza seguridad y atención personalizada. •Vídeoportero de última generación, controlado desde el panel domótico, para una gestión sencilla y segura de las visitas. Ubicado en un enclave único en la segunda planta, este ático ofrece un diseño exclusivo, una luminosidad excepcional y una atmósfera de sofisticación en un entorno privilegiado. Para más información o concertar una visita, ¡contáctanos!",True,good,False,,12420.0,False,False,False,False,[],False,False,1950000.0,€,True,False,flat,duplex,"Chueca-Justicia, Madrid",Dúplex en calle de Fernando Vi,a16070d4-40d0-4e8a-9b72-3577036097a8,2,True,Chueca-Justicia,True,70000.0,,,
108704589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/e7/62/1352727593.webp,5,1100000.0,flat,sale,164.0,3,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4181972,-3.6991528,False,https://www.idealista.com/inmueble/108704589/,"Descubre este exclusivo piso de lujo en el corazón de Madrid, situado en el emblemático barrio de Sol, una de las zonas más vibrantes y codiciadas de la capital. Con una superficie de 164 m², esta vivienda reformada con acabados de alta calidad combina elegancia, confort y una ubicación inmejorable. Dispone de 3 amplios dormitorios y 1 despacho, 2 baños completamente renovados, una cocina funcional y moderna, y un luminoso salón independiente orientado al este, que garantiza una entrada de luz natural espectacular durante todo el día. El suelo de parquet, los detalles cuidados y la orientación hacen de este inmueble un espacio cálido y acogedor. Entre las características de esta propiedad destacan la calefacción central, el aire acondicionado y un portal de lujo con ascensor. El edificio, construido en 1940, ha sido reformado para ofrecer todas las comodidades de la vida moderna sin perder su esencia histórica. Además, cuenta con portero automático, garantizando seguridad y comodidad. El barrio de Sol es uno de los más emblemáticos de Madrid. Vivir aquí significa estar rodeado de historia, cultura y entretenimiento. A pocos pasos encontrarás la Puerta del Sol, la Plaza Mayor, y una amplia oferta de teatros, restaurantes y boutiques exclusivas. También disfrutarás de una excelente conexión con el resto de la ciudad gracias a las líneas de metro 1, 2 y 3 (estación Sol), así como las líneas de cercanías C3 y C4. En cuanto a transporte en superficie, las líneas de autobús 3, 50 y 51 tienen paradas cercanas. Para las familias, el Colegio Público San Ildefonso se encuentra a menos de 2 kilómetros, ofreciendo una opción educativa de calidad en las inmediaciones. Si buscas opciones de compras y ocio, el centro comercial El Corte Inglés de Preciados está a pocos minutos caminando, añadiendo aún más comodidad a esta ubicación privilegiada. Desde 1983, GILMAR se ha consolidado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos está comprometido con ofrecer un servicio excepcional y personalizado, adaptado a las necesidades de cada cliente. Si deseas más información sobre este inmueble, no dudes en ponerte en contacto con nuestro equipo de la oficina de Centro. Por favor, facilita la referencia AG2098521 para que podamos atenderte de manera más ágil y precisa. ¡Estamos aquí para ayudarte!",False,good,False,,6707.0,True,False,False,False,[],False,False,1100000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso,AG2098521,2,True,Chueca-Justicia,True,,,,
108774790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/8d/1d/1354757860.webp,4,1150000.0,flat,sale,132.0,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4149133,-3.6944865,False,https://www.idealista.com/inmueble/108774790/,"GILMAR Consulting Inmobiliario pone a su disposición exclusiva vivienda en el centro de Madrid. Con una ubicación privilegiada, este inmueble ofrece todas las comodidades y servicios necesarios para disfrutar de la vida en la ciudad. Con una superficie de 132 m2, este piso cuenta con 2 amplios dormitorios y 2 baños completos. La distribución original incluía 3 dormitorios, pero se ha adaptado para ofrecer espacios más amplios y luminosos. Gracias a su ubicación en la última planta del edificio, esta vivienda se beneficia de una gran cantidad de luz natural en todas las estancias. La cocina, de diseño moderno y funcional, está completamente equipada con electrodomésticos de alta gama. El salón-comedor, de generosas dimensiones, es el lugar perfecto para relajarse y disfrutar de momentos de ocio en un ambiente acogedor. El piso cuenta con calefacción individual de gas natural, lo que garantiza un ambiente cálido y confortable durante todo el año. Además, dispone de ascensor y portero automático/físico para garantizar la máxima seguridad y comodidad. GILMAR es una reconocida compañía inmobiliaria con más de 30 años de experiencia en el sector. Nuestro equipo de expertos está comprometido en ayudarte a encontrar la casa de tus sueños.",False,good,False,,8712.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso,AG2046281,4,True,Huertas-Cortes,True,,,,
108825602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/0f/74/1356240041.webp,21,440000.0,flat,sale,53.0,2,2,"calle de la Palma, 34",Madrid,Madrid,Centro,es,40.4264329,-3.7045766,True,https://www.idealista.com/inmueble/108825602/,"ESPECTACULAR PISO REFORMADO EN MADRID CON INCREIBLE UBICACIÓN. ¡ESTA SEMANA BAJADA DE PRECIO! Increíble piso de lujo totalmente reformado en 1ª planta interior con ascensor. Ubicado en una de las zonas más privilegiadas de la ciudad Cuenta con paradas de metro al lado (San Bernardo. ) y bus al lado, asi como todo tipo de servicios: supermercados (BM, Carrefour express, Mercadona, Dia. ), restaurantes, farmacias, hospitales, centros comerciales, colegios, etc. Desde el piso se accede con facilidad a todas las direcciones ( Moncloa, M-30, . ) VIVE EN UNA DE LAS MEJORES ZONAS DE MADRID. La vivienda de 55m2 se distribuyen en: Salón, cocina equipada con todos los electrodomésticos, dispone de 2 habitaciones  y 2 baños completos reformados. Cabe destacar sus detalles y equipamientos: Baños completos. Cocina completamente amueblada y equipada. Cerramientos de alta calidad con ventanas climalit. NO DUDES EN CONCERTAR VISITA Y CONOCER LA CASA DE TUS SUEÑOS. ESTAMOS ENCANTADOS DE ATENDERTE. Mario Benítez.",True,good,False,,8302.0,True,False,False,False,[],False,False,440000.0,€,,,flat,,"Malasaña-Universidad, Madrid","Piso en calle de la Palma, 34",,1,False,Malasaña-Universidad,True,,445000.0,5000.0,1.0
107849727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/68/14/1337874301.webp,30,270000.0,flat,sale,69.0,3,3,calle de Sánchez Preciado,Madrid,Madrid,Moncloa,es,40.4599633,-3.710122,False,https://www.idealista.com/inmueble/107849727/,"PISO IDEAL PARA INVERSORES CON ALTA RENTABILIDAD: las tres unidades ya se encuentran alquiladas. Descubre esta excelente OPORTUNIDAD DE INVERSION EN VALDEZARZA, Moncloa-Aravaca, Madrid. Se trata de una vivienda dividida en tres habitaciones completamente independientes, cada una con acceso a una cocina y un baño compartidos. Actualmente, las tres unidades están alquiladas, lo que garantiza una rentabilidad inmediata. Cada estancia se entrega amueblada, lista para continuar generando ingresos desde el primer momento. El inmueble dispone de aire acondicionado, asegurando el confort de los inquilinos durante todo el año, especialmente en los meses más calurosos. Una propiedad bien acondicionada, funcional y lista para inversores que buscan obtener rendimiento desde el inicio. Para más información sobre la rentabilidad, no dudes en consultarnos. Situado en Valdezarza, una zona residencial tranquila dentro del distrito de Moncloa-Aravaca. Con buenas conexiones mediante transporte público y acceso rápido al centro de Madrid, este barrio combina serenidad con una excelente oferta de servicios, comercios y zonas verdes. Una localización atractiva tanto para residentes como para inversores.",True,good,False,,3913.0,False,False,False,False,[],False,False,270000.0,€,,,flat,,"Valdezarza, Madrid",Piso en calle de Sánchez Preciado,d1a73332-8b86-4d08-a1c0-18ac26e0b30e,bj,True,Valdezarza,False,,,,
108716876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/60/f9/1353014992.webp,13,218000.0,flat,sale,83.0,2,2,Parcela A4-C3 s/n,Madrid,Madrid,Villa de Vallecas,es,40.3444375,-3.6116875,True,https://www.idealista.com/obra-nueva/108716876/,"SIRIO Valdecarros – Tu nuevo hogar en el futuro de Madrid  EXCLUSIVAMENTE PARA PERSONA CON MOVILIDAD REDUCIDA 95 viviendas VPPL en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos urbanísticos más ambiciosos e innovadores de Madrid: Valdecarros. Promovido por SIRIO DESARROLLOS DEL ESTE I S. COOP. MAD. , en la parcela A4-C3.  Un barrio en crecimiento con futuro verde  Valdecarros será uno de los pulmones verdes de Madrid, con más de 700 hectáreas dedicadas a zonas verdes —¡el equivalente a casi 500 campos de fútbol y 6 veces el Parque del Retiro! y más de 125 km de carril bici. Contará con todos los servicios necesarios para vivir cómodamente: colegios, guarderías, centros de salud, hospitales, instalaciones deportivas, grandes parques y zonas comerciales como La Gavia.  Conectividad y movilidad sin complicaciones  Ubicado entre las autovías M-31 y M-45, Valdecarros ofrece acceso rápido a la M-50, A-3 y excelentes conexiones mediante transporte público: autobuses de tránsito rápido al centro de Madrid, Atocha y el aeropuerto.  Espacios comunes y sostenibilidad  El residencial está diseñado para ofrecer calidad de vida, con zonas comunes que incluyen:   Jardines  Área infantil  Sala gourmet comunitaria  Piscina      Además, todas las viviendas están proyectadas con altas prestaciones energéticas, con calificación mínima B y posibilidad de alcanzar calificación A.",False,newdevelopment,True,False,2627.0,True,False,False,False,[],False,False,218000.0,€,True,True,flat,,"Valdecarros, Madrid",Piso en Parcela A4-c3 s/n,VT2.23,4,True,Valdecarros,True,,,,
108686585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/fb/74/1352132233.webp,15,274300.0,flat,sale,114.0,3,2,Parcela A4-C3 s/n,Madrid,Madrid,Villa de Vallecas,es,40.3444375,-3.6116875,True,https://www.idealista.com/obra-nueva/108686585/,"SIRIO Valdecarros – Tu nuevo hogar en el futuro de Madrid  95 viviendas VPPL en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos urbanísticos más ambiciosos e innovadores de Madrid: Valdecarros. Promovido por SIRIO DESARROLLOS DEL ESTE I S. COOP. MAD. , en la parcela A4-C3.  Un barrio en crecimiento con futuro verde  Valdecarros será uno de los pulmones verdes de Madrid, con más de 700 hectáreas dedicadas a zonas verdes —¡el equivalente a casi 500 campos de fútbol y 6 veces el Parque del Retiro! y más de 125 km de carril bici. Contará con todos los servicios necesarios para vivir cómodamente: colegios, guarderías, centros de salud, hospitales, instalaciones deportivas, grandes parques y zonas comerciales como La Gavia.  Conectividad y movilidad sin complicaciones  Ubicado entre las autovías M-31 y M-45, Valdecarros ofrece acceso rápido a la M-50, A-3 y excelentes conexiones mediante transporte público: autobuses de tránsito rápido al centro de Madrid, Atocha y el aeropuerto.  Espacios comunes y sostenibilidad  El residencial está diseñado para ofrecer calidad de vida, con zonas comunes que incluyen:   Jardines  Área infantil  Sala gourmet comunitaria  Piscina      Además, todas las viviendas están proyectadas con altas prestaciones energéticas, con calificación mínima B y posibilidad de alcanzar calificación A.",False,newdevelopment,True,False,2406.0,True,False,False,False,[],False,False,274300.0,€,True,True,flat,,"Valdecarros, Madrid",Piso en Parcela A4-c3 s/n,VT3.7,1,True,Valdecarros,True,,,,
108816297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/41/c4/1356956616.webp,31,315000.0,studio,sale,35.0,0,1,calle de Narváez,Madrid,Madrid,Retiro,es,40.418705,-3.6760442,False,https://www.idealista.com/inmueble/108816297/,"PRECIOSO Y MODERNO PISO EXTERIOR EN CALLE NARVÁEZ (IBIZA) Esta vivienda está situada en el prestigioso barrio de Ibiza (distrito de Retiro), a unos pasos del parque del Retiro. Se trata de una acogedora vivienda con mucho encanto, en una primera planta, orientación este, luminosa y con buenas vistas y en buen estado de conservación. Actualmente tiene una gran estancia diáfana con dos grandes ventanales con mucha luz natural, que puede compartimentarse fácilmente. La cocina está abierta lo que proporciona amplitud y comodidad. Está equipada con electrodomésticos y espacio de almacenaje. Tiene un baño completo con ventana. Como características de esta propiedad señalar la pintura lisa, suelo de tarima, calefacción individual eléctrica, ventanas de aluminio y una excelente ventilación. La finca donde está ubicada tiene ascensor y portero. Esta vivienda está situada en la mejor zona del barrio de Ibiza, a pocos metros del parque del Retiro, con todos los servicios a tu alcance: supermercados, hospitales, farmacias, colegios, sitios de ocio, bares, restaurantes y excelente comunicación con metro (L9 y L6) y varias líneas de autobuses muy cerca. Honorarios al comprador: 1%+ IVA Para ampliar información o concertar una visita no dude en contactar con nosotros, estaremos encantados de enseñárselo. ** La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores**.",False,good,False,,9000.0,True,False,False,False,[],False,False,315000.0,€,,,flat,studio,"Ibiza, Madrid",Estudio en calle de Narváez,IL-05223,1,True,Ibiza,True,,,,
103810621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/b0/c2/1200882252.webp,42,1595000.0,chalet,sale,499.0,4,5,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,40.4735379,-3.7355027,False,https://www.idealista.com/obra-nueva/103810621/,"RESIDENCIAL PUERTA DE ESPAÑA 10 chalets en Puerta de Hierro (Madrid) •100% Personalizables •Desenchufados de la red eléctrica •Casa Gastro Osborne •Accesibilidad •Diseño de interiores incluido •Fachada vanguardista de piedra natural •Ascensor y 2 plazas de aparcamiento •Parcela privada •Varias tipologías de vivienda •450 m2 construidos y parcelas 200-500 m Si buscas una vivienda de diseño, desenchufada de la red eléctrica y ecológica al 100%, ¡contáctanos y descubre el hogar de tus sueños en Puerta de España!",True,newdevelopment,True,False,3196.0,True,False,False,False,[],False,False,1595000.0,€,True,True,chalet,semidetachedHouse,"Peñagrande, Madrid",Chalet pareado,PDE1-05,,,Peñagrande,,,,,
106071426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/a0/5f/1319581975.webp,30,480000.0,flat,sale,78.0,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4293512,-3.703668,False,https://www.idealista.com/inmueble/106071426/,"Vivienda exterior reformada con dos balcones en Malasaña Engel & Völkers presenta oportunidad de inversión en una de las mejores calles de Universidad - Malasaña. Muy cerca del ICADE, San Bernardo, Fuencarral, Chamberí con las mejores propuestas de restauración, comercios, ocio, colegios, etc. Vivienda ubicada en un edificio de principios del siglo XX, mantiene todo el encanto de la época y la armonía con el entorno de Madrid centro actual. Finca con ascensor Con un amplio salón comedor, amplio dormitorio con vestidor y baño. la cocina totalmente equipada. Calefacción eléctrica. Actualmente alquilada, lo que se traduce en un retorno de inversión desde el día uno. Consuelte la disponibilidad para visitas previamente. Malasaña-Universidad es uno de los barrios históricos más emblemáticos del centro de Madrid. la numerosa oferta cultural, tiendas de diseño, pequeños restaurantes con encanto. Es en este enclave donde se sitúa esta propiedad.  Perfectamente ubicado, con varias líneas de metro y red de autobuses. Próximo a Moncloa e intercambiador de cercanías, así como puntos cercanos de biciMAD para recorrer la ciudad. En definitiva, una excelente vivienda en uno de los mejores barrios de la capital. ¡No dude en visitarla con nosotros!",False,good,False,,6154.0,False,False,False,False,[],False,False,480000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,W-02WFMS,bj,True,Malasaña-Universidad,True,,500000.0,20000.0,4.0
108427810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/19/f3/1344568219.webp,26,980000.0,chalet,sale,421.0,4,3,calle de Bilbao,Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,40.2654843,-3.9223589,False,https://www.idealista.com/inmueble/108427810/,"Si estás buscando una vivienda en la que crecer, vivir con calma y tenerlo todo a mano, esta puede ser una muy buena opción. Ubicada en una zona tranquila y exclusiva de El Encinar (Arroyomolinos), esta casa independiente te ofrece espacio, luz y muchas posibilidades: desde montar tu gimnasio privado hasta disfrutar del jardín con piscina en verano. La vivienda cuenta con: 4 habitaciones amplias 3 baños completos + 1 aseo Salón con mucha luz natural Cocina cómoda y funcional Garaje Jardín amplio Terraza Balcón Piscina privada Todo en una parcela de 760 m², ideal para quienes valoran la privacidad y el espacio, pero sin salir de Madrid. Es de esas casas que, cuando la visitas, ya te imaginas cómo sería tu día a día: desayunar al sol, trabajar desde casa con vistas al jardín, ver a los niños correr por fuera, hacer deporte sin salir de casa… ¡Una oportunidad única para disfrutar de un hogar a tu medida! El Encinar, en Arroyomolinos, es una urbanización residencial muy valorada por su tranquilidad, seguridad y entorno natural. Combina la cercanía a Madrid con una alta calidad de vida, gracias a sus zonas verdes, parques, servicios educativos, comercios y excelente conexión por carretera y transporte público. Ideal para familias que buscan comodidad, espacio y buena conexión con la ciudad.",False,good,False,,2328.0,False,False,False,False,[],False,False,980000.0,€,True,True,chalet,independantHouse,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Casa independiente en calle de Bilbao,cb9e4bee-0239-4228-a2ff-a6d1ee4c20e9,,,,,,,,
106986951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/46/ec/1299610035.webp,42,2350000.0,flat,sale,238.0,3,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4376434,-3.6968424,False,https://www.idealista.com/inmueble/106986951/,"Fortuny Real Estate presenta este imponente inmueble que se encuentra en una de las zonas más privilegiadas de Madrid, próximo a las ""Hijas de la Caridad"", a la calle José Abascal, el Museo Sorolla y la estación de metro Alonso Cano. Una ubicación estratégica, en pleno corazón de Almagro, que combina tranquilidad residencial con una excelente conexión a servicios y transporte. Situado en una finca clásica de 1948, el edificio cuenta con portero físico y ascensor, lo que aporta un valor añadido a los residentes. La vivienda, ubicada en la tercera planta, ha sido completamente reformada y se encuentra totalmente a estrenar, equipada además con electrodomésticos de primeras marcas. Consta de 3 amplios dormitorios, el principal con baño en suite, vestidor, y una agradable terraza exterior.. . además de otro baño completo y un aseo de cortesía. Cuenta también con una cocina independiente y una zona laundry. Desde el salón comedor, encontramos varios huecos a la calle, que dan salida a una excelente balconada corrida y también dispone de mirador. Los acabados de alta calidad y los materiales seleccionados reflejan un diseño cuidado y elegante, ideal para quienes buscan estilo y confort. El piso es exterior y cuenta con unas vistas magníficas y únicas en pleno barrio de Chamberí, que realza la luminosidad durante todas las horas del día gracias a su orientación Este. Está equipado con calefacción y aire acondicionado en todas las estancias, garantizando comodidad en cualquier época del año. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,,9874.0,True,False,False,False,[],False,False,2350000.0,€,,,flat,,"Almagro, Madrid",Piso,3552,3,True,Almagro,True,,,,
