propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
105246025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/91/93/1246360256.webp,3208,86,5,2600000.0,flat,sale,214.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4344367,-3.6988589,False,https://www.idealista.com/inmueble/105246025/,"Extraordinario piso de más de 200m2, elegancia clásica combinada con las comodidades modernas, ofreciendo un refugio de refinamiento en una de las ubicaciones más codiciadas de la ciudad y uno de los barrios más exclusivos de Madrid. Ubicado en la quinta planta de un edificio clásico madrileño en Almagro, les presentamos este piso de esquina, con vistas panorámicas desde sus 6 balcones, sino que también le sumerge en la historia y la tradición arquitectónica de Madrid. En su interior, encontrará un diseño exclusivo y meticulosamente planificado para obtener una verdadera joya arquitectónica. Cuatro dormitorios exquisitamente decorados proporcionan un espacio sereno para el descanso. La presencia de una vinoteca añade un toque de sofisticación, ideal para los amantes del vino que desean mostrar y disfrutar de su colección. Amplio salón con vistas a la calle y zona de comedor independiente, cocina completamente amueblada y equipada. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12150.0,True,True,False,False,[],False,False,2600000.0,€,,,flat,"Almagro, Madrid",Piso,,,,,,
108913937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/23/27/1358779506.webp,MV5880I,51,3,1425000.0,flat,sale,103.0,True,2,2,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4201414,-3.6887993,False,https://www.idealista.com/inmueble/108913937/,"¡OPORTUNIDAD DE COMPRA E INVERSIÓN! PROMORA Madrid presenta espectacular vivienda de lujo situada en plena ""milla de oro"" del exclusivo y acomodado Barrio de Salamanca, en la calle recoletos, una de las calles más cotizadas de Madrid, la ubicación perfecta para disfrutar al máximo de los mejores restaurantes y servicios, entre la Calle Serrano y el Paseo de Recoletos, a escasos metros del Parque del Retiro, Puerta de Alcalá y la Plaza de Cibeles. Una oportunidad única para quienes buscan el lujo, confort, elegancia y una ubicación privilegiada. Esta propiedad se encuentra en un edificio rehabilitado complétamente en el año 2016, que conserva el estilo clásico original y su fachada histórica restaurada. Además, goza de fantásticas instalaciones comunitarias, como una espectacular sala multiusos, ideal para celebrar eventos privados, gimnasio y un bonito jardín zen.  La vivienda cuenta con una superficie total de 100,32 m2 construidos en el registro de la propiedad, distribuidos de forma inteligente en dos dormitorios y dos baños completos, ofreciendo en la zona de día, un espacioso salón que se encuentra conectado con la zona de comedor y la amplia cocina moderna, ideal para recibir invitados o disfrutar de momentos de tranquilidad.  La propiedad se vende completamente amueblada y con electrodomésticos de alta gama, ha sido diseñada con materiales y acabados de alta calidad y un estilo contemporáneo que combina funcionalidad y sofisticación. Las calidades son magníficas, cocina diseñada por Moretti, cerramientos de la marca Teknal con perfilería de aluminio con rotura de puente térmico y vidrio de alto aislamiento térmico acústico, lo que redunda en un mayor confort y un menor gasto energético, Carpintería interior lacada en blanco, Domótica, Calefacción Central independizada con Aire Acondicionado por conductos, Persianas motorizadas. Dispone también de un cuarto exclusivo para lavadora y secadora. Al edificio se accede a través del portal-lobby de lujo, con portero físico 24 horas y servicio de conserjería, lo que garantiza la seguridad y tranquilidad de los residentes.  Cabe destacar (Se incluye en el precio de la vivienda), al propietario le corresponde una participación indivisa del 2,31% (3,11m2) del inmueble situado en la primera planta del edificio, correspondiente a la sala multiusos, con una superficie de 134,47m2 y dos patios de 35,17m2, ideal para celebraciones y reuniones. Una vivienda única, lista para entrar a vivir, ideal para familias como residencia habitual en el centro de la ciudad, así como inversión segura dada la alta demanda de propiedades en alquiler en el Barrio de Recoletos. Sin duda, el Barrio de Salamanca es el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo. En este epicentro del lujo se localiza la conocida “Milla de Oro”: un área comercial donde tienen su sede marcas prestigiosas como Dior, Chanel, Prada o Tiffany. Tiendas como Gallery, BD o Vitra y restaurantes como Ramsés o No, responden a los gustos de un life style moderno y sofisticado. Hablamos de una zona dinámica y segura, de grandes aceras, con un parking casi ilimitado y con una interesante vida nocturna: Nxt Club, Déjate Besar o Le Boutique Club. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el museo Lázaro Galdiano. Sin olvidar sus árboles frondosos y la cercanía al parque del Retiro, el gran pulmón verde del centro de Madrid. En la actualidad, Recoletos es un enclave perfecto dentro de.",True,good,False,True,13835.0,True,False,True,False,[],False,False,1425000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Recoletos,,,,,,
104011571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/48/a7/1207113038.webp,3072,20,bj,675000.0,flat,sale,75.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4226575,-3.6761305,False,https://www.idealista.com/inmueble/104011571/,"Esta vivienda se encuentra en el prestigioso barrio de Salamanca, junto al metro de Diego de León, ofreciendo una ubicación privilegiada en el corazón de Madrid. Situada en un emblemático edificio clásico, esta propiedad ha sido sometida a una reforma integral de primera categoría, convirtiéndola en un espacio moderno y sofisticado. Al entrar al edificio, te recibe un gran portal de acceso señorial, destacando la presencia de un portero físico. La vivienda, lista para estrenar, presenta una distribución impecablemente diseñada. Desde el vestíbulo se accede a un amplio salón comedor, y que se fusiona con una moderna cocina abierta totalmente equipada con electrodomésticos de alta gama, ofreciendo un espacio perfecto para el entretenimiento y la vida familiar. La propiedad cuenta con dos dormitorios, ambos con armarios empotrados a medida que maximizan el espacio de almacenamiento. El dormitorio principal dispone además de un vestidor y un baño en suite. Los dos baños de la vivienda han sido completamente renovados. El proyecto de rehabilitación ha priorizado utilizando materiales de primera calidaD. Los techos altos de 3 metros de altura contribuyen a crear una sensación de amplitud y luminosidad en todo el espacio. La propiedad también cuenta con aire acondicionado para mayor confort en todas las estaciones del año. La calefacción es central con contadores individuales. En resumen, esta vivienda representa la combinación perfecta entre el encanto clásico y la comodidad en una de las zonas más exclusivas de Madrid.",False,good,False,True,9000.0,True,True,False,False,[],False,False,675000.0,€,,,flat,"Goya, Madrid",Piso,,,,,,
103568733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/15/f8/1193613777.webp,PIS2964,27,1,1480000.0,flat,sale,149.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4249004,-3.6840846,False,https://www.idealista.com/inmueble/103568733/,"En el corazón de una de las zonas más codiciadas de la ciudad, Fortuny Real Estate presenta esta joya arquitectónica de 149m2, un equilibrio perfecto entre diseño vanguardista y ubicación privilegiada. Este exquisito inmueble exterior se encuentra estratégicamente situado en las cercanías del icónico Parque del Retiro y la distinguida Calle Serrano, ofreciendo un estilo de vida inigualable con una plétora de opciones gastronómicas y de entretenimiento a su alcance. Cautivador espacio distribuido con maestría. Un amplio salón comedor, inundado de luz natural gracias a sus ventanales, invita a la relajación y la convivencia. El recibidor, sutilmente decorado, da la bienvenida a esta morada, mientras que la cocina semi integrada, bañada también por la luz natural, muestra su encanto con una amplia mesa de comedor y ventanas propias que realzan su esplendor. La comodidad y la privacidad se conjugan en la zona de descanso, donde tres dormitorios generosos y dos baños completos aguardan. El dormitorio principal, una auténtica suite de elegancia, se distingue por su baño privado y vestidor, ofreciendo un refugio de serenidad y comodidad. La meticulosa reforma llevada a cabo en esta propiedad ha sido ejecutada con refinado gusto, destacando detalles decorativos que realzan su singularidad y encanto. Equipada con calefacción central y aire acondicionado por conductos, esta residencia se adapta a todas las estaciones del año, asegurando un confort excepcional en todo momento. Además, esta joya arquitectónica se encuentra en una finca histórica del siglo pasado que cuenta con el servicio de un portero físico, añadiendo un toque de exclusividad y seguridad a esta experiencia de vida única. En resumen, esta propiedad fusiona a la perfección el diseño moderno con la comodidad y la funcionalidad, ofreciendo un espacio único donde la elegancia y el confort se encuentran para crear un hogar excepcional en una ubicación sin igual.",False,good,False,True,9933.0,True,True,False,False,[],False,False,1480000.0,€,,,flat,"Recoletos, Madrid",Piso,,,,,,
106200110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/6c/44/1281310069.webp,3175,27,4,1600000.0,flat,sale,120.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4272301,-3.6872915,False,https://www.idealista.com/inmueble/106200110/,"Elegante piso recién reformado con acabados de alta calidad y totalmente amueblada, situada en el prestigioso barrio de Recoletos.  Con una superficie de 110 m², esta vivienda ofrece un diseño elegante y moderno, ideal para quienes buscan confort y estilo en una ubicación inmejorable.  Características principales:  • Superficie: 110 m²  • Habitaciones: 3 habitaciones, dos de ellas en suite  • Baños: 3 baños en total • Balcones: 2 balcones con vistas a la calle  • Edificio: Clásico y encantador  La reforma incluye materiales y acabados de primera categoría, asegurando durabilidad y un toque sofisticado. Las habitaciones en suite ofrecen privacidad y comodidad, mientras que los amplios balcones permiten disfrutar del aire fresco y las vistas del encantador barrio de Recoletos. Además, la propiedad se entrega totalmente amueblada con mobiliario de diseño, listo para entrar a vivir. No pierdas la oportunidad de hacerte con esta joya en uno de los barrios más exclusivos de la ciudad. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,13333.0,True,True,False,False,[],False,False,1600000.0,€,,,flat,"Recoletos, Madrid",Piso,,,,,,
107525257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/54/b5/1315034286.webp,07075,51,,510000.0,chalet,sale,270.0,,8,2,Guadarrama,Madrid,Guadarrama,,es,,40.6732799,-4.0909969,False,https://www.idealista.com/inmueble/107525257/,"ESTA CASA ES ESPECIAL PORQUE: Es una casa de piedra espectacular, en un esquinazo con tres balcones y con unas calidades extraordinarias. Tiene una ubicación muy buena, en la calle principal del pueblo, al lado del ayuntamiento. Esta casa ha sido utilizada como los últimos años como centro de belleza aunque tiene licencia de uso como vivienda. DISTRIBUCCIÓN: Entras por la puerta principal en planta baja y una escalera de acceso a la planta superior, en esta planta hay un vestíbulo, pasillo con siete habitaciones con tres balcones. Al fondo del pasillo, una pequeña escalera que sube al ático donde encontramos dos baños cinco habitaciones, todas con sus ventanas correspondientes. En la planta baja, entrando por el portal, tenemos un pequeño solar de 16 metros cuadrados. El suelo es de madera, ventanas doble cristal, de gran grosor, de seguridad y con rotura de barrera acústica y de puente térmico, con persianas eléctricas en todas las estancias. Las puertas son blancas y las paredes lisas, sin gotelé. En todas las habitaciones encontramos telefonillos, salida de antena e hilo musical. ES IMPORTANTE SABER QUE: Está ubicado en la calle principal del pueblo. Es una casa de piedra totalmente reformada, con mucha luz y con grandes ventanales. Al estar en el centro del pueblo, tenemos a mano todos los servicios. Tenemos el embalse de la Jarosa que se encuentra a los pies de la sierra de Guadarrama. COMUNICACIONES: A 50 metros está el autobús que te lleva a Moncloa en 45 minutos y otro que te lleva al hospital de Villalba en 15 minutos. COMERCIOS Y SERVICIOS: En el pueblo tenemos gran variedad de comercios, supermercados, panadería, frutería, pastelería… Encontramos una farmacia, saliendo del portal a mano izquierda. El ambulatorio del municipio se encuentra andando a cinco minutos. Hospitales, tendríamos el hospital de El Escorial y el hospital de Villalba. Guadarrama es bastante conocido por su restauración, empezó su popularidad con el restaurante Sala conocido por sus gambas, dando paso a otros muchos restaurantes. COLEGIOS E INSTITUTOS: Instituto de educación secundaria Guadarrama. Biblioteca Municipal Arcipreste De Hita. Escuela infantil Valle de luz. Educación infantil.",False,good,False,,1889.0,True,True,False,True,[],False,False,510000.0,€,,,chalet,Guadarrama,Casa independiente,independantHouse,,,,,
105036142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/54/5a/1239771553.webp,POZ50895,58,,2275000.0,chalet,sale,328.0,,4,4,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Monteclaro,40.4440783,-3.8554321,False,https://www.idealista.com/inmueble/105036142/,"Lucas Fox se enorgullece de presentar esta luminosa y acogedora casa moderna en la zona más privada de la exclusiva urbanización Monteclaro.  Esta casa completamente reformada cuenta con grandes ventanales y acabados de alta calidad y ofrece una gran privacidad, muy cerca del club social en el rincón más tranquilo de la urbanización.  El impoluto jardín delantero nos guía al porche de entrada donde cruzaremos a un amplio recibidor. Frente a este, se abre el distribuidor con acceso al salón principal y comedor de frente, ambos dotados de un gran ventanal con vistas al jardín principal y la piscina. A la izquierda, se encuentra la cocina, conectada también con el comedor, Es de grandes dimensiones y cuenta con mucho espacio de almacenamiento de menaje y una gran isla que a la vez hace las funciones de comedor de diario. En el extremo opuesto de la cocina está situada la zona de servicio que cuenta con dormitorio, cuarto de baño privado, zona de lavado y plancha y acceso independiente.  En el lado opuesto de la planta baja, encontraremos una acogedora y cómoda sala de estar. Junto a la entrada, se ubica un gran despacho con espacio más que suficiente para convertirlo en un dormitorio. La planta baja se completa con un aseo de cortesía.  En la planta alta, se disponen con dos dormitorios grandes con sendos baños privados y vestidor en el caso del dormitorio principal. Ambos cuentan con acabados de lujo y todo tipo de detalles que le aportan elegancia y practicidad.  En el exterior, debemos destacar el jardín perimetral completamente llano, una piscina de casi 20 metros de largo, aparcamiento para tres coches grandes e incluso un gimnasio propio.  En el apartado de calidades, se ofrece un aislamiento mejorado, carpintería exterior de alta eficiencia aislante, suelos de madera en toda la casa salvo cuartos húmedos y aire acondicionado por conductos.  Estamos, en definitiva, ante una vivienda excepcional donde el lujo y la elegancia se combinan a la perfección con la tranquilidad y el confort. Todo ello a un paso del club social Monteclaro, centro comercial y Colegio Everest.  La vivienda se puede visitar con facilidad. Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos 7 días a la semana para poder adaptarnos a las necesidades de nuestros clientes. Además, también puede visitarnos en nuestro lounge Lucas Fox en avenida de Europa, 38 en Pozuelo para tomar una taza de café y que podamos analizar sus requisitos con más detalle y así ayudarle encontrar su casa o inversión perfecta.",False,good,False,,6936.0,True,True,False,False,[],False,False,2275000.0,€,True,True,chalet,"Monteclaro, Pozuelo de Alarcón",Chalet,,,,,,
108656314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/8e/57/1351270336.webp,BHHS-MAD-0799,18,,695000.0,flat,sale,72.0,True,2,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4314938,-3.6956438,False,https://www.idealista.com/inmueble/108656314/,"Exclusiva vivienda de diseño único y reforma de lujo de 75 m², con 2 dormitorios y 2 baños completos Situada en una de las zonas más privilegiadas de la ciudad, esta vivienda combina sofisticación, funcionalidad y un estilo contemporáneo de alto nivel. La reforma, cuidadosamente ejecutada, ofrece acabados de primera calidad y un diseño exclusivo que maximiza cada metro cuadrado. En el espacio exterior, se encuentra un luminoso salón comedor que integra una moderna cocina de concepto abierto con office. La cocina está equipada con electrodomésticos de alta gama, incluyendo nevera, horno, campana extractora, lavavajillas y lavadora-secadora, además de un amplio espacio de almacenamiento, ideal para quienes valoran la comodidad y el buen gusto. La distribución de los dormitorios se realiza mediante escaleras de diseño en acero inoxidable y cristal, aportando un toque vanguardista. En la planta superior, encontramos un despacho y un armario empotrado, creando un ambiente de privacidad y funcionalidad. En esta misma planta, se ubica un baño completo con hidromasaje, diseñado para ofrecer un oasis de relajación. La planta inferior alberga otro baño en suite, equipado con ducha de hidromasaje, mampara de cristal templado y mobiliario auxiliar de diseño, garantizando confort y lujo en cada detalle. La vivienda se entrega completamente amueblada y equipada con sistemas de climatización mediante aire acondicionado bomba frío-calor, asegurando una temperatura perfecta en cualquier estación del año. Ubicada en el corazón del barrio de Almagro, entre la calle Santa Engracia y el Paseo de la Castellana, goza de excelentes comunicaciones con varias líneas de metro (L-4, L-5, L-10) y autobuses EMT (líneas 3 y 7). La zona ofrece una amplia gama de servicios, una exquisita oferta gastronómica y opciones de ocio, en un entorno exclusivo y vibrante. Una oportunidad única para quienes buscan una vivienda de lujo en una de las zonas más cotizadas de la ciudad, con todos los detalles pensados para un estilo de vida sofisticado y confortable.",False,good,False,True,9653.0,False,True,False,False,[],False,False,695000.0,€,,,flat,"Almagro, Madrid",Piso,,,,,,
108330498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/8d/c4/1351145088.webp,07482,90,,699000.0,chalet,sale,363.0,,5,3,Las Zorreras - Monte Encinar,Madrid,El Escorial,Las Zorreras - Monte Encinar,es,,40.6239743,-4.0427211,False,https://www.idealista.com/inmueble/108330498/,"Ecoeficiencia y autosostenibilidad definen esta vivienda, ubicada en la Urbanización Monte Encinar, enclave natural sobre una dehesa de encinas con vistas panorámicas a la Sierra de Guadarrama. Disfruta de la naturaleza todo el año, sin renunciar a las comodidades de la vida moderna. Una casa grande por sus dimensiones y una gran casa por sus atributos.  ES ESPECIAL PORQUE cumple todos los requisitos de una vivienda saludable y sostenible: calidad de aire; confort térmico y eficiencia energética; iluminación natural; vistas y conexión con la naturaleza; mínimo ruido y ahorro en el consumo de agua.  DISTRIBUCIÓN: la vivienda de desarrolla en dos plantas y dispone de cinco dormitorios y tres baños.  En la planta baja, un amplio salón, con chimenea de cassette, conecta con el comedor y se abre al jardín atravesando un porche acristalado. En la zona de descanso, tres dormitorios con armarios empotrados y dos baños, el principal en suite, te permitirán hacer vida en una única planta, si no deseas subir.  Una cómoda escalera abierta dota de iluminación natural al hall por las originales ventanas triangulares abuhardilladas de la planta superior. Arriba hay dos grandes dormitorios, cada uno con terraza climatizada mediante cerramientos acristalados y paneles sándwich, que las convierten en vivideras, formando una acogedora extensión de cada cuarto. Una luminosa sala central polivalente y otro baño completan la planta.  La cocina, family friendly, te permitirá disfrutar de grandes momentos de ocio culinario y acceder directamente al jardín por una puerta lateral. Una habitación polivalente, actualmente en uso como zona de lavandería y despensa, completa la vivienda.  Por la escalera se accede directamente al garaje, de gran tamaño, que alberga también la maquinaria energética y tiene habilitada una zona de almacenamiento. Además, existen dos prácticas plazas cubiertas de parking exterior y una espaciosa explanada para aparcar más vehículos, si fuera necesario.  Alta calidad de construcción en toda la casa: pintura lisa, suelo porcelánico, carpintería interior de madera color roble, carpintería exterior de pvc blanca con climalit, puerta de seguridad blindada y rejas en todos los huecos, así como alarma conectada a central. El amplio jardín, con instalación de riego, tiene una piscina de cómodo acceso por escalera romana; barbacoa de obra; un agradable cenador con mesa y bancadas de piedra; un huerto vallado con sistema de riego por goteo; y un magnífico pozo de gran capacidad, que te ayudará a mantener viva y cuidada la estupenda parcela, con un importante ahorro en el consumo de agua. ES IMPORTANTE SABER que está calificada con la máxima eficiencia energética (A/A) y ahorro económico.  El sistema de calefacción y refrigeración combina la eficiencia del suelo radiante con la tecnología de la aerotermia; paneles fotovoltaicos alimentan la electricidad y paneles termosolares el ACS (agua caliente sanitaria). Sirven de apoyo a la calefacción y a la climatización de la piscina en verano, para una más agradable temperatura del agua. Todo planificado para que, ante un descenso extremo de la temperatura, se ponga en funcionamiento la caldera de gasoil, como elemento de apoyo al sistema de aerotermia. Existe la opción de instalar un aerogenerador eléctrico en el tejado que, unido a los paneles fotovoltaicos y conectados a baterías de litio, garantizaría la independencia energética absoluta, para una total desconexión de Red Eléctrica Española.  La urbanización está pendiente de la ejecución del PERI, ya aprobado y publicado en el BOCM.  COMUNICACIONES: A pocos minutos de la estación de tren de Villalba y los apeaderos de San Yago y Las Zorreras. Varios autobuses y la A6 te conducirán a Madrid en media hora.",True,good,False,,1926.0,True,True,False,False,[],False,False,699000.0,€,True,True,chalet,"Las Zorreras - Monte Encinar, El Escorial",Casa independiente,independantHouse,,,,,
101434001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/a3/1e/1122486545.webp,DP185970,43,,599000.0,chalet,sale,367.0,,6,4,Los Molinos,Madrid,Los Molinos,,es,,40.7083607,-4.0774923,False,https://www.idealista.com/inmueble/101434001/,"Venta de gran chalet independiente en Los Molinos.  Gilmar Villalba vende precioso chalet Independiente en la urb. La Peñota en Los Molinos de 367 m2 construidos en parcela de 943 m2 repartido en 2 plantas. Tiene unas preciosas vistas a la Sierra con múltiples caminos para disfrutar de la Sierra. Vivienda muy cómoda pudiendo hacer vida en una sola planta, destacan sus amplios espacios y muy buenas calidades. En la plata baja se ubica una zona de ocio, con salón, sauna, despacho, piscina cubierta, gimnasio y apartamento completo con múltiples posibilidades. La casa posee dos tipos de calefacción tanto de gas como de gasoil pudiendo usar la que se desee según el momento. DISTRIBUCIÓN: SÓTANO: despensa, despacho o dormitorio, salón biblioteca, sauna, baño con bañera, piscina cubierta con salida a solarium, salón amplio gimnasio y apartamento con cocina americana y baño. PLANTA BAJA: terraza acristalada. hall, amplia cocina de 12m2, cuarto caldera despensa, salón con chimenea de 35m2 con salida a terraza acristalada, dormitorio, dormitorio, principal con vestidor y baño con bañera jacuzzi. CARACTERÍSTICAS: Carpintería interior: madera Carpintería exterior: aluminio Calefacción: depósito gasoil/ gas canalizado Piscina En GILMAR trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. En más de 30 años de andadura, Gilmar ha logrado alcanzar un espacio de privilegio dentro del Sector Inmobiliario de alto standing. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Nuestros clientes cuentan con el asesoramiento necesario desde el inicio, para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Estupenda oportunidad, para conseguir su vivienda a la medida de sus sueños. casas en Torrelodones, casas en Villalba, casas en Alpedrete, casas en Moralzarzal, casas en Becerril, casas en Navacerrada, casas en Guadarrama, casas en Los Molinos, casas en El Escorial, casas en Cercedilla, casas en Galapagar, casas en la Sierra, comprar vivienda, comprar piso, comprar casa, comprar chalet, ATICO, VISTAS SIERRA.",False,good,False,,1632.0,True,True,False,False,[],False,False,599000.0,€,,,chalet,Los Molinos,Casa independiente,independantHouse,,,,,
107942841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/2f/71/1352037241.webp,07272,65,9,795000.0,flat,sale,120.0,True,2,2,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4689394,-3.7274605,False,https://www.idealista.com/inmueble/107942841/,"Espectacular piso en zona Puerta de Hierro lindando con Ciudad universitaria, Madrid. EN ESTA OPERACION NO SE COBRAN HONORARIOS AL COMPRADOR. ESTA PROPIEDAD ES ESPECIAL PORQUE: Cuenta con el jardín comunitario más grande y bonito de Madrid, con 20.000m2, que proporcionan disfrute de la GRAN PISCINA, 2 PISTAS DE TENIS, PARQUE INFANTIL, 1 CANCHA DEPORTIVA MULTIUSO, zona ajardinada para pasear y bancos para sentarse a leer o disfrutar del sol escuchando los pájaros. Sus m2 útiles de 113m2, entre los cuales 3 terrazas con un total de 23m2, además su excelente orientación (este - oeste). La plaza de garaje es finca independiente pero esta incluida en el precio de venta.    Excelente comunicación con la circunvalación M30 y carreteras N-I y N-VI, teniendo la estación de metro de ANTONIO MACHADO a 10 minutos andando hacen de esta vivienda un sitio perfecto para tu vida en Madrid. DISTRIBUCIÓN: dos dormitorios (ANTES 3). FACILMENTE SE PUEDE CONVERTIR EN 3 DORMITORIOS, como de origen.  Al acceder al piso, encontramos un recibidor desde el que se conecta con la cocina (a mano izquierda), un amplio salón comedor (de frente), y que da conexión al pasillo con acceso a dormitorios y cuartos de baño. La cocina muy amplia de 15m2 y totalmente independiente, con espacio de office para añadir una mesa y usarla también de comedor. Al fondo de la cocina tiene acceso al tendedero. El espacioso salón de 25m2 cuenta con acceso a una terraza con unas vistas magnificas al horizonte, desde el cual se pueden ver los preciosos atardeceres gracias a su orientación. El salón dispone de Split de aire acondicionado para el confort en los días de verano, más la conexión que tienen las ventanas de los dormitorios y cocina con el salón hacen provecho de una ventilación cruzada notable, aprovechando la altura de un noveno piso. El siguiente pasillo conecta con los dormitorios y los cuartos de baños. El dormitorio principal con amplias dimensiones, con baño en suite, y con dos armarios empotrados, ya que se han juntado dos habitaciones en una. Los dormitorios dan a una terraza con vistas despejadas y al pinar de la urbanización.  El baño en suite es completo y cuenta con bañera. El segundo dormitorio tiene salida a la terraza en orientación este.  El segundo cuarto de baño es completo con bañera. ES IMPORTANTE SABER QUE El edificio cuenta con ascensor y fácil acceso a todo el recinto. Portero físico y aparcamiento para invitados.  Cuenta con plaza de garaje cómoda y de fácil acceso (aparcando sin maniobras). Esta es finca independiente, pero se vende junto con la vivienda por el precio indicado. Dispone de trastero. COMUNICACIONES Situación privilegiada a menos de 1 minutos en coche de la M30 y muy próximo a las carreteras N-I Y N-VI. En menos de 20 minutos en coche se accede a sitios tan conocidos y con tanto atractivo como la Gran Vía de Madrid, la Puerta del Sol o la puerta de Alcalá. Además de parques como la casa de campo o el Parque del Retiro. También tienes acceso, en menos de 10 minutos andando, al transporte público a través de la estación de metro ANTONIO MACHADO, además de numerosas paradas de autobús. COMERCIO Y SERVICIOS A menos de 5 minutos en coche se encuentra el primer centro comercial de Madrid. La Vaguada, donde podrás encontrar supermercados, prensa, farmacia, librería, estética y multitud de tiendas, restauración y ocio. También hay gimnasios y centros deportivos. COLEGIOS Y UNIVERSIDADES Cuenta con varios colegios de escuelas infantiles e institutos de secundaria a distancia a pie. Ciudad universitaria HOSPITALES Se encuentra a escasos metro del hospital Clínica López Ibor y a menos de 10 minutos en coche del hospital de La Paz y Ramon y Cajal. Los gastos de notaria e impuestos no incluidos en el precio.",True,good,False,True,6625.0,True,True,False,False,[],False,False,795000.0,€,True,True,flat,"Ciudad Universitaria, Madrid",Piso,,,,,,
