propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
106167991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/8a/3b/1316991765.webp,426247,36,3,3150000.0,flat,sale,244.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4237288,-3.6795971,False,https://www.idealista.com/inmueble/106167991/,"ÚNICA Inmobiliaria les presenta una magnifica vivienda señorial situada en emblemática calle de Recoletos.  El inmueble está situado en una 3ª planta exterior y cuenta con 244 m² de superficie. Desde el amplio hall se accede a la zona social, espacio con dos grandes ventanales y vistas despejadas. Destacamos los altos techos con preciosas molduras en las principales estancias.  Frente al salón se encuentra la zona de comedor y una habitación contigua que le da mayor amplitud. El área de descanso cuenta con tres amplios dormitorios dobles en suite y un cuarto de baño completo para dar servicio a la zona social. Finca con portero físico y precioso ascensor histórico con diseño estilo jaula de hierro vintage.  Edificio con fácil acceso para personas con movilidad reducida.  Privilegiada ubicación en Recoletos, una de las zonas más representativas y señoriales de Madrid. Elegante y selecto, es uno de los barrios de mayor nivel de vida de Europa, de calles anchas y elegantes edificios, se pueden encontrar en él las tiendas más exclusivas de la ciudad. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,12910.0,True,True,False,True,[],False,True,3150000.0,€,,,,flat,"Recoletos, Madrid",Piso,Top+,,,
107513055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/29/7b/1332144303.webp,AS206873,32,4,3400000.0,flat,sale,352.0,True,6,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4268621,-3.6787408,False,https://www.idealista.com/inmueble/107513055/,"Barrio de Salamanca, calle Príncipe de Vergara muy próximo a calle Goya, maravillosa vivienda de 352 metros en planta alta exterior muy luminosa, distribuida en gran hall de entrada, 3 salones con salida a 2 pequeñas terrazas, comedor de invitados, 4 dormitorios principales, 3 baños completos, cocina de 35 metros con office, tendedero cubierto y 2 dormitorios de servicio con baño completo, precisa reforma con muchas posibilidades en su redistribución, buena altura de techos. Muy buena finca de bonita fachada con portal representativo, portero físico. Dispone de un cuarto trastero en planta de sótano. Ideal vivienda en la mejor localización del Barrio de Recoletos, muy próxima al Parque del Retiro, con los mejores colegios y todo tipo de servicios y comercios cercanos a la vivienda, muy bien comunicada. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,True,9659.0,True,True,False,False,[],False,True,3400000.0,€,,,,flat,"Goya, Madrid",Piso,Top+,,,
106506235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/f5/1f/1318423220.webp,VM2411025,41,2,723000.0,flat,sale,123.0,True,5,2,plaza de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4083627,-3.6990138,False,https://www.idealista.com/inmueble/106506235/,"PISO EXTERIOR Y REFORMADO aProperties presenta este amplio y encantador piso exterior en la Plaza de Lavapiés, completamente reformado con buen gusto y materiales de alta calidad, logrando un equilibrio perfecto entre historia y modernidad. Con 123 m² según catastro, la vivienda se encuentra en la segunda planta de un edificio clásico sin ascensor, en pleno corazón de uno de los barrios más vibrantes y multiculturales de Madrid. Actualmente, la propiedad dispone de cinco habitaciones, incluyendo un dormitorio principal con baño en suite, además de dos baños completos, modernos y funcionales. La distribución ha sido cuidadosamente optimizada para aprovechar al máximo la amplitud y la luz natural que entra a través de los balcones exteriores, ofreciendo vistas despejadas y una atmósfera acogedora. Para facilitar la visualización del potencial de la vivienda como hogar, se ha realizado un homestaging con una propuesta de reforma que permite adaptarla fácilmente a una distribución más convencional como piso de 3 dormitorios con espacios más abiertos y funcionales. Esta propuesta mantiene la esencia del inmueble, realzando su carácter original mientras introduce mejoras en comodidad y diseño. Situado en Lavapiés, uno de los barrios con más historia y personalidad de Madrid, este piso ofrece una ubicación inmejorable a pocos minutos de iconos culturales como el Museo Reina Sofía, el Prado y el centro histórico. Su ambiente bohemio y multicultural se refleja en su variada oferta de teatros, galerías de arte y una vibrante vida gastronómica con sabores de todo el mundo. Si buscas un hogar con carácter en el corazón de Madrid, con una propuesta de reforma a medida, ¡esta es tu oportunidad! Contáctanos para más información o una visita. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,False,5878.0,True,True,False,False,[],False,True,723000.0,€,750000.0,27000.0,4.0,flat,"Lavapiés-Embajadores, Madrid",Piso en plaza de Lavapiés,Top+,,,
108513229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/34/85/1347221646.webp,V7219I,47,,2900000.0,chalet,sale,406.0,,6,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5056552,-3.6422532,False,https://www.idealista.com/inmueble/108513229/,"Venta. Pareado. El Encinar. Promora ofrece en venta esta casa pareada de unos 406m² construidos aproximados con jardín privado en El Encinar de los Reyes, se encuentra dentro de urbanización cerrada y vigilada activamente las 24H, zonas comunes con piscina, pista de pádel, zona verde y área infantil. Cuatro dormitorios más servicio. Orientación sur. Chalet pareado que destaca por su excelente estado de conservación —ha sido completamente actualizado—, con un estilo elegante y equilibrado, y una distribución sensata. La planta de entrada alberga la zona de recibo con aseo de cortesía, un amplio salón-comedor con zona de despacho y bonitas vistas al jardín, además de una cocina con isla y zona de comedor diario. La primera planta un amplio hall que distribuye 4 dormitorios y 2 baños, siento el principal en suite. Esta planta esta adaptable para hacer un tercer baño o incluso cuatro. Todos los dormitorios han sido reformados.  La buhardilla ofrece un dormitorio con baño en suite, ideal para invitados. La planta sótano, con acceso directo al exterior y buena iluminación natural, incluye una gran sala de estar pensada para niños o como sala de TV, cocina auxiliar, trastero, cuarto de lavandería, un baño completo y un dormitorio de servicio. El garaje, anexo a la vivienda, dispone de dos plazas. Cuenta con aire acondicionado y calefacción individual de gas natural. Zonas comunes con piscina, pista de pádel y parque infantil. Se encuentra en perfecto estado. El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). Puedes ver más inmuebles en nuestra página web.",True,good,False,,7143.0,True,True,False,False,[],False,True,2900000.0,€,,,,chalet,"Encinar de los Reyes, La Moraleja",Chalet pareado,Top+,True,True,semidetachedHouse
108295644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/15/13/1341438417.webp,V7194I,39,2,1380000.0,flat,sale,200.0,True,4,3,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.4996454,-3.6383777,False,https://www.idealista.com/inmueble/108295644/,"Venta. Piso. El Encinar. Promora ofrece en venta este impecable y luminoso piso situado en El Encinar de los Reyes, dentro de una exclusiva urbanización cerrada que ofrece seguridad 24 horas, piscina y parque infantil. Ideal para quienes buscan un hogar cómodo, moderno y con todas las comodidades en un entorno privilegiado. De origen 4 dormitorios más habitación de servicio. Esta vivienda, de reciente construcción, destaca por sus excelentes calidades y su distribución funcional. Ubicada en una segunda planta, disfruta de maravillosas vistas que aportan luz y calidez a todos los espacios. Al entrar, te recibe un amplio recibidor que da paso a un elegante salón con acceso directo a una acogedora terraza, perfecta para disfrutar del aire libre. La cocina, moderna y equipada con una isla central, incluye una práctica zona de tendedero y lavandería.  El piso cuenta con cuatro dormitorios. El dormitorio principal dispone de un baño en suite, mientras que los demás se complementan con un baño adicional y un aseo. Aire acondicionado.  Calefacción de gas natural. Domótica  Trastero.  Tres plazas de garaje.  Su ubicación es inmejorable, rodeada de colegios y cerca de centros comerciales.  El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). Puedes ver más inmuebles en nuestra página web.",True,good,False,True,6900.0,True,True,False,False,[],False,True,1380000.0,€,,,,flat,"Encinar de los Reyes, La Moraleja",Piso,Top+,True,True,
106360326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/4b/76/1318822436.webp,W-02SDK9,58,,2700000.0,flat,sale,220.0,True,2,3,calle de Montalbán,Madrid,Madrid,Retiro,es,Jerónimos,40.4163979,-3.6888806,False,https://www.idealista.com/inmueble/106360326/,"Dúplex incomparable de ultralujo en Jerónimos Para crear este piso de ultra-lujo, se ha fundido la arquitectura clásica del S. XIX ya existente, con la arquitectura de interiores más elegante y contemporánea, así como con las obras de un artista reconocido y consolidado a nivel mundial. Este dúplex se sitúa en un enclave privilegiado en Los Jerónimos y está localizado en un imponente edificio donde integraron el arte y arquitectura en España, una novedosa iniciativa, que ha categorizado este piso en una obra de arte habitable. El piso posee de 225 m2 de puro lujo y solidez, distribuidos en dos plantas, que dan cabida a dos dormitorios y tres baños. Es exterior y a contados pasos del parque Retiro.  La planta inferior ocupa las estancias de día: el salón, el comedor, la cocina, el aseo de invitados, el bar. En la planta superior, nos recibe el dormitorio secundario, con baño en suite. Avanzando por el pasillo, nos adentramos a la estancia del dormitorio principal, con un baño de mármol, con puertas acristaladas independientes, doble lavabo, con detalles únicos, preciosos; los armarios son de portada de revista, de finísima madera, con vitrina para colocar los bolsos. Su ambientación sonora es Bang & Olufsen. En esta finca rehabilitada, se ha preservado la fachada original, el patio central y la entrada, por su valor histórico, posee todas las medidas de eficiencia energética y soluciones sostenibles, sin renunciar al confort y calidez que aportan el uso del color, la luz y la vegetación y cuenta con espacios comunes únicos: un gimnasio, 'spa' y baño turco, piscina y zona de aguas. Este dúplex se vende con dos plazas garaje robotizado, un amplio trastero y una pieza única de obra de arte. El barrio de Jerónimos, situado en el centro de la capital, es el barrio más prestigioso Madrid. Localizado en el distrito Retiro, es el centro aristocrático y artístico distinguido por sus hermosas calles y elegantes edificios. Es conocido como The litlle Paris por sus fachadas históricas, la zona es una combinación de autenticidad y tradición en pleno corazón del Madrid moderno. Posee tesoros incalculables, numerosos monumentos, desde la puerta de Alcalá, pasando por las famosas plazas de Cibeles, Neptuno y de la Lealtad, hasta llegar al célebre Museo del Prado. Es un barrio muy especial de Madrid, muy privilegiado, limita al este con las dos zonas verdes más conocidas de esta cosmopolita: el Real Jardín Botánico y el parque del Retiro, con su lago, jardines exquisitos que cuales lo protegen del bullicio ciudadano. Su entorno colinda con el Paseo del Prado y Recoletos y está enmarcado por la milla de oro de las artes y la cultura, rodeado de diversos museos y centro culturales como: el Museo del Prado, Museo Reina Sofía, el Palacio de Velázquez, el Museo Thyssen, el CaixaForum y la Casa de América. Algunas instituciones públicas tienen sede aquí, como el bellísimo Palacio de Comunicaciones del Ayuntamiento de Madrid, la Bolsa de Madrid y el Cuartel General de la Armada. Jerónimos dispone de buenas comunicaciones, próximo a las principales arterias de Madrid, así como a la estación central de trenes para trasladarse rápidamente entre ciudades. Jerónimos, ubicación excepcional, un lugar apetecido por muchos, pero reservado para muy pocos.",True,good,False,True,12273.0,True,True,False,False,[],False,True,2700000.0,€,,,,flat,"Jerónimos, Madrid",Piso en calle de Montalbán,Top+,True,True,
108625769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/7c/6c/1350620076.webp,V7178I,42,,2550000.0,chalet,sale,500.0,,7,6,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5243194,-3.6361149,False,https://www.idealista.com/inmueble/108625769/,"Venta. Adosado. El Soto. Promora ofrece este exclusivo chalet adosado, ubicado en una de las mejores urbanizaciones de El Soto de la Moraleja. Localizada en una urbanización cerrada con excelentes zonas comunes, la vivienda cuenta con piscina, pista de pádel y áreas infantiles, proporcionando un entorno seguro y cómodo para familias. Su ubicación es inmejorable, con acceso a los principales colegios de la zona, transporte público y zonas comerciales. Seis dormitorios mas zona para el servicio. Orientación sur. La vivienda cuenta con una excelente distribución y espacios amplios, destaca por su gran luminosidad y su potencial para ser reformada y adaptada a las necesidades de su nuevo propietario. Tiene una superficie aproximada de 470m2, la vivienda se distribuye en varios niveles: planta principal: hall de entrada, aseo de visitas, cocina independiente y gran salón comedor con chimenea y acceso a un porche y jardín privado de aproximadamente de 130m² aproximados, con salida directa a las zonas comunes.  En la primera planta encontramos cuatro dormitorios, tres baños, incluyendo una suite principal con vestidor. La planta superior, la buhardilla ofrece dos dormitorios adicionales y un baño. El sótano tiene garaje con acceso directo a la vivienda, dormitorio con baño para el servicio, cuarto de calderas, despensa, cuarto de juegos y lavandería. Además, la vivienda dispone de aire acondicionado por splits y calefacción de gasoil. Es una oportunidad perfecta para quienes buscan un hogar en un entorno privilegiado, con la posibilidad de reformar y personalizar cada espacio. Colindante con la zona noroeste de La Moraleja, El Soto está compuesto por urbanizaciones de pisos, áticos, pisos bajos con jardín, adosados y pareados de muy diferentes tipologías; todas con zonas comunes ajardinadas que incluyen, en la mayoría de los casos, seguridad activa, piscinas y áreas deportivas.  Tanto El Soto,El Encinar y La Moraleja, suponen un entorno ideal para aquellas familias que quieren todo tipo de comodidades en un ambiente más “campestre”y sosegado que el centro de la ciudad pero a un paso de esta (12 km). A efectos urbanísticos se podría decir que La Moraleja y El Soto tienen la misma edad, ambos empezaron a desarrollarse en la segunda mitad de los años 60 y ambos consiguieron su auge a mediados de los 80, cuando se consolidan como excelentes espacios residenciales. Su código postal es el 28109. Desde El Soto se accede con mucha comodidad a los principales viales de nuestra ciudad como la A-1 (Madrid-Burgos), M-40 etc… Puedes ver más inmuebles en nuestra página web.",True,good,False,,5100.0,True,True,False,False,[],False,True,2550000.0,€,,,,chalet,"El Soto de la Moraleja, La Moraleja",Chalet adosado,Top+,True,True,terracedHouse
108617475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/72/57/1351500743.webp,W-030HJM,28,3,1500000.0,flat,sale,211.0,True,4,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4206486,-3.7057713,False,https://www.idealista.com/inmueble/108617475/,"Vivienda de 4 habitaciones para reformar a un paso de la Grán Vía Engel&Völkers tiene el placer de presentar esta propiedad única, ubicada en un edificio señorial y clásico típicamente madrileño, en la que destacan sus 3 balcones de hierro forjado además de un grán mirador desde los que se puede observar la Gran Vía madrileña. Cabe destacar la abundante luz que inunda todos sus rincones, gracias a la amplitud de los huecos exteriores. Lo que unido a sus techos de 3 metros de altura convierten esta propiedad en una oportunidad única para llevar a cabo una reforma que eleve al máximo su potencial integrando los elementos arquitectónicos que conserva como son: los suelos de pino melis, las preciosas molduras en los techos o las carpinterías originales de madera. Actualmente la propiedad se encuentra distribuida en 4 dormitorios, 2 cuartos de baño, una cocina independiente con tendedero cerrado y un amplio salón-comedor con doble ambiente. Además de esto la propiedad cuenta con un trastero en la finca, lo que maximiza las posibilidades de almacenaje. El inmueble se encuentra a solo un paso de la Gran vía madrileña, entre la Plaza de Callao y la Plaza de España en una zona peatonalizada y renovada. Al encontrarse el edificio en una calle peatonal permite su cómodo acceso y tranquilidad mientras que al mismo tiempo podemos observar la Gran Vía con sus excelentes teatros, cines y comercios.",True,good,False,True,7109.0,True,True,False,True,[],False,True,1500000.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso,Top+,,,
108520549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/56/cb/1347584878.webp,MOV03497,62,,2900000.0,chalet,sale,400.0,,6,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5079969,-3.639396,False,https://www.idealista.com/inmueble/108520549/,"Exclusivo chalet pareado de aproximadamente 400 m² construidos con jardín privado en impecable estado de conservación y listo para entrar a vivir. Ubicado en una de las urbanizaciones más prestigiosas y seguras de El Encinar de los Reyes, dentro de un entorno cerrado con vigilancia 24 horas y completas zonas comunes que incluyen piscina, pista de pádel, amplias áreas verdes y parque infantil. Esta vivienda destaca por su estilo elegante y equilibrado así como por una distribución muy funcional pensada para el confort del día a día. En la planta principal encontramos una agradable zona de recibo con aseo de cortesía, un amplio salón-comedor con zona de despacho y grandes ventanales con bonitas vistas al jardín, junto a una moderna cocina con isla central y zona de comedor diario. En la primera planta un espacioso hall da paso a cuatro dormitorios completamente reformados y dos baños, siendo el principal en suite, con posibilidad de incorporar fácilmente un tercer o cuarto baño según las necesidades del nuevo propietario. La buhardilla ofrece un dormitorio con baño en suite ideal como zona de invitados. El sótano, con entrada de luz natural y acceso directo al exterior, cuenta con una gran sala de estar perfecta como cuarto de juegos o cine en casa, además de una cocina auxiliar o kitchenette, cuarto de lavandería, un baño completo y un dormitorio de servicio, el garaje anexo tiene capacidad para dos coches. La vivienda dispone de aire acondicionado y calefacción individual por gas natural, todo ello orientado al sur para disfrutar de una luminosidad excepcional en un entorno tranquilo, familiar y bien comunicado.  Destacamos zona exterior con un jardín privado verdaderamente especial que ofrece un porche acogedor y varios rincones diferenciados pensados para el descanso y el disfrute al aire libre, creando un espacio armónico y relajante perfecto para reuniones, lectura o simplemente desconectar rodeado de vegetación. DE SALAS. Ref. MOV03497 DISTRIBUCIÓN PLANTA PRINCIPAL - Salón doble y comedor - Cocina con comedor  - Aseo de invitados PRIMERA PLANTA - 4 Dormitorios y 2 baños (1 Dormitorio principal con baño en suite con ducha y bañera). Los otros tres dormitorios comparten un baño BUHARDILLA - 1 Dormitorio de invitados con baño  - Trastero, maletero SÓTANO - Sala multiusos - Kitchenette - 1 Dormitorio de servicio y baño - Cuarto de lavandería - Garaje: (2 plazas) Una oportunidad única para vivir con lujo, privacidad y calidad en una de las mejores zonas residenciales del norte de Madrid.",True,good,False,,7250.0,True,True,False,False,[],False,True,2900000.0,€,,,,chalet,"Encinar de los Reyes, La Moraleja",Chalet pareado,Top+,True,True,semidetachedHouse
108752576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/f7/a4/1355494198.webp,W-02WG9K,34,3,850000.0,flat,sale,83.0,True,2,2,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4329225,-3.6747681,False,https://www.idealista.com/inmueble/108752576/,"Luminosa vivienda exterior con orientación sur, situada en la calle Diego de León Engel & Völkers presenta esta luminosa vivienda exterior con orientación sur, situada en la calle Diego de León, en pleno Barrio de Salamanca. Con 85 m² construidos, este piso ofrece una distribución cómoda y funcional, destacando su salón-comedor exterior, dos dormitorios y un diseño cuidado en cada detalle. El dormitorio principal cuenta con un amplio armario empotrado con altillo y baño en suite con bañera, aportando privacidad y confort. Además, la vivienda dispone de un aseo de cortesía que da servicio a la zona de día. La cocina, independiente y muy funcional, está completamente amueblada y equipada con electrodomésticos, e incluye espacio para una mesa de desayuno o comidas informales. En el área del comedor se ha incorporado un versátil mueble a medida en madera, que aporta calidez al espacio y una solución de almacenamiento práctica y decorativa. Entre sus calidades destacan los suelos de tarima de roble, puertas lacadas en blanco, ventanas de PVC con doble acristalamiento Climalit, calefacción individual de gas natural y aire acondicionado, lo que garantiza confort durante todo el año. Una excelente oportunidad para vivir o invertir en una de las zonas más demandadas de Madrid, con todos los servicios, comercios y transportes a un paso. Este piso está ubicado en el barrio de Lista que pertenece al distrito de Salamanca. Este es uno de los barrios madrileños de mayor demanda. Se trata de una zona residencial rodeada de palacetes, embajadas y los mejores restaurantes de Madrid. Se encuentra junto a la zona comercial por excelencia ""la Milla de Oro"" en la calle Ortega y Gasset a la que llegamos dando un paseo de tan solo unos minutos. Este barrio debe su nombre a D. José de Salamanca y Mayol, Marqués de Salamanca. Este distinguido arquitecto fue quien planificó los espacios concibiendo el barrio de Salamanca como un entramado de preciosas calles paralelas y perpendiculares donde se alojó la burguesía de la época. Actualmente, es una zona residencial con gran demanda entre las élites políticas, financieras y directivos de compañías nacionales e internacionales.",True,good,False,True,10241.0,True,True,False,False,[],False,True,850000.0,€,,,,flat,"Lista, Madrid",Piso en calle de Diego de León,Top+,,,
108401741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/73/6d/1343106195.webp,,49,8,7250000.0,flat,sale,485.0,True,5,5,paseo de Eduardo Dato,Madrid,Madrid,Chamberí,es,Almagro,40.4331446,-3.6947693,False,https://www.idealista.com/inmueble/108401741/,"Almagro - Chamberí: Con gran TERRAZA con VISTAS. 485m2 en un edificio representativo de la zona. Altura de techos en el salón de 2,97metros. Tiene 2 plazas de garaje, cuarto comunitario para conductores y aseo, portero físico. La actual distribución es la siguiente: Buena zona de recibo Despacho ó librería Gran Salón con acceso a una buena terraza con vistas Amplio comedor Aseo de cortesía Cocina con office, comedor de diario y sala de estar ó ""playing room"" para los más pequeños Dormitorio de servicio con baño. Amplio dormitorio principal con baño recién renovado 2 dormitorios que comparten un baño.",True,renew,False,True,14948.0,True,True,False,False,[],False,True,7250000.0,€,,,,flat,"Almagro, Madrid",Piso en paseo de Eduardo Dato,Top+,True,True,
108460470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/12/94/1346854909.webp,V7204I,41,3,3500000.0,penthouse,sale,351.0,True,4,5,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5199732,-3.6487201,False,https://www.idealista.com/inmueble/108460470/,"Venta. El Soto. Piso ático - dúplex. Promora vende espectacular piso dúplex de 351 m² aproximados, dentro de urbanización cerrada y vigilada las 24 horas, con extensas y completas zonas comunes. Tres dormitorios con tres baños, sala de estar, despacho y zona para el servicio. Dos plazas de garaje y trastero.  Descubre este espectacular piso de lujo de 351 m² distribuidos en dos plantas, ubicado en una de las urbanizaciones más exclusivas de El Soto de La Moraleja. Reformado con las mejores calidades, orientación sur y vistas despejadas, esta vivienda es una joya única en la zona. En la planta principal, un elegante hall da paso a un amplio salón dividido en dos ambientes, un comedor independiente y una moderna cocina con office y dormitorio de servicio con baño completo. También encontrarás una acogedora sala de estar, un despacho ideal para teletrabajo, aseo de cortesía y una magnífica terraza con impresionantes vistas sobre la urbanización y La Moraleja. La planta superior alberga la zona de descanso con tres dormitorios y tres baños. El dormitorio principal destaca por su terraza privada de 40 m² con piscina privada, un auténtico oasis de privacidad y confort. La vivienda incluye dos plazas de garaje y trastero. Entre sus prestaciones se encuentran:  Aire acondicionado por conductos  Calefacción central con contadores individuales.   Zonas comunes con piscina, jardines y dos pistas de tenis y seguridad 24H.   Entorno tranquilo, cercano a la Plaza de La Moraleja y a los principales colegios internacionales Una propiedad excepcional para quienes buscan confort, seguridad y calidad de vida en un entorno privilegiado. Colindante con la zona noroeste de La Moraleja, El Soto está compuesto por urbanizaciones de pisos, áticos, pisos bajos con jardín, adosados y pareados de muy diferentes tipologías; todas con zonas comunes ajardinadas que incluyen, en la mayoría de los casos, seguridad activa, piscinas y áreas deportivas.  Tanto El Soto,El Encinar y La Moraleja, suponen un entorno ideal para aquellas familias que quieren todo tipo de comodidades en un ambiente más “campestre”y sosegado que el centro de la ciudad pero a un paso de esta (12 km). A efectos urbanísticos se podría decir que La Moraleja y El Soto tienen la misma edad, ambos empezaron a desarrollarse en la segunda mitad de los años 60 y ambos consiguieron su auge a mediados de los 80, cuando se consolidan como excelentes espacios residenciales. Su código postal es el 28109. Desde El Soto se accede con mucha comodidad a los principales viales de nuestra ciudad como la A-1 (Madrid-Burgos), M-40 etc… Puedes ver más inmuebles en nuestra página web.",True,good,False,True,9972.0,True,True,False,False,[],False,True,3500000.0,€,,,,flat,"El Soto de la Moraleja, La Moraleja",Ático,Top+,True,True,penthouse
