propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108468907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/29/27/1345834798.webp,46,,269000.0,chalet,sale,145.0,,4,2,Valdemaqueda,Madrid,Valdemaqueda,,es,40.5097749,-4.2959355,False,https://www.idealista.com/inmueble/108468907/,"¡ COQUETO CHALET RECIEN REFORMADO CON PLACAS SOLARES Y PISICINA SALINA! Chalet pareado de 145 m2 construidos en una superficie solar de 223 m2. Chalet recién reformado con muy buen gusto y materiales de buena calidad, 14 Placas solares, bomba de frio/calor en el salón y dormitorio principal, gas propano con deposito individual de 1000 litros y estufa de pellets en el salón. Accedemos a la vivienda por un jardín con una bonita piscina salina y caseta de aperos. Nos recibe un porche de unos 30 m2. PLANTA PRINCIPAL Luminoso salón comedor de 32 m2 con salida al porche rodeado de vistas preciosas, cocina, un dormitorio y un baño completo con plato de ducha. PRIMERA PLANTA Tres dormitorios, el principal con una terracita de 5 m2 y cuarto de baño completo con plato de ducha y ventana. Ventanas de PVC doble climalit, oscilobatientes de la marca kömmerling, suelo de tarima AC6, puertas lacadas en blanco. Piscina salina de 2,5 m x 4,5 m construida en 2024. Rodeado de preciosas vistas en toda la vivienda, al lado de todos los servicios, bus, centro de salud, farmacia, supermercado, restauración, plaza del ayuntamiento. Valdemaqueda es un municipio de la Sierra Oeste de Madrid, totalmente integrado en la naturaleza, rodeado de bonitos y grandes pinares, ideal para desconectar y dar grandes paseos. Linda con la provincia de Ávila y con los municipios de Robledo de Chavela que dispone de estación de cercanías y Santa María de la Alameda. VEN A VERLA, TE VA A ENCANTAR! GRUPO CASA 10 NO COBRA HONORARIOS AL COMPRADOR. VALDEMAQUEDA; Rfa. : 041190.",True,good,False,,1855.0,False,False,False,False,[],False,False,269000.0,€,chalet,Valdemaqueda,Chalet pareado,041190,,semidetachedHouse,,,,,
108526081,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/b8/2a/1347592072.webp,26,,399000.0,chalet,sale,130.0,,4,3,calle David Alarza,Madrid,Brunete,,es,40.4057675,-3.9972459,False,https://www.idealista.com/inmueble/108526081/,"TECNOCASA BRUNETE ofrece en EXCLUSIVA esta propiedad para que usted compre con seguridad, sin otros compradores y agencias de por medio. Confíe en la inmobiliaria líder en España con más de 800 puntos de venta. Maravillosa Casa Adosada en urbanización en el centro de Brunete, a menos de 2 minutos de la calle principal. La vivienda se distribuye de la siguiente manera: Entrada a la vivienda, hall recibidor, con acceso a cocina amplia con salida a despensa, aseo y salón comedor muy amplio en la primera planta.  Segunda planta:  Dos habitaciones dobles con armario empotrado y cuarto de baño completo.  Tercera planta:  Dos habitaciones amplias y cuarto de baño completo. La vivienda cuenta con aire acondicionado y la calefacción es independiente por gas.  La vivienda se encuentra en una de las mejores urbanizaciones privadas de Brunete. La urbanización dispone de piscina con socorrista y zonas verdes  Le acompaña una plaza de garaje muy amplia. La vivienda está ubicada en una zona privilegiada ya que está cerca de todos los servicios. Además proporciona mucha luminosidad gracias a su orientación. Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación 100%. Consúltenos condiciones. TECNOCASA inmobiliaria líder en España con más de 800 puntos de venta, más de 25 años de experiencia en territorio nacional.",False,good,False,,3069.0,False,False,False,False,[],False,False,399000.0,€,chalet,Brunete,Chalet adosado en calle David Alarza,,,terracedHouse,True,True,,,
108594803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/6d/49/1349455622.webp,4,7,110000.0,flat,sale,76.0,True,2,1,"calle de Severo Ochoa, 1",Madrid,Humanes de Madrid,,es,40.2588553,-3.8232706,True,https://www.idealista.com/inmueble/108594803/,"Se ofrece en venta inmueble adjudicado (REO), actualmente sin posesión, es decir, ocupado por tercero. El comprador adquiere la propiedad en las condiciones físicas y de ocupación en las que se encuentra, sin garantía de desocupación previa a la compraventa. Este tipo de inmueble representa una oportunidad de inversión con precio competitivo, sujeto a gestión judicial o extrajudicial para la recuperación de la posesión. No es posible realizar visitas al interior del inmueble ni verificar su estado actual, dado que se encuentra ocupado, por lo que tampoco es hipotecable. Características básicas: • Tipo de inmueble: Vivienda • Superficie aproximada: 76.0 m² • Ubicación: Calle Severo Ochoa • Estatus legal: Propiedad adjudicada (REO), sin posesión • Régimen: Libre de cargas Importante: La operación se realiza bajo la modalidad de compraventa sin entrega física. El comprador asume la responsabilidad de los trámites necesarios para obtener la posesión. La transmisión se realiza libre de cargas. Honorarios entidad especializada: 4% del valor de oferta + IVA. Nuestro equipo legal podrá tramitar el procedimiento judicial hasta la obtención de llaves (Honorarios no incluidos). Para más información, te invitamos a visitar Quedamos a tu disposición para resolver cualquier duda que puedas tener. Para más información accede a nuestra página web o mándanos un email a nuestro correo o llámanos a nuestro teléfono.",False,renew,False,False,1447.0,False,False,False,False,[],False,False,110000.0,€,flat,Humanes de Madrid,"Piso en calle de Severo Ochoa, 1",REO000003,,,,,,,
108825150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/c5/45/1356231919.webp,28,5,1150000.0,flat,sale,134.0,True,3,2,CL IBIZA,Madrid,Madrid,Retiro,es,40.4177099,-3.6754089,False,https://www.idealista.com/inmueble/108825150/,"¡VEPISO VENDE EN EXCLUSIVA! ¡Bienvenidos a este estupendo piso en venta en la mejor zona Madrid, el barrio del Retiro a solo 5 minutos del parque EL RETIRO, se considera el mejor lugar para vivir! Situado en la quinta planta de una finca muy señorial, cuenta con ascensor y acceso adaptado para personas con movilidad reducida. Esta vivienda tiene 134m2 construidos y 117m2 utiles, cuenta con una excelente distribución. Además, dispone de tres dormitorio, salón, cocina independiente y dos baño. Este piso esta para reformar para colocarlo al gusto de su nuevo propietario y haciendo que su valor aumente un 30%. La ubicación es inmejorable, en uno de los mejores barrios de Madrid, a solo 2 minuto del metro Ibiza o Sainz de Baranda.  Además, cuenta con múltiples comercios, supermercados, mercado municipal, comercios de moda, lugares de ocio, parques, colegios, los mejores hospitales de Madrid y a menos de 10 minutos de los mejores sitios turísticos de Madrid. ¡No te faltará de nada!   ¡TE ASESORAMOS EN TODO, y te ayudamos con tu financiacion sin costes. No pierdas la oportunidad de visitar este fantástico piso! VEPISO INMOBILIRIA NO LE COBRA AL COMPRADOR! Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,renew,False,True,8582.0,False,False,False,False,[],False,False,1150000.0,€,flat,"Ibiza, Madrid",Piso en Cl Ibiza,,Ibiza,,,,,,
105989057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/50/e6/1223119685.webp,29,2,445000.0,penthouse,sale,105.0,True,3,3,paseo Carlos III,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,40.5888601,-4.1512719,False,https://www.idealista.com/inmueble/105989057/,"¡Exclusivo ático, completamente reformado y actualizado, te ofrece una ubicación inmejorable frente al bosque de la Herrería y al lado del monasterio.  Con 80 m² construidos y 75 m² útiles, disfrutarás de unas vistas impresionantes a las Machotas y la Herrería desde cada rincón de la vivienda. El ático cuenta con 2 dormitorios y 2 baños, un amplio salón con chimenea de pellets y una cocina integrada. Ventanas doble cristal climalit, pvc imitación madera, suelos de madera, Además, incluye una casita de invitados aparte con baño, que da a la piscina. Que tiene un saloncito y un baño. Super privado y exclusivo solo tres vecinos. El edificio dispone de piscina, jardín y plaza de garaje, proporcionando todas las comodidades que necesitas.  Sin Gastos de agencia, Gestiona con Mar López, tu asesor inmobiliario, para más información.",False,good,False,False,4238.0,False,False,False,False,[],False,False,445000.0,€,flat,"Abantos - Carmelitas, San Lorenzo de El Escorial",Ático en paseo Carlos Iii,,,penthouse,True,True,,,
108480898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/45/df/1346209373.webp,28,7,690000.0,flat,sale,50.0,True,1,2,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,40.4370542,-3.6849057,False,https://www.idealista.com/inmueble/108480898/,"Salamanca. Calle de Lagasca. Vivienda con salón, cocina, una habitación y dos baños. Situada en una séptima y última planta ha sido totalmente reformada con una redistribución eficiente de los espacios que aprovechan cada rincón. Consta de: -Amplio salón con cocina incorporada y equipada; -Aseo; -Dormitorio con cómodos armarios empotrados; -Baño en suite.  El inmueble consta de calefacción eléctrica y aire acondicionado y la finca con servicio de conserjería en horario comercial.  Gracias a su altura y orientación goza de luz natural durante todo el día. Se encuentra muy bien comunicada con la ciudad gracias a su fácil acceso a la M30 y A2, a la parada del metro Núñez de Balboa (líneas 5 y 9) y al intercambiador de Avenida de América (líneas 4, 6, 7 y 9 de Metro) que conecta las líneas de autobuses interurbanos y de largo recorrido que acceden a Madrid por la carretera de Barcelona A-2. El distrito Salamanca, en el que se encuentra la vivienda, se ha convertido en los últimos años en una de las más importantes zonas comerciales de la ciudad y forma parte da la llamada “Milla de Oro”, donde se encuentran las tiendas y viviendas más exclusivas y lujosas de la ciudad, además de todo tipo de comercios, colegios, estructuras deportivas y ocio.  Posibilidad de utilizar una plaza de garaje.",True,good,False,True,13800.0,False,False,False,False,[],False,False,690000.0,€,flat,"Castellana, Madrid",Piso en calle de Lagasca,SA - LAGASCA,Castellana,,,,,,
107310798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/43/47/1309172995.webp,30,,238000.0,chalet,sale,200.0,,6,2,calle de San Joaquin Y Santa Ana,Madrid,Navas del Rey,,es,40.3862539,-4.2541246,False,https://www.idealista.com/inmueble/107310798/,"GESTION DE INTERMEDIACION PATRIMONIAL ALMANZOR VENDE: OPORTUNIDAD en NAVAS DEL REY (MADRID): Casa de dos plantas que se compone de dos viviendas independientes o una maravillosa vivienda familiar independiente y céntrica. Sin duda, un hogar ideal para disfrutar de la familia, ubicación céntrica, rodeada de todo tipo de comercios y servicios, con una superficie construida de 190 mts2, la vivienda se distribuye con dos pisos con accesos independientes, cada vivienda es de 93 mts2. La distribución de cada vivienda consta: Hall recibidor, cocina con despensa, salón comedor, pasillo de distribución, tres dormitorios amplios, un cuarto de baño completo y muy grande, por otro lado, el piso bajo, tiene un patio trasero exterior amplio y el piso superior tiene una terraza exterior. Esta preciosa edificación de construcción 1976, se encuentra en su estado original, buen estado en general, solo requieren reformas en azulejos más modernos en cocinas y baños o integral, si el destino del inmueble es para una sola casa con su correspondiente replanteo de la distribución. NAVAS DEL REY, es un pueblo tranquilo, a 30 minutos de Madrid, con todos los servicios necesarios como líneas de autobuses interurbanos a Madrid, centro médico, farmacias, restaurantes, centros deportivos, comercios, y muy buena comunicación con el pantano de San Juan y el río Alberche, etc. , una zona de ensueño para disfrutar de la familia. En Almanzor estamos convencidos de que comprar una vivienda es muy importante, por lo que estaremos a tu lado hasta la escrituración. Proporcionamos asistencia y asesoramiento financiero gratuito para realizar el estudio económico que le ayudara a conseguir la mejor hipoteca.",False,renew,False,,1190.0,False,False,False,False,[],False,False,238000.0,€,chalet,Navas del Rey,Chalet pareado en calle de San Joaquin y Santa Ana,,,semidetachedHouse,,,,,
108730523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/7a/4c/1353449967.webp,26,4,359900.0,penthouse,sale,74.0,True,1,1,calle de Santiago de Masarnau,Madrid,Madrid,Ciudad Lineal,es,40.4323564,-3.6608437,False,https://www.idealista.com/inmueble/108730523/,"VIVIENDA EN VENTA CON TECNOCASA DEL CARMEN! Presentamos este fantástico ático exterior ubicado en la zona de Calle Cyesa, Santiago Masarnau, Antonio Pirala, en una cuarta planta sin ascensor, con impresionantes vistas despejadas a la Plaza de Toros de Ventas. La vivienda cuenta con 72 m² construidos más una terraza de 20 m², perfecta para disfrutar del aire libre y las vistas. Se distribuye en un amplio dormitorio exterior, salón con salida directa a la terraza, cocina independiente y baño completo. Se hizo instalación electrica, puertas de roble, Ventanas climalit con rotura de puente termico. Rodapies nuevos. Plato de ducha. Ubicada en una zona en plena transformación urbana, junto al proyecto de soterramiento de la M-30 en Ventas, que finalizará en 2027. Esta ambiciosa obra conectará el barrio de Salamanca con El Carmen y creará una nueva superficie de 17.000 m², de los cuales el 50% estará destinado a zonas verdes, mejorando notablemente la calidad de vida y revalorizando toda la zona. Gastos de comunidad: 35€/mesIBI: 300€/año aprox. ITE favorable Precio: 365.000 Una oportunidad única de inversión o vivienda habitual en una de las zonas con mayor proyección de Madrid. ¡Contáctanos en Tecnocasa del Carmen y agenda tu visita!",False,good,False,False,4864.0,False,False,False,False,[],False,False,359900.0,€,flat,"Ventas, Madrid",Ático en calle de Santiago de Masarnau,,Ventas,penthouse,,,,,
107122708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/3b/33/1303711940.webp,60,,759000.0,chalet,sale,287.0,,5,4,calle del Océano Atlántico,Madrid,Tres Cantos,Segunda Fase,es,40.5968782,-3.6980092,False,https://www.idealista.com/inmueble/107122708/,"¿Buscas el lugar perfecto para ti y tu familia? Este chalet adosado tiene todo lo que necesitas para disfrutar de cada rincón con comodidad y estilo. Un diseño pensado para ti:  Este hogar se distribuye en tres plantas más un sótano con acceso directo desde la vivienda. Cada espacio está cuidadosamente diseñado para aprovechar al máximo la luz natural y ofrecer una distribución práctica y acogedora.  . Planta Baja: -Patio: Un espacio ideal para el verano, con piscina privada para chapuzones y momentos inolvidables con los amigos.  -Salón- comedor: Perfecto para relajarte y compartir con tu familia, con una zona de comedor que se integra de manera natural. -Cocina independiente: Amplia, funcional y con espacio para una mesa de hasta cuatro personas. -Aseo de cortesía: Práctico y cómodo para las visitas. . Planta primera: -Tres dormitorios luminosos y espaciosos: Todos con armarios empotrados para que el orden nunca sea un problema. Uno de ellos tiene además una terraza privada para desconectar al aire libre y un baño privado. -baño completo adicional . Buhardilla: Un espacio versátil que cuenta con dos habitaciones de gran tamaño, una de ellas con baño en suite y un jacuzzi para disfrutar de momentos de relax únicos. . Sótano con acceso directo: -Garaje grande: Con espacio para dos coches. -Lavadero y trastero -Salón con terraza: Ideal como despacho, sala de juegos o para reuniones, con acceso a un encantador patio que añade luz y amplitud. Esta vivienda cuenta con una ubicación privilegiada en una de las zonas más exclusivas de Tres Cantos, cerca de la carretera M-607, para que moverte sea rápido y cómodo. A pasos andando de Alcampo y a un minuto de la Avenida Los Artesanos, con diversos servicios cercanos como: restaurantes, cafeterías, bancos, compañías de seguros, entre otros. Ven a descubrir este hogar lleno de posibilidades.  ¡Te esperamos para que lo veas y te enamores! - NO COBRAMOS HONORARIOS AL COMPRADOR - ENCUÉNTRANOS EN EL C. C. EL VENTANAL (FRENTE A H&M).",True,good,False,,2645.0,False,False,False,False,[],False,False,759000.0,€,chalet,"Segunda Fase, Tres Cantos",Chalet adosado en calle del Océano Atlántico,,,terracedHouse,True,True,,,
108628226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/aa/fa/1350390315.webp,64,,150000.0,chalet,sale,200.0,,7,2,calle de los Jardines,Madrid,Robregordo,,es,41.1069281,-3.5933805,False,https://www.idealista.com/inmueble/108628226/,"B2V Inmobiliaria comercializa en EXCLUSIVA Maribel Jareño  URGE la venta de esta excelente casona, está ubicada en la localidad de Robregordo, un municipio y localidad española del norte de la Comunidad de Madrid, en la comarca de Sierra Norte. EXCELENTE OCASIÓN PARA INVERSORES La casa consta de siete dormitorios, seis en planta superior, y uno en la planta baja, donde podrían hacerse dos perfectamente. Dispone de dos cocinas y dos baños, lo que la convierte en una oportunidad para hacer dos viviendas y un estudio, con accesos independientes desde la calle. Una entrada en la parte delantera de la casa y otra en la parte trasera. En la planta baja encontramos un amplio salón comedor y una zona de estar con estufa de leña. Cuenta con excelentes vistas y cercanía a diferentes rutas de senderismo, en la que hacer hincapié, la ruta del acebo, ideal para visitar a finales de otoño o mediados de diciembre cuando está en todo su esplendor con ejemplares que superan varios metros de altura. Los orígenes de Robregordo parecen remontarse, al igual que otros pueblos de la Sierra Norte, a la Reconquista, al no haber evidencias de ocupación del territorio anteriormente. Al parecer, una de las primeras edificaciones de Robregordo era una venta que daba servicio a los viajeros que atravesaban el Puerto de Somosierra. La población estaba situada en una posición estratégica, en el Camino Real que unía las dos Castillas, por lo que los reyes concedieron privilegios a sus habitantes como la exención de impuestos, y surgieron ventas, mesones, comerciantes y arrieros que daban servicio a las diligencias de viajeros y mercancías. Hasta el año 1697, Robregordo, junto con Somosierra y otra aldea denominada Coladillo, formaron un único concejo. El crecimiento de Robregordo se produjo como consecuencia de su situación como aldea de paso, al estar al borde del Camino Real. Su cercanía con la A1, es un recorrido excelente para hacer desde Madrid. En apenas 50 minutos se llega a un remanso de paz en el que hacer senderismo, pasear con toda la tranquilidad del mundo y romper con una rutina que no siempre es fácil de llevar. Vamos, que, si estáis buscando una segunda vivienda para vacaciones o fines de semana en Madrid, este puede ser una opción de primera categoría. PRECIO NEGOCIABLE Y POSIBILIDAD DE ADQUIRIR UN HUERTO A 200m POR UN PRECIO MÁS QUE ECONÓMICO. Para más información o concertar una visita pueden ponerse en contacto. Maribel Jareño  B2V Inmobiliaria, servicios inmobiliarios en la sierra de Madrid y alrededores. Porque nos tomamos muy en serio nuestro cometido, sólo trabajamos en EXCLUSIVA. Precio 150.000 € 750 eur/m2 Calcular hipoteca Características básicas 200 m2 construidos 180 útiles m2 7 dormitorios 2 baños Segunda mano/Buen estado Trastero Año de construcción: 1970 Este, Oeste Certificación energética Consumo: (En trámite) Ubicación Calle Jardines, Robregordo Robregordo, Madrid [IW].",False,good,False,,750.0,False,False,False,False,[],False,False,150000.0,€,chalet,Robregordo,Casa independiente en calle de los Jardines,CHA0037,,independantHouse,True,True,,,
107820529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/60/9d/1324857836.webp,4,,1250000.0,chalet,sale,159.0,,4,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4551073,-3.6732452,False,https://www.idealista.com/inmueble/107820529/,"Belton Real Estate presenta este luminoso chalet de 159 m², una residencia que combina elegancia y funcionalidad, situada en el corazón de la apacible zona de Hispanoamérica. La orientación de la propiedad permite que la luz natural inunde cada espacio, creando un ambiente cálido y acogedor durante todo el día. Este chalet ofrece una distribución inteligente y funcional, diseñada para maximizar el confort y la convivencia. La planta principal alberga una cocina moderna, concebida para integrarse perfectamente con el espacioso salón-comedor, creando un espacio diáfano ideal para el entretenimiento y la vida familiar. La habitación principal, cuenta con un baño en suite y acceso directo a una terraza privada. Las dos habitaciones individuales, comparten un baño completo. La cuarta habitación, ofrece privacidad adicional con su propio baño en suite, ideal para invitados o como un espacio multifuncional. Los materiales y acabados, seleccionados con esmero, prometen calidad y durabilidad en cada estancia, reflejando un estilo de vida moderno y sofisticado. Este chalet dispone de una plaza de garaje, un valor añadido inestimable en una zona de alta demanda, que garantiza comodidad y seguridad para su vehículo. Además, la propiedad cuenta con detalles adicionales que mejoran la calidad de vida, como un sistema de climatización eficiente y ventanas de doble acristalamiento que aseguran el aislamiento térmico y acústico. Ubicado en el tranquilo barrio de Hispanoamérica, este inmueble ofrece un estilo de vida envidiable, combinando la serenidad de una zona residencial con la cercanía a todos los servicios necesarios. La zona se beneficia de una amplia gama de comodidades, desde supermercados y tiendas locales hasta restaurantes y centros de ocio, todo a poca distancia. La excelente conexión con el transporte público, incluyendo autobuses y metro, facilita el acceso a cualquier punto de la ciudad, haciendo de este enclave un lugar ideal para vivir. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,,7862.0,False,False,False,False,[],False,False,1250000.0,€,chalet,"Bernabéu-Hispanoamérica, Madrid",Chalet adosado,BNPM2,Bernabéu-Hispanoamérica,terracedHouse,True,True,,,
106716608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/57/d8/1291873055.webp,20,4,160000.0,flat,sale,84.0,True,3,1,calle Fuentebella,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,40.2328252,-3.773419,False,https://www.idealista.com/inmueble/106716608/,"¡Descubre tu nuevo hogar en este encantador piso en la cuarta planta con ascensor! Este espacioso piso de 84 m² te ofrece un estilo de vida cómodo y moderno. Al entrar, tras el recibidor, verás un amplio salón que se abre a una terraza privada, perfecta para disfrutar de tus momentos de relax al aire libre. La cocina independiente está diseñada para los amantes de la gastronomía, mientras que las tres habitaciones, incluyendo una de matrimonio, aseguran el descanso ideal para toda la familia. Este piso y cuenta con un trastero de doble planta con ventilación, proporcionando un espacio extra para tus pertenencias. La calefacción central de gas natural garantiza un ambiente cálido en los meses más fríos. Además, la vivienda está adaptada para personas con movilidad reducida, asegurando accesibilidad para todos. Ubicado en una comunidad con piscina y jardín, podrás disfrutar de momentos de ocio sin salir de casa. Este piso es una opción eficiente y responsable. No pierdas la oportunidad de vivir en un entorno tranquilo y bien comunicado. ¡Ven a visitarlo y enamórate de tu futuro hogar! Los inquilinos se encuentran al corriente de pago, pagan 800 €.",False,good,False,True,1905.0,False,False,False,False,[],False,False,160000.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Fuentebella,,,,,,,,
108774799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/46/38/1354742586.webp,25,bj,215250.0,flat,sale,83.0,True,2,1,calle de Benjamín Palencia,Madrid,Madrid,Puente de Vallecas,es,40.393998,-3.646854,False,https://www.idealista.com/inmueble/108774799/,"Agencia Inmobiliaria TECNOCASA VALLECAS ZONA PORTAZGO, VENDE piso de 83 m2 construidos fuente catastro en PLANTA BAJA. Compuesta por entrada, cocina, tendedero, salón, terraza, 2 dormitorios, 1 baño con ventana y bañera Calefacción individual gas natural. El edificio dispone de ascensor y su año de construcción data 1986. La vivienda está situada en una zona ya consolidada con multitud de servicios alrededor como farmacias, colegios, supermercados y bien comunicada por la red de transportes del municipio como paradas de autobús, RENFE, línea 1 de metro (Miguel Hernández-Alto del Arenal y Buenos Aires) y bien comunicada con la carretera A-3 Y M-40. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACIÓN 100%.",False,renew,False,True,2593.0,False,False,False,False,[],False,False,215250.0,€,flat,"Portazgo, Madrid",Piso en calle de Benjamín Palencia,,Portazgo,,,,,,
108252653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/e8/d0/1338539566.webp,19,en,276000.0,flat,sale,95.0,True,3,1,calle Altos de Saceruela,Madrid,Madrid,Villa de Vallecas,es,40.3794932,-3.6223792,False,https://www.idealista.com/inmueble/108252653/,"En venta fabulosa vivienda entreplanta con patio de 40m2, en Villa de Vallecas. Este inmueble de 85m2 cuenta con un amplio salón, con cocina americana, tres dormitorios con armarios empotrados en cada uno de ellos, un amplio cuarto de baño completo, Suelos de tarima, ventanas de climalit, puertas en roble, calefacción a gas natural. La vivienda cuenta también con un trastero de 6 m2. La ubicación es excelente ya que la vivienda se encuentra en una zona muy bien comunicada y con todos los servicios a pocos pasos: supermercados, centros educativos, comercios del barrio, ambulatorio, farmacias etc. A menos de 300 metros de la estación de metro Villa de Vallecas y muy cerquita de la Renfe de Sierra de Guadalupe. rápido acceso a las carretera(A3, M45, M50 Y M40) Líneas de autobuses 54,142 y N9 Disponemos de un departamento financiero, que podrá asesorarte y ayudarte a conseguir las mejores condiciones para tu perfil económico.",False,good,False,True,2905.0,False,False,False,False,[],False,False,276000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle Altos de Saceruela,,Casco Histórico de Vallecas,,,,,,
108592079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/7d/05/1349379880.webp,30,1,660000.0,flat,sale,85.0,True,3,1,calle de Calatrava,Madrid,Madrid,Centro,es,40.4093032,-3.7124121,False,https://www.idealista.com/inmueble/108592079/,"**Piso acogedor en el corazón de Madrid - Palacio** Descubre este encantador piso en el barrio de Palacio, una de las zonas más deseadas del distrito Centro de Madrid. Con 85 m² construidos y 75 m² útiles, esta vivienda ofrece un sinfín de posibilidades de reforma para adaptarla a tu estilo. A tan solo un paso del vibrante Barrio de La Latina y del Mercado de la Cebada, vivir aquí es disfrutar de la auténtica esencia madrileña. El salón-comedor cuenta con dos balcones que dan a la calle, llenando el espacio de luz natural. Un pasillo distribuye los tres dormitorios, la cocina y el baño, que dan a un patio interior, asegurando tranquilidad. La ubicación es inmejorable, a escasos metros de la Puerta Toledo y rodeado de monumentos emblemáticos como el Palacio Real y la Catedral de la Almudena, ambos a aproximadamente 1 km. La zona está llena de vida, con una variedad de teatros, restaurantes y bares tradicionales que hacen de cada día una nueva experiencia. Además, el Colegio San Ildefonso se encuentra a menos de 700 m, ideal para familias. La comunicación es excelente, con la estación de metro ""Puerta Toledo"" cerca y varias líneas de autobuses (17, 18, 23, 35) que facilitan el desplazamiento. Este piso es una oportunidad única tanto para vivir como para invertir en una zona con historia y cultura. Con ascensor y orientación oeste, no dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Contáctanos para más información!",False,renew,False,True,7765.0,False,False,False,False,[],False,False,660000.0,€,flat,"Palacio, Madrid",Piso en calle de Calatrava,,Palacio,,,,,,
108303188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/b8/fd/1340083043.webp,3,2,101000.0,flat,sale,42.0,True,1,2,calle San Blas,Madrid,Humanes de Madrid,,es,40.2509477,-3.8308065,False,https://www.idealista.com/inmueble/108303188/,"¿Buscas vivienda en la zona Sur de Madrid?  Century 21 Now IV Te ofrece la oportunidad de adquirir éste Piso la localidad de Humanes de Madrid. Oportunidad para inversores: “Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogara al contrato de alquiler vigente y a las condiciones indicadas en el contrato de alquiler vigente"". “La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ” Necesitas más información? Llámanos y nuestro especialista en la zona te solventará cualquier duda.  Al llamar danos la referencia C0127-GTRE-00453 NO COBRAMOS HONORARIOS AL COMPRADOR CENTURY 21 Now IV ""Lo mejor de las personas al servicio de las personas"".",False,renew,False,False,2405.0,False,False,False,False,[],False,False,101000.0,€,flat,Humanes de Madrid,Piso en calle San Blas,GTRE-00453,,,,,,,
