propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108149696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/62/b2/1335496319.webp,36,,551500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149696/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2677.0,True,False,False,False,[],False,False,551500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,14,False,True,True,,,,
108922525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/cd/7e/1359031226.webp,25,3,950000.0,penthouse,sale,125.0,True,3,3,"calle de la Comunidad Canaria, 6",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.443423,-3.8732156,True,https://www.idealista.com/inmueble/108922525/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR ATICO EN PLANTA en urbanización OSO VERDE de Boadilla del Monte. Esta vivienda adosada de 97m² se distribuye de la siguiente manera: La vivienda se distribuye en una sola planta de forma cómoda y funcional: La vivienda cuenta con un hall recibidor que conecta con una amplia cocina independiente totalmente equipada, con gran capacidad de almacenaje con salida a la terraza y acceso directo a un gran salón comedor. Desde el hall también accedemos a las tres espaciosos dormitorios. Dos de ellos comparten un baño completo, y la habitación principal con vestidor y baño en suite. Además, la vivienda cuenta con aire acondicionado por conducto independiente en cada estancia, plaza de garaje y trastero. En la urbanización contamos con piscina comunitaria, gimnasio y parque infantil. Esta vivienda se encuentra en un entrono inmejorable, rodeada de naturaleza y en una zona muy tranquila a la vez que muy cercana a todo tipo de comercios, colegios y medios de transporte. ¡NO PERDÁIS LA OPORTUNIDAD DE VENIR A VISITARLO!",False,good,False,True,7600.0,False,False,False,False,[],False,False,950000.0,€,flat,penthouse,"Valdepastores - Las Encinas, Boadilla del Monte","Ático en calle de la Comunidad Canaria, 6",Comunidad Canaria,,True,True,,,,
108149634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/b4/ef/1335495983.webp,36,,542000.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149634/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2631.0,True,False,False,False,[],False,False,542000.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,01,False,True,True,,,,
108149645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/cb/c8/1335496032.webp,36,,531500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149645/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2580.0,True,False,False,False,[],False,False,531500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,04,False,True,True,,,,
108149561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/74/fd/1335496028.webp,36,,547500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149561/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2658.0,True,False,False,False,[],False,False,547500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,12,False,True,True,,,,
108149625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/74/fd/1335496028.webp,36,,539500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149625/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2619.0,True,False,False,False,[],False,False,539500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,08,False,True,True,,,,
108149678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/02/ab/1335496191.webp,36,,535500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149678/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2600.0,True,False,False,False,[],False,False,535500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,06,False,True,True,,,,
108149686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/0f/43/1335496250.webp,36,,541500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149686/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2629.0,True,False,False,False,[],False,False,541500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,09,False,True,True,,,,
108149670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/74/fd/1335496028.webp,36,,529500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149670/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2570.0,True,False,False,False,[],False,False,529500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,03,False,True,True,,,,
108149624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/60/f5/1335495927.webp,37,,527500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149624/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2561.0,True,False,False,False,[],False,False,527500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,02,False,True,True,,,,
108149672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/1e/87/1335496261.webp,36,,537500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149672/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2609.0,True,False,False,False,[],False,False,537500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,07,False,True,True,,,,
108149671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/76/22/1335496188.webp,36,,533500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149671/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2590.0,True,False,False,False,[],False,False,533500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,05,False,True,True,,,,
108149673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/45/01/1335496353.webp,36,,543500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149673/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2638.0,True,False,False,False,[],False,False,543500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,10,False,True,True,,,,
108149674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/45/01/1335496353.webp,36,,549500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149674/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2667.0,True,False,False,False,[],False,False,549500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,13,False,True,True,,,,
108913566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/86/36/1287529891.webp,19,,451000.0,flat,sale,124.0,True,3,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108913566/,"Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con 2 plazas de garaje y trastero incluido en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,,True,True,3637.0,True,False,False,False,[],False,False,451000.0,€,flat,,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",PR-C-781@TipoF1,False,True,True,,,,
