propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108170163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/24/90/1335957689.webp,Planta Baja A,29,bj,1198368.0,flat,sale,167.0,True,3,3,"calle Fuente Marcela, 15",Madrid,Majadahonda,Zona Monte el Pilar,es,40.4711852,-3.8544599,True,https://www.idealista.com/obra-nueva/108170163/,"UN PROYECTO ÚNICO EN UN ENTORNO PRIVILEGIADO Exclusiva combinación de lujo y naturaleza. Situado al noroeste de Madrid en el término municipal de Majadahonda, a escasos 10 minutos del centro de la capital. El Monte del Pilar, sin duda, es la mejor zona residencial de Majadahonda, rodeada por un pulmón verde de masa forestal de Bosque Mediterráneo de más de 800 Hectáreas en la que conviven jabalíes, zorros, ginetas, ardillas, erizos, conejos y dónde podrás disfrutar al máximo la naturaleza de esta privilegiada zona de Madrid. ¡UN VERDADERO LUJO A TU ALCANCE! EL ENTORNO Un lugar incomparable, El monte del Pilar, sin duda la mejor zona residencial de Majadahonda, rodeada por un pulmón verde de masa forestal de Bosque Mediterráneo de más de 800 Hectáreas, a un paso de los mejores colegios privados internacionales y concertados de Madrid, Hospital Puerta de Hierro, farmacia, restaurantes, supermercados, iglesia, gasolinera, centros comerciales, club de tenis, a tan solo 5’ andando de la estación de cercanías de Majadahonda, con acceso directo a la A6, M50 y M503 EL PROYECTO EL PROTAGONISTA, LA NATURALEZA. Un solo bloque de 14 exclusivas viviendas de diseño minimalista de fachada asimétrica, situado sobre una parcela de 2.000 m2 con espectaculares vistas a la sierra de Madrid y al Monte del Pilar El compromiso de “RESIDENCIAL LAS TERRAZAS” y del estudio A-CERO Joaquín Torres & Rafael Llamazares con el medioambiente y con el bajo consumo de recursos ha marcado el proyecto en su totalidad. Cabe destacar las excelentes soluciones de cerramientos exteriores que minimizan las pérdidas energéticas, la generación centralizada de calor y frío mediante Aerotermia y placas solares o la reutilización de aguas grises para el riego de jardines, junto con una certificación tipo A de consumo energético. Zonas comunes pensadas para el máximo disfrute, piscina comunitaria, zonas ajardinadas, Gimnasio, zona de juegos infantil, etc VIVIENDAS Exclusivos bajos con amplio jardín y piscina privada, pisos intermedios y áticos – dúplex con amplias terrazas y las más altas calidades. Todas las viviendas estarán dotadas de instalación domótica, suelo radiante en invierno y refrescante en verano, trastero, plazas de aparcamiento, pre-instalación carga de vehículos eléctricos. Plazas de garaje y trasteros en plantas sótano.",False,newdevelopment,True,True,False,7176.0,True,False,False,False,[],False,False,1198368.0,€,True,True,flat,"Zona Monte el Pilar, Majadahonda","Piso en calle Fuente Marcela, 15",,,,,
96799853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/c8/ff/171439751.webp,2,38,,340000.0,chalet,sale,174.0,,4,3,"Urbanización Parque Miraflores - Calle Miguel Hernandez, 5",Madrid,Miraflores de la Sierra,,es,40.80084,-3.76542,True,https://www.idealista.com/obra-nueva/96799853/,"Alquiler con opción a compra.  Chalet pareado de 174,20m2 construidos en dos alturas (28.43 m2 de porches no incluidos), sobre parcela de 436,98m2. Este chalet se une con el vecino en la pared del garaje solamente. La planta baja consta de: recibidor, cocina con despensa, aseo, habitación-despacho y salón-comedor con chimenea y porche al jardín además de garaje cerrado. La planta primera consta de: dormitorio principal con terraza y baño con columna de hidromasaje. Otro baño completo y dos dormitorios más, uno de ellos con terraza. Preciosas vistas de la sierra.  Todos los dormitorios disponen de armarios forrados en madera. Cocina equipada con muebles, vitrocerámica, horno y campana. Agua caliente y calefacción por caldera de gas propano canalizado en toda la urbanización con contador individual. Equipamiento de domótica con alarma, conexión y desconexión de calefacción y riego desde el móvil, a distancia.",False,newdevelopment,True,,True,1954.0,True,False,False,False,[],False,False,340000.0,€,True,True,chalet,Miraflores de la Sierra,"Chalet pareado en Urbanización Parque Miraflores - Calle Miguel Hernandez, 5",semidetachedHouse,,,,
107170213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/db/0c/1305078831.webp,P2 Ático B,29,3,346746.0,penthouse,sale,113.0,True,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170213/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,3069.0,True,False,False,False,[],False,False,346746.0,€,True,True,flat,"Parque de la Coruña - Las Suertes, Collado Villalba","Ático en Galapagar, 30",penthouse,,,,
108493535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/f4/dd/1346554946.webp,P1-Bajo A,28,bj,223137.0,flat,sale,92.0,True,1,1,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108493535/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2425.0,True,False,False,False,[],False,False,223137.0,€,True,True,flat,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",,,,,
108170345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/e0/a2/1335957730.webp,Planta 3ºD,29,3,1191960.0,flat,sale,205.0,True,3,3,"calle Fuente Marcela, 15",Madrid,Majadahonda,Zona Monte el Pilar,es,40.4711852,-3.8544599,True,https://www.idealista.com/obra-nueva/108170345/,"UN PROYECTO ÚNICO EN UN ENTORNO PRIVILEGIADO Exclusiva combinación de lujo y naturaleza. Situado al noroeste de Madrid en el término municipal de Majadahonda, a escasos 10 minutos del centro de la capital. El Monte del Pilar, sin duda, es la mejor zona residencial de Majadahonda, rodeada por un pulmón verde de masa forestal de Bosque Mediterráneo de más de 800 Hectáreas en la que conviven jabalíes, zorros, ginetas, ardillas, erizos, conejos y dónde podrás disfrutar al máximo la naturaleza de esta privilegiada zona de Madrid. ¡UN VERDADERO LUJO A TU ALCANCE! EL ENTORNO Un lugar incomparable, El monte del Pilar, sin duda la mejor zona residencial de Majadahonda, rodeada por un pulmón verde de masa forestal de Bosque Mediterráneo de más de 800 Hectáreas, a un paso de los mejores colegios privados internacionales y concertados de Madrid, Hospital Puerta de Hierro, farmacia, restaurantes, supermercados, iglesia, gasolinera, centros comerciales, club de tenis, a tan solo 5’ andando de la estación de cercanías de Majadahonda, con acceso directo a la A6, M50 y M503 EL PROYECTO EL PROTAGONISTA, LA NATURALEZA. Un solo bloque de 14 exclusivas viviendas de diseño minimalista de fachada asimétrica, situado sobre una parcela de 2.000 m2 con espectaculares vistas a la sierra de Madrid y al Monte del Pilar El compromiso de “RESIDENCIAL LAS TERRAZAS” y del estudio A-CERO Joaquín Torres & Rafael Llamazares con el medioambiente y con el bajo consumo de recursos ha marcado el proyecto en su totalidad. Cabe destacar las excelentes soluciones de cerramientos exteriores que minimizan las pérdidas energéticas, la generación centralizada de calor y frío mediante Aerotermia y placas solares o la reutilización de aguas grises para el riego de jardines, junto con una certificación tipo A de consumo energético. Zonas comunes pensadas para el máximo disfrute, piscina comunitaria, zonas ajardinadas, Gimnasio, zona de juegos infantil, etc VIVIENDAS Exclusivos bajos con amplio jardín y piscina privada, pisos intermedios y áticos – dúplex con amplias terrazas y las más altas calidades. Todas las viviendas estarán dotadas de instalación domótica, suelo radiante en invierno y refrescante en verano, trastero, plazas de aparcamiento, pre-instalación carga de vehículos eléctricos. Plazas de garaje y trasteros en plantas sótano.",False,newdevelopment,True,True,False,5814.0,True,False,False,False,[],False,False,1191960.0,€,True,True,flat,"Zona Monte el Pilar, Majadahonda","Piso en calle Fuente Marcela, 15",,,,,
108903829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/da/77/1358475090.webp,CA003,17,1,810000.0,flat,sale,124.0,True,2,2,avenida de Europa,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,40.4369181,-3.794151,False,https://www.idealista.com/inmueble/108903829/,"Juvilma Consultores presenta esta exclusiva vivienda ubicada en una de las zonas más demandadas de Pozuelo de Alarcón, a escasos minutos de Madrid. Situada en una prestigiosa urbanización privada con vigilancia 24 h, portero físico, piscina y pista de pádel, esta propiedad ofrece un estilo de vida cómodo, seguro y rodeado de servicios. La vivienda, situada en una primera planta, cuenta con una superficie construida de 112 m² y una distribución funcional que incluye un amplio salón con acceso a una agradable terraza, cocina independiente totalmente equipada, dos dormitorios y dos baños completos. Se encuentra en excelente estado de conservación y destaca por su luminosidad y tranquilidad. La propiedad incluye dos plazas de garaje de gran tamaño, ideales para vehículos grandes, con acceso directo desde el ascensor. Una oportunidad única para quienes buscan una vivienda de calidad en una ubicación inmejorable, rodeada de zonas verdes, colegios de prestigio, comercios y con excelentes conexiones tanto por carretera como por transporte público.",False,good,False,True,,6532.0,False,False,False,False,[],False,False,810000.0,€,True,True,flat,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en avenida de Europa,,Zona Avenida Europa,,,
108493767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/f6/41/1346561326.webp,p3-Bajo B,28,bj,205557.0,flat,sale,82.0,True,1,1,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/108493767/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2507.0,True,False,False,False,[],False,False,205557.0,€,True,True,flat,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",,,,,
108493728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/3c/9e/1346583678.webp,p5-1ºC,28,1,299248.0,flat,sale,111.0,True,2,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108493728/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2696.0,True,False,False,False,[],False,False,299248.0,€,True,True,flat,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",,,,,
108494289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/7a/cc/1346584801.webp,p4-Ático B,31,3,340655.0,penthouse,sale,112.0,True,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108494289/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,3042.0,True,False,False,False,[],False,False,340655.0,€,True,True,flat,"Parque de la Coruña - Las Suertes, Collado Villalba","Ático en Galapagar, 30",penthouse,,,,
107180459,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/70/72/1305378500.webp,MAD56265,20,1,610000.0,flat,sale,66.0,True,2,2,calle de Ilustración,Madrid,Madrid,Moncloa,es,40.4198459,-3.7151232,False,https://www.idealista.com/inmueble/107180459/,"Lucas Fox presenta esta magnífico piso, completamente reformado y amueblado con materiales de alta calidad en Madrid.  La vivienda se encuentra en una primera planta, pero con la altura de una segunda. Asimismo, ofrece privacidad y tranquilidad, sin renunciar a la cercanía a todo lo que necesita.  Este encantador inmueble consta de dos amplios dormitorios dobles, uno de ellos con baño privado. Uno de los dormitorios cuenta con un balcón con vistas a la calle Ilustración, mientras que desde el otro podrá disfrutar de una panorámica hacia el nuevo hotel de la zona.  El salón, de diseño elegante y moderno, dispone de un segundo balcón que da a la calle. La cocina independiente está completamente equipada con electrodomésticos de primera gama, incluyendo horno, vitrocerámica, nevera, y más, ofreciendo todo lo necesario para disfrutar de una cocina funcional y de calidad.  Gracias a sus amplias ventanas en todas las estancias, esta vivienda disfruta de una luz natural excepcional durante todo el día. Además, cuenta con caldera individual de gas y aire acondicionado en todas las habitaciones, para un confort total en todas las épocas del año.  Póngase en contacto para más información.",False,renew,False,True,,9242.0,True,False,False,False,[],False,False,610000.0,€,,,flat,"Argüelles, Madrid",Piso en calle de Ilustración,,Argüelles,,,
104949549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/b8/29/1237107039.webp,VM2405041,18,1,360000.0,flat,sale,30.0,False,1,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4398582,-3.7017201,False,https://www.idealista.com/inmueble/104949549/,"PISO REFORMADO DE TECHOS ALTOS EN NUEVOS MINISTERIOS-RIOS ROSAS Ubicada en la calle Santa Engracia en un edifico de 1930 muy bien conservado con ascensor recientemente puesto, se encuentra en la primera planta este acogedor apartamento de 30 m² construidos.  La vivienda estareformada íntegramente, dejando un espacio abierto, salón-comedor, cocina, con ladrillo visto original y la estructura de madera tratada que hace de ambos espacios diferentes y muy agradables. Desde el salón se accede al baño completo y a través de este se accede al dormitorio doble con armarios empotrados. La vivienda cuenta con detalles como la encimera de Neolith acabado Calacatta, puerta de paso de 3,10 m de altura, el baño con un alicatado con apariencia Calacatta también, haciendo de este muy luminoso. La altura de techos es mayor a 3,10 m. El apartamento no es exterior, da a una corrala con mucho encanto, gracias a esto tiene abundante luz.  La bonita reforma, junto con la ubicación, siendo a la altura de Bretón de los Herreros, la zona de Ponzano con todo tipo de restaurantes y bares, el parque de Canal de Isabel II justo en la puerta, el metro a escasos metros, y gran variedad de comercio. Sistema de calefacción y aire acondicionado a través de Split.  Actualmente está alquilado hasta noviembre de 2027 ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,12000.0,True,False,False,False,[],False,False,360000.0,€,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Santa Engracia,,Nuevos Ministerios-Ríos Rosas,,,
107762536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/88/26/1323045495.webp,2ºA,20,3,389900.0,penthouse,sale,101.0,True,1,1,"Germán Perez Carrasco, 42",Madrid,Madrid,Ciudad Lineal,es,40.4358765,-3.6440599,True,https://www.idealista.com/obra-nueva/107762536/,"Boss Inmobiliaria comercializa el proyecto Germán Pérez Carrasco, 42 consta de 5 viviendas de 1 dormitorio, áticos con amplias terrazas y vivienda en planta baja con jardín privado. Situado en el Barrio de Pueblo Nuevo-Quintana, el proyecto Germán Pérez Carrasco 42 se ubica en la calle de nombre homónimo, uno de los barrios más emblemáticos de Madrid, cercano a la calle Alcalá, zona de gran ámbito comercial. A escasos metros de estación de metro, varias líneas de bus y con unas excelentes comunicaciones por carretera cercana a la M-30 y M-40 hacen que esta promoción un auténtico privilegio en cuanto a su situación. Las soluciones adoptadas en la construcción buscan conseguir unos niveles óptimos en cuanto a eficiencia energética y de confort, lo que redundará en un menor consumo y por tanto menor gasto económico, un comportamiento del edificio más respetuoso con el medio ambiente, así como una mejora de la habitabilidad de las viviendas. Además, su doble orientación y el uso de luminarias led en cocinas, baños, distribuidores y terrazas aseguran una eficiencia energética óptima y un ambiente lleno de luz natural y confort. Los salones con amplios ventanales permiten potenciar la iluminación natural de la vivienda además de reducir las necesidades de refrigeración de la misma. La climatización por aerotermia, energía limpia que genera un claro ahorro energético y económico así como un mayor respeto por el medio ambiente, es a través de suelo radiente/refrescante por agua, hace que el sistema trabaje a menor temperatura que los sistemas tradicionales y permite un reparto más homogéneo y racional del calor/frío. Además, favorece la mejor calidad del aire por mantener un nivel de humedad adecuado evitando producir sequedad en el ambiente o la proliferación de ácaros, al disminuir las corrientes de aire que favorecen la aparición de polvo. Todo esto redunda en un claro aumento del confort interior de las viviendas. Las cocinas se entregarán amuebladas con muebles altos y bajos. Incluirá: Placa de inducción, horno, grupo filtrante para extracción y fregadero con grifería de acero inoxidable. Ubicación única, diseño excepcional, confort y eficiencia se unen en este proyecto. Germán Pérez Carrasco, 42 no es solo un lugar para vivir, para invertir en tu futuro y crear tu nuevo hogar, es una oportunidad única para ser parte de una comunidad vibrante y disfrutar de un estilo de vida moderno en el corazón de una de las ciudades más dinámicas de Europa.",False,newdevelopment,True,True,False,3860.0,True,False,False,False,[],False,False,389900.0,€,,,flat,"Quintana, Madrid","Ático en Germán Perez Carrasco, 42",penthouse,Quintana,,,
100531606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/e8/dc/1090816167.webp,VM2302066,30,6,1150000.0,flat,sale,78.0,True,2,2,calle del Robledillo,Madrid,Madrid,Chamberí,es,40.442943,-3.6985464,False,https://www.idealista.com/inmueble/100531606/,"ÁTICO MUY LUMINOSO CON TERRAZA Y GARAJE EN ROBLEDILLO. Se trata de una 6ª planta exterior de 78 m² según catastro, de los cuales 62 m² son de vivienda más una terraza de 20 m². El ático superluminoso cuenta con dos habitaciones exteriores y dos baños completos con ducha, el principal en suite, salón comedor con salida a la amplia terraza y cocina independiente. En la terraza podemos encontrar una mesa para 6 comensales que se puede utilizar tanto en verano como en invierno gracias al estupendo toldo y dos tumbonas perfectas para tomar el sol. Los materiales usados son de alta calidad, bonitas puertas de madera, tarimas en el suelo de toda la casa, menos en los baños que se ha empleado porcelánico y mármol. Además, cuenta con una plaza de parking para coche grande en el mismo edificio. Esta vivienda tiene alta rentabilidad por su concepto de lujo y diseño, en la actualidad está alquilado a perfiles de alto poder adquisitivo, aunque igualmente puede estar orientado a cliente final quiera vivir en un barrio agradable y residencial con comercios, restaurantes y muy bien comunicado. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,14744.0,True,False,False,False,[],False,False,1150000.0,€,True,True,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle del Robledillo,,Nuevos Ministerios-Ríos Rosas,,,
108575160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/d5/fd/1309524352.webp,1-9-B,17,9,450500.0,penthouse,sale,101.0,True,3,2,Terciopelo s/n,Madrid,Alcalá de Henares,Las Sedas - El Olivar,es,40.5073334,-3.3828818,True,https://www.idealista.com/obra-nueva/108575160/,"Dos plazas de garaje incluidas en el precio. En construcción. Korys pone a tu disposición 143 exclusivas viviendas de 2, 3 y 4 dormitorios, con grandes terrazas, garajes y trasteros. Las viviendas destacan por el entorno en el que se encuentran, arquitectura de la promoción, y amplias zonas comunes, las cuales constan de piscina de adultos e infantil, pádel, gimnasio, solárium, sala comunitaria y zonas ajardinadas. Desde la ubicación de tu vivienda solo necesitarás 10 minutos para llegar al centro de Alcalá de Henares y acceso cómodo y rápido a la A2 para ir al centro de Madrid o sentido Guadalajara. Cerca de este nuevo sector cuenta con todo tipo de servicios al estar próximo a Espartales y centro de Alcalá de Henares. El barrio se ha diseñado como un barrio transitable a pie mediante bulevares, parques y una gran plaza central. El proyecto potencia el uso de transportes públicos como el tren de cercanías, autobuses y los vehículos eléctricos, fomentando también la utilización de la bicicleta. En Las Sedas, a un paso de Madrid La excelente ubicación de Korys, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Las Sedas, una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,newdevelopment,True,True,False,4460.0,True,False,False,False,[],False,False,450500.0,€,True,True,flat,"Las Sedas - El Olivar, Alcalá de Henares",Ático en Terciopelo s/n,penthouse,,,,
