propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108665299,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/7a/9c/1354655608.webp,32,3,620000.0,duplex,sale,130.0,True,3,2,Abantos - Carmelitas,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5868839,-4.1546962,False,https://www.idealista.com/inmueble/108665299/,"Dúplex en El Plantel, con 130 m² construidos, 116 m² útiles, 3 dormitorios, 2 baños, 2 garaje/s, buen estado, exterior, planta 3, 1 terraza(s), 10 m² de terraza, ascensor, orientación sur, última planta, calefacción individual, combustible gas natural, agua caliente individual, energía agua gas natural, gastos de comunidad/mes de 120 €, suelo de madera, alarma, cuota ibi: 580€. Dúplex Exclusivo con Vistas al Monasterio en San Lorenzo de El Escorial Descubre este magnífico dúplex que combina a la perfección comodidad, estilo y unas vistas inigualables en el corazón de San Lorenzo de El Escorial. Con una distribución inteligente y acabados de calidad, esta propiedad es ideal para quienes buscan un hogar funcional y lleno de encanto. En la planta de acceso, encontrarás dos dormitorios, equipados con armarios empotrados que ofrecen gran capacidad de almacenaje. Completa esta planta un baño completo, diseñado para la máxima funcionalidad. Subiendo a la planta superior, te recibirá un espectacular salón con chimenea tipo cassette, el lugar perfecto para crear un ambiente cálido y acogedor en los meses más fríos. Desde el salón, accedes directamente a una espaciosa terraza orientada al sur, que cuenta con toldo para disfrutar del exterior en cualquier momento. Desde aquí, las preciosas vistas al Monasterio de El Escorial y a la majestuosa sierra te dejarán sin aliento, creando un telón de fondo idílico para tus momentos de relax. Además, la terraza incluye un práctico trastero ideal para guardar el mobiliario exterior. Junto al salón, la cocina tipo pecera se integra de forma elegante en el espacio, con paredes de cristal que aportan luminosidad y modernidad. En esta misma planta, te espera un dormitorio principal espectacular, con su propio balcón desde donde podrás deleitarte con las mismas impresionantes vistas al Monasterio y la sierra. Este dormitorio cuenta además con un baño en suite, ofreciendo privacidad y confort. Este dúplex no solo destaca por su interior también incluye dos plazas de garaje para tu comodidad, un espacio habilitado para guardar bicicletas y un trastero adicional, proporcionando soluciones de almacenamiento extra.",False,good,False,True,4769.0,False,False,False,False,[],False,False,620000.0,€,flat,duplex,"Abantos - Carmelitas, San Lorenzo de El Escorial",Dúplex,A098,,,,True,True
108342251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/00/c8/1342971820.webp,37,2,410000.0,flat,sale,145.0,True,3,2,Fuente Santa,Madrid,Colmenar Viejo,Fuente Santa,es,,40.6679774,-3.7787593,False,https://www.idealista.com/inmueble/108342251/,"TECNOCASA ESTUDIO COLMENAR NORTE SL Agencia inmobiliaria de COLMENAR VIEJO - ZONA NORTE vende en exclusiva PISO en URBANIZACIÓN FUENTE SANTA. Piso de 3 dormitorios, 2 cuartos de baño, salón con acceso directo a terraza, amplia cocina con tendedero cubierto. Suelo de parquet, carpintería interior de roble, carpintería exterior de aluminio climalit oscilobatiente. Con plaza de garaje y trastero.  Urbanización con piscina comunitaria, infantil y de adultos. Pistas de tenis, parque infantil, pista de fútbol, pista de baloncesto, zona ajardinada, sala multiusos, conserje, vigilancia por cctv.  Ubicado cerca de todos los servicios: parada de autobús, farmacias, comercio, bancos, etc.  Contamos con departamento FINANCIERO con posibilidad de HIPOTECAS hasta el 100%. CONSULTE SIN COMPROMISO. Si necesitas vender un inmueble, ponemos a su disposición la VALORACION GRATUITA del inmueble en la que le explicaremos todas las fases de la 'compra y venta' para su mayor tranquilidad y seguridad a la hora de llevar a cabo el cambio de vivienda. Contamos con 2 oficinas en Colmenar Viejo, 350 en la Comunidad de Madrid y más de 870 oficinas en el territorio nacional.",False,good,False,True,2828.0,False,False,False,False,[],False,False,410000.0,€,flat,,"Fuente Santa, Colmenar Viejo",Piso,,,,,True,True
108477334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/f4/a3/1346107130.webp,15,4,190000.0,flat,sale,62.0,True,2,1,Barrio Arcos,Madrid,Madrid,San Blas,es,Arcos,40.4244344,-3.6182231,False,https://www.idealista.com/inmueble/108477334/,"NEO Patrimonial ofrece piso reformado en San Blas:  Cuarta planta, sin ascensor, 62 m² de superficie construida (según catastro).  Distribuido en dos dormitorios, anteriormente tres, se ha realizado una reforma integral de la vivienda para adaptar el espacio y dar así, más amplitud a salón. Un cuarto de baño con plato de ducha corrido y cocina independiente completamente amueblada.  Reformado con excelentes calidades, cuidando los detalles: •Carpintería exterior de aluminio con doble acristalamiento tipo climalit. •Carpintería interior de madera maciza, color miel. •Suelos de Tarima, exceptuando en las zonas de agua, cocina y baño.  •Aire acondicionado por Split.  Se encuentra en zona residencial, consolidada y muy tranquila, con todos los servicios de ocio y primera necesidad al alcance. Numerosas escuelas infantiles, privadas y públicas, institutos de educación secundaria y colegios. Centro Médico, supermercados, pequeño comercio y múltiple oferta de restauración.  Muy bien ubicado, a escasos metros de la salida de metro San Blas, línea 7 del metro de Madrid, y no es la única opción de medio de transporte ya que, en la zona, operan diferentes Líneas de la Empresa Municipal de Transportes de Madrid, además, numerosas líneas de autobuses interurbanas prestan servicio al distrito. En definitiva, una excelente oportunidad de inversión o una bonita casa para vivir.  *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,False,3065.0,False,False,False,False,[],False,False,190000.0,€,flat,,"Arcos, Madrid",Piso,NP2106251572,,,,,
108155584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/e3/4a/1352706860.webp,12,,935000.0,chalet,sale,270.0,,4,3,calle Luxemburgo,Madrid,Villaviciosa de Odón,Centro,es,,40.3636523,-3.9106205,False,https://www.idealista.com/inmueble/108155584/,"Se vende chalet pareado en Villaviciosa de Odón. No tiene gastos de comunidad de propietarios: Una gran ventaja y ahorro anual.  Se encuentra en una zona perfectamente urbanizada, con todos los servicios necesarios y además a 10 minutos en coche de Boadilla y a 15 minutos en coche de Majadahonda.   Accesos rápidos a las principales vías y transporte urbano, que comunica con las poblaciones más cercanas y Madrid centro.  Colegios privados, concertados, públicos y Universidad.  La vivienda se distribuye en tres plantas y jardín privado con jacuzzi. PERFECTO ESTADO. Para entrar a vivir.  Si quieres vivir en una zona tranquila, bien comunicada y sin los atascos y alta población de otras poblaciones de la zona Noroeste, Villaviciosa de Odón, es una buena opción.  Se escuchan propuestas de compra. Para ampliar información y visitar: TRAZZO GESTIÓN INMOBILIARIA, se encarga de la venta de esta vivienda y realiza la gestión necesaria para ello, 30 años de experiencia nos avalan. No dudes en contactor con nosotros.",False,good,False,,3463.0,False,False,False,False,[],False,False,935000.0,€,chalet,semidetachedHouse,"Centro, Villaviciosa de Odón",Chalet pareado en calle Luxemburgo,,,,,True,True
108678072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/e1/c3/1351874683.webp,2,4,192000.0,flat,sale,74.0,True,3,1,calle del Corregidor Diego Cabeza de Vaca,Madrid,Madrid,Moratalaz,es,Media Legua,40.4078032,-3.6539485,False,https://www.idealista.com/inmueble/108678072/,Este inmueble debido a su estado ocupacional no admite visitas!,False,good,False,False,2595.0,False,False,False,False,[],False,False,192000.0,€,flat,,"Media Legua, Madrid",Piso en calle del Corregidor Diego Cabeza de Vaca,07295,,,,,
108722780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/2d/84/1353195209.webp,16,ss,395000.0,flat,sale,87.0,False,4,1,calle de Hilarión Eslava,Madrid,Madrid,Chamberí,es,Gaztambide,40.4349829,-3.7152278,False,https://www.idealista.com/inmueble/108722780/,"GESTIÓN PATRIMONIAL OFRECE, Inmejorable situación en el corazón de Moncloa, a un minuto del metro. Múltiples posibilidades para adaptarse a las necesidades de cualquier familia. Vivienda de 87 m² construidos, según catastro, en semisótano interior con luz.  Según la distribución actual, la vivienda consta de salón y cuarto de estar de paso, cocina independiente, cuatro dormitorios y cuarto de baño con plato de ducha. Todas las estancias con ventana a patios.  En cuanto a sus calidades, la vivienda está de origen, con puertas lacadas, ventanas de aluminio, y suelos de gres, moqueta y madera. La cocina y el baño fueron renovados hace años. La finca cuenta con ascensor y se encuentra perfecto estado de mantenimiento. Zona con todos los servicios (bancos, supermercados, guarderías, …), a dos minutos andando del intercambiador de Moncloa. Próximo a diferentes centros educativos, Sagrado Corazón de Jesús, Fray Luis de León, Madres Concepcionistas, entre otros.  Diferentes colegios internacionales como SEK Santa Isabel e internacional Aravaca próximos al inmueble, al igual que diferentes campus universitarios (Universidad Complutense a escasos diez minutos andando y Universidad Autónoma de Madrid a escasos 15 minutos en coche).  Muy bien comunicada por transporte público, al lado del Metro Moncloa (líneas 3 y 6), diferentes líneas de la EMT a través del intercambiador de Moncloa, que se encuentra a unos tres minutos andando de la vivienda. Con muy fácil acceso en coche a M-30, M-40. Además, se encuentra a escasos 15 minutos en coche del Recinto Ferial de Madrid, Parque Empresarial Juan Carlos I, Aeropuerto de Madrid-Barajas Adolfo Suárez, a 10 minutos en coche de la Estación de Tren de Chamartín y a 20 minutos en coche de la Estación de Tren de Atocha. Gestión de Patrimonio, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa.",False,renew,False,True,4540.0,False,False,False,False,[],False,False,395000.0,€,flat,,"Gaztambide, Madrid",Piso en calle de Hilarión Eslava,HESLAVA,,,,,
108124107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/c5/f4/1334568386.webp,1,bj,199000.0,flat,sale,80.0,True,3,1,calle Virgen de los Remedios s/n,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3516375,-3.8272461,True,https://www.idealista.com/inmueble/108124107/,"**Piso en Venta en Alcorcón - Ideal para Inversores y Familias** Descubre este magnífico piso exterior de 80 m², situado a solo 5 minutos de la Estación de Renfe de Alcorcón Central. Su excelente ubicación te permitirá disfrutar de la cercanía a la Universidad Rey Juan Carlos, comercios, farmacias y supermercados, todo al alcance de tu mano. Este amplio y luminoso inmueble cuenta con 3 dormitorios y un baño, perfecto para crear el hogar que siempre has deseado o para alquilar por habitaciones a estudiantes. El salón es un espacio ideal para compartir momentos en familia o con amigos, mientras que el trastero independiente ofrece un lugar adicional para almacenar tus pertenencias. Aunque el piso es de segunda mano y requiere algunas reformas, esto te brinda la oportunidad de personalizar cada rincón a tu gusto. Además, la vivienda es apta para personas con movilidad reducida, lo que la convierte en una opción inclusiva. No dejes pasar la oportunidad de visitar este inmueble lleno de potencial y hazlo tuyo. ¡Contáctanos para más información y organiza tu visita hoy mismo!",False,renew,False,False,2488.0,False,False,False,False,[],False,False,199000.0,€,flat,,"Casco Antiguo, Alcorcón",Piso en calle Virgen de los Remedios s/n,,,,,,
108789953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/a3/ac/1355366383.webp,15,3,2019000.0,flat,sale,215.0,False,3,3,CL PADILLA,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4287074,-3.6723726,False,https://www.idealista.com/inmueble/108789953/,"Ubicada en el prestigioso barrio de Salamanca - Lista, esta vivienda en Padilla 80 ofrece un equilibrio entre amplitud y comodidad. Con 158 m² construidos, cuenta con tres dormitorios y tres baños, además de un aseo adicional, proporcionando un espacio funcional y bien distribuido. Situada en la cuarta planta de un edificio con ascensor, garantiza privacidad y tranquilidad. El barrio Salamanca - Lista es conocido por su elegancia y su excelente calidad de vida. Rodeado de comercios exclusivos, restaurantes de alta gastronomía y con una excelente conectividad, es una de las zonas más cotizadas de Madrid. La cercanía a áreas emblemáticas de la ciudad la convierte en una ubicación privilegiada para vivir o invertir. Con calefacción individual de gas y aire acondicionado, esta propiedad combina confort y eficiencia en un entorno inmejorable. Su diseño y características la hacen una opción atractiva para quienes buscan un hogar en una de las mejores zonas de la capital.",False,good,False,True,9391.0,False,False,False,False,[],False,False,2019000.0,€,flat,,"Lista, Madrid",Piso en Cl Padilla,Vivienda amueblada,,,,,
107323359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/27/73/1309545111.webp,26,5,320000.0,flat,sale,104.0,True,4,2,Noreste,Madrid,Torrejón de Ardoz,Noreste,es,,40.4648668,-3.4753158,False,https://www.idealista.com/inmueble/107323359/,"-SOLO INVERSORES- LF INMOGROUP Torrejón VENDE EN RENTABILIDAD, Piso en Torrejón de Ardoz -Residencial Orbasa- La vivienda se vende con inquilino con contrato de alquiler en vigor hasta febrero de 2027. NO SE PUEDE VISITAR. Distribuido en cocina amueblada y equipada con electrodomésticos, salón independiente, 4 dormitorios, 2 baños con plato de ducha, terraza cerrada. La vivienda dispone de calefacción y agua central, aire acondicionado en toda la casa, suelos de tarima y gres, armarios empotrados. La finca cuenta con ascensor. Incluye una plaza de garaje en el exterior. La urbanización dispone de piscina comunitaria, jardines y zona infantil.",False,good,False,True,3077.0,False,False,False,False,[],False,False,320000.0,€,flat,,"Noreste, Torrejón de Ardoz",Piso,BM02101,,,,True,True
108408332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/b8/83/1344037356.webp,54,,780000.0,chalet,sale,287.0,,5,3,Zaburdón - Monte Escorial,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6079033,-4.1310106,False,https://www.idealista.com/inmueble/108408332/,"Espectacular chalet independiente de 287 m², Lindando con el monte Abantos en plena naturaleza Pertenece a una gran urbanización con padel, tenis, piscinas, club social, y grandes zonas verdes Distribuido en tres plantas. PLANTA PRINCIPAL Amplia y luminosa cocina independiente con zona de lavadora y secadora aparte y salida directa al jardín, Gran salón comedor con vistas, super luminoso, con toldos eléctricos y chimenea de casete, suelo de tarima, Además en esta planta se encuentra un esplendido dormitorio con dos vestidores además de baño en suite. PLANTA SUPERIOR Aquí encontrarás tres dormitorios y un baño, ideal para los más pequeños de la casa.  PLANTA INFERIOR La planta mas baja tiene salón biblioteca, sauna, despacho, gimnasio, bodega y gran garaje, todo lo que necesitas para mantener un estilo de vida activo y saludable.  CARACTERISTICAS  El chalet está equipado con ventanas dobles Kommerling que garantizan un excelente aislamiento y suelo radiante en la planta inferior para mayor confort.  Disfruta de un espectacular salón con grandes ventanas y toldos eléctricos que permiten el paso de luz natural.  El jardín privado consolidado, con piscina climatizada y una gran parte solada que permite crear distintos ambientes al aire libre. Construido en 2006 y en buen estado, este inmueble de segunda mano cuenta con cinco dormitorios, tres baños y armarios empotrados, todo en una parcela de 553 m². La orientación norte, sur, este y oeste asegura que siempre haya luz natural en cada rincón de la casa.  Gestiona Mar López  Agente libre sin comisión al comprador.",False,good,False,,2718.0,False,False,False,False,[],False,False,780000.0,€,chalet,independantHouse,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Casa independiente,,,,,True,True
104174992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/52/eb/1212055334.webp,42,,875000.0,chalet,sale,285.0,,3,3,Zona Centro,Madrid,Moralzarzal,Zona Centro,es,,40.6804744,-3.9724509,False,https://www.idealista.com/inmueble/104174992/,"SIGLO XXI Moralzarzal, no cobra honorarios a los compradores. Ref 1496 Construcción especial. Parcela total de 590 m2 aprox. situada en el centro del pueblo a dos pasos de comercios, bus, colegios. La construcción de 230 m2 aprox. se divide en: Planta baja: local comercial de 130 m2 aprox. con dos aseos y almacén. Garaje. Planta primera de 130 m2 aprox. : vivienda con estancias muy amplias, dividida en recibidor, salón comedor con chimenea, cocina con salida a terraza, 3 dormitorios grandes, 2 baños completos. Toda la vivienda es exterior ( con ventana).  Posibilidad de ampliar la construcción. Calefacción de gasoil, ventanas de aluminio con doble acristalamiento, solados en gres. Moralzarzal es un pueblo con mucho encanto, ubicado a cuarenta y cinco kilómetros aproximados de Madrid (por A6), con dos líneas de autobús (una al intercambiador de Moncloa con autobús cada diez minutos en hora punta y otra al intercambiador de Plaza Castilla con autobús cada veinte minutos en hora punta). El pueblo dispone de centro cultural con todo tipo de cursos (como Informática, Dibujo y Pintura, Restauración del Mueble, Pilates, Corte y Confección, Patchwork, Bolillos, etc…), teatro municipal con obras actuales, festival de cortos, jornadas gastronómicas. También dispone de escuelas infantiles pública y privadas, dos colegios públicos bilingües, un colegio/instituto concertado y un colegio/instituto privado. Un polideportivo con piscina cubierta, centro de hidroterapia, club deportivos (voleibol, atletismo, rugby, Subbuteo, Tenis de Mesa, Chess Academy – Ajedrez, Gimnasia Acrobática, Escuela de Bici de Montaña, futbol, pádel. tenis, bádminton) pistas de skatepark, circuito de pumptrack. Biblioteca (club de lectura infantil y adulto, cuentacuentos, internet, sala de estudio). Si tienes cualquier duda estamos en la calle la Huerta, 28 (misma acera que CaixaBank, floristería) Moralzarzal. Con más de 27 años de experiencia ininterrumpidamente y agente de la propiedad inmobiliaria titulado (A. P. I. ) le ofrecemos la ayuda con todos sus trámites inmobiliarios: Compra-venta de inmuebles. Alquileres con la máxima garantía y seguros de impago. Gestión de hipotecas. Certificados de eficiencia energética.",False,renew,False,,3070.0,False,False,False,False,[],False,False,875000.0,€,chalet,independantHouse,"Zona Centro, Moralzarzal",Casa independiente,1496,,,,True,True
107512408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/f5/d7/1314656212.webp,33,,280000.0,chalet,sale,210.0,,4,2,Carabaña,Madrid,Carabaña,,es,,40.2610615,-3.2366395,False,https://www.idealista.com/inmueble/107512408/,"FINCAS GONZALO VENDE GRAN CHALET EN CARABAÑA. 1.471 m2 de parcela. 362 m2 construidos, de los cuales: - 210 son de vivienda. - 107 figuran como almacén. - 45 m2 como equipamiento deportivo. La vivienda consta de amplio salón, cocina, 4 dormitorios y 2 baños. Amplia terraza. Además de la vivienda principal, hay otra construcción para los invitados. En cuanto a extras, la vivienda cuenta con una cochera cubierta con capacidad para 2 coches, así como una bodega de vinos, una zona de gallinero y zona de ocio y juegos. Calefacción por caldera de gasoil. Si desea obtener más información y realizar una visita, no dude en contactar. Agilizamos todos los trámites y la financiación.",False,good,False,,1333.0,False,False,False,False,[],False,False,280000.0,€,chalet,independantHouse,Carabaña,Casa independiente,,,,,True,True
108540974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/8e/d9/1347948792.webp,38,1,299900.0,flat,sale,94.0,True,3,1,Barrio Casco Antiguo,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3509262,-3.8267257,False,https://www.idealista.com/inmueble/108540974/,"GRUPO GISA VENDE EN EXCLUSIVA PISO EN EL MUNICIPIO DE ALCORCON. La ubicación del inmueble es inmejorable, próximo a todos los servicios y prestaciones (comercios, bancos, hostelería…. ). La vivienda dispone de 94m² construidos, finca con ascensor y se distribuye; Hall recibidor amplio, cocina independiente con despensa, patio de 12m2, salón amplio en dos ambientes con salida a terraza 6m2, pasillo distribuidor con acceso a 3 dormitorios y 1 baño completo con plato de ducha. La vivienda cuenta con excelentes calidades, suelos de parquet, calefacción central, ventanas de climalit-oscilobatientes, luminoso y exterior en todas sus estancias. Próxima al Metro-Sur L12 (Parque Lisboa / Alcorcón Central), Renfe L5 (Alcorcón Central), linea de autobusesN502-510-2). ***** VEN A VISITARLO ***** ****** GRUPO GISA DISPONE DE FINANCIACION HASTA EL 100% *****.",False,good,False,True,3190.0,False,False,False,False,[],False,False,299900.0,€,flat,,"Casco Antiguo, Alcorcón",Piso,,,,,,
108660572,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/6f/5b/29/1351392074.webp,31,bj,225000.0,flat,sale,87.0,True,3,2,Velilla de San Antonio,Madrid,Velilla de San Antonio,,es,,40.3642505,-3.4883581,False,https://www.idealista.com/inmueble/108660572/,"Azzure les ofrece esta exclusiva vivienda en velilla, piso de 87m distribuidos en hall recibidor, salón comedor independiente, pasillo distribuidor, 3 dormitorios con armarios empotrados, cocina totalmente amueblada, un baño completo con plato de ducha y un aseo, patio de 8m de uso y disfrute. Su memoria de calidades: puerta de entrada blindada, puertas de roble, ventanas de aluminio abatibles, suelos de tarima en toda la vivienda, paredes y techos en gotele, cocina amueblada con muebles altos y bajos, baños totalmente reformados, calefacción individual por bomba de calor y aire acondicionado. Ubicada estupenda urbanización privada con piscina y jardines. Inmejorable situación a un paso de todos los comercios y servicios del pueblo, parques y colegios. No busque mas. Hoy como siempre las mejores ofertas con el mejor servico las encontrará en azzure, simplemente compruebelo y sin cobrarle ni un 3 ni 4% al comprador como es practica habitual en el resto de empresas del sector. Azzure 27 años en velilla haciendo realidad el sueño de nuestros vecinos. ¿quiere cumplir el suyo? llamenos.",False,good,False,False,2586.0,False,False,False,False,[],False,False,225000.0,€,flat,,Velilla de San Antonio,Piso,VE-1395,,,,,
108366894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/08/09/1341984919.webp,22,ss,196000.0,flat,sale,144.0,True,3,1,Barrio La Fortuna,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3599632,-3.7800129,False,https://www.idealista.com/inmueble/108366894/,"Agencia inmobiliaria de Leganés zona La Fortuna Tecnocasa Estudio Inmobiliario La Fortuna: EN VENTA: Excelente Inmueble en el Barrio de La Fortuna. Exclusiva Tipología de inmueble. Te presentamos este magnífico y amplio inmueble en venta en Tecnocasa La Fortuna CON MUCHAS POSIBILIDADES. 144 metros.  Cuenta con recibidor, amplio salón comedor, cocina con zona comedor, baño completamente reformado con plato de ducha, acceso a patio con único acceso de uso y disfrute para tender. Adaptado como vivienda en escrituras figura como Local Comercial. Gastos de comunidad muy ecónomicos. Electricidad refomada. Dispone de calefacción electrica. Situado en una ubicación privilegiada, con fácil acceso al metro, autobuses, centro de salud y zonas verdes. Características del Inmueble: •Superficie: 144 metros cuadrados •Piso: Suelo de tarima •Ventanas: cambiadas •Electricidad: Sistema eléctrico actualizada Ubicación y Servicios: •Transporte Público: Cerca de metro y autobuses •Servicios de Salud: Proximidad a centros de salud •Áreas Verdes: Zonas verdes cercanas.",False,good,False,False,1361.0,False,False,False,False,[],False,False,196000.0,€,flat,,"La Fortuna, Leganés",Piso,206FLaFortuna,,,,,
