propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108435303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/6f/b6/1344782714.webp,30,4,350000.0,penthouse,sale,66.0,True,2,1,calle del Amor de Dios,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121514,-3.7002998,False,https://www.idealista.com/inmueble/108435303/,"Actualmente se encuentra para reformar íntegramente, lo que te permite rediseñar el espacio desde cero y aprovechar al máximo su gran potencial. Gracias a sus techos altos, distribución abierta y abundante luz natural, es ideal para convertirlo en un loft moderno, luminoso y con mucho encanto. � Características destacadas: Última planta del edificio Altura de techos altos Orientación luminosa, con entrada de luz durante todo el día. Distribución que permite múltiples configuraciones. Gran potencial para inversores, diseñadores o personas que buscan un hogar especial. Plaza de garaje en el mismo edificio ✨ Potencial de reforma: Imagina un espacio diáfano, con cocina integrada, zonas de estar amplias y acogedoras, un dormitorio con altura o altillo y detalles modernos que contrasten con la esencia original del edificio. Puedes dejar volar tu creatividad y adaptar cada rincón a tus necesidades, con un proyecto que refleje tu estilo y forma de vida. Este piso no es solo una compra, es un lienzo en blanco para diseñar el hogar que siempre soñaste. � No pierdas esta oportunidad Los pisos con este potencial no aparecen todos los días. Contacta con nosotros y ven a verlo. ¡Te ayudamos a imaginar lo que puede llegar a ser! Tu hogar de ensueño en las mejores ubicaciones. En nuestra inmobiliaria boutique, seleccionamos residencias únicas para clientes únicos como tú.",False,renew,False,True,5303.0,False,False,False,False,[],False,False,350000.0,€,flat,"Huertas-Cortes, Madrid",Ático en calle del Amor de Dios,True,False,penthouse,2465,,,,80000.0
108618095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/b3/a6/1350098293.webp,27,2,990000.0,penthouse,sale,204.0,True,4,2,calle de Rocío Jurado,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.487063,-3.6315171,False,https://www.idealista.com/inmueble/108618095/,"MDCErealestate vende en EXCLUSIVIDAD este luminoso semiático a estrenar, con terraza y vistas despejadas en Las Cárcavas – Valdebebas. VIVIENDA CON ITP NO IVA  Inmueble muy tranquilo y lleno de luz natural en una de las zonas más exclusivas de Madrid, espectacular piso de obra nueva, finalizado en 2025. CARACTERÍSTICAS DESTACADAS: - 4 habitaciones con miradores, incluyendo una amplia suite principal. - 2 baños completos uno de ellos en suite. - Espacioso salón-comedor de 27 m². - Terraza privada de 31 m², con vistas despejadas, accesible desde el salón y la cocina. Con posibilidad de cerramiento con pérgola bioclimática aprobado en estatutos de la comunidad. - Cocina de diseño con muebles SCHMIDT hechos a medida y electrodomésticos Siemens integrados. - 2 plazas de garaje contiguas (29,30 m² en total) con preinstalación para coche eléctrico. - Trastero de 4,9 m² junto a las plazas de garaje para mayor comodidad. - Sistema de aerotermia con suelo radiante/refrigerante y control independiente por estancia. - Alta eficiencia energética (calificación B): confort térmico y ahorro asegurados. - Situado en una 2ª planta, con orientación sur-norte, ventilación cruzada y vistas de 180º sin obstáculos. - Urbanización exclusiva con sólo 20 vecinos, piscina y zonas verdes. - Ubicado en la prestigiosa zona de Las Cárcavas de Valdebebas, cercano al Parque Forestal Felipe VI(a solo 100 metros), la Ciudad Deportiva del Real Madrid y el futuro circuito de Fórmula 1 de Madrid. UBICACIÓN PRIVILEGIADA: A 8 min del Aeropuerto Madrid-Barajas (T4). A 11 min de Chamartín – Clara Campoamor. A 20 min del centro de Madrid. Autobús directo al Hospital Ramón y Cajal (15 min). Excelentes conexiones por carretera y transporte público. Contáctanos para más información o concertar una visita. MARIA.",False,good,False,True,4853.0,True,False,False,False,[],False,False,990000.0,€,flat,"Valdebebas - Valdefuentes, Madrid",Ático en calle de Rocío Jurado,True,True,penthouse,,,,,
108663589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/28/5d/1351483695.webp,20,,240000.0,chalet,sale,311.0,,14,14,"CL PALOMERO DE, 37",Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1542369,-3.6187795,True,https://www.idealista.com/inmueble/108663589/,"VENTA - CHALET - CIMPOZUELOS- MADRID Chalet – Ciempozuelos NO COBRAMOS COMISIÓN AL COMPRADOR DESCRIPCIÓN DEL INMUEBLE Casa - Chalet con 518 m2 de parcela y 311 m2 construidos, 148 m2 de vivienda y 163 m2 de almacén.  Parcela con acceso a 2 calles, perfecta, para construir la casa de tus sueños. Perfecta oportunidad de adquirir en propiedad este inmueble en venta. Ciempozuelos tiene una muy alta necesidad de viviendas en alquiler, esto hace que haciendo los cambios necesarios en este inmueble sea una Inversión Perfecta con una gran Rentabilidad, superando el 13%. Se trata de un suelo urbanizable residencial ubicado en Ciempozuelos (Madrid), se encuentra en un entorno consolidado de viviendas. ENTORNO Tiene todo lo necesario para vivir a 5 min andando, centros de enseñanza educativa pública, concertada y privada. Centro de Salud, Hospital en Valdemoro, farmacias, restaurantes, bancos, Centros Deportivos. Además está muy bien comunicado: Transporte Público. RENFE Cercanías. línea C3, líneas de autobuses interurbanos y urbanos, . En coche, muy fácil acceso por A-4, A42 y R-4. Nos esperes más. Llámanos. NO COBRAMOS COMISION AL COMPRADOR.",True,renew,False,,772.0,True,False,False,False,[],False,False,240000.0,€,chalet,"Cuevas - Ilustración, Ciempozuelos","Chalet adosado en Cl Palomero De, 37",True,True,terracedHouse,,270000.0,30000.0,11.0,
108711073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/d5/bf/1352938413.webp,31,,499000.0,chalet,sale,126.0,,4,2,CL ARMAS,Madrid,Madrid,Fuencarral,es,El Pardo,40.5324473,-3.782333,False,https://www.idealista.com/inmueble/108711073/,"Dos vídeos disponibles en éste anuncio. Bonito chalet adosado en El Pardo, con alguna reforma llevada a cabo en distintas fases. Hace años se amplió la vivienda hacia el patio. se añadió un cuarto de baño completo. Hace dos años se instalaron todas las ventanas en la planta 1, con materiales de calidad. Aún así, estas bonitas viviendas encalvadas en un valle del monte del pardo tienen tantas posiblidades que es mejor que nos pregunttes si tienes dudas. Se encuentra ubicado en una tranquila calle de la colonia de Mingorrubio, sin ruidos, sin coches, y sin tráfico, pero cerca de la parada del bus de la EMT. La vivienda consta de dos plantas, siendo la distribución la siguiente: La planta de acceso consta de un pequeño hall, salón de 20 m2, una cocina office abierta de 20m2 que puede convertirse en tu terraza, si prefieres más patio, o reorganizar la distribucion. Pasillo distribuidor 1 dormitorio y dos cuartos de baño seguidos. Desde la cocina se accede a un hermoso patio y a la zona donde se encuentra un trastero con ventanas y el cuarto de calderas de la vivienda. Este puede ser tu despacho si teletrabajas, o nuevamente más patio si prefieres el aire libre privado. La segunda planta dispone de tres habitaciones y posibilidad de instalar un segundo baño/aseo Para los que no conocéis la zona, las viviendas imapres suelen tener patio con desnivel, hay que bajar 4 escalones, suelen ser mas generosos, y dan mas juego si reformas. Si nos llamas te lo contamos, si nos escribes no.  El patio actual ocupa unos 60 metros. Sin gastos de comunidad. El Pardo está comunicado con el intercambiador de Moncloa, cada 10 minutos en horario laboral en un trayecto de 15 min, y con La Vaguada, barrio del Pilar y La Paz en un trayecto de 40 minutos que pasa cada media hora. Líneas de la EMT 164 Moncloa, 179 Plaza de Castilla. Rodeado del verdadero pulmón verde de la capital, el monte del Pardo dispone de infinidad de pistas para practicar el mountain bike, zonas deportivas privadas como Somontes, hípicas etc. Está considerado dentro de la M30, madrid capital y es un auténtico privilegio, porque dentro de la M30 no hay bosque, ni amplias zonas verdes, ni la vida es tranquila y apacible, pero aquí si. DIsfrute de las estaciones, porque aquí existen, disfrute de la naturaleza, la privacidad, la pesca.. . Venga a conocerla¡.",True,renew,False,,3960.0,False,False,False,False,[],False,False,499000.0,€,chalet,"El Pardo, Madrid",Chalet adosado en Cl Armas,,,terracedHouse,Alhambra,,,,
108335732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/59/a9/1254241880.webp,24,en,425000.0,flat,sale,54.0,False,1,1,avenida de Felipe II,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.423645,-3.6748395,False,https://www.idealista.com/inmueble/108335732/,"Domus Aurea Capital presenta este fantástico piso ubicado en el barrio de Salamanca, en la zona de Goya. Este apartamento tiene una superficie construida de aproximadamente 54 m² y se distribuye en un salón, un dormitorio y un baño completamente reformado y amueblado. La cocina está equipada con vitrocerámica, horno, microondas y nevera, ofreciendo todas las comodidades necesarias. Dispone de gas para la caldera de agua caliente y calefacción individual con radiadores, además de un ventilador para refrigeración en los días calurosos. El apartamento está totalmente amueblado y pintado, y todas las puertas, suelos, paredes e iluminación se encuentran en perfecto estado. Está cuidadosamente mantenido y está listo para ser habitado, ofreciendo un ambiente cómodo y acogedor para sus futuros residentes. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,False,7870.0,False,False,False,False,[],False,False,425000.0,€,flat,"Goya, Madrid",Piso en avenida de Felipe Ii,,,,4427,,,,
106343303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/6e/ca/1279974785.webp,87,,699900.0,chalet,sale,220.0,,3,3,calle Baco,Madrid,Torrejón de Ardoz,Suroeste,es,,40.4450166,-3.4743889,False,https://www.idealista.com/inmueble/106343303/,"ASFRESNOS Inmobiliaria, vende chalet pareado a estrenar con ""ENTREGA INMEDIATA"" ubicada en una de las mejores zonas residenciales más exclusivas en suroeste de Torrejón de Ardoz ""LOS FRESNOS"" compuesta por 2 chalets pareados de diseño de 3 dormitorios, 3 baños, con dos plazas de aparcamiento, piscina privada y zona común. cada vivienda unifamiliar tiene 220 m2 construidos y una parcela de 200 m2. Es una Vivienda con moderna arquitectura, muy luminosa y funcional, dotada con la última tecnología, con una selección de calidades de máximo nivel hacen un proyecto dirigido a clientes exigentes que buscan un entorno natural y tranquilo en una zona única. Una opción perfecta para vivir y disfrutar de Torrejón de Ardoz. ¿Cómo se distribuye? En planta baja destaca el salón con grandes ventanales que lo comunican con el patio trasero con piscina privada, un espacio en el que te encantará relajarte o compartir con familia y amigos en las agradables tardes; cocina abierta conectada al salón-comedor, creando un espacio diáfano y luminoso, perfecto para el día a día con suelos porcelánicos resistentes y un aseo de cortesía. En la primera planta alberga tres dormitorios. Disfruta de la privacidad y el confort de un dormitorio principal con vestidor y baño en suite. Las otras 2 habitaciones, con armarios empotrados, ofrecen un espacio personal y ordenado para cada miembro de la familia. Además, dispone de un baño completo adicional garantizando que todos tengan acceso a las comodidades que necesitan. En planta sótano, dispone de ventilación e iluminación natural proveniente de un patio inglés en altura. Podrás convertir tu planta inferior en una sala polivalente donde colocar sala de cine, de juegos, tener una habitación adicional con un baño completo o adaptarlo a otras necesidades. El sótano se entrega en acabado de obra, ofreciendo grandes posibilidades para personalizarlo según las necesidades de tu familia, llegando a disponer de una planta más totalmente equipada para el día a día. La vivienda cuenta con porche delantero y trasero privado con piscina, que harán de él un espacio perfecto para relajarse o disfrutar de tus actividades preferidas al aire libre y la parte delantera de la parcela tiene espacio para dos plazas de aparcamiento en superficie junto al acceso peatonal que nos lleva al porche. Descripción de la zona:  Con todos los servicios de primera necesidad al alcance: Centros Médicos, Farmacias, Colegios, Supermercados, Pequeño Comercio, Restauración, Gasolineras etc. Excelente comunicación de autobuses interurbanos del municipio a solo dos minutos la parada circular L2 y L3 y a 9 minutos la parada 224 A dirección Avenida América, gran facilidad de transporte y fácil entrada y salida por M50 y M45, A2., próximo al recinto ferial., parque Europa, cercanías RENFE. Parques y zonas infantiles cercanas. Se encuentra a 29 Km de Madrid con muy buena comunicación por carretera por M-45, M-50 y A-2. En AS Fresnos Inmobiliaria trabajamos para ofrecer a nuestros clientes los mejores inmuebles de la zona, para proporcionarles la mejor opción a su necesidad, y un servicio personalizado, en el que estamos atentos a todos los detalles. Te conseguimos la mejor Hipoteca del mercado, HASTA EL 100% DE LA COMPRAVENTA, HASTA EL 100% DE LA TASACIÓN (según perfil). Asesoramiento financiero gratuito.( Financiera externa) NO DUDE EN LLAMARNOS PARA COORDINAR UNA VISITA. “Estamos contigo de principio a fin” Puede contactar con nosotros en nuestra oficina de: Avenida de los Fresnos 27, Local 2.",True,good,False,,3181.0,True,False,False,False,[],False,False,699900.0,€,chalet,"Suroeste, Torrejón de Ardoz",Chalet pareado en calle Baco,True,True,semidetachedHouse,,,,,
108903544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/4b/b7/1358458096.webp,32,1,328000.0,flat,sale,75.0,True,3,2,calle Pico de los Artilleros,Madrid,Madrid,Moratalaz,es,Vinateros,40.4061569,-3.6419058,False,https://www.idealista.com/inmueble/108903544/,"Inmobiliaria EncuentraHogar vende en EXCLUSIVA espectacular vivienda REFORMADA íntegramente ubicada en la calle PICO DE LOS ARTILLEROS, en el corazón del distrito de MORATALAZ. A tan solo UN MINUTO del metro de Artilleros (Línea 9), esta propiedad representa una oportunidad única para quienes buscan una vivienda lista para entrar a vivir, con diseño, calidad y una excelente conexión con el centro de Madrid.  Situada en una PRIMERA PLANTA, esta vivienda ha sido objeto de una REFORMA INTEGRAL con materiales y acabados de ALTA GAMA. Se han renovado completamente la electricidad, la fontanería, la CALEFACCIÓN CENTRAL y la caldera de ACS, garantizando total EFICIENCIA y CONFORT. El suelo de TARIMA de alta calidad aporta calidez, mientras que las VENTANAS de PVC aseguran un óptimo aislamiento térmico y acústico. Toda la carpintería ha sido diseñada a medida, incluyendo ARMARIO EMPOTRADO y elegantes PUERTAS MAGNÉTICAS que refuerzan el estilo moderno y funcional del inmueble. La cocina INDEPENDIENTE, marca FIONA, ha sido fabricada a medida y destaca tanto por su DISEÑO como por la CALIDAD de sus acabados, convirtiéndose en un espacio práctico y visualmente atractivo. Las antiguas terrazas han sido INTEGRADAS a la vivienda, generando una mayor sensación de AMPLITUD y LUMINOSIDAD, y adaptando la distribución a las necesidades actuales: TRES DORMITORIOS y DOS BAÑOS COMPLETOS con plato de ducha, uno de ellos en SUITE dentro del dormitorio principal. Una vivienda pensada para quienes desean ESTRENAR un hogar sin preocuparse por reformas, con todas las garantías y en una ubicación tranquila pero excelentemente comunicada. La zona cuenta con todo tipo de servicios a pie de calle: supermercados, comercios, centros educativos, zonas verdes y deportivas, además de múltiples líneas de autobús y un acceso muy ágil a la M-30 y M-40. La combinación de su reforma integral, su cómoda distribución y su cercanía al metro convierten a esta propiedad en una opción ideal tanto para familias como para inversores.",False,good,False,False,4373.0,False,False,False,False,[],False,False,328000.0,€,flat,"Vinateros, Madrid",Piso en calle Pico de los Artilleros,,,,,,,,
107967647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/b1/f4/1346273521.webp,29,bj,223000.0,flat,sale,50.0,False,1,1,DE LAS DELICIAS,Madrid,Madrid,Arganzuela,es,Delicias,40.3916082,-3.6946317,False,https://www.idealista.com/inmueble/107967647/,"OPORTUNIDAD- DM- Servicios Inmobiliarios ofrece en exclusiva preciosa vivienda de 50 m² construidos en la planta baja del edificio; en Paseo de las Delicias (Zona Legazpi). Una oportunidad única para invertir o disfrutar de un hogar acogedor en una de las mejores zonas de Madrid. La vivienda dispone de una habitación con armario empotrado, Salón-comedor cómodo y funcional, ideal para relajarse y disfrutar del día a día.  Cocina independiente; equipada con electrodomésticos, Baño completo con plato de ducha. Vivienda para entrar a vivir: suelos de tarima flotante, ventanas de climalit y puertas de madera, cuenta con aire acondicionado bomba frio y calor y calefacción eléctrica. Piso acogedor, con excelente distribución que aprovecha al máximo el espacio. Edificio del año 1925 en buen estado, con ascensor.  El piso está en una de las zonas más demandadas de Madrid, a escasos pasos del metro Legazpi (Línea 3 y 6) y líneas de autobuses: ) cerca de supermercados, tiendas, restaurantes y zonas de ocio. A pocos minutos del Matadero Parque Madrid Río, parque Tierno Galván y el centro de la ciudad. Esta vivienda es Ideal para inversores o particulares que buscan un piso listo para entrar a vivir. ¡No dejes pasar esta oportunidad!  Contáctanos para más información o concertar una visita.",True,good,False,True,4460.0,True,False,False,False,[],False,False,223000.0,€,flat,"Delicias, Madrid",Piso en De Las Delicias,,,,DMPD003,,,,
104291180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c1/34/1270220963.webp,52,2,440000.0,duplex,sale,219.0,True,5,3,"calle Manolo Viola, 12",Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6002427,-4.134802,True,https://www.idealista.com/inmueble/104291180/,"Este espectacular dúplex ocupa una superficie de 219 m2 construidos, perfectamente distribuido en salón comedor, cocina con lavadero, tres dormitorios y dos cuartos de baño en planta principal; y bajo cubierta o buhardilla con dos dormitorios y un cuarto de baño. Además, cuenta con un amplio jardín y piscina de uso comunitario que brindan la sensación de estar en un oasis urbano.  La propiedad incluye también dos plazas de garaje y un trastero. Con acabados modernos y espacios luminosos, este hogar es ideal para familias o personas que buscan amplitud e intimidad sin renunciar a las ventajas del confort contemporáneo. Necesita adecuación completa Municipio que dispone de todos los servicios básicos a su alcance, con oferta comercial (superficies de grandes dimensiones y tiendas de barrio necesarias) y educativa, variedad de servicios de restauración y zonas verdes valoradas en las que poder realizar actividades al aire libre.",False,renew,False,True,2009.0,False,False,False,False,[],False,False,440000.0,€,flat,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial","Dúplex en calle Manolo Viola, 12",True,True,duplex,SV-60748639,,,,
108463343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/de/43/1345885049.webp,27,8,995000.0,flat,sale,203.0,True,5,3,avenida de América,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4416508,-3.6639287,False,https://www.idealista.com/inmueble/108463343/,"""ÁTICO A INMOBILIARIA"" les ofrece en exclusiva la venta de esta fantástica vivienda de 203 m2 construidos (según catastro), situada en la Avenida de América. Se distribuye de la siguiente manera: Hall de entrada, amplio y luminoso salón de 27 m2 con acceso a una magnifica terraza de 11 m2 y zona de comedor independiente. La zona de descanso dispone de tres dormitorios, uno de ellos en suite con bañera y con acceso a la terraza y baño completo con plato de ducha y ventilación natural. Cuenta también con un dormitorio independiente, actualmente se utiliza como despacho.  Amplia cocina totalmente amueblada con acceso a la zona de servicio que dispone de un dormitorio y baño completo con bañera y ventilación natural Vivienda exterior, suelo de parquet, armarios empotrados, carpintería exterior de aluminio y calefacción central. El edificio dispone de conserje e incluye trastero. ¡MAGNIFICA UBICACIÓN! Dispone de todos los servicios de transportes, comercios, centros educativos y de salud. Adjunto plano. No dude ponerse en contacto para ampliar información o concertar una cita. Agente Inmobiliario inscrito en Registro de Agentes de la Comunidad de Madrid 0074/18.",False,renew,False,True,4901.0,True,False,False,False,[],False,False,995000.0,€,flat,"Guindalera, Madrid",Piso en avenida de América,,,,,,,,
108640503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/df/7a/1350755832.webp,13,bj,174900.0,flat,sale,60.0,True,2,1,calle el Greco,Madrid,Mejorada del Campo,,es,,40.3927106,-3.4831871,False,https://www.idealista.com/inmueble/108640503/,"Inmobiliaria Corredor del Henares te ofrece en exclusiva este estupendo piso reformado en planta baja de 60m2 en Mejorada del Campo. La vivienda consta de dos habitaciones, salón, cocina y baño.    Respecto a las calidades del inmueble, cuenta con doble ventana, suelo de tarima, pintura lisa, calefacción de gas natural, aire acondicionado en salón y habitación principal. La vivienda cuenta también con armarios empotrados en las dos habitaciones y el hall de entrada.  Si tienes problemas con la financiación, disponemos de departamento financiero propio que te ayudará a conseguir las mejores condiciones hipotecarias para ti. Quieres una vivienda para entrar a vivir, en una buena zona de Mejorada del Campo, cerca de comercios, colegios, zonas deportivas y parada de autobús? No lo pienses más y LLÁMANOS!",False,good,False,False,2915.0,True,False,False,False,[],False,False,174900.0,€,flat,Mejorada del Campo,Piso en calle el Greco,,,,ECDH25GRE,,,,
107442405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/ee/42/1333452230.webp,22,7,1299000.0,flat,sale,230.0,True,4,5,avenida de Bruselas,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4388407,-3.6632312,False,https://www.idealista.com/inmueble/107442405/,"Exclusiva Propiedad de Lujo en Venta Un hogar que combina diseño moderno, comodidad y tecnología, ofreciendo un estilo de vida excepcional en una ubicación privilegiada. Detalles principales de la vivienda: Espacios muy amplios y perfectamente distribuidos - 4 habitaciones completas y confortables: Cada habitación está diseñada para ofrecer el máximo confort y adaptarse a cualquier necesidad, con sus respectivos baños en suite. Ya sea como dormitorio principal, área de trabajo o espacio multifuncional, estas habitaciones destacan por su amplitud, luminosidad y diseño moderno. - Zona office independiente: Ideal para trabajar, estudiar desde la comodidad de tu hogar, en un espacio que garantiza privacidad y funcionalidad. - 4 baños en suite + 1 aseo de cortesía Todas las habitaciones cuentan con su propio baño privado, equipado con acabados de lujo y diseño contemporáneo. Estos espacios combinan funcionalidad y estilo, brindando privacidad y confort a cada miembro del hogar. - Distribución y tecnología avanzada 208 m² construidos perfectamente distribuidos: Los espacios están hechos para ser funcionales y acogedores, con ambientes que fluyen de manera armoniosa y permiten disfrutar de cada rincón de la casa. - Sistema de domótica incorporado: Control de iluminación, climatización y otros aspectos del hogar con un solo toque, añadiendo comodidad y eficiencia a tu día a día. Un espacio exterior único y práctico. - Terraza privada de 15 m²: Un lugar ideal para relajarte, disfrutar del aire fresco o compartir momentos especiales con vistas despejadas. Su orientación garantiza privacidad y aprovecha al máximo la luz natural. Características adicionales que hacen de esta vivienda un hogar único: Recién reformada y a estrenar: Todo en esta vivienda es nuevo, diseñado con materiales de la más alta calidad y pensado para cumplir con los estándares más exigentes. Diseño completamente exterior: Cada espacio de la vivienda disfruta de luz natural durante todo el día, gracias a su orientación y amplios ventanales que permiten una conexión única con el entorno exterior. Acabados premium en cada detalle: Desde los suelos hasta los accesorios, cada rincón refleja lujo y modernidad, ofreciendo un ambiente sofisticado y acogedor. Tu hogar de ensueño en las mejores ubicaciones. En nuestra inmobiliaria boutique, seleccionamos residencias únicas para clientes únicos como tú.",False,good,False,True,5648.0,False,False,False,False,[],False,False,1299000.0,€,flat,"Guindalera, Madrid",Piso en avenida de Bruselas,,,,1665,,,,
107226759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/3d/c6/1306735389.webp,39,7,485000.0,duplex,sale,110.0,True,2,2,camino de Perales,Madrid,Madrid,Usera,es,San Fermín,40.3787136,-3.6929018,False,https://www.idealista.com/inmueble/107226759/,"INMOBILIARIA LÓPEZ & MORENO vende fabuloso piso exterior de 110m2, se distribuye en dormitorios, salón-comedor, cocina completa e independiente, un cuarto de baño completo con bañera y mampara. Calidades: ventanas de climalit, paredes lisas, suelos de tarima, calefacción individual de gas natural, piscina en la finca, armarios empotrados, una luminosa terraza, plaza de garaje y trastero. Excelente ubicación a tan solo 6 min de la estación de la estación de metro Hospital 12 de Octubre (línea 3), donde se encuentran varias lineas de autobuses (23, 78, 123, N12), además de una estupenda conexion con carreteras A-4, M-30 y A-42; la zona cuenta con colegios, una gran cantidad de parques infantiles y zonas verdes con vista directa al Parque del Manzanares, centros de salud y el Hospital 12 de Octubre, comercios, lugares de ocio y supermercados. ¡MEJOR VER!",True,good,False,True,4409.0,True,False,False,False,[],False,False,485000.0,€,flat,"San Fermín, Madrid",Dúplex en camino de Perales,True,True,duplex,,525000.0,40000.0,8.0,
108560806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/81/52/1348489757.webp,27,3,245000.0,flat,sale,96.0,True,3,1,AV VIENA,Madrid,Coslada,Ciudad 70,es,,40.4194704,-3.5419419,False,https://www.idealista.com/inmueble/108560806/,"¡Descubre tu nuevo hogar en Ciudad 70! Este encantador piso de tres dormitorios, tercera planta, es ideal para quienes buscan tranquilidad y luminosidad. Con una distribución perfecta, cada estancia cuenta con ventilación cruzada, asegurando un ambiente fresco y agradable. La cocina, completamente amueblada y equipada, se conecta con un amplio tendedero-terraza, perfecto para disfrutar del aire libre. Imagina relajarte en la terraza metida al salon parcialmente y acristalada con magníficas vistas. Además, el cuarto de baño ha sido reformado, ofreciendo un plato de ducha con mampara que añade un toque moderno y funcional. Los armarios son de superficie pero a medida. Cuenta con ascensor y un amplio trastero (incluido en el precio) La ubicación es inmejorable: rodeado de supermercados, farmacias y colegios, así como zonas verdes y un área de juegos infantil para los más pequeños. La comunicación es excelente, con varias paradas de autobús a pocos metros y acceso rápido a las principales vías como la M-21 y la A-2.  Este piso también representa una gran oportunidad de inversión, con una buena rentabilidad y posibilidad de alquiler inmediato. No dejes pasar la oportunidad de vivir en un lugar que combina comodidad y conveniencia. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Financiación hasta el 100%.",False,renew,False,True,2552.0,False,False,False,False,[],False,False,245000.0,€,flat,"Ciudad 70, Coslada",Piso en Av Viena,,,,,264000.0,19000.0,7.0,
108175161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/25/2d/1336105108.webp,31,5,200000.0,flat,sale,68.0,True,2,1,"Calle Tomelloso, 12",Madrid,Madrid,Usera,es,Almendrales,40.3811347,-3.6989946,True,https://www.idealista.com/inmueble/108175161/,"Agencia Negociadora del Alquiler vende magnifica vivienda de 68 m2 (64 m2 útiles) según catastro, exterior y luminosa. Consta de 2 dormitorios, 1 cuarto de baño, salón y cocina independiente equipada con electrodomésticos. Dispone de puerta blindada, suelos de gres, ventanas climalit y calefacción individual por gas natural. Finca con ascensor y video-portero.  Importante: El precio de compra de la vivienda no incluye el gasto del Impuesto de Transmisiones Patrimoniales (6%), honorarios de agencia (3% + IVA), ni gastos de notario y registro.",False,good,False,True,2941.0,False,False,False,False,[],False,False,200000.0,€,flat,"Almendrales, Madrid","Piso en Calle Tomelloso, 12",,,,,,,,
