propertyCode,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,floor,exterior,hasLift,thumbnail,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107991222,34,529000.0,flat,sale,77.0,2,1,calle de Baños de Montemayor,Madrid,Madrid,Arganzuela,es,40.3990388,-3.7049944,False,https://www.idealista.com/inmueble/107991222/,"Piso exclusivo en Acacias, junto a Madrid Río En el emblemático barrio de Acacias, en el distrito de Arganzuela, se encuentra este magnífico piso de 77 m² construidos, ubicado en una finca seminueva que ofrece todas las comodidades y servicios para una vida urbana de calidad. Este inmueble destaca no solo por su excelente ubicación, sino también por sus características únicas, que lo convierten en una opción ideal para quienes buscan confort y elegancia en pleno corazón de Madrid. La vivienda cuenta con 2 dormitorios, ambos con armarios empotrados, y un baño completo. Su orientación garantiza una luminosidad excepcional durante todo el día, mientras que el suelo de parquet y los acabados de calidad reflejan un estilo moderno y cuidado. El salón es independiente, proporcionando un espacio acogedor para relajarse o recibir visitas. Además, está equipada con aire acondicionado, calefacción individual y puerta blindada, lo que asegura confort y seguridad.  La finca ofrece servicios como videoportero y una urbanización con parque infantil, ideal para familias. Además, dispone de garaje de acceso directo, una ventaja inigualable en esta zona céntrica de la ciudad. Situado frente al Centro Deportivo Municipal Peñuelas.   Ubicación privilegiada El barrio de Acacias es uno de los más cotizados de Madrid gracias a su cercanía a Madrid Río, un espacio verde que combina naturaleza, deporte y cultura. Además, su excelente comunicación lo convierte en una zona muy práctica para vivir. A menos de 5 minutos, se encuentra el Colegio Concertado SEI Dos Parques, reconocido por su calidad educativa. Para las compras y el ocio, el Centro Comercial Plaza Río 2 está a pocos minutos, ofreciendo una amplia variedad de tiendas, restaurantes y entretenimiento. En cuanto al transporte público, la vivienda está estratégicamente situada cerca de la estación de metro Acacias (Línea 5) y de la estación de Pirámides (Línea 6 de metro y C1 y C10 de cercanias), además de contar con varias líneas de autobús en las inmediaciones, como el 34, 36 y 116, que conectan con el resto de la ciudad de forma rápida y eficiente. La Comunidad de Madrid ha aprobado el proyecto para la apertura de una nueva parada de Metro a pocos minutos de la vivienda.  El barrio de Arganzuela Arganzuela se caracteriza por su atmósfera tranquila, pero vibrante, con una gran oferta cultural y gastronómica. Aquí se encuentran lugares emblemáticos como el Matadero Madrid, La Casa del Reloj y multitud de restaurantes. En definitiva un lugar rodeado de zonas verdes en combinación de edificios históricos y construcciones modernas que le otorgan un carácter único. Sobre GILMAR:  Con más de 40 años de experiencia, GILMAR se ha consolidado como una compañía líder en el sector inmobiliario, ayudando a miles de clientes desde 1983 a encontrar la casa de sus sueños. Nuestro compromiso con la excelencia y el trato personalizado nos distingue, asegurando siempre la mejor experiencia en la compra, venta o alquiler de inmuebles. Para más información sobre este inmueble, no dudes en contactar con nuestro equipo de la oficina de Embajadores. Estamos en C/ Embajadores, 80. Llámanos al o envía un correo a. Por favor, facilita la referencia 208845 para que podamos atenderte de manera más ágil. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar!",True,good,False,6870.0,True,True,False,False,[],False,False,529000.0,€,True,True,flat,,"Acacias, Madrid",Piso en calle de Baños de Montemayor,,AR208845,Acacias,3,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/37/3a/1334412311.webp,,,,
108553843,32,780000.0,flat,sale,116.0,3,2,calle del Laurel,Madrid,Madrid,Arganzuela,es,40.4024767,-3.7023896,False,https://www.idealista.com/inmueble/108553843/,"En el corazón del prestigioso barrio de Acacias, en el distrito de Arganzuela, se encuentra este espectacular piso de alta gama que redefine el concepto de lujo urbano. Con una orientación sur que garantiza luz natural durante todo el día y ubicado en una planta alta, esta vivienda ofrece unas vistas excepcionales que te harán sentir en un oasis dentro de la ciudad. Construido en 1992 y con una superficie de 116 m², el piso cuenta con tres amplios dormitorios, dos baños completos, un salón independiente y una cocina con tendedero. Todo ello en un buen estado de conservación. El inmueble forma parte de una urbanización privada que incluye piscina comunitaria, portero físico y ascensor, lo que asegura comodidad y seguridad en todo momento. Además, tienes la opción de adquirir plaza de garaje en la misma finca. El suelo de parquet, los armarios empotrados, el aire acondicionado y la puerta blindada son solo algunos de los detalles que garantizan una experiencia de vida superior. La luminosidad y la distribución del espacio están diseñadas para satisfacer las expectativas más exigentes. La ubicación de esta vivienda es sencillamente inmejorable. Acacias es un barrio consolidado, tranquilo y familiar, que combina perfectamente la vida residencial con una amplia oferta de servicios. Se encuentra a escasos metros de el prestigioso colegio San Eugenio y San Isidro, ideal para familias con niños. Para los amantes de las compras y el ocio, el centro comercial Plaza Río 2 está a pocos minutos en coche, ofreciendo una selección de tiendas, restaurantes y actividades de entretenimiento. Las conexiones de transporte son excelentes: las líneas de metro más cercanas son la Línea 5 (estación Acacias) y Línea 3 (estación Embajadores), mientras que las líneas de cercanías C1 y C10 están disponibles en la estación de Pirámides. Además, varias líneas de autobús, como la 34, 36 y 116, facilitan el desplazamiento por toda la ciudad. Arganzuela es uno de los distritos más dinámicos de Madrid, con una ubicación estratégica que permite acceder fácilmente al centro de la ciudad y disfrutar de espacios verdes como Madrid Río. Su ambiente multicultural y su oferta gastronómica hacen de esta zona un lugar atractivo tanto para familias como para jóvenes profesionales. Desde 1983, GILMAR ha sido sinónimo de excelencia en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con una trayectoria impecable, somos líderes en ofrecer propiedades exclusivas y un servicio personalizado que garantiza la máxima satisfacción. Si deseas más información sobre este magnífico inmueble, contacta con nuestro equipo de la oficina de Embajadores, ubicada en C/ Embajadores, 80. Llámanos al o escríbenos a indicando la referencia 210831. ¡Estamos aquí para ayudarte a dar el siguiente paso hacia tu hogar ideal!",True,good,False,6724.0,True,True,False,False,[],False,False,780000.0,€,,,flat,,"Acacias, Madrid",Piso en calle del Laurel,,AR210831,Acacias,7,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/44/99/1349199553.webp,,,,
108238862,61,785000.0,flat,sale,87.0,2,2,calle de Ponzano,Madrid,Madrid,Chamberí,es,40.4404948,-3.699151,False,https://www.idealista.com/inmueble/108238862/,"A ESTRENAR y AMUEBLADO, Piso de 2 dormitorios con 2 baños completos.  Chamberí: En uno de los enclaves gastronómicos de la ciudad, con 2 balcones a la calle. Un dormitorio para cama de matrimonio con baño completo en suite.  El 2º dormitorio es para cama individual de 90cm x 2 m de largo + mesa de trabajo. El 2º baño, que tiene ducha, se ha puesto en el pasillo para dar servicio al 2º dormitorio y a las visitas.  El piso tiene mucho encanto, se ha trabajado en el proyecto de Interiorismo respetando la personalidad del edificio clásico, con las vigas vistas de madera y otros elementos recuperados que hacen que está propiedad tenga un ""sabor"" clásico, pero de estreno. Comunidad: 73,90€/mes IBI: 543,64€/año Muebles incluidos en el precio de venta. El Precio no es negociable. En Jaime Valcarce Consulting Inmobiliario comercializamos esta propiedad en EXCLUSIVA.",True,good,False,9023.0,True,True,False,True,[],False,False,785000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Ponzano,,,Nuevos Ministerios-Ríos Rosas,1,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/1d/36/1338100634.webp,,,,
107731679,94,1675000.0,chalet,sale,584.0,6,6,paseo del Rebeco,Madrid,Ciudalcampo,,es,40.6152772,-3.6178284,False,https://www.idealista.com/inmueble/107731679/,"ABETO COCHES Y CASAS - Magnífica vivienda ubicada en una zona muy tranquila de la urbanización. Muy luminosa, con amplios espacios y cómoda distribución. Bonita parcela completamente ajardinada, con piscina privada, gran pradera de césped y pérgola con estupenda zona de barbacoa. Garaje privado para dos coches y zona de aparcamiento para otros dos coches. En planta principal dispone de un bonito hall de entrada con techo a doble altura, amplio salón en varios ambientes, muy luminoso, con techo a doble altura y salida directa al porche del jardín y piscina, cocina office de gran tamaño con salida directa al jardín, sala de estar con chimenea y salida al porche, comedor, aseo de cortesía, cuarto de lavandería y habitación de servicio con baño. En planta superior tenemos el dormitorio principal con su baño en suite y terraza privada, dos dormitorios con su baño en suite y otros dos dormitorios que comparten un baño.  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 462-C.",True,good,False,2868.0,True,True,False,True,[],False,False,1675000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en paseo del Rebeco,,462-C,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/ab/33/1323304229.webp,,,,
101344227,52,2500000.0,chalet,sale,520.0,5,7,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.4563102,-3.6264718,False,https://www.idealista.com/inmueble/101344227/,"DE SALAS LUXURY HOMES MAV02624 les presenta uno de los chalés más majestuosos que se encuentran actualmente a la venta en el Parque del Conde de Orgaz. Se trata de una vivienda de magnífica calidad constructiva, a la que no le falta un solo detalle. En sus más de 500m2 construidos se encuentran 5 salones y 5 dormitorios.  MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Es una casa para vivirla, acogedora, funcional y con grandes espacios para que cada miembro de la familia se encuentre en absoluta comodidad. Sus propietarios la construyeron estudiando cada uno de los rincones, incluyendo su bonito y cuidado jardín.  PLANTA PRINCIPAL: Al llegar, ya nos enamora la fachada de la vivienda, de estilo clásico, una de las más bonitas de la zona. El recibidor distribuye un aseo de cortesía junto a unos armarios gabaneros, la cocina (16m2) con una gran mesa de diario y una sala de estar (20m2) que puede ser un estupendo despacho.  Junto a esta estancia se encuentra el salón de 45m2 con chimenea, decorado en 2 ambientes y separado mediante unas puertas correderas encastradas del comedor, que a su vez comunica con la cocina.  Tanto el salón como el comedor tienen salida directa al exterior, cada zona con un porche independiente en el que podremos comer y cenar en uno de ellos y descansar en el otro. Y desde aquí ya nos encontramos en el jardín, perfectamente cuidado, con césped artificial, una bonita piscina y solárium. Todo está perfectamente decorado y preparado para que se pueda aprovechar durante muchos meses al año.  PLANTA PRIMERA: Un amplio distribuidor (6m2) con un práctico armario reúne 3 dormitorios.  Accedemos al principal atravesando un salón privado (15m2) con armarios y terraza. Una puerta corredera encastrada nos conduce a la habitación (15m2) y desde aquí entramos en un maravilloso vestidor (5m2) y posteriormente al cuarto de baño con lavabo de doble seno, bañera, ducha y wc separado por una puerta.  El dormitorio 2 (30 m2) era en su inicio 2 habitaciones que ahora se encuentran unidas y en la actualidad alberga una habitación junto a un despacho con su cuarto de baño en suite.  El dormitorio 3 (15m2) también tiene su propio cuarto de baño.  PLANTA SEGUNDA: Sala abuhardillada de 55m2 con gran altura de techos y ventilación en 2 fachadas. Dormitorio para invitados (14m2) y cuarto de baño en suite.  PLANTA SEMISÓTANO: Llama la atención la altura de techos de esta planta (2,63m) donde se encuentra el dormitorio de servicio (9m2) con su cuarto de baño en suite, el cuarto destinado a lavandería y plancha, una sala de estar-comedor para celebraciones (35m2), gimnasio (15m2), cuarto guardarropa, aseo, despensa y bodega.  A pie de calle se ubica el garaje con espacio para 2 vehículos en paralelo.  Esta maravillosa vivienda cuenta con puerta de entrada principal de seguridad acorazada, ventanales de aluminio con rotura de puente térmico y cámara de aire, persianas motorizadas, suelos en mármol y madera, calefacción por gas natural con caldera de condensación y aire acondicionado por conductos internos, con termostato en cada una de las plantas. Además, está dotado de placas solares, por lo que el consumo eléctrico es más que reducido.  Sin duda una sólida y acogedora vivienda como hay pocas en este entorno.",True,good,False,4808.0,True,True,False,True,[],False,False,2500000.0,€,True,True,chalet,terracedHouse,"Conde Orgaz-Piovera, Madrid",Chalet adosado,,MAV02624,Conde Orgaz-Piovera,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/5d/bb/1327496149.webp,,,,
108270792,88,1800000.0,chalet,sale,576.0,6,6,calle del Naranjo de Bulnes,Madrid,Ciudalcampo,,es,40.6234603,-3.6142275,False,https://www.idealista.com/inmueble/108270792/,"ABETO COCHES Y CASAS - En Exclusiva - Magnífica vivienda completamente reformada, con cómoda distribución y amplios espacios. Ubicada en una zona muy tranquila de la urbanización. Diseñada para que todas las estancias estén orientadas al jardín.  Muy luminosa gracias a sus amplios ventanales que aportan mucha luz natural a toda la casa manteniendo la privacidad. Con climatización frío / calor en todas las estancias por aerotermia, con placas solares en cubierta y baterías para almacenar la energía, lo que la hacen una vivienda muy eficiente energéticamente.  Gran parcela completamente ajardinada con árboles frutales, piscina climatizada, pradera de césped, zona chill out muy privada, cancha deportiva y zona de aparcamiento cubierto para dos coches con acceso directo a la cocina. En planta principal dispone de un bonito hall de entrada con gran vidriera que se abre a una terraza con acceso directo a la zona de jardín y piscina, amplia cocina office con gran isla central y cuarto de lavandería, la cocina tiene además entrada directa desde la zona de aparcamiento. En esta misma planta un amplio salón comedor con gran vidriera y salida directa a la terraza con acceso al jardín, sala de estar y baño de cortesía. En planta superior cuenta con tres amplios dormitorios todos ellos con grandes ventanales y preciosas vistas. Cabe destacar que todos los dormitorios tienen su baño en suite y todos los baños disponen de tragaluces que aportan mucha luz natural. El dormitorio principal tiene además con un walk-in closet y salida directa a una terraza privada. En planta baja un gran salón a doble altura con chimenea y gran vidriera desde la cual salimos directamente al jardín y zona de piscina. En esta planta tenemos otro gran salón ideal como sala de juegos también con salida directa al jardín y zona de piscina, habitación de invitados con su baño en suite, habitación de servicio con su baño, trastero y sala de máquinas. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO-  ref: 474-C.",True,good,False,3125.0,True,True,False,True,[],False,False,1800000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle del Naranjo de Bulnes,,474-C,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/e6/8e/1339113407.webp,,,,
107727023,83,1430000.0,chalet,sale,545.0,6,6,calle de la Luna,Madrid,Santo Domingo,,es,40.6291888,-3.5748415,False,https://www.idealista.com/inmueble/107727023/,"ABETO COCHES & CASAS - Estupendo chalet de amplios espacios en la exclusiva urbanización Santo Domingo, con bonita parcela de 1950m2 completamente ajardinada y con piscina privada de orientación Sur. Es muy luminosa gracias a su orientación Sur que le aporta mucha luz natural y cuenta con placas solares. La vivienda dispone en planta principal de salón comedor con salida a un gran porche y bajada directa al jardín, aseo de cortesía, cocina con office independiente, cuarto de lavandería, despensa y una habitación con su baño en suite. En planta superior cuenta con un total de tres amplios dormitorios dobles, todos ellos con su propio baño en suite, el dormitorio principal de muy gran tamaño tiene un baño en suite de gran tamaño con jacuzzi además de una sala de estar con chimenea y salida directa a una amplia terraza.  En planta la baja tiene otras 3 habitaciones que comparten 1 baño completo, la bodega, otro salón ideal como sala de juegos que cuenta con salida directa al porche y al jardín, en esta misma planta tenemos otra cocina más.  ABETO COCHES & CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 464-C.",True,good,False,2624.0,True,True,False,True,[],False,False,1430000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de la Luna,,464-C,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/cb/cf/1348439176.webp,,,,
108652086,41,1850000.0,chalet,sale,300.0,4,4,avenida del Levante,Madrid,Madrid,Chamartín,es,40.4587798,-3.6647603,False,https://www.idealista.com/inmueble/108652086/,"En el barrio de Hispanoamérica, dentro del prestigioso distrito de Chamartín, se encuentra este chalet adosado de tres plantas con una superficie construida generosa. La propiedad destaca por su sólida estructura y su enorme potencial de transformación, ideal para quienes desean diseñar una vivienda completamente personalizada. Actualmente dispone de 4 dormitorios y 4 baños distribuidos de forma funcional, con posibilidades de ampliar hasta 6 o 7 habitaciones y añadir un baño adicional, gracias a la amplitud de sus estancias. El interior de la vivienda ofrece espacios luminosos y bien conectados. El salón principal, de gran tamaño, comunica el patio delantero con el trasero, generando una sensación de continuidad que favorece tanto la entrada de luz natural como la comodidad del día a día. Esta distribución permite imaginar un ambiente moderno y acogedor, ideal para reuniones familiares o momentos de relax. En el exterior, el patio trasero cuenta con una piscina privada, perfecta para disfrutar en privacidad. Ambos patios ofrecen distintas opciones para crear jardines, terrazas o zonas de trabajo al aire libre. La ubicación es uno de los principales atractivos de esta propiedad. Hispanoamérica es una zona residencial consolidada y muy valorada, próxima a colegios internacionales, servicios de alto nivel, zonas verdes, centros deportivos y una variada oferta gastronómica. Además, goza de excelentes conexiones de transporte público que facilitan el acceso a cualquier punto de la ciudad. Esta vivienda representa una oportunidad única para invertir en calidad de vida y crear un hogar que se adapte a las necesidades más exigentes. Desde Walter Haus, le invitamos a conocer de cerca esta propiedad con alma, en una ubicación privilegiada de Madrid.",True,renew,False,6167.0,True,True,False,False,[],False,False,1850000.0,€,True,True,chalet,terracedHouse,"Bernabéu-Hispanoamérica, Madrid",Chalet adosado en avenida del Levante,,M30634V,Bernabéu-Hispanoamérica,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/e9/b9/1351120449.webp,,,,
107748484,50,1295000.0,chalet,sale,400.0,6,4,"calle Playa de Benicasim, 44",Madrid,Boadilla del Monte,Valdecabañas,es,40.4414125,-3.8961299,True,https://www.idealista.com/inmueble/107748484/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE PRESENTA ESPECTACULAR CHALET INDEPENDIENTE CON PISCINA, EN LA URBANIZACIÓN DE VALDECABAÑAS. Espectacular chalet independiente en Valdecabañas, con una superficie construida de 350 m² en una parcela de 1500m², garaje exterior, piscina. La vivienda está rodeada de zonas verdes donde se puede disfrutar de cada rincón de la parcela. La vivienda se distribuye de la siguiente manera: Una planta principal que cuenta con 160 m² donde encontramos un gran recibidor que da paso a una amplia y luminosa cocina con office, salida directa al jardín y una sala de comedor con múltiples usos, un gran salón donde poder disfrutar de reuniones con familiares y amigos y que cuenta con salida al jardín y unas vistas inmejorables de toda la parcela. Continuando por el recibidor nos encontramos un aseo de cortesía y un gran dormitorio con baño en suite, además, dispone de una sala multiusos junto al salón de unos 50m2 con muchas posibilidades.  En la segunda planta podemos encontrar cinco dormitorios, uno con baño en suite, todos con grandes ventanales que nos aportan mucha luminosidad. Además, contamos con un   amplio baño que da servicio al resto de dormitorios. En la magnífica parcela de 1500m2, encontramos un garaje aéreo para dos vehículos, zona de piscina, zona de barbacoa y amplias zonas verdes. Además, la vivienda cuenta con una reforma integral en el año 2016 donde se cambió por completo toda la instalación eléctrica y de fontanería, se instaló aerotermia, se cambió todo el suelo de la planta principal y se arregló y pintó toda la fachada de la vivienda. Este maravilloso inmueble está situado en plena naturaleza, donde poder disfrutar de total tranquilidad e intimidad, pero a su vez, nos encontramos a pocos minutos de las principales carreteras. Cercano a colegios y todos los servicios. Esta urbanización cuenta con vigilancia 24h. La comunicación es excelente, con medios de transporte cercanos a la vivienda, autobuses y grandes conexiones por carretera directas a la m50 y a la m513, m- 40, a6 y a5. ¡NO PIERDA LA OPORTUNIDAD DE VISITAR ESTE MARAVILLOSO INMUEBLE!",True,good,False,3238.0,True,True,False,False,[],False,False,1295000.0,€,True,True,chalet,independantHouse,"Valdecabañas, Boadilla del Monte","Casa independiente en calle Playa de Benicasim, 44",,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/0a/6f/1340599144.webp,,,,
104128656,60,1599900.0,flat,sale,232.0,4,4,camino de los jardines,Madrid,La Moraleja,La Moraleja urbanización,es,40.5072032,-3.6059796,False,https://www.idealista.com/inmueble/104128656/,"Actualmente la propiedad se encuentra alquilada a un arrendatario con un perfil excelente; Fecha de entrada 1/8/2024 JRK saca al mercado esta espectacular vivienda de OBRA NUEVA, COMPLETAMENTE A ESTRENAR. Una vivienda de alto standing que disfruta de una gran distribución y de unas modernas y fantásticas zonas comunes. Dos grandes plazas de garaje y trastero incluidos en el precio. Mejor ver.  Probablemente las mejores zonas comunes de todo Madrid, Coworking, spa, sauna, baño turco, piscina climatizada, toboganes infantiles, piscinas, gimnasio, kids club, club social. Urbanización con seguridad 24 horas.  Probablemente esta vivienda este en el mejor bloque de toda la urbanización dada su proximidad con la entrada principal y su orientación.  Se trata de un piso que dispone de 232 metros cuadrados distribuidos en gran salón comedor, dos terrazas, cocina, cuatro dormitorios y tres baños. Un piso acabado con materiales de gran calidad, con calefacción mediante geotermia y con calificación energética A (gastos bajos) Lo primero que vemos al acceder a la casa, es su gigantesco salón. Una estancia de unos 60 metros cuadrados donde se pueden crear varios ambientes. Además, desde el salón se accede a una de las dos terrazas, con vistas hacia la urbanización. Un gran espacio con muchas posibilidades.  La cocina tiene un buen tamaño, cuenta con todos los electrodomésticos (todos nue vos) y disfruta de una amplio office para colocar una gran mesa y cuenta con varios enchufes y toma de antena. Dentro de la cocina también hay una zona terraza-tendedero.  Por otro lado, la vivienda tiene cuatro dormitorios. El principal es el de mayor tamaño, tiene un vestidor amplio con varios armarios y un completo baño en suite. Las otras tres habitaciones son similares de tamaño y todas ellas con armarios empotrados. Desde las cuatro habitaciones se puede acceder a la gran terraza posterior con vistas despejadas y orientación sur.  Además de todo esto, la vivienda se ubica en un gran urbanización con infinidad de opciones, como una gran piscina de diseño, guardería para niños, club gourmet, gimnasio y seguridad 24 horas. Todo en un entorno natural y muy tranquilo.",True,good,False,6896.0,True,True,False,True,[],False,False,1599900.0,€,True,True,flat,,"La Moraleja urbanización, La Moraleja",Piso en camino de los jardines,,,,1,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/6f/ac/1214069713.webp,,,,
104830815,35,1890000.0,flat,sale,142.0,3,2,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4235365,-3.6775793,False,https://www.idealista.com/inmueble/104830815/,"ÚNICA Inmobiliaria presenta en exclusiva magnifica vivienda en reforma Integral con privilegiada ubicación en una de las calles mas representativas del barrio de Salamanca, en la zona de Goya. La propiedad, con dos balcones exteriores, está situada en edificio protegido y recientemente reformado interiormente.  142 m² con la siguiente distribución prevista: cocina de diseño abierta al salón, totalmente equipada con todos los electrodomésticos de alta gama.  Zona de descanso con tres dormitorios dobles, el principal en suite, dos cuartos de baño y aseo de cortesía.  Alta calidad en los materiales empleados, acabados de lujo, aire acondicionado.  La perfecta ubicación en el Barrio Salamanca, a escasos metros de la calle Príncipe de Vergara y la proximidad al Parque de El Retiro, convierten este inmueble en una gran oportunidad de inversión.  La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,13310.0,True,True,False,True,[],False,False,1890000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,,425977,Goya,3,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/49/d3/1282515991.webp,,,,
106895228,32,2290000.0,flat,sale,211.0,4,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,40.4232468,-3.676373,False,https://www.idealista.com/inmueble/106895228/,"ÚNICA Inmobiliaria ofrece esta preciosa vivienda, lista para entrar a vivir, en una de las zonas más demandadas del barrio de Goya, a escasos minutos del parque del Retiro.  Se ubica en un edificio del año 1935, con fachada clásica de la época.  Los 211 m² se distribuyen en un amplio salón muy luminoso con tres balcones de forja clásica a la calle principal. La cocina se integra con acierto en la propuesta decorativa que nos ofrece un comedor versátil y repartido en dos ambientes.  Los cuatro dormitorios se distribuyen a través de la galería, todos dobles, y dos de ellos con baño en suite.  La calidad en los materiales y el buen gusto en la decoración son dos de los puntos fundamentales en este inmueble, así como una localización magnífica en uno de los espacios con más prestigio del barrio de Salamanca, concretamente el barrio de Goya. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,10853.0,True,True,False,True,[],False,False,2290000.0,€,,,flat,,"Goya, Madrid",Piso en calle de O'Donnell,,426343,Goya,2,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/49/8b/1297001972.webp,,,,
