propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107920410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/f1/05/1328339835.webp,RP136201961768,33,1,565000.0,flat,sale,111.0,False,5,2,avenida de la Reina Victoria,Madrid,Madrid,Tetuán,es,40.4463186,-3.7077104,False,https://www.idealista.com/inmueble/107920410/,"¡Oportunidad única en Cuatro Caminos! Espacio, comodidad y ubicación inmejorable. Redpiso Cuatro Caminos tiene el placer de presentar en exclusiva esta fantástica vivienda, ideal para quienes buscan amplitud, versatilidad y una ubicación privilegiada en pleno corazón de Madrid. Con 111 m² construidos y una distribución eficiente, esta propiedad situada en una cómoda primera planta ofrece todo lo necesario para disfrutar de un estilo de vida urbano con la máxima comodidad. ¿Qué te ofrece esta vivienda? 5 dormitorios amplios, perfectos para familias, teletrabajo o incluso rentabilidad por habitaciones. 2 baños completos, prácticos y funcionales. Cocina independiente totalmente equipada, lista para el día a día. Salón comedor con acceso a balcón, aportando un extra de desahogo y luminosidad. Calidades destacadas: Suelos de parquet, que aportan calidez y elegancia. Ventanas Climalit, aislamiento térmico y acústico garantizado. Calefacción individual por gas natural, para un confort total en invierno. Y además… El edificio cuenta con portero físico, dos ascensores y se encuentra en una finca bien cuidada, lo que se traduce en tranquilidad, seguridad y comodidad. Ubicación TOP: A tan solo 1 minuto del metro Cuatro Caminos, con conexión directa a las principales líneas de la ciudad y múltiples autobuses. Rodeado de colegios, universidades, hospitales, supermercados y comercios, tendrás todo lo que necesitas a solo unos pasos. Una vivienda con alma, lista para adaptarse a tu estilo de vida o para ofrecerte una excelente rentabilidad. ¡No la dejes escapar!",False,renew,False,True,5090.0,True,False,True,False,[],False,False,565000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en avenida de la Reina Victoria,Destacado,Bellas Vistas,,,,
107686048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/65/4f/1319763944.webp,,25,,143500.0,chalet,sale,117.0,,4,2,Villarejo de Salvanés,Madrid,Villarejo de Salvanés,,es,40.1688709,-3.2726674,False,https://www.idealista.com/inmueble/107686048/,"¡Descubre tu nuevo hogar en un entorno de serenidad y confort! Esta encantadora casa adosada de 117 m² construidos te  ofrece la oportunidad de vivir rodeado de tranquilidad sin renunciar a la comodidad. En la planta baja, encontrarás un acogedor salón, una cocina funcional, un baño completo, un dormitorio y un práctico cuarto para la caldera de gasoil. La primera planta te sorprenderá con tres dormitorios adicionales y dos terrazas privadas, perfectas para disfrutar del sol y el aire libre. Las puertas de madera y los suelos porcelánicos aportan un toque de elegancia y calidez a cada rincón de la vivienda. Las ventanas de aluminio dobles garantizan un excelente aislamiento térmico y acústico, mientras que la calefacción de gasoil asegura un ambiente cálido durante los meses más fríos. Con orientación sur, este y oeste, la casa goza de una luminosidad excepcional durante todo el día. La ubicación es inmejorable, con fácil acceso a la A3 y autobuses directos a Arganda, además de contar con supermercados, farmacia, centro de salud y colegio a pocos minutos. Construida en 1970 y en buen estado de conservación, esta casa es una oportunidad única para quienes buscan calidad de vida. Los gastos de IBI son de tan solo 213,54 euros al año. No incluye gastos adicionales como ITP registro o notaría, honorarios, reformas, ofrecemos servicios de mudanzas, limpieza y personalización para facilitar tu traslado. ¡Contacta con nosotros  Comercial María para una atención personalizada y rápida!",True,good,False,,1226.0,True,False,True,False,[],False,False,143500.0,€,,,chalet,terracedHouse,Villarejo de Salvanés,Chalet adosado,Destacado,,,,,
108913836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/87/09/1358773852.webp,,29,bj,299000.0,flat,sale,80.0,True,2,2,calle San Roque,Madrid,Ajalvir,,es,40.5371942,-3.4782483,False,https://www.idealista.com/inmueble/108913836/,"SM HOMES Gestión Inmobiliaria, presenta en exclusiva, estupenda vivienda con PATIO en una de las zonas mas tranquilas de Ajalvir. Su distribución se compone de: Cocina, salón con acceso a patio de 90 m2 aprox, dos habitaciones y dos baños completos. Características: - Plaza de garaje de 18 m2. - Trastero de 5 m2. - Dos baños completos, uno con bañera y otro con plato de ducha. - Suelo de tarima. - Calefacción individual de gas natural. - Salón con acceso a un amplio patio de 90 m2 aprox (tiene toma de televisión en el patio). - Paredes en liso. - Cocina con acceso a terraza cubierta. - Aire acondicionado frio/calor en salón y dormitorio principal. - Armarios empotrados en ambos dormitorios. - Orientación sur y este (sol todo el día). - Ubicación en una zona tranquila y familiar, a menos de cinco minutos del Ayuntamiento, paradas de buses, polideportivo, colegios, institutos, lugares de ocio.. . ¡No pierda la oportunidad de venir a verlo, estaremos encantados de ayudarle!",False,good,False,True,3738.0,False,False,False,False,[],False,False,299000.0,€,True,True,flat,,Ajalvir,Piso en calle San Roque,Destacado,,,,,
108107562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/ed/c7/1351657224.webp,RP2092025137319,27,1,294500.0,flat,sale,74.0,True,3,1,calle de Camarena,Madrid,Madrid,Latina,es,40.3887971,-3.7547138,False,https://www.idealista.com/inmueble/108107562/,"REDPISO ESTUDIO NUEVO ALUCHE pone a la venta este acogedor piso de 74m2 ubicado en la Calle Camarena, dentro de una urbanización cerrada y con portero físico, lo que añade un plus de protección y seguridad al inmueble. Situado en una primera planta con ascensor. La distribución actual después de la reforma consta de dos dormitorios, con la posibilidad de recuperar un tercer dormitorio como estaba en origen, un salón desde el que se accede a una amplia terraza que añade un valioso espacio exterior, una cocina independiente y un baño reformado con plato de ducha. A lo que añadimos gran espacio de almacenaje con un armario empotrado en el pasillo y un altillo en el techo, además de armarios empotrados en ambas habitaciones. La propiedad incluye una plaza de garaje en superficie, un extra muy apreciado en la zona. Su ubicación es inmejorable, a tan solo 5 minutos a pie de la estación de Metro y Cercanías de Aluche, 5 minutos a pie de la estación de Metro Eugenia de Montijo y paradas de autobuses a menos de un minuto de la vivienda, lo que facilita la conexión con diversos puntos de la ciudad. La proximidad todo tipo de servicios como supermercados, centros educativos, centros de salud, etc, es un punto a destacar de la zona. Información Adicional: Gastos de comunidad: 80 euros y gastos de IBI: 250 euros. Contamos con DEPARTAMENTO FINANCIERO propio Redpiso-DCredit: nuestro departamento financiero podrá aconsejarle de manera GRATUITA de todas las opciones de financiación, gracias a los convenios con las entidades financieras, en función de su situación laboral y económica, teniendo muchas más opciones económicas. FINANCIACIÓN HASTA EL 100%. ¡Contáctanos para más información y para concertar una visita!  EL AUNNCIO CONTIENE IMAGENES QUE SIMULAN COMO QUEDARÍA LA VIVIENDA TRAS UN DISEÑO DE INTERIORISMO. *El precio no incluye el Impuesto de Transmisiones Patrimoniales (Max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). La información del anuncio, incluyendo fotos, precio y datos, puede ser modificada, por lo que no se debe tomar como una garantía definitiva.",False,renew,False,True,3980.0,True,False,True,False,[],False,False,294500.0,€,True,True,flat,,"Aluche, Madrid",Piso en calle de Camarena,Destacado,Aluche,,,,
108123603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/9a/75/1334555072.webp,CHALET COLLADO VILLALBA,79,,1018000.0,chalet,sale,446.0,,4,4,Dehesa - El Soto,Madrid,Collado Villalba,Dehesa - El Soto,es,40.637374,-4.0025774,False,https://www.idealista.com/inmueble/108123603/,"^**^CHALET INDEPENDIENTE EXCLUSIVO CON JARDÍN DE ENSUEÑO, PISCINA Y OPCIÓN DE DESARROLLO URBANÍSTICO^**^ En una de las ubicaciones más privilegiadas de Collado Villalba, se presenta esta extraordinaria propiedad: un chalet independiente de 446 m² construidos, situado sobre una imponente parcela de 2.982 m² que desborda encanto, privacidad y un sinfín de posibilidades. Se trata de una oportunidad única tanto para particulares exigentes como para inversores y promotores que busquen un enclave exclusivo en plena Sierra de Madrid. El corazón de esta propiedad es su espectacular jardín, un verdadero oasis con piscina privada, zona de barbacoa, dos pozos, una fuente con estanque y un cenador ideal para las veladas al aire libre. La parcela, en esquina, cuenta con acceso por dos calles distintas, lo que le otorga una comodidad excepcional. El terreno es segregable y permite edificar de cuatro a seis chalets, ofreciendo un gran potencial urbanístico en una de las zonas más demandadas del municipio. La casa se distribuye mayoritariamente en una sola planta, lo que favorece una vida cómoda y funcional. En su interior encontramos un amplio y luminoso salón comedor presidido por una elegante chimenea y salida directa a la terraza, perfecto para disfrutar tanto en invierno como en verano. La cocina, independiente, se entrega completamente amueblada y equipada, y dispone además de una práctica despensa. Junto a ella, se sitúa la zona de servicio con su propio baño, ideal como área independiente para invitados o personal. La vivienda ofrece unas impresionantes vistas a la Sierra, que se disfrutan especialmente desde la terraza envolvente que rodea parcialmente la planta principal, un espacio privilegiado para el descanso o el encuentro, enmarcando la vivienda con un escenario natural incomparable. El chalet está compuesto por cuatro dormitorios y cuatro baños completos, todos ellos con excelente distribución, luz natural y amplitud. Además, cuenta con sistema de alarma instalado para mayor seguridad. En la planta baja, se abre un universo de posibilidades: una gran cochera, una sala de juegos de generosas dimensiones, una bodega con baño y salida directa al jardín y a la zona de piscina. Este espacio, perfectamente acondicionado, es ideal tanto para el ocio como para el almacenamiento. La ubicación es simplemente inmejorable. En una de las principales arterias de Collado Villalba, con todos los servicios a un paso, excelente conexión con transporte público y a tan solo 3 minutos de la A-6, esta propiedad ofrece la combinación perfecta entre tranquilidad residencial y cercanía a todo lo necesario. Sin duda, se trata de una joya única en el mercado, que enamora por su amplitud, sus vistas, su potencial y el entorno natural en el que se encuentra. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,2283.0,False,False,True,False,[],False,False,1018000.0,€,True,True,chalet,independantHouse,"Dehesa - El Soto, Collado Villalba",Casa independiente,Destacado,,,,,
107888813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/4a/d4/1327663423.webp,1070-V,22,1,280000.0,flat,sale,109.0,True,4,2,Barrio Las Dehesillas-Vereda de los Estudiantes,Madrid,Leganés,Las Dehesillas - Vereda de los Estudiantes,es,40.3195799,-3.7535439,False,https://www.idealista.com/inmueble/107888813/,"¡Descubre tu nuevo hogar en Leganés! Este espectacular piso en la zona de Vereda Estudiantes te ofrece todo lo que necesitas para disfrutar de una vida cómoda y tranquila. Con 93 m² útiles, cuenta con 4 amplios dormitorios y 2 baños, ideales para familias o para quienes buscan espacio. La cocina está completamente equipada y el salón se abre a dos terrazas, perfectas para relajarse al aire libre. Ubicado en una primera planta y orientación este, este inmueble goza de luz natural durante todo el día. Además, La plaza de garaje está incluida en el precio, lo que añade un gran valor a esta oferta. La ubicación es inmejorable: tendrás acceso a transporte público, incluyendo metro y autobuses, así como a una variedad de restaurantes, supermercados y colegios en las cercanías. Todo esto en un entorno que combina tranquilidad y comodidad. ¡No dejes pasar la oportunidad de visitar este magnífico piso!",True,good,False,False,2569.0,True,False,True,False,[],False,False,280000.0,€,True,True,flat,,"Las Dehesillas-Vereda de los Estudiantes, Leganés",Piso,Destacado,Las Dehesillas-Vereda de los Estudiantes,,,,
108009190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/14/bf/1331036133.webp,15415,80,,790000.0,chalet,sale,775.0,,7,8,Campo Real,Madrid,Campo Real,,es,40.3409249,-3.3817706,False,https://www.idealista.com/inmueble/108009190/,"✨ Majestuoso Chalet de Lujo en Campo Real. Presentamos esta impresionante residencia de alto standing, una joya arquitectónica que combina amplitud, diseño y funcionalidad en una parcela de 528 m², con 772 m² construidos, 683 m² útiles de vivienda, cuidadosamente distribuidos en cinco plantas conectadas por ascensor. Además una majestuosa terraza de 225 m² con barbacoa de obra y horno de leña, perfecta para celebraciones y eventos privados. Un inmueble singular, concebido para disfrutar de una experiencia de vida inigualable, donde el confort, la privacidad y los espacios de ocio se integran con una elegancia extraordinaria y con una distribución de ensueño: Planta principal: •Impactante hall de entrada de grandes dimensiones, con señorial escalera de granito que articula la vivienda verticalmente. •Aseo de cortesía para invitados. •Exclusiva sala de despacho. •Dormitorio con baño en suite, ideal como habitación de invitados o de descanso diario. •Otro dormitorio adicional con baño independiente. •Cocina de diseño totalmente amueblada (20 m² aprox.) con acceso directo a un gran terraza en la que podrás disfrutar de hermosos atardeceres. •Suntuoso salón comedor de 50 m², amplio, luminoso y con salida a la terraza donde disfrutarás en familia y crearás momentos entrañables o divertidas reuniones con amigos. . Primera planta: •Elegante suite de invitados con baño privado. •Dos dormitorios adicionales con dos baños completos. •Espectacular suite principal con vestidor de lujo, baño en mármol con bañera y ducha independientes, y salida a una terraza privada de 35 m² con vistas despejadas. Planta -1: •Excepcional garaje con capacidad para 8 vehículos. •Baño completo. •Sala de herramientas y espacio de almacenaje. Planta -2: •Espacioso hall distribuidor con acceso a una zona de ocio privada de 125 m² con: oBarra de bar profesional. oCocina completa. oVinoteca de alta gama. oSala acristalada con vistas a una de las joyas de la propiedad, una magnífica piscina interior climatizada, rodeada de un elegante suelo en tarima y paredes de diseño con iluminación indirecta, que crean una atmósfera cálida y relajante, gracias a su ubicación acristalada, permite disfrutar de la natación o del relax con vistas directas desde la zona de bar y vinoteca. Es ideal tanto para entrenamientos diarios como para momentos de desconexión y bienestar sin salir de casa. El espacio está completamente integrado dentro de una sala wellness, que incluye también un gimnasio privado y dos baños completos (masculino y femenino). Planta -3: •Sala técnica con sistema de depuración de agua para la piscina. •Estancia multiusos de 70 m², ideal como sala de cine, estudio, zona de juegos o sala de descanso. ________________________________________ Acabados y equipamiento premium: •Carpintería exterior de aluminio climalit efecto madera. •Puertas interiores de cerezo macizo. •Aspiración centralizada en toda la vivienda. •Ascensor con acceso a todas las plantas. •Aerotermia  •Instalaciones preparadas para un estilo de vida sofisticado, con posibilidad de domótica y climatización avanzada. Una inmensa paz rodea esta impresionante vivienda. La luz baña las estancias de esta residencia y es tremendamente espaciosa gracias también a sus blancas paredes y techos. Rebosa elegancia en todos sus rincones a la vez que presenta características más bien modernas. Sin duda, la vivienda ideal para personas con mucho gusto, que sepan valorar las calidades estructurales y acabados en un inmueble destinado a convertirse en la casa de tus sueños. No dejes pasar la oportunidad de adquirir un chalet único y excepcional en el que podrás crear un hogar a tu medida. *Certificación Energética: ""D"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,,1019.0,True,False,True,False,[],False,False,790000.0,€,True,True,chalet,independantHouse,Campo Real,Casa independiente,Destacado,,,,,
108424293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/dd/63/1344737819.webp,2388-V,19,3,295000.0,flat,sale,98.0,True,3,1,Barrio Casco Antiguo,Madrid,Leganés,Centro,es,40.3263605,-3.7658077,False,https://www.idealista.com/inmueble/108424293/,"Piso junto a la Iglesia del Salvador! Te presentamos esta espaciosa vivienda perfectamente situada en el casco histórico de Leganés, junto a una de las arterias principales de la ciudad.  ¡Es más que un hogar, es una mejora de estilo de vida en una de las zonas más vibrantes y conectadas a Madrid! Consta de 3 habitaciones, dos de ellas muy grandes de 20m² la principal y una doble de 13m², un cuarto de baño amplio con ducha, salón amplio e independiente, cocina amueblada con gran capacidad de almacenaje y tendedero. Debido a su Orientación al Este y al Ser un Piso prácticamente exterior, ofrece desde primera hora del día abundante luz natural. Este inmueble tiene una Reforma integra realizada. Suelos de tarima flotante, paredes en liso con Pintura decorativa fayrouz ( Tipo estuco ), puertas lacadas en blanco, ventanas en Climalit con puente rotura termico, calefacción Individual de gas natural y aire acondicionado por conductos en toda la casa.  Ubicación inmejorable: Esta vivienda está ubicada en el encanto histórico de Leganés y ofrece todas las comodidades de una ciudad moderna. Disfrutarás de un fácil acceso al transporte público, escuelas, parques y áreas comerciales, todo a un corto paseo de distancia.  Ya sea que se trate de una familia en crecimiento, un profesional que busca espacio o un inversor que busca valor en uno de los prósperos barrios de Madrid, esta propiedad cumple todos los requisitos. Leganés combina un rico patrimonio cultural con un estilo de vida urbano moderno y animado. Con una excelente conectividad con Madrid y todas las comodidades que necesita a su alcance, no es de extrañar que esta zona sea muy solicitada. ¡No se la pierda! Oportunidades como esta no duran mucho. Programe su visita hoy y dé el primer paso para hacer de este impresionante Inmueble su nuevo hogar.",True,good,False,False,3010.0,True,False,True,False,[],False,False,295000.0,€,,,flat,,"Casco Antiguo, Leganés",Piso,Destacado,Casco Antiguo,,,,
108910730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/7a/a2/1358859861.webp,PIS0309,34,5,1450000.0,flat,sale,145.0,True,3,2,calle de Julio Palacios,Madrid,Madrid,Fuencarral,es,40.481207,-3.6946858,False,https://www.idealista.com/inmueble/108910730/,"Presentamos esta impresionante propiedad ubicada en una de las zonas más demandadas del norte de Madrid, junto al Parque Norte y en plena Calle Julio Palacios, muy próxima al Paseo de la Castellana, el Hospital de La Paz y la exclusiva zona financiera de las Cuatro Torres.  Esta vivienda se sitúa en planta alta de un edificio representativo, con unas vistas despejadas desde su amplia terraza, lo que garantiza una luminosidad excepcional durante todo el día, gracias a su orientación este. La propiedad ha sido íntegramente reformada hace tan solo un año, utilizando materiales de altísima calidad, seleccionados cuidadosamente de marcas de prestigio como Porcelanosa y Effegibi, apostando por un diseño sofisticado y moderno sin renunciar a la funcionalidad. La vivienda está distribuida en un amplio hall de entrada que da paso a un luminoso salón a través del cual se abre paso una terraza amplia y cómoda.  El piso dispone de cocina independiente, tres dormitorios distribuidos a lo largo del pasillo, y dos modernos baños de diseño, uno de ellos en suite, con sauna incorporada y diferentes detalles tecnológicos que hacen que su aspecto sea original a la vez que práctico. Dicha sauna, es uno de los elementos más exclusivos de la vivienda, ya que a su vez, contiene un sistema de cromoterapia para adaptar a tus necesidades y gustos, una auténtica joya para el bienestar diario.  El inmueble cuenta con una distribución muy equilibrada y una orientación que permite disfrutar del sol de la mañana, lo que lo convierte en un espacio acogedor y energéticamente eficiente. Cada detalle ha sido concebido para el confort: persianas eléctricas en todas las habitaciones, doble acristalamiento, climatización completa con aire acondicionado centralizado y calefacción individual por gas. El edificio dispone de servicio de conserjería 24 horas, los 7 días de la semana, aportando un extra de seguridad y comodidad a los residentes, ya que también se hace cargo de la recogida de basura.  En cuanto a plazas de aparcamiento, la vivienda incluye dos amplias plazas de garaje con capacidad para tres vehículos, además de dos cargadores eléctricos, adaptándose a las nuevas necesidades de movilidad sostenible. Por otro lado, estamos ante un entorno privilegiado. La ubicación en Calle Julio Palacios, ofrece una calidad de vida inmejorable, rodeada de zonas verdes, centros educativos, centros comerciales y una excelente oferta de servicios.  A escasos metros se encuentra la Casa de Cultura, instalaciones deportivas municipales, pistas de pádel, un polideportivo moderno, así como múltiples opciones de restauración y ocio para todos los gustos.  Además, la conexión con transporte público es excelente, lo que permite acceder fácilmente al centro de Madrid o a otras zonas clave. [IW].",False,good,False,True,10000.0,False,False,False,False,[],False,False,1450000.0,€,True,True,flat,,"La Paz, Madrid",Piso en calle de Julio Palacios,Destacado,La Paz,,,,
108563111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/94/59/1348545502.webp,S219,44,,775000.0,chalet,sale,400.0,,7,5,Chinchón,Madrid,Chinchón,,es,40.1379822,-3.448697,False,https://www.idealista.com/inmueble/108563111/,"Un paraíso mediterráneo en Chinchón. Una casa de campo idílica donde ocio y negocio conviven en perfecta armonía, a un paso del corazón de Madrid. Dentro de un jardín de carácter único, se encuentra esta joya rural junto al encantador pueblo de Chinchón; un lugar perfecto para disfrutar de una casa de campo en estado impecable y, al mismo tiempo, gestionar un negocio vacacional con estudios independientes en pleno funcionamiento. Muy cerca de Chinchón, uno de los destinos más emblemáticos del turismo en la Comunidad de Madrid, esta casa con alma mediterránea y vistas infinitas a campos de olivos enamora desde la primera mirada. Su fachada blanca, contraventanas azules y un amplio porche evocan una vida en conexión con la naturaleza, pausada y consciente, donde el paso de las estaciones marca el ritmo del bienestar. Sobre una parcela de casi 7.000 m², con olivos centenarios, la propiedad ofrece un entorno exuberante con piscina, fuentes, zonas de descanso y rincones con un encanto muy especial. Área de parking privado. Destaca su singular piscina, que conserva la estructura de una antigua alberca, aportando un carácter único al conjunto. La vivienda principal, ubicada en la planta alta, es amplia, luminosa y se abre completamente al porche, con vistas privilegiadas al campo. Se organiza en una sola planta muy funcional: una gran cocina en excelente estado, un salón comedor con chimenea que conecta con el comedor exterior con barbacoa, tres habitaciones, dos baños y una sala de estar adicional con cocina que puede convertirse fácilmente en un estudio independiente o una habitación extra. ¡El contraste del suelo con la fachada blanca es simplemente espectacular! En la planta baja, la propiedad alberga tres estudios privados completamente equipados, cada uno con su propia zona de estar, dormitorio, cocina, baño y terraza independiente, todos ellos orientados hacia el jardín. Espacios diáfanos, cómodos y con mucha privacidad. La finca cuenta con las licencias necesarias para su explotación turística y se vende totalmente equipada, lista para empezar a generar ingresos desde el primer día. Cuenta con todas las comodidades modernas: calefacción de gasoil, aire acondicionado, estufa de leña, luz y agua de red, conexión a internet por fibra, y, además, apuesta por la sostenibilidad gracias a su sistema de placas solares con baterías y depósitos de recogida de agua de lluvia para el riego. Una oportunidad perfecta tanto para disfrutarla como vivienda privada con rentabilidad, como para grandes familias o grupos de amigos que valoren la independencia de cada espacio y la belleza de las zonas comunes compartidas. Su ubicación es otro de sus grandes tesoros: a tan solo unos minutos de Chinchón, uno de los pueblos más bonitos de España, y a una distancia ideal del centro de Madrid. Cerca para ir cuando lo necesites. Lejos para sentirte completamente desconectado. Un verdadero paraíso.",True,good,False,,1938.0,True,False,True,False,[],False,False,775000.0,€,,,chalet,independantHouse,Chinchón,Casa independiente,Destacado,,,,,
106634466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/ce/63/1289389293.webp,pio076MM,24,,1250000.0,chalet,sale,353.0,,6,4,Barrio Palomas,Madrid,Madrid,Hortaleza,es,40.4527962,-3.6079105,False,https://www.idealista.com/inmueble/106634466/,"Olisson Club pone a su disposición este magnífico chalet adosado de 353 m2 con amplio jardín con terraza y piscina comunitaria en La Piovera. Esta vivienda con fecha de construcción de 2000, destaca por la amplitud de sus espacios y las posibilidades de reforma. Además, dispone de una agradable terraza y una zona de jardín privada, además de la zona comunitaria con piscina. En la planta principal, al entrar por el distribuidor tenemos a la izquierda un práctico aseo de invitados seguido por la escalera de acceso a las demás plantas. A la derecha encontramos la amplia cocina, totalmente equipada con espacio office y muy buena distribución. Siguiendo en la misma planta está el magnifico salón comedor con amplias superficies que dan acceso a las zonas exteriores.  En la segunda planta están los cuatro amplios dormitorios principales, siendo uno de ellos en suite. En el distribuido hay un baño completo para las demás habitaciones.  Subiendo por la escalera llegamos a la tercera planta donde encontramos un amplio salón totalmente diáfano que puede ser utilizado como dormitorio o family room. Además, tiene acceso a una amplia terraza muy privada. En la planta semi-sótano está el garaje cubierto y cerrado con capacidad para dos coches grandes. También hay una habitación de servicio con armarios empotrados y una zona de office. La Piovera se caracteriza por ser una zona residencial de alto standing, con viviendas de lujo y amplias áreas verdes. Está situada al noreste del centro de Madrid y cuenta con una buena conexión a las principales vías de acceso de la ciudad., (M-40, M-30) y M-12 (acceso rápido al aeropuerto de Madrid-Barajas y todas las Radiales). Cuenta con Estación de Metro Línea 5 (Canillejas) y Metro Línea 8 (Campo de las Naciones), además de numerosas líneas de autobús (L104-112-122-153). [IW].",True,renew,False,,3541.0,False,False,True,False,[],False,False,1250000.0,€,True,True,chalet,terracedHouse,"Palomas, Madrid",Chalet adosado,Destacado,Palomas,,,,
108220091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/40/a6/1337505691.webp,1509-V,24,bj,365000.0,flat,sale,113.0,True,3,2,Barrio San Nicasio,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,40.3319806,-3.7722801,False,https://www.idealista.com/inmueble/108220091/,"**Piso en Venta en el Barrio de San Nicasio, Leganés** Descubre este amplio y luminoso piso en el corazón del Barrio de San Nicasio, Leganés. Con una excelente ubicación, a tan solo 5 minutos de la estación de Leganés Central (Metro y Renfe), este hogar es ideal para quienes buscan comodidad y accesibilidad. El inmueble cuenta con tres habitaciones, dos de ellas dobles, perfectas para el descanso y la privacidad. La distribución del piso es perfecta: un salón amplio e independiente donde disfrutar de momentos en familia, una cocina amueblada con salida a un patio privado de 16 m² y dos baños, uno de ellos en suite, que añaden comodidad a tu día a día. Los suelos de parquet y las grandes ventanas Climalit permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Este edificio del año 2002 cuenta con ascensor y plaza de garaje incluida en el precio, lo que añade un plus a la propiedad. La orientación sur garantiza luminosidad desde primera hora de la mañana, haciendo de este piso un lugar ideal para vivir. Además, el barrio ofrece todos los servicios necesarios: supermercados, colegios, farmacias, panaderías y más, todo a un paso. Las buenas comunicaciones por carretera (M-50, A-42, A-5, M-45) y el transporte público (Renfe y Metrosur) facilitan el desplazamiento a cualquier parte de Madrid. No pierdas la oportunidad de visitar este magnífico piso que combina confort, ubicación y estilo. ¡Tu nuevo hogar te espera!",True,good,False,True,3230.0,True,False,True,False,[],False,False,365000.0,€,True,True,flat,,"San Nicasio, Leganés",Piso,Destacado,San Nicasio,,,,
108515234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/e2/a9/1347588115.webp,ALP 1542025,56,,570000.0,chalet,sale,283.0,,4,3,Alpedrete,Madrid,Alpedrete,,es,40.6560774,-4.0266198,False,https://www.idealista.com/inmueble/108515234/,"**Casa Independiente en Venta - Ideal para tu Familia** Descubre este espectacular chalet unifamiliar de 283 metros cuadrados, situado en una parcela de 385 metros cuadrados, perfecto para quienes buscan comodidad y espacio. Con un diseño exterior atractivo y bien distribuido en dos plantas, este hogar cuenta con 4 amplios dormitorios y 3 baños, ideales para disfrutar en familia. La propiedad se encuentra en un estado de conservación muy bueno, con acabados de calidad que incluyen suelos de madera y cerámica, además de ventanas de climalit que aseguran un excelente aislamiento. La casa ofrece armarios empotrados y un trastero que facilitan el almacenamiento de tus pertenencias. El gran sótano es un espacio versátil que puedes adaptar a tus necesidades, ya sea como sala de juegos, gimnasio o área de ocio. Disfruta de momentos al aire libre en la terraza y el balcón, donde podrás relajarte y contemplar las vistas. Además, el acceso directo al garaje y la puerta acorazada garantizan seguridad y comodidad. La comunidad también cuenta con una piscina, perfecta para los días calurosos, y amplias zonas verdes que invitan al descanso y la desconexión. Esta propiedad, construida en 1986, combina la calidez del hogar con la funcionalidad moderna. No pierdas la oportunidad de vivir en este encantador chalet, donde cada rincón está diseñado para el bienestar familiar. ¡Contáctanos para más información y ven a visitarlo!",True,good,False,,2014.0,True,False,True,False,[],False,False,570000.0,€,True,True,chalet,independantHouse,Alpedrete,Casa independiente,Destacado,,590000.0,20000.0,3.0,
