propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108794861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/a4/14/1355336537.webp,9091,17,,2300000.0,chalet,sale,482.0,,6,7,"calle Sopelana, 15",Madrid,Madrid,Moncloa,es,El Plantío,40.4689406,-3.8138517,True,https://www.idealista.com/obra-nueva/108794861/,"Insuperable urbanización de 7 viviendas independientes de obra nueva, en parcelas de 1.000 m² con superficies de hasta 650 m² construidos.  La Reserva de La Florida es una exclusiva promoción de viviendas independientes ubicadas en una urbanización cerrada con seguridad privada, con un diseño moderno, pensadas para el máximo confort ubicadas en una de las urbanizaciones más prestigiosas de Madrid.  Las viviendas cuentan con un diseño contemporáneo que redefine el concepto del lujo moderno, con diseños arquitectónicos que maximizan la luz natural y armonizan con el entorno natural. Cada detalle ha sido cuidadosamente diseñado para ofrecer un equilibrio perfecto entre elegancia, privacidad y confort.  Viviendas independientes, de hasta 6 dormitorios, con grandes jardines, piscina privada, porches de ensueño y garaje con capacidad para 3 coches con posibilidad de ampliación y dos plazas adicionales en superficie.  Impecable distribución, donde los espacios interiores han sido diseñados con una filosofía abierta, conectándose de manera fluida con el exterior a través de grandes ventanales que permiten además la entrada de luz creando una sensación de continuidad y amplitud.  Máximas calidades y diseño eficiente con la utilización de los últimos avances para lograr una vivienda sostenible con utilización de aerotermia y climatización por suelo radiante y refrigerante, carpinterías de máxima calidad y cuidados acabados que proporcionan confort y elegancia.  Las viviendas cuentan además con algunas opciones de personalización dentro de un abanico de opciones que ofrece la propia promotora para adaptarse a las necesidades y gustos de cada familia.  Ubicada en la exclusiva urbanización de La Florida, en un entorno natural ídiloco con el Monte de El Pardo de fondo, a menos de 10 minutos del centro de Madrid y con proximidad a los mejores colegios del noroeste como el The English Montesori, Mater Salvatoris, Stella Maris, Colegio Estudio o Internacional de Aravaca.  La Florida se ubica además rodeada de importantes centros deportivos y de ocio, como el Club David LLoyd, el Hipódromo de la Zarzuela o el Club de Campo.  DISTRIBUCIÓN:  PLANTA PRINCIPAL:  Gran Hall de entrada con armario gabanero y aseo de cortesía. Amplísimo salón comedor de más de 65m2 con salida directa al porche y vistas al jardín. Cocina de amplio tamaño con casi 30m2 con una propuesta muy completa realizada por la firma Santos sujeto a personalización para adaptase a las preferencias de cada familia. Amplio dormitorio con baño en suite y vistas al jardín que puede funcionar como dormitorio familiar, de invitados o despacho. PRIMERA PLANTA:  Dormitorio principal con gran vestidor y baño en suite con ducha y bañera exenta. Tres dormitorios dobles, todos de muy buen tamaño y con baño en suite, uno de ellos con salida a una agradable terraza. PLANTA BAJA:  Family room Dormitorio de servicio. Instalaciones y lavandería. Garaje con capacidad para 3 coches con posibilidad de ampliación. Dos plazas de aparcamiento adicionales en superficie.",False,newdevelopment,True,,4772.0,True,False,False,False,[],False,False,2300000.0,€,chalet,"El Plantío, Madrid","Casa independiente en calle Sopelana, 15",False,independantHouse,True,True
108144924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/34/60/1335196134.webp,L-ANOW9Y3,29,1,990000.0,flat,sale,155.0,True,3,2,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4721676,-3.7327772,False,https://www.idealista.com/inmueble/108144924/,"Situado en un primer piso, este elegante piso forma parte de una de las urbanizaciones más prestigiosas y completas de Puerta de Hierro. La vivienda cuenta con tres dormitorios, uno de ellos con baño en suite, y un amplio salón con acceso a una terraza privada, ideal para disfrutar del exterior con total privacidad. Incluye dos plazas de garaje y trastero. La urbanización es completamente cerrada y ofrece seguridad 24 horas, garantizando tranquilidad y privacidad. Entre sus exclusivas zonas comunes destacan: Piscina exterior y zona spa Gimnasio totalmente equipado Zona de recreo y jardines comunitarios Una propiedad que combina confort, diseño y servicios premium en una de las zonas más cotizadas de Madrid.",False,good,False,True,6387.0,True,False,True,False,[],False,False,990000.0,€,flat,"Peñagrande, Madrid",Piso,,,True,True
108924291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/19/d2/1359096599.webp,Vivienda Av.Espa&ntilde;a,18,3,200000.0,flat,sale,68.0,False,3,2,avenida España,Madrid,Getafe,Universidad,es,,40.3163131,-3.7182806,False,https://www.idealista.com/inmueble/108924291/,"Castizo Inmobiliaria vende esta vivienda en Getafe, en la Zona Juan de la Cierva, tercera planta, exterior, 68 metros divividos en 3 dormitorios, salón con acceso a una terraza pequeña/balcon, 2 baños completos con plato de ducha y cocina totalmente equipada. En muy buen estado de conservacion, cuenta con calefaccion de radiadores electricos, para entrar a vivir. Rodeada de todos los servicios necesarios, como transporte público, supermercados, centros educativos y zonas verdes. Ideal para quienes buscan una vivienda lista para entrar a vivir o una oportunidad de inversión rentable. **Para mas informacion llamar**. [IW].",False,good,False,False,2941.0,False,False,False,False,[],False,False,200000.0,€,flat,"Universidad, Getafe",Piso en avenida España,,,,
108794695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/bd/7d/1355336536.webp,9090,17,,2675000.0,chalet,sale,654.0,,6,6,"calle Sopelana, 15",Madrid,Madrid,Moncloa,es,El Plantío,40.4689406,-3.8138517,True,https://www.idealista.com/obra-nueva/108794695/,"Insuperable urbanización de 7 viviendas independientes de obra nueva, en parcelas de 1.000 m² con superficies de hasta 650 m² construidos.    La Reserva de La Florida es una exclusiva promoción de viviendas independientes ubicadas en una urbanización cerrada con seguridad privada, con un diseño moderno, pensadas para el máximo confort ubicadas en una de las urbanizaciones más prestigiosas de Madrid.  Las viviendas cuentan con un diseño contemporáneo que redefine el concepto del lujo moderno, con diseños arquitectónicos que maximizan la luz natural y armonizan con el entorno natural. Cada detalle ha sido cuidadosamente diseñado para ofrecer un equilibrio perfecto entre elegancia, privacidad y confort.  Viviendas independientes, de hasta 6 dormitorios, con grandes jardines, piscina privada, porches de ensueño y garaje con capacidad para 4 coches en interior y 2 plazas adicionales en superficie.  Impecable distribución, donde los espacios interiores han sido diseñados con una filosofía abierta, conectándose de manera fluida con el exterior a través de grandes ventanales que permiten además la entrada de luz creando una sensación de continuidad y amplitud.   Máximas calidades y diseño eficiente con la utilización de los últimos avances para lograr una vivienda sostenible con utilización de aerotermia y climatización por suelo radiante y refrigerante, carpinterías de máxima calidad y cuidados acabados que proporcionan confort y elegancia.  Las viviendas cuentan además con algunas opciones de personalización dentro de un abanico de opciones que ofrece la propia promotora para adaptarse a las necesidades y gustos de cada familia.   Ubicada en la exclusiva urbanización de La Florida, en un entorno natural ídiloco con el Monte de El Pardo de fondo, a menos de 10 minutos del centro de Madrid y con proximidad a los mejores colegios del noroeste como el The English Montesori, Mater Salvatoris, Stella Maris, Colegio Estudio o Internacional de Aravaca.  La Florida se ubica además rodeada de importantes centros deportivos y de ocio, como el Club David LLoyd, el Hipódromo de la Zarzuela o el Club de Campo.  DISTRIBUCIÓN:  PLANTA PRINCIPAL:  Gran Hall de entrada con armario gabanero y aseo de cortesía. Amplísimo salón comedor de más de 65m2 con salida directa al porche y vistas al jardín. Cocina de amplio tamaño con casi 30m2 con una propuesta muy completa realizada por la firma Santos sujeto a personalización para adaptarse a las preferencias de cada familia. Amplio dormitorio con baño en suite y vestidor, con vistas al jardín que puede funcionar como dormitorio principal o como dormitorio doble, Tres dormitorios en suite, todos de buen tamaño y con vistas al jardín. PRIMERA PLANTA:  Master suite de casi 80m2, con zona de noche, zona de estar o despacho, gran vestidor, baño en suite con ducha doble y bañera exenta y una gran terraza con vistas al jardín. PLANTA BAJA:  Family room Gimnasio, sala de cine o bodega. Dormitorio de servicio. Instalaciones y lavandería. Garaje con capacidad para 4 coches con posibilidad de ampliación. Dos plazas de garaje adicionales en superficie.",False,newdevelopment,True,,4090.0,True,False,False,False,[],False,False,2675000.0,€,chalet,"El Plantío, Madrid","Casa independiente en calle Sopelana, 15",False,independantHouse,True,True
108664720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/ee/96/1184328805.webp,a0P9L000000Xkwn,19,12,516000.0,flat,sale,121.0,True,3,2,"calle Provisional Berrocales Ochenta y Dos, 1",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3708499,-3.5841591,True,https://www.idealista.com/obra-nueva/108664720/,"Incluye dos plazas de garaje. Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales. La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chill out, además de una zona especifica destinada a calistenia. Sinán será un proyecto icónico en Berrocales ya que se encuentra en una de las pocas parcelas singulares que permiten edificar edificios en altura. El nuevo proyecto será un icono en el sector. Por el este la promoción linda con la continuación de la Avenida de la Gran Vía del Sureste (la “Castellana del Sureste”) que conecta directamente con el Ensanche de Vallecas y que enlazará con el resto de nuevos sectores a desarrollar en los próximos años.  Por el lado oeste Sinan se ubica junto al nuevo Parque lineal que sigue el arroyo de la Marañosa, un parque ajardinado y peatonal con mucha vegetación y libre de coches donde tú y tu familia podréis correr, montar en bici, etc.",False,newdevelopment,True,True,4264.0,True,False,False,False,[],False,False,516000.0,€,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Dos, 1",False,,True,True
108918992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/51/aa/1358920561.webp,,3,,640000.0,chalet,sale,249.0,,4,4,"calle La Rioja, 17",Madrid,Collado Villalba,Fontenebro - Altavista,es,,40.65026,-3.97319,True,https://www.idealista.com/inmueble/108918992/,"DOMUS CONSULTING INMOBILIARIO VENDE Chalet pareado de alto nivel, orientación sur, vistas a la sierra y máxima privacidad en una de las mejores zonas de Villalba. (No cobramos al comprador y te asesoramos con un Arquitecto Técnico el valor y sus posibilidades) Ubicado en una de las zonas residenciales más tranquilas y exclusivas de Villalba a los pies de la montaña, este magnífico chalet pareado de 3 habitaciones, 2 baños y un aseo en planta baja ofrece un estilo de vida único: sol durante todo el día, amplias estancias, garaje, jardín privado y un entorno que garantiza privacidad y bienestar. La vivienda cuenta tambien con una planta primera con una cuarta habitacion tipo suite, salon, dos terrazas y trastero que aporta a todo el conjunto una distribución funcional y elegante, diseñada para maximizar la entrada de luz natural y la conexión con el entorno. Desde su salón principal con grandes ventanales hasta su amplia terraza orientada al sur, cada espacio ha sido concebido arquitectónicamente para disfrutar del confort y la serenidad. Un chalet perfecto para quienes buscan luz, silencio y exclusividad con la posibilidad de relacionarse en las zonas comunes en su piscina, pista de pádel, salón de juegos y gimnasio. No lo dejes pasar, vívelo y contacta con nosotros!",False,good,False,,2570.0,True,False,False,False,[],False,False,640000.0,€,chalet,"Fontenebro - Altavista, Collado Villalba","Chalet pareado en calle La Rioja, 17",,semidetachedHouse,True,True
108904694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/23/ee/1358489289.webp,W-030RKU,26,1,1645000.0,flat,sale,186.0,True,5,2,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4129596,-3.6902191,False,https://www.idealista.com/inmueble/108904694/,"Propiedad para reforma total en Los Jerónimos Engel & Völkers presenta en exclusiva esta excepcional propiedad ubicada en una de las zonas más prestigiosas de Madrid, a pasos del emblemático Museo del Prado y en pleno barrio de Los Jerónimos. Una oportunidad única para crear el hogar de tus sueños en el epicentro cultural de la capital. Esta joya inmobiliaria destaca por sus impresionantes techos altos de más de 3 metros que aportan amplitud y elegancia a cada espacio, junto con una abundante luz natural que inunda todas las estancias. Con una distribución actual de 4 habitaciones y 2 baños completos, la propiedad ofrece un potencial infinito para la reforma total, convirtiéndose en tu lienzo en blanco perfecto donde plasmar tus ideas más ambiciosas. Las posibilidades de redistribución son ilimitadas, con opción de crear un baño adicional y un aseo de cortesía, permitiendo una flexibilidad total para diseñar una nueva distribución completamente a medida.  Esta propiedad representa la perfecta combinación entre ubicación excepcional y potencial de transformación. Sus techos altos y luminosidad natural, unidos a la posibilidad de reforma completa, te permiten crear un hogar único en una de las direcciones más codiciadas de Madrid. Es perfecta tanto para primera vivienda en ubicación premium como para inversión en una zona de alta revalorización, siendo ideal para quienes buscan un proyecto de reforma personalizado o simplemente aman el arte y la cultura madrileña. Una oportunidad como esta no se presenta todos los días en el corazón de Madrid. El barrio de los Jerónimos representa uno de los enclaves más distinguidos y codiciados de la capital, donde historia, cultura y refinamiento se funden en un entorno urbano excepcional. Situado junto al emblemático Parque del Retiro, este aristocrático barrio destaca por sus amplias avenidas arboladas, sus edificios históricos de fachadas señoriales y un ambiente de exclusiva serenidad en el corazón de la capital. Los Jerónimos alberga algunas de las instituciones culturales más prestigiosas de España, como el mundialmente conocido Museo del Prado. Su privilegiada ubicación ofrece acceso inmediato a incalculables tesoros culturales, lo que convierte al barrio en un epicentro para los amantes del arte y la historia. La arquitectura del barrio refleja la grandeza de la España imperial, con majestuosos edificios como la Iglesia de San Jerónimo el Real, el Hotel Ritz o el Palacio de Comunicaciones (actual Ayuntamiento), y constituye uno de los conjuntos urbanos de mayor calidad de la ciudad de Madrid. A nivel residencial, Los Jerónimos ofrece viviendas de alto standing en edificios históricos meticulosamente conservados, muchos de ellos con vistas privilegiadas al Parque del Retiro. Sus amplios apartamentos con techos altos, molduras originales y grandes balcones representan lo mejor de la arquitectura clásica madrileña. La exclusividad del barrio se complementa con una selecta oferta gastronómica que satisface los gustos más exigentes. Invertir en Los Jerónimos significa adquirir no sólo una propiedad excepcional, sino un estilo de vida donde historia, cultura y exclusividad se combinan en una de las ubicaciones más privilegiadas de Madrid, garantizando tanto calidad de vida como una inversión segura y de valor creciente.",True,renew,False,True,8844.0,True,False,True,False,[],False,False,1645000.0,€,flat,"Jerónimos, Madrid",Piso,,,,
108318064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/36/86/1340526515.webp,duplex bajo,20,bj,439000.0,duplex,sale,197.0,True,3,3,"Calle París, 12",Madrid,Móstoles,Sur,es,,40.3155266,-3.8632648,True,https://www.idealista.com/obra-nueva/108318064/,"Imagina despertar cada mañana en tu nuevo hogar, donde la luz entra por la terraza, el aire es limpio, y el silencio solo se rompe con los sonidos de una urbanización viva, tranquila, pensada para disfrutar. ! viviendas de Renta Libre en Régimen de Cooperativa! En Calle París 12, en Móstoles, nace un nuevo proyecto: una comunidad de 28 familias que, como tú, sueñan con un espacio propio, moderno, cómodo y lleno de futuro. Aquí encontrarás viviendas de 2 y 3 dormitorios con 2 baños, todas con terraza, pensadas para adaptarse a cada etapa de la vida. Tal vez prefieras un bajo dúplex con jardín, donde los niños puedan jugar o tú desconectar al final del día. O un ático dúplex con una gran terraza, perfecto para ver atardeceres, recibir amigos o simplemente disfrutar del cielo. Cada vivienda incluye su plaza de garaje y trastero, porque el confort también está en los detalles. La urbanización ofrece zonas comunes, piscina y espacios para compartir, donde los vecinos se convierten en amigos. Y todo con una calificación energética A y unas calidades excepcionales. Este no es solo un edificio. Es el comienzo de una nueva historia. La tuya. Una oportunidad que no se presenta todos los días. Una decisión que cambia tu vida. Calle París 12, Móstoles  ¿Y si el próximo capítulo empieza aquí?",True,newdevelopment,True,True,2228.0,True,False,False,False,[],False,False,439000.0,€,flat,"Sur, Móstoles","Dúplex en Calle París, 12",False,duplex,True,True
108576449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/03/50/1348923586.webp,,20,3,330000.0,flat,sale,107.0,True,2,2,"Calle París, 12",Madrid,Móstoles,Sur,es,,40.3155266,-3.8632648,True,https://www.idealista.com/obra-nueva/108576449/,"Promoción adjudicada al 60%! Imagina despertar cada mañana en tu nuevo hogar, donde la luz entra por la terraza, el aire es limpio, y el silencio solo se rompe con los sonidos de una urbanización viva, tranquila, pensada para disfrutar. ! viviendas de Renta Libre en Régimen de Cooperativa! En Calle París 12, en Móstoles, nace un nuevo proyecto: una comunidad de 28 familias que, como tú, sueñan con un espacio propio, moderno, cómodo y lleno de futuro. Aquí encontrarás viviendas de 2 y 3 dormitorios con 2 baños, todas con terraza, pensadas para adaptarse a cada etapa de la vida. Tal vez prefieras un bajo dúplex con jardín, donde los niños puedan jugar o tú desconectar al final del día. O un ático dúplex con una gran terraza, perfecto para ver atardeceres, recibir amigos o simplemente disfrutar del cielo. Cada vivienda incluye su plaza de garaje y trastero, porque el confort también está en los detalles. La urbanización ofrece zonas comunes, piscina y espacios para compartir, donde los vecinos se convierten en amigos. Y todo con una calificación energética A y unas calidades excepcionales. Este no es solo un edificio. Es el comienzo de una nueva historia. La tuya. Una oportunidad que no se presenta todos los días. Una decisión que cambia tu vida. Calle París 12, Móstoles  ¿Y si el próximo capítulo empieza aquí?",True,newdevelopment,True,True,3084.0,True,False,False,False,[],False,False,330000.0,€,flat,"Sur, Móstoles","Piso en Calle París, 12",False,,True,True
108911017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/4f/74/1358882454.webp,Juan,26,3,299000.0,flat,sale,86.0,True,3,1,paseo de Santa María de la Cabeza,Madrid,Madrid,Usera,es,Moscardó,40.3874181,-3.7154097,False,https://www.idealista.com/inmueble/108911017/,"Agencia inmobiliaria de MADRID - zona USERA - MOSCARDO - PLAZA ELÍPTICA Vende inmueble situado en la tercera planta del Paseo Santa Maria de la Cabeza compuesto por 3 Dormitorios, Salón, Cocina, Baño y una gran Terraza. Tiene varios puntos a destacar: - Vivienda con Ascensor. - Finca tranquila. - Terraza. - La cercanía a Plaza Elíptica a 2 minutos. - Zona tranquilas con parques y jardines. - Madrid Río a 15 minutos andando. Zona perfecta para las familias con zonas verdes en el entorno, bloque muy tranquilo A 15 MINUTOS A PIE DE MADRID RÍO. Fácil acceso a A42, M40, M30 Calle de Antonio López, Avenida de Andalucía, Hospital 12 de octubre, a 10 minutos del metro almendrales línea 3 (Villaverde - Moncloa), autobuses (47, 247 y 60 y búho Nº12 ). Zona con todos los servicios, supermercado próximo. PROXIMAMENTE TOUR VIRTUAL. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,True,3477.0,True,False,False,False,[],False,False,299000.0,€,flat,"Moscardó, Madrid",Piso en paseo de Santa María de la Cabeza,,,,
107344830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/f0/b6/1348029261.webp,REAL-0099,57,,1050000.0,chalet,sale,512.0,,4,4,Barrio El Peñalar - Arroyo de Trofas - Montealegre,Madrid,Torrelodones,Los Peñascales,es,El Peñalar - Arroyo de Trofas - Montealegre,40.5807566,-3.8986786,False,https://www.idealista.com/inmueble/107344830/,"Elegante casa en Urbanización Monte Alegre, Torrelodones. Descubre esta magnífica propiedad ubicada en la exclusiva urbanización Monte Alegre, en Torrelodones. Esta impresionante casa de dos plantas aprovecha la inclinación del terreno, formado por dos parcelas, ofreciendo un diseño arquitectónico a doble altura que realza su elegancia y luminosidad. Al ingresar, te recibirá un majestuoso hall que conecta con la cocina, el pasillo y un salón excepcional. Este último se distingue por sus tres ambientes armoniosamente integrados, donde grandes ventanales inundan de luz natural el espacio, complementado por una acogedora zona de sofás alrededor de una elegante chimenea, creando el lugar perfecto para disfrutar en familia o con amigos. El comedor, ideal para recibir a numerosos comensales, se encuentra casi en comunicación directa con la cocina, facilitando el servicio durante las reuniones. La cocina, equipada con una moderna isla y una funcional zona de office, también cuenta con amplias áreas de almacenamiento y acceso directo al exterior, además de una conveniente zona de servicio. En la entreplanta, un versátil espacio puede ser utilizado como salita, zona de lectura o incluso como una habitación adicional. La propiedad cuenta con tres acogedoras habitaciones, de las cuales una es en suite con baño privado. Todas las habitaciones ofrecen vistas y salida al jardín, creando un ambiente de tranquilidad y conexión con la naturaleza. La planta superior está destinada íntegramente a la suite principal, que incluye una acogedora zona de lectura o salón, un amplio vestidor y un espléndido baño equipado con ducha y bañera. Además, esta suite cuenta con una terraza privada, perfecta para disfrutar de cada momento y apreciar el entorno. La ubicación de esta propiedad es inmejorable, con excelente comunicación a través de la A6, lo que facilita el acceso a Madrid y otras localidades cercanas. En los alrededores de la urbanización Monte Alegre, encontrarás una variedad de servicios, como colegios, supermercados, centros de salud y áreas recreativas, que garantizan una calidad de vida excepcional. No dejes pasar la oportunidad de adquirir esta joya arquitectónica en una de las mejores ubicaciones de Torrelodones. ¡Contáctanos para más información y para concertar una visita!",False,good,False,,2051.0,True,False,True,False,[],False,False,1050000.0,€,chalet,"El Peñalar - Arroyo de Trofas - Montealegre, Torrelodones",Casa independiente,,independantHouse,True,True
107330411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/d5/68/1309768679.webp,Vivienda 01,18,,2197000.0,chalet,sale,352.0,,3,3,"calle Astun, 30",Madrid,Madrid,Moncloa,es,Valdemarín,40.4660422,-3.7758358,True,https://www.idealista.com/obra-nueva/107330411/,"SUMMIT es una exclusiva urbanización de 20 chalets pareados con jardines y piscinas individuales que cuentan además con un increíble rooftop con vistas a la sierra y al skyline de Madrid.    Ubicado en pleno Valdemarín, en el distrito de Aravaca-Moncloa, uno de los barrios más cotizados de Madrid por su entorno natural a menos de 10 minutos del centro de la ciudad.   Summit te permitirá vivir en una urbanización cerrada con seguridad y zonas de ocio para compartir, con parcelas privadas de hasta 497 m², y viviendas construidas en 3 plantas más solárium, todas equipadas con ascensor, para una máxima comodidad. Las viviendas ofrecen la posibilidad de contar de 3 a 5 dormitorios con una distribución y un interiorismo personalizable.    Otro de los aspectos a destacar de esta promoción es que todas las viviendas cuentan con orientación sur, por lo que la luminosidad forma parte del sello de esta exclusiva promoción.   Viviendas pareadas que mantienen una máxima privacidad, logrando un aislamiento acústico superior ya que la única comunicación entre viviendas se realiza a través de la zona de escaleras y ascensor de cada vivienda, sin que lleguen a comunicar estancias principales, logrando así una sensación de gran independencia.   Mención especial merece su envidiable Rooftop, pensado para disfrutar de momentos de ocio y descanso con unas vistas despejadas a la sierra y al Skyline de Madrid.    Espacios amplios, modernos y conectados entre sí que comunican de manera impecable interior con exterior. En la planta principal los espacios fluyen entre cocina, salón y exterior, con salida directa desde todas las estancias al jardín.  La cocina, diseñada por la prestigiosa firma Gunni & Tentino, cuenta con gran isla central y se abre a la zona de comedor y salón para potenciar la sensación de espacio.  En esta planta contamos con una terraza de acceso directo desde la cocina, una zona de porche que comunica la zona de comedor y un gran porche principal con vistas al jardín y a la piscina por lo que toda la planta se integra de manera armoniosa con el exterior.   Diseño y elegancia van de la mano en este proyecto con una sofisticada presencia, con fachadas que juegan con grandes ventanales y unas elegantes celosías de lamas exteriores visten las viviendas y que controlan la incidencia solar, matizando la privacidad y la luz.   Calidades premium en todas las viviendas: cocinas de Gunni & Tentino, pavimentos porcelánicos en formato 1.2x1.2m, tarima de roble en la planta de noche, carpinterías de la máxima calidad, domótica de última generación. Las viviendas cuentan además con un diseño sostenible, con sistemas de calefacción por aerotermia con suelo radiante/ refrigerante además de contar con aire acondicionado de refuerzo.   Además, Grupo ABU ofrece la oportunidad de personalizar el interiorismo al gusto de cada cliente, creando un espacio que refleje su estilo y personalidad, de la mano del prestigioso estudio Coton et Bois.   Ubicación estratégica a menos de 10 minutos del centro de Madrid, Valdemarín cuenta con una amplia oferta de colegios internacionales como el colegio Estudio, The English Montesori, Mater Salvatoris o el Stela Maris; centros médicos como el hospital de la Zarzuela, Vithas Aravaca; centros de restauración y centros deportivos como el David Lloyd, Club de Campo o el Hipódromo de la Zarzuela.   Grupo Abu, cuenta con una una sólida trayectoria en el mundo del lujo, con más de 25 años en el sector, se ha especializado en la promoción de viviendas exclusivas en emplazamientos prime. Su compromiso con el diseño, la tecnología y la innovación son un sello latente en todas sus promociones. Cada proyecto es único y cada vivienda también gracias a su servicio de personal.",False,newdevelopment,True,,6241.0,True,False,False,False,[],False,False,2197000.0,€,chalet,"Valdemarín, Madrid","Chalet pareado en calle Astun, 30",False,semidetachedHouse,True,True
