propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108433575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/45/0d/1278852225.webp,1 D 3 1 A,32,1,782000.0,flat,sale,159.0,True,4,3,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433575/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,False,4918.0,True,False,False,False,[],False,False,782000.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,True,True,,,
107920958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/70/20/1328410019.webp,Bajo 1,9,bj,395000.0,flat,sale,83.0,True,2,2,"avenida de felipe II, 2",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5905353,-4.1333703,True,https://www.idealista.com/obra-nueva/107920958/,"AS Real Estate, departamento de venta del Grupo Alquiler Seguro, promociona la venta de las últimas viviendas disponibles en Conjunto Residencial El Álamo en El Escorial (Madrid). Este conjunto residencial de lujo situado en una zona inmejorable, con excelentes vistas a la Sierra de Guadarrama te ofrece una oportunidad única de vivir rodeado de naturaleza y armonía cerca de Madrid. Residencial El Álamo está ubicado en una zona privilegiada de El Escorial, a 200 metros de la estación de Cercanías Renfe, con parada de autobús a 5 metros y acceso inmediato a la autovía A6 dirección Madrid y La Coruña. Todo el Residencial está rodeado de amplias zonas comunes ajardinadas, dos piscinas una infantil y otra de adultos para disfrutar de los veranos de la sierra de Madrid. En el edificio, todas las viviendas cuentan con plaza de garaje y trastero situados subterráneamente, contando con ascensor en esta misma planta desde el cual se podrá acceder directamente a las viviendas o salir al exterior. VIVIENDAS DISPONIBLES (precios desde 375.000 € hasta 420.000 €): PLANTA BAJA: Los apartamentos en planta baja disponen de parcela privativa, 2 habitaciones, aseo completo con ducha, baño completo, salón comedor amplio, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Bajo 83,03 m2 construidos61,12 m2 parcela privativa. Bajo 79,45 m2 construidos59,90 m2 parcela privativa SEGUNDA PLANTA: Apartamentos ubicados en la segunda planta y bajo cubierta. Apartamentos dúplex de 2 y 3 habitaciones, aseo completo con ducha, baño completo, amplio salón comedor, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Segunda 90,63 m2 construidos Segunda 89,40 m2 construidos Segunda 93,10 m2 construidos Segunda 89,47 m2 construidos Todas las viviendas cuentan con sistema de climatización aerotérmico formado por una unidad exterior situada en la cubierta del edificio, y un acumulador en el interior de agua caliente en cada vivienda. La instalación de climatización interior de cada una de las viviendas es mediante suelo radiante refrescante. Cada vivienda dispondrá de un termostato programador en el salón para la regulación de temperatura incorporando modo refrigeración y calefacción. Si buscas un espacio para convertirlo en tu refugio personal en una ubicación inmejorable, esta es tu oportunidad. Contacta con nosotros para conocer más detalles y concertar una visita.",False,newdevelopment,True,True,False,4759.0,True,False,False,False,[],False,False,395000.0,€,flat,"Jardín de los Reyes - Parque Real, El Escorial","Piso en avenida de felipe Ii, 2",,True,True,,,
108321782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/46/b1/1340639060.webp,1ºB,14,1,298000.0,flat,sale,71.0,True,2,1,"calle Duquesa de Tamames, 3",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3730729,-3.7497012,True,https://www.idealista.com/obra-nueva/108321782/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda.  Una vivienda amplia, cómoda y respetuosa con el medioambiente.  La promoción la forman 14 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Tamames 3, se distribuye en 4 plantas con 3 viviendas por planta y 2 en la planta baja, plazas de garajes en las plantas -1 y -2 y con piscina en la zonas comunes. Viviendas de 1, 2 y 3 dormitorios.",False,newdevelopment,True,True,False,4197.0,True,False,False,False,[],False,False,298000.0,€,flat,"Buena Vista, Madrid","Piso en calle Duquesa de Tamames, 3",,,,,,
108693757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/97/0f/1352345271.webp,MAD61286,34,,650000.0,flat,sale,95.0,True,3,4,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4249097,-3.7038951,False,https://www.idealista.com/inmueble/108693757/,"Lucas Fox presenta este espectacular piso en una calle tranquila del animado barrio de Malasaña de Madrid. Cuenta con una superficie de 95 m² construidos. La vivienda se ha reformado completamente hace 5 años y está enfocada en el alquiler con un gran potencial de rentabilidad. Dispone de tres amplios dormitorios y dos baños completos. Cuenta con sistema de climatización por aire acondicionado y calefacción para máximo confort durante todo el año. La entrada a pie de calle ofrece un acceso independiente y cómodo, ideal tanto para residencia habitual como para inversión. El cambio de uso a residencial ya se ha realizado. Gracias a su ubicación privilegiada y características exclusivas, esta propiedad ofrece un gran potencial de rentabilidad en alquiler de corta o media estancia. Una oportunidad única para vivir o invertir en una de las zonas con más demanda y proyección de Madrid.  Un alto porcentaje de los inmuebles que tenemos en esta zona solo están publicados en nuestra web. Para ver toda nuestra cartera, visite nuestra web.",True,good,False,,,6842.0,True,False,False,False,[],False,False,650000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,
108433637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/33/53/1301294193.webp,1 B 2 1 C,32,1,949000.0,flat,sale,186.0,True,5,4,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433637/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,False,5102.0,True,False,False,False,[],False,False,949000.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,True,True,,,
108433435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/33/53/1301294193.webp,2 B 2 BJ C,32,bj,842000.0,flat,sale,230.0,True,4,3,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433435/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,False,3661.0,True,False,False,False,[],False,False,842000.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,True,True,,,
108852456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/ae/c9/1357551770.webp,AD-02648,45,3,720000.0,flat,sale,141.0,True,4,2,calle de Seco,Madrid,Madrid,Retiro,es,Adelfas,40.3989169,-3.6744833,False,https://www.idealista.com/inmueble/108852456/,"Bonito piso todo exterior n esquina de 141 m2 con urbanización privada, piscina y vigilancia 24h.  Planta alta, exterior muy luminoso. El piso de 141 m2 se compone de salón, cocina, 4 dormitorios  con armarios empotrados, 2 baños completos, uno de ellos en suite y hall con armario empotrado.  Calefacción y agua caliente individual con gas natural, aire acondicionado por Split en salón y dos  habitaciones.  Ventanas de climalit, suelos de parquet y puerta blindada. Finca con vigilancia 24 hrs, 2 ascensores, acceso con elevador, piscina, zona infantil y jardines comunes.   Zona con todos los servicios y comodidades. Zonas comerciales, zonas de ocio, zonas verdes, zonas deportivas, centro de salud, a 5 minutos del Corte inglés de Méndez Álvaro, UGC Cine Cité Méndez Álvaro… Muy bien comunicado, Metro Pacifico L-1y L-6, varias líneas de autobuses, fácil acceso a carreteras, a 5 minutos de la estación sur de autobuses de Méndez Álvaro y cercanías Renfe Méndez Álvaro.",False,renew,False,True,,5106.0,True,False,False,False,[],False,False,720000.0,€,flat,"Adelfas, Madrid",Piso en calle de Seco,,,,,,
107100330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/47/af/1302984122.webp,Vivienda 1,9,,1395000.0,chalet,sale,337.0,,5,4,"calle Joaquin Fernandez Ávila, 16",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4419613,-3.8114317,True,https://www.idealista.com/obra-nueva/107100330/,"Este proyecto exclusivo de 2 viviendas pareadas ubicadas en un lugar idóneo para todos aquellos que buscan las ventajas de vivir en una gran ciudad y a la vez en contacto directo con la naturaleza.   VOhome Private Real Estate acoge el desarrollo de JFA - 16. Situada en una de la zona más exclusiva del noroeste de Madrid, Pozuelo de Alarcón cuenta con gran cantidad de servicios comerciales, deportivos, sanitarios y escolares. Comunicada con las principales vías, te da la oportunidad de vivir en una de las mejores localidades de Madrid, con un elevado nivel de vida.   El diseño de la vivienda se caracteriza por la amplitud y la luminosidad de los espacios interiores, gracias a la cuidadosa selección de materiales y la disposición de las diferentes estancias. El comedor, el salón y la cocina completamente equipada y amueblada que se integran en un gran espacio central, que crea una sensación de continuidad y conexión con el exterior. El salón exterior cuenta con grandes ventanales que permiten la entrada de luz natural y proporcionan una vista panorámica al jardín. Posibilidad de incorporar piscina. Un maravilloso despacho/habitación completa en esta planta y un baño completo.  En la planta superior, encontramos la zona de descanso, con tres dormitorios y 2 baños completos. Tres grandes dormitorios cuidadosamente tratados para aprovechar la iluminación natural. El dormitorio principal cuenta con un amplio vestidor y un baño en suite con plato de ducha, lavabo de doble seno y mueble bajo lavabo con acabados de alta calidad. Los otros dos dormitorios comparten un baño completo y disponen de armarios empotrados. En el ático disponemos de una amplia zona de juegos, sala multiusos o habitación con armarios empotrados y salida a la terraza solárium. Esta planta está diseñada como una zona de reunión, perfecta para disfrutar con amigos y familiares. Todo el espacio ha sido cuidadosamente tratado para crear un ambiente acogedor y relajante, donde se puede disfrutar de la intimidad y la comodidad. Garaje privado con espacio suficiente para dos coches y sala de instalaciones. El garaje contará con puerta mecanizada con mando a distancia. Viviendas exclusivas combinando un diseño moderno y elegante con una cuidada selección de materiales y acabados de alta calidad. El amplio espacio central, la luminosidad y la conexión con el exterior a través de grandes ventanales y la piscina, hacen de esta casa un lugar perfecto para disfrutar del confort y el bienestar en un entorno privilegiado.   El espacio de descanso de la casa es el lugar donde se puede encontrar la privacidad necesaria para relajarse después de un largo día. La fachada con acabado exterior enfoscado liso pintado, combinado con aplacados cerámicos y/o piedra natural en algunas zonas, ofrece un efecto de amplitud e intimidad, mientras que las terrazas privadas proporcionan un espacio al aire libre para disfrutar de la tranquilidad y la privacidad.",False,newdevelopment,True,,False,4139.0,True,False,False,False,[],False,False,1395000.0,€,chalet,"Zona Pueblo, Pozuelo de Alarcón","Chalet pareado en calle Joaquin Fernandez Ávila, 16",semidetachedHouse,True,True,,,
107969498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/90/3e/1329798814.webp,W-02ZF64,41,7,850000.0,flat,sale,154.0,True,2,2,Barrio Valdebebas - Valdefuentes,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4902566,-3.6055929,False,https://www.idealista.com/inmueble/107969498/,"Lujoso piso con dos terrazas en Valdebebas Engel & Völkers presenta en exclusiva lujoso piso con dos terrazas situado en una de las mejores urbanizaciones privadas de reciente construcción en Valdebebas. Al entrar, nos recibe una vivienda con estilo, moderna y muy funcional en la que destacan espacios luminosos y una distribución armoniosa con doble orientación y ventilación cruzada.  Con una superficie útil de 89 m2, este lujoso inmueble cuenta con dos amplios dormitorios, el principal con 15 m2, armario empotrado de gran formato y terraza balcón. El salón comedor cuenta con doble orientación este-norte y gran luminosidad. Se comunica con una preciosa terraza exterior con vistas despejadas y sol de mañana. El salón, se encuentra a su vez conectado a través de puerta corredera de gran formato con una preciosa cocina de diseño totalmente equipada con electrodomésticos de gama alta. La vivienda tiene dos amplios baños, uno de ellos en suite principal, todo diseñado con máximo confort y estilo. Destaca igualmente, su memoria de calidades con acabados top, entre los que cabe destacar, suelo porcelánico en toda la casa, calefacción a través de suelo radiante, aire acondicionado por conductos y baños totalmente equipados con lavabos de diseño, espejos de gran formato, muebles lavabo a medida con doble seno en baño principal y porcelánicos de primeras marcas. El exclusivo complejo residencial en el que se encuentra situado cuenta con amplias zonas comunes con piscinas de adultos e infantil, pádel, sala coworking, gimnasio y amplias zonas ajardinadas. El complejo tiene seguridad 24h. La vivienda se vende con dos plazas de garaje y una de moto, así como trastero.  Visite esta magnífica vivienda y descubra la oportunidad única de vivir en un entorno privilegiado. Ubicada en el prestigioso barrio de Valdebebas, en Madrid, la propiedad ofrece una excelente localización a escasos 10 min en coche de Plaza de Castilla.   La vivienda se encuentra igualmente, a poca distancia de una de las entradas al Parque Forestal de Valdebebas con 470 hectáreas. Disfruta de una excelente conexión con la terminal T4 del Aeropuerto Internacional Madrid-Barajas al estar situada a escasos metros del Puente de la Concordia, que comunica de forma directa y en menos de 10 min, Valdebebas con el aeropuerto. Tiene paradas de bus cercanas con conexión directa a Plaza de Castilla y también a Mar de Cristal para conectar con líneas de metro 1 y 4, así como parada de Bus Rapid al lado con conexión directa al nuevo intercambiador de transportes.   Su situación es inmejorable, rodeada de una amplia oferta de servicios de proximidad como son: nuevo centro cultural y biblioteca, futuro centro deportivo de Valdebebas, guarderías, colegios, supermados como Supercor, Ahorramás, Mercadona, farmacias, restaurantes, cafeterías, hospital público Zendal y hospitales privados.  Todos los colegios internacionales de la Moraleja están a menos de 10 min en coche.  En resumen, esta propiedad no solo ofrece una residencia de lujo, sino también una ubicación con equilibrio perfecto entre exclusividad, comodidad y estilo de vida cosmopolita.",True,good,False,True,,5519.0,True,False,False,False,[],False,False,850000.0,€,flat,"Valdebebas - Valdefuentes, Madrid",Piso,,True,True,,,
108564753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/76/d1/1348594120.webp,T14,7,2,281733.0,flat,sale,131.0,True,3,2,"avenida de San Isidro, 2",Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/108564753/,"En el Barrio San Isidro, Navalcarnero, presentamos un nuevo proyecto de 128 viviendas protegidas (VPPL), ideal para quienes buscan calidad y confort en un entorno privilegiado. Todas las viviendas cuentan con 3 y 4 dormitorios, diseñadas para ofrecer el máximo aprovechamiento del espacio. Este exclusivo residencial incluye zonas comunes con una amplia oferta de entretenimiento para toda la familia, que incluye una piscina para adultos y otra para niños, además de un área de juegos infantiles.  Tipos de viviendas: - Planta baja: con jardines privados que superan los 260 m². - Viviendas en altura: con terrazas de más de 50 m². - Áticos dúplex: con impresionantes terrazas que superan los 140 m². Cada vivienda incluye trastero y 1 o 2 plazas de garaje, brindando comodidad y espacio adicional. El diseño del proyecto destaca por su arquitectura atractiva y elegante, con una distribución moderna y funcional, ideal para disfrutar en familia. Este desarrollo se sitúa en una parcela de más de 15,000 m², pensada para ofrecer a sus residentes un entorno de vida tranquilo, rodeado de naturaleza y con todas las comodidades. ¡Un lugar perfecto para vivir!",True,newdevelopment,True,True,False,2151.0,True,False,False,False,[],False,False,281733.0,€,flat,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida de San Isidro, 2",,True,True,,,
108923893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/1b/a7/1359080571.webp,,2,1,1250000.0,flat,sale,98.0,True,4,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4235557,-3.6784353,False,https://www.idealista.com/inmueble/108923893/,"**Piso en Venta en Goya - Oportunidad Única** ¡Descubre este amplio y luminoso piso en una de las zonas más solicitadas de la capital! Ubicado en el corazón de Goya, este inmueble de 100 m² ofrece un sinfín de posibilidades para reformar a tu gusto. Con 4 dormitorios y 2 baños, es ideal para familias que buscan espacio y comodidad o para rentablizar al máximo dado su enclave.  Actualmente dispone de salón, amplio y acogedor, cocina independiente, equipada y funcional, es un espacio donde la creatividad puede florecer. Además, cuenta con armarios empotrados que optimizan el almacenamiento. Los suelos de parquet y los techos de gran altura añaden un toque de elegancia y calidez a cada rincón. La orientación sur garantiza luz natural durante todo el día. Dispone también de un gran patio de uso propio donde puedes acondicionarlo como una terracita para tomar el sol, relajarte un rato a leer, también para tender la ropa al sol, etc. Situado en una zona comercial vibrante, tendrás acceso a una variedad de tiendas, así como la proximidad a centros de salud y colegios. No te olvides de disfrutar de la cercanía al Parque El Retiro, un oasis verde en medio de la ciudad. Este piso, aunque es de segunda mano y necesita reforma, es una oportunidad perfecta para personalizar tu nuevo hogar. Con calefacción eléctrica y aire acondicionado, estarás cómodo en cualquier época del año. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,renew,False,True,,12755.0,False,False,False,False,[],False,False,1250000.0,€,flat,"Goya, Madrid",Piso en calle del General Díaz Porlier,,,,,,
108844943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/c6/df/1356789213.webp,W-030O6Z,12,7,3100000.0,flat,sale,285.0,True,4,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4205501,-3.6721708,False,https://www.idealista.com/inmueble/108844943/,"Piso en esquina con terraza y garaje en O´Donnell Engel&Völkers presenta esta magnífica propiedad ubicada en la 7ª planta de un edificio señorial de mediados del siglo XX en O´Donnell, en pleno corazón del barrio de Salamanca. La vivienda, de 285 m2 catastrales, dispone además de una plaza de garaje grande y trastero en el propio edificio, representativo y con servicio de portería. La propiedad, para reformar, se encuentra actualmente alquilada pero con la posibilidad de acordar con el inquilino la disponibilidad de la vivienda. Su distribución actual se compone de hall de entrada, dos salones, terraza en esquina con orientación este y norte, cocina completa e independiente, tres dormitorios, dos baños, y un dormitorio de servicio con baño incorporado. La vivienda dispone de aire acondicionado y calefacción central por radiadores y, al tratarse de un piso en esquina goza de una excelente iluminación natural y ventilación cruzada. En definitiva, una excelente ocasión para realizar una vivienda a su medida, con plaza de garaje y trastero en una de las mejores zonas del barrio de Goya. Este piso se encuentra en el Barrio de Goya, en el corazón del Distrito de Salamanca, construido por el Marqués de Salamanca a finales del siglo XIX, característico ensanche urbano, ajardinado y aristocrático. Esta magnífica vivienda se halla situada en uno de los ejes comerciales más importantes del distrito de Salamanca. En el entorno se encuentran centros comerciales, tiendas, zonas de ocio, colegios; también se encuentra en su cercanía el WiZink Center (antes conocido como “Palacio de los Deportes”), y el Parque del Retiro. Asimismo, destaca la proximidad del famoso Mercado de Torrijos. Con una comunicación de transporte público inmejorable, cuenta con metro y numerosas líneas de autobús en la puerta, y se halla fácilmente conectado por coche a las vías principales de la ciudad.",False,renew,False,True,,10877.0,True,False,False,False,[],False,False,3100000.0,€,flat,"Goya, Madrid",Piso en calle de O'Donnell,,True,True,,,
107921018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/27/08/1328412298.webp,2º5,9,2,395000.0,duplex,sale,93.0,True,2,2,"avenida de felipe II, 2",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5905353,-4.1333703,True,https://www.idealista.com/obra-nueva/107921018/,"AS Real Estate, departamento de venta del Grupo Alquiler Seguro, promociona la venta de las últimas viviendas disponibles en Conjunto Residencial El Álamo en El Escorial (Madrid). Este conjunto residencial de lujo situado en una zona inmejorable, con excelentes vistas a la Sierra de Guadarrama te ofrece una oportunidad única de vivir rodeado de naturaleza y armonía cerca de Madrid. Residencial El Álamo está ubicado en una zona privilegiada de El Escorial, a 200 metros de la estación de Cercanías Renfe, con parada de autobús a 5 metros y acceso inmediato a la autovía A6 dirección Madrid y La Coruña. Todo el Residencial está rodeado de amplias zonas comunes ajardinadas, dos piscinas una infantil y otra de adultos para disfrutar de los veranos de la sierra de Madrid. En el edificio, todas las viviendas cuentan con plaza de garaje y trastero situados subterráneamente, contando con ascensor en esta misma planta desde el cual se podrá acceder directamente a las viviendas o salir al exterior. VIVIENDAS DISPONIBLES (precios desde 375.000 € hasta 420.000 €): PLANTA BAJA: Los apartamentos en planta baja disponen de parcela privativa, 2 habitaciones, aseo completo con ducha, baño completo, salón comedor amplio, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Bajo 83,03 m2 construidos61,12 m2 parcela privativa. Bajo 79,45 m2 construidos59,90 m2 parcela privativa SEGUNDA PLANTA: Apartamentos ubicados en la segunda planta y bajo cubierta. Apartamentos dúplex de 2 y 3 habitaciones, aseo completo con ducha, baño completo, amplio salón comedor, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Segunda 90,63 m2 construidos Segunda 89,40 m2 construidos Segunda 93,10 m2 construidos Segunda 89,47 m2 construidos Todas las viviendas cuentan con sistema de climatización aerotérmico formado por una unidad exterior situada en la cubierta del edificio, y un acumulador en el interior de agua caliente en cada vivienda. La instalación de climatización interior de cada una de las viviendas es mediante suelo radiante refrescante. Cada vivienda dispondrá de un termostato programador en el salón para la regulación de temperatura incorporando modo refrigeración y calefacción. Si buscas un espacio para convertirlo en tu refugio personal en una ubicación inmejorable, esta es tu oportunidad. Contacta con nosotros para conocer más detalles y concertar una visita.",False,newdevelopment,True,True,False,4247.0,True,False,False,False,[],False,False,395000.0,€,flat,"Jardín de los Reyes - Parque Real, El Escorial","Dúplex en avenida de felipe Ii, 2",duplex,True,True,,,
