propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108492435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/8a/cd/1346524980.webp,,25,840000.0,flat,sale,118.0,3,2,"calle ALCALA, 184",Madrid,Madrid,Barrio de Salamanca,es,40.429491,-3.6653171,True,https://www.idealista.com/inmueble/108492435/,"Amplia y luminosa vivienda situada en la Calle Alcalá, junto a la plaza de Ventas. Se trata de un piso exterior ubicado en una planta alta intermedia de un edificio con ascensor, en una de las zonas más demandadas de Madrid. Con una superficie de 107 metros cuadrados de vivienda construidos, ofrece un gran potencial para una reforma a medida. Actualmente cuenta con tres dormitorios amplios y dos cuartos de baño. La ventaja de encontrarse para reformar es que permite redistribuirla al gusto de cada comprador, ofreciendo grandes posibilidades para adaptar los espacios a los estilos actuales y crear un hogar personalizado. Al acceder a la vivienda, encontramos un recibidor que da paso a un pasillo. Desde aquí se accede a la zona de día, que incluye una cocina con aseo y un amplio salón con gran entrada de luz natural. Continuando por el pasillo, se llega a la zona de noche, donde se encuentran los dormitorios y el baño principal. Como valor añadido, se puede presentar una propuesta de reforma con presupuesto y plazos de ejecución para que el comprador pueda disponer de su nuevo hogar en el menor tiempo posible. La finca cuenta con portero físico en horario comercial, videoportero y ascensor, lo que aporta comodidad y seguridad; además dispone de calefacción central mejorando su eficiencia energética.  Su ubicación es inmejorable, a tan solo 3 minutos andando del metro de Ventas y a 5 minutos de la estación de Manuel Becerra, con numerosas líneas de autobús y acceso directo a la M-30, además de una zona completamente consolidada con comercios, colegios y una amplia variedad de servicios y opciones de ocio. No deje pasar esta magnífica oportunidad para adquirir una vivienda con gran potencial en un enclave privilegiado de la capital. ¡Contáctenos para más información y para concertar una visita!",True,renew,False,,7119.0,True,False,False,False,[],False,False,840000.0,€,,,flat,,"Fuente del Berro, Madrid","Piso en calle Alcala, 184",5,True,Fuente del Berro,True,,,,
108300780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/00/d6/1340015894.webp,CH-72516-0001,27,450000.0,flat,sale,71.0,2,1,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3737815,-3.614017,False,https://www.idealista.com/inmueble/108300780/,"Ático en venta situado en el Barrio de Vallecas, Madrid. Tiene una superficie aproximada de 71 m² distribuidos en salón-comedor, cocina amueblada, 2 dormitorios con armarios empotrados, 1 baño y amplia terraza. Dispone de zona comunitaria con piscina y jardín. Incluye dos plazas de garaje y un trastero. Se encuentra muy bien comunicado, disponiendo a pocos metros de parada autobús con servicio de las líneas N9-145. Su cercanía a colegios, supermercados, farmacias, centro comercial y parques infantiles, convierten a esta vivienda en una propuesta inteligente a un precio accesible. A 5 minutos caminando de la estación de metro La Gavia y con fácil acceso a la M-45. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",True,good,False,,6338.0,True,False,True,False,[],False,False,450000.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida de la Gavia,8,,Ensanche de Vallecas - La Gavia,True,,,,
107314142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/1a/01/1309268372.webp,1200,47,2900000.0,flat,sale,230.0,3,4,calle de Villanueva,Madrid,Madrid,Barrio de Salamanca,es,40.4226919,-3.6808501,False,https://www.idealista.com/inmueble/107314142/,"HOMECOLLECTION presenta este exclusivo piso en la calle Villanueva frente al parque del Retiro! IBI 2.111 euros año Comunidad 275 euros mes Su ubicación privilegiada en la calle Villanueva, hace de este edificio una de las mejores direcciones para vivir en el centro de Madrid. En el entorno se encuentran todos los servicios y sectores de una zona de lujo, donde se concentran los edificios y tiendas más importantes de la ciudad de Madrid. En las cercanías de: hoteles, restaurantes de lujo, el parque del Retiro, el Museo del Prado y una gran cantidad de atracciones que lo convierten en una inversión segura, que se revaloriza con el tiempo. La propiedad está ubicada en una zona residencial con alto poder adquisitivo, totalmente consolidada. La calle Velázquez, junto con el Paseo de la Castellana y la calle Serrano, conforman las 3 calles más importantes de Madrid. Madrid ofrece multitud de propuestas culturales, de ocio y entretenimiento. A pocos metros de esta casa única encontramos el Parque del Retiro. Tiene 1,2 millones de m2. Es un pulmón en el centro de madrid. A continuación encontramos también el Museo Nacional del Prado, uno de los más importantes del mundo, y uno de los más visitados. A solo 20 minutos a pie de Velázquez se encuentra el Santiago Bernabéu, el famoso estadio del Real Madrid. El Barrio de Salamanca es uno de los barrios residenciales más elegantes y prestigiosos con el más alto nivel de vida en Europa. En ella se encuentra la zona comercial de lujo más grande de Madrid, la conocida ""Milla de Oro"" en las calles Serrano, Claudio Coello y Ortega y Gasset que reúne a las marcas de moda más elegantes como Chanel, Dior, Louis Vuitton, Loewe y muchas más. Más. También destaca por sus nobles fachadas, que lo convierten en una bella representación para el mundo de la arquitectura clásica y vanguardista. La oferta gastronómica que podemos encontrar satisface los gustos de una clientela moderna, cosmopolita y sofisticada. Podemos resumir que en el barrio de Salamanca han podido combinar, con exquisito gusto, el clasicismo de mediados del siglo XIX con las necesidades y el estilo del siglo XXI, sin olvidar su proximidad al Parque del Retiro, el gran verde. Pulmón del centro de la ciudad. Clásico y elegante, versátil y cosmopolita. Muebles NO incluidos. Posibilidad de garaje en la zona a partir de 25.000 euros. IBI 2.111 euros año Comunidad 275 euros mes.",False,good,False,,12609.0,True,False,False,False,[],False,False,2900000.0,€,True,False,flat,,"Recoletos, Madrid",Piso en calle de Villanueva,3,True,Recoletos,True,60000.0,,,
108880539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/97/f0/1357787158.webp,,32,850000.0,flat,sale,119.0,3,1,Barrio Palacio,Madrid,Madrid,Centro,es,40.4145246,-3.7093592,False,https://www.idealista.com/inmueble/108880539/,"EXCLUSIVA VIVIENDA EN PLENO CENTRO DE MADRID – CALLE MAYOR ¿Te gustaría vivir en el corazón histórico de Madrid? Te presentamos este magnífico piso ubicado en una de las zonas más emblemáticas y mejor comunicadas de la ciudad, a un paso de la Puerta del Sol, en Calle Mayor. Una oportunidad única de inversión o vivienda propia. � 119 m² construidos | 110 m² útiles � 3 habitaciones pequeñas interiores | 1 baño completo � Gran salón-comedor y sala de estar independiente � Orientación sur: luminosidad durante todo el día La vivienda se encuentra en una primera planta SIN ascensor, dentro de un edificio con encanto del año 1890 y excelente conservación. Además, cuenta con trastero privado de 2 m², ubicado en la planta superior del edificio (acceso por ascensor hasta la planta anterior). � Posibilidades de reforma: su distribución y superficie permiten transformarlo en dos apartamentos independientes, ideal tanto para residencia como para inversión. ✨ Características destacadas: 2 balcones Ventanas de climalit oscilobatientes Suelos de tarima Sistema de aire acondicionado � Conectado con todo Madrid: A escasos metros de múltiples líneas de metro, cercanías y autobuses. Rodeado de servicios, comercios, cultura y vida. �Una ubicación inmejorable para quien busca vivir o invertir en la esencia del Madrid más auténtico. ¡Ven a conocerlo y descubre todas las posibilidades que te ofrece!",False,good,False,,7143.0,True,False,False,False,[],False,False,850000.0,€,,,flat,,"Palacio, Madrid",Piso,1,True,Palacio,False,,,,
101622164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/9a/39/1290436131.webp,,13,599000.0,chalet,sale,233.0,4,3,Manzanares s/n,Madrid,Navacerrada,,es,40.7301699,-4.0094349,True,https://www.idealista.com/obra-nueva/101622164/,"LICENCIA DE OBRA CONCEDIDA A LAS PRIMERAS UNIDADES 27 viviendas en un entorno natural privilegiado. La urbanización está situada en la sierra de Madrid, en el pueblo de Navacerrada. Cada vivienda contará con cuatro (4) dormitorios, uno de ellos en planta baja con baño en suite, jardín, porche cubierto, terraza en la segunda planta, tercera planta abuhardillada y espacio para dos plazas de aparcamiento dentro de la parcela. La urbanización compartirá una piscina de agua dulce, zona de juegos infantiles y espacios verdes. Hablamos de un espacio seguro, natural y cómodo para disfrutar. Descubre una manera diferente de vivir, un concepto residencial en el que diseño, sostenibilidad y naturaleza se unen a tan solo 45 minutos de Madrid. **Las imágenes son una aproximación lo más exacta posible del resultado final previsto de la obra, no obstante lo cual, el resultado final podría alterarse sobre la imagen expuesta por exigencias técnicas o jurídicas. El mobiliario es meramente decorativo. ** *Precio desde* Los precios de las viviendas varían según las características de las mismas. Si desea solicitar más información, no dude en ponerse en contacto, estaremos encantados de atenderle.",False,newdevelopment,True,False,2571.0,False,False,False,False,[],False,False,599000.0,€,True,True,chalet,semidetachedHouse,Navacerrada,Chalet pareado en Manzanares s/n,,,,,,,,
108533889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/e4/12/1347735241.webp,ENC2810,23,300000.0,flat,sale,56.0,3,1,calle de Santa Feliciana,Madrid,Madrid,Chamberí,es,40.4334743,-3.7005084,False,https://www.idealista.com/inmueble/108533889/,"GLOBALPISO CHAMBERI VENDE EN EXCLUSIVA Piso ubicado en una de las zonas más cotizadas de Madrid, a escasos metros de la emblemática Plaza de Olavide, este inmueble de 56 m² construidos según catastro y 48,10 m² útiles representa una excelente oportunidad tanto para inversores como para quienes buscan personalizar su vivienda en una ubicación privilegiada. Situado en la planta sótano de un edificio bien conservado con portero físico, el piso se distribuye en tres dormitorios, salón, cocina y baño. Todas las estancias cuentan con ventana, lo que garantiza una adecuada ventilación y entrada de luz natural. Además, dispone de acceso a un patio de uso exclusivo. La vivienda requiere reforma, lo que brinda la posibilidad de adaptarla completamente a tu gusto y maximizar su valor y funcionalidad, tanto para uso propio como para alquiler con alta rentabilidad. La ubicación es inmejorable, rodeada de todo tipo de servicios: transporte público, comercios, restaurantes, zonas verdes y espacios culturales. Un entorno ideal para disfrutar del estilo de vida madrileño en uno de los barrios con más demanda y proyección de la capital. El gasto de comunidad de la vivienda es de 91 euros mensuales, mientras que el impuesto sobre bienes inmuebles (IBI) asciende a 266 euros al año. *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Financiación 100% a través del departamento financiero de Global Piso (H2B Hipotecas). *La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente.",False,renew,False,,5357.0,False,False,False,False,[],False,False,300000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Santa Feliciana,-1,False,Trafalgar,False,,,,
106230803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/03/de/1358953002.webp,PEÑAGRANDE,52,515000.0,flat,sale,102.0,3,2,calle de Ramón Gómez de la Serna,Madrid,Madrid,Fuencarral,es,40.4823102,-3.7278571,False,https://www.idealista.com/inmueble/106230803/,"QUEREMOS TU CASA, tiene el placer de presentar en exclusiva una auténtica oportunidad.  Una magnifica vivienda situada en una de las zonas con mayor proyección y de mayor nivel de Madrid.    La zona cuenta con excelentes comunicaciones tanto por líneas de la EMT así como METRO de Madrid (línea 9/Mirasierra, Línea 7/Lacoma) A3 en tres minutos en coche del Centro Comercial de la Vaguada por el túnel de Ventisquero de la Condesa. La vivienda de grandísimas dimensiones destaca por su amplia terraza exterior comunicada con dormitorio principal y salón con vistas a un gran parque arbolado con orientación sureste inmejorable para disfrutar de una luz excelente durante todo el día, naturaleza y zonas verdes donde recrear la mirada.  La vivienda tiene un amplio recibidor que distribuye a una cocina muy luminosa con doble acceso pues desde la propia cocina se puede acceder a la zona de descanso y al salón a través de una segunda puerta, le acompaña una terraza anexa que comunica con el patio de luces de la comunidad. El salón confluye tras el recibidor, se encuentra una amplía zona de estar donde conviven el living con el comedor, todo ello frente a la magnifica terraza de amplias dimensiones y su gran acceso donde poder construir una zona de descanso, de trabajo o cualquier deseo del propietrario. Los suelos son de parque de madera, solo acuchillados una vez y con posibilidad de tenerlos de nuevo como un espejo. A través del pasillo distribuidor llegamos a sus tres habitaciones y dos baños. Habitación principal con acceso directo a la terraza, con muchisíma luz y posibilidad de modificar y tener baño en suite. El baño secundario, cuenta también con plato de ducha y aún siendo de menor tamaño que el principal es un auténtico desahogo. La urbanización cuenta con zona privada de soportales donde también permiten estacionar bicicletas o simplemente disfrutar de una zona para descansar. Su gran parque justo enfrente y espacios amplisimos alrededor gozan de una vegetación espectacular y hacen una delicia del entorno donde se respira tranquilidad y paz.  Frente a la urbanización contamos con una amplísima zona de estacionamiento de vehículos, donde el aparcamiento no es una complicación. La vivienda cuenta con un trastero incluido en el precio. *EL PRECIO NO INCLUYE HONORARIOS DEL COMPRADOR POR LA PARTE DE INTERMEDIACION INMOBILIARIA, IMPUESTO DE TRANSMISIONES PATRIMONIALES (ITP), GASTOS NOTARIALES Y/O REGISTRALES, (SEGÚN EL CASO)* Es sin duda una oportunidad única que no puede dejar pasar. ESTAREMOS ENCANTADOS DE ATENDERLES.",False,good,False,,5049.0,False,False,False,False,[],False,False,515000.0,€,,,flat,,"Peñagrande, Madrid",Piso en calle de Ramón Gómez de la Serna,7,True,Peñagrande,True,,560000.0,45000.0,8.0
106349300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/0b/c4/1287257324.webp,ER.CH.ALGETE,98,790000.0,chalet,sale,622.0,6,3,calle del Cedro,Madrid,Algete,,es,40.60979,-3.5398783,False,https://www.idealista.com/inmueble/106349300/,"GAMARRA ITURREGUI VENDE EN EXCLUSIVA este chalet ubicado en una magnífica finca en la exclusiva Urbanización Prado Norte de Algete. Esta propiedad incluye un chalet individual que se asienta sobre una generosa parcela de 2.000 m², ideal para disfrutar de la tranquilidad y el espacio. El chalet cuenta con un amplio salón de aproximadamente 55 m², adornado con grandes ventanales que inundan el espacio de luz natural y una acogedora chimenea. Desde aquí, podrás acceder a una amplia terraza, perfecta para disfrutar de momentos al aire libre. La cocina independiente, que se complementa con un práctico office de 36 m², está equipada con electrodomésticos de alta calidad, convirtiéndola en el corazón del hogar. La distribución de la vivienda incluye seis habitaciones dobles, todas con armarios empotrados y vestidores, garantizando comodidad y espacio para toda la familia. Los tres baños, de excelentes calidades, incluyen un baño en suite con plato de ducha y bañera, y cuentan con ventanas al exterior que aportan luminosidad. En la planta superior, se encuentra una terraza azotea que ofrece impresionantes vistas a la sierra de Madrid, un lugar ideal para relajarse y disfrutar del entorno natural. La construcción de la vivienda destaca por sus muros de más de 30 cm de grosor, revestidos con piedra natural de 12 cm, lo que asegura un excelente aislamiento térmico y acústico. Los acabados son de alta calidad, con paredes en liso, suelos cerámicos y tarima en las habitaciones, así como ventanas de KOMMERLING con doble cristal y puente de rotura térmica. La calefacción se proporciona a través de radiadores de gasoil, con la posibilidad de conectar a gas natural, ya que la acometida se encuentra disponible frente a la fachada. Esta finca se encuentra registrada junto a otra parcela de 1000 m² adicionales en modalidad de PARTICIPACIÓN INDIVISA el cual no podrá retirarse, por este motivo no se puede comprar bajo un crédito hipotecario (Hipoteca) Llámanos para conocer todos los detalles. Se encuentra en zona residencial y privilegiada de Algete, a pocos kilómetros de comercios, colegios, farmacias, restauración y actividades de ocio y deporte, centro comercial, supermercados, centro de salud y zonas verdes. Además, con buenas comunicaciones por transporte público y carretera. No pierdas la oportunidad de esta excepcional propiedad que combina confort, elegancia y un entorno natural privilegiado. ¡Contáctanos para más información y descubre todo lo que esta finca tiene para ofrecer! **Solo se aceptan alquileres con interés en la opción de compra de la finca.**.",True,good,False,,1270.0,False,False,False,False,[],False,False,790000.0,€,True,True,chalet,independantHouse,Algete,Casa independiente en calle del Cedro,,,,,,,,
108295498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/93/27/1339847691.webp,2199,26,244999.0,flat,sale,116.0,3,2,calle Salobreña,Madrid,Madrid,Usera,es,40.3672168,-3.7013959,False,https://www.idealista.com/inmueble/108295498/,"Merino vender piso de 3 Habitaciones y 2 Baños en Zona Céntrica de Madrid - Descripción del Piso - 116 metros cuadrados distribuidos en: - 3 habitaciones, 2 de ellas tipo suite - Amplio salón-comedor - 2 baños, uno con bañera y otro con plato de ducha - Cocina - Terraza - Trastero - Características - Puerta blindada - Suelo de gres - Paredes de gotelé - Calefacción individual de gas natural - Armarios empotrados - Aire acondicionado en el salón - Ubicación - A 5 minutos de la Estación de Cercanías Orcasitas - A 10 minutos de la estación del metro de San Fermín-Orcasur (Línea 3) - Excelente conexión con la M30, M40 y A-42 - Zona consolidada con servicios como: - Supermercados - Colegios - Farmacias - Centros de salud - Cafeterías y comercios - Cerca de parques y zonas verdes Otras opciones de título podrían ser: - Piso Espacioso en Orcasitas, Madrid - Vivienda de Lujo en Zona Céntrica de Madrid - Piso de 3 Dormitorios y 2 Baños en Madrid - Oportunidad de Vivienda en Orcasitas, Madrid. AGENDA TU VISISTA            TRABAJAMOS PARA USTED.",True,good,False,,2112.0,True,False,False,False,[],False,False,244999.0,€,,,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle Salobreña,3,True,12 de Octubre-Orcasur,False,,249999.0,5000.0,2.0
108509256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/1e/94/1347019812.webp,1285,44,2893000.0,flat,sale,415.0,4,5,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.424566,-3.6731599,False,https://www.idealista.com/inmueble/108509256/,"1955 – ""La Escultura de Madame Grès en Madrid"" ""Este piso de 1955 refleja la pureza y la precisión de Madame Grès, quien transformó la moda en arte con sus plisados infinitos y formas escultóricas. Sus espacios serenos y detalles cuidados evocan la elegancia atemporal de sus diseños, creando un hogar donde la armonía y la belleza clásica dialogan en silencio. En 1955, Madame Grès revolucionó la moda al elevar el plisado artesanal a una forma de escultura, inspirándose en las túnicas de las diosas griegas para crear vestidos que caían con precisión matemática. Su dominio del drapeado sin costuras visibles transformó el concepto de alta costura, fusionando técnica, arte y feminidad con una elegancia atemporal. "" DAMEZ presenta esta joya señorial en el corazón del Barrio de Salamanca, una vivienda que redefine el lujo, el espacio y la elegancia clásica en una de las calles más emblemáticas de Madrid. Ubicada en una finca histórica con portal señorial, portero, ascensor y montacargas, esta propiedad exterior ha sido concebida para quienes valoran la amplitud, la privacidad y el diseño con carácter. Distribuida con maestría, la vivienda alberga cinco salones majestuosos que se abren paso a través de una luminosidad inigualable. Las cuatro habitaciones, todas con baño en suite y vestidor, ofrecen un refugio íntimo para cada miembro del hogar. La cocina independiente, los suelos combinados de azulejo y parquet, y los detalles de carpintería en madera noble crean una atmósfera sofisticada y acogedora. Con calefacción central, aire acondicionado, armarios empotrados, alarma, puerta de seguridad y tendedero, cada detalle ha sido pensado para ofrecer un confort a la altura del entorno. Situada en una de las zonas más deseadas del distrito de Salamanca, rodeada de servicios, cultura, tiendas exclusivas y con excelente comunicación, esta vivienda se presenta como una oportunidad excepcional para quienes buscan una vivienda imponente, en uno de los enclaves más valorados de Madrid � Contáctanos. En DAMEZ seleccionamos propiedades con alma.",True,good,False,,6971.0,True,False,False,False,[],False,False,2893000.0,€,,,flat,,"Goya, Madrid",Piso en calle Alcalá,2,True,Goya,True,,,,
108910604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/06/22/1358670416.webp,PA071,14,120000.0,flat,sale,56.0,2,2,calle de Villaviciosa,Madrid,Madrid,Latina,es,40.3967619,-3.7691765,False,https://www.idealista.com/inmueble/108910604/,LA LUPA CAMPAMENTO vende dos apartamentos en colonia jardín cercano a todo tipo de servicios y medios de transportes públicos. Cualquier duda puedes llamar al.,False,good,False,,2143.0,False,False,False,False,[],False,False,120000.0,€,,,flat,,"Campamento, Madrid",Piso en calle de Villaviciosa,bj,True,Campamento,False,,,,
108733935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/0b/5d/1357915535.webp,RH52-25,31,950000.0,flat,sale,187.0,4,3,calle Castillo de Belmonte,Madrid,Las Rozas de Madrid,Europolis,es,40.5082412,-3.8965099,False,https://www.idealista.com/inmueble/108733935/,"HOGARES LAS ROZAS HERON VENDE EN EXCLUSIVA Bajo Exclusivo con Terraza de 80 m2 en la Mejor Urbanización de Európolis. En el corazón de Európolis, en la mejor zona sin discusión, te presentamos este impresionante bajo de 172 m² construidos, único en su clase por espacio, estilo y ubicación. Una vivienda que marca la diferencia en una de las urbanizaciones más cuidadas y demandadas de Las Rozas. ✨ ZONAS COMUNES DE REVISTA: Disfruta de un entorno cerrado y exclusivo con vigilancia 24 h, zonas verdes impecables, piscina espectacular, y pista de pádel. Tranquilidad, seguridad y calidad de vida, todo en uno. � VIVIENDA QUE IMPONE DESDE LA ENTRADA: •Salón XXL bañado en luz natural, ideal para recibir y disfrutar. •Terraza privada enorme, perfecta para montar zona chill out, comedor de verano o incluso un jardín vertical. •4 dormitorios amplios, incluido un dormitorio principal con baño en suite. •2 baños completos + 1 aseo de cortesía. •Aire acondicionado por conductos en toda la casa. •Caldera individual de gas natural. � Gastos ajustados para el nivel de la vivienda: •IBI: 1.000 €/año •Comunidad: 250 €/mes � 172 m² construidos con una distribución pensada para el máximo confort y estilo de vida. ________________________________________ Esta vivienda lo tiene todo: ubicación prime, urbanización premium, y un interior que derrocha luz, metros y potencial. � Si buscas un bajo de los que no salen, este es. Llama antes de que vuele. ¡NO PIERDAS LA OPORTUNIDAD DE VISITARLO! FINANCIACIÓN HASTA EL 100%, CONSULTE CONDICIONES.",True,good,False,,5080.0,False,False,False,False,[],False,False,950000.0,€,True,True,flat,,"Europolis, Las Rozas de Madrid",Piso en calle Castillo de Belmonte,bj,True,Europolis,True,,,,
108830865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/f3/ff/1356393433.webp,HBLS1652,52,880000.0,chalet,sale,373.0,4,4,Miramadrid,Madrid,Paracuellos de Jarama,Miramadrid,es,40.5000415,-3.5191968,False,https://www.idealista.com/inmueble/108830865/,"Magnifico Chalet Independiente en Venta Miramadrid, Paracuellos de Jarama 4 dormitorios, 373m² HBLS1652 Home Boutique Real Estate vende magnifico chalet independiente, en parcela de 400 m² en Miramadrid, Paracuellos de Jarama. Comenzamos nuestra visita por el Hall, con armarios empotrados, amplio y luminoso salón, con acceso directo a la zona exterior de jardín. Seguimos nuestro paseo por el comedor independiente que nos da paso a la cocina con office, totalmente renovada y amueblada, con modernos muebles de alta calidad y acceso a la zona lateral de la vivienda. Además de un baño completo. Subimos a la primera planta donde encontramos la zona de descanso, con 4 cómodos dormitorios, un baño completo con plato de ducha y mampara, 2 lavabos e inodoro separado con ventilación natural. El dormitorio principal en suite, baño con bañera, plato de ducha también con mampara, doble lavabos, sanitario independiente y ventilación natural. Todos los dormitorios tienen armarios empotrados revestidos. En esta misma planta, encontramos una gran terraza de 18 m² con acceso desde la suite principal y otro dormitorio. En segunda planta buhardilla diáfana con zona libre, cerrada con puerta y cristal, dando total privacidad al ambiente. Ventana velux y aire acondicionado por Split. En planta sótano encontramos el cuarto de lavado, aseo, habitación con gimnasio y amplio garaje de 57 m² con cargador para coche eléctrico y espacio para almacenamiento. En zona exterior, hermoso porche con espacio para mesa comedor y zona chill out y barbacoa de obra, dotado de grandes toldos. Piscina de cloración salina, muros de obra en toda la zona de jardín y riego automático. Cabe destacar las siguientes características de la vivienda: - Pintura lisa - Aire acondicionado por Split en todas las estancias. - Cocina moderna marca Santos - Garaje con cargador instalado para coche eléctrico - Todas las ventanas y puertas con rejas y mosquiteras - Ventanas oscilobatientes La urbanización Miramadrid pertenece al término municipal de Paracuellos de Jarama, situada al Noroeste de la Comunidad de Madrid, con la comodidad de acceso a las principales carreteras, a un paso de la capital y del aeropuerto internacional Adolfo Suárez Madrid Barajas y todos los servicios a su alcance (escolares, comerciales, transporte público, sanitarios, etc. ). Para más información, nuestro Equipo está a su disposición.",False,good,False,,2359.0,True,True,False,False,[],False,False,880000.0,€,True,True,chalet,independantHouse,"Miramadrid, Paracuellos de Jarama",Casa independiente,,,,,,,,
108002525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/8a/bb/1350821742.webp,IE-VJVA,39,620000.0,chalet,sale,180.0,4,4,calle Jávea,Madrid,Las Rozas de Madrid,El Burgo,es,40.4887447,-3.888411,False,https://www.idealista.com/inmueble/108002525/,"INMOBILIARIAS ENCUENTRO vende en Exclusiva Chalet adosado con jardín ubicado en El Burgo, Las Rozas de Madrid. Es un inmueble de 180 m2 construidos en tres plantas que se distribuyen en un salón, cuatro habitaciones, una cocina independiente, dos baños y dos aseos. Nos recibe un acogedor zaguán acristalado, en esta planta encontramos un luminoso salón con chimenea que tiene salida directa al agradable jardín, la cocina reformada independiente con un gran ventanal y un aseo de cortesía. En la primera planta están los dormitorios, el principal con baño en suite y plato de ducha y los otros dos comparten otro baño completo. Ambos han sido reformados recientemente. En la planta sótano hay una cuarta habitación y un aseo. Desde la calle accedemos al garaje para un coche grande.  Entre sus calidades destacan el suelo de Tarima, puerta blindada, calefacción por acumuladores, agua caliente por termo eléctrico y ventanas. CERTIFICACIÓN ENERGÉTICA: Calificación de Consumo – E / Emisiones – E. El inmueble se encuentra en una tranquila urbanización con piscina y parque infantil. Destaca su privilegiada ubicación en una tranquila calle al lado de todos los servicios necesarios para el día a día. Además de estar perfectamente comunicada tanto por transporte público como privado. ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,,3444.0,True,False,False,False,[],False,False,620000.0,€,True,True,chalet,terracedHouse,"El Burgo, Las Rozas de Madrid",Chalet adosado en calle Jávea,,,El Burgo,,,,,
