propertyCode,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
103078287,ATICPA,0,6,1870000.0,penthouse,sale,201.0,True,3,2,calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4377914,-3.6779647,False,https://www.idealista.com/inmueble/103078287/,"Belton Real Estate ofrece en exclusiva este magnífico ático A REFORMAR en el Barrio Salamanca. Esta propiedad se encuentra distribuida en un hall de entrada, un gran salón-comedor con salida a una agradable terraza de 20 metros cuadrados que permite tener una gran luminosidad. Salón amplio y cocina independiente con una pequeña terraza. La zona de descanso cuenta con tres dormitorios, el principal en suite con un gran baño incorporado, los dos dormitorios se encuentran dotados de amplios armarios empotrados completamente vestidos. Otro baño de gran tamaño completa la vivienda. La vivienda se encuentra situada en la mejor zona del barrio de Salamanca, situada muy cerca de la zona comercial disfrutando de todos los servicios que este barrio ofrece: prestigiosos colegios, hospitales y una completísima oferta de ocio y restauración sin olvidar la gran oferta cultural con las mejores galerías de arte y museos. Se encuentra perfectamente comunicada por transporte público con el resto de la ciudad. Todo ello hace de esta propiedad una magnífica oportunidad de vivienda e inversión en la zona más cotizada de Madrid. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,True,9303.0,False,False,False,False,[],False,False,1870000.0,€,flat,"Lista, Madrid",Ático en calle del Príncipe de Vergara,,,penthouse,
102962296,,0,6,2150000.0,penthouse,sale,220.0,True,4,4,calle de Antonio Acuña,Madrid,Madrid,Retiro,es,Ibiza,40.4195534,-3.6803238,False,https://www.idealista.com/inmueble/102962296/,"Belton Real Estate ofrece piso en venta en la zona de El Retiro-Ibiza. La propiedad se encuentra en la zona de El Retiro-Ibiza, una ubicación privilegiada en Madrid. Esta área es conocida por su proximidad al famoso Parque del Retiro, así como por su ambiente tranquilo y a la vez céntrico. El piso cuenta con un generoso espacio de 220 metros cuadrados, proporcionando un amplio lugar para vivir y disfrutar. La propiedad dispone de 4 habitaciones, lo que brinda opciones para dormitorios, habitaciones de invitados o espacios adicionales según las necesidades del comprador. Ofrece un total de 4 baños, lo que garantiza comodidad y privacidad para los residentes y visitantes. El piso se encuentra a estrenar y ha sido reformado con materiales de primera calidad. Esto significa que los futuros propietarios podrán disfrutar de una vivienda moderna, elegante y de alto nivel. La espectacular terraza es una característica destacada que proporciona un espacio al aire libre para relajarse, disfrutar del aire libre y socializar. El hecho de que se haya reformado con materiales de primera calidad sugiere que la propiedad está equipada con acabados y características de alta gama, lo que añade un toque de lujo y comodidad. En resumen, este piso en la zona de El Retiro-Ibiza ofrece una propiedad de alta calidad, a estrenar y reformada con atención a los detalles. Con 4 habitaciones, 4 baños y una espectacular terraza, es un espacio ideal para aquellos que buscan una vivienda cómoda y de lujo en una de las ubicaciones más deseables de Madrid. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,9773.0,False,False,False,False,[],False,False,2150000.0,€,flat,"Ibiza, Madrid",Ático en calle de Antonio Acuña,,,penthouse,
104161550,ORL,0,2,2160000.0,flat,sale,188.0,True,3,2,calle de Orellana,Madrid,Madrid,Centro,es,Chueca-Justicia,40.424622,-3.6935145,False,https://www.idealista.com/inmueble/104161550/,"Belton Real Estate presenta exclusivo piso de diseño una finca señorial situada en la mejor zona de Justicia, en la calle Orellana. El inmueble ha sido magistralmente reformado por un arquitecto de prestigio y ofrece una de las tipologías más deseadas en la zona: 3 dormitorios con 2 cuarto de baño en suite, un baño muy amplio que le daría servicio a los invitados y una amplia zona social con 3 balcones a la calle y una cocina/comedor de diseño abierta hacia el área social. La reforma ha sido llevada a cabo empleando materiales de máxima calidad y todos los detalles, desde en las carpinterías a las instalaciones eléctricas y de calefacción, pasando por los cuartos de baño y la cocina se han cuidado con el más absoluto esmero. El edificio se encuentra en impecable estado de mantenimiento, con todas sus inspecciones técnicas debidamente pasadas. Cuenta con ascensor y un fondo de reserva saneado. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,11489.0,False,False,False,False,[],False,False,2160000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Orellana,,,,
105445455,,0,4,1080000.0,penthouse,sale,150.0,True,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4257925,-3.7032752,False,https://www.idealista.com/inmueble/105445455/,"Fortuny Real Estate ofrece ático de lujo a estrenar de 150m² con terraza y piscina comunitaria. Este amplio y luminoso ático a estrenar ha sido diseñado con las más altas calidades y detalles pensados para ofrecer el máximo confort y estilo, cuenta con un diseño moderno y elegante que maximiza la comodidad y el estilo.  Con 150m² de espacio, dispone de 2 habitaciones amplias y luminosas, ideales para el descanso y la relajación, y 2 baños completos con acabados de lujo y equipamientos de alta gama para una experiencia de confort inigualable. Además, podrás disfrutar de tus momentos al aire libre en una amplia terraza privada, perfecta para relajarse, recibir amigos o simplemente disfrutar de las vistas. Entre las amenidades exclusivas, destaca la piscina comunitaria, un oasis en medio de la ciudad, ideal para refrescarte en los días cálidos. Todos los detalles han sido pensados para ofrecerte una experiencia de vida inigualable desde el primer día, ya que el ático está a estrenar. Vive en el corazón de Malasaña, uno de los barrios más vibrantes y de moda de Madrid. Malasaña es conocida por su ambiente bohemio, su rica oferta cultural y su vibrante vida nocturna. A pocos pasos de estaciones de metro y paradas de autobús, estarás perfectamente conectado con el resto de la ciudad. Tiendas boutique, cafeterías acogedoras, restaurantes de alta cocina y una animada vida cultural te esperan a la vuelta de la esquina. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,7200.0,False,False,False,False,[],False,False,1080000.0,€,flat,"Malasaña-Universidad, Madrid",Ático,,,penthouse,
108926049,,0,1,270000.0,flat,sale,74.0,True,3,1,calle de Ferroviarios,Madrid,Madrid,Usera,es,Moscardó,40.3857395,-3.7037227,False,https://www.idealista.com/inmueble/108926049/,"Piso está ubicado en el barrio Pradolongo de Usera. La vivienda se localiza en la planta planta del edificio. Muy cerca a la calle principal: calle de ferroviarios. Dispone de 74 metros cuadrados que necesita reformar en: - 3 Dormitorio - 1 Salón amplio - 1 Cocina  -1 Cuartos de baño  Muy bien comunicado, cuenta con tiendas de todo tipo alrededor del edificio, tanto supermercados como farmacias, hay parques y colegios a 5 minuto de piso, ideal para familiares con niños e mascotas. El barrio de Pradolongo está ubicado en el distrito de Usera, en el sur de Madrid. Sus límites son, por el norte, la calle de Marcelo Usera; por el este, la calle de Nicolás Usera, la calle de Mamerto López, la calle del Amor Hermoso y la calle del Doctor Tolosa Latour; por el sur, la avenida de los Poblados; y, por el oeste, la avenida de Rafaela Ybarra. Mientras que la mitad norte del barrio es residencial, la mitad sur la ocupa el extenso parque de Pradolongo, que cuenta con un estanque en el centro. Dada su relativa proximidad a la autovía A-42, el barrio es fácilmente accesible en coche. También es posible tomar el autobús o acudir a las estaciones más cercanas al barrio, tanto de metro (Usera) como de cercanías (Doce de Octubre).",False,renew,False,False,3649.0,False,False,False,False,[],False,False,270000.0,€,flat,"Moscardó, Madrid",Piso en calle de Ferroviarios,,,,
108688182,5133,0,2,2400000.0,flat,sale,195.0,True,3,4,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4238061,-3.6752452,False,https://www.idealista.com/inmueble/108688182/,"Domus Aurea Capital presenta este magnifico piso exterior con orientación este, vistas abiertas y despejadas en toda la vivienda y terraza en el barrio de Goya. La vivienda, de 195 m², está íntegramente reformada, amueblada y decorada con diseño, calidad y buen gusto, lista para entrar a vivir con una distribución optimizada para garantizar comodidad y fluidez en los espacios. Nos encontramos con la zona social, donde la cocina, el comedor y la sala de estar se integran en un ambiente abierto y luminoso. La cocina, diseñada para maximizar la eficiencia, cuenta con acceso a una lavandería oculta. El salón-comedor tienen acceso directo a una terraza. La vivienda cuenta con un aseo de cortesía entre la zona social y la zona privada. La zona privada se encuentra en el sector más resguardado de la vivienda, garantizando tranquilidad y privacidad. Todas las habitaciones son interiores y dan a un gran patio abierto, proporcionando luz natural y ventilación, además de vistas despejadas. Cada dormitorio cuenta con baño en suite y armarios empotrados, optimizando el confort y el almacenamiento.  Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,False,12308.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Goya, Madrid",Piso en calle del Conde de Peñalver,,,,
106894636,ASO8,0,4,2495000.0,flat,sale,205.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4229068,-3.671631,False,https://www.idealista.com/inmueble/106894636/,"Belton Real Estate ofrece amplio y luminoso piso, en una cuarta planta exterior con 205 metros cuadrados de superficie, una espectacular terraza y ventanas en cada estancia.  El elegante inmueble completamente reformado y amueblado, cuenta con un diseño funcional y moderno que incluye tres habitaciones en suite. Además, dispone de un aseo de cortesía, una cocina completamente equipada, y un espacioso salón-comedor. El edificio, de estilo clásico, combina el encanto arquitectónico tradicional con comodidades como ascensor y servicio de portería.  La propiedad se encuentra en la prestigiosa zona de Salamanca, concretamente en el barrio de Goya, a escasos pasos del emblemático Parque de El Retiro, y con una rica oferta de comercios, opciones culturales y de entretenimiento, así como excelente comunicación con toda la ciudad a través de líneas de metro y autobús.  Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,12171.0,False,False,False,False,[],False,False,2495000.0,€,flat,"Goya, Madrid",Piso,,,,
108353519,A02,0,3,1780000.0,flat,sale,160.0,False,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4256932,-3.6823164,False,https://www.idealista.com/inmueble/108353519/,"Belton Real Estate ofrece exclusiva propiedad, muy luminosa, con acabados de alta calidad y una superficie de 160 metros cuadrados, en la zona de Recoletos. La vivienda ubicada en una tercera planta, con ventanas en cada espacio, posee una distribución funcional que consiste en tres amplias habitaciones, tres baños, cocina - salón - comedor.  El edificio cuenta con portero y ascensor.  Se ubicación es inigualable, con un ambiente de lujo y servicios de alta calidad, calles elegantes, boutiques, restaurantes, centros culturales y de entretenimiento, con proximidad zonas verdes y muy bien conectada con toda la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,11125.0,False,False,False,False,[],False,False,1780000.0,€,flat,"Recoletos, Madrid",Piso,,,,
106675343,AC45,0,3,2685000.0,flat,sale,240.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4254872,-3.6816378,False,https://www.idealista.com/inmueble/106675343/,"Belton Real Estate ofrece en venta piso reformado en una tercera planta exterior, que combina amplitud, luminosidad y acabados de alta calidad. Con una superficie de 240 metros cuadrados, y ventanas en cada estancia. El inmueble, dispone de tres amplias habitaciones, tres baños completos, un aseo de cortesía, una moderna cocina de concepto abierta integrada al salón-comedor y una zona de lavandería. Situado en una espectacular finca con inmejorables zonas comunes. Ubicada en el prestigioso barrio de Recoletos, esta propiedad se encuentra en un entorno incomparable. Sus calles emblemáticas y arquitectura señorial se complementan con una oferta única de servicios exclusivos: boutiques de lujo, restaurantes de alta gastronomía, reconocidos museos y extensas zonas verdes que brindan un oasis de tranquilidad en pleno corazón de la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,11188.0,False,False,False,False,[],False,False,2685000.0,€,flat,"Recoletos, Madrid",Piso,,,,
107349587,FJ90,0,3,3490000.0,flat,sale,310.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4244081,-3.6822997,False,https://www.idealista.com/inmueble/107349587/,"Belton Real Estate ofrece piso con reforma de lujo junto al parque del Retiro, cuenta con una superficie de 310 metros cuadrados, situado en una tercera planta exterior con el privilegio de recibir abundante luz gracias a sus grandes ventanales de suelo a techo. La propiedad reformada con unos excelentes acabados cuenta con cuatro amplios dormitorios, cada una con baño en suite y armarios empotrados; una cocina moderna integrada al espacioso salón - comedor. La finca representativa dispone de plaza de garaje incluida en el precio, además, trastero y ascensor. Las imágenes proporcionadas son renders de referencia de proyectos similares. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,11258.0,False,False,False,False,[],False,False,3490000.0,€,flat,"Recoletos, Madrid",Piso,True,True,,
104384406,RA13,0,4,2390000.0,flat,sale,194.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4291468,-3.6717957,False,https://www.idealista.com/inmueble/104384406/,"Belton Real Estate ofrece piso en venta en la zona de Goya, es una verdadera joya que ofrece un espacio generoso y una ubicación privilegiada en uno de los barrios más distinguidos de Madrid. Goya es un barrio exclusivo situado en el distrito de Salamanca de Madrid. Es conocido por su ambiente elegante y cosmopolita. La zona ofrece una amplia gama de servicios, tiendas de lujo, restaurantes de alta cocina y una gran accesibilidad a las principales atracciones de la ciudad. Además, está bien comunicada mediante transporte público y tiene fácil acceso a las principales vías de Madrid. Este piso en venta es amplio y tiene una superficie total de 194 metros cuadrados, lo que proporciona un espacio generoso y cómodo para sus habitantes. El inmueble cuenta con tres habitaciones, lo que lo hace ideal para una familia o para aquellos que buscan un espacio adicional para un estudio u oficina en casa. Además de las habitaciones, también dispone de un aseo adicional, lo que significa que hay tres baños completos y un aseo en total. Se encuentra en la cuarta planta del edificio, lo que proporciona una buena cantidad de luz natural. Este piso es una oportunidad única para vivir en una de las áreas más exclusivas de Madrid, con amplios espacios, comodidades como el vestidor y la lavandería, y una ubicación estratégica en la zona de Goya. La cuarta planta proporciona luz natural y tranquilidad, y la presencia de tres habitaciones y tres baños completos, más un aseo, garantiza que tengas todo el espacio que necesitas. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,12320.0,False,False,False,False,[],False,False,2390000.0,€,flat,"Goya, Madrid",Piso,,,,
107751194,4969,0,1,2990000.0,flat,sale,243.0,True,4,4,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4273446,-3.6865195,False,https://www.idealista.com/inmueble/107751194/,"Presentamos esta espectacular vivienda totalmente a reformar con tres balcones exteriores a la calle Lagasca.    La vivienda pertenece a la primera planta de una finca señorial con fachada clásica de balcones, el portal y todas las zonas comunes están recién rehabilitadas con muy buen gusto. Una sola vivienda por planta.  Son 250 m2 construidos de vivienda, actualmente completamente diáfana y demolida, lo que permite iniciar la obra con rapidéz. Disponemos de una propuesta de distribución opcional: zona social muy amplia con hall de entrada, cocina semi independiente, zona de comedor, zona de salón, TV room y baño de visitas. En la zona de descanso tenemos tres habitaciones grandes con baño en suite, la principal con doble zona de vestidor. Además tiene lavandería y habitación de servicio o despacho.   Para más información contacte con nosotros en DOMUS AUREA CAPITAL.",False,good,False,True,12305.0,False,False,False,False,[],False,False,2990000.0,€,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,
107751183,4971,0,3,3010000.0,flat,sale,257.0,True,4,4,calle del General Arrando,Madrid,Madrid,Chamberí,es,Almagro,40.4319093,-3.6942822,False,https://www.idealista.com/inmueble/107751183/,"Domus Aurea Capital presenta esta vivienda en la mejor zona del barrio de Almagro.   Vivienda de 257 m² situada en una tercera planta exterior de un edificio clásico y con orientación norte, se reformó  hace algunos años con calidades de primera calidad. Consta de un recibidor, una amplia zona social con diferentes estancias de salones, comedor, cocina, cuarto de lavado y aseo de cortesía. En la zona de noche, 3 amplios dormitorios dobles, todos ellos con cuarto de baño en suite y vestidor. También dispone de una habitación de servicio con su cuarto de baño.   CONTACTAR PARA MÁS INFORMACIÓN.   Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,True,11712.0,False,False,False,False,[],False,False,3010000.0,€,flat,"Almagro, Madrid",Piso en calle del General Arrando,,,,
108797817,BHJJ206,0,2,370000.0,flat,sale,123.0,True,3,2,calle Luna,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4455626,-4.0023691,False,https://www.idealista.com/inmueble/108797817/,"***B-HOME VILLANUEVA DE LA CAÑADA PRESENTA EN EXCLUSIVA PISO EN ZONA CENTRO*** � ¡Oportunidad Única en el Corazón de Villanueva de la Cañada! Te presentamos esta magnífica vivienda de 90m² situada en una de las zonas más demandadas del centro de Villanueva de la Cañada, con una ubicación inmejorable: a pocos pasos de colegios, la Universidad Alfonso X el Sabio, farmacias, supermercados, y una gran variedad de comercios y servicios que te harán la vida más cómoda. Una propiedad ideal para inversores, familias o quienes buscan vivir con todas las comodidades al alcance. ✨ Características principales: 3 dormitorios con armarios empotrados en madera hechos a medida y de alta calidad 2 baños completos Amplio salón muy luminoso, perfecto para todo tipo de familias Cocina independiente completamente amueblada y equipada Ventanas de PVC climalit oscilobatientes con mosquiteras, en perfecto estado Terraza cerrada, ideal como trastero o espacio adicional de almacenamiento � Extras: Plaza de garaje disponible y Trastero. El edificio se encuentra actualmente en proceso de mejoras: cambio de ascensores y reforma del portal. � Ubicación privilegiada: vivir en el centro de Villanueva de la Cañada te permite disfrutar de una excelente comunicación y servicios sin renunciar a la tranquilidad. � No dudes en contactar con nosotros para más información o concertar una visita. Puede ser su próximo hogar o su mejor inversión.",False,good,False,False,3008.0,False,False,False,False,[],False,False,370000.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada",Piso en calle Luna,True,True,,
106720994,JK92,0,6,2390000.0,penthouse,sale,208.0,True,3,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4224968,-3.6997222,False,https://www.idealista.com/inmueble/106720994/,"Belton presenta magnífico ático completamente exterior con reforma de lujo situado en una maravillosa finca de principios de siglo situado en una de las zonas más emblemáticas de Madrid, junto al congreso de los diputados. La vivienda exterior, de techos altos de madera y vistas despejadas, se distribuye de la siguiente manera: la zona de día cuenta con un salón-comedor muy luminoso, gracias a su gran ventanal, a través del cual accedemos a la magnífica terraza. Cocina independiente totalmente equipada y un baño completo con ducha e inodoro independientes. La zona de noche se divide en dos amplios dormitorios, el dormitorio principal cuenta con una gran cantidad de armarios empotrados y techos de madera de color natural con vigas vistas, el otro dormitorio también de gran tamaño dispone de vestidor. Además también dispone de un dormitorio de servicio con baño en suite. Todas las estancias tienen ventilación y luz natural. La vivienda cuenta con ascensor, calefacción por gas natural y aire acondicionado. Se vende totalmente equipada, lista para entrar a vivir. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,11490.0,False,False,False,False,[],False,False,2390000.0,€,flat,"Chueca-Justicia, Madrid",Ático,,,penthouse,
106706617,RFT2,0,7,3390000.0,penthouse,sale,381.0,True,4,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4214977,-3.6808963,False,https://www.idealista.com/inmueble/106706617/,"Belton Real Estate presenta en exclusiva este impresionante ático dúplex a reformar con vistas privilegiadas a todo Madrid. Situado en una finca moderna con excelentes zonas comunes a escasos metros del Parque del Retiro. La vivienda tiene muchas posibilidades de reforma ya que no dispone de muros de carga, ideal para hacer cuatro amplios dormitorios en suite aseo de cortesía y dos magníficas terrazas. La vivienda tiene 200 metros de vivienda y 180 metros de terraza. La ubicación es inmejorable, en el prestigioso barrio de Salamanca - Recoletos, una de las zonas más codiciadas de Madrid. Aquí, se disfruta de un entorno sofisticado, rodeado de una amplia variedad de tiendas de lujo, restaurantes y opciones de entretenimiento. Además, proximidad a zonas verdes y excelente conexión con el resto de la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,True,8898.0,False,False,False,False,[],False,False,3390000.0,€,flat,"Recoletos, Madrid",Ático,,,penthouse,
101034254,,0,1,1700000.0,flat,sale,300.0,True,3,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.430575,-3.6956001,False,https://www.idealista.com/inmueble/101034254/,"Precioso piso para entrar a vivir de 300 metros, en el barrio de Chamberí, gran salón comedor, con diferentes espacios, cocina moderna, 3 dormitorios en suite con 3 baños y vestidor, zona de juegos y plaza de garaje. En el barrio más demandado en la actualidad, encontramos un precioso piso para entran a vivir, cerca de todos los servicios, metro, autobuses, colegios, restaurantes. BG Viviendas exclusivas, le ofrece a compradores y vendedores de inmuebles, un servicio integral especializado preventa, localizando, presentando y desarrollando opciones de compra y postventa, midiendo la satisfacción de los clientes, con un claro objetivo, mejorando cada día la calidad de nuestros servicios. El acompañamiento al cliente, es constante, con un equipo comercial con experiencia y empatía, para identificar las necesidades y gustos del cliente, y ofrecerles inmuebles, con un alto grado de satisfacción por parte de los compradores, sin pérdidas de tiempo ni dinero. BG Viviendas Exclusivas, cuenta con equipos multidisciplinares, que gestionan la compraventa de forma integral, reformas, decoración, contratos, préstamos, certificados, todo lo que usted pueda necesitar, para crear un entorno de calidad. Con 15 años de presencia en la zona Noroeste de Madrid, en las más prestigiosas urbanizaciones de la Capital, se cuentan los cientos los hogares que hemos ayudado a crear. BG Viviendas Exclusivas es una empresa de confianza, que ha ayudado y seguirá ayudando a crear hogares e inversiones. Confíe en nosotros y estará en buenas manos.",False,good,False,True,5667.0,False,False,False,False,[],False,False,1700000.0,€,flat,"Almagro, Madrid",Piso,,,,
106892722,229219,0,,220000.0,flat,sale,85.0,,3,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4108796,-3.7285873,False,https://www.idealista.com/inmueble/106892722/,"Inmueble sin posesión. El inmueble no se puede visitar, por lo tanto no se puede hipotecar.  ¡Oportunidad única para inversores! Vivienda en Venta – Zona Puerta del Ángel, Latina (Madrid). Se vende vivienda en primera planta de 85 m², que cuenta con 3 dormitorios y 1 baño. Ubicada en la zona de Puerta del Ángel, en el distrito de Latina, destaca por su excelente ubicación: a 400 metros de la estación de metro Puerta del Ángel, 800 metros de Madrid Río, 2 km de la Casa de Campo y del Palacio Real. Rodeada de todos los servicios necesarios para una vida cómoda y práctica. Más información en Nolon con la referencia interna 229219.  .",False,good,False,,2588.0,False,False,False,False,[],False,False,220000.0,€,flat,"Puerta del Ángel, Madrid",Piso,,,,
108096814,pz1,0,,1365000.0,chalet,sale,385.0,,8,5,calle Islas Cíes,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4416913,-3.8189346,False,https://www.idealista.com/inmueble/108096814/,"REPORTAJE FOTOGRAFICO EN PROCESO HOGARES POZUELO VENDE ¡Exclusivo chalet de 380 m² con piscina y jardín privado! Se vende espectacular chalet independiente de 380 m² construidos sobre una parcela de 600 m², ideal para familias numerosas o quienes buscan espacio, confort y privacidad. La vivienda cuenta con 8 amplias habitaciones, 5 baños completos, y una luminosidad excepcional en todas sus estancias. Dispone de calefacción individual para garantizar el máximo confort durante todo el año. En el exterior, encontrarás una piscina privada, un cuidado jardín, y una plaza de garaje con capacidad para 2 vehículos, además de espacio adicional para almacenamiento. Ubicado en una zona tranquila y residencial, este chalet combina a la perfección amplitud, comodidad y calidad de vida. ¡Una oportunidad única para vivir con todo el lujo y espacio que mereces!",False,good,False,,3545.0,False,False,False,False,[],False,False,1365000.0,€,chalet,"Zona Pueblo, Pozuelo de Alarcón",Chalet pareado en calle Islas Cíes,True,True,semidetachedHouse,
107032577,,0,5,6500000.0,penthouse,sale,300.0,True,4,3,calle de Serrano s/n,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4232728,-3.6882407,True,https://www.idealista.com/inmueble/107032577/,"Ático en Recoletos nuevo en mercado 15/01/2024. ¡Ubicación privilegiada! No se muestran fotografías por expreso deseo de los propietarios, disculpen las molestias. Para más información sobre el inmueble, por favor puede ponerse en contacto con nosotros a través del correo o teléfono.  El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid.",False,good,False,True,21667.0,False,False,False,False,[],False,False,6500000.0,€,flat,"Recoletos, Madrid",Ático en calle de Serrano s/n,True,True,penthouse,
