propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
104285806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/0d/10/1218296173.webp,VM2505070,24,bj,650000.0,flat,sale,65.0,True,1,2,calle de Hortaleza,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4254328,-3.6960807,False,https://www.idealista.com/inmueble/104285806/,"DÚPLEX REFORMADO CON ENTRADA DESDE LA CALLE Precioso dúplex de 65 m² según Catastro totalmente reformado con muy buenas calidades y un precioso diseño. Tiene la ventaja de que se accede directamente desde la calle lo que le aporta carácter e independencia Distribuido en dos alturas, la parte de abajo dispone de un salón comedor, un baño completo, una cocina, una habitación para vestidor o almacenaje y una cocina completa. A la media planta superior, tipo altillo con una altura de techos de 2,45 metros. Se accede por unas escaleras laterales y encontramos actualmente un salón con mesa de comedor, que se puede modificar a habitación y un precioso aseo. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,False,10000.0,True,False,False,False,[],False,False,650000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,Top,,,,,,,
108366709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/8b/ab/1344036285.webp,MAV02799,39,5,1100000.0,duplex,sale,234.0,True,5,4,Barrio Alameda de Osuna,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4540947,-3.6013777,False,https://www.idealista.com/inmueble/108366709/,"DE SALAS LUXURY HOMES Ref. MAV02799, presenta este estupendo ático dúplex que llama la atención por sus 3 terrazas y sus maravillosas vistas al precioso Parque del Capricho. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Se trata de un piso de 234m2, de los cuales, 192m2 pertenecen a la propia vivienda y el resto a elementos comunes. Con 5 dormitorios, 3 cuartos de baño y 1 aseo, este bonito piso de 2 plantas, cuenta con una cómoda distribución y amplios espacios para la comodidad de toda la familia. PLANTA PRINCIPAL: Al llegar, nos recibe un elegante hall con armario gabanero. El salón-comedor destaca por su amplitud y su luminosidad y cuenta con una agradable terraza con orientación SE.  Junto al salón se ubica un dormitorio que actualmente se utiliza como despacho, si bien puede destinarse a comedor independiente. La cocina es amplia, con espacio para una mesa de diario y frigorífico americano. Amueblada en 2 frentes y junto práctico a un lavadero-tendedero. En esta misma planta encontramos otras 2 habitaciones con vistas al Parque del Capricho y una de ellas con el cuarto de baño en suite. Junto a las habitaciones se haya otro cuarto de baño con bañera y 2 armarios en el distribuidor de las habitaciones, ideal como complemento para ropa blanca y como trastero. PLANTA PRIMERA: En esta zona de la vivienda se encuentra el dormitorio principal con terraza privada de 22m2 orientada al Parque del Capricho, vestidor y baño exterior en suite con bañera, W. C. y bidé. Una segunda estancia alberga el quinto dormitorio, que puede destinarse también a sala de estar, gimnasio, etc. junto a un aseo. Aquí se ubica la tercera terraza de esta magnífica vivienda. Con sus 30m2 haciendo esquina y su orientación SE, es ideal para pasar muchas horas al aire libre en los cálidos día de verano o disfrutar de agradables barbacoas al atardecer.  Este estupendo ático dúplex con suelo de madera de jatoba, calefacción de gas natural y aire acondicionado por conductos, dispone además de alarma anti-incendios y anti-inundaciones y se vende con 2 amplias plazas de garaje y un cuarto trastero. Sin duda, una magnífica oportunidad de vivir junto a uno de los parques más bonitos y especiales de Madrid, con muy buenas comunicaciones y la tranquilidad de esta codiciada zona.",True,good,False,True,4701.0,True,False,False,False,[],False,False,1100000.0,€,flat,"Alameda de Osuna, Madrid",Dúplex,Top,,True,True,duplex,,,
108783859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/a1/ef/1355009935.webp,W-030RLF,33,5,2290000.0,flat,sale,107.0,True,3,2,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4143127,-3.6890014,False,https://www.idealista.com/inmueble/108783859/,"Precioso piso reformado en Los Jerónimos Engel & Völkers presenta una oportunidad única de vivir en una de las zonas más privilegiadas de Madrid. Magnífico piso completamente reformado y amueblado, ubicado en una elegante finca clásica a tan solo un minuto del Parque del Retiro. Situado en la última planta de la misma, podrás disfrutar de la tranquilidad de las alturas. La vivienda destaca por su excepcional luminosidad que baña cada rincón gracias a sus múltiples balcones orientados a la calle. Los techos altos y las molduras originales conservan el encanto arquitectónico clásico, realzados por una reforma contemporánea de exquisito gusto. La habitación principal incluye vestidor, baño en suite y balcón a la calle, mientras que las otras dos cuentan con un baño que les da servicio. El salón-comedor de generosas dimensiones cuenta con dos balcones a la calle que inundan el espacio de luz natural, mientras que la cocina abierta de diseño moderno se integra perfectamente, complementada por una zona de lavandería independiente para mayor comodidad.  Este piso ha sido completamente reformado en 2025 con materiales de alta calidad y un diseño que combina la elegancia clásica con el confort moderno, donde cada detalle ha sido cuidadosamente seleccionado para crear un ambiente sofisticado y acogedor. Completamente amueblado con un gusto exquisito, este hogar te permite mudarte sin preocupaciones. Solo necesitas traer tu equipaje y comenzar a disfrutar de la vida en una de las ubicaciones más deseadas de Madrid. Imagina contemplar la vida madrileña desde tu balcón, pasear por el Retiro en cuestión de minutos, y regresar a un hogar que combina el encanto del Madrid clásico con todas las comodidades modernas. Una oportunidad única para vivir en el corazón de Madrid. El barrio de los Jerónimos representa uno de los enclaves más distinguidos y codiciados de la capital, donde historia, cultura y refinamiento se funden en un entorno urbano excepcional. Situado junto al emblemático Parque del Retiro, este aristocrático barrio destaca por sus amplias avenidas arboladas, sus edificios históricos de fachadas señoriales y un ambiente de exclusiva serenidad en el corazón de la capital. Los Jerónimos alberga algunas de las instituciones culturales más prestigiosas de España, como el mundialmente conocido Museo del Prado. Su privilegiada ubicación ofrece acceso inmediato a incalculables tesoros culturales, lo que convierte al barrio en un epicentro para los amantes del arte y la historia. La arquitectura del barrio refleja la grandeza de la España imperial, con majestuosos edificios como la Iglesia de San Jerónimo el Real, el Hotel Ritz o el Palacio de Comunicaciones (actual Ayuntamiento), y constituye uno de los conjuntos urbanos de mayor calidad de la ciudad de Madrid. A nivel residencial, Los Jerónimos ofrece viviendas de alto standing en edificios históricos meticulosamente conservados, muchos de ellos con vistas privilegiadas al Parque del Retiro. Sus amplios apartamentos con techos altos, molduras originales y grandes balcones representan lo mejor de la arquitectura clásica madrileña. La exclusividad del barrio se complementa con una selecta oferta gastronómica y comercial, que satisface los gustos más exigentes. Invertir en Los Jerónimos significa adquirir no sólo una propiedad excepcional, sino un estilo de vida donde historia, cultura y exclusividad se combinan en una de las ubicaciones más privilegiadas de Madrid, garantizando tanto calidad de vida como una inversión segura y de valor creciente.",False,good,False,True,21402.0,True,False,False,False,[],False,False,2290000.0,€,flat,"Jerónimos, Madrid",Piso,Top,,,,,,,
108772053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/84/51/1354668015.webp,ONM2505001,11,1,2900000.0,flat,sale,247.0,True,2,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4369431,-3.6949401,False,https://www.idealista.com/obra-nueva/108772053/,"Descubre esta joya arquitectónica de obra nueva en el corazón de Chamberí, Madrid.  Este exclusivo proyecto residencial redefine el lujo urbano con 8 viviendas únicas, concebidas para quienes exigen lo más alto en calidad, diseño y ubicación. Con superficies que oscilan entre los 232 m² construidos y los 565 m², cada hogar ha sido cuidadosamente diseñado para ofrecer una experiencia de vida amplia, luminosa y sofisticada.  Las viviendas, de 2 o 3 dormitorios más habitación de servicio, disponen de 3 baños completos y un aseo de cortesía, con una cuidada selección de materiales nobles y detalles que marcan la diferencia: suelos de madera natural de gran formato, cocinas de autor completamente equipadas, carpinterías de alta eficiencia térmica y acústica, y sistemas de climatización de última generación.  El proyecto destaca por su arquitectura contemporánea de líneas elegantes y sobrias, donde la luz natural fluye con protagonismo a través de ventanales de suelo a techo, conectando interiores amplios con generosas terrazas privadas que permiten disfrutar del aire libre sin renunciar a la intimidad y el confort.  Además, las viviendas tienen derecho de uso de plaza de garaje y trastero, garantizando funcionalidad y comodidad en el día a día, algo cada vez más valorado en ubicaciones tan céntricas como esta.  Abascal-Zurbano no es solo una dirección privilegiada, es una declaración de estilo. Un edificio de autor que combina modernidad y funcionalidad, en una de las calles más prestigiosas de Madrid, rodeado de servicios, vida cultural, y una exquisita oferta gastronómica.  Un enclave ideal para vivir o invertir con la garantía de un producto exclusivo, atemporal y de alto valor patrimonial.  Bienvenido a este maravilloso proyecto de ocho residencias únicas donde la arquitectura, el diseño y la calidad de vida se encuentran en equilibrio perfecto.  ¿Te imaginas vivir aquí?",False,newdevelopment,True,True,11741.0,True,False,False,False,[],False,False,2900000.0,€,flat,"Almagro, Madrid",Piso,Top,False,True,True,,,,
108522612,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/5e/c1/1347419595.webp,VM2506057,44,bj,1290000.0,duplex,sale,431.0,True,6,3,calle de la Constancia,Madrid,Madrid,Chamartín,es,Prosperidad,40.4419758,-3.6707825,False,https://www.idealista.com/inmueble/108522612/,"TRIPLEX A REFORMAR CON DOS PLAZAS DE GARAJE EN PROSPERIDAD  ¡OPORTUNIDAD IRREPETIBLE EN PROSPERIDAD! TU FUTURA INVERSIÓN ESTÁ AQUÍ  Si buscas una inversión con potencial ilimitado, en una ubicación estratégica y con un valor añadido incuestionable… ¡Este tríplex a reformar es para ti! Situado en pleno corazón del barrio de Prosperidad, a escasos pasos de la Avenida de América, se ofrece esta impresionante propiedad de 431 m² construidos según catastro con trámite de CAMBIO DE USO en marcha para convertirlo en una o varias viviendas independientes. Ideal para convertir en dos residenciales, coliving, o apartamentos para rentabilidad. Distribución perfecta para múltiples proyectos: Planta baja (149 m²) con gran visibilidad y acceso directo desde la calle. Primera planta (179 m²) con entrada desde el interior del edificio y del propio inmueble. Sótano (72 m²) ideal como sala multifuncional, trastero, zona técnica o almacén. Fachada de 22 metros totalmente exterior: ¡LUZ NATURAL a raudales! Extras que marcan la diferencia: ✔ 2 plazas de garaje en el propio edificio ✔ Entrada doble: por planta calle y por portal ✔ Sin comisión de agencia ✔ Excelente conexión: Metro Cartagena y Prosperidad, autobuses, comercios, colegios, restaurantes y zonas verdes como el Parque de Berlín y el Auditorio Nacional.  Edificio construido en 1977, orientación oeste y una distribución que permite jugar con espacios y conceptos para adaptarlos a cualquier proyecto residencial o empresarial. Tanto si eres inversor, promotor, arquitecto o simplemente buscas un espacio amplio y lleno de posibilidades para vivir o generar ingresos.. . ¡NO DEJES PASAR ESTA JOYA URBANA! Ven a verlo y descubre en persona todo lo que puede llegar a ser. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,renew,False,False,2993.0,True,False,False,False,[],False,False,1290000.0,€,flat,"Prosperidad, Madrid",Dúplex en calle de la Constancia,Top,,True,True,duplex,,,
106570146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/47/73/1328751937.webp,VM2411052,14,4,469000.0,flat,sale,50.0,True,1,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4242715,-3.6684729,False,https://www.idealista.com/inmueble/106570146/,"PISO EXTERIOR EN PROCESO REFORMADO EN EL BARRIO DE SALAMANCA ¡Gran oportunidad de inversión! Encantador piso en dos alturas, superluminoso a estrenar. Consta de 50 m², es una cuarta planta con ascensor. Un diseño moderno y funcional de altas calidades. La vivienda cuenta con una amplia habitación principal en la parte de arriba, luminoso salón con cocina integrada completamente equipada con electrodomésticos de alta calidad.   Tiene una inmejorable ubicación en una zona perfectamente comunicada. Situado en el barrio de Fuente del Berro, en la calle Hermosilla, muy cerca de todo lo que necesitas, como la plaza de Toros de las Ventas, El Corte Inglés de Goya, el Hospital General Universitario Gregorio Marañón y del maravilloso parque de La Quinta de Fuente del Berro. A su vez, está próximo a restaurantes, supermercados, colegios, paradas de autobús y a la estación de metro Manuel Becerra. Excelente inversión tanto para vivienda propia o para alquilar. ¡No dejes escapar esta gran oportunidad! ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,9380.0,True,False,False,False,[],False,False,469000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de Hermosilla,Top,,,,,479000.0,10000.0,2.0
108849267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/d4/85/1357074198.webp,W-02ZLMH,29,3,1875000.0,flat,sale,233.0,True,5,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4289381,-3.700936,False,https://www.idealista.com/inmueble/108849267/,"Magnífica propiedad para reformar con garaje en Trafalgar Engel & Völkers presenta esta espectacular propiedad de aproximadamente 233 metros cuadrados construidos, para reformar, con terraza, trastero y garaje en finca incluido en el precio.  La propiedad se sitúa a escasos metros de la Plaza de Chamberí y de Alonso Martínez, una de las zonas más de moda y cotizada en Trafalgar.  Esta vivienda se encuentra para reforma integral con multitud de posibilidades gracias a su planta prácticamente cuadrada, pudiendo obtener tres o cuatro dormitorios y una zona social inmensa llena de luz y sol.  Actualmente se distribuye en un espacioso hall de entrada, gran salón exterior con acceso a la terraza, cinco dormitorios: dos de ellos exteriores y tres interiores, tres baños completos y amplia cocina con acceso de servicio, office, zona de lavado y despensa.  La propiedad se encuentra en una finca de 1972 en perfecto estado con la ITE/IEE favorable, con portero físico, trastero y garaje y sin barreras arquitectónicas en el acceso. Es un magnífico producto, tanto como hogar familiar como para inversión en alquiler, dada la gran rentabilidad de este tipo de propiedades en la zona. La propiedad está situada en la zona de Trafalgar más cercana a los prestigiosos barrios de Almagro y Justicia, a pocos metros de la popular plaza de Alonso Martínez.  Zona en la que hoy podemos disfrutar de bellos edificios singulares de finales del siglo XIX y principios del XX, creados por arquitectos de renombre como Eduardo Reynals, Joaquín Saldaña, Antonio Palacios, Martínez Zapata, característicos de la alta Burguesía y la aristocracia que vivió aquí en otros tiempos.  El edificio está en perfecto estado y las vistas son despejadas a los edificios clásicos más bellos de Trafalgar.  La amplia red de transporte público, el rápido acceso a la autovía A6 y a la Castellana y todos los servicios de la zona, completan el valor de esta propiedad haciéndola irresistible.  Este prestigioso barrio cuenta con todo tipo de tiendas de proximidad y mercado de abastos, así como una buena dotación de otros servicios, tanto educativos públicos, privados y concertados, así como centros sanitarios y hospitalarios, espacios culturales, museos, teatros, entre otros, sin olvidar la magnífica oferta gastronómica a través de los innumerables restaurantes y bares de moda de Madrid establecidos en sus calles.",False,good,False,True,8047.0,True,False,False,False,[],False,False,1875000.0,€,flat,"Trafalgar, Madrid",Piso,Top,,True,True,,,,
106837072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/40/27/1295446200.webp,MAD55417,34,2,3450000.0,flat,sale,450.0,True,4,3,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.4150284,-3.7073095,False,https://www.idealista.com/inmueble/106837072/,"Lucas Fox presenta este piso único, en el centro histórico de Madrid de los Austrias, en Palacio.  Esta vivienda exterior cuenta con una superficie construida de casi 400 m², con tres balcones con balaustrada, y un mirador situado en uno de los pocos edificios modernistas de la ciudad de Madrid. La vivienda consta de detalles arquitectónicos originales tales como molduras, pilares, frisos y vidrieras de estilo modernista.  Además, cuenta con una distribución polivalente. El dormitorio principal cuenta con baño privado, mirador y chimenea clásicas que le da un carácter acogedor y único. Se ofrecen dos dormitorios adicionales y dos baños. La zona de día cuenta con varios salones y una gran cocina.  El edificio cuenta con portero y una fachada clásica blanca de carácter modernista. Una vivienda de diseño y con una arquitectura única en el centro de Madrid.  Póngase en contacto para más información.",True,good,False,True,7667.0,True,False,False,False,[],False,False,3450000.0,€,flat,"Sol, Madrid",Piso en calle Mayor,Top,,,,,,,
108054705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/10/bd/1332485953.webp,cr1,27,1,399900.0,flat,sale,119.0,True,3,2,"calle del Cristo, 130",Madrid,Majadahonda,Casco Antiguo,es,,40.4710452,-3.8718744,True,https://www.idealista.com/inmueble/108054705/,"HOGARES MAJADAHONDA VENDE en exclusiva cerca de la Gran Vía de Majadahonda, estupendo piso de tres dormitorios con dos cuartos de baño completos con terraza. La vivienda se distribuye de la siguiente manera; Hall de bienvenida en el que da paso a un pasillo distribuidor donde encontramos las 2 habitaciones secundarias, Salón amplio y luminoso en el que están bien diferenciados los dos ambientes, zona de estar, zona de comedor, y da acceso a una terraza. Cocina totalmente equipada con acceso a gran terraza privada. Dormitorio principal con armario empotrado totalmente equipado con cuarto de baño en suite completo y terraza. Dormitorios secundarios muy amplios con armarios empotrados. Por ultimo encontramos un cuarto de baño secundario para dar servicio a ambos dormitorios e invitados. La vivienda se encuentra en muy buen estado y cerca de la gran via con todos los servicios proximos. ¡ No dudes en venir a visitarlo! ¡ POSIBILIDAD DE HIPOTECA 100% PREGUNTANOS!",True,good,False,True,3361.0,True,False,False,False,[],False,False,399900.0,€,flat,"Casco Antiguo, Majadahonda","Piso en calle del Cristo, 130",Top,,,,,,,
106610964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/11/20/1288658701.webp,VM2411069,38,6,1475000.0,penthouse,sale,130.0,True,3,2,calle de Fernando el Católico,Madrid,Madrid,Chamberí,es,Arapiles,40.4347237,-3.7080078,False,https://www.idealista.com/inmueble/106610964/,"PISO REFORMADO Y AMUEBLADO CON TERRAZA EN ARAPILES Piso de 130 m² recién reformado y amueblado con una gran terraza en Chamberí. Desde la entrada accedemos al salón abierto con acceso directo a la terraza a través de un gran ventanal por donde entra mucha luz natural. La terraza, de buen tamaño y con muebles cómodos para disfrutar de ella. La cocina, estilo americana, completamente equipada con todos los electrodomésticos y con una gran isla en el centro para cocinar y sentarse a comer.   La zona de noche se divide en tres dormitorios. El dormitorio principal, de gran tamaño, con armarios empotrados, televisión y baño completo en suite. La segunda y tercera habitación también están completos y comparten baño completo que se encuentra en el pasillo. La vivienda cuenta con aire acondicionado por conductos y calefacción. La finca cuenta con conserje. La ubicación es inmejorable, con muchos comercios y servicios además de gran variedad de restaurantes y a 5 minutos andando de la Glorieta de Quevedo. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11346.0,True,False,False,False,[],False,False,1475000.0,€,flat,"Arapiles, Madrid",Ático en calle de Fernando el Católico,Top,,,,penthouse,,,
107256817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/70/ff/1307598153.webp,W-02RBYZ,30,,1699000.0,chalet,sale,450.0,,4,2,Valdepastores - Las Encinas,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4267391,-3.8742171,False,https://www.idealista.com/inmueble/107256817/,"Villa única en Monte de Las Encinas Engel&Völkers se complace en presentar esta exclusiva propiedad, ubicada en una impresionante parcela de 3500 metros cuadrados. Con una construcción de 280 metros cuadrados, esta vivienda destaca por su diseño en una sola planta, construida con auténtica piedra gallega que le otorga un carácter único y acogedor. La propiedad cuenta con cuatro amplios dormitorios, perfectos para garantizar el descanso y la privacidad de toda la familia. Además, dispone de tres cuartos de baño, diseñados con elegancia y funcionalidad. Los espacios comunes son igualmente impresionantes, con dos grandes salones que ofrecen un ambiente ideal para disfrutar de momentos en familia o recibir a amigos. La luminosidad y amplitud de estos espacios hacen que cada rincón sea acogedor y confortable. El exterior de la propiedad es un verdadero oasis, con un hermoso jardín que incluye una piscina, perfecta para refrescarse en los días soleados, y una zona de barbacoa y club house, ideal para disfrutar de comidas al aire libre y momentos de diversión. La seguridad es una prioridad en esta exclusiva urbanización, que cuenta con vigilancia las 24 horas, brindando tranquilidad y confort a sus residentes. Esta propiedad es una oportunidad única para quienes buscan un hogar que combine elegancia, comodidad y un estilo de vida privilegiado. La propiedad se encuentra ubicada en la exclusiva urbanización El Monte de las Encinas, única en la zona, cuenta con servicio de vigilancia 24h, acceso con barrera y videovigilancia en todo el perímetro y club social con distintas pistas deportivas. Pertenece al término municipal de Boadilla del Monte perteneciente a la provincia de Madrid. Se encuentra al oeste de Madrid y limita al norte con Majadahonda, al sur con Villaviciosa de Odón y Alcorcón, al este con Pozuelo de Alarcón y al oeste con Brunete y Villanueva de la Cañada. Los principales núcleos poblacionales de Boadilla, además de su casco antiguo, son las exclusivas urbanizaciones Montepríncipe, Olivar de Mirabal, Parque Boadilla, Bonanza, Las Lomas y Valdecabañas. Es una zona residencial tranquila y con grandes zonas verdes que cuenta con una buena oferta educativa, zona deportiva, cercanía a hospitales de referencia como el Hospital Universitario QuirónSalud, el Hospital Universitario Puerta de Hierro o el Hospital Universitario HM Montepríncipe. Valdepastores - Las Encinas cuenta también con excelentes comunicaciones con buenos accesos a la M-50, M-40, A6, M-513.",False,good,False,,3776.0,True,False,False,True,[],False,False,1699000.0,€,chalet,"Valdepastores - Las Encinas, Boadilla del Monte",Casa independiente,Top,,True,True,independantHouse,,,
107111354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/3f/6e/1303305998.webp,VM2501037,27,2,2300000.0,flat,sale,183.0,True,2,3,calle de Manuel Fernández y González,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4155286,-3.698083,False,https://www.idealista.com/inmueble/107111354/,"PISO A ESTRENAR MUY LUMINOSO CON BALCONES  Aproperties presenta piso exterior a estrenar de 183 m2 según catastro en finca clásica, en el Barrio de las Letras, a dos pasos del Museo Thyssen Bornemisza.   La vivienda se encuentra en pleno PROCESO DE REFORMA integral, realizándose por un prestigioso estudio de arquitectura.   El resultado va a ser un verdadero capricho de vivienda, con techos altos de más de 3 metros, 7 balcones a la calle, luminoso, terminaciones y calidades de nivel muy alto, con un gran protagonismo de la madera y la piedra natural...   Desde el recibidor accedemos al amplio salón compuesto por diferentes ambientes. De ahí a la cocina, con una zona principal, otra auxiliar y zona de lavandería, así como un aseo de cortesía. La zona de noche está compuesta por 2 amplios dormitorios dobles con baños en suite y vestidor.   Nos encontramos ante un lujo de vivienda, tanto como inversión como para vivienda principal, situada en una de las zonas con más arte y demandadas de Madrid, el barrio de Huertas - Cortes, conocido como el Barrio de las Letras.   Las imágenes del anuncio son rénders fieles al resultado final. Se vende amueblado. ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,12568.0,True,False,False,False,[],False,False,2300000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Manuel Fernández y González,Top,,,,,,,
108568337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/48/a3/1355921673.webp,VM2506092,30,2,980000.0,flat,sale,82.0,True,1,1,calle de la Virgen de los Peligros,Madrid,Madrid,Centro,es,Sol,40.4201644,-3.7000909,False,https://www.idealista.com/inmueble/108568337/,"PISO A ESTRENAR AMUEBLADO EN SOL A pocos pasos de la Puerta del Sol, Plaza de Cibeles y Calle Gran Vía, se encuentra este piso ubicado en Canalejas Residences. Es una oportunidad única de adquirir una propiedad de lujo con muy alta rentabilidad, ubicada en la segunda planta de un edificio histórico, rehabilitado y protegido por Patrimonio, en una de las zonas más atractivas y turísticas de la ciudad. Esta vivienda de 82 mtrs. según catastro, dispone de una habitación exterior, luminosa con armarios empotrados y baño completo. La zona de salón y comedor, también al exterior, la cocina semi integrada con todos los electrodomésticos de alta gama y gran capacidad de almacenaje. Tiene suelo radiante por aerotermia, lo que aporta un confort extraordinario a la vivienda. El suelo de madera de roble, cierres de alta calidad y domótica. El edificio tiene 2 ascensores, servicio de conserjería y mantenimiento, sala de actividades para entrenamiento personal y sala de bicicletas. El gimnasio y spa situado en planta sótano, con sauna, baño frío y salas de relajación, disponen de luz natural a través de los patios interiores. En la azotea se encuentra la increíble piscina exterior con zona de descanso y vistas al paisaje urbano de Madrid. La zona de Sol es un lugar donde la historia, la cultura y el dinamismo se entrelazan, ofreciendo tanto a sus residentes como a los visitantes una experiencia vibrante y auténticamente madrileña. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11951.0,True,False,False,False,[],False,False,980000.0,€,flat,"Sol, Madrid",Piso en calle de la Virgen de los Peligros,Top,,,,,,,
107569284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/29/9a/1316473215.webp,CM-426376-J,38,4,1300000.0,flat,sale,112.0,True,2,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.425693,-3.6923644,False,https://www.idealista.com/inmueble/107569284/,"ÚNICA Inmobiliaria presenta este impresionante piso totalmente reformado con materiales de primera calidad en la mejor zona del prestigioso barrio de Almagro. El inmueble se ofrece totalmente reformado con las mejores calidades del mercado y amueblado y equipado con todo lo necesario para entrar a vivir. Se ubica en una cuarta planta exterior que le aporta a la vivienda una maravillosa luz natural durante todo el día. En cuanto a su distribución, cuenta con dos habitaciones y dos baños, uno de ellos en suite.  Todo ello contenido en 112 metros cuadrados de superficie. Con respecto a la finca, de fachada clásica, cuenta con ascensor y portero físico y se encuentra en perfecto estado de conservación. Almagro es la zona con la herencia arquitectónica de la aristocracia de los siglos XIX y XX, un distrito con extraordinaria abundancia de edificios modernistas y neo-góticos que se conservan en los edificios, destacamos instituciones como los Asilos de San Diego y de Almagro, los colegios de San Rafael y de El Porvenir, en las iglesias. Perfecta comunicación de transporte, estaciones de Metro y Cercanías, líneas de autobús, comercios y una amplia y variada oferta de restauración, educación, museos, ministerios y Hospitales. Rodeado de variedad de locales comerciales y terrazas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,11607.0,True,False,False,False,[],False,False,1300000.0,€,flat,"Almagro, Madrid",Piso,Top,,,,,1350000.0,50000.0,4.0
