propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105994963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/c6/fd/1269327322.webp,,30,,559900.0,chalet,sale,283.0,,5,3,calle María Telo,Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.5918776,-3.9643749,False,https://www.idealista.com/inmueble/105994963/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR: EN VENTA: ESPECTACULAR ADOSADO EN LA MEJOR ZONA DE GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc…  Chalet Adosado en Urbanización Parquelagos con Piscina y Pista de Padel Comunitaria Este chalet adosado se encuentra en la exclusiva urbanización Parquelagos, un entorno natural privilegiado en la sierra de Madrid. Con 5 dormitorios y 3 baños completos, esta vivienda ofrece comodidad y amplitud para toda la familia. La urbanización destaca por sus excepcionales zonas comunes, donde podrás disfrutar de una amplia piscina comunitaria ideal para los días calurosos y una pista de pádel, perfecta para los amantes del deporte. Además, las zonas ajardinadas y los espacios verdes hacen de Parquelagos un entorno seguro y tranquilo para vivir. El chalet cuenta con un garaje privado y un jardín privado donde disfrutar de la tranquilidad del entorno, un patio trasero amplio y una terraza delantera con unas vistas maravillosas. La propiedad dispone de calefacción individual, aire acondicionado y ventanas de doble acristalamiento para asegurar el confort en cualquier época del año. Ubicado en una de las mejores zonas residenciales de la sierra, Parquelagos ofrece cercanía a todos los servicios esenciales, como colegios, supermercados y restaurantes, además de una excelente conexión con Madrid. Una oportunidad perfecta para vivir en un entorno exclusivo, rodeado de naturaleza y comodidades. ¡Visítalo hoy!  No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,,1978.0,True,True,False,True,[],False,False,559900.0,€,chalet,terracedHouse,"Parquelagos - Puente Nuevo, Galapagar",Chalet adosado en calle María Telo,Destacado,,True,True,,,
108891432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/e9/1c/1358099484.webp,LCM35686,45,5,2100000.0,flat,sale,150.0,True,2,3,calle de Cervantes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4162042,-3.6971835,False,https://www.idealista.com/inmueble/108891432/,"Un ático extraordinario para quienes buscan diseño, calidad y una ubicación privilegiada en pleno centro de Madrid. En el corazón cultural de Madrid, entre el Paseo del Prado y la Plaza de Santa Ana, se encuentra este exclusivo ático de autor en la emblemática calle Cervantes. Situado en una finca señorial de 1915 completamente rehabilitada, esta vivienda aúna el encanto histórico del barrio con una reforma de diseño contemporáneo a cargo del reconocido estudio Millieme Studio. Con 150 m² interiores y 25 m² de terraza privada orientada al sur, esta propiedad destaca por su luz natural, su amplitud y su atmósfera serena. El proyecto arquitectónico transforma el espacio en una vivienda sofisticada, funcional y absolutamente única. La distribución en forma de L ofrece una generosa zona social con salón-comedor, cocina integrada de diseño y aseo de cortesía. Grandes ventanales de suelo a techo y techos de tres metros de altura aportan luminosidad y una elegante sensación de amplitud. La terraza, concebida como una extensión del interior, funciona todo el año como salón exterior, comedor, solárium y zona de relax. La zona privada cuenta con dos dormitorios en suite, cada uno con baño propio y acabados de alta gama. La vivienda está equipada con suelos de madera en espiga, molduras retroiluminadas, radiadores inteligentes, climatización por conductos y ventanas restauradas, todo pensado al detalle para lograr un equilibrio perfecto entre estilo, confort y tecnología. Ubicada en una calle tranquila y residencial, a pasos de la Plaza de Neptuno, el Hotel Palace y los principales museos de la ciudad -Prado, Thyssen y Reina Sofía esta vivienda goza de una localización inmejorable. El entorno ofrece una combinación ideal de vida cultural, gastronomía, comercios de barrio y excelentes conexiones. La finca cuenta con ascensor renovado, escalera restaurada, servicio de conserjería y un trastero privado de gran capacidad.",False,good,False,True,14000.0,True,False,False,False,[],False,False,2100000.0,€,flat,,"Huertas-Cortes, Madrid",Piso en calle de Cervantes,Destacado,,,,,,
108720530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/35/8a/1353127761.webp,10008572,35,,469000.0,flat,sale,80.0,True,1,2,calle de Ercilla,Madrid,Madrid,Arganzuela,es,Acacias,40.3984083,-3.7012282,False,https://www.idealista.com/inmueble/108720530/,"EXCLUSIVA VIVIENDA DE DISEÑO EN ACACIAS LISTA PARA ENTRAR A VIVIR O RENTABILIZAR DESDE EL PRIMER DÍA VIVIENDA2 lanza en exclusiva, ubicada en el corazón de Madrid, en la prestigiosa zona de Acacias, esta espectacular vivienda ha sido reformada íntegramente con un diseño moderno, elegante y funcional, pensada para ofrecer el máximo confort y estilo. La vivienda cuenta con un dormitorio amplio y dos baños completos, lo que aporta una gran comodidad y versatilidad. Su cuidada distribución y la elección de materiales de primera calidad hacen de este espacio un lugar único, listo para entrar a vivir o para ser rentabilizado desde el primer día con una alta demanda de alquiler. La reforma se ha llevado a cabo sin escatimar en detalles, incorporando acabados de lujo, iluminación estratégica y una distribución que optimiza la amplitud y la luz natural. La cocina, integrada en el espacio, está totalmente equipada con electrodomésticos de alta gama, mientras que el salón, amplio y acogedor, ofrece un ambiente moderno y sofisticado. Su ubicación es inmejorable: situado junto a Santa María de la Cabeza, en una de las mejores zonas de Madrid Centro, este loft ofrece una conexión inigualable con el resto de la ciudad. A pocos minutos a pie se encuentran estaciones de metro, autobuses y cercanías, además de un fácil acceso a las principales vías de comunicación para moverse en coche con total comodidad. Esta vivienda es una oportunidad excepcional tanto para quienes buscan un hogar exclusivo en una ubicación privilegiada como para inversores que desean una propiedad con una alta rentabilidad garantizada desde el primer momento. No dejes pasar esta oportunidad única. Contáctanos hoy mismo para más información y agenda tu visita.",False,good,False,False,5863.0,True,False,False,False,[],False,False,469000.0,€,flat,,"Acacias, Madrid",Piso en calle de Ercilla,Destacado,,,,,,
108913632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/0d/22/1358767171.webp,,12,2,180000.0,flat,sale,37.0,True,1,1,La Alhóndiga,Madrid,Getafe,La Alhóndiga,es,,40.3024461,-3.7355254,False,https://www.idealista.com/inmueble/108913632/,"-� ¡Venta de Apartamento Céntrico! � � Ubicación inmejorable: A pasos de la Universidad � y a minutos del Metro �. Disfruta de la comodidad de vivir cerca de todo lo que necesitas. � Zonas verdes para relajarte y disfrutar del aire libre, perfectas para tu bienestar. � � Reformado: El apartamento ha sido renovado con materiales de calidad y diseño moderno para brindarte el máximo confort. � Garaje exterior incluido para tu comodidad. ☀️ Terraza privada para aprovechar al máximo los días soleados o para disfrutar con amigos y familia. � ¡No dejes pasar esta oportunidad! Contáctanos para más detalles y agenda tu cita para visitarlo. � ¡Llama ahora y asegura tu nuevo hogar!",False,good,False,False,4865.0,False,False,False,False,[],False,False,180000.0,€,flat,,"La Alhóndiga, Getafe",Piso,Destacado,,True,True,,,
107919352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/eb/3e/1319419609.webp,Tipo E Itamen,44,,1553000.0,chalet,sale,495.0,,5,5,Lazarejo s/n,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5288953,-3.9291365,True,https://www.idealista.com/obra-nueva/107919352/,"Fase I y II vendida 100% ¡Última Fase a la Venta! Oficina de Atención Comercial: puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Levitt Lazarejo. Un estilo de casa, un estilo de vida. Villas independientes de 4 y 5 dormitorios con espectaculares vistas y amplios jardines versátiles para disfrutar sin la necesidad de salir de casa. Diferentes zonas de disfrute para acoger tus actividades de exterior: descanso, terraza, comedor, cenador y piscina privada. En Lazarejo hemos creado para ti un producto de excelencia, con la reconocida calidad de las promociones Levitt. A la amplitud y el confort tradicional de nuestras construcciones, sumamos aquí un diseño absolutamente contemporáneo. Con 2 tipologías distintas para que puedas elegir la que más se adapte a tu estilo de vida. En un enclave de prestigio: en la Avenida Lazarejo, en Las Rozas, con fácil acceso por M-50, A6 y M-505 y donde la oferta comercial, educativa, de ocio, deportiva y sanitaria es una de las mejores del país. Aquí lo tendrás todo: seguridad, naturaleza, ágiles comunicaciones y un entorno con servicios exclusivos. Una comunidad privilegiada y sostenible, donde la naturaleza se respira increíblemente cerca de todo el pulso urbano.",False,newdevelopment,True,,3137.0,True,False,False,False,[],False,False,1553000.0,€,chalet,independantHouse,"El Cantizal, Las Rozas de Madrid",Casa independiente en Lazarejo s/n,Destacado,False,True,True,,,
106209090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/2a/fd/1319420530.webp,TIPO C Retama,44,,1360000.0,chalet,sale,415.0,,4,4,Lazarejo s/n,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5288953,-3.9291365,True,https://www.idealista.com/obra-nueva/106209090/,"Fase I y II vendida 100% ¡Última Fase a la Venta! Oficina de Atención Comercial: puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Levitt Lazarejo. Un estilo de casa, un estilo de vida. Villas independientes de 4 y 5 dormitorios con espectaculares vistas y amplios jardines versátiles para disfrutar sin la necesidad de salir de casa. Diferentes zonas de disfrute para acoger tus actividades de exterior: descanso, terraza, comedor, cenador y piscina privada. En Lazarejo hemos creado para ti un producto de excelencia, con la reconocida calidad de las promociones Levitt. A la amplitud y el confort tradicional de nuestras construcciones, sumamos aquí un diseño absolutamente contemporáneo. Con 2 tipologías distintas para que puedas elegir la que más se adapte a tu estilo de vida. En un enclave de prestigio: en la Avenida Lazarejo, en Las Rozas, con fácil acceso por M-50, A6 y M-505 y donde la oferta comercial, educativa, de ocio, deportiva y sanitaria es una de las mejores del país. Aquí lo tendrás todo: seguridad, naturaleza, ágiles comunicaciones y un entorno con servicios exclusivos. Una comunidad privilegiada y sostenible, donde la naturaleza se respira increíblemente cerca de todo el pulso urbano.",False,newdevelopment,True,,3277.0,True,False,False,False,[],False,False,1360000.0,€,chalet,independantHouse,"El Cantizal, Las Rozas de Madrid",Casa independiente en Lazarejo s/n,Destacado,False,True,True,,,
108908540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/35/dd/1358603128.webp,,35,,385000.0,chalet,sale,159.0,,3,3,Perlita,Madrid,Arganda,Perlita,es,,40.2935048,-3.4402355,False,https://www.idealista.com/inmueble/108908540/,"**Chalet Independiente en Venta - Ideal para Tu Familia** Descubre este impresionante chalet independiente que combina comodidad y estilo en cada rincón. Con una superficie construida de 159 m², en la planta baja este hogar cuenta con un acogedor vestíbulo que te da la bienvenida. Garaje para coche grande con puerta motorizada, 1 aseo, La cocina amueblada de concepto abierto es perfecta para los amantes de la gastronomía y una zona office que conecta con un encantador porche cerrado. El patio solado, ideal para disfrutar de momentos al aire libre, cuenta con barbacoa, perfecto para reuniones familiares o con amigos. En la primera planta, un amplio y luminoso salón se abre a un balcón que ofrece vistas despejadas. Las persianas motorizadas y el aire acondicionado garantizan el confort en cualquier época del año, cocina amueblada y equipada con electrodomésticos con zona de office con acceso a terraza, 1 baño completo. En la segunda planta, encontrarás dos dormitorios con armarios empotrados, además de un baño completo con bañera de hidromasaje y plato de ducha, ideal para relajarte después de un largo día. La tercera planta cuenta con una buhardilla que puede servir como espacio de trabajo o sala de juegos. Gastos de ibi 376,09e. Ventas de aluminio dobles, mosquiteras, calefacción individual de gas natural, aire acondicionado en todas las estancias incluida cocina, puertas de cristal que aportan mucha luz, suelos porcelanicos, en los dormitorios tarima, escaleras de mármol, pintura lisa, rejas.  Ubicado en una zona rodeada de todos los servicios necesarios, como autobuses urbanos, colegios y hospitales, este chalet ofrece fácil acceso a las principales vías como la A3 y R3. Este hogar está listo para convertirse en tu refugio personal. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa. No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,,2421.0,False,False,False,False,[],False,False,385000.0,€,chalet,independantHouse,"Perlita, Arganda",Casa independiente,Destacado,,True,True,,,
108188974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/a5/b1/1336539153.webp,,10,8,5500000.0,duplex,sale,387.0,True,4,3,"calle Castelló, 108",Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4355381,-3.6805475,True,https://www.idealista.com/obra-nueva/108188974/,"Ático dúplex situado en una promoción de viviendas únicas e irrepetibles en una localización exclusiva. 1.100 m2 de sorprendente jardín en la zona más tranquila del barrio Salamanca. Cuenta con aparcamiento de 90 plazas, trasteros, zonas comunes y piscina al aire libre. 108 Castelló es un edificio Passive House, un certificado que se otorga edificios altamente eficientes y sostenibles, con alto confort para los ocupantes. Ha sido diseñado cuidando cada pequeño detalle ofreciendo la mejor calidad del mercado. Con climatización por geotermia, ventanas de madera interior, llave digital, triple acristalamiento, gran aislamiento acústico entre otras calidades. Las viviendas cumplen el objetivo de ofrecer comodidad y confort mejorando la vida cotidiana con de manera sostenible. *Las imágenes son informativas no vinculantes.",False,newdevelopment,True,True,14212.0,True,False,False,False,[],False,False,5500000.0,€,flat,duplex,"Castellana, Madrid","Dúplex en calle Castelló, 108",Destacado,False,True,True,,,
107943580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/bc/5d/1329043257.webp,4617,21,bj,156500.0,flat,sale,72.0,True,2,1,calle de León XIII,Madrid,Coslada,Coslada Pueblo,es,,40.4231964,-3.566057,False,https://www.idealista.com/inmueble/107943580/,"OPORTUNIDAD DE INVERSIÓN - INMUEBLE ALQUILADO Renta actual: 795 €/mes - Fecha de fin de contrato: 05/2029 Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Piso a la venta en Coslada, ubicado en la planta baja de un edificio con ascensor. La vivienda dispone de una superficie de 72 m² construidos distribuidos en 2 habitaciones, salón-comedor, cocina, 1 baño y un patio interior. Localizado en el corazón de Coslada, en sus alrededores encontramos la Escuela Infantil Pegasito, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Coslada Central y la estación de tren Coslada. Con fácil acceso a M-45. Llámenos e infórmese de las condiciones especiales de venta.",False,renew,False,True,2174.0,True,False,False,False,[],False,False,156500.0,€,flat,,"Coslada Pueblo, Coslada",Piso en calle de León Xiii,Destacado,,,,,,
107398895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/38/39/1348498853.webp,PR99559203v,21,2,350000.0,flat,sale,53.0,False,1,1,Barrio Palos de la Frontera,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4048243,-3.6911104,False,https://www.idealista.com/inmueble/107398895/,"A tan solo unos pasos del Museo Reina Sofía, del Jardín Botánico y del Paseo del Prado, tu nuevo hogar en el corazón de Madrid te espera. En el exclusivo barrio de Delicias, en Madrid, se encuentra este coqueto piso. Con una ubicación privilegiada, este inmueble ofrece una experiencia de vida única en una de las zonas más deseables de la ciudad. El barrio de Delicias es conocido por su ambiente tranquilo y residencial, con amplias zonas verdes y parques cercanos, como el Parque de la Arganzuela, Matadero o Madrid Río. Además, cuenta con una gran variedad de servicios, comercios y supermercados (LIDL, DIA, MERCADONA). Restaurantes y tiendas de todo tipo. (Polideportivo Centro Dotacional Integrado Arganzuela).  Construido en el año 1975, este piso listo para ser reformado a tu gusto. Con una superficie construida de 55 metros cuadrados, que se distribuye de la siguiente manera: Al entrar en el inmueble verás un pequeño recibidor. A mano izquierda encontrarás el salón-comedor y el acceso al dormitorio y al baño completo. Actualmente, el baño es en suite, aunque debido al tamaño del mismo se podría tener acceso desde el salón-comedor también. Desde el recibidor, a mano derecha accederemos a la cocina y a la terraza. La finca cuenta con portero físico, dos ascensores y calefacción central. En cuanto a la ubicación, este piso se encuentra en una zona privilegiada con excelentes conexiones de transporte público y privado. Tanto Metro, como autobuses de la EMT, la estación de autobuses de Méndez Álvaro, la estación de tren de Atocha, la estación de cercanías y el acceso a la M-30. Además, cuenta con conexiones directas al Aeropuerto Madrid Barajas. Este inmueble ofrece una excelente calidad de vida y una buena rentabilidad.  Una gran inversión en la que la rentabilidad está más que asegurada dada la demanda de alquileres en el barrio.",False,good,False,True,6604.0,True,False,False,False,[],False,False,350000.0,€,flat,,"Palos de la Frontera, Madrid",Piso,Destacado,,,,365000.0,15000.0,4.0
108915275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/04/cf/1358817908.webp,RP2892025140501,1,bj,190000.0,flat,sale,50.0,False,1,1,calle de Cocheros,Madrid,Madrid,Usera,es,Pradolongo,40.3854407,-3.708944,False,https://www.idealista.com/inmueble/108915275/,"REDPISO PLAZA ELIPTICA VENDE espectacular piso de 50 m² con un dormitorio (antes dos), salón-comedor, cocina equipada y baño moderno con plato de ducha. COMPLETAMENTE REFORMADO. Calidades de primera; paredes lisas, suelos de tarima, ventanas climalit y puertas de madera blanca. El inmueble cuenta con patio de luces, proporcionando luminosidad natural a las estancias interiores. Ideal para parejas, persona soltera o como inversión. Este espacio moderno y funcional ha sido diseñado para aprovechar cada rincón, ofreciendo confort y estilo. Muy buena comunicación, a 8 min del Metro Plaza Elíptica y 7 min del Metro Usera, líneas de autobús (47,6, 60,81). Rápido y fácil acceso a A-42, M-30 y M-40. La zona dispone de colegios, centro de salud y diferentes comercios como: oficinas bancarias, supermercados, farmacias, guarderías, peluquerías y cafeterías. Comunícate con nosotros y solicita una visita. - Posibilidad de financiación con nuestro departamento Financiero DCREDIT. REDPISO, TU HOGAR NUESTRO COMPROMISO.",False,good,False,False,3800.0,False,False,False,False,[],False,False,190000.0,€,flat,,"Pradolongo, Madrid",Piso en calle de Cocheros,Destacado,,,,,,
108859530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e9/3b/1357321491.webp,LOFTER,32,bj,525000.0,duplex,sale,97.0,True,2,2,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.4013571,-3.6994198,False,https://www.idealista.com/inmueble/108859530/,"Presentamos esta propiedad única: un espectacular loft dúplex de 98 m² completamente reformado, ubicado en el barrio de Acacias, una de las zonas más auténticas y bien comunicadas del centro de Madrid. Este loft ha sido diseñado con un estilo moderno y funcional, pensando tanto en quien busca una vivienda confortable y lista para entrar, como en inversores que desean una propiedad con alta rentabilidad potencial por alquiler. Distribución en dos plantas: Planta baja: salón, comedor con cocina abierta totalmente equipada, zona de lavandería independiente, un baño completo y una habitación adicional perfecta como despacho o dormitorio auxiliar. Planta alta: dormitorio principal con cama king size, vestidor, baño completo y zona de trabajo. Características destacadas: - Reforma integral con materiales de alta calidad - Amueblado con gusto, mobiliario a estrenar - Climatización frío/calor en ambas plantas - Ventanas nuevas con persianas y estores eléctricos - Aislamiento térmico y acústico - Entrada independiente desde la calle, no esta al ras del suelo, sino que esta a un metro de altura sobre el suelo, con entrada independiente, con puerta con rejas, con toda la seguridad.  - Sistema de alarma y puerta acorazada - Conexión wifi ya instalada Ubicación inmejorable: Situado a tan solo 8 minutos de la estación de Atocha, y a pocos pasos del metro Acacias y Embajadores. Con fácil acceso a Madrid Río, La Latina, zonas culturales, restaurantes, tiendas y todos los servicios. Una propiedad perfecta para quien desea disfrutar del estilo de vida madrileño o generar ingresos con alquiler de media o larga estancia. Contáctenos para más información o para concertar una visita virtual o presencial.",False,good,False,False,5412.0,True,False,False,False,[],False,False,525000.0,€,flat,duplex,"Acacias, Madrid",Dúplex,Destacado,,,,,,
108683263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/23/11/1352032252.webp,,32,,695000.0,chalet,sale,200.0,,4,3,calle de la Morcuera,Madrid,Tres Cantos,Soto de Viñuelas,es,,40.6098981,-3.6878561,False,https://www.idealista.com/inmueble/108683263/,"""GRUPO HOGARES"" vende en exclusiva este magnífico chalet adosado, ubicado en la exclusiva urbanización de Soto de Viñuelas en Tres Cantos. La vivienda, se distribuye en cuatro plantas: Planta principal: - Amplia cocina independiente  - Aseo de cortesía. - Salón de gran tamaño, con salida directa a un fantástico patio que da acceso a la piscina de la comunidad. Planta Primera: - Dos habitaciones de generosas dimensiones con armarios empotrados, una de ellas resultado de la unión de dos habitaciones, lo que ofrece un espacio aún más amplio. - Baño completo. Buhardilla - Amplia buhardilla con buenas vistas y luz natural, que además cuenta con un baño propio, ideal como habitación, despacho, o zona de juegos.  Planta sótano: - Zona de Trastero - Garaje con capacidad para dos coches. La urbanización cuenta con una piscina comunitaria, y una gran zona ajardinada. Este chalet se caracteriza por su distribución lógica y equilibrada, con formas geométricas sobrias que facilitan su amueblado. La luminosidad es una de sus principales virtudes, ya que no existen obstáculos arquitectónicos que afecten la entrada de luz natural.  La ubicación es inmejorable, en una de las zonas más exclusivas del norte de Madrid, con rápido y fácil acceso a Tres Cantos, y a la carretera M-607. Además, nuestro departamento financiero, “FinanHogar”, ofrece la posibilidad de obtener hasta el 100% de financiación. No dude en solicitar un estudio financiero sin compromiso. ¡No pierda la oportunidad de visitar esta exclusiva vivienda!",True,good,False,,3475.0,True,True,False,False,[],False,False,695000.0,€,chalet,terracedHouse,"Soto de Viñuelas, Tres Cantos",Chalet adosado en calle de la Morcuera,Destacado,,True,True,,,
108361471,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/ae/9d/1343342608.webp,e639d2ca-57bf-4d51-b6b9-6f4b6738c1e3,33,bj,668000.0,flat,sale,181.0,True,3,2,calle de Santiago,Madrid,Madrid,Centro,es,Palacio,40.4179978,-3.7111866,False,https://www.idealista.com/inmueble/108361471/,"Espectacular loft dúplex completamente reformado en 2022 con acabados de alta gama, que combina a la perfección estilo y funcionalidad: dos baños completos con grifería de diseño, cocina abierta con muebles a medida, y un ambiente diáfano que permite la opción de construir una entreplanta para configurar un espacio adicional a tu gusto.  Actualmente dispone de una habitación en la planta baja y otra en la planta sótano. Adicionalmente, cuenta con un trastero independiente situado en la planta sótano.  Dispone de licencia de local comercial y ha superado todos los requisitos técnicos para el cambio de uso a vivienda; únicamente queda formalizar el trámite ante el Ayuntamiento.   Este espacio versátil y luminoso, se ubica en el prestigioso barrio de Palacio, un entorno histórico junto a la Plaza de Oriente y el Teatro Real donde se respira tradición y vanguardia. Calles adoquinadas, palacios centenarios y plazas con encanto conviven con boutiques de autor, restaurantes de referencia y museos emblemáticos como el Palacio Real o el Museo Thyssen. Con fácil acceso a las líneas de metro Ópera y Sol y a múltiples conexiones de autobús, vivir en Palacio es disfrutar de la mejor oferta cultural, gastronómica y de ocio de Madrid a un paso de casa.  Ideal para inversores, creativos y profesionales que buscan un hogar con carácter o un espacio singular para desarrollar su proyecto en pleno corazón de la ciudad. ¡Ven a descubrir tu nuevo loft y déjate inspirar por el espíritu único de Palacio!",True,good,False,False,3691.0,False,True,False,False,[],False,False,668000.0,€,flat,,"Palacio, Madrid",Piso en calle de Santiago,Destacado,,,,685000.0,17000.0,2.0
108265745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/cc/fe/1338979421.webp,AA00AA184261,30,3,495000.0,duplex,sale,130.0,True,2,2,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3885682,-3.7323435,False,https://www.idealista.com/inmueble/108265745/,"¡EXCLUSIVO ÁTICO A ESTRENAR CON TERRAZA DE 30M², GARAJE Y TRASTERO! Gilmar te ofrece este espectacular ático de 130 m² construidos, diseñado para ofrecer el máximo confort y eficiencia energética (calificación A). Ubicado en una finca de obra nueva con piscina comunitaria y zonas ajardinadas, esta vivienda destaca por sus excelentes calidades y un diseño moderno que combina lujo y sostenibilidad. - Distribución perfecta: 2 dormitorios, 2 baños, un amplio salón-comedor y una impresionante terraza de 30 m² para disfrutar del aire libre. - Máximo confort y ahorro energético: Sistema de aerotermia con suelo radiante y refrescante, garantizando temperatura ideal con el mínimo consumo. - Materiales de primera calidad: Carpintería exterior de altas prestaciones y fachada cerámica ventilada con aislamiento térmico para un mayor bienestar. - Plaza de garaje y trastero incluidos, aportando comodidad y espacio extra. Un hogar exclusivo donde el diseño, la eficiencia y el confort se unen en una ubicación privilegiada. - ¡Llámanos y ven a visitarlo!",False,good,False,True,3808.0,True,False,False,False,[],False,False,495000.0,€,flat,duplex,"San Isidro, Madrid",Dúplex,Destacado,,True,True,,,
108312569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/99/26/1340383564.webp,4641,36,,309000.0,chalet,sale,240.0,,3,1,avenida de los Cierros,Madrid,El Escorial,Las Zorreras - Monte Encinar,es,,40.6200898,-4.0386926,False,https://www.idealista.com/inmueble/108312569/,"OPORTUNIDAD DE INVERSIÓN - INMUEBLE OKUPADO! Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Chalet independiente de 240m2 distribuidos en dos plantas. La vivienda dispone de 3 dormitorios, 1 baño, salón, cocina y garaje. Ubicado en parcela de 936m2 Llámenos para informarse de las condiciones especiales de venta.",False,renew,False,,1288.0,True,False,False,False,[],False,False,309000.0,€,chalet,independantHouse,"Las Zorreras - Monte Encinar, El Escorial",Casa independiente en avenida de los Cierros,Destacado,,,,,,
108791988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/bc/95/1358393844.webp,RP502025140136,24,2,365000.0,flat,sale,97.0,True,3,2,calle de Fuentespina,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3797248,-3.6067494,False,https://www.idealista.com/inmueble/108791988/,"Se vende estupenda vivienda con piscina, pista deportiva y amplios jardines, ideales para disfrutar en familia y en cualquier época del año. El piso cuenta con una superficie bien distribuida y se compone de tres dormitorios con armarios empotrados, dos baños completos (uno con plato de ducha y otro con bañera), una cocina funcional, y un amplio salón-comedor con salida a una agradable terraza desde la cual se pueden apreciar unas vistas inmejorables. La vivienda destaca por su luminosidad, buen estado de conservación y su entorno tranquilo, sin renunciar a la cercanía de todos los servicios: supermercados, centros educativos, zonas verdes y comercios de proximidad. Perfectamente comunicado, se encuentra frente a las paradas de autobús 145, 63 y 58, a solo 5 minutos caminando de la estación de Renfe de Santa Eugenia, y muy próximo a la estación de Metro La Gavia. Una excelente oportunidad para vivir en un entorno cómodo, bien conectado y con todas las comodidades. ¡No pierda la ocasión de visitarlo!",False,good,False,True,3763.0,False,False,False,False,[],False,False,365000.0,€,flat,,"Santa Eugenia, Madrid",Piso en calle de Fuentespina,Destacado,,,,,,
