propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108701772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/08/13/1352574628.webp,C6-04434-0001,1,140900.0,flat,sale,78.0,3,1,calle de Salvador Dalí,Madrid,Mejorada del Campo,es,40.3941657,-3.482902,False,https://www.idealista.com/inmueble/108701772/,"Piso de 79 m² ubicado en Mejorada del Campo, Madrid. Se trata de un piso de 79 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. La vivienda se encuentra en una zona residencial consolidada, en el núcleo urbano de Mejorada del Campo, concretamente en la calle Salvador Dalí, una vía tranquila y bien comunicada. El edificio presenta una estructura tradicional, con fachadas de ladrillo visto y zonas comunes cuidadas, lo que garantiza un entorno agradable y seguro para toda la familia. La ubicación del piso ofrece excelentes accesos tanto en vehículo privado como en transporte público. Desde la vivienda se accede fácilmente a la M-203, que conecta rápidamente con la M-50 y la A-2, facilitando la movilidad hacia Madrid capital y otras localidades del Corredor del Henares. En cuanto a transporte público, Mejorada del Campo cuenta con varias líneas de autobús interurbano (líneas 2 87 y 288) que enlazan con Madrid (Avenida de América y Ciudad Lineal) y municipios cercanos como San Fernando de Henares, Coslada y Velilla de San Antonio. La estación de tren más próxima es la de San Fernando de Henares (Cercanías C-2 y C-7), a unos 10 minutos en coche, lo que amplía las opciones de movilidad. En el entorno inmediato se encuentran todos los servicios necesarios para el día a día: supermercados (Mercadona, Día, Ahorramás), restaurantes, farmacias, instalaciones deportivas municipales, centros educativos (CEIP Miguel Delibes, IES Los Olivos), oficinas bancarias y otros comercios de proximidad. Además, el municipio dispone de un centro de salud (Centro de Salud Mejorada del Campo) y está próximo al Hospital del Henares, situado en Coslada, a menos de 15 minutos en coche. Para el ocio y el esparcimiento, destacan el Parque Justo Gallego y el entorno natural del Parque Regional del Sureste, ideal para actividades al aire libre. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,1806.0,False,False,False,False,[],False,False,140900.0,€,flat,Mejorada del Campo,Piso en calle de Salvador Dalí,,,,,,,
107421893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/c3/64/1320924405.webp,,11,159000.0,flat,sale,36.0,1,1,calle Vicente Martín Arias,Madrid,Madrid,es,40.3953763,-3.710793,False,https://www.idealista.com/inmueble/107421893/,"Ponemos a la venta en exclusiva una vivienda magníficamente situada en el entorno de la plaza de Marqués de Vadillo. En la calle Vicente Martín Arias encontramos este bajo semisótano de una habitación, salón, cocina y baño. El piso dispone de techos muy altos, con una gran sensación de espacio, necesario en una vivienda de poco tamaño. Igualmente, tiene un armario empotrado y dos maleteros en altura.  Tiene también ventanas en todas las estancias, incluido el baño.  La vivienda está para actualizar, y con posibilidad de tirar tabiques y cambiar su configuración. La vivienda está actualmente alquilada. El contrato finaliza, de forma improrrogable en marzo de 2026. Se puede visitar sin problema y plantear oferta.  Contáctenos para visitar el piso o recibir más información.",False,renew,False,False,4417.0,False,False,False,False,[],False,False,159000.0,€,flat,"Comillas, Madrid",Piso en calle Vicente Martín Arias,ss,False,Carabanchel,Comillas,,,
108823383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/64/87/1356169104.webp,CT-00179-0001,1,89700.0,flat,sale,55.0,2,1,calle de las Moreras,Madrid,Aranjuez,es,40.0372158,-3.5933745,False,https://www.idealista.com/inmueble/108823383/,"Vivienda situada en la Calle Moreras, en la localidad de Aranjuez, en la provincia de Madrid. La vivienda tiene una superficie construida de 55.56 m2 y está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor, dormitorios siendo una de ellas habitación doble, y cuarto de baño completo. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia.",False,good,False,False,1631.0,False,False,False,False,[],False,False,89700.0,€,flat,"Foso-Moreras, Aranjuez",Piso en calle de las Moreras,,,Foso-Moreras,,,,
108701767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/ec/bc/1352574554.webp,C6-07583-0001,1,170000.0,flat,sale,83.0,1,1,calle Santa Mónica,Madrid,Alcalá de Henares,es,40.4848384,-3.3534502,False,https://www.idealista.com/inmueble/108701767/,"Piso de 83 m² ubicado en Alcalá de Henares, Madrid.Se trata de un piso de 83 m² distribuidos en varias estancias, ofreciendo un espacio funcional y cómodo para la vida diaria. La vivienda se encuentra en el núcleo urbano de Alcalá de Henares, concretamente en la calle Santa Mónica, una zona residencial consolidada que destaca por su ambiente tranquilo y su proximidad a todos los servicios necesarios.El edificio presenta una estructura sólida y cuidada, con zonas comunes bien mantenidas y acceso directo desde la calle, lo que facilita la entrada y salida de los residentes. El entorno inmediato cuenta con amplias aceras y espacios verdes cercanos, lo que aporta un valor añadido a la calidad de vida de sus habitantes.En cuanto a las comunicaciones, la ubicación es excelente: la vivienda está próxima a la Avenida de la Alcarria y la Vía Complutense, dos de las principales arterias de la ciudad que permiten un acceso rápido tanto al centro histórico como a las salidas hacia la A-2, facilitando la conexión con Madrid y otras localidades del Corredor del Henares. Además, la zona dispone de varias líneas de autobús urbano e interurbano (como las líneas 1, 2, 3 y 227), y la estación de tren de Alcalá de Henares se encuentra a menos de 15 minutos a pie, ofreciendo conexiones directas con Madrid y Guadalajara mediante Cercanías Renfe.En el entorno inmediato se pueden encontrar supermercados, restaurantes, centros educativos como el Colegio Santa María de la Providencia, instalaciones deportivas, oficinas bancarias y una variada oferta comercial. A poca distancia se localizan el Hospital Universitario Príncipe de Asturias y el Centro de Salud Luis Vives, lo que garantiza una atención sanitaria de calidad. Además, la ciudad de Alcalá de Henares es Patrimonio de la Humanidad y cuenta con puntos de interés como la Universidad de Alcalá, el casco histórico y el Parque O´Donnell, ideales para disfrutar del ocio y la cultura.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2048.0,False,False,False,False,[],False,False,170000.0,€,flat,"Juan de Austria, Alcalá de Henares",Piso en calle Santa Mónica,,,Juan de Austria,,,,
105948658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/9e/d8/1267883504.webp,20.254,15,260000.0,flat,sale,96.0,3,2,calle Federico García Lorca,Madrid,Velilla de San Antonio,es,40.3687254,-3.4871369,False,https://www.idealista.com/inmueble/105948658/,"Industrial ESCOBAR pone a su disposición: Vivienda en Venta en el centro de la localidad de Velilla de San Antonio, de 3 dormitorios, 2 baños, y espectacular salón, con cocina independiente, trastero, en el centro de la localidad, con todos los servicios al alcance de la mano (guarderías, colegios, institutos, ambulatorio, hospital, farmacias, supermercados, ciudad deportiva, autobuses interurbanos. ) Cuenta con: 96 m2 construidos Una excelente oportunidad, no la dejes escapar. Certificación Energética: ""en trámite"".",False,good,False,False,2708.0,False,False,False,False,[],False,False,260000.0,€,flat,Velilla de San Antonio,Piso en calle Federico García Lorca,1,True,,,,,
108335060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/96/a3/1341050403.webp,,3,1550000.0,flat,sale,87.0,2,2,calle Alcalá s/n,Madrid,Madrid,es,40.4202097,-3.6878564,True,https://www.idealista.com/inmueble/108335060/,"AIRONOVA Group presenta piso en reforma, en la emblemática Calle Alcalá de Madrid, una oportunidad ideal para quienes desean personalizar su hogar o invertir en una zona de alta demanda. La vivienda, ubicada en una finca con ascensor, ofrece una distribución versátil, además de una excelente iluminación natural gracias a su orientación. Situada en una de las arterias principales de la ciudad, cuenta con una ubicación privilegiada y excelente conexión con transporte público y servicios cercanos.",False,renew,False,True,17816.0,False,False,False,False,[],False,False,1550000.0,€,flat,"Recoletos, Madrid",Piso en calle Alcalá s/n,4,True,Barrio de Salamanca,Recoletos,,,
108494247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/15/1c/1346576115.webp,,8,215000.0,flat,sale,63.0,2,1,calle de la Encomienda de Palacios,Madrid,Madrid,es,40.3978632,-3.6341184,False,https://www.idealista.com/inmueble/108494247/,"'Agencia inmobiliaria de MADRID - zona MORATALAZ- PAVONES Oficina Tecnocasa vende: ¡Oportunidad única en la Calle Encomienda de Palacios! Este encantador piso de 63 m² te ofrece un espacio acogedor y funcional en una ubicación inmejorable. Situado en la 2ºplanta, sin ascensor, cuenta con un salón luminoso, cocina, dos dormitorios bien distribuidos y un baño completo.   Las ventanas de aluminio blanco mientras que el resto de la vivienda esta para actualizar. La calefacción de gas natural. Cuenta con puerta blindada. Aire acondicionado. La ubicación es excepcional, con el Metro Pavones a pocos pasos y excelentes conexiones por autobús y acceso directo a la M-40, M-30, A3 y M-23. Disfruta de la cercanía a supermercados, bancos, colegios y más, en un distrito con abundantes zonas verdes. ¡No dejes pasar esta oportunidad de vivir cerca del centro de Madrid en un entorno lleno de comodidades! Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorrección. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,good,False,False,3413.0,False,False,False,False,[],False,False,215000.0,€,flat,"Pavones, Madrid",Piso en calle de la Encomienda de Palacios,2,True,Moratalaz,Pavones,,,
103799827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/39/52/1258801416.webp,Larga,19,130000.0,chalet,sale,184.0,5,2,Cenicientos,Madrid,Cenicientos,es,40.264252,-4.470579,False,https://www.idealista.com/inmueble/103799827/,"Impresionante casa de pueblo en el centro de Cenicientos.    Se distribuye en 3 plantas de 92 metros.    En la planta baja a pie de calle al entrar nos encontramos con un gran distribuidor que se podría utilizar como comedor y que da paso a un pasillo del que sale un baño completo, gran cocina, salón independiente con chimenea y patio de 30 metros.    La primera planta que se accede desde el patio o desde el distribuidor de entrada tiene 1 cuarto de baño completo y 4 amplios dormitorios, 2 de ellos con balcones a la calle principal y los otros 2 con vistas a la montaña 1 de ellos con salida a la terraza que da acceso al patio.    La segunda planta es abuhardillada y está diáfana.    Vivienda ideal para inversores que quieran montar una casa rural, situada en el centro del pueblo y en una localidad con multitud de rutas para los amantes del senderismo.",False,good,False,,707.0,False,False,False,False,[],False,False,130000.0,€,chalet,Cenicientos,Chalet adosado,,,,,,,terracedHouse
108170192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/f8/66/1335959812.webp,,8,154500.0,flat,sale,65.0,3,1,calle de Andrea Jordán,Madrid,Madrid,es,40.3531918,-3.6848916,False,https://www.idealista.com/inmueble/108170192/,"¡Descubre esta increíble oportunidad de inversión en el corazón de Villaverde!  Este piso de 65 m² se encuentra en la Calle Andrea Jordán, una ubicación estratégica que combina comodidad y accesibilidad. Con tres luminosos dormitorios, un acogedor salón, una cocina funcional y un baño completo, este inmueble es perfecto tanto para vivir como para alquilar. Actualmente arrendado, cuenta con un seguro de impago de alquiler, lo que garantiza una inversión segura y rentable. El piso destaca por sus acabados de calidad, con ventanas de aluminio, pintura gotelex y suelos de gres que aportan un toque moderno y práctico. Además, su orientación sur permite disfrutar de abundante luz natural durante todo el día. La segunda planta con ascensor facilita el acceso y mejora la experiencia de vida. La ubicación es inmejorable: a pocos pasos encontrarás supermercados como ECOfAMILIA, LIDL y MERCADONA, así como colegios prestigiosos que aseguran una educación de calidad para los más pequeños. El transporte público está a menos de un minuto, con autobuses y la estación de Renfe de Villaverde Bajo a un paso, y el Metro de Línea 3 a solo cinco minutos. No dejes pasar esta oportunidad única de adquirir un piso que combina confort, rentabilidad y una excelente ubicación.  ¡Contáctanos para más información! En este precio no se incluye honorarios de agencia, ni el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,renew,False,False,2377.0,False,False,False,False,[],False,False,154500.0,€,flat,"Los Rosales, Madrid",Piso en calle de Andrea Jordán,2,True,Villaverde,Los Rosales,,,
105106852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/22/a6/1241890055.webp,COS-DE-01-0050_ID-1109,4,164500.0,flat,sale,98.0,1,1,calle de la Huerta,Madrid,San Fernando de Henares,es,40.4239085,-3.5309893,False,https://www.idealista.com/inmueble/105106852/,"El inmueble de este anuncio no es propiedad del publicante, sino que garantiza un crédito hipotecario el cual se está ejecutando judicialmente por dicho publicante. Por tanto, lo que se vendería es el derecho a ser titular del crédito, y seguir el proceso ya iniciado o adjudicarse el inmueble luego de celebrarse la cesión de remate al final del procedimiento. Será de cuenta del comprador los trámites que conlleve la obtención de la posesión del inmueble. ""No dude en contactarnos para conseguir un inmueble por debajo de su precio de mercado”.",False,good,False,False,1679.0,False,False,False,False,[],False,False,164500.0,€,flat,"Centro, San Fernando de Henares",Piso en calle de la Huerta,bj,True,Centro,,,,
108829121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/db/50/1356343366.webp,PR0578,10,1050000.0,flat,sale,160.0,4,2,Barrio Nueva España,Madrid,Madrid,es,40.4660072,-3.6699299,False,https://www.idealista.com/inmueble/108829121/,"GRUPO HABITAZONE VENDE EXCLUSIVA PROPIEDAD EN CALLE PRIETO UREÑA - CHAMARTIN  Le presentamos una magnífica vivienda de 160 m² situada en una sexta planta exterior de una de las mejores fincas de Prieto Ureña, una zona residencial consolidada, tranquila y bien comunicada, ideal tanto para familias como para quien busca confort sin renunciar a servicios de primer nivel.  Distribución y características: La vivienda destaca por su excelente distribución, luminosidad y amplitud en todos sus espacios. Grandes ventanales y una altura privilegiada garantizan luz natural durante todo el día y vistas despejadas. -Superficie construida: 160 m² -6ª planta con ascensor -Piscina comunitaria, ideal para disfrutar en verano -Garaje de acceso directo incluido en el precio -Trastero privado, perfecto para almacenamiento adicional -Servicio de portero físico -Finca representativa y cuidada  Datos económicos: -Precio de venta: 1.050. 000  -Gastos de comunidad: 370 /mes (incluye portero, piscina y mantenimiento) -IBI anual: 1.063   Lo que hace única a esta propiedad: Con más de dos décadas en el mercado, le aseguro que esta vivienda reúne tres factores difíciles de encontrar en una sola propiedad: ubicación estratégica, comodidades exclusivas y un precio competitivo en relación a su tamaño y características. Una oportunidad para vivir con calidad, invertir con inteligencia o reformar a medida en una zona con alta demanda y estabilidad de valor. Calle Clara del Rey 28, Madrid Horario de atención: Lunes a viernes: 10:00 14:00 y 16:30 20:00 Sábados por la tarde y domingos: con cita previa.",False,good,False,True,6563.0,False,False,False,False,[],False,False,1050000.0,€,flat,"Nueva España, Madrid",Piso,6,True,Chamartín,Nueva España,True,True,
108670789,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/68/f4/1351703035.webp,0034445994,1,149100.0,flat,sale,80.0,3,1,Barrio Entrevías,Madrid,Madrid,es,40.3680321,-3.6663922,False,https://www.idealista.com/inmueble/108670789/,"Piso con 3 habitaciones en Madrid capital, en la calle LOS BARROS.",False,good,False,,1864.0,False,False,False,False,[],False,False,149100.0,€,flat,"Entrevías, Madrid",Piso,,,Puente de Vallecas,Entrevías,,,
108502985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/01/a9/1346823842.webp,,13,97260.0,flat,sale,60.0,3,1,calle de Godella,Madrid,Madrid,es,40.3433501,-3.6875098,False,https://www.idealista.com/inmueble/108502985/,"Agencia inmobiliaria de MADRID zona SAN CRISTOBAL DE LOS ANGELES - COLONIA MARCONI, oficina TECNOCASA vende. Vivienda compuesta de entrada, salón amplio y luminoso, cocina amueblada, baño completo, tres dormitorios amplios, ubicado a pocos pasos de la estación del metro, bien comunicado a través de Metro línea 3, parada San Cristóbal, cercanías RENFE línea C-3, estación San Cristóbal de los Ángeles', autobuses líneas 59, 79, Nocturno N-13, además el barrio cuenta con todos los servicios tanto de bancos, varios supermercados, institutos, colegios, guarderías, parques, ambulatorio San Cristóbal, polideportivo, pistas de frontón, el barrio esta muy cerca de la M40, M45, A4, fácil acceso por Avenida de Andalucía..",False,good,False,False,1621.0,False,False,False,False,[],False,False,97260.0,€,flat,"San Cristóbal, Madrid",Piso en calle de Godella,1,True,Villaverde,San Cristóbal,,,
108847033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/b1/c2/1356854167.webp,DJ1232S,4,144990.0,flat,sale,54.0,1,1,Barrio Numancia,Madrid,Madrid,es,40.4021663,-3.6614193,False,https://www.idealista.com/inmueble/108847033/,"¡oportunidad solo para inversores, venta con POSESION. Condiciones especiales de compra: En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación. 1º. - no permite hipoteca sobre el inmueble, los bancos no financian estas operaciones. 2º. -en caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la protección de datos y su tratamiento. 3. No se escucharan ofertas por debajo del precio. 4. Se visitara siempre interiormente por parte del cliente 5. Siempre se visitara la propiedad por parte del cliente, SIEMPRE. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Contáctenos para más información.",False,good,False,False,2685.0,False,False,False,False,[],False,False,144990.0,€,flat,"Numancia, Madrid",Piso,2,True,Puente de Vallecas,Numancia,,,
108767550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/fd/97/1354562872.webp,,1,1480000.0,flat,sale,99.0,2,2,calle de Núñez de Balboa,Madrid,Madrid,es,40.4288269,-3.6813063,False,https://www.idealista.com/inmueble/108767550/,"En el corazón del codiciado barrio de Salamanca, AIRONOVA Group ofrece a la venta un elegante piso situado en la prestigiosa calle Núñez de Balboa. Esta luminosa y acogedora vivienda, ubicada en una finca clásica y completamente lista para entrar a vivir, dispone de dos amplios dormitorios, dos baños modernos y funcionales, y cuatro encantadores balcones que llenan el espacio de luz natural y permiten disfrutar del ambiente vibrante de la zona. Una oportunidad única para quienes buscan confort, estilo y una ubicación inmejorable en una de las calles más emblemáticas de Madrid.",False,good,False,True,14949.0,False,False,False,False,[],False,False,1480000.0,€,flat,"Castellana, Madrid",Piso en calle de Núñez de Balboa,2,True,Barrio de Salamanca,Castellana,,,
108528583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/df/9b/1347582554.webp,MARIA ZURITA,19,165000.0,flat,sale,60.0,2,1,CL MARIA ZURITA,Madrid,Madrid,es,40.3673622,-3.7581964,False,https://www.idealista.com/inmueble/108528583/,"RJ ESTUDIO INMOBILIARIO Vende piso para ENTRAR A VIVIR, con dos dormitorios amplios, baño completo, salón amplio con salida terraza, cocina amueblada con salida a terraza, calefacción G/n. todo exterior, muy luminoso, ASCENSOR EN PROYECTO, supermercado, colegios, autobuses y Metro PESTEA al lado. Actualmente ALQUILADO LOS HONORARIOS DE LA AGENCIA NO ESTA INCLUIDOS. MEJOR VER.",False,good,False,False,2750.0,False,False,False,False,[],False,False,165000.0,€,flat,"Buena Vista, Madrid",Piso en Cl Maria Zurita,4,True,Carabanchel,Buena Vista,,,
108871768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/e3/05/1357564185.webp,DJ1238S,4,217900.0,flat,sale,92.0,3,1,Barrio Villaverde Alto,Madrid,Madrid,es,40.3438321,-3.7079085,False,https://www.idealista.com/inmueble/108871768/,"¡oportunidad solo para inversores, venta con POSESION. Condiciones especiales de compra: En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación. 1º. - no permite hipoteca sobre el inmueble, los bancos no financian estas operaciones. 2º. -en caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la protección de datos y su tratamiento. 3. No se escucharan ofertas por debajo del precio. 4. Siempre se visitara la propiedad por parte del cliente, SIEMPRE. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Contáctenos para más información.",False,good,False,False,2368.0,False,False,False,False,[],False,False,217900.0,€,flat,"Villaverde Alto, Madrid",Piso,4,True,Villaverde,Villaverde Alto,,,
108843272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/89/91/1356742732.webp,,1,130000.0,flat,sale,71.0,3,1,calle de Pedro Rubin de Celis,Madrid,Pinto,es,40.2456881,-3.6975627,False,https://www.idealista.com/inmueble/108843272/,"¡Gran oportunidad de inversión en el corazón de la ciudad! Este piso de 71 m² construidos es ideal para quienes buscan rentabilidad inmediata. Actualmente cuenta con un inquilino que genera una renta mensual de 400 €, con un contrato de alquiler hasta finales de 2026.  A tener en cuenta, el inquilino no permite hacer vivitas. El inmueble, ubicado en la primera planta, ofrece 3 dormitorios y 1 baño, perfectos para familias o grupos de compañeros. Aunque requiere reformas, su potencial es innegable. No dejes pasar esta oportunidad y contáctanos para más información. ¡Tu próximo proyecto te está esperando!",False,renew,False,False,1831.0,False,False,False,False,[],False,False,130000.0,€,flat,"Centro - Ayuntamiento, Pinto",Piso en calle de Pedro Rubin de Celis,1,False,Centro - Ayuntamiento,,,,
106153093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/5e/1356135339.webp,C1-05412-0001,1,130900.0,flat,sale,54.0,3,1,paseo Perales,Madrid,Madrid,es,40.4037488,-3.7423085,False,https://www.idealista.com/inmueble/106153093/,"Piso de segunda mano en la ciudad de Madrid. La vivienda se encuentra en la tercera planta de un edificio construido en el año 1958. Tiene una superficie de 54 m² y se compone de salón-comedor, cocina, 3 dormitorios y 1 baño. Se localiza en el barrio La Latina, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. Dispone de varias bocas de metro cercanas. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2424.0,False,False,False,False,[],False,False,130900.0,€,flat,"Puerta del Ángel, Madrid",Piso en paseo Perales,,,Latina,Puerta del Ángel,,,
108701771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/29/ca/1352574614.webp,C6-03726-0001,1,184000.0,flat,sale,83.0,3,1,calle Química,Madrid,Torrejón de Ardoz,es,40.4559533,-3.4678553,False,https://www.idealista.com/inmueble/108701771/,"Piso de 83 m² ubicado en Torrejón de Ardoz, Madrid. Se trata de un piso de 83 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. El piso se sitúa en una zona residencial consolidada de Torrejón de Ardoz, con rápido acceso a vías principales como A-2 y la M-50, lo que facilita la conexión tanto con el centro de la localidad como con otras áreas de Madrid. La ubicación ofrece excelentes comunicaciones mediante transporte público, contando con varias líneas de autobús urbano e interurbano, así como la proximidad a la estación de tren de Cercanías Torrejón de Ardoz, que conecta rápidamente con Madrid y otras localidades del corredor del Henares. En el entorno inmediato se encuentran servicios esenciales como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias y una amplia variedad de comercios. Entre los puntos de interés cercanos destacan el Parque Europa, uno de los espacios verdes más emblemáticos de la localidad, el Hospital Universitario de Torrejón y el Centro Comercial Parque Corredor, que ofrece una amplia oferta de ocio y compras. Además, la zona dispone de centros de salud, farmacias y otros servicios necesarios para la vida diaria. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2217.0,False,False,False,False,[],False,False,184000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Química,,,Sureste,,,,
108847721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/d9/6f/1356869495.webp,C1-05537-0001,1,299200.0,flat,sale,88.0,1,1,calle de José Arcones Gil,Madrid,Madrid,es,40.4354083,-3.6380115,False,https://www.idealista.com/inmueble/108847721/,"Piso de 88 m² ubicado en Madrid. Se trata de un piso de 88 m² distribuidos en salón-comedor, cocina, 1 dormitorio y 1 baño. Esta vivienda se sitúa en el barrio de Pueblo Nuevo, dentro del distrito de Ciudad Lineal, una zona residencial consolidada que ofrece una excelente calidad de vida y todos los servicios necesarios a su alrededor. La ubicación en la calle José Arcones Gil permite disfrutar de una comunicación inmejorable, con acceso directo a la M-30 y la A-2, facilitando la conexión tanto con el centro de Madrid como con otras zonas de la ciudad y el aeropuerto Adolfo Suárez Madrid-Barajas. En cuanto al transporte público, la vivienda se encuentra a escasos minutos andando de la estación de metro Ciudad Lineal (Línea 5), así como de varias paradas de autobús urbano (líneas 38, 48, 70, 146, entre otras), lo que garantiza una movilidad cómoda y rápida por toda la ciudad. En el entorno inmediato se pueden encontrar supermercados, restaurantes, centros educativos como el Colegio Nuestra Señora de la Merced, instalaciones deportivas, oficinas bancarias y una amplia variedad de comercios de proximidad. Además, a poca distancia se sitúan el Centro de Salud Daroca y el Hospital Universitario Gregorio Marañón, uno de los centros hospitalarios de referencia en Madrid. Para el ocio y el esparcimiento, destaca la cercanía al Parque Calero, un espacio verde ideal para pasear y practicar deporte al aire libre. El edificio presenta una estructura sólida y bien conservada, con zonas comunes cuidadas y acceso adaptado. La vivienda, luminosa y funcional, es ideal tanto para residencia habitual como para inversión, gracias a la alta demanda de alquiler en la zona. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,3400.0,False,False,False,False,[],False,False,299200.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de José Arcones Gil,,,Ciudad Lineal,Pueblo Nuevo,,,
