propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
101655390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/0a/6f/1321200118.webp,VPIS_159,21,2,1650000.0,flat,sale,180.0,True,4,4,"calle de San Bartolomé, 29 -7",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4219131,-3.6984668,True,https://www.idealista.com/inmueble/101655390/,"HOME SELECT vende en exclusiva este ideal y acogedor apartamento en el famoso Barrio de Chueca, en pleno centro de Madrid. Las calles alrededor dl mismo ofrecen una amplia variedad de tiendas y boutiques para todos los gustos. También podemos encontrar muchos cafés, bares y restaurantes excelentes con distintos estilos. La calle se encuentra a tan solo unos metros de la Plaza Zerolo donde se puede subir a la Terraza del Oscar y disfrutar de una magnífica vista de Madrid. Estar en el centro de Madrid te ofrece muchas facilidades para visitar las atracciones más interesantes e indispensables y poder disfrutar del verdadero estilo de vida de la ciudad. ESTE PISO SE VENDE CON OTRO IDÉNTICO Y CONTIGUO. Precio total de la transacción: 1.650.000€. IDEAL PARA INVERSORES. El acceso a transporte es inmejorable en esta ubicación, ya que se encuentra al lado de diferentes estaciones de metro muy transitadas, como son, Chueca, Sevilla y Gran vía. Pero si lo prefieren también hay rutas de autobús, y, por supuesto, taxis. Segunda planta exterior con una superficie de 90m2. Esta vivienda está segregada y actualmente puesta en alquiler corporativo. Se vende la vivienda matriz de 180m2 en total y segregada en dos viviendas de 90m2 cada una. La segregación es física y no registral. La distribución es la siguiente: la zona social está compuesta por un área abierta que hace de sala de estar -comedor. La cocina es abierta y está completamente equipada. Recibe mucha luz natural gracias a sus dos balcones a la calle. En su zona de noche, consta de dos dormitorios y dos baños, el principal en suite. El segundo dormitorios, doble. Se caracteriza por su estilo contemporáneo que combina color y paredes neutras con pisos de madera, creando una estancia muy agradable, además el amueblado consigue darle un ambiente acogedor.  EQUIPAMIENTO: El apartamento incluye un cómodo sofá, sillas y un gran televisor de pantalla plana. Este diseño abierto crea una experiencia íntima de cocina y comedor con espacio de preparación, además de una mesa para seis personas. Las habitaciones también son muy luminosas y con textiles frescos de alta calidad. Los huéspedes se benefician de la elección de dos baños, uno de ellos con ducha a ras de suelo y dos lavabos, ambos terminados con un impresionante diseño El salón está amueblado con un sofá de tres plazas, una butaca, una mesa de centro, Amazon Alexa y una lámpara de pie. Cuenta con una TV con soporte de pie y una mesa comedor para cuatro personas. La cocina es abierta y está completamente equipada. La vivienda consta de 2 dormitorios y dos baños. El dormitorio principal cuenta con una cama Queen de (1,50m x 2,00m), dos mesitas de noche con dos lámparas respectivamente, armarios empotrados, y baño en suite full equipado con ducha. El segundo dormitorio cuenta con dos camas (0,90 x 2,00m), una mesita de noche con una lámpara y armarios empotrados. El segundo cuarto de baño está full equipado y cuenta con ducha. Todo el piso cuenta con suelo de madera, excepto el cuarto de baño y la cocina que son de cerámica. Enlace al alquiler de la vivienda: (url oculto)  Alquiler desde 3.330€/mes.  ref:VPIS_159.",False,good,False,True,9167.0,False,False,False,False,[],False,False,1650000.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle de San Bartolomé, 29 -7",,,,,,,,
108813338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/a3/c1/1355871413.webp,PIS0026,18,4,300000.0,flat,sale,72.0,True,2,1,calle de Santiago Alió,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.388215,-3.6479966,False,https://www.idealista.com/inmueble/108813338/,"¡Oportunidad! Piso muy luminoso en venta en Alto del Arenal  MADRID HOUSE REAL ESTATE vende magnífico piso muy luminoso en la zona de Alto del Arenal, ideal para quienes buscan comodidad, buena ubicación y luz natural durante todo el día. La vivienda dispone de: 2 habitaciones 1 baño Salón amplio y soleado Cocina independiente equipada Amplia y luminosa terraza  Buena orientación que garantiza luz natural Ascensor  Ubicado en una zona residencial tranquila y con excelentes comunicaciones: a pocos minutos andando del metro Alto del Arenal, paradas de autobús, zonas verdes, centros escolares y todos los servicios necesarios para el día a día. Ideal para familias, parejas o como inversión. [IW].",True,good,False,True,4167.0,True,False,False,False,[],False,False,300000.0,€,flat,"Portazgo, Madrid",Piso en calle de Santiago Alió,,,,,,,,
108501816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b0/5a/1346786653.webp,,22,3,1889000.0,flat,sale,214.0,True,5,5,"calle de Francisco Silvela, 69",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4353394,-3.6757328,True,https://www.idealista.com/inmueble/108501816/,"Amplio piso exterior en Francisco Silvela – Barrio de Salamanca Presentamos esta estupenda vivienda situada en la tercera planta exterior de un edificio ubicado en la prestigiosa Calle Francisco Silvela, en pleno Barrio de Salamanca, una de las zonas más exclusivas y bien comunicadas de Madrid. Con 214 m² construidos, el piso ofrece una generosa distribución con 5 habitaciones y 5 baños. Una oportunidad única de adquirir un piso amplio y funcional en una de las direcciones más cotizadas de la capital. Amplio piso exterior en Francisco Silvela – Barrio de Salamanca.",False,good,False,True,8827.0,False,False,False,False,[],False,False,1889000.0,€,flat,"Lista, Madrid","Piso en calle de Francisco Silvela, 69",,,,,,,,
104246335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/30/90/1288504707.webp,,74,,1825000.0,chalet,sale,288.0,,4,3,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4506065,-3.6700242,False,https://www.idealista.com/inmueble/104246335/,"Magnífico chalet con tres terrazas (55 m2, 35 m2 y 19 m2) y garaje. Vivienda para reformar, con muchas posibilidades para transformarla en una maravillosa vivienda de lujo.  Situada en una calle muy tranquila, al lado de todo tipo de comercios y en la mejor zona de Ciudad Jardín.  Parcela de 205 m2, y vivienda de 288 m2 construidos. El chalet tiene 3 plantas. La planta baja de 96 m2, consta de salón, amplia zona de trabajo con despacho, dormitorio y cuarto de baño con zona de almacenaje. Se podría hacer diáfana ya que tiene sólo dos pilares. La primera planta de unos 50 m2, tenemos el salón, un cuarto de estar y la cocina. Desde esta planta accedemos a dos de las terrazas (una de unos 35 m2 y otra de unos 19 m2) y a la piscina cubierta.  La segunda planta también tiene unos 50 m2 y en ésta planta está la zona de descanso con 3 dormitorios, el principal con baño en suite y los otros dos dormitorios que comparten un baño. Desde esta planta tenemos acceso a una gran terraza de unos 55 m2. El chalet también tiene garaje y jardín. Calefacción de gas natural, chimenea, y aire acondicionado. ¡Mejor ver! Para solicitar visita póngase en contacto con Patricia. Tfno: 609/11/25/88. Puede ver más inmuebles en nuestra web emphasisplus. com  Ciudad Jardín es una zona muy tranquila y exclusiva. Cerca de supermercados, restaurantes, bares, colegios, iglesias, universidades, comercios, polideportivos. Bien comunicada tanto por transporte público (metro y autobús) como de fácil acceso a la M-30ompleto.",True,renew,False,,6337.0,True,True,False,True,[],False,False,1825000.0,€,chalet,"Ciudad Jardín, Madrid",Chalet pareado,,,,True,True,semidetachedHouse,,
108858641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/c4/ab/1357198318.webp,AXA-7000598470RIVPRO,56,,430000.0,chalet,sale,184.0,,5,3,CL ALEMANIA,Madrid,Rivas-Vaciamadrid,Casco Histórico,es,,40.3268475,-3.5131911,False,https://www.idealista.com/inmueble/108858641/,"¡OPORTUNIDAD PARA INVERSORES! OJO IMPORTANTE: VENTA DE CRÉDITO HIPOTECARIO (NPL). VENDEMOS 100% DEL CRÉDITO Y 50% DE LA PROPIEDAD - PROINDIVISO. OPERACIÓN NO HIPOTECABLE.   Se trata de una vivienda unifamiliar en venta de crédito. Compra de crédito en ejecución hipotecaria, compra al contado, no se puede financiar. Amplía información para adquirir un crédito y sacar rentabilidad en la adquisición de los activos. Honorarios por intermediación incluidos en el precio – CERO Honorarios al comprador. Gastos e impuestos inherentes a la compra no incluidos en el precio, como impuestos, Notaría, Registro, etc.",False,good,False,,2337.0,False,False,False,True,[],False,False,430000.0,€,chalet,"Casco Histórico, Rivas-Vaciamadrid",Casa independiente en Cl Alemania,,,,True,True,independantHouse,,
108098679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/8c/f9/1333764890.webp,Vivienda San Leopoldo (Madrid),32,3,380000.0,flat,sale,70.0,True,3,1,"calle de San Leopoldo, 10",Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4694048,-3.690468,True,https://www.idealista.com/inmueble/108098679/,"Piso luminoso de 3 dormitorios en Calle San Leopoldo 10 – Almenara-Ventilla, Tetuán (Madrid) Descubre esta oportunidad de vivir o invertir en una de las zonas con mayor proyección de Madrid. Situada en la Calle San Leopoldo 10, esta vivienda de 70,20 m² construidos se encuentra en el barrio de Almenara-Ventilla, dentro del distrito de Tetuán, a tan solo 100 metros del Paseo de la Castellana y 300 metros de Plaza de Castilla. La vivienda destaca por su orientación sur, que le proporciona luminosidad durante todo el día, y se sitúa en una zona tranquila, rodeada de un vecindario consolidado y amable, ideal tanto para familias como para inversores. Cuenta con una distribución práctica y funcional, con: •3 dormitorios bien aprovechados, ideales para descansar, teletrabajar o adaptarlos como espacio polivalente. •Cocina independiente, con espacio para almacenaje y acceso a office- tendedero exterior. •Salón con buena luz natural. •Baño completo. Ubicación inmejorable y comunicaciones excelentes: •A escasos metros de la estación de metro Plaza de Castilla, con conexiones directas a través de las líneas 1, 9 y 10, facilitando el acceso a cualquier punto de la ciudad. •Varias líneas de autobús EMT en la misma zona, incluyendo intercambiador de autobuses de Plaza de Castilla con conexión a toda la Comunidad de Madrid. •Estaciones cercanas de BiciMAD, con una base en la misma Plaza de Castilla, perfectas para moverte de forma sostenible por toda la ciudad. •Acceso rápido a las principales vías de entrada y salida de Madrid como la M-30, A-1 y M-607. Servicios cercanos: •A pocos minutos de centros sanitarios como el Centro de Especialidades José Marvá o el Hospital La Paz. •Amplia oferta educativa: colegios públicos y concertados como el CEIP Ignacio Zuloaga o el Colegio Salesianas Plaza Castilla.",False,good,False,False,5429.0,True,False,False,False,[],False,False,380000.0,€,flat,"Ventilla-Almenara, Madrid","Piso en calle de San Leopoldo, 10",,,,,,,,
108716229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/b2/6e/1353016029.webp,COSLADA,18,4,245000.0,flat,sale,74.0,True,3,1,calle de Nuestra Señora de Loreto,Madrid,Coslada,Coslada Pueblo,es,,40.424082,-3.5695488,False,https://www.idealista.com/inmueble/108716229/,"Vivienda de 74 metros construidos y 52 metros útiles. La casa está totalmente reformada con muy buenas calidades. Vivienda de 3 dormitorios, salón con aire acondicionado y salida a la terraza, cocina totalmente reformada con electrodomésticos, caldera Saunier Duval con mando independiente con las revisiones al día con Saunier Duval, lavavajillas con 1 año, baño reformado.  La carpintería exterior es de la marca Kommerling con mosquitera en dormitorios y baño, carpintería interior de madera modernas, la puerta de la cocina es corredera de cristal para dar más amplitud a la cocina, suelos de tarima de madera con un grosor de 10 mm. EXCELENTES CALIDADES. Plaza de garaje incluida en el precio, NO está en la misma finca, está a 2 minutos andando. La casa se encuentra en una zona muy tranquila y cerca de todos los servicios necesarios para el día a día. El metro se encuentra a 5 minutos, la plaza del pueblo está a 5 minutos, autobuses, buenos accesos a carretera, etc Zona dotada con parques, colegios, guarderías, comercios, farmacias, etc. Gastos de comunidad son 125 euros incluida el agua, comunidad de garaje 70 euros cada 3 meses. IBI 250 euros aproximadamente. LA ENTREGA DE LA VIVIENDA SERÁ EN NOVIEMBRE/DICIEMBRE Si necesitas financiación, te podemos ayudar, llámanos.",False,good,False,False,3311.0,True,False,False,False,[],False,False,245000.0,€,flat,"Coslada Pueblo, Coslada",Piso en calle de Nuestra Señora de Loreto,,,,True,True,,,
107558520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/bd/71/1316123522.webp,LMJ AR,37,,350000.0,chalet,sale,175.0,,5,2,calle Jerusalén,Madrid,Aranjuez,La Montaña-El Cortijo,es,,40.0605392,-3.5966186,False,https://www.idealista.com/inmueble/107558520/,"Arangestion comercializa chalet de ensueño en La Montaña, zona residencial de Aranjuez. Con 175 metros distribuidos del siguiente modo: un salón, cinco habitaciones, dos cuartos de baño, un aseo, garaje y jardín /parcela donde poder celebrar eventos familiares, hacer barbacoas, disfrutar de las noches de verano al aire libre en un ambiente tranquilo, este chalet es el lugar ideal donde hacer tus sueños realidad en una localidad tan mágica como la vivienda que se ofrece.",False,good,False,,2000.0,True,False,False,False,[],False,False,350000.0,€,chalet,"La Montaña-El Cortijo, Aranjuez",Chalet pareado en calle Jerusalén,,,,True,True,semidetachedHouse,,
108404364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/56/92/1343477984.webp,TERCERO,10,3,229360.0,flat,sale,103.0,True,3,2,Fuentebella-San Felix-El Leguario,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2257853,-3.7768346,False,https://www.idealista.com/obra-nueva/108404364/,"""Las Terrazas del Leguario"" son 23 viviendas de VPPL en régimen de Cooperativa en una de las zonas de mayor desarrollo de Parla.  Se encuentra ubicada en la zona del Leguario, situado en el este de Parla, una zona bien comunicada con la autovía A-42 así como con las líneas de tranvía y cercanías. El proyecto se compone de viviendas de VPPL de 3 dormitorios, terraza, plaza de garaje y trastero opcional. Se trata de viviendas de diseño moderno, muy luminosas, con ventilación cruzada y doble orientación, una distribución que optimiza al máximo el espacio y solamente 0,80 m² de pasillos. Consta de salón-comedor-cocina de 31m², terraza de 10m², tres dormitorios, dos baños, lavadero, climatización por aerotermia y piscina comunitaria. La Cooperativa trabaja con costes reales sin que haya beneficio de promotor, lo que se traduce en ahorro económico para los socios: mejores viviendas a menor coste.",False,newdevelopment,True,True,2227.0,True,False,False,False,[],False,False,229360.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso,,,,True,True,,,False
107616163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ff/f4/1317711260.webp,AG315730,2,4,1200000.0,flat,sale,132.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4236172,-3.6951649,False,https://www.idealista.com/inmueble/107616163/,"Exclusiva vivienda en el distrito Centro de Madrid. Con una ubicación privilegiada, este inmueble ofrece todas las comodidades y servicios necesarios para disfrutar de la vida en la ciudad. Con una superficie de 132 m2, este piso cuenta con 2 amplios dormitorios y 2 baños completos. La distribución original incluía 3 dormitorios, pero se ha adaptado para ofrecer espacios más amplios y luminosos. Gracias a su ubicación en la última planta del edificio, esta vivienda se beneficia de una gran cantidad de luz natural en todas las estancias. La cocina, de diseño moderno y funcional, está completamente equipada con electrodomésticos de alta gama. El salón-comedor, de generosas dimensiones, es el lugar perfecto para relajarse y disfrutar de momentos de ocio en un ambiente acogedor. El piso cuenta con calefacción individual de gas natural, lo que garantiza un ambiente cálido y confortable durante todo el año. Además, dispone de ascensor y portero automático/físico para garantizar la máxima seguridad y comodidad. En cuanto a la ubicación, este piso se encuentra en una zona privilegiada de Madrid. A menos de 10 kilómetros se encuentra el prestigioso colegio ""Colegio Internacional de Madrid"", garantizando la mejor educación para tus hijos. Además, el centro comercial ""Gran Vía"" está a poca distancia, ofreciendo una amplia gama de tiendas, restaurantes y opciones de ocio. En cuanto al transporte público, las líneas de metro más cercanas son la línea 1 (Estación de Gran Vía) y la línea 10 (Estación de Tribunal). Además, las líneas de cercanías C3 y C4 tienen parada en la estación de Sol, que está a pocos minutos a pie.",False,good,False,True,9091.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Chueca-Justicia, Madrid",Piso,,,,,,,,
108586731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/fa/e2/1349224089.webp,ECDH25SAL,17,bj,204900.0,flat,sale,75.0,True,3,1,calle de Salvador Dalí,Madrid,Mejorada del Campo,,es,,40.3967797,-3.4822075,False,https://www.idealista.com/inmueble/108586731/,"Inmobiliaria Corredor del Henares te ofrece en exclusiva este espectacular piso en planta baja de 75 m² que ha sido completamente reformado, ofreciendo un espacio moderno y acogedor. Con tres amplias habitaciones, un luminoso salón y una cocina ampliada, cada rincón de este inmueble está diseñado para maximizar el confort y la funcionalidad.  El baño también ha sido ampliado y cuenta con una relajante ducha de hidromasaje, perfecta para disfrutar de un momento de bienestar. Las ventanas de climalit con rotura de puente térmico garantizan un excelente aislamiento, mientras que el suelo de tarima y la pintura lisa aportan un toque contemporáneo.  Además, la calefacción de gas natural y el aire acondicionado en el salón y pasillo aseguran un ambiente agradable durante todo el año. La puerta acorazada y la instalación eléctrica y de fontanería actualizadas brindan tranquilidad y seguridad.  Ubicado en una zona excelente, cerca de comercios, colegios, zonas deportivas y paradas de autobús, este piso es ideal para familias o quienes buscan un estilo de vida cómodo y práctico. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu próximo hogar! Si tienes problemas con la financiación, disponemos de departamento financiero propio que te ayudará a conseguir las mejores condiciones hipotecarias para ti.",False,good,False,False,2732.0,True,False,False,False,[],False,False,204900.0,€,flat,Mejorada del Campo,Piso en calle de Salvador Dalí,,,,,,,,
108896977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/b1/f8/1358259237.webp,,21,en,220000.0,flat,sale,56.0,True,2,1,calle Tajuya s/n,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4313468,-3.6349181,True,https://www.idealista.com/inmueble/108896977/,"TECNOCASA Estudio Inmobiliario Ciudad Lineal, Ascao S. L vende fantástico piso en una ubicación privilegiada. Esta vivienda está para reformar y es totalmente exterior, cuenta con 2 dormitorios, salón, cocina y baño. Con mucha iluminación natural, se encuentra a menos de 2 minutos del metro Garcia Noblejas y a solo un minuto de la calle Hermanos García Noblejas. Con supermercados, comercios y colegios en las cercanías, esta es una excelente oportunidad de vivienda. Con 56m² construidos, este piso en segunda mano se encuentra para entrar a vivir. Año de construcción 1960 y ubicado en una planta baja y con orientación norte, sur y oeste. ¡No dejes pasar esta oportunidad! Descubre esta encantadora propiedad en el corazón del municipio de Madrid. Con una superficie de 56 m², este acogedor piso ofrece un ambiente cómodo y funcional. El inmueble conserva un estilo clásico que se complementa con las comodidades modernas necesarias para una vida urbana. La vivienda cuenta con dos dormitorios bien distribuidos, ideales para una pareja o una pequeña familia. La sala de estar es un espacio versátil que invita al descanso y al entretenimiento. La cocina, práctica y bien equipada, facilita el día a día con su diseño eficiente. Ubicado en una zona con acceso a servicios esenciales, transporte público y áreas de ocio, este piso es una excelente opción para quienes buscan establecerse en Madrid. La combinación de su ubicación estratégica y su distribución funcional hacen de esta propiedad una oportunidad atractiva para quienes desean disfrutar de la vida en la ciudad.",False,renew,False,False,3929.0,False,False,False,False,[],False,False,220000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle Tajuya s/n,,,,,,,,
97673839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/11/b4/986586335.webp,,20,bj,850000.0,flat,sale,178.0,True,4,3,joaquin maria lopez,Madrid,Madrid,Chamberí,es,Gaztambide,40.4371041,-3.7177503,False,https://www.idealista.com/inmueble/97673839/,"**Piso en Venta en Zona Privilegiada - Ideal para Inversores o Familias** Descubre este espectacular piso de 178 m², hoy distribuido en dos estupendos apartamentos completamente reformados en 2018, y diseñado por el arquitecto para ser fácilmente convertido en un solo y gran piso con hasta dos puertas de entrada/salida. Cada uno de ellos, cuenta con un salón acogedor que invita a disfrutar de momentos inolvidables. Las cocinas están totalmente equipadas y listas para que prepares tus platos favoritos. Con un total de cuatro dormitorios, dos por cada apartamento, uno de ellos exterior y orientado al sur, tendrás luz natural durante todo el día; y los otros interiores a un patio de acceso exclusivo, con grandes ventanas en todas sus estancias, hacen de este piso un remanso de tranquilidad y confort. Este inmueble cuenta con tres baños, dos en uno de los apartamentos y otro más en el otro apartamento, perfectamente distribuidos como único piso, lo que garantiza comodidad para toda la familia. Además, los cuatro armarios ofrecen un amplio espacio de almacenamiento, manteniendo todo en orden. La calefacción y el aire acondicionado, mediante bomba de frío/calor, centralizado por conductos, aseguran un ambiente agradable durante todo el año y es independiente para cada apartamento. La independencia es clave, y este piso ofrece un acceso principal independiente para mayor privacidad de los dos apartamentos. También incluye un sótano de 50 m², ideal como trastero o para preparar una sala multimedia, perfecto para disfrutar de tus hobbies. Ubicado en una zona privilegiada, este piso es una opción sostenible y moderna que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu nuevo hogar! , como ya disfrutan los inquilinos actuales.",False,good,False,True,4775.0,True,False,False,False,[],False,False,850000.0,€,flat,"Gaztambide, Madrid",Piso en joaquin maria lopez,,,,,,,,
107953876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/6c/9f/1329358747.webp,,25,1,760000.0,flat,sale,116.0,True,4,2,"calle de Cristóbal Bordiú, 8",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4430878,-3.7033267,True,https://www.idealista.com/inmueble/107953876/,"**Home Action vende en exclusiva piso en Cristobal Bordiú - Oportunidad** Amplio piso exterior en la tranquila zona de Cristobal Bordiú, ideal para quienes buscan un hogar con potencial. Situado en un primer piso con altura de segundo/tercero. Cuenta con un luminoso salón que se abre a una encantadora terraza, perfecta para disfrutar de momentos al aire libre. La cocina independiente ofrece la posibilidad de crear un espacio a medida, mientras que las cuatro habitaciones dobles garantizan comodidad y espacio para toda la familia. Con dos cuartos de baño, uno de ellos en suite, este piso se adapta a las necesidades de cualquier hogar. Además de la terraza cuenta con un patio interior de uso exclusivo de aproximadamente 25 m², ideal para relajarse o realizar actividades al aire libre. Necesitaría reforma, y para ello la disposición del espacio permite una fácil redistribución de los tabiques al no tener muros de carga ni pilares desubicados, brindando la oportunidad de personalizar cada rincón a tu gusto. El edificio se encuentra en buen estado, con dos ascensores, además de contar con portero físico. Ubicado en una zona tranquila, está cerca de todo tipo de servicios, comercios, hospitales, colegios, centros de estudios, lo que lo convierte en una opción muy conveniente. Las conexiones de transporte son excelentes, con metro y autobuses muy cercanos, así como rápidos accesos a las autovías A6, A1 y A2. No dejes pasar esta oportunidad de adquirir un piso con tanto potencial en una ubicación inmejorable. ¡Solicita más información y ven a visitarlo! NUESTRA CARTERA DE PROPIEDADES INCLUYE OTROS INMUEBLES QUE NO APARECEN EN IDEALISTA POR EXPRESA VOLUNTAD DE SUS PROPIETARIOS EN homeaction. es.",True,good,False,True,6552.0,True,False,False,False,[],False,False,760000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle de Cristóbal Bordiú, 8",,,,,,,,
108374437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/b8/4a/1342204835.webp,,25,2,450000.0,studio,sale,58.0,True,0,1,"calle de Roma, 21",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4312134,-3.6649333,True,https://www.idealista.com/inmueble/108374437/,"OPORTUNIDAD! Magnifico piso moderno y funcional ubicado dentro de una finca construida en 2007, finca que cuenta con zonas ajardinadas, servicio exclusivo de portería todos los días de la semana, garaje dentro del edificio y trastero. Zona muy bien comunicada tanto por metro como por autobuses. Zona con todos los servicios tanto de primera necesidad como de ocio. Segunda planta. Nos encontramos al entrar con un amplio y acogedor salón dormitorio con cocina completamente integrada en el espacio, completamente equipada y baño. Dentro del salón tenemos la escalera semicircular privada que nos lleva a la estupenda terraza donde disfrutar de un oasis privado. Vivienda que cuetna con calefacción y aire por conductos  Vivienda que cuenta con plaza de garaje y trastero dentro del edificio,  MERECE LA PENA VISITARLO.",False,good,False,True,7759.0,True,False,False,False,[],False,False,450000.0,€,flat,"Guindalera, Madrid","Estudio en calle de Roma, 21",,,,True,True,studio,,
107922016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/22/2f/1328390929.webp,001/023/008058,14,bj,130000.0,flat,sale,37.0,True,1,1,calle de Peña Nueva,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3725675,-3.6223489,False,https://www.idealista.com/inmueble/107922016/,"Importante, inmueble con inquilino, sin posibilidad de visitar. En caso de compra con financiación, el porcentaje de concesión hipotecaria podrá oscilar entre un 60% - 65% sobre el precio de compra. Se recomienda consultar previamente a su banco. As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva esta oportunidad de inversión.  Te aseguramos el retorno de tu inversión gracias a la gestión profesional de Alquiler Seguro, garantizándote siempre el cobro de tu renta. Contrato en vigor hasta el 30 de abril de 2029. Rentabilidad bruta anual 5,64 %.  Podrás contar con todo tipo de servicios próximos como centros educativos, supermercados, centro de salud. Su ubicación te ofrece una excelente comunicación tanto por transporte público como privado, con acceso inmediato a la A-3 y M-40. Cuenta con líneas de autobuses EMT (54, 142) y estación más próxima de metro Congosto (Línea 1). La propiedad es exterior, está situada en la planta baja de un edificio de 3 alturas. La finca ha pasado satisfactoriamente la ITE en el año 2024. Tiene una superficie de 37 m2 construidos. Su distribución es de salón de paso, 1 dormitorio con armario empotrado, cocina amueblada y baño completo. Calefacción eléctrica. Suelos de tarima. Tanto si eres inversor como si buscas una vivienda para vivir, no pierdas la oportunidad de visitar el piso.",False,good,False,False,3514.0,False,False,False,False,[],False,False,130000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle de Peña Nueva,,,,,,,,
108850357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/7f/c7/1359055647.webp,01809,39,,375000.0,chalet,sale,112.0,,4,2,calle Ajalvir,Madrid,Cobeña,,es,,40.5660782,-3.5032087,False,https://www.idealista.com/inmueble/108850357/,"Presentamos esta excepcional vivienda unifamiliar ubicada en el exclusivo Residencial La Iglesia, adosada y con acceso a piscina y zonas comunes. Esta propiedad se distribuye en dos plantas, ofreciendo una distribución funcional y espacios luminosos. En la planta baja encontramos dos terrazas ideales para disfrutar del aire libre; al ingresar nos recibe un hall de acceso que conecta con un amplio salón-comedor dotado de chimenea tipo casette, ideal para los días más fríos.  Además, cuenta con aseo de cortesía y una cocina moderna reformada recientemente que dispone de ventana hacia el patio privado, lo cual ilumina generosamente este espacio culinario. En la primera planta se ubican cuatro acogedoras habitaciones: una principal equipada con armario empotrado y balcón particular; además hay tres habitaciones adicionales donde destacan las unidades de aire acondicionado instaladas por comodidad durante los meses cálidos. También incluye baño completo actualizado equipado con ducha y bidé.  Cabe mencionar características como calefacción eficiente, ventanas climalit que aseguran aislamiento térmico adecuado e instalaciones renovadas tanto en baños como cocina. Esta atractiva opción no solo resalta sus comodidades internas sino también su ubicación estratégica pues está rodeada por todos los servicios esenciales accesibles a pie tales como supermercados, colegios, centros médicos, iglesias, etc. , sin renunciar a estar inmersa entre naturaleza pura. Una oportunidad única si busca calidad vida familiar! Contáctanos ahora y agenda tu visita.",True,good,False,,3348.0,True,False,False,False,[],False,False,375000.0,€,chalet,Cobeña,Chalet adosado en calle Ajalvir,,,,,,terracedHouse,,
