propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108711209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/12/11/1352855137.webp,28,370000.0,chalet,sale,279.0,5,3,San Martín de la Vega,Madrid,San Martín de la Vega,es,40.2089841,-3.5814138,False,https://www.idealista.com/inmueble/108711209/,"INMOAJALVIR ofrece magnífico chalet en venta en una de las zonas residenciales más demandadas de San Martín de la Vega. Una vivienda pensada para quienes valoran el espacio, la tranquilidad y la calidad de vida, dentro de una urbanización privada con todos los servicios. Con una cuidada distribución en 4 plantas, esta propiedad ofrece 5 dormitorios, ideales para familias numerosas, para quienes trabajan desde casa o simplemente desean contar con estancias adicionales para invitados, despacho o sala de juegos. Dispone además de 3 baños, lo que garantiza comodidad y funcionalidad para el día a día. La vivienda cuenta con un acogedor jardín privado, perfecto para relajarse y disfrutar de momentos al aire libre. La cocina, completamente equipada, está diseñada para quienes disfrutan cocinando y buscan funcionalidad sin renunciar al estilo. Uno de los grandes atractivos de esta propiedad es su amplia buhardilla, un espacio con múltiples posibilidades: zona de ocio, dormitorio adicional, gimnasio, sala de cine o estudio… tú decides cómo sacarle el máximo partido. El inmueble forma parte de una urbanización cerrada y segura, con piscina comunitaria para refrescarse en verano, siempre bajo la vigilancia de un socorrista. También incluye 2 cómodas plazas de garaje y un trastero de gran tamaño, ideal para almacenaje sin ocupar espacio en la vivienda. En resumen, se trata de una casa con espacio para crecer, disfrutar y vivir plenamente, en una ubicación que combina tranquilidad residencial con fácil acceso a todos los servicios necesarios. � No dejes pasar esta oportunidad. Contáctanos hoy mismo y descubre tu próximo hogar. ¡Te va a encantar!",False,good,False,1326.0,False,False,False,False,[],False,False,370000.0,€,True,True,chalet,terracedHouse,San Martín de la Vega,Chalet adosado,,,,,,,,,,
108337519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/0f/8b/1341124330.webp,40,259900.0,duplex,sale,108.0,3,2,Centro,Madrid,Valdemoro,es,40.186933,-3.679065,False,https://www.idealista.com/inmueble/108337519/,"Agencia inmobiliaria de Valdemoro, Tecnocasa Estudio Las Tres Erres SL. VENDE PISO DUPLEX en Valdemoro en zona centro, distribuido en dos plantas.   Planta baja se distribuye en cocina americana que comunica con el salón-comedor, aseo y dormitorio en planta.  Primera planta formada por dos dormitorios, sala de estar y un baño con plato de ducha. Esta planta da acceso a la terraza por varias salidas desde la habitación principal y desde la zona de descanso  La vivienda esta formada por suelo de gres, aire acondicionado en el salón y en la primera planta.  La vivienda está en la zona centro con acceso a multitud de servicios, como la facilidad de entrada y salida a la población a través de la autovía, así como bien comunicada por la red de transportes del municipio y con zonas verdes alrededor. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.",False,good,False,2406.0,False,False,False,False,[],False,False,259900.0,€,,,flat,duplex,"Centro, Valdemoro",Dúplex,,1,True,Centro,False,,,,,
108352302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/3a/53/1341551448.webp,23,430000.0,flat,sale,89.0,3,2,Barrio Canillejas,Madrid,Madrid,es,40.4387371,-3.6102027,False,https://www.idealista.com/inmueble/108352302/,"INMOBILIARIAS ENCUENTRO pone a tu disposición este excelente inmueble situado en el castizo barrio de Canillejas, concretamente en una zona muy cómoda y tranquila de excelente convivencia. El piso se encuentra en una tercera planta CON ASCENSOR y consta de 89m2 divididos en 3 habitaciones, el principal cuenta con baño en suite y vestidor y 2 cuartos de baño completos, salón y cocina independiente con office. Esta vivienda está totalmente reformada con materiales de alta gama y en perfecto estado para entrar a vivir, dicha reforma incluye instalaciones de luz, agua y gas. Entre sus calidades destacan suelos de tarima, ventanas de climalit, calefacción individual y unas altas calidades en todas y cada una de las estancias del piso. La finca está adaptada para personas con movilidad reducida y en muy buen estado, muy cerca del Estadio Metropolitano en una zona que se revaloriza cada día. IMPORTANTE: Aunque la operación se pueda llevar a cabo antes sin problema, la entrega de llaves se hará efectiva a finales de Junio de 2026  Certificación energética del inmueble (CEE): Calificación consumo: E. Calificación de emisiones: E. Ubicación inmejorable en el barrio de CANILLEJAS de Madrid, una de las zonas residenciales con más demanda y bien comunicadas de Madrid.  Cercanía a colegios, centros de salud, supermercados, y centro comercial y con todo tipo de servicios necesarios.  Perfectamente conectada con transporte público, fácil acceso a las principales vías de la ciudad y a tan solo 10 minutos del Aeropuerto de Madrid Barajas ""Adolfo Suárez"" Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros. Disponemos del servicio: “CAMBIA Y DESCANSA”. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! No pierdas la oportunidad de venir a conocerlo con nosotros!",False,good,False,4831.0,False,False,False,False,[],False,False,430000.0,€,,,flat,,"Canillejas, Madrid",Piso,IE18LUC,3,True,San Blas,True,Canillejas,,,,
106553556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/27/46/1286593798.webp,3,218000.0,flat,sale,105.0,3,2,calle los Carreteros,Madrid,Humanes de Madrid,es,40.2480617,-3.8269035,False,https://www.idealista.com/inmueble/106553556/,"Magnífico piso construido en el año 2002, de 105 m2 construidos, con 3 habitaciones y 2 baños, con ascensor, alquilado y sin acceso al interior con ubicación privilegiada, rodeada de todos los servicios esenciales (supermercados, farmacias, centros de salud y colegios) a tu alcance.  Esta propiedad representa una oportunidad para todos aquellos que buscan invertir en viviendas que ya están dando una rentabilidad.  Situado en el centro con una excelente conexión a principales vías de acceso que le permitirán llegar rápidamente a otras áreas de interés de Madrid y sus alrededores.  Si desea más información no dude en ponerse en contacto con nosotros.  NO COBRAMOS COMISION DE INTERMEDIACIÓN INMOBILIARIA.",False,good,False,2076.0,False,False,False,False,[],False,False,218000.0,€,,,flat,,Humanes de Madrid,Piso en calle los Carreteros,2464,,False,,False,,,,,
107013062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/4b/03/1300385624.webp,26,1300000.0,flat,sale,431.0,5,3,Barrio Simancas,Madrid,Madrid,es,40.4390766,-3.6244392,False,https://www.idealista.com/inmueble/107013062/,"Coldwell Banker presenta este amplísimo espacio con infinidad de posibilidades. Fantástica oportunidad de inversión en una cuarta planta con terraza, ubicada junto al parque de la Quinta de los Molinos, famoso por sus almendros floridos en primavera. Esta propiedad cuenta con un gran potencial, ya que podría dividirse en tres apartamentos y dos lofts, lo que la convierte en una excelente opción para inversores y desarrolladores. La zona está en auge, lo que la hace especialmente atractiva para jóvenes que quieren formar una familia, artistas y autónomos que buscan un espacio para trabajar desde casa. En los últimos años, se ha convertido en un punto de interés para inversores y reformistas, ya que está pasando de ser un área tradicional a una zona ideal para vivir en Madrid. La propiedad incluye dos plazas de garaje y un trastero, lo que aumenta su valor en una de las zonas más cotizadas de la ciudad. No pierdas la oportunidad de adquirir este espacio único con un enorme potencial de rentabilidad y desarrollo. ¡Contáctanos para más información y descubre todas las posibilidades de esta propiedad!",False,renew,False,3016.0,False,False,False,False,[],False,False,1300000.0,€,True,True,flat,,"Simancas, Madrid",Piso,CNCH607,4,True,San Blas,True,Simancas,,,,
107700753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/a3/15/1320228759.webp,87,800000.0,chalet,sale,320.0,6,5,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,es,40.2597803,-3.8602136,False,https://www.idealista.com/inmueble/107700753/,"GILMER VENDE!  VIVIENDA UNIFAMILIAR EN FINCA DE RECREO MUY CERCANA AL PUEBLO. La espectacular vivienda consta de 6 impresionantes habitaciones, todas con sus armarios empotrados, 5 baños que dan servicio a todas las estancias de la casa y dos FANTASTICAS cocinas completamente amuebladas. La vivienda se distribuye en: Entrada con Porche delantero y trasero, según entramos a la vivienda tenemos a mano derecha un inmenso salón con dos ambientes y chimenea para disfrutar de los días más fríos del invierno en un ambiente acogedor y tradicional. A continuación nos encontramos con uno de los baños completo con plato de ducha.  A su derecha una cocina de diseño moderno y funcional, en forma cuadrada y lo mejor de todo! Espectaculares vistas al terreno de la finca, la cocina tiene puerta de salida hacia el porche trasero. Primera planta: La primera planta alberga un largo pasillo que distribuye 5 de las 6 habitaciones con armarios empotrados y dos baños comunes que dan servicio a las estancias. Segunda planta: En la segunda planta tenemos la última habitación de un estupendo tamaño con vestidor, baño completo reformado con plato de ducha, acceso a una terraza grande con vistas de nuevo a la finca y a la gran piscina de obra.   Volviendo a la puerta de entrada: Encontramos a la derecha el salón y nos situamos a la izquierda, encontramos una pequeña escalera que baja a ¡SORPRESA! impresionante cocina remodelada en el garaje para satisfacer nuestros encuentros familiares y de amigos de forma independiente a la casa y con acceso directo a la PISCINA, además dispone de baño completo para así disponer de todo lo necesario para disfrutar de la buena compañía con todas las comodidades al alcance.  La cocina además también dispone de chimenea para poder así disfrutar siempre en cualquier época del año, haga frio o calor de esta maravillosa estancia.  A continuación de esta maravilla de cocina, tenemos de igual tamaño un cuarto de lavandería para terminar de dar confort y funcionabilidad a la casa con todo tipo de comodidades. Hemos descrito la CASA pero no podemos ignorar que la casa está rodeada de un gran terreno que lo convierte en una MARAVILLOSA FINCA RECREATIVA. El terreno dispone de unos 15.000m2 según catastro. El terreno es rústico pero actualmente se esta estudiando la RECALIFICACIÓN del mismo para hacerlo urbano, lo cual potenciará aún más su valor. El terreno tiene varias construcciones destinadas al ganado en su día y cuadras de caballos, además dispone de dos pozos de agua lo cual garantiza el abastecimiento para cualquier actividad que precise riego. No pierda la oportunidad de VISITAR esta MAGNIFICA JOYA, con un extraordinario potencial a menos de media hora del centro de Madrid. Su UBICACIÓN es perfecta, pues se encuentra a escasos metros del pueblo, se puede acceder andando desde el mismo. LLAMA YA Y VEN A VISITARLA! Y si precisas de la MEJOR FINANCIACION consulta con nuestros asesores sin compromiso. Las visitas se programarán por riguroso orden de solicitud.",True,good,False,2500.0,False,False,False,False,[],False,False,800000.0,€,True,True,chalet,independantHouse,Moraleja de Enmedio,Casa independiente,,,,,,,,,,
106596413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/8a/f9/1326314559.webp,22,735000.0,chalet,sale,291.0,3,3,calle Juan Antonio Vallejo Nájera,Madrid,Boadilla del Monte,es,40.4177785,-3.898729,False,https://www.idealista.com/inmueble/106596413/,"BEST 最佳房产/BEST inmobiliaria tiene el placer de ofrecer un impresionante chalet adosado situado en Viñas Viejas, Boadilla del Monte. Esta propiedad representa una oportunidad única para aquellos que buscan una vivienda de calidad, con una orientación perfecta y rodeada de zonas verdes para disfrutar de la vida al aire libre con familiares y amigos. La casa, distribuida en 4 plantas, se encuentra en una urbanización tranquila y bien comunicada, cercana a colegios, supermercados y servicios esenciales. Construida en 2007, la vivienda destaca por su excelente conservación, lista para entrar a vivir. Su diseño inteligente y espacios bien distribuidos la convierten en una opción ideal para una familia moderna. Al ingresar, una acogedora terraza invita a disfrutar del aire libre. Un amplio recibidor con armarios empotrados proporciona espacio adicional de almacenamiento, mientras que la cocina esta totalmente equipada, ofrece una distribución cómoda para el uso diario. El salón, punto destacado de la planta principal, se conecta directamente al jardín a través de grandes ventanales. Este jardín, con pérgola y toldo, permite disfrutar del espacio al aire libre independientemente de las condiciones climáticas. Una sección del jardín está cubierta de césped artificial, proporcionando una superficie limpia y fácil de mantener. La primera planta alberga la zona de descanso, con tres dormitorios: el principal con baño privado y los otros dos compartiendo un baño completo. En la última planta, una buhardilla diseñada como zona de despacho con dos ventanas que permiten la entrada de luz natural.  En la planta inferior, se encuentran espacios secundarios, la zona de lavandería, un amplio salón multiusos, un patio inglés, un garaje con acceso desde la entrada comunitaria La urbanización ofrece amplias zonas comunes con piscina, pista de pádel y zona infantil, así como servicio de conserjería y cámaras de vigilancia 24 horas. Ubicada en Viñas Viejas, una zona especialmente demandada en Boadilla del Monte, esta propiedad ofrece tranquilidad y relax, ideal para familias que buscan alejarse de las grandes ciudades sin renunciar a la proximidad de Madrid. Con servicios esenciales cercanos, conexión a la M-50 y mejoras en el acceso a través de la conexión entre Viñas Viejas y El Encinar En Best Inmobiliaria, te brindamos un servicio integral que te acompaña a lo largo de todo el proceso de compra de tu vivienda, y lo hacemos con total transparencia. Además, te conectamos con un asesor financiero que te proporcionará información detallada sobre las mejores condiciones disponibles. Tu satisfacción y bienestar son nuestra prioridad. 该房产位于Boadilla del Monte的Viñas Viejas，环境优美，交通便利，适合追求高品质生活的家庭。 四层联排别墅，建于2007年，保养良好，可即刻入住。主层设有宽敞客厅，直通带凉棚和人造草坪的花园，设备齐全的厨房，以及储物充足的门厅。一楼为三间卧室，主卧带独立卫浴。阁楼作办公区，光线充足。地下层设有车库。 社区设施完善，提供游泳池、壁球场、儿童游乐区、24小时安保和礼宾服务。临近学校、超市等生活设施，连接M-50高速，未来交通将进一步优化，是兼顾宁静与便捷的理想居所。.",False,good,False,2526.0,False,False,False,False,[],False,False,735000.0,€,True,True,chalet,terracedHouse,"Viñas Viejas, Boadilla del Monte",Chalet adosado en calle Juan Antonio Vallejo Nájera,,,,Viñas Viejas,,,,,,
107807384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/0a/e1/1324355293.webp,15,1909000.0,flat,sale,158.0,3,3,Barrio Lista,Madrid,Madrid,es,40.4327414,-3.6731492,False,https://www.idealista.com/inmueble/107807384/,"AMA GRUPO INMOBILIARIO vende preciosa vivienda ubicada en el Barrio Salamanca, esta vivienda en Padilla ofrece un equilibrio entre amplitud y comodidad Consta de 158 metros con tres amplios dormitorios, tres baños y un aseo adicional proporcionando un espacio funcional y bien distribuido Situado en una cuarta planta de un edificio con ascensor El barrio Salamanca es conocido por su elegancia y excelente calidad de vida, rodeado de todo tipo de servicios Su diseño y características lo hacen una opción atractiva para quienes buscan un hogar en una de las mejores zonas de Madrid.",False,good,False,12082.0,True,False,False,False,[],False,False,1909000.0,€,,,flat,,"Lista, Madrid",Piso,,4,True,Barrio de Salamanca,True,Lista,,,,
108546262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/42/a3/1348103138.webp,25,405000.0,chalet,sale,110.0,4,3,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,es,40.2615598,-3.8566317,False,https://www.idealista.com/inmueble/108546262/,"INMOBILIARIA BUY HOUSE VENDE AMPLIO CHALET ADOSADO EN MORALEJA DE ENMEDIO Vivienda con una superficie de 110 m2 construidos de los cuales 106 m2 son útiles y se distribuyen en salón independiente, cocina amueblada, 4 dormitorios, 2 baños completos y 1 aseo, garaje cubierto para un coche de 20 m2. Características y extras: ventanas aluminio climalit, suelo de gres, puertas de roble, pintura en gotelé, calefacción de gasoil, 2 armarios empotrados, aire acondicionado en salón y dormitorios. VEN A VERLA! . ¿Necesitas ayuda con tú financiación? , ¡nosotros podemos ayudarte! , PRE-ESTUDIO FINANCIERO GRATUITO. Más de 10 años de experiencia en el sector financiero avalan nuestro prestigio. A través de nuestros convenios con entidades bancarias de primer orden, tenemos como objetivo conseguir las mejores condiciones de financiación para nuestros clientes. LLÁMANOS Y TE INFORMAMOS SIN COMPROMISO.",False,good,False,3682.0,False,False,False,False,[],False,False,405000.0,€,True,True,chalet,terracedHouse,Moraleja de Enmedio,Chalet adosado,5123,,,,,,,,,
108002808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/ec/97/1330831805.webp,40,299000.0,flat,sale,152.0,4,2,glorieta del Universo,Madrid,Valdemoro,es,40.1848784,-3.6817614,False,https://www.idealista.com/inmueble/108002808/,"PROPIETARIOS TRANQUILOS pone en VENTA piso en Valdemoro, Madrid. Se trata de un piso de 152 m² construidos y 110m² útiles que se distribuye en 4 habitaciones, salón comedor, cocina y 2 baños con bañera; uno de ellos en suite. Aparte, dispone de terraza y patio. Cuenta con suelos cerámicos, ventanas de climalit, calefaccion y agua caliente por gas natural, A/C en salón y habitación pequeña, puerta blindada. En la comunidad encontramos ascensor piscina, jardín, zona de barbacoa y portero físico.  Plaza de garaje incluida en el precio. 2 trasteros que se venden aparte. IBI 500 €/año Comunidad 150 €/mes ! LLÁMANOS PARA MÁS INFORMACIÓN E IR A VISITARLO!",False,good,False,1967.0,False,False,False,False,[],False,False,299000.0,€,True,True,flat,,"Restón i - Restón Ii, Valdemoro",Piso en glorieta del Universo,,1,True,Restón i - Restón Ii,True,,,,,
108284087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/91/fd/1357771670.webp,24,1910000.0,flat,sale,140.0,3,3,Barrio Goya,Madrid,Madrid,es,40.426541,-3.6781641,False,https://www.idealista.com/inmueble/108284087/,"Esta elegante propiedad en Lista combina un diseño contemporáneo con una ubicación excepcional en el barrio de Salamanca. Con tres dormitorios y tres baños, su distribución ha sido diseñada para aprovechar cada metro de forma equilibrada, asegurando funcionalidad sin renunciar al confort. Ubicado en la primera planta de un edificio señorial con ascensor, el inmueble destaca por su orientación exterior, su excelente luminosidad y el valor añadido de contar con plaza de garaje. Se entrega completamente amueblado y equipado, con acabados de alta gama y soluciones domóticas integradas. Vivir en Lista es disfrutar de una de las zonas más representativas del distrito, rodeado de comercios exclusivos, gastronomía de primer nivel y una infraestructura urbana que garantiza comodidad en el día a día sin necesidad de desplazamientos largos. Ideal para quienes valoran el equilibrio entre elegancia y conveniencia. VIVIENDA EN PROCESO DE REFORMA. LAS FOTOS NO SE CORRESPONDEN CON LA VIVIENDA. CONTACTA PARA OBTENER LA INFORMACIÓN DETALLADA DEL PROYECTO. ADELÁNTATE AL RESTO, Y ADEMÁS OBTÉN LA POSIBILIDAD DE PERSONALIZAR TU VIVIENDA A TU GUSTO. ¡CONTACTANOS!",False,good,False,13643.0,False,False,False,False,[],False,False,1910000.0,€,,,flat,,"Goya, Madrid",Piso,MEM120,1,True,Barrio de Salamanca,True,Goya,,,,
108633025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/cf/a1/1350535111.webp,15,240000.0,flat,sale,40.0,2,1,paseo de las Delicias,Madrid,Madrid,es,40.3921269,-3.6928651,False,https://www.idealista.com/inmueble/108633025/,"Donpiso presenta en exclusiva esta acogedora vivienda ubicada a pocos metros de la Plaza de Legazpi, en una zona con excelente comunicación y todos los servicios. El piso se distribuye en dos dormitorios, un salón con aire acondicionado, cocina y baño. Dispone de suelo de parquet, lo que aporta calidez. El edificio no cuenta actualmente con ascensor, pero las obras para su instalación ya están en marcha, lo que añadirá un valor importante a la finca a corto plazo. Ideal como primera vivienda o como inversión, en una zona con alta demanda y gran proyección. ¡No pierdas esta oportunidad! Contacta con Donpiso para más información o para concertar una visita.",False,good,False,6000.0,False,False,False,False,[],False,False,240000.0,€,,,flat,,"Delicias, Madrid",Piso en paseo de las Delicias,,2,False,Arganzuela,False,Delicias,250000.0,10000.0,4.0,
108856684,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/6e/e1/1357142904.webp,10,595000.0,flat,sale,135.0,3,2,Barrio Sanchinarro,Madrid,Madrid,es,40.483334,-3.6514704,False,https://www.idealista.com/inmueble/108856684/,"DISPONIBILIDAD INMEDIATA PARA VISITAS. En Templo Consulting ponemos a la venta en exclusiva un estupendo piso de 135m2 en Sanchinarro. Se trata de una 3era planta, que se distribuye de la siguiente forma: hall de entrada, salón comedor con vistas despejadas, cocina independiente con desayunador y salida a una terraza tendedero cómoda, 3 dormitorios con armarios empotrados y 2 baños completos, uno con bañera y otro con plato de ducha. CON 2 PLAZAS DE GARAJE Y TRASTERO INCLUIDOS EN EL PRECIO! El inmueble tiene una orientación noreste y se encuentra en perfectas condiciones para entrar a vivir. Es exterior, los suelos son de tarima, las paredes de gotelé fino y las ventanas de climalit. La calefacción es individual a gas natural. Los gastos de Comunidad son 93€/mes y el IBI anual es de 637€. La urbanización tiene piscina y cada portal cuenta con ascensor que tiene acceso directo a los garajes y trasteros.  Este piso en Sanchinarro tiene una excelente comunicación en transporte público: a solo 2 minutos andando de la estación de metro ligero (ML1) y con parada de autobús de las líneas 158, 172, 174N1, muy próximas a la vivienda. Asimismo, el acceso en vehículo privado es a través de la carretera M11, M30 y M40. Respecto a los servicios del entorno, podemos destacar la cercanía del Centro de Salud Sanchinarro  o del Hospital Sanitas La Moraleja, al igual que la estupenda oferta educativa con colegios privados y públicos. También hay cafeterías, restaurantes, farmacias, entidades bancarias, cadenas de supermercados como Alcampo, Día y el Hipercor de Sanchinarro. instalaciones deportivas públicas, gimnasios y zonas verdes. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",False,good,False,4407.0,True,False,False,False,[],False,False,595000.0,€,True,True,flat,,"Sanchinarro, Madrid",Piso,FC SANCHINARRO,3,True,Hortaleza,True,Sanchinarro,,,,
108612636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/03/50/1349940735.webp,16,362000.0,flat,sale,112.0,3,2,CL LEON FELIPE,Madrid,Madrid,es,40.3858972,-3.6372879,False,https://www.idealista.com/inmueble/108612636/,"NORGOM Inmobiliaria vende magnifica vivienda de renta libre junto al metro de Miguel Hernandez. El inmueble se distribuye en amplio y luminoso salón con acceso a terraza, 3 dormitorios dobles, 2 cuartos de baño completos y cocina totalmente equipada. La vivienda se encuentra ubicada en una finca cerrada con portero físico y zonas privadas, lo que hace de ella una de las mejores fincas de la zona. Asi mismo, el inmueble se encuentra ubicado en una zona muy consolidada junto al metro Miguel Hernández, la avenida de la albufera y muy bien comunicado con la M-40, m-30 y A-3. Para más información, llamar en horario comercial. MEJOR VER.",False,good,False,3232.0,False,False,False,False,[],False,False,362000.0,€,,,flat,,"Palomeras sureste, Madrid",Piso en Cl Leon Felipe,,1,True,Puente de Vallecas,True,Palomeras sureste,368000.0,6000.0,2.0,
108476916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/7a/fc/1346094002.webp,47,445000.0,chalet,sale,188.0,4,3,Loeches,Madrid,Loeches,es,40.3786953,-3.4162845,False,https://www.idealista.com/inmueble/108476916/,"¡Tu nuevo hogar te espera! Chalet adosado con piscina, jardín y mucho más! Agencia inmobiliaria TECNOCASA Estudio Loeches-Torres de la Alameda VENDE ESPECTACULAR chalet adosado de 188 m² construidos, ideal para quienes buscan espacio, comodidad y calidad de vida. Ubicado en una zona tranquila y bien comunicada, esta vivienda lo tiene todo: 4 DORMITORIOS CON LUZ NATURAL BAÑOS REFORMADOS CON ACABADOS MODERNOS COCINA NUEVA Y FUNCIONAL PISCINA IDEAL PARA EL VERANO JARDÍN PRIVADO CON ESPACIO PARA RELAJARSE ARMARIOS EMPOTRADOS EN TODAS LAS HABITACIONES AIRE ACONDICIONADO PARA TODO EL AÑO BUHARDILLA MULTIUSOS Una oportunidad única de vivir en una casa que lo tiene todo: espacio, estilo, y todas las comodidades que necesitas. ¡No dejes pasar esta oportunidad! El inmueble está situado en una zona ya consolidada, con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio. Parques y zonas infantiles cercanas. No dude en llamarnos para concertar su cita para visitar el inmueble, en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. ¡FINANCIACIÓN 100%!",False,good,False,2367.0,False,False,False,False,[],False,False,445000.0,€,True,True,chalet,terracedHouse,Loeches,Chalet adosado,,,,,,,,,,
108316294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/ea/99/1340476977.webp,23,430000.0,flat,sale,94.0,3,2,Barrio Arcos,Madrid,Madrid,es,40.4219389,-3.6166872,False,https://www.idealista.com/inmueble/108316294/,"'TECNOCASA 'ESTUDIO SAN BLAS 2018 S. L. ' Vende inmueble de 94 m2 construidos en la ZONA ARCOS de SAN BLAS.  Piso reformado a estrenar con acabados de lujo y tecnología de última generación. Se vende espectacular vivienda totalmente reformada, con materiales de alta calidad y una distribución funcional que combina diseño, confort y eficiencia energética. Distribución y espacios •Instalaciones completamente nuevas y conforme al plano •Recibidor con armario empotrado de abrigo, mesa decorativa y cajón •2 baños completos con muebles con cajones y lavabos de resina mate •Inodoros suspendidos y platos de ducha con mampara •Armarios empotrados blancos con puertas abatibles, maletero, cajoneras y barra   de colgar •Cocina moderna equipada con electrodomésticos panelados de primeras marcas •Terraza abierta ideal para disfrutar del exterior Calidades y equipamiento •Suelo radiante y refrescante por aerotermia •Termostatos individuales en cada estancia •Ventanas de alta gama: rotura de puente térmico, hoja oculta, bisagras ocultas, apertura oscilobatiente, cristales Climalit térmicos •Persianas motorizadas con interruptor general en la entrada •Suelos de gres imitación madera •Paredes lisas y rodapiés de madera •Puertas interiores en blanco •Puerta de entrada blindada •Instalación eléctrica y fontanería completamente nueva Detalles adicionales •Vivienda luminosa, moderna y lista para entrar a vivir •Acabados premium en todas las estancias •Ideal para quienes buscan confort, eficiencia energética y diseño contemporáneo. Se realizara obligatoriamente un estudio financiero antes de visitar la vivienda Le buscamos la hipoteca hasta el 100%. Los profesionales Kìron, gracias a un profundo conocimiento del mercado bancario, le ayudan a encontrar la solución hipotecaria que mejor se adapte a sus preferencias. '. '.",False,good,False,4574.0,False,False,False,False,[],False,False,430000.0,€,,,flat,,"Arcos, Madrid",Piso,,8,True,San Blas,True,Arcos,,,,
108264935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/35/26/1357786847.webp,24,2300000.0,flat,sale,150.0,3,3,Barrio Lista,Madrid,Madrid,es,40.4304702,-3.6758631,False,https://www.idealista.com/inmueble/108264935/,"Descubre esta elegante vivienda reformada ubicada en una tercera planta exterior, en una de las zonas más prestigiosas de Madrid. Con una distribución moderna y equilibrada, la propiedad cuenta con tres dormitorios y tres baños, diseñados para ofrecer el máximo confort y funcionalidad. Sus acabados y su diseño están pensados para quienes valoran la calidad, la luminosidad natural y un estilo de vida urbano exclusivo. El edificio, con ascensor y portería, forma parte de una finca representativa que combina encanto clásico y comodidades contemporáneas. Cada detalle ha sido cuidadosamente elegido para aportar armonía y estilo al espacio, con una cocina completamente equipada y un mobiliario que complementa su esencia moderna. La ubicación de esta vivienda permite disfrutar de un entorno residencial privilegiado con acceso inmediato a una variada oferta de comercios, restauración de alta gama, centros de salud y servicios de calidad. Vivir aquí es disfrutar de una vida cómoda y sofisticada en pleno corazón de Madrid, en una zona tan elegante como vibrante. VIVIENDA EN PROCESO DE REFORMA. LAS FOTOS NO SE CORRESPONDEN CON LA VIVIENDA. CONTACTA PARA OBTENER LA INFORMACIÓN DETALLADA DEL PROYECTO. ADELÁNTATE AL RESTO, Y ADEMÁS OBTÉN LA POSIBILIDAD DE PERSONALIZAR TU VIVIENDA A TU GUSTO. ¡CONTACTANOS!",False,good,False,15333.0,False,False,False,False,[],False,False,2300000.0,€,,,flat,,"Lista, Madrid",Piso,MEM118,3,True,Barrio de Salamanca,True,Lista,,,,
