propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107138706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/48/c1/1313758007.webp,ALQ. IKER CASILLAS SV,2,124800.0,flat,sale,90.0,True,3,1,El Soto - Coveta,Madrid,Móstoles,es,40.3249312,-3.8848353,False,https://www.idealista.com/inmueble/107138706/,"******Oportunidad sólo para inversores. El activo se encuentra ocupado sin título legal en vigor: se trata de un alquiler vencido. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Madrid. Cuenta con una superficie de 90.50m² distribuidos en 3 dormitorios y 1 baño*. Se localiza en la cuarta planta de un edificio residencial y en sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado. El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. [IW].",False,good,False,False,1387.0,False,False,False,False,[],False,False,124800.0,€,flat,"El Soto - Coveta, Móstoles",Piso,4,El Soto - Coveta,,,,,,,,
108176481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/7e/46/1336137707.webp,C6-04433-0001,5,157800.0,flat,sale,68.0,,3,1,calle de los Ángeles,Madrid,Getafe,es,40.3087947,-3.7274094,False,https://www.idealista.com/inmueble/108176481/,"Piso de 68 m² ubicado en Getafe, Madrid. Se trata de un piso de 68 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. El piso se sitúa en un núcleo urbano, teniendo buenos accesos por la A-42 y la AP-41. La zona dispone de comunicaciones públicas con varias líneas de autobuses y la estación de tren de Getafe Central. En el entorno podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, y centros educativos, además de importantes puntos de interés como el Hospital Universitario de Getafe. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2321.0,False,False,False,False,[],False,False,157800.0,€,flat,"Getafe Centro, Getafe",Piso en calle de los Ángeles,,Getafe Centro,,,,,,,,
108076612,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/60/1a/1333097162.webp,60581600,11,220000.0,flat,sale,65.0,True,3,1,Coslada Pueblo,Madrid,Coslada,es,40.4254568,-3.5654567,False,https://www.idealista.com/inmueble/108076612/,"Mercaser Grupo Inmobiliario vende Piso en planta cuarta consta salón-comedor, 3 habitaciones, cocina, baño. Ubicado cerca de colegios como el Colegio Público Andrés Torrejón y parques como el Colegio Público Andrés Torrejón. Gastos de escrituras e impuestos no incluidos. No cobramos honorarios al comprador. Coslada es un municipio madrileño ubicado en el Corredor del Henares al este del centro de la capital. La ciudad se encuentra actualmente en crecimiento demográfico y económico y están desarrollando proyectos urbanísticos para mejorar la calidad de vida de sus habitantes en diferentes zonas de la ciudad, ofreciendo nuevas viviendas ya sean casas unifamiliares como en el barrio de Barrancosa o los pisos del Barrio del Jarama muchos de ellos de protección pública. Sociodemografía Habitantes: 84.533Número de hogares: 32.758Edad media de las personas: 39 años% extranjeros: 14%Nivel medio de estudios: Secundaria.",False,renew,False,False,3385.0,False,False,False,False,[],False,False,220000.0,€,flat,"Coslada Pueblo, Coslada",Piso,4,Coslada Pueblo,,,,,,,,
107438061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/9c/e6/1312662709.webp,1808,14,159000.0,flat,sale,98.0,True,3,1,San Martín de la Vega,Madrid,San Martín de la Vega,es,40.2154508,-3.5858889,False,https://www.idealista.com/inmueble/107438061/,"¡ ESTUPENDO PISO CON TERRAZA! Se vende piso distribuido en hall, cocina equipada reformada, salón amplio con salida a terraza amplia, 3 dormitorios con armarios empotradas y un baño acondicionado con plato de ducha. Se encuentra en zona tranquila y residencial cercana a paradas de autobús y colegios. La comunidad cuenta con piscina comunitaria.  Agua sanitaria con termo eléctrico. Calefacción con radiadores eléctricos. ¡ NO DUDES EN SOLICITAR VISITA! ¡TE AYUDAMOS A SACAR LA FINANCIACIÓN GRATUITA! [IW].",False,good,False,False,1622.0,False,False,False,False,[],False,False,159000.0,€,flat,San Martín de la Vega,Piso,,,,,,,,,,
108280112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/70/32/1339374688.webp,,14,119000.0,flat,sale,61.0,False,3,1,Centro,Madrid,Arganda,es,40.3022479,-3.4382391,False,https://www.idealista.com/inmueble/108280112/,"Agencia Inmobiliaria de ARGANDA DEL REY - Oficina TECNOCASA, VENDE este piso en pleno corazón de Arganda, ideal para quienes buscan comodidad y cercanía a todos los servicios. Con 61 m² construidos, esta propiedad cuenta con 3 habitaciones, perfectas para adaptarse a tus necesidades. El baño completo ofrece funcionalidad y confort Ubicado en el centro, disfrutarás de la conveniencia de tener supermercados, farmacias y bares a pocos minutos de tu hogar. Además, la proximidad a la parada de bus facilita el acceso al transporte público, haciendo de este piso una opción ideal para quienes desean moverse con facilidad por la ciudad. Este inmueble es de segunda mano y requiere reformas, lo que te brinda la oportunidad de personalizarlo a tu gusto y convertirlo en el hogar de tus sueños. La vivienda actualmente se encuentra alquilada, para mas información no dudes en contactar con nosotros!",False,good,False,False,1951.0,False,False,False,False,[],False,False,119000.0,€,flat,"Centro, Arganda",Piso,3,Centro,,,,,,,,
108920180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/bc/92/1358952278.webp,,2,106000.0,flat,sale,65.0,True,3,1,calle de Callejo,Madrid,Madrid,es,40.3892712,-3.6714496,False,https://www.idealista.com/inmueble/108920180/,"SOLO INVERSORES. (producto no financiable por ningún banco) El piso se encuentra okupado por el antiguo inquilino, el cuál hay que llegar a un acuerdo con él para que se quede liberado el piso. No hay menores en el mismo ni personas vulnerables. El piso proviene de deuda hipotecaria. Se vende el piso como cuerpo cierto en el estado y la situación que se encuentra.",False,good,False,False,1631.0,False,False,False,False,[],False,False,106000.0,€,flat,"San Diego, Madrid",Piso en calle de Callejo,2,Puente de Vallecas,San Diego,,,,,,,
107594358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/ac/8d/1317072729.webp,C1-13258-0001,9,191000.0,flat,sale,63.0,,2,1,calle Morenés Arteaga,Madrid,Madrid,es,40.3897026,-3.7211819,False,https://www.idealista.com/inmueble/107594358/,"Piso de 64 m² situado en Madrid. Construido en 1964, este piso cuenta con una superficie aproximada de 64 m² y se distribuye en salón-comedor, cocina independiente, 2 dormitorios y 1 baño. La vivienda está comunicada mediante la estación del tren a menos de 15 minutos y próxima a la autovía A-42. La zona dispone de equipamiento variado, farmacia, galerías de arte, gimnasio, restaurantes, etc. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - Inscripción en el Registro de la Propiedad en trámite. La anterior situación del activo puede suponer dificultad/imposibilidad en la obtención de financiación hipotecaria por el comprador. Consultar su situación actual, así como, las condiciones de su transmisión. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,3032.0,False,False,False,False,[],False,False,191000.0,€,flat,"Opañel, Madrid",Piso en calle Morenés Arteaga,,Carabanchel,Opañel,,,,,,,
107871103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/fb/81/1326802170.webp,mp1072025,32,295000.0,flat,sale,93.0,True,4,2,Parla Este,Madrid,Parla,es,40.2312798,-3.7573035,False,https://www.idealista.com/inmueble/107871103/,"PISO DE: 4 DORMITORIOS, 2 BAÑOS, 2 PLAZAS DE GARAJE, TRASTERO Y APROBADA LA INSTALACION DE LA PISCINA. NO COBRAMOS HONORARIOS AL COMPRADOR Te presentamos este maravilloso piso de 85m2 útiles en Parla Este. Este espacioso y luminoso piso de 4 dormitorios y 2 baños se encuentra en una tranquila urbanización con zonas ajardinadas. La vivienda se caracteriza por su amplitud y excelente distribución, que separa claramente la zona de día, compuesta por un salón y cocina independiente, de la zona de descanso.  Las cuatro habitaciones son generosas en tamaño, con armarios empotrados que maximizan el espacio de almacenamiento.  El dormitorio principal el cual cuenta con armario empotrado y con baño en suite, como puedes observar este baño cuenta con bañera equipada con mampara. Un segundo baño completamente equipado con ducha y mampara. La cocina es muy amplia, está equipada y amueblada y ofrece un espacio amplio para colocar una mesa. Además cuenta con acceso a un tendedero cubierto.  Su orientación sur llena cada rincón de luz natural.  La vivienda cuenta con un espacioso salón independiente. perfectamente separado en dos ambientes, con Split de aire acondicionado. A todo ello, debemos sumarle las inmejorables calidades con las que nos encontramos: Puertas de roble, paredes lisas, ventanas climalit, suelos de tarima, armarios empotrados y vestidos… La vivienda incluye dos plazas de garaje y trastero dentro del mismo edificio. LA COMUNIDAD TIENE APROBADA LA OBRA DE INSTALACION DE UNA NUEVA PISCINA. ACTUALMENTE LOS RESIDENTES INTERESADOS ESTAN CONTRIBUYENDO AL FONDO PARA LA FINANCIACION DEL PROYECTO. Ubicado en Parla Este, una zona residencial bien comunicada y con todos los servicios al alcance: colegios, supermercados, centros de salud y transporte público, así como un acceso rápido a las principales vías. No dejes pasar esta oportunidad única. ¡Contáctanos para más información y para agendar una visita! Si deseas más información y/o concertar una visita llámanos al o visítanos en Avenida Ingenioso Hidalgo Nº7, Los Molinos. Getafe. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso. Si tu preocupación es la hipoteca confía en nosotros; la gestionamos con todos los bancos y tú decides cuál deseas completamente gratis.",False,good,False,True,3172.0,False,False,False,False,[],False,False,295000.0,€,flat,"Parla Este, Parla",Piso,,Parla Este,,True,True,,,,,
108830975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/48/0d/1356401573.webp,02730,12,299500.0,flat,sale,105.0,True,3,2,Sureste,Madrid,Torrejón de Ardoz,es,40.4576039,-3.4505735,False,https://www.idealista.com/inmueble/108830975/,"Arya Inmobiliaria le brinda la oportunidad de adquirir una vivienda en el barrio Mancha Amarilla, en una urbanización familiar, cuidada, con todos los complementos que una piso familiar necesita. Piscina comunitaria, Plaza de Garaje y Trastero todo ello incluido en el precio La vivienda se distribuye de la siguiente manera: Vestíbulo de entrada, un salón comedor amplio con mucha luz con forma cuadrada. La vivienda consta de tres dormitorios, siendo el principal tipo suite con su propio baño completo con armarios empotrados vestidos. Los tres dormitorios tienen armarios empotrados vestidos. El suelo es de tarima flotante. La vivienda tiene como anejo un cuarto trastero y Plaza de garaje No deje pasar esta oportunidad de vivir en esta estupenda vivienda, próxima a los colegios de la zona y a 10 minutos de Renfe. Bien comunicada, muy consolidada con todos los servicios de restaurantes, farmacia, bancos, etc. Se trata de una zona principalmente residencial y muy familiar, rodeada de amplias zonas verdes e infraestructuras modernas. Además dispone de todos los servicios necesarios. Es una zona ideal para familias que buscan tranquilidad, pero a la vez rodeada de excelentes colegios, supermercados, restaurantes y gran oferta de ocio. *La vivienda objeto del presente anuncio se encuentra actualmente calificada como vivienda protegida, pero está en proceso de descalificación. La venta queda supeditada a la obtención de la desclasificación de la vivienda. ¡No dudes en verlo con nuestros asesores con los que descubrirás tu nuevo hogar o una propiedad muy interesante! Consulta nuestro servicio de financiación hipotecaria y resuelve tus dudas sobre cómo es el proceso para comprar tu vivienda, incluyendo trámites y documentos. Metros de la vivienda recogidos y contrastados según catastro/registro. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración. Consúltenos en el o a través de nuestro formulario de contacto Arya INMOBILIARIA Avda. Unión Europea nr 19 local 3 Torrejón de Ardoz.",False,good,False,True,2852.0,False,False,False,False,[],False,False,299500.0,€,flat,"Sureste, Torrejón de Ardoz",Piso,3,Sureste,,True,True,,,,,
108885477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/ce/5f/1357926479.webp,PISOANDRE,1,370000.0,flat,sale,183.0,True,6,2,Centro,Madrid,Aranjuez,es,40.0286497,-3.6011305,False,https://www.idealista.com/inmueble/108885477/,"RIMAN HOUSE PRESENTA: UNA JOYA ÚNICA EN ARANJUEZ ✨ Vivir con privacidad, estilo y exclusividad… ahora es posible. ¿Buscas algo diferente? Este no es un piso cualquiera. Es una auténtica oportunidad de vida, ubicada junto a la Plaza de Toros y muy cerca del centro de Aranjuez. A un paso de todo: cultura, gastronomía, supermercados, colegios, universidad, parques y naturaleza. Todo ello en un entorno residencial tranquilo, con espectaculares zonas comunes y una privacidad que muy pocos pueden ofrecer. � ¿Qué lo hace tan especial? �♂️ Piscina privada de uso exclusivo. ¡Solo para ti! Relájate o comparte momentos inolvidables sin tener que compartir espacio con nadie. �♂️ Solo un vecino por planta. Máxima tranquilidad y cero ruidos. � Dos plazas de garaje incluidas en el precio. � Sótano amplio, ideal como trastero. �️ 6 habitaciones versátiles, perfectas para familias numerosas, teletrabajo o visitas. � Zona de lavandería independiente. � Amplio recibidor, que da paso a un salón comedor independiente, luminoso, con grandes ventanales y vistas directas a la piscina. �️ Cocina totalmente equipada y amueblada. � Baños renovados, con plato de ducha, fontanería y electricidad actualizadas. � Dormitorio principal con gran armario empotrado, y balcones en algunas habitaciones. Todo está listo para entrar a vivir. El piso se encuentra en un estado de conservación impecable, ideal como primera vivienda o como inversión, gracias a su excelente ubicación y conexiones directas con líneas de autobús y Cercanías a Madrid. � Precio: 370.000 € � ¿Necesitas financiación? Contamos con departamento financiero propio, con condiciones personalizadas para ayudarte a dar el paso. � Llámanos hoy y ven a conocer tu nuevo hogar. Porque propiedades así… ¡vuelan!",False,good,False,False,2022.0,False,False,False,False,[],False,False,370000.0,€,flat,"Centro, Aranjuez",Piso,1,Centro,,True,True,,,,,
108622021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/97/1b/1350217335.webp,C1-24190-0001,4,428100.0,flat,sale,45.0,,2,1,calle del Cactus,Madrid,Madrid,es,40.4590674,-3.7020114,False,https://www.idealista.com/inmueble/108622021/,"Piso de 68 m² ubicado en el barrio de Tetuán, Madrid. Se trata de un piso de 68 m² distribuidos en salón-comedor, cocina, 1 dormitorio y 1 baño. El inmueble se encuentra en el Edificio Berruguete, una construcción moderna y bien conservada, que ofrece una estructura funcional y espacios luminosos, ideales tanto para vivienda habitual como para inversión. El piso se sitúa en una zona urbana consolidada, concretamente en la calle Cactus, en el corazón del barrio de Tetuán, uno de los enclaves más dinámicos y con mayor proyección de Madrid. La ubicación destaca por su excelente comunicación, ya que cuenta con acceso directo a la calle Bravo Murillo, una de las principales arterias de la ciudad, y está a escasos minutos de la M-30, lo que facilita la conexión con el resto de la capital y salidas hacia la A-1 y la A-6. En cuanto al transporte público, la vivienda se encuentra muy próxima a la estación de metro Estrecho (línea 1), así como a varias líneas de autobús urbano (como las líneas 3, 66 y 124), lo que garantiza una movilidad cómoda y rápida tanto hacia el centro como hacia otras zonas de Madrid. En el entorno inmediato se pueden encontrar todo tipo de servicios: supermercados (Mercadona, Lidl, Carrefour Express), una amplia oferta de restaurantes y cafeterías, instalaciones deportivas como el Polideportivo Triángulo de Oro, centros educativos (CEIP Ignacio Zuloaga, IES Berruguete), oficinas bancarias y comercios de proximidad. Además, la zona dispone de centros de salud cercanos, como el Centro de Salud José Marvá, y hospitales de referencia como el Hospital Central de la Cruz Roja San José y Santa Adela, situados a pocos minutos en coche. Entre los puntos de interés más destacados se encuentra el Parque Rodríguez Sahagún, un gran espacio verde ideal para el ocio y el deporte al aire libre, así como el Centro Comercial La Vaguada, a menos de 10 minutos en coche. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,9513.0,False,False,False,False,[],False,False,428100.0,€,flat,"Berruguete, Madrid",Piso en calle del Cactus,,Tetuán,Berruguete,,,,,,,
108721316,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/44/26/1353151637.webp,,2,856000.0,penthouse,sale,115.0,True,2,2,Barrio Prosperidad,Madrid,Madrid,es,40.4433811,-3.6731039,False,https://www.idealista.com/inmueble/108721316/,"¡Descubre el hogar de tus sueños en este espectacular ático en venta! Con una superficie construida de 115 m², este luminoso espacio ofrece una distribución diáfana que combina un acogedor salón y una moderna cocina en un único ambiente, perfecto para disfrutar de momentos inolvidables.  La joya de la propiedad es su amplia terraza privada, ideal para relajarte al sol o organizar cenas al aire libre con amigos y familiares. El ático cuenta con dos dormitorios de generosas dimensiones, donde el dormitorio principal se convierte en un auténtico refugio gracias a su baño en suite y vestidor. Los dos baños completos están equipados con materiales de alta calidad y acabados modernos, asegurando comodidad y estilo en cada rincón. Situado en la séptima planta, este inmueble exterior ofrece vistas despejadas y una excelente orientación sur, lo que garantiza luz natural durante todo el día. Además, cuenta con calefacción mediante bomba de frío/calor y aire acondicionado, asegurando un ambiente agradable en cualquier época del año. La propiedad, en buen estado y construida en 1987, incluye armarios empotrados para maximizar el espacio de almacenamiento y una plaza de garaje, todo incluido en el precio. No pierdas la oportunidad de vivir en este maravilloso ático que combina confort, estilo y una ubicación privilegiada.  ¡Ven a visitarlo y déjate enamorar!",False,good,False,True,7443.0,False,False,False,False,[],False,False,856000.0,€,flat,"Prosperidad, Madrid",Ático,7,Chamartín,Prosperidad,True,True,penthouse,870000.0,14000.0,2.0,
108832768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/a0/97/1356451664.webp,,1,239999.0,flat,sale,100.0,True,3,2,Este,Madrid,Móstoles,es,40.3212718,-3.8580405,False,https://www.idealista.com/inmueble/108832768/,"PROXIMAMENTE FOTOS Y VISITAS  UNHOGAR VENDE: Un piso con espacio, luz y una terraza para disfrutar ☀️� Te damos la bienvenida a esta vivienda con una distribución cómoda y funcional, ideal para quienes valoran la amplitud y la luz natural. Cuenta con tres habitaciones, perfectas para adaptarse a distintos estilos de vida: desde una familia que busca espacio, hasta quienes trabajan desde casa o desean contar con un dormitorio extra para invitados. Dispone de dos baños completos, lo que facilita la convivencia diaria con mayor comodidad. El corazón de la vivienda es un salón amplio y luminoso, con espacio de sobra para crear una zona de descanso y otra de comedor, donde podrás disfrutar de momentos tranquilos o reuniones con familia y amigos. La terraza es uno de sus grandes atractivos: un rincón exterior que se convierte en el lugar perfecto para tomar el sol, relajarse o simplemente respirar aire fresco sin salir de casa. Una vivienda que combina amplitud, ubicación y un entorno tranquilo, perfecta para quienes buscan un hogar con carácter propio. ¿Te gustaría venir a verla? Llámanos y te la enseñamos encantados EN C/San Marcial 9 Móstoles.",False,renew,False,True,2400.0,False,False,False,False,[],False,False,239999.0,€,flat,"Este, Móstoles",Piso,7,Este,,,,,245000.0,5001.0,2.0,
108510278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/1a/b9/1347050972.webp, SM2025EVA,17,319900.0,flat,sale,460.0,True,4,2,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,es,40.3618604,-4.3937715,False,https://www.idealista.com/inmueble/108510278/,"¡ OPORTUNIDAD PARA INVERSORES! Bloque en venta de 3 pisos en el centro de San Martin de Valdeiglesias, de los cuales uno de ellos ya está construido y los dos restantes están en bruto. Las zonas comunes como el portal y las escaleras están terminadas. Cada piso cuenta con 143m2 en planta. El piso construido dispone con 4 dormitorios, 2 baños, salón y cocina. Destacar que este piso tiene un patio muy amplio de 30m2. El piso dispone de calefacción eléctrica. El edificio dispone de un garaje con capacidad para 3 vehículos. Ubicado en San Martín de Valdeiglesias a 60 km de Madrid por la M-501, esta localidad cuenta con todos los servicios, como supermercados (Abiertos domingos incluidos), farmacias, restaurantes.. . Destacar que Pelayos de la Presa y San Martin de Valdeiglesias dispone de pantano y playa con posibilidad de realizar todo tipo de actividades outdoor. Puede visitarnos en nuestra oficina en Calle corredera baja 20 San Martin de Valdeiglesias (Madrid) le informaremos de todas las viviendas de las que disponemos. ¡Beneficiase de nuestro método de trabajo! Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública, tramitación hipoteca. Consúltenos sin compromiso. HIPOTECAS 100% EURIBOR DESDE 0.70 ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,renew,False,False,695.0,False,False,False,False,[],False,False,319900.0,€,flat,San Martín de Valdeiglesias,Piso,2,,,True,True,,,,,
108139543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/1e/b9/1335018787.webp,,11,528000.0,chalet,sale,240.0,,6,3,calle del Castillo,Madrid,Torrejón de Ardoz,es,40.4356604,-3.4742312,False,https://www.idealista.com/inmueble/108139543/,"OPORTUNIDAD, GRAN CASA EN UN BARRIO MUY TRANQUILO Y CERCA DE LA NATURALEZA  Perfecto chalet adosado magnífico, construido en el año 2000,  Con una superficie de 240 m², se distribuye en tres plantas,   un gran salón independiente, cuenta con una chimenea funcional, . En esta planta también se encuentra la primera cocina, independiente, equipada y reformada, . En esta planta también disponemos de un aseo. Además, el garaje ha sido reformado para incorporar un baño adaptado para personas con movilidad reducida En la segunda planta dormitorios, todos amplios y luminosos, junto a un baño completos, en La buhardilla ha sido reformada y adaptada como vivienda, disponiendo de dos dormitorios con armarios y un baño completo, convirtiéndose en un espacio independiente que además cuenta con su propia cocina, lo que la hace ideal como apartamento adicional  el chalet dispone de calefacción de Gas Natural y aire acondicionado. Ubicado en Torrejón de Ardoz, cerca del barrio de Los Fresnos, se encuentra en una zona residencial tranquila, rodeada de parques y zonas verdes, lo que lo convierte en una opción ideal para quienes buscan bienestar sin renunciar a los servicios y comodidades de la ciudad. Para más información o concertar una visita,  Mz Hábitat Asesores Inmobiliarios    Características básicas Chalet adosado 3 plantas 240 m² construidos, 225 m² útiles 7 habitaciones 3 baños Parcela de 120 m² Balcón Segunda mano/buen estado Armarios empotrados Orientación este, oeste Construido en 2000 Calefacción individual: Gas natural Acceso y vivienda adaptados para personas con movilidad reducida Equipamiento Aire acondicionado Jardín Certificado energético Consumo: 87 kWh/m² año Emisiones: 22 kg CO2/m² año Ver etiqueta de calificación energética.",False,good,False,,2200.0,False,False,False,False,[],False,False,528000.0,€,chalet,"Suroeste, Torrejón de Ardoz",Chalet adosado en calle del Castillo,,Suroeste,,True,True,terracedHouse,,,,
107534966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/91/e1/1315321512.webp,A0-93733-0001,1,105000.0,flat,sale,69.0,,3,1,calle del Río Alberche,Madrid,Navalcarnero,es,40.2934225,-4.0064844,False,https://www.idealista.com/inmueble/107534966/,"Piso de 69 m² en venta, de 3 dormitorios situado en la localidad de Navalcarnero, provincia de Madrid. Construido en el año 1975, este piso cuenta con una superficie de 69 m² y se distribuye en salón-comedor, cocina, 3 dormitorios y 1 baño. Navalcarnero se localiza a 35 minutos de la capital madrileña y está comunicada mediante autobuses con las líneas 1, 530, 531, 531ª y 538 entre otras y por carretera, a través de los accesos viarios M-600 y A-5. La zona dispone de equipamiento variado, centro de salud, restaurantes, supermercados, polideportivo, etc. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,1522.0,False,False,False,False,[],False,False,105000.0,€,flat,"Centro, Navalcarnero",Piso en calle del Río Alberche,3,Centro,,,,,,,,
107756527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/2a/da/1322403444.webp,CK-03020-0001,1,95000.0,chalet,sale,92.0,,3,1,calle del Águila,Madrid,Brea de Tajo,es,40.229261,-3.0921017,False,https://www.idealista.com/inmueble/107756527/,"Chalet independiente de 92 m² situado en la localidad de Brea de Tajo, provincia de Madrid. Construido en 1977 este chalet independiente está asentado sobre una parcela de 3403 m² y dispone de una superficie de 92 m² en una sola planta. Se distribuye en salón-comedor, cocina, 3 dormitorios y 1 baño. La parcela no edificada se destina a piscina y zonas ajardinadas. La vivienda se localiza en la Urbanización Alameda Quejigal, próxima a la carretera M-221. La zona dispone de equipamiento a unos minutos, con restaurantes, consultorio médico, parques, campo de golf y supermercado. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,1033.0,False,False,False,False,[],False,False,95000.0,€,chalet,Brea de Tajo,Casa independiente en calle del Águila,,,,,,independantHouse,,,,
