propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,externalReference,parkingSpace.parkingSpacePrice
103444351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/37/9a/1189700699.webp,9,3,2950000.0,flat,sale,270.0,True,3,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4307503,-3.6977711,False,https://www.idealista.com/inmueble/103444351/,"Fortuny Real Estate presenta este espectacular piso en venta. Si estás buscando una vivienda de lujo, completamente reformada con los mejores acabados, este es el inmueble perfecto para ti. Con una superficie de 270m2, esta propiedad a estrenar se encuentra en la tercera planta exterior de una finca con fachada clásica.  Al entrar en el maravilloso hall de entrada, te darás cuenta de lo luminoso que es este piso gracias a sus amplias ventanas a la calle y su balcón. Además, podrás disfrutar de un amplio salón comedor y una cocina estilo americano amueblada y equipada.  El piso cuenta con tres dormitorios en suite, perfectos para tener tu propio espacio privado y relajarte después de un largo día. También tiene un aseo de cortesía en la zona social y un trastero para almacenar todas tus cosas.  La finca cuenta con portero físico y ascensor en jaula, lo que te proporcionará una mayor seguridad y comodidad. Este piso se encuentra en la tercera planta, por lo que podrás disfrutar de unas vistas increíbles. No pierdas la oportunidad de vivir en este maravilloso piso.",False,good,False,True,10926.0,False,False,False,False,[],False,False,2950000.0,€,flat,"Almagro, Madrid",Piso,,,,,,,PIS931,
106992952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/0c/4e/1359139161.webp,30,,389990.0,chalet,sale,206.0,,5,2,"calle de los Leones, 22",Madrid,Meco,,es,,40.5468501,-3.3250558,True,https://www.idealista.com/inmueble/106992952/,"ESTUPENDA CASA DE DOS PLANTAS, CON 3 HABITACIONES Y DOS BAÑOS EN PLANTA BAJA, SALON CON ACCESO A JARDIN DE 150 M2 CON PROCHE E INTIMIDAD Y COCINA GRANDE Y LUMINOSA INDEPENDIENTE. EN LA PRIMERA PLANTA 90M2 PARA DISFRUTARLOS COMO QUIERAS Y POSIBILIDAD DE AMPLIAR SUPERFICIE. PATIO DELANTERO AMPLIO CON GARAJE CERRADO Y PORCHE DE MAS DE 50 M2. Enhorabuena! Parece que has encontrado una opción de vivienda muy interesante. Este chalet de 206 m² es ideal para disfrutar de un espacio cómodo y funcional. Con las tres habitaciones muy amplias en la planta baja, es perfecto para familias o para quienes buscan comodidad. Además, la buhardilla ofrece muchas posibilidades, ya sea para un estudio y despacho y sala de juegos o cualquier otra cosa que se te ocurra también, mas de 80m2 para disfrutarlos como te mereces. El patio y el jardín son un gran plus, ya que te brindan un espacio privado para relajarte y disfrutar al aire libre. Tiene calefacción de gas natural y doble ventana lo que es genial para mantener un ambiente agradable en cualquier época del año. La ubicación también es muy conveniente, con colegios, institutos, transporte y comercios cercanos. Si estás interesado, no dudes en llamar para obtener más información. ¡Estoy aquí para ayudarte en lo que necesites!",False,good,False,,1893.0,False,False,False,False,[],False,False,389990.0,€,chalet,Meco,"Chalet pareado en calle de los Leones, 22",True,True,,,,semidetachedHouse,134004,
108134046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/65/3c/1334880345.webp,6,bj,175000.0,duplex,sale,65.0,True,2,2,"calle del Marqués de Jura Real, 7",Madrid,Madrid,Carabanchel,es,Comillas,40.3933325,-3.7082056,True,https://www.idealista.com/inmueble/108134046/,"NO ES VIVIENDA ES UN LOFT TIENE LICENCIA DE OFICINA! Dúplex Reformado en Comillas Ponemos a la venta este luminoso dúplex totalmente reformado, ubicado a pie de calle en la zona de Marqués de Jura Real (Madrid). La vivienda cuenta con licencia de oficina, lo que ofrece múltiples posibilidades tanto para uso residencial como profesional. Distribución: •Planta alta: dos amplios dormitorios y un baño completo. •Planta baja: salón-comedor con cocina americana, baño adicional y acceso directo desde la calle. El inmueble se entrega completamente reformado y con la cocina equipada, listo para entrar a vivir o instalar tu negocio. La zona de Marqués de Jura Real es tranquila y consolidada, rodeada de todo tipo de servicios: supermercados, colegios, centros de salud y zonas verdes. Además, cuenta con excelentes comunicaciones: varias líneas de autobús en las inmediaciones, fácil acceso a la M-30 y M-40, y a pocos minutos de estaciones de metro y cercanías, lo que garantiza una conexión rápida con el centro de Madrid y otros puntos de la ciudad. Una oportunidad única para quienes buscan un espacio versátil en una ubicación estratégica.",False,good,False,False,2692.0,True,False,False,False,[],False,False,175000.0,€,flat,"Comillas, Madrid","Dúplex en calle del Marqués de Jura Real, 7",,,195000.0,20000.0,10.0,duplex,,
108441044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/2b/36/1344962094.webp,25,1,560000.0,flat,sale,83.0,True,2,1,"calle de San Vicente Ferrer, 49",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4260314,-3.7068826,True,https://www.idealista.com/inmueble/108441044/,"¡ATENCIÓN!  OPORTUNIDAD EN EL CORAZÓN DE MALASAÑA ****Posibilidad de rentabilizarlo con alquiler de temporada, si el comprador lo desea puede hacerlo a través de nuestra empresa con la renta asegurada todos los meses***** Disponible espectacular piso de 2 dormitorios en una de las zonas más emblemáticas y conocidas de Madrid el famoso barrio de Malasaña. Características del piso: 2 dormitorios amplios, ambos con balcones exteriores, que ofrecen luz natural y vistas al vibrante barrio. Amplia cocina independiente, ideal para quienes disfrutan de la privacidad. Salón-comedor exterior: amplio, luminoso y acogedor, perfecto para reuniones o momentos de relax. Baño cómodo con bañera Inigualable ubicación en MALASAÑA-UNIVERSIDAD sin lugar a dudas uno de los barrios más de moda y emblemáticos de la ciudad, donde encontrarás comercios, teatros, entidades bancarias, bares, restaurantes y una espléndida gama de ocio y entretenimiento. Tienes a escasos metros el transporte público tiene Tribunal L1, Noviciado L2, Santo Domingo L2, a solo minutos andando. No dudes en ponerte en contacto con nosotros y coordinar una visita. Lisa Torres 6 8 1 9 4 5 2 4 5.",True,good,False,True,6747.0,False,False,True,False,[],False,False,560000.0,€,flat,"Malasaña-Universidad, Madrid","Piso en calle de San Vicente Ferrer, 49",,,,,,,20814,
108091472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/10/be/1343797854.webp,21,4,220000.0,flat,sale,78.0,,3,1,calle de Emilio Martín Encinas,Madrid,Coslada,Coslada Pueblo,es,,40.4247044,-3.5665114,False,https://www.idealista.com/inmueble/108091472/,"En venta: magnífico piso en Coslada Descubre esta excelente vivienda situada en la cuarta planta de un edificio con ascensor, en el municipio madrileño de Coslada. El piso cuenta con: - Luminoso salón-comedor - Tres habitaciones espaciosas - Cocina funcional - Baño completo - Amplia terraza de más de 7 metros en todo lo ancho, de la fachada principal Ubicado en una zona privilegiada, cercana a colegios como el Colegio Público Andrés Torrejón y rodeado de zonas verdes y parques, ideal para disfrutar en familia. ¡Consulte sin compromiso! Llámanos para solicitar tu cita y visitar esta fantástica vivienda. ¡Te encantará!",False,renew,False,,2821.0,True,False,False,False,[],False,False,220000.0,€,flat,"Coslada Pueblo, Coslada",Piso en calle de Emilio Martín Encinas,,,,,,,10405,
108907180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/58/d0/1358652376.webp,17,bj,150000.0,studio,sale,33.0,True,0,1,Barrio Los Cármenes,Madrid,Madrid,Latina,es,Los Cármenes,40.3947714,-3.7410317,False,https://www.idealista.com/inmueble/108907180/,"Local en venta en Vía Carpetana, Ubicación inmejorable. Muy luminoso, con techos altos, consta de 2 estancias independientes y un cuarto de Se encuentra situado en el distrito de La Latina, una zona con alma castiza, vida cultural y excelente conexión con el centro de Madrid. Una inversión segura. Con 33 m² construidos, esta propiedad a pie de calle ofrece un espacio bien aprovechado, muy luminoso y con detalles que marcan la diferencia. Distribución y características: 2 estancias:  • Salón con cocina integrada totalmente equipada  • Dormitorio principal con puerta corredera  • Altillo con ventana superior y acceso por escaleras. Buscas un espacio con encanto, funcional y en uno de los barrios más auténticos de Madrid? ¡Este puede ser el tuyo! . Contáctanos para más información o concertar una visita.",False,good,False,False,4545.0,False,False,False,False,[],False,False,150000.0,€,flat,"Los Cármenes, Madrid",Estudio,,,,,,studio,RNL00103IL,
108045378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/9d/ac/1340671039.webp,20,2,725000.0,flat,sale,136.0,True,5,2,"paseo de la Virgen del Puerto, 43",Madrid,Madrid,Arganzuela,es,Imperial,40.4098364,-3.7210537,True,https://www.idealista.com/inmueble/108045378/,"� Tu nuevo hogar junto a Madrid Río te espera. SERVIFINCAS ARGANZUELA presenta en exclusiva esta magnífica vivienda en el codiciado barrio Imperial. Imagina vivir en una de las zonas más agradables y dinámicas de Madrid, a solo unos pasos de Madrid Río, rodeado de naturaleza, vida cultural y opciones para disfrutar del aire libre todos los días. Esta espaciosa vivienda de 136 m² (originalmente de 5 dormitorios) ha sido adaptada para ofrecer amplitud y comodidad. Actualmente cuenta con un gran salón-comedor muy luminoso con vistas a la calle Pizarra, 3 habitaciones dobles exteriores con armarios empotrados, una habitación individual, una amplia cocina junto a una despensa, un baño completo con ventana y un aseo adicional, también con ventilación natural. Además, dispone de calefacción central, lo que garantiza el confort durante todo el año. ¿Quieres personalizarla? Su excelente distribución ofrece múltiples posibilidades para rediseñar los espacios a tu gusto. Incluye un trastero privado de 10 m², ideal para almacenaje extra. Situada en una finca representativa con ascensor, justo al lado de uno de los accesos principales a Madrid Río. Un enclave privilegiado para vivir con tranquilidad, sin renunciar a estar conectado con el corazón de la ciudad. ✨ Una oportunidad única para crear el hogar que siempre soñaste, en una ubicación inmejorable. ¡Ven a verla y enamórate!",True,renew,False,True,5331.0,False,False,False,False,[],False,False,725000.0,€,flat,"Imperial, Madrid","Piso en paseo de la Virgen del Puerto, 43",,,,,,,243V1375,
106275432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/85/32/1277929946.webp,7,3,1190000.0,flat,sale,140.0,True,3,4,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.417099,-3.676336,False,https://www.idealista.com/inmueble/106275432/,"En una privilegiada e inmejorable zona del barrio de Ibiza, a pocos metros del Parque del Retiro, se ubica este bonito y luminoso piso situado en una cuarta planta. Se distribuye en hall de entrada con aseo de cortesía, gran salón comedor y cocina independiente, la zona de descanso se compone de tres dormitorios, el principal en suite. Reforma de lujo con cuidados acabados. Calefacción central, aire acondicionado por conductos. Lo más representativo de esta vivienda es la luz, gracias a los ventanales en todas las estancias de la casa, tiene una extraordinaria luminosidad. La vivienda tiene calefacción central y aire acondicionado. Muy buena finca, con ascensor y servicio de portero. Destaca la vivienda por su excelente comunicación con líneas de metro, autobuses, M-30 y por la proximidad a todos los servicios de tiendas, ocio, parques, bulevares, colegios, hospitales, cines y teatros, lo que la convierte en una opción ideal para vivir y como una segura inversión por su alta rentabilidad. En Belton Real Estate, empresa de servicios personalizados con experiencia y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,8500.0,False,False,False,False,[],False,False,1190000.0,€,flat,"Ibiza, Madrid",Piso en calle de Ibiza,,,,,,,IBZ90,
108745761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b9/fa/1353883983.webp,31,,189000.0,chalet,sale,68.0,,2,1,Nuevo Aranjuez-Ciudad de las Artes,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0261938,-3.5930084,False,https://www.idealista.com/inmueble/108745761/,"¡RIMAN HOUSE GESTIONES INMOBILIARIAS TE PRESENTA UNA OPORTUNIDAD QUE NO PUEDES DEJAR ESCAPAR! Ideal para inversores o para quienes buscan un proyecto con gran proyección. Se trata de una vivienda para reformar con un potencial impresionante. La verdadera oportunidad no está solo en la casa actual, sino en el terreno, la zona y todo lo que esta propiedad puede llegar a convertirse. Ubicada en una zona privilegiada, con acceso inmediato a supermercados, restaurantes, colegios, iglesias y parques, esta propiedad se encuentra a pocos pasos de paradas de autobuses y principales vías de comunicación. Características del inmueble: Superficie construida: 68 m² Superficie útil: 53 m² Superficie gráfica (terreno): 201 m² Distribución: 2 habitaciones Cocina Baño Comedor Terraza Patio Ubicada en una zona con alta demanda y excelente proyección urbanística, esta propiedad es perfecta para una reforma integral que permita maximizar su valor. ¿Necesitas financiación? Contamos con departamento financiero propio, con condiciones personalizadas para ayudarte a dar el paso. ¡No dejes pasar esta ocasión única para invertir en una propiedad con gran futuro! Contáctanos y te damos todos los detalles. Un entorno consolidado, cómodo y funcional, ideal tanto para familias como para inversores que buscan una excelente ubicación.",False,renew,False,,2779.0,False,False,False,False,[],False,False,189000.0,€,chalet,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Casa independiente,True,True,,,,independantHouse,ANDREACASA,
108248347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/ef/61/1338629882.webp,20,4,279900.0,duplex,sale,97.0,True,3,2,"calle Federica Montseny, 1",Madrid,Fuenlabrada,Loranca,es,,40.292493,-3.8358605,True,https://www.idealista.com/inmueble/108248347/,"Con 97 m² construidos y una distribución muy funcional, esta vivienda destaca por su comodidad, amplitud y excelentes calidades. Distribución: Primera planta: - Hall de entrada con armario empotrado - Cocina independiente totalmente equipada - Tendedero - Luminoso salón-comedor con aire acondicionado y orientación norte - Baño completo con plato de ducha Planta superior: - 3 dormitorios con armarios empotrados - Dormitorio principal con baño en suite y aire acondicionado Calidades y equipamiento: - Calefacción individual por gas natural - Ventanas Climalit - Puertas de roble - Suelos de tarima en estancias principales y gres en cocina y baños -Trastero y amplia plaza de garaje incluidos en el precio Ubicado en una zona residencial consolidada del barrio de Loranca, rodeado de todos los servicios necesarios: - Colegios, centros de salud, supermercados, zonas de ocio y espacios verdes - Centros comerciales como Alcampo y Día - Lago y amplias zonas peatonales - Junta de Distrito y estación de Metrosur a solo 200 metros - Excelente comunicación con M-506, M-50 y R-5 - Conexión directa con Madrid capital y las principales ciudades del sur: Móstoles, Alcorcón, Getafe y Leganés Loranca destaca por su modelo urbanístico sostenible, con amplias zonas verdes y servicios diseñados para mejorar la calidad de vida de sus vecinos. Nota: Vivienda en proceso de descalificación. Anuncio informativo sin valor contractual. Puede contener errores. 6.",True,good,False,True,2886.0,False,False,False,False,[],False,False,279900.0,€,flat,"Loranca, Fuenlabrada","Dúplex en calle Federica Montseny, 1",True,True,,,,duplex,60,
108528368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/b9/b4/1347575413.webp,21,4,449420.0,flat,sale,98.0,True,2,2,calle de Yécora,Madrid,Madrid,San Blas,es,Rejas,40.446164,-3.5739854,False,https://www.idealista.com/inmueble/108528368/,"Alquilado: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Renta actual: 824 €/mes Fecha de fin de contrato: 08/2025 Descripción Os presentamos este fantástico piso de obra nueva ubicado en Madrid. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y dos baños. La vivienda se encuentra en la 4a planta del edificio y además el piso cuenta con un trastero. En sus alrededores encontramos escuelas, supermercados, bancos y farmacias. A 20 minutos a pie encontramos bibliotecas, oficinas de correos, centros deportivos, varias paradas de autobús y la estación de metro Estadio Metropolitano. El inmueble está situado a 25 minutos en coche del centro de Madrid. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Nordeste. Soluciones a su medida.",True,good,False,True,4586.0,False,False,False,False,[],False,False,449420.0,€,flat,"Rejas, Madrid",Piso en calle de Yécora,,,,,,,FHOG-2575,
108649699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/c2/dc/1351210368.webp,50,,530000.0,countryHouse,sale,330.0,,4,3,"AV HISPANIDAD, 68",Madrid,Torremocha de Jarama,,es,,40.8412636,-3.4889548,True,https://www.idealista.com/inmueble/108649699/,"Sanhouses presenta esta vivienda unifamiliar en Torremocha del Jarama. Situada en urbanización totalmente terminada y a 10 minutos del centro urbano y polideportivo. La vivienda está construida sobre una parcela de 759 m2, que dispone de huerto, gallinero, compostera e invernadero, así como de zonas ajardinadas con césped de baja necesidad de agua. con posibilidad de hacer una piscina.  La casa tiene 330 m2 distribuidos en planta sótano diáfano de 140 metros, planta baja de 140 metros y 11 metros de porche con orientación sur, y segunda planta de 49 metros. La planta baja con 3 amplias habitaciones con armarios empotrados, 2 baños, uno de ellos en suite, amplia cocina con salida a la parcela y gran salón comedor con salida a un maravilloso porche. Planta alta con zona de media altura hacia el salón consta de un gran dormitorio con baño y armarios en zona abuhardillada, este espacio puede dividirse perfectamente en dos o tres dormitorios. Diseño y construcción bioclimática y de alta eficiencia energética. Bloque de termoarcilla, aislamiento de corcho natural. Muros de 40-50 cm de espesor. Ventanas con rotura de puente térmico y puertas de madera, estructura mixta acero-madera Sistema fotovoltaico de 6 Kwp, paneles solares térmicos, generador minieólico, chimenea con recuperador de calor, sistema de recuperación de aguas pluviales y red separativa en vivienda para riego del jardín. Aljibe de 10.000 litros enterrado en el jardín. Apenas hay coste en electricidad o calefacción en todo el año debido al buen aislamiento y a la implementación de energías renovables. Vivienda ideal para escapar de la ciudad y disfrutar de un gran espacio al aire libre cerca de Madrid, así como inversión para rentabilizar como negocio de casa rural.",False,good,False,,1606.0,False,False,False,False,[],False,False,530000.0,€,countryHouse,Torremocha de Jarama,"Casa de pueblo en Av Hispanidad, 68",True,True,,,,casaDePueblo,,
108746563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/af/50/1353908297.webp,24,2,209900.0,flat,sale,70.0,True,2,1,calle de Cervantes,Madrid,Móstoles,Norte - Universidad,es,,40.3305388,-3.8582294,False,https://www.idealista.com/inmueble/108746563/,"OPORTUNIDAD! Espectacular piso totalmente reformado en un barrio de Móstoles donde tienes todo a mano. Renfe de Móstoles a menos de 500 metros, autobuses, colegios, comercios, talleres, tiendas a pie de calle, metro sur, buen acceso a carretera; todo lo que necesitas para no moverte de este maravilloso barrio. La vivienda se distribuye de la siguiente manera: Nada más entrar nos encontramos con el hall de entrada, a la derecha con una cocina totalmente reformada. Luego al fondo tenemos un salón amplio y luminoso con una terraza cerrada. más adelante tenemos un baño totalmente reformado y ampliado. A continuación, el pasillo con 2 habitaciones muy amplias, ya que antiguamente era de 3 habitaciones. La vivienda cuenta con una reforma echa en 2017 en la cual cambiaron toda la electricidad y fontanería de la casa, pusieron tarima flotante en el suelo, cambiaron la cocina entera y el baño lo ampliaron quitando una habitación, ventanas de toda la casa cambiadas, terraza cerrada y armario empotrado grande. Posibilidad de entregar la casa completamente amueblada a excepción de un par de muebles.  No lo dudes más y pídenos información de esta vivienda sin ningún tipo de compromiso. Destacamos por nuestra transparencia y profesionalidad.  Posibilidad de financiación hasta el 100% Dependiendo del perfil.",False,good,False,False,2999.0,False,False,False,False,[],False,False,209900.0,€,flat,"Norte - Universidad, Móstoles",Piso en calle de Cervantes,,,212900.0,3000.0,1.0,,,
108750815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/58/81/1359048096.webp,1,5,640000.0,flat,sale,68.0,True,1,1,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4333369,-3.6769699,False,https://www.idealista.com/inmueble/108750815/,"Gran oportunidad en Calle Maldonado – Piso exterior con piscina en edificio de lujo Ubicado en una de las zonas más codiciadas del barrio de Salamanca, este piso exterior de 68 m² en la calle de Maldonado representa una excelente oportunidad de inversión o personalización. Situado en un edificio de lujo con portero físico y una espectacular piscina en la azotea, combina ubicación privilegiada con servicios exclusivos difíciles de encontrar en la zona. La vivienda, actualmente para reformar, ofrece grandes posibilidades de redistribución para adaptarse a todo tipo de necesidades: desde un apartamento contemporáneo de una habitación en suite con vestidor, hasta una distribución más funcional con zona de trabajo o segunda habitación. La luminosidad, el carácter exterior y el potencial de este piso lo convierten en una base ideal para crear un hogar a medida o un activo de alta rentabilidad en uno de los distritos más deseados de Madrid.",True,renew,False,True,9412.0,True,False,False,False,[],False,False,640000.0,€,flat,"Lista, Madrid",Piso en calle de Maldonado,,,680000.0,40000.0,6.0,,,
108903032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/d1/fa/1358440922.webp,13,bj,127200.0,flat,sale,63.0,True,2,1,calle Postas,Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1549503,-3.6254875,False,https://www.idealista.com/inmueble/108903032/,"Agencia inmobiliaria de Ciempozuelos-zona Ciempozuelos-oficina Tecnocasa. ¡IDEAL PARA INVERSORES! VENDE PISO en CIEMPOZUELOS de 63m2 CONSTRUIDOS. La vivienda consta de amplio salón-comedor con acceso a una terraza, cocina, desde el hall accedemos a dos dormitorios y un baño completo con bañera.   El inmueble se encuentra actualmente alquilado.   La vivienda está situada en una de las MEJORES ZONAS DE CIEMPOZUELOS; es una zona tranquila, ya consolidada con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio, a 15 minutos a pie de la plaza del ayuntamiento. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el estudio gratuito de nuestro departamento financiero KÌRON. Si necesitas valoración gratuita de tu vivienda, ¡no dudes en pedir información!",False,good,False,False,2019.0,False,False,False,False,[],False,False,127200.0,€,flat,"Cuevas - Ilustración, Ciempozuelos",Piso en calle Postas,,,,,,,CIEMPOZUELOS,
108211124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/68/b8/1337322643.webp,38,2,189000.0,duplex,sale,65.0,True,2,1,avenida de España s/n,Madrid,El Molar,,es,,40.7356285,-3.5836317,True,https://www.idealista.com/inmueble/108211124/,"VISTA HOMES presenta en exclusiva un encantador DÚPLEX DE DOS HABITACIONES ubicado en El Molar, en zona bien comunicada, ideal para quienes buscan comodidad y funcionalidad en un entorno tranquilo. La vivienda cuenta con 65 m² construidos distribuidos en: PLANTA BAJA Destaca por la luminosidad de su salón comedor, perfecto para disfrutar de momentos en familia o con amigos. La cocina, amueblada y equipada con electrodomésticos, cuenta con tendedero cubierto que aporta practicidad y comodidad. Además, en esta planta se encuentra un cuarto de baño completo y un armario empotrado bajo la escalera, que ofrece un espacio de almacenamiento adicional. PRIMERA PLANTA Abuhardillada, dispone de un dormitorio principal y dormitorio individual, ambos con ventanas Velux que proporcionan una excelente iluminación natural y un ambiente acogedor. El dúplex se climatiza mediante calefacción eléctrica individual y aire acondicionado con bomba de frío y calor, garantizando el confort en todas las estaciones del año. El Molar ofrece un entorno ideal para familias, parejas o quienes buscan escapar del bullicio urbano sin renunciar a la cercanía con la capital. A tan solo 30 minutos de Madrid por la A-1, disfrutarás de un entorno natural privilegiado, con vistas a la Sierra Norte y rodeado de aire puro y tranquilidad. Además, cuenta con todos los servicios necesarios: colegios, centro de salud, supermercados, zonas deportivas, transporte público y una gran oferta gastronómica, famosa por sus bodegas y restaurantes tradicionales. El ambiente local es familiar y acogedor, con una comunidad en crecimiento y una excelente calidad de vida. Una oportunidad perfecta para quienes valoran un hogar funcional, luminoso y en una ubicación privilegiada.  ¿HABLAMOS? Contáctanos para más información o para programar una visita, estaremos encantados de ayudarte.",True,good,False,False,2908.0,False,False,False,False,[],False,False,189000.0,€,flat,El Molar,Dúplex en avenida de España s/n,,,,,,duplex,VIS-394,
108836873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/00/8a/1356571137.webp,29,,1900000.0,chalet,sale,382.0,,5,5,Barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4651769,-3.7251822,False,https://www.idealista.com/inmueble/108836873/,"Vivienda de lujo en Puerta de Hierro Engel & Völkers Mirasierra - Puerta de Hierro ( ) ofrece EN EXCLUSIVA este magnífico chalet pareado de obra nueva en Puerta de Hierro. Con un diseño moderno que destaca por su amplitud y eficiencia en la distribución, esta impresionante propiedad le ofrece todo lo que necesita para una vida cómoda y lujosa. Disfrute de tres plantas llenas de luz natural, con 5 dormitorios y 5 baños para su confort y privacidad. El jardín con piscina es perfecto para relajarse al aire libre, mientras que el garaje con capacidad para tres vehículos asegura comodidad y seguridad. En la planta principal, un espacioso salón-comedor con ventanales que se abren al jardín, un aseo y una gran cocina, muy destacable por ser un espacio que está siendo equipado con los más finos materiales y electrodomésticos de primeras marcas, asegurando no solo una funcionalidad inmejorable, sino también un estilo y acabados que superarán sus expectativas. En la segunda planta 4 dormitorios, todos con armarios empotrados o vestidor y 3 baños, 2 de ellos en suite. La planta inferior ofrece una habitación adicional con baño y acceso directo al garaje. Ubicada en una zona tranquila pero bien comunicada, está cerca de transporte público, colegios, supermercados y todos los servicios esenciales. Esta propiedad es una oportunidad excepcional para vivir en una de las mejores áreas de Madrid. Puerta de Hierro está situada en el noroeste de Madrid, a tan sólo 10 minutos en autobús de Moncloa y Cuatro Caminos y en menos de media hora de la Puerta del Sol. Zona exclusiva de casas espectaculares rodeadas de vegetación y amplia seguridad. Puerta de Hierro está rodeada de numerosas zonas verdes como es el entorno natural del parque La Dehesa de la Villa, uno de los mayores de Madrid con una extensión de 700.000 m2 que alberga más de 6.000 árboles. En definitiva, un espacio natural transformado e incorporado a la ciudad, que constituye un lugar privilegiado del que directamente se benefician unos 124.600 madrileños. Por otro lado, la urbanización se encuentra próxima al Centro Comercial La Vaguada y al Club Social Puerta de Hierro, el Real Club de Golf Puerta de Hierro y otros equipamientos comerciales y educacionales.",False,good,False,,4974.0,False,False,False,False,[],False,False,1900000.0,€,chalet,"Valdezarza, Madrid",Chalet pareado,True,True,,,,semidetachedHouse,W-02YO2T,
