propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108520138,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/f0/49/1347347847.webp,M30624V,63,,1598000.0,chalet,sale,390.0,,4,4,calle Arroyo del Tesoro,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4556621,-3.8003873,False,https://www.idealista.com/inmueble/108520138/,"Exclusivo chalet de obra nueva con 356 m² construidos — 400 m² incluyendo la cubierta transitable — destaca por su diseño funcional y amplitud. Ubicada en una de las zonas más codiciadas de Madrid, esta vivienda destaca por estar en una zona residencial tranquila, ideal para quienes buscan vivir en un entorno privado a pocos minutos de la ciudad.  La propiedad se distribuye en dos plantas separando perfectamente la zona de día y la de noche. Al acceder nos recibe un amplio y luminoso salón-comedor, rodeado de amplios ventanales que permiten la entrada de luz durante todo el día con vistas hacia el jardín y la piscina privada. Además, esta primera planta cuenta con un aseo de cortesía. La cocina separada en tipo office está totalmente equipada con electrodomésticos BOSCH, pensada para ofrecer el máximo rendimiento y un diseño moderno, ideal para quienes disfrutan de la gastronomía. En la zona de noche la vivienda dispone de dos habitaciones dobles en tipo suite con baño privado y dos habitaciones dobles, además de un baño completo. Todas las habitaciones son amplias y luminosas. La distribución interior ha sido diseñada para aprovechar al máximo la luz natural y ofrecer una circulación cómoda entre estancias. Los acabados son de alta calidad, aportando calidez y modernidad al conjunto.  Situada en una zona residencial de ambiente sereno, esta vivienda permite disfrutar del silencio y la privacidad sin renunciar a la cercanía de servicios esenciales. Con excelentes conexiones al centro de la capital, una destacada oferta educativa —incluyendo colegios internacionales— y múltiples zonas verdes. Ideal para familias que valoran un estilo de vida equilibrado, rodeado de naturaleza y a pocos minutos de la ciudad. En Walter Haus entendemos que encontrar el hogar ideal va más allá de una inversión: es encontrar ese lugar que encaja con tu estilo de vida. Descubre las propiedades que tenemos entrando a nuestro sitio web y conoce todos los inmuebles exclusivos que solo Walter Haus tiene para ti. ¡Contáctanos para más información!",False,good,False,,4097.0,True,False,False,False,[],False,False,1598000.0,€,chalet,independantHouse,"Zona Estación, Pozuelo de Alarcón",Casa independiente en calle Arroyo del Tesoro,True,True,,
108516326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/93/5e/1347233994.webp,48e08ed1-4a1d-47f7-ae84-367ed9cbfe99,29,11,1850000.0,penthouse,sale,230.0,True,4,3,plaza de España,Madrid,Madrid,Centro,es,Palacio,40.4229838,-3.7106987,False,https://www.idealista.com/inmueble/108516326/,"Impresionante ático singular con vistas increíbles situado en Plaza España, una experiencia de vida singular y privilegiada. Con una luz impresionante que inunda cada rincón, disfrutarás de vistas panorámicas a la Plaza de España, el majestuoso Palacio Real, el sereno Parque del Oeste y el histórico Templo de Debod. Además, su cercanía a los Jardines de Sabatini te permitirá disfrutar de paseos inolvidables. La propiedad cuenta con una amplia entrada que da paso a un salón comedor dividido en dos ambientes, ideal para recibir a tus invitados. Con 230 m² construidos y 190 m² útiles, este ático dispone de 4 dormitorios, incluyendo un dormitorio principal de 23 m² con baño en suite y vestidor, y un total de 3 baños. La cocina amueblada con zona de tendedero es perfecta para los amantes de la gastronomía. Las terrazas son el alma de este hogar: una de 24 m² para disfrutar del aire libre y otra espectacular de 50 m² en altura, donde podrás contemplar las vistas más impresionantes de la ciudad. Aunque la vivienda está para remodelar, su potencial es innegable. El edificio, elegante y representativo de los años 70, cuenta con portero físico, ascensor hasta la planta 10 y posibilidad de poner ascensor en la misma vivienda.  Incluye una plaza de garaje en el mismo edificio, aire acondicionado y calefacción comunitaria. Zona de reuniones en el edificio planta baja. No pierdas la oportunidad de vivir en una ubicación privilegiada, rodeada de todos los servicios y comodidades que ofrece Madrid. Se encuentra vacío sin muebles para las visitas. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,renew,False,True,8043.0,True,False,False,False,[],False,False,1850000.0,€,flat,penthouse,"Palacio, Madrid",Ático en plaza de España,True,True,,
108148135,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/95/01/1335291478.webp,W-02ZWJX,33,6,1600000.0,penthouse,sale,123.0,True,2,2,calle del General Oráa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4351555,-3.6830494,False,https://www.idealista.com/inmueble/108148135/,"Exclusivo ático en el corazón de Madrid, con terraza privada. Engel & Völkers presenta este exclusivo ático, con terraza privada, en el corazón de Madrid. Cuenta con una superficie total de 123 metros cuadrados, 92 metros2 de vivienda, y 18 metros 2 de terraza y 13m2 comunes. Construido originalmente en 1940 y completamente modernizado en 2022 por la prestigiosa diseñadora Patricia Pombo, este refugio ofrece una experiencia de vida excepcional. Cuenta con un dormitorio, y la posibilidad de convertir la segunda habitación (despacho) en un segundo dormitorio.  También cuenta con trastero. Con una reforma de alto lujo, que emana sofisticación y calidez, el piso está inundado de luz natural, resaltando los detalles cuidadosamente seleccionados que lo hacen único. El ático completo añade un toque de exclusividad y amplitud al hogar. Este apartamento no solo ofrece una lujosa habitación principal con baño en suite, sino también un baño adicional para invitados, asegurando comodidad y privacidad. Los armarios empotrados, la cocina completamente equipada con electrodomésticos de alta gama y un baño de cortesía se suman a la funcionalidad y estilo del espacio Ubicada en el corazón del prestigioso barrio de Salamanca, la propiedad en General Oraa 37 ofrece un entorno inigualable para los compradores más exigentes. Este enclave es conocido por su elegancia y exclusividad, atrayendo a una clientela sofisticada que valora tanto el lujo como la comodidad. El barrio de Salamanca es sinónimo de clase y distinción, caracterizado por sus amplias avenidas arboladas, boutiques de alta gama y restaurantes de renombre internacional. La infraestructura de la zona es impecable, con excelentes conexiones de transporte público que incluyen varias estaciones de metro cercanas, como Núñez de Balboa y Diego de León, que garantizan un acceso rápido y eficiente al resto de la ciudad. Además, se encuentra a tan solo 15 minutos en coche del Aeropuerto Adolfo Suárez Madrid-Barajas, lo que facilita los viajes internacionales.",True,good,False,True,13008.0,True,False,True,False,[],False,False,1600000.0,€,flat,penthouse,"Castellana, Madrid",Ático en calle del General Oráa,,,,
108001750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/19/a8/1330796371.webp,3.2,22,3,1250000.0,flat,sale,82.0,True,2,2,"calle General Pardiñas, 83",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.435153,-3.678093,True,https://www.idealista.com/obra-nueva/108001750/,"GENERAL PARDIÑAS 83 es un nuevo proyecto que prioriza el lujo y la exclusividad, y que ha sido creado para quienes buscan la máxima calidad, confort y distinción en cada detalle.  Situado en el corazón del Barrio de Salamanca, la zona más exclusiva de Madrid, redefine el concepto de vivienda de lujo con su diseño sofisticado.  Con una arquitectura vanguardista y materiales de la más alta gama, GENERAL PARDIÑAS 83 ofrece un entorno único donde la privacidad y el diseño se fusionan para crear un espacio incomparable.  El edificio original ha sido rehabilitado para albergar 16 viviendas de uno y dos dormitorios, y lofts, además de un completo gimnasio y zona de coworking, el espacio ideal donde trabajar con todas las comodidades, sin necesidad de desplazarte. GENERAL PARDIÑAS 83 se encuentra en el triángulo que forman las calles Francisco Silvela, Diego de León y Príncipe de Vergara. Una zona inmejorable donde contarás con excelentes conexiones en transporte público y fácil acceso a las principales arterias de la capital. La vida en GENERAL PARDIÑAS 83 te permitirá estar junto a todo lo que quieres sin renunciar a la tranquilidad y exclusividad de una zona extraordinaria. Disfruta de un hogar diseñado a tu medida, que destaca por su extraordinaria ubicación y que ha sido construido con materiales de la mejor calidad. Deja que tu hogar hable de ti.  GENERAL PARDIÑAS 83 alberga exclusivos lofts y viviendas de uno y dos dormitorios, diferentes distribuciones que se amoldan a distintas formas de vivir. Sorpréndete con su cuidado interiorismo y la exquisita atención que se ha puesto en cada detalle. Piezas seleccionadas con mimo, pensadas para hacer tu vida más cómoda y agradable.  No dejes pasar esta oportunidad única y descubre unas viviendas excepcionales.",False,newdevelopment,True,True,15244.0,True,False,False,False,[],False,False,1250000.0,€,flat,,"Lista, Madrid","Piso en calle General Pardiñas, 83",,,False,
107785360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/1c/60/1323671971.webp,W-02ZE26,27,bj,480000.0,flat,sale,49.0,True,1,1,calle Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4377887,-3.6829869,False,https://www.idealista.com/inmueble/107785360/,"Encantador piso en Velázquez con alta rentabilidad ¿Buscas una inversión con alta rentabilidad en una de las zonas más cotizadas de Madrid? ¡Este es tu momento! Te presentamos un encantador piso interior en un edificio clásico de 1920, ubicado en la prestigiosa Calle Velázquez, a pocos pasos del Instituto de Empresa.  Con una superficie de 40 metros cuadrados, este acogedor espacio cuenta con un pequeño patio de uso privativo, ideal para disfrutar de momentos al aire libre, un dormitorio independiente con su baño y un salón con cocina incorporada. Este piso se encuentra en una finca clásica de 1920. Actualmente se encuentra alquilado, el nuevo propietario deberá cumplir con el contrato de alquiler vigente de un año, con posibilidad de ampliación por 6 meses más. Esta propiedad es perfecta para inversores que buscan una opción segura y rentable en el corazón de Madrid. ¡No dejes pasar esta oportunidad! ¡Contáctanos hoy mismo para más información y para programar una visita!  ¡Tu futuro comienza aquí! La vivienda se sitúa en el barrio de Salamanca, en la zona de Castellana, distrito eminentemente residencial y comercial. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas de Madrid y de Europa. El lugar ocupa un enclave estratégico: a un paso de la calle Serrano y de la Castellana, tenemos una excelente comunicación con el resto de la ciudad gracias a la arteria principal de Madrid, la Castellana, ya sea a pie, en coche, en autobús o en metro. Muy cerca de la Embajada de EE. UU. y del Instituto de Empresa. En esta zona, en la misma calle y a lo largo de la calle Serrano, a unos pasos podemos encontrar una extensa variedad de restaurantes estupendos, la mayoría con terraza, donde relajarse y comer fuera, simplemente pasear o tomar un café. Ofrece además de todo el comercio de lujo, todos los servicios típicos del barrio a pocos metros, farmacias, centros de salud, supermercados, tintorerías, etc. El placer de vivir en una zona confortable en la mejor zona de Madrid.",True,good,False,False,9796.0,True,False,True,False,[],False,False,480000.0,€,flat,,"Castellana, Madrid",Piso en calle Velázquez,,,,
108916678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/fa/20/1358858372.webp,,30,en,225000.0,flat,sale,64.0,True,1,1,calle del Doctor Jerónimo Iborra,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3728163,-3.7502417,False,https://www.idealista.com/inmueble/108916678/,"Agencia inmobiliaria de MADRID - zona CARABANCHEL ALTO vende vivienda situada en Calle Dr. Jeronimo Iborra, ideal para parejas o familias pequeñas que buscan una vivienda con potencial en una zona tranquila y bien comunicada. La vivienda, un bajo exterior con ascensor, que forma parte de una finca seminueva, cuenta con un amplio dormitorio con ventana al tranquilo patio interior, libre de ruidos. Un salón muy luminoso y espacioso, la cocina independiente y reformada permite el acceso al tendedero acristalado. El baño, también está reformado y tiene bañera. El inmueble se vende junto a su respectiva plaza de garaje de fácil acceso y espaciosa (opcional), además de un trastero amplio. La finca, del 2013, goza de portero automático y está dividida en diferentes bloques separados por un patio interior. Ubicación privilegiada en el barrio de Carabanchel Alto, una zona residencial muy demandada, con todos los servicios a tu alcance: comercios, colegios, zonas verdes y centros médicos. Además, está cerca de dos grandes parques, el Parque de las Cruces y el Pinar de San José, perfectos para disfrutar del aire libre o hacer ejercicio. A tan solo 5 minutos andando de la estación de metro y paradas de autobuses con conexión directa al centro de Madrid, Atocha, Aluche y otros puntos clave de la ciudad. ¡No dejes pasar esta oportunidad! Contáctanos para más detalles o para concertar una visita.",True,good,False,True,3516.0,False,False,False,False,[],False,False,225000.0,€,flat,,"Buena Vista, Madrid",Piso en calle del Doctor Jerónimo Iborra,True,False,,14000.0
108518527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/96/f8/1347304125.webp,M30625V,63,,1598000.0,chalet,sale,356.0,,3,3,calle Nalón,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4525966,-3.801487,False,https://www.idealista.com/inmueble/108518527/,"Exclusivo chalet de obra nueva con 356 m² construidos — 400 m² incluyendo la cubierta transitable — destaca por su diseño funcional y amplitud. Ubicada en una de las zonas más codiciadas de Madrid, esta vivienda destaca por estar en una zona residencial tranquila, ideal para quienes buscan vivir en un entorno privado a pocos minutos de la ciudad.  La propiedad se distribuye en dos plantas separando perfectamente la zona de día y la de noche. Al acceder nos recibe un amplio y luminoso salón-comedor, rodeado de amplios ventanales que permiten la entrada de luz durante todo el día con vistas hacia el jardín y la piscina privada. Además, esta primera planta cuenta con un aseo de cortesía. La cocina separada en tipo office está totalmente equipada con electrodomésticos BOSCH, pensada para ofrecer el máximo rendimiento y un diseño moderno, ideal para quienes disfrutan de la gastronomía. En la zona de noche la vivienda dispone de tres habitaciones dobles en tipo suite con baño privado. Todas las habitaciones son amplias y luminosas. La distribución interior ha sido diseñada para aprovechar al máximo la luz natural y ofrecer una circulación cómoda entre estancias. Los acabados son de alta calidad, aportando calidez y modernidad al conjunto.  Situada en una zona residencial de ambiente sereno, esta vivienda permite disfrutar del silencio y la privacidad sin renunciar a la cercanía de servicios esenciales. Con excelentes conexiones al centro de la capital, una destacada oferta educativa —incluyendo colegios internacionales— y múltiples zonas verdes. Ideal para familias que valoran un estilo de vida equilibrado, rodeado de naturaleza y a pocos minutos de la ciudad. En Walter Haus entendemos que encontrar el hogar ideal va más allá de una inversión: es encontrar ese lugar que encaja con tu estilo de vida. Descubre las propiedades que tenemos entrando a nuestro sitio web y conoce todos los inmuebles exclusivos que solo Walter Haus tiene para ti. ¡Contáctanos para más información!",False,good,False,,4489.0,True,False,False,False,[],False,False,1598000.0,€,chalet,independantHouse,"Zona Estación, Pozuelo de Alarcón",Casa independiente en calle Nalón,,,,
108401739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/51/37/1343105561.webp,82398905-3381-4f27-9bfa-14bd6b634939,21,4,2009000.0,flat,sale,164.0,False,3,4,calle de Montesa,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.428758,-3.6715896,False,https://www.idealista.com/inmueble/108401739/,"Huspy tiene el honor de presentar esta exclusiva vivienda de mas de 160 metros cuadrados en el distrito Salamanca.  Ubicada en una de las zonas más exclusivas y demandadas de Madrid, esta propiedad ofrece una excelente oportunidad para quienes desean vivir o invertir en el barrio de Lista, dentro del prestigioso distrito de Salamanca. Con 164 m² construidos, esta vivienda destaca por su amplitud, distribución funcional y el potencial de personalización que ofrece su actual proceso de reforma. Características de la vivienda La propiedad cuenta con: Tres dormitorios amplios y luminosos Tres baños completos, además de un aseo de cortesía. Salón con acceso a terraza privada de 10 metros cuadrados, perfecto para disfrutar del aire libre Cocina equipada, lista para su uso desde el primer día Armarios empotrados que ofrecen soluciones de almacenamiento eficientes Mobiliario y decoración incluidos, facilitando una mudanza rápida y sin complicaciones. La vivienda dispone de calefacción por gas natural y aire acondicionado, garantizando un confort óptimo durante todo el año. Características del edificio Situada en una finca representativa del barrio, el edificio cuenta con ascensor y servicio de portería, lo que aporta seguridad, comodidad y un valor añadido a la vivienda. Ubicación El inmueble se encuentra en el corazón del barrio de Lista, una de las áreas más codiciadas de Madrid. Rodeado de una amplia oferta de comercios, restaurantes, colegios, zonas verdes y excelentes conexiones de transporte público, vivir aquí es disfrutar de la mejor calidad de vida urbana con todas las comodidades al alcance.",False,good,False,True,12250.0,True,False,False,False,[],False,False,2009000.0,€,flat,,"Lista, Madrid",Piso en calle de Montesa,,,,
105118470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/9d/31/1242299036.webp,Castellana,10,13,3250000.0,flat,sale,340.0,True,5,4,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4377463,-3.691928,False,https://www.idealista.com/inmueble/105118470/,"Soberbio piso en un enclave ÚNICO, con fantásticas vistas de Madrid. Ubicado en una de las mejores zonas y más cotizadas de Madrid (Serrano, Velázquez, Pº de la Castellana, Barrio de Salamanca…). Edificio moderno de prestigioso arquitecto, de gran calidad constructiva y exclusivas zonas comunes. , con seguridad 24 horas. Superficie catastral: +-340m². Zona noble distribuida en: Hall de entrada, 2 salones y comedor independiente.  Distribución: 4 Dormitorios + Dormitorio de servicio. Dormitorio principal con baño en suite.  Piso a actualizar en buen estado de conservación, con grandes posibilidades de redistribución. 13ª Planta, muchísima luz. Completamente exterior. Portero. Seguridad 24 horas en el edificio y en el garaje. 3 Plazas de Garaje. 1 Trastero.",False,renew,False,True,9559.0,True,False,True,False,[],False,False,3250000.0,€,flat,,"El Viso, Madrid",Piso,True,True,,
108001697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/e6/58/1330796356.webp,1.1,22,1,710000.0,flat,sale,62.0,False,1,2,"calle General Pardiñas, 83",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.435153,-3.678093,True,https://www.idealista.com/obra-nueva/108001697/,"GENERAL PARDIÑAS 83 es un nuevo proyecto que prioriza el lujo y la exclusividad, y que ha sido creado para quienes buscan la máxima calidad, confort y distinción en cada detalle.  Situado en el corazón del Barrio de Salamanca, la zona más exclusiva de Madrid, redefine el concepto de vivienda de lujo con su diseño sofisticado.  Con una arquitectura vanguardista y materiales de la más alta gama, GENERAL PARDIÑAS 83 ofrece un entorno único donde la privacidad y el diseño se fusionan para crear un espacio incomparable.  El edificio original ha sido rehabilitado para albergar 16 viviendas de uno y dos dormitorios, y lofts, además de un completo gimnasio y zona de coworking, el espacio ideal donde trabajar con todas las comodidades, sin necesidad de desplazarte. GENERAL PARDIÑAS 83 se encuentra en el triángulo que forman las calles Francisco Silvela, Diego de León y Príncipe de Vergara. Una zona inmejorable donde contarás con excelentes conexiones en transporte público y fácil acceso a las principales arterias de la capital. La vida en GENERAL PARDIÑAS 83 te permitirá estar junto a todo lo que quieres sin renunciar a la tranquilidad y exclusividad de una zona extraordinaria. Disfruta de un hogar diseñado a tu medida, que destaca por su extraordinaria ubicación y que ha sido construido con materiales de la mejor calidad. Deja que tu hogar hable de ti.  GENERAL PARDIÑAS 83 alberga exclusivos lofts y viviendas de uno y dos dormitorios, diferentes distribuciones que se amoldan a distintas formas de vivir. Sorpréndete con su cuidado interiorismo y la exquisita atención que se ha puesto en cada detalle. Piezas seleccionadas con mimo, pensadas para hacer tu vida más cómoda y agradable.  No dejes pasar esta oportunidad única y descubre unas viviendas excepcionales.",False,newdevelopment,True,True,11452.0,True,False,False,False,[],False,False,710000.0,€,flat,,"Lista, Madrid","Piso en calle General Pardiñas, 83",,,False,
107194756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/7c/a3/1305825030.webp,GTRE-01322,3,bj,151000.0,flat,sale,70.0,,2,1,calle de José del Pino Jiménez,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3450969,-3.7131063,False,https://www.idealista.com/inmueble/107194756/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo pueden no ajustarse al estado actual.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR. Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos.  A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid. Este piso es perfecto para ti si buscas un hogar moderno, cómodo y bien ubicado. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. Esta propiedad se encuentra ocupada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,2157.0,False,False,False,False,[],False,False,151000.0,€,flat,,"Villaverde Alto, Madrid",Piso en calle de José del Pino Jiménez,,,,
108512121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/e7/db/1347103064.webp,417c83d4-8005-4396-85d5-c2af7ea8ed53,29,bj,248712.0,flat,sale,75.0,True,2,1,via Carpetana,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3877414,-3.7449988,False,https://www.idealista.com/inmueble/108512121/,"Piso reformado de 70 m² con 2 dormitorios en Vista Alegre – Carabanchel En trámite de cambio de uso Descubre esta acogedora vivienda de 70 m² recientemente reformada, ideal tanto para vivir como para invertir. Se distribuye en dos dormitorios luminosos, un baño moderno y una cocina completamente equipada, perfecta para los amantes de la cocina. El aire acondicionado garantiza el confort en cualquier época del año. El diseño funcional y moderno aprovecha al máximo cada rincón del espacio, ofreciendo comodidad en un entorno tranquilo y bien comunicado. La propiedad se presenta como una opción atractiva para quienes buscan un hogar listo para entrar a vivir en una zona con alta demanda. Ubicación – Vista Alegre, Carabanchel (Madrid) Situado en el dinámico barrio de Vista Alegre, dentro del distrito de Carabanchel, este piso ofrece una excelente conexión mediante transporte público, proximidad a tiendas, centros educativos, instalaciones deportivas y zonas verdes. Una ubicación estratégica para quienes valoran la vida urbana con todos los servicios a mano.",False,good,False,False,3316.0,False,False,False,False,[],False,False,248712.0,€,flat,,"Vista Alegre, Madrid",Piso en via Carpetana,,,,
108918133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/32/36/1358900750.webp,,27,3,280000.0,flat,sale,78.0,True,3,2,avenida de Abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3806074,-3.7275778,False,https://www.idealista.com/inmueble/108918133/,"Agencia inmobiliaria de MADRID zona ABRANTES - PAN BENDITO oficina Tecnocasa vende piso a escasos metros de Vía Lusitana y avenida de los poblados. Cabe destacar la tranquilidad, la consolidación, el buen ambiente que tiene el barrio y la comunicación de la zona a nivel de comercios y de los distintos medios de transporte que hay en la zona. El metro de Abrantes (línea 11) lo tenemos a 5 minutos y a solo unos pasos, de la línea de la EMT (118 - 47). Ubicado en la Avenida de Abrantes, a pocos pasos de la estación de metro (Línea 11) y con numerosas paradas de autobús en los alrededores, este piso ofrece una excelente comunicación y una zona con todos los servicios al alcance. La vivienda cuenta con tres dormitorios, uno de ellos con baño en suite, además de un amplio salón, cocina independiente y otro baño completo. Dispone también de una espaciosa terraza con vistas a la avenida principal, perfecta para disfrutar del exterior. El piso ha sido reformado recientemente y se encuentra en muy buen estado. El edificio dispone de servicio de conserjería, calefacción central y acceso directo a las plazas de garaje del inmueble (aunque este piso no incluye garaje en la venta). La zona está rodeada de numerosos comercios, supermercados, farmacias, y todo tipo de servicios, lo que lo convierte en una opción ideal para familias o quienes buscan comodidad y buena ubicación.",False,good,False,True,3590.0,False,False,False,False,[],False,False,280000.0,€,flat,,"Abrantes, Madrid",Piso en avenida de Abrantes,,,,
106398506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/d1/03/1281682947.webp,1033,79,,820000.0,chalet,sale,729.0,,6,6,Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,,es,,40.6425496,-3.5073772,False,https://www.idealista.com/inmueble/106398506/,"Espectacular chalet en urbanización privada con control de acceso en Fuente el Saz del Jarama. Ofrece un total de 729 metros construidos y amplias zonas de jardín gracias a su parcela de 2.700 metros cuadrados. La vivienda principal cuenta con mas de quinientos metros construidos con altas calidades y distribuidos en tres plantas.  La planta semisótano ofrece una gran zona recreativa ademas de un baño completo, baño turco, un almacén/despensa y salida al exterior.   El la planta baja encontramos un salón comedor muy amplio y luminoso con orientación sur y que cuenta con chimenea y salida a terraza exterior. Desde el hall con techos de hasta 6,5 metros de alto podremos acceder a la cocina de diseño. Esta cocina dispone de despensa y da acceso al garaje y zona de servicio de la vivienda. En esta planta baja podremos disfrutar de tres dormitorios dobles con armarios empotrados, aire acondicionado y salida al exterior independiente para cada uno de ellos. Estas habitaciones comunican a través del pasillo con dos baños completos, uno de ellos con jacuzzi, ademas de un aseo de cortesía mas cercano a la zona social. La escalera abierta nos lleva a la habitación principal con terraza privada, chimenea, baño con jacuzzi y vestidor. En esta misma planta encontramos una despacho tan amplio como la habitación principal que también dispone de zona de vestidor y baño privado. En el exterior encontraremos un garaje tipo americano para 3 vehículos, adosado a un apartamento de invitados con zona de cocina y baño propio. Un salón de verano en la zona de piscina, con barbacoa y horno de leña. Almacén para jardinería y varias zonas de descanso donde poder disfrutar del aire libre.",False,good,False,,1125.0,True,False,True,False,[],False,False,820000.0,€,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente,True,True,,
108911265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/d7/5d/1358690286.webp,,35,5,420000.0,flat,sale,80.0,True,2,2,travesía del Tornado,Madrid,Tres Cantos,Zona Estación- Centro,es,,40.5968014,-3.713849,False,https://www.idealista.com/inmueble/108911265/,"Remax Legend os presenta este Luminoso piso exterior en urbanización privada con piscina en Tres Cantos (zona estación) Gracias a las empresas del Grupo Legend aportamos asesoramiento fiscal, jurídico y financiero, y un arquitecto para cualquier consulta o servicio que necesite a coste cero. Además, no cobramos honorarios al comprador. Descubre este acogedor quinto piso con orientación sur, bañado por luz natural durante todo el día. Ubicado en una de las zonas más demandadas de Tres Cantos, a pocos minutos de la estación de Cercanías (línea C-4), con excelentes conexiones a Madrid y servicios a pie de calle como supermercados, cafeterías, colegios y zonas verdes. La vivienda se encuentra en una urbanización cerrada que ofrece piscina comunitaria, garaje y trastero incluidos en el precio. Cuenta con 2 dormitorios y 2 baños completos, uno de ellos en suite en el dormitorio principal, ideal para mayor comodidad y privacidad. La cocina ha sido recientemente reformada y dispone de acceso a una práctica terraza-tendedero. Además, el piso está equipado con aire acondicionado, lo que garantiza confort durante todo el año. Una oportunidad perfecta para quienes buscan tranquilidad, buena ubicación y calidad de vida. Contáctanos para más información y concertar una visita. ¡Te esperamos! ** La información que se detalla en este anuncio se muestra a título informativo y no es contractual ni vinculante **.",True,good,False,True,5250.0,False,False,False,False,[],False,False,420000.0,€,flat,,"Zona Estación- Centro, Tres Cantos",Piso en travesía del Tornado,True,True,,
