propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108199198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/72/f4/1357232454.webp,29,205000.0,flat,sale,58.0,3,1,Barrio Abrantes,Madrid,Madrid,es,40.3790237,-3.7318273,False,https://www.idealista.com/inmueble/108199198/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Diseñar tu propio hogar en el corazón de la capital! Ponemos a tu disposición este piso a reformar situado en la localidad de Madrid, una de las urbes más vibrantes y con mayor proyección de revalorización inmobiliaria del país. La vivienda se encuentra dentro de un edificio residencial con estructura sólida y buenas comunicaciones, y está distribuida en varias estancias que podrás rediseñar completamente para adaptarlas a tu estilo de vida o convertirlas en una inversión altamente rentable. Gracias a su estado original, este piso representa un lienzo en blanco para desarrollar un proyecto de renovación a medida, proporcionando todo lo que imaginas creando un espacio moderno, funcional y con carácter propio. Aquí puedes hacerlo realidad. La ubicación en Madrid garantiza acceso a todos los servicios esenciales: centros educativos, hospitales, supermercados, comercios, transporte público (metro, autobuses, cercanías) y una vida cultural y social inagotable. Ya sea que lo reformes para vivir, alquilar o revender, este inmueble se encuentra en una zona con alta demanda y potencial de crecimiento. Vivir en Madrid es sinónimo de oportunidades: laborales, educativas, culturales y de ocio. Es una ciudad que nunca se detiene y donde cada inversión tiene visión de futuro. Esta vivienda es perfecta para quienes buscan una reforma integral con proyección a largo plazo en uno de los mercados más dinámicos de España. ¡Convierte este piso en Madrid en tu próximo gran proyecto! Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos de diferentes tipos: viviendas, locales comerciales, terrenos, nueva obra, tanto para uso particular como para inversores. Contamos con una extensa cartera de inmuebles en España, Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",True,renew,False,,3534.0,True,False,True,False,[],False,False,205000.0,€,flat,,"Abrantes, Madrid",Piso,GTRE-01420,1,,Carabanchel,Abrantes,False,,,,,,
108730157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/64/29/1353482056.webp,27,435000.0,chalet,sale,172.0,5,4,calle Navalagamella,Madrid,Valdemorillo,es,40.4995373,-4.0707642,False,https://www.idealista.com/inmueble/108730157/,"¡Descubre tu nuevo hogar en este espectacular chalet adosado de 172 m²! Con una distribución ideal, esta vivienda cuenta con 5 amplios dormitorios y 4 baños, perfectos para disfrutar de la comodidad que siempre has deseado. La orientación oeste garantiza luminosidad durante todo el día, creando un ambiente acogedor. Además, cuenta con armarios empotrados en cada habitación, aire acondicionado y calefacción individual por gas natural, asegurando un confort óptimo en cualquier época del año. Imagina relajarte en tu terraza o balcón después de un largo día. La parcela de 40 m² es perfecta para disfrutar del aire libre o para que los más pequeños jueguen sin preocupaciones. La ubicación es inmejorable, a un paso del centro del pueblo y con acceso a todos los servicios necesarios, incluidos supermercados. No tendrás que preocuparte por el transporte, ya que la carretera de Navalagamella está muy cerca. Este chalet también incluye una plaza de garaje y un trastero, brindando espacio adicional para tus pertenencias. Construido en 2007 y en buen estado, este hogar es ideal para quienes buscan calidad de vida y comodidad. ¡No dejes pasar la oportunidad de visitarlo y enamorarte de cada rincón!",False,good,False,,2529.0,False,False,False,False,[],False,False,435000.0,€,chalet,terracedHouse,"Valdemorillo pueblo, Valdemorillo",Chalet adosado en calle Navalagamella,3454-07169,,,Valdemorillo pueblo,,,True,True,,,,
108795955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/85/4e/1355377063.webp,41,272000.0,flat,sale,113.0,2,1,calle las Pozas,Madrid,San Lorenzo de El Escorial,es,40.5979992,-4.1356567,False,https://www.idealista.com/inmueble/108795955/,"ATR PROJECT INMOBILIAIRA vende, EN EXCLUSIVA, este maravilloso piso completamente reformado recientemente en una urbanización muy tranquila de San Lorenzo de El Escorial. La vivienda, como bien se puede apreciar está para entrar a vivir.  Cuenta con un amplio salón-comedor muy luminoso, dos habitaciones con armarios empotrados, un baño completo con plato de ducha y una gran cocina con salida a un lavadero con despensa. Calefacción de Gas Natural y aire acondicionado en el salón y en el dormitorio principal, paredes en liso, suelos de tarima y las mejores calidades con muebles a medida tanto en la cocina como en el baño, ventanas de aluminio con doble cristal y puertas lacadas en blanco son algunas de las principales características a reseñar. La cocina, con una estupenda encimera de granito y con electrodomésticos de primeras marcas, se entrega completamente amueblada a excepción de la lavadora, la cual tiene su espacio en un lavadero donde también se encuentra la caldera de gas natural recién comprada, una gran despensa y espacio para almacenaje Además, cuenta con plaza de garaje cubierta para coche grande en la mejor ubicación del aparcamiento, la más cercana al ascensor, y un trastero de unos 6 m2, también a la entrada. La comodidad de la vivienda es fantástica, ya que para su acceso desde el portal no es necesario subir ni bajar de planta, pero la altura de sus vistas es de una tercera planta. Además, cuenta con amplias zonas comunitarias que facilitan el acceso y transmiten una sensación de espacio y comodidad. La superficie es de 113 metros cuadrados construidos, según catastro. No dudes en ponerte en contacto con nosotros para más información y concretar una visita.",False,good,False,,2407.0,True,False,False,False,[],False,False,272000.0,€,flat,,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Piso en calle las Pozas,,3,True,Zaburdón - Monte Escorial,,True,True,True,,,,
108866355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6f/b9/1357441155.webp,32,295000.0,studio,sale,40.0,0,1,calle del Ventorrillo,Madrid,Madrid,es,40.4053014,-3.705006,False,https://www.idealista.com/inmueble/108866355/,"Somos Sleepers, los transformadores de esta mítica corrala de Ventorrillo! Les traemos este proyecto que forma parte de la historia del Barrio y que conservando su espacio original y respetando su condición de edificio protegido, se ha renovado completamente reforzando su estructura, habilitando nuevas canalizaciones, creando un renovado sistema eléctrico y hasta los aislantes que lo convertirán en estudios de una estética modernista y de un confort único. Son estudios en promedio de 35 a 40 m2, con cocina americana abierta y provista de todos los grandes electrodomésticos, salas de baño moderna y bellos acabados, suelos de madera y ventanas de madera con doble acristalado. Completamente amueblados. Tenemos disponibles desde los bajos, primer y segundo piso. Sus precios varían dependiendo de la ubicación en el inmueble y la superficie del mismo. Su localización cercana al metro de Embajadores, nos ofrece una variedad de ofertas comerciales y culturales para vivir el Madrid actual, como la capital Europea a la moda! No dudes en contactarnos para que conozcas el gran proyecto de Sleepers!",True,good,False,,7375.0,True,False,False,False,[],False,False,295000.0,€,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle del Ventorrillo,,bj,False,Centro,Lavapiés-Embajadores,True,,,,,,
106347152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/54/e9/1313894865.webp,24,1500000.0,flat,sale,290.0,3,3,calle del Poeta Joan Maragall,Madrid,Madrid,es,40.459166,-3.6907918,False,https://www.idealista.com/inmueble/106347152/,"¡HOMLI presenta en exclusiva la casa de tus sueños en el corazón de Madrid! Este impresionante apartamento de 290 m², ubicado en el tranquilo tercer piso de un edificio construido en 1967, ofrece la vida moderna en su máxima expresión.  Renovada a la perfección, la propiedad cuenta con calefacción de gas autónoma, unidades de aire acondicionado individuales y un ascensor para mayor comodidad. Disfruta del tranquilo entorno del vecindario y de una vista impresionante desde tus ventanas. Ideal para profesionales, familias, parejas o inversores, esta ubicación privilegiada está cerca de servicios locales como hospitales, escuelas e instalaciones deportivas. Experimente el epítome de la vida de lujo en este apartamento bellamente organizado y meticulosamente mantenido. HOMLI, código de propiedad 14260.",False,good,False,,5172.0,True,False,False,False,[],False,False,1500000.0,€,flat,,"Cuzco-Castillejos, Madrid",Piso en calle del Poeta Joan Maragall,14260,3,True,Tetuán,Cuzco-Castillejos,True,,,,,,
108819190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/10/41/1356070738.webp,20,399900.0,flat,sale,59.0,2,1,plaza de las Peñuelas,Madrid,Madrid,es,40.399999,-3.7041231,False,https://www.idealista.com/inmueble/108819190/,"Puede que cuando entres a esta vivienda por primera vez te invada una duda silenciosa… y es normal. Ahora te contamos por qué. A simple vista, puede parecer pequeña, pero es justo en esos primeros pasos cuando te das cuenta de que está pensada para vivir con cabeza y sin complicaciones. La reforma está hecha con gusto: suelos de tarima que aportan calidez, paredes lisas que multiplican la luz y ventanas climalit que aíslan del ruido y del frío. La distribución también suma: un salón con cocina americana donde cocinar, charlar y vivir se funden en un solo espacio, un baño moderno y dos habitaciones que, aunque no son gigantes, tienen todo lo que necesitas para descansar o trabajar a gusto. Además, al ser un bajo, te olvidas del ascensor y de subir bolsas a cuestas. Si tienes mascota o simplemente odias las escaleras, esto es un punto a favor. Y sí, sabemos que a veces la palabra “bajo” genera dudas… pero sigue leyendo. ¿Qué tiene de bueno vivir en un bajo? Lo primero: la comodidad. Entrar y salir sin depender del ascensor ni cargar con la compra por varios pisos. También es ideal si tienes niños pequeños, personas mayores o simplemente te gusta que tu casa sea práctica y accesible. ¿Y por qué ese pellizco de incertidumbre al principio? Porque uno espera encontrar fallos, cosas por arreglar, paredes que pintar o grifos que cambiar. Pero no los hay. Todo está listo para entrar a vivir. Y cuando algo está bien hecho y ya terminado, a veces cuesta creerlo. No tienes que imaginar cómo quedaría tras una reforma, porque ya está hecho. Y bien hecho. ¿Qué comunicaciones y servicios hay cerca de la vivienda? La zona está perfectamente conectada: a pocos minutos andando tienes las estaciones de Metro y Cercanías de Pirámides (línea 5 y C10) y Embajadores (línea 3 y C5), además de varias líneas de autobús que cruzan el centro de Madrid. En coche, el acceso a la M 30 y la A 42 está a solo unos minutos, facilitando los desplazamientos. En cuanto a servicios, encontrarás todo lo que necesitas a mano: supermercados, farmacias, colegios, zonas verdes y espacios culturales. Una ubicación que lo tiene todo, sin necesidad de salir del barrio. ¿Te preocupa la hipoteca? Es cierto que el año pasado se pusieron las cosas más complicadas para la compra de la vivienda, pero este año las entidades bancarias están levantando más la mano en la concesión de hipotecas, concediendo mejores tipos de interés. ¿Necesitas financiación? Te podemos ayudar. Tenemos un equipo financiero que se dedica única y exclusivamente a realizar los números necesarios para ver la viabilidad del préstamo. Si deseáis venir a verlo llámanos ahora, estaremos encantados de resolver cualquier duda que tengáis.",True,good,False,,6778.0,True,False,False,False,[],False,False,399900.0,€,flat,,"Acacias, Madrid",Piso en plaza de las Peñuelas,26_23,bj,True,Arganzuela,Acacias,False,,,,,,
108376960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/cc/ba/1343642086.webp,19,370000.0,flat,sale,41.0,2,1,calle de Murcia,Madrid,Madrid,es,40.4058171,-3.6915659,False,https://www.idealista.com/inmueble/108376960/,"Vivienda con Encanto en el Centro de Madrid – Ideal para Vivir o Invertir, a Pocos Minutos de Atocha. Presentamos esta encantadora vivienda ubicada en una tranquila finca con ascensor en la céntrica y demandada Calle Murcia. Se trata de un piso interior situado en la quinta planta, lo que garantiza una buena luminosidad y un ambiente silencioso, ideal para quienes buscan un refugio dentro del bullicio de la ciudad. La vivienda dispone de 41 m² muy bien aprovechados y distribuidos en dos habitaciones, un baño completo, y un espacio abierto que integra la cocina americana con el salón-comedor. Este diseño funcional permite una excelente distribución del espacio, ideal tanto para una persona sola, una pareja o como inversión para alquiler. Está equipado con aire acondicionado, lo que asegura confort durante todo el año. Además, la finca está bien cuidada y cuenta con ascensor, un valor añadido en edificios de esta zona. Ubicación inmejorable: Situado a pocos minutos de la estación de Atocha, una de las principales conexiones de transporte de Madrid, con trenes de cercanías, media y larga distancia, AVE, metro y autobuses. También se encuentra muy cerca del parque del Retiro, uno de los pulmones verdes de la capital, así como de museos emblemáticos como el Reina Sofía y el Prado. En el entorno inmediato encontrarás todo tipo de servicios: supermercados, centros médicos, colegios, restaurantes, cafeterías, gimnasios y todo lo necesario para una vida cómoda y urbana. La excelente comunicación con el resto de la ciudad convierte a este piso en una opción muy atractiva tanto para residencia habitual como para inversión inmobiliaria. No pierdas esta oportunidad de vivir o invertir en una de las zonas con mayor proyección de Madrid.  Contáctanos y ven a descubrir tu próximo hogar.",False,good,False,,9024.0,True,False,False,False,[],False,False,370000.0,€,flat,,"Palos de la Frontera, Madrid",Piso en calle de Murcia,XBMAD0071,5,False,Arganzuela,Palos de la Frontera,True,,,,,,
108846150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/2a/d6/1356828476.webp,40,680000.0,flat,sale,75.0,2,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,es,40.4159097,-3.6784326,False,https://www.idealista.com/inmueble/108846150/,"Este luminoso y moderno piso se encuentra en una ubicación privilegiada, a tan solo dos minutos del Parque del Retiro, en pleno Barrio de Ibiza, una de las zonas más tranquilas y residenciales de Madrid. Ideal para aquellos que buscan comodidad y calidad de vida en un entorno tranquilo pero bien comunicado. La vivienda cuenta con 2 habitaciones amplias y luminosas, ambas con armarios empotrados para un almacenamiento óptimo. Dispone de 2 baños completos que ofrecen funcionalidad y confort. El salón-comedor es espacioso y cuenta con balcones que aportan luminosidad y vistas a la calle, creando un ambiente muy acogedor. La cocina está equipada con todo lo necesario, ideal para quienes disfrutan de la cocina en casa. La calle es muy tranquila y, al mismo tiempo, está rodeada de una gran variedad de servicios, como tiendas, supermercados, restaurantes y cafés, lo que hace que todo lo necesario esté al alcance de la mano. Además, la zona está perfectamente comunicada por transporte público, con varias paradas de autobús y estaciones de metro cercanas. Una oportunidad única para vivir en una zona inmejorable, a un paso del Retiro y rodeado de todos los servicios que ofrece el barrio.",False,good,False,,9067.0,True,False,False,False,[],False,False,680000.0,€,flat,,"Ibiza, Madrid",Piso en calle del Alcalde Sainz de Baranda,sbA,2,True,Retiro,Ibiza,True,,,,,,
108694275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/a2/7c/1352363686.webp,28,559000.0,flat,sale,63.0,1,1,CL JUAN DE AUSTRIA,Madrid,Madrid,es,40.4341026,-3.7008165,False,https://www.idealista.com/inmueble/108694275/,"Inmobiliaria Arroyo House vende en exclusiva, fantástica vivienda exterior, seminueva (2009) y lista para entrar a vivir. Ubicada en una de las mejores zonas de Madrid ""CHAMBERÍ"", junto Plaza Olavide, este piso de 63,65m² construidos y 45m2 útiles aprox, ofrece una distribución perfecta para disfrutar de cada rincón.  En la primera planta de un edificio señorial, con ascensor y con altura casi de segundo piso, nos encontramos nada más entrar con el hall, un acogedor salón independiente que se abre a un balcón exterior, integrado con una cocina amueblada abierta funcional, ideal para disfrutar de un hogar maravilloso, un cuarto de baño completo y reformado de calidad y el dormitorio, que también cuenta con un balcón interior, ofrece un espacio tranquilo y luminoso gracias a su orientación Este-Oeste. La luz natural inunda cada espacio creando un ambiente cálido y acogedor. Los detalles no se quedan atrás: Puerta de entrada blindada, Suelos de tarima flotante, Puertas interiores en roble, Carpintería exterior en aluminio con cristal climalit y pintura lisa, garantizan calidad y confort. Además dispone de aire acondicionado por conducto y calefacción de gas natural que aseguran que siempre estés cómodo, sin importar la temporada. La comunidad mensual es de 110€, y el IBI anual asciende a 440€. También dispone de armarios empotrados y un trastero opcional con un precio a convenir.  No dejes pasar la oportunidad de vivir en un lugar donde cada día se siente especial. ¡Contáctanos para más información y ven a conocer tu nuevo hogar! Impuestos y gastos no incluidos en el precio de venta.",True,good,False,,8873.0,True,False,False,False,[],False,False,559000.0,€,flat,,"Trafalgar, Madrid",Piso en Cl Juan De Austria,,1,True,Chamberí,Trafalgar,True,,,,,,
108440767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/e6/ab/1344947916.webp,26,210000.0,flat,sale,58.0,2,1,"calle de Pinos Baja, 41",Madrid,Madrid,es,40.468835,-3.7025236,True,https://www.idealista.com/inmueble/108440767/,"Descubre el renacer de un espacio que redefine el concepto de hogar urbano. Este moderno piso es el resultado de una meticulosa rehabilitación que iniciara su reforma en breve de un antiguo local en planta baja  en una joya contemporánea de dinámico diseño. Desde el instante en que cruzas el umbral, te envuelve una atmósfera de elegancia y calidez, con acabados de alta calidad que añaden un toque de sofisticación a cada rincón. Ubicado en el corazón palpitante de Madrid, este inmueble ofrece una experiencia de vida vibrante y sin igual. La fachada original, cuidadosamente restaurada, da paso a un interior plenamente adaptado y accesible, donde los sueños cobran vida. Aquí, cada espacio ha sido pensado para proporcionar un refugio de modernidad y confort, donde la estética contemporánea se fusiona con la funcionalidad cotidiana. La sala principal es un oasis de luz natural, perfecta para recibir a amigos o disfrutar de un tranquilo momento de lectura. Dos dormitorios amplios ofrecen el descanso que mereces, decorados con un enfoque en el estilo y la comodidad. El baño, que emana un lujo discreto, promete ser un santuario personal donde el estrés urbano se disuelve al contacto con agua caliente. Además de ser una vivienda excepcional, esta propiedad representa una inversión inteligente en el dinámico mercado madrileño. Situada en una de las zonas con mayor proyección de crecimiento, adquiere valor día tras día. Alrededor, una comunidad vibrante y llena de vida extiende sus brazos, con una oferta abundante de restaurantes gourmet, boutiques exclusivas y espacios culturales. Imagina ser parte de este entorno privilegiado, donde cada día te conecta con lo mejor que la ciudad tiene para ofrecer. No dejes pasar la oportunidad de transformar este espacio en el hogar de tus sueños o consolidar un proyecto financiero sólido y rentable. Aquí, en el cruce de la innovación y la tradición, está tu futuro. Descubre una nueva forma de habitar el centro de Madrid, donde cada detalle importa y tu historia se entrelaza con el pulso de una ciudad en expansión sin perder su esencia auténtica. Bienvenido a tu nuevo hogar.",False,good,False,,3621.0,True,False,False,False,[],False,False,210000.0,€,flat,,"Valdeacederas, Madrid","Piso en calle de Pinos Baja, 41",C317,bj,True,Tetuán,Valdeacederas,True,,,,,,
108391419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/13/15/1342749069.webp,16,166900.0,flat,sale,43.0,2,1,CL SERRANILLOS,Madrid,Getafe,es,40.3131323,-3.7322399,False,https://www.idealista.com/inmueble/108391419/,"Agencia inmobiliaria de Getafe - ZONA CENTRO - vende piso en EXCLUSIVA en la Calle Serranillos de 43 m². PISO EXTERIOR PERFECTO PARA INVERSIÓN YA QUE SE ENCUENTRA EN EL CENTRO NEURALGICO DE LA CIUDAD. La vivienda cuenta con las siguientes estancias: - Dos dormitorios, todos ellos con buena iluminación. - Cuarto de baño.  - Cocina. - Balcón. Las calidades de las que dispone:  - Suelo de gres.  - Ventanas de aluminio.  - Plato de ducha.  Se encuentra situado a tan solo 400 metros de la estación de Getafe Central y a 500 metros de la Universidad Carlos III haciéndolo ideal para una vida más cómoda.",False,renew,False,,3881.0,True,False,False,False,[],False,False,166900.0,€,flat,,"Getafe Centro, Getafe",Piso en Cl Serranillos,,1,True,Getafe Centro,,False,,,,,,
108427966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/ea/1f/1344573641.webp,24,209900.0,chalet,sale,107.0,3,2,camino de Alcala,Madrid,Mejorada del Campo,es,40.4148547,-3.4524914,False,https://www.idealista.com/inmueble/108427966/,"¡IMPORTANTE INMUEBLE NO HIPOTECABLE! Inmobiliaria Corredor del Henares te ofrece en exclusiva esta parcela rústica de 600m2 con chalet independiente de 107m2 en planta. Se trata de un inmueble que está en la urbanización “EL BALCÓN” de Mejorada del Campo. Al tratarse de un terreno rústico NO ES POSIBLE PEDIR HIPOTECA. La vivienda consta de tres habitaciones, todas ellas con armarios empotrados, dos baños, uno de ellos en la habitación principal, salón muy amplio, luminoso y con chimenea de leña para el invierno. El recibidor también dispone de armario empotrado. Desde la cocina, que se queda amueblada y parcialmente equipada, tendrás salida directa a uno de los porches.  Anexo a la vivienda, dispone de dos estancias más para adecuarlas a tus necesidades. La casa cuenta también con dos porches a cada lado para que puedas disfrutar de la sombra a cualquier hora del día.   La parcela tiene varios árboles frutales, además de vegetación en todo el perímetro lo que te da intimidad con las parcelas colindantes.  Respecto a las calidades del inmueble, cuenta con ventanas de climalit abatibles y oscilobatientes, pintura lisa en toda la casa, suelo de tarima, calefacción de propano, aire acondicionado con bomba de calor en salón y habitación principal. La vivienda tiene también placas solares, baterías de litio, un inversor y un generador por lo que no tendrás que depender de las compañías eléctricas. Si quieres una casa para entrar a vivir en un entorno tranquilo y rodeado de naturaleza, no lo dudes y ¡LLAMANOS!",False,good,False,,1962.0,True,False,False,False,[],False,False,209900.0,€,chalet,independantHouse,Mejorada del Campo,Casa independiente en camino de Alcala,ECDH25CAM,,,,,,,,,,,
108900270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/d8/91/1358354691.webp,27,299999.0,flat,sale,83.0,3,1,calle de Jaime Hermida,Madrid,Madrid,es,40.4403328,-3.6329056,False,https://www.idealista.com/inmueble/108900270/,"GRUPO INMOBILIARIO TIZONA GETAFE, vende en EXCLUSIVA este fantástico piso en una de las mejores zonas de Ciudad Lineal en Madrid.  Rodeado de avenidas, zonas de comercio y ocio, centros de salud, parques, colegios, institutos y resto de servicios. Se trata de una vivienda para entrar a vivir, exterior y muy luminosa, perfecta para familias, parejas o también para INVERSIÓN. Dispone de tres dormitorios, un baños, cocina, salón comedor independiente y TERRAZA. A escasos metros de la Linea 5 de metro. ¡NO PIERDA ESTA GRAN OPORTUNIDAD! En lugar de enumerar todas las virtudes de la vivienda ó la calidad de materiales, le sugerimos que venga a verla y la pueda descubrir usted mismo. Si la vivienda entra dentro de sus parámetros de búsqueda, déjenos un telf. de contacto y el comercial se pondrá en contacto para resolver cualquier duda y organizar visita. CONJUNTO DE HONORARIOS INCLUIDOS EN EL PRECIO. IMPUESTOS NO INCLUIDOS. CONTAMOS CON UN DEPARTAMENTO FINANCIERO DONDE PUEDE ASESORARSE SIN COMPROMISO ALGUNO.",False,good,False,,3614.0,False,False,False,False,[],False,False,299999.0,€,flat,,"Simancas, Madrid",Piso en calle de Jaime Hermida,DANI-HERMIDA,2,True,San Blas,Simancas,False,,,,,,
108214833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/b2/15/1337344077.webp,33,399900.0,flat,sale,55.0,2,1,calle de Arriaza,Madrid,Madrid,es,40.4206778,-3.7151047,False,https://www.idealista.com/inmueble/108214833/,"Agencia inmobiliaria de MADRID zona ARGUELLES - PLAZA ESPAÑA - CONDE DUQUE Oficina Tecnocasa  EN VENTA: Vivienda en buen estado en C/Arriaza. Situado en la primera planta del edificio en finca con portero físico y ascensor. Se trata de un inmueble de 55m2 distribuidos en dos dormitorios, salón, cocina independiente y baño con bañera.  Totas las estancias tienen ventana. Es interior a dos patios, uno de los cuales es patio de manzana grande, garantizando así una excelente luz natural en la vivienda. La finca tiene la ITE favorable del año 2022. En zona con muy buenas comunicaciones, a 2 minutos del intercambiador de Príncipe Pio con metro, líneas 6 y 10 y ramal a Ópera. Cercanías Renfe y autobuses urbanos e interurbanos a todo Madrid y provincia.",False,good,False,,7271.0,True,False,False,False,[],False,False,399900.0,€,flat,,"Argüelles, Madrid",Piso en calle de Arriaza,,1,False,Moncloa,Argüelles,True,,,,,,
108897448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/a1/03/1358272038.webp,2,405000.0,chalet,sale,147.0,4,3,calle de Velázquez,Madrid,Arroyomolinos,es,40.260733,-3.9116725,False,https://www.idealista.com/inmueble/108897448/,"Nueva construcción de una vivienda adosada en una parcela de 220 m² en la zona de Arroyomolinos, en régimen de autopromoción.  Podrás diseñar la distribución de la vivienda totalmente a tu gusto sin sobrecoste. Incluye calefacción mediante sistema de aerotermia por suelo radiante refrescante. La carpintería exterior es de PVC con doble acristalamiento, y los solados y alicatados son porcelánicos. En el precio se incluyen la parcela, el proyecto y la construcción llave en mano. La vivienda, de 147,25 m² construidos, se distribuye en dos plantas: Planta principal: hall distribuidor de 3,80 m²; salón con cocina americana de 30,5 m² con amplios ventanales y acceso al porche exterior de 13,80 m² y al jardín; aseo de 2,5 m²; despacho/dormitorio de 9,10 m². Primera planta: distribuidor de 2,30 m²; dormitorio de 10,5 m²; dormitorio de 10,45 m²; baño completo con ducha o bañera de 3,4 m²; dormitorio principal con vestidor de 16,5 m² con baño (ducha o bañera) de 3,3 m² y salida a una amplia terraza de 12 m². Experiencia previa con estudio de arquitectura y empresa constructora con más de 20 años de experiencia. Arroyomolinos, al suroeste de la Comunidad de Madrid, dispone de un polígono industrial y un centro comercial que ofrece servicios públicos acorde a las necesidades de la población. Además, en el propio municipio se encuentra el centro comercial Intu Xanadú, ubicado junto a la autovía de Extremadura, referencia de ocio y compras para los vecinos. Para más información no dude en contactarnos dejándonos su número de teléfono.",False,good,False,,2755.0,True,False,False,False,[],False,False,405000.0,€,chalet,terracedHouse,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Chalet adosado en calle de Velázquez,,,,La Cárcaba - El Encinar - Montemolinos,,,True,True,,,,
108369710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/d2/32/1342065977.webp,59,875000.0,flat,sale,75.0,2,2,calle de Juan Bravo,Madrid,Madrid,es,40.4330788,-3.6728703,False,https://www.idealista.com/inmueble/108369710/,"Exclusiva vivienda de diseño a estrenar en la codiciada calle Juan Bravo Ubicada en una de las zonas más distinguidas del barrio de Salamanca, esta espectacular vivienda completamente reformada combina la sofisticación del estilo Japandi-Nórdico con la calidez de los materiales nobles, logrando un equilibrio perfecto entre minimalismo, confort y diseño. Con una superficie útil de 75 m², la distribución ha sido cuidadosamente pensada para maximizar la luz natural, generar sensación de amplitud y ofrecer una funcionalidad moderna y elegante. Características principales: Espacio social abierto y luminoso: salón-comedor y cocina integrados en un concepto abierto, con tres grandes ventanales que inundan la estancia de luz natural y crean un ambiente acogedor. Cocina de diseño con isla central: equipada con mobiliario a medida, la isla central funciona como barra de desayuno o punto de encuentro ideal para recibir invitados. Dormitorio principal tipo suite: incluye un amplio vestidor (walk-in closet) y baño privado con acabados de alta calidad, diseñado para el máximo confort. Segundo dormitorio versátil: perfecto como habitación infantil, de invitados o despacho para teletrabajo. Dos baños completos: modernos, funcionales y con un cuidado diseño. Ubicación privilegiada: en una planta alta de una finca tranquila, con excelente orientación que garantiza luz natural durante todo el día. Esta propiedad es ideal para quienes buscan un hogar con carácter propio, en una de las calles más emblemáticas de Madrid, y con acabados de primer nivel. Una oportunidad única para estrenar vida en Juan Bravo con diseño, estilo y calidad. Contáctanos para más información o para concertar una visita.",True,good,False,,11667.0,True,False,False,False,[],False,False,875000.0,€,flat,,"Lista, Madrid",Piso en calle de Juan Bravo,1306,3,True,Barrio de Salamanca,Lista,True,,,,,,
