propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106187776,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/12/16/1280537961.webp,MIV02041 ,53,,1775000.0,chalet,sale,366.0,,6,5,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4932835,-3.7140826,False,https://www.idealista.com/inmueble/106187776/,"Ref. MIV02041 - De Salas Luxury Homes les ofrece esta fantástica vivienda pareada en Mirasierra. Un moderno chalet pareado totalmente reformado hace un año con excelentes calidades, listo para entrar a vivir. Distribuido en 4 plantas. La planta principal dispone de hall de entrada que da acceso a un amplio salón de 45 m2, distribuido en dos ambientes, cocina totalmente amueblada con electrodomésticos y una agradable zona de office de 9 m2. Aseo de cortesía. En la segunda planta se encuentra la zona de descanso, amplia y luminosa, compuesta de 4 dormitorios, uno de ellos doble ( 23 m2) con baño en suite. Otro baño adicional en el pasillo da servicio al resto de dormitorios En la tercera planta se ubica el dormitorio principal con vestidor y un gran baño con ducha y bañera jacuzzi. Zona de estar. La planta semisótano alberga una sala de estar, dormitorio, baño, amplia zona de lavado y garaje de 18 m2. Agradable jardín con zona cubierta de comedor ideal para disfrutar largas jornadas al aire libre. Jacuzzi exterior. Calefacción de gas natural. Aire acondicionado por splits. Ubicado en una zona residencial muy tranquila y muy bien comunicada, con una amplia oferta de servicios sanitarios, comerciales, educativos y deportivos. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Si usted está interesado en visitar esta propiedad no dude en ponerse en contacto con nosotros en el teléfono o bien acudiendo a nuestra oficina de Mirasierra, ubicada en la C/Nuria 34. Si está valorando la posibilidad de poner en venta su propiedad o si ya la tiene en venta, De salas Consultores Inmobiliarios pone a su disposición una larga experiencia de más de 35 años y más de 3.600 inmuebles vendidos en las zonas más exclusivas de la zona norte de Madrid. Optimizaremos su tiempo y le daremos la mejor valoración de mercado posible, realizando un estudio preciso y trazando la mejor estrategia comercial para su hogar. Dotaremos este servicio con un completo asesoramiento jurídico para mayor tranquilidad del propietario.  ¡Estaremos encantados de atenderle!",True,good,False,,4850.0,False,False,False,True,[],False,False,1775000.0,€,chalet,"Mirasierra, Madrid",Chalet pareado,Top,semidetachedHouse,True,True,,,,,
108464900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/d4/ab/1345722781.webp,AD - 447C1,24,5,795000.0,flat,sale,119.0,True,3,2,avenida de Camilo José Cela,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4352106,-3.6685461,False,https://www.idealista.com/inmueble/108464900/,"¡ACTUALMENTE 2 DORMITORIOS CON POSIBILIDAD DE 3 DORMITORIOS! SE ADJUNTA PLANO  DIRECTING International Properties presenta magnífica vivienda de lujo en 5ª planta exterior de esquina con una luz espectacular, en el prestigioso Barrio de Salamanca, con impresionantes vistas despejadas y la totalidad de las estancias exteriores, en magnífico edificio moderno del año 2003 con portal de lujo, Gimnasio y Plaza de Garaje con acceso directo para coche grande, muy cerca del Metro Diego de León, la Calle Francisco Silvela y el intercambiador de la Avenida de América.  La vivienda muy bien distribuida, cuenta con 119 m² construidos, amplio y luminoso salón-comedor independiente con gran mirador, dos dormitorios muy amplios y espaciosos, uno de ellos en suite, los dos baños completos y cocina independiente completamente equipada, lavadora y secadora incluidas con terraza tendedero. Por su magnífica distribución, todas las estancias exteriores, existe la posibilidad de hacer un tercer dormitorio con la cocina incorporada al salón. La calefacción es individual por gas natural con termostato regulable y el aire acondicionado por conductos con control inteligente que aseguran un ambiente cálido y confortable. Las ventanas son de aluminio climalit, suelos de parquet, pintura lisa, armarios empotrados y video portero. El edificio cuenta con Gimnasio y Plaza de garaje para coche grande en el primer sótano, con acceso directo desde el ascensor por llave privada, un verdadero privilegio en esta zona. Portero físico, lo que ofrece una capa adicional de seguridad para los residentes, garantizando un entorno tranquilo y protegido. Este servicio contribuye a mantener la seguridad del inmueble, brindando atención personalizada a los propietarios y visitantes, y asegurando el control de acceso en todo momento. En definitiva, esta magnífica vivienda, le brinda una gran oportunidad de ser propietario/a de un inmueble único y singular, ubicado en una de las zona más demandadas en la capital, al estar situado en el Barrio de Salamanca.  La situación de la vivienda es privilegiada, a minutos andando del Metro Diego de León, Calle Juan Bravo, Calle Francisco Silvela y Avenida de América, a unos 25 minutos paseando de la zona comercial del Corte Inglés de Goya y Parque del Retiro. Tenemos entrada y salida inmediata en coche de Madrid por la carretera Nacional II (dirección Barcelona) con acceso a la M-30 Norte dirección Burgos y M-30 Sur hacía Carretera de Valencia y Toledo así como la carretera de circunvalación M-40. El aeropuerto de Madrid-Barajas Adolfo Suárez se encuentra a 10 minutos en coche. Muy cerca de la Universidad Privada Instituto de Empresa, transporte público de primera calidad, ya que cuenta con varias líneas de autobuses cercanas (1, Circular 1 - 2, 43, 12, 26, 143, 21, 146) y varias lÍneas de metro DIEGO DE LEÓN (L4–L5–L6), CARTAGENA Y PARQUE DE LAS AVENIDAS (L7) y la Terminal de autobuses e Intercambiador de la AVENIDA DE AMÉRICA con diferentes destinos a ciudades de España. Hay una estación de BiciMad y Farmacia. Hoteles como el Puerta América de 5 estrellas, AC by Marriot y Abba 4 estrellas, a escasos metros de la vivienda. Zona gastronómica con excelentes restaurantes, desde tascas sencillas a Restaurantes con estrella Michelín. Supermercados como Día, Aldi, Lidl, Alcampo, Carrefour. Cuenta con Colegios como el Jesús María, Caldeiro, Calasancio y Nuestra señora de Natividad. Muy cerca de los Hospitales de la Princesa, El Ruber Internacional, Quirón salud San José y San Camilo, San Francisco de Asís, San José, Gregorio Marañón, Beata Ana de Jesús. ¿Quiere VENDER su casa? Valoración GRATUITA.",False,good,False,True,6681.0,True,False,False,True,[],False,False,795000.0,€,flat,"Guindalera, Madrid",Piso en avenida de Camilo José Cela,Top,,True,True,,,,,
108504155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/c9/9e/1346856274.webp,318207,28,,2500000.0,chalet,sale,800.0,,6,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6203052,-3.6081412,False,https://www.idealista.com/inmueble/108504155/,"Esta propiedad de 800 m² construidos sobre una parcela de 2.614 m² en esquina combina amplitud, privacidad y vistas despejadas a la Sierra de Madrid, en una de las urbanizaciones más consolidadas del norte de la capital. Distribuida en tres plantas, la vivienda ofrece espacios amplios y funcionales. En la planta principal se encuentra un recibidor con acceso acristalado al garaje, un salón de diario, aseo de cortesía, cocina reformada con comedor integrado y un lavadero independiente. El salón principal de 80 m², un salón invernadero y una habitación de invitados con baño completo tienen salida directa al jardín. En la primera planta se ubican dos dormitorios principales con salón privado, vestidor y baño en suite, además de otros dos dormitorios, un baño completo y una luminosa biblioteca. El semisótano alberga un amplio garaje con capacidad para varios vehículos y una zona de lavandería. El jardín, rodeado de vegetación madura, alberga una piscina vallada, zona de barbacoa y una terraza chill-out, lo que permite disfrutar del entorno natural en distintas épocas del año. La vivienda se sitúa en Ciudalcampo, una urbanización privada dentro del Parque Regional de la Cuenca Alta del Manzanares. Esta zona destaca por su alto nivel de seguridad, entorno natural protegido y cercanía a servicios esenciales, colegios internacionales y conexiones rápidas con Madrid. Su localización, entre San Sebastián de los Reyes y Colmenar Viejo, ofrece un equilibrio óptimo entre tranquilidad y accesibilidad.",True,good,False,,3125.0,False,False,False,False,[],False,False,2500000.0,€,chalet,Ciudalcampo,Casa independiente,Top,independantHouse,,,,,,,
105899183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/b6/32/1266374978.webp,ch-425773,22,4,2100000.0,flat,sale,321.0,True,4,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4626903,-3.6862427,False,https://www.idealista.com/inmueble/105899183/,"ÚNICA Inmobiliaria - Chamartín presenta espectacular piso en una finca representativa de los años 70. Por sus dimensiones y estructura toda la vivienda admite fácil redistribución de las estancias si se precisa, con dos trasteros y dos plazas de garaje de acceso directo incluidos en el precio. La vivienda está ubicada en una cuarta planta totalmente exterior, gracias a su orientación y a sus ventanales goza de una luz increíble.  Los 424 m² se distribuyen en hall de entrada, amplio salón comedor con dos ambientes bien diferenciados y con terraza integrada que fácilmente se podría recuperar. En la zona de descanso cuenta con 3 habitaciones dobles, la principal en suite con acceso a una agradable terraza, otro baño que da soporte a las otras dos habitaciones. Zona de servicio con cocina más office, habitación y baño de servicios, terraza-tendedero. La finca cuenta con mas de 20 plazas de garaje para visitas sujeto a disponibilidad. ( piso actualmente alquilado ) Nueva España es una de las mejores zonas del barrio de Chamartin, con una amplia gama de servicios y comodidades cercanas, como comercios, colegios, instalaciones deportivas, hoteles, restaurantes, hospitales, clínicas y transporte público. También se menciona la presencia de embajadas, administraciones públicas y empresas importantes en la zona En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,True,6542.0,False,False,False,False,[],False,False,2100000.0,€,flat,"Nueva España, Madrid",Piso,Top,,True,True,,,,,
108782467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/b2/71/1358624083.webp,295404,17,4,920000.0,flat,sale,142.0,,2,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4070867,-3.7110464,False,https://www.idealista.com/inmueble/108782467/,"Piso en venta con vistas a la majestuosa Puerta de Toledo, con ascensor, trastero, y plaza de garaje XL incluidos. Con 142 m² construidos, con 100 m² útiles de vivienda, 14 m² de garaje y 5 m² de trastero. En el corazón del Madrid histórico, a escasos metros de la majestuosa Puerta de Toledo, se presenta esta exclusiva vivienda con plaza de garaje XL, trastero en azotea y ascensor, todo incluido en el precio. El edificio, una joya arquitectónica construida en el año 2001, perfectamente conservada y pensada para quienes valoran el confort, la amplitud y una ubicación privilegiada. La propiedad cuenta con dos habitaciones de tamaño XL (anteriormente tres), un salón con carácter y balcón exterior con vistas directas al monumento, dos baños completos?uno con ducha, otro con bañera?, una cocina funcional y luminosa, y un coqueto vestidor integrado en la habitación principal. Además, dispone de armarios empotrados estratégicamente distribuidos para un aprovechamiento óptimo del espacio. [DISTRIBUCION] Desde el primer momento, un amplio recibidor te da la bienvenida y marca la transición hacia las dos zonas bien diferenciadas de la vivienda: A la derecha, la zona de día: un salón-comedor generoso y luminoso, con un balcón que regala vistas icónicas a la Puerta de Toledo, ideal para disfrutar de la ciudad desde la calma de tu hogar. A la izquierda, la zona de noche: un recorrido señorial por un pasillo con armarios empotrados que nos lleva a: Una cocina equipada, práctica y funcional Una habitación doble XL, ideal para invitados o como espacio polivalente Un baño de cortesía con ducha y acabados en mármol de alta gama, completamente reformado Y al fondo, una habitación principal que se presenta como un auténtico refugio: tamaño XL, baño en suite y un coqueto vestidor privado [CARACTERÍSTICAS DESTACADAS] Edificio del año 2001, moderno y con excelente conservación estructural Fontanería y electricidad en perfecto estado Trastero en planta superior, perfecto para preservar pertenencias lejos de humedades Garaje con acceso directo desde la calle Toledo Balcón con vistas despejadas a la Puerta de Toledo Suelos de parquet en perfecto estado [UBICACION] Vivir aquí es disfrutar del Madrid más auténtico, sin renunciar a la comodidad. A solo 2 minutos de la Puerta de Toledo, 10 de la Plaza Mayor y 15 del Palacio Real, estarás rodeado de historia, cultura y una oferta gastronómica vibrante. Todos los servicios al alcance: farmacias, restaurantes, mercados y supermercados. Además, conexión directa con metro (Puerta de Toledo a 250 m y La Latina a 350 m), acceso inmediato a la M-30 y a Madrid Río en menos de 3 minutos en coche ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,good,False,True,6479.0,False,False,False,False,[],False,False,920000.0,€,flat,"Palacio, Madrid",Piso,Top,,,,,,,,
107663332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/30/84/1319102856.webp,CM-426523-JM,33,3,3500000.0,flat,sale,330.0,True,5,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4346029,-3.6931499,False,https://www.idealista.com/inmueble/107663332/,"ÚNICA Inmobiliaria presenta magnífica propiedad totalmente reformada con garaje en finca en la mejor zona del prestigioso barrio de Almagro. Se trata de una tercera planta exterior con terraza y se entrega completamente amueblada listo para entrara vivir. Su gran terraza con orientación sur garantiza una luminosidad natural excepcional durante todas las horas del día. En cuanto a su distribución, son mas de 300 metros de superficie útil que se dividen en 5 dormitorios con 4 baños, 3 de ellos en suite. Posee además un aseo de cortesía, cocina independiente, zona de salón comedor y un despacho. Aire acondicionado frío calor por conductos y calefacción central con contadores individuales. Destacar una gran plaza de garaje en finca y trastero incluidos en el precio. Con respecto a la finca, de los años cincuenta y en perfecto estado de conservación con un magnífico portal, tiene portero físico 24 horas y ascensor. Almagro es la zona con la herencia arquitectónica de la aristocracia de los siglos XIX y XX, un distrito con extraordinaria abundancia de edificios modernistas y neo-góticos que se conservan en los edificios, destacamos instituciones como los Asilos de San Diego y de Almagro, los colegios de San Rafael y de El Porvenir, en las iglesias. Perfecta comunicación de transporte, estaciones de Metro y Cercanías, líneas de autobús, comercios, una amplia y variada oferta de restauración, educación, museos, ministerios y Hospitales. Rodeado de variedad de locales comerciales y terrazas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,10606.0,False,False,False,False,[],False,False,3500000.0,€,flat,"Almagro, Madrid",Piso,Top,,True,True,,,,,
107289523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/35/5d/1308582782.webp,VM2502020,16,4,2409000.0,flat,sale,209.0,False,3,4,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4348997,-3.6790521,False,https://www.idealista.com/inmueble/107289523/,"PISO LUMINOSO A ESTRENAR CON PARKING EN LISTA Estrene una vivienda en el distrito Salamanca, en Diego de León. Una cuarta planta interior luminosa, distribuida en espacios amplios y sofisticados. Con 162 m² construidos, cuenta con tres dormitorios y tres baños, además de un aseo de cortesía, proporcionando una distribución funcional y elegante. Está completamente amueblada y equipada, don domótica y una plaza de parking. Lista para disfrutar de todas las comodidades de vivir en una zona comercial, perfecta para el día a día. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11526.0,False,False,False,False,[],False,False,2409000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,Top,,True,True,,,,,
107734972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/c6/e9/1321274052.webp,CH-426504-E,18,4,2500000.0,flat,sale,220.0,True,4,2,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4619647,-3.682391,False,https://www.idealista.com/inmueble/107734972/,"ÚNICA inmobiliaria presenta esta excepcional residencia que redefine el concepto de lujo y confort. En el corazón de una de las zonas más prestigiosas de Madrid. Diseñada para quienes buscan excelencia en cada detalle, ofrece un entorno exclusivo. Vivir aquí es disfrutar de una ubicación privilegiada, con acceso a algunos de los colegios internacionales y centros educativos más prestigiosos de la ciudad. Esta propiedad es la elección perfecta para familias que priorizan una educación de excelencia, asegurando a sus hijos el mejor futuro en un entorno seguro y distinguido. Además, la zona cuenta con hospitales y centros médicos de referencia, garantizando atención de la más alta calidad. La oferta cultural y de entretenimiento es otro de sus grandes atractivos, con una variada programación de teatro, cine y exposiciones en espacios emblemáticos como la Fundación Canal. UN HOGAR QUE SUPERA TODAS LAS EXPECTATIVAS Cada rincón de esta propiedad ha sido diseñado para ofrecer una experiencia de vida única, donde la funcionalidad y la elegancia se combinan a la perfección. La amplitud de sus estancias, la luminosidad natural y el uso de materiales nobles crean un ambiente exclusivo que refleja el más alto nivel de sofisticación. Distribución de la vivienda: Tres amplios dormitorios en suite, diseñados para garantizar el máximo confort e intimidad. Aseo de cortesía, con acabados de lujo y detalles de diseño. Dormitorio de servicio en suite, pensado para mayor privacidad y funcionalidad. Zona de lavandería independiente, con equipamiento de última generación. Exclusivas terrazas privadas, espacios ideales para el descanso y el entretenimiento al aire libre. Garaje con acceso privado, proporcionando comodidad y seguridad. Piscina y jardín, creando un oasis de tranquilidad en plena ciudad. Portero físico, asegurando atención personalizada y máxima seguridad. CALIDAD Y DISEÑO EN CADA DETALLE Esta residencia ha sido concebida con los más altos estándares de calidad, incorporando las últimas innovaciones en confort y eficiencia: Sistema avanzado de climatización, garantizando temperatura ideal en todas las estaciones. Aislamiento térmico y acústico, para un hogar silencioso y eficiente. Electrodomésticos de alta gama, fusionando tecnología y diseño. Acabados exclusivos y materiales de primera calidad, reflejando el lujo en cada detalle. Si buscas un hogar que refleje tu estilo de vida y te brinde una experiencia de exclusividad sin igual, esta propiedad es la opción ideal. Para más información o concertar una visita privada, contáctanos y descubre todo lo que esta magnífica residencia tiene para ofrecerte. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,11364.0,False,False,False,False,[],False,False,2500000.0,€,flat,"Nueva España, Madrid",Piso,Top,,True,True,,,,,
108264939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/39/b3/1338941653.webp,VM2505087,13,2,1879000.0,flat,sale,142.0,True,3,4,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4269857,-3.6706217,False,https://www.idealista.com/inmueble/108264939/,"PISO REFORMADO A ESTRENAR, EXTERIOR Y LUMINOSO EN GOYA Vivienda exclusiva a estrenar, con balcón, junto a la zona más comercial de Goya. En la calle Alcalá puede disfrutar de una vivienda amplia de 3 dormitorios dobles y tres baños en suite, aseo de cortesía, cocina equipada y un gran salón con balcón. La vivienda, domotizada, además dispone de trastero y plaza de garaje. La finca cuenta con portero para mayor comodidad. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,13232.0,False,False,False,False,[],False,False,1879000.0,€,flat,"Goya, Madrid",Piso en calle Alcalá,Top,,True,True,,,,,
107824422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/f6/58/1337901377.webp,0096-01055,38,7,1280000.0,penthouse,sale,102.0,True,3,2,calle de Herreros de Tejada,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4560541,-3.6802859,False,https://www.idealista.com/inmueble/107824422/,"Código de llamada: 110 Ático a estrenar con terraza y vistas de cine al Santiago Bernabéu Imagina despertar cada mañana con la luz del sol inundando tu hogar y salir a tu terraza de 30 m² con un café en la mano, mientras disfrutas de unas vistas espectaculares del skyline de Madrid y del Santiago Bernabéu. Por la noche, este mismo espacio se convierte en el escenario perfecto para cenas bajo las estrellas o momentos de relax con una copa de vino. Este ático en la 7ª planta, completamente reformado y a estrenar, combina diseño, exclusividad y confort en una de las zonas más demandadas de la capital. Un hogar diseñado para enamorar La distribución fluida y los acabados de alta calidad hacen de este ático un espacio acogedor y funcional. El salón de 26 m² se abre a la terraza, permitiendo una conexión perfecta entre el interior y el exterior. Los 3 dormitorios, todos con armarios empotrados, ofrecen el equilibrio perfecto entre descanso y practicidad. La cocina, equipada con electrodomésticos Bosch, es ideal tanto para los amantes de la gastronomía como para quienes buscan comodidad en el día a día. Comodidad y exclusividad en cada detalle ✔ 102 m² de diseño bien aprovechado ✔ Terraza amplia y soleada, con vistas únicas ✔ Salón de 26 m², perfecto para reuniones o momentos de relax ✔ 3 dormitorios entre 9 y 12 m² con armarios empotrados ✔ 2 baños completos, modernos y funcionales ✔ Aire acondicionado en todas las estancias ✔ Orientación sur y este: luz natural durante todo el día � Ubicación y servicios premium Edificio con portero físico y doble ascensor (principal y montacargas). A pasos del metro Santiago Bernabéu y rodeado de los mejores restaurantes, tiendas y zonas comerciales. Las viviendas como esta no suelen estar disponibles por mucho tiempo. Si estás buscando algo verdaderamente especial, contáctanos para más información o una visita, hay margen para ajustar condiciones. ¡Te aseguramos que te enamorarás en cuanto pongas un pie dentro!",True,good,False,True,12549.0,True,True,True,False,[],False,False,1280000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Ático en calle de Herreros de Tejada,Top,penthouse,,,,1300000.0,20000.0,2.0,
108509107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/f3/f9/1347015905.webp,CH-426741,30,6,1200000.0,flat,sale,179.0,True,4,3,Barrio Castilla,Madrid,Madrid,Chamartín,es,Castilla,40.4747873,-3.6738002,False,https://www.idealista.com/inmueble/108509107/,"ÚNICA Inmobiliaria presenta este maravilloso inmueble de 179 m2 luminoso y con maravillosas vistas en pleno corazón de Chamartín; una propiedad con un entorno privilegiado, con todas las comodidades y servicios a tu alcance. Este grandioso inmueble se destaca por su excelente iluminación natural, gracias a sus ventanales exteriores con orientación este, que garantizan excelentes vistas. Este maravilloso inmueble cuenta con una habitación principal con baño en suite, dos dormitorios dobles con baño compartido y una habitación individual de servicio con baño independiente.  Cocina independiente con office, despensa y tendedero, totalmente equipada. Cuenta con trastero independiente y plaza de garaje incluidos en el precio. Está equipado con aire acondicionado de frío y calor y persianas eléctricas. Cuenta con aislamiento térmico y acústico y persianas motorizadas en toda la vivienda. Se encuentra en una sexta planta, dentro de una finca representativa en un contexto de excepción. Urbanización privada con dos piscinas y zonas comunes excepcionales, que permiten disfrutar del fantástico entorno y de la oferta más ambiciosa en lo referido a ocio, cultura y gastronomía. La cercanía a parques, tiendas, restaurantes, colegios y transporte público es altamente apreciada, lo que hace que la vida sea más conveniente y placentera para los residentes. No pierdas la oportunidad de vivir en un entorno privilegiado, con todas las comodidades y servicios a tu alcance. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,6704.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Castilla, Madrid",Piso,Top,,True,True,,,,,
108734708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/9d/03/1353587991.webp,LCM37578,24,1,234900.0,flat,sale,74.0,True,3,1,calle de Leganés,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,,40.2927507,-3.7921373,False,https://www.idealista.com/inmueble/108734708/,"LA CASA AGENCY FUENLABRADA vende vivienda en Calle Leganés, Fuenlabrada. Inmueble de 74 m², finca con ascensor, reformado.  Consta de 3 dormitorios con armario empotrado en dormitorio principal, salón-comedor, cocina, amplio baño completo, terraza. La vivienda cuenta con calefacción eléctrica por emisores térmicos, ventanas de aluminio climalit, suelos de tarima. Aire acondicionado en salón. Muy buena orientación, soleado. Puertas en muy buen estado. Buena zona. Próximo a la estación de Cercanías La Serna-Fuenlabrada y Centro de Arte Tomás y Valiente. Cercano a parada de autobuses, parques, colegios, institutos, galería comercial. La zona es muy tranquila, rodeado de comercios, colegios, institutos, centro de salud.  Si buscas una vivienda con buena ubicación, distribución y para entrar a vivir ¡ésta es tu oportunidad! ¡Contáctanos hoy mismo para programar una visita y descubre todo lo que tiene para ofrecer! LA CASA AGENCY FUENLABRADA.",True,good,False,True,3174.0,True,False,True,False,[],False,False,234900.0,€,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de Leganés,Top,,,,,244900.0,10000.0,4.0,
107558620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/94/ee/1316127915.webp,CH-426496-JL ,25,5,920000.0,flat,sale,118.0,True,2,2,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4599596,-3.6787334,False,https://www.idealista.com/inmueble/107558620/,"ÚNICA Inmobiliaria les invita a conocer esta bonita vivienda con vistas y una luz esplendida, y una excelente ubicación en el Barrio de Nueva España. Integrada en un buen edificio de la zona, con todos los servicios, comercios, transportes y dotaciones a un paso.  Hablamos de una superficie construida de 118m2 muy bien distribuidos, con un amplio salón, cocina de gran tamaño con office y zona de lavandería; y la zona de descanso con 2 dormitorios (principal en suite) y un segundo cuarto de baño que da servicio al resto de la vivienda.  Desde el salón y el dormitorio principal podemos acceder a una pequeña pero agradable terraza con vistas despejadas. Además, cuenta con una plaza de garaje opcional de acceso directo. Nueva España es un barrio del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al Norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). El extremo noroccidental de este barrio toca con la plaza de Castilla, que pertenece al barrio vecino de Castilla. Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; y alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,7797.0,False,False,False,False,[],False,False,920000.0,€,flat,"Nueva España, Madrid",Piso,Top,,True,False,,,,,35000.0
