propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108844036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/e6/e8/1356762957.webp,,17,1,119000.0,flat,sale,108.0,True,3,1,CL PUEBLA DE SANABRIA,Madrid,Madrid,es,40.3516071,-3.709189,False,https://www.idealista.com/inmueble/108844036/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Amplia vivienda de 98 m², según Catastro, y 10 m² de elementos comunes. La vivienda está distribuida en salón-comedor, tres dormitorios, un cuarto de baño, cocina, tendedero, vestíbulo y terraza. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 1ª Planta con ascensor en un bloque en buen estado de conservación. Muy bien comunicado por carretera (Avenida de Andalucía) y transporte público. A cinco minutos a pie de la parada de autobús en calle Villalonso y junto a la estación de Cercanías Renfe 'Puente Alcocer'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Greenfield), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,renew,False,True,1102.0,False,False,False,False,[],False,False,119000.0,€,flat,"Villaverde Alto, Madrid",Piso en Cl Puebla De Sanabria,Villaverde,Villaverde Alto,,,,,,,
108667079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/fd/27/1351592201.webp,4269,19,1,1550000.0,flat,sale,220.0,True,3,3,calle del Buen Suceso,Madrid,Madrid,es,40.4271766,-3.7213358,False,https://www.idealista.com/inmueble/108667079/,"Ator presenta, piso a Estrenar con Reforma Integral en Calle del Buen Suceso – Barrio de Argüelles Exclusiva vivienda exterior completamente reformada con materiales de primera calidad, ubicada en un edificio clásico del prestigioso barrio de Argüelles, junto al Parque del Oeste. La propiedad, situada en una primera planta con ascensor, destaca por su luminosidad gracias a su orientación sur y sus amplios ventanales en todas las estancias. Con casi 3 metros de altura de techo, esta elegante vivienda ofrece 4 dormitorios, tres de ellos con baño en suite y ventilación natural, además de un aseo de cortesía. Dispone de trastero, armarios empotrados, calefacción central y aire acondicionado, asegurando el máximo confort durante todo el año. Una oportunidad única para vivir en una de las zonas más demandadas de Madrid, combinando el encanto de un edificio clásico con las comodidades de una reforma contemporánea a estrenar.",True,good,False,True,7045.0,True,False,True,False,[],False,False,1550000.0,€,flat,"Argüelles, Madrid",Piso en calle del Buen Suceso,Moncloa,Argüelles,,,,,,,
108870680,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/9f/31/1b/1357533225.webp,Lavadero 75,22,2,200000.0,flat,sale,76.0,True,3,1,"calle del Lavadero, 5",Madrid,Fuenlabrada,es,40.2805388,-3.792638,True,https://www.idealista.com/inmueble/108870680/,"LOZANO vende vivienda de 75 m2, en el centro de Fuenlabrada. Vivienda -3 dormitorios. -1 baño. -Salón independiente de más de 20m2. -Cocina independiente. -Terraza. -Aire acondicionado en todas las estancias. -Ascensor. -Suelo de tarima. Cuota de comunidad: 70€ Derramas: no ITE: no IBI: 382,58€ La vivienda actualmente está alquilada, pero se vende sin inquilino una vez finalizado el plazo del contrato, fecha estimada 4º trimestre del 2025. Fotografías, imágenes y precio puede contener erratas, no contractual. A 5 minutos de ESTACIÓN RENFE, Fuenlabrada central, cercanía a colegios, farmacias, institutos. La vivienda es ideal para vivir o invertir debido a su ubicación y superficies. Contactar por whatsapp.",True,renew,False,True,2632.0,True,False,False,False,[],False,False,200000.0,€,flat,"Centro, Fuenlabrada","Piso en calle del Lavadero, 5",Centro,,,,,,,,
108595306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/6a/17/1349467829.webp,1-4,10,1,174000.0,studio,sale,44.0,True,0,1,calle Mallorca s/n,Madrid,San Sebastián de los Reyes,es,40.5556929,-3.6264629,True,https://www.idealista.com/obra-nueva/108595306/,"¡TU NUEVO HOGAR EN SAN SEBASTIÁN DE LOS REYES!  Bienvenido a Quality Parque La Marina, una promoción exclusiva de 60 inmuebles en San Sebastián de los Reyes, ubicada frente al emblemático Parque de La Marina, en la confluencia de las calles Cantabria y Mallorca. Aquí encontrarás desde estudios funcionales hasta inmuebles de 3 estancias, con distintas distribuciones —incluidos dúplex, bajos y áticos con terraza — con superficies construidas desde 42 m² hasta más de 115 m², diseñados para ofrecerte amplitud, luz natural y una estética moderna que se adapta a tu estilo de vida. Todos los inmuebles incluyen plaza de garaje en el precio.  UN EDIFICIO EXCLUSIVO Y CON TODOS LOS DETALLES La promoción cuenta con una elegante piscina comunitaria en la azotea con solárium, perfecta para disfrutar del buen tiempo sin salir de casa. EFICIENCIA, CONFORT Y SOSTENIBILIDAD Quality Parque La Marina cuenta con calificación energética A y un sistema de climatización por aerotermia mediante suelo radiante y refrescante, una tecnología limpia y eficiente que permite ahorrar energía y reducir el impacto ambiental, asegurando el máximo confort tanto en invierno como en verano. DISEÑO CONTEMPORÁNEO Y MÁXIMA LUMINOSIDAD Espacios abiertos, cocinas integradas, grandes ventanales y acabados de calidad definen esta promoción pensada para quienes buscan una vivienda moderna, funcional y luminosa. CONEXIÓN PERFECTA Y SERVICIOS A UN PASO Ubicada en una de las zonas con mayor proyección del norte de Madrid, está rodeada de zonas verdes, colegios, centros deportivos y comerciales, y perfectamente conectada con el centro de Madrid a través de Renfe, metro, autobuses y acceso directo por la A1. VENTA SOBRE PLANO - ¡YA EN 2ª FASE DE COMERCIALIZACIÓN! Comercializamos actualmente en plano. El inicio de obra está previsto para primer trimestre de 2026 y la entrega de llaves para mediados de 2027. Aprovecha esta etapa para reservar la unidad que mejor se adapte a ti, con las mejores condiciones. PVP FORMAS DE PAGO FLEXIBLES • Viviendas (IVA 10%): reserva desde 6.500 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. • Lofts (IVA 21%): reserva desde 5.000 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. ¡DESCUBRE QUALITY PARQUE LA MARINA! Solicita más información, conócenos con una cita presencial o video llamada personalizada. Vive o invierte en una promoción diseñada para el bienestar, la eficiencia y la calidad de vida.",False,newdevelopment,True,True,3955.0,True,False,False,False,[],False,False,174000.0,€,flat,"Praderón, San Sebastián de los Reyes",Estudio en calle Mallorca s/n,Praderón,,True,True,studio,,,,False
108883203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/7b/4b/1357862819.webp,De la Barca,27,en,320000.0,flat,sale,87.0,True,3,1,calle de la Barca,Madrid,Madrid,es,40.4000123,-3.5957286,False,https://www.idealista.com/inmueble/108883203/,"MUNDHOGAR CONSULTING Ofrece de forma exclusiva y única vivienda situada en Vicálvaro. ¡Oportunidad única en Vicálvaro!  Encantador piso bajo de 87 m 2 con una distribución funcional y luminosa, ideal para quienes buscan comodidad, tranquilidad y una excelente ubicación en pleno corazón urbano. La vivienda cuenta con 3 amplios dormitorios, un espacioso salón, baño completo y una terraza en la cocina, perfecta para disfrutar de desayunos al aire libre o momentos de relax. Uno de sus mayores atractivos es su patio interior privado, un auténtico oasis que aporta un toque de tranquilidad en medio de la ciudad. Además, este bajo incluye plaza de garaje y acceso a una piscina comunitaria, lo que añade valor y calidad de vida a tu día a día. Ubicado a tan solo 9 minutos de la estación de Renfe, ofrece una excelente conexión con el resto de Madrid. En la zona encontrarás todo tipo de servicios. Este inmueble no solo es ideal como vivienda habitual, sino que también ofrece un gran potencial de personalización para adaptarlo a tu gusto. Una oportunidad irrepetible para quienes desean vivir en una de las zonas con más proyección de Madrid, con todas las comodidades y servicios al alcance de la mano. ¡No la dejes escapar y ven a visitarlo! Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,True,3678.0,True,False,False,False,[],False,False,320000.0,€,flat,"Los Berrocales, Madrid",Piso en calle de la Barca,Vicálvaro,Los Berrocales,,,,,,,
106150678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/bd/59/1274046519.webp,,28,,1900000.0,chalet,sale,650.0,,5,5,calle Mistral,Madrid,Pozuelo de Alarcón,es,40.4083089,-3.8039686,False,https://www.idealista.com/inmueble/106150678/,"Propiedades Pozuelo vende en exclusiva y para INVERSORES en la Finca chalet amueblado, con rentabilidad desde el primer día. -  Moderno y luminoso chalet adosado de ESQUINA con ampliaciones, gran jardín y piscina privada, en exclusiva urbanización con magníficas zonas comunes y riguroso dispositivo de seguridad. La vivienda dispone de tres salones, cinco dormitorios (uno de servicio) más un despacho, cuatro cuartos de baño más tres aseos de cortesía, trastero, ocho plazas de garaje, ascensor privado y todas las comodidades de última generación, Las zonas comunes cuentan con amplias zonas ajardinadas, dos piscinas, parque infantil, pistas de pádel y pista polideportiva. La urbanización además cuenta con parking para invitados. Distribución, - Planta principal, recibidor, despacho, aseo de cortesía, espaciosa cocina equipada, y amplio salón con chimenea y acceso a porche con barbacoa, piscina privada y jardín que bordea la casa. - Primera planta, un dormitorio con vestidor, cuarto de baño y terraza, y dos dormitorios con grandes armarios empotrados que comparten un cuarto de baño.  - Segunda planta, gran dormitorio principal, con numerosos armarios empotrados, zona de vestidor ampliada y espacioso cuarto de baño con ducha y bañera hidromasaje. - Planta sótano, espectacular salón de ocio con cocina americana y chimenea, aseo de cortesía, dormitorio de servicio con cuarto de baño incorporado, lavandería, trastero y garaje. Detalles: domótica, calefacción gas natural suelo radiante con termostatos independientes en cada estancia, aire acondicionado y persianas motorizadas.",False,good,False,,2923.0,True,False,False,False,[],False,False,1900000.0,€,chalet,"La Finca, Pozuelo de Alarcón",Chalet pareado en calle Mistral,Zona Prado de Somosaguas - La Finca,La Finca,True,True,semidetachedHouse,,,,
107229196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/f3/c5/1047287501.webp,VT4.4.1,7,,285900.0,flat,sale,220.0,True,4,2,calle Buenavista s/n,Madrid,Navalcarnero,es,40.2952809,-4.0113558,True,https://www.idealista.com/obra-nueva/107229196/,"Descubre nuestro nuevo proyecto, Diverso El Olivar. Viviendas en altura en régimen de cooperativa VPPL, en una de las zonas más buscadas de Navalcarnero, con viviendas de 3 y 4 dormitorios, garaje y trastero incluidos. Sumérgete en un oasis de tranquilidad con nuestras zonas comunes, que incluyen piscina y zonas ajardinadas, donde podrás disfrutar de momentos inolvidables en compañía de tus seres queridos. EL proyecto se ha diseñado con diferentes tipologías de viviendas, para que encuentres la opción perfecta. Desde viviendas con terrazas, áticos, bajos, … con diseños modernos y funcionales. No te pierdas esta oportunidad única de ser parte del proyecto, Diverso El Olivar. ¡Contáctanos hoy mismo para más información!",False,newdevelopment,True,True,1300.0,True,False,False,False,[],False,False,285900.0,€,flat,"El Pijorro, Navalcarnero",Piso en calle Buenavista s/n,El Pijorro,,True,True,,,,,False
106690609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/da/68/1291079977.webp,BHHS-MAD-0468,20,1,1230000.0,flat,sale,144.0,False,4,4,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4223321,-3.6989544,False,https://www.idealista.com/inmueble/106690609/,"¡Te presentamos una oportunidad única! Esta espectacular vivienda de 144 m², catastrales, se encuentra en una primera planta de un edificio clásico, en una de las calles más emblemáticas del barrio de Justicia, a un paso del vibrante barrio de Universidad. Actualmente la propiedad deja una alta rentabilidad en alquiler de corta estancia de 10.000€ aproximadamente que puede variar según el mes. Este encantador apartamento se sitúa en el interior de la finca, en lo que antes fuera una antigua harinera, lo que le otorga un aire único, relajado y bohemio, que a su vez se siente acogedor y lleno de personalidad. Su diseño gira en torno a dos soleados patios interiores, lo que asegura una luminosidad y ventilación excepcionales, a pesar de ser un piso interior. El espacio se distribuye en una amplia zona de estar con un luminoso salón-comedor y dos grandes ventanales que invitan a disfrutar del ambiente de la ciudad. La cocina, tipo americana, se abre hacia una elegante bahía completamente equipada con electrodomésticos de alta gama. La zona de descanso alberga cuatro amplias habitaciones y cuatro modernos baños completos, proporcionando un confort absoluto. En el dormitorio principal se ha rescatado la buhardilla y se ha integrado obteniendo techos de casi 4 metros de altura y danto espacio a un divertido mezanine. Ubicada a solo unos pasos del antiguo Mercado de Fuencarral, en pleno corazón del barrio de Chueca, disfrutarás de todos los servicios, la oferta de ocio y la vibrante vida gastronómica que esta zona ofrece. Además, cuenta con una excelente conexión por transporte público, facilitando el acceso a toda la ciudad. Esta vivienda no solo es una excelente oportunidad para vivir, sino también una gran inversión en una de las áreas más demandadas y turísticas de la ciudad. Contamos con más propiedades similares en esta misma zona, disponibles exclusivamente en nuestra web por solicitud de sus propietarios. Si deseas descubrirlas, solo tienes que hacer clic en el enlace al final del anuncio. ¡No dejes pasar esta oportunidad!",False,good,False,True,8542.0,False,False,False,False,[],False,False,1230000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Centro,Malasaña-Universidad,,,,,,,
108343156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/98/20/1341295175.webp,2ºF,9,2,230000.0,flat,sale,135.0,True,3,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,es,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343156/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1704.0,True,False,False,False,[],False,False,230000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,True,True,,,,,False
108268099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/de/72/1338845259.webp,VT2.1 D,6,,520000.0,chalet,sale,225.0,,4,3,calle Buenavista s/n,Madrid,Navalcarnero,es,40.29537,-4.0126799,True,https://www.idealista.com/obra-nueva/108268099/,"¡Lanzamos la Fase 2 de Villa 6 en Navalcarnero tras el éxito de la primera etapa! Descubre una promoción única compuesta por 26 chalets exclusivos, diseñados para quienes buscan confort, espacio y calidad de vida. Cada vivienda cuenta con: •4 amplios dormitorios •3 baños completos •Diseño contemporáneo y elegante •Sótano incluido para ampliar aún más tu espacio •Zonas comunes •Jardín privado ideal para relajarte o compartir momentos al aire libre Ubicados en Navalcarnero, en una zona tranquila con excelentes servicios, estarás a tan solo minutos de Madrid gracias a su magnífica conexión con las principales vías de acceso. Una oportunidad única para vivir como siempre has querido, en un chalet moderno, rodeado de naturaleza y cerca de todo. ¡Contacta ahora y asegura tu nuevo hogar en Villa 6 Navalcarnero Fase 2!",False,newdevelopment,True,,2311.0,True,False,False,False,[],False,False,520000.0,€,chalet,"El Pijorro, Navalcarnero",Chalet pareado en calle Buenavista s/n,El Pijorro,,True,True,semidetachedHouse,,,,False
108913719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/3e/5d/1358770251.webp,,11,3,240000.0,flat,sale,65.0,True,2,1,calle de Carabelos,Madrid,Madrid,es,40.3758054,-3.6917483,False,https://www.idealista.com/inmueble/108913719/,"¡Descubre este espectacular piso en la Calle Carabelos! Con un amplio salón que invita a disfrutar de momentos inolvidables, este hogar es perfecto para quienes buscan comodidad y estilo. La cocina, totalmente equipada, es el lugar ideal para dar rienda suelta a tu creatividad culinaria. Con 2 acogedores dormitorios y un baño moderno, cada rincón de este piso ha sido diseñado para ofrecer funcionalidad y confort. La terraza es un verdadero oasis donde podrás relajarte al aire libre, disfrutando de la orientación sur que garantiza luz natural durante todo el día. Ubicado en una finca con ascensor, este piso en la tercera planta combina la comodidad de un acceso fácil con la tranquilidad de un entorno privilegiado.  La entrada directa a la M30 te permitirá moverte con facilidad por la ciudad, mientras que la cercanía a farmacias, colegios y supermercados asegura que tengas todo lo que necesitas a un paso. Con 65 m² construidos y armarios empotrados, este inmueble de segunda mano se encuentra en buen estado, listo para convertirse en tu nuevo hogar. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,3692.0,False,False,False,False,[],False,False,240000.0,€,flat,"San Fermín, Madrid",Piso en calle de Carabelos,Usera,San Fermín,,,,,,,
108343145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/04/71/1341295179.webp,BºF,9,bj,172000.0,flat,sale,86.0,True,2,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,es,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343145/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,2000.0,True,False,False,False,[],False,False,172000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,True,True,,,,,False
108664550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/76/c8/1351514576.webp,426697-C,16,bj,1100000.0,flat,sale,88.0,True,2,2,Barrio Lista,Madrid,Madrid,es,40.4292074,-3.6751032,False,https://www.idealista.com/inmueble/108664550/,"ÚNICA INMOBILIARIA ofrece esta linda vivienda para entrar a vivir a unos pasos de la emblemática calle José Ortega y Gasset. Una gran oportunidad para parejas, familias o como inversión. Este encantador piso exterior de 88 metros cuadrados ha sido completamente reformado y amueblado con un enfoque de calidad y diseño moderno, lo tiene todo para que comiences a disfrutarlo desde el primer día.  Cuenta con un salón-comedor exterior muy luminoso, cocina equipada con electrodomésticos de alta gama, aseo de cortesía, área de lavandería independiente y dos cómodas habitaciones en suite, ambas con armarios empotrados. La finca se encuentra muy bien conservada con acceso para personas con discapacidad. Cada rincón ha sido cuidadosamente pensado para maximizar el espacio y la funcionalidad. Ubicación Ideal a unos pasos de la plaza del Márquez de Salamanca y las calles José Ortega y Gasset y Príncipe de Vergara, una zona excepcional que destaca por su excelente calidad de vida.  Aquí encontrarás una amplia oferta de servicios, desde supermercados y tiendas hasta restaurantes y cafeterías, todo a pocos pasos de tu puerta. La conexión de transporte público es inmejorable, lo que te permitirá moverte con facilidad por toda la ciudad. Además, la zona cuenta con parques y espacios verdes, perfectos para disfrutar de momentos al aire libre. No dejes pasar la oportunidad de adquirir este maravilloso piso en una de las zonas más deseadas de Madrid. Si buscas un hogar lleno de vida, en un entorno privilegiado y con todas las facilidades, esta es tu oportunidad. ¡Ven a descubrirlo y enamórate de tu próximo hogar! ¡Contáctanos hoy mismo para más información y agenda tu visita! Tu nuevo hogar te está esperando. Por respeto a la privacidad del propietario, Las fotografías del inmueble en esta publicación son referenciales. Sin embargo, estaremos encantados de proporcionarte toda la información necesaria y coordinar una visita para que puedas conocer el piso en persona. No dudes en contactarnos para resolver cualquier duda o para agendar una cita. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,12500.0,False,False,False,False,[],False,False,1100000.0,€,flat,"Lista, Madrid",Piso,Barrio de Salamanca,Lista,,,,,,,
108804058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/f1/a3/1355628031.webp,001/026/008799,27,4,165000.0,flat,sale,65.0,True,3,1,calle Filipinas,Madrid,Getafe,es,40.3231342,-3.7365865,False,https://www.idealista.com/inmueble/108804058/,"Importante, inmueble con inquilino. En caso de compra con financiación, el porcentaje de concesión hipotecaria podrá oscilar entre un 60% - 65% sobre el precio de compra. Se recomienda consultar previamente a su banco. As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva esta oportunidad de inversión.  Te aseguramos el retorno de tu inversión gracias a la gestión profesional de Alquiler Seguro, garantizándote siempre el cobro de tu renta. Contrato en vigor hasta el 30 de octubre de 2028. Rentabilidad bruta anual 5,54%.  Ubicado en una zona tranquila, junto al parque de La Chopera y rodeado de todos los servicios necesarios para el día a día: centros educativos, supermercados, polideportivo municipal y el Centro de Salud El Bercial. Excelente comunicación con transporte público líneas de autobuses urbanos (línea 3) e interurbanos (446 y 488). Próximo a la estación de metro El Bercial (L12). Rápido acceso a la A-42 y M-45. La vivienda se encuentra en la cuarta planta de un edificio de cuatro alturas. Finca sin ascensor. Cuenta con 65 m² construidos distribuidos en salón de paso, tres dormitorios, uno de ellos con armario empotrado. Cocina amueblada con espacio tipo office. Un baño completo. Armario empotrado en pasillo. Dispone de calefacción individual de gas natural y aire acondicionado en el salón. Suelos de gres. Para más información o concertar una visita, no dudes en contactarnos.",False,good,False,False,2538.0,False,False,False,False,[],False,False,165000.0,€,flat,"El Bercial, Getafe",Piso en calle Filipinas,El Bercial,,,,,,,,
108126290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/dc/22/1334640421.webp,,18,,495000.0,chalet,sale,185.0,,3,2,"calle Cacejo, 3",Madrid,Cubas de la Sagra,es,40.1925474,-3.8417651,True,https://www.idealista.com/obra-nueva/108126290/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑÓN pone a su disposición un nuevo proyecto de vivienda independiente en planta construido sobre parcela de 554 m2 y 752m2. Ubicado en pleno corazón de Cubas de la Sagra, cercano a todos los servicios básicos (Mercadona, Bus, Centro médico, comercios, Ayuntamiento.. . ). Un diseño único adaptado a sus necesidades, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. * Vivienda eficiente C. ENERGETICA - A; Equipada con placas solares y aerotermia, suelo radiante/refrescante, aislamiento acústico y térmico. - Hall de entrada, cocina, salón-comedor, 2 baños completos y 3 dormitorios. -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. Entrega en un plazo máximo de 12 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,,2676.0,True,False,False,False,[],False,False,495000.0,€,chalet,Cubas de la Sagra,"Casa independiente en calle Cacejo, 3",,,True,True,independantHouse,,,,False
108844866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/d4/64/1356789075.webp,,18,bj,130000.0,flat,sale,62.0,True,3,1,CL MAQUEDA,Madrid,Madrid,es,40.3908671,-3.765798,False,https://www.idealista.com/inmueble/108844866/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario) ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Amplia vivienda de 60 m², según Catastro, y 2 m² de elementos comunes, a la venta en el barrio de Aluche, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, un cuarto de baño, cocina y vestíbulo. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque sin ascensor. Muy bien comunicado por carretera (A-5) y transporte público. A cinco minutos a pie de la parada de metro 'Empalme'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Parque Aluche), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,renew,False,False,2097.0,False,False,False,False,[],False,False,130000.0,€,flat,"Aluche, Madrid",Piso en Cl Maqueda,Latina,Aluche,,,,,,,
97375605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/dc/52/977597886.webp,DS-P77245C,21,2,2700000.0,flat,sale,220.0,True,3,4,Barrio Recoletos,Madrid,Madrid,es,40.4218214,-3.6853689,False,https://www.idealista.com/inmueble/97375605/,"DIZA Consultores les presenta vivienda reformada de lujo en el corazón de Recoletos, a un paso del Parque del Retiro. En un enclave único, cerca de una de las calles principales del Barrio de Salamanca, en un edificio representativo se encuentra este piso con terraza con una superficie total de 220 metros construidos. Se trata de un piso donde se han cuidado todos los detalles, convirtiéndolo en un trofeo en la mejor zona de Madrid. La zona de día es muy amplia, con salón comedor de más de 50 metros cuadrados. Este comunica con unas puertas correderas a la cocina. La zona de descanso se compone de tres dormitorios dobles dando a un gran patio de manzana, todos con baño en suite. La vivienda posee todo lo necesario para sentirse cómodo en todo momento: calefacción central por radiadores de diseño, aire acondicionado por conductos, iluminación indirecta por LED y ventanas con aislamiento térmico y acústico. El Barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid ubicada en el Barrio de Salamanca especializada en comprar, vender y alquilar pisos en Madrid Convertimos Sueños en Hogares.",False,good,False,True,12273.0,False,False,False,False,[],False,False,2700000.0,€,flat,"Recoletos, Madrid",Piso,Barrio de Salamanca,Recoletos,,,,,,,
