propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,status,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106404071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/e0/2b/1281851069.webp,Chalet 2B Esquina 2,34,491000.0,chalet,sale,174.0,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106404071/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,True,False,2822.0,True,False,False,False,[],False,False,491000.0,€,True,True,chalet,terracedHouse,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,newdevelopment,,,,
108912637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/68/b6/1358736909.webp,V92921,24,945000.0,flat,sale,108.0,3,2,calle de los Peñascales,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4221696,-3.6678133,False,https://www.idealista.com/inmueble/108912637/,"AMMA HOMES te presenta este espectacular piso EXTERIOR recién reformado, con 108 m² construidos y 86 m² útiles. TRASTERO. Bien distribuido, cuenta con tres amplios dormitorios, ideales para disfrutar de la tranquilidad y el descanso.  La luminosidad es una de sus grandes ventajas, ya que su orientación Sur y Este permite que la luz natural inunde cada rincón.  La cocina, completamente equipada con modernos electrodomésticos, incluye lavadora y secadora, facilitando tu día a día. Además, el salón es perfecto para compartir momentos inolvidables con familia y amigos. Los dos baños, uno de ellos en suite, ofrecen comodidad y privacidad.  Luz, alegría y elegancia son la clave de esta propiedad junto a una fantástica ubicación muy cerca de la calle Goya y Felipe II. Este edificio, construido en 1954, ha sido cuidadosamente mantenido y cuenta con portero físico, asegurando un ambiente seguro y acogedor.  La vivienda es apta para personas con movilidad reducida, lo que la convierte en una opción inclusiva. También hay posibilidad de adquirir una plaza de garaje en el mismo edificio, así como un trastero para mayor comodidad.  No dejes pasar la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para tu bienestar. ¡Ven a visitarlo y enamórate!",True,False,,8750.0,False,False,False,False,[],False,False,945000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle de los Peñascales,3,True,good,True,,,
89234767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/15/dc/1244965835.webp,13103,55,4200000.0,chalet,sale,700.0,6,6,calle Guecho,Madrid,Madrid,Moncloa,es,El Plantío,40.4734893,-3.822464,False,https://www.idealista.com/inmueble/89234767/,"Beatriz Mateo - Sagasta GV | LA FLORIDA comercializa el siguiente inmueble en primera línea de EL PARDO: UNA VIVIENDA COTTAGE ESTILO INGLÉS EN LA FLORIDA: En una situación privilegiada dentro de La Florida se encuentra una esta peculiar vivienda, en un entorno silencioso posee una gran privacidad y la máxima seguridad con vigilancia 24 horas. Linda con El Pardo en 50 metros y fue diseñada por el arquitecto Eugenio Aguinaga. Un extenso y cuidado jardín rodea la casa, en el que encontramos el pabellón de la piscina con una sala de estar a las orillas de ésta donde disfrutar del maravilloso entorno. Distribuida en dos plantas con un agradable porche que ilumina la planta baja. DISTRIBUCIÓN: Planta Baja: Hall de entrada con aseo de cortesía. Salón panelado de madera dividido en dos ambientes con acceso a porche. Dormitorio principal con sala de estar, vestidor y baño incorporados. Comedor. Cocina. Office. Despensa. Sala de plancha. Dormitorio de servicio con baño incorporado. Trastero. Garaje para tres coches. Planta Primera: Sala de estar. Cuatro cuartos de dormir comparten dos cuartos de baño. CONSTRUCCIONES EXTERIORES / CALIDADES Y SERVICIOS: Pabellón de la piscina con salón y cuarto de baño. Piscina. Riego por aspersión. Construcción antisísmica. Puertas de recibo de caoba. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios.",False,False,,6000.0,False,False,False,False,[],False,False,4200000.0,€,,,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle Guecho,,,good,,,,
108678005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/8e/b2/1351879660.webp,07299,1,154500.0,flat,sale,62.0,3,1,calle Cartaya,Madrid,Móstoles,Centro,es,,40.321836,-3.8633614,False,https://www.idealista.com/inmueble/108678005/,"Presentamos esta excelente oportunidad de inversión: un piso alquilado ubicado en la tranquila y bien comunicada calle Cartaya, Móstoles. Este inmueble se encuentra actualmente arrendado hasta el 26 de noviembre de 2029 con una renta mensual establecida en €502,35. La propiedad cuenta con amplios espacios interiores que garantizan confort y funcionalidad para los inquilinos. Además, su localización ofrece cercanía a servicios esenciales como supermercados, colegios y paradas de transporte público. Ideal para inversores que buscan rentabilidad asegurada a largo plazo.",False,False,,2492.0,False,False,False,False,[],False,False,154500.0,€,,,flat,,"Centro, Móstoles",Piso en calle Cartaya,4,True,good,False,,,
108114698,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/7c/88/1353509282.webp,34,20,1013000.0,chalet,sale,241.0,5,4,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749766,-3.9368837,True,https://www.idealista.com/obra-nueva/108114698/,"Kronos Homes presenta KREST, diseñada por el prestigioso estudio de arquitectura MORPH ESTUDIO y con el añadido de la calidad de KRONOS HOMES, y de la mano de Adriana Nicolau como interiorista del proyecto. Ubicado en La Finca de Las Marías de Torrelodones, en un entorno natural único, a los pies de la sierra de Guadarrama y a tan solo 30 minutos del Centro de Madrid. Cerca de colegios internacionales, centros deportivos y comerciales y con conexión directa a la A6. Una urbanización cerrada formada exclusivamente por 31 viviendas unifamiliares de vanguardia con diferentes tipologías. Entre las zonas comunes cabe destacar su magnífico Proyecto de Paisajismo y una gran piscina exterior para adultos e infantil completamente integrada en el entorno. Cada una de las viviendas es auténtica en su diseño, adaptándose al terreno de forma natural, y cada una dispone de varias opciones de configuración interior según sus necesidades familiares y de teletrabajo. Krest es más que un conjunto residencial, es una forma de vida privilegiada.",True,True,False,4203.0,True,False,False,False,[],False,False,1013000.0,€,True,True,chalet,semidetachedHouse,"Las Marías, Torrelodones","Chalet pareado en paseo Pascual Saorin, 4",,,newdevelopment,,,,
108892527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/c0/fe/1358133186.webp,D,8,255800.0,flat,sale,98.0,3,2,carretera Vicalvaro a Rivas del Jarama s/n,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3899387,-3.5763422,True,https://www.idealista.com/obra-nueva/108892527/,"ATLAS Ahijones – Una oportunidad única: solo 18 VPPL en cooperativa en el Este de Madrid En ATLAS Ahijones no solo accedes a una vivienda, entras a formar parte de un proyecto único. •Solo 18 viviendas VPPL de 2 y 3 dormitorios distribuidas en 4 plantas en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos con mayor proyección de Madrid. •Un residencial pensado para quienes valoran la calidad, el bienestar y el control sobre su propio hogar: tú y tus vecinos tomaréis las decisiones clave del proyecto. Promueve COOPTIMA GESTIÓN, dentro del marco del desarrollo del Sureste madrileño. ________________________________________ Una gran oportunidad, al alcance de muy pocos Tan solo 18 viviendas disponibles. •Una promoción limitada, exclusiva y con precio regulado (VPPL), que te permite acceder a una vivienda de calidad en una zona con potencial, sin renunciar a nada. •Además, al tratarse de una cooperativa, podrás participar activamente en el desarrollo del proyecto, con un mayor grado de implicación y decisión que en una promoción tradicional. ________________________________________ Diseño moderno y funcional para vivir mejor Las viviendas de ATLAS Ahijones cuentan con 2 y 3 dormitorios distribuidas en 4 plantas y han sido diseñadas para ofrecer espacios amplios, luminosos y bien distribuidos. Todas las viviendas incluyen terraza, garaje y trastero, combinando funcionalidad, confort y estilo contemporáneo en un entorno pensado para el día a día. Zonas comunes para vivir mejor Aunque es una promoción de solo 18 viviendas, ATLAS Ahijones cuenta con zonas comunes que elevan la experiencia residencial: •Piscina comunitaria •Jardines y espacios de convivencia Privacidad, tranquilidad y bienestar.  Todo, sin salir de casa. Eficiencia, sostenibilidad y confort Diseñadas con calificación energética mínima B, con posibilidad de alcanzar la A, estas viviendas están pensadas para ofrecer confort, ahorro y futuro. Un barrio en crecimiento, pensado para el bienestar Ahijones forma parte de los nuevos desarrollos del Este de Madrid, y está llamado a convertirse en un entorno residencial moderno, equilibrado y rodeado de naturaleza. Dispondrá de amplias zonas verdes, equipamientos públicos, servicios educativos, sanitarios, comerciales y deportivos. Una oportunidad perfecta para quienes buscan tranquilidad sin renunciar a las ventajas de vivir cerca del centro. ATLAS Ahijones es una oportunidad única: solo 18 familias podrán acceder a este proyecto exclusivo, personalizable y accesible. Si quieres formar parte, no lo dejes pasar.",False,True,False,2610.0,True,False,False,False,[],False,False,255800.0,€,True,True,flat,,"Los Ahijones, Madrid",Piso en carretera Vicalvaro a Rivas del Jarama s/n,1,True,newdevelopment,True,,,
108910769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/71/dd/1358672710.webp,,20,170000.0,flat,sale,42.0,2,1,calle del Castillo de Oropesa,Madrid,Madrid,San Blas,es,Simancas,40.4293215,-3.6283285,False,https://www.idealista.com/inmueble/108910769/,"Agencia inmobiliaria de Madrid zona San Blas - Canillejas, Simancas Tecnocasa Desarrollo Simancas Slu PISO EN VENTA PARA ACTUALIZAR EN EL BARRIO DE SIMANCAS Es un piso de 42 metros distribuido en recibidor, salón, cocina independiente, dos habitaciones, baño con plato de ducha El piso dispone de suelo de ceramica y puertas de madera. Es una planta baja El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos, así como tambien de diversos comercios como bares, farmacias, supermercados, tambien cuenta con colegios e iglesia en sus cercanías. Cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,False,,4048.0,False,False,False,False,[],False,False,170000.0,€,,,flat,,"Simancas, Madrid",Piso en calle del Castillo de Oropesa,bj,True,good,False,,,
106395350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/21/6f/1281574954.webp,11221,25,1850000.0,penthouse,sale,320.0,4,6,calle de Luis Martinez Feduchi,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5019633,-3.6376438,False,https://www.idealista.com/inmueble/106395350/,"Leticia Monreal de GV | LA MORALEJA comercializa el siguiente inmueble:  Luminoso piso de diseño de reciente construcción, totalmente actualizado de 320 metros, en una de las mejores urbanizaciones de El Encinar de los Reyes, muy próximo a los colegios y con fácil acceso a Madrid y al aeropuerto.  La propiedad ha reformado la vivienda recientemente para hacer sus espacios más amplios.  Distribución: Cuenta con un amplísimo salón comedor y terraza acristalada con vistas despejadas. Cuenta con cocina independiente, con mobiliario y electrodomésticos de primera calidad, amplio office, tendedero techado con área de lavandería. Aseo de cortesía. La vivienda cuenta con tres (antes cuatro) dormitorios en suite; el principal con dos baños completos, así como una amplia terraza acristalada con vistas. Adicionalmente hay una habitación que puede funcionar de servicio o como despacho. La vivienda cuenta con tres plazas de garaje, un trastero, gimnasio, parque infantil, sala multiuso y piscina. Seguridad 24 horas. Suelo radiante y aire acondicionado.  Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,False,,5781.0,False,False,False,False,[],False,False,1850000.0,€,True,True,flat,penthouse,"Encinar de los Reyes, La Moraleja",Ático en calle de Luis Martinez Feduchi,3,True,good,True,,,
108577145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/c2/a8/1348942699.webp,1º D,8,236900.0,flat,sale,82.0,2,1,"Calle de Serranillos, 13",Madrid,Fuenlabrada,Centro,es,,40.2808109,-3.797338,True,https://www.idealista.com/obra-nueva/108577145/,"“La Gema de Lourdes” – La joya del centro de Fuenlabrada Nueva promoción de obra nueva en Calle Serranillos de Fuenlabrada. Viviendas de 2 dormitorios con 1 baño, cocina amueblada, garaje y trastero comunitario desde 225.900 €. Diseño moderno con espacios amplios, armarios empotrados vestidos y aislamiento acústico superior. Climatización por aerotermia con suelo radiante-refrescante y alta eficiencia energética para mayor confort y ahorro. Puerta blindada, videoportero, preinstalación de alarma, garaje con montacoches y opción de recarga para coche eléctrico. Edificio con ascensor, zonas comunes de calidad y trastero comunitario. Ubicación privilegiada en pleno centro, junto a Metro, Renfe, autobuses, Ayuntamiento, centro comercial, colegios y todos los servicios. Un hogar pensado para disfrutar. Vive con estilo y comodidad en “La Gema de Lourdes”. ¡Te enamorará!  IVA no incluido.",False,True,False,2889.0,True,False,False,False,[],False,False,236900.0,€,True,True,flat,,"Centro, Fuenlabrada","Piso en Calle de Serranillos, 13",1,True,newdevelopment,True,,,
107658767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a9/3b/1197774955.webp,COOP-827@P11E,8,308044.0,flat,sale,69.0,1,1,"calle Rufino González, 59",Madrid,Madrid,San Blas,es,Simancas,40.4342056,-3.6246509,True,https://www.idealista.com/obra-nueva/107658767/,"JULIÁN CAMARILLO PASSIVHAUS (PERALEDA URBAN, S. COOP. -Fase Rufino González) Fututo residencial formado por 50 viviendas de 1 y 2 dormitorioscon plaza de garaje y trastero incluido en el coste.  Dispondrá de amplias zonas comunes: piscina, jardines, zona de juegos infantiles, sala comunitaria y conserjería.  La urbanización privada estará situada en C/ Rufino González nº 59, Barrio de Simancas (Madrid).  Tanto la eficiencia energética, como el compromiso con el ahorro y el medio ambiente son los pilares fundamentales del proyecto, en una búsqueda continuada por el confort y la calidad de vida. Es por ello, que el estándar de certificación es Passivhaus, ya que garantiza una alta eficiencia energética y un menor consumo.  Sus principios básicos son:  •Aislamiento térmico •Carpintería de altas prestaciones •Hermeticidad de las viviendas •Reducción de puentes térmicos •Recuperador de calor.  El estándar Passivhaus es el más exigente del mercado en materia de eficiencia energética y confort. Muchos países europeos lo están tomando como referencia para definir un edificio de consumo casi nulo. ¡No pierdas la oportunidad!  IVA no incluido.",False,True,False,4464.0,True,False,False,False,[],False,False,308044.0,€,True,True,flat,,"Simancas, Madrid","Piso en calle Rufino González, 59",1,True,newdevelopment,True,,,
108906391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/df/3e/1358533023.webp,VMF9 - LA DEL MANOJO DE ROSAS (20),19,255000.0,flat,sale,90.0,4,1,calle de la del Manojo de Rosas,Madrid,Madrid,Villaverde,es,Los Ángeles,40.3555889,-3.6963723,False,https://www.idealista.com/inmueble/108906391/,"VIVIENDA MADRID oficina Ciudad de los Ángeles, agente inmobiliario inscrito en RAIN con número 597/20, vende vivienda en la Ciudad de los Ángeles, distrito de Villaverde 28041, Madrid. La vivienda se encuentra ubicada en la Calle la del Manojo de Rosas a escasos 10 minutos del metro L3 Ciudad de los Angeles / Villaverde Cruce, zona ajardinada. Cuenta con 90 m2 distribuidos en 4 dormitorios independientes, salón, con acceso a amplia terraza con vistas al parque, cocina y baño; Suelos de gres, calefacción eléctrica, dormitorios con doble ventana y la terraza tiene cerramiento de aluminio, la finca dispone de dos ascensores y buen ambiente vecinal. La ubicación de la vivienda es inmejorable, ubicado en una de la zona más tranquila del barrio, y con amplia variedad de servicios, comercios, centro ambulatorio, colegios e institutos. Si estás buscando, no lo dudes y solicítanos una visita sin compromiso en nuestros teléfonos / o acercándote a nuestra oficina de la calle la del manojo de rosas,   79.",False,False,,2833.0,False,False,False,False,[],False,False,255000.0,€,,,flat,,"Los Ángeles, Madrid",Piso en calle de la del Manojo de Rosas,2,True,good,True,,,
108558023,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/bd/48/1348414261.webp,31263,12,164824.0,flat,sale,68.0,2,2,"del Fresno, 141",Madrid,Loeches,,es,,40.3889525,-3.4258781,True,https://www.idealista.com/obra-nueva/108558023/,"TU PRIMERA VIVIENDA ASEQUIBLE ESTÁ MÁS CERCA DE LO QUE IMAGINAS VIVIENDAS VPPB DE 1, 2 Y 3 DORMITORIOS CON TERRAZA LICENCIA DE OBRA SOLICITADA JUNIO 2025 Descubre VÍVE Loeches, una promoción de 113 viviendas protegidas (VPPB) en régimen de cooperativa de 1, 2 y 3 dormitorios, con viviendas en planta baja con un amplio jardín, viviendas en planta tipo y áticos con magníficas terrazas.  Todas las viviendas disponen de terraza, trastero y una o dos plazas garaje en función de la tipología incluido en el precio de venta. Viviendas asequibles y eficientes donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo y moderno, adaptado a tus necesidades y estilo de vida.  El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VÍVE Loeches dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes y piscina para refrescarte en los días más calurosos.  Loeches: vive en un entorno tranquilo, cerca de Madrid Situado al este de Madrid, Loeches es un municipio con un encanto, rodeado de naturaleza y con una calidad de vida inmejorable. A solo 35 minutos en coche del centro de Madrid, ofrece un ambiente sereno, con todos los servicios necesarios y excelentes conexiones por carretera (M-206, R-3 y A-2) y transporte público (línea 284 con conexión en Avenida de América). Gracias a su ubicación estratégica, Loeches está rodeado de municipios como San Fernando de Henares, Alcalá de Henares, Torrejón de Ardoz, Rivas Vaciamadrid y Arganda del Rey, lo que amplía aún más la oferta de servicios, comercios y actividades. Es el lugar perfecto para quienes buscan su primera vivienda asequible en un entorno tranquilo, sin renunciar a la comodidad y la cercanía a la ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este proyecto de vivienda asequible.  Estás a un paso de conocer tu próximo hogar asequible.",False,True,False,2424.0,True,False,False,False,[],False,False,164824.0,€,True,True,flat,,Loeches,"Piso en del Fresno, 141",2,True,newdevelopment,True,,,
108910484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/71/1b/1358720607.webp,,74,299000.0,chalet,sale,181.0,3,3,CL HACILLA,Madrid,El Vellón,,es,,40.7655867,-3.5840476,False,https://www.idealista.com/inmueble/108910484/,"B2V InmobiliariA comercializa en Exclusiva. Chalet Adosado en El Vellón. ¡Tu Nuevo Hogar te Espera! Descubre este encantador chalé adosado en El Vellón, ubicado en una tranquila urbanización con piscina, ideal para disfrutar de los días soleados. Esta vivienda, en excelente estado, ofrece unas calidades que garantizan un confort inigualable. Con una distribución en tres plantas, la entrada te recibe con un acogedor porche que invita a relajarte. En la planta principal, encontrarás: un hall que da paso a un aseo de cortesía y a una luminosa cocina con acceso directo al jardín-patio, perfecto para tus reuniones familiares y amigos. El amplio salón comedor, también con salida al jardín, se convierte en el corazón de la casa. Además, cuenta con un trastero y una despensa que aportan funcionalidad al día a día. Subiendo a la segunda planta: el distribuidor te lleva a un cuarto de baño completo con bañera y a dos habitaciones amplias, una de ellas con balcón. La suite principal destaca por su terraza agradable y su baño completo, ofreciendo un espacio privado para desconectar.  La tercera planta alberga una buhardilla ideal como segundo salón o zona de juegos. El chalet incluye un garaje con capacidad para un coche y está equipado con ventanas de PVC, puertas de madera y suelos de gres que aportan calidez. La calefacción de gas natural asegura un ambiente acogedor en invierno.  Este hogar es perfecto para familias que buscan comodidad y calidad de vida. ¡No pierdas la oportunidad de visitarlo! El Vellón: Un Pueblo con Encanto y Servicios Esenciales Situado en la Sierra Norte de Madrid, El Vellón es un pueblo que combina la tranquilidad de la vida rural con la comodidad de contar con servicios esenciales.  Dispone de servicios básicos, como supermercado, colegio, centro de salud. Servicios y Negocios Locales Panadería: No puedes irte de El Vellón sin probar el pan de su panadería tradicional. Es conocida por sus panes artesanos y su repostería casera, que muchos consideran la mejor de la zona. Tiendas y Servicios Adicionales: Además de los restaurantes y la panadería, en El Vellón encontrarás pequeñas tiendas de alimentación, bares y otros negocios locales que contribuyen a crear un ambiente de pueblo acogedor y cercano. Si buscas la tranquilidad de la sierra sin renunciar a la buena comida y los servicios básicos, El Vellón es una excelente opción. Para más información o realizar una visita, póngase en contacto. Susana Montealegre. B2V InmobiliariA, tu inmobiliaria de referencia en la sierra de Madrid y alrededores.",True,False,,1652.0,False,False,False,False,[],False,False,299000.0,€,True,True,chalet,terracedHouse,El Vellón,Chalet adosado en Cl Hacilla,,,good,,,,
106404085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/bd/4d/1281851051.webp,Chalet 2A,34,485000.0,chalet,sale,169.0,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106404085/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,True,False,2870.0,True,False,False,False,[],False,False,485000.0,€,True,True,chalet,terracedHouse,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,newdevelopment,,,,
106403972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/d5/f3/1281851037.webp,Chalet 1A,34,585000.0,chalet,sale,196.0,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403972/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,True,False,2985.0,True,False,False,False,[],False,False,585000.0,€,True,True,chalet,terracedHouse,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,newdevelopment,,,,
106404087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/16/41/1281851050.webp,Chalet 1B esquina,34,588000.0,chalet,sale,201.0,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106404087/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,True,False,2925.0,True,False,False,False,[],False,False,588000.0,€,True,True,chalet,terracedHouse,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,newdevelopment,,,,
108918518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/15/a6/1358909018.webp,VMF20 - Fuencarral a Alcobendas,23,510000.0,flat,sale,110.0,2,3,carretera de Fuencarral,Madrid,Alcobendas,Valdelacasa,es,,40.5205748,-3.6625782,False,https://www.idealista.com/inmueble/108918518/,"Vivienda Madrid pone a su disposición excelente Loft completamente reformado y ubicado en el distrito empresarial. El inmueble se distribuye en dos plantas: Planta principal donde encontramos un amplio salón con grandes ventanales, cocina americana equipada con electrodomésticos, un aseo,  zona de lavandería y despensa. La primera planta se distribuye en dos amplias habitaciones, ambas con baño en suite, grandes ventanales y armarios empotrados. Cuenta también con un recibidor equipado con armarios empotrados. Suelos de tarima, puertas blancas, aire acondicionado con bomba de calor, con termostatos en todas las estancias. Vigilancia 24 horas y dos plazas de garaje.   Excelente ubicación con acceso a A-1, M-40, M-607, M-11.  .",False,False,,4636.0,False,False,False,False,[],False,False,510000.0,€,,,flat,,"Valdelacasa, Alcobendas",Piso en carretera de Fuencarral,2,False,good,True,,,
