propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107365048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/ea/c4/1310775365.webp,8000,60,,1160000.0,chalet,sale,267.0,,4,3,calle del Avellano,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.3617342,-3.5213131,False,https://www.idealista.com/inmueble/107365048/,"CHALET INDEPENDIENTE todo en UNA PLANTA de 267m2, con BUHARDILLA, SOTANO y GRAN PARCELA DE 610 m2, situado en Rivas Vaciamadrid.    VIVAHOME pone a la venta este precioso CHALET INDEPENDIENTE en UNA PLANTA con gran privacidad, de 4 habitaciones todas en planta, ubicado en zona de alto nivel de Rivas, junto al Parque Bellavista con todos los servicios, colegios, comercios, autobuses, farmacias etc. …Rivas Vaciamadrid, lugar privilegiado para vivir a pocos minutos de Madrid, comunicado con A3, M50, M40, M45, paradas de metro y gran red de autobuses, con infraestructuras modernas y ecológicas, ciudad joven, al lado del parque regional del sureste cerca de las lagunas del Campillo. La parcela que bordea toda la casa tiene una superficie de 610 m2 de los cuales 183 corresponden a la edificación de la vivienda. PLANTA PRINCIPAL con 4 habitaciones. amplio salón, cocina independiente, garaje, 3 baños, para hacer la vida sin tener que subir escaleras, un confort que en pocos chales encontrarás.  DISTRIBUCIÓN, entramos a un amplio distribuidor que nos conduce a:  - Derecha entrada al garaje para dos coches (en horizontal), Cocina de 15m2 muy luminosa equipada con electrodomésticos y muebles altos y bajos con zona de office, la cocina da paso a la zona de lavandería, amplia y luminosa, que se une comunica con la parte lateral del jardín.    - De frente entramos al luminoso salón con chimenea decorada con Piedra Natural que caldea toda la estancia en los inviernos más fríos, hay dos zonas completamente diferenciadas para comer y para relajarte en los sofás frente al televisor. El salón tiene salida directa a la parcela que rodea la casa, desde el porche contemplamos la bonita piscina de obra de diseño con forma de isla y cómodas escaleras para introducirte de 80m3 de capacidad y 10m2 de largo, así como barbacoa y horno de obra, zona de comedor techados, en la actualidad un huerto, sustituible por zona de ocio si se desea. la parcela tiene completa privacidad para disfrutar con libertad sin poder ser observado. Todo un lujo.  - Derecha, aseo de cortesía con ventana y el pasillo distribuidor que nos conduce a las cuatro habitaciones, todas ellas con armarios empotrados, muy luminosas y dos baños exteriores uno de ellos en la habitación principal con ducha y mampara, recién reformado y el otro con cabina de ducha,  También desde el Hall de la entrada parten las escaleras que te llevan a la buhardilla con posibilidad de hacer de ella varios cuartos y al sótano, tanto la buhardilla como el sótano están legalizadas  DISPONE DE LOS SIGUIENTES EXTRAS QUE HACEN DE LA VIVIENDA UN LUJO:   - Aire acondicionado bomba frio calor en toda la casa. - Chimenea con casete convertidor en salón, decorada con piedra natural.  - Siete placas solares recién instaladas con capacidad total 2.500w. - Ventanas blancas de Climalit con rotura de puente térmico. - Armarios empotrados en toda la casa y puertas de roble. - Calefacción y agua caliente gas natural. - Piscina de 10m largo de diseño, y barbacoa de piedra tahona - horno - - Paredes lisas en toda la casa. - Suelos de parqué de espiga en zona de habitaciones y porcelánicos en salón, cocina y baños. - Aislamiento interior de la vivienda, todas las paredes aisladas con fibra de vidrio. Además, VIVAHOME CONSIGUE tu HIPOTECA 100 % FINANCIADA sin moverte de casa. Solo con VIVA HOME accedes al más completo servicio inmobiliario con inigualables ventajas y cualificados profesionales que garantizan tu tranquilidad.",True,good,False,,4345.0,True,False,False,False,[],False,False,1160000.0,€,True,True,chalet,"Rivas Centro, Rivas-Vaciamadrid",Casa independiente en calle del Avellano,Destacado,,independantHouse,,,
107834957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/1f/7b/1326942173.webp,837126,45,3,735000.0,flat,sale,138.0,True,4,2,calle de Cartagena,Madrid,Madrid,Chamartín,es,40.4412882,-3.6753059,False,https://www.idealista.com/inmueble/107834957/,"Housfy vende piso en Chamartín, Madrid, un espacio para disfrutar en tu día a día. Características: -3º planta exterior con ascensor en finca de 1970. - Estupendo piso de 119 m2 en Prosperidad. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Agradable salón comedor amplio y luminoso, un lugar perfecto para descansar en los ratos libres. - Cocina independiente con todo lo necesario y acceso a terraza de 10mts2. - 4 habitaciones de buen tamaño y 2 baños completos. - Suelos de parquet. - Además dispone de armarios empotrados. - El piso cuenta también con un adecuado trastero. -Calefacción central - Muy bien comunicado, con fácil acceso a paradas de transporte público Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos (C. P. Corazón Inmaculado en calle Lopez de Hoyos 59), centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5326.0,True,True,False,False,[],False,False,735000.0,€,,,flat,"Prosperidad, Madrid",Piso en calle de Cartagena,Destacado,Prosperidad,,,,
108388762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/a5/b0/1342632301.webp,,31,bj,415000.0,flat,sale,85.0,True,2,1,"calle de Santa Engracia, 59",Madrid,Madrid,Chamberí,es,40.433806,-3.6984584,True,https://www.idealista.com/inmueble/108388762/,"De Rojas Servicios Inmobiliarios, pone a su disposición, bajo exterior ( Escriturado como local), en una de las mejores zonas de Madrid, Chamberi-trafalgar  La fachada del local, de 5 metros, junto con una altura de 3 metros, proporciona una sensación de amplitud y luminosidad nada más entrar. Además, el local dispone de un práctico sótano, ideal para almacenamiento o como espacio adicional de trabajo. Equipado con aire acondicionado, electricidad y agua corriente, este local está preparado para acoger cualquier tipo de actividad comercial que desees emprender o trasladar aquí. La combinación de su ubicación estratégica en Chamberí, junto con sus características y comodidades, lo convierten en una excelente opción para tu negocio. Imagina tu proyecto en este espacio lleno de posibilidades, ubicado en una de las zonas más vibrantes de Madrid. Perfecto para quienes buscan un lugar con carácter y bien comunicado para dar vida a sus ideas comerciales. No dude en contactar una visita. rcial) en una de las mejores zonas de Madrid, Chamberí- Trafalgar.",True,renew,False,True,4882.0,True,False,True,False,[],False,False,415000.0,€,,,flat,"Trafalgar, Madrid","Piso en calle de Santa Engracia, 59",Destacado,Trafalgar,,,,
108576406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/7e/af/1355575829.webp,PIS0305,32,1,255000.0,flat,sale,120.0,True,3,1,calle de la Carnicería,Madrid,Camarma de Esteruelas,,es,40.5479133,-3.3760687,False,https://www.idealista.com/inmueble/108576406/,"Fives Real Estate presnta: ¡Oportunidad única en Camarma de Esteruelas! Vivienda reformada con altas calidades y excelente rentabilidad en alquiler Presentamos esta magnífica vivienda recién reformada en 2025, ubicada en un edificio restaurado que alberga únicamente cuatro viviendas, lo que garantiza privacidad y un entorno tranquilo. La propiedad cuenta con 120 m² construidos, distribuidos en 3 amplios dormitorios, 1 baño completo, cocina independiente y un luminoso salón. La vivienda se organiza de forma funcional, diferenciando claramente la zona de descanso de las áreas comunes. Desde el salón se accede a una de las dos terrazas de 10 m², mientras que la segunda terraza tiene salida directa desde la cocina, lo que aporta comodidad y versatilidad en el uso diario. En cuanto a calidades, destacan los materiales de alta gama utilizados en la reforma integral realizada en 2025. Dispone de aire acondicionado por conductos frío/calor en todas las estancias, ventanas oscilobatientes con doble acristalamiento, suelos renovados y un diseño moderno y eficiente. Ubicada en Camarma de Esteruelas, una zona residencial en pleno crecimiento, con todos los servicios cercanos: supermercados, colegios, zonas verdes, instalaciones deportivas y buena conexión con los principales núcleos urbanos del Corredor del Henares. Ideal tanto para vivir como para invertir, esta vivienda ofrece una excelente rentabilidad en alquiler, siendo una oportunidad segura y rentable en una de las zonas con mayor proyección de la Comunidad de Madrid. [IW].",True,good,False,False,2125.0,True,False,False,False,[],False,False,255000.0,€,,,flat,Camarma de Esteruelas,Piso en calle de la Carnicería,Destacado,,,,,
108003976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f0/d9/1335993096.webp,222f08ee-de2e-466c-a378-6c8c8eb13fbe,5,,1950000.0,flat,sale,274.0,True,4,2,calle de la Libertad,Madrid,Madrid,Centro,es,40.4221564,-3.6981305,False,https://www.idealista.com/inmueble/108003976/,"Se ofrece en venta la nuda propiedad de esta magnífica vivienda señorial situada en una de las calles más emblemáticas del centro de Madrid. La usufructuaria, una señora de 94 años, permanecerá residiendo en el inmueble de forma vitalicia. La propiedad cuenta con 274 m² construidos, distribuidos en una planta alta dentro de una finca clásica de gran categoría. Gracias a sus cuatro grandes ventanales exteriores, el espacio se inunda de luz natural y ofrece vistas despejadas a una de las arterias más representativas del barrio de Justicia. La distribución actual incluye: Cuatro dormitorios Dos baños Salón-comedor de gran amplitud Cocina independiente La vivienda conserva elementos originales que reflejan su carácter clásico, y aunque se encuentra para reformar, ofrece un extraordinario potencial tanto para devolverle su esplendor histórico como para actualizarla según los gustos y necesidades del futuro propietario. Se trata de una oportunidad única de inversión a medio-largo plazo, perfecta para quienes buscan adquirir un activo en una de las zonas con mayor prestigio y revalorización de Madrid. Situada en la calle Libertad, en pleno barrio de Justicia, esta vivienda se encuentra rodeada de arquitectura histórica, galerías de arte, boutiques de autor y algunos de los mejores restaurantes y cafés de la ciudad. Una ubicación privilegiada, en el corazón cultural y social de Madrid, con excelente conexión a transporte público, servicios y zonas verdes. Justicia es uno de los barrios más codiciados por su ambiente cosmopolita y su combinación perfecta entre tradición y modernidad.",False,good,False,True,7117.0,False,False,False,False,[],False,False,1950000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de la Libertad,Destacado,Chueca-Justicia,,,,
108576541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/ce/93/1358730238.webp,WGI00957,37,bj,220000.0,flat,sale,96.0,True,3,2,travesía Concejo,Madrid,Miraflores de la Sierra,,es,40.813112,-3.7659944,False,https://www.idealista.com/inmueble/108576541/,"WGI PRESENTA en exclusiva este MAGNÍFICO PISO DE 96 M² en una ZONA IDEAL del municipio de MIRAFLORES DE LA SIERRA, una ZONA TRANQUILA sin ruidos pero con COMERCIOS LOCALES, COLEGIOS, MÉDICOS y SERVICIOS DE TRANSPORTE a 5 minutos andando de la vivienda. Este encantador PISO DE 96 M² ofrece una DISTRIBUCIÓN FUNCIONAL Y CÓMODA, ideal tanto para FAMILIAS como para personas que buscan un HOGAR ESPACIOSO Y BIEN UBICADO. La vivienda cuenta con TRES HABITACIONES, DOS BAÑOS —uno de ellos EN SUITE dentro del DORMITORIO PRINCIPAL—, un AMPLIO SALÓN y una COCINA INDEPENDIENTE con salida directa al PATIO, lo que añade un ESPACIO EXTERIOR muy útil y versátil. Construida en el AÑO 1987, la vivienda destaca por su EXCELENTE ILUMINACIÓN NATURAL. Todas las estancias, a excepción de los baños, son EXTERIORES, lo que permite que la LUZ DEL SOL entre generosamente durante todo el día. Esta característica, sumada a su ORIENTACIÓN EXCEPCIONAL, crea un ambiente cálido, acogedor y energéticamente eficiente. El SALÓN, especialmente, se beneficia de TRES GRANDES VENTANAS ORIENTADAS AL SUR, lo que lo convierte en un espacio ideal para el descanso, la convivencia familiar o incluso para TELETRABAJAR con comodidad. La COCINA es INDEPENDIENTE Y FUNCIONAL, con acceso directo al PATIO, lo que facilita la ventilación y permite aprovechar el espacio exterior para múltiples usos, como tender la ropa, crear un pequeño jardín o disfrutar de comidas al aire libre. El BAÑO PRINCIPAL está completamente EQUIPADO CON BAÑERA, mientras que el segundo baño, integrado en la HABITACIÓN PRINCIPAL, ofrece PRIVACIDAD Y CONFORT, ideal para el uso exclusivo de los propietarios. Las TRES HABITACIONES son AMPLIAS y están equipadas con GRANDES ARMARIOS EMPOTRADOS CON MALETERO, proporcionando un excelente ESPACIO DE ALMACENAMIENTO. La HABITACIÓN PRINCIPAL, además de contar con el BAÑO EN SUITE, ofrece un ambiente ÍNTIMO Y CONFORTABLE. En cuanto a los acabados, toda la vivienda presenta PAREDES CON GOTELÉ FINO y SUELOS DE PORCELÁNICO, materiales que combinan DURABILIDAD con una ESTÉTICA CLÁSICA Y LIMPIA. Ubicada en una de las ZONAS MÁS PRIVILEGIADAS de MIRAFLORES DE LA SIERRA, esta vivienda se encuentra en PLENO CORAZÓN DEL PUEBLO, a tan solo unos pasos de la PLAZA PRINCIPAL. La zona está rodeada de PARQUES, INSTALACIONES DEPORTIVAS y cuenta con acceso cercano a TRANSPORTE PÚBLICO, como paradas de autobús. Además, los SUPERMERCADOS y otros SERVICIOS ESENCIALES están a apenas dos minutos caminando, lo que facilita enormemente la vida diaria. Aunque se trata de una vivienda en PLANTA BAJA, lo que podría ser una preocupación para algunos, es importante destacar que NO ESTÁ A PIE DE CALLE. Esto significa que las estancias NO SON VISIBLES DESDE EL EXTERIOR, lo que garantiza PRIVACIDAD Y SEGURIDAD sin renunciar a la comodidad de vivir en una planta baja. Si estás interesado en ver esta vivienda, CONTACTA CON NOSOTROS y pondremos a tu disposición a nuestro EQUIPO DE ESPECIALISTAS EN EL SECTOR INMOBILIARIO, quienes te acompañarán en todo el proceso de compra, desde la primera visita hasta la firma final. Además, contarás con el respaldo de nuestro DEPARTAMENTO FINANCIERO, que te ayudará a encontrar la MEJOR HIPOTECA ADAPTADA A TUS NECESIDADES, gestionando todo el proceso con las entidades bancarias para que no tengas que preocuparte por nada. También te ofrecemos ASESORÍA LEGAL Y FISCAL PERSONALIZADA, para que puedas realizar la operación con TOTAL SEGURIDAD, TRANSPARENCIA Y CONFIANZA, resolviendo cualquier duda que tengas sobre contratos, impuestos o trámites administrativos.",True,good,False,False,2292.0,True,False,False,False,[],False,False,220000.0,€,,,flat,Miraflores de la Sierra,Piso en travesía Concejo,Destacado,,,,,
108215828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/f4/06/1337376435.webp,832364,31,3,230000.0,flat,sale,44.0,False,2,1,calle del Olivar,Madrid,Madrid,Centro,es,40.4098167,-3.7025646,False,https://www.idealista.com/inmueble/108215828/,"Housfy vende piso en Centro, Madrid, perfecto para personas que busquen un lugar cómodo para su día a día. ***Contrato de alquiler en vigor hasta 2026*** Características: - 3º planta con ascensor en finca de 1900. - Espléndido piso de 44 m2 en Lavapiés-Embajadores. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Funcional salón-comedor, muy luminoso, siendo además, un espacio agradable estupendo para visitas de amigos y familiares. - Con una útil cocina independiente con todo lo necesario.  - 2 habitaciones de buen tamaño y baño completo.  - Buena comunicación de transporte público. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5227.0,True,True,False,False,[],False,False,230000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Olivar,Destacado,Lavapiés-Embajadores,,,,
108479169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/b4/1a/1346165330.webp,8008,45,,765000.0,chalet,sale,257.0,,5,3,calle Pepe Gotera y Otilio,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,40.3514099,-3.5221724,False,https://www.idealista.com/inmueble/108479169/,"CHALET ADOSADO de 5 HABITACIONES, 3 BAÑOS y BUHARDILLA en calle PRIVADA.  Este chalet ubicado en una zona residencial privilegiada de Rivas Vaciamadrid está situado en una calle privada con barrera de acceso y con todos los servicios a tu alcance, así como parques, jardines, colegios, escuelas infantiles, farmacia y supermercados. ENTRADA: La vivienda dispone de un jardín delantero preparado con zona de comedor exterior y con acceso directo a cocina y al garaje privado con puerta motorizada. En la PLANTA BAJA nos encontramos: - Un precioso y luminoso hall de entrada con escaleras de piedra y trastero bajo misma. - Una amplia cocina independiente reformada con modernos armarios de gran capacidad y electrodomésticos integrados. Tiene además mucha luz natural gracias a su puerta acristalada que comunica con el jardín delantero y la zona de garaje privado. - Un amplísimo y precioso salón con grandes ventanales dividido en zona de estar y comedor con cassette chimenea revestida de piedra. Desde el mismo salón salimos directamente al jardín en donde se puede instalar piscina si lo deseas. - Una habitación en la planta baja, ideal para habitación de invitados, despacho... - Un aseo. En la PLANTA PRIMERA disponemos de: - 4 amplios dormitorios, uno de ellos, el principal, dispone de balcón y baño en suite con bañera con mampara y ventana exterior. Todas las habitaciones destacan por sus grandes armarios empotrados y por su luminosidad.  - Otro baño completo con plato de ducha que da servicio al resto de dormitorios. BUHARDILLA: - Diáfana y completamente terminada, muy luminosa, con dos grandes velux y varios espacios diferenciados, así como habitación para vestidor, trastero y posibilidad de hacer otro baño.  Dispone de los siguientes EXTRAS que hacen de ella una adquisición especial: - Puerta Blindada. - Calefacción individual por gas natural. - Caldera nueva. - Cassette chimenea de leña. - Ventanas de PVC blancas con rotura de puente térmico. - Aire Acondicionado instalado hace un año. - Suelos de tarima en zona habitaciones y buhardilla y plaqueta clara en primera planta. - Todas las habitaciones con armarios empotrados de gran almacenaje. - Muebles de cocina modernos de gran capacidad con electrodomésticos. - Zona exterior con 200 m2 destinados a jardín delantero y trasero para zona de relax. - Garaje privado para con capacidad para un coche con puerta motorizada.  Esta vivienda, por su amplitud, satisface las necesidades de cualquier familia, un lugar fantástico para desconectar. No pierdas esta gran oportunidad y ponte en contacto con Viva Home para descubrir tú próximo hogar. Te esperamos. ¡No dejes pasar esta oportunidad única! ¡Pero aún hay más! Con VIVAHOME no solo te ofrecemos esta magnífica vivienda, sino también una excepcional variedad de servicios adicionales para compradores y propietarios. Con VIVAHOME estas en buenas manos. ¿Necesitas vender para comprar? ¿Estás vendiendo tú piso con hipoteca?, nosotros te ayudamos en todo. Desde la compra de tu casa hasta la coordinación con la venta de tu piso o la gestión de herencias y divorcios. Nuestro equipo profesional está aquí para asesorarte y hacer que todo sea más fácil. No pierdas esta oportunidad única de vivir donde más te gusta. Contáctanos hoy mismo para ampliar la información o para programar una visita. ¡Recibe un trato personal en nuestra oficina! (Atendemos en toda la Comunidad de Madrid) SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano.",True,good,False,,2977.0,True,False,False,False,[],False,False,765000.0,€,True,True,chalet,"Rivas Futura, Rivas-Vaciamadrid",Chalet adosado en calle Pepe Gotera y Otilio,Destacado,,terracedHouse,,,
108889748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/08/ec/1358216966.webp,,19,1,439000.0,flat,sale,70.0,True,2,1,paseo de la Esperanza,Madrid,Madrid,Arganzuela,es,40.4000845,-3.7025299,False,https://www.idealista.com/inmueble/108889748/,"MUNDOAREA Vende piso exterior y muy luminoso en Paseo de la esperanza. Muy buena ubicación, en pleno parque de Madrid Río y muy cerca de santa maria de la cabeza La vivienda está en buen estado y se distribuye en: - Luminoso y amplio salón exterior. - Amplia y luminosa cocina. - Dos dormitorios muy luminosos uno de ellos matrimonial. - Un cuarto de baño, de buen tamaño y con bañera. En 2003 se realizo una obra completa sobre el inmueble con un sistema eléctrico avanzado para la fecha y la fontanería nueva. En 2018 se cambio los rodapiés y el suelo de toda la casa Cuenta con aire acondicionado por split en las habitaciones con bomba de calor y Artcool en el salón para una buena temperatura todo el año. Se realizo una canalización para colocar altavoces en el salón y habitación principal La calefacción es eléctrica de bajo consumo. Sobre la finca: La finca es bastante familiar, está adaptada a personas con movilidad reducida y tiene ascensor. Esta reformada en su totalidad Sobre la zona y el transporte: Madrid Río es un enorme enclave natural y cultural que se encuentra paralelo al río Manzanares, el cual cuenta con monumentos históricos e instalaciones de ocio y cultura al lado del cauce del río que está recuperando su biodiversidad a pasos agigantados. En el año 2017, ha abierto sus puertas el centro comercial Plaza Río 2, otorgando una oferta bastante favorable para la zona en cuanto a la parte gastronómica y de ocio. La zona es familiar, tiene todo tipo de comercios, colegios, supermercados y buena comunicación con metro y autobuses las 24h. El metro está a tres minutos andando del piso. Posibilidad de financiación. Si desea más información contacte con el departamento comercial de MUNDOAREA.",True,good,False,True,6271.0,False,True,False,False,[],False,False,439000.0,€,,,flat,"Acacias, Madrid",Piso en paseo de la Esperanza,Destacado,Acacias,,,,
108595606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/10/ff/1349495299.webp,EXP10283,30,1,590000.0,flat,sale,86.0,True,2,1,calle de Javier Ferrero,Madrid,Madrid,Chamartín,es,40.4471781,-3.6715414,False,https://www.idealista.com/inmueble/108595606/,"Presentamos esta magnífica vivienda ubicada en la primera planta, compuesta por dos acogedores dormitorios y un baño completo. Este inmueble no solo ofrece comodidad interior, sino que también incluye dos amplias plazas de garaje y un práctico trastero para satisfacer todas sus necesidades de almacenamiento. La propiedad se encuentra situada en una zona prime de la localidad, lo que garantiza fácil acceso a los principales medios de comunicación: tanto las paradas del metro como las líneas de autobús están a escasa distancia (menos de cinco minutos caminando). Además, el estado general del piso es excelente; ha sido bien conservado y mantenido a lo largo del tiempo. Esta oportunidad única combina calidad residencial con una ubicación privilegiada.",True,good,False,True,6860.0,True,False,False,False,[],False,False,590000.0,€,True,True,flat,"Ciudad Jardín, Madrid",Piso en calle de Javier Ferrero,Destacado,Ciudad Jardín,,,,
107727319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/be/bb/1321019333.webp,854560,46,2,699000.0,flat,sale,139.0,True,5,3,calle de Seco,Madrid,Madrid,Retiro,es,40.3972562,-3.6728794,False,https://www.idealista.com/inmueble/107727319/,"Housfy vende piso en Retiro, Madrid, un espacio para disfrutar en tu día a día. ****Contrato de alquiler en vigor**** Características: - 2º planta exterior con ascensor en finca de 1970. - El inmueble se encuentra ALQUILADO actualmente, son buenas inquilinas con solvencia económica por lo que es una buena inversión! - El edificio es residencial y opcional al precio tiene una PLAZA DE GARAJE por 25.000€ - Fenomenal piso de 139 m2 en Adelfas. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Hall recibidor con amplio espacio.  - Funcional salón- comedor que te proporcionará el relax diario, un lugar perfecto para descansar en los ratos libres, con acceso a terraza. - Con una apropiada cocina independiente con todo lo necesario para el día a día, acceso a una segunda terraza. - 5 habitaciones de buen tamaño. - 2 baños completos y un aseo de cortesía. - Sistema de calefacción y aire acondicionado. - Piscina comunitaria ideal para los meses de verano. - Muy bien comunicado, próximo a paradas de transporte público. La localización de el piso se encuentra en Madrid, en la localidad de Madrid. Con fácil acceso y servicios que facilitarán y mejorarán tu día a día. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5029.0,True,False,True,False,[],False,False,699000.0,€,,,flat,"Adelfas, Madrid",Piso en calle de Seco,Destacado,Adelfas,,,,
108542161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/c1/fb/1347985879.webp,890800,34,3,279900.0,flat,sale,68.0,True,2,1,calle Solana de Luche,Madrid,Madrid,Latina,es,40.405873,-3.7324391,False,https://www.idealista.com/inmueble/108542161/,"Housfy vende piso en Puerta del Ángel, Latina, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Características: -3º planta exterior con ascensor en finca de 1965. - Encantador piso de 68 m2 en Puerta del Ángel. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Práctico salón- comedor con amplio espacio de luz natural, donde disfrutar de tu familia. - Acceso a terraza de buen tamaño. - Con una práctica cocina con todo lo necesario. - 2 habitaciones amplias y baño completo - Muy bien comunicado, con fácil acceso a paradas de transporte público. Sobre la ubicación, se sitúa en Madrid. Una vivienda ideal para aquellos que quieran un cómodo espacio donde vivir con todo lo necesario del día a día a un paso de su casa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,4116.0,True,True,False,False,[],False,False,279900.0,€,,,flat,"Puerta del Ángel, Madrid",Piso en calle Solana de Luche,Destacado,Puerta del Ángel,,,,
