propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,description,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107434311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d3/5d/1314715495.webp,3,1190000.0,flat,sale,150.0,2,3,"calle de Alcalá, 181",Madrid,Madrid,es,40.4269041,-3.6715407,True,https://www.idealista.com/inmueble/107434311/,False,good,False,7933.0,False,False,False,False,[],False,False,1190000.0,€,flat,,"Goya, Madrid","Piso en calle de Alcalá, 181",Destacado,6,True,Barrio de Salamanca,Goya,"Se pone en venta extraordinaria vivienda, EXTERIOR, con grandes ventanales y balcones en la zona de Barrio Salamanca, (Goya) muy cerca del Corte Ingles. Se puede ir andando a la puerta de Alcala, Colón, Serrano, Velazquez etc. Está distribuida en dos suites, tres cuartos de baño, dos salones, zona de lavandería, cocina equipada con electrodomésticos Bosch totalmente a estrenar, suelos de madera. Todos los revestimientos son de PORCELANOSA,  Estancias amplias y comodas. muy buena finca, Portal muy cuidado y elegante y con servicio de portería. Para mayor información póngase en contacto con nosotros.",True,,,,,,
108711703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/e0/a8/1352870925.webp,18,359000.0,flat,sale,140.0,5,1,calle Enrique Velasco,Madrid,Madrid,es,40.396746,-3.6611625,False,https://www.idealista.com/inmueble/108711703/,False,renew,False,2564.0,False,False,False,False,[],False,False,359000.0,€,flat,,"Numancia, Madrid",Piso en calle Enrique Velasco,Destacado,4,True,Puente de Vallecas,Numancia,"Redpiso Vallecas Albufera Nueva Numancia vende en exclusiva excelente vivienda de 140 metros ubicada en cuarta planta con ascensor. Se distribuye en cinco dormitorios, dos salones, cocina con tendedero, baño, áreas de paso y amplia terraza. Está ubicada a escasos 100 metros de la estación de Nueva Numancia. La zona está dotada de todos los servicios necesarios ( colegios, supermercados, farmacias, tiendas de todo tipo, etc.. . ). Puede ver mas viviendas en.",True,,,,RP022025139861,,
108649398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/a3/8e/1351016216.webp,13,185000.0,flat,sale,50.0,1,1,calle Alondra,Madrid,Madrid,es,40.3863989,-3.7373696,False,https://www.idealista.com/inmueble/108649398/,False,good,False,3700.0,False,False,True,False,[],False,False,185000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle Alondra,Destacado,bj,True,Carabanchel,Vista Alegre,"Se ofrece este funcional piso recientemente reformado, ideal para quienes buscan comodidad y eficiencia. Ubicado en planta baja con acceso directo desde la calle y accesible para personas con movilidad reducida, este espacio está diseñado para aprovechar al máximo cada metro, con un salón con cocina americana, baño y un dormitorio independiente. Cuenta con un baño completo, suelos de gres de fácil mantenimiento, y todas las instalaciones son eléctricas, como la calefacción que va en el aire acondicionado de primeras marcas lo que lo convierte en una opción segura y eficiente. La orientación norte aporta una iluminación estable durante el día, sin los excesos de calor del sol directo. Situado en una calle tranquila y bien comunicada, a tan solo 190mts del metro de Vistalegre y paradas de autobús, es perfecto tanto para vivir como para invertir. Listo para entrar a vivir. Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios.",False,,,,RP302025139264,,
107778474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/bc/0a/1323510276.webp,14,1150000.0,penthouse,sale,140.0,3,2,calle de Arturo Soria,Madrid,Madrid,es,40.4625927,-3.6661175,False,https://www.idealista.com/inmueble/107778474/,False,good,False,8214.0,False,False,False,False,[],False,False,1150000.0,€,flat,penthouse,"Atalaya, Madrid",Ático en calle de Arturo Soria,Destacado,3,True,Ciudad Lineal,Atalaya,"¡Vive el lujo en este impresionante ático en una exclusiva urbanización privada! Disfruta de la máxima seguridad y privacidad, con acceso restringido y todos los servicios de alta gama que mereces. Este hogar de ensueño cuenta con acabados de calidad, como las puertas lacadas en blanco, tarima flotante y aire acondicionado en toda la vivienda. La cocina, totalmente equipada con electrodomésticos de última generación, incluye una práctica habitación-lavadero y tendedero independiente. El ático ofrece 3 amplios dormitorios con armarios empotrados, destacando el espectacular dormitorio principal con baño en suite, ducha y vestidor. Además, contarás con un segundo baño con ducha, ideal para tus invitados. Pero lo mejor está en su impresionante terraza de 80 m², con pérgola nueva y vistas inigualables a las Cuatro Torres, donde podrás disfrutar de momentos de relax al aire libre. La urbanización privada también te ofrece un garaje para tu comodidad y una piscina para disfrutar del verano. Y lo mejor de todo, ¡no pagarás comunidad gracias a las antenas instaladas en el edificio! Además, la ubicación es inmejorable: al estar en una avenida principal, contarás con una excelente comunicación de transporte, facilitando tu acceso a cualquier punto de la ciudad. ¡No dejes pasar la oportunidad de vivir en este ático único!",True,,,,"Ático en urbanización privada, Arturo Soria",True,True
108306589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/22/58/1340387216.webp,27,550000.0,countryHouse,sale,278.0,11,6,"camino de la Calle Alta, 215",Madrid,Colmenar de Oreja,es,40.0572151,-3.5133869,True,https://www.idealista.com/inmueble/108306589/,False,good,False,1978.0,False,False,False,False,[],False,False,550000.0,€,countryHouse,casale,Colmenar de Oreja,"Casa rural en camino de la Calle Alta, 215",Destacado,,,,,"[NO COBRAMOS COMISIÓN AL COMPRADOR] Fysol inmobiliarias les presenta en exclusiva esta magnífica casa rural en explotación, con reservas hasta finales de Julio del 2025. La primera edificación de dos plantas, con 168m2 construidos, consta de 6 dormitorios, 3 baños, cocina equipada y salón con chimenea; la segunda es una casa prefabricada en una sola planta de 110m2 construidos y otras 5 habitaciones, 3 baños, cocina equipada y salón.  Las viviendas tienen calefacción individual de gasoil y bombas de calor, para climatizar las estancias tanto en primavera-verano como en otoño-invierno. Cuenta con todo lo necesario para que la estancia en ellas permita cocinar, servir, comer, etc.   En el jardín exterior cuenta con dos piscinas y sillas, mesas, cámaras de frio etc. suficientes para hacer barbacoas y residir allí por el tiempo que se haya contratado.",,,,,02519,,
108699172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/83/0a/1352509348.webp,10,240000.0,flat,sale,79.0,1,1,calle de Nicolasa Gómez,Madrid,Madrid,es,40.4398473,-3.6112855,False,https://www.idealista.com/inmueble/108699172/,False,good,False,3038.0,False,False,False,False,[],False,False,240000.0,€,flat,,"Canillejas, Madrid",Piso en calle de Nicolasa Gómez,Destacado,bj,True,San Blas,Canillejas,"INMOBILIARIA REDPISO CANILLEJAS VENDE EN EXCLUSIVA excelente propiedad A ESTRENAR de 67m² útiles en la calle Nicolasa Gómez. Destaca por sus calidades innovadoras de construcción como domótica en su interior y su diseño de vanguardia para una cómoda estancia en su día a día. Se encuentra situada en una planta baja exterior distribuida en un amplio salón-comedor con cocina americana equipada con electrodomésticos nuevos, zona de dormitorio con posibilidad de poner vestidor y un baño. La vivienda se entrega sin amueblar. La fachada de ladrillo cuenta con aislamiento termo acústico en su interior permitiendo un ahorro energético máximo, tiene ventanas oscilobatientes y enrejadas en toda la vivienda, persianas de PVC con sistema motorizado, puerta de entrada reforzada, suelo de microcemento en color perla, paredes lisas, termo eléctrico y calefacción mediante bomba de frío y calor. Además de contar con videoportero inteligente. La vivienda tiene una excelente ubicación ya que dispone de una gran oferta de transporte público, a pocos minutos andando de la estación de metro de Torre Arias y de numerosas líneas de autobús de la EMT que conectan este sector con otros puntos de la ciudad. Con todo tipo de servicios, supermercados y comercios en las inmediaciones y amplios parques ajardinados. Si desea visitar la vivienda no dude en llamarnos.",False,,,,RP292025139809,,
108853209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/89/bf/1357038477.webp,15,419000.0,flat,sale,64.0,2,2,calle de Marcelina,Madrid,Madrid,es,40.469499,-3.6949938,False,https://www.idealista.com/inmueble/108853209/,False,good,False,6547.0,False,False,False,False,[],False,False,419000.0,€,flat,,"Ventilla-Almenara, Madrid",Piso en calle de Marcelina,Destacado,1,True,Tetuán,Ventilla-Almenara,"Redpiso ofrece a la venta piso de obra nueva próximo al Intercambiador de Plaza de Castilla, estación de Chamartín y zona de las 4 torres. Hablamos de una 1º planta con ascensor que consta de 64 m2 distribuidos en: 2 dormitorios con armarios empotrados, 2 baños con plato de ducha ( 1 en suite ), salón muy luminoso con aire acondicionado, cocina americana totalmente equipada con tendedero cerrado, suelos tarima, calefacción por aerotermia y trastero. Excelentes calidades y una ubicación inmejorable.  LLamanos y coordina una visita.",True,,,,RP1402025140299,,
108371176,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/05/81/1342110779.webp,5,359000.0,flat,sale,131.0,3,2,calle Italia,Madrid,Navalcarnero,es,40.2894857,-4.0088427,False,https://www.idealista.com/inmueble/108371176/,False,good,False,2740.0,False,False,False,False,[],False,False,359000.0,€,flat,,"Centro, Navalcarnero",Piso en calle Italia,Destacado,1,True,Centro,,"¡Descubre tu nuevo hogar! Este luminoso piso de 131 m² se encuentra en una urbanización privada, ideal para disfrutar de la tranquilidad y comodidad que mereces. Con 3 amplios dormitorios y un diseño exterior que permite la entrada de luz natural, este espacio es perfecto para crear recuerdos inolvidables. La cocina, completamente amueblada, es el lugar ideal para dar rienda suelta a tu creatividad culinaria y la cocina cuenta también con una terraza. Además, cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento. El suelo de gres y la pintura lisa aportan un toque moderno y elegante a cada rincón. Disfruta de las comodidades que ofrece esta propiedad: calefacción de gas natural individual, ventanas de aluminio con climalit que garantizan un excelente aislamiento, y un ascensor que facilita el acceso a tu hogar.  En el exterior, podrás relajarte en el jardín comunitario o refrescarte en la piscina comunitaria durante los días calurosos. Además, la plaza de garaje incluida te proporcionará la comodidad que necesitas en tu día a día. Ubicado en una zona céntrica, tendrás acceso a todos los servicios y comodidades que la ciudad ofrece. ¡No dejes pasar esta oportunidad y ven a visitarlo! Tu nuevo hogar te está esperando.",True,,,,NAV4763,True,True
107381245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/26/51/1311239411.webp,16,249000.0,flat,sale,86.0,3,1,calle Manuel Vélez,Madrid,Madrid,es,40.3797173,-3.6240863,False,https://www.idealista.com/inmueble/107381245/,False,renew,False,2895.0,False,False,False,False,[],False,False,249000.0,€,flat,,"Casco Histórico de Vallecas, Madrid",Piso en calle Manuel Vélez,Destacado,1,True,Villa de Vallecas,Casco Histórico de Vallecas,"move! Servicios inmobiliarios vende vivienda totalmente exterior en el propio centro Villa de Vallecas. Se trata de una primera planta sin ascensor, con gran iluminación distribuida en tres amplios dormitorios, salón, cocina independiente y cuarto de baño. Vivienda para reformar con múltiples posibilidades, poco gastos de comunidad. Sin gastos de intermediación. Ubicado a 2 minutos del metro Villa de Vallecas y 6 minutos de Cercanias, estación Vallecas.",False,,,,1312,,
108773416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/91/f4/1354697280.webp,13,189900.0,flat,sale,57.0,3,1,avenida Juan de la Cierva,Madrid,Getafe,es,40.3103828,-3.724996,False,https://www.idealista.com/inmueble/108773416/,True,renew,False,3332.0,False,False,False,False,[],False,False,189900.0,€,flat,,"Universidad, Getafe",Piso en avenida Juan de la Cierva,Destacado,1,True,Universidad,,"¡Gran oportunidad en Getafe! Este luminoso piso de 57 m², situado en la Avenida Juan de la Cierva, es ideal para quienes buscan un hogar con potencial.  Con 3 dormitorios y un salón de paso que ofrece un ambiente acogedor, este espacio se puede transformar en el hogar de tus sueños. La cocina y el baño, aunque requieren una reforma, brindan la posibilidad de personalizarlos a tu gusto. La finca cuenta con ascensor y está perfectamente ubicada, a solo 5 minutos a pie del metro Juan de la Cierva, lo que garantiza una excelente comunicación con el resto de la ciudad. Además, el acceso rápido a las autovías A42 y M45 facilita los desplazamientos.   No dejes pasar esta oportunidad de compra; las visitas son sin compromiso. ¡Ven a descubrir tu nuevo hogar! Y si lo necesitas, te ayudamos a encontrar la mejor financiación para tu compra.",True,,,,,,
103871397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/44/7c/1202819379.webp,2,100000.0,flat,sale,59.0,3,1,"calle Nardo, 7",Madrid,Getafe,es,40.3168039,-3.7235794,True,https://www.idealista.com/inmueble/103871397/,False,good,False,1695.0,False,False,False,False,[],False,False,100000.0,€,flat,,"Universidad, Getafe","Piso en calle Nardo, 7",Destacado,3,True,Universidad,,"SI! CASA INMOBILIARIA 买房， 卖房，就找欧乘房产！ ⚠️ IMPORTANTE – LEER ANTES DE LLAMAR ⚠️ Esta vivienda está involucrada en un proceso legal de compensación debido a la paralización de un desahucio. Como parte del acuerdo, se efectuará un pago mensual de 350 euros en concepto de compensación. � NO SE PUEDE VISITAR. � NO SE PUEDE FINANCIAR. � Ubicación: Getafe, Madrid. � Dirección: Calle Nardo 7, 3ºC, Getafe. � Ubicación privilegiada: Zona con una amplia oferta de servicios comerciales y públicos. La estación de metro más cercana es Juan de la Cierva. Más información:  Oficina en Parla: Calle Real 2 Teléfono:.",False,,,,DGT324,,
108699880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/97/c1/1352528511.webp,15,122500.0,flat,sale,63.0,3,1,calle de Benimamet,Madrid,Madrid,es,40.342531,-3.68644,False,https://www.idealista.com/inmueble/108699880/,False,good,False,1944.0,False,False,False,False,[],False,False,122500.0,€,flat,,"San Cristóbal, Madrid",Piso en calle de Benimamet,Destacado,5,True,Villaverde,San Cristóbal,"Redpiso San Cristobal de los Ángeles, inscrito en el RAIN: 000517/20. En venta este inmueble de 63m², ubicado en una 5º planta SIN ASCENSOR. Consta de 3 dormitorios, salón, terraza, cocina y baño. VEN A VISITARLO. San Cristóbal de los Ángeles es un barrio del extrarradio de Madrid, humilde y lleno de vida. Rodeado de grandes zonas verdes, como nuestro precioso parque, conocido por su estanque. Un lugar ideal para pasear, hacer deporte o celebraciones al aire libre. La zona cuenta con comercios muy variados, un amplio mercado y dos supermercados, además de zonas para practicar deporte, como son una cancha de baloncesto, pistas donde poder jugar al tenis y un gran campo de futbol donde los pequeños pueden practicar y aprender su deporte favorito. También cuenta con varios colegios cercanos y un centro de educación secundaria. El barrio tiene muy buena comunicación, dos líneas de autobuses de la EMT (59 Y 79) y Metro ( Linea 3) parada San Cristóbal de los Ángeles, a 15 minutos de Sol. También contamos con parada de Cercanías RENFE, tan solo a 11 minutos de la estación de Atocha y 14 minutos de Sol. Carretera salida a la avenida de Andalucía con salidas próximas a la M30, M40, M45, M50. En el barrio se encuentran situados el Centro de Salud San Cristóbal y el Hospital de día Villaverde. El hospital 12 de Octubre está a diez minutos.",False,,,,RP2842025139793,,
108573410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/73/7d/1348832738.webp,16,215660.0,flat,sale,68.0,3,1,calle de los Mineros,Madrid,Madrid,es,40.3815529,-3.7263158,False,https://www.idealista.com/inmueble/108573410/,False,good,False,3171.0,False,False,False,False,[],False,False,215660.0,€,flat,,"Abrantes, Madrid",Piso en calle de los Mineros,Destacado,3,True,Carabanchel,Abrantes,"Descubre este maravilloso piso en Carabanchel, una oportunidad ideal si buscas comodidad, buena ubicación y una vivienda lista para entrar a vivir. Con 68 m² bien distribuidos, este acogedor piso se encuentra en una 3ª planta (sin ascensor) y cuenta con un salón independiente con acceso a terraza exterior, perfecto para disfrutar del aire libre, aire acondicionado, calefacción de gas natural, ventanas Climalit que aportan aislamiento y luminosidad, tres amplias habitaciones, una cocina totalmente equipada y un baño funcional diseñado para tu comodidad. Todo listo para que entres a vivir desde el primer día. Ubicación inmejorable: En una zona tranquila y muy bien comunicada de Carabanchel, rodeada de comercios, centros de salud, colegios y todos los servicios necesarios. A pocos minutos de la estación de metro Abrantes, con excelente conexión al resto de la ciudad. ¿Te imaginas viviendo aquí? Este piso tiene todo para convertirse en tu nuevo hogar. ¡Solo falta que vengas a verlo!  También te ofrecemos asesoramiento financiero gratuito a través de nuestro departamento DCredit, para que puedas solucionar cualquier duda sin compromiso. GASTOS DE ESCRITURACIÓN E IMPUESTOS NO INCLUIDOS EN EL PRECIO. Contáctanos hoy mismo y agenda tu visita con Redpiso Zona Oporto. ¡Tu futuro hogar te está esperando!",False,,,,RP422025139003,,
108584119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/06/71/1349141655.webp,15,165000.0,flat,sale,62.0,2,1,calle Nazario Calonge,Madrid,San Fernando de Henares,es,40.4265881,-3.5299442,False,https://www.idealista.com/inmueble/108584119/,False,good,False,2661.0,False,False,False,False,[],False,False,165000.0,€,flat,,"Montserrat - Parque Empresarial, San Fernando de Henares",Piso en calle Nazario Calonge,Destacado,bj,True,Montserrat - Parque Empresarial,,"¡Oportunidad única en el corazón de San Fernando de Henares! Se vende acogedor piso de 2 dormitorios en pleno centro de San Fernando de Henares, ideal tanto para vivir como para invertir. Esta vivienda destaca por su excelente ubicación, rodeada de todos los servicios: supermercados, transporte público, colegios, zonas verdes y comercios locales, todo a un paso. El piso cuenta con: •2 luminosos dormitorios con espacio para armarios y buena ventilación. •1 baño completo, funcional y en buen estado. •Cocina independiente, equipada y con buena distribución, perfecta para el día a día. •Salón-comedor acogedor, con luz natural y posibilidades de personalización. Se trata de una vivienda con mucho potencial, situada en una zona muy demandada y bien comunicada, a pocos minutos del metro y con rápido acceso a las principales vías de entrada y salida de la ciudad. Ideal para quienes buscan una primera vivienda, una inversión segura o un nuevo hogar en una zona con vida y servicios. ¡No dejes pasar esta oportunidad única de vivir en el centro de San Fernando de Henares! Te invitamos a visitarlo, sin compromiso y a preguntar por nuestro Departamento Financiero DCREDIT, conseguimos hasta el 100% de la financiación. El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Si necesita más información no dude en consultarnos. Contáctenos en nuestra Oficina de REDPISO en C/ Jesús de San Antonio, 26, 28823, Coslada, Madrid, Tlf.",False,,,,RP1502025139366,,
108235748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/77/04/1337983117.webp,28,540000.0,flat,sale,81.0,1,1,calle de Caracas,Madrid,Madrid,es,40.4316444,-3.6942163,False,https://www.idealista.com/inmueble/108235748/,False,good,False,6667.0,False,False,False,False,[],False,False,540000.0,€,flat,,"Almagro, Madrid",Piso en calle de Caracas,Destacado,st,False,Chamberí,Almagro,"Real Estate Almagro! Vende piso tipo loft de diseño, de 81 m2 construidos. Una excelente oportunidad para vivir en Almagro. El dormitorio dispone de baño en suite. Cocina abierta al salón-comedor. Finca representativa. Además, cuenta con una habitación multiuso o vestidor. Solicite información o cita a los teléfonos: Asesor comercial:.",True,,,,RP1922025137681,,
107657783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/f9/13/1319445713.webp,2,248000.0,flat,sale,143.0,4,2,calle de Callao,Madrid,Fuenlabrada,es,40.2902257,-3.78691,False,https://www.idealista.com/inmueble/107657783/,False,renew,False,1734.0,False,False,False,False,[],False,False,248000.0,€,flat,,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de Callao,Destacado,1,True,La Avanzada - La Cueva,,"Activo adjudicado en subasta SIN POSESIÓN Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. DESCRIPCIÓN Os damos la bienvenida a este espacioso piso situado en Fuenlabrada, Madrid. El inmueble se distribuye en salón-comedor, cocina. Ubicado en la 1a planta del edificio. Está situado en el centro de Fuenlabrada. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Parque de Los Estados y la estación de tren La Serna. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-50. No te pierdas esta oportunidad de encontrar la casa perfecta para ti.",True,,,,CAS53022573,,
105981040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/36/be/1268913803.webp,37,890000.0,chalet,sale,280.0,3,4,Barrio Canillejas,Madrid,Madrid,es,40.4493089,-3.6073444,False,https://www.idealista.com/inmueble/105981040/,False,good,False,3179.0,False,False,False,False,[],False,False,890000.0,€,chalet,terracedHouse,"Canillejas, Madrid",Chalet adosado,Destacado,,,San Blas,Canillejas,"¡Descubre tu nuevo hogar en el barrio de Canillejas, Madrid! Este impresionante chalet adosado de 250m² útiles y 280m² construidos te sorprenderá con su diseño moderno y acabados de alta calidad. Distribuido en tres plantas, cuenta con tres amplios dormitorios, cuatro baños completos y dos salones ideales para relajarte o recibir visitas. Las dos cocinas equipadas son perfectas para los amantes de la gastronomía. El patio de 110m² es un verdadero oasis urbano, con una piscina climatizada y cubierta inteligente que garantiza el disfrute durante todo el año. Además, la casa está equipada con un sistema inteligente de climatización y ventanas de aluminio con persianas automáticas, asegurando el máximo confort y eficiencia energética. Entre sus lujosos detalles, destaca una bañera de hidromasaje para momentos de relajación total. La propiedad también incluye armarios empotrados y una plaza de garaje. Ubicada en una zona con excelentes conexiones de transporte, a pocos minutos del metro de Canillejas, y rodeada de tiendas y servicios. ¡No pierdas la oportunidad de vivir en este exclusivo chalet en una de las mejores zonas de Madrid!",,,,,,True,True
108543552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/37/4f/1348029032.webp,9,195000.0,flat,sale,52.0,2,1,calle de Alejandro Sánchez,Madrid,Madrid,es,40.3903863,-3.7245205,False,https://www.idealista.com/inmueble/108543552/,True,good,False,3750.0,False,False,False,False,[],False,False,195000.0,€,flat,,"Opañel, Madrid",Piso en calle de Alejandro Sánchez,Destacado,bj,True,Carabanchel,Opañel,"MOREHOUSE Real Estate vende bajo en el barrio de Opañel, Carabanchel, con una superficie de 52 metros construidos. La vivienda se distribuye en dos dormitorios, un baño, salón y cocina independiente. Ofrece múltiples posibilidades de reforma y personalización, ideal para quienes buscan adaptar el espacio a su estilo y necesidades. Ubicada entre las estaciones de metro de Oporto y Urgel, a escasos metros de la calle General Ricardos, en una zona con excelente comunicación y todos los servicios al alcance: supermercados, colegios, centros de salud, comercios y zonas verdes. Una oportunidad única en una de las zonas con mayor proyección del sur de Madrid, tanto para vivir como para invertir, con la ventaja de poder diseñar tu hogar desde cero en un entorno consolidado y bien conectado con el centro de la ciudad. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas, en nuestra página web También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,,,,MH1118,,
108663795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/0c/39/1355357602.webp,4,680000.0,flat,sale,110.0,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4245104,-3.7091735,False,https://www.idealista.com/inmueble/108663795/,False,good,False,6182.0,False,False,False,False,[],False,False,680000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,6,False,Centro,Malasaña-Universidad,"Se Vende magnifico Piso con reforma integral, muy luminoso, distribuido en un amplio salón, cocina totalmente equipada con electrodomésticos de alta gama, tres dormitorios con armarios empotrados y dos cuartos de baño completos. Se han utilizado materiales de primera calidad en toda la reforma, el piso está ubicado en un edificio señorial con portero y ascensor. Situado en pleno centro de Madrid, junto a la Plaza de España y la calle Princesa y a escasos minutos de la estación de metro.",True,,,,A-177,,
104635587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/65/60/1226915966.webp,12,980000.0,flat,sale,110.0,2,2,calle de Alcalá,Madrid,Madrid,es,40.4307029,-3.6679957,False,https://www.idealista.com/inmueble/104635587/,False,good,False,8909.0,False,False,False,False,[],False,False,980000.0,€,flat,,"Guindalera, Madrid",Piso en calle de Alcalá,Destacado,1,True,Barrio de Salamanca,Guindalera,"PISAZO. Ponemos a la venta está magnifica vivienda con ventanales en cada estancias, lo que permite disfrutar de una luz natural magnifica, la sensación es estar fuera pero sin ningún tipo de ruido. Es realmente muy buena casa. Se estrena por el nuevo propietario.  La cocina se deja amuebla con isla muy amplia disponiendo de zona de comer en la propia isla y los armarios son vitrinas con iluminación. se puede tener independiente o se puede dejar abierta al gran salón. Se deja montada con todos los electrodomésticos de alta gama con las correspondientes garantías. Le entra una luz de un ventanal enorme desde el que contemplas la arboleda y la calle. Salón muy amplio con tres ventanales también a la calle con molduras en techos y paredes y con suelo de mármol espectacular. Dispone de TRES dormitorios muy amplios y buenos armarios y baño en suite. también baños amplios y muy elegantes montados por la prestigiosa firma PORCELANOSA.  Con lo cual tenemos la vivienda con tres dormitorios y tres cuartos de baño, con vistas a un parque romano. La zona de noche van los suelos de madera noble montada también por Porcelanosa. Tiene cuarto de lavandería lo suficientemente amplio como para tener todas las maquinas y poder realizar las labores de plancha con mucho espacio. Muy buena finca con portero físico y con varios ascensores. Muy bien comunicado con varias líneas de autobuses en la puerta y la estación de metro de Manuel Becerra.  En coche también está muy bien situado porque se tiene acceso a la M30 todas las direcciones en un minuto. Se va andando a la zona de Goya, Retiro, Recoletos, Colón etc. Las fotografías son infografías por petición de la propiedad.",True,,,,,,
108397165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/99/00/1342975483.webp,7,139000.0,flat,sale,35.0,1,1,Coslada Pueblo,Madrid,Coslada,es,40.4231153,-3.5651594,False,https://www.idealista.com/inmueble/108397165/,False,good,False,3971.0,True,False,False,False,[],False,False,139000.0,€,flat,,"Coslada Pueblo, Coslada",Piso,Destacado,bj,False,Coslada Pueblo,,"REDPISO COSLADA te presenta esta oportunidad única: un local transformado en una acogedora vivienda, lista para entrar a vivir.  La propiedad ofrece un amplio y cómodo dormitorio con armario empotrado, pensado para maximizar el espacio y mantener todo en orden. El salón, amplio y muy luminoso, se conecta de forma armoniosa con una cocina americana de estilo moderno, creando un ambiente cálido, funcional y perfecto para el día a día.  El inmueble también cuenta con un baño completo y está equipado con una bomba de frío/calor, lo que garantiza confort en cualquier época del año.  Una opción ideal tanto para vivir como para invertir.  El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Si desea obtener más información o fotografías detalladas del inmueble, no dude en ponerse en contacto con nosotros. Estamos a su disposición para brindarle toda la información necesaria para que pueda tomar la mejor decisión de inversión. Si necesita más información no dude en consultarnos. Contáctenos en nuestra oficina de REDPISO en Avenida de la Constitución 70, 28821, Coslada, Madrid. TLF:.",False,,,,RP852025138573,,
