propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108784835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/59/38/1345227559.webp,NE02,14,bj,260520.0,flat,sale,93.0,True,2,1,"calle Provisional Ahijones Cuarenta y Cinco, 35",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3892024,-3.5740277,True,https://www.idealista.com/obra-nueva/108784835/,"¡Tu nuevo hogar en Los Ahijones! Viviendas VPPB de 1, 2 y 3 dormitorios en régimen de cooperativa!  Un proyecto moderno, funcional y sostenible para viviendas de VPPB de 1, 2 y 3 dormitorios, diseñado para maximizar comodidad y calidad de vida, cada unidad incluye dos plazas de garaje y trastero, asegurando la practicidad esencial para tu vida cotidiana. La ubicación estratégica permite un fácil acceso a transporte público, colegios y comercios, lo que convierte a este proyecto en una opción ideal para familias que buscan un entorno seguro y accesible. Cada hogar ha sido diseñado con atención a las distribuciones interiores, asegurando que la luz natural inunde cada espacio. Además, se han incorporado modernas instalaciones y acabados de buena calidad, complementados por amplias y acogedoras terrazas, ideales para disfrutar del aire libre y la convivencia familiar. La sostenibilidad, la funcionalidad y el cuidado por los detalles son importantes para que puedas disfrutar de tu nuevo hogar. Además, el complejo cuenta con amplias áreas verdes, piscina, espacios comunitarios y conserjería que fomentan la convivencia entre los residentes. Ahijones contará con todos los servicios, tanto públicos como privados, necesarios para el día a día. Además, contará con más de 1.000.000 de m2 de zonas verdes y arbolado y se integrará dentro del proyecto municipal de Bosque Metropolitano. En el proyecto, también se incorporan más de 24 kms. de carril bici, que conectan entre sí las zonas verdes y las principales zonas del desarrollo. Un nuevo barrio perfectamente comunicado tanto en transporte público como privado. Acceso directo a la M-45 y la R-3 que enlaza con la A-3, con la A-2. Además, dispone de conexión directa con la Prolongación de O’Donnell que ofrece acceso directo al centro de Madrid. Los Ahijones será el único de los nuevos Sectores del Este que en su primera etapa disponga de una parada de metro de la línea 9 en el propio barrio. De este modo, el intercambiador de RENFE de Vicálvaro se encontrará a una sola parada de Metro y al centro de Madrid se podrá acceder en 15 minutos. También se han proyectado diferentes líneas de autobús y la incorporación de las líneas de Bus de Tránsito Rápido que recorrerán la Gran Vía del Sureste teniendo previstas varias paradas en Los Ahijones. *El coste de la vivienda es aproximado. Toda la documentación expuesta puede sufrir variaciones por razones técnicas, jurídicas, administrativas o por decisión de la cooperativa.",False,newdevelopment,True,True,2801.0,True,False,False,False,[],False,False,260520.0,€,flat,,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Cuarenta y Cinco, 35",False,True,True,
108322317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/7a/59/1299066802.webp,2º,11,2,320000.0,flat,sale,121.0,True,3,2,"calle Antonio Van De Pere, 3",Madrid,Valdemoro,Hospital,es,,40.1956306,-3.6877885,True,https://www.idealista.com/obra-nueva/108322317/,"Te presentamos “Residencial Manrique” un proyecto de 15 viviendas en altura con amplias terrazas, zonas comunes, piscina, garaje y trastero. Todas ellas disponen de salón, cocina, 2 baños, 3 dormitorios, terraza, trastero y 2 plazas de garaje. Las viviendas cuentan con sistema de aerotermia y suelo radiante (Calor y frio), proporcionando mayor confort y ahorro. Residencial Manrique el lugar en el que eliges echar raíces o plantarte. El lugar que siempre soñaste, hecho realidad. Tu hogar. ¡Pregúntanos sin compromiso y hazte con tu hogar en Valdemoro!",False,newdevelopment,True,True,2645.0,True,False,False,False,[],False,False,320000.0,€,flat,,"Hospital, Valdemoro","Piso en calle Antonio Van De Pere, 3",False,True,True,
108765239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/eb/c3/1255884030.webp,3D,12,,709000.0,flat,sale,99.0,True,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/108765239/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,newdevelopment,True,True,7162.0,True,False,False,False,[],False,False,709000.0,€,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",False,True,True,
104144251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/8d/85/1305325936.webp,Adosado 1,46,,560000.0,chalet,sale,229.0,,4,3,"Valle del Paular, 146",Madrid,Torrejón de Ardoz,Suroeste,es,,40.4365025,-3.4705314,True,https://www.idealista.com/obra-nueva/104144251/,"** DESCUENTO ESPECIAL DE 10.000€ HASTA EL 31 DE JUNIO DE 2025 ** PROMOCION DE VIVIENDAS EN CONSTRUCCION EN TORREJON DE ARDOZ REINTOR, S. L. promueve la construcción de 10 viviendas unifamiliares pareadas y adosadas ubicadas en la nueva zona de Soto de Aldovea, próximo al Parque Europa y Polideportivo Municipal. Hemos realizado un proyecto muy ambicioso, con amplias superficies y excelentes calidades e instalaciones.   DISPONEMOS DE CHALET PILOTO. En la distribución de la planta baja de la vivienda destaca el gran salón con 30,07 m2, por el que se sale a una terraza de 21 m2. Planta primera con tres habitaciones, la principal de 19,19 m2 tipo suite con baño privado y gran vestidor y las otras dos de más de 12 m2. Finalmente las viviendas disponen de un gran sótano de 95 m2 con espacio para 2 vehículos y otras dependencias, con grandes ventanales y luz que le proporciona el patio inglés. Dispone de una rampa de 10 ml. de baja inclinación para aparcar 2 coches. Superficie construida: 229 m2 Superficie parcela: 184 y 237 m2 La promoción tiene una óptima memoria de calidades, entre la que destaca la AEROTERMIA por energía eléctrica con suelo radiante para calor y frio (refrescamiento), lo que supone un gran ahorro energético y económico y es una alternativa sostenible a otros sistemas de calefacción convencionales. Dispone de Calificación Energética A, la máxima disponible. Comunicaciones: Próximo a los accesos a la autovía A-2 y a la M-45 y M-50. Dotaciones: La promoción se encuentra localizada junto al Polideportivo Municipal, y próxima a la Ciudad Deportiva de la FMF, colegios e institutos.",False,newdevelopment,True,,2445.0,True,False,False,False,[],False,False,560000.0,€,chalet,terracedHouse,"Suroeste, Torrejón de Ardoz","Chalet adosado en Valle del Paular, 146",False,True,True,
108917725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/e5/4b/1358891877.webp,,17,3,329900.0,penthouse,sale,107.0,True,1,1,avenida de la Unión Europea,Madrid,Arroyomolinos,Zona Europa,es,,40.2858798,-3.919004,False,https://www.idealista.com/inmueble/108917725/,"Oportunidad única en pleno corazón del Bulevar de Arroyomolinos: un espectacular ático tipo loft de dos plantas, con 107 m² construidos y una terraza de 19 m², ideal para quienes buscan estilo, comodidad y calidad de vida. A pocos minutos del CC Xanadú y muy bien comunicado con el centro de Madrid. Este inmueble se encuentra en una Urbanización Privada con Piscina comunitaria, pista de Pádel, Zona infantil, Gimnasio y Garaje subterráneo. La planta baja cuenta con un salón-comedor y cocina amueblada. En la planta superior, un espacio diáfano con posibilidad de habilitar dos dormitorios, un baño completo y acceso directo a la terraza. Además, incluye plaza de garaje, trastero, carpintería exterior climalit y instalación de aire acondicionado. Se entrega totalmente amueblado, listo para entrar a vivir. Si buscas un ático moderno, con luz natural y en una zona privilegiada, esta es tu oportunidad..",False,good,False,True,3083.0,False,False,False,False,[],False,False,329900.0,€,flat,penthouse,"Zona Europa, Arroyomolinos",Ático en avenida de la Unión Europea,,True,True,
107709169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/89/d6/1324935999.webp,COOP-826@VT8-5ºC,9,5,503500.0,flat,sale,111.0,True,2,1,"VILLAESCUSA, 62",Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.41962,-3.62887,True,https://www.idealista.com/obra-nueva/107709169/,"LAS ROSAS PLAZA (PERALEDA URBAN, S. COOP. -Fase Villaescusa). ¡LICENCIA DE OBRA CONCEDIDA! Futuro residencial formado por 24 viviendas de 1 y 2 dormitorios en régimen de cooperativa (promueve Peraleda Urban, S. COOP. ) gestionada por Prygesa, (Grupo Pryconsa). LICENCIA DE OBRA CONCEDIDA Dispondrá de piscina, jardines y conserjería. Además, cuentan con 1 o 2 plazas de garaje según vivienda, y trastero incluido en el coste. La urbanización privada estará situada en C/ VILLAESCUSA, 62 Las Rosas, Pueblo Nuevo (Madrid). Suelo en propiedad. • Financiación prevista: hasta el 80% • Entrega estimada: 2028 • Personalización de Espacios con Elección de Acabados. NOTA: A los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,4536.0,True,False,False,False,[],False,False,503500.0,€,flat,,"Pueblo Nuevo, Madrid","Piso en Villaescusa, 62",False,True,True,
108922997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/7c/35/1359049021.webp,,16,1,323000.0,flat,sale,82.0,False,3,1,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,,40.5410122,-3.6341613,False,https://www.idealista.com/inmueble/108922997/,"RCL INMOBILIARIA. - Vende piso totalmente reformado, Zona Calle Marquesa Viuda de Aldama. Cuenta con 3 amplios dormitorios, y 1 cuarto de baño.    Amplio Salón, y cuenta con cocina, totalmente equipada. Consta de un patio interior La calefacción es Electrica, las ventanas de climalit blanco, las puertas lacadas en blanco, el suelo es de Parquet, tiene una reforma actual, moderna. La vivienda cuenta con amplios espacios, para comodidad de una familia, tiene todos los servicios alrededor, colegios, centros de salud, mercados, parada de autobuses, metro, etc- Quiere visitarla, no dude en consultarnos y un asesor lo acompañara. Necesita financiación le buscamos las mejores condiciones del mercado Precio: 323.000 euros.",False,good,False,False,3939.0,False,False,False,False,[],False,False,323000.0,€,flat,,"Alcobendas Centro, Alcobendas",Piso,,True,False,12000.0
108387304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/e2/bb/1342590453.webp,W-02UOWO,67,,2100000.0,chalet,sale,550.0,,7,3,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4578125,-3.8582608,False,https://www.idealista.com/inmueble/108387304/,"Exclusivo chalet en Pinar Del Pantío Engel & Völkers presenta este impresionante chalet unifamiliar completamente reformado en 2021, ubicado en la exclusiva zona del Monte del Pilar de Majadahonda. Con un diseño moderno y eficiente, la propiedad cuenta con espacios abiertos, luminosos y acabados de alta gama-  La planta principal ofrece un concepto abierto, donde sus ambientes, salón, comedor y cocina, se combinan en una sola área sin divisiones físicas, creando una atmósfera fluida y moderna, promoviendo la interacción entre los espacios y aprovechando al máximo la luz natural. Una suite con patio inglés y una habitación de servicio con lavandería completan este primer nivel.   La planta superior, alberga la zona de descanso, con cuatro espectaculares suites, destacando la principal con gran vestidor y acogedor salón con chimenea.  El sótano es un espacio multifuncional con gimnasio, sala polivalente y baño completo. Equipado con tecnología de última generación, como aerotermia y placas solares, la casa tiene una calificación energética A. El exterior de la propiedad presenta un espectacular jardín de 1.400m2, con un diseño paisajístico exquisito para integrarse con la naturaleza circundante. La moderna piscina salinizada está acompañada de un una construcción independiente que puede utilizarse como casa de invitados, estudio profesional o zona de ocio, ya que cuenta con una amplia estancia, un baño completo y un magnífico porche. La propiedad se encuentra dentro de una urbanización cerrada con vigilancia 24 horas a cargo de personal especializado y patrullas de seguridad, lo que garantiza la máxima tranquilidad, privacidad y protección para toda la familia. Una oportunidad exclusiva para quienes buscan una vivienda única.",True,good,False,,3818.0,True,False,True,False,[],False,False,2100000.0,€,chalet,independantHouse,"Zona Monte el Pilar, Majadahonda",Casa independiente,,,,
108801829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/f1/70/1355555979.webp,2D,6,2,401000.0,flat,sale,117.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801829/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3427.0,True,False,False,False,[],False,False,401000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
108801753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/f1/70/1355555979.webp,1B,6,1,398000.0,flat,sale,119.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801753/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3345.0,True,False,False,False,[],False,False,398000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
108530385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/5b/a8/1347635579.webp,25,11,,727000.0,chalet,sale,284.0,,3,3,"calle Manuel Azaña, 125",Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3428884,-3.5160003,True,https://www.idealista.com/obra-nueva/108530385/,"ULTIMA VIVIENDA DISPONIBLE!  Promoción de 45 viviendas unifamiliares, situada en la zona de Rivas Futura, cerca del Auditorio.  La promoción se encuentra en su última fase de ejecución de obras.  Esta vivienda se ha quedado disponible en la promoción, así que aprovecha la ocasión de reservarla. Calificación energética A, muy buenas calidades. Con sótano, y con buhardilla, planta baja y primera, además de amplio jardín y terraza accesible desde cocina y salón. Cocina especial equipada con los mejores materiales y electrodomésticos. Entrega próxima, a finales de este año 2025.  Te podemos atender en persona en la oficina comercial de Rivas, o por videollamada o por teléfono.",False,newdevelopment,True,,2560.0,True,False,False,False,[],False,False,727000.0,€,chalet,semidetachedHouse,"Rivas Futura, Rivas-Vaciamadrid","Chalet pareado en calle Manuel Azaña, 125",False,True,True,
108801826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/b6/06/1355556147.webp,1A,6,1,398000.0,flat,sale,117.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801826/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3402.0,True,False,False,False,[],False,False,398000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
105850903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/c7/f1/1277122824.webp,ID 8,4,3,369300.0,flat,sale,105.0,True,3,2,"Alfredo Aleix, 15",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3683803,-3.7557511,True,https://www.idealista.com/obra-nueva/105850903/,"Pronto se levantará una nueva joya arquitectónica en esta vibrante comunidad. Este residencial de 9 viviendas en régimen de cooperativa libre está diseñado para ofrecerte el máximo confort y calidad de vida. Con opciones de 1 y 3 dormitorios, cada espacio ha sido meticulosamente planificado para adaptarse a tus necesidades y preferencias. ¿Buscas un lugar para disfrutar del cielo de Madrid? ¡El ático con su amplia terraza te ofrece vistas panorámicas que te dejarán sin aliento! Imagina tus momentos más especiales bajo el sol o las estrellas, compartiendo risas y creando recuerdos inolvidables con tus seres queridos.",True,newdevelopment,True,True,3517.0,True,False,False,False,[],False,False,369300.0,€,flat,,"Buena Vista, Madrid","Piso en Alfredo Aleix, 15",False,,,
108801827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/d7/9c/1355556038.webp,1D,6,1,397000.0,flat,sale,117.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801827/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3393.0,True,False,False,False,[],False,False,397000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
105274295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b4/48/1247127953.webp,cm-426133,24,2,889000.0,flat,sale,117.0,True,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4238948,-3.7043554,False,https://www.idealista.com/inmueble/105274295/,"UNICA Inmobiliaria presenta impresionante piso exterior de 117 m² en el corazón de Malasaña, Madrid. Este magnífico inmueble reformado íntegramente, ofreciendo una luminosidad excepcional y un diseño moderno que maximiza cada uno de sus espacios.  La vivienda se distribuye en espaciosa área de comedor y salón, con cocina abierta completamente equipada, amplio dormitorio en suite con vestidor y acceso a balcón, proporcionando un espacio íntimo y relajante. Dos dormitorios dobles con armarios empotrados; uno de ellos también en suite. Situado en un edificio clásico del emblemático barrio de Malasaña, este piso combina el encanto tradicional con todas las comodidades.  Privilegiada ubicación en una de las zonas más vibrantes de Madrid, el barrio de Malasaña conocido por su ambiente bohemio, sus cafés y bares, tiendas de diseño y una vida cultural rica y diversa, ofreciendo una experiencia autentica en el corazón de la ciudad.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,7598.0,True,False,False,False,[],False,False,889000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,,,,
108801819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/b6/06/1355556147.webp,2B,6,2,412000.0,flat,sale,119.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801819/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3462.0,True,False,False,False,[],False,False,412000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
108916061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/91/37/1358843188.webp,Bazán,34,2,430000.0,flat,sale,107.0,True,4,4,calle Álvaro de Bazán,Madrid,Getafe,Getafe Centro,es,,40.3128549,-3.7286061,False,https://www.idealista.com/inmueble/108916061/,"""Iberpisos ofrece en exclusiva: excelente vivienda en Getafe Centro"". Piso en 2º planta exterior, de unos 100 m2 útiles, sin ascensor, con terraza y mucha luz natural. Vivienda que consta de: Amplio salón, exterior con salida a la terraza, 4 dormitorios 3 de ellos con baño en suite, Cocina equipada y amueblada, 1 aseo, Pasillo, Terraza. La vivienda se encuentra en una 2º planta sin ascensor, destacando su salón que dispone de amplio ventanal exterior y salida a la terraza. Totalmente Reformada; posee Aire Acondicionado con Bomba frío/calor, calefacción de gas natural con importante caldera. Cocina equipada y amueblada, con Inducción, horno, campana, frigorífico, microondas y lavadora. Paredes en papel pintado, puertas lacadas, suelos y revestimientos de baño en porcelánico, Ventanas oscilobatiente ""Kommerling"" excelente aislamiento acústico y térmico. Persianas eléctricas con mando individualizado. Luces Led, en todo el piso. Zona inmejorable, residencial y comercial, con colegios, institutos etc. A pocos minutos de la Estación Getafe Centro de Cercanías y del Metro, como también de varias líneas de autobuses. Una excelente oportunidad para vivir en una excelente ubicación de Getafe con todos los servicios al alcance. Mejor realiza una visita y no te quedes con las ganas de conseguir una vivienda al mejor precio de la zona. Además: Posibilidad de financiación con nuestro departamento IBP FINANCIACIÓN, con las mejores condiciones del mercado. Visítanos en la Calle Madrid 97. El estudio es gratuito y facilitamos todos los trámites. Consulta con nuestros Asesores Comerciales/Financieros y realiza una visita personalizada en Calle Madrid, 97 (Getafe).",False,good,False,False,4019.0,False,False,False,False,[],False,False,430000.0,€,flat,,"Getafe Centro, Getafe",Piso en calle Álvaro de Bazán,,,,
108395397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/18/fd/1337957825.webp,,22,,2325000.0,chalet,sale,700.0,,5,6,"calle del Espino, 36",Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.3989125,-3.8514047,True,https://www.idealista.com/obra-nueva/108395397/,"OBRA TERMINADA. Chalets de diseño singular, en un residencial privado dentro de la exclusiva urbanización Montepríncipe, junto al Bosque de Encinas. Entrega de llaves septiembre 2025.  DEHESA MONTEPRINCIPE es la oportunidad de vivir en un paisaje natural protegido cerca de la ciudad, con todas las ventajas de una urbanización privada y segura, y todos los servicios, en amplias parcelas de 3.000m2 con 700m2 construidos. Además, de manera adicional la parcela cuenta con edificabilidad y espacio para hacer una segunda edificación de hasta 200m2. Espléndidos jardines con piscinas privadas, grandes ventanales, patios y porches que enlazan el interior de la casa con el paisaje de encinas centenarias. Dobles alturas y alto nivel de calidad en diseño y en materiales, climatización por aerotermia y suelo radiante frío/calor. Disfruta de la tranquilidad y la privacidad gracias a la disposición estratégica de las viviendas, los cerramientos de los jardines y los elementos de la urbanización.  Ven a conocer tu casa. Estaremos encantados de ofrecerte una atención personalizada. HIDRA DESIGN es una promotora boutique con más de 20 años de recorrido, centrada en residencial de gama alta y proyectos singulares.",True,newdevelopment,True,,3321.0,True,False,False,False,[],False,False,2325000.0,€,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte","Casa independiente en calle del Espino, 36",True,True,True,
108801833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/b6/06/1355556147.webp,3D,6,3,459000.0,flat,sale,195.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801833/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,2354.0,True,False,False,False,[],False,False,459000.0,€,flat,,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",False,True,True,
