propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108709311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/ba/24/1352799969.webp,VILLA 1,19,,2200000.0,chalet,sale,365.0,,5,7,"calle Pintura, 22",Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4521842,-3.8144831,True,https://www.idealista.com/obra-nueva/108709311/,"Singularidad, exclusividad y confort en un entorno natural privilegiado CIMA VILLAS es una promoción única compuesta por 5 villas independientes de 5 o más dormitorios, ubicadas en la zona más tranquila y residencial de Pozuelo de Alarcón, junto al Parque de Bellas Artes y a escasos minutos del Monte del Pilar. Una propuesta inmobiliaria singular que combina la exclusividad de vivir en una villa de autor con el confort de una vivienda pensada para disfrutar cada día con calma, luz y naturaleza. Una localización privilegiada  Situadas en una zona consolidada con todos los servicios —comercio, salud, deporte, cultura y los mejores colegios de Pozuelo—, CIMA VILLAS ofrece una excelente conexión con Madrid, gracias al rápido acceso a la M-40, M-30 y M-503, además de transporte público (autobuses, Cercanías Renfe y Metro Ligero). Arquitectura que inspira Cada una de estas 5 villas ha sido concebida con un diseño exclusivo y flexible, distribuido en cuatro plantas con amplias terrazas, piscina privada y garaje para tres o más vehículos. Viviendas con 5 o más dormitorios, 5 baños completos y 2 aseos, adaptables al estilo de vida de familias modernas que buscan equilibrio entre intimidad y vida compartida. Confort y eficiencia en cada detalle La orientación óptima y el diseño minucioso de cada estancia potencian la luz natural, las vistas panorámicas al skyline de Madrid y la integración con el entorno. Las villas han sido proyectadas para ofrecer el máximo nivel de confort, bienestar térmico y acústico, sin renunciar al estilo y la funcionalidad. Viviendas sostenibles y eficientes La sostenibilidad es un valor fundamental en CIMA VILLAS: todas las viviendas cuentan con la máxima calificación energética A, garantizando una eficiencia energética sobresaliente, un menor impacto ambiental y un importante ahorro en el consumo energético. CIMA VILLAS: Un proyecto exclusivo, singular y sostenible que redefine el concepto de vivir bien. Más información disponible en nuestra página web a pie de página.",True,newdevelopment,True,,False,6027.0,True,False,False,False,[],False,False,2200000.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón","Casa independiente en calle Pintura, 22",Top,,,,independantHouse,
108686359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/d2/3f/1353440858.webp,Tauro 112,6,,599000.0,chalet,sale,261.0,,3,3,"calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686359/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,False,2295.0,True,False,False,False,[],False,False,599000.0,€,True,True,chalet,"Sur, Móstoles","Chalet pareado en calle Tauro, 120",Top,,,,semidetachedHouse,
108686273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/89/d4/1353436736.webp,Tauro 98,6,,619000.0,chalet,sale,247.0,,3,3,"calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686273/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,False,2506.0,True,False,False,False,[],False,False,619000.0,€,True,True,chalet,"Sur, Móstoles","Casa independiente en calle Tauro, 120",Top,,,,independantHouse,
107275236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/b9/aa/1308164016.webp, THSSESMAD0801,35,1,3900000.0,flat,sale,539.0,True,5,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4541579,-3.6884909,False,https://www.idealista.com/inmueble/107275236/,"Exclusiva propiedad en Chamartín con terraza de ensueño Soberbia propiedad de 340 m² útiles en esquina, con una espectacular terraza de 100 m², completamente acristalada de suelo a techo, ideal para disfrutar de la luz natural durante todo el año. Reformada recientemente con materiales y acabados de altísima calidad, se ubica en una de las zonas más privilegiadas de Madrid, junto al exclusivo barrio de El Viso. Plaza de garaje en finca rotativa, trastero y servicio de portería. Distribución: Un majestuoso recibidor da paso a dos grandes salones y un comedor, todos con acceso directo a la terraza, orientada al este y sur, lo que garantiza luz natural durante todo el día. Cocina de diseño moderna y funcional, con una gran isla central, electrodomésticos de alta gama, office, despensa y zona de lavandería, separada del área social por elegantes cerramientos de cristal y madera. En el área de descanso encontramos una habitación principal en suite, con sala de estar, vestidor y baño. Dos suites adicionales con amplios armarios y una cuarta habitación con posibilidad de baño privado. La vivienda cuenta con zona de servicio completa con acceso independiente y aseo para invitados.  Localización:  Situada en Chamartín, junto a El Viso, una de las zonas más exclusivas y tranquilas de Madrid, esta propiedad ofrece un entorno privilegiado con abundante vegetación, parques y una excelente comunicación con el resto de la ciudad. Rodeada de servicios premium, colegios de prestigio, restaurantes de alta cocina y lugares emblemáticos como el Auditorio Nacional de Música o el Estadio Santiago Bernabéu. Orientación:  Gracias a sus amplios ventanales y su distribución en esquina, esta vivienda disfruta de una excepcional luminosidad natural durante todo el día. La zona de descanso, con los dormitorios principales, está orientada al este, recibiendo la luz suave de la mañana. El salón y la terraza, con orientación sur y este, se inundan de sol a lo largo del día, creando un ambiente cálido y acogedor. Por su parte, la cocina y la zona de servicio, orientadas al oeste, aprovechan la luz de la tarde, aportando un equilibrio perfecto entre claridad y confort en cada espacio. Singularidad: La imponente arquitectura en esquina, junto con su espectacular terraza ajardinada, convierten esta propiedad en una auténtica joya en uno de los barrios más elegantes de Madrid. Su exclusiva reforma, realizada con materiales y acabados de máxima calidad, se complementa con avanzados sistemas de domótica y un completo cine en casa, ofreciendo un nivel de confort y tecnología excepcional. Conservación:  La vivienda ha sido sometida a una ambiciosa reforma que amplía espacios y optimiza la circulación y la llegada de luminosidad cruzada a cada rincón. Actual y vanguardista, con calidades de máximo nivel e instalaciones nuevas, calefacción y agua caliente central, climatización oculta, aislamiento térmico y acústico, materiales nobles en toda la vivienda y cocina equipada con electrodomésticos de gama alta.  Rentabilidad:  Las viviendas en esquina con terraza en esta ubicación son auténticas joyas inmobiliarias, difíciles de encontrar en el mercado. Su singularidad, amplitud y altísima calidad la convierten en una opción ideal tanto para vivir como para una inversión segura y consolidada.",False,good,False,True,,7236.0,True,False,True,False,[],False,False,3900000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,Top,,,,,
108828122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/f1/96/1356310564.webp,,47,,679900.0,chalet,sale,340.0,,5,3,"calle de Bilbao, 56",Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,,40.2650648,-3.917274,True,https://www.idealista.com/inmueble/108828122/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE CON PISCINA PRIVADA EN LA MEJOR ZONA DEL MUNICIPIO. Esta magnífica vivienda se encuentra sobre una generosa parcela de 615 m², rodeada por una cuidada zona ajardinada que realza su encanto desde el primer momento. La entrada principal da paso a un acogedor porche delantero con toldo, perfecto para disfrutar de agradables momentos al aire libre. La parcela, completamente accesible, alberga una espectacular piscina de agua salina que se convierte en la gran protagonista del espacio exterior, acompañada por un magnífico porche trasero de madera, ideal para reuniones familiares o con amigos. En la planta principal, un elegante recibidor da la bienvenida y conecta con una amplia cocina con zona office y aire acondicionado. Totalmente reformada con materiales de alta calidad y encimera de piedra, la cocina refleja funcionalidad y estilo. En esta planta también encontramos un aseo de cortesía y un impresionante salón a doble altura, muy luminoso, con chimenea con cassette que aporta calidez y confort. Desde el salón se accede directamente al porche trasero, creando una perfecta conexión entre el interior y el exterior. Todas las ventanas cuentan con acristalamiento Climalit, lo que garantiza un excelente aislamiento térmico y acústico. La primera planta ofrece un luminoso distribuidor que da paso a cinco amplios dormitorios, todos con armarios empotrados. Tres de ellos disponen de aire acondicionado, y dos cuentan con terraza privada. Los dos baños en esta planta están completamente reformados; uno de ellos da servicio a los dormitorios secundarios, mientras que el dormitorio principal dispone de baño en suite y vestidor, creando un espacio íntimo, cómodo y exclusivo. La propiedad se completa con un espacioso garaje con capacidad para cuatro vehículos, aportando un plus de comodidad y funcionalidad. En definitiva, se trata de una propiedad única por su ubicación, amplitud, distribución y calidades. Un hogar pensado para disfrutar de cada rincón, tanto en el día a día como en ocasiones especiales. Situado en pleno centro y rodeado de todos los servicios esenciales —supermercados, transporte público y una variada oferta comercial—, este maravilloso chalet destaca por su diseño funcional, sus excelentes calidades y la luminosidad que inunda cada una de sus estancias. ¡No dudes en venir a verla!",True,good,False,,,2000.0,True,True,False,False,[],False,False,679900.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos","Casa independiente en calle de Bilbao, 56",Top,,,,independantHouse,
108794921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/90/e0/1355340393.webp,,29,1,329900.0,duplex,sale,126.0,True,3,3,"calle de Cantabria, 24",Madrid,Arroyomolinos,Zona el Caño,es,,40.2743927,-3.9195998,True,https://www.idealista.com/inmueble/108794921/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR ÁTICO DÚPLEX EN UNA DE LAS MEJORES ZONAS DEL MUNICIPIO, ZONA DE LAS CASTAÑERAS.  Este espectacular ático dúplex combina amplitud, luminosidad y una ubicación privilegiada, rodeado de colegios, comercios, servicios y con excelentes conexiones gracias a las paradas de autobús cercanas. Distribución: Planta Principal: Al acceder a la vivienda, nos recibe un amplio hall, que distribuye el acceso a las distintas estancias de esta planta. Encontramos un aseo de invitados, ideal para visitas, una cocina independiente con amplia zona de despensa-tendedero, y un luminoso salón-comedor con salida directa a una de las terrazas, perfecta para disfrutar del aire libre en cualquier momento del día. Planta Superior: La zona de descanso alberga tres amplios dormitorios. El dormitorio principal, tipo suite, cuenta con baño privado, armarios empotrados y acceso a una magnífica terraza privada. Los otros dos dormitorios, también muy espaciosos y con armarios empotrados, comparten otra gran terraza con excelentes vistas y mucha luz natural. Un baño completo da servicio a estas habitaciones. Extras: La vivienda incluye una cómoda plaza de garaje y un trastero, ideales para mayor comodidad y espacio de almacenamiento. Ven a descubrir este hogar único, donde cada rincón está pensado para tu confort. ¡Te enamorarás a primera vista!",True,good,False,False,,2618.0,True,True,False,False,[],False,False,329900.0,€,True,True,flat,"Zona el Caño, Arroyomolinos","Dúplex en calle de Cantabria, 24",Top,,,,duplex,
108728711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/c6/d2/1353384412.webp,3ºB,14,3,590000.0,flat,sale,48.0,True,1,1,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728711/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 48 m² se encuentra en la tercera planta y cuenta con 1dormitorio. La vivienda es muy luminosa gracias a sus grandes ventanales que dan hacia la calle de Andrés Mellado, la fachada principal del edificio. El acceso a la vivienda se realiza a través de un hall junto a la cocina, que da paso al salón. El dormitorio principal cuenta con un amplio vestidor y un baño en suite. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,newdevelopment,True,True,False,12292.0,True,False,False,False,[],False,False,590000.0,€,True,True,flat,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",Top,,,,,
108728731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/d9/0c/1353384444.webp,2ºE,14,2,925000.0,flat,sale,83.0,True,2,2,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728731/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 83 m² se encuentra en la segunda planta y cuenta con 2 dormitorios. La vivienda es muy luminosa gracias a sus grandes ventanales orientados al jardín de la urbanización El acceso a la vivienda se realiza a través de un amplio hall que nos conduce al salón, muy luminoso por sus ventanales con vistas al jardín comunitario. Al otro lado del salón encontramos la cocina abierta que proporciona amplitud a la estancia. Un distribuidor nos lleva a la zona de noche donde se ubican dos dormitorios, ambos con baño en suite. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,newdevelopment,True,True,False,11145.0,True,False,False,False,[],False,False,925000.0,€,True,True,flat,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",Top,,,,,
108783656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/6b/c4/1355004091.webp,,52,,594900.0,chalet,sale,268.0,,4,4,"calle Arousa, 69",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2863546,-3.9102547,True,https://www.idealista.com/inmueble/108783656/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE EXCLUSIVO CHALET ADOSADO CON PISCINA PRIVADA EN LA MEJOR ZONA DE ARROYOMOLINOS. Descubre este espectacular chalet adosado en la prestigiosa zona Bulevar de Arroyomolinos, una de las más demandadas por su entorno privilegiado y tranquilidad. Con más de 250 m² de parcela y 270 m² construidos, esta vivienda ofrece espacios amplios, luminosidad y excelentes calidades, construida con los mejores materiales. Al acceder, encontramos un patio delantero con entrada al garaje privado. En la planta principal, destaca su enorme cocina independiente, con capacidad para una mesa de office y unos amplios ventanales que aportan muchísima luminosidad a la estancia. El recibidor dispone de armarios de cortesía, y en esta misma planta encontramos un dormitorio, perfecto para poder hacer vida en esta planta o para utilizar de despacho/sala de estar y un baño completo con ducha y ventana. El salón-comedor, de gran tamaño y equipado con aire acondicionado, tiene acceso a una terraza perfecta para disfrutar de las vistas. En la primera planta, encontramos dos dormitorios secundarios muy espaciosos, ambos con armarios empotrados, y uno de ellos con salida a un balcón. Además, un baño secundario con doble lavabo y zona de inodoro independiente. El dormitorio principal es un auténtico lujo, con un vestidor enorme, aire acondicionado y un baño en suite con plato de ducha y ventana para una correcta ventilación, ofreciendo el máximo confort. La buhardilla, equipada también con aire acondicionado, dispone de una ventana velux y armarios que aprovechan a la perfección la caída del tejado. En la planta sótano, el garaje cubierto tiene capacidad para dos vehículos en paralelo y puertas automáticas. Además, cuenta con un baño precioso, perfecto para dar servicio a la zona de la piscina.  El patio trasero de la vivienda es una autentica joya, teniendo una zona de poche acristalada con una cocina secundaria, una barbacoa de obra y una preciosa piscina rodeada de césped artificial perfecta para disfrutar en estos días de verano. La vivienda dispone tanto de caldera de gas natural, como de una estufa de pellet que en invierno calienta toda la vivienda con un coste mucho más económica.  Si buscas una vivienda con amplitud, privacidad y todas las comodidades, ¡esta es tu oportunidad!",True,good,False,,,2220.0,True,True,False,False,[],False,False,594900.0,€,True,True,chalet,"Las Castañeras - Bulevar, Arroyomolinos","Chalet adosado en calle Arousa, 69",Top,,,,terracedHouse,
108783980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/5e/75/1355012299.webp,,27,,569900.0,chalet,sale,185.0,,4,3,"calle Dalí, 63",Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,,40.2603313,-3.9144493,True,https://www.idealista.com/inmueble/108783980/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS PRESENTA IMPRESIONANTE CHALET situado en una zona privilegiada, cercana a todos los servicios, colegios y comercios, con excelentes conexiones gracias a sus salidas rápidas, incluyendo la R-5, que te permitirá llegar a Madrid evitando atascos y reduciendo el tiempo de desplazamiento.  Este chalet destaca por sus AMPLIOS ESPACIOS, LUMINOSIDAD Y ZONA EXTERIOR DE ENSUEÑO.  En la planta baja encontramos garaje aéreo para dos vehículos, un salón de gran tamaño, perfecto para crear momentos inolvidables en familia, un aseo, un cuarto trastero con acceso desde el área de la terraza y una gran cocina completamente funcional y de primeras calidades, incluyendo una zona de despensa accesible desde la cocina también con muy buen tamaño, además de una estancia polivalente que puede convertirse en dormitorio en planta, despacho o zona de relax  En la primera planta se ubican 3 HABITACIONES MUY AMPLIAS, entre ellas la SUITE PRINCIPAL CON BAÑO PRIVADO, y un segundo baño completo de gran tamaño para dar servicio a los otros dormitorios. La vivienda cuenta también con UNA PLANTA ADICIONAL donde encontrarás una estancia más pequeña, ideal como despacho, sala de juegos o zona de ocio. Y si hablamos del exterior, TE ENAMORARÁS: PISCINA PRIVADA DE GRAN TAMAÑO para disfrutar todo el verano. PORCHE EXTERIOR para tus comidas y cenas al aire libre.  ZONA DE BARBACOA para reuniones inolvidables. Como valor añadido, la casa dispone de SUELO RADIANTE Y REFRIGERADO, ofreciendo CONFORT TODO EL AÑO. Este chalet no es solo una vivienda, es un ESTILO DE VIDA. ¡Ven a conocerlo y déjate sorprender! Contacta con HOGARES ARROYOMOLINOS y agenda tu visita.",True,good,False,,,3081.0,True,True,False,False,[],False,False,569900.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos","Chalet adosado en calle Dalí, 63",Top,,,,terracedHouse,
108728753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/c2/a8/1353384498.webp,2ºB,14,2,580000.0,flat,sale,48.0,True,1,1,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728753/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 48 m² se encuentra en la segunda planta y cuenta con 1dormitorio. La vivienda es muy luminosa gracias a sus grandes ventanales que dan hacia la calle de Andrés Mellado, la fachada principal del edificio. El acceso a la vivienda se realiza a través de un hall junto a la cocina, que da paso al salón. El dormitorio principal cuenta con un amplio vestidor y un baño en suite. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,newdevelopment,True,True,False,12083.0,True,False,False,False,[],False,False,580000.0,€,True,True,flat,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",Top,,,,,
108857389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/d4/b7/1357163095.webp,,32,,559900.0,chalet,sale,250.0,,2,3,"calle Reino Unido, 82",Madrid,Arroyomolinos,Zona Europa,es,,40.2814419,-3.9261471,True,https://www.idealista.com/inmueble/108857389/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS presenta exclusivo CHALET PAREADO EN LA ZONA EUROPA EN PLENO BULEVAR. Tenemos el placer de presentarles en la exclusiva zona Europa de Arroyomolinos, dentro de una tranquila urbanización privada, este impresionante chalet pareado construido en 2018, prácticamente nuevo y con acabados de gran calidad. Una vivienda moderna, luminosa y funcional, pensada para quienes buscan espacio, confort y una ubicación privilegiada. Al acceder, un agradable recibidor con armarios empotrados de cortesía da paso a una espectacular cocina, amplia y elegante, equipada con electrodomésticos Bosch, campana extractora de techo y una cómoda zona de comedor perfecta para el día a día. El salón, muy espacioso y lleno de luz natural, conecta directamente con el gran patio trasero, completamente de origen y con más de 170 m² para que lo personalices a tu gusto: piscina, zona chill out, barbacoa o lo que siempre soñaste. En esta planta también se encuentra un aseo de cortesía y un trastero cubierto ideal para almacenaje y zona técnica. La primera planta ha sido reformada para ofrecer dos amplísimos dormitorios tipo suite, ambos con su propio baño. El dormitorio principal, además, cuenta con un gran vestidor y salida a una agradable terraza privada. La claraboya situada sobre la escalera baña toda la casa de luz natural, creando un ambiente cálido y acogedor. La vivienda dispone también de un sótano en bruto de 85 m², con dos ventanas que aportan ventilación y luminosidad, ofreciendo infinitas posibilidades: zona de ocio, despacho, gimnasio o incluso una segunda vivienda. En cuanto a calidades, destaca el suelo porcelánico en la planta baja, tarima de alta gama en la planta superior, carpintería blanca, armarios vestidos, ventanas de PVC con doble rotura de puente térmico, placa solar con acumulador, puerta principal blindada en negro y acceso reformado al sótano. Un chalet que combina diseño contemporáneo, eficiencia y amplitud en una de las mejores zonas residenciales de Arroyomolinos. Una oportunidad única para vivir como siempre has querido. ¡No dudes en venir a visitarla, te sorprenderá todo lo que esta vivienda puede ofrecerte!",True,good,False,,,2240.0,True,True,False,False,[],False,False,559900.0,€,True,True,chalet,"Zona Europa, Arroyomolinos","Chalet pareado en calle Reino Unido, 82",Top,,,,semidetachedHouse,
108223016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/09/96/1337590810.webp,4ºB,15,4,739000.0,flat,sale,116.0,True,3,2,"Tarragona, 1",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4017571,-3.6980034,True,https://www.idealista.com/obra-nueva/108223016/,"¡No pierdas la oportunidad de vivir en el centro de Madrid! NEO by Darya Homes es una promoción de viviendas de obra nueva muy bien ubicada y con excelentes comunicaciones. Se encuentra en la calle Tarragona nº 1, casi esquina con Paseo de Santa María de la Cabeza, una de las principales arterias de la ciudad de Madrid, que conecta Atocha (a escasos 800 metros – 10 minutos andando) con Madrid Río, y muy cerca de la nueva zona empresarial de Méndez Álvaro. Un barrio lleno de vida y en plena transformación, con varios proyectos en curso que está revalorizando la zona. NEO by Darya Homes es un proyecto de 31 exclusivas viviendas de 1, 2 y 3 dormitorios, con 5 viviendas en tipología dúplex y 2 viviendas áticos con amplias terrazas. Las viviendas tienen trastero y opción de plaza de garaje, diseñado por el prestigioso estudio de arquitectura de Cano y Escario. La calidad de vida que ofrecen las viviendas va más allá de sus acabados. Son espacios muy luminosos, gracias a sus amplios ventanales de suelo a techo, donde la funcionalidad convive con un diseño contemporáneo muy cuidado, proporcionando un fantástico confort espacial. ¡No pierdas la oportunidad de vivir esta experiencia única en el centro de Madrid! NEO by Darya Homes brinda un refugio de calidad para relajarte después de un día de trabajo. Llegar a casa y pasear por Madrid Río o pasear hasta al Retiro en poco más de 10 minutos es posible. ¡Sumérgete en la nueva vida de barrio, conecta con el Madrid más vibrante!",False,newdevelopment,True,True,False,6371.0,True,False,False,False,[],False,False,739000.0,€,True,False,flat,"Palos de la Frontera, Madrid","Piso en Tarragona, 1",Top,749000.0,10000.0,1.0,,35000.0
