propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108466208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ec/5c/1345761408.webp,21,4,225000.0,flat,sale,63.0,True,1,1,calle del Convenio,Madrid,Madrid,Puente de Vallecas,es,40.3901121,-3.6725833,False,https://www.idealista.com/inmueble/108466208/,"¡Bienvenido a tu nuevo hogar en el corazón de Madrid! Este acogedor piso de 63 m², situado en la Calle Convenio, ofrece un espacio ideal para disfrutar de la vida urbana.  Con un dormitorio antes dos y un baño, es perfecto para parejas que buscan comodidad y estilo. La luminosidad del salón de 27 m², con su suelo de parquet, crea un ambiente cálido y acogedor. Podrás deleitarte con impresionantes vistas de un magnifico atardecer, donde relajarte. La calefacción individual a gas y el agua caliente con calentador eléctrico garantizan tu confort durante todo el año. El edificio, construido en 1997 y en buen estado, cuenta con solo cuatro plantas y dos pisos por planta, lo que te brinda un ambiente tranquilo.  No pierdas la oportunidad de visitar este inmueble, que combina ubicación y calidad de vida.  ¡Contáctame para más información y para concertar una visita!  Tu nuevo hogar te está esperando. [IW].",False,good,False,True,3571.0,False,False,False,False,[],False,False,225000.0,€,flat,"San Diego, Madrid",Piso en calle del Convenio,San Diego,PIS0010,,,,,,
107580937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/39/72/1356090303.webp,16,,320000.0,chalet,sale,269.0,,6,3,avenida Copenhague,Madrid,Eurovillas,,es,40.3637193,-3.2649779,False,https://www.idealista.com/inmueble/107580937/,"Chalet en venta. Casi 1.000 m2 de parcela, 6 dormitorios y baños, piscina.",False,renew,False,,1190.0,False,False,False,False,[],False,False,320000.0,€,chalet,Eurovillas,Casa independiente en avenida Copenhague,,,True,True,independantHouse,,,
108081285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/4b/f4/1333465714.webp,22,bj,88000.0,flat,sale,66.0,True,3,1,calle del Río Guadalquivir,Madrid,Navalcarnero,Centro,es,40.293776,-4.0067635,False,https://www.idealista.com/inmueble/108081285/,"***INMUEBLE OCUPADO*** ***Sólo inversores*** ***No se puede visitar*** Descubre este encantador piso, ideal para quienes buscan una inversión. Este piso se encuentra en Calle del Río Guadalquivir, 28600, Navalcarnero, Madrid, en la zona del CENTRO, en la planta baja. Es un piso, construido en el año 1966, que tiene 66 m2 de los cuales 53 m2 son útiles y dispone de 3 habitaciones y 1 baño.   Soluciones a su medida.",True,good,False,False,1333.0,False,False,False,False,[],False,False,88000.0,€,flat,"Centro, Navalcarnero",Piso en calle del Río Guadalquivir,,FHOG-3018,,,,,,
107566568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/4d/72/1316406783.webp,31,2,299000.0,flat,sale,95.0,True,4,1,calle de Sambara,Madrid,Madrid,Ciudad Lineal,es,40.4343638,-3.6569794,False,https://www.idealista.com/inmueble/107566568/,"TECNOCASA EL CARMEN VENTAS VENDE: Vivienda en el barrio del CARMEN, Madrid TELEFONO DE CONTACTO: Zona VENTAS - CONCEPCION - EL CARMEN Tecnocasa ESTUDIO VENTAS CONCEPCION SP SL: Este encantador piso de cuatro dormitorios, salón, cocina, baño, dispone de dos terrazas una al aire libre y otra cerrada. Se encuentra en una 2 planta exterior y con ascensor. La finca consta de acceso a movilidad reducida. Las fotos de fachada, zonas comunes y terrazas no se facilitaran por respeto a la propiedad. GASTOS DE COMUNIDAD: 69€ Ubicada en una zona privilegiada, esta vivienda permite disfrutar de un entorno tranquilo y bien comunicado, con todos los servicios necesarios cerca. Una oportunidad única para vivir en un hogar amplio, con luz y en una ubicación inmejorable. Muy cercano a la c/ Alcalá una de las calles mas conocidas de Madrid, conocida por su amplia oferta comercial. Sobre todo esta zona de Madrid esta muy cerca de monumentos como la Plaza de toros de Ventas, o la puerta de Alcala. En cuanto al transporte subterráneo, la vivienda se encuentra a poca distancia de la estación del CARMEN (Línea 5) y QUINTANA (Línea 5 Y 5), que conecta rápidamente con el centro de la ciudad permitiendo llegar en pocos minutos a lugares de interés o centros de trabajo. La Línea 5 son de las más rápidas y con mayor frecuencia, lo que hace que moverse por Madrid sea cómodo y sin complicaciones. Por otro lado, las líneas de autobús también son un pilar fundamental de la conectividad del barrio. Varias rutas de autobuses pasan cerca de la vivienda, incluyendo las líneas 38, 109, 43 y 48, que enlazan con importantes áreas comerciales, parques y zonas de esparcimiento de la ciudad, Estas líneas ofrecen una gran variedad de opciones para desplazarse con facilidad por el barrio y sus alrededores. ¡Ven a verlo! PARA CUALQUIER INFORMACIÓN PRESENCIAL ESTAMOS DISPONIBLES EN LAS OFICINA TECNOCASA UBICADA EN AVENIDA DAROCA 11 ESQUINA CON JOSE MARIA FERNANDEZ LANSEROS.",True,renew,False,True,3147.0,False,False,False,False,[],False,False,299000.0,€,flat,"Quintana, Madrid",Piso en calle de Sambara,Quintana,,,,,,,
108918603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/17/9f/1358909508.webp,1,,194500.0,flat,sale,87.0,,2,2,calle Estrella de Elola,Madrid,Valdemoro,Centro,es,40.1917251,-3.6794071,False,https://www.idealista.com/inmueble/108918603/,"Piso de 87 m² ubicado en Valdemoro, Madrid. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 2 baños. Incluye un garaje de 25 m². La vivienda se encuentra en el núcleo urbano de Valdemoro, concretamente en la calle Estrella Elola, una de las vías principales del municipio, lo que garantiza una excelente ubicación y fácil acceso a todos los servicios.El edificio presenta una estructura moderna y funcional, con zonas comunes cuidadas y acceso adaptado. El piso destaca por su luminosidad y buena distribución, ofreciendo espacios amplios y confortables para la vida diaria.En la zona donde se sitúa el inmueble, los residentes disponen de una amplia variedad de servicios como supermercados (Mercadona, Carrefour Market), restaurantes, cafeterías, farmacias, instalaciones deportivas (Polideportivo Municipal Valdesanchuela), centros educativos (Colegio Público Pedro López de Lerena, IES Neil Armstrong), oficinas bancarias y otros comercios de proximidad. A escasos minutos se encuentra el Hospital Universitario Infanta Elena, uno de los centros sanitarios de referencia en la zona, así como el Centro de Salud Valdemoro.En cuanto a comunicaciones, la vivienda goza de excelentes conexiones tanto en transporte público como privado. A pocos minutos andando se localiza la estación de Cercanías Renfe Valdemoro (línea C-3), que conecta directamente con Madrid y otras localidades del sur. Además, varias líneas de autobús urbano e interurbano (como la 422 y la 423) enlazan Valdemoro con Madrid y municipios cercanos. Para el acceso en vehículo privado, la vivienda cuenta con rápidas salidas a la autovía A-4 (Madrid-Andalucía) y la M-423, facilitando los desplazamientos hacia la capital y otras zonas de la Comunidad de Madrid.Entre los puntos de interés cercanos destacan el Parque Bolitas del Airón, un gran espacio verde ideal para el ocio y el deporte al aire libre, así como el Centro Comercial El Restón, que ofrece una amplia oferta de tiendas y restauración.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2236.0,False,False,False,False,[],False,False,194500.0,€,flat,"Centro, Valdemoro",Piso en calle Estrella de Elola,,C6-09348-0001,,,,,,
108561699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/c4/ab/1348513646.webp,66,5,625000.0,duplex,sale,146.0,True,2,3,calle del Pintor Antonio Saura,Madrid,Madrid,Hortaleza,es,40.4835045,-3.6523867,False,https://www.idealista.com/inmueble/108561699/,"AS Fresnos inmobiliaria comercializa EXCLUSIVO ATICO DUPLEX, en una de las mejores zonas residenciales de Sanchinarro. Esta magnifica propiedad esta totalmente reformada, tiene una superficie útil de 100 m2 aproximadamente y cuenta con DOS TERRAZAS privativas de 30 m2 cada una, con la siguiente distribución: Planta primera hall de entrada, salón comedor muy luminoso, con cocina amueblada y con acceso al tendedero cubierto, 1 aseo En la segunda planta se accede por una escalera cuenta con 2 dormitorios (antes 3), con armarios empotrados y revestidos, 2 baños completos con plato de ducha y dos terrazas de casi 30 m2 cada una, donde podrás disfrutar momentos refrescantes y relajantes en tu ambiente privado o en familia. Cuenta con doble orientación: Orientación sur el salón comedor, dormitorio y terraza. Orientación norte el segundo dormitorio y terraza. En el precio viene incluido una plaza de garaje y trastero. Memoria de calidades: paredes lisas, carpintería exterior de PVC con rotura de puente térmico hojas abatibles, oscilobatientes, persiana eléctrica, toldos, suelo de toda la vivienda es de tarima flotante, la carpintería interior puerta de acceso acorazada y panelada en color blanco, puertas de paso de madera blancas lacadas, armarios empotrados revestidos, platos de ducha de resina, cocina con horno, vitrocerámica y campana extractora. Dispone de aire acondicionado de frio y calor, la calefacción es de gas natural. Urbanización privada zona verde, ascensor, cámaras de vigilancia y conserje. La zona donde se encuentra ubicada la vivienda dispone de todos los servicios de primera necesidad, supermercados, cuenta con muchas zonas verdes, centro de salud, colegios privados y públicos, institutos, bares, restaurantes y gasolineras, etc. La comunicación es excelente, con acceso a transporte publico y a 3 minutos de la parada de metro de Antonio Saura, y muy próximo a la calle Arturo Soria En AS Fresnos Inmobiliaria trabajamos para ofrecer a nuestros clientes los mejores inmuebles de la zona, para proporcionarles la mejor opción a su necesidad, y un servicio personalizado, en el que estamos atentos a todos los detalles. Te conseguimos la mejor Hipoteca del mercado, HASTA EL 100% DE LA COMPRAVENTA, HASTA EL 100% DE LA TASACIÓN (según perfil). Asesoramiento financiero gratuito. ( Financiera externa) NO DUDE EN LLAMARNOS PARA COORDINAR UNA VISITA. ""Estamos contigo de principio a fin"" Puede contactar con nosotros en nuestra oficina de: Avenida de los Fresnos 27, Local 2.",False,good,False,True,4281.0,False,False,False,False,[],False,False,625000.0,€,flat,"Sanchinarro, Madrid",Dúplex en calle del Pintor Antonio Saura,Sanchinarro,,True,True,duplex,,,
107720307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/c6/cc/1320918352.webp,20,5,260000.0,flat,sale,62.0,True,2,1,Barrio Simancas,Madrid,Madrid,San Blas,es,40.4320354,-3.629291,False,https://www.idealista.com/inmueble/107720307/,"Acogedora y luminosa vivienda de dos dormitorios, parcialmente reformada y con un encanto especial. Dispone de bomba de aire frío y calor, ofreciendo confort durante todo el año. Ubicada en un edificio que cuenta con ascensor, esta propiedad combina comodidad y accesibilidad. Además, incluye un práctico trastero, ideal para almacenamiento adicional. Se encuentra situada en una ubicación privilegiada, cerca del polígono Julián Camarillo y de la Universidad Odontológica Alfonso X El Sabio. Su proximidad a la línea 7 de metro garantiza una excelente conectividad con la ciudad, siendo perfecta para quienes buscan funcionalidad y calidad de vida en un entorno bien comunicado.  Ésta es la vivienda que estabas esperando. No dudes en llamarnos y agendar tu cita. PREGUNTA POR NUESTRAS CONCIDICIONES ESPECIALES DE FINANCIACIÓN.",True,good,False,True,4194.0,False,False,False,False,[],False,False,260000.0,€,flat,"Simancas, Madrid",Piso,Simancas,RNL00084PP,,,,,,
108644121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/d7/9c/1350863967.webp,27,1,231800.0,flat,sale,75.0,True,3,1,Centro,Madrid,Móstoles,Centro,es,40.3229533,-3.8587718,False,https://www.idealista.com/inmueble/108644121/,"¡Descubre tu nuevo hogar! Este encantador piso de tres dormitorios es ideal para quienes buscan comodidad y estilo. Uno de los dormitorios se ha transformado en un práctico vestidor, perfecto para organizar tu ropa y accesorios. El baño ha sido reformado con un moderno plato de ducha, ofreciendo un espacio fresco y funcional. La cocina, también reformada y amueblada, es perfecta para preparar deliciosas comidas en un ambiente acogedor. El salón independiente proporciona un espacio amplio y luminoso, ideal para disfrutar de momentos en familia o con amigos. Las ventanas de aluminio climalit garantizan un excelente aislamiento, mientras que las puertas de roble y los suelos de tarima flotante aportan calidez y elegancia a cada rincón. Las paredes lisas ofrecen un lienzo en blanco para personalizar tu nuevo hogar. Ubicado en una excelente zona, estarás a pocos pasos de la estación de Renfe, parques para que disfruten los niños, tiendas, autobuses y un centro de salud, lo que te permitirá disfrutar de la comodidad de tener todo al alcance. Con 75 m² construidos y 70 m² útiles, este piso es una opción perfecta para cualquier familia. Además, cuenta con calefacción individual a gas natural y ascensor. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,3091.0,False,False,False,False,[],False,False,231800.0,€,flat,"Centro, Móstoles",Piso,,,,,,247000.0,15200.0,6.0
108848592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/d7/aa/1356895523.webp,15,,1270000.0,chalet,sale,500.0,,7,4,calle Monte Igueldo,Madrid,Boadilla del Monte,El Olivar de Mirabal,es,40.4228558,-3.9049073,False,https://www.idealista.com/inmueble/108848592/,"Espectacular chalet independiente de 500 m² situado sobre una magnífica parcela de 1.000 m² en la exclusiva urbanización Boadilla del Monte, que cuenta con amplias zonas comunes. La zona muy bien comunicada. Esta vivienda se encuentra en una prestigiosa urbanización, rodeada de naturaleza y con excelentes conexiones. El entorno ofrece tranquilidad, privacidad y un estilo de vida familiar de alto nivel. Distribución por plantas: A la planta se la entrada nos encontramos elegante recibidor, espacioso salón dividido en varios ambientes, incluyendo comedor con chimenea todo ello con salida al porche cubierto y al jardín. con inolvidable zona de barbacoa. Cocina amplia con zona de comedor diario, despensa, lavadero independiente y área de servicio con dormitorio, baño y salida al jardín y al preciosa cocina de verana. Dos amplios dormitorios, dormitorio adicional con baño privado. En la primera planta, 3 dormitorios y suite principal con vestidor, acogedora sala de estar los baños Planta semisótano, podemos encontrar dos espaciosos dormitorios suits Ubicación y entorno: Boadilla del Montees una urbanización consolidada perteneciente a los términos municipales de Boadilla del Monte, Pozuelo de Alarcón y Majadahonda. Está excelentemente comunicada mediante las carreteras M-40, M-500 y M-503. La zona dispone de transporte público, centros educativos de prestigio, servicios comerciales, y un completo club social y deportivo. Las viviendas de esta zona son mayoritariamente chalets independientes sobre grandes parcelas arboladas. Muchas han sido renovadas recientemente, atrayendo a familias jóvenes que buscan una forma de vida tranquila, cómoda y conectada con la naturaleza.",False,good,False,,2540.0,False,False,False,False,[],False,False,1270000.0,€,chalet,"El Olivar de Mirabal, Boadilla del Monte",Casa independiente en calle Monte Igueldo,,,True,True,independantHouse,1300000.0,30000.0,2.0
104749584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/16/0b/1230484727.webp,22,1,365000.0,flat,sale,86.0,True,2,2,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,40.3911365,-3.7247656,False,https://www.idealista.com/inmueble/104749584/,"IDEAL PARA CLIENTE FINAL COMO PARA INVERSOR QUE QUIERA OBTENER UNA ALTA RENTABILIDAD.    En la prestigiosa zona de San Isidro, en Madrid, se encuentra este encantador piso en venta que no puedes dejar pasar. Con una ubicación privilegiada en una zona en plena expansión como es Madrid Río y cerca del tren, metro y autobús, este inmueble es ideal para aquellos que buscan comodidad y accesibilidad en su día a día.  Con 86 metros construidos y 76 metros útiles, este piso en la primera planta de un edificio construido en 1990. Cuenta con dos amplias habitaciones que son perfectas para una pareja joven o una pequeña familia. Además, su distribución espaciosa y funcional te permite aprovechar al máximo cada rincón de la vivienda.  Al entrar en la propiedad, te sorprenderá la luminosidad y amplitud de sus estancias, así como los acabados de calidad que le dan un toque moderno y acogedor. El salón, con grandes ventanales que dejan entrar la luz natural, es el lugar perfecto para relajarse y disfrutar de buenos momentos en compañía.  La cocina, completamente equipada y con espacio más que suficiente para cocinar cómodamente, es el lugar ideal para dar rienda suelta a tu creatividad culinaria. Y el baño, con un diseño elegante y funcional, te invita a relajarte después de un largo día de trabajo.  Pero lo mejor de todo es la ubicación de este piso. En una zona tranquila y bien comunicada, podrás disfrutar de todos los servicios y comodidades que ofrece el barrio de San Isidro. Con tiendas, restaurantes, parques y colegios a poca distancia, tendrás todo lo que necesitas al alcance de la mano.  No pierdas la oportunidad de visitar este piso en Madrid. Llámanos hoy mismo para concertar una cita y descubrir por ti mismo todas las ventajas que ofrece esta propiedad. ¡No te arrepentirás!  LOOK & FIND, empresa líder del sector. Más de 30 años asesorando en la Compra, Venta y Alquiler de todo tipo de inmuebles.    Miembro fundador del MLS (Multiple Listing Service) con certificación de calidad ISO 9001:2015. Te esperamos en la calle Oruro Nº 4.  LOOK & FIND primera red inmobiliaria.",False,good,False,True,4244.0,False,False,False,False,[],False,False,365000.0,€,flat,"San Isidro, Madrid",Piso en calle del General Ricardos,San Isidro,AG02270,,,,,,
108817703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/23/5e/1356007619.webp,23,7,970000.0,flat,sale,77.0,False,2,2,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,40.4276704,-3.6738781,False,https://www.idealista.com/inmueble/108817703/,"The New Madrid te presenta un piso reformado de 90 m² en Conde de Peñalver, una de las calles más codiciadas del barrio de Salamanca. Esta vivienda, recién renovada con materiales de alta calidad, combina elegancia contemporánea y funcionalidad. Su distribución eficiente alberga dos dormitorios y dos baños completos, uno de ellos en suite en el dormitorio principal. Cada espacio ha sido diseñado para ofrecer confort, luminosidad y un ambiente acogedor. Situado en una finca con portero y ascensor, este piso es ideal tanto para vivir como para invertir en una de las zonas más sólidas y atractivas de Madrid. Precio: 970.000 € Contáctanos para más información o para organizar una visita. The New Madrid, Luxury Real Estate.",False,good,False,True,12597.0,False,False,False,False,[],False,False,970000.0,€,flat,"Goya, Madrid",Piso en calle del Conde de Peñalver,Goya,1220,,,,,,
96745299,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/bc/9e/1280698795.webp,10,,150000.0,chalet,sale,209.0,,3,3,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,40.3016514,-4.4443771,False,https://www.idealista.com/inmueble/96745299/,"Vivienda unifamiliar adosada de 174,32 m2 útiles, desarrollada en cuatro alturas, distribuida en planta sótano con un espacio diáfano en bruto planta baja con garaje con acceso a la vivienda, salón-comedor con salida a patio de 166 m2, cocina independiente amueblada y un baño planta primera con tres dormitorios (el principal con vestidor) y dos baños (uno de ellos en suite) planta segunda con dos estancias sin uso definido. Suelos de gres, agua caliente individual por termo eléctrico. Algunos de los inmuebles comercializados a través de ABANCA INMOBILIARIA tienen instaladas diversas medidas de seguridad, tales como alarmas, puertas de seguridad, etc? , que no forman parte de la oferta de venta y por lo tanto, no serán objeto de transmisión junto con el inmueble, procediéndose a su retirada, de forma previa a la formalización de la escritura de compraventa.",False,good,False,,718.0,True,False,False,False,[],False,False,150000.0,€,chalet,Cadalso de los Vidrios,Chalet adosado,,9307462,,,terracedHouse,,,
108918584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/fc/a5/1358909425.webp,1,,112500.0,flat,sale,75.0,,3,1,calle Vargas Machuca,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4738378,-3.3771983,False,https://www.idealista.com/inmueble/108918584/,"Piso de 76 m² ubicado en Alcalá de Henares, Madrid. Se trata de un piso de 76 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Este atractivo inmueble se sitúa en una zona céntrica de Alcalá de Henares, teniendo buenos accesos por la Avenida de Guadalajara y la Calle de la Libertad. La ubicación es ideal, ya que cuenta con diversas opciones de transporte público, incluyendo varias líneas de autobuses que conectan con el resto de la ciudad y la estación de tren de Alcalá de Henares, que ofrece servicios de cercanías hacia Madrid. En la zona podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentra cerca de puntos de interés como el Hospital Universitario Príncipe de Asturias y el Parque O´Donnell, que ofrece un espacio verde ideal para el esparcimiento. La cercanía al centro histórico de Alcalá de Henares, declarado Patrimonio de la Humanidad por la UNESCO, añade un valor cultural significativo, con lugares emblemáticos como la Universidad de Alcalá y la Casa de Cervantes. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,1500.0,False,False,False,False,[],False,False,112500.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Vargas Machuca,,C6-03475-0001,,,,,,
108668969,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/80/c6/1351652904.webp,17,bj,260000.0,flat,sale,50.0,False,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,40.4106378,-3.7139703,False,https://www.idealista.com/inmueble/108668969/,"¡Oportunidad única en el codiciado Barrio de Palacio! Inmobiliarias Encuentro presenta este encantador piso reformado, ubicado a escasos metros de la Real Basílica de San Francisco el Grande, en una de las zonas más emblemáticas y con mayor valor histórico de Madrid.  Situado en la planta baja de una finca en buen estado, esta vivienda interior ofrece la tranquilidad y el confort que buscas, junto con un bonito PATIO PRIVADO que suma encanto y funcionalidad. Con 50 m² muy bien distribuidos, el inmueble cuenta con un salón comedor amplio y luminoso, donde se integra una cocina americana con ventana, perfecta para disfrutar de un espacio abierto y práctico. La vivienda dispone de una habitación amplia y cómoda, también con ventana que proporciona luz natural y ventilación, y un cuarto de baño completo con plato de ducha, moderno y funcional. Gracias a su orientación interior y el acceso al patio, el piso garantiza silencio y luminosidad, una combinación difícil de encontrar en el centro de la ciudad. Su reforma combina diseño actual y comodidad, convirtiéndolo en un lugar ideal tanto para vivir como para invertir.  Vivir en el Barrio de Palacio es disfrutar del Madrid más auténtico: calles adoquinadas, edificios históricos, plazas tranquilas y una amplia oferta cultural y gastronómica. La ubicación es inmejorable, con la Puerta de Toledo y su estación de metro a pocos minutos (L5), y excelentes conexiones con otras líneas de transporte público que facilitan el acceso a cualquier punto de la ciudad. No dejes pasar la oportunidad de vivir en uno de los barrios más bonitos y con más historia de Madrid. ¡Llámanos y ven a conocer tu próximo hogar! ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del sistema: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar!",False,good,False,False,5200.0,False,False,False,False,[],False,False,260000.0,€,flat,"Palacio, Madrid",Piso,Palacio,IE02-PALAC9,,,,,,
108213924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/f4/67/1351590926.webp,43,,1050000.0,chalet,sale,324.0,,4,5,Zona Carretera del Plantío,Madrid,Majadahonda,Zona Carretera del Plantío,es,40.4790173,-3.8537368,False,https://www.idealista.com/inmueble/108213924/,"INMOBILIARIAS ENCUENTRO vende en exclusiva este Maravilloso Chalet en la carretera del Plantío de Majadahonda. Se trata de un chalet pareado de 324 m2 en 4 plantas, con 4 dormitorios (anteriormente seis), 4 cuartos de baño completos uno de ellos en suite y un aseo. La propiedad cuenta además con una cocina independiente, 2 salones, terraza solárium, garaje para 2 vehículos, zona de servicio y jardín privado con acceso directo a la piscina y zonas comunes. Entre sus inmejorables calidades destacan el suelo de tarima grupo AC5, carpintería interior lacada en blanco, suelos de gres en cocina y baños, sanitarios de alta gama; aire acondicionado con bomba de frío/calor por Split, paredes lisas, ventanas de climalit y puerta blindada, alarma perimetral con videovigilancia. Calefacción por gas natural, placas solares, piscina comunitaria; y jardines en una urbanización privada y cerrada.  CERTIFICACIÓN ENERGÉTICA: Calificación de Consumo C / Emisiones C. Con todo esto, destaca su privilegiada ubicación, en urbanización tranquila en la carretera del plantío de Majadahonda con la mejor oferta de ocio y servicios de la zona (colegios, hospitales, supermercados, zonas comerciales, restaurantes... ). En Inmobiliarias Encuentro le brindamos todo el asesoramiento requerido en el proceso de compraventa tales como financiación, gastos de compraventa, notaría etc y ponemos a su alcance nuestros distintos sistemas adaptados a sus necesidades.  Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,,3241.0,False,False,False,False,[],False,False,1050000.0,€,chalet,"Zona Carretera del Plantío, Majadahonda",Chalet adosado,,IE12-VYKM,True,True,terracedHouse,,,
107662890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/98/89/1335456055.webp,16,2,1550000.0,flat,sale,248.0,False,6,6,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4364873,-3.6897155,False,https://www.idealista.com/inmueble/107662890/,"¡Oportunidad única para inversores! Presentamos un fantástico piso con un potencial increíble en una ubicación inmejorable. Este espacioso inmueble de 246 m² construidos y 205 m² útiles, actualmente configurado como una oficina diáfana, ofrece la posibilidad de segregarse en tres apartamentos independientes, según lo permiten los estatutos de la comunidad. Con seis dormitorios y seis baños, este piso es ideal para quienes buscan una alta rentabilidad por alquiler, gracias a su cercanía al prestigioso Instituto de Empresa. Construido en 1985 y situado en la segunda planta de un edificio con ascensor, el piso cuenta con acceso adaptado para personas con movilidad reducida y está orientado en todas las direcciones: norte, sur, este y oeste. Aunque requiere reforma, dispone de aire acondicionado, armarios empotrados y una plaza de garaje incluida en el precio. Además, su calificación energética A asegura un consumo eficiente y bajas emisiones de CO2. No pierdas la oportunidad de transformar este espacio en una inversión rentable y atractiva.",False,renew,False,True,6250.0,True,False,False,False,[],False,False,1550000.0,€,flat,"Castellana, Madrid",Piso,Castellana,,True,True,,,,
108538235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/e6/40/1347863197.webp,22,3,699000.0,flat,sale,94.0,True,2,2,avenida de Europa,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,40.4342888,-3.8040843,False,https://www.idealista.com/inmueble/108538235/,"¡Vive en la mejor zona de Pozuelo! Impecable piso reformado en urbanización privada con seguridad 24h. Se vende precioso piso de 2 dormitorios y 2 baños (uno en suite), totalmente reformado con excelentes calidades, en plena Avenida de Europa, una de las zonas más demandadas de Pozuelo de Alarcón. Ubicado en una urbanización privada muy tranquila, con seguridad 24 horas, piscina, zonas verdes y todos los servicios al alcance: colegios, restaurantes, supermercados y el centro comercial a solo unos pasos. La vivienda cuenta con una distribución muy cómoda y funcional. Salón luminoso con acceso a una acogedora terraza, perfecta para relajarse al aire libre. Cocina moderna y equipada, que se abre al salón por una puerta de cristal proporcionando amplitud y luminosidad. Dos amplios dormitorios con armarios empotrados totalmente vestidos.  Todo listo para entrar a vivir. Una oportunidad única de vivir en una de las mejores zonas residenciales de Madrid, con excelente comunicación y un entorno privilegiado.",False,good,False,True,7436.0,False,False,False,False,[],False,False,699000.0,€,flat,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en avenida de Europa,Zona Avenida Europa,,,,,,,
