propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108407118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/d7/41/1343893152.webp,99,,589000.0,chalet,sale,300.0,,4,2,calle Azorín,Madrid,Cobeña,,es,,40.5723239,-3.5126294,False,https://www.idealista.com/inmueble/108407118/,"Tu nuevo hogar en Nuevo Cobeña: espacio, luz y eficiencia en una urbanización de ensueño Imagina despertar cada mañana en un entorno tranquilo, rodeado de zonas verdes, con todas las comodidades a tu alcance y a tan solo 25 minutos de Madrid. Ahora deja de imaginar: este chalet pareado en la urbanización Nuevo Cobeña puede ser tu próximo hogar. Con una distribución cómoda y pensada para la vida en familia, la vivienda cuenta con 4 amplios dormitorios, 2 baños completos (uno en suite, con bañera y plato de ducha) y un aseo de cortesía en la planta baja, ideal para invitados. Espacios amplios, funcionales y llenos de luz natural. El salón-comedor, cálido y acogedor, se abre a un porche de suelo cerámico, completamente reformado hace apenas 3 años. Un rincón perfecto para relajarte, leer, o compartir cenas al aire libre. Además, una espectacular buhardilla te ofrece un extra de espacio para convertir en sala de juegos, zona de teletrabajo, gimnasio o lo que tú necesites. ¿Tienes varios coches o te encanta tener espacio extra? Este chalet te ofrece un garaje con capacidad para hasta 4 vehículos. Y si eres de los que piensan en el futuro, aquí tienes lo que buscas: 12 paneles solares de 5,5 kW instalados en 2022 y punto de carga para coche eléctrico instalado en 2023. Ahorro energético, sostenibilidad y comodidad real. El aire acondicionado en el salón y el dormitorio principal garantiza el confort durante todo el año. Solo tendrás que preocuparte de disfrutar. Además, vivir en Nuevo Cobeña es sinónimo de calidad de vida: piscina comunitaria, pistas de pádel, jardines cuidados y un entorno seguro para toda la familia. Cobeña: tranquilidad, servicios y excelente conexión Cobeña es una localidad en plena expansión que combina la paz de un entorno residencial con la cercanía a Madrid y al aeropuerto. Cuenta con colegios, supermercados, farmacias, instalaciones deportivas y zonas infantiles, todo a pocos minutos de casa. Bien conectada por carretera y con un ambiente familiar que te hará sentir en casa desde el primer día. Ven a verlo. Este chalet no es solo una casa: es la vida que estabas buscando.",True,good,False,,1963.0,True,False,True,False,[],False,False,589000.0,€,chalet,Cobeña,Chalet pareado en calle Azorín,Destacado,True,True,semidetachedHouse,,,,
108531777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/b5/a6/1347671627.webp,21,-1,254900.0,flat,sale,39.0,False,2,1,calle de Viriato,Madrid,Madrid,Chamberí,es,Trafalgar,40.4365065,-3.702612,False,https://www.idealista.com/inmueble/108531777/,"¡NO DEJES ESCAPAR ESTA GRAN INVERSION EN CHAMBERI! Redpiso Chamberí pone a la venta esta vivienda reformada en planta sótano interior, con acceso directo por ascensor. Una oportunidad excelente para invertir y obtener rentabilidad desde el primer momento. Ubicación inmejorable: situada en la calle Viriato, junto a Bravo Murillo y Santa Engracia, y a escasos metros de la calle Fuencarral. Zona con todos los servicios a mano: comercios, supermercados, restaurantes y toda la oferta cultural y de ocio del distrito de Chamberí. Comunicaciones excelentes: muy bien conectada mediante transporte público, con las estaciones de metro Canal (L2 y L7) y Quevedo (L2) a pocos minutos. Distribución (39 m² construidos): •Salón-comedor •Dos dormitorios •Cocina independiente •Baño completo con plato de ducha Detalles de la vivienda: •Reforma reciente •Suelos de tarima •Ventanas de climalit •Calefacción eléctrica y agua caliente individual •Edificio con ascensor que llega hasta la planta -1 Visita 360º disponible en nuestra página web. Solicite más información o una visita sin compromiso. Nuestro departamento financiero Dcredit le asesorará en todo el proceso. Mejor verlo en persona.",False,good,False,True,6536.0,True,False,False,False,[],False,False,254900.0,€,flat,"Trafalgar, Madrid",Piso en calle de Viriato,Destacado,,,,RP752025139088,259900.0,5000.0,2.0
107835393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/87/f0/1325770578.webp,18,5,1709000.0,flat,sale,132.0,True,3,3,calle Naciones,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4265022,-3.6715126,False,https://www.idealista.com/inmueble/107835393/,"Ubicada en el prestigioso barrio de Salamanca - Goya, esta propiedad en obra ofrece un diseño moderno y funcional con una excelente distribución de espacios. Con 164 metros catastrales y 132 metros construidos, destaca por su amplitud y luminosidad. La vivienda cuenta con tres habitaciones, tres baños, balcón y un amplio salón con cocina equipada, proporcionando un entorno cómodo y sofisticado. Además, dispone de calefacción comunitaria y aire acondicionado, asegurando confort en cualquier época del año. La inclusión de un cuarto de lavado añade practicidad al hogar, mientras que su ubicación privilegiada en una de las zonas más demandadas de Madrid la convierte en una excelente oportunidad de inversión. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad.  Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h.  Atendemos también vía WhatsApp.",False,good,False,True,12947.0,True,False,False,False,[],False,False,1709000.0,€,flat,"Goya, Madrid",Piso en calle Naciones,Destacado,,,,9415 -  PATRICIA,,,
108837281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/7a/1f/1356584001.webp,17,1,170000.0,flat,sale,74.0,True,1,1,calle León,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6440966,-3.9921477,False,https://www.idealista.com/inmueble/108837281/,"Piso reformado de 56m² útiles, ubicado en un edificio con zonas comunes de alta calidad. El piso cuenta con 1 dormitorio amplio y luminoso, y un baño completamente equipado. Además, dispone de garaje y trastero para almacenar tus pertenencias. Las zonas comunes del edificio son un verdadero lujo, con piscina y zonas verdes perfectamente cuidadas para disfrutar del aire libre y relajarte. El piso ha sido reformado recientemente, lo que garantiza una excelente calidad y comodidad. No te pierdas la oportunidad de vivir en este piso acogedor y funcional, perfecto para aquellos que buscan una vida tranquila y relajada en un entorno privilegiado. ¡Contacta con nosotros para más información y para programar una visita! ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programas una visita, contáctanos o visita nuestra página web. Nuestro equipo estará encantado de ayudarte y mostrarte todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO SIN COMPROMISO!",False,good,False,True,2297.0,False,False,False,False,[],False,False,170000.0,€,flat,"Villalba Pueblo, Collado Villalba",Piso en calle León,Destacado,True,True,,,,,
108674392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/96/64/1351788756.webp,18,3,1495000.0,flat,sale,145.0,True,3,2,calle de Zurbano,Madrid,Madrid,Chamberí,es,Almagro,40.436106,-3.6928362,False,https://www.idealista.com/inmueble/108674392/,"LuxHOME VENDE PISO EN ALMAGRO El inmueble goza de una excelente luminosidad, con grandes ventanales. Se incluye un trastero y un área de tendedero. Nada de ruidos, zona francamente tranquila y en el corazón de Almagro rodeado de todo tipo de servicios, comercios…  Muy bien comunicado  Portero físico Disponibilidad inmediata.",False,renew,False,True,10310.0,False,False,False,False,[],False,False,1495000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,Destacado,,,,,1549000.0,54000.0,3.0
107869206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/40/42/1357742929.webp,32,1,465000.0,flat,sale,44.0,True,3,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4243519,-3.6994689,False,https://www.idealista.com/inmueble/107869206/,"INVERSIÓN SEGURA EN EL CORAZÓN DE MADRID. PISO A ESTRENAR EN FUENCARRAL CON RENTABILIDAD DEMOSTRABLE DEL 3,9%. ¿Buscas una propiedad con alta demanda, excelente rentabilidad y gran potencial de revalorización? Esta es tu oportunidad. Ubicado en plena calle Fuencarral, una de las zonas más solicitadas y con mayor crecimiento de valor por metro cuadrado en Madrid, este piso a estrenar combina una localización privilegiada con un diseño moderno y atractivo para inquilinos premium.  ACTUALMENTE ALQUILADO, lo que garantiza una rentabilidad inmediata y comprobable desde el primer día. ¿Por qué es una oportunidad única para invertir? . ✔ Rentabilidad del 3,9%, ya demostrada. ✔ Piso ya alquilado, ideal para inversores que buscan retorno inmediato. ✔ Ubicación estratégica: Calle Fuencarral. • Una de las calles más transitadas, trendy y con alta proyección inmobiliaria. • A pasos de Gran Vía, Chueca y Malasaña. • Zona con constante demanda de alquiler y alta valorización. ✔ A estrenar y totalmente equipado Diseñado con materiales de alta gama, con capacidad para 2-3 personas y espacios funcionales tipo loft que maximizan el retorno por metro cuadrado. ✔ Gestión sin complicaciones Ideal para inversores que buscan rentabilidad sin preocupaciones: servicios incluidos, mantenimiento mínimo y alta demanda en el mercado de alquiler. ✔ Potencial de valorización a medio y largo plazo. Fuencarral es sinónimo de moda, cultura y estilo de vida madrileño. Invertir ahora es adelantarse al aumento de precios que esta zona sigue registrando año tras año. Gastos de comunidad: 30 € al mes. IBI: 300 € al año. Invierte en una propiedad con alma, rendimiento y visión de futuro. Contacta ahora y asegura tu inversión en una de las joyas del centro de Madrid.",False,good,False,True,10568.0,True,False,False,False,[],False,False,465000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Destacado,,,,PRO1550,,,
108529527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/42/27/1347880026.webp,19,2,350000.0,flat,sale,49.0,False,1,1,calle de la Santísima Trinidad,Madrid,Madrid,Chamberí,es,Trafalgar,40.43626,-3.6994769,False,https://www.idealista.com/inmueble/108529527/,"¡NO TE LO PIERDAS, ES TU OPORTUNIDAD! Redpiso Chamberí presenta en exclusiva esta estupenda vivienda en la calle Santísima Trinidad zona trafalgar una de las mejores del distrito de Chamberí, ubicada en una segunda planta interior de una finca con ascensor y servicio de conserjería. La vivienda cuenta con 49 m² construidos distribuidos de forma funcional en: •Luminoso salón-comedor •Cocina independiente •Dormitorio con buen tamaño •Baño completo •Suelos de parquet y ventanas de climalit orientadas a patio interior, lo que garantiza una ventilación natural y agradable. Dispone de calefacción central con contadores individuales y agua caliente individual, lo que facilita el control del consumo. Ideal tanto para vivir como para invertir, ya que ofrece grandes posibilidades de mejora y una alta rentabilidad. La finca incluye la posibilidad de plaza de garaje en concesión municipal (Ayuntamiento). Excelente ubicación y comunicaciones: Muy bien conectado mediante transporte público, con varias estaciones de metro en las cercanías: Quevedo (L2), Iglesia (L1), Canal (L2 y L7) y Alonso Cano (L7). No pierda la oportunidad de visitarlo. Para más información o concertar una visita: –  Visite también nuestra web:.",False,good,False,True,7143.0,True,False,False,False,[],False,False,350000.0,€,flat,"Trafalgar, Madrid",Piso en calle de la Santísima Trinidad,Destacado,,,,RP752025139082,359900.0,9900.0,3.0
108163149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/fd/1d/1335741846.webp,26,,660000.0,chalet,sale,340.0,,5,3,calle Nuestra Señora del Pilar,Madrid,Torrelodones,Colonia,es,,40.5753371,-3.9461045,False,https://www.idealista.com/inmueble/108163149/,"¡Descubre tu nuevo hogar en Torrelodones Colonia! Esta exclusiva parcela de 1.330 m² alberga un encantador castillete de 1937, que ofrece la oportunidad perfecta para rehabilitar y crear un espacio único. La vivienda independiente cuenta con 340 m² distribuidos en tres plantas, donde encontrarás cinco amplios dormitorios y cinco baños, ideales para disfrutar en familia. Imagina la posibilidad de ampliar la construcción y darle rienda suelta a tu creatividad.  Además, el amplio terreno permite la construcción de una piscina y un garaje exterior, todo en un entorno que garantiza gran privacidad.  La ubicación es inmejorable, con fácil acceso a la A6 y cercanía a una variada oferta educativa, centros comerciales y hospitales.  Disfruta de la tranquilidad del campo y el monte, mientras vives en una casa con tanto encanto. ¡No dejes pasar esta oportunidad única!",False,good,False,,1941.0,True,False,False,False,[],False,False,660000.0,€,chalet,"Colonia, Torrelodones",Casa independiente en calle Nuestra Señora del Pilar,Destacado,,,independantHouse,35000v,,,
107731090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/8a/2b/1343641526.webp,30,3,215000.0,flat,sale,111.0,True,3,2,calle del Berro,Madrid,Fuenlabrada,Centro,es,,40.2837896,-3.7911196,False,https://www.idealista.com/inmueble/107731090/,"R-2033 ESPECTACULAR VIVIENDA EN EL CENTRO DE FUENLABRADA, 3 dormitorios, 2 baños y trastero. (ANÍMESE Y VENGA A VERLO, SE ADMITEN OFERTAS)  Este inmueble situado en la 3ªplanta con ascensor de un edificio construido en 2007, cuenta con 111m2 construidos dispone de gran salón de paso muy luminoso, cocina amplia amueblada, 3 dormitorios con armarios empotrados vestidos, 2 baños completos con plato de ducha y uno de ellos dentro del dormitorio principal, pequeña terraza tendedero abierto, por supuesto y no olvidemos de trastero como anejo. En cuanto a las calidades del inmueble; Aire acondicionado en todas las estancias del inmueble, armarios con gran capacidad, suelos de plaqueta, agua caliente por termo, puerta de roble, exterior blindada, pintura en liso, ventanas de aluminio, comunidad de 83€/mes. Situado en la zona centro de Fuenlabrada, a escasos metros de paradas de autobus, 5 min. de renfe, comercios, entidades bancarias, colegios, etc. No espere más y llámenos, si necesitas financiación nosotros te ayudamos.  Demos Juntos El Primer Paso Hacia La Casa De Sus Sueños.",True,good,False,True,1937.0,True,False,False,False,[],False,False,215000.0,€,flat,"Centro, Fuenlabrada",Piso en calle del Berro,Destacado,,,,2033,238000.0,23000.0,10.0
108104743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/0a/bf/1334390629.webp,26,1,560000.0,flat,sale,97.0,True,3,2,calle de la Batalla del Salado,Madrid,Madrid,Arganzuela,es,Delicias,40.3984815,-3.6945779,False,https://www.idealista.com/inmueble/108104743/,"Fincas Madrid pone a la venta este magnifico piso exterior totalmente reformado a estrenar con excelentes calidades, ubicado en el exclusivo barrio de Delicias distrito de Arganzuela Madrid, este inmueble ofrece una experiencia de vida única en una de las zonas más deseables de la ciudad.  Cuenta con 3 dormitorios, 2 baños completos uno de ellos en suite, cocina abierta y un amplio salón comedor muy luminoso con dos ventanas al exterior.  Construido en 1954, este piso con ascensor ofrece una combinación perfecta de historia y modernidad, con todas las comodidades que uno podría desear. Además, el barrio cuenta con una amplia oferta gastronómica y cultural, con teatros, museos y centros de arte. El barrio de Delicias es conocido por su ambiente tranquilo y residencial, con amplias zonas verdes y parques cercanos, como el Parque de la Arganzuela. Además, cuenta con una gran variedad de servicios y comercios, como supermercados, restaurantes y tiendas de todo tipo. En cuanto al transporte público, las estaciones de metro más cercanas son ""Palos de la Frontera"" y ""Delicias "", que te permitirán desplazarte fácilmente por toda la ciudad. Además, las líneas de cercanías más próximas son ""Embajadores"" y ""Delicias"", que conectan con otras ciudades cercanas. Por último, varias líneas de autobuses que te llevarán a diferentes puntos de la ciudad.  Excelente comunicación con la M-30, facilitando el acceso a cualquier punto de la ciudad. ¡No dejes escapar esta oportunidad. Contáctanos para más información!",False,good,False,True,5773.0,True,False,False,False,[],False,False,560000.0,€,flat,"Delicias, Madrid",Piso en calle de la Batalla del Salado,Destacado,,,,90938,,,
108761190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/ef/79/1358544223.webp,14,1,1170000.0,flat,sale,101.0,True,2,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4206363,-3.6725613,False,https://www.idealista.com/inmueble/108761190/,"Vivienda con encanto en la mejor zona de Retiro - Ibiza. A escasos metros del Parque del Retiro. 1ª Planta con altura de 2ª. Exterior. Muy Luminosa. Amplia zona de recibo. Dormitorio Principal en Suite con Vestidor. Reforma a estrenar con materiales de primeras marcas. Buena Finca y Buen Portal. Posibilidad de Plaza de Garaje. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-3241. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,11584.0,True,False,False,False,[],False,False,1170000.0,€,flat,"Ibiza, Madrid",Piso,Destacado,,,,3241,1190000.0,20000.0,2.0
107986905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/13/13/1353495814.webp,38,4,540000.0,flat,sale,153.0,True,4,2,calle de las Gardenias,Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2937749,-3.8257284,False,https://www.idealista.com/inmueble/107986905/,"Magnífico piso de 4 habitaciones y 2 baños, en Fuenlabrada.    153 m2 construidos. 99 m2 útiles. Orientación Sur.    Salón independiente, con techo deslizante motorizado para los toldos.    Terraza de 90 m2 con pérgola.    Cocina en península.    Calefacción con gas natural y aire acondicionado.    Armarios empotrados, suelo de tarima, ventanas climalit oscilobatientes con rotura de puente térmico y puertas de madera.    Placas solares para el agua caliente.    Dispone de 2 plazas de garaje y trastero.    2 piscinas, pista de pádel y parque infantil.    Portero físico en horario comercial.    Ascensor.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,3529.0,True,False,False,False,[],False,False,540000.0,€,flat,"Universidad - Hospital, Fuenlabrada",Piso en calle de las Gardenias,Destacado,True,True,,36149,,,
108555665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/97/7b/1348348395.webp,75,2,159000.0,flat,sale,102.0,True,4,2,avenida del Galeón,Madrid,San Martín de Valdeiglesias,,es,,40.390736,-4.3732256,False,https://www.idealista.com/inmueble/108555665/,"¡Descubre tu nuevo hogar en la urbanización Costa de Madrid, en San Martín de Valdeiglesias! Este impresionante apartamento de 102 metros cuadrados ha sido reformado con esmero y cuenta con todo lo que necesitas para disfrutar de la vida al máximo. Con cuatro amplios dormitorios, incluyendo una habitación en suite, y dos baños completamente renovados, este espacio es perfecto para familias o quienes buscan comodidad y estilo. Imagina relajarte en el amplio salón con chimenea, ideal para los inviernos, o disfrutar de las vistas espectaculares al pantano desde las dos terrazas. La cocina es funcional y luminosa, y los armarios empotrados ofrecen un espacio extra para organizar tus pertenencias. Además, el aire acondicionado garantiza frescura en los calurosos días de verano. Este apartamento también cuenta con un trastero, esencial para almacenar lo que no usas a diario. La conexión de fibra óptica en la zona es perfecta para quienes trabajan desde casa. Y lo mejor de todo, ¡estás a menos de una hora de Madrid! Rodeado de un entorno natural impresionante, podrás disfrutar de calas magníficas y actividades acuáticas en el pantano con una playa con el distintivo de bandera azul. No dejes pasar esta oportunidad única de vivir en un lugar donde la naturaleza y la comodidad se encuentran. ¡Ven a verlo y enamórate!",False,good,False,False,1559.0,True,False,False,False,[],False,False,159000.0,€,flat,San Martín de Valdeiglesias,Piso en avenida del Galeón,Destacado,,,,061,,,
107379752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/11/8e/1311197099.webp,77,,439600.0,chalet,sale,195.0,,4,3,calle de Valdegatos,Madrid,Camarma de Esteruelas,,es,,40.546694,-3.370905,False,https://www.idealista.com/inmueble/107379752/,"Espectacular chalet pareado en venta en Camarma de Esteruelas. Vivienda de 195m2 en 3 plantas, con 4 dormitorios, 2 baños completos, amplio jardín, y aparcamiento privado techado. Esta vivienda cuenta con la siguiente distribución: Desde la entrada accedemos a la zona de aparcamiento cubierto en superficie, al que se ingresa mediante puerta automática; así mismo, por un corto tramo de escaleras, podemos entrar a la planta baja de la casa a través del hall recibidor, que dispone de armario empotrado, y nos conecta, mediante puerta corredera de cristal, con la espectacular cocina de diseño, con 15 m2 y marca SCHMIDT, que se entrega completamente equipada con una enorme isla de silestone, vitrocerámica, campana, horno, microondas, lavavajillas y frigorífico; tiene acceso a su vez a un amplísimo tendedero con cerramiento acristalado móvil, orientación sur, con toma de agua y desagüe para lavadora, donde además se encuentra la caldera. El hall y la cocina también conecta con el gran salón comedor de 30m2, dividido en zonas diferenciadas, que aporta chimenea y aire acondicionado con bomba de calor. Desde el salón podemos salir al exterior mediante un fantástico porche cubierto con vistas al resto del jardín, que además de contar con algunos árboles frutales y arbustos ornamentales, tiene instalado un mini-green de golf para pasar tiempo disfrutando al aire libre. El Jardín de 100m2 rodea la casa, comunicando la parte trasera con la delantera, donde se encuentra la zona de aparcamiento y porche de entrada con 26m2. En planta primera se encuentran un baño completo, con lavabo con mueble, espejo, y bañera con mampara; 4 dormitorios dobles en los que cabe cama de matrimonio, súper luminosos, todos con armario empotrado, forrado y vestido. Destacar que el dormitorio principal es tipo suite, con vestidor, y baño completo con bañera con mampara, lavabo de doble seno con mueble, y ventana. Desde la planta primera subimos a la buhardilla, un espacio diáfano dividido en dos, con un tamaño total de 36m2, con armarios bajo cubierta, y salida a terraza/mirador de casi 9m2 con vistas a la naturaleza. La vivienda aporta las siguientes calidades: calefacción por gas natural, suelos en gres, tarima y mármol, ventanas de aluminio blanco con climalit, puerta automática, videoportero, instalación de alarma, pintura en gota. La ubicación es perfecta, en entorno natural y tranquilo, cerca de todos los servicios, y especialmente del estadio de fútbol y atletismo municipal, piscina municipal, colegio público Federico Gª Lorca, instituto de secundaria y bachillerato, a 5 minutos del centro del pueblo, donde encontramos otros servicios esenciales como centro médico, farmacias, autoservicios, supermercados, biblioteca, escuela infantil, parques infantiles, paradas de autobús, etc... Venga a visitarla o llámenos para mas información. NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA.",False,good,False,,2254.0,True,False,False,False,[],False,False,439600.0,€,chalet,Camarma de Esteruelas,Chalet pareado en calle de Valdegatos,Destacado,True,True,semidetachedHouse,0900,,,
108622819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/78/0f/1350234224.webp,36,bj,175000.0,flat,sale,108.0,True,2,1,"calle de la Carrera del Encierro, 30",Madrid,Villamantilla,,es,,40.3380824,-4.1337811,True,https://www.idealista.com/inmueble/108622819/,"REF. 2131/184. ¡OPORTUNIDAD INVERSORES SI BUSCAS RENTABILIZAR tu DINERO¡ ALFA KEYWEST-Madrid Oeste vende PISO BAJO 100% ACCESIBLE (ACTUALMENTE ALQUILADO) seminuevo (Año 2008), SIN HONORARIOS AL COMPRADOR, con garaje y piscina comunitaria, de 108 m2 construidos (66 m2 utiles), 2 dormitorios y 1 baño completo, todo en planta, en el centro de Villamantilla. Es un PISO BAJO sin escaleras. con buenas calidades constructivas y en buen estado de conservación. Pintura en gota, suelos de tarima y gres, ventanas de doble cristal en color blanco, calefacción y ACS eléctrica por acumuladores-termo, y bomba de frio-calor en salón, carpintería de madera de roble liso en puertas y armarios, gran capacidad de armario, muy luminoso, gran orientación suroeste con vistas al campo.  Comunidad 63 €/mes, IBI 211€/año y BASURA 44€/año €. Los INQUILINOS pagan una RENTA mensual de 650€ revisable IPC, con 4 años restantes de contrato. Una buena oportunidad para tener un PIISO en RENTABILIDAD para tu futuro. Somos especialistas en GESTION de PATRIMONIOS. Nos ocupamos de todo. Gestionamos tu ALQUILER 100% SEGURO.   El PISO está ubicado en una comunidad tranquila, cerca de parques, servicios, colegios y comunicaciones, a solo 45 km de Madrid, cerca de la A-5, la Autovia M-501, M-600.  Consulta nuestra FINANCIACION hasta 100%. Llámanos te informamos sin compromiso, y si quieres visitamos el inmueble.",True,good,False,False,1620.0,True,False,False,False,[],False,False,175000.0,€,flat,Villamantilla,"Piso en calle de la Carrera del Encierro, 30",Destacado,True,True,,2131/184,,,
108304001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/7d/61/1340104868.webp,52,9,680000.0,flat,sale,152.0,True,4,2,calle de Alfredo Marqueríe,Madrid,Madrid,Fuencarral,es,La Paz,40.4876878,-3.6976693,False,https://www.idealista.com/inmueble/108304001/,"ESTUDIO HOME MADRID OFRECE piso en planta novena de 152m2 construidos, según catastro, dentro de la urbanización privada Euronorte, situada en la zona de la Paz, una de las mejores zonas residenciales de Madrid; con orientación noreste, para reformar. Según su distribución actual, consta de amplio hall de entrada, espacioso salón-comedor con salida a terraza cerrada, cocina independiente con tendedero cubierto, cuatro dormitorios y dos cuartos de baño, el principal en suite.  En cuanto a sus calidades, dispone de puerta de entrada blindada, suelos de parqué, excepto en cocina y baños, pintura en gotelé, cerramientos exteriores de aluminio, puertas en madera sapelli; armarios empotrados en hall, pasillo, en tres dormitorios y en cocina para almacenaje. Agua caliente y calefacción centrales, con contadores individuales. La finca cuenta con conserje, dos ascensores y un montacargas. Acceso para personas con movilidad reducida.  La urbanización Euronorte es una de las más valoradas de la zona. Dispone de dos piscinas, pista de futbol sala, baloncesto, sala de reuniones, amplios jardines y parques infantiles.  Muy bien situado, cerca del Centro Comercial La Vaguada, y rodeado de todos los servicios necesarios: bancos, farmacias, supermercados, guarderías, escuela de música.  Con diferentes colegios alrededor, como Colegio Valdeluz, Colegio Virgen de Mirasierra, CEIP Lorenzo Luzuriaga, I.S. Damaso Alonso, etc. Se encuentra a escasos 5 minutos en coche de los Hospitales La Paz y frente al Ramón y Cajal. Diferentes colegios internacionales próximos al inmueble, como pueden ser The English Montessori School, King’s College School, Colegio Alemán Madrid, Liceo Francés de Madrid, Richmond Park School; al igual que diferentes campus universitarios (Universidad Complutense, Universidad Autónoma de Madrid), a escasos 15 minutos. Zona muy bien comunicada por transporte público, con el centro de la ciudad; autobuses de la EMT (líneas 8), estación de Metro Cardenal Herrera Oria (L9) y estación de Cercanías RENFE Ramón y Cajal. Con fácil acceso en coche a diferentes carreteras, M30, M40, A1 y M607.  Además, se encuentra a escasos 15 minutos en coche del Recinto Ferial de Madrid, del Parque Empresarial Juan Carlos I y del Aeropuerto de Madrid-Barajas Adolfo Suárez; a 10 minutos de la Estación de Tren de Chamartín y a 25 minutos en coche de la Estación de Tren de Atocha. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa.  Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,renew,False,True,4474.0,False,False,False,False,[],False,False,680000.0,€,flat,"La Paz, Madrid",Piso en calle de Alfredo Marqueríe,Destacado,,,,AFFQM,,,
