propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108224983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/af/1c/1337645864.webp,5,4,3810000.0,flat,sale,239.0,True,3,4,calle de Montalbán,Madrid,Madrid,Retiro,es,Jerónimos,40.4184407,-3.6884978,False,https://www.idealista.com/inmueble/108224983/,"Magnífica vivienda totalmente reformada, a estrenar, de corte clásico en pleno Barrio de los Jerónimos, pegado al Parque del Retiro y pocos metros de la Puerta de Alcalá y del Barrio de Salamanca, en un edificio que data de 1914 con grandes balconadas y preciosos miradores.  La vivienda de 239m2, disfruta de una gran luminosidad por estar orientada al este y gracias a sus amplios balcones de suelo a techo. La distribución es la siguiente: hall de entrada con luz natural mediante un ventanal que se orienta a un patio. A través del hall, se accede al amplio salón comedor en dos ambientes orientado a la calle por dos balcones y un gran mirador. Esta estancia cuenta con un carácter de la época gracias a su preciosa chimenea antigua y a sus dos columnas de la época. A continuación, y antes de acceder al distribuidor, se ubica un aseo de cortesía. Pegado a la zona de recibir, encontramos la cocina, tipo isla, que se entrega totalmente amueblada y equipada con un área de lavado con gran capacidad de almacenaje donde se ha instalado una lavadora-secadora. Finalmente y en una zona totalmente independizada encontramos los tres dormitorios en suite. Además de suministros individuales, aire acondicionado por conductos, ascensor, montacargas y servicio de portería.",False,good,False,True,15941.0,False,False,False,False,[],False,False,3810000.0,€,,,,flat,,"Jerónimos, Madrid",Piso en calle de Montalbán,79657,,
108914029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/77/fc/1358780605.webp,16,bj,179500.0,flat,sale,50.0,True,1,1,Noreste,Madrid,Torrejón de Ardoz,Noreste,es,,40.4598059,-3.4727934,False,https://www.idealista.com/inmueble/108914029/,"¡Descubre tu nuevo hogar en este espectacular apartamento de un dormitorio a estrenar! Este inmueble es perfecto para quienes buscan comodidad y estilo. La cocina americana, completamente amueblada, se integra a la perfección con el luminoso salón, creando un espacio ideal para disfrutar de momentos inolvidables. Además, el baño cuenta con un moderno plato de ducha que añade un toque de elegancia, cuenta con un cuartito de la lavadora, donde se encuentra el termo también el termo. Las puertas lacadas en blanco y los suelos de tarima aportan calidez y modernidad a cada rincón. Este apartamento está equipado con ventanas abatibles oscilobatientes y persianas eléctricas, garantizando un ambiente tranquilo y confortable. Con aire acondicionado y bomba de calor, podrás disfrutar de la temperatura perfecta durante todo el año. Ubicado en una zona tranquila y rodeado de todos los servicios necesarios, este piso es una oportunidad única. ¡No dejes pasar la ocasión de visitarlo y enamorarte de tu futuro hogar!",False,good,False,False,3590.0,False,False,False,False,[],False,False,179500.0,€,,,,flat,,"Noreste, Torrejón de Ardoz",Piso,t6458,,
108745761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b9/fa/1353883983.webp,31,,189000.0,chalet,sale,68.0,,2,1,Nuevo Aranjuez-Ciudad de las Artes,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0261938,-3.5930084,False,https://www.idealista.com/inmueble/108745761/,"¡RIMAN HOUSE GESTIONES INMOBILIARIAS TE PRESENTA UNA OPORTUNIDAD QUE NO PUEDES DEJAR ESCAPAR! Ideal para inversores o para quienes buscan un proyecto con gran proyección. Se trata de una vivienda para reformar con un potencial impresionante. La verdadera oportunidad no está solo en la casa actual, sino en el terreno, la zona y todo lo que esta propiedad puede llegar a convertirse. Ubicada en una zona privilegiada, con acceso inmediato a supermercados, restaurantes, colegios, iglesias y parques, esta propiedad se encuentra a pocos pasos de paradas de autobuses y principales vías de comunicación. Características del inmueble: Superficie construida: 68 m² Superficie útil: 53 m² Superficie gráfica (terreno): 201 m² Distribución: 2 habitaciones Cocina Baño Comedor Terraza Patio Ubicada en una zona con alta demanda y excelente proyección urbanística, esta propiedad es perfecta para una reforma integral que permita maximizar su valor. ¿Necesitas financiación? Contamos con departamento financiero propio, con condiciones personalizadas para ayudarte a dar el paso. ¡No dejes pasar esta ocasión única para invertir en una propiedad con gran futuro! Contáctanos y te damos todos los detalles. Un entorno consolidado, cómodo y funcional, ideal tanto para familias como para inversores que buscan una excelente ubicación.",False,renew,False,,2779.0,False,False,False,False,[],False,False,189000.0,€,,,,chalet,independantHouse,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Casa independiente,ANDREACASA,True,True
104656070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a5/67/1141161478.webp,7,2,185000.0,flat,sale,55.0,False,1,1,"calle de Rufino González, 14",Madrid,Madrid,San Blas,es,Simancas,40.4395705,-3.6274734,True,https://www.idealista.com/inmueble/104656070/,"""InmoMartin VENDE Fantástico Loft"" Reformado"", con una superficie de 50 m2 útiles + terraza de 8 m2 (aproximadamente). La vivienda esta semi amoblada, cuenta con salón comedor y cocina americana, (solo cocina equipada con vitrocerámica, extractor de humos, lavadora, nevera y lavavajillas), y en la parte superior 1 habitación doble. La finca cuenta con ascensor, video vigilancia y servicio de conserjería. La vivienda se ubica en el barrio de Simancas, Distrito de San Blas, Madrid.   ""ESTA OFICINA TIENE REALIZADA EL CAMBIO DE USO A VIVIENDA"" - GASTOS DE COMUNIDAD: 40€, (aproximadamente). - IBI: 230€, (aproximadamente). COMUNICACION: A 5 m andando a la estación de metro, lineal 5 Suances. Se encuentra estratégicamente ubicada en una de las principales zonas de expansión de Madrid. Un emplazamiento residencial e industrial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc. ), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marques Suanzes, El Capricho, etc. ), club deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc. ), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María Colegio Brains María Lombillo, etc. ), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc. ), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra, etc. ), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAIS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc. ), hoteles (Melia, Hilton, Barceló, Confortel, IBIS, etc. ), recintos feriales-IFEMA, etc. Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. No dude en visitarlo. (Trabajamos de Lunes a Domingo y festivos). ""La información aquí incluida no forma parte de ninguna oferta o contrato y puede estar sujeta a errores, omisiones, cambio de precio o cualquier otra modificación sin previo aviso"".",False,good,False,True,3364.0,True,False,False,False,[],False,False,185000.0,€,,,,flat,,"Simancas, Madrid","Piso en calle de Rufino González, 14",IMV - 0066,,
108870576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/07/e3/1357530553.webp,41,4,297000.0,flat,sale,124.0,True,2,1,paseo Emilia Pardo Bazán,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4542666,-3.4833026,False,https://www.idealista.com/inmueble/108870576/,"DELANAORIVERA presenta esta espectacular vivienda situada en Corazón de Ardoz, una de las zonas más modernas, demandadas y bien comunicadas del Corredor del Henares. Ubicado en una urbanización privada con piscina, zonas ajardinadas y área infantil, perfecta para familias que buscan calidad de vida, tranquilidad y todos los servicios a su alcance: colegios, institutos, centros de salud, supermercados y transporte público (Cercanías Renfe y autobuses). Acceso rápido a la A-2 y M-50. Corazón de Ardoz, en el centro de Torrejón de Ardoz, es una zona con excelente ubicación y conexión, con un entorno urbano dinámico y servicios completos. Ofrece una calidad de vida buena y precios inmobiliarios más bajos que Madrid capital, ideal para quienes buscan equilibrar proximidad a Madrid sin sus desventajas. Además, está rodeada de zonas verdes y con ambiente familiar. La vivienda tiene una superficie de 124m², contruidos 78m², es único por su luz hace esquina y con vistas a las Cuatro Torres Business Area (CTBA), cuenta con 2 amplios dormitorios, todos ellos con armarios empotrados, y un salón comedor amplio y muy luminoso con muchas posibilidades. La cocina independiente, completamente equipada, incluye zona de office ideal para las comidas y un tendedero cubierto. Dispone de un baño completo con bañera. Aire acondicionado en el salón y el dormitorio. Además, incluye plaza de garaje de 10m² y trastero de 8m² en el precio. Contáctanos y ven a visitarlo. Te va a enamorar. Contacta con nosotros y empieza a diseñar tu visión DELANAORIVERA tu socio en proyectos excepcionales. Somos una agencia inmobiliaria con un servicio 360º, en el que poder confiar y atender tu demanda desde el inicio ya sea por una compra, una venta o un alquiler, sin perder el tiempo. Estamos para hacértelo más fácil. También disponemos de un equipo de profesionales para las reformas, tanto para inversores, como para acondicionar la entrada de un hogar o simplemente vender en menos tiempo y a mayor valor. Contamos con un servicio de hipotecas con posibilidad de financiación del 100% para que sea más sencilla la compra y un servicio de alarmas con los mejores en seguridad, para que puedas estar seguro. Ofrecemos un servicio de mudanzas y guardamuebles con vehículos equipados para llevar su mercancía segura y protegida. Trabajamos para empresas o particulares, desmontaje y montaje de los muebles, así como, el embalaje de muebles. Disponemos de un servicio de fabricación de casas modulares, con el mismo, hacemos un estudio en todas nuestras parcelas para poder llevar acabo la construcción de cualquiera de los modelos disponibles. Contacte con nosotros y buscaremos la mejor opción para usted. Presupuesto sin compromiso. Si deseas ver inmuebles similares pincha en nuestro logo o visita nuestra web o redes sociales, Instagram, tiktok….",True,good,False,True,2395.0,False,False,False,False,[],False,False,297000.0,€,,,,flat,,"Noroeste, Torrejón de Ardoz",Piso en paseo Emilia Pardo Bazán,,True,True
108746563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/af/50/1353908297.webp,24,2,209900.0,flat,sale,70.0,True,2,1,calle de Cervantes,Madrid,Móstoles,Norte - Universidad,es,,40.3305388,-3.8582294,False,https://www.idealista.com/inmueble/108746563/,"OPORTUNIDAD! Espectacular piso totalmente reformado en un barrio de Móstoles donde tienes todo a mano. Renfe de Móstoles a menos de 500 metros, autobuses, colegios, comercios, talleres, tiendas a pie de calle, metro sur, buen acceso a carretera; todo lo que necesitas para no moverte de este maravilloso barrio. La vivienda se distribuye de la siguiente manera: Nada más entrar nos encontramos con el hall de entrada, a la derecha con una cocina totalmente reformada. Luego al fondo tenemos un salón amplio y luminoso con una terraza cerrada. más adelante tenemos un baño totalmente reformado y ampliado. A continuación, el pasillo con 2 habitaciones muy amplias, ya que antiguamente era de 3 habitaciones. La vivienda cuenta con una reforma echa en 2017 en la cual cambiaron toda la electricidad y fontanería de la casa, pusieron tarima flotante en el suelo, cambiaron la cocina entera y el baño lo ampliaron quitando una habitación, ventanas de toda la casa cambiadas, terraza cerrada y armario empotrado grande. Posibilidad de entregar la casa completamente amueblada a excepción de un par de muebles.  No lo dudes más y pídenos información de esta vivienda sin ningún tipo de compromiso. Destacamos por nuestra transparencia y profesionalidad.  Posibilidad de financiación hasta el 100% Dependiendo del perfil.",False,good,False,False,2999.0,False,False,False,False,[],False,False,209900.0,€,212900.0,3000.0,1.0,flat,,"Norte - Universidad, Móstoles",Piso en calle de Cervantes,,,
108927239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/54/8c/1359184558.webp,7,1,169000.0,flat,sale,60.0,True,1,1,calle del Puerto de Tarancón,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4026847,-3.6661046,False,https://www.idealista.com/inmueble/108927239/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso exterior en el castizo barrio de Numancia, Madrid. El inmueble, de 60 m2, cuenta con un espacioso salón comedor y una cocina americana. Tiene un dormitorio doble y un baño completo con plato de ducha. Dispone de armario empotrado y una excelente ventilación y luz natural. Ideal para personalizar a tu gusto o como proyecto de inversión. Una auténtica oportunidad por su ubicación y posibilidades: colinda con otro inmueble disponible, lo que permitiría unir ambos pisos mediante obra, creando una vivienda más amplia o incluso una solución multifamiliar. La ubicación es inmejorable. Este inmueble se encuentra en una zona residencial con excelente conexión al centro de Madrid. El barrio ofrece una amplia variedad de comercios, colegios, centros de salud y zonas verdes. Muy bien comunicado mediante metro (L1) y varias líneas de autobús, con rápido acceso a la M-30 y A-3. Una zona en constante desarrollo, ideal tanto para vivir como para invertir. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",False,renew,False,False,2817.0,False,False,False,False,[],False,False,169000.0,€,,,,flat,,"Numancia, Madrid",Piso en calle del Puerto de Tarancón,IE01-TARANCONA9,,
105667082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/1c/4a/1259349091.webp,3,2,118000.0,flat,sale,57.0,True,3,1,"calle de Villafuerte, 37",Madrid,Madrid,Villaverde,es,Los Rosales,40.3559049,-3.6900104,True,https://www.idealista.com/inmueble/105667082/,"***SIN COMISIÓN DE AGENCIA***  ***SOLO INVERSORES** Activo adjudicado en subasta sin posesión Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. En Magna 4 Inmobiliaria somos especialistas en inmuebles de banco, si está buscando vivienda, local, suelo.. . nosotros te acompañamos en todo el proceso y no te cobramos comisión.  Descripción: ¡Oportunidad para comprar tu Piso! Situado en CALLE VILLAFUERTE MADRID, cuenta de una superficie de 57 m2. REF: 52875046.",False,good,False,True,2070.0,True,False,False,False,[],False,False,118000.0,€,,,,flat,,"Los Rosales, Madrid","Piso en calle de Villafuerte, 37",52875046,,
107114009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/68/05/1303391042.webp,7,5,6250000.0,flat,sale,381.0,True,5,5,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4264805,-3.6853483,False,https://www.idealista.com/inmueble/107114009/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta majestuosa propiedad situada en la mejor zona del barrio de Salamanca, a escasos metros de la calle Serrano, en el corazón de la Milla de Oro y en el epicentro de las boutiques de lujo de la capital. Este maravilloso edificio, protegido y catalogado, exento del IBI, data de 1910. Su impresionante fachada clásica de gran representatividad con sus precisas balconadas y ornamentos y el soberbio portal, acompañado de los altísimos techos, las sublimes escayolas y otros elementos de la época, hacen de esta propiedad, una pieza única.  Sus 381 metros construidos ofrecen una multitud de opciones de reforma. Nuestros arquitectos proponen la siguiente distribución: espacioso y carismático hall de entrada, dando acceso a la zona de recibo compuesta por dos salones exteriores unidos entre sí y orientados al exterior por amplias balconadas y miradores. Además del comedor independiente, despacho y un aseo de cortesía. La cocina de gran tamaño, consta de office integrado y dormitorio de servicio con baño con salida a la escalera de servicio. El área de noche se compone por dormitorio principal en suite orientado a la calle, tres dormitorios de familia con baño en el pasillo y un tercer dormitorio de familia con el baño incorporado. Destacar que se encuentra exento de IBI por ser la casa principal de un edificio Catalogado y Protegido por Patrimonio Histórico de Madrid, techos muy altos de 3,10 metros, escayolas originales, radiadores de hierro fundido y una gran reforma hace tiempo con materiales de alta calidad que perdura en el tiempo pero con necesidad alguna mejora. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 24 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,16404.0,False,False,False,False,[],False,False,6250000.0,€,,,,flat,,"Recoletos, Madrid",Piso en calle de Claudio Coello,36745,,
107250782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ec/72/1307419164.webp,29,1,845000.0,flat,sale,126.0,True,4,2,calle de Amado Nervo,Madrid,Madrid,Retiro,es,Niño Jesús,40.4096665,-3.6778796,False,https://www.idealista.com/inmueble/107250782/,"“JOWNER VENDE ESTUPENDO PISO EN NIÑO JESÚS” Presentamos una espectacular vivienda a la venta en la zona de Retiro, con 126 m2 y una estupenda luz natural con varias ventanas al exterior, distribuida actualmente en 4 dormitorios y 2 baños y con un acogedor hall de distribución.  La vivienda dispone de muchos espacios interiores, está totalmente renovada y dispone de inmejorables calidades. Ofrece todos los servicios, tales como portero físico y calefacción y agua central y cuenta con un trastero y una plaza de garaje en el par de residentes de la plaza del Niño Jesús. La vivienda está en un excelente estado de conservación pero para recuperar la distribución original habría que realizar una actualización. El inmueble cuenta con una excelente luz y calidez y está a un paso del Parque del buen Retiro.  Características de la vivienda:   4 dormitorios 2 baños Aire acondicionado Calefacción y agua central  Plaza de garaje 1 trastero Zona tranquila y muy bien comunicada Descripción del entorno: Esta vivienda se encuentra en el barrio de Retiro, un barrio histórico y residencial de Madrid, donde resulta imprescindible pasear entre sus elegantes calles. Esta zona goza de mucha tranquilidad y al mismo tiempo de mucha vida, tanto a nivel comercial como gastronómico, además de contar con todos los servicios esenciales. También podrás disfrutar de las ventajas de vivir a un paso del Parque del Retiro, un imprescindible en la ciudad de Madrid. Este área ofrece una muy buena comunicación de transporte público, ya que a escasos metros se encuentra la parada de metro Conde de Casal (Línea 6), además de múltiples líneas de autobuses que te comunicarán con toda la capital. ¡Contacta ya con nosotros para coordinar una visita! JOWNER es una plataforma digital que te ofrece todos los servicios necesarios para que puedas alquilar y vender tu inmueble en el menor tiempo posible, con nuestro método maximizamos tu tiempo y tu rentabilidad/ ""Más info en jowner. com o en el "".",True,good,False,True,6706.0,False,False,False,False,[],False,False,845000.0,€,,,,flat,,"Niño Jesús, Madrid",Piso en calle de Amado Nervo,ACP1776.2,True,True
107801069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/9d/4c/1332318333.webp,15,,1659000.0,flat,sale,184.0,False,3,3,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4344355,-3.6779673,False,https://www.idealista.com/inmueble/107801069/,"Homely One presenta esta magnífica propiedad ubicada en el codiciado Barrio de Salamanca, una de las zonas más exclusivas y elegantes de Madrid.  Conocido por su arquitectura señorial, boutiques de lujo, y su ambiente tranquilo y refinado, este barrio es símbolo de distinción y calidad de vida. Luz Natural y Confort en Cada Rincón Al ingresar a la vivienda, te recibe un amplio salón bañado por luz natural gracias a sus grandes ventanales con vistas a un encantador patio de manzana arbolado.  La conexión visual con el entorno verde crea una atmósfera serena y acogedora. Cocina Abierta, Completamente Equipada El salón se une armoniosamente con la cocina, creando un espacio ideal para compartir momentos.  Totalmente equipada con electrodomésticos de alta gama y acabados en carpintería de tonalidad oscura, esta cocina combina elegancia y sofisticación con funcionalidad moderna. Zona de Descanso con Diseño Atemporal La vivienda cuenta con 3 habitaciones y 3 baños, 2 de ellos en suite.  La habitación principal destaca por su amplitud y luminosidad, con un gran ventanal que aporta calidez y estilo.  Todas las habitaciones están diseñadas con armarios empotrados de suelo a techo y una estética minimalista y atemporal. Cada baño ha sido cuidadosamente diseñado con materiales nobles. La grifería en tonos dorados añade un toque de lujo, mientras que los muros alicatados reflejan atención al detalle y sofisticación en cada acabado. Comodidad y Seguridad  El edificio dispone de portero físico, trastero y ascensor, ofreciendo mayor seguridad y comodidad en el día a día.  Cada elemento ha sido pensado para brindar una experiencia de vivienda práctica y exclusiva. Listo para Vivir con Mobiliario de Diseño La propiedad se entrega completamente amueblada con piezas de alto diseño que elevan el ambiente general de la vivienda.  Cada mueble ha sido seleccionado para complementar el estilo arquitectónico y reforzar el carácter premium de la propiedad. Esta es tu oportunidad de vivir o invertir en una propiedad que lo tiene todo: ubicación, diseño, comodidad y prestigio.  Agenda tu visita y descubre la experiencia Homely One.",True,good,False,True,9016.0,True,False,False,False,[],False,False,1659000.0,€,,,,flat,,"Lista, Madrid",Piso en calle del General Díaz Porlier,4984,,
108650151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/95/e8/1351044587.webp,10,4,163000.0,flat,sale,63.0,True,3,1,"calle de Álvarez Abellán, 2",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3852412,-3.7331836,True,https://www.idealista.com/inmueble/108650151/,"Alquilado: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Fecha de fin de contrato: 03/2027 Renta actual: 870,73 € Piso en Madrid. Dispone de una superficie de 62 m² distribuidos en salón-comedor, cocina, 3 habitaciones y 1 baño. Situado en una zona cerca de servicios, comercios, de un centro educativo y paradas de autobús. Con fácil acceso a la autopista A-42.",False,good,False,False,2587.0,True,False,False,False,[],False,False,163000.0,€,,,,flat,,"Puerta Bonita, Madrid","Piso en calle de Álvarez Abellán, 2",07266,,
108652302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/b5/99/1351130862.webp,20,2,315000.0,flat,sale,79.0,True,3,1,calle Oriente,Madrid,Majadahonda,Casco Antiguo,es,,40.4716038,-3.8763939,False,https://www.idealista.com/inmueble/108652302/,"Estupendo piso, bien situado, junto a oficina de Correos. Es una segunda planta sin ascensor, pero con tramos de escalera muy cómodos. Solo cuatro vecinos en el portal, comunidad muy agradable. El piso necesita reformar, no disponiendo actualmente de calefacción, que era eléctrica anteriormente. Algunas zonas del suelo y paredes necesitan reparaciones, además de una actualización general por antigüedad. Muy bien distribuido, al entrar tenemos la cocina, con muebles y electrodomésticos básicos, con salida a una galería donde se ubica el termo eléctrico para el agua caliente. La luz de esta terraza proviene del patio interior, muy amplio entre varios edificios. Enfrente el salón, amplio y luminosos, con acceso a la terraza de la vivienda. Después tenemos dos habitaciones individuales, una con armario empotrado, con ventanas al patio interior y mucha luz. Al lado en el pasillo el baño completo, con bidet y bañera, y a continuación la habitación principal con armario empotrado, y ventana a la calle. El piso es muy soleado y luminoso, siendo una buena inversión como vivienda habitual, o destinado al mercado de alquiler.",True,renew,False,False,3987.0,False,False,False,False,[],False,False,315000.0,€,,,,flat,,"Casco Antiguo, Majadahonda",Piso en calle Oriente,681,,
108893671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/9c/bb/1358268788.webp,40,,449000.0,chalet,sale,160.0,,4,2,calle Campos de Castilla s/n,Madrid,Getafe,Perales del Rio,es,,40.3237507,-3.6589254,True,https://www.idealista.com/inmueble/108893671/,"La Petite Maison os presenta este Chalet adosado reformado en Perales del Río (Getafe). Distribuido en tres plantas, con grandes espacios, mucha luz natural y zonas exteriores muy agradables.  La planta principal cuenta con un amplio y luminoso recibidor acristalado desde el que se accede al Hall de entrada. Desde él contemplamos todos los espacios, Cocina, baño, salón y escalera. La escalera interior fue modificada para ganar amplitud y darle un aire más elegante y representativo a la vivienda, aprovechando el hueco bajo escalera como un fantástico ropero, ideal para vivistas o para cuando llegamos a casa. La cocina muy espaciosa, con una luz preciosa, cuenta con gran capacidad de almacenaje, mucha superficie de trabajo y un banco hecho a medida para comer en ella cómodamente.  En esta misma planta hay un baño completo dotado con plato de ducha. Al salón accedemos por unas preciosas puertas en casoneto, en el que se diferencian claramente dos espacios, el de estar y el de comedor. Dispone de aire acondicionado.  Cuenta con salida directa a un jardín solado al mismo nivel, ya que el suelo fue elevado para integrarla con el salón.  Dotado con pérgolas y espacio para comer o relajarse al aire libre. Tiene sol de mañana, lo que la hace ideal para aprovechar prácticamente todo el día. En la primera planta se encuentran las cuatro habitaciones, todas de gran tamaño gracias a una reforma que amplió significativamente una de ellas su superficie, junto con un baño completo con plato de ducha, también reformado y listo para entrar a vivir. En la planta baja se encuentra el garaje con capacidad para más de un vehículo, además de dos estancias independientes que pueden utilizarse como zona de lavandería, trastero, despacho o incluso como espacio de trabajo para un pequeño negocio desde casa. Además, ofrece la posibilidad de habilitar una buhardilla en caso de necesitar aún más espacio. A DESTACAR: - AACC  - Rejas - Puerta garaje automática - Puntos de agua en garaje y jardín.  - Listo para entrar a vivir.  - Toldos en toda la casa.  Situado en una zona residencial muy tranquila y familiar, rodeada de colegios, institutos, centros de salud, farmacias, supermercados y amplias zonas verdes. Perfectamente comunicada con Madrid a través de la A-4 y la M-45, y con transporte público directo hacia Getafe y la capital. Una vivienda amplia, funcional y lista para entrar a vivir, ideal para familias que buscan comodidad y calidad de vida en una ubicación estratégica.",True,good,False,,2806.0,False,False,True,False,[],False,False,449000.0,€,,,,chalet,terracedHouse,"Perales del Rio, Getafe",Chalet adosado en calle Campos de Castilla s/n,,True,True
