propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,newDevelopmentFinished
108183657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/9a/b1/1347298805.webp,caballero,63,429900.0,chalet,sale,224.0,6,2,calle Caballero de Gracia,Madrid,Loeches,,es,40.3808837,-3.4099253,False,https://www.idealista.com/inmueble/108183657/,"¡Una gran casa para una gran familia e incluso para dos! Este chalet independiente con 224m² es ideal para una familia numerosa que busca espacio y comodidad para todos ya que cuenta con SEIS amplios dormitorios, dos de ellos en la planta baja.  Distribuido en dos plantas, en la plata baja encontramos pasillo distribuidor, dos dormitorios, baño completo, cocina completamente amueblada y equipada y un gran salón, es el espacio perfecto para las grandes reuniones en familia. Desde esta planta se accede al patio exterior, súper cómodo, con un solo escalón que facilita el acceso para los más pequeños y los más mayores de la casa. Estarás deseando que llegue la primavera para salir a comer y cenar al aire libre, prepara la barbacoa para recibir a los amigos.  En la primera planta hay cuatro dormitorios todos muy grandes, en especial el dormitorio de matrimonio, un baño completo y una terraza a la que se accede desde uno de los dormitorios. Todas las estancias dan al exterior, ofreciendo luz natural durante todo el día.  ¡CON POSIBILIDAD DE DISTRIBUIR LA CASA PARA DOS FAMILIAS! Construida en 1990 cuando las casas se hacían robustas, amplias con todas las estancias grandes, cuadradas y aprovechado muy bien todos los espacios. La parcela de 330 m² incluye un garaje-trastero, en uno de los laterales de la casa hay espacio para aparcar 2-3 coches garantizando espacio para tus vehículos y almacenamiento adicional.    Disfruta de una vida al aire libre con terraza y jardín, perfectos para relajarse o entretenerse. Este hogar combina funcionalidad y confort en un entorno privilegiado.   ¡No pierdas esta oportunidad única!  La ubicación es perfecta, muy cerca de la entrada a Loeches desde la M300 y R3, es una zona residencial tranquila y bien comunicada, ideal para quienes buscan calidad de vida en un entorno privilegiado, con zonas verdes y una excelente oferta de servicios, incluyendo comercios, colegios e institutos públicos y privados y centros deportivos. ¡Descubre esta magnífica casa en venta en Loeches!",False,good,False,1919.0,True,False,True,True,[],False,False,429900.0,€,,,,True,True,chalet,independantHouse,Loeches,Casa independiente en calle Caballero de Gracia,,,,,
102887802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/f9/0a/1146292224.webp,,34,2500000.0,flat,sale,170.0,3,3,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,40.4479099,-3.6702567,False,https://www.idealista.com/inmueble/102887802/,"Crownston presenta este elegantísimo ático dúplex, situado en la quinta planta de una finca singular en Ciudad Jardín, Chamartín, a tan sólo unos minutos caminando del Parque de Berlín. La zonas comunes disponen de piscina, gimnasio, sala de reuniones y zona infantil. Su interiorismo presenta una distribución funcional, quedando las zonas públicas y privadas estratégicamente situadas. Cabe destacar la amplísima terraza a la calle y su gran luminosidad, al igual que sus acabados, que le confieren gran calidez así como un aire sofisticado y único. Se distribuye en un amplio salón comedor, abierto mediante unos grandes ventanales a la terraza, una preciosa cocina completamente equipada con todos los electrodomésticos, tres habitaciones, dos baños, uno en-suite y un aseo de cortesía, vestidor, además de un amplio hall de entrada. Cuenta con dos plazas de garaje de gran tamaño, trastero, ascensor e instalaciones individualizadas.  El inmueble se encuentra ubicado en Ciudad Jardín, Chamartín, a solo unos metros del Parque de Berlín y las famosísimas calles de Príncipe de Vergara y López de Hoyos. En el entorno cercano se ubican instituciones estatales, embajadas y consulados, hoteles de alto nivel y espacios culturales, así como también una amplia variedad de servicios educativos, sanitarios, deportivos y de ocio con numerosas tiendas y espacios destinados a restauración. Las comunicaciones son excelentes en transporte público y la zona permite una rápida conexión tanto con la M-30 como con las principales autopistas.",True,good,False,14706.0,True,False,True,True,[],False,False,2500000.0,€,,,,True,True,flat,,"Ciudad Jardín, Madrid",Piso en calle de López de Hoyos,6,True,Ciudad Jardín,True,
108241873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/0d/57/1338203757.webp,003.6383,24,159000.0,flat,sale,70.0,3,1,calle Hermanos Pinzón,Madrid,Arganda,Centro,es,40.2975855,-3.4350483,False,https://www.idealista.com/inmueble/108241873/,"GRAN OPORTUNIDAD, FERRARI PONE A LA VENTA PISO de 70 m2 útiles, en el casco antiguo de Arganda del Rey, junto a la calle Real. Situado en una primera planta, de esquina con orientación sur lo que garantiza iluminación y ventilación natural en toda la vivienda durante todo el día. Espacios amplios muy aprovechables con muchas posibilidades de reforma.  Cuenta con tres dormitorios, pasillo distribuidor, cocina y baño con ducha. Dispone además de dos terrazas, una a la que se accede directamente desde el salón, exterior a la calle y otra a la que accedemos desde la cocina, lo que permite el uso de terraza lavadero, a amplio patio interior de manzana.  La cocina, muy espaciosa, se encuentra para reformar íntegramente, permitiendo la instalación tanto de caldera de gas natural como termo eléctrico de ACS. La calefacción se puede instalar fácilmente con radiadores de calor azul. El resto de la vivienda permite reforma parcial o total en función de las necesidades. Las ventanas sí se encuentran cambiadas y las puertas están en buen estado. La finca no tiene ascensor y los gastos de comunidad e IBI son mínimos. Si quieres más información no dudes en ponerte en contacto con nosotros, en nuestro número de teléfono o también puedes visitar nuestra web.",False,renew,False,2271.0,True,False,True,True,[],False,False,159000.0,€,,,,,,flat,,"Centro, Arganda",Piso en calle Hermanos Pinzón,1,True,,False,
95466516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/1b/6f/1249647582.webp,110063,53,600000.0,chalet,sale,850.0,6,5,calle Husillo,Madrid,Collado Villalba,Carlos Ruiz,es,40.6277328,-4.0178665,False,https://www.idealista.com/inmueble/95466516/,"¡ VENTA DE VIVIENDA Y NAVE EN EL POLÍGONO INDUSTRIAL P-29 DE COLLADO VILLALBA! Están adosadas la una a la otra, disponen de acceso interior entre ellas y tanto vivienda como nave tienen su propio acceso particular. Vivienda de 425m2 y nave de 250m2 en planta y 425m2 total, entre las dos construcciones tenemos construidos 850m2. La vivienda consta de planta baja con jardín de 60m2, cocina, salón con chimenea, espaciosa habitación con armarios empotrados y aseo. Primera planta de 4 habitaciones con armarios, la principal en suite, con bañera de hidromasaje y otro baño completo, también con hidromasaje, tiene aire acondicionado con bomba de calor. Planta superior, con habitación, baño completo con cabina de hidromasaje y terraza de 60m2 cubierta con toldos exteriores automatizados, todo el techo es cristal y toldos interiores manuales, con sauna y jacuzzi y con vistas a la sierra, ahora mismo está montado como gimnasio y aire acondicionado con bomba de calor. La calefacción y el agua caliente son de gasoil con depósito de 1000 litros. Las ventanas de doble cristal, suelos de gres y puertas de madera blanca maciza. La nave, en planta baja dispone de espacio de aparcamiento para unos 6 coches, aseo y dos espacios independientes para almacenaje. En planta primera dispone de amplia oficina y unos 80m2 de almacenaje o como espacio para ampliar la oficina. Es una construcción singular, que te permite tener el negocio y la vivienda en el mismo sitio o una gran vivienda con un gran aparcamiento y todo el espacio que necesites. Perfectamente comunicado por autobuses y cerca de la estación de cercanías y con un rápido acceso a la A 6, Autovía de la Coruña. Collado Villalba dispone de todos los servicios de una ciudad, pero no ha perdido el encanto de un pueblo de la sierra, con un entorno inigualable en las puertas del Parque Nacional de la Sierra de Guadarrama. Grupo Casa10 inmobiliaria. Collado Villalba, referencia 110063.",True,good,False,706.0,True,False,False,False,[],False,False,600000.0,€,,,,,,chalet,independantHouse,"Carlos Ruiz, Collado Villalba",Casa independiente en calle Husillo,,,,,
108608621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/9c/88/1349846601.webp,CARRION DE LOS CONDES,14,399100.0,flat,sale,112.0,4,2,"calle de Carrión de los Condes, 75",Madrid,Madrid,Hortaleza,es,40.4759669,-3.6573331,True,https://www.idealista.com/inmueble/108608621/,"¡Descubre tu nuevo hogar en este espectacular piso en venta! Con una distribución ideal, este inmueble cuenta con un amplio salón-comedor que invita a disfrutar de momentos inolvidables. La cocina, equipada y con tendedero, es perfecta para los amantes de la gastronomía. Con cuatro dormitorios, hay espacio de sobra para toda la familia o para crear ese despacho que siempre has querido. Ubicado en una excelente zona, tendrás el transporte público a la puerta de casa, con paradas de bus y Renfe muy cercanas. La vivienda es totalmente exterior, lo que garantiza luz natural durante todo el día. Además, está en buen estado y es apta para personas con movilidad reducida. No te preocupes por la financiación, ya que existe la posibilidad de cubrir el 100%. Con 112 m² construidos, armarios empotrados y dos baños, este piso es una oportunidad única que no querrás dejar pasar. ¡Ven a verlo y enamórate de tu nuevo hogar!",True,good,False,3563.0,True,False,False,False,[],False,False,399100.0,€,,,,,,flat,,"Apóstol Santiago, Madrid","Piso en calle de Carrión de los Condes, 75",bj,True,Apóstol Santiago,True,
108915600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/50/25/1358824195.webp,AT A,3,895000.0,penthouse,sale,114.0,2,2,"calle Marqués de Portugalete, 16",Madrid,Madrid,Ciudad Lineal,es,40.4465434,-3.6449582,True,https://www.idealista.com/obra-nueva/108915600/,"La promoción se encuentra situada en los números 14 y 16 de la calle Marqués de Portugalete, muy próxima a nuestra Promoción del número 98 de la calle de Arturo Soria, se trata de un emplazamiento excepcional, con buena orientación y en una parcela muy despejada y con mucha luz natural, cerca del Centro Comercial Arturo Soria Plaza, y fáciles y rápidos accesos a la A2, M-30, Aeropuerto de Madrid Adolfo Suarez y al centro de la Ciudad.  La zona cuenta con todo tipo de servicios de alto nivel y prestigio: educativos, sanitarios, comerciales, etc. que aparte de la cercanía al centro de la ciudad, completan las dotaciones que confieren a la zona un alto grado de confort. 12 Viviendas con jardín o terraza El residencial se compone de 12 exclusivas viviendas en altura de planta baja más tres y zonas comunes con piscina y jardín. Las viviendas son de 2 y 3 dormitorios, contando con jardines privados en viviendas de planta baja, y amplias terrazas en las plantas 1ª a 3ª para disfrutar de su magnífica orientación.  Estado de la promoción  Suelos adquiridos  Comienzo de las obras en Abril de 2025  Entrega de viviendas prevista en Noviembre de 2026.",False,newdevelopment,True,7851.0,True,False,False,False,[],False,False,895000.0,€,,,,,,flat,penthouse,"Concepción, Madrid","Ático en calle Marqués de Portugalete, 16",,True,Concepción,True,False
108710486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/e6/86/1352878303.webp,AC-01782P,21,1250000.0,flat,sale,201.0,4,2,"calle de Orense, 3",Madrid,Madrid,Tetuán,es,40.4470236,-3.6956957,True,https://www.idealista.com/inmueble/108710486/,"Avant Real Estate Vende **Piso en Venta en Calle Orense - Oportunidad Única** Descubre este luminoso y versátil piso en la Calle Orense, ideal tanto como hogar como oficina. Con una superficie de 201 m² construidos y 175 m² útiles, este espacio ofrece un sinfín de posibilidades. Su ubicación privilegiada, cerca de Nuevos Ministerios y el Paseo de la Castellana, garantiza fácil acceso a transporte público, tiendas, restaurantes y zonas de ocio. El inmueble esta dividido en 8 espacios y 2 aseos, uno de ellos adaptado para personas con movilidad reducida, el espacio perfecto para adaptarse a tus necesidades con el proyecto de interiorismo adecuado. En la actualidad funciona como clínica dental, lo que resalta su versatilidad. La carpintería exterior de Climalit asegura un excelente aislamiento acústico y térmico, creando un ambiente confortable en todo momento. Este piso se encuentra en una primera planta exterior con ascensor, lo que facilita el acceso. Además, incluye una plaza de garaje y un trastero, añadiendo valor a esta increíble oferta.  Posibilidad de poner Aire Acondicionado y Calefacción.  La propiedad está lista para ser reformada, lo que te permite transformarla en el espacio de tus sueños. No pierdas la oportunidad de adquirir este inmueble con potencial ilimitado. ¡Contáctanos para más información y ven a visitarlo! Avant Real Estate es una consultora inmobiliaria de reconocido prestigio en el sector, formada por un equipo de profesionales con más de veinte años de experiencia. No dude en consultar como podemos ayudarle a gestionar su patrimonio.",True,renew,False,6219.0,True,False,True,False,[],False,False,1250000.0,€,,,,True,True,flat,,"Cuatro Caminos, Madrid","Piso en calle de Orense, 3",1,True,Cuatro Caminos,True,
108927565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/b7/b9/1359195188.webp,2402302,84,746800.0,chalet,sale,170.0,4,3,paseo del Pago de la Perdiz,Madrid,Paracuellos de Jarama,Berrocales de Jarama,es,40.4758163,-3.5113394,False,https://www.idealista.com/inmueble/108927565/,"No cobramos ningún coste al comprador, ayudando a gestionar su hipoteca sin coste adicional. -Somos Líderes en Ventas en Torrejón de Ardoz, Asesoramiento Altamente Cualificado- CHALET EN LOS BERROCALES. Exclusivo chalet para entrar a vivir situado en una de las Mejores zonas entre Torrejón de Ardoz y Paracuellos. La superficie de la parcela es de 1790 m2, la vivienda es de aproximadamente 170 m2, distribuidos en 3 plantas. - Planta principal, gran salón con salida a patio, amplia cocina con electrodomésticos, habitacion simple, baño completo con ducha y garaje con despacho. -Sótano: Trastero. - Planta 1º, sala de estar con terraza, habitacion principal con baño y acceso a terraza, habitacion secundaria con baño, acceso a otra habitacion y vestido. Las calidades son: suelo de Tarima Flotante, puertas de Lacado blanco, ventanas de Doble Ventana, armarios empotrados, calefacción por gas natural y aire acondicionados. Club social con piscina. 746.800 € Es importante informaros que gracias a las recomendaciones de clientes únicos, junto con importantes inversiones en publicidad y tecnología, actualmente tenemos una elevada lista de espera para la mayoría de las viviendas. Para atenderos lo antes posible, podéis escribirnos al whatsApp:  Innovación Inmobiliaria. Www. CASSAS. es. -VENDEMOS TU PISO EN DÍAS- Ponte en las mejores manos, Evitando comisiones abusivas y costes adicionales al comprador.",False,good,False,4393.0,True,False,True,False,[],False,False,746800.0,€,,,,True,True,chalet,independantHouse,"Berrocales de Jarama, Paracuellos de Jarama",Casa independiente en paseo del Pago de la Perdiz,,,,,
108915562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/f4/46/1358824126.webp,AT B,3,870000.0,penthouse,sale,114.0,2,2,"calle Marqués de Portugalete, 16",Madrid,Madrid,Ciudad Lineal,es,40.4465434,-3.6449582,True,https://www.idealista.com/obra-nueva/108915562/,"La promoción se encuentra situada en los números 14 y 16 de la calle Marqués de Portugalete, muy próxima a nuestra Promoción del número 98 de la calle de Arturo Soria, se trata de un emplazamiento excepcional, con buena orientación y en una parcela muy despejada y con mucha luz natural, cerca del Centro Comercial Arturo Soria Plaza, y fáciles y rápidos accesos a la A2, M-30, Aeropuerto de Madrid Adolfo Suarez y al centro de la Ciudad.  La zona cuenta con todo tipo de servicios de alto nivel y prestigio: educativos, sanitarios, comerciales, etc. que aparte de la cercanía al centro de la ciudad, completan las dotaciones que confieren a la zona un alto grado de confort. 12 Viviendas con jardín o terraza El residencial se compone de 12 exclusivas viviendas en altura de planta baja más tres y zonas comunes con piscina y jardín. Las viviendas son de 2 y 3 dormitorios, contando con jardines privados en viviendas de planta baja, y amplias terrazas en las plantas 1ª a 3ª para disfrutar de su magnífica orientación.  Estado de la promoción  Suelos adquiridos  Comienzo de las obras en Abril de 2025  Entrega de viviendas prevista en Noviembre de 2026.",False,newdevelopment,True,7632.0,True,False,False,False,[],False,False,870000.0,€,,,,,,flat,penthouse,"Concepción, Madrid","Ático en calle Marqués de Portugalete, 16",,True,Concepción,True,False
108125093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/9e/aa/1334601033.webp,MD3B01V19,30,339000.0,flat,sale,63.0,2,1,calle de Alonso Núñez,Madrid,Madrid,Tetuán,es,40.4581312,-3.70849,False,https://www.idealista.com/inmueble/108125093/,"Magnífica vivienda RECIÉN REFORMADA y LISTA PARA ENTRAR A VIVIR, completamente exterior y muy luminosa, en la calle Alonso Núñez, junto a la calle Villaamil y la calle Francos Rodríguez, 2ª planta. 63 m2 construidos distribuidos en: amplio salón-comedor con cocina americana completamente amueblada y equipada, dos dormitorios (uno de ellos con armarios empotrados y otro con vestidor), cuarto de baño con plato de ducha. Suelos de tarima flotante, paredes en liso, ventanas de aluminio lacado, y aire acondicionado. Excelente ubicación en zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a menos de diez minutos de estación de Metro de Francos Rodríguez (L7) y de estación de Metro de Estrecho (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario. Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,good,False,5381.0,True,False,True,False,[],False,False,339000.0,€,,,,,,flat,,"Berruguete, Madrid",Piso en calle de Alonso Núñez,2,True,Berruguete,False,
108802881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/5d/9e/1355617783.webp,VIS-403,76,695000.0,chalet,sale,390.0,7,5,calle de Valti,Madrid,Paracuellos de Jarama,Altos de Jarama,es,40.5300198,-3.5458648,False,https://www.idealista.com/inmueble/108802881/,"VISTA HOMES presenta un estupendo CHALET PAREADO de 7 HABITACIONES, GRAN PISCINA PRIVADA Y PLACAS SOLARES de reciente instalación, en la urbanización Altos del Jarama, una de las mejores zonas de Paracuellos del Jarama. La vivienda cuenta con amplias estancias a las que se suma un agradable jardín privado. Construido en el año 1999, consta de una superficie de 390 m² en parcela de 430 m² distribuidos en cuatro plantas: PLANTA BAJA Un luminoso salón con chimenea que invita a relajarse y crear momentos cálidos en familia. Comedor independiente, perfecto para cenas especiales y reuniones con amigos. Cocina completamente amueblada y moderna, lista para inspirar tus mejores recetas. Aseo con zona de lavandería, funcional y bien pensado para tu día a día. PRIMERA PLANTA Dormitorio principal con vestidor y baño en suite, un refugio de tranquilidad y privacidad. Cuatro dormitorios adicionales, ideales para la familia o invitados, que comparten dos baños completos. SEGUNDA PLANTA Una buhardilla diáfana de 80 m², llena de luz natural gracias a los velux y a la terraza que la acompaña, y es perfecta para convertir en gimnasio, sala de juegos, estudio o incluso un spa con sauna. La versatilidad de este espacio te permite adaptarlo a tus necesidades y estilo de vida.  PLANTA -1 Un amplio salón de verano con comedor y cocina americana, ideal para disfrutar en cualquier estación del año desde el que se accede a un agradable porche techado con acceso directo a la zona de piscina. Habitación de servicio y un baño completo, pensados para mayor comodidad. Un trastero de 25 m², perfecto para almacenar todo lo que necesitas tener a mano. Un AMPLIO JARDÍN DE 430 M² que rodea toda la vivienda, con zonas verdes y espacio para el ocio, donde encontramos una PISCINA PRIVADA DE 37 M², perfecta para refrescarse en verano y disfrutar con amigos y familiares. La vivienda se climatiza mediante calefacción individual por gas natural y chimenea en el salón. 12 PLACAS SOLARES DE RECIENTE INSTALACIÓN. La vivienda está ubicada en la urbanización Altos del Jarama con servicio de autobús directo al centro de la localidad y un rápido acceso en coche a la R2. Paracuellos de Jarama es un municipio de España situado en la Comunidad de Madrid muy próximo al Aeropuerto Adolfo Suárez. La localidad está ubicada a unos 26 km al nordeste de la capital limitando con Madrid, Alcobendas y San Sebastián de los Reyes al oeste, con San Sebastián de los Reyes al norte, con Ajalvir y Cobeña al este y con Torrejón de Ardoz y San Fernando de Henares al sur. Dispone de ocho líneas de autobús interurbanas, de las cuales cinco conectan con Madrid en el intercambiador de Canillejas y una en Barajas, y tres líneas urbanas. ¡Contacta con nosotros y programa tu visita ahora! En VISTA HOMES, estamos comprometidos a convertir tus aspiraciones en una realidad extraordinaria. Disponemos de Viviendas en Venta Privada, ¡pregunta al responsable de la zona que buscas para visitarlas!",False,good,False,1782.0,True,False,True,True,[],False,False,695000.0,€,,,,True,True,chalet,semidetachedHouse,"Altos de Jarama, Paracuellos de Jarama",Chalet pareado en calle de Valti,,,,,
108111199,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/e0/c6/1334162297.webp,07388,48,720000.0,duplex,sale,167.0,3,2,Viñas Viejas,Madrid,Boadilla del Monte,Viñas Viejas,es,40.4142635,-3.8941405,False,https://www.idealista.com/inmueble/108111199/,"ESTA PROPIEDAD ES ESPECIAL PORQUE: Es un bajo dúplex de esquina muy luminoso con un jardín espectacular de más de 100m2 con orientación suroeste, en una de las urbanizaciones más prestigiosas y demandadas de Boadilla del Monte. Grandes ventanales rodean la casa permitiendo que el exterior y el interior se integren perfectamente. Sus espacios te permitirán la posibilidad de conseguir la distribución que más se adapte a tu estilo de vida, convirtiéndolo en la casa ideal para tu familia.  Desde el amplio salón comedor accedemos directamente al protagonista de este bajo, el gran jardín. Un espacio versátil donde podrá recibir a familia y amigos. Gracias a las puertas francesas, los metros se amplían, y podrá disfrutar de su enorme jardín durante casi todo el año. La cocina en tonos neutros será el alma de la casa. Es muy amplia, luminosa y podrá integrar la zona exterior de lavadero para aumentar su espacio y ganar aún más luz. También existe la posibilidad de unificar la cocina al salón para aquellos que prefieran este formato. El dormitorio principal en suite con su luz y gran almacenaje, ofrece una armonía especial, será tu pequeño oasis. Tiene también acceso directo al jardín. Al lado, nos encontramos con otro dormitorio que es ideal para niños y su propio baño justo al lado. En la planta inferior hayamos este magnífico espacio, un verdadero tesoro. Podrá usarlo como salón, despacho, habitación de juegos o invitados e incluso dividirlo en dos dormitorios con baño, consiguiendo así cuatro en total, algo que hará que su propiedad se revalorice inmediatamente. Además esta sala tienen acceso directo a un patio inglés con apertura en la parte superior, de manera que le aportará no solo luz natural si no también ventilación natural. Por si esto fuera poco, justo debajo de la vivienda, se encuentran las dos amplísimas plazas de parking, que dan cabida hasta tres vehículos. Esto aporta mucha comodidad, ya que el acceso a su hogar es inmejorable. Esta prestigiosa urbanización destaca por sus amplitud y buen cuidado, sus vistas despejadas y fabulosas zonas comunes (piscina exterior, piscina interior, gimnasio, sauna, campito de fútbol, pádel y zona infantil). En este hogar usted y sus hijos se sentirán seguros, jugarán con sus amiguitos, se bañarán en la piscina y usted podrá jugar al pádel o tomarse algo en su jardín para desconectar de todo y relajarse después de un largo día de trabajo. Un hogar que le ofrece la calidad de vida que siempre ha querido. ¡El hogar con el que siempre ha soñado! Todos los servicios a un paso para facilitarte el día a día (supermercados, farmacia, cafeterías, restaurantes, bancos, metro ligero...). 130m2 útiles+135m2 útiles jardín UNIVERSIDADES, COLEGIOS Y GUARDERÍAS: CEU, Francisco Vitoria, Universidad Europea de Madrid, Casvi, Mirabal, St. Michael´s, Virgen de Europa, Trinity College, José Bergamín Gutiérrez, Quercus, Ägora, Hélade, Teresa Berganza, Don Felipe. HOSPITALES Y CENTROS DE SALUD: Puerta de Hierro, Montepríncipe, Centro Mapfre, Centro de Salud. PUNTOS DE INTERÉS: Supercor, Lidl, Alcampo, Ahorramás, BM, Carrefour y Carrefour Market, Mercadona, Sánchez Romero, Aldi, Día, Hipercor de Pozuelo, El Corte Inglés Outlet, gimnasios, parques infantiles, parques caninos, Club de Las Encinas, Polideportivo Rey Felipe VI. TRANVIA: diversas paradas de metro ligero Boadilla-Colonia Jardín, conexión con línea 10 del metro. SERVICIOS Y OCIO: Av. Don Luis Infante, Av. Siglo XXI, Equinoccio Majadahonda, Centro Oeste Carralero. RED DE CARRETERAS: M50, M501, M513, M40, fácil acceso a la A6 y A5. ***El precio de venta no incluye los gastos de Notaría, Registro e impuestos.***.",True,good,False,4311.0,True,False,True,False,[],False,False,720000.0,€,,,,True,True,flat,duplex,"Viñas Viejas, Boadilla del Monte",Dúplex,bj,True,,True,
106452160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/2b/1c/1283310832.webp,4068,43,345000.0,flat,sale,100.0,3,2,calle de Albox,Madrid,Madrid,Carabanchel,es,40.3756128,-3.7442523,False,https://www.idealista.com/inmueble/106452160/,"ALTOR ASESORES OFRECE  Este hermoso piso se encuentra en una de las zonas más exclusivas de Carabanchel, en plena avenida de Los Poblados, ofreciendo una ubicación privilegiada y un entorno residencial de gran calidad. La propiedad, que destaca por su amplitud y excelente distribución, cuenta con tres habitaciones luminosas y equipadas con prácticos armarios empotrados, brindando espacio y comodidad para toda la familia. Dispone de dos baños completos, una moderna cocina perfectamente equipada y un amplio salón donde disfrutar de momentos únicos. Este piso es una opción ideal para quienes buscan confort y estilo, además de ofrecer prácticos servicios como ascensor y plaza de garaje incluida en el precio. Las zonas comunes y verdes en el complejo, así como la piscina comunitaria, son perfectas para disfrutar del aire libre y relajarse en un ambiente seguro y agradable. Además, la propiedad incluye un trastero, aportando aún más espacio para almacenamiento. Una oportunidad excepcional para vivir en un entorno tranquilo y bien comunicado, rodeado de servicios y con todas las comodidades a la mano.",False,renew,False,3450.0,True,False,True,False,[],False,False,345000.0,€,,,,True,True,flat,,"Puerta Bonita, Madrid",Piso en calle de Albox,3,True,Puerta Bonita,True,
108923433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/ab/c2/1359063586.webp,243V1390,17,950000.0,flat,sale,130.0,2,2,"paseo del Molino, 8",Madrid,Madrid,Arganzuela,es,40.3896204,-3.6926183,True,https://www.idealista.com/inmueble/108923433/,"✨ El lujo del cielo en Madrid: tu nuevo ático en Legazpi te está esperando ✨ SERVIFINCAS ARGANZUELA presenta en exclusiva este impresionante ático con terraza privada… ¡un oasis en las alturas! Imagina comenzar el día con un café al sol, rodeado de silencio y cielo azul, y terminarlo con una cena al aire libre bajo las estrellas… Todo eso y mucho más te lo ofrece este ático de ensueño en una de las zonas más dinámicas y mejor comunicadas de Madrid. � 36 m² de terraza privada: tu refugio en la ciudad Un espacio único para desconectar, leer, tomar el sol o celebrar con amigos. Equipada con toldo y barandilla de teca, esta terraza es mucho más que un plus: es una experiencia diaria de bienestar. � Distribución cómoda y luminosa: Salón-comedor con salida directa a la terraza. Dormitorio principal con baño en suite (ventana y ducha hidromasaje) y 2 armarios empotrados. Dormitorio secundario doble, también con armario empotrado. Segundo baño con ventana y bañera. Cocina independiente. �️ Confort asegurado: aire acondicionado DAIKIN, calefacción individual por gas natural, suelos de parqué. � Incluye plaza de garaje en el mismo edificio � Urbanización privada con servicios premium: Vigilancia 24h con portero físico Piscina comunitaria Gimnasio y sauna Zona infantil � Ubicación imbatible: En el corazón de Legazpi, a solo 3 minutos andando del metro, con acceso directo a M-30 y M-40. A un paso del Centro Cultural Matadero, Madrid Río, colegios, centros de salud y todo tipo de servicios. Un barrio familiar, seguro y bien comunicado. � No dejes pasar esta oportunidad Vivir en un ático como este es un privilegio. ¡Llámanos y agenda tu visita!",False,good,False,7308.0,True,False,False,False,[],False,False,950000.0,€,,,,True,True,flat,,"Legazpi, Madrid","Piso en paseo del Molino, 8",5,True,Legazpi,True,
