propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription,parkingSpace.parkingSpacePrice
108750334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/6f/4e/1354023389.webp,BRYH-1847,22,3,780000.0,flat,sale,132.0,3,2,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,40.4138672,-3.7233143,False,https://www.idealista.com/inmueble/108750334/,"BRYH-1847 EN VENTA PISO CON TERRAZA A REFORMAR EN PUERTA DEL ÁNGEL (MADRID). BE REAL · YES HOME comercializa la venta de este excelente piso a reformar ubicado en el Barrio de Puerta del Ángel del Distrito La Latina de Madrid. Su ubicación es excelente ya que se encuentra frente al Puente de Segovia y al Parque de Madrid Rio. Zona dotada con una amplia variedad de comercios, servicios y variada oferta gastronómica. Con fácil acceso a la M-30 (2 minutos). En cuanto a transporte público se refiere, la vivienda se encuentra a 1 minuto de varias paradas de Bus EMT y Nocturnos y Estación de Metro Puerta del Ángel (Línea 6). Este piso exterior se ubica en una tercera planta, con ascensores - 5 en total de una finca edificada en el año 1976, en excelente estado de conservación. El inmueble cuenta con una superficie construida de 132 m2, de los cuales útiles son 118 m2. Posee una cómoda y práctica distribución: - Hall de entrada - Salón-comedor con grandes ventanales y acceso a la terraza. - Cocina independiente y acceso al lavadero. - Tres dormitorios, equipados con armarios empotrados, uno de ellos con cuarto de baño en suite y acceso a otra Terraza. - Un cuarto de baño adicional completo. El piso que requiere de reforma, cuenta con calefacción por radiadores y se puede optar por una plaza de garaje mediante solicitud a junta de vecinos. Una excelente opción para aquellos que buscan un lugar tranquilo y cómodo para vivir o para inversores inmobiliarios que buscan una propiedad con un gran potencial de alquiler y una excelente rentabilidad. ¡No esperes más y contáctanos para obtener más información! Estamos a su disposición para cualquier consulta o visita que desee realizar. Descubra todo nuestro producto visitando nuestra web BEREAL. ES Cada casa tiene un cliente ideal y ambos están en Be Real. BE REAL la inmobiliaria inteligente. Al fin una inmobiliaria con toda la tecnología y todo el servicio a su precio. Así de cómodo, así de fácil, así de Real.",True,renew,False,5909.0,False,False,False,False,[],False,False,780000.0,€,flat,"Puerta del Ángel, Madrid",Piso,True,True,Puerta del Ángel,,,,,,,,
107832125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/64/56/1053750348.webp,,18,3,380000.0,flat,sale,123.0,4,2,plaza Jose Luis López Aranguren,Madrid,Leganés,Valdepelayo - Montepinos - Arroyo Culebro,es,40.3298435,-3.7719528,False,https://www.idealista.com/inmueble/107832125/,"LEGANES - PLAZA JOSE LUIS LOPEZ ARANGUREN - Excelente vivienda situada en la tercera planta del edificio con ascensor. Se distribuye en 4 amplios dormitorios, 2 baños, salón comedor y cocina amueblada con doble comunicación, trastero y garaje. CALIDADES - Ventanas lacadas en blanco con climalit, suelos en parquet, puertas lacadas en blanco, calefacción individual g/natural, paredes lisas. La vivienda se encuentra situada dentro de un residencial con piscina, pista de paddel y zona infantil. Así mismo se encuentra a 2 minutos andando de Renfe Central y Metro-sur y a escasos 5 minutos del centro de Leganés y Universidad Carlos III. Actualmente se encuentra alquilada con contrato hasta el año 2027.",False,good,False,3089.0,False,False,False,False,[],False,False,380000.0,€,flat,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Piso en plaza Jose Luis López Aranguren,True,True,Valdepelayo-Montepinos-Arroyo Culebro,,,,,True,True,,
108605363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/fa/c4/1349767506.webp,AS-4266,26,,440000.0,chalet,sale,88.0,2,2,Manzanares el Real,Madrid,Manzanares el Real,,es,40.7277392,-3.8643404,False,https://www.idealista.com/inmueble/108605363/,"A. S. Gestión Inmobiliaria vende bonita vivienda pareada, situada en el centro de Manzanares el Real, zona norte de Madrid, en la Sierra de Guadarrama. La vivienda de 88 m2, se sitúa en parcela llana de 90 m2, con césped artificial, y ha sido reformada en su totalidad, con excelentes calidades, conservando de la casa antigua, únicamente, los amplios muros de piedra (de gran aislamiento).  Todas las instalaciones de la vivienda (agua y luz) son nuevas, al igual que el tejado.   Se entrega con LICENCIA DE ALQUILER VACACIONAL que garantiza alta rentabilidad en un pueblo turístico situado a pocos kilómetros de Madrid, en un enclave privilegiado de montaña conocido como ""La Pedriza"", con un castillo del siglo XV, el río Manzanares y el embalse de Santillana.  Esta propiedad es una oportunidad única, tanto para vivir, como para invertir. DISTRIBUCIÓN: Cocina amueblada y con electrodomésticos, de concepto abierto, con una península y encimera de granito, salón, 2 dormitorios y 2 baños con ducha y mueble bajo lavabo con espejo, uno de ellos incluido en el dormitorio principal. CALIDADES: La vivienda ha sido reformada en su integridad, se entrega completamente amueblada y con electrodomésticos según fotografías del anuncio y con el tejado y las instalaciones de agua y luz nuevas, pintura lisa, carpintería exterior de PVC imitación madera (doble cristal, oscilobatientes), solado en baldosa cerámica, imitación madera, calefacción por aire acondicionado / bomba de calor, con módulos en salón y en cada uno de los dormitorios, los baños se entregan amueblados, con duchas y ventilación natural (ventana) en uno de ellos, y carpintería interior lacada en blanco.  Es una casa prácticamente a estrenar, para comenzar a disfrutar de la vida en la sierra de Madrid.  Excelente inversión en el centro del pueblo. Muy confortable y de mantenimiento muy económico. En A. S. Gestión Inmobiliaria no cobramos honorarios al comprador.",False,good,False,5000.0,False,False,False,False,[],False,False,440000.0,€,chalet,Manzanares el Real,Chalet pareado,,,,,,,semidetachedHouse,,,,
108545988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/58/fc/1348095517.webp,VI-000-030-684-643,35,8,218500.0,flat,sale,94.0,3,1,Centro,Madrid,Fuenlabrada,Centro,es,40.2818943,-3.8015848,False,https://www.idealista.com/inmueble/108545988/,"Inmueble alquilado. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Piso en Fuenlabrada, Madrid, idóneo para familias. La vivienda dispone de una superficie de 94 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Localizado en el corazón de Fuenlabrada, en sus alrededores encontramos la escuela IES Salvador Allende, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús, la estación de metro Parque Europa y la estación de tren Estación de tren Fuenlabrada. Cuenta con fácil acceso a M-506. Este inmueble es una Vivienda de Protección Oficial. El comprador o inquilino ha de destinar la vivienda de VPO a residencia habitual y permanente, cumpliendo los requisitos que se establezcan para este tipo de viviendas.",False,good,False,2324.0,True,False,True,False,[],False,False,218500.0,€,flat,"Centro, Fuenlabrada",Piso,,True,,,,,,,,,
108612865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/58/87/1350837565.webp,1755099,7,3,245000.0,flat,sale,64.0,2,1,"CL MARQUESA DE SILVELA, 14",Madrid,Madrid,Usera,es,40.3859254,-3.7142513,True,https://www.idealista.com/inmueble/108612865/,"SIN HONORARIOS DE INTERMEDIACIÓN Descubre este espacioso piso de 84 m² construidos, ubicado junto a Plaza Elíptica. Con 2 amplios dormitorios y un baño, este inmueble es ideal para quienes buscan un hogar que puedan personalizar a su gusto.  Además, el edificio cuenta con ascensor y está muy bien comunicado por transporte público, lo que facilita el acceso a toda la ciudad.   ¡La oferta más alta se llevará este fantástico piso! Recuerda que, aunque el inmueble necesita reformas, su ubicación y potencial son inigualables. ¡Ven a verlo y empieza a imaginar tu nuevo hogar!",True,renew,False,3828.0,False,False,False,False,[],False,False,245000.0,€,flat,"Moscardó, Madrid","Piso en Cl Marquesa De Silvela, 14",True,True,Moscardó,,,,,,,,
107150612,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/4a/74/1304515634.webp,BH-AX31,37,,900000.0,chalet,sale,450.0,5,3,Los Ángeles - Jarandilla,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,40.5799544,-3.92839,False,https://www.idealista.com/inmueble/107150612/,"**** B-HOME COLLADO VILLALBA **** Te presenta esta exclusiva propiedad independiente de 450 m² construidos, ubicada en una parcela de 850 m², con un enorme potencial para ser transformada en la casa de tus sueños. Distribuida en dos plantas, esta vivienda destaca por su amplitud, luminosidad y la solidez de su estructura, lo que la convierte en una excelente base para adaptarla a tu estilo de vida y necesidades. En la planta superior, disfrutarás de un amplio salón-comedor, una cocina, cuatro luminosos dormitorios y dos baños completos. Gracias a sus grandes ventanales, esta planta se llena de luz natural, creando un ambiente cálido y acogedor en todo momento. La planta inferior, a nivel de jardín, ofrece un generoso salón que puede convertirse en una zona de ocio o un espacio adicional de estar, junto con dos dormitorios adicionales, dos baños completos y un gran garaje con capacidad para dos vehículos, con la posibilidad de transformarlo en un segundo salón o área multiusos. Esta planta también cuenta con una pequeña cocina, ideal para reuniones o eventos. La propiedad incluye varias terrazas y porches que permiten disfrutar de unas vistas despejadas y espacios para el descanso y la desconexión. En el exterior, el jardín alberga una piscina privada y una agradable zona verde, perfecta para disfrutar de actividades al aire libre en total privacidad. Aunque la casa necesita una reforma, su construcción robusta y su diseño ofrecen infinitas posibilidades para convertirla en un hogar único y personalizado. Ubicada a pocos minutos del casco urbano de Torrelodones, tendrás acceso a todos los servicios esenciales como colegios, supermercados, restaurantes y centros deportivos. Además, el municipio cuenta con excelentes conexiones a Madrid, tanto por carretera (A-6) como en transporte público (cercanías Renfe y autobuses), facilitando tu desplazamiento y acceso a la capital. Torrelodones, a tan solo 30 kilómetros de Madrid, es una de las localidades más solicitadas de la sierra noroeste, conocida por su tranquilidad, sus paisajes naturales y su alta calidad de vida, convirtiéndola en un entorno ideal para familias y quienes buscan vivir rodeados de naturaleza sin renunciar a las comodidades urbanas. Con su excelente ubicación y un sinfín de posibilidades para crear la casa que siempre has imaginado, esta propiedad representa una oportunidad única para quienes buscan una inversión con gran potencial o para aquellos que desean diseñar su hogar personalizado en un entorno exclusivo. ¡No dejes pasar esta ocasión!",False,good,False,2000.0,False,False,False,False,[],False,False,900000.0,€,chalet,"Los Ángeles - Jarandilla, Torrelodones",Casa independiente,,,,,,,independantHouse,,,,
106477096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/7d/03/986529381.webp,,48,4,1700000.0,flat,sale,150.0,3,4,Infantas,Madrid,Madrid,Centro,es,40.4199176,-3.6978133,False,https://www.idealista.com/inmueble/106477096/,"TERESA ELIAS OFRECE EN EXCLUSIVA ATICO CON TERRAZA EN LA CALLE INFANTAS!  Producto de inversion. Contrato de Alquiler en vigor hasta Agosto de 2027.  Maravilloso dúplex en el centro de Madrid lleno de encanto y luz ya que todas las estancias son exteriores. Cuidada finca con ascensor y una plaza de garaje en el parking de la Plaza Pedro Zerolo a escasos 150 metros de la vivienda incluida en el precio. Hall de entrada que da paso al salón-comedor con gran ventanal a la calle Infantas, baño completo y cocina con todos los electrodomésticos.  En la planta de arriba tenemos dos dormitorios en suite y un tercer dormitorio con baño completo en el pasillo. Todos los dormitorios tienen ventana al exterior.  En esta misma planta hay una pequeña zona de estar desde la que se accede a una fantástica terraza de 17 metros.  La vivienda dispone de aire acondicionado y calefacción individual.  Zona emblemática de Madrid, con todo tipo de comercios, restauración, espectáculos y museos cercanos. IBI: 437€ Gastos de comunidad: 177€.",False,good,False,11333.0,False,False,False,False,[],False,False,1700000.0,€,flat,"Chueca-Justicia, Madrid",Piso en Infantas,True,True,Chueca-Justicia,,,,,True,True,,
103372012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/f0/33/1347578604.webp,02253,63,,675000.0,chalet,sale,188.0,5,3,Diseminado Embocador,Madrid,Aranjuez,La Montaña-El Cortijo,es,40.0503585,-3.5451607,False,https://www.idealista.com/inmueble/103372012/,"¡NO COBRAMOS COMISIÓN AL COMPRADOR! FYSOL VENDE EN EXCLUSIVA, finca en Colmenar de Oreja ideal para disfrutar de la naturaleza. En el municipio de Colmenar de Oreja, a orillas de la carretera que une Aranjuez con Brea de Tajo, se alza una impresionante finca de recreo. Uso ideal como casa rural, realización de eventos, fiestas privadas, etc.   Esta propiedad, un verdadero oasis de tranquilidad, alberga una elegante vivienda unifamiliar de 188 metros cuadrados construidos, de los cuales 163 son útiles. Cinco dormitorios, un amplio salón comedor, una cocina funcional, un acogedor hall y dos cuartos de baño conforman el espacio interior, que se complementa con un generoso porche ideal para disfrutar del aire libre. El resto de la finca, que abarca un total de 3743 metros cuadrados, está dedicado a un exuberante jardín que incluye una cochera con capacidad para varios vehículos, un extenso césped, una refrescante piscina de 39 metros cuadrados, una pista de tenis de 240 metros cuadrados, un pintoresco embarcadero y una encantadora bodega. Un paraíso de paz y esparcimiento, perfecto para disfrutar de la vida al aire libre con la familia y los amigos. No deje de visitarla! Le encantará.",False,good,False,3590.0,False,False,False,False,[],False,False,675000.0,€,chalet,"La Montaña-El Cortijo, Aranjuez",Casa independiente en Diseminado Embocador,,,,,,,independantHouse,True,True,,
107908433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/b6/cc/1328025667.webp,VI-000-030-686-809,40,4,192500.0,flat,sale,69.0,3,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,40.3889098,-3.7362124,False,https://www.idealista.com/inmueble/107908433/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 07/2029.  Piso en Madrid, perfecto para familias. El inmueble dispone de una superficie de 69 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina y 1 aseo y 1 balcón. La vivienda es muy luminosa y tiene suelos de parquet que dotan al piso de mayor calidez y confort. Situado en la 4a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Central Hospital Gómez Ulla Defense, el Colegio La Milagrosa, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Vista Alegre.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,2790.0,True,False,True,False,[],False,False,192500.0,€,flat,"Vista Alegre, Madrid",Piso,,,Vista Alegre,,,,,,,,
108518405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/3f/9c/1350621669.webp,,6,3,8200000.0,flat,sale,836.0,8,6,Barrio El Viso,Madrid,Madrid,Chamartín,es,40.448492,-3.6890975,False,https://www.idealista.com/inmueble/108518405/,"Espectacular piso en la mejor zona de el Viso, entre Paseo de la Habana y Serrano, en una 3ª planta, completamente exterior con mucha luz y sin ruido, con ventanas dando a las cuatro orientaciones. La finca se encuentra en una de las parcelas más grandes del Viso con piscina y jardín comunitario. La vivienda se distribuye en un gran Hall de entrada, 2 Salones amplios cada uno de ellos con salida a una terraza, una Biblioteca, Comedor independiente, amplio cuarto de estar, dormitorio principal con vestidor y cuarto de baño en suite. Desde el dormitorio se accede a una tranquila y amplia terraza. Tiene 5 dormitorios más que comparten 3 cuartos de baño, aseo de visitas, 2 dormitorios de servicio con cuarto de baño, cocina con office, despensa, zona de lavandería y zona de plancha. 5 plazas de garaje de acceso directo, 2 trasteros grandes y conserje. Son 836,00m2 catastrales de los cuales 619m2 son de vivienda con las 3 terrazas, más las 5 plazas de garaje, 2 trasteros de 20m2 y 8m2 respectivamente y zonas comunes que incluyen jardín y piscina.",False,renew,False,9809.0,True,False,False,False,[],False,False,8200000.0,€,flat,"El Viso, Madrid",Piso,True,True,El Viso,,,,,True,True,,
107784036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/3d/fe/1323637324.webp,HAB_156,32,,730000.0,chalet,sale,305.0,6,5,calle Pintor Miguel Ángel,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,40.4426318,-4.0016376,False,https://www.idealista.com/inmueble/107784036/,"En Villanueva de la Cañada, Barchán Home pone a la venta este encantador chalet de diseño americano en urbanización privada. Una casa muy bien cuidada con una distribución cómoda y práctica. Lo que más llama la atención es la sensación de hogar que transmite nada más entrar a un fantástico salón de dos alturas con ventanales en tres orientaciones y salida al gran poche acristalado, para disfrutarlo en cualquier época del año. La cocina comunicada con el salón es otro punto fuerte de esta casa por sus dimensiones y su luz, con acceso al cuarto de lavado, zona office y al garaje para dos coches con puertas automáticas. Una habitación-sala de estar y un cuarto de baño completan la planta principal, además de grandes armarios empotrados En el piso de arriba tenemos cuatro espaciosos dormitorios: dos comparten cuarto de baño y los otros dos tienen el baño incorporado. Destaca la suite principal con su salita de entrada y dos vestidores. Y por último una gran buhardilla diáfana con baño armarios y un trastero o despacho todo forrado de madera que hará las delicias de cualquier familia. En el exterior un cómodo y consolidado jardín rodea la casa. Dispone de varias zonas de almacenaje, calefacción por A/A por conductos, aspiración central, ventanas de doble puente térmico suelos de madera, esta casa es muy acogedora y en perfecto estado de conservación. Te ayudamos con la financiación. Estaremos encantados de gestionar una visita. Llamanos  ref: HAB_156.",False,good,False,2393.0,False,False,False,False,[],False,False,730000.0,€,chalet,"Villanueva de la Cañada, Villanueva de la Cañada",Chalet pareado en calle Pintor Miguel Ángel,,,,,,,semidetachedHouse,True,True,,
107006502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/4c/49/1300200071.webp,,56,,499000.0,chalet,sale,337.0,4,2,calle Ancha,Madrid,Navalafuente,,es,40.8196953,-3.6652294,False,https://www.idealista.com/inmueble/107006502/,"Si lo que te gusta es vivir en plena naturaleza, en una localidad con todos los servicios.. . no busques más! Te presentamos esta acogedora vivienda, a los pies de la Sierra Norte de Madrid, de 337m2 construidos según catastro, sobre dos parcelas que suman 1.200 m2 totalmente llana. Con una distribución ideal, la vivienda ubicada en una de las parcelas, y la piscina (de 8x4m) en la otra; al mantenerse los dos accesos rodados a la cada una, se podrían adquirir de manera independiente. La casa, se construyó en dos plantas, no comunicadas entre sí. La principal, comprende un estupendo porche techado, salón en dos ambientes con chimenea, tres habitaciones dobles, baño y cocina que se reformaron hace unos 10 años aproximadamente. La planta baja, que también disfruta de un porche, es ideal ya que mantiene una temperatura más fresca en los meses más cálidos y menos fría en los meses de invierno; dispone de un fantástico salón con chimenea, aseo, habitación doble, cuarto de caldera y bodega! El tejado de la vivienda se ha restaurado hace dos años. Adosado a la vivienda se encuentra el garaje, cerrado, que dispone de puerta manual y donde se haya el depósito de gasoil de 1.000l. Y para mayor comodidad, existe una caseta para los aparejos del jardín, así como dos pozos, perfectos para suministrar el agua del riego. La parcela dispone de una zona solada, la más próxima a la vivienda, y otra de jardín, para que disfrutes de la posibilidad de crear tu propio huerto! Navalafuente te sorprenderá por las rutas de senderismo que ofrece, descubre su impresionante cascada y relájate en un entorno de paisajes de cuento. No lo pienses más! Llámanos y organiza tu visita. Las cosas han cambiado.. . compruébalo! Supra Civitas, Espacios a Medida.",False,good,False,1481.0,False,False,False,False,[],False,False,499000.0,€,chalet,Navalafuente,Casa independiente en calle Ancha,,,,,,,independantHouse,True,True,,
107406059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/bf/6d/1316022815.webp,RB-22222-GM,19,3,377000.0,flat,sale,115.0,3,2,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,40.390247,-3.7289483,False,https://www.idealista.com/inmueble/107406059/,"Sycasa vende piso, inmejorable ubicación en la calle General Ricardos a tan sólo unos pasos de la estación de metro Urgel. Vivienda muy tranquila, libre del ruido de calles principales y sin paso de vehículos ni personas.  La vivienda se encuentra en perfecto estado de conservación para entrar a vivir con disponibilidad inmediata. En cuanto a su distribución, se compone de 3 amplios dormitorios (el principal cuenta con terraza acristalada) salón comedor, cocina independiente equipada y amueblada con tendedero, 2 baños, hall de entrada, pasillo distribuidor, trastero y dos ascensores. Cuenta 115m2 construidos resultando una superficie útil 101m2. CALIDADES Y EXTRAS: -Electricidad y fontanería reformadas en perfecto estado y normativa. -AA/CC frio y calor en todas las estancias. -Calefacción central y agua individualizadas. -Cerramiento exterior de aluminio con doble ventana. -2 baños completos con ventana. -Carpintería interior de madera maciza. -Suelos de parqué y gres en cocina y baños. -Pintura en gota y raspado. -Puerta principal de acceso blindada maciza. -Armarios empotrados totalmente vestidos. -Alarma instalada. -Cocina amueblada y equipada. -Accesos adecuados para personas con movilidad reducida. Gastos de comunidad 110€ mes e IBI 450€. ENTORNO Y SERVICIOS: - Muy bien ubicado en un edificio libre de ruidos, parques cercanos y en su entorno dispone de todos los servicios sin necesidad de coger el coche, colegios, guarderías, supermercados, farmacias, centros médicos, hospitales, zonas de ocio y deportivas, restaurantes, y todo lo que necesites para el día a día. TRANSPORTE Y ACCESOS: -Metro más Urgel L5. -Parada de autobuses en la puerta. -Fácil y cercano acceso en coche a M30. ¿TIENES DUDAS? LLÁMANOS, TE ATENDEREMOS ENCANTADOS Y RESERVA TU CITA AHORA PARA VERLO SIN COMPROMISO. También puedes ¡REALIZAR UNA VISITA VIRTUAL! pulsa la imagen del inmueble y disfruta de la experiencia. En SYCASA disponemos de servicio financiero para tu hipoteca consiguiendo mayor financiación y con las mejores condiciones del mercado actual, además te hacemos el estudio de forma totalmente gratuita.",True,good,False,3278.0,False,False,False,False,[],False,False,377000.0,€,flat,"San Isidro, Madrid",Piso en calle del General Ricardos,False,True,San Isidro,,,,,,,,
108824365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/c2/1c/1356193216.webp,TR0254951,5,4,199900.0,flat,sale,116.0,3,2,"AV MEDITERRANEO, 6",Madrid,Arganda,El Mirador - Grillero,es,40.2966989,-3.4314559,True,https://www.idealista.com/inmueble/108824365/,"Inmueble de Subasta Judicial en Cesión de Remate. Arganda del Rey. Piso con una superficie de 116 m², esta vivienda cuenta con 3 dormitorios y 2 baños. Está situada en una zona residencial consolidada, rodeada de servicios, comercios y transporte público. Urbanización privada con zonas verdes y piscina. La adquisición se realizará exclusivamente a través del proceso de Subasta Judicial. El precio publicado es una orientación del posible valor de adjudicación. Toda la información está disponible públicamente en el Boletín Oficial del Estado. Nota: •No es posible hipotecar el inmueble •Inmueble no visitable.",False,good,False,1723.0,False,False,False,False,[],False,False,199900.0,€,flat,"El Mirador - Grillero, Arganda","Piso en Av Mediterraneo, 6",True,True,,,,,,,,,
84419508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/1d/a4/1309406880.webp,05/25,25,2,290000.0,studio,sale,34.0,0,1,"calle Torrelaguna, Madrid",Madrid,Madrid,Ciudad Lineal,es,40.4563233,-3.6621618,False,https://www.idealista.com/inmueble/84419508/,"NO COBRAMOS COMISIÓN AL COMPRADOR INMOTORRE VENDE COQUETO ESTUDIO. Oportunidad Única en una Ubicación Inmejorable Descubre este encantador estudio exterior, ideal para quienes buscan comodidad y estilo. Situado en una ubicación fantástica, este inmueble cuenta con excelentes conexiones de transporte, lo que facilita el acceso a todas las áreas de la ciudad. Con 34 m² construidos, este espacio está listo para entrar a vivir y disfrutar desde el primer día. La luminosidad es uno de los puntos fuertes de este estudio, donde cada rincón se ilumina con la luz natural. El baño, equipado con una relajante bañera de hidromasaje, te permitirá desconectar después de un largo día. Además, el estudio viene amueblado, incluyendo un práctico sofá cama doble. La cocina está completamente equipada con electrodomésticos Siemens, lo que hace que cocinar sea un placer. En el segundo piso, con ascensor, también se incluye una plaza de garaje en el precio, un gran plus en la ciudad. La urbanización ofrece una zona ajardinada y piscina, ideales para disfrutar del aire libre y relajarse en los días soleados. Con calefacción de bomba frío/calor y aire acondicionado, este estudio garantiza un ambiente agradable durante todo el año. La comunidad de solo 33 vecinos asegura un entorno tranquilo y acogedor. No dejes pasar esta oportunidad!",False,good,False,8529.0,False,False,False,False,[],False,False,290000.0,€,flat,"Colina, Madrid","Estudio en calle Torrelaguna, Madrid",True,True,Colina,,,,studio,True,True,,
106145290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/6e/4f/1273862282.webp,SS42.6,32,bj,350000.0,flat,sale,88.0,2,2,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,40.5494437,-3.622206,False,https://www.idealista.com/inmueble/106145290/,"MO Inmobiliaria presenta este precioso Loft de 88 metros cuadros distribuido en dos plantas, a la que se accede por la planta principal donde nos encontramos la cocina abierta y un agradable salón comedor con amplios ventanales con vistas, dos dormitorios y dos baños. La urbanización donde se encuentra ubicado el Loft cuenta con gimnasio, piscina y zonas verdes comunes. Ideal para Inversores y/o Profesionales, además también tiene la posibilidad de empadronamiento o uso como oficina, en cuyo caso puede desgravarse el IVA.",False,good,False,3977.0,False,False,False,False,[],False,False,350000.0,€,flat,"Vega de la Moraleja, San Sebastián de los Reyes",Piso,True,True,,,,,,True,True,,
108655800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/20/12/1351520270.webp,,36,1,320000.0,flat,sale,162.0,4,2,Espartales,Madrid,Alcalá de Henares,Espartales,es,40.5044463,-3.3692189,False,https://www.idealista.com/inmueble/108655800/,"¡VIVE EN UNA DE LAS MEJORES ZONAS DE ALCALÁ DE HENARES! La oficina de Tecnocasa en Alcalá de Henares te ofrece en exclusiva este fantástico piso en Espartales, una vivienda amplia, luminosa y lista para entrar a vivir. Con 165 m² construidos y 90 m² útiles, este piso se encuentra en una primera planta con ascensor y está adaptado para personas con movilidad reducida, lo que lo convierte en una opción accesible y cómoda para todos. Al entrar, te recibirá un acogedor hall que da paso a un amplio salón con orientación oeste, ideal para disfrutar de tardes soleadas en familia o con amigos. La cocina independiente, completamente amueblada y equipada, cuenta con doble acceso, lo que facilita el día a día. La vivienda dispone de 4 dormitorios, todos con armarios empotrados, y 2 baños completos, uno de ellos en suite, para mayor confort y privacidad. Incluye una plaza de garaje amplia y un trastero, perfectos para ganar espacio y comodidad. Además, disfrutarás de unas zonas comunes privilegiadas, con piscina comunitaria y áreas ajardinadas donde relajarte al aire libre. Ubicada en una zona residencial tranquila, muy bien comunicada, con acceso directo a la autovía A2, y paradas de autobús cercanas que conectan fácilmente con el resto de Alcalá de Henares. Y si necesitas ayuda con la financiación, te ofrecemos la posibilidad de conseguir hasta el 100% del precio de compra a través de nuestro departamento financiero KIRON. ¡No dejes pasar esta oportunidad! Ven a visitar este gran piso en Espartales sin compromiso. ¡Tu nuevo hogar te está esperando!",False,good,False,1975.0,False,False,False,False,[],False,False,320000.0,€,flat,"Espartales, Alcalá de Henares",Piso,True,True,,,,,,True,True,,
