propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108003522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/e9/e0/1330852400.webp,81978,77,744900.0,flat,sale,124.0,3,1,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,40.4471538,-3.6672971,False,https://www.idealista.com/inmueble/108003522/,"TengoTuCasa presenta en exclusiva esta fantástica vivienda en venta ubicada en la emblemática calle López de Hoyos, en una tercera planta con ascensor. Con 124m² construidos, esta propiedad ofrece amplitud, luminosidad y una ubicación inmejorable en pleno corazón de Prosperidad. La vivienda cuenta con tres dormitorios de excelente tamaño, un baño completo con plato de ducha y bidet y un aseo de cortesía, cocina independiente con ventana, gran espacio de almacenamiento y un gran salón comedor que destaca por su luminosidad, con aire acondicionado para tu confort. Además, las ventanas Climalit aseguran un excelente aislamiento térmico y acústico. Cuenta con trastero dentro de la propia vivienda. La finca dispone de ascensor, servicio de portería y calefacción central, lo que garantiza comodidad y calidad de vida durante todo el año. Situada en una de las zonas mejor comunicadas de la capital, a tan solo 3 minutos andando del metro Alfonso XIII y muy cerca del intercambiador de Avenida de América. Rodeada de todos los servicios: colegios de prestigio como el Claret de María, el Mercado de Prosperidad, supermercados, comercios de barrio y una variada oferta de ocio y restauración.",False,good,False,6007.0,True,False,True,False,[],False,False,744900.0,€,,,flat,,"Prosperidad, Madrid",Piso en calle de López de Hoyos,Top,Prosperidad,3,False,True,,764900.0,20000.0,3.0,
108602889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/b3/ee/1349702709.webp,DS-P22759,20,750000.0,flat,sale,67.0,2,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,40.4289253,-3.6737477,False,https://www.idealista.com/inmueble/108602889/,"DIZA Consultores presenta esta atractiva vivienda de 67m², situada en una tranquila finca de estilo clásico construida en 1928, en una de las zonas más emblemáticas del Barrio de Salamanca: Goya. La propiedad ha sido completamente renovada y se entrega amueblada, lista para entrar a vivir. Su distribución aprovecha cada metro, con una zona social abierta que conecta salón, comedor y cocina en un solo ambiente práctico y elegante. La cocina, equipada con electrodomésticos de alta gama, se integra de forma natural al espacio, potenciando la amplitud y funcionalidad. La zona de descanso está compuesta por dos habitaciones dobles, ambas con vestidor y baño en suite, lo que garantiza independencia y confort. Aunque la vivienda da a patio interior, recibe una excelente entrada de luz gracias a su orientación y altura, creando una atmósfera luminosa y tranquila. La reforma se ha ejecutado con atención al detalle, cuidando tanto los acabados como la decoración, con un diseño actual que conserva la esencia del edificio. El edificio cuenta con servicio de portería, lo que aporta un plus de comodidad y seguridad. Una oportunidad única para quienes desean vivir o invertir en una de las zonas más exclusivas y demandadas de Madrid. Convertimos Sueños en Hogares.",False,good,False,11194.0,True,False,False,False,[],False,False,750000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Ayala,Top,Goya,3,False,True,,,,,
107515630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/71/bb/1327784990.webp,PB-A,10,790000.0,flat,sale,153.0,3,2,"calle Alejandro Ferrant, 26",Madrid,Madrid,Arganzuela,es,40.3948864,-3.6918765,True,https://www.idealista.com/obra-nueva/107515630/,"QUEDAN DISPONIBLES 7 DE LAS 12 VIVIENDAS DE LA PROMOCIÓN CALLE ALEJANDRO FERRANT 26 ENTREGA EN SEPTIEMBRE DE 2025 Ubicación excelente, conectividad inmejorable y un diseño moderno en pleno corazón de Madrid. En una cuidada y tranquila calle del Barrio de Delicias, en el distrito de Arganzuela, se encuentra Alejandro Ferrant 26. Una promoción de obra nueva con solo 12 viviendas, que combina diseño contemporáneo, eficiencia energética y una ubicación excelente para quienes buscan calidad de vida en Madrid. Alejandro Ferrant 26 es un edificio de nueva construcción con una fachada moderna, marcada por líneas rectas en la destacan los cristales, presentes en los grandes ventanales y las barandillas. Una estilizada palillería oculta los tendederos ventilados a la fachada. Materiales actuales le aportan una estética limpia, atemporal y de fácil mantenimiento. ESPACIOS BIEN PENSADOS EN UNA UBICACIÓN INMEJORABLE - Espacios luminosos - Arquitectura que optimiza los espacios - Distribuciones que maximizan el uso del espacio, ofreciendo estancias bien logradas, cómodas, funcionales y con abundante luz natural y ventilación cruzada - Viviendas exteriores en todas sus estancias, lo que permite que la luz natural inunde cada espacio, aportando calidez a los hogares y un continuo disfrute del maravilloso cielo de Madrid. - Terrazas para el disfrute del cielo y el sol. Cada vivienda cuenta con un espacio exterior ideal para disfrutar del aire libre, tener plantas, tomar una copa, leer un libro. Disfrutar de momentos, sin ruidos ni tráfico en una calle tranquila y silenciosa. Comodidades adicionales: - Tendederos independientes, equipados con lavadora y secadora, un espacio de lavandería práctico y bien concebido. - La mayoría de las viviendas cuentan con trastero, un valioso desahogo para guardar ropa de temporada, gadgets y otros objetos, sin renunciar al espacio en casa. - Piscina comunitaria, perfecta para refrescarse durante el verano. - Sistema de climatización por suelo radiante/refrigerante y paneles solares para una climatización confortable y sostenible, además de un invaluable ahorro en tus facturas. CONECTIVIDAD Y UBICACIÓN - Una atractiva combinación de calidad de vida y buena conectividad. - Conexión directa con el resto de Madrid: - A pocos minutos de tres estaciones de metro y una de Cercanías y varias líneas de autobús, estarás perfectamente comunicado con el centro y otras zonas de la ciudad. - Ocio y naturaleza a un paso: Muy próximo a espacios verdes emblemáticos como Madrid Río y el parque Enrique Tierno Galván y el Planetario. Además, la zona ofrece una interesante oferta cultural y de ocio con lugares como el centro internacional de cultura y de creación artística “Matadero” o el centro comercial Plaza Río, donde encontrar todo tipo de tiendas, restaurantes y entretenimiento. - Ubicación privilegiada dentro de Delicias: Siendo Delicias un barrio concurrido y dinámico, ALEJANDRO FERRANT 26 se encuentra en una tranquila y cuidada calle exclusivamente residencial y con solo dos edificios, utilizada únicamente por los residentes y visitantes. Esto permite ofrecer un ambiente sosegado, alejado del ruido habitual de la zona, y a la vez muy cerca de todos los servicios necesarios. UNA INVERSIÓN QUE CRECE CONTIGO La zona de Delicias y Arganzuela está viviendo un proceso de modernización y trasformación, impulsado por un creciente interés en el área, lo que asegura una revalorización de tu propiedad. La proximidad a proyectos de renovación y mejoras urbanísticas en Delicias y, en general, en Arganzuela, incrementará el valor de tu inmueble a mediano plazo. Alejandro Ferrant 26 es, en definitiva, una fantástica oportunidad de vivir en una promoción de calidad, con diseño, comodidad y una ubicación estratégica, con la certeza de estar adquiriendo una propiedad que ganará valor.",True,newdevelopment,True,5163.0,True,False,False,False,[],False,False,790000.0,€,True,False,flat,,"Delicias, Madrid","Piso en calle Alejandro Ferrant, 26",Top,Delicias,bj,True,True,False,,,,25000.0
107650677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/a3/6c/1358416114.webp,M11630V,27,828000.0,flat,sale,94.0,3,2,Sainz De Baranda,Madrid,Madrid,Retiro,es,40.4158892,-3.6698823,False,https://www.idealista.com/inmueble/107650677/,"Walter Haus les presenta este piso completamente reformado y a estrenar en Ibiza, ofreciendo una excelente oportunidad para adquirir una propiedad moderna y confortable. Con una superficie interior de 94 m², esta vivienda cuenta con el espacio ideal para disfrutar del estilo de vida mediterráneo. La distribución incluye 3 habitaciones y 2 baños completos, diseñados para ofrecer comodidad y funcionalidad. La propiedad es perfecta para familias o para quienes buscan espacio adicional para invitados o trabajo en casa, destaca por su gran reforma y diseño interior, creando un ambiente cálido y acogedor. Los acabados y materiales seleccionados son de calidad, pensados para ofrecer un diseño actual y duradero. Esta reforma incluye mejoras en todas las estancias, desde la cocina y los baños hasta los suelos y las paredes, asegurando un resultado impecable y moderno. Ubicado en la vibrante isla de Ibiza, este piso ofrece una localización privilegiada. Ibiza es conocida por su belleza natural, sus playas de ensueño y su animada vida nocturna, pero también ofrece un ambiente tranquilo y relajado para quienes buscan un refugio. La propiedad se encuentra en una zona que permite disfrutar de lo mejor de ambos mundos, con fácil acceso a servicios, comercios y zonas de ocio, así como a espacios naturales para desconectar. Este piso no solo ofrece un hogar sofisticado y funcional, sino también la promesa de un estilo de vida cómodo y conectado en una de las zonas más prestigiosas de Madrid. En Walter Haus, estamos comprometidos a ayudarle a encontrar la propiedad perfecta que se ajuste a sus necesidades y expectativas. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta, en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,good,False,8809.0,True,False,False,False,[],False,False,828000.0,€,,,flat,,"Ibiza, Madrid",Piso en Sainz De Baranda,Top,Ibiza,1,False,True,,,,,
102907781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/dd/35/1189594829.webp,DS-P77551,34,695000.0,flat,sale,120.0,3,2,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4257139,-3.6722559,False,https://www.idealista.com/inmueble/102907781/,"¡ ¡ ¡ ¡ N U D A P R O P I E D A D! DIZA consultores les presenta la venta de la NUDA PROPIEDAD de luminoso piso en calle Goya. La nuda propiedad es cuando alguien es dueño de un bien pero no puede usarlo ni vivir en él, porque otra persona tiene ese derecho. Por ejemplo, alguien puede comprar una casa, pero dejar que otra persona viva en ella hasta que fallezca. Solo cuando esa persona fallezca, el dueño puede usar la casa. En la segunda planta de un edificio construido a principios del siglo XX, se encuentra esta vivienda para reformar de 120 metros cuadrados.   La vivienda se encuentra para reforma total, pudiendo quedar un piso de tres dormitorios con dos cuartos de baño.  La finca cuenta con ascensor.  El barrio Salamanca es una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,renew,False,5792.0,True,False,False,False,[],False,False,695000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Goya,Top,Goya,2,True,True,,750000.0,55000.0,7.0,
108047376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/4d/41/1351078875.webp,71066,45,198000.0,flat,sale,50.0,2,1,calle de San Raimundo,Madrid,Madrid,Tetuán,es,40.452605,-3.707263,False,https://www.idealista.com/inmueble/108047376/,"Acogedora vivienda de 50 m² ubicada en el corazón de Madrid. La propiedad cuenta con un luminoso salón, un dormitorio doble, un segundo dormitorio, cocina independiente completamente equipada con electrodomésticos, y un baño completo con plato de ducha y ventana que favorece la ventilación natural. Dispone de calefacción por gas natural y suelos de tarima, lo que aporta confort y calidez. Situada en una de las zonas más prestigiosas de la ciudad, goza de una excelente comunicación: a solo 5 minutos a pie de las estaciones de metro Estrecho y Alvarado (Línea 1), y a 5 minutos en coche de importantes puntos como Nuevos Ministerios, Paseo de la Castellana, el distrito financiero de AZCA y el estadio Santiago Bernabéu. Además, se encuentra a un paso del emblemático Mercado de las Maravillas, muy cerca de la avenida Bravo Murillo y con fácil acceso al campus de la Universidad Complutense. Una oportunidad ideal para quienes buscan vivir en una zona céntrica, bien comunicada y con todos los servicios a su alcance.",False,good,False,3960.0,True,False,False,False,[],False,False,198000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de San Raimundo,Top,Bellas Vistas,2,True,False,,209900.0,11900.0,6.0,
107491784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/20/57/1314231854.webp,ONM2411005,23,1900000.0,flat,sale,210.0,4,4,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491784/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,newdevelopment,True,9048.0,True,False,False,False,[],False,False,1900000.0,€,True,True,flat,,"Fuente del Berro, Madrid",Piso,Top,Fuente del Berro,2,True,True,False,,,,
108590611,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/62/b5/1349332034.webp,M11734V,55,1325000.0,flat,sale,134.0,3,3,calle de Narváez,Madrid,Madrid,Retiro,es,40.4144026,-3.6772617,False,https://www.idealista.com/inmueble/108590611/,"Experimente la vida urbana en este elegante piso de 134 m² recién reformado a estrenar, situado en la codiciada zona de Ibiza. Esta excepcional propiedad se encuentra en la sexta planta de un edificio moderno de 1969, que ofrece un servicio de conserjería para su tranquilidad. La vivienda se distingue por una distribución optimizada, presentando tres amplios dormitorios, de los cuales dos son suites con baño privado, y un baño completo adicional. Este diseño versátil es ideal para quienes buscan un espacio generoso y adaptable. El interior de la propiedad ha sido objeto de una reforma integral, donde cada detalle ha sido cuidadosamente considerado para ofrecer un ambiente de sofisticación y confort. Se entrega completamente amueblada y equipada con mobiliario de diseño actual y acabados de alta calidad. El salón se integra fluidamente con una luminosa terraza con orientación oeste, un espacio perfecto para el relax y el entretenimiento. La cocina está equipada con electrodomésticos de última generación, y la vivienda incluye un práctico trastero, maximizando la funcionalidad. La ubicación es inmejorable, en el prestigioso barrio de Ibiza, a escasos metros del icónico Parque del Retiro. Esta proximidad le permite disfrutar de un entorno natural privilegiado, ideal para paseos o actividades al aire libre, sin renunciar a las ventajas de la vida urbana. La zona cuenta con una exquisita oferta gastronómica, boutiques exclusivas y una rica propuesta cultural, todo ello accesible cómodamente a pie, garantizando una experiencia de vida cómoda y vibrante. Adquirir esta propiedad no solo significa invertir en un hogar de diseño y calidad superior, sino también en un estilo de vida privilegiado en una de las zonas más deseadas de Madrid. Su ubicación estratégica, junto a las prestaciones y acabados de lujo del inmueble, aseguran una rentabilidad a largo plazo y un confort incomparable. En Walter Haus, estamos a su disposición para acompañarle en el proceso de descubrir su próxima propiedad. Las fotografías presentadas son de un piso similar de los mismos arquitectos y en la misma finca, el resultado final de la reforma será bastante parecido al de las fotos. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,good,False,9888.0,True,False,False,False,[],False,False,1325000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Narváez,Top,Ibiza,6,False,True,,,,,
104588621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d3/7d/1225456414.webp,4ª B,9,1882600.0,flat,sale,139.0,2,3,"Blanca de Navarra, 4",Madrid,Madrid,Chamberí,es,40.4287387,-3.6932683,True,https://www.idealista.com/obra-nueva/104588621/,"¡Descubre tu nuevo hogar en el corazón de Almagro! Este espectacular piso de obra nueva, ubicado junto al emblemático Paseo de la Castellana, ofrece una combinación perfecta de modernidad y confort. Con 139 m² construidos, esta vivienda de 2 dormitorios y 3 baños es ideal para quienes buscan un espacio amplio y luminoso.  Imagina disfrutar de tu tiempo libre en la terraza con piscina o mantenerte en forma en el gimnasio del edificio. Además, cada vivienda incluye un trastero sin coste adicional y la opción de adquirir una plaza de garaje electrificada por solo 80.000 €. La calidad y garantía del Grupo Rosales aseguran que cada detalle esté cuidado al máximo. Con entrega de llaves inmediata y una calificación energética B, este piso no solo es un lugar para vivir, sino un estilo de vida. ¡No pierdas la oportunidad de ser parte de esta exclusiva promoción! Ven a visitarlo y déjate seducir por todo lo que tiene para ofrecer.",True,newdevelopment,True,13544.0,True,False,False,False,[],False,False,1882600.0,€,True,False,flat,,"Almagro, Madrid","Piso en Blanca de Navarra, 4",Top,Almagro,4,True,True,False,,,,80000.0
108730120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/46/aa/1353781026.webp,5260119c-8c33-4889-a2cd-85bfab4e4bcc,54,860000.0,flat,sale,112.0,3,2,paseo de los Olmos,Madrid,Madrid,Arganzuela,es,40.4029708,-3.7113744,False,https://www.idealista.com/inmueble/108730120/,"Huspy te ofrece, SIN HONORARIOS al comprador, una luminosa vivienda en sexta planta, situada en el Paseo de los Olmos, en el codiciado barrio de Acacias (Arganzuela). La propiedad se encuentra en una finca moderna con servicios premium, ideal para quienes buscan confort, seguridad y una excelente ubicación en Madrid. El piso que cuenta con 112m2 construidos (93m2 útiles) se distribuye en: •3 dormitorios con armarios empotrados •2 baños completos, uno de ellos en suite •Amplio salón comedor exterior con grandes ventanales y vistas despejadas  •Cocina independiente amueblada •Cuarto de lavandería independiente  •Persianas eléctricas en las estancias principales  •Recién pintado Zonas comunes y extras: •Piscina comunitaria •Zonas ajardinadas •Área de juegos infantiles •Plaza de garaje incluida en el precio •Trastero de doble altura •Ascensor •Portero físico y vigilancia nocturna La vivienda goza de una excelente orientación y ventilación natural, lo que garantiza luminosidad durante todo el día. Cuenta con aire acondicionado por medio de conductos y la calefacción es de Gas Natural individual a través de radiadores. Lista para entrar a vivir.  Ubicación privilegiada – Barrio de Acacias (Arganzuela) Una de las zonas más valoradas del distrito por su ambiente tranquilo, excelente comunicación y cercanía a puntos estratégicos de Madrid: •A tan solo 10 minutos de la estación de Atocha y del Paseo del Arte (Museo Reina Sofía, Prado y Thyssen). •Próximo al Parque Madrid Río, el Matadero Madrid (centro cultural) y el Centro Comercial Plaza Río 2. •Excelente conexión por transporte público: •Metro Acacias (L5 y L6) y Pirámides •Cercanías Renfe (Pirámides y Embajadores) •Múltiples líneas de autobús •Acceso rápido a la M-30 y a la autovía de Toledo (A-42) Además, la zona cuenta con supermercados, colegios, centros de salud, instalaciones deportivas, restaurantes, pequeños comercios y una gran oferta de servicios. Una propiedad completa y bien ubicada, perfecta como vivienda habitual o inversión en una de las zonas con mayor proyección de Madrid con excelente calidad de vida.  El CEE tipo E está estimado por el Ministerio de Transición Ecológica y Reto Demográfico ¡No dudes en contactar para más información o concertar una visita!",True,good,False,7679.0,True,True,False,False,[],False,False,860000.0,€,True,True,flat,,"Acacias, Madrid",Piso en paseo de los Olmos,Top,Acacias,6,True,True,,,,,
108482368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/38/83/1346252052.webp,PLAYASALER,37,1199900.0,chalet,sale,400.0,5,4,calle Playa del Saler,Madrid,Boadilla del Monte,Valdecabañas,es,40.4425967,-3.8867903,False,https://www.idealista.com/inmueble/108482368/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE PRESENTA ESPECTACULAR CHALET INDEPENDIENTE DE ESQUINA CON PISCINA, EN LA URBANIZACIÓN DE VALDECABAÑAS. Espectacular chalet independiente en Valdecabañas, con una superficie útil de 350 m² en una parcela de 2143m², garaje exterior e interior, piscina y pista de tenis. La vivienda está rodeada de zonas verdes donde se puede disfrutar de cada rincón de la parcela. La vivienda se distribuye de la siguiente manera: Una planta principal donde nos encontramos un hall con aseo de cortesía y donde tenemos paso a un gran salón comedor dividido en tres ambientes, además disponemos de una salida directa a un salón exterior con salida directa al jardín y piscina, donde poder disfrutar tanto en invierno como en verano, de las vistas de nuestra parcela y de momento maravillosos con nuestros familiares y amigos, siguiendo con la planta principal nos encontramos una sala de estar, cocina con despensa y una habitación con baño en suite. En la segunda planta, contamos con cuatro amplios dormitorios, dos espectaculares terrazas, una de ellas con más de 60m² con muchas posibilidades, unas excelentes vistas a plena naturaleza y a toda nuestra parcela, además contamos con dos baños, uno de ellos en suite.  En la magnífica parcela de 2143m², encontramos dos porches uno delantero y otro trasero, zona de piscina, pista de tenis y amplios espacios verdes. Este maravilloso inmueble está situado en plena naturaleza, donde poder disfrutar de total tranquilidad e intimidad, pero a su vez, nos encontramos a pocos minutos de las principales carreteras. Cercano a colegios y todos los servicios. Esta urbanización cuenta con vigilancia 24h. La comunicación es excelente, con medios de transporte cercanos a la vivienda, autobuses y grandes conexiones por carretera directas a la m50 y a la m513, m- 40, a6 y a5. ¡NO PIERDA LA OPORTUNIDAD DE VISITAR ESTE MARAVILLOSO INMUEBLE!",True,good,False,3000.0,True,True,False,False,[],False,False,1199900.0,€,True,True,chalet,independantHouse,"Valdecabañas, Boadilla del Monte",Casa independiente en calle Playa del Saler,Top,,,,,,,,,
108567754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/ee/36/1348677834.webp,M11697V,43,1325000.0,flat,sale,116.0,3,2,calle de Máiquez,Madrid,Madrid,Retiro,es,40.4179525,-3.6749042,False,https://www.idealista.com/inmueble/108567754/,"Exclusivo piso en venta de 116 m² construidos se encuentra en plena reforma y será entregado completamente renovado, listo para estrenar. Está ubicado en la segunda planta de una finca regia de 1954 con ascensor, servicio de conserjería y trastero. La reforma integral incluye mobiliario y equipamiento de alta gama, siguiendo las últimas tendencias en diseño de interiores. Al acceder a la vivienda nos recibe un amplio y luminoso salón-comedor, gracias a sus grandes ventanales y su privilegiada orientación la vivienda recibe la entrada de luz natural durante todo el día, además de tener espectaculares vistas al exterior. La cocina independiente está completamente equipada con electrodomésticos de primeras marcas. La propiedad cuenta con tres habitaciones, dos de ellas dobles con armarios empotrados y ventanales que permiten la entrada de luz, y una habitación principal con armarios empotrados en tipo suite con baño. Además, la vivienda cuenta con un baño completo adicional y un trastero en la misma finca.  Situado en el prestigioso barrio de Ibiza, en Madrid, el piso se encuentra a escasos minutos del Parque del Retiro. Esta zona destaca por su excelente calidad de vida, con una completa oferta de servicios, comercios, restaurantes y opciones culturales. Además, está muy bien conectada con el resto de la ciudad mediante transporte público. En Walter Haus entendemos que encontrar el hogar ideal va más allá de una inversión: es encontrar ese lugar que encaja con tu estilo de vida. Descubre las propiedades que tenemos entrando a nuestro sitio web y conoce todos los inmuebles exclusivos que solo Walter Haus tiene para ti. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,good,False,11422.0,True,False,False,False,[],False,False,1325000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Máiquez,Top,Ibiza,2,True,True,,,,,
107491801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/c4/d3/1314231853.webp,ONM2411005,23,1450000.0,flat,sale,139.0,2,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491801/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,newdevelopment,True,10432.0,True,False,False,False,[],False,False,1450000.0,€,True,True,flat,,"Fuente del Berro, Madrid",Piso,Top,Fuente del Berro,2,True,True,False,,,,
105396893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/41/9f/1250854272.webp,2073,48,2700000.0,flat,sale,451.0,6,4,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,40.4389425,-3.7154893,False,https://www.idealista.com/inmueble/105396893/,"S C A L A | Properties presenta esta vivienda exterior de 6 dormitorios en Chamberí. Vivienda de 451 metros construidos con muchas posibilidades ya que es la planta entera y existe la posibilidad de segregar. Según accedemos a la vivienda a mano derecha, encontramos la zona de estar, con tres salones y orientación suroeste, es una estancia muy luminosa y ofrece una experiencia de vida inigualable gracias a sus impresionantes vistas despejadas. Desde el amplio salón accedemos a una terraza de 15m² desde donde podrás disfrutar de panorámicas espectaculares que abarcan el horizonte, creando un ambiente de tranquilidad y amplitud. La luminosidad natural que inunda cada rincón del hogar aporta una sensación de bienestar inmejorable.   La zona de noche cuenta  con 6 dormitorios y 4 cuartos de baño. Tiene cocina independiente con zona de office, habitación de servicio y baño. Calefacción y agua caliente central con consumo individual. Aire acondicionado por conductos. Plaza de garaje opcional por 60.000 eur adicionales en Isaac Peral. Gastos vivienda:   Comunidad: 543 eur Ibi 3195 eur Gastos garaje: Ibi: 63 eur Comunidad: 85 eur.",True,renew,False,5987.0,False,False,True,True,[],False,False,2700000.0,€,True,False,flat,,"Vallehermoso, Madrid",Piso,Top,Vallehermoso,9,True,True,,,,,60000.0
