propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108882550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/d5/48/1357844418.webp,,13,360000.0,flat,sale,95.0,2,1,"calle de los Depósitos, 13",Madrid,Getafe,Universidad,es,,40.3132282,-3.725844,True,https://www.idealista.com/obra-nueva/108882550/,"Viviendas de obra nueva en el corazón de Getafe - Diseño, calidad y confort al alcance de tu vida. Descubre Residencial Carlos III, una exclusiva promoción de obra nueva situada en la calle Depósitos 13, en pleno centro de Getafe. Un proyecto moderno y eficiente que combina diseño contemporáneo, confort térmico y una ubicación privilegiada con todos los servicios al alcance. La promoción cuenta con viviendas de 1, 2 y 3 dormitorios, todas exteriores, con balcones y distribuciones funcionales que maximizan la luz natural y el aprovechamiento del espacio. Cada vivienda incluye plaza de garaje y trastero, con posibilidad de adquirir plazas adicionales. Entre sus características destacan: Climatización por aerotermia y calefacción por radiadores Suelos porcelánicos de imitación madera, armarios empotrados y carpintería blanca Baños de diseño moderno con equipamientos de alta gama Zonas comunes con materiales nobles y diseño cuidado Ubicado en una de las zonas más consolidadas de Getafe, estarás a un paso de supermercados, colegios, parques, centros de salud y universidades, como la UC3M. Además, disfrutarás de excelentes conexiones con Madrid y alrededores gracias a Cercanías, MetroSur, líneas de autobús y accesos directos a la A-42, M-45 y M-50. Posibilidad de financiación flexible adaptada a cada comprador. Entrega prevista: mayo de 2026. Una oportunidad única tanto para vivir como para invertir en una zona en plena proyección.",False,newdevelopment,True,False,3789.0,True,False,False,False,[],False,False,360000.0,€,True,True,flat,,"Universidad, Getafe","Piso en calle de los Depósitos, 13",1,True,True,,,,
108926595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/67/9c/1359170917.webp,,20,229000.0,flat,sale,80.0,3,1,calle de Higinio Rodríguez,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3876378,-3.6627299,False,https://www.idealista.com/inmueble/108926595/,"ESTUDIO VISIONPRO SAN DIEGO SLU ¡Trae en exclusiva maravillosa vivienda situada en calle Higinio Rodríguez! Se trata de una primera planta sin ascensor para entrar a vivir de tres habitaciones, ventanas Climalit, salón, un cuarto de baño reformado y equipado y un Gran patio de 28 metros cuadrados. Adicionalmente, tiene una despensa en el salón. Tiene toda la electricidad cambiada, cuenta con gas natural individual y en el precio de la comunidad está incluido el pago del agua. Pertenece a una comunidad muy tranquila y se rodea de todos los servicios y comercios básicos de un barrio tradicional como San Diego (Supermercados, peluquerías, fruterías, bares, restaurantes, colegios, jardines infantiles). Además, está a pasos del parque de Avenida Candilejas y el Parque Azorín. Por su ubicación, está perfectamente conectado con líneas de Renfe, autobuses y metro. Este año, GRUPO TECNOCASA cumple 30 años como líder del mercado inmobiliario en España. Confía en el Verde, confía en GRUPOTECNOCASA.",False,good,False,,2863.0,False,False,False,False,[],False,False,229000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso en calle de Higinio Rodríguez,1,True,False,,,,
108111022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/32/78/1334175947.webp,Atico B,13,749600.0,penthouse,sale,105.0,1,1,"calle Alejandro Ferrant, 26",Madrid,Madrid,Arganzuela,es,Delicias,40.3948864,-3.6918765,True,https://www.idealista.com/obra-nueva/108111022/,"ALEJANDRO FERRANT 26 Ubicación excelente, conectividad inmejorable y un diseño moderno en el centro de Madrid. En una cuidada y tranquila calle del Barrio de Delicias, en el distrito de Arganzuela, se encuentra Alejandro Ferrant 26. Una promoción de obra nueva con solo 12 viviendas, que combina diseño contemporáneo, eficiencia energética y una ubicación excelente para quienes buscan calidad de vida en Madrid. Alejandro Ferrant 26 es un edificio de nueva construcción con una fachada moderna, marcada por líneas rectas en la destacan los cristales, presentes en los grandes ventanales y las barandillas. Una estilizada palillería oculta los tendederos ventilados a la fachada. Materiales actuales le aportan una estética limpia, atemporal y de bajo mantenimiento. ESPACIOS BIEN PENSADOS EN UNA UBICACIÓN INMEJORABLE. Espacios luminosos y bien conectados en Delicias, Madrid.- Arquitectura que optimiza el espacio Distribuciones que maximizan el uso del espacio, ofreciendo estancias bien logradas, cómodas y funcionales.- Abundante luz natural Viviendas exteriores en todas sus estancias, lo que permite que la luz natural inunde cada espacio, aportando calidez a los hogares y un continuo disfrute del maravilloso cielo de Madrid.- Terrazas para el disfrute del cielo y el sol Cada vivienda cuenta con un espacio exterior ideal para disfrutar del aire libre, tener plantas, tomar una copa, leer un libro. Disfrutar de momentos, sin ruidos ni tráfico.- Comodidades adicionales: * Tendederos independientes, equipados con lavadora y secadora, un espacio de lavandería práctico y bien concebido. * La mayoría de las viviendas cuentan con trastero, un valioso desahogo para guardar ropa de temporada, gadgets y otros objetos, sin renunciar al espacio en casa. * Piscina comunitaria, perfecta para refrescarse durante el verano. * Sistema de climatización por suelo radiante/refrigerante y paneles solares para una climatización confortable y sostenible, además de un invaluable ahorro en tus facturas. CONECTIVIDAD Y UBICACIÓN Una atractiva combinación de calidad de vida y buena conectividad.- Conexión directa con el resto de Madrid: A pocos minutos de tres estaciones de metro y varias líneas de autobús, estarás perfectamente comunicado con el centro y otras zonas de la ciudad.- Ocio y naturaleza a un paso: Muy próximo a espacios verdes emblemáticos como Madrid Río y el parque Enrique Tierno Galván. Además, la zona ofrece una interesante oferta cultural y de ocio con lugares como el centro internacional de cultura y de creación artística “Matadero” o el centro comercial Plaza Río, donde encontrar todo tipo de tiendas, restaurantes y entretenimiento.- Ubicación privilegiada dentro de Delicias: Siendo Delicias un barrio concurrido y dinámico, ALEJANDRO FERRANT 26 se encuentra en una tranquila y cuidada calle “en fondo de saco”, exclusivamente residencial y con solo dos edificios, utilizada únicamente por los residentes y visitantes. Esto permite ofrecer un ambiente sosegado, alejado del ruido habitual de la zona, y a la vez muy cerca de todos los servicios necesarios. UNA INVERSIÓN QUE CRECE CONTIGO La zona de Delicias y Arganzuela está viviendo un proceso de modernización y trasformación, impulsado por un creciente interés en el área, lo que asegura una revalorización de tu propiedad. La proximidad a proyectos de renovación y mejoras urbanísticas en Delicias y, en general, en Arganzuela, incrementará el valor de tu inmueble a mediano plazo. Alejandro Ferrant 26 es, en definitiva, una fantástica oportunidad de vivir en una promoción de calidad, con diseño, comodidad y una ubicación estratégica, con la certeza de estar adquiriendo una propiedad que ganará valor.",False,,True,False,7139.0,True,False,False,False,[],False,False,749600.0,€,True,False,flat,penthouse,"Delicias, Madrid","Ático en calle Alejandro Ferrant, 26",6,True,True,25000.0,,,
108882578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/37/ae/1357844416.webp,,13,370500.0,flat,sale,95.0,2,1,"calle de los Depósitos, 13",Madrid,Getafe,Universidad,es,,40.3132282,-3.725844,True,https://www.idealista.com/obra-nueva/108882578/,"Viviendas de obra nueva en el corazón de Getafe - Diseño, calidad y confort al alcance de tu vida. Descubre Residencial Carlos III, una exclusiva promoción de obra nueva situada en la calle Depósitos 13, en pleno centro de Getafe. Un proyecto moderno y eficiente que combina diseño contemporáneo, confort térmico y una ubicación privilegiada con todos los servicios al alcance. La promoción cuenta con viviendas de 1, 2 y 3 dormitorios, todas exteriores, con balcones y distribuciones funcionales que maximizan la luz natural y el aprovechamiento del espacio. Cada vivienda incluye plaza de garaje y trastero, con posibilidad de adquirir plazas adicionales. Entre sus características destacan: Climatización por aerotermia y calefacción por radiadores Suelos porcelánicos de imitación madera, armarios empotrados y carpintería blanca Baños de diseño moderno con equipamientos de alta gama Zonas comunes con materiales nobles y diseño cuidado Ubicado en una de las zonas más consolidadas de Getafe, estarás a un paso de supermercados, colegios, parques, centros de salud y universidades, como la UC3M. Además, disfrutarás de excelentes conexiones con Madrid y alrededores gracias a Cercanías, MetroSur, líneas de autobús y accesos directos a la A-42, M-45 y M-50. Posibilidad de financiación flexible adaptada a cada comprador. Entrega prevista: mayo de 2026. Una oportunidad única tanto para vivir como para invertir en una zona en plena proyección.",False,newdevelopment,True,False,3900.0,True,False,False,False,[],False,False,370500.0,€,True,True,flat,,"Universidad, Getafe","Piso en calle de los Depósitos, 13",2,True,True,,,,
108882551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/fa/40/1357844419.webp,,13,315000.0,flat,sale,76.0,2,1,"calle de los Depósitos, 13",Madrid,Getafe,Universidad,es,,40.3132282,-3.725844,True,https://www.idealista.com/obra-nueva/108882551/,"Viviendas de obra nueva en el corazón de Getafe - Diseño, calidad y confort al alcance de tu vida. Descubre Residencial Carlos III, una exclusiva promoción de obra nueva situada en la calle Depósitos 13, en pleno centro de Getafe. Un proyecto moderno y eficiente que combina diseño contemporáneo, confort térmico y una ubicación privilegiada con todos los servicios al alcance. La promoción cuenta con viviendas de 1, 2 y 3 dormitorios, todas exteriores, con balcones y distribuciones funcionales que maximizan la luz natural y el aprovechamiento del espacio. Cada vivienda incluye plaza de garaje y trastero, con posibilidad de adquirir plazas adicionales. Entre sus características destacan: Climatización por aerotermia y calefacción por radiadores Suelos porcelánicos de imitación madera, armarios empotrados y carpintería blanca Baños de diseño moderno con equipamientos de alta gama Zonas comunes con materiales nobles y diseño cuidado Ubicado en una de las zonas más consolidadas de Getafe, estarás a un paso de supermercados, colegios, parques, centros de salud y universidades, como la UC3M. Además, disfrutarás de excelentes conexiones con Madrid y alrededores gracias a Cercanías, MetroSur, líneas de autobús y accesos directos a la A-42, M-45 y M-50. Posibilidad de financiación flexible adaptada a cada comprador. Entrega prevista: mayo de 2026. Una oportunidad única tanto para vivir como para invertir en una zona en plena proyección.",False,newdevelopment,True,False,4145.0,True,False,False,False,[],False,False,315000.0,€,True,True,flat,,"Universidad, Getafe","Piso en calle de los Depósitos, 13",1,True,True,,,,
108191406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/3d/78/1336624792.webp,,39,1150000.0,chalet,sale,370.0,4,4,alto de Hortaleza,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4735204,-3.6284499,False,https://www.idealista.com/inmueble/108191406/,"SIN COMISION AL COMPRADOR. Valdebebas. Chalet de esquina sobre parcela de 280 m2. Distribuido en 3 plantas con la posibilidad de abrir la buhardilla que actualmente está tapiada.  Planta baja: Amplio y luminoso salón comedor con acceso directo al jardín. Sus grandes ventanales hacen que puedas visualizar el jardín. Cocina equipada, muy amplia y con office; además dispone de puerta con salida a la terraza principal. 1 aseo. 1 dormitorio. Planta alta: Se accede a la misma a través de una preciosa escalera de caracol, de madera. En este hueco cabría la posibilidad de instalar un ascensor.  La planta alta se distribuye en 3 dormitorios con armarios empotrados y baños incorporados. El dormitorio principal dispone de un práctico vestidor y salida a una terraza o solarium.  Planta sótano: Amplísimo garaje con capacidad para 10 coches. También se puede habilitar una zona de trastero.  Recién pintado. Persianas eléctricas. Ventanas de pvc. Suelos de parquet en muy buen estado. Calefacción de gasoil. La zona es muy tranquila, rodeada de parquet y paseos donde poder disfrutar de la naturaleza. Proyecto hecho de piscina en el jardín. Muy bien comunicado con M-30, M-11; M-40, A1, A2, Ifema y Campo de las naciones o Palacio de hielo.",False,good,False,,3108.0,False,False,True,False,[],False,False,1150000.0,€,True,True,chalet,independantHouse,"Valdebebas - Valdefuentes, Madrid",Casa independiente en alto de Hortaleza,,,,,,,
108926343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/45/0d/1359157247.webp,VENE5080,36,210000.0,flat,sale,33.0,2,1,calle de Elfo,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4338122,-3.6578236,False,https://www.idealista.com/inmueble/108926343/,"VENE5080 CONKSA INMOBILIARIA ofrece un encantador piso de 33m² situado en una zona excepcional en el corazón de lo que será el proyecto parque ventas, lo que convierte a este inmueble en una excelente opción de inversión en rentabilidad o en un acogedor espacio para vivir, cercano a todo. El inmueble se encuentra en un edificio de corrala con su ite vigente hasta 2032 en perfecto estado. Se distribuye en salón, cocina, baño con ducha y dos dormitorios, todo en muy buen estado, permitiendo, si se desea, entrar a vivir de inmediato. Las puertas son macizas de color haya, la puerta exterior es blindada, las ventanas son de aluminio lacado blanco con climalit, y las paredes de los dormitorios tienen revestimiento plástico. El agua caliente se obtiene mediante un termo eléctrico, y la calefacción y el aire acondicionado funcionan con bomba de frío y calor. Los suelos son de gres. Está a pocos metros de la entrada del mercado de ventas y junto a la calle Alcalá. Está dotado de una amplia gama de servicios de todo tipo, comerciales, educativos, médicos, zonas verdes, y está muy bien comunicado con varias líneas de autobuses en las cercanías, así como con las estaciones de metro de El Carmen y Ventas. El acceso a la M30 se encuentra en sus inmediaciones. Todo esto convierte a este inmueble en una excelente opción de rentabilidad superior al 6%. No dejes de visitar virtualmente este fantástico inmueble haciendo clic en el enlace al final del anuncio.",True,good,False,,6364.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,"Concepción, Madrid",Piso en calle de Elfo,bj,False,False,,,,
108410812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/3f/39/1337271356.webp,Vivienda 3A,14,572000.0,penthouse,sale,99.0,2,1,"Calle Fermín Izquierdo, 7",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4691144,-3.7043107,True,https://www.idealista.com/obra-nueva/108410812/,"La Idea Fermín Izquierdo 7 es una promoción de viviendas con una arquitectura excepcional y la máxima calificación energética, estratégicamente ubicada en el centro de Madrid, concretamente en el Distrito de Tetuán, actualmente el de mayor transformación de la ciudad. La promoción se encuentra muy cerca de Plaza Castilla, Plaza de Cuzco y las Cinco Torres, entre estas últimas Torre Caleido - IE University. Su ubicación junto a Madrid Nuevo Norte, “la actuación de transformación urbana más importante de Madrid y una de las principales de Europa”, hacen de Fermín Izquierdo 7 un proyecto de enorme atractivo y de la máxima rentabilidad en el corto y medio plazo para inversores. Arquitectura Fermín Izquierdo se enmarca en una serie de proyectos en los que se aborda la necesidad de nueva vivienda de calidad en antiguas zonas industriales de la ciudad de Madrid. Situado en una tranquila calle de Tetuán, junto al sinuoso Paseo de la Dirección, la nueva construcción con su ordenada composición de huecos en fachada proporciona un nuevo carácter a toda la edificación. Los grandes ventanales de proporciones cuadradas contrastan con la sencillez constructiva del revoco de fachada. Frente a una arquitectura del espectáculo, este nuevo edificio propone un ajustado estilo racionalista, basado en la amplitud de espacios y el cuidado de los detalles constructivos. La promoción de 8 viviendas con trastero, garaje y piscina responde directamente a las necesidades reales de la vida del barrio. A través del generoso soportal de entrada, con acceso desde la calle, se llega al portal que comunica las diferentes plantas de viviendas. Atravesando este soportal, se alcanza un jardín interior de gran tamaño y agradables proporciones. De esa manera, las viviendas pasantes vuelcan su vida hacia este oasis interior aprovechando el enorme patio de luces, tan característico de la ciudad de Madrid, cuya orientación sur permite iluminar correctamente las estancias vivideras. Las viviendas estudio de planta primera y segunda se abren por completo a la fachada norte, gracias al gran ventanal central. Por último, los acabados interiores responden a una tradición constructiva basada en el rigor, la calidad y el bajo mantenimiento. Los suelos continuos de terrazo gris, junto a los revocos tradicionales y las barandillas de redondos de acero componen una identidad propia, y a su vez, continuista con el cuidado y sencillez de los detalles constructivos. Proyecto Fermín Izquierdo 7 es un proyecto de una arquitectura singular cuyo programa consiste en 8 viviendas con trastero, amplio jardín con piscina orientado al sur, sala comunitaria multiusos, plazas de garaje y espacio para bicicletas. Las viviendas son de tres tipologías -estudios, un dormitorio y dos dormitorios- y cuentan con grandes ventanales -con rotura de puente térmico- y terrazas, que dotan a los espacios de una gran iluminación natural. En la construcción hemos priorizado el diseño y el confort con la utilización de materiales de alta calidad que permiten, a su vez, la máxima calificación energética. Las viviendas cuentan con climatización de frío y calor mediante suelo radiante por aerotermia. Las cocinas se entregan amuebladas y con electrodomésticos integrados de primeras marcas. Los baños se entregan equipados y los armarios, vestidos. Barrio Tetuán es un distrito céntrico de Madrid en pleno proceso de transformación debido a su excelente ubicación, su gran actividad comercial y vida de barrio, lo que está atrayendo a un gran número de familias, jóvenes y profesionales que quieren vivir y trabajar en una ubicación privilegiada a un precio atractivo. De hecho, Tetuán es actualmente uno de los distritos de mayor rentabilidad del centro de Madrid.",False,newdevelopment,True,False,5778.0,True,False,False,False,[],False,False,572000.0,€,True,False,flat,penthouse,"Valdeacederas, Madrid","Ático en Calle Fermín Izquierdo, 7",3,True,True,32000.0,,,
107531031,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/53/27/1315204398.webp,,44,1242000.0,duplex,sale,239.0,4,4,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4785582,-3.7387409,False,https://www.idealista.com/obra-nueva/107531031/,"¡Últimas 6 viviendas disponibles en Peñagrande, Madrid! � Descubre esta exclusiva promoción en uno de los barrios menos densamente poblados de Madrid. Viviendas amplias y luminosas de 3 y 4 dormitorios, diseñadas para ofrecer el máximo confort y calidad de vida. Entre las últimas unidades disponibles se encuentra un espectacular dúplex de hasta 200 m², además de áticos con dos terrazas. ¿Quién quiere solo una terraza cuando se pueden tener dos?  Y además.. . - Zonas comunes de ensueño: piscina comunitaria, zonas infantiles y jardín con zonas verdes.  Ubicación inmejorable en Peñagrande, con todos los servicios, excelente, comunicación y un entorno tranquilo.  ¡No dejes pasar esta oportunidad! Últimas unidades disponibles.  Las imágenes están amuebladas virtualmente. Las viviendas se entregan sin mobiliario.  (Impuestos, notaría y registros no incluidos).",False,newdevelopment,True,True,5197.0,True,False,False,False,[],False,False,1242000.0,€,True,True,flat,duplex,"Peñagrande, Madrid",Dúplex,3,True,True,,,,
108798383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/da/60/1286845443.webp,,43,384900.0,chalet,sale,182.0,4,3,"Batres, 20",Madrid,Cubas de la Sagra,,es,,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/108798383/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en dos plantas construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 4 dormitorios y 3 baños, se distribuye en; - Hall de entrada, cocina, salón-comedor, 1 baño completo, 1 dormitorio en planta, porche trasero con salida desde el salón y cocina. -Planta superior con 2 dormitorios dobles, uno de ellos con terraza, cuarto de baño completo, 1 dormitorio principal con baño en siute.  -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. *Piscina opcional* Entrega en un plazo máximo de 12 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,False,2115.0,True,False,False,False,[],False,False,384900.0,€,True,True,chalet,semidetachedHouse,Cubas de la Sagra,"Chalet pareado en Batres, 20",,,,,,,
