propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108750280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/37/39/1354650254.webp,W-02V8JX,9,15000000.0,penthouse,sale,1281.0,6,7,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,40.446131,-3.6973294,False,https://www.idealista.com/inmueble/108750280/,"Espectacular ático dúplex con maravillosas vistas a todo Madrid Engel&Völkers tiene el placer de presentarles este espectacular ático dúplex ubicado en una de las zonas más prestigiosas de Madrid. Esta exclusiva vivienda se encuentra en la calle Raimundo Fernandez Villaverde que combina a la perfección historia y modernidad. En el penúltimo piso de un edificio de fachada moderna, se encuentra esta residencia que se distingue por su refinada estética y sus acabados de lujo. Su espectacular terraza es, sin duda, el punto más sobresaliente de la propiedad. Amplia, luminosa y con vistas despejadas que alcanzan el horizonte de la ciudad, este espacio ofrece un refugio único para disfrutar del aire libre en total privacidad. Desde aquí, se pueden contemplar los primeros rayos de sol en la mañana o relajarse con sus espectaculares vistas El interior de la vivienda ha sido diseñado para maximizar la luz y la sensación de amplitud. Al acceder, un elegante vestíbulo con acabados de alta gama da paso a un impresionante salón con grandes ventanales que se abren hacia la terraza, creando una conexión fluida entre el interior y el exterior. Este espacio, pensado para el confort y la sofisticación, combina elementos clásicos con la última tecnología en domótica. Junto al salón, el comedor independiente permite albergar encuentros exclusivos con una vista inigualable como protagonista. Además, una sala privada ideal para despacho o biblioteca ofrece un ambiente de tranquilidad y distinción, enmarcado en materiales nobles y una cuidada iluminación. La zona de descanso está estratégicamente ubicada para garantizar máxima serenidad. Sus cuatro suites, todas exteriores, cuentan con vistas privilegiadas y acabados de primer nivel. La suite principal es una auténtica joya, con un vestidor diseñado a medida y un baño en mármol de alta gama con ducha efecto lluvia y bañera independiente. Las demás habitaciones mantienen el mismo estándar de calidad, cada una con su propio vestidor y baño privado. Cuenta además con una habitación de servicio con su propio baño y otras dos habitaciones en un guardilla con altura muy amplia de techo. Cada detalle de esta vivienda ha sido meticulosamente seleccionado: suelos de roble macizo, carpintería artesanal, iluminación ambiental inteligente y un avanzado sistema de domótica que controla climatización, persianas y sonido envolvente. La zona de terraza con su exclusiva piscina así como un amplio jardín interior, zona de gimnasio y dos plazas de garaje de acceso directo. Esta residencia representa el equilibrio perfecto entre elegancia, funcionalidad y una ubicación insuperable, con una terraza que redefine el concepto de exclusividad en Madrid. La propiedad se ubica muy cerca de Paseo de la Castellana, Nuevos Ministerios y la zona de Azca al noroeste de la capital. Azca es el distrito financiero y de negocios de Madrid. Se trata de una gran manzana de diecinueve hectáreas de superficie compuesta por edificios de oficinas comprendida entre las calles de Raimundo Fernández Villaverde, Orense, General Perón y el Paseo de la Castellana. Asimismo, dentro del ámbito se encuentran las plazas de Pablo Ruiz Picasso, Carlos Trías Beltrán y Manuel Gómez Moreno. Este barrio está delimitado por importantes estructuras como el estadio Santiago Bernabéu, el Ministerio de Defensa, la famosa Torre Picasso o la torre BBVA. La cercanía a la Calle Orense, Nuevos Ministerios y el maravillosos Corte Ingles de Paseo de la Castellana ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, hasta zonas deportivas y una selección muy amplia de bares y restaurantes. En cuanto a las comunicaciones, esta zona tiene una excelente cobertura de transporte, esto se debe a la cercanía de éste a la estación de Nuevos Ministerios y del intercambiador de Plaza de Castilla. El acceso al centro de la ciudad y a las principale.",False,good,False,11710.0,False,False,False,False,[],False,False,15000000.0,€,True,True,flat,penthouse,"Cuatro Caminos, Madrid",Ático,10,True,True,Cuatro Caminos,,,,,
103689274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/c8/a2/1219759652.webp,,39,1395000.0,flat,sale,221.0,4,5,"Plazuela de San Ginés, 1",Madrid,Madrid,Centro,es,40.4166589,-3.7070626,True,https://www.idealista.com/inmueble/103689274/,"OPORTUNIDAD ÚNICA DE INVERSIÓN CON ALQUILERES EN CURSO (RENTABILIDAD INMEDIATA)  (Ya tiene otorgado el Numero Unico de Registro de Alquileres) Exclusiva oportunidad de inversión en el corazón de Madrid. Como empresa especializada en la reforma integral de propiedades, presentamos este inmueble único, estratégicamente ubicado a solo unos metros de Sol, Opera y Plaza Mayor, en la encantadora Plazuela de San Ginés. Este inmueble de 221m2 se distribuye en 2 pisos, combinando una fusión perfecta entre modernidad y tranquilidad, tras haber finalizado una renovación integral, finalizada en enero de 2024. PISO EXTERIOR CON ENCANTO: Disfrute de la vida urbana en este piso exterior que cuenta con 3 balcones. Presenta un amplio salón/comedor con balcón, una cocina semi-integrada totalmente equipada y dos habitaciones, cada una con su propio balcón y dos baños completos. La habitación principal incluye un baño en suite y un amplio vestidor. PISO INTERIOR DE ELEGANCIA: El segundo piso, de carácter más íntimo, ofrece un amplio salón con dos ventanas, una cocina/comedor semi-integrada, dos habitaciones en suite y un aseo. La cocina está completamente equipada, brindando un espacio funcional y estéticamente agradable. Contáctenos hoy para obtener más detalles de esta oportunidad unica.",True,good,False,6312.0,True,False,False,False,[],False,False,1395000.0,€,,,flat,,"Sol, Madrid","Piso en Plazuela de San Ginés, 1",2,True,True,Sol,,,,,
108481898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/b4/0b/1346236372.webp,,84,2250000.0,flat,sale,158.0,3,3,"calle de Claudio Coello, 126",Madrid,Madrid,Barrio de Salamanca,es,40.4371344,-3.684954,True,https://www.idealista.com/inmueble/108481898/,"Bienvenidos a Gara (Somos propietarios) Gara Singular, Casa de bienes raíces que ofrece fincas singulares, minuciosamente seleccionadas en el alma y esencia de Madrid. Calle Claudio Coello, corazón del Barrio de Salamanca. Gara ofrece en venta esta exclusiva propiedad con unas vistas únicas: Los jardines del museo Lázaro Galdiano. La propiedad, a la que se accede a través de un jardín presidido por un gran frutal, fuentes ornamentales y plantas que parecen transportarnos a un Riad árabe o a un patio andaluz, se sitúa en una segunda planta que rebosa luminosidad y buen gusto.   Gracias a la profundidad del patio que tiene a sus pies, estamos ante una segunda planta que nos da, desde sus grandes ventanales, la sensación de estar en un 5 o 6 piso. Nada más entrar, encontramos un generoso vestíbulo que da paso a dos espacios divisibles, gracias a una majestuosa puerta corredera hecha a medida por maestros carpinteros. El primero de estos espacios da forma un pasillo de acceso a la zona descanso y aseo de cortesía, y el segundo a un gran salón comedor con cocina integrada. Todo con vistas a los jardines del museo. Así mismo la propiedad disfruta de tres dormitorios de matrimonio, el principal de ellos en suite con un tamaño aproximado de 30 m2 y tres áreas de armarios o closets diferentes. Los otros dos comparten un tercer baño completo.  La vivienda dispone de zona de lavandería independiente totalmente preparada para lavado, planchado y almacenaje Cocina completamente equipada con electrodomésticos de alta gama, incluida campana downfrat de Siemens.  Esta propiedad se ha desarrollado por profesionales interioristas para dotarla del más alto confort. Materiales de máxima calidad en la madera natural de los suelos, aislamiento térmico y sonoro de su carpintería, molduras clásicas, climatización centralizada y un sinfín de comodidades. Gastos de comunidad: 185 euros IBI: 787 Euros En el precio se incluyen los electrodomésticos, pero no el mobiliario.",False,good,False,14241.0,True,False,False,False,[],False,False,2250000.0,€,,,flat,,"Castellana, Madrid","Piso en calle de Claudio Coello, 126",2,True,True,Castellana,,,,,
108515943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/ef/f2/1347220744.webp,,11,850000.0,chalet,sale,126.0,3,2,CL PALERMO,Madrid,Madrid,Hortaleza,es,40.4599413,-3.6480737,False,https://www.idealista.com/inmueble/108515943/,"Agencia inmobiliaria de MADRID zona CANILLAS ofrece en EXCLUSIVA chalet gran tamaño junto a su parcela de 426 m² en una de las mejores zonas de Canillas. Este magnífico terreno se clasifica bajo la Norma Zonal 8, Grado 4, que permite edificaciones residenciales de hasta tres plantas, más un sótano. Destaca su gran edificabilidad y multitud de posibilidades junto al Liceo Francés y Arturo Soria. Reúne muchas características que lo hacen único: ubicación en una calle tranquila y con facilidad de aparcamiento, aunque tiene posibilidad de hacer aparcamiento en su interior. El barrio cuenta con multitud de servicios públicos y comercios (colegios, parques, áreas infantiles, supermercados, centros comerciales, farmacia, bancos, restaurantes, etc. ). A tan solo 10 minutos a pie del Liceo Francés así como de Arturo Soria. Muy cerca del Palacio de Hielo, paradas de metro como ESPERANZA – LÍNEA 4 – a (5 minutos a pie), además de rápidos accesos a M-30 y M-40 AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente.",False,renew,False,6746.0,True,False,False,False,[],False,False,850000.0,€,,,chalet,independantHouse,"Canillas, Madrid",Casa independiente en Cl Palermo,,,,Canillas,900000.0,50000.0,6.0,,
107741848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/c2/78/1322125541.webp,PHPDL,25,2259000.0,flat,sale,197.0,3,4,calle de Diego de León s/n,Madrid,Madrid,Barrio de Salamanca,es,40.4348106,-3.680724,True,https://www.idealista.com/inmueble/107741848/,"PRIVEE Homes comercializa esta exclusiva vivienda de lujo recién reformada a estrenar en el corazón del barrio de Salamanca ¡Descubre el lujo en el corazón del prestigioso barrio de Salamanca! en una finca representativa en una de las calles más emblemáticas de Madrid. en la Calle Diego de Leon, ofrece unos 197 m2, ubicada en una tercera planta de un edificio con ascensor, el piso ofrece una vista a un amplio patio de manzana, la vivienda ha sido completamente reformada con calidades de primer nivel, ofreciendo una combinación perfecta entre elegancia, confort y funcionalidad. Su cuidada distribución incluye tres amplios dormitorios y tres baños completos, además de una cocina de diseño totalmente equipada y un práctico cuarto de lavado. La propiedad cuenta con climatización por aire acondicionado y calefacción individua a gasl, así como portero físico y ascensor en la finca. Además, dispone de una acogedora terraza de 7 m2 con orientación sur, ideal para disfrutar de momentos de calma en pleno centro urbano. Situada en uno de los más prestigiosos barrios del distrito de Salamanca, esta propiedad representa el estilo de vida más exclusivo de Madrid. Rodeada de boutiques de lujo, restaurantes de alta gastronomía y encantadores cafés, vivir aquí es sinónimo de distinción. A escasos pasos de lugares emblemáticos como el Parque de Eva Duarte y el tradicional Mercado de la Paz. Una vivienda única, diseñada para quienes valoran el diseño, la comodidad y la ubicación en una de las zonas más sofisticadas de la capital. No pierdas la oportunidad de convertir este piso en tu nuevo hogar en Madrid. ¡Ven a visitarlo y enamórate de todo lo que tiene para ofrecer! Para coordinar una visita contacta con nosotros estaremos encantados de poder agendar una visita.",False,good,False,11467.0,True,False,False,False,[],False,False,2259000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Diego de León s/n,3,True,True,Castellana,,,,,
108811467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/31/92/1358469943.webp,,24,339000.0,flat,sale,103.0,3,2,CL ANTONIO MACHADO,Madrid,San Agustin de Guadalix,,es,40.6772966,-3.6199753,False,https://www.idealista.com/inmueble/108811467/,"¡Descubre tu nuevo hogar! Este espectacular piso reformado está listo para convertirse en el refugio que siempre has soñado. Con 103 m² construidos y 88 m² útiles, ofrece un espacio ideal para disfrutar en familia. Cuenta con tres amplias habitaciones y dos baños, perfectos para la comodidad diaria. Además, podrás personalizarlo a tu gusto, ya que actualmente se encuentra en obras.  No Imaginas la gran cocina que tendras! 18 metros ni mas ni menos! perfecta para hacer vida en ella!  Disfrutar de la piscina Y disfrutar de sus vistas nunca fue tan facil, y sobre todo muy tranquila y pocos vecinos!  La vivienda, situada en una primera planta, es exterior.  La calefacción y el aire acondicionado garantizan un ambiente agradable durante todo el año.  La ubicación es inmejorable, con magnífica comunicación y acceso a todos los servicios necesarios. No dejes pasar esta oportunidad única de adquirir un hogar como nuevo, en un entorno que combina confort y funcionalidad. ¡Ven a verlo y empieza a vivir la vida que mereces!",False,good,False,3291.0,True,False,False,False,[],False,False,339000.0,€,,,flat,,San Agustin de Guadalix,Piso en Cl Antonio Machado,1,True,False,,,,,,
107570214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/fc/ba/1316500690.webp,CAÑAVERAL,46,510000.0,flat,sale,109.0,3,2,calle Ferenc Puskas,Madrid,Madrid,Vicálvaro,es,40.3980375,-3.5476125,False,https://www.idealista.com/inmueble/107570214/,"VERALSA les ofrece esta exclusiva; Vivienda ubicada en el Cañaveral, en urbanización cerrada con zonas comunes ajardinadas con piscina, parque infantil y local comunitario multiusos. También dispone de servicio de conserjería. Accedemos a la vivienda a través de un bonito hall de entrada que nos da acceso a bonita cocina con office con salida a terraza tendedero.  Amplio salón con salida a una espaciosa terraza con persianas motorizadas. Desde el hall de entrada, tenemos conexión con el pasillo distribuidor que nos da acceso a los tres amplios dormitorios con armarios empotrados, el dormitorio principal cuenta con un amplio vestidor y cuarto de baño completo en suite y al segundo cuartos de baño completo del que dispone la vivienda. Puertas lacadas en blanco, paredes en liso, carpintería interior en PVC color blanco de altas prestaciones termo-acústicas y vidrio multicapa. Como característica importante a tener en cuenta de esta magnifica vivienda es que dispone de un sistema de AEROTERMIA individual que abastece la instalación de suelo radiante / refrescante para garantizar el confort en el interior de la vivienda.  La producción de ACS es también mediante el sistema de AEROTERMIA de alta eficiencia centralizado. La vivienda dispone de certificado Casa Pasiva y debido a la excelente certificación energética que posee la vivienda los costos de energía son bajos. Además la vivienda dispone de un sistema de ventilación individual que permite renovar el aire interior de la vivienda mediante un equipo de ventilación de doble flujo. La vivienda cuenta con dos amplias plazas de garaje y trastero. Para más información acerca de esta magnifica vivienda no dude en ponerse en contacto con nosotros. Trabajamos por y para tu tranquilidad.",False,good,False,4679.0,True,False,False,False,[],False,False,510000.0,€,True,True,flat,,"El Cañaveral, Madrid",Piso en calle Ferenc Puskas,5,True,True,El Cañaveral,,,,,
108511719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/e8/b1/1347093673.webp,,21,760000.0,flat,sale,88.0,3,2,calle de Narváez,Madrid,Madrid,Retiro,es,40.4212472,-3.6771244,False,https://www.idealista.com/inmueble/108511719/,"Luminoso piso exterior en Calle Narváez – Barrio de Ibiza, muy cerca de Goya En una de las zonas más emblemáticas de Madrid, en pleno Barrio de Ibiza y a escasos metros del Retiro, presentamos esta luminosa primera planta exterior con tres ventanas a la calle, ubicada en una finca clásica con portero físico. La vivienda cuenta con 3 dormitorios, uno de ellos en suite, 2 baños completos, un amplio salón-comedor y una cocina independiente. Se encuentra en buen estado de conservación, aunque ofrece gran potencial de redistribución según las necesidades del comprador. Destacan sus calidades: suelo de parquet, ventanas de PVC con doble acristalamiento, aire acondicionado por conducto, calefacción y agua caliente por gas natural, y puerta blindada. Además, existe la posibilidad de adquirir, junto con la vivienda, una amplia plaza de garaje en la que cabe cómodamente un coche grande y una moto, una opción muy poco habitual en la zona. Una oportunidad única para vivir o invertir en uno de los barrios más cotizados de Madrid, con todos los servicios, comercios y transportes a un paso.",False,good,False,8636.0,True,False,False,False,[],False,False,760000.0,€,True,False,flat,,"Ibiza, Madrid",Piso en calle de Narváez,1,True,True,Ibiza,820000.0,60000.0,7.0,,39000.0
108906783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/e2/58/1358545428.webp,PIS0175,18,265000.0,flat,sale,68.0,1,1,paseo de Alberto Palacios,Madrid,Madrid,Villaverde,es,40.345103,-3.7110549,False,https://www.idealista.com/inmueble/108906783/,"DB SERVICIOS INMOBILIARIOS VENDE EN EXCLUSIVA VIVIENDA DE OBRA NUEVA ubicada en la primera planta exterior del edificio.  La vivienda se distribuye en salón, un dormitorio, cocina independiente y baño con plato de ducha. Todas las estancias son amplias y luminosas. Plaza de garaje y trastero incluido en el precio. Dotada de calefacción y agua caliente individual a gas, así como aire acondicionado con bomba de frío y calor.  Ubicación Privilegiada Situada en una calle con tráfico restringido a autobuses y residentes, de carácter semipeatonal, en la principal calle comercial del distrito. A escasos metros de estaciones de metro y cercanías, del mercado de abastos y del parque Plata y Castañar. Vivienda con ventilación cruzada, gracias a su doble orientación a calle y zonas comunes interiores. Ubicada en la principal arteria peatonal y comercial de Villaverde, con excelentes comunicaciones tanto en transporte público como privado (A-42, A-4, A-45 y M-40). Próxima a las estaciones de Metro y Cercanías Villaverde Alto (a solo 500 metros, 5 minutos andando), estación de Puente Alcocer y varias líneas de autobús en la puerta. Obras ya iniciadas. Entrega prevista: último trimestre de 2025. INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES. Llámanos para concertar una visita, te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables [IW].",False,good,False,3897.0,False,False,False,False,[],False,False,265000.0,€,True,True,flat,,"Villaverde Alto, Madrid",Piso en paseo de Alberto Palacios,1,True,True,Villaverde Alto,,,,,
107819327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/1c/e4/1350549911.webp,V1072534,50,1250000.0,chalet,sale,492.0,6,5,paseo de los Tilos s/n,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,40.4102622,-3.8448368,True,https://www.idealista.com/inmueble/107819327/,"Chalet en la prestigiosa Urbanización Montepríncipe. ideal si buscas un hogar amplio con la tranquilidad y seguridad que ofrece ésta Urbanización cerrada y con vigilancia 24 horas, sin tener que renunciar a los servicios de su ubicación y su buena comunicación con M-40, M-503 y M-500. Con una superficie en la vivienda de 492 m2 y parcela de 814m2 con 2 amplios salones, 6 dormitorios, 5 baños, garaje y precioso jardín con piscina privada.  La vivienda tiene dos entradas para mayor comodidad. Distribuido de la siguiente manera: -Planta Principal: Entrada principal con recibidor y distribuidor que da acceso a amplio salón comedor con distintos ambientes, office, despacho, aseo de cortesía y arranque de escalera principal hacia la planta superior.  Entrada de servicios con distribuidor que da acceso a la escalera secundaria donde se encuentra la zona de lavandería. Desde este distribuidor también accedemos a la cocina y a la escalera que baja al semisótano. Gran salón de 80m2 con acceso el precioso porche y al jardín con piscina. Desde el salón-comedor hay un acceso directo a la cocina. -Planta Primera: 4 dormitorios y 3 baños, el dormitorio principal con vestidor suma 32m2 y baño en suite. Pasillo con armarios empotrados. -Planta semi sótano: 1 dormitorio, 1 baño, amplio salón para zona de sofás y zona de juegos y acceso al jardín desde un precioso patio inglés. Garaje para dos coches, trastero y varias zonas de almacenaje. La vivienda está en excelente estado y reformada con altas calidades, lista para entrar a vivir. La parcela es amplia con piscina y zonas ajardinadas con alta valla perimetral alta que da mucha privacidad con los vecinos colindantes. La vivienda tiene una situación privilegiada dentro de la urbanización a 5 minutos andando hay una zona comercial con supermercado, farmacia, tintorería, peluquería, club deportivo. Además, Monteprincipe tiene próximos colegios, hospitales y transporte público. El Hospital Monteprincipe está a 5 minutos caminando de la vivienda.",False,good,False,2541.0,True,False,False,False,[],False,False,1250000.0,€,True,True,chalet,semidetachedHouse,"Urb. este - Montepríncipe, Boadilla del Monte",Chalet pareado en paseo de los Tilos s/n,,,,,,,,,
108804155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/c6/62/1355635376.webp,Real Estate Lawyers,42,660000.0,flat,sale,110.0,3,2,calle de Lope de Haro,Madrid,Madrid,Tetuán,es,40.4559087,-3.7034439,False,https://www.idealista.com/inmueble/108804155/,"*** Piso en Venta en Tetuán - Una joya en el corazón de Madrid - *** ¡Descubre este espectacular ático en Tetuán! Ubicado en la sexta planta de un edificio con ascensor. Este inmueble ha sido totalmente reformado con excelentes materiales y ofrece una superficie construida de 110,90 m².  Cuenta con tres dormitorios y un salón muy luminoso, con cerramientos exteriores de aluminio de primera calidad, e interiores con cortinas de cristal en puertas correderas tanto en la cocina como en el salón, estructuras que se esconden en los paramentos y reflejan la modernidad y la funcionalidad de la vivienda. Este piso es ideal para disfrutar de la vida en un barrio consolidado y cosmopolita. La cocina independiente, recientemente renovada al igual que el resto del inmueble, cuenta con todo lo necesario para preparar deliciosas comidas. Además, tiene dos baños completos y armarios empotrados en tres habitaciones que brindan máxima comodidad y funcionalidad. La ubicación es simplemente extraordinaria: en una calle tranquila, pero a pocos pasos del bullicioso núcleo comercial de Bravo Murillo. Aquí encontrarás una amplia variedad de servicios y opciones de transporte público que facilitan la movilidad por toda la ciudad. El barrio ofrece un ambiente heterogéneo y vibrante, con una oferta de ocio nocturno que no te dejará indiferente.  Imagina disfrutar de tus vistas despejadas, mientras aprovechas la calefacción independiente de gas natural para mantener el hogar cálido y acogedor.  No dejes pasar la oportunidad de vivir en una ubicación privilegiada, en un piso reformado que integra las últimas tendencias en decoración de interiores y rodeado de todas las comodidades que Madrid tiene para ofrecer. ¡Contáctanos para más información y ven a visitarlo! VENDE CÖDE en régimen de exclusiva, inmobiliaria de abogados con más de 25 años de experiencia en el campo inmobiliario y en la comercialización de activos.  *** CÖDE NO FACTURA HONORARIOS AL COMPRADOR ***.",False,good,False,6000.0,True,False,False,False,[],False,False,660000.0,€,,,flat,,"Berruguete, Madrid",Piso en calle de Lope de Haro,6,True,True,Berruguete,,,,,
108539444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/8e/78/1347906277.webp,,32,389000.0,flat,sale,127.0,3,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,40.3938349,-3.6419189,False,https://www.idealista.com/inmueble/108539444/,"Agencia Inmobiliaria TECNOCASA VALLECAS Vende piso de 127 m2 construidos fuente catastro, en la octava planta con ascensor, portero en la finca y plaza de garaje en el mismo edificio. Vivienda compuesta por cocina, tendedero, salón, terraza con magníficas vistas, 3 habitaciones, 1 baño con plato de ducha, 1 aseo. Armarios empotrados. Calefacción Individual de Gas Natural.  VIVIENDA CUIDADA a falta de acondicionar el salón. VIVIENDA DE RENTA LIBRE.  Año de construcción 1986. La vivienda está situada en una zona ya consolidada con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio como paradas de autobús, RENFE y líneas de metro. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,3063.0,True,False,False,False,[],False,False,389000.0,€,True,True,flat,,"Palomeras sureste, Madrid",Piso en avenida de Pablo Neruda,8,True,True,Palomeras sureste,415000.0,26000.0,6.0,,
108686038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/3a/1e/1352116358.webp,,50,1250000.0,flat,sale,185.0,4,3,avenida de Valdemarín,Madrid,Madrid,Moncloa,es,40.4682255,-3.786416,False,https://www.idealista.com/inmueble/108686038/,"Fantástico piso, con muchísima luz. En urbanización muy tranquila, con conserje 24h, piscina, padel, zonas verdes.. . Amplio hall de entrada, gran salón en dos ambientes con terraza, comedor independiente (que podría ser un dormitorio adicional). Dormitorio principal con baño en suite, otros dos dormitorios que comparten un cuarto de baño con bañera. Cocina - office, tendedero, dormitorio y baño de servicio. Calefacción y agua caliente por caldera de gas. Instalación de aire acondicionado por conductos. Toldos motorizados con sensor de viento. 2 plazas de garaje. Zona residencial muy próxima a Madrid con todos los servicios y con excelentes comunicaciones tanto por carretera como por transporte público.",False,good,False,6757.0,True,False,False,False,[],False,False,1250000.0,€,True,True,flat,,"Valdemarín, Madrid",Piso en avenida de Valdemarín,1,True,True,Valdemarín,,,,,
108638923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/16/7d/1350712862.webp,,32,820000.0,flat,sale,99.0,2,2,calle de Alejandro Dumas,Madrid,Madrid,Arganzuela,es,40.4045785,-3.7182879,False,https://www.idealista.com/inmueble/108638923/,"Vivienda de obra nueva a estrenar en Urbanización Stellae - Imperial Río, con terraza, piscina y excelentes calidades Presentamos este exclusivo piso en la moderna urbanización Stellae - Imperial Río, situada en la Calle Alejandro Dumas, en el barrio de Imperial (Arganzuela), una de las zonas más dinámicas y con mayor proyección de Madrid. La vivienda, completamente exterior, cuenta con una cuidada distribución y acabados de lujo. Dispone de dos dormitorios con armarios empotrados de madera totalmente vestidos, dos baños (uno de ellos en suite), un salón-comedor muy luminoso y cocina independiente de alta gama, marca Santos, equipada con todos los electrodomésticos integrados y panelados. Desde el salón se accede a una agradable terraza con vistas despejadas al Paseo de Pontones, así como a un práctico tendedero. Destaca el pavimento de parquet cerámico original de Porcelanosa, que combina el aspecto cálido de la madera con la resistencia de la cerámica. Las ventanas y la puerta de acceso a la terraza cuentan con aislamiento térmico y acústico tipo Climalit. La vivienda se climatiza mediante sistema por conductos frío/calor, garantizando confort durante todo el año. El edificio dispone de videoportero y seguridad 24h. La urbanización es una de las más completas de la zona y cuenta con zonas comunes excepcionales, como piscina, gimnasio equipado, gastroteca para eventos, espacio de coworking, zona infantil, trastero, plaza de garaje y aparcamiento para bicicletas. Entorno y comunicaciones La ubicación es excelente: a tan solo unos minutos andando de Madrid Río y el Parque de Atenas, y muy cerca de zonas culturales como Matadero Madrid, el Teatro Circo Price, y espacios deportivos como el Madrid Arena o el Centro Deportivo Municipal Marqués de Samaranch. En los alrededores también encontrarás una amplia oferta de restaurantes, supermercados, centros educativos y servicios. Perfectamente comunicado mediante transporte público, con varias líneas de autobús, estaciones de metro cercanas (Puerta del Ángel, Pirámides, Acacias) y fácil acceso a la M-30.",True,good,False,8283.0,True,False,False,False,[],False,False,820000.0,€,True,True,flat,,"Imperial, Madrid",Piso en calle de Alejandro Dumas,4,True,True,Imperial,850000.0,30000.0,4.0,,
