propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,floor,exterior,neighborhood,status,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108789976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/b8/10/1356296347.webp,p.2B,35,889000.0,duplex,sale,161.0,3,2,"carretera de Boadilla del Monte, 118",Madrid,Majadahonda,es,40.4591474,-3.8733032,True,https://www.idealista.com/obra-nueva/108789976/,"¡Descubre tu nuevo hogar en el exclusivo Residencial Pinnea! Este espectacular dúplex de 161 m² construidos te ofrece la oportunidad de vivir en un entorno único, rodeado de amplias zonas verdes y con todas las comodidades que siempre has deseado. Con 3 dormitorios y 2 baños, este espacio está diseñado para adaptarse a tus necesidades y las de tu familia. La vivienda cuenta con una terraza y un balcón donde podrás disfrutar del sol y la tranquilidad. Imagina despertar cada día en una urbanización de diseño vanguardista, con seguridad 24 horas y acceso exclusivo. Las zonas comunes son un verdadero lujo: relájate en la piscina cubierta climatizada, mantente en forma en el gimnasio totalmente equipado o disfruta de un partido en las pistas de tenis y pádel. Además, los niños tendrán su propio espacio de juego en las áreas recreativas. Este dúplex también es apto para personas con movilidad reducida, lo que garantiza la comodidad para todos. Con calefacción por bomba de frío/calor y aire acondicionado, estarás siempre a gusto en cualquier época del año. Además, incluye trastero y 3 plaza de garaje, ¡todo en el mismo precio! No pierdas la oportunidad de vivir en un lugar que combina diseño, confort y seguridad. ¡Ven a visitar tu futuro hogar en Residencial Pinnea!",False,True,False,5522.0,True,False,False,False,[],False,False,889000.0,€,True,True,flat,duplex,"Golf - El Carralero, Majadahonda","Dúplex en carretera de Boadilla del Monte, 118",Golf - El Carralero,bj,True,,,True,,,,
108134586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/90/78/1334897828.webp,,24,289900.0,flat,sale,128.0,4,2,"calle del Tamarindo, 22",Madrid,Móstoles,es,40.3109376,-3.9242421,True,https://www.idealista.com/inmueble/108134586/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR PISO DE 4 HABITACIONES EN ZONA IDEAL DE PARQUE COIMBRA Este estupendo piso destaca por sus múltiples mejoras y excelente distribución, estancias amplias y una magnífica entrada de luz natural que llena cada espacio, creando un ambiente cálido, práctico y acogedor, perfecto para la vida familiar. El corazón de la vivienda es un salón de grandes dimensiones, muy luminoso, que permite múltiples configuraciones para disfrutar tanto del día a día como de reuniones con amigos o familiares. Desde aquí se accede a una amplia terraza que se extiende a lo largo de toda la fachada del piso, ideal para desconectar, tomar el sol o cenar al aire libre. La cocina es independiente, aprovechando cada rincón para ofrecer funcionalidad y comodidad. Cuenta además con un práctico tendedero que facilita las tareas diarias. La zona de descanso dispone de tres dormitorios secundarios, todos con excelente iluminación natural, además de un baño completo con ducha que da servicio a esta área. La habitación principal, amplia y luminosa, incluye un baño en suite con bañera, aportando un plus de privacidad y confort. Ubicado en un entorno tranquilo y bien comunicado, el edificio dispone de zonas comunes con áreas infantiles, lo que convierte esta vivienda en una opción ideal para quienes buscan un hogar listo para entrar a vivir, con todas las comodidades y detalles ya cuidados. ¡No dejes pasar esta oportunidad y ven a conocerla! ¡Financiación 100%!",True,False,,2265.0,True,True,False,False,[],False,False,289900.0,€,True,True,flat,,"Coimbra - Guadarrama, Móstoles","Piso en calle del Tamarindo, 22",Coimbra - Guadarrama,1,True,,good,True,,,,
108630884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/08/d7/1350463269.webp,AT B,21,267000.0,penthouse,sale,76.0,2,2,"calle Mejorana, 16",Madrid,Madrid,es,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630884/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,True,False,3513.0,True,False,False,False,[],False,False,267000.0,€,,,flat,penthouse,"Entrevías, Madrid","Ático en calle Mejorana, 16",Puente de Vallecas,,True,Entrevías,newdevelopment,True,,276000.0,9000.0,3.0
108904294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-01,5,635136.0,chalet,sale,173.0,4,4,"calle Dinamarca, 1",Madrid,Arroyomolinos,es,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904294/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",False,True,False,3671.0,True,False,False,False,[],False,False,635136.0,€,True,True,chalet,semidetachedHouse,"Zona Europa, Arroyomolinos","Chalet pareado en calle Dinamarca, 1",Zona Europa,,,,,,,,,
107150230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/cc/c2/1304499841.webp,,57,749900.0,chalet,sale,410.0,5,6,"calle de los Lilos, 14",Madrid,Móstoles,es,40.308465,-3.9211102,True,https://www.idealista.com/inmueble/107150230/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS presenta impresionante CHALET INDEPENDIENTE DE LUJO EN PARQUE COÍMBRA. Este impresionante chalet independiente de más de 1400 m² de parcela se distribuye en cuatro plantas, ofreciendo un equilibrio perfecto entre lujo, confort y funcionalidad. Gracias a la ligera pendiente del terreno, el diseño de la casa aprovecha al máximo las vistas y la luz natural, creando un hogar ideal para disfrutar tanto de la intimidad como de espacios amplios y versátiles. Planta Calle La planta baja está pensada para ofrecer un confort absoluto en el día a día. En ella encontramos cuatro amplios dormitorios, todos con armarios empotrados. El dormitorio principal se distingue por su baño en suite, pensados para ofrecer la máxima comodidad y privacidad. Los otros tres dormitorios comparten un baño completo. Además, la planta cuenta con un aseo de cortesía, ideal para la zona de estar. El salón-comedor es de gran tamaño, con ventanales de suelo a techo que permiten disfrutar de la luz natural y acceso a una terraza con vistas a la parcela. La cocina, con espacio suficiente para una mesa de seis comensales, se complementa con un práctico despacho, perfecto para quienes necesitan un rincón tranquilo para trabajar. En esta planta, uno de los dormitorios cuenta con un pequeño balcón, perfecto para disfrutar del aire libre en la intimidad de la vivienda. Primera Planta En la primera planta, el espacio se dedica a una impresionante habitación principal con chimenea, que se convierte en un auténtico refugio. Esta estancia cuenta con una terraza privada, un vestidor de gran tamaño y un baño en suite con bañera de hidromasaje y ducha independiente, todo pensado para ofrecer la máxima comodidad y relajación. A su lado, un espacio diáfano y versátil se adapta a las necesidades de cada familia: ideal como salón de juegos, gimnasio o incluso como varios despachos, haciendo de esta planta un lugar perfecto para aquellos que pasan mucho tiempo en casa o necesitan ambientes multifuncionales. Planta Inferior En esta planta se encuentra un amplio garaje con capacidad para hasta cuatro vehículos. Además, alberga tres estancias muy amplias: un salón de juegos, un trastero y una sala multifuncional, que puede adaptarse a distintos usos según las necesidades, como gimnasio, sala de cine o área de entretenimiento. También dispone de un baño completo para mayor comodidad. Este nivel es ideal para quienes buscan espacios flexibles para disfrutar de actividades recreativas o disponer de almacenamiento adicional sin salir de casa. Planta Bodega La última planta de la propiedad cuenta con una espectacular bodega, una de las joyas de la casa. Este espacio está completamente habilitado con una barra de bar, convirtiéndolo en el lugar perfecto para disfrutar de reuniones y celebraciones. Además, desde la bodega se accede directamente al jardín, lo que permite disfrutar de un ambiente relajante y privado. La planta también cuenta con un aseo, para mayor comodidad en las reuniones. Exteriores y Entorno La propiedad se encuentra rodeada de un amplio jardín y una piscina, a la que se puede acceder desde el exterior o a través de la planta bodega, brindando múltiples opciones para disfrutar del espacio exterior. Además, cuenta con un gran porche con barbacoa de obra, ideal para disfrutar de comidas al aire libre en un entorno privado y cómodo. La casa ofrece un equilibrio perfecto entre el lujo interior y el disfrute de la naturaleza, creando un hogar ideal para aquellos que buscan una vida de calidad. Con materiales de primera calidad y un diseño que combina estilo y funcionalidad, este chalet es una oportunidad única para aquellos que buscan vivir en una de las mejores zonas de Parque Coímbra. ¡No dudes en venir a verlo! FINANCIACION 100%.",True,False,,1829.0,True,True,False,False,[],False,False,749900.0,€,True,True,chalet,independantHouse,"Coimbra - Guadarrama, Móstoles","Casa independiente en calle de los Lilos, 14",Coimbra - Guadarrama,,,,good,,,,,
108721639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/95/fe/1353153532.webp,VT03,20,539600.0,chalet,sale,205.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108721639/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,True,False,2632.0,True,False,False,False,[],False,False,539600.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,newdevelopment,,,,,
106664184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/94/fa/1290271141.webp,GPA-19139,40,458730.0,chalet,sale,339.0,5,3,Camarma de Esteruelas,Madrid,Camarma de Esteruelas,es,40.5596307,-3.3757829,False,https://www.idealista.com/inmueble/106664184/,"GPA-19139 Descubra la vivienda de sus sueños en el corazón de la encantadora localidad de Camarma de Esteruelas, en la exclusiva zona de Nuevo Camarma. Esta impresionante propiedad ofrece una parcela de 579 m², donde encontrará un oasis de tranquilidad perfectamente complementado con un diseño arquitectónico moderno y funcional, destaca por su accesibilidad, que permite disfrutar de todas las comodidades en una sola planta, sin necesidad de escaleras. Al ingresar a esta espectacular residencia, será recibido por una luminosidad que llamará su atención de inmediato. La luz natural baña cada estancia, creando un ambiente cálido y acogedor en el que querrá pasar tiempo con sus seres queridos. El salón comedor, amplio e independiente, está diseñado para ofrecer un espacio acogedor y versátil, ideal para reuniones familiares o momentos de tranquilidad. La cocina, completamente equipada y con una elegante isla central, combina diseño y funcionalidad. Además, cuenta con una salida directa al exterior, perfecta para disfrutar de comidas al aire libre o para facilitar el acceso al jardín. En esta misma planta, encontramos tres cómodos dormitorios. El principal, una suite privada, incluye su propio cuarto de baño, diseñado con detalles de calidad para ofrecer máxima confort. Los otros dos dormitorios, amplios y luminosos, comparten un baño completo que complementa perfectamente esta planta principal. El chalet sorprende aún más con su planta sótano, que alberga un apartamento adicional completamente funcional. Este espacio independiente cuenta con dos habitaciones confortables, una cocina equipada, un baño completo y un acogedor salón. Además, dispone de acceso directo al exterior, ofreciendo una versatilidad única, ya sea para alojar a invitados, familiares o incluso como una vivienda independiente. Con su ubicación privilegiada, diseño accesible y amplias comodidades, este chalet es mucho más que una vivienda: es un lugar donde la vida se disfruta al máximo, rodeado de paz, privacidad y un entorno natural incomparable. ¡Su nuevo hogar le está esperando en Camarma de Esteruelas! GEPPCO es una Inmobiliaria que ofrece tanto al propietario como al comprador todos los servicios necesarios para que pueda convertir su sueño en una realidad y para ello en todo el proceso contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector: Financiero, Inmobiliario y Jurídico. PVP CON HONORARIOS INCLUIDOS (No están incluidos los gastos notariales ni registrales) Los gastos de la operación son asumidos por el comprador.",False,False,,1353.0,False,False,True,False,[],False,False,458730.0,€,,,chalet,independantHouse,Camarma de Esteruelas,Casa independiente,,,,,good,,,,,
108924712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/7e/a7/1359110512.webp,,38,325000.0,duplex,sale,59.0,1,2,calle de Arturo Soria,Madrid,Madrid,es,40.4412542,-3.6410588,False,https://www.idealista.com/inmueble/108924712/,"Teléfono directo del comercial: . 6.4. 0.2. 2.1. 4.8. 1. (Horario amplio) Inmobiliaria 28022 vende en exclusiva preciosa vivienda con entrada por portal comunitario en zona vallada (antes local) con 59 metros construidos (39 abajo y 20 arriba) en Calle Arturo Soria. Se distribuye en: Planta baja: -salón con cocina americana  -Aseo Planta primera: -1 habitaciones -baño con plato de ducha La vivienda acaba de reformarse y tienes las mejores calidades posibles: cocina con isla, encimera de silestone, suelo porcelánico con baldosas de 80x80, armarios empotrados de gran tamaño, suelo radiante para refrigerar y calentar en la planta baja y fancoils con aerotermia en planta primera que refrigera y calienta. Si necesita financiación no dude en consultarnos, le haremos un estudio totalmente gratuito. Teléfono directo del comercial: . 6.4. 0.2. 2.1. 4.8. 1. (Horario amplio).",False,False,,5508.0,False,False,False,False,[],False,False,325000.0,€,,,flat,duplex,"Concepción, Madrid",Dúplex en calle de Arturo Soria,Ciudad Lineal,bj,True,Concepción,good,True,,,,
107385281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/86/73/1311615723.webp,,37,419900.0,chalet,sale,289.0,4,4,"calle del Laurel, 49",Madrid,Móstoles,es,40.3062477,-3.9343702,True,https://www.idealista.com/inmueble/107385281/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET ADOSADO DE RENTA LIBRE EN LA MEJOR URBANIZACIÓN DE PARQUE COIMBRA Este maravilloso chalet se distribuye en tres plantas y un sótano con un garaje muy amplio, combinando funcionalidad y confort para toda la familia. En la planta baja, encontramos un amplio hall recibidor, un aseo de cortesía, una cocina independiente completamente equipada y un salón espacioso de dos alturas con chimenea, que crea dos ambientes diferenciados. La terraza, integrada al salón con cerramiento, ofrece un lugar perfecto para relajarse durante todo el año y desde allí se accede a un precioso jardín con salida directa a la urbanización. La primera planta está dividida en dos entreplantas, lo que le otorga un extra de privacidad a los dormitorios. En una de ellas, se encuentran dos habitaciones y un aseo, mientras que, en la otra, se localizan dos dormitorios más, siendo uno de ellos la habitación principal con baño en suite. Además, esta planta cuenta con un baño completo adicional para mayor comodidad y una gran terraza acristalada que conecta las dos habitaciones. La segunda planta alberga una buhardilla completamente acondicionada, ideal para adaptarla a diversas necesidades, como oficina, sala de juegos o incluso una quinta habitación. El sótano es un gran espacio destinado a garaje, con capacidad para varios vehículos y una zona adicional de almacenamiento o taller. La urbanización en la que se encuentra la vivienda es cerrada, lo que garantiza un entorno seguro y tranquilo. Además, dispone de amplias zonas verdes, una piscina para adultos, una piscina infantil y un parque para niños, el lugar perfecto para disfrutar en familia. ¡No dudes en venir a verla! Financiación 100%.",True,False,,1453.0,True,True,False,False,[],False,False,419900.0,€,True,True,chalet,terracedHouse,"Coimbra - Guadarrama, Móstoles","Chalet adosado en calle del Laurel, 49",Coimbra - Guadarrama,,,,good,,,,,
108912678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/e5/6b/1358752146.webp,07875,37,202015.0,flat,sale,74.0,2,1,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,es,40.6254043,-4.0177866,False,https://www.idealista.com/inmueble/108912678/,"PISO DE VPO Tu nuevo hogar en Collado Villalba te esta esperando.  Es importante saber las característica de venta de esta vivienda.   El precio de escrituración es cerrado, no incluye los gastos de intermediación inmobiliaria ni gastos e impuestos asociados a la compra venta.  No dudes en pedir información. Si estás buscando un piso con excelente ubicación, rodeado de todos los servicios, con zonas verdes, piscina y una distribución pensada para el confort diario, este es el hogar que estabas esperando. Luz y entorno natural, comodidad en cada rincón. 2 habitaciones luminosas y tranquilas 1 cuarto de baño amplio con ventilación natural Cocina espaciosa ACTUALIZADA CON EXSELENTES CALIDADES, lavadero y zona de almacenamiento acristalada evitando ruidos y cambios de temperatura. Diferenciado mediante puerta de acceso. Salón comedor abierto, ideal para crear distintos ambientes Uno de sus mayores atractivos es su doble orientación norte-sur, lo que le otorga luz natural durante todo el día y una ventilación cruzada que hace del piso un espacio siempre fresco y agradable. La vivienda cuenta con una plaza de garaje y un trastero todo ello incluido en el precio´ Gas natural todos los servicios de la vivienda están en perfecto estado.  Situado en una urbanización cuidada al detalle, disfrutarás de una piscina comunitaria, zonas comunes impecables y un entorno natural único, con una laguna y merendero muy cerca, perfectos para paseos o simplemente desconectar del ritmo diario.  Ubicación privilegiada en Collado Villalba, con todos los servicios a mano: colegios, supermercados, centros de salud, transporte público y zonas de ocio. Ideal tanto para vivir como para invertir. Un piso cómodo, práctico y con alma. ¿Vienes a conocerlo?",False,False,,2730.0,False,False,False,False,[],False,False,202015.0,€,True,True,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso,Parque de la Coruña - Las Suertes,1,True,,good,True,,,,
107557186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/43/c9/1324324786.webp,,47,499900.0,chalet,sale,298.0,5,3,"paseo de Móstoles, 67",Madrid,Móstoles,es,40.3127593,-3.9210552,True,https://www.idealista.com/inmueble/107557186/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET ADOSADO ÚNICO en Parque Coímbra, uno de los más grandes y mejor distribuidos de la zona! Con cuatro plantas llenas de confort y estilo, este hogar es ideal para quienes buscan espacio, lujo y una calidad de vida incomparable. En la planta baja, encontrarás una amplia cocina con tendedero acristalado, perfecta para disfrutar de un espacio luminoso. Además, destaca una habitación en planta, ideal para invitados o como oficina. El salón es muy espacioso y tiene acceso a una terraza acristalada, perfecta para disfrutar del aire libre durante todo el año. La primera planta cuenta con cuatro habitaciones. La habitación principal, una de las joyas de la casa, con baño en suite para mayor privacidad. Además, otro baño completo da servicio a las otras habitaciones. Dos de ellas están conectadas por una terraza acristalada, proporcionando una vista y luminosidad excepcionales. Todos los dormitorios cuentan con amplios armarios empotrados, asegurando un gran espacio de almacenamiento. La buhardilla es uno de los puntos más impresionantes de la casa. Con un diseño espacioso, es perfecta para convertirla en una zona de ocio o un estudio, destacando por su amplitud y elegancia. En el sótano, tendrás un garaje con capacidad para dos coches, una zona adicional de almacenaje y, además, espacio para aparcar un coche más en la rampa de acceso. Además, en esta planta se encuentra una bodega, un espacio fresco y versátil, ideal para utilizarlo como comedor, salón o bar en los meses de verano, creando un ambiente cómodo y acogedor con salida directa al jardín, verdadero oasis de tranquilidad, con un cenador de madera que cubre una cocina exterior completamente equipada. Ideal para organizar reuniones o disfrutar de las noches de verano. Además, las zonas comunes son cerradas y seguras, con piscina, pista de pádel y amplias zonas verdes, ofreciendo un ambiente exclusivo para toda la familia. La entrada a la casa tiene un diseño moderno con acristalamiento, lo que garantiza un excelente aislamiento térmico y acústico. No dejes pasar la oportunidad de vivir en este impresionante chalet, con todo lo que necesitas para una vida de lujo y comodidad en uno de los mejores entornos de Parque Coímbra. Financiación 100%.",True,False,,1678.0,True,True,False,False,[],False,False,499900.0,€,True,True,chalet,terracedHouse,"Coimbra - Guadarrama, Móstoles","Chalet adosado en paseo de Móstoles, 67",Coimbra - Guadarrama,,,,good,,,,,
108904471,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-11,5,581608.0,chalet,sale,173.0,4,4,"calle Dinamarca, 1",Madrid,Arroyomolinos,es,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904471/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",False,True,False,3362.0,True,False,False,False,[],False,False,581608.0,€,True,True,chalet,semidetachedHouse,"Zona Europa, Arroyomolinos","Chalet pareado en calle Dinamarca, 1",Zona Europa,,,,,,,,,
108721353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/95/fe/1353153532.webp,VT01B,20,646200.0,chalet,sale,187.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108721353/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,True,False,3456.0,True,False,False,False,[],False,False,646200.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,,,,,,
