propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108569758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/05/dc/1348739146.webp,20,,266000.0,chalet,sale,73.0,,3,2,Barrio Simancas,Madrid,Madrid,San Blas,es,40.4320972,-3.6268512,False,https://www.idealista.com/inmueble/108569758/,"Se vende encantadora casa adosada de 71 m² construidos, distribuidos en dos plantas. La vivienda se encuentra en buen estado y destaca por su excelente distribución, iluminación natural y espacios exteriores. Distribución: Hall de entrada con acceso a escalera hacia la segunda planta 4 dormitorios amplios y luminosos 1 baño completo y 1 aseo de cortesía Acogedor salón-comedor Cocina independiente Sala de estar adicional Amplia terraza en planta superior ideal para disfrutar del aire libre Patio trasero de buen tamaño, perfecto para zona de descanso o jardín Vivienda exterior y muy luminosa Características adicionales: Casa construida en el año 1955, con estructura sólida y muchas posibilidades de actualización Ubicación a pie de calle, con acceso independiente Zona tranquila, con calles peatonales y muy poco tráfico Ubicación y comunicaciones: Situada en el barrio de Simancas, rodeada de todo tipo de comercios, supermercados, colegios y servicios. Excelentes conexiones por transporte público: A menos de 10 minutos caminando de las estaciones de Metro García Noblejas y Simancas (Línea 7) Varias líneas de autobús cercanas Una vivienda con mucho potencial, ideal para familias o como inversión. ¡No pierdas esta oportunidad y ven a visitarla!",False,renew,False,,3644.0,False,False,False,False,[],False,False,266000.0,€,chalet,"Simancas, Madrid",Chalet adosado,,296000.0,30000.0,10.0,Simancas,,,terracedHouse
108825532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/74/85/1356233835.webp,2,4,1600000.0,flat,sale,160.0,True,2,2,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4238692,-3.6774282,False,https://www.idealista.com/inmueble/108825532/,"Magnífica vivienda de 160 m² construidos, ubicada en una de las calles más cotizadas del barrio de Salamanca. A estrenar, con excelente distribución y acabados de alta calidad. Dispone de dos amplios dormitorios, dos baños completos, y balcones exteriores que aportan gran luminosidad. Situada en una finca clásica representativa con ascensor, combina el encanto arquitectónico tradicional con las comodidades de una reforma moderna. Ubicación inmejorable, rodeada de servicios, boutiques, y restaurantes exclusivos. Ideal para quienes buscan una vivienda elegante y funcional en el corazón de Madrid.",False,good,False,True,10000.0,False,False,False,False,[],False,False,1600000.0,€,flat,"Goya, Madrid",Piso en calle de Jorge Juan,,,,,Goya,,,
107946654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/a6/69/1329139806.webp,5,3,5500000.0,flat,sale,266.0,True,3,4,paseo de la Castellana,Madrid,Madrid,Tetuán,es,40.4691342,-3.6898331,False,https://www.idealista.com/inmueble/107946654/,"Viviendas únicas de 3 ó 4 dormitorios. Los techos, que superan los 3 metros, sus galerías generosas, espacios abiertos y cocinas equipadas con electrodomésticos de última tecnología. Se ofrecen zonas como el Lobby con servicio de conserjería, Valet parking, Gym o Zona wellness. Zonas comunes. Destaca por su elegancia clásica, su situación privilegiada en el Paseo de la Castellana y su buena comunicación con el aeropuerto Adolfo Suárez y diversas líneas de metro.",False,good,False,True,20677.0,False,False,False,False,[],False,False,5500000.0,€,flat,"Ventilla-Almenara, Madrid",Piso en paseo de la Castellana,Sorona00122,,,,Ventilla-Almenara,True,True,
108319566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/5e/0b/1340574844.webp,28,,385000.0,chalet,sale,90.0,,3,2,calle de Alzola,Madrid,Madrid,Usera,es,40.3675696,-3.7150644,False,https://www.idealista.com/inmueble/108319566/,"Chalet con garaje junto a Mercadona, tamaño grande, en la mejor zona de Orcasitas, orientación sur, rodeado de jardines, libre de cargas, entrega inmediata, gran oportunidad!",False,good,False,,4278.0,False,False,False,False,[],False,False,385000.0,€,chalet,"Orcasitas, Madrid",Chalet adosado en calle de Alzola,,,,,Orcasitas,,,terracedHouse
108480903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/01/b0/1346209709.webp,11,,136800.0,flat,sale,57.0,,1,1,calle Julián del Cerro,Madrid,Madrid,Puente de Vallecas,es,40.4027621,-3.6596201,False,https://www.idealista.com/inmueble/108480903/,"Piso de 57 m² situado en Madrid. La vivienda dispone de una superficie de 57 m² y está distribuido en varias estancias. El espacio comercial se comunica mediante la estación de tren Madrid-Puerta de Atocha a 12 minutos, paradas de autobús con las líneas 8 y 113 y a través de los accesos viarios A-3 y M-30. La zona dispone de equipamiento variado, supermercados, restaurantes, colegio, farmacia, etc. Con nuestros servicios podrá encontrar el local que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2400.0,False,False,False,False,[],False,False,136800.0,€,flat,"Numancia, Madrid",Piso en calle Julián del Cerro,C1-23394-0001,,,,Numancia,,,
108601705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/92/86/1349667021.webp,11,,125000.0,chalet,sale,203.0,,0,0,calle de Fosant,Madrid,Colmenar de Oreja,,es,40.1070693,-3.3881588,False,https://www.idealista.com/inmueble/108601705/,"Magnifica propiedad para reformar, una excelente oportunidad tanto para uso particular como para el uso de arrendamiento turístico o casa rural en un entorno privilegiado. La propiedad, situada en el centro de la localidad, consta de un fantástico patio con acceso a una habitación, soportal, baño y un amplio salón con una espectacular chimenea. La planta superior diáfana dispone de espacio suficiente para poder realizar dos o tres estancias.  Una propiedad ideal tanto para residir, como para usar como vivienda de fin de semana o negocio turístico. El precio NO es negociable.",False,renew,False,,616.0,False,False,False,False,[],False,False,125000.0,€,chalet,Colmenar de Oreja,Casa independiente en calle de Fosant,,,,,,,,independantHouse
108423818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/d2/fa/1344464690.webp,8,1,230000.0,flat,sale,114.0,True,3,2,Griñón,Madrid,Griñón,,es,40.2135113,-3.8508638,False,https://www.idealista.com/inmueble/108423818/,"GRIÑÓN INMOBILIARIA vende: oportunidad única! Piso de 3 dormitorios listo para entrar a vivir Se vende amplio y luminoso piso de 3 dormitorios, ideal para familias o como inversión. La vivienda cuenta con: 3 habitaciones exteriores  Salón-comedor espacioso con acceso a balcón Cocina independiente totalmente equipada 1 baño completo reformado y 1 aseo Calefacción y aire acondicionado Ubicado en una zona tranquila, bien comunicada y con todos los servicios a mano: colegios, supermercados, transporte público y zonas verdes. Se admite PERMUTA en la zona de Torremlinos  ¡No dejes pasar esta oportunidad! Contacta para más información o concertar una visita.",False,good,False,False,2018.0,False,False,False,False,[],False,False,230000.0,€,flat,Griñón,Piso,O2060,,,,,,,
108830496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/b6/d4/1356381915.webp,11,1,311000.0,studio,sale,40.0,True,0,1,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,40.4469532,-3.7031229,False,https://www.idealista.com/inmueble/108830496/,"Inmobiliarias Encuentro vende en exclusiva precioso estudio en Cuatro Caminos, Distrito Tetuán. Esta excelente estudio de 40m2 está distribuido en recibidor, baño completo, zona de dormitorio y amplio salón muy luminoso con dos amplios ventanales a la calle con cona integrada. Totalmente reformado para entrar a vivir y amueblado. La vivienda se encuentra perfectamente comunicada con el resto de la ciudad, en una zona de muchísima vida, rodeada de comercios, colegios, centros de salud y paradas de autobuses. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \”CAMBIA Y DESCANSA\”. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Contamos con REFORTECA la única solución del mercado para 3 problemas frecuentes: COMPRA + REFORMA + HIPOTECA Desde nuestro equipo financiero unificamos el precio de la vivienda y el coste de la reforma en una sola hipoteca. • Sin empresas externas. • Sin pérdidas de tiempo. • Proyecto personalizado. • Equipos cualificados. • Con tipos de interés hipotecario. • Con el mejor presupuesto cerrado. Entra en nuestra web y reserva este local en tan sólo dos minutos con nuestro servicio iReserva.",False,good,False,False,7775.0,False,False,False,False,[],False,False,311000.0,€,flat,"Cuatro Caminos, Madrid",Estudio,IE19-DUL4,,,,Cuatro Caminos,,,studio
108896267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/19/56/1358238666.webp,6,5,162990.0,flat,sale,61.0,True,3,1,Barrio Los Ángeles,Madrid,Madrid,Villaverde,es,40.3532901,-3.694692,False,https://www.idealista.com/inmueble/108896267/,"Se vende piso a reformar parcialmente en Madrid, ideal para INVERSORES ya que se trata de un activo bancario. ""OJO"" Condiciones especiales de compra leer bien. En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación 1. No permite hipoteca sobre el inmueble, los bancos no financian estas operaciones. 2. En caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la protección de datos y su tratamiento. 3. Se aporatran fotos del interior de la propiedad una vez registrado. 4. No se escucharan ofertas por debajo del precio indecado. 5. Siempre se visitara interiormente la propiedad por parte del cliente, SIEMPRE. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Contáctenos para más información. DJ PARTNERS.",False,good,False,False,2672.0,False,False,False,False,[],False,False,162990.0,€,flat,"Los Ángeles, Madrid",Piso,DJ1244S,,,,Los Ángeles,,,
107601508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/5a/0b/1317276903.webp,6,2,118000.0,flat,sale,57.0,True,3,1,calle de Villafuerte,Madrid,Madrid,Villaverde,es,40.3574997,-3.690155,False,https://www.idealista.com/inmueble/107601508/,"INMUEBLE ILEGALMENTE OKUPADO SITUADO EN CALLE VILLAFUERTE 37, ESC. I (IZQ),   2ºA,   MADRID, MADRID No se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación. Os presentamos este práctico piso situado en Madrid. La vivienda se distribuye en salón-comedor, cocina. Situado en la 2a planta del edificio. Cuenta con todos los servicios necesarios a su alrededor, como escuelas, supermercados, bancos, farmacias, oficinas de correos, centros deportivos, la estación de metro Villaverde bajo-Cruce y la estación de tren Villaverde bajo. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Sur.",False,good,False,False,2070.0,False,False,False,False,[],False,False,118000.0,€,flat,"Los Rosales, Madrid",Piso en calle de Villafuerte,4754,,,,Los Rosales,,,
107451031,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/a3/11/1312989594.webp,1,,181400.0,chalet,sale,82.0,,3,1,Villar del Olmo,Madrid,Villar del Olmo,,es,40.3385683,-3.2347403,False,https://www.idealista.com/inmueble/107451031/,"Casa con 3 habitaciones en la provincia de madrid, en el municipio de villar del olmo, en la calle calle numero. Con incidencias: inmueble alquilado-no visitable.",False,good,False,,2212.0,False,False,False,False,[],False,False,181400.0,€,chalet,Villar del Olmo,Chalet,0033655312,,,,,,,
108621717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/11/19/1350210025.webp,14,,121000.0,chalet,sale,110.0,,4,1,calle Legio,Madrid,Piñuécar,,es,41.0636496,-3.6157265,False,https://www.idealista.com/inmueble/108621717/,"SE VENDE FINCA RUSTICA en PIÑUECAR (en la carretara de la Acebeda) Parcela de 4.837 m2 con una casa construida en planta de 110 m2 distribuida en:  - Salón-comedor con Chimenea abierta - 4 Dormitorios, 2 de ellos con armario empotrado - Baño completo - Cocina independiente con puerta de salida al jardín Es una casa con muchas posibilidades, aunque su estado es para reformar o actualizar acabados.  La finca tiene un gran Pinar y una pequeña piscina. Tiene Luz electrica, agua de pozo y fosa séptica. Ideal para vivir todo el año o para segunda vivienda. Ven a verlo y comprobaras lo bien que se vive en esta Sierra Norte de Madrid. Totalmente disponible. SN-2010 - ""Un cambio de vida"" NO COBRAMOS HONORARIOS AL COMPRADOR.",False,renew,False,,1100.0,False,False,False,False,[],False,False,121000.0,€,chalet,Piñuécar,Chalet en calle Legio,000240,,,,,True,True,
106890089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/c1/cc/1319015322.webp,2,,118750.0,chalet,sale,540.0,,3,2,"camino de Valdecabañas, 31",Madrid,Arganda,Zona Industrial,es,40.3068237,-3.4847598,True,https://www.idealista.com/inmueble/106890089/,"- CESIÓN de REMATE- La adquisición del inmueble publicitado se llevará a cabo de forma exclusiva mediante cesión de remate, en el marco del proceso de Subasta Judicial en el que se encuentra actualmente, sin que exista la posibilidad de compraventa directa. Consecuencia de lo anterior: (i) el precio publicado se trata de una orientación al precio de puja mínimo por la cual puede ser adjudicado el inmueble y (ii) no se contará con la posesión del inmueble en el momento de la adquisición, no siendo posible visitarlo. El precio indicado en la publicación se trata de un valor de referencia y no supone en ningún caso la aceptación del mismo por parte del acreedor, teniendo que ser sometido a valoración del correspondiente comité para su sanción. Toda la información publicada en el presente anuncio se encuentra disponible de manera pública en el boletín oficial del estado: subastas. boe. es/ds. php? id=SUB-JA-2024-236630 Vivienda situada en la localidad de Arganda del Rey en la provincia de Madrid. Tiene una superficie de 540 m2.",False,good,False,,220.0,False,False,False,False,[],False,False,118750.0,€,chalet,"Zona Industrial, Arganda","Chalet en camino de Valdecabañas, 31",9195##9195_0022_PE0001,,,,,,,
108499835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/c1/46/1346739568.webp,1,,450000.0,chalet,sale,310.0,,4,3,calle de Hoyo de Manzanares,Madrid,Leganés,Valdepelayo - Montepinos - Arroyo Culebro,es,40.3219127,-3.7853921,False,https://www.idealista.com/inmueble/108499835/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Chalet aislado de 310 m², de 4 dormitorios y 3 baños, en venta en Leganés, Madrid. Se trata de un chalet aislado de 310 m² desarrollados en 3 plantas y distribuidos en salón-comedor, cocina, cochera en sótano, 4 dormitorios y 3 baños. Construida sobre una parcela de 250 m². La vivienda se sitúa en la urbanización Real de Polvaranza, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,renew,False,,1452.0,False,False,False,False,[],False,False,450000.0,€,chalet,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Chalet adosado en calle de Hoyo de Manzanares,CH-57762-0001 SOLVIA STORE ALCOBENDAS,,,,Valdepelayo-Montepinos-Arroyo Culebro,,,terracedHouse
108731813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/21/f2/1353489909.webp,9,bj,166000.0,flat,sale,59.0,True,1,1,Centro,Madrid,Valdemoro,Centro,es,40.1869326,-3.6789009,False,https://www.idealista.com/inmueble/108731813/,"Si estás buscando un piso en una ubicación tranquila pero bien comunicada, este es el lugar perfecto para ti. Esta propiedad te ofrece una excelente orientación, lo que garantiza una gran luminosidad durante todo el día. Con una distribución funcional, este hogar es ideal para aquellos que buscan comodidad y calidad de vida. Distribución Funcional y Acogedora Este piso de 1 habitación ofrece un espacio bien aprovechado, con estancias amplias y agradables. El salón-comedor se presenta como un lugar ideal para el descanso, mientras que la habitación ofrece un ambiente tranquilo y cómodo para toda la familia. La cocina es independiente, bien equipada y de fácil acceso desde el salón, permitiéndote disfrutar de la comodidad y practicidad de un hogar funcional. El baño completo está perfectamente distribuido y equipado con todo lo necesario para ofrecerte la mayor comodidad. Vivir en está zona te ofrece la ventaja de estar cerca de todos los servicios esenciales, como colegios, tiendas, parques y transportes públicos, lo que te permitirá disfrutar de una vida cómoda y conectada con el resto de Valdemoro.",False,good,False,False,2814.0,False,False,False,False,[],False,False,166000.0,€,flat,"Centro, Valdemoro",Piso,,176000.0,10000.0,6.0,,,,
108604269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/6b/db/1349740105.webp,2,1,345000.0,flat,sale,76.0,True,2,2,Barrio Canillas,Madrid,Madrid,Hortaleza,es,40.4642811,-3.6307886,False,https://www.idealista.com/inmueble/108604269/,"INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. Las fotografías y las características del activo, pueden no ajustarse al estado actual. Ideal para Invertir. NO COBRAMOS HONORARIOS AL COMPRADOR. Dado que el inmueble no puede ser visitado impide que puedan realizarse la tasación oficial, por lo que mientras perdure la situación, no podrá ser hipotecado. En consecuencia, se recomienda que el interesado se asesore con un profesional antes de adoptar la decisión de compra. No se puede realizar visita al interior de la propiedad, sin embargo representa una excelente oportunidad de inversión este piso ubicado en Madrid. No dejes pasar la oportunidad, para más información puedes contactarnos por teléfono, correo, mediante el portal inmobiliario y/o páginas web. Somos una empresa Inmobiliaria con posicionamiento en España y en el Mundo, estas cordialmente a conocer más de nosotros. Estamos en +84 países con +134.000 Agentes inmobiliarios. Es una propiedad de procedencia bancaria. Cualquier duda pueden consultar con nosotros, será un placer atenderles. El Propietario de la Vivienda Puede Realizar Ajustes de Precios sin previo aviso (pueden bajar o subir de acuerdo a condiciones del mercado). No dejes pasar la oportunidad, mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos...",False,renew,False,False,4539.0,False,False,False,False,[],False,False,345000.0,€,flat,"Canillas, Madrid",Piso,TNTCL-0035,,,,Canillas,,,
106063821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/b7/8a/1271380099.webp,3,1,428600.0,flat,sale,88.0,True,2,2,calle Concha Laos,Madrid,Las Rozas de Madrid,Montecillo,es,40.5029992,-3.8817185,False,https://www.idealista.com/inmueble/106063821/,"Piso OCUPADO de 87 m², de 2 dormitorios y 2 baños, en venta en Las Rozas, Madrid. La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, terraza, 2 dormitorios y 2 baños. Incluye un dos plazas de garaje de 10 m ² y 12 m² y un trastero de 7 m². EN una urbanización con piscina y gimnasios comunitarios. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,4870.0,False,False,False,False,[],False,False,428600.0,€,flat,"Montecillo, Las Rozas de Madrid",Piso en calle Concha Laos,CI-06300-0001 SOLVIA STORE ALCOBENDAS,,,,Montecillo,True,True,
107924597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/4d/51/1328468495.webp,5,,310000.0,flat,sale,105.0,,3,2,calle de Julio Domingo,Madrid,Madrid,Carabanchel,es,40.3875863,-3.7209926,False,https://www.idealista.com/inmueble/107924597/,"Piso de 105,89 m² ubicado en Carabanchel, Madrid. Se trata de un piso de 105,89 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 2 baños. La vivienda se sitúa en el núcleo urbano de Carabanchel, ofreciendo accesos fáciles a través de la M-30 y la carretera de Toledo (A-42). En cuanto a las comunicaciones públicas, cuenta con varias líneas de autobús urbano y está cercana a la estación de metro de Vista Alegre, lo que facilita el desplazamiento hacia el centro de Madrid y otras zonas. En Carabanchel podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos y oficinas bancarias. Además, a pocos minutos se encuentra el Hospital Universitario HM Hospitales Puerta del Sur. Puntos de interés cercanos incluyen el Parque de las Cruces y el Centro Comercial Islazul, que ofrece una amplia variedad de tiendas y ocio. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2952.0,False,False,False,False,[],False,False,310000.0,€,flat,"Opañel, Madrid",Piso en calle de Julio Domingo,C1-06730-0001,,,,Opañel,,,
108854861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/fd/00/1357088503.webp,7,3,289000.0,flat,sale,60.0,True,3,1,calle Demetrio de la Guerra,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4353264,-3.8168559,False,https://www.idealista.com/inmueble/108854861/,"Piso de 3 dormitorios en Pozuelo Pueblo – Ubicación céntrica con todos los servicios Se ofrece vivienda situada en el corazón de Pozuelo de Alarcón (zona Pueblo), una de las localidades más valoradas del noroeste de Madrid por su calidad de vida, cercanía a la capital y entorno residencial tranquilo. La propiedad cuenta con una distribución funcional que incluye: – Salón comedor al entrar, – Cocina independiente, – Tres dormitorios bien proporcionados, – Un baño completo. La vivienda está ubicada en una calle tranquila con todos los servicios cercanos: supermercados, transporte público, colegios, zonas verdes y comercios locales. Ideal para quienes buscan una vivienda para actualizar a su gusto y vivir en una zona consolidada con alta demanda o como inversión con buena rentabilidad. Solicita más información para concertar visita.",False,good,False,False,4817.0,False,False,False,False,[],False,False,289000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Demetrio de la Guerra,,,,,Zona Pueblo,,,
107397100,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/ef/a4/1312052940.webp,1,2,99600.0,flat,sale,73.0,True,2,1,Casco Antiguo norte,Madrid,Ciempozuelos,Casco Antiguo norte,es,40.1612745,-3.6169997,False,https://www.idealista.com/inmueble/107397100/,"Piso con 2 habitaciones en la provincia de madrid, en el municipio de ciempozuelos, en la calle frailes viejos. Con incidencias: inmueble alquilado-no visitable.",False,good,False,False,1364.0,False,False,False,False,[],False,False,99600.0,€,flat,"Casco Antiguo norte, Ciempozuelos",Piso,0034756130,,,,,,,
