propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
98245054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/2d/93/1289244888.webp,263421,37,,1250000.0,chalet,sale,600.0,,5,5,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,40.3574252,-3.875381,False,https://www.idealista.com/inmueble/98245054/,"CAMPODON - VILLAVICIOSA  Esta casa te va a enamorar desde el primer minuto!. hoy presentamos un fabuloso chalet independiente de mas de 630m2 construidos y habitables sobre una parcela de 1.850 m2. Una selecta joya arquitectónica diseñada al milímetro con materiales de altísima calidad ya que la propiedad fue en su vida empresarial un prestigioso constructor. CARACTERÍSTICAS. En la parcela se erige imponente esta vivienda de tres alturas con un total de 630 metros útiles. Accedemos por un luminoso y amplio hall que conecta con un salón principal a la izquierda, amplio y cuadrado, con un pantone en estuco italiano de alto brillo digno de las casas mas exclusivas, parquet natural flotante en roble con marquetería en el mismo suelo en toda la planta que le da un toque de diferenciación y de calidad, elegancia, todo maderas nobles, el distribuidor principal nos da acceso a las escaleras de madera maciza desde la planta sótano hasta la zona de dormitorios en cerezo macizo, con toda la pasamanería en madera a juego... que nos lleva a todas las plantas. En esta estancia superior encontramos 5 dormitorios totalmente equipados con su climatización,Esta magnífica urbanización se sitúa en la mejora residencial CAMPODÓN sita en el precioso municipio de Villaviciosa de Odon, al sur-oeste de Madrid, escasos minutos del Castillo de Villaviciosa de Odon, Casa Godoy, colegios, supermercados y un ambiente de naturaleza que adquirió este municipio unico en la comunidad de madrid. Campodon es prestigio, reconocimiento y popularidad es un entorno natural de belleza extraordinaria con arboleda que los propietarios han plantado y una serie de arboles frutales que hacen un jardín único, una parcela con piscina rectangular con depuración por hidrolisis (depuración por sal) no utiliza ni cloro ni aditivos artificiales que protegen la piel de los usuarios, climatización por calefacción diesel y aire acondicionado en toda la casa. UBICACION:  con todo tipo de servicios al su alrededor, colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. En esta comarca bañada por la frondosidad de un bosque natural con el arroyo madre que podrás visitar andando y haciendo running y toda una zona de parque natural que vale la pena disfrutar intensamente. Estamos ante una vivienda de ensueño. colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. es una casa de ensueño. llama ahora!. llama ya! y te informamos  Precio negociable.  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,good,False,,,2083.0,True,False,True,False,[],False,False,1250000.0,€,True,True,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,,independantHouse,,,,
105937226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/b9/20/1267524894.webp,VM2409022,36,bj,1800000.0,flat,sale,216.0,True,3,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,40.4230838,-3.6736572,False,https://www.idealista.com/inmueble/105937226/,"PISO EXTERIOR REFFORMADO EN GOYA En el prestigioso Barrio de Salamanca, a escasos cinco minutos caminando del Parque del Retiro, se encuentra esta magnífica y elegante vivienda íntegramente reformada y amueblada. Se trata de un bajo exterior con altura de entreplanta, muy luminosa con orientación sur y gran patio interior privativo. Consta de 216 m² construidos que se distribuyen armoniosamente en tres amplios dormitorios dobles y tres cuartos de baño, dos de ellos en suite. La zona de día la integra un amplio y elegante salón comedor con acceso a un bonito y tranquilo patio privativo de 50 m². La cocina de diseño contigua al salón está completamente equipada con electrodomésticos de alta gama. La reforma, de espectacular y distinguido diseño, está realizada con materiales de primera calidad y una exquisita decoración e interiorismo. La calefacción es central y el aire acondicionado por conducto. La cuidada y bonita decoración de cada una de sus estancias hace a esta vivienda única en la zona e ideal para vivir así como también como producto de inversión por su alta rentabilidad. La vivienda se halla en una elegante finca clásica con ascensor y cuenta con servicio de portería y un trastero. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,,8333.0,False,False,False,False,[],False,False,1800000.0,€,,,flat,"Goya, Madrid",Piso en calle de O'Donnell,Goya,,,,,
108101377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/c6/be/1333857694.webp,1º TIPO 05,16,1,1016000.0,flat,sale,125.0,True,3,3,"Calle Mazarredo, 18",Madrid,Madrid,Arganzuela,es,40.4123328,-3.7184384,True,https://www.idealista.com/obra-nueva/108101377/,"Un lugar que te cambiará la vida.  Magnifico proyecto de obra nueva de Darya Homes en en una ubicación privilegiada, entre el Palacio Real, Madrid Río y La Latina.  Evela es un edificio 52 viviendas todas exteriores de 1, 2 y 3 dormitorios con una impresionante piscina en azotea con vistas al Palacio, además de garaje y trastero.  Una ubicación incomparable que pone a tu alcance todo lo que hace a Madrid único. Rodeado de una exclusiva oferta cultural, gastronómica y de ocio, este edificio te ofrece lo mejor de la ciudad. Un proyecto de la arquitecta Sara de la Mata, diseña viviendas luminosas y acogedoras, pensadas para transmitir sensación de calidez desde el primer momento, amplias terrazas y balcones que te invitan a disfrutar del cielo de Madrid desde casa.   Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,newdevelopment,True,True,False,8128.0,True,False,False,False,[],False,False,1016000.0,€,True,False,flat,"Imperial, Madrid","Piso en Calle Mazarredo, 18",Imperial,,25000.0,,,
103351157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/07/c0/1186766232.webp,3ºA,11,3,799000.0,penthouse,sale,82.0,True,2,2,"calle Belisana, 9",Madrid,Madrid,Ciudad Lineal,es,40.4582673,-3.6562442,True,https://www.idealista.com/obra-nueva/103351157/,"Licencia concedida y en proceso de construcción. Pisos y áticos – dúplex exclusivos y personalizados en un precioso residencial de diseño, localizado en una de las zonas más demandadas de Madrid Capital. El proyecto consta de 7 viviendas, que ofrecen intimidad y privacidad a sus propietarios. Las viviendas cuentan con parking privado, trastero y amplias terrazas, consiguiendo un bienestar general que hace que Residencial Belisana, sea el lugar perfecto para vivir. Cocinas incluidas en el precio. El residencial está rodeado de zonas ajardinadas, cuidadosamente diseñados para crear una sensación de calma y armonía. Además, cuenta con piscina comunitaria y solarium enmarcados en un conjunto cerrado con acceso privado. El descanso en este maravilloso residencial está asegurado. El proyecto se compone de 5 viviendas y 2 áticos-dúplex de 1 y 2 dormitorios, con espacios amplios y abiertos que hacen que cada rincón sea especial. Se busca el aprovechamiento máximo de la luz natural en todas las estancias de la vivienda, al contar con grandes ventanales al exterior y amplias terrazas, ofreciendo una gran calidad ambiental. Los áticos ofrecen un espacio exterior de descanso y ocio con las mejores vistas de la ciudad. Empresa Promotora: Grupo ABU Empresa comercializadora: Urbahomes.",False,newdevelopment,True,True,False,9744.0,True,False,False,False,[],False,False,799000.0,€,True,True,flat,"Colina, Madrid","Ático en calle Belisana, 9",Colina,penthouse,,,,
108212541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/f8/a3/1337511255.webp,VIV_TIPO_2A-4D,20,,520000.0,chalet,sale,143.0,,4,3,"del Quinto Regimiento D, 16",Madrid,Getafe,Buenavista,es,40.3075734,-3.7531251,True,https://www.idealista.com/obra-nueva/108212541/,"Inversiones Canto Redondo presenta SEÑORÍO DE BUENAVISTA, una promoción de 18 chalets adosados en régimen de cooperativa, están actualmente en proceso de captación de socios. Situada en la parte Norte del barrio de Buenavista, en Getafe, ofrece las mejores panorámicas de Madrid y las sierras que lo protegen, estando enclavado en un entorno de naturaleza. La tranquilidad y calidad de vida de la zona queda garantizada por la ausencia de grandes edificaciones al estar constituidas por áreas de viviendas unifamiliares y a lo sumo pequeños complejos residenciales con un máximo de 2 alturas sobre la planta baja muy distantes de esta promoción. Se trata de un conjunto residencial de 18 Chalets adosados, de 142,70 m2 construidos y de 165 m2 (aprox.) de parcela, dos plantas por vivienda, de tres o cuatro dormitorios, con distribuciones cómodas y amplias, la posibilidad de personalizarla, siendo sostenible, al estar dotadas con la calificación energética A, estando las viviendas equipadas con aerotérmia y suelo radiante/refrescante, además de disponer de un proyecto sostenible y eficientemente energético que reduce el impacto medioambiental y economiza energéticamente la vivienda. Estos modernos chalet adosados constan en su parcela privada de espacios libres donde se pueden implantar zonas de jardín y piscina individual para el disfrute de toda la familia y el aporte de luminosidad a la vivienda. Están ubicados en un entorno privilegiado que te permite vivir en contacto con la naturaleza a sólo 15 min. De el centro de Madrid, debido a la proximidad de la carretera Nacional A42, así como, la conectividad con el resto de los municipios de Madrid, también a través de A42, M45 y M50, igualmente goza de una buena red de trasporte público con líneas de autobús cercanas, metro sur (Conservatorio) a 5 minutos, que enlaza con distintas estaciones de cercanías Renfe y con varias líneas directas a Madrid. Tanto la información y características que se describen de esta promoción en este medio, son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambios de precio y/o retirada del inmueble. Salvo error u omisión los datos que se muestran son correctos. Toda la documentación legal relevante sobre la propiedad se haya a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas.",False,newdevelopment,True,,False,3636.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,"Buenavista, Getafe","Chalet adosado en del Quinto Regimiento D, 16",,terracedHouse,,,,
107280034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/75/d3/1308323854.webp,Vivienda 4,13,,1545000.0,chalet,sale,318.0,,3,3,"calle Alicante, 17",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4029509,-3.776418,True,https://www.idealista.com/obra-nueva/107280034/,"REDPISO vende en exclusiva un residencial conformado por 10 chalets en una de las zonas más privilegiadas de Pozuelo de Alarcón. Cada chalet cuenta tres cómodas plantas: Planta sótano: con garaje para dos coches y diversas estancias polivalentes. Planta baja recibidor, aseo de cortesía y cocina independiente, salón comedor con salida al jardín con piscina privada. Primera planta con la zona de descanso con tres dormitorios y tres baños. Se corona con la última planta abuhardillada con terrazas desde las que se podrán divisar magníficas vistas. Situados en una parcela que da a tres calles, dando una presencia a la manzana imponente, cada chalet está diseñado con excelentes estándares de calidad con materiales de PORCELANOSA tanto en los cuartos húmedos, cocinas diseñadas al detalle y baños pudiendo verlos en showroom incluso la fachada en un acabado con aplacado que sorprende y con un trámex que da su toque de distinción.  Proyectado por VOLUAR ARQUITECTURA combina a la perfección la máxima funcionalidad con un diseño elegante, brindando la comodidad que tú y tu familia merecéis. Precios a partir de 1.390. 000 euros, sin lugar a dudas una oportunidad única en el mercado. No dudes en solicitar información a nuestros profesionales. Suelo en propiedad con las obras iniciadas. (Sujeto a posibles cambios).",True,newdevelopment,True,,False,4858.0,True,False,False,False,[],False,False,1545000.0,€,True,True,chalet,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en calle Alicante, 17",Somosaguas,semidetachedHouse,,,,
108391729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/cf/da/1296242740.webp,5º A,10,5,1820000.0,flat,sale,140.0,True,2,3,"calle Bretón de los Herreros, 23",Madrid,Madrid,Chamberí,es,40.4397248,-3.6988035,True,https://www.idealista.com/obra-nueva/108391729/,"Savills presenta Bretón de los Herreros 23. En el corazón de Madrid, se encuentra este exclusivo proyecto con un total de 10 viviendas y 2 áticos.  Una fachada clásica con un toque renovado y contemporáneo son el equilibrio perfecto entre tradición y modernidad. La descripción perfecta de la zona donde se encuentra: Chamberí, sinónimo de historia, vanguardia y comodidad.  La distribución de los espacios está cuidadosamente diseñada para optimizar cada rincón, prestando atención a cada detalle para crear viviendas únicas, manteniendo estándares de calidad. La zona social, integra el salón-comedor con la cocina en un espacio amplio y luminoso, ofreciendo un equilibrio entre funcionalidad y confort.  La zona de descanso destaca por ser un espacio íntimo, donde se entrelazan la elegancia con la sofisticación, completos además con vestidor y baño en suite.  Finalmente, BH23 ofrecerá excepcionales zonas comunes diseñadas para satisfacer las necesidades de los residentes. Destaca su encantador patio inglés, un rincón tranquilo y lleno de luz natural, rodeado de vegetación. Además, contará con una espectacular piscina en la azotea, acompañada de instalaciones diseñadas para el máximo bienestar: sauna, sala de masajes, jacuzzi, cava de vinos y gimnasio, ofreciendo un espacio único para cuidar el cuerpo y la mente en un entorno exclusivo y de confort.  Posibilidad de adquirir plaza de garaje adicional en el mismo edificio.  Obras iniciadas.  Fecha de entrega: último trimestre de 2026.",True,,True,True,False,13000.0,True,False,False,False,[],False,False,1820000.0,€,True,False,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle Bretón de los Herreros, 23",Nuevos Ministerios-Ríos Rosas,,50000.0,,,
108912337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/8b/cf/1358726740.webp,1293,18,,237999.0,flat,sale,36.0,False,1,1,calle Galería Vallehermoso,Madrid,Madrid,Chamberí,es,40.4409436,-3.7086106,False,https://www.idealista.com/inmueble/108912337/,"AC HOME presenta una fantástica oportunidad en el barrio de Chamberí en Madrid Centro, situada cerca de dotaciones comerciales, colegios, parada bus y parques.  La vivienda se encuentra situada en una primera planta; está compuesta por 33 metros cuadrados útiles que se distribuyen de la siguiente manera:  Un Hall recibidor el cual cuenta con un armario a medida y desde el que accedemos a dos estancias; De frente nos encontramos el salón, el que destacamos una gran peculiaridad; Este, está unido a la Cocina a través de un pasaplatos y un arco abierto lo que hace de ambas estancias un espacio diferente.   A mano izquierda tenemos el dormitorio principal con la cama en altura perfecto para poder aprovechar el espacio.   Un baño completo con bañera Carpintería interior en roble pintado en blanco y suelos en Tarima; exterior aluminio.  Calefacción Individual de Gas Natural.   La vivienda en general se caracteriza, su buena ubicación y su buen aprovechamiento de los metros con los que cuenta.  El Barrio de Chamberí, situado en Madrid capital, tiene fácil acceso a la M-30 y a las principales avenidas de la capital. Muy bien comunicado por Bus, Renfe y metro teniendo la parada Islas Filipinas, Canal y Ríos Rosas a escasos  minutos. En su entorno también podemos encontrar, locales de restauración y de ocio.   En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,good,False,True,,6611.0,False,False,False,False,[],False,False,237999.0,€,,,flat,"Vallehermoso, Madrid",Piso en calle Galería Vallehermoso,Vallehermoso,,,,,
108709614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/07/25/1352809678.webp,4267,58,5,650000.0,flat,sale,76.0,True,2,1,calle de Segovia,Madrid,Madrid,Arganzuela,es,40.412358,-3.7167933,False,https://www.idealista.com/inmueble/108709614/,"TORALIA CAPITAL presenta Luminoso piso en planta alta con vistas al Palacio Real – Calle de Segovia Descubre esta joya en pleno corazón de Madrid: un precioso piso de 76 m² situado en la sexta y última planta de un edificio con ascensor en la emblemática Calle de Segovia. La vivienda destaca por su luz natural y sus impresionantes vistas al Palacio Real, que se pueden disfrutar desde dos balcones exteriores. El piso cuenta con una distribución cómoda y funcional: Dos dormitorios amplios y tranquilos Un gran salón ideal para relajarse o recibir invitados Una cocina independiente equipada Un baño completo Gracias a su altura, la vivienda ofrece un entorno muy silencioso y privado, ideal para quienes valoran la paz sin renunciar a vivir en el centro de la ciudad. Ubicación privilegiada La Calle de Segovia es una zona histórica y con mucho encanto, a solo unos pasos de La Latina, Madrid Río, el Viaducto, y el Campo del Moro. Es perfecta para pasear, disfrutar de terrazas, cultura y zonas verdes. Excelentes comunicaciones Metro: Línea 5 (La Latina) y Línea 6 (Puerta del Ángel) a pocos minutos Autobuses: Varias líneas pasan por la zona, conectándote con el resto de la ciudad Fácil acceso a la M-30 y a la zona centro a pie Una vivienda con carácter, vistas únicas y una ubicación inmejorable. Ideal tanto para vivir como para invertir.",True,good,False,True,,8553.0,True,False,True,False,[],False,False,650000.0,€,,,flat,"Imperial, Madrid",Piso en calle de Segovia,Imperial,,,695000.0,45000.0,6.0
108010803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/9f/9d/1331101469.webp,Ático A,10,6,650000.0,duplex,sale,129.0,True,1,1,"calle RICARDO DAMAS, 9",Madrid,Madrid,Arganzuela,es,40.3863683,-3.6938002,True,https://www.idealista.com/obra-nueva/108010803/,"¡Últimos 2 Áticos en venta!   DOS OPCIONES DE VIVIENDA, 1 Y 2 DORMITORIOS  Descubre la exclusividad en el corazón de Madrid con los dos últimos áticos disponibles en la prestigiosa promoción Living Rio Madrid. Ubicados en el vibrante barrio de Legazpi, en el distrito de Arganzuela, estos áticos ofrecen una combinación perfecta de diseño contemporáneo, confort y vistas inigualables al río Manzanares  Comodidades de la Promoción: •Piscina comunitaria rodeada de zonas verdes. •Sistema de domótica integrado para un control total de tu hogar. •Eficiencia energética A gracias a sistemas de aerotermia. •Garaje privado y trastero incluidos  Ubicación Inmejorable: Situados en Calle Ricardo Damas 9, esta promoción te coloca a pasos del Parque Madrid Río, ofreciendo una vida urbana con acceso a espacios verdes, cultura y ocio. Excelentes conexiones de transporte y proximidad a las principales arterias de la ciudad.",False,newdevelopment,True,True,False,5039.0,True,False,False,False,[],False,False,650000.0,€,True,True,flat,"Legazpi, Madrid","Dúplex en calle Ricardo Damas, 9",Legazpi,duplex,,,,
108911439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/4e/68/1358697108.webp,,11,2,265000.0,flat,sale,120.0,True,4,2,"avenida de las Estrellas, 27",Madrid,Parla,Parla Este,es,40.2299307,-3.7508094,True,https://www.idealista.com/inmueble/108911439/,Se vende casa en Parla Este con 3 plazas de garaje incluidas en el precio. Bonita urbanización con piscina incluida. Segundo con ascensor. Terraza. 4 habitaciones y 2 baños. La casa actualmente se encuentra alquilada. Los inquilinos dejarían la vivienda en diciembre de 2026 ya que les entregan la vivienda de obra nueva que han adquirido. Pagan una renta de 750€. Totalmente al corriente de pago. La vivienda ya puede recibir visitas. Llamen para más información.,False,good,False,True,,2208.0,False,False,False,False,[],False,False,265000.0,€,True,True,flat,"Parla Este, Parla","Piso en avenida de las Estrellas, 27",,,,,,
107238277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/0c/68/1338399387.webp,P1 1C,10,1,365000.0,flat,sale,114.0,True,3,2,"Arroyo Bueno, 1",Madrid,Madrid,Villaverde,es,40.3481814,-3.7020925,True,https://www.idealista.com/obra-nueva/107238277/,"Jardines del Loira es un proyecto de 53 viviendas de 2 y 3 dormitorios todas con terraza.  Las viviendas se caracterizan por su magnífica distribución y su versatilidad. Un edificio con un diseño moderno y actual en una urbanización cerrada con piscina y zonas comunes, donde disfrutar tranquilamente de sus momentos de ocio. Ubicación exclusiva: Situada en una zona consolidada que cuenta con todo tipo de servicios colegios, centros deportivos, supermercados, etc… Muy bien comunicado por diferentes líneas de autobuses, a 5 minutos andando de la estación de cercanías Puerto Alcocer y cercana a estaciones de metro Plaza de garaje y trastero incluidos. Viviendas eficientes. Instalación para producción de calor y agua caliente sanitaria (A. C. S) mediante aerotermia. Sistema de climatización mediante suelo radiante/refrescante con control independiente por estancias, mejorando la sensación de confort térmico.  Ventilación mecánica mediante sistema de doble flujo con recuperación de calor. Las viviendas contarán con amplias opciones de personalización, como es habitual en los proyectos de Libra, para que cada vivienda sea única y diferente.",False,newdevelopment,True,True,False,3202.0,True,False,False,False,[],False,False,365000.0,€,True,True,flat,"Villaverde Alto, Madrid","Piso en Arroyo Bueno, 1",Villaverde Alto,,,,,
108375531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/b0/2c/1341909967.webp,,15,2,284634.0,flat,sale,103.0,True,3,2,"calle Poligono UZP0202 los Cerros, 392",Madrid,Madrid,Vicálvaro,es,40.40581,-3.54043,True,https://www.idealista.com/obra-nueva/108375531/,"Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero. Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo residencial moderno con grandes espacios naturales, con el objetivo de ofrecer un modo de vida saludable, cómodo y de calidad. El diseño de estas viviendas ha priorizado el espacio y la luminosidad en cada rincón, pensadas para ofrecer un alto grado de comodidad y funcionalidad en sus múltiples detalles.  Con grandes ventanas y espacios diáfanos, invita a la luz natural a inundar sus interiores creando una atmósfera de amplitud. Además, cuenta con plaza de garaje, trastero y zonas comunes: piscina y zona infantil.",False,newdevelopment,True,True,False,2763.0,True,False,False,False,[],False,False,284634.0,€,True,True,flat,"Los Cerros, Madrid","Piso en calle Poligono Uzp0202 los Cerros, 392",Los Cerros,,,,,
104907403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/2c/8b/1235513892.webp,3ºB,13,3,4037000.0,flat,sale,210.0,True,3,2,"calle Hermosilla, 60",Madrid,Madrid,Barrio de Salamanca,es,40.4260273,-3.6804088,True,https://www.idealista.com/obra-nueva/104907403/,"Situado en Madrid, en el corazón del Barrio de Salamanca, Hermosilla 60 es una exclusiva promoción de viviendas prime, donde la arquitectura y la historia conviven con la modernidad de una de las zonas más codiciadas de la capital. 14 viviendas, totalmente personalizables, con unas calidades extraordinarias, y los servicios más modernos y exclusivos contemporáneos: zona de aguas, jardín interior, piscina y gimnasio. La unión entre ubicación, exclusividad, comodidad y arquitectura convierte a Recoletos en el distrito más deseado en la capital de España. La variedad de ocio es tan diversa como las calles que rodean el edificio. Desde clásicos establecimientos madrileños, santuarios de las marcas de moda más exclusivas, hasta acogedores bistrós y restaurantes internacionales, que reflejan la parte más cosmopolita. Con una fachada clásica que refleja la esencia del siglo XIX, el edificio se convierte en un refugio que honra su carácter tradicional, a la vez que se integra en el presente más vanguardista. Con zonas ajardinadas y rincones acogedores, el rooftop es el lugar perfecto para vivir momentos inolvidables en el centro de Madrid. Los exclusivos áticos de Hermosilla 60, dos joyas arquitectónicas que alzan la singularidad y la calidad de esta promoción.",False,,True,True,False,19224.0,True,False,False,False,[],False,False,4037000.0,€,,,flat,"Recoletos, Madrid","Piso en calle Hermosilla, 60",Recoletos,,,,,
108048819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/5d/67/1332294709.webp,2A,4,2,505000.0,flat,sale,106.0,True,2,2,"camino de Perales, 26",Madrid,Madrid,Usera,es,40.3812117,-3.6922337,True,https://www.idealista.com/obra-nueva/108048819/,"Residencial Manzanares Park View El Registro de Demandantes de Vivienda y Suelo de CONCOVI (Confederación de Cooperativas de Vivienda y Rehabilitación de España) presenta el futuro “Residencial Manzanares Park View”. Se trata de una oportunidad única en el distrito de Usera, situada en un entorno estratégico en el sur de Madrid, a orillas del río Manzanares, en un paisaje urbano en plena transformación y desarrollo, rodeado de importantes zonas verdes, destacando entre otros el Parque de Madrid Rio y Pradolongo, que ofrecen amplias zonas de recreo y deporte para sus residentes. Este Residencial, se ubicará en la calle Camino de Perales 26, Madrid y contará con 16 exclusivas viviendas de 1, 2 y 3 dormitorios, bajo con jardín y 2 áticos, en urbanización privada con zona común y piscina. El Residencial cuenta además con 27 plazas de garaje y 16 trasteros, en el sótano del edificio. Según palabras del arquitecto redactor, el “Residencial Manzanares Park View”, nace de la necesidad de crear un espacio que refleje armonía y funcionalidad en cada rincón. Inspirados en la belleza natural y la simplicidad de las formas orgánicas, hemos diseñado un entorno que no solo respeta su contexto, sino que también enriquece la experiencia de sus ocupantes. El concepto arquitectónico se basa en la integración de los elementos naturales y la arquitectura moderna. La estructura se compone de líneas limpias y abiertas, que permiten una conexión fluida entre los espacios interiores y exteriores. La iluminación natural juega un papel fundamental, creando ambientes cálidos y acogedores. Manzanares Park View está inspirado en la serenidad y la majestuosidad de los paisajes naturales, la idea es atraer la calma y la belleza del exterior hacia el interior, generando un refugio que promueva la tranquilidad y el bienestar. Los colores, materiales y texturas han sido cuidadosamente seleccionados para evocar la pureza y la simplicidad de la naturaleza. Además, hemos incorporado elementos que recuerdan la tradición artesanal, creando una fusión entre lo contemporáneo y lo tradicional. En conclusión, nuestro proyecto arquitectónico representa una convergencia única de naturaleza y modernidad, sostenibilidad y funcionalidad. Cada detalle ha sido diseñado para ofrecer una experiencia que sea a la vez estética y práctica, inspirada en la serenidad de la naturaleza y guiada por una profunda conciencia ambiental.",False,newdevelopment,True,True,False,4764.0,True,False,False,False,[],False,False,505000.0,€,True,True,flat,"12 de Octubre-Orcasur, Madrid","Piso en camino de Perales, 26",12 de Octubre-Orcasur,,,,,
108627402,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/b2/6c/1352665387.webp,4267,62,5,650000.0,flat,sale,76.0,True,2,1,calle de Segovia,Madrid,Madrid,Arganzuela,es,40.4115924,-3.717231,False,https://www.idealista.com/inmueble/108627402/,"ALTOR ASESORES presenta Luminoso piso en planta alta con vistas al Palacio Real – Calle de Segovia Descubre esta joya en pleno corazón de Madrid: un precioso piso de 76 m² situado en la sexta y última planta de un edificio con ascensor en la emblemática Calle de Segovia. Las primeras imágenes del anuncio son renders digitales y tienen carácter orientativo. Están pensadas para mostrar cómo podría quedar el piso una vez amueblado. La vivienda destaca por su luz natural y sus impresionantes vistas al Palacio Real, que se pueden disfrutar desde dos balcones exteriores. El piso cuenta con una distribución cómoda y funcional: Dos dormitorios amplios y tranquilos Un gran salón ideal para relajarse o recibir invitados Una cocina independiente equipada Un baño completo Gracias a su altura, la vivienda ofrece un entorno muy silencioso y privado, ideal para quienes valoran la paz sin renunciar a vivir en el centro de la ciudad. Ubicación privilegiada La Calle de Segovia es una zona histórica y con mucho encanto, a solo unos pasos de La Latina, Madrid Río, el Viaducto, y el Campo del Moro. Es perfecta para pasear, disfrutar de terrazas, cultura y zonas verdes. Excelentes comunicaciones Metro: Línea 5 (La Latina) y Línea 6 (Puerta del Ángel) a pocos minutos Autobuses: Varias líneas pasan por la zona, conectándote con el resto de la ciudad Fácil acceso a la M-30 y a la zona centro a pie Una vivienda con carácter, vistas únicas y una ubicación inmejorable. Ideal tanto para vivir como para invertir.",True,good,False,True,,8553.0,True,False,True,False,[],False,False,650000.0,€,,,flat,"Imperial, Madrid",Piso en calle de Segovia,Imperial,,,695000.0,45000.0,6.0
