propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,hasLift
108280577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/cc/85/1339385635.webp,1,95000.0,flat,sale,90.0,3,1,"calle Postas, 19",Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1539983,-3.6280468,True,https://www.idealista.com/inmueble/108280577/,"Piso con 3 habitaciones en la provincia de Madrid, en el municipio de Ciempozuelos, en la calle POSTAS. CON INCIDENCIAS: ALQUILADO - NO VISITABLE. Actualmente alquilado con una renta mensual de 466 €, con contrato en vigor hasta el 3 de marzo de 2028.",False,good,False,1056.0,False,False,False,False,[],False,False,95000.0,€,,,,,,flat,,"Cuevas - Ilustración, Ciempozuelos","Piso en calle Postas, 19",,3,True,True
108775315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/ff/3d/1354763607.webp,15,159900.0,flat,sale,80.0,3,1,calle Río Tajo,Madrid,Parla,Villayuventus-Renfe,es,,40.2420615,-3.7712855,False,https://www.idealista.com/inmueble/108775315/,"Agencia inmobiliaria de Parla, oficina Tecnocasa vende piso situado en zona RENFE VILLAYUVENTUS, cercano al centro de salud, Renfe y tranvía, ayuntamiento, colegios, supermercados, etc. A tan solo 100 metros de Renfe. Patio de uso y disfrute de la vivienda. Piso situado en planta baja, edificio con ascensor. + 3 dormitorios ( 1 doble, 1 mediana y 1 individual ) + Baño con bañera y ventana, reformado. + Salón muy luminoso + Calefacción gas natural independiente + Cerca de calle Real, comercios, bancos, supermercados, transporte. ZONA RENFE - VILLAYUVENTUS La zona Renfe de Parla, está rodeada de una amplia variedad de comercios, tales como galerías de alimentación, restauración, textil, farmacias, bancos y cajeros, colegios y zonas verdes con parques. El inmueble en venta se ubica en la zona Norte, cercano a la Renfe - Cercanías, colegios e institutos, al Ayuntamiento de Parla. Cuenta con el Centro de Salud 'San Blas'. Y, con fácil acceso a la A-42, autovía de Toledo. TECNOCASA, red inmobiliaria líder en el sector con más de 30 años de experiencia, presente en más de 11 países, 900 oficinas a nivel nacional y con 400 oficinas en la Comunidad de Madrid. Realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, permiso de venta, etc. Contamos con la colaboración del departamento de financiación de KÍRON, su experto intermediario que le asesorará gratuitamente sin ningún compromiso. Nuestros servicios: - Hipoteca “primera vivienda”. - Hipoteca “cambio de vivienda”. - Hipoteca 100%. Disponemos de las mejores viviendas del mercado. NO DUDE EN VISITARNOS.",False,good,False,1999.0,False,False,False,False,[],False,False,159900.0,€,,,,,,flat,,"Villayuventus-Renfe, Parla",Piso en calle Río Tajo,TO-6V,bj,True,True
107943080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/ed/7d/1329027384.webp,19,279000.0,flat,sale,106.0,3,1,calle de Castilla la Nueva,Madrid,Fuenlabrada,La Serna,es,,40.2952748,-3.7973155,False,https://www.idealista.com/inmueble/107943080/,"¡Inmodomum Servicios Inmobiliarios ofrece en exclusiva en Fuenlabrada! Inmueble ubicado en la mejor zona del municipio (Barrio de la Serna), cuenta con todo tipo de servicios tanto de calidad de vida como de movilidad: -Colegios -Comercio en general -Centro de salud -Zonas verdes -Acceso cómodo a las principales vías de entrada y salida del núcleo urbano -Estación de Cercanías (a 3 minutos) Cuenta con hall de entrada, 3 dormitorios, cocina con doble comunicación con el resto de la casa, amplio salón y cuarto de baño por un total de 106m2. Entre sus acabados cabe destacar: -Suelos en porcelánico -Paredes en gota -Doble ventana en aluminio -Puertas en acabado roble -Calefacción individual de gas natural Si desea más información o concertar una visita, no dude en contactar con nosotros, estaremos encantados de atenderle.",True,good,False,2632.0,False,False,False,False,[],False,False,279000.0,€,,,,,,flat,,"La Serna, Fuenlabrada",Piso en calle de Castilla la Nueva,23-CastillaLaNueva,4,True,True
108773492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/29/e1/1354699675.webp,28,630000.0,chalet,sale,255.0,4,2,La Navata,Madrid,Galapagar,La Navata,es,,40.5913769,-3.9866578,False,https://www.idealista.com/inmueble/108773492/,"Imagina despertar con el canto de los pájaros y el aroma de los pinos, en un hogar donde la calma del entorno te abraza. Descubre este precioso refugio natural, rodeado de árboles y naturaleza. Este chalet es especial porque es un lugar donde la conexión con la naturaleza te envuelve y te permite disfrutar de momentos únicos rodeado de familia y amigos. Ubicado en La Navata, te ofrece la paz de la sierra y la cercanía a todos los servicios.  CARACTERISTICAS: Cómodo Chalet de 2 plantas. Cuenta con 4 habitaciones.  Parte de las ventanas son oscilobatientes. Jardín y Piscina  Riego Gas natural  Chimenea Garaje de gran tamaño. No tiene gotelé Ventanas de aluminio climalit Orientación S. E. 1ª PLANTA Salón Comedor amplio con chimenea. Despacho  Amplia habitación con 4 puertas de armario de madera maciza castellana.  Baño reformado hace 4 años, con plato de ducha. Cocina independiente y comedor diario con amplios ventanales que dan al jardín. Despensa grande con respiradero La escalera para acceder a la segunda planta, es de madera de roble. 2ª PLANTA. Consta de 2 habitaciones y un baño completo con bañera y fue construida en el 2004. Habitación principal de gran tamaño, con 4 puertas de armario de haya vestidos. Habitación secundaria amplia y también con espaciosos armarios de madera de pino. El suelo es de Roble. Las paredes son lisas. Baño amplio y con ventana.",True,good,False,2471.0,False,False,False,False,[],False,False,630000.0,€,,,,True,True,chalet,independantHouse,"La Navata, Galapagar",Casa independiente,auto,,,
103139087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/a1/45/1345093723.webp,41,1500000.0,chalet,sale,520.0,6,5,Villafranca del Castillo,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,,40.4720194,-3.9441895,False,https://www.idealista.com/inmueble/103139087/,"¡SIN COMISIÓN DE AGENCIA PARA EL COMPRADOR! RECIEN REFORMADO! SISTEMA DE CLIMATIZACIÓN NUEVO (calefacción y aire acondicionado) POR AEROTERMIA MEDIANTE SUELO RADIANTE. Cocina y baños y suelos nuevos!  Finalizada en 1996 consiste en 520 m2 construidos sobre una parcela de 1.740 m2 con una distribución cómoda y lógica sin espacios poco prácticos.  Tiene en la primera planta: un gran salón (40 m2), comedor separado (25 m2), sala de estar e con chimenea (30m2) total 95m2, todo ello comunicado mediante puertas correderas, una cocina espectacular (35m2), un aseo y habitación de servicio con baño completo.  En la segunda planta tiene una habitación máster muy grande más habitación adicional con baño completo y cuarto vestidor, más otros tres dormitorios con 2 baños, y un despacho. En total son 5 dormitorios, más un despacho y 5 baños.  En planta sótano garaje para dos o tres coches. En el jardín, hay una piscina espectacular, de 11 x 5 metros.  Casa de capricho prácticamente sin espacios perdidos con una distribución muy lógica. ¡Los que conocen la urbanización dicen que es “el secreto mejor guardado de Madrid”! Situada cerca de Las Rozas y Majadahonda, a unos 20 Km. de Madrid/Moncloa, está muy bien comunicada por autobuses. (De hecho, hay una parada a tan solo 100 metros de la casa. ) También a unos cuantos metros, se encuentra la Pradera”, una preciosa zona verde de 2 Km. de largo y casi 100 m. de ancho, donde los residentes de la urbanización pasean y practican todo tipo de deportes. Al otro lado de la Pradera desde la casa está el Club S. E. K. , ofreciendo piscina cubierta, tenis, paddle, hípica interior y exterior, y club social además del Colegio S. E. K. y la Universidad Camilo José Cela. A tan solo ½ Km. de casa, hay un pequeño centro comercial, con varios restaurantes, tiendas y un supermercado, así como oficina de correos.",False,good,False,2885.0,False,False,False,False,[],False,False,1500000.0,€,1599000.0,99000.0,6.0,True,True,chalet,independantHouse,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente,,,,
108830705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/12/43/1356392488.webp,5,6500000.0,chalet,sale,1087.0,6,5,calle de Torreadrada s/n,Madrid,Madrid,Moncloa,es,Valdemarín,40.4718393,-3.7738981,True,https://www.idealista.com/inmueble/108830705/,"Chalet de Ensueño en Valdemarín  Descubre este impresionante chalet independiente en Valdemarín, una joya arquitectónica que combina lujo y comodidad. Con una superficie construida de 1.100 m² y una parcela de 2.250 m², este hogar es perfecto para quienes buscan un espacio amplio y elegante. La propiedad cuenta con una espectacular piscina interior equipada con un sistema de nado contracorriente, ideal para disfrutar todo el año. Además, en la planta sótano encontrarás un relajante jacuzzi y sauna, perfectos para desconectar después de un largo día. La planta principal destaca por su escalera de madera de diseño escultórico y un salón con techos a doble altura que aporta una sensación de amplitud y luminosidad. La cocina, amplia y moderna, incluye una vinoteca y una acogedora zona de desayuno. Cada uno de los cuatro dormitorios en la planta superior cuenta con baño privado y acceso a terrazas, brindando privacidad y confort. El dormitorio principal es un verdadero oasis, con dos vestidores y un baño de gran tamaño. Disfruta de la terraza exterior, donde diferentes ambientes invitan a relajarte mientras contemplas el hermoso jardín. Los patios ingleses permiten que la luz natural inunde los interiores, creando un ambiente cálido y acogedor. Este chalet también ofrece un garaje con capacidad para cinco vehículos, bodega y trasteros, así como accesibilidad adaptada para personas con movilidad reducida. No pierdas la oportunidad de vivir en este exclusivo hogar que combina elegancia y funcionalidad en cada rincón. ¡Ven a visitarlo y enamórate!",False,good,False,5980.0,False,False,False,False,[],False,False,6500000.0,€,,,,True,True,chalet,independantHouse,"Valdemarín, Madrid",Casa independiente en calle de Torreadrada s/n,,,,
107836853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/ab/50/1330886586.webp,27,525000.0,chalet,sale,204.0,4,2,ronda de Oviedo,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3682874,-3.5512194,False,https://www.idealista.com/inmueble/107836853/,"¡Oportunidad única! Chalet en venta en Rivas Vaciamadrid, a solo 5 minutos del metro Rivas Urbanización FOTOS PROXIMAMENTE! Ponemos a la venta este estupendo chalet adosado de 204 m² construidos, distribuido en 2 cómodas plantas más una amplia buhardilla, ideal como zona de ocio, despacho o habitación adicional. La vivienda cuenta con: -4 dormitorios luminosos -2 baños completos -Gran terraza privada, perfecta para disfrutar del aire libre -Espacioso salón-comedor con acceso directo a la terraza -Cocina independiente con espacio para office Construido en el año 1997, este chalet se encuentra en excelente estado de conservación. Ubicado en una zona residencial muy tranquila y bien comunicada, a tan solo 5 minutos andando del metro Rivas Urbanización, con fácil acceso a servicios, colegios, zonas verdes y comercios. Una vivienda ideal para familias que buscan espacio, tranquilidad y buena conexión con Madrid. HONORARIOS DE AGENCIA NO INCLUIDOS EN EL PRECIO! ¡No pierdas esta oportunidad y ven a visitarlo!",False,good,False,2574.0,False,False,False,False,[],False,False,525000.0,€,,,,True,True,chalet,terracedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet adosado en ronda de Oviedo,,,,
108618401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/ae/a0/1350105606.webp,3,170000.0,chalet,sale,52.0,1,1,"calle Vaqueras, 17",Madrid,Alcalá de Henares,Casco Histórico,es,,40.47811,-3.36892,True,https://www.idealista.com/inmueble/108618401/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Tenemos en exclusiva una vivienda para ti! Disponemos de una vivienda que puedes adquirir en propiedad, muy bien distribuida y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Alcalá de Henares, provincia de Madrid. Dispone de buenos accesos y está perfectamente comunicado. Cuenta distribuciones de manera eficiente para garantizar un máximo aprovechamiento del espacio. Su diseño versátil y funcional la hace ideal para vivir cómodamente. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás todo lo necesario para tu día a día; supermercados, colegios, centros de salud, farmacias y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés y sus alrededores. ¡No dudes informarte y no pierdas esta oportunidad! Estaremos encantados de poder ayudarte a hacer tus sueños realidad. ¿Quieres más información sobre este inmueble? ¡Contáctanos! Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.",False,renew,False,3269.0,False,False,False,False,[],False,False,170000.0,€,,,,,,chalet,independantHouse,"Casco Histórico, Alcalá de Henares","Casa independiente en calle Vaqueras, 17",C0026-LIRE-03099,,,
108761532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/fe/f0/1354372049.webp,14,375000.0,flat,sale,102.0,4,1,Barrio Simancas,Madrid,Madrid,San Blas,es,Simancas,40.428657,-3.6307769,False,https://www.idealista.com/inmueble/108761532/,"Asesores Inmobiliarios Las Rosas, pone a la venta esta vivienda cerca del metro Garcia Noblejas, Se trata de 1º planta, Consta de 4 dormitorios, amplia cocina, baño completo y salón independiente, con trastero incluido. Suelos de parquet, radiadores y aire acondicionado en todas las estancias. Calefacción de gas natural. En perfecto estado, cambiadas las tuberías y electricidad en 2020 para entrar a vivir. Cerca de todos los servicios a 500 mt. "" Lo importante no es saber, sino confiar en quien sabe "".",False,good,False,3676.0,False,False,False,False,[],False,False,375000.0,€,390000.0,15000.0,4.0,,,flat,,"Simancas, Madrid",Piso,1278,1,True,True
108645918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/f9/cb/1350924852.webp,15,249000.0,flat,sale,40.0,1,1,paseo del Quince de Mayo,Madrid,Madrid,Carabanchel,es,San Isidro,40.3980424,-3.7226935,False,https://www.idealista.com/inmueble/108645918/,"¡Descubre este encantador piso en Marqués de Vadillo, Madrid! Con una superficie de 40 m², este acogedor apartamento cuenta con un dormitorio ideal para disfrutar de la tranquilidad y el confort. El salón, luminoso y bien distribuido, es perfecto para relajarse después de un largo día. La cocina, totalmente amueblada y equipada, hará las delicias de los amantes de la gastronomía. El baño ha sido reformado y cuenta con un práctico plato de ducha, ideal para esos momentos de relax. Además, el suelo de tarima aporta calidez al ambiente. La calefacción eléctrica y el aire acondicionado independiente garantizan el máximo confort durante todo el año. Ubicado en una cuarta planta interior, este piso se beneficia de una excelente luminosidad gracias a su orientación. A solo 3 minutos de la boca de metro y con múltiples líneas de autobús cercanas, la comunicación es inmejorable. La zona ofrece una amplia variedad de servicios, como supermercados, restaurantes y parques, lo que lo convierte en un lugar ideal para vivir. ¡No pierdas la oportunidad de visitarlo!",True,good,False,6225.0,False,False,False,False,[],False,False,249000.0,€,,,,,,flat,,"San Isidro, Madrid",Piso en paseo del Quince de Mayo,Jorge Martín ,4,False,True
108561418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/48/c9/1348506380.webp,54,259000.0,chalet,sale,138.0,5,2,travesía Iglesia,Madrid,Piñuécar,,es,,41.0316556,-3.5981171,False,https://www.idealista.com/inmueble/108561418/,"SE VENDE Casa pareada en PIÑUECAR, sierranorte de Madrid. Cuenta con una superficie total de 138 m².  Construida en 2 plantas se distribuye en:  Planta Baja: - Salón-comedor con Chimenea Francesa. - Cocina independiente - Baño con ducha de obra - Garaje, con entrada por la calle lateral de fachada y tiene una puerta de acceso interior en planta baja. Planta Primera: - 1 Habitación tipo despacho o individual - 3 dormitorios dobles - Un Cuarto dormitorio doble con Balcon y armario empotrado. - Baño completo con bañera. - Cuarto trastero  Entre sus características, destacan la calefacción por acumuladores de calor en todas las estancias y además el Calor de la chimea que proporciona un ambiente acogedor, está distribuido en todas las estancias La carpintería exterior es de pvc con vidrios dobles climalit, con mosquitera y contraventanas de hierro. Suelos de gres.   La cocina es independiente amueblada y con electrodomésticos. La casa se vende amueblada y el estado de conservación es bueno.  Además, cuenta con garaje y un patio delantero con parterres y riego automático.  Con orientación este, esta propiedad se encuentra en una zona urbana y cuenta con todos los servicios necesarios para una vida cómoda y tranquila.  No pierdas la oportunidad de adquirir esta casa ideal para familias en un entorno tranquilo, bien ivienda habitual ya que está a tan solo 40 minutos del centro de Madrid o para segunda vivienda vacacional. Totalmente disponible. SN-2010 - ""Un cambio de vida"". NO COBRAMOS HONORARIOS AL COMPRADOR.",False,good,False,1877.0,False,False,True,False,[],False,False,259000.0,€,,,,True,True,chalet,semidetachedHouse,Piñuécar,Chalet pareado en travesía Iglesia,000239,,,
107096968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/fe/42/1302873533.webp,1,95000.0,flat,sale,73.0,3,1,"calle de Méjico, 16",Madrid,Fuenlabrada,La Avanzada - La Cueva,es,,40.2946855,-3.7876631,True,https://www.idealista.com/inmueble/107096968/,"VIVIENDA OKUPADA. NO SE PUEDE VISITAR. NO SE PUEDE HIPOTECAR. ¡Oportunidad única en Fuenlabrada! Este piso en planta baja, situado en la Calle Méjico, ofrece una superficie construida de 73 metros cuadrados, distribuidos en un acogedor salón, cocina, tres dormitorios y un baño. Aunque actualmente está okupado y no se puede visitar, su ubicación y características lo convierten en una inversión interesante. Es importante tener en cuenta que no se puede hipotecar y que el precio no incluye impuestos ni gastos notariales y de registro, los cuales corren a cargo del comprador. Ideal para quienes buscan un proyecto de renovación en una zona con gran potencial. ¡No dejes pasar esta oportunidad!",False,renew,False,1301.0,False,False,False,False,[],False,False,95000.0,€,,,,,,flat,,"La Avanzada - La Cueva, Fuenlabrada","Piso en calle de Méjico, 16",MADR-6,bj,True,False
108908084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/79/4c/1358584077.webp,1,142900.0,flat,sale,102.0,1,1,calle de San Fernando,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4636108,-3.4865703,False,https://www.idealista.com/inmueble/108908084/,"Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano ubicado en Torrejón de Ardoz, Madrid.Se trata de un piso de 102 m² distribuidos en varias dependencias. El piso se sitúa en una zona residencial consolidada del núcleo urbano de Torrejón de Ardoz, con acceso directo a las principales vías de comunicación como la Avenida de la Constitución y la M-206, que conectan rápidamente con la A-2 y permiten un acceso ágil tanto al centro de la localidad como a Madrid capital y otras poblaciones del Corredor del Henares.En cuanto a transporte público, la zona dispone de varias líneas de autobús urbano e interurbano, así como proximidad a la estación de tren de Cercanías Torrejón de Ardoz, que facilita la conexión con Madrid y otros municipios cercanos. Además, el municipio cuenta con una amplia oferta de servicios, incluyendo supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias y otros negocios comerciales. Entre los puntos de interés cercanos destacan el Parque Europa, uno de los espacios verdes más emblemáticos de la ciudad, el Hospital Universitario de Torrejón y el centro comercial Parque Corredor, que ofrece una variada oferta de ocio y compras. También se encuentran en las inmediaciones centros de salud y diferentes instalaciones municipales.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la",False,good,False,1401.0,False,False,False,False,[],False,False,142900.0,€,,,,,,flat,,"Noroeste, Torrejón de Ardoz",Piso en calle de San Fernando,A0-97893-0001,1,,False
107426467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/31/e8/1312381690.webp,26,649600.0,flat,sale,112.0,6,2,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Legazpi,40.3906488,-3.6914825,False,https://www.idealista.com/inmueble/107426467/,"¡Descubre tu nuevo hogar en este luminoso piso reformado! Ubicado en una zona con excelente conectividad, a un paso del metro, este espacioso inmueble de 112 m² te ofrece comodidad y estilo. Consta de 6 dormitorios, 5 de ellos de excelente tamaño y una habitación más pequeña, ideal para adaptarse a tus necesidades. Dispone de 2 baños modernos y un área común perfecta para compartir momentos inolvidables. Totalmente amueblado y equipado con todos los electrodomésticos, incluyendo 2 neveras y lavavajillas, lo que garantiza una vida sin preocupaciones. Construido en 1957, este piso se encuentra en buen estado y está situado en la cuarta planta de un edificio con ascensor, ofreciendo vistas exteriores que llenan cada rincón de luz natural. Aunque no dispone de calefacción, su orientación y diseño aseguran un ambiente acogedor durante todo el año. Una oportunidad única para inversionistas que buscan una propiedad versátil y bien ubicada. ¡No dejes pasar esta oportunidad de inversión en el corazón de la ciudad!",True,good,False,5800.0,False,False,False,False,[],False,False,649600.0,€,,,,,,flat,,"Legazpi, Madrid",Piso en calle de Embajadores,,4,True,True
108594511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/03/5b/1349443659.webp,40,315000.0,flat,sale,60.0,3,1,CL MATADERO,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4655685,-3.7018548,False,https://www.idealista.com/inmueble/108594511/,"¡Descubre tu nuevo hogar en el corazón del distrito de Tetuán! Este encantador piso en la primera planta de una finca de tres alturas te ofrece la combinación perfecta de comodidad y ubicación. Con 60 m² construidos, cuenta con tres dormitorios, dos de ellos dobles, ideales para familias o para quienes buscan un espacio extra. El amplio salón-comedor-cocina es el lugar perfecto para disfrutar de momentos inolvidables, iluminado por la luz natural que entra durante todo el día gracias a su excelente orientación. Situado a escasos metros de la calle Marqués de Viana y a solo 10 minutos caminando de la calle Orense y AZCA, tendrás acceso a una amplia zona comercial que incluye supermercados, colegios, guarderías y restaurantes. Además, la proximidad al Intercambiador de Plaza Castilla y a la estación de metro de Tetuán garantiza una conexión inmejorable con el resto de la ciudad.  Disfruta de la tranquilidad que ofrecen los parques cercanos como Rodríguez Sahagún y Dehesa de la Villa, perfectos para pasear o hacer ejercicio al aire libre. La calefacción eléctrica por bomba de frío/calor asegura un ambiente acogedor durante todo el año. ¡No dejes pasar esta oportunidad única de vivir en un entorno vibrante y lleno de vida!",False,good,False,5250.0,False,False,False,False,[],False,False,315000.0,€,,,,,,flat,,"Valdeacederas, Madrid",Piso en Cl Matadero,,1,False,False
108499456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/61/83/1346726617.webp,21,158000.0,flat,sale,53.0,2,1,CL MONTES DE TOLEDO,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.380532,-3.6201885,False,https://www.idealista.com/inmueble/108499456/,"Inmobiliaria en Santa Eugenia - Tecnocasa Estudio Nuevo Vallecas 2022 Sl. Vende inmueble de 58 metros cuadrados construidos en la zona de Villa de Vallecas, Madrid. El inmueble esta actualmente alquilado en 700€, con vigencia hasta Enero del 2028 Una tercera planta, totalmente exterior, Con ascensor. Compuesto de 2 dormitorios, un baño completo con plato de ducha, cocina y salón.  Muy buena ubicación y orientación. Orientación este-oeste. ¡A menos de 3 minutos andando del METRO VILLA DE VALLECAS! Cerca de paradas de autobús, líneas: 58, 35, 14, 29. Excelente ubicación próxima a zonas verdes, parques y áreas de juegos, cerca de centro sanitario, farmacia y supermercados, entre otros. Muy próximo a la Escuela de Educación Infantil Arco Iris. El inmueble se encuentra situado muy cerca del Hospital infanta Leonor. Es una zona muy bien comunicada, con comercios, colegios, zonas verdes, polideportivo. Le buscamos la hipoteca hasta el 100%. Los profesionales Kiron, gracias a un profundo conocimiento del mercado bancario, le ayudan a encontrar la solución hipotecaria que mejor se adapte a sus preferencias'.",False,good,False,2981.0,False,False,False,False,[],False,False,158000.0,€,,,,,,flat,,"Casco Histórico de Vallecas, Madrid",Piso en Cl Montes De Toledo,,3,True,True
108687780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/f1/c0/1352178156.webp,6,195000.0,flat,sale,84.0,3,1,calle Abolengo,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3880077,-3.7361189,False,https://www.idealista.com/inmueble/108687780/,"VIVIENDA OCUPADA. No se puede visitar el interior del inmueble. OPERACIÓN NO HIPOTECABLE. Compra al contado. DESOCUPACIÓN INCLUIDA EN EL PRECIO. LA AGENCIA DEL BARRIO vende piso de 84m2 construidos, ubicado en Vista Alegre, Carabanchel, Madrid. La vivienda se compone de hall de entrada, pasillo, salón-comedor, cocina, dormitorio principal, dos dormitorios, despensa y cuarto de baño. Zona residencial consolidada, con todas las comodidades de los comercios para hacer la compra (supermercados, panadería, tiendas de alimentación, frutería y verdulería, etc. ) centros de educación(guardería, escuela, instituto, biblioteca, escuela de idiomas.. . ) y salud (farmacias, centro de salud, clínica dental, veterinaria etc. ), parada de autobuses, parada de metro vista alegre y oporto, gasolineras, etc. Llamenos e informese de como adquirir esta propiedad. HORARIO DE 10 A 14 Y DE 17 A 20H. DE LUNES A VIERNES. GRACIAS.",False,renew,False,2321.0,False,False,False,False,[],False,False,195000.0,€,,,,,,flat,,"Vista Alegre, Madrid",Piso en calle Abolengo,ABOLENGO-Y,1,True,False
