propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,newDevelopmentFinished,detailedType.subTypology
104499280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/ff/e1/1222518823.webp,,37,3,390000.0,penthouse,sale,51.0,True,1,1,"Antonia Ruiz Soro, 16",Madrid,Madrid,Barrio de Salamanca,es,40.4380113,-3.6659879,True,https://www.idealista.com/obra-nueva/104499280/,"EDIFICIO RESIDENCIAL DE OBRA NUEVA, FINALIZACIÓN DE OBRAS PREVISTA PARA EL SEGUNDO TRIMESTRE DE 2025. FECHAS DE ENTREGA, PENDIENTE DE CONFIRMAR PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS. La promoción consta de plantas sótano, baja, primera, segunda y ático retranqueado, está compuesta por 2 áticos de 1 dormitorio, con terraza en planta de 15 m2 y solarium de 35 m2 en cubierta, 4 viviendas de 2 dormitorios y una vivienda estudio/1 dormitorio con patio privado de 20 m2. Cuenta con 6 plazas de garaje en planta sótano anejas a las viviendas. Las viviendas se entregan con cocinas completamente equipadas con electrodomésticos incluidos. La propiedad está ubicada en el distrito Salamanca, barrio de la Guindalera, Parque de las Avenidas, una de las zonas más emblemáticas y exclusivas de la ciudad. El carácter residencial del barrio, convive con la actividad comercial, lo que le hacen un lugar idóneo para vivir. Por su situación tiene accesos directo a la M-30 en ambos sentidos, así como comunicaciones con todo Madrid, destacando las salidas hacia la A-2, calles de Alcalá, Diego de León y la Avenida de América entre otras, existe en la zona una amplia dotación de transporte público, así como colegios, guarderías y escuelas infantiles, y todo tipo de supermercados. FACHADA Fachada a base de SATE de última generación. CARPINTERÍA EXTERIOR La carpintería de las ventanas será de PVC marca KOMMERLING. DISTRIBUCIÓN INTERIOR La división entre viviendas estará compuesta por un muro de doble sistema de cartón yeso con aislante acústico y chapa metálica anti-intrusión. CARPINTERÍA INTERIOR Puertas de acceso a la vivienda será acorazada con premarco metálico y cerradura multipunto de alta seguridad. Puertas interiores lacadas en color blanco, con picaporte de acero inoxidable SOLADOS Todo el pavimento de la vivienda se realizará con gres porcelánico de alta resistencia y durabilidad, de PORCELANOSA. FONTANERÍA Y APARATOS SANITARIOS Desagües y bajantes estarán insonorizados. Los platos de ducha serán de gran formato en baños principales, y la grifería de duchas y bañeras monomando. Los aparatos sanitarios serán en color blanco de PORCELANOSA. Las viviendas dispondrán de llave de corte general y de corte independiente en cocina y baños. COCINA Cocinas completamente instaladas con electrodomésticos panelados de PORCELANOSA CALEFACCIÓN Y AGUA CALIENTE Producción comunitaria de calefacción y A.C.S mediante sistema de Aerotermia con contadores individuales. Instalación a base de suelo radiante-refrescante. ELECTRICIDAD Y TELECOMUNICACIONES La Instalación de telecomunicaciones según reglamento de infraestructuras comunes de Telecomunicación. HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA, NO INCLUIDOS EN EL PRECIO.",False,newdevelopment,True,True,7647.0,True,False,False,False,[],False,False,390000.0,€,flat,"Guindalera, Madrid","Ático en Antonia Ruiz Soro, 16",,,Guindalera,False,penthouse
97570412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/81/21/1184668398.webp,827,43,,449000.0,chalet,sale,469.0,,10,4,Cercedilla,Madrid,Cercedilla,,es,40.7373031,-4.0669184,False,https://www.idealista.com/inmueble/97570412/,"CAVALIER VENDE. Dos preciosos y antiguos chalets independientes de 406m2 y 63m2 sobre parcela ajardinada de 710m2. En total 469m2 construidos. La parcela dispone de tres accesos independientes desde dos calles.     Ambas viviendas se encuentra en su estado original, por lo que REQUIEREN REFORMA COMPLETA E INTEGRAL.     La preciosa edificación principal, construida en 1920 en ladrillo de caravista y de estilo Ferroviario, tiene 406m2 distribuidos en dos plantas mas un almacén.     La segunda vivienda es un luminoso chalet independiente de 63m2.     Ambas viviendas presentan un evidente deterioro, por lo que tanto la edificación principal como la vivienda independiente requieren reforma integral y completa de todas y cada una de sus instalaciones, además de replanteo de la distribución.",False,renew,False,,957.0,False,False,False,False,[],False,False,449000.0,€,chalet,Cercedilla,Casa independiente,True,True,,,independantHouse
108761412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/94/ba/1354368699.webp,F-1B,18,1,1090100.0,flat,sale,182.0,True,3,2,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108761412/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,True,5990.0,True,False,False,False,[],False,False,1090100.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",True,True,Prado de Somosaguas,False,
108106531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,2ºA,25,2,561500.0,duplex,sale,88.0,True,2,2,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,Fuencarral,es,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106531/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,newdevelopment,True,True,6381.0,True,False,False,False,[],False,False,561500.0,€,flat,"Tres Olivos - Valverde, Madrid","Dúplex en calle Nuestra Señora de Valverde, 16",,,Tres Olivos - Valverde,False,duplex
108149711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/54/23/1335337452.webp,471-C,30,,1090000.0,chalet,sale,500.0,,6,4,calle de la Luna,Madrid,Santo Domingo,,es,40.6305249,-3.5787418,False,https://www.idealista.com/inmueble/108149711/,"ABETO COCHES Y CASAS - EN EXCLUSIVA - Magnífica vivienda con mucho potencial. Con espectacular parcela de 4.000m2 completamente llana.  Dispone de proyecto completo de reforma. Con inmejorable ubicación, en una zona muy tranquila, cercana al control de seguridad y la zona comercial de Santo Domingo.  Vivienda con cómoda distribución que permite hacer vida en una sola planta, con mucho potencial para reforma integral, con amplios espacios, suelo radiante, grandes ventanales y preciosas vigas de madera que aportan mucha personalidad y calidez a la vivienda.  En planta principal dispone de un amplio salón comedor con techo a doble altura y preciosas vigas de madera, con salida directa a través de unas puertas correderas acristaladas al precioso porche de orientación sur, cocina de gran tamaño con isla central, gran zona office y también con acceso directo al porche del jardín, y la lavandería con entrada independiente. En esta misma planta tenemos el dormitorio principal con su baño en suite y otros dos dormitorios que comparten un baño. En planta superior con techo abuhardillado tenemos una sala de estar y dos habitaciones con dos baños. En planta baja el garaje y la sala de juegos ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 471-C.",False,good,False,,2180.0,True,False,False,False,[],False,False,1090000.0,€,chalet,Santo Domingo,Casa independiente en calle de la Luna,True,True,,,independantHouse
105743853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/7d/89/1261728128.webp,Bloque 1-2B,15,2,329257.0,flat,sale,47.0,True,1,1," Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/105743853/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,,True,True,7005.0,True,False,False,False,[],False,False,329257.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en  Eras de Móstoles, 11",True,True,,False,
108922415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/c6/0c/1359031332.webp,YH88,27,bj,264900.0,flat,sale,94.0,True,3,1,Barrio Arcos,Madrid,Madrid,San Blas,es,40.4239809,-3.6185072,False,https://www.idealista.com/inmueble/108922415/,"Your Home pone a disposición de sus clientes piso en exclusiva de 84 m², distribuido en 3 dormitorios, salón-comedor de 25 m² con salida a terraza, cocina espaciosa con comedor, amueblada con acceso a una segunda terraza y dispone de baño completo con bañera. No espere más para visitarla es uno de los barrios que componen el distrito de San Blas, al este de Madrid. Perfectamente comunicado por las líneas de metro San Blas y Avenida Guadalajara, así como una amplia red de autobuses linea 4. Además, de tener toda la gama de servicios cerca (colegios, Hospitales, Cafeterías etc. ) tiene una situación privilegiada junto al Parque paraíso y al Centro Comercial Las Rosas o el Estadio Metropolitano. El barrio de Arcos ofrece todo tipo de servicios y facilidades a sus vecinos, contando tanto con abundantes comercios de barrio como con grandes áreas comerciales. Además es un barrio muy bien comunicado con el resto de Madrid, gracias a su fácil acceso tanto por carretera como por transporte público al centro de la ciudad. Asimismo, su cercanía a la M-40 hace posible llegar al aeropuerto Adolfo Suárez en menos de 15 minutos en coche, una ventaja para todos aquellos que por ocio o por trabajo suelan viajar frecuentemente. Se lo enseñamos sin compromiso. Consulta nuestro asesoramiento financiero donde te ayudaremos a conseguir tu hipoteca con las mejores condiciones. ¡VENGA VISITAR SU NUEVO HOGAR! (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",False,good,False,False,2818.0,False,False,False,False,[],False,False,264900.0,€,flat,"Arcos, Madrid",Piso,,,Arcos,,
106235033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/5c/7e/1292465070.webp,,29,3,750000.0,duplex,sale,190.0,True,3,3,Barrio Canillas,Madrid,Madrid,Hortaleza,es,40.4573086,-3.6464653,False,https://www.idealista.com/inmueble/106235033/,"Luminoso dúplex con terrasa a unos pasos del Liceo Francés y del metro L4 (arturo soria) DISTRIBUCIÓN  - Planta principal: entrada con armario, amplio salón comedor con su balcón, cocina completamente equipada con zona de office y una terraza. - Planta primera: 3 habitaciones y 2 baños: dormitorio principal con su baño en suite mas 2 dormitorios que comparten un baño. El precio incluye una plaza de garaje y un trastero con ascensor directo. CALIDADES - aire acondicionado en toda la vivienda - suelos de parquet - ventanas Climalit y Velux con persianas automáticas LOCALIZACIÓN A unos pasos del Liceo Francés. A 250 metros del Metro Esperanza (L4), 100 metros de la parade de autobuses nº 120 y 122. Accesos rápidos a M-40, M-30, M-11, A-2 y a solo 10 minutos del ""Aeropuerto Adolfo Suárez Madrid Barajas"". Varios centros comerciales: Palacio de hielo, Corte Inglés, Carrefour, Ahorramas, Sanchez Romero.  Zonas verdes: Parque Juan Pablo II, Juan Carlos I, el Capricho y zonas de ocio. Centros médicos: Nuestra Señora de América, Clínica Universidad de Navarra IMMOMADRID: DESDE MÁS DE 20 AÑOS EN EL CONDE DE ORGAZ PINCHE EN NUESTRO LOGO PARA VER MÁS VIVIENDAS. UNE ÉQUIPE FRANÇAISE SUR LAQUELLE VOUS POUVEZ COMPTER AVANT, PENDANT ET APRÈS VOTRE INSTALLATION.",True,good,False,True,3947.0,True,False,False,False,[],False,False,750000.0,€,flat,"Canillas, Madrid",Dúplex,True,True,Canillas,,duplex
108148762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/2d/6b/1335475663.webp,Primero A,17,1,445000.0,flat,sale,113.0,True,3,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108148762/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,3938.0,True,False,False,False,[],False,False,445000.0,€,flat,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,Buena Vista,False,
108797185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/d1/59/1352015795.webp,6-B,19,6,995000.0,flat,sale,116.0,True,2,2,"José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,40.4542293,-3.6590701,True,https://www.idealista.com/obra-nueva/108797185/,"EN LA ÚLTIMA PLANTA DEL EDIFICIO - LUMINOSA VIVIENDA DE 2 HABITACIONES CON TERRAZA, VISTAS INCREIBLES Y ORIENTACIÓN SUR.  Arquitectura de vanguardia pensada para ser vivida y disfrutada. Viviendas que se apropian de las tendencias actuales de distribución de los espacios interiores, materiales e iluminación para un estilo de vida actual y desenfadado. La perfecta armonía de la luz y los espacios, crean una espectacular sensación de amplitud y calidez en todos los rincones. Sus terrazas, que salpican la fachada dándole personalidad, se reparten en todas las viviendas, permitiendo el cotidiano disfrute del cielo y el sol, convirtiendo cada vivienda en un hogar deseado. Áreas comunes para la relajación y el disfrute entre el azul del cielo, la transparencia del agua y los verdes jardines. Con su piscina y jardines, en José Silva podrás sentir cualquier día, como un día extraordinario. ¡La ubicación de José Silva 17 es insuperable! Cuenta con una innumerable oferta de colegios tanto privados como concertados, está a 10 minutos, andando cerca del Polideportivo San Juan Bautista que tiene pistas de tenis y piscina, muy cerca un campo de Fútbol 11, diferentes clínicas y el Hospital Nuestra Señora de América, también Iglesias y el Parque Feliz Rodríguez de la Fuente a 7 minutos. Las más importantes cadenas de supermercados están a menos de 5 minutos en coche. En relación con la conectividad, José Silva está a 4 minutos andando, de la estación de metro Avenida de La Paz y en el entorno inmediato tiene líneas de autobús que lo conectan con todas las diferentes zonas de la ciudad. Igualmente cuenta con importantes arterias viales a poca distancia que permiten llegar a cualquier punto de Madrid con facilidad y rapidez, así como salir de madrid, con mucha facilidad. Y si lo que quieres es una interesante oferta de ocio y restauración, José Silva 17 está a 10 minutos en coche del recién estrenado Estadio Santiago Bernabéu, lo que lo sitúa muy cerca de la amplia oferta que, cada vez con más fuerza y variedad, se posiciona en su entorno. Un proyecto del prestigioso estudio OLALQUIAGA ARQUITECTOS. Y una promoción de ORINOQUIA PROMOCIONES. Toda la experiencia y trayectoria de GRAN ROQUE PROMOCIONES, en una nueva marca. Hemos ejecutado más de 25 proyectos inmobiliarios en Madrid y todas nuestras promociones se han convertido en referentes del mercado inmobiliario.",True,,True,True,8578.0,True,False,False,False,[],False,False,995000.0,€,flat,"San Juan Bautista, Madrid","Piso en José Silva, 17",True,True,San Juan Bautista,False,
108846893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/76/e5/1356849094.webp,BE_1B,20,1,862600.0,flat,sale,74.0,True,1,2,"calle de la Verónica, 13",Madrid,Madrid,Centro,es,40.4119003,-3.6942597,True,https://www.idealista.com/obra-nueva/108846893/,"¡No pierdas la oportunidad de vivir en el corazón de Madrid! Te presentamos una promoción exclusiva de viviendas de obra nueva en un edificio histórico completamente reformado en el centro de Madrid. Ubicación privilegiada: En pleno centro de Madrid, rodeado de los mejores restaurantes, tiendas y lugares de interés cultural. Excelente conexión con transporte público. Viviendas modernas y luminosas: Apartamentos de 1, 2 y 3 dormitorios, con diseño contemporáneo y acabados de alta calidad. Amplios ventanales que permiten la entrada de luz natural. Cocinas totalmente equipadas con electrodomésticos de última generación. Servicios exclusivos: Patio interior ajardinado: Un oasis de tranquilidad en el corazón de la ciudad.  Spa: Relájate y desconecta en nuestro exclusivo spa. ¡No esperes más y reserva tu vivienda de ensueño en el centro de Madrid Información adicional: Entrega prevista: 30/01/2026  Precios desde: €  Para más información y visitas, contacta con nosotros.",False,,True,True,11657.0,True,False,False,False,[],False,False,862600.0,€,flat,"Huertas-Cortes, Madrid","Piso en calle de la Verónica, 13",,,Huertas-Cortes,False,
108154030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/1d/a7/1335475756.webp,Primero D,17,1,312000.0,flat,sale,79.0,True,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154030/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,3949.0,True,False,False,False,[],False,False,312000.0,€,flat,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,Buena Vista,False,
106080088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/7e/ae/1311810472.webp,Bloque 1 - 2D,22,2,302474.0,flat,sale,42.0,True,1,1,"Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/106080088/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,newdevelopment,True,True,7202.0,True,False,False,False,[],False,False,302474.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en Eras de Móstoles, 11",True,True,,False,
108917667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/a1/57/1358887828.webp,,61,6,780000.0,penthouse,sale,132.0,True,2,1,Barrio Pacífico,Madrid,Madrid,Retiro,es,40.4015306,-3.6759548,False,https://www.idealista.com/inmueble/108917667/,"CLICKHAUS Agencia inmobiliaria de Madrid del distrito Retiro - zona AVDA. CIUDAD DE BARCELONA - DR. ESQUERDO. ¡Gran oportunidad de compra! CLICKHAUS VENDE estupendo ÁTICO en el barrio de Pacífico. ÚNICO Y EXCLUSIVO EN LA ZONA en una de las mejores y más demandadas urbanizaciones del la zona, con todos los servicios cerca. Se trata de un ático en sexta planta TOTALMENE EXTERIOR con un amplio y luminoso Salón, Cocina de buen acceso y distribución, 2 dormitorios muy amplios y cuarto de baño reformado, y la joya de la corona, una terraza de doble orientación de más de 50 m². La vivienda cuenta con: - Excelente salón de doble orientación. - Cocina amueblada. - Habitación principal, exterior, con armario empotrado de tres cuerpos. - Habitación secundaria con armario empotrado. - Cuarto de baño totalmente equipado con plato de ducha reformado. Características de la vivienda: - Suelo de parqué. - Terraza de 52 m² de doble orientación. - Calefacción individual de gas natural. - Aire Acondicionado por conducto. - Todas las estancias con orientación exterior a la terraza. Características de la urbanización: - Dos piscinas (adultos y niños) - Zonas ajardinadas. - Columpios infantiles. - Zona ejercicio. - Plaza de garaje muy amplia. - Trastero de gran tamaño. El barrio de Adelfas se caracteriza por la reciente construcción de sus viviendas. Es la zona mejor comunicada del distrito, teniendo salidas por carretera (A3 Valencia, M30) y por calles principales (Doctor Esquerdo, Avenida de Mediterráneo, Fernandez Shaw, etc. ) Además cuenta con diversidad de comercios como supermercados, farmacias, hospitales, restaurantes, hoteles, etc. Las líneas de metro que dan servicio a este barrio son la 1 y la 6 con la estación de Pacífico (L1 y L6 circular). y dispone de gran cantidad de líneas de autobús que conectan en pocos minutos con la estación de Atocha, Méndez Álvaro y grandes zonas comerciales como el barrio Salamanca.",False,good,False,True,5909.0,True,False,False,False,[],False,False,780000.0,€,flat,"Pacífico, Madrid",Ático,True,True,Pacífico,,penthouse
