propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107996101,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/2d/f6/1330603905.webp,,21,229000.0,flat,sale,107.0,2,2,calle de San Pedro,Madrid,Coslada,Valleaguado - La Cañada,es,40.4317985,-3.5381367,False,https://www.idealista.com/inmueble/107996101/,"NO COBRAMOS COMISION AL COMPRADOR, TE AYUDAMOS CON LA FINANCIACIÓN  ¡Descubre tu nuevo hogar en el corazón de la ciudad! Este espectacular piso de 107 m² construidos y 79 m² útiles te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Con dos amplias habitaciones y dos baños completos, este espacio es ideal para familias o parejas que buscan confort y funcionalidad. El salón, grande y luminoso, se convierte en el lugar perfecto para relajarse o recibir a amigos, mientras que la cocina independiente, equipada con tendedero, añade un toque de practicidad a tu día a día. El piso cuenta con tarima en el suelo, puertas de madera y armarios empotrados que maximizan el almacenamiento. Las ventanas climalit aseguran un excelente aislamiento térmico y acústico, mientras que la calefacción de gas natural, con caldera nueva, garantiza un ambiente cálido en invierno. Aunque el inmueble se encuentra en buen estado de conservación, solo necesitarás una mano de pintura para personalizarlo a tu gusto y entrar a vivir. Situado en un edificio con ascensor, este hogar también incluye un gran trastero de 14 metros cuadrados con dos estancias, perfecto para guardar todo lo que necesites. La ubicación es inmejorable: en un barrio muy céntrico, tendrás acceso a todos los servicios esenciales y transporte público, con autobús a solo 200 metros y metro muy cercano. Además, la zona ofrece facilidad para aparcar. ¡No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo!",False,good,False,2140.0,False,False,False,False,[],False,False,229000.0,€,,,flat,,"Valleaguado - La Cañada, Coslada",Piso en calle de San Pedro,1,True,True,,244000.0,15000.0,6.0
108693880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/27/7d/1352348619.webp,3486-05666,31,139000.0,flat,sale,62.0,2,2,Villamanta,Madrid,Villamanta,,es,40.3005283,-4.107242,False,https://www.idealista.com/inmueble/108693880/,"Oportunidad única en Villamanta: Edificio con vivienda y local comercial Presentamos este magnífico edificio en Villamanta, construido en el año 2003, ideal tanto para vivir como para invertir. La propiedad se compone de una vivienda tipo dúplex y un local comercial, ofreciendo múltiples posibilidades de uso y rentabilidad. La vivienda, distribuida en dos plantas, dispone de dos dormitorios (uno de ellos en la planta baja), un salón luminoso, cocina, dos baños completos, uno con bañera y otro con ducha, y una agradable terraza perfecta para disfrutar del aire libre. El local comercial se encuentra distribuido en varias alturas, lo que lo hace especialmente versátil. Incluye una práctica cocina americana, zona de almacén y dos baños, siendo ideal para instalar un negocio propio o alquilarlo y obtener una rentabilidad adicional. Una propiedad con grandes posibilidades, ya sea como vivienda habitual, segunda residencia o inversión.  ¡No dejes pasar esta oportunidad! Para más información o concertar una visita, no dudes en ponerte en contacto con nosotros. Estaremos encantados de ayudarte.",True,good,False,2242.0,False,False,True,False,[],False,False,139000.0,€,,,flat,,Villamanta,Piso,1,True,False,,,,
108650798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/56/1e/1351066864.webp,GN-VGZ2,27,320000.0,flat,sale,81.0,3,1,calle de Valleguerra,Madrid,Madrid,Ciudad Lineal,es,40.4285164,-3.6315592,False,https://www.idealista.com/inmueble/108650798/,"TECNOCASA Inmobiliaria García Noblejas-Barrio Bilbao vende piso con GRAN ILUMINACIÓN distribuido en hall de entrada, 3 dormitorios, salón amplio con terraza, cocina equipada con terraza y un baño completo. Orientación NORTE-OESTE. Completamente exterior.  Zona inmejorable equipada con todos los servicios; Mercadona a escasos metros, supermercados, comercios, cafeterías, colegios, gimnasios, Centros Comerciales y Zonas verdes. Línea 2 (La Almudena y Alsacia) y Línea 7 (García Noblejas). Bus directo 70 a Plaza de Castilla - Alsacia, N7 Plaza de Cibeles – Vicálvaro y 106 Manuel Becerra Vicálvaro. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso.",False,good,False,3951.0,False,False,False,False,[],False,False,320000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Valleguerra,3,True,False,Pueblo Nuevo,335000.0,15000.0,4.0
107255906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/3c/39/1307568366.webp,GTRE-02383,16,138000.0,flat,sale,60.0,2,1,calle de Peironcely,Madrid,Madrid,Puente de Vallecas,es,40.3817369,-3.6721526,False,https://www.idealista.com/inmueble/107255906/,"House Consulting tramita venta de piso en Entrevías. Inmueble sin posesión y sin acceso al interior.  La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona.  Distribuida en 2 habitaciones y baño. No cobramos comisión de intermediación al comprador. Solicítenos mas información, sin ningún compromiso.",False,renew,False,2300.0,False,False,False,False,[],False,False,138000.0,€,,,flat,,"Entrevías, Madrid",Piso en calle de Peironcely,3,True,False,Entrevías,,,
108845934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/67/0e/1356824147.webp,,29,490000.0,chalet,sale,178.0,5,3,"CL ESPIGA, 17",Madrid,Getafe,Sector 3,es,40.2906972,-3.7415336,True,https://www.idealista.com/inmueble/108845934/,"¡Gran oportunidad de adquirir un chalet en Getafe! Ubicado en la calle Espiga 17, este hermoso chalet de 5 habitaciones, todas con armarios empotrados, ofrece comodidad y espacio para toda la familia. Cuenta con 3 baños, dos de ellos en la segunda plata y otro más en la planta baja, amplio salón con chimenea y comedor con acceso directo desde la cocina, terraza, jardín de 90 m² y una acogedora buhardilla. Además, dispone de otra entrada por la Avenida Juan Carlos I, proporcionando aún más comodidad y accesibilidad. Además, puedes encontrar varias carreteras principales y vías de acceso que facilitan la conexión con otras zonas. Algunas de las carreteras cercanas incluyen: •A-42 (Autovía de Toledo): Una de las principales vías que conecta Getafe con Madrid y Toledo. •M-45: Circunvalación que rodea gran parte de la zona sur de Madrid, facilitando el acceso a diferentes municipios. •M-50 Es la tercera y mas exterior de las grandes circunvalaciones que rodean Madrid y da servicio a unos 18 municipios entre ellos Getafe. Cabe destacar que, además de la fácil conexión en coche, la vivienda cuenta con un carril bici frente a la puerta trasera, una excelente comunicación por autobús y la estación de tren cercanías muy próxima. No pierdas la oportunidad de vivir en un entorno privilegiado, en una zona residencial tranquila y bien comunicada. ¡Contáctanos para más información y agenda tu visita!",False,renew,False,2753.0,False,False,False,False,[],False,False,490000.0,€,True,True,chalet,terracedHouse,"Sector 3, Getafe","Chalet adosado en Cl Espiga, 17",,,,,,,
108832314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/01/7e/1356438959.webp,GRAN CANAL,17,209000.0,flat,sale,69.0,3,1,CL GRAN CANAL,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,40.4779263,-3.3646624,False,https://www.idealista.com/inmueble/108832314/,"INMOBILIARIA EN BARRIO VENECIA ALCALÁ DE HENARES-TECNOCASA ESTUIO ALCALA BARRIO VENECIA, SLU"" vende, acogedor piso parcialmente reformado en el barrio de Venecia, Alcalá de Henares, ideal para quienes buscan comodidad y cercanía al casco histórico. Con 64 m² muy bien distribuidos, esta vivienda exterior ha sido parcialmente reformada, ofreciendo un ambiente moderno y funcional. Cuenta con tres dormitorios bien distribuidos y un baño equipado con plato de ducha. La fontanería y electricidad han sido renovadas, garantizando tranquilidad y seguridad. El salón está climatizado con aire acondicionado, asegurando confort durante todo el año. Las paredes lisas y las puertas laminadas aportan un toque elegante y contemporáneo. Cuenta con suelos de tarima recién cambiados de la mejor calidad. La cocina cuenta con muebles altos y bajos. Construido en 1975, este piso combina la solidez de su estructura original con las ventajas de una reforma actual. No pierdas la oportunidad de vivir en una zona con historia y encanto, con todas las comodidades a tu alcance. 'VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON. '.",False,good,False,3029.0,False,False,False,False,[],False,False,209000.0,€,,,flat,,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso en Cl Gran Canal,4,True,True,,,,
108916346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/c3/ba/1358847198.webp,11276,12,360000.0,flat,sale,68.0,3,1,CL ALIGUSTRE,Madrid,Madrid,Tetuán,es,40.4670056,-3.7026076,False,https://www.idealista.com/inmueble/108916346/,"PISO CON TERRAZA, para reformar, con 3 dormitorios, salón comedor, cocina y baño con ventana, no dispone de ascensor, pero es un primero, suelos de parqué, calefacción de gas natural, poca comunidad. Cerca del Paseo de la Dirección y del parque Rodríguez Sahagún y de las Torres Axa y Torres Skyline. Excelente comunicación con metro Tetuán, Cuzco y Plaza Castilla y, autobuses el ( 49, 124 y N 23 ) y rápido acceso a la M 30 y M 40. M.  Rodeado de servicios como hospitales, centro de salud, Mercado Tetuán, Supermercados como Mercadona en Plaza La Remonta, colegios y diferentes centros educativos y de ocio. No lo dude y llámeme para mas información y agendar una visita!",False,good,False,5294.0,False,False,False,False,[],False,False,360000.0,€,,,flat,,"Valdeacederas, Madrid",Piso en Cl Aligustre,1,True,False,Valdeacederas,,,
108841714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/fc/35/1357091794.webp,LZ - 17,34,385000.0,flat,sale,78.0,2,2,calle de Tomás Borrás s/n,Madrid,Madrid,Arganzuela,es,40.3955183,-3.6967579,True,https://www.idealista.com/inmueble/108841714/,"Agencia inmobiliaria de MADRID - zona ARGANZUELA - LEGAZPI - Oficina Tecnocasa VENDE en EXCLUSIVA: ¡ESPECTACULAR VIVIENDA EN EL DISTRITO DE ARGANZUELA! EN VENTA: En el representativo barrio de Chopera, en pleno auge económico-cultural. LOFT RECIÉN REFORMADO minuciosamente y se alquila SIN AMUEBLAR. La vivienda dispone de 2 habitaciones y 2 baños, ambos en suite. Además, dispone en cada habitación de una zona habitable en ""altillo"" o ""mezzanine"", con espacio para cama doble, de así desearlo, y disponer de 2 dormitorios más anexos en cada habitación. La cocina está amueblada y completamente equipada con electrodomésticos modernos y de primeras calidades y queda abierta e integrada a un salón amplio y luminoso. El sistema de calefacción es eléctrico. Las ventanas son de climalit de alta calidad. - ITE FAVORABLE. - Posibilidad de adquirir o alquilar una plaza de garaje próximo al edificio. - Parada de metro de Delicias y Legazpi a menos de 500 metros. - También consta de abundantes líneas de autobuses que conectan, entre otras, directamente con Atocha, de la cual se encuentra realmente próximo. Todo esto, junto con su inmejorable ubicación, hace que sea una gran oportunidad para todo tipo de clientes. Su excelente ubicación cuenta con numerosos servicios tales como farmacias, colegios, zonas verdes, restaurantes, ocio, centros comerciales (MADRID RÍO 2). A escasos metros del famoso 'MATADERO', donde se desarrollan numerosas actividades culturales. Desde Tecnocasa contamos con departamento financiero propio. Podemos conseguir hasta el 100% de financiación para la compra de cualquier inmueble. NO DEJE ESCAPAR LA OPORTUNIDAD DE TENER UN INMUEBLE EN ESTA EXCELENTE UBICACIÓN Y CON ESTAS CARACTERÍSTICAS. ¡Venga a visitarlo sin compromiso! PARA CUALQUIER INFORMACIÓN PRESENCIAL ESTAMOS DISPONIBLES EN LAS OFICINA TECNOCASA UBICADA EN PASEO DE LAS DELICIAS, 125. Contáctenos para más información y/o agendar una cita y ver este magnífico inmueble.",False,good,False,4936.0,False,False,True,False,[],False,False,385000.0,€,,,flat,,"Chopera, Madrid",Piso en calle de Tomás Borrás s/n,en,True,True,Chopera,,,
108134870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/8d/c7/1334906329.webp,,24,180000.0,flat,sale,80.0,2,1,"CONSTITUCIÓN, 24",Madrid,Móstoles,Centro,es,40.3232129,-3.8676291,True,https://www.idealista.com/inmueble/108134870/,"M&M Consulting inmobiliario S. L presenta en exclusiva este potencial PISO CON ASCENSOR, actualmente destinado como bufete de abogados, siendo la naturaleza del inmueble la de VIVIENDA, pudiendo financiar hasta el 100% del inmueble.  Actualmente la distribución es de Salón-comedor con terraza, con vistas hacia avenida de la constitucion justo enfrente del museo de arte contemporáneo. Cocina, baño con ducha y 2 dormitorios. Suelos de tarima flotante, paredes lisas, iluminación actualizada y fontanería.  Ideal tanto como inversión de primera vivienda como inversión para su posterior alquiler como vivienda, como despacho (bufete de abogados, asesoría jurídica. etc) o para alquiler por habitaciones.  En el pleno centro del municipio de Móstoles a escasos 100 metros andando de la estación de metro Sur pardillo y Móstoles central. Comercios, transporte público y todos los servicios a escasos 50 metros.  ¡Financiación 100%!",False,good,False,2250.0,False,False,False,False,[],False,False,180000.0,€,,,flat,,"Centro, Móstoles","Piso en Constitución, 24",2,True,True,,,,
107151212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/69/92/1304564415.webp,6429,4,2800000.0,penthouse,sale,225.0,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4320824,-3.6839193,False,https://www.idealista.com/inmueble/107151212/,"Retail vende este espectacular piso exterior que se encuentra en la última planta de un edificio con ascensor. La vivienda se encuentra perfectamente reformada y amueblada. La propiedad dispone de una cocina americana totalmente equipada, así mismo, cuenta con un amplio salón-comedor, ideal para disfrutar de momentos en familia o con amigos, integrado con una cocina independiente totalmente equipada con electrodomésticos de alta gama, además, de cuatro amplias habitaciones y cuatro baños y un aseo totalmente completos ofreciendo un espacio ideal para una vida cómoda y elegante. La vivienda está equipada con calefacción comunitaria y aire acondicionado, asegurando el máximo confort en cualquier época del año. Una oportunidad única para vivir en una de las mejores zonas de Madrid, cerca de servicios, comercios y excelente comunicación. Ubicada en el codiciado barrio de Castellana en pleno distrito de Salamanca, disfrutarás de una zona repleta de tiendas exclusivas, restaurantes gourmet y todos los servicios necesarios para una vida cómoda y sofisticada. Esta es una oportunidad única de vivir en uno de los lugares más selectos de Madrid.",False,good,False,12444.0,True,False,False,False,[],False,False,2800000.0,€,,,flat,penthouse,"Castellana, Madrid",Ático,4,True,True,Castellana,,,
107473571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/51/2c/1313842704.webp,,54,324990.0,countryHouse,sale,510.0,4,4,calle de las Petunias,Madrid,Mejorada del Campo,,es,40.4130119,-3.4581614,False,https://www.idealista.com/inmueble/107473571/,"INMOVELILLA, presenta esta nueva oportunidad en la Urbanización de Villaflores, una zona rústica, dónde premia la tranquilidad. La parcela se compone, de vivienda independiente, zona ajardinada, piscina de obra, y porche. La vivienda se divide en dos alturas, en la principal encontraremos un amplio recibidor, que actúa cómo distribuidor, dejando a la derecha el acceso a la amplia y luminosa cocina, con isla, y salida a la terraza. Y el salón, muy amplio y luminoso. A la izquierda del recibidor, nos encontramos con la zona de dormitorios; este inmueble consta de 4 dormitorios, y 2 baños completos, con ventana, y aseo de cortesía. El dormitorio principal, tiene baño en suite y zona de vestidor. La segunda planta está destinada a garaje, zona de almacenamiento, estancia para la calefacción y depósito de fuel para el abastecimiento de la calefacción, además tiene un baño. Esta urbanización, tiene acceso controlado por puestos de seguridad. Creando un área de tranquilidad. Mejorada del campo es un población que pertenece a la zona Este del área metropolitana de Madrid, encontrándose a tan sólo 20km del centro de la capital. Los accesos a la misma son muy buenos tanto por carretera(M-50, M-45, M-40, R-3), en cuanto al transporte público disponen de varias líneas, que unen la localidad con el centro y con las poblaciones aledañas: 280 (HOSPITAL DEL HENARES) 282(AVDA. AMERICA) 284(LOECHES) 285(ARGANDA DEL REY) 340(TORREJON DE ARDOZ) 341(CONDE CASAL) La población, cuenta con 5 colegios 2 institutos, centro de salud, de urgencias, diferentes comercios de alimentación y tiendas de barrio que hacen que el día a día sea más llevadero. HONORARIOS E IMPUESTOS NO INCLUIDOS EN EL PRECIO. Nos encontramos en la Calle Mayor 3 de Velilla de San Antonio.",False,good,False,637.0,False,False,False,False,[],False,False,324990.0,€,True,True,countryHouse,countryHouse,Mejorada del Campo,Finca rústica en calle de las Petunias,,,,,,,
108287174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/98/d9/1357304793.webp,,4,683000.0,duplex,sale,229.0,4,3,calle de José Celestino Mutis,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,40.5409976,-3.6242008,False,https://www.idealista.com/inmueble/108287174/,"� IMPORTANTE: Estaremos de vacaciones del 31 de julio a las 20:00 hasta el 20 de agosto. Durante ese periodo no podremos atender visitas ni responder mensajes. Si estás interesado/a en esta vivienda, déjanos tu mensaje y te contactaremos a partir del día 20 de agosto. ¡Gracias por tu paciencia! ¡Oportunidad única! Se vende espectacular ático dúplex en San Sebastián de los Reyes, con 229 m² construidos distribuidos en dos plantas. Dispone de 3 dormitorios, 2 baños completos, amplio salón, cocina independiente con lavadero y una fantástica terraza de 40 m². Incluye plaza de garaje y trastero. La urbanización cuenta con piscina comunitaria, zonas ajardinadas y servicio de conserjería. Al precio de venta se deberá añadir el 5 % + IVA en concepto de honorarios de gestión. ¡No pierdas esta oportunidad! Escríbenos para más información. El piso no se puede visitar.",True,good,False,2983.0,False,False,False,False,[],False,False,683000.0,€,True,True,flat,duplex,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en calle de José Celestino Mutis,6,True,True,,849000.0,166000.0,20.0
108572795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/b5/c8/1350171017.webp,,52,259000.0,flat,sale,64.0,3,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4026432,-3.64914,False,https://www.idealista.com/inmueble/108572795/,"Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - AV. MORATALAZ - CLICKHAUS MORATALAZ. C/CAMINO DE LOS VINATEROS 119. CLICKHAUS VENDE ¡DISPONIBLE OPORTUNIDAD DE COMPRA! Inmueble actualmente alquilado, con finalización de contrato en Octubre de 2026. Inmueble situado en una de las mejores zonas de Moratalaz. Se trata de una SEGUNDA PLANTA CON ASCENSOR. El inmueble consta de 64 metros cuadrados que se distribuyen de la siguiente manera: - Cocina totalmente equipada, caldera de gas natural (calefacción) y ventana al patio (Norte). - Amplio salón con terraza cerrada (Sureste). - Dormitorio principal (Norte). -Dormitorio mediano (Sureste). - Dormitorio pequeño (Sureste). - Baño con ducha. La vivienda dispone de suelo gres, tarima y caldera de gas natural. Autobuses 30,32.. . a escasos minutos de Metro Artilleros, muy cerca de las zonas comerciales de la Lonja, fácil acceso a salidas de M30, M40 y A3. ¡NO DUDE EN CONTACTARNOS PARA PODER VISITAR LA VIVIENDA! DATOS DE INTERÉS: Moratalaz es uno de los mejores distritos, de los 21 que conforman la ciudad de Madrid. Está situado hacia el sudeste de la capital y dividido administrativamente en los barrios de Vinateros, Horcajo, Marroquina, Media Legua, Fontarrón y Pavones. Con el parque del retiro, al oeste, separados por la M-30. Moratalaz es un barrio que brilla, por la tranquilidad, la buena comunicación con el centro, y la multitud de zonas verdes (parque Z, la cuña verde de O’Donnell, Jardín de Dionisio Ridruejo). Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - C/CAMINO DE LOS VINATEROS 119. VALORACIONES GRATUITAS- TRAMITAMOS HERENCIAS - CERTIFICADOS ENEGÉTICOS.",False,renew,False,4047.0,False,False,False,False,[],False,False,259000.0,€,,,flat,,"Vinateros, Madrid",Piso en calle de la Hacienda de Pavones,2,True,True,Vinateros,,,
106175388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/a0/22/1274818351.webp,424-B,30,3500000.0,chalet,sale,1600.0,8,7,las lomas,Madrid,Boadilla del Monte,Las Lomas,es,40.4343601,-3.9008571,False,https://www.idealista.com/inmueble/106175388/,"Tenemos el placer de ofrecerles esta singular propiedad a la venta, construida en 1973 eran denominadas chalet Hotel por su gran dimensión siempre destinadas como hasta la fecha a vivienda familiar. Dentro de la Urbanización Las Lomas, en un enclave privilegiado de ubicación, construcción de 1600 metros construidos sobre una parcela de 4810 metros cuadrados, distribuidos en 2 plantas, bajo cubierta y semisótano. En planta baja, acceso de calle a hall vestíbulo principal, salón principal de 100 m2 en varios ambientes con chimenea y salida a terraza porche, biblioteca a doble altura con escalera interior de caracol (esta estancia esta revestida en madera de nogal) comedor, sala de estar de 50m2, cocina-office, área doble de servicio, aseo de cortesía, y ascensor para 4 personas. En planta primera, 2 amplios vestíbulos que distribuyen el acceso a 6 dormitorios, tres de ellos suite y dos baños, biblioteca despacho, estudio con office y ascensor. En planta bajo cubierta buhardilla, salon de estudio doble, 2 habitaciones y un baño completo. En planta semisótano, garaje de 100 m2, sala de máquinas caldera, salón de juegos, sala gimnasio, piscina interior, sala vestuarios y baños, área de guardeses. En exterior piscina de verano, cancha de tenis y casita de aperos. Si necesitan más información y detalles de esta Villa, así como método de construcción, calidades interiores, etc, no duden en consultarnos.",False,good,False,2188.0,False,False,False,False,[],False,False,3500000.0,€,True,True,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente en las lomas,,,,,,,
108804649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/bf/0c/1355644663.webp,,16,360000.0,flat,sale,56.0,2,1,"Ciudad Jardin, auditorio",Madrid,Madrid,Chamartín,es,40.4465862,-3.6757598,False,https://www.idealista.com/inmueble/108804649/,"Vivienda con muchísimas posibilidades, completamente para reformar y con una distribución actual que incluye hall de entrada, salón-comedor, cocina independiente, dos dormitorios y un cuarto de baño. Se trata de una vivienda exterior, muy luminosa, con ventanas en todas las estancias y luz natural durante todo el día. Al ser todo tabiquería, ofrece la posibilidad de rediseñar los espacios completamente a medida, adaptándolos a tus necesidades y estilo de vida. Ubicado en una calle muy tranquila, cerca del Auditorio Nacional. Dispone de todo tipo de servicios a menos de 5 minutos andando del Centro de Salud, Polideportivo Municipal de Pradillo, zonas de recreo, parques, comercios y mercado, supermercados, colegios, guarderías y transporte público. Paradas de Metro de Cruz del Rayo y Prosperidad. La propiedad se ubica en el barrio residencial de Ciudad Jardín, dentro del Distrito de Chamartín, al norte de la capital con acceso directo a la M-30 y a pocos metros de la calle Serrano, Príncipe de Vergara y Paseo de la Castellana. La zona cuenta con una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, cines, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid. Agencia Inmobiliaria de Madrid - Zona Chamartín - Ciudad Jardín, Prosperidad - Zona Auditorio - Tecnocasa - Vende.",False,renew,False,6429.0,False,False,True,False,[],False,False,360000.0,€,,,flat,,"Ciudad Jardín, Madrid","Piso en Ciudad Jardin, auditorio",1,True,False,Ciudad Jardín,,,
108619228,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/89/bc/1350165755.webp,Sorona00145,77,2975000.0,chalet,sale,818.0,6,6,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4345248,-3.8170566,False,https://www.idealista.com/inmueble/108619228/,"RE/MAX SORONA presenta esta magnífica casa unifamiliar de estilo clásico y elegante, en la tranquila y exclusiva zona residencial de Montealina, en Pozuelo de Alarcón. Ofrece gran amplitud, mucha privacidad y un gran diseño atemporal con toques contemporáneos con excelente calidades y cuidados. Ofrecemos esta magnífica oportunidad para vivir en un fantástico chalet independiente de 818 m² construidos en una extraordinaria parcela en esquina de 3.603 m². Parcela distribuida con amplios espacios orientados y abiertos al jardín. Cuenta con una amplia piscina, zona de barbacoa, arboles, horno de piedra, todos con un estado impecable y bien cuidados. El chalet tiene la siguiente distribución: PLANTA PRINCIPAL: - Amplio hall de entrada con recibidor, armario y aseo de cortesía. - Gran salón con salida al jardín, a la terraza y al porche.  - Habitación-Despacho que tiene salida al jardín. - Amplio salón que tiene salida al jardín.  - Comedor con salida al jardín. - Cocina muy amplia, con reforma de diseño, con península y   zona de office. - Lavandería. - Habitación de servicio con baño incorporado y acceso   independiente. - Armario empotrado. - Aseo de cortesía. PRIMERA PLANTA: - Amplio dormitorio principal en suite con baño y vestidor   incorporados. - Dos dormitorios en suites con baños incorporados. - Dos amplias habitaciones dobles. - Baño común completo. PLANTA BAJA: - Gran salón con mesa de billar. - Amplia despensa. - Trastero de buen tamaño. - Bodega.  - Cuarto de máquinas. - Amplio garaje con capacidad para tres coches. El chalet independiente está ubicado en una urbanización exclusiva y muy consolidada, de chalets independientes con gran privacidad, con acceso cerrado y cuenta con vigilancia de seguridad privada las 24 horas.  Pertenece al municipio de Pozuelo de Alarcón y ofrece un maravilloso paisaje donde se encuentra el bosque protegido de Boadilla del Monte. Tiene fácil acceso a vías principales como la M-40 y la M-500, además de contar con paradas de transporte público. Facilidad para acceder a la zona comercial de Pozuelo.  Para mayor información contacte con nosotros.",True,good,False,3637.0,True,False,True,False,[],False,False,2975000.0,€,True,True,chalet,independantHouse,"Zona Pueblo, Pozuelo de Alarcón",Casa independiente,,,,Zona Pueblo,,,
82973287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/57/72/1072834927.webp,8900112,29,209000.0,flat,sale,96.0,3,2,Río Sorbe,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,40.4735232,-3.3644611,False,https://www.idealista.com/inmueble/82973287/,"Inversores! Se vende con inquilino. Excelente oportunidad de compra de piso semi amueblado como en sale en las fotografías, exterior muy luminoso en séptima planta con 3 dormitorios de 96 m2 construidos.  Cuenta con cocina equipada con electrodomésticos. (placa vitrocerámica, extractor, horno, lavadora, lavavajillas y frigorífico) amplios armarios para mayor almacenamiento, dos baños y amplio salón comedor de aproximadamente unos 30 m2 y Tres habitaciones con amplios armarios. Además cuenta con calefacción en todo el piso. Incluida el agua en la comunidad. El edificio está ubicado en una zona muy bien comunicada con transporte público, a pasos de la parroquia San José, de colegios públicos y zona de comercio en su alrededor. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración. NO COBRAMOS NUESTROS HONORARIOS AL COMPRADOR. Visítelo sin compromiso con su asesor comercial Francisco.  Podemos conseguir hasta el 100% de financiación con nuestros Asesores Financieros.",False,good,False,2177.0,False,False,False,False,[],False,False,209000.0,€,,,flat,,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso en Río Sorbe,6,True,True,,,,
