propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108890714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/d4/1e/1358077703.webp,26,bj,329000.0,duplex,sale,86.0,True,1,1,calle de Albadalejo s/n,Madrid,Madrid,San Blas,es,Simancas,40.4369231,-3.6164402,True,https://www.idealista.com/inmueble/108890714/,"** Loft Exclusivo en la zona de Julián Camarillo** Descubre este impresionante loft exclusivo, diseñado para ofrecer un estilo de vida moderno y funcional. El loft se distribuye en dos plantas que maximizan el espacio y la luminosidad. La cocina abierta, reformada con materiales de alta calidad, es perfecta para inspirar la creatividad y fomentar la colaboración.  El salón, amplio y acogedor, conecta con una terraza privativa de 36 metros, ideal para disfrutar de momentos al aire libre o recibir amigos en un ambiente relajado. En la planta superior, un amplio dormitorio con cuarto de baño en suite proporciona un espacio privado perfecto para desconectar después de un día de trabajo. Ubicada en una zona estratégica, esta oficina cuenta con acceso a todo tipo de servicios y transporte público, facilitando la movilidad y el acceso a tus clientes. Además, incluye una plaza de garaje en el mismo edificio, lo que añade comodidad a tu día a día. No pierdas la oportunidad de adquirir este espacio único que combina diseño, funcionalidad y una ubicación inmejorable.  INMOTUCASA te puede ayudar con la financiación hasta el 100% ¡Ven a verlo y déjate sorprender!",False,good,False,True,3826.0,False,False,False,False,[],False,False,329000.0,€,flat,"Simancas, Madrid",Dúplex en calle de Albadalejo s/n,,duplex,,,,True,True
103367468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/78/b1/1187274200.webp,33,,2450000.0,chalet,sale,475.0,,5,6,calle Arlanza,Madrid,Ciudalcampo,,es,,40.6249028,-3.6115718,False,https://www.idealista.com/inmueble/103367468/,"AMENA HOMES Real Estate, tiene el placer de ofrecer este chalet independiente de auténtico capricho, terminada en 2012 de estilo moderno, diseñado con exquisito gusto y que cuenta con los mejores materiales como suelo radiante y refrigerante regulable por estancias, persianas eléctricas Bandalux, paneles solares, electrodomésticos de alta gama marca MIELE. La vivienda moderna y muy cómoda, desarrollada en dos plantas. La planta de entrada cuenta con aseo de cortesía, salón de doble altura, abierto a la zona de cocina y family room. Toda la planta cuenta con enormes cristaleras que aportan mucha luz natural a la casa. La cocina de diseño, con isla central, posee dos hornos, varias zonas de fuegos (placa, tepanyaki,...), horno de vapor, electrodomésticos y cafetera encastrados de alta gama. A continuación de la zona de cocina tenemos despensa, lavandería y zona de máquinas, puerta de servicio que estaría preparada en caso de necesidad para hacer aquí una zona de servicio completa con cuarto de baño. Al otro lado de la planta hay una estupenda habitación de invitados en suite con su vestidor y salida directa al jardín. Subiendo por una preciosa escalera con anchura suficiente para dos personas nos encontramos con un amplio distribuidor en el que se encuentra una pequeña sala de estar y la zona de noche con tres dormitorios. El principal en suite con ducha y bañera, y con un gran vestidor tambien dispone de un salon privado multiusos, y tiene además acceso a una estupenda terraza con preinstalación para habilitar una sauna. Dos dormitorios secundarios con armarios empotrados con un baño. El sistema de calefacción es por suelo radiante, DAIKIN ALTHERMA, un sistema que consigue las mejores tarifas de luz, apoyándose además de placas solares, con lo que se consiguen minimizar los gastos mensuales. El bonito jardín, cuenta con más de 25 árboles frutales, huerto, piscina desbordante 10x15 de sal y una increíble zona de barbacoa, horno de leña, fregadero, y barra. Parking exterior para varios coches. Bajo la piscina hay semisótano de 50 m, que actualmente esta como gimnasio, turco, baño   Ciudalcampo es sin duda la urbanización más extensa de la zona norte de Madrid ubicada en el km. 28 de la autovía A-1. Se trata de una gran urbanización con una sola entrada y salida, que contiene fundamentalmente chalets de 300 m2 a 2.000 m2 de construcción en parcelas cuya unidad mínima son 2.500 m2. La zona goza de unas vistas espectaculares a las fincas y grandes encinares del campo de Madrid y al fondo las montañas de la sierra de Madrid, y tiene además un club deportivo, el RACE, donde se puede disfrutar de todo tipo de deportes. LA ZONA Cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte el Hospital Infanta Sofía. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. Excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, ubicada en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid. Espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural.Excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo, con farmacia, supermercado, frutería, carnicería, pescadería, estanco, restauración, etc. Dispone de un sistema de cámaras y vallado perimetral. Servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada. Cuenta además co.",True,good,False,,5158.0,True,False,False,False,[],False,False,2450000.0,€,chalet,Ciudalcampo,Casa independiente en calle Arlanza,1015,independantHouse,,,,True,True
108706212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/fb/cf/1358428942.webp,19,bj,165000.0,flat,sale,30.0,True,1,1,Barrio Numancia,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4007451,-3.6669164,False,https://www.idealista.com/inmueble/108706212/,"Inmobiliarias Encuentro vende este magnífico piso recién reformado en Puente de Vallecas.  El inmueble, de 30 m2, cuenta con amplio salón, cocina americana moderna y actual. Un dormitorio con ventana y un baño completo con ducha. Las calidades de la vivienda son inmejorables. Cuenta con suelos de parquet, amplios ventanales Qlimalitt de PVC oscilo batientes y una decoración moderna. Dispone también de aire acondicionado por split y bomba de calor. Su ubicación es inmejorable en pleno barrio de Puente de Vallecas y cerca de la salida a la carretera. Amplia oferta comercial, ocio, gastronómica y servicios. Dispone de todo lo necesario para el día a día al alcance de la mano. Se encuentra perfectamente conectada con las principales redes de transporte público, permitiendo una comunicación perfecta y accesible.   Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡ Hagan su visita y lancen su oferta!  ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!  Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,False,5500.0,True,False,False,False,[],False,False,165000.0,€,flat,"Numancia, Madrid",Piso,IE22PUENTTVALL1,,170000.0,5000.0,3.0,,
108891895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/78/8b/1358153967.webp,37,,385000.0,chalet,sale,129.0,,4,2,calle de Valti,Madrid,Paracuellos de Jarama,Altos de Jarama,es,,40.5302935,-3.5455277,False,https://www.idealista.com/inmueble/108891895/,"INMÔÔ, te presentamos en exclusiva ¡ TU GRAN OPORTUNIDAD ¡ ¿Quieres vivir en un chalet adosado con espectaculares zonas comunes? , Esta es tu gran oportunidad, espectacular vivienda con todo lo imaginable, incluso piscina comunitaria y jardín y esta lista para entrar a vivir, como si el tiempo no hubiera pasado por ella, se encuentra en una zona super tranquila, próxima a paradas de autobús y salida a la M45. Relájate que estas a un paso de todo lo que siempre has soñado, te cuento mas, la vivienda esta reformada con ventanas con rotura de puente térmico, dispone de una chimenea con insert, canalizando el calor en toda la vivienda! Llámanos y te presentamos en detalle tu NUEVO HOGAR. INMOO vuestra felicidad es nuestra finalidad.",False,good,False,,2984.0,False,False,False,False,[],False,False,385000.0,€,chalet,"Altos de Jarama, Paracuellos de Jarama",Chalet adosado en calle de Valti,,terracedHouse,,,,True,True
106718373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/e6/9e/1300009437.webp,12,3,2900000.0,flat,sale,171.0,True,4,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4171682,-3.701937,False,https://www.idealista.com/inmueble/106718373/,"Es un placer poder presentar esta propiedad verdaderamente especial debido a su ubicación en la Plaza Mayor con vistas únicas a La Casa de la Panadería.   Su excelente distribución y diseño interior, con cuatro balcones a la Plaza Mayor hacen de esta una oportunidad única para acceder a una propiedad extraordinaria digna exponente del lujo en la capital. El diseño del apartamento lo hace muy cómodo y también práctico para vivir. Debemos destacar las amplias y luminosas habitaciones y salón debido a que todos tienen balcones con vistas espectaculares. Tiene una sala de cine excelentemente insonorizada que también puede ser utilizada como sala de eventos. El salón es amplio y luminoso con un comedor con dos balcones que dan a la Plaza principal. La gran cocina americana se conecta con el salón.",False,good,False,True,16959.0,False,False,False,False,[],False,False,2900000.0,€,flat,"Sol, Madrid",Piso,9598,,,,,,
108801768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a1/18/1355557838.webp,29,,987000.0,chalet,sale,192.0,,4,3,calle de Amadeo Gómez,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4778619,-3.7235637,False,https://www.idealista.com/inmueble/108801768/,"La Esquina Dorada de Peñagrande! En el vibrante y siempre ascendente barrio de Peñagrande, te espera una propiedad única. Una esquina privilegiada, bañada por la luz y resguardada del ajetreo.  Mientras la estructura actual de la casa aguarda una visión transformadora, hay un tesoro que ya brilla con luz propia: su espectacular jardín. Extenso, íntimo y lleno de posibilidades, este espacio exterior es un pulmón verde increíble y necesario. Esta propiedad es el punto de encuentro de dos sueños ambiciosos: - Para la Familia que Busca Crear un Hogar: Si tu visión es construir ese refugio acogedor donde cada rincón hable de ti, donde las paredes resuenen con la risa de tus hijos y las cenas en familia se prolonguen hasta altas horas de la noche, entonces has encontrado tu lugar. Aquí, podrás diseñar cada espacio a tu medida, elegir cada acabado, y ver crecer tu casa junto con tu familia en un barrio que lo tiene todo: tranquilidad residencial, pero con la vitalidad y el acceso a servicios que ofrece un Peñagrande en plena ebullición. - Para el Inversor con Visión de Futuro: En un mercado como el de Peñagrande, que experimenta una revalorización constante y acelerada, esta propiedad representa una estrategia de inversión magistral. Su ubicación en esquina y en una calle serena le confiere un valor intrínseco. Estás adquiriendo un proyecto con un potencial de retorno excepcional. Una inversión inteligente en reforma que, sumada al crecimiento del barrio, asegurará una venta o alquiler con una rentabilidad que no dejará indiferente a nadie Este inmueble no es para cualquiera; es para aquellos que tienen la visión y la capacidad de ver el futuro. Es una invitación a ser parte del crecimiento, ya sea personal o profesional. ¿Estás listo para escribir el próximo capítulo de esta historia? Ya sea el de tu familia prosperando en un hogar, o el de un proyecto de inversión que redefine el éxito, esta esquina te espera en Peñagrande. No dejes que otro descubra su verdadero potencial antes que tú. ¡Contáctanos hoy mismo para explorar esta oportunidad!",True,good,False,,5141.0,True,False,False,False,[],False,False,987000.0,€,chalet,"Peñagrande, Madrid",Casa independiente en calle de Amadeo Gómez,,independantHouse,,,,True,True
108706421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/7e/71/1352735226.webp,17,5,1075000.0,flat,sale,91.0,True,2,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Niño Jesús,40.4168612,-3.6717318,False,https://www.idealista.com/inmueble/108706421/,"**Piso en Venta en el Corazón de Goya - Oportunidad Única** Descubre este espectacular piso exterior de 91 m², recién reformado y ubicado en la 5ª planta de un edificio bien cuidado. Con grandes ventanales que inundan de luz natural cada rincón, esta vivienda ofrece un ambiente acogedor y moderno. La distribución incluye un gran salón con comedor y cocina integrada, ideal para disfrutar de momentos inolvidables.  Dispone de dos amplias habitaciones, una de ellas en suite, y dos baños elegantemente diseñados con piedra natural de mármol. Los armarios empotrados y el trastero brindan soluciones de almacenamiento perfectas. La decoración, con mobiliario de madera de nogal y colores neutros, aporta un toque de buen gusto y calidez al hogar. Además, la orientación sur asegura luz durante todo el día, creando un espacio luminoso y acogedor. El edificio cuenta con piscina y jardines, perfectos para relajarse y disfrutar del aire libre. La calefacción central y el aire acondicionado por conductos garantizan el confort en cualquier época del año. Con una comunidad de 188 € e IBI de 500 €, este piso es una opción ideal para familias que buscan un barrio residencial, tranquilo y bien comunicado.  Ubicado cerca de la calle Goya, tendrás acceso a transporte público, colegios y el centro comercial El Corte Inglés. La cercanía a farmacias y al centro de salud Gregorio Marañón añade comodidad a la vida diaria. ¡No pierdas la oportunidad de visitar este maravilloso hogar! Disponibilidad de llaves para visitas y negociación flexible con la propiedad. ¡Contáctanos hoy mismo! Las imágenes del anuncio corresponden a renders ilustrativos. La reforma se encuentra en su fase final y se estima que estará completamente terminada en unas tres semanas. Disponemos de las llaves de la propiedad, por lo que puedes concertar una visita cuando lo desees. Negociación flexible y directa con la propiedad. GlobalAyr Inversiones Inmobiliarias S.L. es una sociedad especializada en inversión y gestión inmobiliaria, tanto a nivel nacional como internacional. Contamos con una amplia red de colaboradores y te ofrecemos un servicio integral para que puedas comprar o vender tu propiedad con total confianza: ✔️ Asesoramiento jurídico y fiscal personalizado. ✔️ Acompañamiento en todo el proceso de compraventa. ✔️ Te ayudamos a conseguir la mejor financiación, con posibilidad de hasta el 100%, según perfil. ✔️ Si necesitas reformar tu vivienda, elaboramos presupuesto detallado en 48 horas, sin compromiso. Atendemos también vía WhatsApp para tu mayor comodidad. Este anuncio es meramente informativo y no tiene carácter contractual ni vinculante.",False,good,False,True,11813.0,True,False,False,False,[],False,False,1075000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Alcalde Sainz de Baranda,3523-00684,,,,,,
108331613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/4f/4b/1340933961.webp,61,3,875000.0,flat,sale,81.0,False,2,2,"calle de Juan Bravo, 65",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4326204,-3.6740001,True,https://www.idealista.com/inmueble/108331613/,"Flipping Mad presenta: Vivienda de diseño a estrenar en la codiciada calle Juan Bravo En una de las calles más exclusivas del barrio Salamanca, se ubica este espectacular piso completamente reformado con un estilo Japandi-Nórdico, donde la elegancia minimalista se combina con la calidez de los materiales nobles. Con 75 m² útiles, esta vivienda ofrece una distribución moderna y funcional, pensada para aprovechar al máximo la luz natural y generar una sensación de amplitud y armonía. Características destacadas: Salón-comedor y cocina integrados en un espacio abierto y luminoso, con tres grandes ventanales que inundan el área social de luz natural. Cocina abierta de diseño, con mobiliario a medida y una elegante isla central, perfecta como barra de desayuno o zona para recibir invitados. Habitación principal con vestidor (walk-in closet) y baño en suite, diseñada para el máximo confort. Segundo dormitorio, ideal como habitación infantil, de invitados o zona de teletrabajo. Dos baños completos, con acabados modernos y funcionales. Planta alta en finca tranquila, con orientación ideal para disfrutar de luz natural durante todo el día. Esta vivienda es perfecta para quienes buscan una propiedad con personalidad, acabados de alta calidad y una ubicación privilegiada en el corazón de Madrid. � Una oportunidad única para estrenar hogar en Juan Bravo, con diseño, estilo y calidad de vida. Contáctanos y agenda tu visita.",True,good,False,True,10802.0,True,False,False,False,[],False,False,875000.0,€,flat,"Lista, Madrid","Piso en calle de Juan Bravo, 65",,,,,,,
103578165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/29/e7/1193896950.webp,27,,306180.0,chalet,sale,256.0,,4,4,camino del Mar Chico,Madrid,Aranjuez,Centro,es,,40.0246224,-3.602838,False,https://www.idealista.com/inmueble/103578165/,"¡Increíble oportunidad! Casa en venta en Aranjuez, Madrid. Esta espaciosa propiedad cuenta con 4 habitaciones, un amplio salón-comedor, cocina equipada y 4 baños completos. Disfruta de una terraza y balcón para relajarte al aire libre. Los suelos de parquet añaden un toque de elegancia a cada espacio. Ubicada en el centro de Aranjuez, tendrás todo lo que necesitas a tu alcance: escuelas, supermercados, bancos, bibliotecas y farmacias. Además, cuenta con una excelente accesibilidad y fácil conexión a la Autovía del Sur. ¡No dejes pasar esta oportunidad de tener la casa de tus sueños en una ubicación privilegiada!",False,good,False,,1196.0,True,False,False,False,[],False,False,306180.0,€,chalet,"Centro, Aranjuez",Chalet pareado en camino del Mar Chico,SJZ,semidetachedHouse,,,,True,True
107740452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/61/f7/1321839376.webp,29,,119000.0,chalet,sale,257.0,,5,1,"madrid, 43",Madrid,Carabaña,,es,,40.2567009,-3.2376227,True,https://www.idealista.com/inmueble/107740452/,"¡Descubre el hogar de tus sueños en pleno corazón del municipio! Esta encantadora casa de pueblo adosada te ofrece un sinfín de posibilidades con sus 257 m² construidos. Con cinco amplios dormitorios, tendrás espacio de sobra para toda la familia o para crear ese despacho o sala de juegos que siempre has deseado. La cocina, amueblada, es un espacio amplio y luminoso, ideal para disfrutar de las comidas en familia.  La casa cuenta con un baño completo y se complementa con una terraza y un balcón que aportan frescura y vistas a las dos calles a las que da la propiedad. Aunque es una vivienda de segunda mano y requiere reformas, su estructura sólida y su ubicación privilegiada en el centro del municipio la convierten en una oportunidad única para personalizarla a tu gusto.  Construida en 1950, esta casa mantiene el encanto de las puertas de madera y el suelo de plaqueta, brindando un toque rústico y acogedor. Además, dispone de un trastero para que el orden nunca sea un problema. Con orientación sur y este, disfrutarás de luz natural durante todo el día. No esperes más para visitar esta joya con tanto potencial. ¡Es el momento de hacerla tuya!",False,renew,False,,463.0,False,False,False,False,[],False,False,119000.0,€,chalet,Carabaña,"Chalet adosado en madrid, 43",,terracedHouse,129000.0,10000.0,8.0,,
108142861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/b1/38/1335128803.webp,49,bj,319999.0,duplex,sale,52.0,True,1,2,"calle de Arturo Soria, 55",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4440258,-3.6447788,True,https://www.idealista.com/inmueble/108142861/,"Monago Consultores pone a la venta este magnifico apartamento a estrenar en el corazón de Arturo Soria. La vivienda se encuentra dentro de una urbanización cerrada, situada en la planta baja con amplios y altos ventanales al exterior.  Se distribuye en: Amplio hall recibidor con techos a doble altura, grandes ventanales que inundad de luz la estancia. De frente la cocina americana totalmente equipada y con un diseño moderno y vanguardista. Tiene 2 baños, uno en la planta baja y otro en el altillo que da servicio al dormitorio.  Vivienda a estrenar, dúplex, con amplios armarios empotrados por toda la casa, aerotermia en toda la vivienda, interruptores táctiles, domótica, baño completo de diseño con plato de ducha integrado. wc con cisterna empotrada, toallero calefactable. Estor de entrada eléctrico, ventanas de Climalit de ultima generación y los más importante, un aislamiento térmico y acústico de película.  Mejor verlo, impresionan sus altos techos y el diseño minimalista de la vivienda. Las mejores calidades a estrenar en la mejor zona de Arturo Soria, frente al futuro nuevo hospital Quirón de Madrid (Antiguo hospital del aire). (Promoción anterior vendida sobre plano) Quedan solo 2 viviendas de 1 dormitorio y otra mas grande con 2 dormitorios a un precio diferente que aún está en fase de acabados.  La comodidad de estrenar con las mejores calidades y los diseños mas exclusivos. Salida directa a la urbanización que tiene conserje 24h. Ven a visitarlos antes de que vuelen! estamos seguros de que es la casa que estabas buscando. Confort, calidad y servicios en el corazón de Arturo Soria. Las viviendas se entregan con cocina equipada con lavavajillas, frigorífico, lavadora, horno y microondas.  Si necesitas ayuda con la hipoteca consúltanos, podemos ayudarte con hasta el 100% de financiación. Tenemos el mejor servicio post venta de Madrid. Te acompañamos y asesoramos durante todo el proceso ya sea venta o compra. Y además vamos al notario por ti en caso de necesidad.  Despacho de abogados propio, Herencias, divorcios, extranjeria, derecho inmobiliario. MONAGO Consultores Inmobiliarios, 21 años ayudando a personas como tu. Aquí cumplimos sueños.",True,good,False,True,6154.0,True,False,False,False,[],False,False,319999.0,€,flat,"Concepción, Madrid","Dúplex en calle de Arturo Soria, 55",,duplex,,,,,
108750280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/37/39/1354650254.webp,9,10,15000000.0,penthouse,sale,1281.0,True,6,7,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.446131,-3.6973294,False,https://www.idealista.com/inmueble/108750280/,"Espectacular ático dúplex con maravillosas vistas a todo Madrid Engel&Völkers tiene el placer de presentarles este espectacular ático dúplex ubicado en una de las zonas más prestigiosas de Madrid. Esta exclusiva vivienda se encuentra en la calle Raimundo Fernandez Villaverde que combina a la perfección historia y modernidad. En el penúltimo piso de un edificio de fachada moderna, se encuentra esta residencia que se distingue por su refinada estética y sus acabados de lujo. Su espectacular terraza es, sin duda, el punto más sobresaliente de la propiedad. Amplia, luminosa y con vistas despejadas que alcanzan el horizonte de la ciudad, este espacio ofrece un refugio único para disfrutar del aire libre en total privacidad. Desde aquí, se pueden contemplar los primeros rayos de sol en la mañana o relajarse con sus espectaculares vistas El interior de la vivienda ha sido diseñado para maximizar la luz y la sensación de amplitud. Al acceder, un elegante vestíbulo con acabados de alta gama da paso a un impresionante salón con grandes ventanales que se abren hacia la terraza, creando una conexión fluida entre el interior y el exterior. Este espacio, pensado para el confort y la sofisticación, combina elementos clásicos con la última tecnología en domótica. Junto al salón, el comedor independiente permite albergar encuentros exclusivos con una vista inigualable como protagonista. Además, una sala privada ideal para despacho o biblioteca ofrece un ambiente de tranquilidad y distinción, enmarcado en materiales nobles y una cuidada iluminación. La zona de descanso está estratégicamente ubicada para garantizar máxima serenidad. Sus cuatro suites, todas exteriores, cuentan con vistas privilegiadas y acabados de primer nivel. La suite principal es una auténtica joya, con un vestidor diseñado a medida y un baño en mármol de alta gama con ducha efecto lluvia y bañera independiente. Las demás habitaciones mantienen el mismo estándar de calidad, cada una con su propio vestidor y baño privado. Cuenta además con una habitación de servicio con su propio baño y otras dos habitaciones en un guardilla con altura muy amplia de techo. Cada detalle de esta vivienda ha sido meticulosamente seleccionado: suelos de roble macizo, carpintería artesanal, iluminación ambiental inteligente y un avanzado sistema de domótica que controla climatización, persianas y sonido envolvente. La zona de terraza con su exclusiva piscina así como un amplio jardín interior, zona de gimnasio y dos plazas de garaje de acceso directo. Esta residencia representa el equilibrio perfecto entre elegancia, funcionalidad y una ubicación insuperable, con una terraza que redefine el concepto de exclusividad en Madrid. La propiedad se ubica muy cerca de Paseo de la Castellana, Nuevos Ministerios y la zona de Azca al noroeste de la capital. Azca es el distrito financiero y de negocios de Madrid. Se trata de una gran manzana de diecinueve hectáreas de superficie compuesta por edificios de oficinas comprendida entre las calles de Raimundo Fernández Villaverde, Orense, General Perón y el Paseo de la Castellana. Asimismo, dentro del ámbito se encuentran las plazas de Pablo Ruiz Picasso, Carlos Trías Beltrán y Manuel Gómez Moreno. Este barrio está delimitado por importantes estructuras como el estadio Santiago Bernabéu, el Ministerio de Defensa, la famosa Torre Picasso o la torre BBVA. La cercanía a la Calle Orense, Nuevos Ministerios y el maravillosos Corte Ingles de Paseo de la Castellana ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, hasta zonas deportivas y una selección muy amplia de bares y restaurantes. En cuanto a las comunicaciones, esta zona tiene una excelente cobertura de transporte, esto se debe a la cercanía de éste a la estación de Nuevos Ministerios y del intercambiador de Plaza de Castilla. El acceso al centro de la ciudad y a las principale.",False,good,False,True,11710.0,False,False,False,False,[],False,False,15000000.0,€,flat,"Cuatro Caminos, Madrid",Ático,W-02V8JX,penthouse,,,,True,True
108674442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/9f/b5/1351791779.webp,17,7,199900.0,flat,sale,80.0,True,3,1,CL MONEGROS,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3390269,-3.7494451,False,https://www.idealista.com/inmueble/108674442/,"¿ESTÁS BUSCANDO UN PISO AMPLIO PARA REFORMARLO A TU GUSTO EN ZARZAQUEMADA? ¡ESTA ES TU OPORTUNIDAD! Progreso vende esta espaciosa vivienda completamente exterior de aproximadamente 80 m², ubicada entre las estaciones de tren y metro de Zarzaquemada, y rodeada de todos los servicios. Destacan su excelente ventilación natural y la calidez que aporta una óptima orientación solar. Para quienes no conocen la zona, es importante matizar que la propiedad se encuentra en un entorno tranquilo y muy próximo a todos los servicios y comodidades que ofrece un barrio completamente consolidado: metro, tren, autobuses, zonas verdes e infantiles, centros educativos, centros de salud, pequeño comercio, mercados, supermercados, acceso rápido a las principales vías de comunicación y varios centros comerciales a poca distancia. Recuerda que Progreso es una empresa multiservicio que te ofrece “todo lo que necesitas en un mismo lugar”, contando con los mejores especialistas en el ámbito jurídico y financiero.",False,renew,False,True,2499.0,True,False,False,False,[],False,False,199900.0,€,flat,"Zarzaquemada, Leganés",Piso en Cl Monegros,Zarzaquemada Renfe,,,,,,
108695194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/83/bd/1352388225.webp,35,4,1445000.0,flat,sale,190.0,True,5,3,calle de Cadarso,Madrid,Madrid,Moncloa,es,Argüelles,40.4204037,-3.7141409,False,https://www.idealista.com/inmueble/108695194/,"Para visitas: José Juan (600_712_441) Precioso piso a reformar, en EDIFICIO SEÑORIAL, con fachada y portal representativo, en LA PLAZA DE ESPAÑA, en el codiciado BARRIO DE ARGÜELLES, una de las zonas más especiales de Madrid. Está ubicado en un inmueble muy tranquilo con pocos vecinos. Consta de un pequeño hall de entrada, que da paso a una zona de SALÓN y a un enorme COMEDOR independiente con capacidad para 16 comensales.  Amplia cocina independiente, con terraza-lavadero interior cerrada, DORMITORIO DE SERVICIO Y BAÑO DE SERVICIO COMPLETO. Destacan dos GRANDES VENTANALES EXTERIORES que dan paso a una de las terrazas de la casa, el suelo de origen en parquet y sus altos techos con molduras. El DORMITORIO PRINCIPAL de la vivienda cuenta con amplios ARMARIOS EMPOTRADOS y baño en suite.  Zona inmejorable, a pocos minutos del PALACIO REAL, la GRAN VIA y PLAZA DE ESPAÑA, a escasos metros de las calles BAILEN, FERRAZ y LA CUESTA DE SAN VICENTE, y cercana a comercios, como el Centro Comercial Príncipe Pio o el Corte Inglés, cines, teatros y parques. Perfectamente comunicada en transporte público por metro con las LÍNEAS 2, 3, 5, 6, 10 y el Ramal Ópera en las estaciones de PLAZA DE ESPAÑA, ÓPERA, CALLAO y PRINCIPE PIO, múltiples autobuses y CERCANÍAS, MEDIA DISTANCIA Y LARGA DISTANCIA (PRINCIPE PIO) a unos minutos andando. CONTACTO: Por correo, teléfono o whatsapp (José Juan: 600_712_441).",False,renew,False,True,7605.0,True,False,False,False,[],False,False,1445000.0,€,flat,"Argüelles, Madrid",Piso en calle de Cadarso,CADARSO,,,,,,
