propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105623261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/33/cb/1258026107.webp,a01Jy00000XTivWIAT,59,,950000.0,chalet,sale,340.0,,5,3,"Francisco Pizarro, 8",Madrid,Boadilla del Monte,Valenoso,es,,40.4154463,-3.9105277,True,https://www.idealista.com/obra-nueva/105623261/,"FINAL DE OBRA en 2024 - FINANCIADA POR BBVA - FORMA DE PAGO FLEXIBLE Las Fuentes de Valenoso, es una promoción de 52 viviendas unifamiliares de 5 dormitorios, en una urbanización cerrada con conserjería y vigilancia con circuito cerrado de televisión, que comparten unas zonas comunes espectaculares, libres de coches, con amplias zonas ajardinadas, entre las que destacan sus dos piscinas desbordantes de cloración salina y su gran pradera solárium, pista de pádel con paredes de vidrio e iluminación, gimnasio equipado, sala polivalente con Gastro Bar, zona de juegos infantiles y múltiples zonas de esparcimiento y paseo. Todas las viviendas disponen de dos plazas de garaje en parking subterráneo que están conectadas con el interior de las viviendas. La parcela se sitúa en un alto, y desde ella se domina el paisaje circundante. En la promoción, las viviendas se disponen alrededor de las zonas comunes, volcando los salones hacía los jardines privativos que se orientan todos hacia el exterior para garantizar en todo lo posible su privacidad. Las viviendas disponibles son de 5 dormitorios y se desarrollan en tres plantas (baja, primera y sótano. Son distribuciones con amplias estancias pensadas para la vida familiar. La planta sótano, dispone de una versátil sala de gran tamaño que se encuentra conectada a un amplio patio inglés-terraza de más de 18 m2 que la inunda de luz. A través de esta planta, la vivienda se conecta con sus dos plazas de aparcamiento en garaje subterráneo. La planta baja da acceso al jardín privativo y a las zonas comunes del conjunto. En ella se ubican la cocina con office, el salón-comedor de más de 36 m2 con vistas al jardín de la vivienda, un baño y un despacho-dormitorio. En la planta primera se ubican los cuatro dormitorios, con un amplio dormitorio principal en suite, con gran superficie de armarios, y tres dormitorios dobles con otro baño completo. Las viviendas se han proyectado para obtener una Calificación Energética A. Para conseguirlo, se han reforzado los aislamientos térmicos mediante mejora considerable de la envolvente de las viviendas con incremento de aislantes en fachada y cubierta, carpinterías exteriores con rotura de puente térmico y mejoras de sus vidrios. La promoción, tiene contratados controles de Calidad con empresas independientes en proyectos y ejecución de las obras y de calidad. Mientras lo permita el ritmo de ejecución de las obras, se admitirán mejoras propuestas en paquetes de personalización con coste, en los acabados de la vivienda, tales como color de pintura, solado general de la vivienda, solados y alicatados de baños y cocina, mamparas de ducha, sustitución de bañera por ducha, etc. Las obras se encuentran muy avanzadas, estando prevista su finalización para el último trimestre de este año 2024. La promoción está financiada por la entidad bancaria BBVA; las cantidades entregadas a cuenta se encuentran garantizadas mediante contrato de seguro de caución suscrito con la entidad aseguradora. Si lo desea, puede ampliar su información solicitando una visita a nuestras oficinas centrales en Madrid, de la calle Alcalá, 96, 5º-D, frente a El Corte Inglés de Goya.",False,newdevelopment,True,,2794.0,True,False,False,False,[],False,False,950000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en Francisco Pizarro, 8",Top,True,True,False,terracedHouse,,,
105623153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/33/cb/1258026107.webp,a01Jy00000XTivWIAT,57,,860000.0,chalet,sale,329.0,,5,3,"Francisco Pizarro, 8",Madrid,Boadilla del Monte,Valenoso,es,,40.4154463,-3.9105277,True,https://www.idealista.com/obra-nueva/105623153/,"OBRA TERMINADA- LLAVE EN MANO - FINANCIADA POR BBVA - FORMA DE PAGO FLEXIBLE Las Fuentes de Valenoso, es una promoción de 52 viviendas unifamiliares de 5 dormitorios, en una urbanización cerrada con conserjería y vigilancia con circuito cerrado de televisión, que comparten unas zonas comunes espectaculares, libres de coches, con amplias zonas ajardinadas, entre las que destacan sus dos piscinas desbordantes de cloración salina y su gran pradera solárium, pista de pádel con paredes de vidrio e iluminación, gimnasio equipado, sala polivalente con Gastro Bar, zona de juegos infantiles y múltiples zonas de esparcimiento y paseo. Todas las viviendas disponen de dos plazas de garaje en parking subterráneo que están conectadas con el interior de las viviendas. La parcela se sitúa en un alto, y desde ella se domina el paisaje circundante. En la promoción, las viviendas se disponen alrededor de las zonas comunes, volcando los salones hacía los jardines privativos que se orientan todos hacia el exterior para garantizar en todo lo posible su privacidad. Las viviendas disponibles son de 5 dormitorios y se desarrollan en tres plantas (baja, primera y sótano. Son distribuciones con amplias estancias pensadas para la vida familiar. La planta sótano, dispone de una versátil sala de gran tamaño que se encuentra conectada a un amplio patio inglés-terraza de más de 18 m2 que la inunda de luz. A través de esta planta, la vivienda se conecta con sus dos plazas de aparcamiento en garaje subterráneo. La planta baja da acceso al jardín privativo y a las zonas comunes del conjunto. En ella se ubican la cocina con office, el salón-comedor de más de 36 m2 con vistas al jardín de la vivienda, un baño y un despacho-dormitorio. En la planta primera se ubican los cuatro dormitorios, con un amplio dormitorio principal en suite, con gran superficie de armarios, y tres dormitorios dobles con otro baño completo. Las viviendas se han proyectado para obtener una Calificación Energética A. Para conseguirlo, se han reforzado los aislamientos térmicos mediante mejora considerable de la envolvente de las viviendas con incremento de aislantes en fachada y cubierta, carpinterías exteriores con rotura de puente térmico y mejoras de sus vidrios. La promoción, tiene contratados controles de Calidad con empresas independientes en proyectos y ejecución de las obras y de calidad. Mientras lo permita el ritmo de ejecución de las obras, se admitirán mejoras propuestas en paquetes de personalización con coste, en los acabados de la vivienda, tales como color de pintura, solado general de la vivienda, solados y alicatados de baños y cocina, mamparas de ducha, sustitución de bañera por ducha, etc. Las obras se encuentran muy avanzadas, estando prevista su finalización para el último trimestre de este año 2024. La promoción está financiada por la entidad bancaria BBVA; las cantidades entregadas a cuenta se encuentran garantizadas mediante contrato de seguro de caución suscrito con la entidad aseguradora. Si lo desea, puede ampliar su información solicitando una visita a nuestras oficinas centrales en Madrid, de la calle Alcalá, 96, 5º-D, frente a El Corte Inglés de Goya.",False,newdevelopment,True,,2614.0,True,False,False,False,[],False,False,860000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en Francisco Pizarro, 8",Top,True,True,False,terracedHouse,,,
108083387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/6a/4b/1334615414.webp,RP1332025137239,54,4,539000.0,flat,sale,61.0,True,2,2,calle de San Marcos,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4232852,-3.7000683,False,https://www.idealista.com/inmueble/108083387/,"Redpiso Justicia Chueca les ofrece en exclusiva una vivienda de dos dormitorios a estrenar en el corazón de Chueca – Diseño de autor, luz natural y elegancia sin igual Ubicada en la emblemática calle San Marcos, esta residencia excepcional combina estilo, confort y ubicación privilegiada. A escasos metros de la Plaza de Chueca y la Plaza de Pedro Zerolo, se encuentra en el epicentro del barrio más cosmopolita de Madrid, rodeada de exquisitas propuestas gastronómicas, boutiques de diseño y una conectividad inmejorable. Una vivienda única de autor Cada rincón de esta propiedad ha sido diseñado con mimo y precisión artesanal. Desde los suelos de cemento pulido a mano hasta los muebles hechos a medida, la estética Japandi marca la pauta: una armoniosa fusión entre la calidez nórdica y la sobriedad oriental, donde los materiales nobles y las líneas puras crean una atmósfera serena. El salón es el alma de la vivienda y alberga una pieza escultórica exclusiva: un banco-chimenea de hormigón realizado a mano, una obra de arte funcional que aporta carácter y sofisticación. Luminosidad y armonía en cada espacio Cada estancia ha sido concebida para aprovechar la luz natural al máximo, incluyendo baños y lavadero. Ventanas estratégicamente ubicadas garantizan una atmósfera diáfana y una ventilación óptima. Distribución sofisticada y funcional Espacioso salón-comedor con cocina integrada, diseñado para disfrutar de la vida moderna. Dormitorio principal en suite, donde la tranquilidad y el diseño se fusionan. Segundo dormitorio, ideal como estudio o habitación de invitados. Lavadero independiente para mayor comodidad. Baño de cortesía con acabados exquisitos. Diseño y materiales seleccionados con maestría Cada detalle ha sido cuidadosamente elegido para ofrecer una estética atemporal y refinada: Suelos continuos de cemento pulido artesanal, que aportan carácter y sofisticación. Armarios y mobiliario a medida, con acabados naturales para realzar la calidez del hogar. Iluminación en mármol travertino, un toque de exclusividad. Encimeras DEKTON y griferías IMEX, sinónimo de calidad y vanguardia. Innovación y tecnología para una vida cómoda La vivienda incorpora domótica de última generación, permitiendo la gestión remota de climatización frío-calor y caldera eléctrica mediante WiFi, así como iluminación regulable en las principales estancias. Además, dispone de un termo Ariston y aire acondicionado frío/calor, ambos con cone.",True,good,False,False,8836.0,True,False,True,False,[],False,False,539000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de San Marcos,Top,,,,,560000.0,21000.0,4.0
107329048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/cd/aa/1309728136.webp,,28,1,1375000.0,flat,sale,126.0,True,2,3,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329048/,"•PRIMERA PLANTA 2 DORMITORIOS SUPERFICIES 126 m2 +52 m2 de terrazas PRECIO: 1.375. 000 € Vivienda de 2 dormitorios en planta primera. Cuenta con el disfrute exclusivo de las terrazas situadas en fachada norte y sur, perfectas para estar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: Se accede a la vivienda a través del recibidor, dando paso a un amplio salón, con salida a la terraza sur. El comedor, con salida a la terraza norte, se comunica con la cocina, la cual cuenta con una isla y zona de tendedero. Damos paso a los dormitorios a través del distribuidor, donde encontramos un aseo de cortesía. El dormitorio principal, cuenta con un cómodo cuarto de baño con ducha, doble lavabo. El dormitorio secundario también cuenta con cuarto de baño en suite. La vivienda cuenta con 2 plazas de garaje y trastero.",False,newdevelopment,True,True,10913.0,True,False,False,False,[],False,False,1375000.0,€,flat,"La Finca, Pozuelo de Alarcón","Piso en Avenida de Luis García Cereceda, 9",Top,True,True,False,,,,
97914515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/da/84/1214529464.webp,9-302,22,3,1589380.0,duplex,sale,168.0,True,2,3,"calle Javier Ferrero, 1",Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.448242,-3.671371,True,https://www.idealista.com/obra-nueva/97914515/,"¡Descubre el dúplex de tus sueños en la exclusiva calle Javier Ferrero! Este impresionante inmueble combina diseño innovador con tecnología avanzada para ofrecerte una experiencia de vida inigualable. Ubicado en una zona residencial en pleno auge, este dúplex destaca por sus exteriores cuidadosamente diseñados y soluciones tecnológicas que facilitan tu día a día, como el acceso mediante huella dactilar y láminas inteligentes autorregulables. Construido bajo el estándar Passivhaus, este dúplex garantiza eficiencia energética y confort en cada rincón. Con 168 m² construidos y 142 m² útiles, cuenta con dos dormitorios amplios y tres baños modernos. La distribución es inteligente y funcional, optimizando cada espacio para tu comodidad. Además, disfrutarás de calefacción, refrigeración y agua caliente centralizadas con sistemas ecológicos. El conjunto residencial ofrece zonas comunes excepcionales: piscina exterior, gimnasio, lobby principal y un spa de ensueño con piscina interior climatizada, sauna y mucho más. Tu seguridad está garantizada en este recinto cerrado y vigilado las 24 horas. El precio incluye dos plazas de garaje y un trastero, asegurando que todo lo que necesitas está al alcance de tu mano. ¡No pierdas la oportunidad de vivir en un lugar donde el lujo y la sostenibilidad se encuentran! *Fotos no vinculantes al piso.",False,,True,True,9461.0,True,False,False,False,[],False,False,1589380.0,€,flat,"Ciudad Jardín, Madrid","Dúplex en calle Javier Ferrero, 1",Top,True,True,False,duplex,,,
104245743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/af/26/1304668868.webp,151,26,,13000000.0,chalet,sale,1761.0,,5,7,"paseo de Los Lagos, 1",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4122262,-3.8199634,True,https://www.idealista.com/obra-nueva/104245743/,"Descubre las primeras viviendas con certificación BREEAM “Very Good” en LAFINCA, ofreciendo una construcción sostenible que promueve el ahorro y la salud de sus residentes. Ubicadas en la prestigiosa urbanización Los Lagos, reconocida por su diseño, exclusividad, seguridad y privacidad, estas viviendas se encuentran en parcelas de más de 3000 m², diseñadas por el prestigioso equipo de arquitectura de LAFINCA. La iluminación y el paisajismo son elementos destacados en todas las áreas de la vivienda, complementados por el uso de materiales tecnológicos como el Krión, que permiten la creación de formas únicas, terrazas en todas las estancias y pérgolas que brindan un confort excepcional. La fachada ventilada con acabados porcelánicos en gran formato añade un toque de elegancia. Al ingresar, un patio central da la bienvenida, organizando los espacios comunes y privados. La vivienda se desarrolla en tres plantas conectadas por escaleras y ascensor, ofreciendo espacios versátiles y flexibles para adaptarse a diversas necesidades. El salón comedor, con orientación sur, se extiende a través de varias estancias, fusionando perfectamente el interior con el exterior gracias a las grandes aperturas de vidrio. La piscina exterior desbordante, con el mismo acabado que el porche y atemperamiento del agua, completa el oasis de tranquilidad. En la planta superior, el patio divide la suite principal de los dormitorios secundarios, todos ellos en suite, con vestidor, baño y terraza. La suite principal cuenta con una terraza de uso exclusivo, un dormitorio orientado al sur, baño doble y dos vestidores independientes. El garaje ofrece seis plazas de aparcamiento, junto con una zona diáfana en el sótano que permite múltiples configuraciones. Los materiales porcelánicos de gran formato, la grifería termostática en los baños y la carpintería de aluminio Schuco con vidrios bajo emisivos cool lite xtream garantizan calidad y confort en cada detalle. La climatización eficiente mediante geotermia, con aportes de techo radiante refrescante en varias estancias, asegura un ambiente agradable durante todo el año. Además, la instalación de cargadores de vehículo eléctrico en el garaje y la domótica para controlar la iluminación, persianas, estores, climatización y portero eléctrico desde cualquier lugar de la vivienda ofrecen una experiencia de vida confortable. Red wifi en toda la vivienda para mayor conectividad.",False,,True,,7382.0,True,False,False,False,[],False,False,13000000.0,€,chalet,"La Finca, Pozuelo de Alarcón","Casa independiente en paseo de Los Lagos, 1",Top,True,True,False,independantHouse,,,
104245763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/f2/0e/1304666765.webp,150,27,,13000000.0,chalet,sale,1761.0,,5,7,"paseo de Los Lagos, 1",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4122262,-3.8199634,True,https://www.idealista.com/obra-nueva/104245763/,"Descubre las primeras viviendas con certificación BREEAM “Very Good” en LAFINCA, ofreciendo una construcción sostenible que promueve el ahorro y la salud de sus residentes. Ubicadas en la prestigiosa urbanización Los Lagos, reconocida por su diseño, exclusividad, seguridad y privacidad, estas viviendas se encuentran en parcelas de más de 3000 m², diseñadas por el prestigioso equipo de arquitectura de LAFINCA. La iluminación y el paisajismo son elementos destacados en todas las áreas de la vivienda, complementados por el uso de materiales tecnológicos como el Krión, que permiten la creación de formas únicas, terrazas en todas las estancias y pérgolas que brindan un confort excepcional. La fachada ventilada con acabados porcelánicos en gran formato añade un toque de elegancia. Al ingresar, un patio central da la bienvenida, organizando los espacios comunes y privados. La vivienda se desarrolla en tres plantas conectadas por escaleras y ascensor, ofreciendo espacios versátiles y flexibles para adaptarse a diversas necesidades. El salón comedor, con orientación sur, se extiende a través de varias estancias, fusionando perfectamente el interior con el exterior gracias a las grandes aperturas de vidrio. La piscina exterior desbordante, con el mismo acabado que el porche y atemperamiento del agua, completa el oasis de tranquilidad. En la planta superior, el patio divide la suite principal de los dormitorios secundarios, todos ellos en suite, con vestidor, baño y terraza. La suite principal cuenta con una terraza de uso exclusivo, un dormitorio orientado al sur, baño doble y dos vestidores independientes. El garaje ofrece seis plazas de aparcamiento, junto con una zona diáfana en el sótano que permite múltiples configuraciones. Los materiales porcelánicos de gran formato, la grifería termostática en los baños y la carpintería de aluminio Schuco con vidrios bajo emisivos cool lite xtream garantizan calidad y confort en cada detalle. La climatización eficiente mediante geotermia, con aportes de techo radiante refrescante en varias estancias, asegura un ambiente agradable durante todo el año. Además, la instalación de cargadores de vehículo eléctrico en el garaje y la domótica para controlar la iluminación, persianas, estores, climatización y portero eléctrico desde cualquier lugar de la vivienda ofrecen una experiencia de vida confortable. Red wifi en toda la vivienda para mayor conectividad.",False,,True,,7382.0,True,False,False,False,[],False,False,13000000.0,€,chalet,"La Finca, Pozuelo de Alarcón","Casa independiente en paseo de Los Lagos, 1",Top,True,True,False,independantHouse,,,
108152275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/4a/80/1343522770.webp,701,56,6,2580000.0,flat,sale,130.0,True,2,3,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4269925,-3.6850493,False,https://www.idealista.com/inmueble/108152275/,"Nik Inversión y Gestión, ofrece en venta este ESPECTACULAR piso exterior completamente reformado de LUJO y amueblado con vistas a la prestigiosa calle de Claudio Coello, en el distrito de Salamanca. La vivienda consta de 120 metros y se distribuye en un amplio salón comedor que cuenta con una gran vinoteca y mueble bar, con gran ventanal que da paso a la maravillosa terraza completamente amueblada con unas vistas exteriores espectaculares, cocina americana muy amplia con materiales de primera calidad y encimera de exclusivo diseño italiano, 2 dormitorios dobles con armarios empotrados que incluyen iluminación interna para más comodidad y dos baños completos; uno de ellos en suite con plato de ducha enrasado, el otro, completo con bañera, ambos diseñados con materiales de primera calidad pensados en su durabilidad y resistencia, entrada recibidor con amplios armarios de madera de diseño curvo y un aseo de invitados que cuenta con zona de lavandería. La climatización se basa en suelo radiante - refrescante mediante sistema de Aerotermia y con posibilidad de control por estancias independientes o bien,  en toda la vivienda por igual. Sistema de domótica en toda la vivienda; persianas, iluminación temperatura del hogar, electrodomésticos. La finca se encuentra en perfecto estado de conservación con ITE FAVORABLE 2021, consta de portero fisico de lunes a domingo, con unos gastos de comunidad de 155€ mensuales. El piso actualmente se encuentra libre y disponible para visitas. No pierda la oportunidad de visitar este increíble piso actualmente reformado integralmente, se encuentra a estrenar. Con todos los servicios necesarios a pie de calle, supermercados, transporte, comercios, hospitales, etc. Para una información, más detallada y/o visitas no dude en contactar con Nik Inversión y Gestión. Estaremos encantados de atenderle y asesorarle en todo lo necesario.",True,good,False,True,19846.0,True,False,True,False,[],False,False,2580000.0,€,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,Top,,,,,,,
107900506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/67/c0/1311838520.webp,799-CR-08-Parcela 08,36,,865000.0,chalet,sale,397.0,,4,4,"avenida Víctimas del Terrorismo, 16",Madrid,Boadilla del Monte,Valenoso,es,,40.416791,-3.9135478,True,https://www.idealista.com/obra-nueva/107900506/,"¡VEN A VISITARNOS EN NUESTRO CHALET PILOTO! PONTE EN CONTACTO CON NOSOTROS PARA RESERVAR TU CITA. OBRA NUEVA ENTREGA INMEDIATA. Boadilla Class es la nueva propuesta residencial de Asentis en el municipio de Boadilla del Monte. 114 chalets, pensados por y para ti. Diseñados con precisión y dedicación para poder satisfacer y cubrir las necesidades de toda la familia. Ubicados en tres parcelas diferenciadas, Asentis pone a su alcance una amplia oferta de tipologías y soluciones de chalets de 5 dormitorios, configurados en tres plantas para que el espacio sea el protagonista de vuestra nueva casa. Para completar esta experiencia en la que el espacio es el verdadero articulador cada vivienda, todos los chalets de la promoción cuentan con amplias zonas exteriores privadas con superficies abarcan desde los 73 m2 a 370 m2, en las que poder disfrutar sin riesgos y a lo grande de la familia y los amigos. Calidad y distinción en cada acabado, donde la PIEDRA NATURAL es la auténtica protagonista de la fachada, ordenando y configurando el diseño exterior de los chalets, donde los últimos avances en energías limpias proporcionan el máximo confort climático mediante un sistema de SUELO RADIENTE Y REFRESCANTE, ubicado bajo un SOLADO PORCELÁNICO efecto madera de PORCELANOSA. Así mismo este sistema de suelo radiante y refrescante irá acompañado de una preinstalación de climatización compuesta por una RED DE CONDUCTOS y rejillas ubicados en el falso techo de la vivienda que darán servicio al salón-comedor así como a los dormitorios tanto de planta baja como de planta primera. De este modo, la eficiencia energética y la minimización de la huella de carbono han inspirado todas nuestras soluciones constructivas. Déjate sorprender por unas zonas comunes (gimnasio, juegos infantiles, pádel, piscina y zonas verdes) diseñadas en cada detalle para que tanto los mayores como los más pequeños puedan disfrutar en un espacio seguro de múltiples actividades. Tu nueva casa te está esperando en la mejor zona de Boadilla del Monte, ven a descubrirla.",False,newdevelopment,True,,2179.0,True,False,False,False,[],False,False,865000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en avenida Víctimas del Terrorismo, 16",Top,True,True,False,terracedHouse,,,
107980903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/21/cb/1330127462.webp,F2260,24,3,478500.0,flat,sale,119.0,True,3,2,"de la Ilusión, 52",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4053859,-3.5539684,True,https://www.idealista.com/obra-nueva/107980903/,"Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos. Un complejo con unas zonas comunes espectaculares: bonitos jardines, piscina, área infantil, una zona social polivalente dotada de gimnasio para desarrollar una vida saludable, y gastroteca, donde promover los encuentros.  Los interiores de cada hogar se han cuidado al detalle, con un diseño inteligente de los espacios, y con la incorporación de las calidades constructivas y decorativas más exigentes: doble placa de yeso laminado, armarios vestidos con acabado textil, cuartos de baño alicatados por completo, cocinas equipadas con muebles altos y bajos, placa de inducción, campana extractora, horno y microondas.  Hogares eficientes, dotados de ventanales de gran tamaño para aprovechar al máximo la luz natural. Hogares comprometidos con el medio ambiente que, mirando al futuro y la sostenibilidad, incorporan la aerotermia en la climatización por suelo radiante y refrescante, proporcionando un ahorro máximo y un confort óptimo Situado en una ubicación excepcional, en la zona este de Madrid capital, en El Cañaveral, a tan solo 15 minutos de Atocha. Edificio Tabit IV ofrece un entorno que dispone de una gran variedad de supermercados, centros educativos, sanitarios y deportivos, además de una creciente oferta gastronómica y comercial, también cuenta con amplias zonas verdes como el Parque Central y el Bosque Metropolitano. Dispone de excelentes conexiones con varias líneas de autobuses, cercanías y acceso directo a la M-45 y R-3. ¡Contacta con nosotros y descubre los detalles de tu nuevo hogar!",False,newdevelopment,True,True,4021.0,True,False,False,False,[],False,False,478500.0,€,flat,"El Cañaveral, Madrid","Piso en de la Ilusión, 52",Top,True,True,False,,,,
107980791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/6e/9c/1330122075.webp,F2260,24,1,478500.0,flat,sale,119.0,True,3,2,"de la Ilusión, 52",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4053859,-3.5539684,True,https://www.idealista.com/obra-nueva/107980791/,"Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos. Un complejo con unas zonas comunes espectaculares: bonitos jardines, piscina, área infantil, una zona social polivalente dotada de gimnasio para desarrollar una vida saludable, y gastroteca, donde promover los encuentros.  Los interiores de cada hogar se han cuidado al detalle, con un diseño inteligente de los espacios, y con la incorporación de las calidades constructivas y decorativas más exigentes: doble placa de yeso laminado, armarios vestidos con acabado textil, cuartos de baño alicatados por completo, cocinas equipadas con muebles altos y bajos, placa de inducción, campana extractora, horno y microondas.  Hogares eficientes, dotados de ventanales de gran tamaño para aprovechar al máximo la luz natural. Hogares comprometidos con el medio ambiente que, mirando al futuro y la sostenibilidad, incorporan la aerotermia en la climatización por suelo radiante y refrescante, proporcionando un ahorro máximo y un confort óptimo Situado en una ubicación excepcional, en la zona este de Madrid capital, en El Cañaveral, a tan solo 15 minutos de Atocha. Edificio Tabit IV ofrece un entorno que dispone de una gran variedad de supermercados, centros educativos, sanitarios y deportivos, además de una creciente oferta gastronómica y comercial, también cuenta con amplias zonas verdes como el Parque Central y el Bosque Metropolitano. Dispone de excelentes conexiones con varias líneas de autobuses, cercanías y acceso directo a la M-45 y R-3. ¡Contacta con nosotros y descubre los detalles de tu nuevo hogar!",False,newdevelopment,True,True,4021.0,True,False,False,False,[],False,False,478500.0,€,flat,"El Cañaveral, Madrid","Piso en de la Ilusión, 52",Top,True,True,False,,,,
107557120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/6b/56/1316080060.webp,,24,6,3600000.0,flat,sale,292.0,True,4,5,calle de Miguel Ángel,Madrid,Madrid,Chamberí,es,Almagro,40.4343686,-3.6911323,False,https://www.idealista.com/inmueble/107557120/,"ABSTENERSE AGENCIAS. En el corazón vibrante de Almagro, en la emblemática calle Miguel Ángel, se alza una residencia que destaca entre la multitud ofreciendo un refugio sereno y luminoso en medio del bullicio de la ciudad. Madrid, una ciudad para aquellos que buscan un hogar lleno de cultura, diversidad y vitalidad. Madrid cautiva con su mezcla única de historia, arte, gastronomía, vida social y calidad de vida. Vivir en Almagro es sumergirse en la esencia de Madrid, un lugar donde la historia y la modernidad se mezclan para crear un ambiente auténtico. Sus calles y edificios guardan historias antiguas que nos transportan a tiempos pasados llenos de encuentros y de relatos. Pero Almagro no solo es pasado, también es presente vibrante y futuro prometedor. Sus cafés bulliciosos y sus restaurantes de sabores exquisitos nos recuerdan que aquí la vida late con intensidad. Su ubicación privilegiada te permite estar conectado a la vida más actual de la ciudad. La vivienda cuenta con 292 m² y una terraza de 15 m², distribuidos en un amplio salón, comedor y cocina, 3 dormitorios en suite, un cuarto de baño de invitados y dormitorio de servicio completo con zona de lavandería. Una vivienda versátil que te permite personalizar cada una de las estancias, para construir el espacio que siempre has deseado. Zonas amplias, rodeadas de ventanas que inundan cada rincón de luz natural, con unas vistas preciosas hacia la calle Miguel Ángel. Miguel Ángel 1 destaca por sus excepcionales y lujosas calidades, ofreciendo un estándar superior en cada detalle.",False,good,False,True,12329.0,True,False,True,False,[],False,False,3600000.0,€,flat,"Almagro, Madrid",Piso en calle de Miguel Ángel,Top,,,,,,,
