propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
89025254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/89/1a/761316663.webp,54,,5500000.0,chalet,sale,1150.0,,6,6,calle Serramagna,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4563405,-3.6358865,False,https://www.idealista.com/inmueble/89025254/,"MAISON de QUALITÉ Agence Immobilière Française présente LES PLUS BELLES MAISONS DE MADRID.   EL MUST DE LA ELEGANCIA en el Exclusivo Parque Conde de Orgaz. Emplazamiento perfecto con espectaculares vistas, unido a la buena construcción y elegante diseño, dicen de ésta vivienda un lujo sin lugar a dudas y una apuesta segura. DISTRIBUCIÓN DE LA VIVIENDA PLANTA PRINCIPAL. Hall de entrada, aseo de cortesía, dos grandes salones en distintos ambientes (62 m2 -30 m2) con salida a porche y jardín con piscina, comedor (30 m2), cocina completamente equipada (20,40 m2) con office y comedor (11,20 m2), despacho (18,5 m2), y dos dormitorios de servicio (10,5 m2 - 8 m2) que comparten un baño.  PLANTA PRIMERA. Dormitorio principal en suite (30 m2) con vestidor (13,5 m2) y terraza (30 m2), un dormitorio en suite (15 m2) con vestidor (12 m2) y terraza (27,5 m2), dos dormitorios (18,4 m2 -18 m2) que comparten un baño (7,5 m2). PLANTA SEGUNDA. Un dormitorio (17,2 m2) con baño (10,2 m2), un dormitorio (17,2 m2) con baño (4,7 m2), un salón de estar (15,2 m2) con salida a gran terraza (137,50 m2). PLANTA SÓTANO. Salón de juegos (142 m2), baño (8 m2), cocina (20,5 m2), aseo (4,5 m2), almacén (28 m2), despensa (5,5 m2), zona de lavandería (15,5 m2), aspirador centralizado (7,5 m2), gimnasio (25 m2), sauna (10 m2), cuarto para cámaras frigoríficas (6 m2), sala de conductores (17 m2), y garaje para 5 coches (166 m2). ELEMENTOS EXCLUSIVOS. Calefacción individual gas natural por suelo radiante Aire acondicionado frío/calor en cada planta. Placas solares. Ascensor desde el garaje hasta última planta. Gran terraza. Piscina individual. Gran jardín privado. Garaje cerrado para 5 coches. Bodega. Gimnasio. Sauna. Wifi a máxima velocidad en cada planta. Alarma. PROXIMIDADES. Arturo Soria Plaza 2 km. Hipercor Campo de las Naciones 3 km. Gimnasio Holmes Place 1,8 km. Hospital Nuestra Señora de América 2,1 km. Clínica Universitaria de Navarra 3,2 km. Colegio San José del Parque 1,8 km. Liceo Francés de Madrid 1,4 km. Farmacia 450 m. MAISON de QUALITÉ agence immobilière française, selecciona las mejores y exclusivas viviendas de Madrid, Arturo Soria Prime y Parque Conde de Orgaz ofreciéndole la mejor calidad de servicio en la Compra-Venta y alquiler de viviendas. Aportamos un gran valor con la máxima seriedad y servicio a nuestros clientes. PINCHE EN NUESTRO LOGO PARA VER MÁS VIVIENDAS. MAISON de QUALITÉ agence immobilière française, sélectionne les meilleures propriétés dans les zones exclusives de Madrid offrant la meilleure qualité de service dans la vente, achat ou location de logements. VENTA 5.500.000€ REF. V207Q13 Independiente Parque Conde de Orgaz  6 dormitorios 6 baños 1150 m2 construidos 1311 m2 de parcela Año construcción 2008 Plantas +3-1 Orientación sureste.",True,good,False,,4783.0,True,True,False,False,[],False,False,5500000.0,€,,,,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente en calle Serramagna,Top,V207Q13,True,True,independantHouse,
108517615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/d0/eb/1347276167.webp,36,3,734900.0,flat,sale,159.0,True,4,3,calle de Juan Ramón Jiménez,Madrid,Alcobendas,Norte,es,,40.5448343,-3.6597159,False,https://www.idealista.com/inmueble/108517615/,"HOGARES ALCOBENDAS VENDE EN EXCLUSIVA fantástico tercero en una de las mejores y más novedosas zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, estación de Renfe, parada de metro, supermercados, etc. La VIVIENDA se distribuye de la siguiente manera: - Encontramos nada más entrar un hall recibidor muy espacioso con acceso directo al amplio salón muy bien iluminado por la terraza. - En la cocina contamos con un espacio destinado como comedor más dinámico, office tendedero y ventana para poder facilitar el secado y la ventilación. - Salón-comedor de gran tamaño con vistas amplias al exterior para poder disfrutar de esa tranquilidad al aire libre. - Terraza muy privada de gran tamaño con acceso a zona de lavandería. - Aseo para dar apoyo a las visitas frente a la cocina. - Tres dormitorios secundarios espaciosos con armarios empotrados, muy luminosos y tranquilos. - Un baño completo complementario para dar servicio a las habitaciones suplementarias y a los invitados. Cuenta con bañera. - Dormitorio principal con baño en suite equipado con bidé y bañera. La URBANIZACIÓN contiene: - Piscina con zona asombrillada con césped natural. - Conserje y vigilancia 24h. - La vivienda dispone de 1 PLAZAS DE GARAJE Y TRASTERO incluidas en el precio. *Todas las ventanas de la vivienda son doble-climalit y con rotura de puente térmico y acústico. * NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%!",True,good,False,True,4622.0,True,True,False,False,[],False,False,734900.0,€,749900.0,15000.0,2.0,flat,"Norte, Alcobendas",Piso en calle de Juan Ramón Jiménez,Top,,True,True,,
107368061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/3b/e1/1310862451.webp,35,9,3475000.0,duplex,sale,469.0,True,5,5,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4495699,-3.6872653,False,https://www.idealista.com/inmueble/107368061/,"Olisson Club presenta esta magnífica vivienda con mucha luz, totalmente exterior, con plaza de garaje y trastero en una de las zonas mejor valoradas de El Viso.  Con una distribución actual como dúplex, la vivienda cuenta con inmensas posibilidades de reforma y distribución, así como una posible segregación para hacer dos viviendas. Ambas son de idéntico tamaño y planta, con puerta de acceso independiente, y disponemos de dos plazas de garaje en finca, una para cada vivienda.  Actualmente, en la planta de abajo del dúplex tenemos la zona de día, con un hall de acceso, la zona de estar con los salones y comedor claramente diferenciados, y un agradable despacho de muy buen tamaño. En esta planta tenemos también un aseo de cortesía, la cocina práctica y cómoda con mucho espacio de almacenaje, tendedero y la zona de servicio con habitación y cuarto de baño completo. Aquí tenemos la entrada de servicio de la vivienda.  Ya en la planta de arriba tenemos la zona de noche, con 3 dormitorios, 2 de ellos principales y uno de tamaño mediano, todos ellos con cuartos de baño en suite. El dormitorio más grande, cuenta además con una gran terraza muy agradable, que podría recuperarse o incorporarse a la vivienda. En esta planta tenemos también un salón de TV o zona de estar. Cabe destacar la inmensa luz que tienen todas las estancias, por la altura de la planta en el edificio, la orientación y los grandes ventanales que tenemos.  Además, contamos con un trastero, calefacción central, conserje en finca y portal accesible. La finca cuenta con una zona de estar al aire libre, con bancos y zonas ajardinadas. En una de las mejores calles de la zona, disponemos de todos los servicios a muy poca distancia, como son colegios, supermercados, centros médicos, centros comerciales, farmacias y más tiendas de barrio, así como una amplia oferta de los mejores bares y restaurantes de la zona. También la comunicación es excelente, con el Paseo de la Castellana a 200m, con numerosas lineas de autobús y metro, así como la estación de Nuevos Ministerios con muy buena comunicación al Aeropuerto de Madrid Barajas-Adolfo Suarez. [IW].",True,good,False,True,7409.0,True,True,False,False,[],False,False,3475000.0,€,,,,flat,"El Viso, Madrid",Dúplex,Top,vis345PG,True,True,duplex,
108401876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/74/79/1352691512.webp,61,,2400000.0,chalet,sale,495.0,,5,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5327503,-3.9273716,False,https://www.idealista.com/inmueble/108401876/,"Espectacular Levitt con vistas únicas Engel & Völkers presenta esta elegante propiedad Levitt que combina diseño moderno, tecnología e intimidad. Es la propiedad más singlular de la urbanización, por sus excepcionales vistas, su ubicación en esquina y el tamaño su parcela de 1686m2  La propiedad ha sido entregada recientemente, por lo que está practicamente a estrenar. Se distribuye en dos plantas más semisótano. En planta de acceso encontramos un gran salón y cocina abiertos al espacio exterior a través de grandes ventanales que integran un espacioso porche, con zona acristalada, ideal como comedor de invierno y zona abierta protegida por una pérgola bioclimática. El porche es perfecto para relajarse con las preciosas vistas despejadas del gran jardín con pradera de cesped natural olivos centenarios y disfrutar después de la atractiva piscina. La cocina se ha separado del salón con una estilosa puerta corredera de vidrio templado y consta de mobiliario, encimera neolith y electrodomesticos alta gama. En planta de acceso encontramos además una suite, con cuarto de baño completo, vestidor y aseo de cortesía. Accedemos a planta superior por una preciosa escalera con peldaños de piedra natural y barandilla de vidrio que realza el espacio del salón. En dicha planta, encontramos un distribuidor con grandes ventanales que aportan muchísima luz. Dos dormitorios con baño ensuite y otros dos dormitorios que comparten un amplio cuarto de baño constituyen la zona de descanso superior. El dormitorio principal incluye, además, un gran vestidor y una terraza con inmejorables vistas. En planta semisótano se encuentra un trastero, lavandería completa con mobiliario y el garaje, que permite el aparcamiento de ocho coches, con posibilidad de utilizar parte de este espacio para otros fines, al contar con luz natural y ventilación. CARACTERISTICAS QUE HACEN UNICA A ESTA PROPIEDAD: -Seguridad 24 horas. -Sistema de seguridad interior y exterior de última generación. -Caja fuerte. -Paneles fotovoltaicos. -Aerotermia mejorada, que proporciona agua caliente, calefacción por suelo radiante y suelo refrescante. -Sistema de recuperación de calor con renovación y purificación de aire. -Calificación energética A -Domótica. - Vestidores y armarios vestidos. -Pérgola exterior bioclimática. -Cargador de vehículo eléctrico. Engel & Völkers le ofrece una fantástica oportunidad para residir en una de las mejores urbanizaciones del noroeste de Madrid. Esta urbanización está excepcionalmente ubicada al norte de las Rozas, dentro de un precioso entorno natural y a la vez muy bien comunicada, tanto por por carretera, con rápido acceso a la A6 y a la M505-M50, como por transporte público, con autobuses y estación de tren que comunican con Madrid y otras poblaciones limítrofes. La zona está muy consolidada y bien equipada con hospitales, universidades y colegios privados y concertados de primer nivel muy próximos, centros deportivos y áreas comerciales de ocio y restauración destacadas en las inmediaciones, como Las Rozas Village o Heron City. La vivienda cuenta con comercio y servicios de proximidad a los que acceder caminando. Casi la mitad del extenso territorio del municipio de Las Rozas disfruta de protección medioambiental y está rodeada por el Monte de El Pardo y la Cuenca del Guadarrama para el disfrute de sus vecinos de este entorno natural y paisajístico de gran valor. En definitiva, una oportunidad única.",True,good,False,,4848.0,True,True,False,False,[],False,False,2400000.0,€,,,,chalet,"El Cantizal, Las Rozas de Madrid",Casa independiente,Top,W-02ZMJI,True,True,independantHouse,
108452050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/be/97/1346095509.webp,35,,2800000.0,chalet,sale,458.0,,7,5,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.4482372,-3.6171997,False,https://www.idealista.com/inmueble/108452050/,"Descubre una joya arquitectónica en el prestigioso barrio de Canillejas, en el distrito de San Blas, Madrid. Este chalet independiente, construido en 2014, redefine el concepto de lujo con sus 458 metros cuadrados de superficie construida y una parcela de 454 metros cuadrados. Con un precio de 2.800.000 euros y una calidad excepcional en cada rincón, esta propiedad es el epítome de exclusividad y confort. El chalet cuenta con 6 dormitorios, todos principales, y 5 baños perfectamente distribuidos para garantizar la máxima comodidad. Su diseño moderno y elegante está acompañado por acabados de altísima calidad, como suelos de roble, armarios empotrados y sistemas de domótica que aportan sofisticación y funcionalidad. Además, incluye aire acondicionado, puerta blindada y alarma, características que aseguran confort y seguridad.  En el exterior, este inmueble ofrece un jardín de lujo que invita al relax y a disfrutar de momentos inolvidables. La piscina, concebida para ser un oasis privado, complementa este espacio de ensueño. Para los amantes de los automóviles, el chalet dispone de un garaje con capacidad para 4 vehículos, lo que asegura comodidad y practicidad. Ubicado en la colonia Alfonso XIII, este barrio es conocido por su tranquilidad y ambiente residencial, ideal para familias que buscan calidad de vida en la capital. La zona cuenta con excelentes conexiones de transporte público: las líneas de metro más cercanas son la L5 (Canillejas) y la L7 (Las Musas). También se encuentran próximas las líneas de autobuses 77, 114 y 115, que conectan con diferentes puntos de Madrid. En cuanto a servicios educativos, cabe destacar el amplio espectro de colegios internacionales del Parque Conde Orgaz, el Liceo francés, el Colegio Alameda de Osuna, etc, a escasos minutos, ofreciendo una educación de calidad. Además, el Centro Comercial Arturo Soria Plaza y el Plenilunio, con una amplia oferta de tiendas, restaurantes y ocio, están a escasos minutos. Canillejas combina lo mejor de la vida urbana y la tranquilidad residencial. Su proximidad a parques como el Juan Carlos I y el acceso rápido a las principales arterias de Madrid hacen de este barrio una opción inmejorable para quienes buscan comodidad y exclusividad.  Desde 1983, GILMAR se ha especializado en ayudar a sus clientes a encontrar la casa de sus sueños. Con décadas de experiencia en el sector inmobiliario, nuestro equipo en la oficina de Orgaz-Naciones está listo para ofrecerte un servicio profesional y personalizado. Para más información sobre este inmueble, contacta con nuestro equipo en la oficina de Orgaz-Naciones, ubicada en Avda. Machupichu, 35. Llámanos al o envíanos un correo electrónico a y facilítanos la referencia 209017. ¡Estamos aquí para ayudarte a encontrar tu próximo hogar!",True,good,False,,6114.0,True,True,False,False,[],False,False,2800000.0,€,,,,chalet,"Canillejas, Madrid",Casa independiente,Top,JS209017,True,True,independantHouse,
107333884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/a5/f9/1315419985.webp,56,2,860000.0,flat,sale,126.0,True,2,2,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4402741,-3.6364295,False,https://www.idealista.com/inmueble/107333884/,"Piso en Venta en Arturo Soria Engel & Völkers presenta fantástico piso en zona Arturo Soria - Madrid. La vivienda se distribuye en un amplio hall de entrada, dos grandes dormitorios, dos baños, cocina individual, semi abierta y un amplio salón comedor. Los techos son especialmente altos, aportando mayor sensación de amplitud, el suelo tiene forma de tarima, cerámico, sistema de calefacción de aire acondicionado frío-calor por aerotermia. Con placas solares en la azotea del edificio para reducción de consumo. Aire acondicionado por conductos. Se completa el inmueble con dos plazas de garaje las plazas de garaje con cargador para vehículos eléctricos ya instalado y un trastero. Ascensor. La finca se encuentra cerrada con piscina y zonas comunes. El piso cuenta con una distribución lógica y equilibrada, aprovechando todos los metros de la vivienda, y con formas geométricas sobrias que hacen fácil su amueblado. Esta vivienda se encuentra en una de las zonas mejor comunicadas de la ciudad. La ubicación es inmejorable, a pocos metros de la parada de metro de (Ciudad Lineal) y todos los servicios en las proximidades: líneas de autobús, farmacias, centros deportivos, centros educativos, parques públicos, supermercados, etc. Esta vivienda se encuentra en una de las zonas mejor comunicadas de la ciudad. La ubicación es inmejorable, a pocos metros de la parada de metro de (Ciudad Lineal) y todos los servicios en las proximidades: líneas de autobús, farmacias, centros deportivos, centros educativos, parques públicos, supermercados, etc.",True,good,False,True,6825.0,True,True,True,False,[],False,False,860000.0,€,,,,flat,"Quintana, Madrid",Piso,Top,W-02XSRB,True,True,,
97352707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/b3/f0/977276447.webp,31,,950000.0,chalet,sale,240.0,,4,3,RIO TAJO,Madrid,Boadilla del Monte,Parque Boadilla,es,,40.4375249,-3.9141676,False,https://www.idealista.com/inmueble/97352707/,"Gilmar Boadilla vende en exclusiva chalet independiente construido sobre preciosa parcela de 2.500 metros en la urbanización “Parque Boadilla” perteneciente al término municipal de Boadilla del Monte. La planta de entrada nos recibe con un acogedor distribuidor que nos da paso a un salón principal con chimenea y dos ambientes diferenciados. En esta misma planta, cocina office, sala de estar-biblioteca, aseo de cortesía y plaza de garaje con capacidad para un coche. En la primera planta, tres habitaciones, baño completo y habitación principal en suite. Ya en el exterior, la casa está rodeada de un bonito jardín, con plantas y árboles. Dicho jardín, dispone de una preciosa piscina privada. La casa se encuentra para actualizar y adaptarla a la necesidades de cada familia. La urbanización Parque Boadilla esta situada al noreste de Boadilla, lo convierten en uno de los más extensos y valorados de la localidad. Al pertenecer a las conocidas como urbanizaciones históricas –las más antiguas del municipio y las que destacan, en general, por el alto poder adquisitivo de sus residentes- su estructura urbana está formada, en gran parte, por viviendas unifamiliares con grandes parcelas independientes y amplias zonas verdes. Su proximidad al Parque Regional del Curso Medio del Río Guadarrama le concede un mayor atractivo de cara a quienes buscan el contacto directo con la naturaleza.",True,renew,False,,3958.0,True,True,False,False,[],False,False,950000.0,€,,,,chalet,"Parque Boadilla, Boadilla del Monte",Casa independiente en Rio Tajo,Top,NM172934,True,True,independantHouse,
108262600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/39/5b/1342053939.webp,31,2,749000.0,flat,sale,137.0,True,3,2,Barrio Sanchinarro,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4988493,-3.6572016,False,https://www.idealista.com/inmueble/108262600/,"Luminoso piso de 3 dormitorios en Sanchinarro Engel & Völkers vende este fantástico piso de 3 dormitorios en el encantador barrio de Sanchinarro. El piso de 107 m2 habitables se encuentra en una 2ª planta con orientación suroeste y noreste. Destaca por sus calidades como el suelo radiante refrigirante con termostatos independientes en cada una de las estancias, ventanas climalit con persianas motorizadas en los dormitorios, baños modernos y paredes lisas. Al entrar en la vivienda a la derecha encontramos un luminoso salón con un gran ventanal con vistas a la Sierra y sin vecinos delante. La cocina con vistas a la urbanización tiene un gran tamaño que permite poner una mesa para comer a diario y tiene una zona independiente donde colocar la zona de lavado. La zona de dormitorios está compuesta con 3 dormitorios, dos de ellos exteriores con armarios empotratos de 3 cuerpos y muy luminosos. Dichos dormitorios comparten un baño de ducha. El dormitorio principal, con vistas a la urbanización, cuanta con baño en suite y una gran pared de armarios (7 cuerpos). La urbanización con portero los 7 días de la semana y 24 horas cuanta con una piscina exterior, jardines alrededor de la misma, gimnasio muy cuidada y una zona de juegos infantiles. El piso consta de una plaza de garaje y trastero. Su ubicación dentro del barrio de Sanchinarro es inmejorable: Rodeado de varios colegios - públicos, como concertados y privados - y zonas verdes y parque infantiles se encuentra a 5 minutos a pie del Corte Inglés y el metro ligero y del centro médico. A la misma distancia se encuentra la calle principal del barrio con sus comercios, restaurantes y bares. Sanchinarro es un barrio joven del Norte de Madrid que colinda con la emblemática urbanización de la Moraleja, el Pau de Valdebebas y el área residencial de Las Tablas. A tan solo 15 minutos del centro de Madrid y a 10 minutos del aeropuerto, Sanchinarro se ha consolidado como una de las zonas de preferencia tanto para familias como para personas que buscan estar conectadas con el centro de la ciudad y la zona empresarial más prestigiosa de la capital, sin renunciar a la tranquilidad y comodidad que proporciona la vida de las urbanizaciones de Sanchinarro.",True,good,False,True,5467.0,True,True,False,False,[],False,False,749000.0,€,,,,flat,"Sanchinarro, Madrid",Piso,Top,W-0307EH,True,True,,
108616615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/9b/8e/1350055421.webp,52,,880000.0,chalet,sale,364.0,,4,3,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3570555,-3.8739138,False,https://www.idealista.com/inmueble/108616615/,"Precioso Independiente en Villaviciosa de Odón Engel&Völkers presenta esta preciosa casa familiar distribuida en una planta principal con cocina amueblada, dos dormitorios, uno con baño en suite y vestidor, salón comedor en dos alturas con amplios ventanales y salida directa al porche. La planta superior cuenta con dos dormitorios que comparten baño, así como amplia terraza con impresionantes vistas. El sótano alberga un estupendo salón con chimenea, cuarto de instalaciones y acceso al garaje para dos coches. El jardín es el principal valor de esta propiedad, con su fabulosa piscina con vestuarios y baño, y un estupendo cenador. La distancia desde Villaviciosa de Odón a Madrid es de aproximadamente 20 kilómetros, y el trayecto en coche puede tomar entre 20 y 30 minutos, dependiendo del tráfico. La propiedad tiene fácil acceso a la A-5. Hay líneas de autobuses interurbanos que conectan Villaviciosa de Odón con Madrid y localidades cercanas. La zona está dotada, además, de servicios de autobuses que conectan con Estaciones de metro en Madrid y otras áreas. Cercanos, varios colegios privados concertados como Villalkor, privados como el Casvi y colegios públicos que ofrecen educación desde educación infantil hasta secundaria. Cuenta con Centro de Salud, y está a escasos 6 Km. del Hospital Universitario Rey Juan Carlos. La oferta comercial en Villaviciosa de Odón incluye varias cadenas de supermercados. Se pueden encontrar grandes cadenas como Carrefour, Lidl y Mercadona, así como tiendas de proximidad que ofrecen productos frescos y artículos de uso diario.",True,good,False,,2418.0,True,True,False,False,[],False,False,880000.0,€,,,,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,Top,W-030LM0,True,True,independantHouse,
106359925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/71/be/1338761360.webp,31,,2500000.0,chalet,sale,800.0,,5,5,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6230863,-3.6076973,False,https://www.idealista.com/inmueble/106359925/,"Magnífico chalet con vistas en Ciudalcampo Engel & Völkers no descubre una residencia excepcional que combina lujo, confort y ubicación privilegiada en una de las zonas más exclusivas de Ciudalcampo: Parcela plana de 2.625m2 plana en esquina situada en altura en la zona central, con vistas despejadas panorámicas a la Sierra, brindando un espacio privado inigualable para disfrutar de la vida al aire libre.  Con 800 m² construidos y 750 m² útiles, la casa está diseñada para satisfacer las más altas expectativas de comodidad y estilo, distribuyéndose en tres plantas que ofrecen amplios y luminosos espacios para cada necesidad. Al cruzar su elegante hall de entrada, serás recibido por un majestuoso salón con comedor que conecta con un comedor independiente y una cocina moderna y completamente renovada. Para momentos más íntimos dispone de un cuarto de estar o despacho, gran habitación invitados con baño en suite y salida directa al jardín, así como de un acogedor porche acristalado: espacios ideales para el descanso o el trabajo en casa.  En la planta superior, encontramos dos dormitorios principales de lujo, con su propio salón privado, vestidor y baño en suite junto a dos amplias habitaciones más que comparten un baño. En esta misma planta encontramos una bonita y luminosa biblioteca. El exterior de esta casa es un auténtico paraíso natural con impresionantes vistas a la Sierra. Un frondoso jardín con árboles consolidados rodea la piscina, que está vallada para mayor seguridad, creando un entorno perfecto para el disfrute familiar. La terraza, concebida como un espacio chill-out, y la zona de barbacoa invitan a relajarse y compartir momentos inolvidables al aire libre. Además, cuenta con una planta sótano con un amplio garaje con capacidad para 5 vehículos y una funcional zona de lavado que añaden un toque práctico a este oasis residencial. Ciudalcampo ofrece una vida en plena naturaleza sin sacrificar la seguridad y los servicios de la ciudad. Situada en el excepcional Parque Regional de la Cuenca Alta del Manzanares, situada en los municipios de San Sebastián de los Reyes y Colmenar Viejo destaca por su entorno privilegiado con vistas impresionantes a la sierra norte de Madrid. Con un cómodo acceso en el Km 28 de la N-1 y cercanía al aeropuerto de Madrid Barajas, IFEMA y a un parque empresarial con múltiples empresas multinacionales, Ciudalcampo combina la comodidad de la vida urbana con la tranquilidad de la naturaleza. Las propiedades independientes en parcelas con una media de 3.200 m2 ofrecen total intimidad, mientras que las urbanizaciones de pisos, chalets adosados e independientes cuentan con amplias zonas verdes y servicios comunes. Destacan el prestigioso Colegio Internacional SEK y el Club Deportivo RACE, que ofrece una amplia gama de instalaciones deportivas y sociales. Además, los residentes pueden disfrutar de 6.5 km de circuito físico para la práctica de deportes al aire libre y 41 km de viales con tráfico limitado, ideales para paseos en plena naturaleza. La seguridad es primordial en Ciudalcampo, con un sistema de cámaras, vallado perimetral y servicio de seguridad 24 horas. Además, el servicio regular de autobuses que comunica con Plaza Castilla y Alcobendas/San Sebastián de los Reyes, junto con una línea de minibuses internos, garantizan una excelente movilidad dentro y fuera de la urbanización. En resumen, Ciudalcampo es una zona residencial en auge, similar a la Moraleja, donde se demanda cada vez más privacidad y seguridad, pero sin renunciar a los servicios y comodidades de la ciudad. Su equilibrio entre desarrollo urbanístico y conservación del medio natural la convierte en una opción muy atractiva para quienes buscan una vida tranquila en plena naturaleza.",True,good,False,,3125.0,True,True,False,False,[],False,False,2500000.0,€,,,,chalet,Ciudalcampo,Casa independiente,Top,W-02X7HM,True,True,independantHouse,
107875122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/e5/b1/1326935916.webp,36,2,2400000.0,flat,sale,192.0,True,3,4,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309636,-3.6781812,False,https://www.idealista.com/inmueble/107875122/,"Luminosa vivienda con vistas despejadas Engel & Volkers presenta este fantástico inmueble ubicado en la mejor zona de Lista. Rodeada de todos los servicios necesarios para el desarrollo de una vida tranquila y cómoda. La vivienda consta de un amplio y luminoso salón-comedor y cocina abierta pero separada de la estancia principal. En la zona de descanso nos encontramos con un dormitorio principal con baño en suite, y otros dos dormitorios más con baño en suite. La vivienda ha sido rehabilitada de forma integral con altas calidades.  La orientación de la zona exterior es Este, por lo que disfrutamos de una agradable luz de mañana y unas vistas despejadas, al haber un edificio histórico de poca altura enfrente del edificio en el que se encuentra la vivienda. Cabe resaltar otra característica única de la propiedad y es que las zonas interiores dan a un amplio patio de manzana con vegetación y una maravillosa luz de tarde.  La finca en la que se encuentra es señorial, bien cuidada y disfruta de los servicios de portero físico. Además, incluye dos cómodos trasteros. La vivienda se sitúa en el barrio de Salamanca, en la zona de Lista y a un paso de la Plaza del Marqués de Salamanca. El barrio de Salamanca es, sin duda, una de las zonas residenciales y comerciales más elegantes y prestigiosas de Madrid tanto por su especial distribución regular en forma de damero con calles perpendiculares como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. La zona de Lista además ofrece el placer de vivir en una zona tranquila y confortable, disfrutando de una gran selección de actividades comerciales, culturales y gastronómicos en la mejor zona de Madrid.",True,good,False,True,12500.0,True,True,False,False,[],False,False,2400000.0,€,,,,flat,"Lista, Madrid",Piso,Top,W-02ZI3J,,,,
108111231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/6f/4e/1334689700.webp,35,2,560000.0,flat,sale,102.0,True,3,2,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.452575,-3.7093353,False,https://www.idealista.com/inmueble/108111231/,"Estupendo piso en pleno corazon de Bellas Vistas Engel & Völkers comercializa este encantador piso en pleno corazon de Bellas Vistas en exelentes condiciones, ubicado en la codiciada zona de Tetuán. Con un total de 100 m², . Es una 2 planta, este hogar consta de 3 dormitorios y 2 baños, los armarios empotrados, una sala comedor con un amplio ventanal, la cocina esta actualizada moderna y cuenta con un descanso que puede ser trastero y area de lavanderia. No pierdas la oportunidad de visitarlo. La propiedad está situada en el popular barrio de Bellas Vistas dentro del distrito de Tetuán. Es un barrio que se está rejuveneciendo día a día con nuevas promociones. Concentra un estupendo comercio para cubrir todas las necesidades de los residentes. También ofrece colegios, escuelas profesionales, iglesias, hospitales, zonas deportivas, gimnasios, talleres. El barrio está rodeado de servicios, escuelas, y con acceso al metro línea 4 Estrecho y Linea7 de Francos Rodríguez. La zona está muy bien comunicada también por (metro y autobuses).",True,good,False,False,5490.0,True,True,False,False,[],False,False,560000.0,€,,,,flat,"Bellas Vistas, Madrid",Piso,Top,W-02Z9DQ,,,,
