propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,parkingSpace.parkingSpacePrice,neighborhood,newDevelopmentFinished
103530671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/d2/53/1219747360.webp,000284,37,275000.0,chalet,sale,211.0,5,1,Nuevo Aranjuez-Ciudad de las Artes,Madrid,Aranjuez,es,40.0273817,-3.5897966,False,https://www.idealista.com/inmueble/103530671/,"¡Tu nuevo hogar te espera! ¿Imaginas vivir en una casa donde cada rincón refleje tu estilo personal? Esta **casa independiente de una sola planta** es la oportunidad perfecta para hacerlo realidad. Con **211 metros construidos** y una generosa **parcela de 428 metros**, este espacio te ofrece un lienzo en blanco para crear el hogar de tus sueños. La vivienda cuenta con **2 amplios salones**, donde podrás disfrutar de momentos inolvidables con familia y amigos, (uno de ellos lo podrás acondicionar para que sea un amplio dormitorio principal, con zona de vestidor). Sus **4 dormitorios** te brindarán la privacidad que necesitas, y el **baño y la cocina** ofrecen múltiples opciones para que los adaptes a tu gusto. Además, el encantador **patio a dos alturas**, será el escenario ideal para tus reuniones al aire libre, relajarte o cultivar tu propio jardín. donde además encontrarás un salón con una maravillosa chimenea, donde poder disfrutar de una buena velada con el calor de la llamas. Situada en un barrio **tranquilo y acogedor**, tendrás la comodidad de tener colegios, supermercados y el centro de salud a solo 5 minutos. La casa, al hacer esquina, se beneficia de una **gran luminosidad** gracias a sus tres accesos. ¡Imagina despertar cada mañana con luz natural inundando tu hogar! No dejes escapar la oportunidad de adquirir esta casa baja, que incluye un **garaje de aproximadamente 30 metros**, perfecto para tus necesidades**.  Te invitamos a que vengas a conocerla y a visualizarte viviendo aquí.  ¡Haz de esta casa el lugar donde crearás tus mejores recuerdos! **Llámanos para más información sin compromiso**.  Recuerda, **no cobramos honorarios al comprador**.",False,renew,False,1303.0,True,False,False,True,[],False,False,275000.0,€,,,,True,True,chalet,independantHouse,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Casa independiente,,,Nuevo Aranjuez-Ciudad de las Artes,,,,
108012779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/60/69/1331175111.webp,1537,61,690000.0,chalet,sale,323.0,3,3,"camino de los Malatones, 59",Madrid,Algete,es,40.6132572,-3.5375672,True,https://www.idealista.com/inmueble/108012779/,"Situado en una exclusiva urbanización privada de Algete, este chalet adosado ofrece un entorno tranquilo y familiar, con pocos vecinos y una excelente orientación que garantiza luz natural y sol durante todo el día. La urbanización cuenta con zonas comunes, piscina y áreas de juego, con un bajo coste de comunidad, aproximadamente 150€ mensuales. Construido en 2005, el inmueble se encuentra en buen estado, de origen, y se distribuye en cuatro plantas. En la planta baja destaca un amplio salón con un ventanal que propicia unas vistas al jardín con salida a un patio solado de aproximadamente 30m2 y al propio jardín de unos 60m2, ideal para disfrutar del aire libre. La orientación del jardín es suroeste. También encontramos una cocina independiente con espacio de tendero amplio dónde se encuentra la zona de lavado y la caldera, un aseo de cortesía y acceso tanto a la planta sótano como a las plantas superiores. El sótano es suficientemente luminoso gracias a sus ventanas, ofrece una generosa zona multiusos y un garaje privado con capacidad para tres coches con dos portones de acceso al mismo, totalmente independiente de la calle común. En la primera planta se encuentran tres dormitorios de buen tamaño, uno de ellos con baño en suite y vistas a la fachada oeste, con un gran ventanal que ofrece una amplia vista, los otros dos se orientan al este. Además, hay un segundo baño completo y amplio. La planta superior es una estancia diáfana, muy luminosa y versátil, perfecta como sala de estar, despacho o dormitorio adicional. Incluso, según parece hay posibilidad de incorporar un baño. Este chalet es una excelente opción para quienes buscan tranquilidad, amplitud y buena orientación en una zona bien comunicada de Madrid. Resumen de superficies: * Superficie construida según escrituras: Pendiente de incorporar * Superficie catastral: Superficie construida 323m2 ALMACÉN-1,122m2 VIVIENDA, 0, 82m2 VIVIENDA, 1,72m2 ALMACÉN, 2, 42m2 ELEMENTOS COMUNES 5m2 * SUPERFICIE ÚTIL: PENDIENTE DE INCORPORAR EL IBI ES DE APROXIMADAMENTE 850€ LA COMUNIDAD ES DE APROXIMADAMENTE 150€ Nuestros honorarios serán por cuenta de la parte compradora por el 2% más el IVA correspondiente mediante factura de curso legal a la conclusión de la compraventa en notaría.  Todos los gastos de la compra serán por cuenta de la parte compradora excepto la plusvalía que será por cuenta de la parte vendedora, salvo pacto en contra. Su tranquilidad, nuestra preocupación.",False,good,False,2136.0,False,False,False,True,[],False,False,690000.0,€,710000.0,20000.0,3.0,True,True,chalet,terracedHouse,Algete,"Chalet adosado en camino de los Malatones, 59",,,,,,,
108388860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/85/e4/1342634490.webp,2001/20010001/60,26,226000.0,flat,sale,57.0,3,1,Barrio Amposta,Madrid,Madrid,es,40.4270726,-3.6215038,False,https://www.idealista.com/inmueble/108388860/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 2ª planta de un edificio residencial. No dispone de ascensor. Situado en AMPOSTA en el distrito de San Blas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina americana y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Se encuentra ubicado en Amposta, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.    La parada de metro más cercana es Simancas y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Pobladura del Valle-Alconera y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.    En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 210 metros, existen 2 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 280 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 4 bancos, una lavandería, una comisaría de policía, 2 estaciones de bomberos.    La zona cuenta con una amplia oferta de entretenimiento con un teatro, 3 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Plaza de Eisenhower, Avenida de Arcentales y la Calle de San Romualdo. Estado de la vivienda: vacante. "".",True,good,False,3965.0,True,False,True,False,[],False,False,226000.0,€,,,,,,flat,,"Amposta, Madrid",Piso,2,True,San Blas,False,,Amposta,
108906608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/00/40/1358561245.webp,,69,560000.0,flat,sale,103.0,2,2,CL AVE MARIA,Madrid,Madrid,es,40.4124995,-3.7005651,False,https://www.idealista.com/inmueble/108906608/,"AVC INMOBILIARIO VENDE: Magnífico piso en el centro de Madrid, entre los barrios de Huertas y Lavapiés con REFORMA INTEGRAL A ESTRENAR de altas calidades. La reforma se ha realizado manteniendo las vigas de madera maestras cuidando el detalle, incluyendo paredes de ladrillo antiguo visto, y pilares de madera. DOS DORMITORIOS dobles amplios TOTALMENTE EXTERIOR CON ALTOS TECHOS Y TRES BALCONES a la calle Ave María, siendo una calle amplia y arbolada. Muy luminoso con luz natural durante todo el día. A pocos metros de la estación de Metro Antón Martin (L-1) y Lavapiés (L-3). Este magnífico piso consta de: - DOS dormitorios (antes DE LA REFORMA eran TRES): uno de ellos doble con baño en SUITE y el otro es muy amplio con cama de matrimonio. Ambos con armarios de gran capacidad de almacenaje sobre estructura fija de hormigón abierto con detalle de cortinas. Dos balcones, uno en cada uno de los dormitorios. - Estupendo vestidor de 3 metros de altura - Amplio salón muy luminoso con vigas vistas y salida a balcón - Cocina independiente totalmente equipada con vitrocerámica, horno campana extractora de humos, nevera de diseño vintage con congelador y lavadora - Sala de estar antes de cocina equipada con sofá de estructura completamente equipo. - DOS BAÑOS, uno de ellos en suite con bañera exenta de patas y diseño vintage y el otro con estupendo plato de ducha con mampara de cristal, contando con mobiliario PREMIUM de madera maciza. Está decorado con un estilo muy marcado VINTAGE, la cerámica en suelo de toda la vivienda es hidráulica auténtica dándole un carácter, con vigas de madera a la vista que te sumergirá en un ambiente de ensueño. La CALEFACCION es de GAS NATURAL con radiadores en todas las estancias. Asimismo, ventiladores de madera con luz regulable se encuentran en el salón, en las dos habitaciones y en el cuarto de estar. Un maravilloso pasillo de ladrillo visto comunica las diferentes estancias. Los balcones de madera son de altísima calidad, y les acompañan contraventanas también de madera, contando con un sistema que aísla completamente del frio/calor y del ruido. Asimismo, tanto la cocina como el cuarto de estar tienen grandes ventanas de madera con el mismo aislamiento término y acústico. Ideal para quienes quieren aprovechar todo lo que su ubicación privilegiada puede ofrecer, en un acogedor y tranquilo refugio en el centro de Madrid Rodeado restaurantes modernos y teatros, se encuentra en una de las zonas mejor comunicadas de Madrid y con mayor oferta cultural y gastronómica de la capital. A escasos 300 metros del Museo Nacional Centro de Arte Reina Sofia, La Biblioteca de las Escuelas Pías, el Mercado de Antón Martín, la Filmoteca Española, el cine-bar Sala Equis. Muy próximo a los barrios de La Latina, donde los domingos se hace el famoso Rastro de Madrid y a la Puerta del Sol, centro neurálgico de la capital, su ubicación privilegiada nos facilita la comunicación con cualquier punto de la ciudad y alrededores. *honorarios de cuanta de la parte compradora.",False,good,False,5437.0,False,False,False,False,[],False,False,560000.0,€,,,,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en Cl Ave Maria,3,True,Centro,True,,Lavapiés-Embajadores,
108688412,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/15/2c/93/1352196835.webp,,29,475000.0,studio,sale,50.0,0,1,calle de Narváez,Madrid,Madrid,es,40.4164111,-3.6763182,False,https://www.idealista.com/inmueble/108688412/,"Estudio ideal de 50 m2. Está recién reformado con mucho gusto. Situado en el barrio de Salamanca. Es una oportunidad estupenda. Para entrar ya. Se trata de una cuarta planta. Portal en buen estado. Portero todo el día. Edifico de 1996. Se distribuye cómodamente en: salón- comedor, cocina abierta ( con electrodomésticos grandes) de 27 m2, además una habitación abierta, dormitorio con amplios armarios que se podría aislar y un cuarto de baño en suite con ducha. La lavadora y termo situados en hueco aislado. Cuenta con mucha luz ya que a pesar de ser interior tiene altura y da a un patio grande, luminoso y acogedor con jardín. Se entrega amueblado con muy buen gusto.  Gastos de comunidad 97 €/mes (Incluye calefacción) Aire acondicionado y Calefacción central. La Finca tiene garaje propio con 100 Plazas, donde se podría comprar o alquilar. Y también otro hay otro parking en las proximidades. Muy bien situado cercano a comercios, restaurantes, etc.",True,good,False,9500.0,True,False,False,False,[],False,False,475000.0,€,,,,,,flat,studio,"Ibiza, Madrid",Estudio en calle de Narváez,4,False,Retiro,True,,Ibiza,
108263859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/a3/8c/1338910131.webp,2110/21100022/252,24,215000.0,flat,sale,35.0,1,1,Barrio Palos de la Frontera,Madrid,Madrid,es,40.4044209,-3.7001507,False,https://www.idealista.com/inmueble/108263859/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de un dormitorio y un baño. Se encuentra en la planta baja de un edificio residencial. No dispone de ascensor. Situado en Palos de Moguer en el distrito de Arganzuela. La vivienda se distribuye en un dormitorio y, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina, baño y en el resto de estancias. Se encuentra ubicado en Palos de Moguer, Arganzuela (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carr eteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Embajadores y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Teatro Circo Price y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 350 metros, existen farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros, la universidad más cercana se encuentra a 150 metros. Además, a menos de 500 metros también puedes encontrar supermercados, bancos, lavanderías, oficinas de correos. La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un cine, teatros, gimnasios, parques, centros culturales, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privad os, un parking público y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través d e la Calle 30, Ronda de Atocha y la Calle de Palos de la Frontera.  Estado de la vivienda: vacante "".",True,good,False,6143.0,True,False,True,False,[],False,False,215000.0,€,,,,,,flat,,"Palos de la Frontera, Madrid",Piso,bj,True,Arganzuela,False,,Palos de la Frontera,
107836603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/d0/c8/1325810416.webp,,21,715000.0,flat,sale,94.0,2,2,"calle de Enrique de Aldama, 1",Madrid,Madrid,es,40.4745235,-3.736289,True,https://www.idealista.com/inmueble/107836603/,"E S P E C T A C U L A R 2+2 A E S T R E N A R E N U N A D E L A S Z O N A S M Á S E X C L U S I V A S D E M A D R I D. Lujo, Puerta de Hierro. DISTRIBUCIÓN Se accede a la vivienda a través de un hall de entrada que nos da acceso a la zona de cocina de cocina y salón. Estas dos dependencias están unidas creando un magnífico espacio con muchísima luz que a través de los grandes ventanales tenemos vistas al exterior de la urbanización. La cocina está equipada con todos los electrodomésticos (horno, frigorífico, lavaplatos, lavadora, campana extractora y microondas), cuenta con muebles de diseño a medida y un gran espacio de almacenamiento. A partir de ahí, accedemos a la zona dormitorio donde encontramos dos dormitorios con dos cuartos de baño. El primero de los dormitorios, de gran tamaño, cuenta con armario empotrado. Le corresponde un baño completo con bañera que además hace la veces de baño de cortesía ya que se encuentra independiente a la habitación. El segundo dormitorio es en suite con el baño incorporado. Es de grandes dimensiones y también cuenta con armario empotrado. El baño es completo y en este caso cuenta con ducha.  La vivienda cuenta con garaje y trastero con acceso directo desde el portal. Las calidades y diseño de la vivienda son de lujo. El sistema de climatización es por suelo radiante y refrescante contando además en caso de ser necesario con sistema de aire acondicionado. Destaca la luz de la vivienda. URBANIZACIÓN La urbanización es espectacular, cuenta con con servicio de conserjería y vigilancia.  Videovigilancia conectada y cámaras a lo largo de toda la urbanización. La zonas comunes, están concebidas para el disfrute comunitario contando con una espectacular piscina exterior de gran tamaño para la cantidad de vecinos que componen la comunidad. También cuenta con piscina infantil. Gastrobar, que se compone de una sala de reunión comunitaria con todos los servicios como cocina, Tv, mesas, sillas, sillones y jardín apto para todo tipo de eventos y celebraciones. Pista de pádel. Jardines a lo largo de la urbanización y parque infantil. UBICACIÓN  La vivienda se encuentra ubicada en la zona de Puerta de Hierro que para el que no conoce Madrid, se trata de una de las zonas más exclusivas de la capital. Alrededor de la vivienda está en construcción urbanizaciones similares de obra nueva que va enriquecer toda la zona convirtiéndola en una de las manzanas más lujosas de la ciudad. Muy cercano al Pardo y a la Dehesa de la Villa, la ubicación es perfecta para acceder a cualquier lugar de la ciudad sin necesidad de coger el coche con el añadido de tener comunicación directa a todas las grandes vías de circulación. Quedamos a su disposición para visitarlo de lunes a sábado en horario comercial. Muchas gracias por su atención. Les saluda atentamente, el equipo de R e a l u x.",True,good,False,7606.0,False,False,True,False,[],False,False,715000.0,€,735000.0,20000.0,3.0,True,True,flat,,"Peñagrande, Madrid","Piso en calle de Enrique de Aldama, 1",1,True,Fuencarral,True,,Peñagrande,
108905937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/6e/35/1359173695.webp,25VIV12467,4,92400.0,flat,sale,86.0,3,1,calle de Colmenar,Madrid,Cerceda,es,40.6970882,-3.9316618,False,https://www.idealista.com/inmueble/108905937/,*Más info. en web y redes: BHORUS* Aquí podrás informarte en detalle de la subasta. Bhorus SL es la única empresa a nivel NACIONAL con documentación demostrable en todo tipo de operaciones de subasta. ¡Cuidado! Las subastas tienen mucho riesgo si no son analizadas por los profesionales adecuados. Accede a nuestra web o redes para más información.,False,good,False,1074.0,False,False,False,False,[],False,False,92400.0,€,,,,,,flat,,Cerceda,Piso en calle de Colmenar,1,False,,,,,
108452930,,107957,0,450900.0,flat,sale,141.0,4,2,"calle Virgen de Loreto, 20",Madrid,Alcalá de Henares,es,40.5005499,-3.34429,True,https://www.idealista.com/obra-nueva/108452930/,"ÚLTIMOS PISOS DE 3 DORMITORIOS Pisos y áticos con terraza, bajos con jardín, 2, 3 y 4 dormitorios y excelentes zonas comunes en Alcalá de Henares. VIVIR A LO GRANDE es tener tu casa en una zona consolidada, con los servicios que necesitas para tu jornada como colegios y universidad, supermercados y centros comerciales, centro de salud y hospital, parques, transporte público, buen acceso por carretera y a 10 minutos del centro de Alcalá. VIVIR A LO GRANDE es elegir el espacio que necesitas, pisos con terraza, áticos y bajos de 2, 3 y 4 dormitorios con garaje, trastero y zonas comunes.  VIVIR A LO GRANDE es tener las mejores zonas comunes que se pueden: piscina infantil y de adultos con su zona de solárium, espacio fitness, picnic, juegos infantiles, salón de ocio, aparcamiento bicis en una urbanización privada única. VIVIR A LO GRANDE es personalizar a tu gusto tu hogar con una amplia gama de acabados con colecciones que actualizamos constantemente de solados, alicatados, muebles de baño, carpintería, interior de armarios, pinturas y puerta acorazada te están esperando y son SIN COSTE PARA. VIVIR A LO GRANDE es tener una casa con materiales sostenibles. Equipos de aerotermia son la fuente de energía renovable y respetuosa con el medio ambiente que usará la vivienda junto con suelo radiante refrescante, con solado cerámico y otros materiales y técnicas usadas en la construcción que al final tienen como objetivo que la vivienda sea confortable, saludable y segura.  CASAS SOSTENIBLES: los sistemas constructivos y materiales empleados han conseguido que puedas vivir en un hogar totalmente eficiente con un consumo de energía casi nulo. Queremos ir un paso más allá y reforzar nuestro compromiso medioambiental para que sea tu mejor inversión de futuro: BREEAM® es el método de evaluación y certificación de la sostenibilidad en la edificación técnicamente más avanzado. Por ello, se compromete a la obtención del prestigioso certificado BREEAM®, y para ello ha iniciado los trámites para cumplir con todos los requisitos desde el primer momento. Las imágenes de interiores son ilustrativas con respecto a las calidades y corresponde a otras viviendas construidas. Consultar la memoria de calidades en la oficina.",False,newdevelopment,True,3198.0,False,False,False,False,[],False,False,450900.0,€,,,,,,flat,,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 20",,True,El Pilar - Bripac,,,,False
108391164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/7e/84/1342718584.webp,,43,2550000.0,countryHouse,sale,468.0,5,5,camino San Martín de la Vega s/n,Madrid,Arganda,es,40.2835484,-3.4928215,True,https://www.idealista.com/inmueble/108391164/,"Savills presenta está exclusiva propiedad en un entorno natural privilegiado, con casa de invitados y majestuoso olivar centenario.  Ubicada en Arganda del Rey, a tan solo 25 minutos del centro de Madrid, esta magnífica finca ofrece una combinación perfecta de confort, privacidad y naturaleza.   La propiedad se compone de dos viviendas independientes, enclavadas en una extensa parcela rodeada de más de 500 olivos, que otorgan un carácter único y un entorno incomparable.  La residencia principal dispone de un amplio y luminoso salón-comedor, una generosa cocina abierta con zona de lavandería, aseo de cortesía, sala de televisión y tres dormitorios. Dos de ellos comparten un baño completo, mientras que el dormitorio principal goza de baño en suite, garantizando comodidad y privacidad.  La casa de invitados totalmente a estrenar, ofrece una elegante distribución con cocina integrada al salón, un dormitorio con baño completo y una espaciosa suite con vestidor. Adicionalmente, cuenta con una zona independiente destinada al guardés o personal de servicio, equipada con cocina, salón, baño completo y un dormitorio ubicado en la planta superior.  Ambas viviendas están equipadas con placas solares, lo que refuerza el compromiso con la eficiencia energética y la sostenibilidad.    En el exterior, la propiedad dispone de dos plazas de garaje cubiertas, una fuente, una gran piscina ideal para disfrutar en temporada estival, y una zona de barbacoa perfecta para reuniones al aire libre. El activo dispone de 3 pozos.   El conjunto de la finca representa una oportunidad única para quienes buscan una residencia señorial, rodeada de naturaleza y a un paso de la ciudad. ¡Contáctenos para más información y concertar una visita!",False,good,False,5449.0,False,False,False,False,[],False,False,2550000.0,€,,,,True,True,countryHouse,countryHouse,"Zona Industrial, Arganda",Finca rústica en camino San Martín de la Vega s/n,,,Zona Industrial,,,,
105330598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/1d/08/1281607069.webp,1524,43,4100000.0,flat,sale,565.0,6,0,Barrio Huertas-Cortes,Madrid,Madrid,es,40.4150354,-3.6993726,False,https://www.idealista.com/inmueble/105330598/,"Presentamos esta majestuosa Casa-Palacio emblemática, situada en una de las zonas más exclusivas de Madrid, al lado del Palacio de las Cortes y del prestigioso Hotel Four Seasons. Este inmueble exterior cuenta con 7 balcones a la calle, dos de ellos acristalados. Dispone de un gran patio interior con amplios ventanales que proporcionan mucha luminosidad. Los techos, con una altura impresionante de 4,10 metros, aportan una sensación de amplitud y elegancia inigualable. Además, existe la posibilidad de segregar el espacio en dos pisos independientes de 250 m² y 280 m², adaptándose a tus necesidades y estilo de vida. La casa ha sido completamente rehabilitada y está lista para que completes la reforma a tu gusto, creando el hogar de tus sueños. No pierdas esta oportunidad única de vivir en una ubicación inmejorable, con infinitas posibilidades de reforma y personalización. ¡Ven a descubrir todo el potencial que esta Casa-Palacio tiene para ofrecerte!",True,renew,False,7257.0,True,True,False,False,[],False,False,4100000.0,€,,,,,,flat,,"Huertas-Cortes, Madrid",Piso,1,True,Centro,True,,Huertas-Cortes,
108853844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/05/f2/1357060351.webp,,27,590000.0,flat,sale,98.0,2,1,calle del Marqués de Santa Ana,Madrid,Madrid,es,40.4258485,-3.7045165,False,https://www.idealista.com/inmueble/108853844/,"GRAN OPORTUNIDAD DE PRIMERA VIVIENDA O INVERSIÓN. ESPECTACULAR PISO EXTERIOR CON DOS BALCONES EN MALASAÑA.  >>>DISEÑA A TU ESTILO LA CASA DE TUS SUEÑOS. >>>DISFRUTA DE UNA UBICACIÓN EXCEPCIONAL Y CÉNTRICA. >>>RESIDE EN UNA FINCA HISTORICA PERO EN UN INMUEBLE REFORMADO DE DISEÑO. >>>INVIERTE EN LA ZONA MÁS DEMANDADA DE MADRID.  Presentamos una vivienda única en una de las zonas más exclusivas de Madrid. El inmueble, con 2 balcones y grandes ventanales, se divide en hall, salón comedor, 2 dormitorios, baño, y cocina independiente. Portal y zonas comunes recién reformados íntegramente. UBICACIÓN Este espectacular piso a reformar con grandes posibilidades se ubica en Malasaña, el barrio más de moda de la capital, a pocos metros de Callao y Gran Vía. A su alrededor tenemos varios metros (Callao, Santo Domingo, San Bernardo, Tribunal, Plaza de España, etc. ) con conexiones con una gran cantidad de líneas. Además, su ubicación céntrica permite ir andando a los principales puntos de interés de la ciudad.  DISTRIBUCIÓN La ausencia de muros de carga en zonas seleccionadas permite crear la distribución a su gusto. Además consta de grandes ventanales y balcones al exterior, dando grandes oportunidades de reforma.  POSIBILIDADES Y PROYECTO La vivienda tiene grandes ventanales y techos muy altos, típicos de las fincas históricas de Madrid. Nuestro equipo de profesionales le podrá presentar el proyecto de reforma así como varias proyecciones de costes.  ESTADO  La vivienda está disponible para la reforma integral al gusto del futuro propietario. Con espacios amplios y luminosos, además de una ubicación privilegiada.    No dudes en contactar con nosotros para más información y concertar una visita presencial o virtual.",False,renew,False,6020.0,True,False,False,False,[],False,False,590000.0,€,,,,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Marqués de Santa Ana,2,True,Centro,False,,Malasaña-Universidad,
108388604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/df/0a/1342633787.webp,2001/20010001/405,33,207000.0,flat,sale,68.0,3,1,Barrio Buena Vista,Madrid,Madrid,es,40.3708543,-3.7510964,False,https://www.idealista.com/inmueble/108388604/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 1ª planta de un edificio residencial. No dispone de ascensor. Situado en BUENA VISTA en el distrito de Carabanchel. La vivienda se distribuye en tres dormitorios, armarios empotrados, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Se encuentra ubicado en Buena Vista, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.    La parada de metro más cercana es Carabanchel Alto y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Metro Carabanchel Alto y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.    En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 210 metros, existen 2 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 5 bancos, una lavandería.    La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la R-5, Avenida de Carabanchel Alto y la Calle de Joaquín Turina. Estado de la vivienda: vacante. "".",True,good,False,3044.0,True,False,True,False,[],False,False,207000.0,€,,,,,,flat,,"Buena Vista, Madrid",Piso,1,True,Carabanchel,False,,Buena Vista,
102006247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d6/d1/1264819577.webp,CAN0000161281,37,667000.0,chalet,sale,747.0,8,5,calle del Ángel,Madrid,Alcalá de Henares,es,40.4848825,-3.3665609,False,https://www.idealista.com/inmueble/102006247/,"Edificio en venta con 8 salas polivalentes, 5 baños, cocina equipada y una sala principal con chimenea y grandes ventanales, distribuido en varias plantas, ubicado en el corazón de Alcalá de Henares (Madrid). Situado estratégicamente junto a la Vía Complutense, este edificio ofrece una ubicación inmejorable en el centro de la localidad. La excelente ubicación también proporciona una conectividad excepcional, con varias paradas de autobús en las proximidades y a solo 600 m de la estación de tren de Alcalá de Henares. Además, cuenta con una comunicación privilegiada con las principales vías de acceso como la A-2, M-100, M-119 y R-2, lo que permite un fácil desplazamiento hacia Madrid y otras localidades cercanas. Este edificio es una oportunidad única para quienes buscan un espacio versátil y bien situado en una de las zonas más demandadas de Alcalá de Henares. ¿Es este el inmueble que necesitas? Contacta con nosotros. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar el edificio perfecto para ti. (*) Algunas fotografías han sido mejoradas digitalmente o son recreaciones virtuales. La vivienda se vende sin amueblar.",True,good,False,893.0,True,False,True,False,[],False,False,667000.0,€,715000.0,48000.0,7.0,,,chalet,,"San Isidro - Los Almendros, Alcalá de Henares",Chalet en calle del Ángel,,,San Isidro - Los Almendros,,,,
