propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108379532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/c4/9c/1342365586.webp,22,bj,209000.0,duplex,sale,31.0,False,1,1,"ronda de Valencia, 14",Madrid,Madrid,Centro,es,40.4054404,-3.7015375,True,https://www.idealista.com/inmueble/108379532/,"¡OPORTUNIDAD! ÉXITO HOMES BY ESRIV te presenta en EXCLUSIVA este singular bajo-dúplex reformado en la codiciada zona de Ronda de Valencia, a pasos de Lavapiés, Embajadores y el centro histórico de Madrid. Con una superficie de 31 m² distribuidos de forma inteligente en dos niveles, esta vivienda ofrece una solución funcional y con mucho estilo, perfecta como inversión rentable o vivienda personal en una de las zonas más dinámicas y en auge de la capital. Totalmente reformado y amueblado con gusto, cada rincón ha sido optimizado con un diseño moderno, acogedor y práctico. Se han realizado trabajos profesionales de tratamiento de humedades, garantizando una estancia saludable y duradera. Distribución eficiente con zona de salón-comedor, cocina y dormitorio en doble altura Amueblado con diseño actual y funcional Bomba de frío/calor, ideal para climatización todo el año Edificio con ascensor, algo poco habitual en pisos de esta tipología Interior, lo que garantiza tranquilidad y aislamiento del ruido urbano Una INVERSIÓN SEGURA en el corazón de Madrid Este inmueble es una opción perfecta para inversores que buscan alta rentabilidad gracias a su ubicación estratégica, su estado impecable y su atractivo para inquilinos jóvenes, ejecutivos o estudiantes internacionales. Excelente comunicación: metro Embajadores (L3), Lavapiés (L3), Cercanías Renfe y múltiples autobuses A un paso de zonas culturales y de ocio como La Latina, el Rastro, Reina Sofía, Matadero o el Mercado de San Fernando Zona en constante revalorización, con fuerte demanda de alquiler Ideal también como segunda residencia urbana o para alquiler turístico (según normativa) La vivienda está lista para entrar a vivir o alquilar desde el primer día. Diseño, eficiencia y ubicación en un solo producto. UNA OPORTUNIDAD UNICA CON ESTILO Y PROJECCIÓN! CONCERTA TU CITA YA!",True,good,False,True,6742.0,False,False,False,False,[],False,False,209000.0,€,,,flat,duplex,"Lavapiés-Embajadores, Madrid","Dúplex en ronda de Valencia, 14",,Lavapiés-Embajadores,,,,
108754071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/68/f0/1354137326.webp,5,2,1279000.0,flat,sale,124.0,True,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4187431,-3.6706554,False,https://www.idealista.com/inmueble/108754071/,"DIRECTING International Properties vende en el barrio de Ibiza, dentro del distrito de Salamanca (Madrid), una de las zonas más demandadas de la ciudad. La vivienda se encuentra en una segunda planta interior, con vistas a un amplio y tranquilo patio de manzana. Actualmente está en proceso de reforma y se entregará completamente amueblada y con la cocina equipada. Cuenta con tres dormitorios, tres baños completos, un salón confortable y una cocina moderna y funcional. La calefacción es central, dispone de aire acondicionado y el edificio cuenta con ascensor (actualmente en reforma) y servicio de portería. La cuota mensual de comunidad es de 121,62 €. Es una opción ideal tanto como vivienda habitual como para inversión, gracias a su ubicación privilegiada. Está muy bien comunicado mediante transporte público, con la estación de metro Ibiza a pocos minutos y varias líneas de autobuses cercanas. A escasa distancia se encuentran el Parque del Retiro, hospitales, restaurantes, comercios y todo tipo de servicios. DIRECTING International Properties ofrece a sus clientes nacionales y extranjeros, una amplia cartera de inmuebles (casas, pisos apartamentos, áticos, dúplex, chalets, lofts.. . ) situadas en las mejores zonas residenciales y más exclusivas de Madrid (barrio Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Centro, Arturo Soria etc…)  Si desea comprar, vender o alquilar una propiedad en Madrid, Inmobiliaria DIRECTING Real Estate ofrece una amplia gama de servicios de intermediación y alta profesionalidad. ¿Quiere VENDER su casa? Valoración GRATUITA Viviendas Exclusivas en Madrid Encuentra más en http. //directing. es.",False,good,False,True,10315.0,True,False,False,False,[],False,False,1279000.0,€,,,flat,,"Ibiza, Madrid",Piso,BF-31,Ibiza,,,,
108314301,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/c2/09/1340430887.webp,40,,1725000.0,chalet,sale,388.0,,4,3,"calle de San Enrique de Ossó, 49",Madrid,La Moraleja,Encinar de los Reyes,es,40.5059362,-3.6448542,True,https://www.idealista.com/inmueble/108314301/,"EDM real estate, presenta este magnífico chalet de 388 m2 adosado en una exclusiva urbanización con seguridad 24 horas en una de las zonas demandadas para vivir por familias que desean la tranquilidad a pocos minutos del centro de Madrid, VILLAS DEL ENCINAR (La Moraleja). El chalet es de ladrillo visto y se compone de un espacioso jardín, una salón con chimenea, grandes ventanales, con un enorme porche, amplia cocina justo al ingresar a la vivienda y un baño de invitados. En el siguiente nivel nos encontramos tres dormitorios, espaciosas, armarios empotrados, uno de ellas es la principal en suite. Las otras dos habitaciones comparten un baño. Posteriormente tenemos la buhardilla, diáfana y luminosa ideal para despacho, sala de cine o juegos. En el sótano hay un baño, zona de lavandería y garaje para unos tres coches. Se dispone de jardines, y piscina y cancha de pádel/ tenis en el conjunto. AGENDA TU VISITA Y NO DEJES DE VISITAR NUESTRA WEB Y ENTERARTE DE LAS PROPIEDADES EXCLUSIVAS OFF MARKET QUE TENEMOS EN CARTERA.",False,good,False,,4446.0,False,False,False,False,[],False,False,1725000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja","Chalet adosado en calle de San Enrique de Ossó, 49",,,,,,
107354017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/c9/f2/1310684641.webp,86,10,3475000.0,duplex,sale,469.0,True,5,5,Barrio El Viso,Madrid,Madrid,Chamartín,es,40.4523778,-3.6866262,False,https://www.idealista.com/inmueble/107354017/,"SIN HONORARIOS COMPRADOR Precioso y lujoso dúplex en El Viso, todo exterior en un noveno y décimo con vistas despejadas y luz natural durante todo el día.  IMPORTANTE si no quiere subir y bajar escaleras las dos plantas disponen de entrada independiente y el ascensor llega hasta la misma puerta de entrada de las dos plantas. Superficie Catastral 469 m2. Posibilidad de segregar en dos pisos DISTRIBUCIÓN ACTUAL: Planta 9ª:  Hall de entrada con escalera, aseo de invitados, amplísimo salón de con varios ambientes, despacho, comedor con dos ambientes, office, cocina, cuarto de servicio con su cuarto de baño, terraza cubierta para tender y zona de lavado. Entrada principal y de servicio. Planta 10ª:  Vestíbulo (o Hall de entrada) de acceso al dormitorio principal en suite y de grandes dimensiones con su agradable terraza, actualmente cerrada pero que si quisiera podría convertirla fácilmente en terraza abierta con solo retirar las ventanas, salón y dos dormitorios en suite. Entrada principal, la entrada de servicio actualmente se encuentra cerrada. Muy bien conservado, la vivienda ha sido reformada íntegramente en 2019 con calidades de lujo: Pintura lisa, suelo de mármol blanco, tarima de madera, grandes ventanales en aluminio lacado en blanco con vidrio doble tipo “climalit”, carpintería interior madera lacada en blanco y cristal, armarios empotrados y revestidos en su interior. Persianas eléctricas en la zona principal, puertas de acceso a la vivienda blindadas.  Edificio residencial con dos viviendas por planta. Calefacción y agua caliente central, combustible electricidad y gas natural, aire acondicionado bomba de calor/frío. Portal representativo con dos ascensores principales y uno de servicio con su entrada independiente.  GRAN JARDÍN PRIVADO comunitario de USO EXCLUSIVO, ideal para niños o simplemente pasar un buen rato tranquilo tomando el aire. INCLUIDO en el precio: 2 PLAZAS DE GARAJE y TRASTERO en el mismo edificio, con ACCESO DIRECTO. Posibilidad de adquirir, si se quiere, 1 plaza de garaje más en parking de residentes aprecio de mercado (solo transmitible apersona física) Magnífica ubicación con todos los servicios y comodidades junto a la vivienda, distancias andando al Paseo de la Castellana, al metro de los Nuevos Ministerios, al Corte Inglés, a las oficinas de Azca (distrito financiero y de Negocios de Madrid), ocio, parques, centros médicos, hospitales, farmacias, colegios (British Council School, San Patricio, Estilo, etc), hoteles, restaurantes…. Es un piso que lo tiene todo, amplitud en los espacios, la luminosidad, la tranquilidad y en una de las mejores y más cotizadas zonas de Madrid………un sitio donde a todos nos encantaría vivir…. POSIBLE DISTRIBUCIÓN DE DOS PISOS INDEPENDIENTES: Podría tener la posibilidad de segregar la propiedad en DOS PISAZOS EXTERIORES de unos 189 m2 cada uno, con 4 habitaciones y 3 cuartos de baño, con su entrada principal y de servicio.  Adjunto alguna infografía y un render para que puedan visualizar como podría quedar uno de los pisos con una moderna distribución de cocina abierta al salón, aunque si prefiere se podría hacer, también, una distribución más clásica con cocina independiente.  SOLICITE el dossier informativo con fotos, planos.  Se atiende fines de semana y festivos, si prefiere contactar por WhatsApp puede en el:  -670 -881 -049.",True,good,False,True,7409.0,True,False,False,False,[],False,False,3475000.0,€,True,True,flat,duplex,"El Viso, Madrid",Dúplex,"Exclusivo, luminoso, vistas despejadas",El Viso,,,,
105887174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/1f/65/1266014572.webp,15,4,889000.0,flat,sale,94.0,False,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4226614,-3.6708114,False,https://www.idealista.com/inmueble/105887174/,"Belton Real Estate ofrece piso totalmente reformado y amueblado, con 94 metros cuadrados de superficie, en una cuarta planta con un balcón que favorece la luminosidad. La vivienda se distribuye en un hall de entrada, cocina integrada al salón y completamente equipada, tres habitaciones, la principal con baño en suite, y un segundo baño.  La finca cuenta con ascensor.  Se ubica en Salamanca - Goya, una zona emblemática y exclusiva, con servicios de lujo, tiendas, restaurantes, centros culturales y de entretenimiento, además, muy bien comunicada mediante líneas de metro y autobús.  Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,9457.0,False,False,False,False,[],False,False,889000.0,€,,,flat,,"Goya, Madrid",Piso,FARP4,Goya,,,,
108688004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/ed/85/1352177614.webp,13,1,225000.0,flat,sale,73.0,True,3,1,calle de Pozuelo,Madrid,Fuenlabrada,Centro,es,40.2878228,-3.7973747,False,https://www.idealista.com/inmueble/108688004/,"NEO Patrimonial ofrece piso en venta en Fuenlabrada. 1º exterior con ascensor. Consta de 73m² de superficie construida según catastro de los cuales 70m² pertenecen a la vivienda y 3m² a las zonas comunes. Está distribuida en salón-comedor con salida a la terraza, cocina independiente completamente amueblada, 3 dormitorios, 1 doble, 2 individuales y 1 cuarto de baño completo. Carpintería exterior de climalit, carpintería interior de madera y suelos de gres en toda la vivienda. Calefacción y agua caliente individual de gas natural. Ascensor y terraza. Ubicado en zona residencial consolidada y con todos los servicios de primera necesidad, Centros Médicos, Hospitales, Colegios. Muy bien comunicado a través de la red de tren de cercanías, a 10 minutos de la estación de cercanías de Fuenlabrada y de Metro de Fuenlabrada Central, además de líneas de autobuses que comunican con el centro de Madrid. Cuenta con acceso directo a diversas carreteras como A42, M50 y M506 *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,True,3082.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,"Centro, Fuenlabrada",Piso en calle de Pozuelo,NP2107251604,,,,,
108763310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/d6/14/1356057991.webp,28,2,480000.0,flat,sale,153.0,False,4,2,CL SILVIA MUNT,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.3570908,-3.5195441,False,https://www.idealista.com/inmueble/108763310/,"Agencia Inmobiliaria Tecnocasa Rivas Vaciamadrid 'Agencia Inmobiliaria Tecnocasa Rivas Futura - Av Pablo Iglesias 81. VENDE en exclusiva piso en Silvia Munt. Excelente piso en la zona de Rivas-Vaciamadrid, una de las mejores zonas de Rivas en cuanto a conexiones y servicios. Hay centro comerciales como Rivas centro, C. C H2O, además de cadenas de supermercados, farmacia, peluquería, guardería, alimentación y bares. Vivienda de la constructora Larvin, la mejor constructora de Rivas Vaciamadrid, famosa por sus calidades y acabados cuidando todos los detalles. Cuenta con una superficie construida de 153 m2, sita en urbanización cerrada, con conserje físico, zonas comunes y piscina. Ubicación perfecta, con zona infantil en la puerta de casa, bares, supermercado y salida directa a la A-3. Contamos con farmacia en la puerta de casa, un Mercadona a escasos 50 metros y paradas de autobús. Contamos con 4 habitaciones de buen tamaño, dos baños (Uno de ellos en suite, en la habitación principal) La vivienda se encuentra en una ubicación excelente, contando con todos los servicios. Contamos con una terraza, perfecta para reuniones con amigos o familia, con posibilidad de cerramiento. Contamos con grandes vistas desde la terraza, y sensación de profundidad Se entrega con plaza de garaje y trastero, ambos incluidos en el precio. NO DUDES EN LLAMARNOS PARA CONCERTAR TU VISITA. LLEGAMOS AL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO ``KIRON´´.",False,good,False,True,3137.0,False,False,False,False,[],False,False,480000.0,€,True,True,flat,,"Rivas Centro, Rivas-Vaciamadrid",Piso en Cl Silvia Munt,Elizabeth 611152825,,,,,
108477893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/29/d1/1346122829.webp,9,,220000.0,chalet,sale,125.0,,3,3,"calle Hondillo, 12",Madrid,Navalagamella,,es,40.4728886,-4.1217772,True,https://www.idealista.com/inmueble/108477893/,"Chalet esquinero con alta proyección de revalorización Se pone a la venta este encantador chalet esquinero ubicado en una tranquila zona residencial de Navalagamella. La vivienda, actualmente con ocupación no autorizada, presenta una atractiva posibilidad para inversores que buscan alta rentabilidad en operaciones con valor añadido. Situación actual La ocupante accedió inicialmente mediante un contrato de alquiler con opción a compra y realizó una reforma interior hace aproximadamente siete años. Sin embargo, al no haberse formalizado la compraventa ni completado las obligaciones contractuales, la propiedad se encuentra en uso sin consentimiento del propietario. Por esta razón, no es posible realizar visitas interiores ni mostrar imágenes actualizadas, lo cual se ha tenido en cuenta en el precio de venta. Distribución y características La parcela cuenta con un encantador jardín frontal con encina, zonas soladas en el lateral y patio posterior. En la parte trasera, una agradable terraza equipada con encimera, fregadero y armarios bajos ofrece un espacio ideal para disfrutar del exterior. Planta baja: Cocina amplia con ventanal al jardín, baño con ducha y espacioso salón-comedor con acceso y vistas tanto al jardín delantero como al patio posterior. Gracias a su orientación este-oeste, la vivienda disfruta de una luminosidad excepcional. Primera planta: Dormitorio principal con vestidor y baño en suite, dos habitaciones adicionales y un segundo baño completo. Equipamiento original Aire acondicionado, chimenea, calefacción por caldera de gas, suelos de gres en planta baja, tarima laminada en dormitorios y cerámica en baños. Ideal para inversores con visión Una propiedad con gran potencial de revalorización, perfecta para quienes buscan adquirir activos por debajo de su valor de mercado, gestionarlos estratégicamente y obtener alta rentabilidad futura. ¿Te interesa obtener más información? Estaremos encantados de asesorarte sobre las posibilidades legales y de retorno de esta inversión.",False,good,False,,1760.0,False,False,False,False,[],False,False,220000.0,€,True,True,chalet,semidetachedHouse,Navalagamella,"Chalet pareado en calle Hondillo, 12",Venta-HondilloCh,,,,,
105336242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/78/69/1249045349.webp,11,4,154500.0,flat,sale,50.0,True,2,1,"calle de Manuel Maroto, 53",Madrid,Madrid,Puente de Vallecas,es,40.3869332,-3.6706344,True,https://www.idealista.com/inmueble/105336242/,"¡Oportunidad única para inversores y amantes de las reformas! Presentamos este acogedor apartamento de 25 m² situado en una consolidada zona de Madrid, procedente de entidad bancaria. A pesar de su tamaño compacto, cuenta con dos dormitorios, un salón comedor, cocina independiente y un baño completo. Ubicado en la cuarta planta de un edificio sin ascensor, este inmueble ofrece calefacción y agua caliente individual, ideal para personalizarlo a tu gusto. La ubicación es inmejorable: rodeado de todos los servicios necesarios como comercios, bancos, farmacias, guarderías, colegios y un centro de salud. Además, disfrutarás de amplios jardines y zonas verdes como el Parque La Viña, perfecto para desconectar. La comunicación es excelente, con autobuses en la puerta y la estación de Renfe Asamblea de Madrid a pocos minutos. Aunque necesita reformas, esta es tu oportunidad para crear el hogar que siempre has soñado o invertir en una propiedad con gran potencial. Ofrecemos asesoramiento en todo el proceso de compra sin compromiso. ¡No dejes pasar esta oportunidad!",True,renew,False,False,3090.0,False,False,False,False,[],False,False,154500.0,€,,,flat,,"San Diego, Madrid","Piso en calle de Manuel Maroto, 53",1191917  ,San Diego,,,,
108781330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/bc/b4/882625062.webp,28,bj,449000.0,flat,sale,140.0,True,2,2,calle Copenhague,Madrid,Alcorcón,Parque oeste - Fuente Cisneros,es,40.3425689,-3.8445599,False,https://www.idealista.com/inmueble/108781330/,"Veinco le ofrece este bajo con jardín en una buenísima localización, con todo tipo de servicios muy cercanos. Dispone de amplio salón comedor con cocina abierta que da una sensación de amplitud extraordinaria.  Dispone de dos dormitorios, de los cuales el principal tiene baño en suite. Hay una tercera estancia que fue terraza y comunica con el dormitorio principal la cual puede ser utilizada para dormitorio de un niño pequeño, como despacho o como vestidor. Esta estancia tiene también acceso desde el salón. La moderna y luminosa cocina cuenta con todos los electrodomésticos. Dispone de un acogedor patio de unos 40 metros cuadrados con espacio para comedor y zona de estar. Tiene instalado un toldo para proteger del sol al patio y el salón. La vivienda se reformó hace cinco años, por lo que se encuentra en un excelente estado, y cuenta con rejas de seguridad. Disfruta de una urbanización con jardín y piscina con pocos vecinos. La vivienda cuenta, así mismo, con un trastero de 5,2 metros cuadrados. Se encuentra en una zona residencial muy tranquila que dispone en los alrededores de todo tipo de servicios, comercios, colegios.. . y está muy bien comunicada.",False,good,False,True,3207.0,False,False,False,False,[],False,False,449000.0,€,,,flat,,"Parque oeste - Fuente Cisneros, Alcorcón",Piso en calle Copenhague,,Parque oeste - Fuente Cisneros,,,,
108215135,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/c8/cd/5a/1347029742.webp,24,2,650000.0,flat,sale,87.0,True,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,40.4115922,-3.7109474,False,https://www.idealista.com/inmueble/108215135/,"Descubre tu Nuevo Hogar en el Corazón de La Latina, donde la Tradición se Fusiona con la Modernidad. Imagínate vivir en una amplia vivienda recién reformada con excelentes calidades, a tan solo unos pasos de la emblemática calle Toledo. Finca del prestigioso arquitecto Gutiérrez Soto, exponente del movimiento Art Déco en España, este luminoso piso exterior en segunda planta te ofrece el equilibrio perfecto entre el auténtico encanto castizo del barrio de La Latina y un diseño vanguardista y funcional. Disfruta de sus tres espaciosas habitaciones y dos baños completos, además de una moderna cocina abierta a un generoso salón comedor, creando un ambiente perfecto para la vida social y el descanso. Vivienda muy exterior, 3 estancias a la calle y abundante luz natural que inunda cada rincón gracias a sus grandes ventanales en todas las habitaciones. La finca, en excelente estado de conservación, cuenta con un portal adaptado, portero físico y un ITE favorable hasta 2031, brindándote tranquilidad y comodidad. Una distribución inteligente y luminosa cuyo diseño aprovecha al máximo cada metro cuadrado y la luz natural. El gran salón comedor exterior con cocina americana se convierte en el corazón del hogar, equipado con iluminación LED y aire acondicionado. Las tres amplias habitaciones dobles (dos exteriores y una interior en suite) ofrecen espacios privados y confortables, cada una con su propio equipo de aire acondicionado. Los dos baños completos de generoso tamaño y con amplias ventanas (uno de ellos en suite y el otro con zona de lavandería independiente) añaden un toque de practicidad y elegancia. Las calidades marcan la diferencia, desde la puerta de entrada con cerradura de seguridad hasta el suelo de tarima, pasando por la pintura lisa, la carpintería interior en blanco lacado y la carpintería exterior de aluminio con cristales térmicos y acústicos, cada detalle ha sido cuidadosamente seleccionado para ofrecerte el máximo confort y bienestar. Ubicación Privilegiada en el Centro de Madrid: Sumérgete en la vibrante vida del corazón de Madrid. A tu alrededor encontrarás una amplia variedad de comercios y servicios, y estarás a un paso de los iconos de la ciudad como la Plaza Mayor, el Palacio Real y el animado Rastro. La comunicación es inmejorable, con la estación de metro de La Latina (Línea 5) a escasos metros y la estación de Tirso de Molina (Línea 1) a poca distancia, además de numerosas líneas de autobús en la calle Toledo que te conectarán con cualquier punto de la capital. Esta amplia, funcional y luminosa vivienda es un verdadero privilegio para quienes buscan un hogar tranquilo sin renunciar a la efervescencia y la rica oferta de ocio y cultura de uno de los barrios más de moda de Madrid. ¡No pierdas la oportunidad de vivir la auténtica esencia de La Latina!",True,good,False,True,7471.0,True,False,False,False,[],False,False,650000.0,€,,,flat,,"Palacio, Madrid",Piso,,Palacio,,,,
99171639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/47/27/1035896453.webp,25,,146000.0,chalet,sale,109.0,,4,1,carretera de la estación,Madrid,Meco,,es,40.553629,-3.3254021,False,https://www.idealista.com/inmueble/99171639/,"AGENCIA INMOBILIARIA DE TECNOCASA VENDE CASA BAJA EN EL CENTRO DE MECO EN TERRENO DE USO DOTACIONAL. La vivienda se encuentra en una zona inmejorable del municipio a escasos metros del ayuntamiento, zonas de ocio, colegios. etc La vivienda se distribuye de la siguiente forma: Al entrar en la vivienda nos encontramos un pasillo que distribuye la vivienda dejando dos habitaciones y la cocina a la izquierda y un amplio salón y otras dos habitaciones a la derecha además de un baño con bañera.  También cuenta con una amplia parcela con una orientación inmejorable.  Tanto la vivienda como la parcela actualmente están dotadas como urbanas y se puede habitar sin problema, pero la vivienda de acuerdo con el Plan General, el uso residencial es disconforme con la nueva ordenación del Plan General, por lo tanto, solo podrán realizarse actuaciones destinadas a garantizar la seguridad de las personas y bienes, la salubridad y conservación del inmueble, la corrección del impacto de las instalaciones para su integración en el medio urbano con respecto de la integridad del dominio público. No podrán realizarse ampliaciones de volumen o de la superficie edificada de la edificación existente, ni instalar en edificios no residenciales servicios sanitarios propios del uso residencial. Posibilidad de financiación del 100% con nuestro departamento financiero Kiron. INFÓRMATE SIN NINGÚN TIPO DE COMPROMISO EN NUESTRA OFICINA O LLÁMANOS.",False,renew,False,,1339.0,False,False,False,False,[],False,False,146000.0,€,,,chalet,semidetachedHouse,Meco,Chalet pareado en carretera de la estación,Carretera de Estación,,,,,
108785457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/33/63/1355048547.webp,37,1,419000.0,flat,sale,105.0,True,3,2,calle Maestros,Madrid,Móstoles,El Soto - Coveta,es,40.3287218,-3.8813268,False,https://www.idealista.com/inmueble/108785457/,"CAPITAL FINCAS Vende en exclusiva magnífica vivienda del año 2002 de RENTA LIBRE en barrio del Soto. El piso cuenta con tres amplios dormitorios, todos con armarios empotrados de gran capacidad, cocina amueblada con salida a tendedero cubierto de 6m2, gran salón de paso y 2 cuartos de baño completos (uno en suite en dormitorio principal). Suelos de parquet de roble recién acuchillados, ventanas climalit, carpintería de roble, aire acondicionado en salón y dormitorio, baños reformados. Todo en perfecto estado para entrar a vivir. Urbanización con gran piscina y zonas comunes. Plaza de garaje grande y de fácil aparcamiento. Está vivienda cuenta con una ubicación excepcional, junto a comisaría de policía, frente al parque. Rápida salida a A5 y Renfe Móstoles El Soto a 500 metros. No dude en visitar esta magnífica vivienda!",False,good,False,True,3990.0,False,False,False,False,[],False,False,419000.0,€,True,True,flat,,"El Soto - Coveta, Móstoles",Piso en calle Maestros,1495RV,,,,,
108153007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/a6/d7/1335442553.webp,10,en,3800000.0,flat,sale,317.0,True,4,4,plaza del Marqués de Salamanca,Madrid,Madrid,Barrio de Salamanca,es,40.430579,-3.6822625,False,https://www.idealista.com/inmueble/108153007/,"Residencia inicialmente propiedad de oficinas con posible proyecto de transformación a viviendas residenciales.  En estos momentos se vende demolida con posibilidad de comprar para reformar y cambiar de uso o comprar ya con la reforma realizada  Tiene una Superficie construida con áreas comunes 317 m2 Superficie construida de 233 m2 Materiales nobles como suelo de pino, piedra natural y detalles como las molduras en las paredes aportan la calidez que hace de una vivienda un hogar. Incluye trastero y una plaza de garaje. Las zonas comunes incluyen un moderno gimnasio y piscina, completamente equipado con las mejores instalaciones para mantenerse en forma. Un wellness center para hacer que cualquier propietario disfrute sin salir de casa de momentos de relajación y cuidado. Servicio Concierge, aparcamiento privado con control de acceso restringido, acceso de servicio independiente y seguridad 24h.",False,good,False,True,11987.0,True,False,False,False,[],False,False,3800000.0,€,,,flat,,"Castellana, Madrid",Piso en plaza del Marqués de Salamanca,,Castellana,,,,
102580950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/ec/72/1161004808.webp,14,7,4000000.0,penthouse,sale,320.0,True,5,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4328243,-3.6801387,False,https://www.idealista.com/inmueble/102580950/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta este magnífico ático para reformar, que goza de una espectacular terraza de 41m² con bonitas vistas despejadas.  Nuestros arquitectos proponen la siguiente distribución: salón comedor con cocina abierta, todo con acceso directo a la terraza, aseo de cortesía, área de lavandería independiente, dormitorio y baño de servicio. La zona de noche se compone, por 5 dormitorios varios con baño privado. Destaca su amplia terraza con vistas despejadas. La vivienda se completa con un trastero y con servicio de portería,  Una oportunidad única de vivir en pleno Barrio de Salamanca con la sensación de independencia y vistas despejadas, que hacen de esta propiedad una auténtica joya.",False,renew,False,True,12500.0,False,False,False,False,[],False,False,4000000.0,€,True,False,flat,penthouse,"Castellana, Madrid",Ático,58774,Castellana,,,,250.0
108087664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/34/2c/1333436170.webp,23,5,182000.0,studio,sale,38.0,True,0,1,calle de Vicente Carballal,Madrid,Madrid,Villaverde,es,40.3512,-3.6817097,False,https://www.idealista.com/inmueble/108087664/,"¡No cobramos honorarios al comprador! Inmoalia presenta ESTUDIO exterior muy luminoso, con salón-cocina americana amueblada con todos los electrodomésticos. En urbanización privada con piscina, gimnasio y parque infantil. La vivienda, situada en una tercera planta exterior y con una superficie de 38 m2 se encuentra en perfecto estado, dispone calefacción de gas natural, aire acondicionado, suelos laminados y baño completo. Se entrega equipado con los electrodomésticos. La finca dispone de ascensor, piscina con solárium, gimnasio y parque infantil. Trastero incluido en el precio. Perfectamente comunicado con la renfe de Villaverde Bajo y varias líneas de autobuses que permite desplazarse muy fácilmente. ¡No desaproveche la oportunidad! Póngase en contacto con nosotros para más información y concertar una visita sin compromiso. Disponemos de otros inmuebles de similares condiciones y en la misma promoción, para poder verlos visite nuestra oficina online y nuestra página.",False,good,False,True,4789.0,False,False,False,False,[],False,False,182000.0,€,,,flat,studio,"Butarque, Madrid",Estudio en calle de Vicente Carballal,798,Butarque,,,,
