propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108912909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/9a/f8/1358745378.webp,,21,8,372000.0,flat,sale,118.0,True,4,2,calle de Plus Ultra,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5010428,-3.3462343,False,https://www.idealista.com/inmueble/108912909/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES BARRIO JUAN DE AUSTRIA - EL VAL-EL PILAR-LA BRIPAC: DISPONIBLE EN VENTA EXCELENTE PISO DE 4 DORMITORIOS, 2 BAÑOS CON TRASTERO EN UNA DE LAS MEJORES ZONAS DE ALCALÁ DE HENARES. Tecnocasa Vende: En la mejor zona del Barrio EL PILAR-LA BRIPAC, una excelente vivienda de buena construcción, REFORMADA, completamente exterior, con un amplio trastero y plaza de garaje comunitaria.  Cuenta con una superficie aproximada de 118 m2 de vivienda distribuidos en: Entrada directa a la vivienda con un gran salón luminoso que nos da acceso a una amplia terraza, amplia cocina reformada con zona office de gran espacio. 2 cuartos de baños REFORMADOS con ducha y otro con Bañera y 4 Dormitorios Luminosos y Exteriores. La vivienda cuenta con Ventanas climalit oscilobatientes, Calefacción y Agua Caliente individuales de Gas Natural y suelos de tarima AC5 de gran calidad. La finca cuenta con ascensor y buenas calidades en toda la construcción, además de zonas ajardinadas. Zona inmejorable con fácil aparcamiento, dotada de todos los servicios a su alcance como el Hospital, Supermercados, Autobús en la puerta.. . También contamos con farmacias, comercios, amplia variedad de colegios e institutos tanto públicos como concertados y a un paso nos encontraremos la zona del VAL dotada con: Centro Comercial El Val y Galería ""VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN Y CONDICIONES PREFERENTES CON NUESTRO DEPARTAMENTO FINANCIERO DESDE EURIBOR +1%"".",False,good,False,True,3153.0,False,False,False,False,[],False,False,372000.0,€,flat,"El Pilar - Bripac, Alcalá de Henares",Piso en calle de Plus Ultra,Destacado,True,True,,,,,
108638060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/d1/b0/1350933798.webp,Bee floors,38,1,415000.0,flat,sale,93.0,True,3,2,CL SAN PANCRACIO,Madrid,Madrid,Fuencarral,es,El Pardo,40.5164711,-3.7737523,False,https://www.idealista.com/inmueble/108638060/,"Uno de los tipos de vivienda mas apreciados en el barrio por fin, en venta. Si buscas un buen piso en El Pardo, esta es una de las mejores opciones. En un barrio tan antiguo, cuando nos preguntáis, ¿dos wc, tres dormitorios, y terraza?  casi siempre la respuesta es la misma. No hay en este barrio.  Pues ahora si, y con dos terrazas. En una de las fincas más nuevas del barrio, ( Las casas nuevas, las llamamos así desde el 85´. )  Con un bonito y cuidado patio interior con jardines, trastero compartido con los vecinos de tu portal, pocas alturas, mucha luz, el río a 300, metros la parada de autobús, el colegio, comercios y parques con zonas deportivas al lado. Descripción del inmueble. Acceso por pasillo distribuidor, gran salón con terraza y amplios ventanales al oeste, cocina con terraza y armario, aseo, 3 dormitorios y cuarto de baño principal al final del pasillo. Puedes ver más detalles en el vídeo que incluimos en el anuncio.  La vivienda dispone de toldos en todas las ventanas y terraza, aire acondicionado en el salón y calefacción por gas natural, por supuesto que es susceptible de reforma, es habitable al 100%. Ibi no llega a 500€ y 60€ de gastos de comunidad. No cobramos comisiones al comprador. A 150 metros de parada de autobuses EMT hacia Moncloa, Plaza de Castilla y La Vaguada. La cercanía al monte del Pardo, donde podrás disfrutar de actividades al aire libre como mountain bike, hípica y senderismo. Puedes visitar este piso a través de un vídeo en este anuncio y virtual tour y planos en breve. Dispones de infinidad de zonas verdes, rutas de senderismo, carril bici hasta la casa de campo y Madrid río, complejos deportivos como Somontes, Puerta de Hierro etc. La seguridad en el barrio es una garantía, y la paz que se vive te traslada a otro lugar pero.. . Estás a 15 minutos de Moncloa con transporte público en la puerta de casa¡ Contáctanos de lunes a viernes de 10:00 a 14:00 y de 17:00 a 20:30h para más información.  Tu nuevo hogar te espera¡.",True,good,False,False,4462.0,False,False,True,False,[],False,False,415000.0,€,flat,"El Pardo, Madrid",Piso en Cl San Pancracio,Destacado,,,,,,,
98309248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/1d/e8/1343545557.webp,VC1630,90,,880000.0,chalet,sale,364.0,,4,3,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3585091,-3.8738743,False,https://www.idealista.com/inmueble/98309248/,"HG INMOBILIARIA VENDE CHALET INDEPENDIENTE EN URBANIZACION CAMPODON Chalet independiente en urbanización Campodón de 364m² construidos en parcela de 1279m². La vivienda se divide en medias plantas, em la planta principal; recibidor, cocina amueblada, salón-comedor en dos alturas y salida a porche cubierto, dos dormitorios y dos baños (el principal con baño incorporado).  En planta superior; dos dormitorios que comparten baño. En planta sótano; salón-bodega con chimenea, cuarto de instalaciones y garaje para dos coches.  Jardín de 1279m2 muy cuidado, con piscina de 10x5, barbacoa, cenador y vestuario con baño.  La parcela dispone de una zona de terreno donde puede ubicarse una pista de padel.  Buenas vistas y buena situación, próxima a la salida de la urbanización. A cinco minutos de los centros comerciales.  La urbanización Campodón está situada en el Km 4 de la carretera de los Pantanos M501, cuenta con una buena comunicación a través de la M50, M40, M506. PROXIMAMENTE NUEVAS FOTOGRAFIAS. NOTA: estas características son meramente informativas. No tienen ningún valor contractual. HG INMOBILIARIA NO REPERCUTE HONORARIOS A LA PARTE COMPRADORA.",True,good,False,,2418.0,True,False,True,False,[],False,False,880000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,Destacado,True,True,independantHouse,,,,
108326048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/6b/18/1340762080.webp,COM1501,27,1,290000.0,flat,sale,68.0,True,3,1,calle Capitán de la Gándara,Madrid,Madrid,Carabanchel,es,Opañel,40.3880379,-3.728112,False,https://www.idealista.com/inmueble/108326048/,"GlobalPiso vende en exclusiva piso reformado – A 2 minutos del Metro Oporto (Madrid) GlobalPiso presenta esta fantástica vivienda exterior, con una ubicación inmejorable a 2 minutos del Metro Oporto, en una zona consolidada con todos los servicios: transporte público, comercios, colegios, centros médicos y zonas verdes.  68 m² construidos |Totalmente reformado | Finca de 1960 La vivienda se distribuye en:  Salón independiente, amplio y con buena luz natural, terraza incorporada.  3 dormitorios, dos de ellos con armarios empotrados.  Cocina moderna, amueblada y equipada con encimera de granito, vitrocerámica de inducción y columna para horno y microondas.  Baño completo, con plato de ducha, mampara y ventana exterior.  Pasillo funcional, con maletero y armario empotrado.  Aire acondicionado en salón y dormitorio principal.  Calefacción individual por gas natural.  Ventanas climalit para mayor aislamiento térmico y acústico. Ubicado en una primera planta sin ascensor, en una finca cuidada y tranquila. Una vivienda lista para entrar a vivir, ideal para familias o inversores que busquen una propiedad reformada en una de las mejores zonas del distrito Carabanchel. Para más información o para concertar una visita, ¡no dudes en llamarnos! *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) comisiones u otros gastos relacionados con la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"". ¡Tu nuevo hogar te espera!",False,good,False,False,4265.0,False,False,True,False,[],False,False,290000.0,€,flat,"Opañel, Madrid",Piso en calle Capitán de la Gándara,Destacado,,,,,,,
108902915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/d8/4e/1358439488.webp,E-01171,30,2,275000.0,flat,sale,134.0,True,3,2,calle Jayena,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3719081,-3.7004345,False,https://www.idealista.com/inmueble/108902915/,"LINKCASA vende vivienda que cuenta con 134 m² según catastro y está dotada con tres habitaciones, 2 BAÑOS COMPLETOS, un amplio salón y parking. Se encuentra situada en la privilegiada zona de Usera, a pocos metros del metro, centro comercial comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: •2 habitaciones dobles, 1simple exteriores y muy espaciosas •2 baños completos •Cocina independiente, equipada y con espacio para comedor •Gran salón-comedor  •Amplia Terraza buena distribución y luz natural durante todo el día DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar IDEAL para vivir, disfrutando de lo mejor de la ciudad sin renunciar al CONFORT y la PAZ. TRANSPORTE: La vivienda goza de excelentes conexiones. Las paradas de autobús más cercanas permiten un acceso rápido al centro de la ciudad, mientras que la estación cercanías Orcasitas y San fermin Orcasur, a pocos minutos a pie, facilita la conexión con otras zonas de Madrid.  ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque Madrid Río y ideal para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza. Además, su cercanía al Matadero Madrid y a la ribera del Manzanares ofrece un entorno vibrante con zonas arboladas, paseos amplios y áreas recreativas, perfectas para disfrutar sin salir de la ciudad. Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasa 关注更多房源.",False,good,False,False,2052.0,True,False,True,False,[],False,False,275000.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Jayena,Destacado,True,True,,,,,
108837380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/c4/63/1356590390.webp,0947,91,,450000.0,chalet,sale,208.0,,3,3,avenida de Juan Carlos I,Madrid,Ajalvir,,es,,40.5318698,-3.4832229,False,https://www.idealista.com/inmueble/108837380/,"RF0947 - CHALET ADOSADO DE 208m² EN VENTA EN AJALVIR AV. JUAN CARLOS I. El chalet cuenta con una escalera de 7 m² adaptada para personas con movilidad reducida, que permite acceder a un hall de 5,75 m², con puerta de madera sólida y cerradura blindada, dando paso directo a un distribuidor externo cerrado de 1,90 m². En esta planta baja encontramos un salón de 32,35 m², luminoso y acogedor, equipado con aire acondicionado y con acceso directo al porche y al jardín. También hay una escalera adaptada para personas con movilidad reducida, con el mando de silla correspondiente, que facilita llegar a la planta superior. El jardín, de aproximadamente 60 m², cuenta con césped artificial, riego automático y árboles como una higuera y un peral, creando un entorno ideal para relajarse o compartir momentos en familia. La cocina, de 10,25 m², está equipada con muebles altos y bajos, horno, vitrocerámica y campana extractora. En esta planta baja también se encuentra un aseo de 1,40 m² con lavabo, inodoro y ventana, para mayor comodidad. En la primera planta, un distribuidor de 5 m², (donde también encontramos un mando automático de silla), conecta con las habitaciones y baños. Destaca el dormitorio en suite de 14,50 m², con armarios empotrados forrados y vestidos, aire acondicionado y un baño reformado de 4,90 m² con ducha de hidromasaje, mampara, lavabo con mueble, WC y bidet, todo adaptado para facilitar la movilidad. Además, hay otro dormitorio de 14,50 m² con pared forrada en madera y aire acondicionado, y un tercer dormitorio de 11,50 m², también con armarios forrados y vestidos. La buhardilla, de 28 m², con ventanas Velux y estores, permite crear un espacio de ocio, despacho o lo que prefiera. La planta se completa con un baño de 4,80 m², equipado con bañera, lavabo y WC. El garaje, de 50 m², ofrece espacio para 2 o 3 coches, con toma de agua, facilitando el acceso y la movilidad. Este chalet ha sido reformado recientemente en varias áreas: aseo, suelos, escaleras y ventanas del salón y del dormitorio principal, que cuenta con baño adaptado, garantizando comodidad y accesibilidad en toda la vivienda. Las puertas de roble, los suelos de gres y tarima, y las ventanas de aluminio aportan un acabado moderno y duradero. La piscina comunitaria invita a disfrutar del verano, y su orientación oeste garantiza sol en las tardes, creando un ambiente cálido y agradable. En cuanto a la zona, Ajalvir ofrece un entorno tranquilo, con servicios cercanos y una comunidad activa. **NO DUDES EN CONTACTARNOS PARA REALIZAR UNA VISITA** **NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA**.",False,good,False,,2163.0,False,False,True,False,[],False,False,450000.0,€,chalet,Ajalvir,Chalet adosado en avenida de Juan Carlos i,Destacado,True,True,terracedHouse,,,,
107716253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/eb/ca/1325026268.webp,21280,22,2,328500.0,flat,sale,94.0,True,4,2,Barrio Casco Histórico de Vallecas,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3784939,-3.6203794,False,https://www.idealista.com/inmueble/107716253/,"Inmobiliaria Kronox te presenta este encantador piso exterior de 94 metros construidos y 78 metros útiles, ideal para familias o aquellos que buscan espacio y comodidad. Distribuido en 4 habitaciones luminosas, 2 baños completos uno de ellos en suite, salón comedor con salida a terraza y cocina independiente. Este hogar ofrece todo lo que necesitas para disfrutar de la vida en uno de los barrios más emblemáticos de Madrid. Características: suelo de tarima, calefacción de gas natural con contador individual, aire acondicionado, ventanas de climalit y puerta principal blindada. El inmueble se encuentra en una 2º planta sin ascensor y con reforma completa del año 2010.     Ubicado en el corazón del casco histórico de Vallecas, podrás disfrutar de la rica cultura, la gastronomía local y la cercanía a todos los servicios que necesitas. Su excelente conexión de transporte a 3 minutos andando del metro de Villa de Vallecas te permitirá moverte con facilidad por la ciudad.  En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera). No lo dude más, si busca dar el paso y comprar el que sin duda puede ser su hogar en Villa de Vallecas, solicite una visita a nuestro departamento comercial y su próxima visita puede marcar su vida.",False,good,False,False,3495.0,True,False,True,False,[],False,False,328500.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso,Destacado,,,,,,,
108421605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/57/47/1351100554.webp,saltr,22,2,400000.0,flat,sale,78.0,True,3,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4093463,-3.6972292,False,https://www.idealista.com/inmueble/108421605/,"¡Bienvenidos a su futuro hogar en pleno corazón de Lavapiés! Nos complace presentarles esta excepcional vivienda de 78 metros cuadrados, de tres dormitorios, exterior, ideal para quienes buscan un espacio cómodo y acogedor en uno de los barrios más vibrantes de Madrid.  Este encantador piso cuenta con tres dormitorios, perfectos para adaptarse a tus necesidades y estilo de vida. Disfrutarás de un amplio dormitorio principal exterior que incluye un práctico armario empotrado, junto a dos dormitorios individuales que aportan versatilidad y confort. El salón-comedor es un lugar destacado de la casa, exterior, amplio y acogedor, perfecto para recibir amigos y familiares. La cocina, completamente equipada con todos los electrodomésticos, no solo es funcional, sino que también ofrece mucho espacio de almacenaje y una agradable ventilación natural. Además, cuenta con un cuarto de baño moderno, listo para su uso. La vivienda ha sido reformada y está lista para entrar a vivir, con una última reforma integral realizada hace apenas cinco años. Las ventanas de PVC de doble acristalamiento garantizan un excelente aislamiento acústico y térmico, mientras que su orientación sureste permite que la luz natural inunde cada rincón del hogar. Disfruta de dos balconadas que dan a la tranquila calle Salitre: una en el salón y otra en el dormitorio principal, ideales para disfrutar del aire fresco de la ciudad. La calefacción eléctrica asegura tu comodidad durante los meses más fríos. Aunque la finca no cuenta con ascensor, se ha rehabilitado en su totalidad y cuenta con la ITE pasada, lo que asegura un entorno seguro y bien cuidado. Actualmente, la vivienda se encuentra alquilada, lo que puede ser una oportunidad interesante para inversores o para aquellos que deseen hacerse con un inmueble en una ubicación privilegiada. Lavapiés es un barrio lleno de vida, conocido por su rica diversidad cultural, su oferta gastronómica y sus constantes actividades artísticas. Aquí encontrarás una amplia variedad de restaurantes, bares y tiendas, así como fácil acceso a transporte público, lo que te permitirá moverte por la ciudad con facilidad. A escasos minutos, podrás disfrutar de parques, museos y una vibrante vida nocturna. Si tienes alguna duda o deseas obtener más información sobre esta maravillosa vivienda, no dudes en ponerte en contacto con Kason Asesores. Estamos aquí para ayudarte a encontrar tu nuevo hogar. ¡Te esperamos! [IW].",False,good,False,False,5128.0,True,False,True,False,[],False,False,400000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,,,,,,,
106880872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/6d/7b/1297325181.webp,JO19,30,,469900.0,chalet,sale,176.0,,4,3,"calle de Picasso, 35",Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,,40.2607774,-3.9150065,True,https://www.idealista.com/inmueble/106880872/,"¡Descubre tu nuevo hogar en esta impresionante casa adosada moderna! Con 176 m² construidos, del 2020, se sitúa en una zona tranquila y bien comunicada gracias a su salida directa a la R-5. La vivienda se distribuye en dos plantas cuidadosamente diseñadas para ofrecer el máximo confort.  Al entrar en la casa, nos encontraremos un amplio salón que te da la bienvenida con una cocina integrada que cuenta con una moderna isla, ideal para tus momentos culinarios. Además, encontrarás un dormitorio y un baño con plato de ducha. El patio trasero de 60 m² aprox privado con piscina, ducha y dos toldos, perfecto para relajarte o disfrutar de reuniones al aire libre. Accede a él a través de dos ventanales que inundan de luz natural el interior. La planta superior alberga tres dormitorios, todos con armarios empotrados, y dos baños, uno de ellos en suite en la habitación principal. La calefacción por suelo radiante y las ventanas oscilobatientes con doble acristalamiento garantizan un ambiente acogedor y eficiente energéticamente. Con una parcela de 256 m², esta casa ofrece espacio para aparcar dos coches en la zona delantera y cuenta con armario en el hueco de la escalera. Esta propiedad es una oportunidad única para vivir con estilo y sostenibilidad. ¡No dejes pasar esta oportunidad y ven a visitarla!",True,good,False,,2670.0,False,False,True,False,[],False,False,469900.0,€,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos","Chalet adosado en calle de Picasso, 35",Destacado,True,True,terracedHouse,,,,
108569733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/f5/ff/1349466755.webp,RP1392025139056,57,1,650000.0,flat,sale,108.0,True,2,2,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4465538,-3.7822784,False,https://www.idealista.com/inmueble/108569733/,"Este magnífico piso de 2 dormitorios se encuentra en una de las urbanizaciones más codiciadas de la zona de Aravaca. Su orientación norte garantiza una luz agradable y constante. Al entrar, un práctico recibidor con armario empotrado te da la bienvenida. Un luminoso salón comedor con un ambiente perfecto para el día a día. A la derecha del recibidor, la cocina independiente cuenta con salida a un tendedero cubierto, maximizando el espacio y la funcionalidad. La zona de descanso está inteligentemente distribuida, con dos dormitorios, ambos equipados con armarios empotrados. Además, la vivienda dispone de dos baños completos, ambos con moderno plato de ducha, un lujo que aporta gran confort. Las calidades de esta vivienda son excepcionales: suelos de tarima natural, paredes con pintura lisa y toda la carpintería interior en blanco que aporta luminosidad y modernidad. Para tu máximo confort, cuenta con calefacción y agua caliente de gas natural, y aire acondicionado en el salón y en ambos dormitorios. Todas las ventanas son doble ventana, garantizando un aislamiento óptimo tanto térmico como acústico. Además, este piso incluye una plaza de garaje para tu comodidad. Existe la posiblidad de comprar una segunda plaza de garaje en la misma urbanización. Pero la experiencia no termina en la puerta de tu hogar. La urbanización te ofrece un sinfín de amenidades: una refrescante piscina, dos pistas de pádel para los amantes del deporte, un seguro parque infantil para los más pequeños y vigilancia con portero físico en la garita de entrada, brindando tranquilidad y seguridad las 24 horas.",False,good,False,True,6019.0,True,False,True,False,[],False,False,650000.0,€,flat,"Aravaca, Madrid",Piso,Destacado,True,True,,,,,
108533449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/fe/c7/1347053296.webp,VT-11,34,,889700.0,chalet,sale,312.0,,4,5,"avenida de los Barrancos, 5",Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5553758,-3.9013035,True,https://www.idealista.com/obra-nueva/108533449/,"“Vive, juega y trabaja al lado del Parque Natural de las Rozas” ENTREGA PARA FINALES DE AÑO. ULTIMAS UNIDADES. Magnífica promoción ubicada al lado de un entorno natural único, apacible y seguro, a tan solo 25 minutos del Centro de Madrid. Cerca de colegios bilingües, centros deportivos y comerciales. Ideal para los amantes del senderismo y mountainbike. Su localización es inmejorable al tener conexión directa a la A6, además de tener el Cercanía de Las Matas menos de 10 minutos andando.  Es una urbanización cerrada formada por 16 viviendas de diseño con una garita de control con una zona habilitada para buzones de paquetería. Sus zonas comunes se adaptan a sus necesidades familiares y de teletrabajo. Dispone de una amplia sala de coworking con conexión wifi comunitario, donde dependiendo del día y la franja horaria puede transformarse en una sala gourmet. Así mismo podrá ejercitarse en un amplio gimnasio totalmente equipado. Destaca su amplia piscina comunitaria con solárium y zonas ajardinadas.  Son unas magníficas viviendas distribuidas en 4 plantas. Tienen la singularidad de disponer de una piscina privada en la azotea. Su distribución es muy funcional, con estancias muy amplias, muy bien iluminadas y favoreciendo la ventilación cruzada. La planta noble tiene una gran cocina con office que conecta a un amplio espacio con dos ambientes en L, uno de ellos en doble altura con amplios ventanales que dan hacia el jardín. En planta primera dispone de 3 dormitorios uno de ellos en formato suite. Todos ellos tienen amplios armarios y en el descansillo hay espacio previsto para un sabanero-toallero. Cada vivienda tiene un sótano bien iluminado con patios ingleses. Dispone de un gran espacio diáfano adaptado a sus necesidades, además de un cuarto de lavado y planchado junto con un baño iluminado y bien ventilado. Las viviendas DISPONEN DE DOS PLAZAS DE GARAJE con acceso subterráneo comunitario.  Las calidades han sido seleccionadas con muy buen gusto y sobre todo cuidando cada detalle. El promotor está enfocado en conseguir una elevada calificación energética para que las viviendas sean lo más eficientes posibles. Resalta su fachada ventilada con acabado aplacado porcelánico, su carpintería exterior de aluminio gris de rotura de puente térmico con doble acristalamiento de baja emisividad. Lleva instalado suelo radiante y refrescante por sistema individualizado de Aerotermia mediante control remoto. Para ser más eficiente dispone de paneles solares de apoyo situados en la cubierta. Para favorecer su emisividad el solado es porcelánico de gran formato en la planta noble y alta de imitación piedra caliza de Campaspero y en el sótano y azotea de gran formato imitación madera de 2 tonos diferentes. Todo ello ofreciéndole opciones de personalización con coste añadido que se adaptan al gusto de los más exigentes.   Encinar de las Rozas es más que un conjunto residencial, es una forma de vida privilegiada. No dude en concertar una cita con nosotros. Estaremos encantados de atenderle.",False,newdevelopment,True,,2852.0,True,False,False,False,[],False,False,889700.0,€,chalet,"Club de Golf, Las Rozas de Madrid","Chalet adosado en avenida de los Barrancos, 5",Destacado,True,True,terracedHouse,False,,,
108532143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/fe/c7/1347053296.webp,VT-4,34,,899700.0,chalet,sale,322.0,,4,5,"avenida de los Barrancos, 5",Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5553758,-3.9013035,True,https://www.idealista.com/obra-nueva/108532143/,"“Vive, juega y trabaja al lado del Parque Natural de las Rozas” ENTREGA PARA FINALES DE AÑO. ULTIMAS UNIDADES. Magnífica promoción ubicada al lado de un entorno natural único, apacible y seguro, a tan solo 25 minutos del Centro de Madrid. Cerca de colegios bilingües, centros deportivos y comerciales. Ideal para los amantes del senderismo y mountainbike. Su localización es inmejorable al tener conexión directa a la A6, además de tener el Cercanía de Las Matas menos de 10 minutos andando.  Es una urbanización cerrada formada por 16 viviendas de diseño con una garita de control con una zona habilitada para buzones de paquetería. Sus zonas comunes se adaptan a sus necesidades familiares y de teletrabajo. Dispone de una amplia sala de coworking con conexión wifi comunitario, donde dependiendo del día y la franja horaria puede transformarse en una sala gourmet. Así mismo podrá ejercitarse en un amplio gimnasio totalmente equipado. Destaca su amplia piscina comunitaria con solárium y zonas ajardinadas.  Son unas magníficas viviendas distribuidas en 4 plantas. Tienen la singularidad de disponer de una piscina privada en la azotea. Su distribución es muy funcional, con estancias muy amplias, muy bien iluminadas y favoreciendo la ventilación cruzada. La planta noble tiene una gran cocina con office que conecta a un amplio espacio con dos ambientes en L, uno de ellos en doble altura con amplios ventanales que dan hacia el jardín. En planta primera dispone de 3 dormitorios uno de ellos en formato suite. Todos ellos tienen amplios armarios y en el descansillo hay espacio previsto para un sabanero-toallero. Cada vivienda tiene un sótano bien iluminado con patios ingleses. Dispone de un gran espacio diáfano adaptado a sus necesidades, además de un cuarto de lavado y planchado junto con un baño iluminado y bien ventilado. Las viviendas DISPONEN DE DOS PLAZAS DE GARAJE con acceso subterráneo comunitario.  Las calidades han sido seleccionadas con muy buen gusto y sobre todo cuidando cada detalle. El promotor está enfocado en conseguir una elevada calificación energética para que las viviendas sean lo más eficientes posibles. Resalta su fachada ventilada con acabado aplacado porcelánico, su carpintería exterior de aluminio gris de rotura de puente térmico con doble acristalamiento de baja emisividad. Lleva instalado suelo radiante y refrescante por sistema individualizado de Aerotermia mediante control remoto. Para ser más eficiente dispone de paneles solares de apoyo situados en la cubierta. Para favorecer su emisividad el solado es porcelánico de gran formato en la planta noble y alta de imitación piedra caliza de Campaspero y en el sótano y azotea de gran formato imitación madera de 2 tonos diferentes. Todo ello ofreciéndole opciones de personalización con coste añadido que se adaptan al gusto de los más exigentes.   Encinar de las Rozas es más que un conjunto residencial, es una forma de vida privilegiada. No dude en concertar una cita con nosotros. Estaremos encantados de atenderle.",False,newdevelopment,True,,2794.0,True,False,False,False,[],False,False,899700.0,€,chalet,"Club de Golf, Las Rozas de Madrid","Chalet adosado en avenida de los Barrancos, 5",Destacado,True,True,terracedHouse,False,,,
106267951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c8/c0/1277714906.webp,Tipo 7,7,,680000.0,flat,sale,128.0,True,3,2,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267951/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,newdevelopment,True,True,5313.0,True,False,False,False,[],False,False,680000.0,€,flat,"Sector S, Boadilla del Monte","Piso en avenida Isabel Farnesio, 7",Destacado,True,True,,False,,,
