propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106592894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/29/a2/1313517781.webp,2,,580000.0,flat,sale,143.0,,1,1,calle de Antonio López Aguado,Madrid,Madrid,Fuencarral,es,La Paz,40.4835514,-3.7023,False,https://www.idealista.com/inmueble/106592894/,"Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de aproximadamente 129 m² situada en un edificio de viviendas plurifamiliares. Ubicado en un barrio en expansión del municipio, se encuentra ubicada en zona excepcional, en una zona de viviendas residenciales. Perteneciente a la localidad y provincia de Madrid. Se trata de un piso de 129 m² distribuidos en varias estancias. Incluye dos plazas de garaje. Se sitúa cercana al centro del municipio donde cuenta con una buena comunicación, rodeado de viviendas similares y zonas verdes, alcance de todos los servicios, como equipamiento escolar, deportivos, comercios de diferente índole, centro de salud, lúdico, establecimiento de comercial, entre otros. Se encuentra bien comunicado con varias líneas de autobús y taxi en sus inmediaciones, su conexión con resto del municipio es buena y se encuentra próximo a las carreteras principales. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor.El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble.La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expre.",False,good,False,False,4056.0,False,False,False,False,[],False,False,580000.0,€,flat,"La Paz, Madrid",Piso en calle de Antonio López Aguado,CL-02318-0001,True,True,,,,,
107155514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/da/ac/1304653504.webp,7,11,130000.0,flat,sale,83.0,True,3,1,plaza Pinazo,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3439324,-3.6927631,False,https://www.idealista.com/inmueble/107155514/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso.",False,renew,False,True,1566.0,False,False,False,False,[],False,False,130000.0,€,flat,"San Cristóbal, Madrid",Piso en plaza Pinazo,MYRE-01021,,,,,,,
107630344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/ee/4f/1318144103.webp,14,,55000.0,countryHouse,sale,30.0,,1,0,Bustarviejo,Madrid,Bustarviejo,,es,,40.8589819,-3.7076635,False,https://www.idealista.com/inmueble/107630344/,"Solar con corral/pajar para derribar es urbano en el centro del pueblo ideal para edificar vivienda de 2 plantas+ jardín. Su superficie es de unos 80 m2 y una edificación antigua para derribo, tiene acometida de agua u luz, árboles y una maravillosa orientación solar.  **Aproveche esta magnífica oportunidad de compra en un pueblo con encanto a pocos kilómetros de Madrid, donde puede desconectar, disfrutar de un maravilloso entorno natural, gastronomía, fiestas, rutas de senderismo, cargadas de historia, rutas de bicicleta, alpinismo, cercanía al embalse de Pezuela, etc…. La posibilidades y potencial son diversas, llámenos y le explicaremos..",False,renew,False,,1833.0,False,False,False,False,[],False,False,55000.0,€,countryHouse,Bustarviejo,Casa rural,,,,casale,,,,
103797317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/54/01/1200429097.webp,1,1,52400.0,flat,sale,27.0,True,1,1,calle Emilio Raboso,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.393459,-3.6701059,False,https://www.idealista.com/inmueble/103797317/,"Piso en PUENTE VALLECAS, con 27 m² construidos, 1 dormitorios, 1 baños, para reformar, planta 1, acepta animales. Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta en Madrid. Se trata de un piso de 28 m² distribuidos en varias estancias. La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc.",False,renew,False,False,1941.0,False,False,False,False,[],False,False,52400.0,€,flat,"San Diego, Madrid",Piso en calle Emilio Raboso,8238-CH-91044-0001,,,,,,,
105966679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/95/0f/1313474819.webp,3,,428600.0,flat,sale,87.0,,2,2,calle Concha Laos,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5025606,-3.8813344,False,https://www.idealista.com/inmueble/105966679/,"Piso de 87 m², de 2 dormitorios y 2 baños, en venta en Las Rozas, Madrid.La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren.En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, terraza, 2 dormitorios y 2 baños. Incluye un dos plazas de garaje de 10 m ² y 12 m² y un trastero de 7 m². EN una urbanización con piscina y gimnasios comunitarios.Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor.El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble.La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble se encuentra gravado con una o varias cargas.",False,good,False,True,4926.0,False,False,False,False,[],False,False,428600.0,€,flat,"Montecillo, Las Rozas de Madrid",Piso en calle Concha Laos,CI-06300-0001,,,,,,,
108256241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/0a/a7/1338649048.webp,1,,182800.0,flat,sale,92.0,,1,1,calle Tomelloso,Madrid,Madrid,Usera,es,Almendrales,40.3799701,-3.6967134,False,https://www.idealista.com/inmueble/108256241/,"Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 92,81 m² ubicado en Madrid.Se trata de un piso de 92,81 m² distribuidos en varias estancias. Este piso se sitúa en el núcleo urbano del barrio de Carabanchel, disfrutando de excelentes accesos por la M-40 y la A-42. Las comunicaciones públicas son variadas, incluyendo líneas de autobuses urbanos e interurbanos y estaciones de metro cercanas como la línea 5.En Carabanchel podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, en las cercanías destacan puntos de interés como el Hospital Universitario 12 de Octubre, el Parque Madrid Río, y el centro comercial Islazul, añadiendo comodidad y entretenimiento a la vida diaria de sus habitantes.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento p.",False,good,False,False,1987.0,False,False,False,False,[],False,False,182800.0,€,flat,"Almendrales, Madrid",Piso en calle Tomelloso,A0-94395-0001,,,,,,,
108896493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/5d/0a/1358245084.webp,11,bj,160000.0,flat,sale,60.0,True,1,1,Valleaguado - La Cañada,Madrid,Coslada,Valleaguado - La Cañada,es,,40.4306931,-3.5384182,False,https://www.idealista.com/inmueble/108896493/,"COSLADA ""ZONA VALLEAGUDO-LA CAÑADA"" piso de 1 dormitorio con trastero semi-nuevo en planta baja. VIVIENDA PARA INVERSIÓN, ALQUILADA HASTA EL MES DE DICIEMBRE CON POSIBILIDAD DE SEGUIR CON LOS INQUILINOS. CARACTERÍSTICAS: piso de 50 metros más trastero de 12 metros con acceso directo con ascensor, 1 dormitorio con armario empotrado, cocina amueblada americana con electrodomésticos y terraza tendedero, baño completo, salón. Edificio construido en el año 2005. Planta baja con altura de entreplanta. Orientación Este. CALIDADES: estado de conservación excelente, puertas de roble, suelos de tarima flotante, ventanas abatibles de aluminio lacado en blanco con cristal de climalit y persiana térmica, calefacción y agua caliente gas natural individual, puerta principal blindada. UBICACIÓN: Zona excelente, MAGNÍFICA COMUNICACIÓN al lado de autobuses dirección Madrid en la puerta, metro de San Fernando a 7 minutos a pie, Barrio de VALLEAGUDO-LA CAÑADA con todo tipo de comercios y servicios, salida directa a grandes vías de comunicación (M-40, A2, M-50, M-21).",False,good,False,True,2667.0,False,False,False,False,[],False,False,160000.0,€,flat,"Valleaguado - La Cañada, Coslada",Piso,,,,,,,,
107447216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/e1/06/1328399318.webp,1,bj,137000.0,flat,sale,150.0,True,4,1,El Olivar - La Magdalena,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,,40.6574006,-3.7679069,False,https://www.idealista.com/inmueble/107447216/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Amplia vivienda tipo dúplex de 150 m², según Catastro e incluyendo elementos comunes. La vivienda está distribuida en dos plantas y cuenta con salón-comedor, cuatro dormitorios, cocina, un cuarto de baño y terraza. Cuenta con el uso exclusivo del patio de luces del bloque, al que se accede desde la planta baja de la vivienda. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Muy bien comunicado por carretera (M-607) y transporte público. A 5 minutos en coche de la estación Cercanías-Renfe de 'Colmenar Viejo'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Público Tirso de Molina), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,False,913.0,False,False,False,False,[],False,False,137000.0,€,flat,"El Olivar - La Magdalena, Colmenar Viejo",Piso,TRCOK25083,,,,,159000.0,22000.0,14.0
108921752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/6b/07/1359001424.webp,14,1,178000.0,duplex,sale,75.0,True,2,2,Valdetorres de Jarama,Madrid,Valdetorres de Jarama,,es,,40.697647,-3.5189522,False,https://www.idealista.com/inmueble/108921752/,"Bonito duplex seminuevo exterior, cocina nueva, baño completo y aseo, dos dormitorios con A/E y altillos, salón independiente con balcón, muy luminoso y con plaza de garaje en sótano y muy buena maniobrabilidad, a un paso de polideportivo, colegio, instituto, zonas de restauración, centro de salud.. . infórmese!",False,good,False,False,2373.0,False,False,False,False,[],False,False,178000.0,€,flat,Valdetorres de Jarama,Dúplex,,True,True,duplex,,,,
108879743,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/f6/e0/66/1277102611.webp,16,1,175000.0,flat,sale,70.0,True,3,1,Pryconsa,Madrid,Alcalá de Henares,Pryconsa,es,,40.4922176,-3.3583063,False,https://www.idealista.com/inmueble/108879743/,"SAN LORENZO INMOBILIARIA presenta este piso PARA INVERSORES (ALQUILADO POR 850€ / MES CON CONTRATO Y SEGURO DE IMPAGOS EN VIGOR) en el barrio de Caballería Española (al lado de la estación de Renfe y del bus a Madrid), en el centro de la ciudad Patrimonio de la Humanidad ""Alcalá de Henares"" - Madrid. Recién actualizado (hace 1 año) y con buena distribución, 3 dormitorios, 1 baño, cocina, terraza y salón distribuidor. COMPLETAMENTE AMUEBLADO (COMO SE VE EN LAS FOTOS). - Equipado con sofá, colchones, muebles, etc. - 3 armarios. - Cocina reformada con muebles altos y bajos, vitrocerámica, campana extractora, frigorífico combi y lavadora. - Puertas de madera (la principal blindada). - Ventanas de aluminio. - TERRAZA. UNA INVERSION YA MONTADA POR LA QUE RECIBES RENTA DESDE EL PRIMER DIA! PRECIO ALGO NEGOCIABLE. Confíe en SAN LORENZO INMOBILIARIA, ¡SOMOS SU MEJOR OPCIÓN! Una empresa de trato familiar con un equipo directivo con más de 40 años de recorrido profesional y asesores a pie de calle con 20 y 30 años de experiencia. Además, contamos con oficina física en la famosa calle Floridablanca nº30 (al lado de la plaza) en el centro del Real sitio de San Lorenzo de El Escorial - Madrid. Si no encuentra lo que busca, contacte con nuestros asesores porque tenemos más propiedades que por deseo expreso de los propietarios no están publicitadas.",False,good,False,False,2500.0,False,False,False,False,[],False,False,175000.0,€,flat,"Pryconsa, Alcalá de Henares",Piso,SLI1120,,,,,,,
103454775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/29/ab/1190023719.webp,1,2,83900.0,flat,sale,109.0,True,3,1,calle Bartolome de Castro,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4789225,-3.3835342,False,https://www.idealista.com/inmueble/103454775/,"Piso en reyes catolicos, con 109 m² construidos, 3 dormitorios, 1 baños, para reformar, planta 2, ascensor, portero, gastos de comunidad/mes de 45 €, acepta animales. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Alcalá de Henares, Madrid. Cuenta con una superficie de 109,22 m² distribuidos en diversas estancias. Se localiza en la segunda planta de un edificio residencial donde la planta baja se destina a uso comercial y residencial. En sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado.",False,renew,False,True,770.0,False,False,False,False,[],False,False,83900.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Bartolome de Castro,8306-CG-60185-0001,,,,,,,
107565145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/d5/ec/1316362210.webp,1,,525000.0,chalet,sale,150.0,,4,3,Soto del Real,Madrid,Soto del Real,,es,,40.7483407,-3.7850129,False,https://www.idealista.com/inmueble/107565145/,"Estupenda casa unifamilar de 150 metros cuadrados en amplia parcela de 550, y con magnificas vistas a la Sierra de Madrid. Se distribuye en una sola planta con: -Amplio salón comedor con preciosos ventanales de acceso al jardín. -Cocina americana. -4 dormitorios, uno principal con baño completa en suite y vestidor. -2 baños mas, tambien ambos completos. Esta vivienda está en fase de proyecto.",False,good,False,,3500.0,True,False,False,False,[],False,False,525000.0,€,chalet,Soto del Real,Casa independiente,,True,True,independantHouse,,585000.0,60000.0,10.0
108190286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/3e/19/1337923846.webp,21,,799000.0,chalet,sale,200.0,,4,3,Villalbilla,Madrid,Villalbilla,,es,,40.4388474,-3.367369,False,https://www.idealista.com/inmueble/108190286/,"Se vende espectacular chalet independiente – entregado en 2025 – Se atienden ofertas razonables  Descubre esta magnífica vivienda de diseño moderno, construida con materiales de la más alta calidad y equipada para ofrecer el máximo confort y eficiencia desde el primer día.  Incluye mobiliario de diseño exclusivo, Sistema de aerotermia con suelo radiante y refrescante, Paneles fotovoltaicos  Distribución:  Planta baja: Cocina abierta al salón-comedor, amplia y luminosa, Aseo de cortesía, 1 habitación con baño en suite. Primera planta: 3 habitaciones adicionales, 1 baño completo Exteriores: Jardín con césped artificial de alta calidad y riego automático Orientación Sureste – luz natural durante todo el día Zona de aparcamiento para 2 vehículos Puerta de acceso automatizada Una vivienda diseñada para quienes valoran el confort, el diseño contemporáneo y la eficiencia energética. � Contáctanos hoy mismo y agenda tu visita! ¡Haz realidad el hogar de tus sueños!",False,good,False,,3995.0,False,False,False,False,[],False,False,799000.0,€,chalet,Villalbilla,Casa independiente,VL281,,,independantHouse,,,,
102978092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/bd/63/1313519824.webp,1,,146000.0,flat,sale,43.0,,2,1,calle de Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4064957,-3.7035905,False,https://www.idealista.com/inmueble/102978092/,"Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Embajadores, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,3395.0,False,False,False,False,[],False,False,146000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,CL-02151-0001,,,,,,,
